"","date","ESQ"
"262","2018-07-11",26.540001
"263","2018-07-12",26.59
"264","2018-07-13",26.360001
"265","2018-07-16",25.93
"266","2018-07-17",25.99
"267","2018-07-18",26
"268","2018-07-19",26.030001
"269","2018-07-20",25.75
"270","2018-07-23",25.91
"271","2018-07-24",25.76
"272","2018-07-25",24.35
"273","2018-07-26",25.77
"274","2018-07-27",24.5
"275","2018-07-30",24.700001
"276","2018-07-31",25.540001
"277","2018-08-01",25.75
"278","2018-08-02",25.610001
"279","2018-08-03",25.25
"280","2018-08-06",25.49
"281","2018-08-07",25.530001
"282","2018-08-08",25.450001
"283","2018-08-09",25.559999
"284","2018-08-10",24.360001
"285","2018-08-13",25.059999
"286","2018-08-14",24.84
"287","2018-08-15",24.35
"288","2018-08-16",25.030001
"289","2018-08-17",25.219999
"290","2018-08-20",25.129999
"291","2018-08-21",25.27
"292","2018-08-22",25.450001
"293","2018-08-23",25.700001
"294","2018-08-24",26.25
"295","2018-08-27",25.459999
"296","2018-08-28",25.360001
"297","2018-08-29",25.18
"298","2018-08-30",25.35
"299","2018-08-31",26
"300","2018-09-04",25.959999
"301","2018-09-05",25.450001
"302","2018-09-06",25.389999
"303","2018-09-07",25.5
"304","2018-09-10",25.469999
"305","2018-09-11",25.5
"306","2018-09-12",25.309999
"307","2018-09-13",25.719999
"308","2018-09-14",25.48
"309","2018-09-17",25.5
"310","2018-09-18",25.49
"311","2018-09-19",25.43
"312","2018-09-20",25.5
"313","2018-09-21",24.709999
"314","2018-09-24",24.48
"315","2018-09-25",25.139999
"316","2018-09-26",25.08
"317","2018-09-27",25.08
"318","2018-09-28",24.959999
"319","2018-10-01",24.59
"320","2018-10-02",24.15
"321","2018-10-03",23.84
"322","2018-10-04",23.540001
"323","2018-10-05",23.5
"324","2018-10-08",23.85
"325","2018-10-09",24.34
"326","2018-10-10",24.23
"327","2018-10-11",24.370001
"328","2018-10-12",24.48
"329","2018-10-15",24.040001
"330","2018-10-16",24.700001
"331","2018-10-17",24.379999
"332","2018-10-18",23.790001
"333","2018-10-19",23.32
"334","2018-10-22",22.799999
"335","2018-10-23",23.049999
"336","2018-10-24",23.15
"337","2018-10-25",23.23
"338","2018-10-26",24.16
"339","2018-10-29",23.879999
"340","2018-10-30",24.040001
"341","2018-10-31",23.98
"342","2018-11-01",24.18
"343","2018-11-02",24.040001
"344","2018-11-05",23.790001
"345","2018-11-06",23.549999
"346","2018-11-07",24.02
"347","2018-11-08",24.809999
"348","2018-11-09",25.049999
"349","2018-11-12",25
"350","2018-11-13",25.459999
"351","2018-11-14",25.610001
"352","2018-11-15",25.200001
"353","2018-11-16",24.889999
"354","2018-11-19",24.51
"355","2018-11-20",24.5
"356","2018-11-21",25.49
"357","2018-11-23",25.75
"358","2018-11-26",25.41
"359","2018-11-27",25.35
"360","2018-11-28",25.389999
"361","2018-11-29",25.5
"362","2018-11-30",25.08
"363","2018-12-03",24.99
"364","2018-12-04",24.809999
"365","2018-12-06",23.860001
"366","2018-12-07",24.290001
"367","2018-12-10",24.9
"368","2018-12-11",24.1
"369","2018-12-12",24.1
"370","2018-12-13",23.91
"371","2018-12-14",23.370001
"372","2018-12-17",21.59
"373","2018-12-18",21.52
"374","2018-12-19",20.799999
"375","2018-12-20",19.48
"376","2018-12-21",18.49
"377","2018-12-24",18.450001
"378","2018-12-26",19.74
"379","2018-12-27",20.110001
"380","2018-12-28",21.51
"381","2018-12-31",21.700001
"382","2019-01-02",21
"383","2019-01-03",21
"384","2019-01-04",21.309999
"385","2019-01-07",21.5
"386","2019-01-08",22.15
"387","2019-01-09",21.9
"388","2019-01-10",21.73
"389","2019-01-11",22.1
"390","2019-01-14",21.85
"391","2019-01-15",21.9
"392","2019-01-16",22.35
"393","2019-01-17",22.6
"394","2019-01-18",22.389999
"395","2019-01-22",22.834999
"396","2019-01-23",22.700001
"397","2019-01-24",22.35
"398","2019-01-25",21.959999
"399","2019-01-28",21.66
"400","2019-01-29",21.280001
"401","2019-01-30",22.139999
"402","2019-01-31",21.73
"403","2019-02-01",22
"404","2019-02-04",22.01
"405","2019-02-05",22.09
"406","2019-02-06",22.25
"407","2019-02-07",23.15
"408","2019-02-08",24.709999
"409","2019-02-11",24.48
"410","2019-02-12",24.5
"411","2019-02-13",24.309999
"412","2019-02-14",23.65
"413","2019-02-15",23.9
"414","2019-02-19",23.450001
"415","2019-02-20",23.75
"416","2019-02-21",23.879999
"417","2019-02-22",24
"418","2019-02-25",23.41
"419","2019-02-26",23.450001
"420","2019-02-27",23.41
"421","2019-02-28",22.809999
"422","2019-03-01",22.9
"423","2019-03-04",22.940001
"424","2019-03-05",22.610001
"425","2019-03-06",22.42
"426","2019-03-07",22.030001
"427","2019-03-08",21.370001
"428","2019-03-11",21.74
"429","2019-03-12",21.5
"430","2019-03-13",21.290001
"431","2019-03-14",21.389999
"432","2019-03-15",21.85
"433","2019-03-18",21.809999
"434","2019-03-19",21.66
"435","2019-03-20",21.76
"436","2019-03-21",21.9
"437","2019-03-22",21.5
"438","2019-03-25",21.5
"439","2019-03-26",21.9
"440","2019-03-27",21.52
"441","2019-03-28",22.5
"442","2019-03-29",22.76
"443","2019-04-01",22.9
"444","2019-04-02",22.299999
"445","2019-04-03",22.299999
"446","2019-04-04",22.41
"447","2019-04-05",22
"448","2019-04-08",22.799999
"449","2019-04-09",22.6
"450","2019-04-10",22.700001
"451","2019-04-11",22.370001
"452","2019-04-12",22.65
"453","2019-04-15",22.389999
"454","2019-04-16",22.66
"455","2019-04-17",22.559999
"456","2019-04-18",22.9
"457","2019-04-22",22.309999
"458","2019-04-23",22.389999
"459","2019-04-24",22.34
"460","2019-04-25",23
"461","2019-04-26",23.690001
"462","2019-04-29",24.98
"463","2019-04-30",25.139999
"464","2019-05-01",24.639999
"465","2019-05-02",25.139999
"466","2019-05-03",25.15
"467","2019-05-06",24.799999
"468","2019-05-07",24.32
"469","2019-05-08",23.85
"470","2019-05-09",22.709999
"471","2019-05-10",23.860001
"472","2019-05-13",24
"473","2019-05-14",23.67
"474","2019-05-15",23.4
"475","2019-05-16",22.75
"476","2019-05-17",23.01
"477","2019-05-20",23.200001
"478","2019-05-21",23.200001
"479","2019-05-22",23.049999
"480","2019-05-23",22.91
"481","2019-05-24",22.805
"482","2019-05-28",22.52
"483","2019-05-29",22.6
"484","2019-05-30",22.799999
"485","2019-05-31",22.799999
"486","2019-06-03",23
"487","2019-06-04",23.25
"488","2019-06-05",24.309999
"489","2019-06-06",24.5
"490","2019-06-07",24.615
"491","2019-06-10",24.83
"492","2019-06-11",24.9
"493","2019-06-12",24.74
"494","2019-06-13",24.940001
"495","2019-06-14",24.65
"496","2019-06-17",24.790001
"497","2019-06-18",24.25
"498","2019-06-19",24.09
"499","2019-06-20",24.26
"500","2019-06-21",24.639999
"501","2019-06-24",24.370001
"502","2019-06-25",24.52
"503","2019-06-26",24.75
"504","2019-06-27",24.85
"505","2019-06-28",25.15
"506","2019-07-01",24.700001
"507","2019-07-02",24.299999
"508","2019-07-03",24.27
"509","2019-07-05",24.35
"510","2019-07-08",24.5
"511","2019-07-09",24.67
"512","2019-07-10",24.610001
"513","2019-07-11",24.57
"514","2019-07-12",24.299999
"515","2019-07-15",24.32
"516","2019-07-16",24.58
"517","2019-07-17",23.690001
"518","2019-07-18",24.219999
"519","2019-07-19",23.9
"520","2019-07-22",23.799999
"521","2019-07-23",23.889999
"522","2019-07-24",24.1
"523","2019-07-25",24
"524","2019-07-26",24.940001
"525","2019-07-29",24.74
"526","2019-07-30",25.84
"527","2019-07-31",25.65
"528","2019-08-01",25.18
"529","2019-08-02",24.02
"530","2019-08-05",22.9
"531","2019-08-06",23.99
"532","2019-08-07",23.91
"533","2019-08-08",24.299999
"534","2019-08-09",22.959999
"535","2019-08-12",22.92
"536","2019-08-13",23.389999
"537","2019-08-14",22.52
"538","2019-08-15",22.610001
"539","2019-08-16",24.440001
"540","2019-08-19",23.049999
"541","2019-08-20",23.85
"542","2019-08-21",23.75
"543","2019-08-22",24
"544","2019-08-23",22.950001
"545","2019-08-26",23.76
"546","2019-08-27",23.1
"547","2019-08-28",23.41
"548","2019-08-29",23.530001
"549","2019-08-30",23.5
"550","2019-09-03",22.73
"551","2019-09-04",22.639999
"552","2019-09-05",22.5
"553","2019-09-06",22.41
"554","2019-09-09",24.18
"555","2019-09-10",24
"556","2019-09-11",23.629999
"557","2019-09-12",24.040001
"558","2019-09-13",23.98
"559","2019-09-16",23.76
"560","2019-09-17",23.66
"561","2019-09-18",23.85
"562","2019-09-19",23.75
"563","2019-09-20",24
"564","2019-09-23",23.85
"565","2019-09-24",23.4
"566","2019-09-25",23.91
"567","2019-09-26",24.15
"568","2019-09-27",24.48
"569","2019-09-30",24.799999
"570","2019-10-01",23.91
"571","2019-10-02",23.690001
"572","2019-10-03",24.25
"573","2019-10-04",24.549999
"574","2019-10-07",24.559999
"575","2019-10-08",24.299999
"576","2019-10-09",24.190001
"577","2019-10-10",23.83
"578","2019-10-11",24.049999
"579","2019-10-14",23.66
"580","2019-10-15",23.549999
"581","2019-10-16",23.549999
"582","2019-10-17",23.43
"583","2019-10-18",22.6
"584","2019-10-21",23.09
"585","2019-10-22",23
"586","2019-10-23",23.25
"587","2019-10-24",22.889999
"588","2019-10-25",24.17
"589","2019-10-28",23.969999
"590","2019-10-29",24.299999
"591","2019-10-30",24.360001
"592","2019-10-31",24.299999
"593","2019-11-01",24.700001
"594","2019-11-04",24.1
"595","2019-11-05",24.370001
"596","2019-11-06",24
"597","2019-11-07",24.389999
"598","2019-11-08",24.49
"599","2019-11-11",24.6
"600","2019-11-12",24.280001
"601","2019-11-13",24.08
"602","2019-11-14",23.799999
"603","2019-11-15",24.110001
"604","2019-11-18",24.450001
"605","2019-11-19",24.65
"606","2019-11-20",24.370001
"607","2019-11-21",24.24
"608","2019-11-22",24.32
"609","2019-11-25",24.360001
"610","2019-11-26",24.1
"611","2019-11-27",23.969999
"612","2019-11-29",23.940001
"613","2019-12-02",23.969999
"614","2019-12-03",23.98
"615","2019-12-04",23.92
"616","2019-12-05",23.98
"617","2019-12-06",25.1
"618","2019-12-09",24.93
"619","2019-12-10",25.65
"620","2019-12-11",25
"621","2019-12-12",25
"622","2019-12-13",25.129999
"623","2019-12-16",24.799999
"624","2019-12-17",24.84
"625","2019-12-18",24.93
"626","2019-12-19",25.5
"627","2019-12-20",26.549999
"628","2019-12-23",26.09
"629","2019-12-24",26.200001
"630","2019-12-26",26.190001
"631","2019-12-27",26.700001
"632","2019-12-30",26.4
"633","2019-12-31",26.07
"634","2020-01-02",25.959999
"635","2020-01-03",25.41
"636","2020-01-06",25.200001
"637","2020-01-07",24.860001
"638","2020-01-08",25.27
"639","2020-01-09",25.6
"640","2020-01-10",25.719999
"641","2020-01-13",25.76
"642","2020-01-14",24.35
"643","2020-01-15",24.51
"644","2020-01-16",24.870001
"645","2020-01-17",24.76
"646","2020-01-21",24.809999
"647","2020-01-22",24.615
"648","2020-01-23",23.82
"649","2020-01-24",23.700001
"650","2020-01-27",23.26
"651","2020-01-28",23.58
"652","2020-01-29",23.57
"653","2020-01-30",23.469999
"654","2020-01-31",22.75
"655","2020-02-03",24.299999
"656","2020-02-04",24.040001
"657","2020-02-05",24.32
"658","2020-02-06",23.799999
"659","2020-02-07",24.110001
"660","2020-02-10",24.139999
"661","2020-02-11",24.01
"662","2020-02-12",24
"663","2020-02-13",24.18
"664","2020-02-14",24.120001
"665","2020-02-18",23.969999
"666","2020-02-19",23.24
"667","2020-02-20",23.799999
"668","2020-02-21",24.049999
"669","2020-02-24",23.879999
"670","2020-02-25",22.799999
"671","2020-02-26",23.184999
"672","2020-02-27",23.219999
"673","2020-02-28",22.91
"674","2020-03-02",22.76
"675","2020-03-03",21.610001
"676","2020-03-04",22.290001
"677","2020-03-05",22
"678","2020-03-06",22.129999
"679","2020-03-09",20.290001
"680","2020-03-10",20.799999
"681","2020-03-11",19.389999
"682","2020-03-12",18.809999
"683","2020-03-13",17.51
"684","2020-03-16",15.01
"685","2020-03-17",19.459999
"686","2020-03-18",14.67
"687","2020-03-19",16.77
"688","2020-03-20",15
"689","2020-03-23",12.56
"690","2020-03-24",14.81
"691","2020-03-25",14.82
"692","2020-03-26",16
"693","2020-03-27",14.7
"694","2020-03-30",15.18
"695","2020-03-31",15.05
"696","2020-04-01",14.75
"697","2020-04-02",14.72
"698","2020-04-03",13.1
"699","2020-04-06",14.69
"700","2020-04-07",13.71
"701","2020-04-08",14.29
"702","2020-04-09",15
"703","2020-04-13",14.01
"704","2020-04-14",14.21
"705","2020-04-15",13.69
"706","2020-04-16",14.21
"707","2020-04-17",14.53
"708","2020-04-20",15.41
"709","2020-04-21",15.33
"710","2020-04-22",15.29
"711","2020-04-23",14.76
"712","2020-04-24",14.99
"713","2020-04-27",15.43
"714","2020-04-28",16
"715","2020-04-29",16.65
"716","2020-04-30",16.42
"717","2020-05-01",16.629999
"718","2020-05-04",16.690001
"719","2020-05-05",16.01
"720","2020-05-06",15.75
"721","2020-05-07",15.58
"722","2020-05-08",16.285
"723","2020-05-11",16.59
"724","2020-05-12",14.25
"725","2020-05-13",13.06
"726","2020-05-14",11.7
"727","2020-05-15",14.39
"728","2020-05-18",15.49
"729","2020-05-19",15.35
"730","2020-05-20",16
"731","2020-05-21",15.9
"732","2020-05-22",16.84
"733","2020-05-26",16.799999
"734","2020-05-27",17.01
"735","2020-05-28",16.879999
"736","2020-05-29",17.129999
"737","2020-06-01",17
"738","2020-06-02",16.43
"739","2020-06-03",17
"740","2020-06-04",16.950001
"741","2020-06-05",18.41
"742","2020-06-08",18.5
"743","2020-06-09",19.24
"744","2020-06-10",18.16
"745","2020-06-11",15.93
"746","2020-06-12",16.4
"747","2020-06-15",16.66
"748","2020-06-16",17.41
"749","2020-06-17",16
"750","2020-06-18",16.5
"751","2020-06-19",16.629999
"752","2020-06-22",16.459999
"753","2020-06-23",16.23
"754","2020-06-24",16.280001
"755","2020-06-25",16.75
"756","2020-06-26",16.309999
"757","2020-06-29",16.809999
"758","2020-06-30",16.9
"759","2020-07-01",16.65
"760","2020-07-02",16.299999
"761","2020-07-06",15.75
"762","2020-07-07",15.5
"763","2020-07-08",15.17
"764","2020-07-09",14.34
"765","2020-07-10",15.7
"766","2020-07-13",14.75
"767","2020-07-14",15.23
"768","2020-07-15",15.66
"769","2020-07-16",15.61
"770","2020-07-17",14.83
"771","2020-07-20",15.57
"772","2020-07-21",15.71
"773","2020-07-22",15.61
"774","2020-07-23",16.24
"775","2020-07-24",15.5
"776","2020-07-27",16
"777","2020-07-28",15.65
"778","2020-07-29",15.73
"779","2020-07-30",15.63
"780","2020-07-31",15.55
"781","2020-08-03",15.92
"782","2020-08-04",16.190001
"783","2020-08-05",16.200001
"784","2020-08-06",16.24
"785","2020-08-07",16.629999
"786","2020-08-10",16.9
"787","2020-08-11",17.059999
"788","2020-08-12",16.950001
"789","2020-08-13",17.190001
"790","2020-08-14",17.27
"791","2020-08-17",17.049999
"792","2020-08-18",17.16
"793","2020-08-19",17.450001
"794","2020-08-20",16.85
"795","2020-08-21",16.809999
"796","2020-08-24",16.33
"797","2020-08-25",16.799999
"798","2020-08-26",16.26
"799","2020-08-27",16.709999
"800","2020-08-28",16.940001
"801","2020-08-31",16.5
"802","2020-09-01",16.49
"803","2020-09-02",16.52
"804","2020-09-03",16.360001
"805","2020-09-04",16.299999
"806","2020-09-08",16.42
"807","2020-09-09",16.32
"808","2020-09-10",15.99
"809","2020-09-11",15.93
"810","2020-09-14",16.17
"811","2020-09-15",15.98
"812","2020-09-16",16.030001
"813","2020-09-17",15.98
"814","2020-09-18",15.94
"815","2020-09-21",15.57
"816","2020-09-22",15.47
"817","2020-09-23",14.54
"818","2020-09-24",14.65
"819","2020-09-25",14.33
"820","2020-09-28",14.46
"821","2020-09-29",14.57
"822","2020-09-30",15
"823","2020-10-01",15.47
"824","2020-10-02",15.43
"825","2020-10-05",15.51
"826","2020-10-06",15.81
"827","2020-10-07",16.549999
"828","2020-10-08",17.690001
"829","2020-10-09",16.700001
"830","2020-10-12",17.32
"831","2020-10-13",15.82
"832","2020-10-14",16.639999
"833","2020-10-15",16.959999
"834","2020-10-16",16.51
"835","2020-10-19",16.08
"836","2020-10-20",16.77
"837","2020-10-21",17.4
"838","2020-10-22",16.83
"839","2020-10-23",17.709999
"840","2020-10-26",17.129999
"841","2020-10-27",16.700001
"842","2020-10-28",15.46
"843","2020-10-29",15.9
"844","2020-10-30",15.59
"845","2020-11-02",16.799999
"846","2020-11-03",17.59
"847","2020-11-04",16.48
"848","2020-11-05",16.15
"849","2020-11-06",16.200001
"850","2020-11-09",17.620001
"851","2020-11-10",19
"852","2020-11-11",18.389999
"853","2020-11-12",17.09
"854","2020-11-13",17.18
"855","2020-11-16",18.299999
"856","2020-11-17",18.049999
"857","2020-11-18",17.82
"858","2020-11-19",18.639999
"859","2020-11-20",18.33
"860","2020-11-23",17.66
"861","2020-11-24",18.6
"862","2020-11-25",18.309999
"863","2020-11-27",18.299999
