"","date","KTOV"
"98","2016-04-13",54
"99","2016-04-14",53.700001
"100","2016-04-15",54.099998
"101","2016-04-18",55.599998
"102","2016-04-19",56.599998
"103","2016-04-20",55.700001
"104","2016-04-21",54.700001
"105","2016-04-22",54.049999
"106","2016-04-25",52.099998
"107","2016-04-26",53.599998
"108","2016-04-27",56.700001
"109","2016-04-28",54
"110","2016-04-29",55.599998
"111","2016-05-02",57.700001
"112","2016-05-03",59.400002
"113","2016-05-04",56.400002
"114","2016-05-05",58.299999
"115","2016-05-06",59
"116","2016-05-09",60.5
"117","2016-05-10",59.5
"118","2016-05-11",59
"119","2016-05-12",62.700001
"120","2016-05-13",65.599998
"121","2016-05-16",66.800003
"122","2016-05-17",62
"123","2016-05-18",63.400002
"124","2016-05-19",61.799999
"125","2016-05-20",51.900002
"126","2016-05-23",47.5
"127","2016-05-24",42.299999
"128","2016-05-25",43.900002
"129","2016-05-26",46.900002
"130","2016-05-27",45.900002
"131","2016-05-31",47
"132","2016-06-01",48.400002
"133","2016-06-02",47.099998
"134","2016-06-03",46.200001
"135","2016-06-06",46.299999
"136","2016-06-07",45.900002
"137","2016-06-08",46.900002
"138","2016-06-09",45.900002
"139","2016-06-10",46
"140","2016-06-13",43.599998
"141","2016-06-14",43.900002
"142","2016-06-15",44.900002
"143","2016-06-16",43.599998
"144","2016-06-17",41.5
"145","2016-06-20",40.5
"146","2016-06-21",39.799999
"147","2016-06-22",38.900002
"148","2016-06-23",38.099998
"149","2016-06-24",38.599998
"150","2016-06-27",38.5
"151","2016-06-28",33.900002
"152","2016-06-29",31.1
"153","2016-06-30",31.200001
"154","2016-07-01",31.299999
"155","2016-07-05",29.6
"156","2016-07-06",29.1
"157","2016-07-07",29.299999
"158","2016-07-08",30.9
"159","2016-07-11",31
"160","2016-07-12",30.9
"161","2016-07-13",30
"162","2016-07-14",29.9
"163","2016-07-15",30.1
"164","2016-07-18",30.6
"165","2016-07-19",29.799999
"166","2016-07-20",30.1
"167","2016-07-21",29.6
"168","2016-07-22",29.700001
"169","2016-07-25",28
"170","2016-07-26",27.700001
"171","2016-07-27",29.6
"172","2016-07-28",29.950001
"173","2016-07-29",30.1
"174","2016-08-01",30.5
"175","2016-08-02",30.700001
"176","2016-08-03",32.5
"177","2016-08-04",31.799999
"178","2016-08-05",32.700001
"179","2016-08-08",34
"180","2016-08-09",33.799999
"181","2016-08-10",33.299999
"182","2016-08-11",31.4
"183","2016-08-12",30.6
"184","2016-08-15",31.799999
"185","2016-08-16",30.700001
"186","2016-08-17",30.700001
"187","2016-08-18",31.200001
"188","2016-08-19",32.099998
"189","2016-08-22",31.6
"190","2016-08-23",31.299999
"191","2016-08-24",30.700001
"192","2016-08-25",30.4
"193","2016-08-26",30.200001
"194","2016-08-29",30.1
"195","2016-08-30",29.6
"196","2016-08-31",29.9
"197","2016-09-01",29.1
"198","2016-09-02",28.700001
"199","2016-09-06",29.6
"200","2016-09-07",32.5
"201","2016-09-08",33
"202","2016-09-09",31.700001
"203","2016-09-12",32.400002
"204","2016-09-13",31.5
"205","2016-09-14",31.5
"206","2016-09-15",32.299999
"207","2016-09-16",31.9
"208","2016-09-19",30.9
"209","2016-09-20",30.9
"210","2016-09-21",31.4
"211","2016-09-22",32.200001
"212","2016-09-23",32.5
"213","2016-09-26",32.700001
"214","2016-09-27",36.200001
"215","2016-09-28",35.400002
"216","2016-09-29",35
"217","2016-09-30",34.799999
"218","2016-10-03",34.700001
"219","2016-10-04",35.700001
"220","2016-10-05",37.599998
"221","2016-10-06",37.700001
"222","2016-10-07",37.900002
"223","2016-10-10",40.700001
"224","2016-10-11",43.200001
"225","2016-10-12",41.200001
"226","2016-10-13",38.200001
"227","2016-10-14",35.700001
"228","2016-10-17",35.900002
"229","2016-10-18",37.700001
"230","2016-10-19",38.599998
"231","2016-10-20",38.700001
"232","2016-10-21",39.5
"233","2016-10-24",38.599998
"234","2016-10-25",38.299999
"235","2016-10-26",37.700001
"236","2016-10-27",35.599998
"237","2016-10-28",34.400002
"238","2016-10-31",34.299999
"239","2016-11-01",33.599998
"240","2016-11-02",32.5
"241","2016-11-03",31.200001
"242","2016-11-04",31.6
"243","2016-11-07",32.299999
"244","2016-11-08",32.900002
"245","2016-11-09",35.5
"246","2016-11-10",34.5
"247","2016-11-11",36.099998
"248","2016-11-14",35.299999
"249","2016-11-15",34.700001
"250","2016-11-16",35.799999
"251","2016-11-17",37.5
"252","2016-11-18",36.700001
"253","2016-11-21",36.5
"254","2016-11-22",35.77
"255","2016-11-23",35.099998
"256","2016-11-25",35.799999
"257","2016-11-28",34.5
"258","2016-11-29",34.200001
"259","2016-11-30",33
"260","2016-12-01",32.299999
"261","2016-12-02",33.799999
"262","2016-12-05",33.900002
"263","2016-12-06",34.400002
"264","2016-12-07",35.099998
"265","2016-12-08",35
"266","2016-12-09",34.400002
"267","2016-12-12",34.599998
"268","2016-12-13",33
"269","2016-12-14",31.4
"270","2016-12-15",31.950001
"271","2016-12-16",31.9
"272","2016-12-19",31
"273","2016-12-20",30.799999
"274","2016-12-21",29.799999
"275","2016-12-22",29.299999
"276","2016-12-23",29.799999
"277","2016-12-27",31.16
"278","2016-12-28",30.700001
"279","2016-12-29",31.309999
"280","2016-12-30",31.1
"281","2017-01-03",31.700001
"282","2017-01-04",32.099998
"283","2017-01-05",33.5
"284","2017-01-06",33.400002
"285","2017-01-09",32.889999
"286","2017-01-10",31.6
"287","2017-01-11",31.4
"288","2017-01-12",32.200001
"289","2017-01-13",30.4
"290","2017-01-17",31.620001
"291","2017-01-18",31.200001
"292","2017-01-19",30.4
"293","2017-01-20",30.9
"294","2017-01-23",28.799999
"295","2017-01-24",29.299999
"296","2017-01-25",29.799999
"297","2017-01-26",28.700001
"298","2017-01-27",27.9
"299","2017-01-30",27
"300","2017-01-31",27
"301","2017-02-01",27.700001
"302","2017-02-02",27.9
"303","2017-02-03",28.799999
"304","2017-02-06",25.5
"305","2017-02-07",25.5
"306","2017-02-08",25.5
"307","2017-02-09",21.5
"308","2017-02-10",21.200001
"309","2017-02-13",19.9
"310","2017-02-14",19.110001
"311","2017-02-15",18.299999
"312","2017-02-16",18.200001
"313","2017-02-17",17.799999
"314","2017-02-21",18.200001
"315","2017-02-22",17.299999
"316","2017-02-23",17.299999
"317","2017-02-24",16.9
"318","2017-02-27",19
"319","2017-02-28",19
"320","2017-03-01",20.6
"321","2017-03-02",20.299999
"322","2017-03-03",19.6
"323","2017-03-06",19.4
"324","2017-03-07",19.6
"325","2017-03-08",21.4
"326","2017-03-09",21.1
"327","2017-03-10",20.370001
"328","2017-03-13",20
"329","2017-03-14",20.299999
"330","2017-03-15",21.43
"331","2017-03-16",21.6
"332","2017-03-17",21
"333","2017-03-20",20.299999
"334","2017-03-21",19.9
"335","2017-03-22",20.49
"336","2017-03-23",20.4
"337","2017-03-24",20.42
"338","2017-03-27",20.299999
"339","2017-03-28",20.4
"340","2017-03-29",20.1
"341","2017-03-30",20.200001
"342","2017-03-31",19.299999
"343","2017-04-03",20.4
"344","2017-04-04",20.200001
"345","2017-04-05",19.9
"346","2017-04-06",21.049999
"347","2017-04-07",20.34
"348","2017-04-10",19.5
"349","2017-04-11",19.9
"350","2017-04-12",19.700001
"351","2017-04-13",20.24
"352","2017-04-17",19.9
"353","2017-04-18",19.6
"354","2017-04-19",19.1
"355","2017-04-20",19.6
"356","2017-04-21",18.5
"357","2017-04-24",18.92
"358","2017-04-25",19.1
"359","2017-04-26",18.799999
"360","2017-04-27",19.4
"361","2017-04-28",18.799999
"362","2017-05-01",19.15
"363","2017-05-02",19.200001
"364","2017-05-03",18.4
"365","2017-05-04",18.299999
"366","2017-05-05",17.5
"367","2017-05-08",19.4
"368","2017-05-09",18.5
"369","2017-05-10",19
"370","2017-05-11",18.6
"371","2017-05-12",18
"372","2017-05-15",18
"373","2017-05-16",17.700001
"374","2017-05-17",17.700001
"375","2017-05-18",17
"376","2017-05-19",17.200001
"377","2017-05-22",17.6
"378","2017-05-23",17.799999
"379","2017-05-24",18.65
"380","2017-05-25",18.4
"381","2017-05-26",18.200001
"382","2017-05-30",17.9
"383","2017-05-31",17.700001
"384","2017-06-01",17.799999
"385","2017-06-02",18.799999
"386","2017-06-05",18
"387","2017-06-06",17.4
"388","2017-06-07",16.9
"389","2017-06-08",17.67
"390","2017-06-09",17.1
"391","2017-06-12",16.700001
"392","2017-06-13",16.9
"393","2017-06-14",17
"394","2017-06-15",17.1
"395","2017-06-16",17
"396","2017-06-19",17.77
"397","2017-06-20",17.6
"398","2017-06-21",17.200001
"399","2017-06-22",17.200001
"400","2017-06-23",17.1
"401","2017-06-26",16.43
"402","2017-06-27",16.200001
"403","2017-06-28",15.9
"404","2017-06-29",15.5
"405","2017-06-30",15.3
"406","2017-07-03",15.1
"407","2017-07-05",16.6
"408","2017-07-06",23.9
"409","2017-07-07",19.200001
"410","2017-07-10",19.5
"411","2017-07-11",12.9
"412","2017-07-12",13.9
"413","2017-07-13",13.7
"414","2017-07-14",13.7
"415","2017-07-17",13.5
"416","2017-07-18",14.7
"417","2017-07-19",15.5
"418","2017-07-20",18
"419","2017-07-21",19
"420","2017-07-24",19.5
"421","2017-07-25",20.200001
"422","2017-07-26",20.799999
"423","2017-07-27",22.6
"424","2017-07-28",22.799999
"425","2017-07-31",22
"426","2017-08-01",22.5
"427","2017-08-02",22
"428","2017-08-03",19.799999
"429","2017-08-04",19.5
"430","2017-08-07",19.4
"431","2017-08-08",19.66
"432","2017-08-09",19.200001
"433","2017-08-10",19.1
"434","2017-08-11",18.74
"435","2017-08-14",17.700001
"436","2017-08-15",18
"437","2017-08-16",17.1
"438","2017-08-17",17.200001
"439","2017-08-18",17.4
"440","2017-08-21",16.799999
"441","2017-08-22",17.4
"442","2017-08-23",17.200001
"443","2017-08-24",17.6
"444","2017-08-25",18
"445","2017-08-28",17.700001
"446","2017-08-29",17.700001
"447","2017-08-30",18.299999
"448","2017-08-31",17.9
"449","2017-09-01",18.200001
"450","2017-09-05",18.700001
"451","2017-09-06",18.1
"452","2017-09-07",19.030001
"453","2017-09-08",19.290001
"454","2017-09-11",19.1
"455","2017-09-12",19
"456","2017-09-13",19.1
"457","2017-09-14",19.219999
"458","2017-09-15",18.9
"459","2017-09-18",19.4
"460","2017-09-19",19.4
"461","2017-09-20",18.700001
"462","2017-09-21",19.299999
"463","2017-09-22",19
"464","2017-09-25",21.4
"465","2017-09-26",22
"466","2017-09-27",22.299999
"467","2017-09-28",19.6
"468","2017-09-29",21.389999
"469","2017-10-02",19.1
"470","2017-10-03",18.700001
"471","2017-10-04",19
"472","2017-10-05",18.799999
"473","2017-10-06",19.700001
"474","2017-10-09",19.9
"475","2017-10-10",20.200001
"476","2017-10-11",31.5
"477","2017-10-12",29.5
"478","2017-10-13",26.6
"479","2017-10-16",26.5
"480","2017-10-17",25.4
"481","2017-10-18",25.700001
"482","2017-10-19",24.200001
"483","2017-10-20",23.700001
"484","2017-10-23",23.700001
"485","2017-10-24",23.799999
"486","2017-10-25",22
"487","2017-10-26",23.4
"488","2017-10-27",21.799999
"489","2017-10-30",23.1
"490","2017-10-31",23.200001
"491","2017-11-01",23.299999
"492","2017-11-02",22.700001
"493","2017-11-03",23.5
"494","2017-11-06",22.9
"495","2017-11-07",22.9
"496","2017-11-08",22
"497","2017-11-09",21
"498","2017-11-10",21.4
"499","2017-11-13",20.700001
"500","2017-11-14",19.530001
"501","2017-11-15",19.5
"502","2017-11-16",19.6
"503","2017-11-17",19.799999
"504","2017-11-20",19.700001
"505","2017-11-21",21.799999
"506","2017-11-22",23.200001
"507","2017-11-24",24.200001
"508","2017-11-27",24.299999
"509","2017-11-28",23.6
"510","2017-11-29",23.299999
"511","2017-11-30",23
"512","2017-12-01",23.1
"513","2017-12-04",22.4
"514","2017-12-05",21.4
"515","2017-12-06",20.6
"516","2017-12-07",21.049999
"517","2017-12-08",21.4
"518","2017-12-11",21
"519","2017-12-12",20.299999
"520","2017-12-13",20.5
"521","2017-12-14",21.4
"522","2017-12-15",23.1
"523","2017-12-18",22.1
"524","2017-12-19",21.200001
"525","2017-12-20",21.5
"526","2017-12-21",22.5
"527","2017-12-22",21.9
"528","2017-12-26",21.6
"529","2017-12-27",22.5
"530","2017-12-28",23.299999
"531","2017-12-29",22.799999
"532","2018-01-02",23.6
"533","2018-01-03",23.4
"534","2018-01-04",23.1
"535","2018-01-05",24.6
"536","2018-01-08",24.4
"537","2018-01-09",23.9
"538","2018-01-10",24.1
"539","2018-01-11",22.9
"540","2018-01-12",23
"541","2018-01-16",23.200001
"542","2018-01-17",23.4
"543","2018-01-18",23.6
"544","2018-01-19",23.4
"545","2018-01-22",23.5
"546","2018-01-23",24.200001
"547","2018-01-24",25.42
"548","2018-01-25",26.6
"549","2018-01-26",25.5
"550","2018-01-29",26.6
"551","2018-01-30",27.5
"552","2018-01-31",27.200001
"553","2018-02-01",27.1
"554","2018-02-02",26.6
"555","2018-02-05",24.4
"556","2018-02-06",24
"557","2018-02-07",24.799999
"558","2018-02-08",23.700001
"559","2018-02-09",23.799999
"560","2018-02-12",24
"561","2018-02-13",24
"562","2018-02-14",24.9
"563","2018-02-15",24.799999
"564","2018-02-16",24.870001
"565","2018-02-20",25.9
"566","2018-02-21",26.299999
"567","2018-02-22",26.1
"568","2018-02-23",26.799999
"569","2018-02-26",26.5
"570","2018-02-27",26.5
"571","2018-02-28",25.5
"572","2018-03-01",24.4
"573","2018-03-02",26.200001
"574","2018-03-05",27.1
"575","2018-03-06",27.299999
"576","2018-03-07",26.4
"577","2018-03-08",27.299999
"578","2018-03-09",27.690001
"579","2018-03-12",26.299999
"580","2018-03-13",26.299999
"581","2018-03-14",26.5
"582","2018-03-15",26.4
"583","2018-03-16",26.4
"584","2018-03-19",26.1
"585","2018-03-20",25.6
"586","2018-03-21",25.700001
"587","2018-03-22",26.200001
"588","2018-03-23",26.200001
"589","2018-03-26",25.299999
"590","2018-03-27",24.1
"591","2018-03-28",22.85
"592","2018-03-29",22.1
"593","2018-04-02",21.200001
"594","2018-04-03",21.799999
"595","2018-04-04",21.799999
"596","2018-04-05",23.4
"597","2018-04-06",21.799999
"598","2018-04-09",22.200001
"599","2018-04-10",22.5
"600","2018-04-11",22.4
"601","2018-04-12",22.299999
"602","2018-04-13",23
"603","2018-04-16",24
"604","2018-04-17",24
"605","2018-04-18",24.299999
"606","2018-04-19",25.9
"607","2018-04-20",25.5
"608","2018-04-23",24.700001
"609","2018-04-24",24.4
"610","2018-04-25",24.6
"611","2018-04-26",25
"612","2018-04-27",24.700001
"613","2018-04-30",25.5
"614","2018-05-01",25.1
"615","2018-05-02",24.299999
"616","2018-05-03",23.5
"617","2018-05-04",22.9
"618","2018-05-07",23.5
"619","2018-05-08",23.4
"620","2018-05-09",23.200001
"621","2018-05-10",23
"622","2018-05-11",24
"623","2018-05-14",26.4
"624","2018-05-15",25.9
"625","2018-05-16",27.76
"626","2018-05-17",27.200001
"627","2018-05-18",27.620001
"628","2018-05-21",27.700001
"629","2018-05-22",23.799999
"630","2018-05-23",22.700001
"631","2018-05-24",20.299999
"632","2018-05-25",20.5
"633","2018-05-29",21.299999
"634","2018-05-30",21.5
"635","2018-05-31",30.299999
"636","2018-06-01",25.799999
"637","2018-06-04",25.9
"638","2018-06-05",25.6
"639","2018-06-06",27.299999
"640","2018-06-07",28
"641","2018-06-08",28.4
"642","2018-06-11",28.4
"643","2018-06-12",28.700001
"644","2018-06-13",28.700001
"645","2018-06-14",28.299999
"646","2018-06-15",28.1
"647","2018-06-18",27.5
"648","2018-06-19",27.1
"649","2018-06-20",26.299999
"650","2018-06-21",25.799999
"651","2018-06-22",26.700001
"652","2018-06-25",26.200001
"653","2018-06-26",26.6
"654","2018-06-27",26.6
"655","2018-06-28",26.5
"656","2018-06-29",26.4
"657","2018-07-02",24.700001
"658","2018-07-03",24.299999
"659","2018-07-05",24.299999
"660","2018-07-06",24.1
"661","2018-07-09",23.799999
"662","2018-07-10",23.6
"663","2018-07-11",23.1
"664","2018-07-12",23.4
"665","2018-07-13",23.5
"666","2018-07-16",22.200001
"667","2018-07-17",22.200001
"668","2018-07-18",22.5
"669","2018-07-19",22.1
"670","2018-07-20",21.700001
"671","2018-07-23",21.4
"672","2018-07-24",19.799999
"673","2018-07-25",20.5
"674","2018-07-26",20
"675","2018-07-27",19.200001
"676","2018-07-30",19.4
"677","2018-07-31",19.799999
"678","2018-08-01",20
"679","2018-08-02",21
"680","2018-08-03",20.5
"681","2018-08-06",19.5
"682","2018-08-07",19.5
"683","2018-08-08",19.41
"684","2018-08-09",19
"685","2018-08-10",18.76
"686","2018-08-13",18.9
"687","2018-08-14",18.200001
"688","2018-08-15",18.5
"689","2018-08-16",18.1
"690","2018-08-17",18.4
"691","2018-08-20",17.4
"692","2018-08-21",17.200001
"693","2018-08-22",17.200001
"694","2018-08-23",16.6
"695","2018-08-24",17.1
"696","2018-08-27",17.6
"697","2018-08-28",18.200001
"698","2018-08-29",18.799999
"699","2018-08-30",19.67
"700","2018-08-31",20.4
"701","2018-09-04",20.6
"702","2018-09-05",19.9
"703","2018-09-06",19.5
"704","2018-09-07",19.799999
"705","2018-09-10",19.700001
"706","2018-09-11",18.9
"707","2018-09-12",18.9
"708","2018-09-13",18.799999
"709","2018-09-14",19.4
"710","2018-09-17",19.299999
"711","2018-09-18",16.790001
"712","2018-09-19",17.5
"713","2018-09-20",17.5
"714","2018-09-21",17.200001
"715","2018-09-24",17
"716","2018-09-25",17
"717","2018-09-26",17.200001
"718","2018-09-27",17.700001
"719","2018-09-28",17.299999
"720","2018-10-01",17.5
"721","2018-10-02",16.700001
"722","2018-10-03",17.299999
"723","2018-10-04",17.6
"724","2018-10-05",17
"725","2018-10-08",17.1
"726","2018-10-09",17
"727","2018-10-10",16.200001
"728","2018-10-11",16
"729","2018-10-12",16.200001
"730","2018-10-15",16
"731","2018-10-16",16.1
"732","2018-10-17",15.4
"733","2018-10-18",14.6
"734","2018-10-19",14.77
"735","2018-10-22",14.3
"736","2018-10-23",14.6
"737","2018-10-24",13.8
"738","2018-10-25",13.6
"739","2018-10-26",13.3
"740","2018-10-29",12.7
"741","2018-10-30",12.7
"742","2018-10-31",12.7
"743","2018-11-01",13.2
"744","2018-11-02",13.1
"745","2018-11-05",13.5
"746","2018-11-06",13.8
"747","2018-11-07",13.7
"748","2018-11-08",13.6
"749","2018-11-09",13.3
"750","2018-11-12",13.1
"751","2018-11-13",13.53
"752","2018-11-14",13.14
"753","2018-11-15",12.8
"754","2018-11-16",12.2
"755","2018-11-19",11.6
"756","2018-11-20",10.95
"757","2018-11-21",11.4
"758","2018-11-23",12.3
"759","2018-11-26",11.7
"760","2018-11-27",11.7
"761","2018-11-28",11.97
"762","2018-11-29",12.2
"763","2018-11-30",12.1
"764","2018-12-03",11.5
"765","2018-12-04",11.4
"766","2018-12-06",11.17
"767","2018-12-07",10.9
"768","2018-12-10",11.5
"769","2018-12-11",11.4
"770","2018-12-12",11.35
"771","2018-12-13",10.4
"772","2018-12-14",9.15
"773","2018-12-17",9.5
"774","2018-12-18",9.17
"775","2018-12-19",9.29
"776","2018-12-20",7.8
"777","2018-12-21",7.4
"778","2018-12-24",6.32
"779","2018-12-26",6.62
"780","2018-12-27",6.61
"781","2018-12-28",6.22
"782","2018-12-31",6.6
"783","2019-01-02",7.5
"784","2019-01-03",10.8
"785","2019-01-04",10.9
"786","2019-01-07",10
"787","2019-01-08",10.7
"788","2019-01-09",10.3
"789","2019-01-10",10.76
"790","2019-01-11",10.85
"791","2019-01-14",10.4
"792","2019-01-15",28
"793","2019-01-16",16
"794","2019-01-17",14.4
"795","2019-01-18",13.3
"796","2019-01-22",13.7
"797","2019-01-23",12.8
"798","2019-01-24",12.5
"799","2019-01-25",13.6
"800","2019-01-28",13
"801","2019-01-29",12.5
"802","2019-01-30",12.6
"803","2019-01-31",12.7
"804","2019-02-01",11.8
"805","2019-02-04",11.7
"806","2019-02-05",12.2
"807","2019-02-06",12.1
"808","2019-02-07",12.3
"809","2019-02-08",11.7
"810","2019-02-11",11.6
"811","2019-02-12",11.54
"812","2019-02-13",11.6
"813","2019-02-14",11.6
"814","2019-02-15",11.3
"815","2019-02-19",11.4
"816","2019-02-20",11.4
"817","2019-02-21",11.4
"818","2019-02-22",11.4
"819","2019-02-25",10.6
"820","2019-02-26",10.7
"821","2019-02-27",10.58
"822","2019-02-28",10.1
"823","2019-03-01",10.8
"824","2019-03-04",10.6
"825","2019-03-05",11.4
"826","2019-03-06",11.3
"827","2019-03-07",12.3
"828","2019-03-08",12
"829","2019-03-11",12.7
"830","2019-03-12",13.6
"831","2019-03-13",13.5
"832","2019-03-14",13.4
"833","2019-03-15",12.5
"834","2019-03-18",12.4
"835","2019-03-19",12.2
"836","2019-03-20",11.8
"837","2019-03-21",11.6
"838","2019-03-22",11.3
"839","2019-03-25",10.7
"840","2019-03-26",11.3
"841","2019-03-27",10.9
"842","2019-03-28",11.3
"843","2019-03-29",12
"844","2019-04-01",11.7
"845","2019-04-02",11.4
"846","2019-04-03",11
"847","2019-04-04",11.3
"848","2019-04-05",11.2
"849","2019-04-08",11.3
"850","2019-04-09",11.2
"851","2019-04-10",11.25
"852","2019-04-11",11
"853","2019-04-12",13
"854","2019-04-15",11.3
"855","2019-04-16",11
"856","2019-04-17",10.9
"857","2019-04-18",10.5
"858","2019-04-22",10.4
"859","2019-04-23",10.7
"860","2019-04-24",10.4
"861","2019-04-25",10.3
"862","2019-04-26",10.5
"863","2019-04-29",10.7
"864","2019-04-30",10.9
"865","2019-05-01",10.5
"866","2019-05-02",10.3
"867","2019-05-03",10.7
"868","2019-05-06",10.6
"869","2019-05-07",10.6
"870","2019-05-08",10.4
"871","2019-05-09",10.5
"872","2019-05-10",10.55
"873","2019-05-13",10.5
"874","2019-05-14",10.38
"875","2019-05-15",10.5
"876","2019-05-16",10.4
"877","2019-05-17",10.3
"878","2019-05-20",9.98
"879","2019-05-21",10.1
"880","2019-05-22",10.08
"881","2019-05-23",9.87
"882","2019-05-24",9.76
"883","2019-05-28",8.9
"884","2019-05-29",8.63
"885","2019-05-30",9.02
"886","2019-05-31",9.15
"887","2019-06-03",8.8
"888","2019-06-04",8.85
"889","2019-06-05",8.58
"890","2019-06-06",8
"891","2019-06-07",8.3
"892","2019-06-10",8.5
"893","2019-06-11",8.3
"894","2019-06-12",8.3
"895","2019-06-13",8.4
"896","2019-06-14",8.55
"897","2019-06-17",8.51
"898","2019-06-18",8.72
"899","2019-06-19",8.83
"900","2019-06-20",8.64
"901","2019-06-21",8.5
"902","2019-06-24",8.7
"903","2019-06-25",9.4
"904","2019-06-26",9.2
"905","2019-06-27",9.38
"906","2019-06-28",9.4
"907","2019-07-01",9.5
"908","2019-07-02",9.5
"909","2019-07-03",9.4
"910","2019-07-05",9.7
"911","2019-07-08",9.36
"912","2019-07-09",10.3
"913","2019-07-10",10.4
"914","2019-07-11",9.9
"915","2019-07-12",9.7
"916","2019-07-15",9.33
"917","2019-07-16",9.9
"918","2019-07-17",9.4
"919","2019-07-18",9.7
"920","2019-07-19",9.4
"921","2019-07-22",9.2
"922","2019-07-23",8.8
"923","2019-07-24",8.5
"924","2019-07-25",8.65
"925","2019-07-26",8.68
"926","2019-07-29",8.3
"927","2019-07-30",8.5
"928","2019-07-31",8.58
"929","2019-08-01",8.3
"930","2019-08-02",8.1
"931","2019-08-05",7.74
"932","2019-08-06",7.4
"933","2019-08-07",7.3
"934","2019-08-08",7.48
"935","2019-08-09",7.2
"936","2019-08-12",7
"937","2019-08-13",7.27
"938","2019-08-14",7.16
"939","2019-08-15",6.9
"940","2019-08-16",7.5
"941","2019-08-19",7.8
"942","2019-08-20",7.82
"943","2019-08-21",7.85
"944","2019-08-22",7.7
"945","2019-08-23",7.4
"946","2019-08-26",7.2
"947","2019-08-27",7.2
"948","2019-08-28",7.07
"949","2019-08-29",8.58
"950","2019-08-30",9.14
"951","2019-09-03",9.54
"952","2019-09-04",9.1
"953","2019-09-05",8.59
"954","2019-09-06",8.6
"955","2019-09-09",8.58
"956","2019-09-10",8.72
"957","2019-09-11",8.4
"958","2019-09-12",8.2
"959","2019-09-13",8.3
"960","2019-09-16",8.2
"961","2019-09-17",8.2
"962","2019-09-18",8.11
"963","2019-09-19",8.1
"964","2019-09-20",8.3
"965","2019-09-23",7.9
"966","2019-09-24",7.47
"967","2019-09-25",7.38
"968","2019-09-26",7.52
"969","2019-09-27",7.4
"970","2019-09-30",7.28
"971","2019-10-01",7.14
"972","2019-10-02",7.27
"973","2019-10-03",7.29
"974","2019-10-04",7.43
"975","2019-10-07",7.3
"976","2019-10-08",7.1
"977","2019-10-09",7.1
"978","2019-10-10",7.16
"979","2019-10-11",7.2
"980","2019-10-14",7.3
"981","2019-10-15",7.2
"982","2019-10-16",7.4
"983","2019-10-17",7.22
"984","2019-10-18",7.49
"985","2019-10-21",7.45
"986","2019-10-22",7.35
"987","2019-10-23",7.4
