"","date","FITB"
"92","2007-05-15",40.790001
"93","2007-05-16",41.380001
"94","2007-05-17",41.009998
"95","2007-05-18",41.16
"96","2007-05-21",41.380001
"97","2007-05-22",41.439999
"98","2007-05-23",42.830002
"99","2007-05-24",42.59
"100","2007-05-25",42.93
"101","2007-05-29",42.400002
"102","2007-05-30",42.779999
"103","2007-05-31",42.360001
"104","2007-06-01",42.779999
"105","2007-06-04",42.66
"106","2007-06-05",42.130001
"107","2007-06-06",41.779999
"108","2007-06-07",41.540001
"109","2007-06-08",42.389999
"110","2007-06-11",42.619999
"111","2007-06-12",42.290001
"112","2007-06-13",42.950001
"113","2007-06-14",42.549999
"114","2007-06-15",42.75
"115","2007-06-18",42.77
"116","2007-06-19",43.060001
"117","2007-06-20",42.369999
"118","2007-06-21",42.279999
"119","2007-06-22",41.349998
"120","2007-06-25",41.029999
"121","2007-06-26",40.849998
"122","2007-06-27",40.59
"123","2007-06-28",40.27
"124","2007-06-29",39.77
"125","2007-07-02",40.369999
"126","2007-07-03",40.66
"127","2007-07-05",40.279999
"128","2007-07-06",40.080002
"129","2007-07-09",39.759998
"130","2007-07-10",38.75
"131","2007-07-11",38.990002
"132","2007-07-12",40.470001
"133","2007-07-13",40.790001
"134","2007-07-16",40.5
"135","2007-07-17",40.650002
"136","2007-07-18",40.110001
"137","2007-07-19",39.549999
"138","2007-07-20",38.689999
"139","2007-07-23",38.779999
"140","2007-07-24",37.540001
"141","2007-07-25",38.23
"142","2007-07-26",37.18
"143","2007-07-27",36.779999
"144","2007-07-30",38.07
"145","2007-07-31",36.889999
"146","2007-08-01",37.189999
"147","2007-08-02",37.48
"148","2007-08-03",36.09
"149","2007-08-06",38.82
"150","2007-08-07",39.529999
"151","2007-08-08",40.099998
"152","2007-08-09",38.610001
"153","2007-08-10",39.220001
"154","2007-08-13",37.610001
"155","2007-08-14",37.419998
"156","2007-08-15",37.380001
"157","2007-08-16",36.389999
"158","2007-08-17",38.029999
"159","2007-08-20",36.91
"160","2007-08-21",37.200001
"161","2007-08-22",37.150002
"162","2007-08-23",37.009998
"163","2007-08-24",37.009998
"164","2007-08-27",36.400002
"165","2007-08-28",35.360001
"166","2007-08-29",36.27
"167","2007-08-30",35.419998
"168","2007-08-31",35.689999
"169","2007-09-04",35.689999
"170","2007-09-05",34.73
"171","2007-09-06",35.25
"172","2007-09-07",34.790001
"173","2007-09-10",35.060001
"174","2007-09-11",34.799999
"175","2007-09-12",34.419998
"176","2007-09-13",34.41
"177","2007-09-14",34.77
"178","2007-09-17",34.720001
"179","2007-09-18",36.639999
"180","2007-09-19",36.5
"181","2007-09-20",35.41
"182","2007-09-21",35.23
"183","2007-09-24",34.610001
"184","2007-09-25",34.84
"185","2007-09-26",34.209999
"186","2007-09-27",34.220001
"187","2007-09-28",33.880001
"188","2007-10-01",34.310001
"189","2007-10-02",34.549999
"190","2007-10-03",34.68
"191","2007-10-04",34.889999
"192","2007-10-05",35.080002
"193","2007-10-08",34.950001
"194","2007-10-09",35.060001
"195","2007-10-10",34.16
"196","2007-10-11",33.68
"197","2007-10-12",33.040001
"198","2007-10-15",32.639999
"199","2007-10-16",31.129999
"200","2007-10-17",31
"201","2007-10-18",30.48
"202","2007-10-19",29.969999
"203","2007-10-22",29.9
"204","2007-10-23",29.98
"205","2007-10-24",29.27
"206","2007-10-25",29.15
"207","2007-10-26",29.620001
"208","2007-10-29",29.700001
"209","2007-10-30",30.66
"210","2007-10-31",31.280001
"211","2007-11-01",29.92
"212","2007-11-02",29.84
"213","2007-11-05",29.59
"214","2007-11-06",29.73
"215","2007-11-07",27.780001
"216","2007-11-08",28.459999
"217","2007-11-09",28.83
"218","2007-11-12",28.99
"219","2007-11-13",29.91
"220","2007-11-14",29.15
"221","2007-11-15",28.18
"222","2007-11-16",27.809999
"223","2007-11-19",27.51
"224","2007-11-20",27.35
"225","2007-11-21",27.16
"226","2007-11-23",28.040001
"227","2007-11-26",26.23
"228","2007-11-27",27.360001
"229","2007-11-28",29.07
"230","2007-11-29",28.639999
"231","2007-11-30",29.91
"232","2007-12-03",29.98
"233","2007-12-04",28.65
"234","2007-12-05",28.99
"235","2007-12-06",29.99
"236","2007-12-07",29.780001
"237","2007-12-10",31.01
"238","2007-12-11",28.77
"239","2007-12-12",27.030001
"240","2007-12-13",27.59
"241","2007-12-14",26.6
"242","2007-12-17",26.59
"243","2007-12-18",26.559999
"244","2007-12-19",25.530001
"245","2007-12-20",25.73
"246","2007-12-21",27.059999
"247","2007-12-24",27.02
"248","2007-12-26",26.58
"249","2007-12-27",25.190001
"250","2007-12-28",25.24
"251","2007-12-31",25.129999
"252","2008-01-02",24.41
"253","2008-01-03",24.57
"254","2008-01-04",23.780001
"255","2008-01-07",23.23
"256","2008-01-08",22.559999
"257","2008-01-09",23.16
"258","2008-01-10",23.690001
"259","2008-01-11",24.360001
"260","2008-01-14",23.82
"261","2008-01-15",22.91
"262","2008-01-16",24.059999
"263","2008-01-17",23.09
"264","2008-01-18",22.6
"265","2008-01-22",23.530001
"266","2008-01-23",25.16
"267","2008-01-24",25.209999
"268","2008-01-25",24.49
"269","2008-01-28",25.75
"270","2008-01-29",26.469999
"271","2008-01-30",26.059999
"272","2008-01-31",27.1
"273","2008-02-01",28.059999
"274","2008-02-04",27.09
"275","2008-02-05",25.75
"276","2008-02-06",26.049999
"277","2008-02-07",26.379999
"278","2008-02-08",25.67
"279","2008-02-11",24.99
"280","2008-02-12",26.049999
"281","2008-02-13",26
"282","2008-02-14",25.139999
"283","2008-02-15",25.620001
"284","2008-02-19",24.610001
"285","2008-02-20",24.82
"286","2008-02-21",24.26
"287","2008-02-22",24.719999
"288","2008-02-25",24.940001
"289","2008-02-26",25.08
"290","2008-02-27",24.940001
"291","2008-02-28",24.049999
"292","2008-02-29",22.9
"293","2008-03-03",22.92
"294","2008-03-04",22.9
"295","2008-03-05",22.360001
"296","2008-03-06",21.719999
"297","2008-03-07",22
"298","2008-03-10",22
"299","2008-03-11",24.120001
"300","2008-03-12",23.059999
"301","2008-03-13",22.82
"302","2008-03-14",21.84
"303","2008-03-17",21.120001
"304","2008-03-18",22.290001
"305","2008-03-19",21.82
"306","2008-03-20",23.35
"307","2008-03-24",23.68
"308","2008-03-25",23.25
"309","2008-03-26",22.379999
"310","2008-03-27",21.33
"311","2008-03-28",20.82
"312","2008-03-31",20.92
"313","2008-04-01",22.49
"314","2008-04-02",22.629999
"315","2008-04-03",22.549999
"316","2008-04-04",22.709999
"317","2008-04-07",23.120001
"318","2008-04-08",22.110001
"319","2008-04-09",21.639999
"320","2008-04-10",21.360001
"321","2008-04-11",20.860001
"322","2008-04-14",19.02
"323","2008-04-15",19.26
"324","2008-04-16",20.1
"325","2008-04-17",20.540001
"326","2008-04-18",20.950001
"327","2008-04-21",19.379999
"328","2008-04-22",20.93
"329","2008-04-23",19.9
"330","2008-04-24",21.25
"331","2008-04-25",21.780001
"332","2008-04-28",22.01
"333","2008-04-29",21.719999
"334","2008-04-30",21.43
"335","2008-05-01",22.610001
"336","2008-05-02",22.65
"337","2008-05-05",22.190001
"338","2008-05-06",22.459999
"339","2008-05-07",21.85
"340","2008-05-08",20.9
"341","2008-05-09",20.77
"342","2008-05-12",21.26
"343","2008-05-13",20.73
"344","2008-05-14",20.950001
"345","2008-05-15",21.110001
"346","2008-05-16",20.48
"347","2008-05-19",20.469999
"348","2008-05-20",19.99
"349","2008-05-21",19.719999
"350","2008-05-22",19.879999
"351","2008-05-23",19.26
"352","2008-05-27",19.549999
"353","2008-05-28",18.85
"354","2008-05-29",19.219999
"355","2008-05-30",18.700001
"356","2008-06-02",17.99
"357","2008-06-03",17.35
"358","2008-06-04",17.42
"359","2008-06-05",17.559999
"360","2008-06-06",16.74
"361","2008-06-09",16.780001
"362","2008-06-10",16.43
"363","2008-06-11",15.34
"364","2008-06-12",14.69
"365","2008-06-13",13.17
"366","2008-06-16",13.56
"367","2008-06-17",12.73
"368","2008-06-18",9.26
"369","2008-06-19",9.75
"370","2008-06-20",10.11
"371","2008-06-23",10.05
"372","2008-06-24",10.16
"373","2008-06-25",10.3
"374","2008-06-26",10.31
"375","2008-06-27",10.23
"376","2008-06-30",10.18
"377","2008-07-01",10.61
"378","2008-07-02",10.65
"379","2008-07-03",10.56
"380","2008-07-07",10.31
"381","2008-07-08",11.61
"382","2008-07-09",11.1
"383","2008-07-10",11.84
"384","2008-07-11",12.48
"385","2008-07-14",11.16
"386","2008-07-15",10.44
"387","2008-07-16",12.14
"388","2008-07-17",13.76
"389","2008-07-18",13.53
"390","2008-07-21",13.39
"391","2008-07-22",14.95
"392","2008-07-23",14.65
"393","2008-07-24",13.59
"394","2008-07-25",13.72
"395","2008-07-28",12.94
"396","2008-07-29",14.18
"397","2008-07-30",14.24
"398","2008-07-31",13.97
"399","2008-08-01",13.99
"400","2008-08-04",13.97
"401","2008-08-05",14.98
"402","2008-08-06",15.05
"403","2008-08-07",15
"404","2008-08-08",15.68
"405","2008-08-11",16.1
"406","2008-08-12",14.8
"407","2008-08-13",14.08
"408","2008-08-14",14.75
"409","2008-08-15",15.07
"410","2008-08-18",14.33
"411","2008-08-19",13.72
"412","2008-08-20",13.97
"413","2008-08-21",14.12
"414","2008-08-22",14.63
"415","2008-08-25",14.17
"416","2008-08-26",14.27
"417","2008-08-27",15.1
"418","2008-08-28",15.35
"419","2008-08-29",15.78
"420","2008-09-02",16.26
"421","2008-09-03",16.41
"422","2008-09-04",15.19
"423","2008-09-05",16.16
"424","2008-09-08",16.9
"425","2008-09-09",15.93
"426","2008-09-10",14.85
"427","2008-09-11",15.03
"428","2008-09-12",15.31
"429","2008-09-15",14.11
"430","2008-09-16",15.45
"431","2008-09-17",14.3
"432","2008-09-18",15.96
"433","2008-09-19",18.879999
"434","2008-09-22",17
"435","2008-09-23",16.41
"436","2008-09-24",16.530001
"437","2008-09-25",16.66
"438","2008-09-26",16.16
"439","2008-09-29",9.11
"440","2008-09-30",11.9
"441","2008-10-01",13.82
"442","2008-10-02",13.35
"443","2008-10-03",13.22
"444","2008-10-06",12.16
"445","2008-10-07",11.1
"446","2008-10-08",12.01
"447","2008-10-09",9.73
"448","2008-10-10",10.4
"449","2008-10-13",10.87
"450","2008-10-14",13.21
"451","2008-10-15",12.66
"452","2008-10-16",12.86
"453","2008-10-17",12.24
"454","2008-10-20",12.23
"455","2008-10-21",12.25
"456","2008-10-22",11.81
"457","2008-10-23",11.32
"458","2008-10-24",8.07
"459","2008-10-27",8.47
"460","2008-10-28",10.76
"461","2008-10-29",10.77
"462","2008-10-30",10.16
"463","2008-10-31",10.85
"464","2008-11-03",11.5
"465","2008-11-04",12.35
"466","2008-11-05",11.07
"467","2008-11-06",10.11
"468","2008-11-07",10.69
"469","2008-11-10",10.07
"470","2008-11-11",10
"471","2008-11-12",9.09
"472","2008-11-13",10.45
"473","2008-11-14",9.54
"474","2008-11-17",9.14
"475","2008-11-18",9.32
"476","2008-11-19",8.41
"477","2008-11-20",7.71
"478","2008-11-21",7.49
"479","2008-11-24",8.68
"480","2008-11-25",9.13
"481","2008-11-26",9.28
"482","2008-11-28",9.56
"483","2008-12-01",8.1
"484","2008-12-02",8.55
"485","2008-12-03",7.9
"486","2008-12-04",7.61
"487","2008-12-05",8.26
"488","2008-12-08",8.33
"489","2008-12-09",7.75
"490","2008-12-10",7.73
"491","2008-12-11",7.56
"492","2008-12-12",7.82
"493","2008-12-15",7.31
"494","2008-12-16",7.99
"495","2008-12-17",7.51
"496","2008-12-18",7.61
"497","2008-12-19",7.65
"498","2008-12-22",7.65
"499","2008-12-23",7.61
"500","2008-12-24",7.82
"501","2008-12-26",7.77
"502","2008-12-29",7.73
"503","2008-12-30",7.97
"504","2008-12-31",8.26
"505","2009-01-02",8.59
"506","2009-01-05",8.4
"507","2009-01-06",8.45
"508","2009-01-07",7.93
"509","2009-01-08",8.06
"510","2009-01-09",7.49
"511","2009-01-12",6.87
"512","2009-01-13",6.79
"513","2009-01-14",6.27
"514","2009-01-15",5.38
"515","2009-01-16",5.43
"516","2009-01-20",4.22
"517","2009-01-21",3.99
"518","2009-01-22",2.85
"519","2009-01-23",2.91
"520","2009-01-26",2.69
"521","2009-01-27",2.61
"522","2009-01-28",3.56
"523","2009-01-29",3.05
"524","2009-01-30",2.39
"525","2009-02-02",2.09
"526","2009-02-03",1.79
"527","2009-02-04",1.54
"528","2009-02-05",1.64
"529","2009-02-06",2.63
"530","2009-02-09",2.89
"531","2009-02-10",2.19
"532","2009-02-11",2.25
"533","2009-02-12",2.2
"534","2009-02-13",2
"535","2009-02-17",1.67
"536","2009-02-18",1.47
"537","2009-02-19",1.21
"538","2009-02-20",1.03
"539","2009-02-23",1.24
"540","2009-02-24",1.45
"541","2009-02-25",1.94
"542","2009-02-26",2.29
"543","2009-02-27",2.11
"544","2009-03-02",1.77
"545","2009-03-03",1.67
"546","2009-03-04",1.72
"547","2009-03-05",1.37
"548","2009-03-06",1.29
"549","2009-03-09",1.39
"550","2009-03-10",1.65
"551","2009-03-11",1.54
"552","2009-03-12",1.68
"553","2009-03-13",1.75
"554","2009-03-16",1.83
"555","2009-03-17",1.95
"556","2009-03-18",2.22
"557","2009-03-19",2.12
"558","2009-03-20",2.13
"559","2009-03-23",2.38
"560","2009-03-24",2.13
"561","2009-03-25",2.28
"562","2009-03-26",2.4
"563","2009-03-27",2.35
"564","2009-03-30",2.48
"565","2009-03-31",2.92
"566","2009-04-01",3.07
"567","2009-04-02",3.17
"568","2009-04-03",3.28
"569","2009-04-06",3.07
"570","2009-04-07",2.85
"571","2009-04-08",2.64
"572","2009-04-09",3.58
"573","2009-04-13",4.34
"574","2009-04-14",3.6
"575","2009-04-15",4.04
"576","2009-04-16",4.32
"577","2009-04-17",4.83
"578","2009-04-20",3.65
"579","2009-04-21",3.96
"580","2009-04-22",3.69
"581","2009-04-23",3.82
"582","2009-04-24",3.71
"583","2009-04-27",3.62
"584","2009-04-28",3.7
"585","2009-04-29",4.13
"586","2009-04-30",4.1
"587","2009-05-01",3.85
"588","2009-05-04",4.83
"589","2009-05-05",4.57
"590","2009-05-06",5.28
"591","2009-05-07",5.35
"592","2009-05-08",8.49
"593","2009-05-11",8.35
"594","2009-05-12",8.23
"595","2009-05-13",7.02
"596","2009-05-14",7.52
"597","2009-05-15",7.1
"598","2009-05-18",7.99
"599","2009-05-19",7.81
"600","2009-05-20",7.71
"601","2009-05-21",6.95
"602","2009-05-22",6.89
"603","2009-05-26",7.01
"604","2009-05-27",6.73
"605","2009-05-28",6.74
"606","2009-05-29",6.9
"607","2009-06-01",7
"608","2009-06-02",6.72
"609","2009-06-03",6.52
"610","2009-06-04",7
"611","2009-06-05",7.13
"612","2009-06-08",7.25
"613","2009-06-09",7.17
"614","2009-06-10",7.34
"615","2009-06-11",7.77
"616","2009-06-12",8.03
"617","2009-06-15",7.57
"618","2009-06-16",7.18
"619","2009-06-17",6.81
"620","2009-06-18",7.24
"621","2009-06-19",7.34
"622","2009-06-22",6.75
"623","2009-06-23",6.73
"624","2009-06-24",6.78
"625","2009-06-25",6.96
"626","2009-06-26",6.95
"627","2009-06-29",7.07
"628","2009-06-30",7.1
"629","2009-07-01",7.16
"630","2009-07-02",6.88
"631","2009-07-06",6.82
"632","2009-07-07",6.81
"633","2009-07-08",6.58
"634","2009-07-09",6.76
"635","2009-07-10",6.54
"636","2009-07-13",7.16
"637","2009-07-14",7.06
"638","2009-07-15",7.46
"639","2009-07-16",7.37
"640","2009-07-17",7.01
"641","2009-07-20",7.15
"642","2009-07-21",6.77
"643","2009-07-22",7.01
"644","2009-07-23",8.01
"645","2009-07-24",8.49
"646","2009-07-27",8.68
"647","2009-07-28",8.56
"648","2009-07-29",8.9
"649","2009-07-30",9.4
"650","2009-07-31",9.5
"651","2009-08-03",9.63
"652","2009-08-04",10.02
"653","2009-08-05",9.99
"654","2009-08-06",9.41
"655","2009-08-07",9.71
"656","2009-08-10",9.73
"657","2009-08-11",9.79
"658","2009-08-12",10.24
"659","2009-08-13",10.84
"660","2009-08-14",10.53
"661","2009-08-17",9.76
"662","2009-08-18",10.19
"663","2009-08-19",10.11
"664","2009-08-20",10.41
"665","2009-08-21",10.91
"666","2009-08-24",10.52
"667","2009-08-25",10.74
"668","2009-08-26",10.74
"669","2009-08-27",10.58
"670","2009-08-28",10.82
"671","2009-08-31",10.94
"672","2009-09-01",10.26
"673","2009-09-02",9.92
"674","2009-09-03",10.38
"675","2009-09-04",10.52
"676","2009-09-08",10.53
"677","2009-09-09",10.55
"678","2009-09-10",10.43
"679","2009-09-11",9.78
"680","2009-09-14",9.85
"681","2009-09-15",10.3
"682","2009-09-16",10.36
"683","2009-09-17",10.15
"684","2009-09-18",10.24
"685","2009-09-21",10.18
"686","2009-09-22",10.2
"687","2009-09-23",9.85
"688","2009-09-24",9.54
"689","2009-09-25",9.59
"690","2009-09-28",9.83
"691","2009-09-29",9.94
"692","2009-09-30",10.13
"693","2009-10-01",9.44
"694","2009-10-02",9.36
"695","2009-10-05",9.48
"696","2009-10-06",9.87
"697","2009-10-07",10.15
"698","2009-10-08",10.13
"699","2009-10-09",10.24
"700","2009-10-12",10.19
"701","2009-10-13",10.16
"702","2009-10-14",10.35
"703","2009-10-15",10.55
"704","2009-10-16",9.98
"705","2009-10-19",10.14
"706","2009-10-20",10.58
"707","2009-10-21",10.11
"708","2009-10-22",10.8
"709","2009-10-23",10.34
"710","2009-10-26",9.52
"711","2009-10-27",9.17
"712","2009-10-28",8.84
"713","2009-10-29",9.27
"714","2009-10-30",8.94
"715","2009-11-02",9.22
"716","2009-11-03",9.07
"717","2009-11-04",8.87
"718","2009-11-05",9.22
"719","2009-11-06",9.17
"720","2009-11-09",9.73
"721","2009-11-10",9.42
"722","2009-11-11",9.73
"723","2009-11-12",9.54
"724","2009-11-13",9.74
"725","2009-11-16",9.76
"726","2009-11-17",9.9
"727","2009-11-18",10.16
"728","2009-11-19",10.05
"729","2009-11-20",9.97
"730","2009-11-23",10.17
"731","2009-11-24",10.01
"732","2009-11-25",9.94
"733","2009-11-27",9.57
"734","2009-11-30",10.08
"735","2009-12-01",10.18
"736","2009-12-02",10.51
"737","2009-12-03",10.32
"738","2009-12-04",10.44
"739","2009-12-07",10.3
"740","2009-12-08",10.19
"741","2009-12-09",10.29
"742","2009-12-10",10.08
"743","2009-12-11",10.18
"744","2009-12-14",10.33
"745","2009-12-15",9.8
"746","2009-12-16",9.62
"747","2009-12-17",9.55
"748","2009-12-18",9.82
"749","2009-12-21",10.18
"750","2009-12-22",10.2
"751","2009-12-23",9.93
"752","2009-12-24",10.23
"753","2009-12-28",9.97
"754","2009-12-29",9.92
"755","2009-12-30",9.79
"756","2009-12-31",9.75
"757","2010-01-04",10.12
"758","2010-01-05",10.39
"759","2010-01-06",10.45
"760","2010-01-07",11.08
"761","2010-01-08",11.09
"762","2010-01-11",11.2
"763","2010-01-12",10.99
"764","2010-01-13",11.52
"765","2010-01-14",11.77
"766","2010-01-15",11.36
"767","2010-01-19",11.39
"768","2010-01-20",11.31
"769","2010-01-21",12.02
"770","2010-01-22",12.1
"771","2010-01-25",12.49
"772","2010-01-26",11.71
"773","2010-01-27",12.18
"774","2010-01-28",12.26
"775","2010-01-29",12.44
"776","2010-02-01",12.5
"777","2010-02-02",12.48
"778","2010-02-03",12
"779","2010-02-04",11.22
"780","2010-02-05",11.26
"781","2010-02-08",11.39
"782","2010-02-09",11.47
"783","2010-02-10",11.69
"784","2010-02-11",11.87
"785","2010-02-12",11.61
"786","2010-02-16",12.08
"787","2010-02-17",12.05
"788","2010-02-18",11.92
"789","2010-02-19",12.23
"790","2010-02-22",12.55
"791","2010-02-23",12.27
"792","2010-02-24",12.69
"793","2010-02-25",12.2
"794","2010-02-26",12.21
"795","2010-03-01",12.24
"796","2010-03-02",12.66
"797","2010-03-03",12.54
"798","2010-03-04",12.33
"799","2010-03-05",12.73
"800","2010-03-08",12.61
"801","2010-03-09",12.62
"802","2010-03-10",12.96
"803","2010-03-11",13.28
"804","2010-03-12",13.15
"805","2010-03-15",13.38
"806","2010-03-16",13.45
"807","2010-03-17",13.7
"808","2010-03-18",13.44
"809","2010-03-19",13.3
"810","2010-03-22",13.43
"811","2010-03-23",13.46
"812","2010-03-24",13.58
"813","2010-03-25",13.41
"814","2010-03-26",13.2
"815","2010-03-29",13.31
"816","2010-03-30",13.27
"817","2010-03-31",13.56
"818","2010-04-01",13.59
"819","2010-04-05",13.95
"820","2010-04-06",14.35
"821","2010-04-07",14.3
"822","2010-04-08",14.27
"823","2010-04-09",14.1
"824","2010-04-12",14.36
"825","2010-04-13",14.33
"826","2010-04-14",14.94
"827","2010-04-15",14.9
"828","2010-04-16",14.2
"829","2010-04-19",14.24
"830","2010-04-20",14.8
"831","2010-04-21",15.15
"832","2010-04-22",14.96
"833","2010-04-23",15.12
"834","2010-04-26",14.52
"835","2010-04-27",14.05
"836","2010-04-28",14.44
"837","2010-04-29",14.87
"838","2010-04-30",14.92
"839","2010-05-03",15.36
"840","2010-05-04",14.56
"841","2010-05-05",14.59
"842","2010-05-06",13.61
"843","2010-05-07",13.31
"844","2010-05-10",14.38
"845","2010-05-11",14.61
"846","2010-05-12",15
"847","2010-05-13",14.8
"848","2010-05-14",14.08
"849","2010-05-17",13.98
"850","2010-05-18",13.43
"851","2010-05-19",13.3
"852","2010-05-20",12.51
"853","2010-05-21",13.19
"854","2010-05-24",12.57
"855","2010-05-25",12.83
"856","2010-05-26",12.51
"857","2010-05-27",13.26
"858","2010-05-28",13
"859","2010-06-01",12.4
"860","2010-06-02",13.05
"861","2010-06-03",13.13
"862","2010-06-04",12.5
"863","2010-06-07",12.32
"864","2010-06-08",12.67
"865","2010-06-09",12.67
"866","2010-06-10",13.37
"867","2010-06-11",13.36
"868","2010-06-14",13.53
"869","2010-06-15",14
"870","2010-06-16",14.05
"871","2010-06-17",13.62
"872","2010-06-18",13.58
"873","2010-06-21",13.53
"874","2010-06-22",13.51
"875","2010-06-23",13.51
"876","2010-06-24",13.2
"877","2010-06-25",13.37
"878","2010-06-28",13.51
"879","2010-06-29",12.95
"880","2010-06-30",12.29
"881","2010-07-01",12.16
"882","2010-07-02",11.82
"883","2010-07-06",12.04
"884","2010-07-07",12.92
"885","2010-07-08",13.09
"886","2010-07-09",13.48
"887","2010-07-12",13.27
"888","2010-07-13",13.69
"889","2010-07-14",13.34
"890","2010-07-15",13.25
"891","2010-07-16",12.17
"892","2010-07-19",11.9
"893","2010-07-20",11.78
"894","2010-07-21",11.28
"895","2010-07-22",12.45
"896","2010-07-23",12.29
"897","2010-07-26",12.82
"898","2010-07-27",13.14
"899","2010-07-28",12.76
"900","2010-07-29",12.82
"901","2010-07-30",12.71
"902","2010-08-02",13.42
"903","2010-08-03",13.3
"904","2010-08-04",13.29
"905","2010-08-05",13.06
"906","2010-08-06",12.69
"907","2010-08-09",13.02
"908","2010-08-10",13
"909","2010-08-11",12.38
"910","2010-08-12",12.16
"911","2010-08-13",12.13
"912","2010-08-16",12.19
"913","2010-08-17",12.07
"914","2010-08-18",12.11
"915","2010-08-19",11.68
"916","2010-08-20",11.56
"917","2010-08-23",11.6
"918","2010-08-24",11.04
"919","2010-08-25",10.98
"920","2010-08-26",10.95
"921","2010-08-27",11.18
"922","2010-08-30",10.85
"923","2010-08-31",11.04
"924","2010-09-01",11.66
"925","2010-09-02",11.72
"926","2010-09-03",11.93
"927","2010-09-07",11.38
"928","2010-09-08",11.6
"929","2010-09-09",11.96
"930","2010-09-10",12.09
"931","2010-09-13",12.51
"932","2010-09-14",12.49
"933","2010-09-15",12.47
"934","2010-09-16",12.22
"935","2010-09-17",12.23
"936","2010-09-20",12.39
"937","2010-09-21",12.28
"938","2010-09-22",12.04
"939","2010-09-23",11.72
"940","2010-09-24",12.24
"941","2010-09-27",11.91
"942","2010-09-28",12.02
"943","2010-09-29",11.9
"944","2010-09-30",12.03
"945","2010-10-01",11.9
"946","2010-10-04",11.9
"947","2010-10-05",12.51
"948","2010-10-06",12.28
"949","2010-10-07",12.52
"950","2010-10-08",12.38
"951","2010-10-11",12.28
"952","2010-10-12",12.76
"953","2010-10-13",12.7
"954","2010-10-14",12.34
"955","2010-10-15",12.13
"956","2010-10-18",12.54
"957","2010-10-19",12.38
"958","2010-10-20",12.4
"959","2010-10-21",12.8
"960","2010-10-22",12.86
"961","2010-10-25",12.62
"962","2010-10-26",12.79
"963","2010-10-27",12.87
"964","2010-10-28",12.72
"965","2010-10-29",12.56
"966","2010-11-01",12.38
"967","2010-11-02",12.44
"968","2010-11-03",13.05
"969","2010-11-04",13.4
"970","2010-11-05",13.03
"971","2010-11-08",13.05
"972","2010-11-09",12.87
"973","2010-11-10",13.24
"974","2010-11-11",13.24
"975","2010-11-12",12.87
"976","2010-11-15",13.02
"977","2010-11-16",12.68
"978","2010-11-17",12.39
"979","2010-11-18",12.08
"980","2010-11-19",12.26
"981","2010-11-22",12.12
"982","2010-11-23",11.78
"983","2010-11-24",12.06
"984","2010-11-26",11.86
"985","2010-11-29",12.03
