"","date","TCI"
"155","2007-08-14",16.15
"156","2007-08-15",16.219999
"157","2007-08-16",16.01
"158","2007-08-17",16.01
"159","2007-08-20",16
"160","2007-08-21",15.8
"161","2007-08-22",15.83
"162","2007-08-23",15.91
"163","2007-08-24",16.25
"164","2007-08-27",16.120001
"165","2007-08-28",16
"166","2007-08-29",15.76
"167","2007-08-30",15.76
"168","2007-08-31",15.76
"169","2007-09-04",15.61
"170","2007-09-05",15.59
"171","2007-09-06",15.59
"172","2007-09-07",15.3
"173","2007-09-10",15.22
"174","2007-09-11",15.36
"175","2007-09-12",15.3
"176","2007-09-13",15.2
"177","2007-09-14",15.02
"178","2007-09-17",15.25
"179","2007-09-18",15.75
"180","2007-09-19",15.83
"181","2007-09-20",15.48
"182","2007-09-21",15.48
"183","2007-09-24",15.45
"184","2007-09-25",15.59
"185","2007-09-26",15.45
"186","2007-09-27",15.43
"187","2007-09-28",15.6
"188","2007-10-01",15.6
"189","2007-10-02",15.38
"190","2007-10-03",15.45
"191","2007-10-04",15.78
"192","2007-10-05",15.86
"193","2007-10-08",15.87
"194","2007-10-09",15.78
"195","2007-10-10",15.8
"196","2007-10-11",15.78
"197","2007-10-12",15.8
"198","2007-10-15",15.78
"199","2007-10-16",15.53
"200","2007-10-17",15.43
"201","2007-10-18",15.21
"202","2007-10-19",15.17
"203","2007-10-22",14.99
"204","2007-10-23",14.94
"205","2007-10-24",14.74
"206","2007-10-25",14.84
"207","2007-10-26",15.14
"208","2007-10-29",15.31
"209","2007-10-30",15.04
"210","2007-10-31",15.29
"211","2007-11-01",15.46
"212","2007-11-02",15.39
"213","2007-11-05",15.51
"214","2007-11-06",15.7
"215","2007-11-07",16
"216","2007-11-08",16.07
"217","2007-11-09",15.85
"218","2007-11-12",15.87
"219","2007-11-13",15.91
"220","2007-11-14",15.95
"221","2007-11-15",15.97
"222","2007-11-16",15.96
"223","2007-11-19",15.94
"224","2007-11-20",15.76
"225","2007-11-21",15.76
"226","2007-11-23",15.76
"227","2007-11-26",15.85
"228","2007-11-27",15.76
"229","2007-11-28",15.88
"230","2007-11-29",15.87
"231","2007-11-30",15.95
"232","2007-12-03",15.81
"233","2007-12-04",15.71
"234","2007-12-05",15.52
"235","2007-12-06",15.95
"236","2007-12-07",15.89
"237","2007-12-10",15.91
"238","2007-12-11",15.91
"239","2007-12-12",15.93
"240","2007-12-13",15.93
"241","2007-12-14",15.85
"242","2007-12-17",15.83
"243","2007-12-18",15.86
"244","2007-12-19",15.8
"245","2007-12-20",15.39
"246","2007-12-21",15.39
"247","2007-12-24",15.59
"248","2007-12-26",15.67
"249","2007-12-27",15.61
"250","2007-12-28",15.6
"251","2007-12-31",15.46
"252","2008-01-02",15.68
"253","2008-01-03",15.51
"254","2008-01-04",15.62
"255","2008-01-07",15.61
"256","2008-01-08",15.61
"257","2008-01-09",15.08
"258","2008-01-10",15.22
"259","2008-01-11",14.98
"260","2008-01-14",14.81
"261","2008-01-15",14.89
"262","2008-01-16",14.89
"263","2008-01-17",14.69
"264","2008-01-18",15.5
"265","2008-01-22",14.8
"266","2008-01-23",14.8
"267","2008-01-24",14.8
"268","2008-01-25",14.32
"269","2008-01-28",14.65
"270","2008-01-29",14.65
"271","2008-01-30",14.69
"272","2008-01-31",14.69
"273","2008-02-01",15.23
"274","2008-02-04",15.52
"275","2008-02-05",15.7
"276","2008-02-06",15.7
"277","2008-02-07",15.7
"278","2008-02-08",15.5
"279","2008-02-11",15.54
"280","2008-02-12",15.38
"281","2008-02-13",15.23
"282","2008-02-14",15.24
"283","2008-02-15",15.22
"284","2008-02-19",15.03
"285","2008-02-20",14.12
"286","2008-02-21",14.5
"287","2008-02-22",14.76
"288","2008-02-25",14.9
"289","2008-02-26",15.87
"290","2008-02-27",16
"291","2008-02-28",15.75
"292","2008-02-29",15.57
"293","2008-03-03",15.52
"294","2008-03-04",15.91
"295","2008-03-05",15.91
"296","2008-03-06",15.77
"297","2008-03-07",15.71
"298","2008-03-10",16.07
"299","2008-03-11",16.42
"300","2008-03-12",16.280001
"301","2008-03-13",17.1
"302","2008-03-14",16.75
"303","2008-03-17",16.75
"304","2008-03-18",16.57
"305","2008-03-19",16.57
"306","2008-03-20",16.57
"307","2008-03-24",16.26
"308","2008-03-25",16.67
"309","2008-03-26",16.870001
"310","2008-03-27",17.059999
"311","2008-03-28",17.209999
"312","2008-03-31",17.120001
"313","2008-04-01",17.950001
"314","2008-04-02",18.34
"315","2008-04-03",18.459999
"316","2008-04-04",18.84
"317","2008-04-07",18.549999
"318","2008-04-08",18.35
"319","2008-04-09",18.040001
"320","2008-04-10",18.42
"321","2008-04-11",18.5
"322","2008-04-14",18.75
"323","2008-04-15",19.25
"324","2008-04-16",20.49
"325","2008-04-17",20.5
"326","2008-04-18",19.75
"327","2008-04-21",19.379999
"328","2008-04-22",19.09
"329","2008-04-23",18.5
"330","2008-04-24",18
"331","2008-04-25",17.99
"332","2008-04-28",18.67
"333","2008-04-29",19
"334","2008-04-30",18.790001
"335","2008-05-01",18.790001
"336","2008-05-02",18.98
"337","2008-05-05",17.860001
"338","2008-05-06",17.860001
"339","2008-05-07",17.17
"340","2008-05-08",18.809999
"341","2008-05-09",18.629999
"342","2008-05-12",18.379999
"343","2008-05-13",18.01
"344","2008-05-14",17.84
"345","2008-05-15",18.549999
"346","2008-05-16",18.190001
"347","2008-05-19",18.440001
"348","2008-05-20",17.92
"349","2008-05-21",18
"350","2008-05-22",18
"351","2008-05-23",17.75
"352","2008-05-27",16.98
"353","2008-05-28",16.549999
"354","2008-05-29",16.77
"355","2008-05-30",16.59
"356","2008-06-02",16.040001
"357","2008-06-03",16.01
"358","2008-06-04",16.57
"359","2008-06-05",17
"360","2008-06-06",17
"361","2008-06-09",17
"362","2008-06-10",16.5
"363","2008-06-11",17.1
"364","2008-06-12",17.1
"365","2008-06-13",16.379999
"366","2008-06-16",16.42
"367","2008-06-17",16.42
"368","2008-06-18",15.69
"369","2008-06-19",16
"370","2008-06-20",16
"371","2008-06-23",16.540001
"372","2008-06-24",15.77
"373","2008-06-25",15.77
"374","2008-06-26",15.28
"375","2008-06-27",14.75
"376","2008-06-30",14.76
"377","2008-07-01",14.51
"378","2008-07-02",14.49
"379","2008-07-03",14.4
"380","2008-07-07",14.16
"381","2008-07-08",14.71
"382","2008-07-09",14.71
"383","2008-07-10",14.85
"384","2008-07-11",14.84
"385","2008-07-14",14.45
"386","2008-07-15",14.2
"387","2008-07-16",14.08
"388","2008-07-17",14.08
"389","2008-07-18",14.6
"390","2008-07-21",14.6
"391","2008-07-22",14.4
"392","2008-07-23",14.41
"393","2008-07-24",14.41
"394","2008-07-25",14.6
"395","2008-07-28",14.6
"396","2008-07-29",14.6
"397","2008-07-30",14.6
"398","2008-07-31",14.6
"399","2008-08-01",14.6
"400","2008-08-04",14.6
"401","2008-08-05",14.6
"402","2008-08-06",14.6
"403","2008-08-07",14.6
"404","2008-08-08",13.61
"405","2008-08-11",13.88
"406","2008-08-12",13.88
"407","2008-08-13",13.88
"408","2008-08-14",14.01
"409","2008-08-15",13.9
"410","2008-08-18",14.11
"411","2008-08-19",13.84
"412","2008-08-20",14
"413","2008-08-21",13.64
"414","2008-08-22",13.4
"415","2008-08-25",13.23
"416","2008-08-26",12.76
"417","2008-08-27",12.98
"418","2008-08-28",12.98
"419","2008-08-29",12.98
"420","2008-09-02",12.98
"421","2008-09-03",12.79
"422","2008-09-04",12.5
"423","2008-09-05",12.38
"424","2008-09-08",12.19
"425","2008-09-09",12
"426","2008-09-10",11.97
"427","2008-09-11",11.97
"428","2008-09-12",11.75
"429","2008-09-15",11.15
"430","2008-09-16",10.76
"431","2008-09-17",11.17
"432","2008-09-18",11.4
"433","2008-09-19",11.4
"434","2008-09-22",11.11
"435","2008-09-23",11.31
"436","2008-09-24",11.1
"437","2008-09-25",11.05
"438","2008-09-26",10.99
"439","2008-09-29",11
"440","2008-09-30",10.8
"441","2008-10-01",10.89
"442","2008-10-02",10.7
"443","2008-10-03",10.7
"444","2008-10-06",10.26
"445","2008-10-07",10.29
"446","2008-10-08",9.93
"447","2008-10-09",9.93
"448","2008-10-10",10.24
"449","2008-10-13",11
"450","2008-10-14",11
"451","2008-10-15",10.83
"452","2008-10-16",11.35
"453","2008-10-17",11.71
"454","2008-10-20",11.71
"455","2008-10-21",11.25
"456","2008-10-22",11.25
"457","2008-10-23",11.7
"458","2008-10-24",11.7
"459","2008-10-27",11.7
"460","2008-10-28",11.5
"461","2008-10-29",11.25
"462","2008-10-30",12
"463","2008-10-31",11.27
"464","2008-11-03",12.2
"465","2008-11-04",12.22
"466","2008-11-05",11.93
"467","2008-11-06",12
"468","2008-11-07",12.25
"469","2008-11-10",12
"470","2008-11-11",12
"471","2008-11-12",12
"472","2008-11-13",12
"473","2008-11-14",12
"474","2008-11-17",12.14
"475","2008-11-18",12.74
"476","2008-11-19",12.65
"477","2008-11-20",12.65
"478","2008-11-21",12.35
"479","2008-11-24",12.35
"480","2008-11-25",12.35
"481","2008-11-26",12
"482","2008-11-28",12
"483","2008-12-01",12
"484","2008-12-02",12
"485","2008-12-03",11.1
"486","2008-12-04",12.25
"487","2008-12-05",12
"488","2008-12-08",12
"489","2008-12-09",11.53
"490","2008-12-10",11.53
"491","2008-12-11",11.53
"492","2008-12-12",11.55
"493","2008-12-15",11.66
"494","2008-12-16",11
"495","2008-12-17",10.12
"496","2008-12-18",10.12
"497","2008-12-19",10
"498","2008-12-22",10
"499","2008-12-23",10.49
"500","2008-12-24",11.5
"501","2008-12-26",11.5
"502","2008-12-29",11.46
"503","2008-12-30",11.5
"504","2008-12-31",11.5
"505","2009-01-02",11.75
"506","2009-01-05",10.8
"507","2009-01-06",11.25
"508","2009-01-07",12.35
"509","2009-01-08",12.35
"510","2009-01-09",12.35
"511","2009-01-12",11.75
"512","2009-01-13",12.24
"513","2009-01-14",12.49
"514","2009-01-15",12
"515","2009-01-16",12.1
"516","2009-01-20",10.5
"517","2009-01-21",11.49
"518","2009-01-22",11.5
"519","2009-01-23",10.99
"520","2009-01-26",10.48
"521","2009-01-27",10.48
"522","2009-01-28",11
"523","2009-01-29",10
"524","2009-01-30",10
"525","2009-02-02",9.02
"526","2009-02-03",8.5
"527","2009-02-04",9.52
"528","2009-02-05",9.75
"529","2009-02-06",9.41
"530","2009-02-09",9.4
"531","2009-02-10",9.9
"532","2009-02-11",9.75
"533","2009-02-12",9.94
"534","2009-02-13",8.81
"535","2009-02-17",9.75
"536","2009-02-18",10.25
"537","2009-02-19",10.51
"538","2009-02-20",13.5
"539","2009-02-23",12.04
"540","2009-02-24",11.6
"541","2009-02-25",11.4
"542","2009-02-26",10.85
"543","2009-02-27",10.85
"544","2009-03-02",10.7
"545","2009-03-03",10.79
"546","2009-03-04",10.71
"547","2009-03-05",11.35
"548","2009-03-06",11.35
"549","2009-03-09",11.5
"550","2009-03-10",11.7
"551","2009-03-11",11.7
"552","2009-03-12",11.7
"553","2009-03-13",11.7
"554","2009-03-16",11.57
"555","2009-03-17",11.35
"556","2009-03-18",11.35
"557","2009-03-19",11.04
"558","2009-03-20",11.06
"559","2009-03-23",10.98
"560","2009-03-24",10.98
"561","2009-03-25",10.98
"562","2009-03-26",10.98
"563","2009-03-27",11.4
"564","2009-03-30",11
"565","2009-03-31",11.01
"566","2009-04-01",10.92
"567","2009-04-02",11.42
"568","2009-04-03",11.18
"569","2009-04-06",11.18
"570","2009-04-07",11.18
"571","2009-04-08",11.18
"572","2009-04-09",11.01
"573","2009-04-13",11.01
"574","2009-04-14",11
"575","2009-04-15",11
"576","2009-04-16",11
"577","2009-04-17",11
"578","2009-04-20",10.95
"579","2009-04-21",10.92
"580","2009-04-22",11.36
"581","2009-04-23",11.36
"582","2009-04-24",11.62
"583","2009-04-27",11.2
"584","2009-04-28",11.12
"585","2009-04-29",11.11
"586","2009-04-30",11.11
"587","2009-05-01",10.92
"588","2009-05-04",10.99
"589","2009-05-05",10.92
"590","2009-05-06",12.44
"591","2009-05-07",12.33
"592","2009-05-08",12.98
"593","2009-05-11",13.33
"594","2009-05-12",13.27
"595","2009-05-13",13.21
"596","2009-05-14",12.77
"597","2009-05-15",12.71
"598","2009-05-18",12.7
"599","2009-05-19",12.77
"600","2009-05-20",13.5
"601","2009-05-21",13.07
"602","2009-05-22",12.64
"603","2009-05-26",12.64
"604","2009-05-27",13.07
"605","2009-05-28",13.07
"606","2009-05-29",12.72
"607","2009-06-01",13.59
"608","2009-06-02",13.5
"609","2009-06-03",12.47
"610","2009-06-04",12.47
"611","2009-06-05",12.9
"612","2009-06-08",13.2
"613","2009-06-09",13.15
"614","2009-06-10",13.05
"615","2009-06-11",13.29
"616","2009-06-12",13.15
"617","2009-06-15",13.32
"618","2009-06-16",12.6
"619","2009-06-17",13.05
"620","2009-06-18",13.08
"621","2009-06-19",12.1
"622","2009-06-22",12.36
"623","2009-06-23",12.58
"624","2009-06-24",12.51
"625","2009-06-25",12.9
"626","2009-06-26",13.25
"627","2009-06-29",12.05
"628","2009-06-30",12.07
"629","2009-07-01",12.73
"630","2009-07-02",13.15
"631","2009-07-06",13.14
"632","2009-07-07",13.12
"633","2009-07-08",12.55
"634","2009-07-09",12.2
"635","2009-07-10",11.21
"636","2009-07-13",11.16
"637","2009-07-14",11.21
"638","2009-07-15",12.67
"639","2009-07-16",12.35
"640","2009-07-17",12.25
"641","2009-07-20",12.05
"642","2009-07-21",12.15
"643","2009-07-22",11.99
"644","2009-07-23",12.75
"645","2009-07-24",12.35
"646","2009-07-27",12.35
"647","2009-07-28",13.5
"648","2009-07-29",13.68
"649","2009-07-30",13.7
"650","2009-07-31",13.75
"651","2009-08-03",13.35
"652","2009-08-04",13.25
"653","2009-08-05",12.9
"654","2009-08-06",13.05
"655","2009-08-07",12.98
"656","2009-08-10",13.1
"657","2009-08-11",11.45
"658","2009-08-12",11.76
"659","2009-08-13",11.74
"660","2009-08-14",11.8
"661","2009-08-17",11.7
"662","2009-08-18",11.48
"663","2009-08-19",11.4
"664","2009-08-20",11.2
"665","2009-08-21",11.27
"666","2009-08-24",12.69
"667","2009-08-25",12.65
"668","2009-08-26",12.6
"669","2009-08-27",11.76
"670","2009-08-28",11.33
"671","2009-08-31",10.56
"672","2009-09-01",10.51
"673","2009-09-02",10.86
"674","2009-09-03",10.96
"675","2009-09-04",11
"676","2009-09-08",11.3
"677","2009-09-09",11.32
"678","2009-09-10",11.2
"679","2009-09-11",11.2
"680","2009-09-14",11.1
"681","2009-09-15",11.41
"682","2009-09-16",11.5
"683","2009-09-17",11.81
"684","2009-09-18",11.99
"685","2009-09-21",11.85
"686","2009-09-22",10.95
"687","2009-09-23",10.88
"688","2009-09-24",10.95
"689","2009-09-25",11.2
"690","2009-09-28",12.45
"691","2009-09-29",11.85
"692","2009-09-30",11.7
"693","2009-10-01",11.61
"694","2009-10-02",12
"695","2009-10-05",11.92
"696","2009-10-06",11.91
"697","2009-10-07",11.99
"698","2009-10-08",11.95
"699","2009-10-09",11.98
"700","2009-10-12",11.98
"701","2009-10-13",12.21
"702","2009-10-14",11.99
"703","2009-10-15",11.73
"704","2009-10-16",11.55
"705","2009-10-19",12
"706","2009-10-20",11.67
"707","2009-10-21",11.76
"708","2009-10-22",11.93
"709","2009-10-23",11.71
"710","2009-10-26",10.61
"711","2009-10-27",11.09
"712","2009-10-28",11.05
"713","2009-10-29",11.02
"714","2009-10-30",10.87
"715","2009-11-02",10.3
"716","2009-11-03",10.98
"717","2009-11-04",10.92
"718","2009-11-05",10.99
"719","2009-11-06",11.08
"720","2009-11-09",11.03
"721","2009-11-10",11
"722","2009-11-11",11.44
"723","2009-11-12",10.75
"724","2009-11-13",10.87
"725","2009-11-16",10.68
"726","2009-11-17",11.1
"727","2009-11-18",10.88
"728","2009-11-19",10.68
"729","2009-11-20",11.09
"730","2009-11-23",11.63
"731","2009-11-24",11.41
"732","2009-11-25",10.94
"733","2009-11-27",10.9
"734","2009-11-30",10.93
"735","2009-12-01",10.9
"736","2009-12-02",10.93
"737","2009-12-03",11.31
"738","2009-12-04",11.22
"739","2009-12-07",11.41
"740","2009-12-08",11.2
"741","2009-12-09",11.24
"742","2009-12-10",11.3
"743","2009-12-11",11.6
"744","2009-12-14",11.18
"745","2009-12-15",10.95
"746","2009-12-16",11.7
"747","2009-12-17",12.02
"748","2009-12-18",11.92
"749","2009-12-21",11.82
"750","2009-12-22",11.9
"751","2009-12-23",12.21
"752","2009-12-24",12.25
"753","2009-12-28",12.14
"754","2009-12-29",12.17
"755","2009-12-30",12.21
"756","2009-12-31",11.91
"757","2010-01-04",11.9
"758","2010-01-05",11.9
"759","2010-01-06",11.76
"760","2010-01-07",11.92
"761","2010-01-08",11.81
"762","2010-01-11",11.71
"763","2010-01-12",11.75
"764","2010-01-13",11.9
"765","2010-01-14",11.79
"766","2010-01-15",11.95
"767","2010-01-19",11.94
"768","2010-01-20",11.82
"769","2010-01-21",11.76
"770","2010-01-22",11.61
"771","2010-01-25",10.81
"772","2010-01-26",10.7
"773","2010-01-27",11.34
"774","2010-01-28",11.09
"775","2010-01-29",11.21
"776","2010-02-01",10.92
"777","2010-02-02",10.9
"778","2010-02-03",10.9
"779","2010-02-04",10.97
"780","2010-02-05",11.5
"781","2010-02-08",11.05
"782","2010-02-09",10.81
"783","2010-02-10",11.07
"784","2010-02-11",10.65
"785","2010-02-12",10.73
"786","2010-02-16",10.76
"787","2010-02-17",11.09
"788","2010-02-18",11.22
"789","2010-02-19",11.34
"790","2010-02-22",11.34
"791","2010-02-23",12.77
"792","2010-02-24",12.44
"793","2010-02-25",12.58
"794","2010-02-26",12.25
"795","2010-03-01",11.92
"796","2010-03-02",11.6
"797","2010-03-03",11.63
"798","2010-03-04",11.74
"799","2010-03-05",11.75
"800","2010-03-08",11.96
"801","2010-03-09",12.31
"802","2010-03-10",12.36
"803","2010-03-11",12.23
"804","2010-03-12",12.04
"805","2010-03-15",11.99
"806","2010-03-16",11.55
"807","2010-03-17",11.66
"808","2010-03-18",12.05
"809","2010-03-19",12
"810","2010-03-22",12.14
"811","2010-03-23",12.02
"812","2010-03-24",12.02
"813","2010-03-25",12.13
"814","2010-03-26",12.17
"815","2010-03-29",12.3
"816","2010-03-30",12.99
"817","2010-03-31",12.52
"818","2010-04-01",12.17
"819","2010-04-05",10.81
"820","2010-04-06",10.76
"821","2010-04-07",10.96
"822","2010-04-08",10.74
"823","2010-04-09",11
"824","2010-04-12",10.59
"825","2010-04-13",11.02
"826","2010-04-14",11.02
"827","2010-04-15",10.87
"828","2010-04-16",10.97
"829","2010-04-19",10.97
"830","2010-04-20",10.97
"831","2010-04-21",10.97
"832","2010-04-22",11.06
"833","2010-04-23",11.06
"834","2010-04-26",11.06
"835","2010-04-27",10.77
"836","2010-04-28",10.79
"837","2010-04-29",10.81
"838","2010-04-30",10.31
"839","2010-05-03",10.87
"840","2010-05-04",10.15
"841","2010-05-05",9.87
"842","2010-05-06",10.12
"843","2010-05-07",9.89
"844","2010-05-10",10.05
"845","2010-05-11",10.1
"846","2010-05-12",9.87
"847","2010-05-13",9.78
"848","2010-05-14",9.81
"849","2010-05-17",9.76
"850","2010-05-18",9.84
"851","2010-05-19",9.76
"852","2010-05-20",9.65
"853","2010-05-21",9.6
"854","2010-05-24",9.54
"855","2010-05-25",9.5
"856","2010-05-26",9.41
"857","2010-05-27",9.35
"858","2010-05-28",9.37
"859","2010-06-01",9.79
"860","2010-06-02",9.58
"861","2010-06-03",9.47
"862","2010-06-04",9.14
"863","2010-06-07",9.01
"864","2010-06-08",9.05
"865","2010-06-09",9.14
"866","2010-06-10",9.11
"867","2010-06-11",9.08
"868","2010-06-14",9.23
"869","2010-06-15",9.23
"870","2010-06-16",9.38
"871","2010-06-17",9.25
"872","2010-06-18",9.15
"873","2010-06-21",9.14
"874","2010-06-22",9.17
"875","2010-06-23",9.33
"876","2010-06-24",9.33
"877","2010-06-25",9.35
"878","2010-06-28",9.2
"879","2010-06-29",9.3
"880","2010-06-30",9.23
"881","2010-07-01",10.11
"882","2010-07-02",9.99
"883","2010-07-06",10.5
"884","2010-07-07",9.3
"885","2010-07-08",9.19
"886","2010-07-09",8.99
"887","2010-07-12",9.02
"888","2010-07-13",9.02
"889","2010-07-14",9
"890","2010-07-15",8.6
"891","2010-07-16",9.17
"892","2010-07-19",9.22
"893","2010-07-20",9
"894","2010-07-21",8.81
"895","2010-07-22",9.15
"896","2010-07-23",9.21
"897","2010-07-26",9.21
"898","2010-07-27",9
"899","2010-07-28",9
"900","2010-07-29",8.97
"901","2010-07-30",8.98
"902","2010-08-02",8.95
"903","2010-08-03",8.62
"904","2010-08-04",9.22
"905","2010-08-05",9.05
"906","2010-08-06",9.2
"907","2010-08-09",9.3
"908","2010-08-10",9.15
"909","2010-08-11",9.15
"910","2010-08-12",9.15
"911","2010-08-13",9.15
"912","2010-08-16",9.15
"913","2010-08-17",9.15
"914","2010-08-18",9.5
"915","2010-08-19",9.45
"916","2010-08-20",9.4
"917","2010-08-23",9.15
"918","2010-08-24",9.05
"919","2010-08-25",9.1
"920","2010-08-26",9.3
"921","2010-08-27",9.5
"922","2010-08-30",9.5
"923","2010-08-31",9.7
"924","2010-09-01",9.55
"925","2010-09-02",9.44
"926","2010-09-03",9.39
"927","2010-09-07",9.44
"928","2010-09-08",9.56
"929","2010-09-09",9.56
"930","2010-09-10",9.56
"931","2010-09-13",9.75
"932","2010-09-14",9.61
"933","2010-09-15",9.65
"934","2010-09-16",9.95
"935","2010-09-17",10.05
"936","2010-09-20",9.95
"937","2010-09-21",9.85
"938","2010-09-22",9.4
"939","2010-09-23",9.29
"940","2010-09-24",9.18
"941","2010-09-27",9.35
"942","2010-09-28",9.53
"943","2010-09-29",9.17
"944","2010-09-30",8.99
"945","2010-10-01",8.74
"946","2010-10-04",8.7
"947","2010-10-05",8.84
"948","2010-10-06",8.89
"949","2010-10-07",8.59
"950","2010-10-08",8.6
"951","2010-10-11",8.65
"952","2010-10-12",8.26
"953","2010-10-13",8.7
"954","2010-10-14",8.7
"955","2010-10-15",8.76
"956","2010-10-18",9.2
"957","2010-10-19",9.22
"958","2010-10-20",9.3
"959","2010-10-21",9.3
"960","2010-10-22",9.2
"961","2010-10-25",9
"962","2010-10-26",9
"963","2010-10-27",9
"964","2010-10-28",9.1
"965","2010-10-29",9.22
"966","2010-11-01",8.98
"967","2010-11-02",8.9
"968","2010-11-03",9.34
"969","2010-11-04",9.06
"970","2010-11-05",9.01
"971","2010-11-08",8.92
"972","2010-11-09",9.12
"973","2010-11-10",9.3
"974","2010-11-11",9.34
"975","2010-11-12",9.45
"976","2010-11-15",9.34
"977","2010-11-16",9.42
"978","2010-11-17",9.35
"979","2010-11-18",9.35
"980","2010-11-19",9.4
"981","2010-11-22",9.19
"982","2010-11-23",9.08
"983","2010-11-24",9.08
"984","2010-11-26",8.95
"985","2010-11-29",8.61
"986","2010-11-30",8.6
"987","2010-12-01",8.45
"988","2010-12-02",8.35
"989","2010-12-03",8.1
"990","2010-12-06",7.76
"991","2010-12-07",7.92
"992","2010-12-08",7.73
"993","2010-12-09",7.73
"994","2010-12-10",7.62
"995","2010-12-13",7.64
"996","2010-12-14",7.64
"997","2010-12-15",7.64
"998","2010-12-16",7.62
"999","2010-12-17",7.45
"1000","2010-12-20",7.4
"1001","2010-12-21",7.15
"1002","2010-12-22",6.95
"1003","2010-12-23",6.41
