"","date","PDCO"
"107","2007-06-06",37.330002
"108","2007-06-07",37.16
"109","2007-06-08",36.91
"110","2007-06-11",36.869999
"111","2007-06-12",36.799999
"112","2007-06-13",37.049999
"113","2007-06-14",36.880001
"114","2007-06-15",36.869999
"115","2007-06-18",36.790001
"116","2007-06-19",37.400002
"117","2007-06-20",37.700001
"118","2007-06-21",37.599998
"119","2007-06-22",37.049999
"120","2007-06-25",37.040001
"121","2007-06-26",37.59
"122","2007-06-27",37.709999
"123","2007-06-28",37.59
"124","2007-06-29",37.27
"125","2007-07-02",37.700001
"126","2007-07-03",37.73
"127","2007-07-05",37.77
"128","2007-07-06",37.610001
"129","2007-07-09",37.599998
"130","2007-07-10",37.139999
"131","2007-07-11",37.470001
"132","2007-07-12",37.689999
"133","2007-07-13",37.34
"134","2007-07-16",37.34
"135","2007-07-17",37.459999
"136","2007-07-18",37.110001
"137","2007-07-19",37.150002
"138","2007-07-20",36.450001
"139","2007-07-23",36.23
"140","2007-07-24",36.189999
"141","2007-07-25",36.619999
"142","2007-07-26",36.110001
"143","2007-07-27",35.380001
"144","2007-07-30",36.23
"145","2007-07-31",35.869999
"146","2007-08-01",36.060001
"147","2007-08-02",36.130001
"148","2007-08-03",35.400002
"149","2007-08-06",36.630001
"150","2007-08-07",36.860001
"151","2007-08-08",37.810001
"152","2007-08-09",36.470001
"153","2007-08-10",36.77
"154","2007-08-13",37.310001
"155","2007-08-14",37.110001
"156","2007-08-15",36.91
"157","2007-08-16",36.91
"158","2007-08-17",37.709999
"159","2007-08-20",37.459999
"160","2007-08-21",39.040001
"161","2007-08-22",38.470001
"162","2007-08-23",37.889999
"163","2007-08-24",37.43
"164","2007-08-27",38.130001
"165","2007-08-28",36.919998
"166","2007-08-29",36.77
"167","2007-08-30",36.779999
"168","2007-08-31",36.779999
"169","2007-09-04",38.110001
"170","2007-09-05",37.799999
"171","2007-09-06",38.220001
"172","2007-09-07",37.900002
"173","2007-09-10",37.950001
"174","2007-09-11",38.220001
"175","2007-09-12",38.189999
"176","2007-09-13",38.599998
"177","2007-09-14",38.360001
"178","2007-09-17",38
"179","2007-09-18",39.25
"180","2007-09-19",39.099998
"181","2007-09-20",38.77
"182","2007-09-21",38.360001
"183","2007-09-24",38.43
"184","2007-09-25",38.330002
"185","2007-09-26",38.860001
"186","2007-09-27",38.73
"187","2007-09-28",38.610001
"188","2007-10-01",39.459999
"189","2007-10-02",39.049999
"190","2007-10-03",38.599998
"191","2007-10-04",39.419998
"192","2007-10-05",40.049999
"193","2007-10-08",39.77
"194","2007-10-09",39.630001
"195","2007-10-10",39.299999
"196","2007-10-11",38.759998
"197","2007-10-12",38.759998
"198","2007-10-15",38.380001
"199","2007-10-16",38.220001
"200","2007-10-17",38.150002
"201","2007-10-18",38.220001
"202","2007-10-19",37.130001
"203","2007-10-22",37.720001
"204","2007-10-23",37.93
"205","2007-10-24",38.220001
"206","2007-10-25",38.119999
"207","2007-10-26",38.040001
"208","2007-10-29",38.950001
"209","2007-10-30",38.869999
"210","2007-10-31",39.110001
"211","2007-11-01",39.16
"212","2007-11-02",39.459999
"213","2007-11-05",39
"214","2007-11-06",38.490002
"215","2007-11-07",37.380001
"216","2007-11-08",38
"217","2007-11-09",37.380001
"218","2007-11-12",37.57
"219","2007-11-13",37.91
"220","2007-11-14",36.990002
"221","2007-11-15",37.470001
"222","2007-11-16",37.93
"223","2007-11-19",37.310001
"224","2007-11-20",37.619999
"225","2007-11-21",29.08
"226","2007-11-23",29.91
"227","2007-11-26",29.75
"228","2007-11-27",29.98
"229","2007-11-28",31.34
"230","2007-11-29",32.529999
"231","2007-11-30",32.18
"232","2007-12-03",30.75
"233","2007-12-04",31.370001
"234","2007-12-05",32.48
"235","2007-12-06",32.810001
"236","2007-12-07",33
"237","2007-12-10",33.200001
"238","2007-12-11",32.360001
"239","2007-12-12",32.450001
"240","2007-12-13",32.529999
"241","2007-12-14",32.060001
"242","2007-12-17",31.860001
"243","2007-12-18",32.02
"244","2007-12-19",31.9
"245","2007-12-20",32.619999
"246","2007-12-21",33.419998
"247","2007-12-24",34.200001
"248","2007-12-26",33.939999
"249","2007-12-27",33.779999
"250","2007-12-28",34.09
"251","2007-12-31",33.950001
"252","2008-01-02",33.099998
"253","2008-01-03",33.59
"254","2008-01-04",33.209999
"255","2008-01-07",34.07
"256","2008-01-08",32.68
"257","2008-01-09",33.869999
"258","2008-01-10",33.34
"259","2008-01-11",33.470001
"260","2008-01-14",33.560001
"261","2008-01-15",33.34
"262","2008-01-16",34.369999
"263","2008-01-17",33.900002
"264","2008-01-18",33.950001
"265","2008-01-22",32.720001
"266","2008-01-23",32.279999
"267","2008-01-24",31.969999
"268","2008-01-25",31.48
"269","2008-01-28",31.43
"270","2008-01-29",32
"271","2008-01-30",31.549999
"272","2008-01-31",32.040001
"273","2008-02-01",32.759998
"274","2008-02-04",32.48
"275","2008-02-05",31.530001
"276","2008-02-06",31.6
"277","2008-02-07",31.74
"278","2008-02-08",32.529999
"279","2008-02-11",32.540001
"280","2008-02-12",33.349998
"281","2008-02-13",33.380001
"282","2008-02-14",33.389999
"283","2008-02-15",33.360001
"284","2008-02-19",34.040001
"285","2008-02-20",34.389999
"286","2008-02-21",34.77
"287","2008-02-22",35.709999
"288","2008-02-25",36.490002
"289","2008-02-26",36.720001
"290","2008-02-27",36.5
"291","2008-02-28",36.57
"292","2008-02-29",35.200001
"293","2008-03-03",35.290001
"294","2008-03-04",35.490002
"295","2008-03-05",35.720001
"296","2008-03-06",34.580002
"297","2008-03-07",33.68
"298","2008-03-10",33.860001
"299","2008-03-11",34.700001
"300","2008-03-12",34.91
"301","2008-03-13",34.959999
"302","2008-03-14",34.349998
"303","2008-03-17",34.540001
"304","2008-03-18",35.959999
"305","2008-03-19",35.599998
"306","2008-03-20",36.02
"307","2008-03-24",37.119999
"308","2008-03-25",36.830002
"309","2008-03-26",35.889999
"310","2008-03-27",36.189999
"311","2008-03-28",36.27
"312","2008-03-31",36.299999
"313","2008-04-01",37.369999
"314","2008-04-02",37.41
"315","2008-04-03",37.080002
"316","2008-04-04",37.18
"317","2008-04-07",35.349998
"318","2008-04-08",35.68
"319","2008-04-09",35.849998
"320","2008-04-10",34.23
"321","2008-04-11",33.849998
"322","2008-04-14",33.580002
"323","2008-04-15",33.09
"324","2008-04-16",33.580002
"325","2008-04-17",33.060001
"326","2008-04-18",33.439999
"327","2008-04-21",33.5
"328","2008-04-22",33.27
"329","2008-04-23",33.82
"330","2008-04-24",32.66
"331","2008-04-25",33.509998
"332","2008-04-28",34.040001
"333","2008-04-29",34.099998
"334","2008-04-30",34.200001
"335","2008-05-01",35.57
"336","2008-05-02",35.189999
"337","2008-05-05",35.380001
"338","2008-05-06",35.200001
"339","2008-05-07",34.98
"340","2008-05-08",35.380001
"341","2008-05-09",35.790001
"342","2008-05-12",35.529999
"343","2008-05-13",35.380001
"344","2008-05-14",36.240002
"345","2008-05-15",36.09
"346","2008-05-16",35.470001
"347","2008-05-19",35.240002
"348","2008-05-20",35.049999
"349","2008-05-21",34.389999
"350","2008-05-22",33.32
"351","2008-05-23",33.57
"352","2008-05-27",33.740002
"353","2008-05-28",33.73
"354","2008-05-29",33.91
"355","2008-05-30",34.009998
"356","2008-06-02",33.610001
"357","2008-06-03",33.419998
"358","2008-06-04",34.049999
"359","2008-06-05",34.110001
"360","2008-06-06",33.27
"361","2008-06-09",33.220001
"362","2008-06-10",32.900002
"363","2008-06-11",32.450001
"364","2008-06-12",32.98
"365","2008-06-13",32.790001
"366","2008-06-16",32.34
"367","2008-06-17",31.73
"368","2008-06-18",31.18
"369","2008-06-19",31.57
"370","2008-06-20",30.799999
"371","2008-06-23",30.99
"372","2008-06-24",30.540001
"373","2008-06-25",31.23
"374","2008-06-26",30.68
"375","2008-06-27",29.76
"376","2008-06-30",29.389999
"377","2008-07-01",29.139999
"378","2008-07-02",29.129999
"379","2008-07-03",29.02
"380","2008-07-07",29.02
"381","2008-07-08",30.129999
"382","2008-07-09",28.76
"383","2008-07-10",29.18
"384","2008-07-11",29.32
"385","2008-07-14",29.120001
"386","2008-07-15",29.75
"387","2008-07-16",30.530001
"388","2008-07-17",31.83
"389","2008-07-18",31.459999
"390","2008-07-21",31.700001
"391","2008-07-22",31.860001
"392","2008-07-23",31.809999
"393","2008-07-24",31.799999
"394","2008-07-25",31.77
"395","2008-07-28",31.1
"396","2008-07-29",31.59
"397","2008-07-30",31.450001
"398","2008-07-31",31.23
"399","2008-08-01",31.07
"400","2008-08-04",30.51
"401","2008-08-05",32.380001
"402","2008-08-06",31.91
"403","2008-08-07",31.969999
"404","2008-08-08",32.41
"405","2008-08-11",32.990002
"406","2008-08-12",33.189999
"407","2008-08-13",32.900002
"408","2008-08-14",32.950001
"409","2008-08-15",32.689999
"410","2008-08-18",32.860001
"411","2008-08-19",32.82
"412","2008-08-20",32.950001
"413","2008-08-21",31.889999
"414","2008-08-22",32.200001
"415","2008-08-25",31.65
"416","2008-08-26",31.82
"417","2008-08-27",32
"418","2008-08-28",32.970001
"419","2008-08-29",32.540001
"420","2008-09-02",33.09
"421","2008-09-03",32.849998
"422","2008-09-04",31.77
"423","2008-09-05",31.5
"424","2008-09-08",32.200001
"425","2008-09-09",31.85
"426","2008-09-10",31.6
"427","2008-09-11",31.99
"428","2008-09-12",32.48
"429","2008-09-15",31.09
"430","2008-09-16",31.49
"431","2008-09-17",30.57
"432","2008-09-18",31.459999
"433","2008-09-19",31.51
"434","2008-09-22",30.809999
"435","2008-09-23",30.41
"436","2008-09-24",30.23
"437","2008-09-25",30.15
"438","2008-09-26",30.530001
"439","2008-09-29",28
"440","2008-09-30",30.41
"441","2008-10-01",29.42
"442","2008-10-02",29.23
"443","2008-10-03",28.870001
"444","2008-10-06",27.809999
"445","2008-10-07",26.91
"446","2008-10-08",27.040001
"447","2008-10-09",25.030001
"448","2008-10-10",25.09
"449","2008-10-13",26.700001
"450","2008-10-14",25.690001
"451","2008-10-15",24.85
"452","2008-10-16",24.85
"453","2008-10-17",24.74
"454","2008-10-20",25.219999
"455","2008-10-21",24.290001
"456","2008-10-22",23.02
"457","2008-10-23",22.32
"458","2008-10-24",21.629999
"459","2008-10-27",20.959999
"460","2008-10-28",22.379999
"461","2008-10-29",22.66
"462","2008-10-30",25.68
"463","2008-10-31",25.33
"464","2008-11-03",25.440001
"465","2008-11-04",25.67
"466","2008-11-05",23.129999
"467","2008-11-06",22.74
"468","2008-11-07",23.549999
"469","2008-11-10",23.040001
"470","2008-11-11",22.440001
"471","2008-11-12",21.940001
"472","2008-11-13",23.27
"473","2008-11-14",22.040001
"474","2008-11-17",21.49
"475","2008-11-18",21.700001
"476","2008-11-19",19.67
"477","2008-11-20",17.5
"478","2008-11-21",18.120001
"479","2008-11-24",18.360001
"480","2008-11-25",18.040001
"481","2008-11-26",18.799999
"482","2008-11-28",18.82
"483","2008-12-01",18.16
"484","2008-12-02",19.07
"485","2008-12-03",18.530001
"486","2008-12-04",17.4
"487","2008-12-05",17.75
"488","2008-12-08",18.32
"489","2008-12-09",18.15
"490","2008-12-10",18.290001
"491","2008-12-11",18.02
"492","2008-12-12",18.120001
"493","2008-12-15",17.709999
"494","2008-12-16",18.65
"495","2008-12-17",18.66
"496","2008-12-18",18.66
"497","2008-12-19",18.4
"498","2008-12-22",18.33
"499","2008-12-23",18.139999
"500","2008-12-24",18.200001
"501","2008-12-26",18.25
"502","2008-12-29",17.790001
"503","2008-12-30",18.24
"504","2008-12-31",18.75
"505","2009-01-02",19.42
"506","2009-01-05",19.23
"507","2009-01-06",19.450001
"508","2009-01-07",19.32
"509","2009-01-08",19.629999
"510","2009-01-09",19.379999
"511","2009-01-12",19.049999
"512","2009-01-13",19.370001
"513","2009-01-14",18.889999
"514","2009-01-15",19.15
"515","2009-01-16",19
"516","2009-01-20",17.77
"517","2009-01-21",18.34
"518","2009-01-22",18.16
"519","2009-01-23",18
"520","2009-01-26",18.290001
"521","2009-01-27",18.709999
"522","2009-01-28",19.059999
"523","2009-01-29",18.57
"524","2009-01-30",18.389999
"525","2009-02-02",18.76
"526","2009-02-03",18.75
"527","2009-02-04",18.959999
"528","2009-02-05",19.379999
"529","2009-02-06",19.91
"530","2009-02-09",19.700001
"531","2009-02-10",19.16
"532","2009-02-11",19.190001
"533","2009-02-12",19.379999
"534","2009-02-13",19.4
"535","2009-02-17",18.65
"536","2009-02-18",18.51
"537","2009-02-19",20.41
"538","2009-02-20",20.030001
"539","2009-02-23",19.6
"540","2009-02-24",19.969999
"541","2009-02-25",19.610001
"542","2009-02-26",18.389999
"543","2009-02-27",18.07
"544","2009-03-02",16.91
"545","2009-03-03",16.950001
"546","2009-03-04",17.49
"547","2009-03-05",16.690001
"548","2009-03-06",16.549999
"549","2009-03-09",16.370001
"550","2009-03-10",17.280001
"551","2009-03-11",16.66
"552","2009-03-12",17.610001
"553","2009-03-13",17.99
"554","2009-03-16",17.43
"555","2009-03-17",17.969999
"556","2009-03-18",18.17
"557","2009-03-19",18.049999
"558","2009-03-20",17.73
"559","2009-03-23",18.84
"560","2009-03-24",18.860001
"561","2009-03-25",19.16
"562","2009-03-26",19.809999
"563","2009-03-27",19.530001
"564","2009-03-30",19.15
"565","2009-03-31",18.860001
"566","2009-04-01",18.59
"567","2009-04-02",19.48
"568","2009-04-03",18.76
"569","2009-04-06",18.76
"570","2009-04-07",18.610001
"571","2009-04-08",18.83
"572","2009-04-09",19.870001
"573","2009-04-13",19.68
"574","2009-04-14",19.799999
"575","2009-04-15",20.129999
"576","2009-04-16",20.82
"577","2009-04-17",21.6
"578","2009-04-20",20.709999
"579","2009-04-21",20.42
"580","2009-04-22",20.33
"581","2009-04-23",19.940001
"582","2009-04-24",19.9
"583","2009-04-27",19.85
"584","2009-04-28",19.66
"585","2009-04-29",20.129999
"586","2009-04-30",20.459999
"587","2009-05-01",20.43
"588","2009-05-04",21.51
"589","2009-05-05",21.83
"590","2009-05-06",21.870001
"591","2009-05-07",22.370001
"592","2009-05-08",23.08
"593","2009-05-11",22.82
"594","2009-05-12",22.860001
"595","2009-05-13",22.120001
"596","2009-05-14",22.25
"597","2009-05-15",22.08
"598","2009-05-18",22.549999
"599","2009-05-19",22.690001
"600","2009-05-20",22.57
"601","2009-05-21",20.18
"602","2009-05-22",20.09
"603","2009-05-26",20.59
"604","2009-05-27",20.26
"605","2009-05-28",20.35
"606","2009-05-29",20.59
"607","2009-06-01",20.91
"608","2009-06-02",21.17
"609","2009-06-03",20.91
"610","2009-06-04",20.540001
"611","2009-06-05",20.440001
"612","2009-06-08",20.32
"613","2009-06-09",20.309999
"614","2009-06-10",20.290001
"615","2009-06-11",20.469999
"616","2009-06-12",20.459999
"617","2009-06-15",19.77
"618","2009-06-16",19.950001
"619","2009-06-17",20.309999
"620","2009-06-18",20.52
"621","2009-06-19",20.84
"622","2009-06-22",20.309999
"623","2009-06-23",20.299999
"624","2009-06-24",20.59
"625","2009-06-25",20.98
"626","2009-06-26",21.41
"627","2009-06-29",21.57
"628","2009-06-30",21.700001
"629","2009-07-01",21.99
"630","2009-07-02",21.610001
"631","2009-07-06",21.77
"632","2009-07-07",21.43
"633","2009-07-08",21.209999
"634","2009-07-09",21.049999
"635","2009-07-10",21.01
"636","2009-07-13",21.370001
"637","2009-07-14",21.440001
"638","2009-07-15",21.879999
"639","2009-07-16",22.549999
"640","2009-07-17",22.32
"641","2009-07-20",22.51
"642","2009-07-21",22.59
"643","2009-07-22",22.370001
"644","2009-07-23",23.48
"645","2009-07-24",24.129999
"646","2009-07-27",24.370001
"647","2009-07-28",24.41
"648","2009-07-29",24.549999
"649","2009-07-30",24.889999
"650","2009-07-31",25.360001
"651","2009-08-03",25.73
"652","2009-08-04",25.51
"653","2009-08-05",24.76
"654","2009-08-06",24.639999
"655","2009-08-07",25
"656","2009-08-10",25.360001
"657","2009-08-11",24.889999
"658","2009-08-12",25.459999
"659","2009-08-13",25.530001
"660","2009-08-14",25.26
"661","2009-08-17",24.959999
"662","2009-08-18",25.07
"663","2009-08-19",25.389999
"664","2009-08-20",27.18
"665","2009-08-21",27.43
"666","2009-08-24",27.65
"667","2009-08-25",27.690001
"668","2009-08-26",27.42
"669","2009-08-27",27.41
"670","2009-08-28",27.26
"671","2009-08-31",27.23
"672","2009-09-01",26.6
"673","2009-09-02",26.559999
"674","2009-09-03",26.75
"675","2009-09-04",27.33
"676","2009-09-08",27.23
"677","2009-09-09",27.35
"678","2009-09-10",27.549999
"679","2009-09-11",27.549999
"680","2009-09-14",27.610001
"681","2009-09-15",27.25
"682","2009-09-16",27.809999
"683","2009-09-17",28.01
"684","2009-09-18",27.77
"685","2009-09-21",27.84
"686","2009-09-22",27.73
"687","2009-09-23",27.42
"688","2009-09-24",27.200001
"689","2009-09-25",27.120001
"690","2009-09-28",27.6
"691","2009-09-29",27.43
"692","2009-09-30",27.25
"693","2009-10-01",26.76
"694","2009-10-02",26.6
"695","2009-10-05",26.629999
"696","2009-10-06",26.709999
"697","2009-10-07",26.68
"698","2009-10-08",26.790001
"699","2009-10-09",26.93
"700","2009-10-12",26.629999
"701","2009-10-13",26.299999
"702","2009-10-14",26.65
"703","2009-10-15",26.889999
"704","2009-10-16",26.700001
"705","2009-10-19",27.15
"706","2009-10-20",26.82
"707","2009-10-21",26.870001
"708","2009-10-22",27.209999
"709","2009-10-23",26.84
"710","2009-10-26",26.65
"711","2009-10-27",26.65
"712","2009-10-28",26.1
"713","2009-10-29",26.27
"714","2009-10-30",25.530001
"715","2009-11-02",25.719999
"716","2009-11-03",25.84
"717","2009-11-04",25.48
"718","2009-11-05",26.07
"719","2009-11-06",25.870001
"720","2009-11-09",26.120001
"721","2009-11-10",26.299999
"722","2009-11-11",26.25
"723","2009-11-12",25.879999
"724","2009-11-13",25.969999
"725","2009-11-16",26.110001
"726","2009-11-17",25.790001
"727","2009-11-18",26.32
"728","2009-11-19",26.209999
"729","2009-11-20",25.870001
"730","2009-11-23",26.219999
"731","2009-11-24",26.059999
"732","2009-11-25",26.17
"733","2009-11-27",25.860001
"734","2009-11-30",25.709999
"735","2009-12-01",26.01
"736","2009-12-02",26.33
"737","2009-12-03",25.98
"738","2009-12-04",26.360001
"739","2009-12-07",26.33
"740","2009-12-08",26.25
"741","2009-12-09",26.23
"742","2009-12-10",26.84
"743","2009-12-11",27.08
"744","2009-12-14",27.41
"745","2009-12-15",27.690001
"746","2009-12-16",27.5
"747","2009-12-17",27.200001
"748","2009-12-18",26.98
"749","2009-12-21",27.360001
"750","2009-12-22",27.709999
"751","2009-12-23",27.889999
"752","2009-12-24",27.76
"753","2009-12-28",27.690001
"754","2009-12-29",28.110001
"755","2009-12-30",28.049999
"756","2009-12-31",27.98
"757","2010-01-04",28.809999
"758","2010-01-05",28.709999
"759","2010-01-06",28.690001
"760","2010-01-07",29.309999
"761","2010-01-08",29.9
"762","2010-01-11",30.75
"763","2010-01-12",30.129999
"764","2010-01-13",30.57
"765","2010-01-14",30.58
"766","2010-01-15",30.01
"767","2010-01-19",30.4
"768","2010-01-20",30.02
"769","2010-01-21",29.59
"770","2010-01-22",28.91
"771","2010-01-25",29.15
"772","2010-01-26",29.059999
"773","2010-01-27",29.01
"774","2010-01-28",28.58
"775","2010-01-29",28.559999
"776","2010-02-01",28.790001
"777","2010-02-02",29.360001
"778","2010-02-03",29.209999
"779","2010-02-04",28.629999
"780","2010-02-05",28.58
"781","2010-02-08",28.620001
"782","2010-02-09",29.16
"783","2010-02-10",28.860001
"784","2010-02-11",28.959999
"785","2010-02-12",28.76
"786","2010-02-16",29.610001
"787","2010-02-17",29.620001
"788","2010-02-18",29.540001
"789","2010-02-19",29.790001
"790","2010-02-22",30.02
"791","2010-02-23",29.65
"792","2010-02-24",30.09
"793","2010-02-25",30.02
"794","2010-02-26",29.68
"795","2010-03-01",30.120001
"796","2010-03-02",31.02
"797","2010-03-03",30.790001
"798","2010-03-04",30.57
"799","2010-03-05",30.77
"800","2010-03-08",30.66
"801","2010-03-09",30.110001
"802","2010-03-10",30.200001
"803","2010-03-11",30.49
"804","2010-03-12",30.379999
"805","2010-03-15",30.41
"806","2010-03-16",30.57
"807","2010-03-17",30.98
"808","2010-03-18",30.91
"809","2010-03-19",30.860001
"810","2010-03-22",31.15
"811","2010-03-23",31.07
"812","2010-03-24",30.790001
"813","2010-03-25",30.74
"814","2010-03-26",30.67
"815","2010-03-29",31.059999
"816","2010-03-30",31.24
"817","2010-03-31",31.049999
"818","2010-04-01",30.75
"819","2010-04-05",30.98
"820","2010-04-06",31.059999
"821","2010-04-07",30.82
"822","2010-04-08",30.93
"823","2010-04-09",31.129999
"824","2010-04-12",31.030001
"825","2010-04-13",31.23
"826","2010-04-14",31.82
"827","2010-04-15",31.809999
"828","2010-04-16",32.02
"829","2010-04-19",31.799999
"830","2010-04-20",32.23
"831","2010-04-21",31.959999
"832","2010-04-22",32.119999
"833","2010-04-23",32.779999
"834","2010-04-26",32.330002
"835","2010-04-27",31.889999
"836","2010-04-28",32.25
"837","2010-04-29",32.630001
"838","2010-04-30",31.959999
"839","2010-05-03",32
"840","2010-05-04",31.17
"841","2010-05-05",31.16
"842","2010-05-06",29.530001
"843","2010-05-07",29.5
"844","2010-05-10",30.82
"845","2010-05-11",30.799999
"846","2010-05-12",31.4
"847","2010-05-13",30.84
"848","2010-05-14",30.24
"849","2010-05-17",30.370001
"850","2010-05-18",29.91
"851","2010-05-19",29.92
"852","2010-05-20",29.35
"853","2010-05-21",29.58
"854","2010-05-24",29.35
"855","2010-05-25",29.23
"856","2010-05-26",29.09
"857","2010-05-27",30.02
"858","2010-05-28",29.74
"859","2010-06-01",29.129999
"860","2010-06-02",30.08
"861","2010-06-03",30.459999
"862","2010-06-04",29.120001
"863","2010-06-07",29.01
"864","2010-06-08",29
"865","2010-06-09",29.190001
"866","2010-06-10",29.860001
"867","2010-06-11",29.950001
"868","2010-06-14",30.08
"869","2010-06-15",30.559999
"870","2010-06-16",30.610001
"871","2010-06-17",30.48
"872","2010-06-18",30.75
"873","2010-06-21",30.629999
"874","2010-06-22",30.23
"875","2010-06-23",29.959999
"876","2010-06-24",29.34
"877","2010-06-25",29.57
"878","2010-06-28",29.75
"879","2010-06-29",28.74
"880","2010-06-30",28.530001
"881","2010-07-01",28.73
"882","2010-07-02",28.51
"883","2010-07-06",28.299999
"884","2010-07-07",28.639999
"885","2010-07-08",28.6
"886","2010-07-09",28.620001
"887","2010-07-12",28.530001
"888","2010-07-13",29.120001
"889","2010-07-14",29.16
"890","2010-07-15",28.959999
"891","2010-07-16",27.92
"892","2010-07-19",27.719999
"893","2010-07-20",27.610001
"894","2010-07-21",26.59
"895","2010-07-22",26.879999
"896","2010-07-23",26.950001
"897","2010-07-26",27.290001
"898","2010-07-27",27.059999
"899","2010-07-28",26.59
"900","2010-07-29",26.07
"901","2010-07-30",26.68
"902","2010-08-02",27.41
"903","2010-08-03",27.5
"904","2010-08-04",27.85
"905","2010-08-05",27.77
"906","2010-08-06",27.690001
"907","2010-08-09",27.709999
"908","2010-08-10",27.74
"909","2010-08-11",26.879999
"910","2010-08-12",26.700001
"911","2010-08-13",26.66
"912","2010-08-16",26.639999
"913","2010-08-17",27.299999
"914","2010-08-18",27.370001
"915","2010-08-19",27.059999
"916","2010-08-20",26.93
"917","2010-08-23",26.870001
"918","2010-08-24",26.51
"919","2010-08-25",26.67
"920","2010-08-26",25.360001
"921","2010-08-27",25.389999
"922","2010-08-30",25.360001
"923","2010-08-31",25.27
"924","2010-09-01",25.700001
"925","2010-09-02",26.190001
"926","2010-09-03",26.450001
"927","2010-09-07",26.139999
"928","2010-09-08",26.23
"929","2010-09-09",26.41
"930","2010-09-10",26.620001
"931","2010-09-13",26.969999
"932","2010-09-14",27.110001
"933","2010-09-15",27.540001
"934","2010-09-16",27.620001
"935","2010-09-17",27.15
"936","2010-09-20",27.76
"937","2010-09-21",27.950001
"938","2010-09-22",27.77
"939","2010-09-23",27.459999
"940","2010-09-24",28.1
"941","2010-09-27",28.030001
"942","2010-09-28",28.34
"943","2010-09-29",28.450001
"944","2010-09-30",28.65
"945","2010-10-01",28.639999
"946","2010-10-04",27.969999
"947","2010-10-05",28.629999
"948","2010-10-06",28.309999
"949","2010-10-07",28.4
"950","2010-10-08",28.620001
"951","2010-10-11",28.4
"952","2010-10-12",28.290001
"953","2010-10-13",28.41
"954","2010-10-14",28.35
"955","2010-10-15",28.5
"956","2010-10-18",28.360001
"957","2010-10-19",27.48
"958","2010-10-20",27.65
"959","2010-10-21",27.73
"960","2010-10-22",27.92
"961","2010-10-25",27.879999
"962","2010-10-26",27.879999
