"","date","HUSN"
"83","2017-12-04",58.349998
"84","2017-12-05",59
"85","2017-12-06",58.529999
"86","2017-12-07",57.93
"87","2017-12-08",57.509998
"88","2017-12-11",55.759998
"89","2017-12-12",51.080002
"90","2017-12-13",50.200001
"91","2017-12-14",47.82
"92","2017-12-15",42.950001
"93","2017-12-18",41.91
"94","2017-12-19",38.32
"95","2017-12-20",41.869999
"96","2017-12-21",42.5
"97","2017-12-22",42.740002
"98","2017-12-26",42.790001
"99","2017-12-27",42.400002
"100","2017-12-28",42.400002
"101","2017-12-29",41.950001
"102","2018-01-02",42.84
"103","2018-01-03",43.509998
"104","2018-01-04",42.07
"105","2018-01-05",42.150002
"106","2018-01-08",42.599998
"107","2018-01-09",42.779999
"108","2018-01-10",43.200001
"109","2018-01-11",42.93
"110","2018-01-12",41.849998
"111","2018-01-16",37.990002
"112","2018-01-17",37.169998
"113","2018-01-18",35.759998
"114","2018-01-19",35.290001
"115","2018-01-22",35.450001
"116","2018-01-23",37.25
"117","2018-01-24",36.950001
"118","2018-01-25",37.959999
"119","2018-01-26",38.110001
"120","2018-01-29",40.139999
"121","2018-01-30",40.27
"122","2018-01-31",38.790001
"123","2018-02-01",43.66
"124","2018-02-02",46.59
"125","2018-02-05",46.599998
"126","2018-02-06",46.060001
"127","2018-02-07",46.389999
"128","2018-02-08",44.209999
"129","2018-02-09",44.23
"130","2018-02-12",45.34
"131","2018-02-13",44.459999
"132","2018-02-14",44.110001
"133","2018-02-15",44.77
"134","2018-02-16",45.060001
"135","2018-02-20",43.43
"136","2018-02-21",44.799999
"137","2018-02-22",42.990002
"138","2018-02-23",43.5
"139","2018-02-26",39.73
"140","2018-02-27",37.959999
"141","2018-02-28",37.580002
"142","2018-03-01",36.540001
"143","2018-03-02",36.5
"144","2018-03-05",35.650002
"145","2018-03-06",35.59
"146","2018-03-07",35.779999
"147","2018-03-08",35.279999
"148","2018-03-09",34.400002
"149","2018-03-12",34.52
"150","2018-03-13",34.389999
"151","2018-03-14",32.34
"152","2018-03-15",32.790001
"153","2018-03-16",32.900002
"154","2018-03-19",32.43
"155","2018-03-20",32.330002
"156","2018-03-21",32.43
"157","2018-03-22",32.008999
"158","2018-03-23",32.759998
"159","2018-03-26",33.060001
"160","2018-03-27",32.130001
"161","2018-03-28",32.400002
"162","2018-03-29",32.110001
"163","2018-04-02",32.41
"164","2018-04-03",32.139999
"165","2018-04-04",32.099998
"166","2018-04-05",31.950001
"167","2018-04-06",29.200001
"168","2018-04-09",21.059999
"169","2018-04-10",19.889999
"170","2018-04-11",19.139999
"171","2018-04-12",18.780001
"172","2018-04-13",17.33
"173","2018-04-16",17.790001
"174","2018-04-17",21.82
"175","2018-04-18",21.115
"176","2018-04-19",22.809999
"177","2018-04-20",22.68
"178","2018-04-23",25.58
"179","2018-04-24",24.68
"180","2018-04-25",26.58
"181","2018-04-26",27.74
"182","2018-04-27",28.959999
"183","2018-04-30",31.99
"184","2018-05-01",31.629999
"185","2018-05-02",32.720001
"186","2018-05-03",33.700001
"187","2018-05-04",34.34
"188","2018-05-07",33.869999
"189","2018-05-08",33.400002
"190","2018-05-09",33.02
"191","2018-05-10",32.150002
"192","2018-05-11",30.620001
"193","2018-05-14",30.4
"194","2018-05-15",30.190001
"195","2018-05-16",28.82
"196","2018-05-17",24.82
"197","2018-05-18",24.530001
"198","2018-05-21",21.879999
"199","2018-05-22",21.58
"200","2018-05-23",22.15
"201","2018-05-24",23.25
"202","2018-05-25",24.9
"203","2018-05-29",25.690001
"204","2018-05-30",24.33
"205","2018-05-31",23.84
"206","2018-06-01",23.4
"207","2018-06-04",21.950001
"208","2018-06-05",21.969999
"209","2018-06-06",20.950001
"210","2018-06-07",19.52
"211","2018-06-08",19.17
"212","2018-06-11",20.15
"213","2018-06-12",19.42
"214","2018-06-13",18.389999
"215","2018-06-14",17.559999
"216","2018-06-15",16.9
"217","2018-06-18",16.93
"218","2018-06-19",16.309999
"219","2018-06-20",16.34
"220","2018-06-21",16.74
"221","2018-06-22",17.139999
"222","2018-06-25",16.32
"223","2018-06-26",16.440001
"224","2018-06-27",15.09
"225","2018-06-28",16.200001
"226","2018-06-29",16.620001
"227","2018-07-02",16.309999
"228","2018-07-03",16.24
"229","2018-07-05",16.25
"230","2018-07-06",16.07
"231","2018-07-09",16.280001
"232","2018-07-10",15.25
"233","2018-07-11",14.62
"234","2018-07-12",14.75
"235","2018-07-13",14.82
"236","2018-07-16",15
"237","2018-07-17",15.53
"238","2018-07-18",15.49
"239","2018-07-19",14.86
"240","2018-07-20",14.43
"241","2018-07-23",14.53
"242","2018-07-24",14.5
"243","2018-07-25",14.59
"244","2018-07-26",14.51
"245","2018-07-27",14.08
"246","2018-07-30",14.29
"247","2018-07-31",14.42
"248","2018-08-01",14.22
"249","2018-08-02",14.21
"250","2018-08-03",14.39
"251","2018-08-06",14.48
"252","2018-08-07",14.43
"253","2018-08-08",14.74
"254","2018-08-09",14.83
"255","2018-08-10",15.14
"256","2018-08-13",14.94
"257","2018-08-14",14.75
"258","2018-08-15",14.45
"259","2018-08-16",14.56
"260","2018-08-17",14.59
"261","2018-08-20",14.087
"262","2018-08-21",14.13
"263","2018-08-22",14.065
"264","2018-08-23",13.28
"265","2018-08-24",13.5
"266","2018-08-27",12.8
"267","2018-08-28",12.08
"268","2018-08-29",12.089
"269","2018-08-30",11.1
"270","2018-08-31",10.01
"271","2018-09-04",10.21
"272","2018-09-05",9.5
"273","2018-09-06",9.24
"274","2018-09-07",9.288
"275","2018-09-10",8.85
"276","2018-09-11",8.18
"277","2018-09-12",9.8
"278","2018-09-13",11.04
"279","2018-09-14",12.79
"280","2018-09-17",11.2
"281","2018-09-18",9
"282","2018-09-19",9.56
"283","2018-09-20",9.64
"284","2018-09-21",8.96
"285","2018-09-24",8.77
"286","2018-09-25",8.51
"287","2018-09-26",8.97
"288","2018-09-27",9.05
"289","2018-09-28",8.58
"290","2018-10-01",7.73
"291","2018-10-02",7.01
"292","2018-10-03",7.1
"293","2018-10-04",6.31
"294","2018-10-05",6.02
"295","2018-10-08",5.68
"296","2018-10-09",5.43
"297","2018-10-10",5.42
"298","2018-10-11",3.02
"299","2018-10-12",3.58
"300","2018-10-15",2.77
"301","2018-10-16",2.74
"302","2018-10-17",3.45
"303","2018-10-18",3.47
"304","2018-10-19",3.24
"305","2018-10-22",2.81
"306","2018-10-23",2.73
"307","2018-10-24",2.325
"308","2018-10-25",2.38
"309","2018-10-26",2.1
"310","2018-10-29",2.01
"311","2018-10-30",2
"312","2018-10-31",1.75
"313","2018-11-01",1.66
"314","2018-11-02",2.14
"315","2018-11-05",1.92
"316","2018-11-06",2.07
"317","2018-11-07",2.15
"318","2018-11-08",1.96
"319","2018-11-09",1.83
"320","2018-11-12",1.83
"321","2018-11-13",1.79
"322","2018-11-14",1.65
"323","2018-11-15",1.74
"324","2018-11-16",1.77
"325","2018-11-19",1.66
"326","2018-11-20",1.51
"327","2018-11-21",1.69
"328","2018-11-23",1.69
"329","2018-11-26",1.83
"330","2018-11-27",1.71
"331","2018-11-28",1.79
"332","2018-11-29",1.78
"333","2018-11-30",1.63
"334","2018-12-03",1.6
"335","2018-12-04",1.46
"336","2018-12-06",1.42
"337","2018-12-07",1.25
"338","2018-12-10",1.41
"339","2018-12-11",1.36
"340","2018-12-12",1.28
"341","2018-12-13",1.213
"342","2018-12-14",1.29
"343","2018-12-17",1.17
"344","2018-12-18",1.07
"345","2018-12-19",1.02
"346","2018-12-20",0.858
"347","2018-12-21",0.725
"348","2018-12-24",0.844
"349","2018-12-26",0.9
"350","2018-12-27",0.91
"351","2018-12-28",0.83
"352","2018-12-31",0.92
"353","2019-01-02",0.9
"354","2019-01-03",0.9
"355","2019-01-04",1.01
"356","2019-01-07",1.1
"357","2019-01-08",1.12
"358","2019-01-09",1.025
"359","2019-01-10",1.01
"360","2019-01-11",1.02
"361","2019-01-14",1.07
"362","2019-01-15",1.07
"363","2019-01-16",1.01
"364","2019-01-17",1.02
"365","2019-01-18",0.97
"366","2019-01-22",0.909
"367","2019-01-23",0.919
"368","2019-01-24",0.939
"369","2019-01-25",1.02
"370","2019-01-28",1
"371","2019-01-29",1.039
"372","2019-01-30",0.939
"373","2019-01-31",0.935
"374","2019-02-01",0.983
"375","2019-02-04",1.002
"376","2019-02-05",0.963
"377","2019-02-06",0.995
"378","2019-02-07",0.928
"379","2019-02-08",0.91
"380","2019-02-11",0.949
"381","2019-02-12",0.922
"382","2019-02-13",0.923
"383","2019-02-14",0.9
"384","2019-02-15",0.853
"385","2019-02-19",0.885
"386","2019-02-20",0.91
"387","2019-02-21",0.919
"388","2019-02-22",1.28
"389","2019-02-25",2.8
"390","2019-02-26",2.11
"391","2019-02-27",1.9
"392","2019-02-28",2.24
"393","2019-03-01",3.25
"394","2019-03-04",4.96
"395","2019-03-05",4.78
"396","2019-03-06",4.5
"397","2019-03-07",4.45
"398","2019-03-08",3.18
"399","2019-03-11",3.28
"400","2019-03-12",3.06
"401","2019-03-13",2.71
"402","2019-03-14",2.65
"403","2019-03-15",2.76
"404","2019-03-18",3.01
"405","2019-03-19",2.79
"406","2019-03-20",2.78
"407","2019-03-21",2.81
"408","2019-03-22",2.75
"409","2019-03-25",2.78
"410","2019-03-26",2.68
"411","2019-03-27",2.77
"412","2019-03-28",4.07
"413","2019-03-29",3.8
"414","2019-04-01",3.43
"415","2019-04-02",3.54
"416","2019-04-03",3.44
"417","2019-04-04",3.87
"418","2019-04-05",3.76
"419","2019-04-08",3.69
"420","2019-04-09",3.36
"421","2019-04-10",3.36
"422","2019-04-11",3.3
"423","2019-04-12",3.42
"424","2019-04-15",3.29
"425","2019-04-16",3.34
"426","2019-04-17",3.31
"427","2019-04-18",3.29
"428","2019-04-22",3.25
"429","2019-04-23",3.02
"430","2019-04-24",2.87
"431","2019-04-25",2.81
"432","2019-04-26",2.78
"433","2019-04-29",2.72
"434","2019-04-30",2.62
"435","2019-05-01",2.5
"436","2019-05-02",2.27
"437","2019-05-03",2.71
"438","2019-05-06",2.75
"439","2019-05-07",2.64
"440","2019-05-08",2.6
"441","2019-05-09",2.6
"442","2019-05-10",2.6
"443","2019-05-13",2.35
"444","2019-05-14",2.38
"445","2019-05-15",2.35
"446","2019-05-16",2.31
"447","2019-05-17",2.28
"448","2019-05-20",2.05
"449","2019-05-21",1.94
"450","2019-05-22",1.84
"451","2019-05-23",1.73
"452","2019-05-24",1.87
"453","2019-05-28",1.86
"454","2019-05-29",1.94
"455","2019-05-30",1.88
"456","2019-05-31",1.88
"457","2019-06-03",1.84
"458","2019-06-04",1.85
"459","2019-06-05",1.76
"460","2019-06-06",1.8
"461","2019-06-07",1.69
"462","2019-06-10",1.62
"463","2019-06-11",1.658
"464","2019-06-12",1.55
"465","2019-06-13",1.385
"466","2019-06-14",1.28
"467","2019-06-17",1.28
"468","2019-06-18",1.92
"469","2019-06-19",1.77
"470","2019-06-20",2.04
"471","2019-06-21",2.27
"472","2019-06-24",2.26
"473","2019-06-25",1.97
"474","2019-06-26",2.1
"475","2019-06-27",1.99
"476","2019-06-28",2.07
"477","2019-07-01",2.18
"478","2019-07-02",2.03
"479","2019-07-03",2.08
"480","2019-07-05",2.02
"481","2019-07-08",1.87
"482","2019-07-09",2.01
"483","2019-07-10",2.01
"484","2019-07-11",2
"485","2019-07-12",1.95
"486","2019-07-15",1.89
"487","2019-07-16",1.95
"488","2019-07-17",1.91
"489","2019-07-18",1.887
"490","2019-07-19",1.99
"491","2019-07-22",1.87
"492","2019-07-23",1.95
"493","2019-07-24",2.03
"494","2019-07-25",2.01
"495","2019-07-26",2.2
"496","2019-07-29",2.15
"497","2019-07-30",2.18
"498","2019-07-31",2.02
"499","2019-08-01",2.01
"500","2019-08-02",1.96
"501","2019-08-05",1.86
"502","2019-08-06",1.83
"503","2019-08-07",1.91
"504","2019-08-08",1.877
"505","2019-08-09",1.95
"506","2019-08-12",1.9
"507","2019-08-13",1.87
"508","2019-08-14",1.77
"509","2019-08-15",1.7
"510","2019-08-16",1.69
"511","2019-08-19",1.65
"512","2019-08-20",1.69
"513","2019-08-21",1.69
"514","2019-08-22",1.67
"515","2019-08-23",1.783
"516","2019-08-26",1.96
"517","2019-08-27",1.87
"518","2019-08-28",1.935
"519","2019-08-29",1.87
"520","2019-08-30",1.95
"521","2019-09-03",1.84
"522","2019-09-04",1.88
"523","2019-09-05",1.91
"524","2019-09-06",1.91
"525","2019-09-09",1.93
"526","2019-09-10",2.025
"527","2019-09-11",2.1
"528","2019-09-12",2.02
"529","2019-09-13",2.02
"530","2019-09-16",2
"531","2019-09-17",1.93
"532","2019-09-18",1.78
"533","2019-09-19",1.77
"534","2019-09-20",1.75
"535","2019-09-23",1.7
"536","2019-09-24",1.69
"537","2019-09-25",1.692
"538","2019-09-26",1.7
"539","2019-09-27",1.68
"540","2019-09-30",1.44
"541","2019-10-01",1.4
"542","2019-10-02",1.48
"543","2019-10-03",1.49
"544","2019-10-04",1.475
"545","2019-10-07",1.57
"546","2019-10-08",1.57
"547","2019-10-09",1.51
"548","2019-10-10",1.495
"549","2019-10-11",1.6
"550","2019-10-14",1.55
"551","2019-10-15",1.5
"552","2019-10-16",1.444
"553","2019-10-17",1.41
"554","2019-10-18",1.3
"555","2019-10-21",1.2
"556","2019-10-22",1.02
"557","2019-10-23",1.05
"558","2019-10-24",1.12
"559","2019-10-25",1.21
"560","2019-10-28",1.14
"561","2019-10-29",1.13
"562","2019-10-30",1.08
"563","2019-10-31",1.05
"564","2019-11-01",1.08
"565","2019-11-04",1.06
"566","2019-11-05",1.082
"567","2019-11-06",1.08
"568","2019-11-07",1.115
"569","2019-11-08",1.1
"570","2019-11-11",1.08
"571","2019-11-12",1.065
"572","2019-11-13",1.012
"573","2019-11-14",0.998
"574","2019-11-15",0.96
"575","2019-11-18",0.84
"576","2019-11-19",0.81
"577","2019-11-20",0.95
"578","2019-11-21",0.926
"579","2019-11-22",0.941
"580","2019-11-25",0.903
"581","2019-11-26",0.882
"582","2019-11-27",0.867
"583","2019-11-29",0.85
"584","2019-12-02",0.88
"585","2019-12-03",0.86
"586","2019-12-04",0.865
"587","2019-12-05",0.92
"588","2019-12-06",0.89
"589","2019-12-09",0.888
"590","2019-12-10",0.915
"591","2019-12-11",0.906
"592","2019-12-12",1.05
"593","2019-12-13",1.16
"594","2019-12-16",1.18
"595","2019-12-17",1.2
"596","2019-12-18",1.146
"597","2019-12-19",1.11
"598","2019-12-20",1.09
"599","2019-12-23",1.04
"600","2019-12-24",1.031
"601","2019-12-26",1.11
"602","2019-12-27",1.095
"603","2019-12-30",1.15
"604","2019-12-31",1.117
"605","2020-01-02",1.09
"606","2020-01-03",1.05
"607","2020-01-06",0.952
"608","2020-01-07",0.97
"609","2020-01-08",0.922
"610","2020-01-09",0.945
"611","2020-01-10",1.09
"612","2020-01-13",1.2
"613","2020-01-14",1.15
"614","2020-01-15",1.06
"615","2020-01-16",1.09
"616","2020-01-17",1.03
"617","2020-01-21",0.95
"618","2020-01-22",0.93
"619","2020-01-23",0.93
"620","2020-01-24",0.905
"621","2020-01-27",0.86
"622","2020-01-28",0.85
"623","2020-01-29",0.842
"624","2020-01-30",0.834
"625","2020-01-31",0.8
"626","2020-02-03",0.797
"627","2020-02-04",0.806
"628","2020-02-05",0.832
"629","2020-02-06",0.87
"630","2020-02-07",0.82
"631","2020-02-10",0.816
"632","2020-02-11",0.808
"633","2020-02-12",0.79
"634","2020-02-13",0.79
"635","2020-02-14",0.74
"636","2020-02-18",0.728
"637","2020-02-19",0.721
"638","2020-02-20",0.745
"639","2020-02-21",0.739
"640","2020-02-24",0.69
"641","2020-02-25",0.695
"642","2020-02-26",0.7
"643","2020-02-27",0.635
"644","2020-02-28",0.613
"645","2020-03-02",0.62
"646","2020-03-03",0.639
"647","2020-03-04",0.603
"648","2020-03-05",0.603
"649","2020-03-06",0.59
"650","2020-03-09",0.466
"651","2020-03-10",0.41
"652","2020-03-11",0.435
"653","2020-03-12",0.384
"654","2020-03-13",0.406
"655","2020-03-16",0.42
"656","2020-03-17",0.44
"657","2020-03-18",0.386
"658","2020-03-19",0.43
"659","2020-03-20",0.48
"660","2020-03-23",0.43
"661","2020-03-24",0.401
"662","2020-03-25",0.442
"663","2020-03-26",0.42
"664","2020-03-27",0.436
"665","2020-03-30",0.42
"666","2020-03-31",0.49
"667","2020-04-01",0.481
"668","2020-04-02",0.45
"669","2020-04-03",0.44
"670","2020-04-06",0.412
"671","2020-04-07",0.425
"672","2020-04-08",0.47
"673","2020-04-09",0.471
"674","2020-04-13",0.464
"675","2020-04-14",0.515
"676","2020-04-15",0.505
"677","2020-04-16",0.51
"678","2020-04-17",0.53
"679","2020-04-20",0.541
"680","2020-04-21",0.533
"681","2020-04-22",0.53
"682","2020-04-23",0.492
"683","2020-04-24",0.472
"684","2020-04-27",0.465
"685","2020-04-28",0.556
"686","2020-04-29",0.556
"687","2020-04-30",0.55
"688","2020-05-01",0.511
"689","2020-05-04",0.491
"690","2020-05-05",0.5
"691","2020-05-06",0.564
"692","2020-05-07",0.59
"693","2020-05-08",0.58
"694","2020-05-11",0.54
"695","2020-05-12",0.469
"696","2020-05-13",0.44
"697","2020-05-14",0.43
"698","2020-05-15",0.402
"699","2020-05-18",0.39
"700","2020-05-19",0.4
"701","2020-05-20",0.417
"702","2020-05-21",0.393
"703","2020-05-22",0.41
"704","2020-05-26",0.404
"705","2020-05-27",0.41
"706","2020-05-28",0.7
"707","2020-05-29",0.525
"708","2020-06-01",0.52
"709","2020-06-02",0.47
"710","2020-06-03",0.5
"711","2020-06-04",0.504
"712","2020-06-05",0.525
"713","2020-06-08",0.56
"714","2020-06-09",0.546
"715","2020-06-10",0.647
"716","2020-06-11",0.62
"717","2020-06-12",0.677
"718","2020-06-15",0.615
"719","2020-06-16",0.69
"720","2020-06-17",0.795
"721","2020-06-18",1.18
"722","2020-06-19",0.95
"723","2020-06-22",0.8
"724","2020-06-23",0.78
"725","2020-06-24",0.739
"726","2020-06-25",0.716
"727","2020-06-26",0.636
"728","2020-06-29",0.64
"729","2020-06-30",0.632
"730","2020-07-01",0.632
"731","2020-07-02",0.626
"732","2020-07-06",0.637
"733","2020-07-07",0.635
"734","2020-07-08",0.839
"735","2020-07-09",0.7
"736","2020-07-10",0.65
"737","2020-07-13",0.646
"738","2020-07-14",0.6
"739","2020-07-15",0.612
"740","2020-07-16",0.613
"741","2020-07-17",0.645
"742","2020-07-20",0.684
"743","2020-07-21",0.718
"744","2020-07-22",0.675
"745","2020-07-23",0.629
"746","2020-07-24",0.616
"747","2020-07-27",0.622
"748","2020-07-28",0.614
"749","2020-07-29",0.58
"750","2020-07-30",0.571
"751","2020-07-31",0.576
"752","2020-08-03",0.594
"753","2020-08-04",0.592
"754","2020-08-05",0.59
"755","2020-08-06",0.58
"756","2020-08-07",0.546
"757","2020-08-10",0.553
"758","2020-08-11",0.54
"759","2020-08-12",0.521
"760","2020-08-13",0.61
"761","2020-08-14",0.495
"762","2020-08-17",0.476
"763","2020-08-18",0.538
"764","2020-08-19",0.466
"765","2020-08-20",0.438
"766","2020-08-21",0.44
"767","2020-08-24",0.495
"768","2020-08-25",0.494
"769","2020-08-26",0.48
"770","2020-08-27",0.475
"771","2020-08-28",0.47
"772","2020-08-31",0.45
"773","2020-09-01",0.425
"774","2020-09-02",0.4
"775","2020-09-03",0.403
"776","2020-09-04",0.374
"777","2020-09-08",0.39
"778","2020-09-09",0.402
"779","2020-09-10",0.408
"780","2020-09-11",0.4
"781","2020-09-14",0.401
"782","2020-09-15",0.41
"783","2020-09-16",0.412
"784","2020-09-17",0.4
"785","2020-09-18",0.379
"786","2020-09-21",0.38
"787","2020-09-22",0.379
"788","2020-09-23",0.357
"789","2020-09-24",0.352
"790","2020-09-25",0.4
"791","2020-09-28",0.5
"792","2020-09-29",0.446
"793","2020-09-30",0.407
"794","2020-10-01",0.421
"795","2020-10-02",0.421
"796","2020-10-05",0.42
"797","2020-10-06",0.415
"798","2020-10-07",0.423
"799","2020-10-08",0.437
"800","2020-10-09",0.435
"801","2020-10-12",0.589
"802","2020-10-13",0.482
"803","2020-10-14",0.645
"804","2020-10-15",0.67
"805","2020-10-16",0.63
"806","2020-10-19",0.709
"807","2020-10-20",0.769
"808","2020-10-21",0.694
"809","2020-10-22",0.691
"810","2020-10-23",0.596
"811","2020-10-26",0.6
"812","2020-10-27",0.611
"813","2020-10-28",0.59
"814","2020-10-29",2.37
"815","2020-10-30",2.13
"816","2020-11-02",2.15
"817","2020-11-03",2.08
"818","2020-11-04",1.95
"819","2020-11-05",2.07
"820","2020-11-06",2.1
"821","2020-11-09",2.166
"822","2020-11-10",2.33
"823","2020-11-11",2.12
"824","2020-11-12",2.12
"825","2020-11-13",2.21
"826","2020-11-16",2.2
"827","2020-11-17",2.15
"828","2020-11-18",2.24
"829","2020-11-19",2.69
"830","2020-11-20",2.55
"831","2020-11-23",2.41
"832","2020-11-24",2.3
"833","2020-11-25",2.15
"834","2020-11-27",2.31
