"","date","WBK"
"98","2007-05-23",21.92
"99","2007-05-24",21.351999
"100","2007-05-25",21.5
"101","2007-05-29",21.695999
"102","2007-05-30",21.58
"103","2007-05-31",21.702
"104","2007-06-01",21.775999
"105","2007-06-04",21.823999
"106","2007-06-05",21.854
"107","2007-06-06",21.676001
"108","2007-06-07",21.6
"109","2007-06-08",21.936001
"110","2007-06-11",21.799999
"111","2007-06-12",21.426001
"112","2007-06-13",21.450001
"113","2007-06-14",21.370001
"114","2007-06-15",21.66
"115","2007-06-18",21.732
"116","2007-06-19",21.938
"117","2007-06-20",21.756001
"118","2007-06-21",21.906
"119","2007-06-22",21.77
"120","2007-06-25",21.695999
"121","2007-06-26",21.646
"122","2007-06-27",21.280001
"123","2007-06-28",21.566
"124","2007-06-29",21.761999
"125","2007-07-02",22
"126","2007-07-03",22.469999
"127","2007-07-05",22.666
"128","2007-07-06",22.788
"129","2007-07-09",22.903999
"130","2007-07-10",22.559999
"131","2007-07-11",22.77
"132","2007-07-12",22.860001
"133","2007-07-13",22.790001
"134","2007-07-16",22.983999
"135","2007-07-17",23.122
"136","2007-07-18",23.24
"137","2007-07-19",23.639999
"138","2007-07-20",23.416
"139","2007-07-23",23.504
"140","2007-07-24",23.360001
"141","2007-07-25",23.469999
"142","2007-07-26",22.43
"143","2007-07-27",21.837999
"144","2007-07-30",22.219999
"145","2007-07-31",22.110001
"146","2007-08-01",21.959999
"147","2007-08-02",22.403999
"148","2007-08-03",21.6
"149","2007-08-06",22.434
"150","2007-08-07",22.242001
"151","2007-08-08",22.719999
"152","2007-08-09",22.112
"153","2007-08-10",21.950001
"154","2007-08-13",22.120001
"155","2007-08-14",21.299999
"156","2007-08-15",20.431999
"157","2007-08-16",19.566
"158","2007-08-17",20.6
"159","2007-08-20",21.296
"160","2007-08-21",21.364
"161","2007-08-22",21.544001
"162","2007-08-23",21.922001
"163","2007-08-24",22.42
"164","2007-08-27",22.264
"165","2007-08-28",21.559999
"166","2007-08-29",22.024
"167","2007-08-30",21.554001
"168","2007-08-31",22.326
"169","2007-09-04",22.862
"170","2007-09-05",22.15
"171","2007-09-06",22.190001
"172","2007-09-07",21.92
"173","2007-09-10",22.004
"174","2007-09-11",22.573999
"175","2007-09-12",22.632
"176","2007-09-13",22.722
"177","2007-09-14",22.792
"178","2007-09-17",22.558001
"179","2007-09-18",23.486
"180","2007-09-19",23.559999
"181","2007-09-20",23.530001
"182","2007-09-21",23.818001
"183","2007-09-24",23.728001
"184","2007-09-25",23.73
"185","2007-09-26",24.57
"186","2007-09-27",24.868
"187","2007-09-28",25.16
"188","2007-10-01",25.698
"189","2007-10-02",25.6
"190","2007-10-03",25.488001
"191","2007-10-04",25.702
"192","2007-10-05",26.252001
"193","2007-10-08",26.166
"194","2007-10-09",27.049999
"195","2007-10-10",26.798
"196","2007-10-11",26.646
"197","2007-10-12",26.931999
"198","2007-10-15",26.450001
"199","2007-10-16",25.576
"200","2007-10-17",25.549999
"201","2007-10-18",25.862
"202","2007-10-19",25.049999
"203","2007-10-22",25.158001
"204","2007-10-23",25.950001
"205","2007-10-24",25.827999
"206","2007-10-25",25.860001
"207","2007-10-26",27.110001
"208","2007-10-29",27.6
"209","2007-10-30",27.431999
"210","2007-10-31",27.110001
"211","2007-11-01",27.681999
"212","2007-11-02",28.243999
"213","2007-11-05",27.68
"214","2007-11-06",28.396
"215","2007-11-07",27.983999
"216","2007-11-08",27.139999
"217","2007-11-09",26.238001
"218","2007-11-12",24.596001
"219","2007-11-13",26.021999
"220","2007-11-14",25.51
"221","2007-11-15",24.74
"222","2007-11-16",25.059999
"223","2007-11-19",24.370001
"224","2007-11-20",24.514
"225","2007-11-21",23.416
"226","2007-11-23",23.782
"227","2007-11-26",23.153999
"228","2007-11-27",24.360001
"229","2007-11-28",25.212
"230","2007-11-29",24.34
"231","2007-11-30",25.27
"232","2007-12-03",24.738001
"233","2007-12-04",24.48
"234","2007-12-05",24.978001
"235","2007-12-06",25.200001
"236","2007-12-07",25.368
"237","2007-12-10",25.65
"238","2007-12-11",25.200001
"239","2007-12-12",25.922001
"240","2007-12-13",25.84
"241","2007-12-14",24.705999
"242","2007-12-17",23.924
"243","2007-12-18",24.662001
"244","2007-12-19",23.799999
"245","2007-12-20",23.396
"246","2007-12-21",24.166
"247","2007-12-24",24.5
"248","2007-12-26",24.516001
"249","2007-12-27",24.280001
"250","2007-12-28",24.24
"251","2007-12-31",24.370001
"252","2008-01-02",24.5
"253","2008-01-03",24.195999
"254","2008-01-04",23.51
"255","2008-01-07",23.6
"256","2008-01-08",23.530001
"257","2008-01-09",23.6
"258","2008-01-10",23.940001
"259","2008-01-11",23.049999
"260","2008-01-14",23.15
"261","2008-01-15",22.436001
"262","2008-01-16",22.441999
"263","2008-01-17",21.704
"264","2008-01-18",23.094
"265","2008-01-22",22.048
"266","2008-01-23",22.298
"267","2008-01-24",22.798
"268","2008-01-25",22.851999
"269","2008-01-28",23.454
"270","2008-01-29",23.444
"271","2008-01-30",22.799999
"272","2008-01-31",23.254
"273","2008-02-01",24.27
"274","2008-02-04",23.530001
"275","2008-02-05",22.6
"276","2008-02-06",22.643999
"277","2008-02-07",22.072001
"278","2008-02-08",22.146
"279","2008-02-11",22.096001
"280","2008-02-12",22.042
"281","2008-02-13",21.194
"282","2008-02-14",21.497999
"283","2008-02-15",21.174
"284","2008-02-19",21.176001
"285","2008-02-20",20.802
"286","2008-02-21",20.889999
"287","2008-02-22",20.872
"288","2008-02-25",21.9
"289","2008-02-26",22.444
"290","2008-02-27",22.914
"291","2008-02-28",22.438
"292","2008-02-29",21.26
"293","2008-03-03",21.431999
"294","2008-03-04",21.002001
"295","2008-03-05",20.938
"296","2008-03-06",20.091999
"297","2008-03-07",19.528
"298","2008-03-10",19.09
"299","2008-03-11",20.882
"300","2008-03-12",21.4
"301","2008-03-13",21.662001
"302","2008-03-14",21.142
"303","2008-03-17",20.540001
"304","2008-03-18",21.65
"305","2008-03-19",21.497999
"306","2008-03-20",21.893999
"307","2008-03-24",22.194
"308","2008-03-25",22.614
"309","2008-03-26",22.52
"310","2008-03-27",22.360001
"311","2008-03-28",21.754
"312","2008-03-31",21.766001
"313","2008-04-01",22.365999
"314","2008-04-02",22.747999
"315","2008-04-03",23.374001
"316","2008-04-04",23.139999
"317","2008-04-07",22.472
"318","2008-04-08",21.976
"319","2008-04-09",21.278
"320","2008-04-10",21.1
"321","2008-04-11",20.634001
"322","2008-04-14",20.65
"323","2008-04-15",21.030001
"324","2008-04-16",21.594
"325","2008-04-17",21.15
"326","2008-04-18",21.243999
"327","2008-04-21",22.233999
"328","2008-04-22",22.733999
"329","2008-04-23",23.634001
"330","2008-04-24",23.549999
"331","2008-04-25",23.462
"332","2008-04-28",23.667999
"333","2008-04-29",23.610001
"334","2008-04-30",23.191999
"335","2008-05-01",23.393999
"336","2008-05-02",24.326
"337","2008-05-05",24.438
"338","2008-05-06",24.384001
"339","2008-05-07",22.856001
"340","2008-05-08",24.139999
"341","2008-05-09",24.266001
"342","2008-05-12",24.266001
"343","2008-05-13",23.544001
"344","2008-05-14",23.450001
"345","2008-05-15",23.358
"346","2008-05-16",23.747999
"347","2008-05-19",23.818001
"348","2008-05-20",22.798
"349","2008-05-21",22.316
"350","2008-05-22",21.85
"351","2008-05-23",21.402
"352","2008-05-27",21.798
"353","2008-05-28",21.540001
"354","2008-05-29",22.08
"355","2008-05-30",22.299999
"356","2008-06-02",21.318001
"357","2008-06-03",20.691999
"358","2008-06-04",21.112
"359","2008-06-05",21.799999
"360","2008-06-06",21.148001
"361","2008-06-09",20.76
"362","2008-06-10",20.49
"363","2008-06-11",20.601999
"364","2008-06-12",20.15
"365","2008-06-13",20.822001
"366","2008-06-16",20.528
"367","2008-06-17",20.422001
"368","2008-06-18",20.542
"369","2008-06-19",20.128
"370","2008-06-20",19.42
"371","2008-06-23",19.554001
"372","2008-06-24",19.208
"373","2008-06-25",19.771999
"374","2008-06-26",19.709999
"375","2008-06-27",19.587999
"376","2008-06-30",19.058001
"377","2008-07-01",18.26
"378","2008-07-02",18.118
"379","2008-07-03",18.91
"380","2008-07-07",18.856001
"381","2008-07-08",19.09
"382","2008-07-09",18.16
"383","2008-07-10",18.358
"384","2008-07-11",17.997999
"385","2008-07-14",18.424
"386","2008-07-15",18.07
"387","2008-07-16",19.518
"388","2008-07-17",20.066
"389","2008-07-18",19.796
"390","2008-07-21",20.42
"391","2008-07-22",20.360001
"392","2008-07-23",21.33
"393","2008-07-24",21.106001
"394","2008-07-25",21.18
"395","2008-07-28",18.958
"396","2008-07-29",19.9
"397","2008-07-30",20.059999
"398","2008-07-31",20.288
"399","2008-08-01",19.493999
"400","2008-08-04",19.406
"401","2008-08-05",20.591999
"402","2008-08-06",21.112
"403","2008-08-07",20.384001
"404","2008-08-08",21.374001
"405","2008-08-11",21.67
"406","2008-08-12",20.954
"407","2008-08-13",20.9
"408","2008-08-14",19.862
"409","2008-08-15",19.794001
"410","2008-08-18",19.42
"411","2008-08-19",18.962
"412","2008-08-20",19.48
"413","2008-08-21",18.898001
"414","2008-08-22",19.472
"415","2008-08-25",19.268
"416","2008-08-26",19.261999
"417","2008-08-27",19.535999
"418","2008-08-28",20.436001
"419","2008-08-29",19.976
"420","2008-09-02",20.162001
"421","2008-09-03",20.280001
"422","2008-09-04",19.072001
"423","2008-09-05",19.110001
"424","2008-09-08",19.924
"425","2008-09-09",18.83
"426","2008-09-10",19.32
"427","2008-09-11",19.025999
"428","2008-09-12",19.17
"429","2008-09-15",17.68
"430","2008-09-16",18.780001
"431","2008-09-17",17.056
"432","2008-09-18",18.846001
"433","2008-09-19",19.997999
"434","2008-09-22",19.653999
"435","2008-09-23",19.459999
"436","2008-09-24",20
"437","2008-09-25",20.518
"438","2008-09-26",20.035999
"439","2008-09-29",18.219999
"440","2008-09-30",18.497999
"441","2008-10-01",18.27
"442","2008-10-02",17.434
"443","2008-10-03",17.472
"444","2008-10-06",15.15
"445","2008-10-07",15.594
"446","2008-10-08",14.35
"447","2008-10-09",13.868
"448","2008-10-10",12.85
"449","2008-10-13",16.042
"450","2008-10-14",15.88
"451","2008-10-15",13.46
"452","2008-10-16",15.752
"453","2008-10-17",14.6
"454","2008-10-20",16.65
"455","2008-10-21",14.904
"456","2008-10-22",14.034
"457","2008-10-23",14.042
"458","2008-10-24",12.584
"459","2008-10-27",11.788
"460","2008-10-28",14.142
"461","2008-10-29",13.86
"462","2008-10-30",14
"463","2008-10-31",13.576
"464","2008-11-03",14.654
"465","2008-11-04",16.200001
"466","2008-11-05",14.422
"467","2008-11-06",13.306
"468","2008-11-07",14.6
"469","2008-11-10",13.022
"470","2008-11-11",12.718
"471","2008-11-12",11.54
"472","2008-11-13",12.06
"473","2008-11-14",10.836
"474","2008-11-17",10.6
"475","2008-11-18",10.496
"476","2008-11-19",10.02
"477","2008-11-20",9.18
"478","2008-11-21",10.33
"479","2008-11-24",11.37
"480","2008-11-25",11.758
"481","2008-11-26",11.278
"482","2008-11-28",11.996
"483","2008-12-01",10.204
"484","2008-12-02",10.69
"485","2008-12-03",10.936
"486","2008-12-04",10.72
"487","2008-12-05",11.196
"488","2008-12-08",12.564
"489","2008-12-09",12.564
"490","2008-12-10",10.85
"491","2008-12-11",10.684
"492","2008-12-12",10.846
"493","2008-12-15",10.646
"494","2008-12-16",11.68
"495","2008-12-17",11.42
"496","2008-12-18",10.852
"497","2008-12-19",11.838
"498","2008-12-22",11.378
"499","2008-12-23",11.114
"500","2008-12-24",11.38
"501","2008-12-26",11.61
"502","2008-12-29",11.75
"503","2008-12-30",11.81
"504","2008-12-31",12.05
"505","2009-01-02",12.35
"506","2009-01-05",12.046
"507","2009-01-06",12.444
"508","2009-01-07",11.784
"509","2009-01-08",11.842
"510","2009-01-09",11.32
"511","2009-01-12",11.156
"512","2009-01-13",11.074
"513","2009-01-14",10.762
"514","2009-01-15",10.736
"515","2009-01-16",11.004
"516","2009-01-20",9.712
"517","2009-01-21",10.4
"518","2009-01-22",10.002
"519","2009-01-23",9.58
"520","2009-01-26",9.732
"521","2009-01-27",9.948
"522","2009-01-28",10.65
"523","2009-01-29",10.144
"524","2009-01-30",9.698
"525","2009-02-02",9.742
"526","2009-02-03",10.796
"527","2009-02-04",10.57
"528","2009-02-05",10.694
"529","2009-02-06",11.374
"530","2009-02-09",11.356
"531","2009-02-10",10.324
"532","2009-02-11",10.666
"533","2009-02-12",10.916
"534","2009-02-13",11.05
"535","2009-02-17",10.26
"536","2009-02-18",10.342
"537","2009-02-19",10.702
"538","2009-02-20",10.308
"539","2009-02-23",10.33
"540","2009-02-24",10.728
"541","2009-02-25",10.588
"542","2009-02-26",10.8
"543","2009-02-27",10.728
"544","2009-03-02",9.92
"545","2009-03-03",10.092
"546","2009-03-04",10.3
"547","2009-03-05",9.742
"548","2009-03-06",10.002
"549","2009-03-09",9.926
"550","2009-03-10",10.916
"551","2009-03-11",10.938
"552","2009-03-12",11.178
"553","2009-03-13",11.142
"554","2009-03-16",11.26
"555","2009-03-17",11.872
"556","2009-03-18",12.23
"557","2009-03-19",12.474
"558","2009-03-20",12.422
"559","2009-03-23",13.792
"560","2009-03-24",13.252
"561","2009-03-25",13.64
"562","2009-03-26",13.962
"563","2009-03-27",13.108
"564","2009-03-30",12.776
"565","2009-03-31",13.34
"566","2009-04-01",13.75
"567","2009-04-02",14.428
"568","2009-04-03",14.686
"569","2009-04-06",14.568
"570","2009-04-07",14.268
"571","2009-04-08",14.198
"572","2009-04-09",14.918
"573","2009-04-13",15.32
"574","2009-04-14",14.79
"575","2009-04-15",15.254
"576","2009-04-16",14.86
"577","2009-04-17",14.78
"578","2009-04-20",13.868
"579","2009-04-21",14.356
"580","2009-04-22",14.04
"581","2009-04-23",14.938
"582","2009-04-24",14.958
"583","2009-04-27",14.054
"584","2009-04-28",13.86
"585","2009-04-29",13.788
"586","2009-04-30",13.79
"587","2009-05-01",13.9
"588","2009-05-04",14.88
"589","2009-05-05",14.582
"590","2009-05-06",15.392
"591","2009-05-07",15.21
"592","2009-05-08",16.228001
"593","2009-05-11",15.256
"594","2009-05-12",15.4
"595","2009-05-13",15.076
"596","2009-05-14",15.586
"597","2009-05-15",15.252
"598","2009-05-18",15.776
"599","2009-05-19",15.474
"600","2009-05-20",15.204
"601","2009-05-21",14.874
"602","2009-05-22",15.19
"603","2009-05-26",15.338
"604","2009-05-27",14.456
"605","2009-05-28",14.598
"606","2009-05-29",15.304
"607","2009-06-01",15.532
"608","2009-06-02",15.424
"609","2009-06-03",15.104
"610","2009-06-04",15.586
"611","2009-06-05",15.06
"612","2009-06-08",15.148
"613","2009-06-09",15.6
"614","2009-06-10",15.9
"615","2009-06-11",16.344
"616","2009-06-12",16.146
"617","2009-06-15",15.53
"618","2009-06-16",15.572
"619","2009-06-17",15.442
"620","2009-06-18",15.974
"621","2009-06-19",16.336
"622","2009-06-22",15.548
"623","2009-06-23",15.236
"624","2009-06-24",15.4
"625","2009-06-25",15.802
"626","2009-06-26",16.142
"627","2009-06-29",16.034
"628","2009-06-30",16.120001
"629","2009-07-01",15.904
"630","2009-07-02",15.306
"631","2009-07-06",15.266
"632","2009-07-07",14.818
"633","2009-07-08",14.758
"634","2009-07-09",15.162
"635","2009-07-10",14.876
"636","2009-07-13",15.174
"637","2009-07-14",15.508
"638","2009-07-15",16.302
"639","2009-07-16",16.309999
"640","2009-07-17",16.184
"641","2009-07-20",16.586
"642","2009-07-21",16.624001
"643","2009-07-22",16.218
"644","2009-07-23",16.290001
"645","2009-07-24",16.382
"646","2009-07-27",16.643999
"647","2009-07-28",17.091999
"648","2009-07-29",16.916
"649","2009-07-30",17.704
"650","2009-07-31",18.200001
"651","2009-08-03",18.862
"652","2009-08-04",18.794001
"653","2009-08-05",18.832001
"654","2009-08-06",19.298
"655","2009-08-07",19.299999
"656","2009-08-10",19.011999
"657","2009-08-11",18.92
"658","2009-08-12",19.554001
"659","2009-08-13",20.42
"660","2009-08-14",20.247999
"661","2009-08-17",19.43
"662","2009-08-18",19.841999
"663","2009-08-19",19.73
"664","2009-08-20",19.464001
"665","2009-08-21",19.23
"666","2009-08-24",19.738001
"667","2009-08-25",19.743999
"668","2009-08-26",19.562
"669","2009-08-27",20.360001
"670","2009-08-28",20.440001
"671","2009-08-31",20.408001
"672","2009-09-01",20.142
"673","2009-09-02",20.122
"674","2009-09-03",20.49
"675","2009-09-04",20.91
"676","2009-09-08",21.152
"677","2009-09-09",21.156
"678","2009-09-10",21.112
"679","2009-09-11",21.120001
"680","2009-09-14",20.993999
"681","2009-09-15",20.778
"682","2009-09-16",21.84
"683","2009-09-17",21.59
"684","2009-09-18",21.700001
"685","2009-09-21",21.365999
"686","2009-09-22",21.997999
"687","2009-09-23",21.813999
"688","2009-09-24",21.704
"689","2009-09-25",22.42
"690","2009-09-28",23.021999
"691","2009-09-29",22.9
"692","2009-09-30",23.087999
"693","2009-10-01",22.17
"694","2009-10-02",21.59
"695","2009-10-05",21.892
"696","2009-10-06",22.691999
"697","2009-10-07",22.691999
"698","2009-10-08",23.91
"699","2009-10-09",23.73
"700","2009-10-12",23.695999
"701","2009-10-13",23.77
"702","2009-10-14",24.6
"703","2009-10-15",24.804001
"704","2009-10-16",24.459999
"705","2009-10-19",24.634001
"706","2009-10-20",24.209999
"707","2009-10-21",24.247999
"708","2009-10-22",24.945999
"709","2009-10-23",24.889999
"710","2009-10-26",24.982
"711","2009-10-27",24.700001
"712","2009-10-28",23.431999
"713","2009-10-29",24.309999
"714","2009-10-30",23.444
"715","2009-11-02",23.233999
"716","2009-11-03",23.096001
"717","2009-11-04",23.416
"718","2009-11-05",23.882
"719","2009-11-06",24.327999
"720","2009-11-09",24.882
"721","2009-11-10",24.521999
"722","2009-11-11",24.538
"723","2009-11-12",23.73
"724","2009-11-13",24.136
"725","2009-11-16",24.016001
"726","2009-11-17",23.072001
"727","2009-11-18",23.038
"728","2009-11-19",22.402
"729","2009-11-20",22.177999
"730","2009-11-23",22.638
"731","2009-11-24",22.040001
"732","2009-11-25",22.75
"733","2009-11-27",21.167999
"734","2009-11-30",22.132
"735","2009-12-01",22.648001
"736","2009-12-02",22.554001
"737","2009-12-03",22.318001
"738","2009-12-04",22.212
"739","2009-12-07",21.66
"740","2009-12-08",21.27
"741","2009-12-09",21.360001
"742","2009-12-10",21.945999
"743","2009-12-11",21.514
"744","2009-12-14",21.76
"745","2009-12-15",21.466
"746","2009-12-16",21.238001
"747","2009-12-17",20.49
"748","2009-12-18",20.966
"749","2009-12-21",20.738001
"750","2009-12-22",21.247999
"751","2009-12-23",22
"752","2009-12-24",22.466
"753","2009-12-28",22.634001
"754","2009-12-29",22.712
"755","2009-12-30",22.608
"756","2009-12-31",22.604
"757","2010-01-04",23.438
"758","2010-01-05",23.351999
"759","2010-01-06",23.306
"760","2010-01-07",23.167999
"761","2010-01-08",23.356001
"762","2010-01-11",23.362
"763","2010-01-12",22.724001
"764","2010-01-13",23.35
"765","2010-01-14",23.58
"766","2010-01-15",23.299999
"767","2010-01-19",23.974001
"768","2010-01-20",22.978001
"769","2010-01-21",22.662001
"770","2010-01-22",22.374001
"771","2010-01-25",22.5
"772","2010-01-26",22.32
"773","2010-01-27",21.922001
"774","2010-01-28",21.604
"775","2010-01-29",20.955999
"776","2010-02-01",21.372
"777","2010-02-02",21.216
"778","2010-02-03",20.591999
"779","2010-02-04",19.58
"780","2010-02-05",19.559999
"781","2010-02-08",19.896
"782","2010-02-09",20.232
"783","2010-02-10",20
"784","2010-02-11",20.618
"785","2010-02-12",20.530001
"786","2010-02-16",22.746
"787","2010-02-17",22.892
"788","2010-02-18",22.924
"789","2010-02-19",23
"790","2010-02-22",23.438
"791","2010-02-23",23.058001
"792","2010-02-24",23.186001
"793","2010-02-25",22.91
"794","2010-02-26",23.424
"795","2010-03-01",24.007999
"796","2010-03-02",24.177999
"797","2010-03-03",24.412001
"798","2010-03-04",24.278
"799","2010-03-05",24.608
"800","2010-03-08",24.424
"801","2010-03-09",24.648001
"802","2010-03-10",25.118
"803","2010-03-11",24.809999
"804","2010-03-12",24.757999
"805","2010-03-15",24.427999
"806","2010-03-16",24.892
"807","2010-03-17",25.298
"808","2010-03-18",25.072001
"809","2010-03-19",24.940001
"810","2010-03-22",25.076
"811","2010-03-23",25.542
"812","2010-03-24",25.304001
"813","2010-03-25",25.191999
"814","2010-03-26",25.209999
"815","2010-03-29",25.704
"816","2010-03-30",25.6
"817","2010-03-31",25.416
"818","2010-04-01",25.997999
"819","2010-04-05",26.148001
"820","2010-04-06",26.216
"821","2010-04-07",25.754
"822","2010-04-08",25.924
"823","2010-04-09",25.931999
"824","2010-04-12",25.826
"825","2010-04-13",25.846001
"826","2010-04-14",26.629999
"827","2010-04-15",26.306
"828","2010-04-16",25.82
"829","2010-04-19",25.728001
"830","2010-04-20",26.18
"831","2010-04-21",26.018
"832","2010-04-22",25.879999
"833","2010-04-23",25.573999
"834","2010-04-26",25.296
"835","2010-04-27",24.24
"836","2010-04-28",25.025999
"837","2010-04-29",25.360001
"838","2010-04-30",24.827999
"839","2010-05-03",25.799999
"840","2010-05-04",24.530001
"841","2010-05-05",23.34
"842","2010-05-06",21.6
"843","2010-05-07",21.268
"844","2010-05-10",22.969999
"845","2010-05-11",22.427999
"846","2010-05-12",22.559999
"847","2010-05-13",22.393999
"848","2010-05-14",21.458
"849","2010-05-17",21.332001
"850","2010-05-18",19.938
"851","2010-05-19",19.368
"852","2010-05-20",17.652
"853","2010-05-21",18.868
"854","2010-05-24",18.84
"855","2010-05-25",18.459999
"856","2010-05-26",18.002001
"857","2010-05-27",19.566
"858","2010-05-28",19.646
"859","2010-06-01",18.844
"860","2010-06-02",19.26
"861","2010-06-03",19.370001
"862","2010-06-04",18.24
"863","2010-06-07",17.84
"864","2010-06-08",18.652
"865","2010-06-09",18.336
"866","2010-06-10",19.604
"867","2010-06-11",19.912001
"868","2010-06-14",20.034
"869","2010-06-15",20.468
"870","2010-06-16",20.346001
"871","2010-06-17",20.205999
"872","2010-06-18",20.525999
"873","2010-06-21",20.742001
"874","2010-06-22",20.124001
"875","2010-06-23",19.813999
"876","2010-06-24",18.854
"877","2010-06-25",18.944
"878","2010-06-28",18.698
"879","2010-06-29",17.700001
"880","2010-06-30",17.716
"881","2010-07-01",17.540001
"882","2010-07-02",17.702
"883","2010-07-06",18.17
"884","2010-07-07",18.74
"885","2010-07-08",19.184
"886","2010-07-09",19.506001
"887","2010-07-12",19.393999
"888","2010-07-13",19.92
"889","2010-07-14",19.99
"890","2010-07-15",19.993999
"891","2010-07-16",19.162001
"892","2010-07-19",19.224001
"893","2010-07-20",19.924
"894","2010-07-21",19.506001
"895","2010-07-22",20.1
"896","2010-07-23",20.476
"897","2010-07-26",21.087999
"898","2010-07-27",21.464001
"899","2010-07-28",21.214001
"900","2010-07-29",21.700001
"901","2010-07-30",21.648001
"902","2010-08-02",22.302
"903","2010-08-03",22.002001
"904","2010-08-04",21.898001
"905","2010-08-05",21.732
"906","2010-08-06",21.469999
"907","2010-08-09",21.764
"908","2010-08-10",21.299999
"909","2010-08-11",19.952
"910","2010-08-12",19.940001
"911","2010-08-13",19.969999
"912","2010-08-16",20.194
"913","2010-08-17",20.709999
"914","2010-08-18",20.841999
"915","2010-08-19",20.202
"916","2010-08-20",20.232
"917","2010-08-23",19.652
"918","2010-08-24",18.782
"919","2010-08-25",18.764
"920","2010-08-26",19.01
"921","2010-08-27",19.761999
"922","2010-08-30",19.700001
"923","2010-08-31",19.448
"924","2010-09-01",20.596001
"925","2010-09-02",20.709999
"926","2010-09-03",20.806
"927","2010-09-07",20.709999
"928","2010-09-08",20.964001
"929","2010-09-09",21.294001
"930","2010-09-10",21.322001
"931","2010-09-13",21.976
"932","2010-09-14",22.066
"933","2010-09-15",22.139999
"934","2010-09-16",21.860001
"935","2010-09-17",21.827999
"936","2010-09-20",22.452
"937","2010-09-21",22.252001
"938","2010-09-22",22.337999
"939","2010-09-23",22.194
"940","2010-09-24",22.85
"941","2010-09-27",22.775999
"942","2010-09-28",23.247999
"943","2010-09-29",22.879999
"944","2010-09-30",22.459999
"945","2010-10-01",22.414
"946","2010-10-04",22.313999
"947","2010-10-05",22.832001
"948","2010-10-06",22.813999
"949","2010-10-07",22.68
"950","2010-10-08",22.955999
"951","2010-10-11",22.816
"952","2010-10-12",22.573999
"953","2010-10-13",22.598
"954","2010-10-14",22.818001
"955","2010-10-15",22.624001
"956","2010-10-18",22.854
"957","2010-10-19",21.83
"958","2010-10-20",22.514
"959","2010-10-21",21.92
"960","2010-10-22",22.08
"961","2010-10-25",22.73
"962","2010-10-26",22.524
"963","2010-10-27",22.492001
"964","2010-10-28",22.6
"965","2010-10-29",22.302
"966","2010-11-01",22.695999
"967","2010-11-02",23.348
"968","2010-11-03",23.538
"969","2010-11-04",24.309999
"970","2010-11-05",23.969999
"971","2010-11-08",23.528
