"","date","AGNCN"
"455","2019-06-07",25.99
"456","2019-06-10",26.030001
"457","2019-06-11",26.049999
"458","2019-06-12",26.139999
"459","2019-06-13",26.129999
"460","2019-06-14",26.280001
"461","2019-06-17",26.4
"462","2019-06-18",26.4
"463","2019-06-19",26.540001
"464","2019-06-20",26.459999
"465","2019-06-21",26.27
"466","2019-06-24",26.200001
"467","2019-06-25",26.16
"468","2019-06-26",26.190001
"469","2019-06-27",26.280001
"470","2019-06-28",26
"471","2019-07-01",26
"472","2019-07-02",26.09
"473","2019-07-03",26.07
"474","2019-07-05",26.129999
"475","2019-07-08",25.99
"476","2019-07-09",26.040001
"477","2019-07-10",26
"478","2019-07-11",26
"479","2019-07-12",25.959999
"480","2019-07-15",25.99
"481","2019-07-16",25.950001
"482","2019-07-17",25.950001
"483","2019-07-18",26.1
"484","2019-07-19",26.129999
"485","2019-07-22",26.120001
"486","2019-07-23",26.110001
"487","2019-07-24",26.139999
"488","2019-07-25",26.110001
"489","2019-07-26",26.120001
"490","2019-07-29",26
"491","2019-07-30",25.83
"492","2019-07-31",25.82
"493","2019-08-01",25.879999
"494","2019-08-02",25.9
"495","2019-08-05",25.85
"496","2019-08-06",25.9
"497","2019-08-07",26.02
"498","2019-08-08",25.99
"499","2019-08-09",26.200001
"500","2019-08-12",26.120001
"501","2019-08-13",26.120001
"502","2019-08-14",26.120001
"503","2019-08-15",26.200001
"504","2019-08-16",26.120001
"505","2019-08-19",26.129999
"506","2019-08-20",26.139999
"507","2019-08-21",26.129999
"508","2019-08-22",26.299999
"509","2019-08-23",25.99
"510","2019-08-26",26.135
"511","2019-08-27",26.219999
"512","2019-08-28",26.25
"513","2019-08-29",26.27
"514","2019-08-30",26.360001
"515","2019-09-03",26.280001
"516","2019-09-04",26.309999
"517","2019-09-05",26.309999
"518","2019-09-06",26.48
"519","2019-09-09",26.48
"520","2019-09-10",26.41
"521","2019-09-11",26.42
"522","2019-09-12",26.434999
"523","2019-09-13",26.360001
"524","2019-09-16",26.41
"525","2019-09-17",26.389999
"526","2019-09-18",26.450001
"527","2019-09-19",26.4
"528","2019-09-20",26.32
"529","2019-09-23",26.34
"530","2019-09-24",26.379999
"531","2019-09-25",26.459999
"532","2019-09-26",26.309999
"533","2019-09-27",26.219999
"534","2019-09-30",25.790001
"535","2019-10-01",25.76
"536","2019-10-02",25.719999
"537","2019-10-03",25.67
"538","2019-10-04",25.75
"539","2019-10-07",25.690001
"540","2019-10-08",25.66
"541","2019-10-09",25.65
"542","2019-10-10",25.73
"543","2019-10-11",25.780001
"544","2019-10-14",25.77
"545","2019-10-15",25.67
"546","2019-10-16",25.6
"547","2019-10-17",25.711
"548","2019-10-18",25.66
"549","2019-10-21",25.700001
"550","2019-10-22",25.76
"551","2019-10-23",25.74
"552","2019-10-24",25.84
"553","2019-10-25",25.809999
"554","2019-10-28",25.700001
"555","2019-10-29",25.799999
"556","2019-10-30",25.92
"557","2019-10-31",25.93
"558","2019-11-01",25.959999
"559","2019-11-04",25.959999
"560","2019-11-05",25.9
"561","2019-11-06",25.860001
"562","2019-11-07",25.860001
"563","2019-11-08",25.91
"564","2019-11-11",25.950001
"565","2019-11-12",25.93
"566","2019-11-13",25.98
"567","2019-11-14",26.040001
"568","2019-11-15",26.040001
"569","2019-11-18",26
"570","2019-11-19",26.1
"571","2019-11-20",26.200001
"572","2019-11-21",26.25
"573","2019-11-22",26.26
"574","2019-11-25",26.23
"575","2019-11-26",26.370001
"576","2019-11-27",26.35
"577","2019-11-29",26.15
"578","2019-12-02",26.219999
"579","2019-12-03",26.209999
"580","2019-12-04",26.200001
"581","2019-12-05",26.15
"582","2019-12-06",26.120001
"583","2019-12-09",26.15
"584","2019-12-10",26.17
"585","2019-12-11",26.129999
"586","2019-12-12",26.17
"587","2019-12-13",26.32
"588","2019-12-16",26.33
"589","2019-12-17",26.325001
"590","2019-12-18",26.360001
"591","2019-12-19",26.309999
"592","2019-12-20",26.34
"593","2019-12-23",26.379999
"594","2019-12-24",26.370001
"595","2019-12-26",26.370001
"596","2019-12-27",26.370001
"597","2019-12-30",25.959999
"598","2019-12-31",25.950001
"599","2020-01-02",26.1
"600","2020-01-03",26.030001
"601","2020-01-06",26.030001
"602","2020-01-07",26.02
"603","2020-01-08",26.09
"604","2020-01-09",26.16
"605","2020-01-10",26.254
"606","2020-01-13",26.190001
"607","2020-01-14",26.280001
"608","2020-01-15",26.25
"609","2020-01-16",26.27
"610","2020-01-17",26.17
"611","2020-01-21",26.299
"612","2020-01-22",26.35
"613","2020-01-23",26.34
"614","2020-01-24",26.35
"615","2020-01-27",26.360001
"616","2020-01-28",26.309999
"617","2020-01-29",26.25
"618","2020-01-30",26.379999
"619","2020-01-31",26.27
"620","2020-02-03",26.32
"621","2020-02-04",26.25
"622","2020-02-05",26.200001
"623","2020-02-06",26.219999
"624","2020-02-07",26.299999
"625","2020-02-10",26.23
"626","2020-02-11",26.304001
"627","2020-02-12",26.219999
"628","2020-02-13",26.35
"629","2020-02-14",26.325001
"630","2020-02-18",26.33
"631","2020-02-19",26.209999
"632","2020-02-20",26.32
"633","2020-02-21",26.200001
"634","2020-02-24",26.129999
"635","2020-02-25",26.27
"636","2020-02-26",26.35
"637","2020-02-27",26.02
"638","2020-02-28",25.25
"639","2020-03-02",25.690001
"640","2020-03-03",25.6
"641","2020-03-04",26.01
"642","2020-03-05",25.620001
"643","2020-03-06",25.32
"644","2020-03-09",24.889999
"645","2020-03-10",24.309999
"646","2020-03-11",23.1
"647","2020-03-12",20.299999
"648","2020-03-13",20.25
"649","2020-03-16",18.559999
"650","2020-03-17",17.84
"651","2020-03-18",12.31
"652","2020-03-19",18.01
"653","2020-03-20",17.33
"654","2020-03-23",16.690001
"655","2020-03-24",17.035
"656","2020-03-25",19
"657","2020-03-26",20.950001
"658","2020-03-27",21.285999
"659","2020-03-30",20.209999
"660","2020-03-31",19.450001
"661","2020-04-01",18.280001
"662","2020-04-02",19.24
"663","2020-04-03",19.379999
"664","2020-04-06",21.129999
"665","2020-04-07",21.74
"666","2020-04-08",22.92
"667","2020-04-09",22.940001
"668","2020-04-13",21.780001
"669","2020-04-14",21.93
"670","2020-04-15",21.26
"671","2020-04-16",21.799999
"672","2020-04-17",22.799999
"673","2020-04-20",22.709999
"674","2020-04-21",22.950001
"675","2020-04-22",22.610001
"676","2020-04-23",22.610001
"677","2020-04-24",22.5
"678","2020-04-27",22.57
"679","2020-04-28",22.99
"680","2020-04-29",23.15
"681","2020-04-30",23
"682","2020-05-01",23.030001
"683","2020-05-04",23.030001
"684","2020-05-05",23.129999
"685","2020-05-06",23.15
"686","2020-05-07",23.049999
"687","2020-05-08",23.32
"688","2020-05-11",23
"689","2020-05-12",22.91
"690","2020-05-13",22.42
"691","2020-05-14",22.280001
"692","2020-05-15",22.18
"693","2020-05-18",22.450001
"694","2020-05-19",22.5
"695","2020-05-20",22.629999
"696","2020-05-21",22.790001
"697","2020-05-22",23.040001
"698","2020-05-26",23.07
"699","2020-05-27",23.23
"700","2020-05-28",23
"701","2020-05-29",23.059999
"702","2020-06-01",23.24
"703","2020-06-02",23.15
"704","2020-06-03",23.264999
"705","2020-06-04",23.299999
"706","2020-06-05",23.709999
"707","2020-06-08",23.959999
"708","2020-06-09",23.98
"709","2020-06-10",24.09
"710","2020-06-11",23.4
"711","2020-06-12",23.120001
"712","2020-06-15",23.200001
"713","2020-06-16",23.15
"714","2020-06-17",22.959999
"715","2020-06-18",22.620001
"716","2020-06-19",22.93
"717","2020-06-22",23.025
"718","2020-06-23",23.25
"719","2020-06-24",23.18
"720","2020-06-25",22.93
"721","2020-06-26",22.93
"722","2020-06-29",23.040001
"723","2020-06-30",22.690001
"724","2020-07-01",22.844999
"725","2020-07-02",22.49
"726","2020-07-06",22.57
"727","2020-07-07",22.65
"728","2020-07-08",22.969999
"729","2020-07-09",22.639999
"730","2020-07-10",22.77
"731","2020-07-13",22.58
"732","2020-07-14",22.700001
"733","2020-07-15",22.700001
"734","2020-07-16",22.799999
"735","2020-07-17",22.799999
"736","2020-07-20",22.860001
"737","2020-07-21",22.959999
"738","2020-07-22",23.129999
"739","2020-07-23",23.280001
"740","2020-07-24",23.299999
"741","2020-07-27",23.530001
"742","2020-07-28",23.440001
"743","2020-07-29",23.549999
"744","2020-07-30",23.59
"745","2020-07-31",23.530001
"746","2020-08-03",23.68
"747","2020-08-04",23.639999
"748","2020-08-05",23.860001
"749","2020-08-06",23.83
"750","2020-08-07",23.92
"751","2020-08-10",24.23
"752","2020-08-11",24.17
"753","2020-08-12",24.26
"754","2020-08-13",24.205
"755","2020-08-14",24.209999
"756","2020-08-17",24.379999
"757","2020-08-18",24.43
"758","2020-08-19",24.610001
"759","2020-08-20",24.709999
"760","2020-08-21",24.73
"761","2020-08-24",24.632
"762","2020-08-25",24.559999
"763","2020-08-26",24.549999
"764","2020-08-27",24.540001
"765","2020-08-28",24.68
"766","2020-08-31",24.48
"767","2020-09-01",24.549999
"768","2020-09-02",24.450001
"769","2020-09-03",24.24
"770","2020-09-04",24.299999
"771","2020-09-08",24.219999
"772","2020-09-09",24.360001
"773","2020-09-10",24.299999
"774","2020-09-11",24.110001
"775","2020-09-14",24.370001
"776","2020-09-15",24.360001
"777","2020-09-16",24.516001
"778","2020-09-17",24.34
"779","2020-09-18",24.549999
"780","2020-09-21",24.41
"781","2020-09-22",24.52
"782","2020-09-23",24.190001
"783","2020-09-24",24.23
"784","2020-09-25",24.620001
"785","2020-09-28",24.559999
"786","2020-09-29",24.440001
"787","2020-09-30",23.83
"788","2020-10-01",23.790001
"789","2020-10-02",23.68
"790","2020-10-05",23.620001
"791","2020-10-06",23.620001
"792","2020-10-07",23.6
"793","2020-10-08",23.780001
"794","2020-10-09",23.77
"795","2020-10-12",23.719999
"796","2020-10-13",23.65
"797","2020-10-14",23.309999
"798","2020-10-15",23.27
"799","2020-10-16",23.469999
"800","2020-10-19",23.52
"801","2020-10-20",23.459999
"802","2020-10-21",23.459999
"803","2020-10-22",23.49
"804","2020-10-23",23.629999
"805","2020-10-26",23.4
"806","2020-10-27",23.309999
"807","2020-10-28",23.08
"808","2020-10-29",23.09
"809","2020-10-30",22.85
"810","2020-11-02",22.75
"811","2020-11-03",22.74
"812","2020-11-04",22.82
"813","2020-11-05",23.139999
"814","2020-11-06",23.129999
"815","2020-11-09",23.48
"816","2020-11-10",23.860001
"817","2020-11-11",23.700001
"818","2020-11-12",23.57
"819","2020-11-13",23.6
"820","2020-11-16",23.85
"821","2020-11-17",23.66
"822","2020-11-18",23.83
"823","2020-11-19",23.92
"824","2020-11-20",23.780001
"825","2020-11-23",24.177999
"826","2020-11-24",24.01
"827","2020-11-25",23.99
"828","2020-11-27",23.99
