"","date","SWK"
"138","2007-07-20",62.5
"139","2007-07-23",62.27
"140","2007-07-24",60.98
"141","2007-07-25",60.869999
"142","2007-07-26",58.299999
"143","2007-07-27",55.459999
"144","2007-07-30",55.799999
"145","2007-07-31",55.330002
"146","2007-08-01",55.369999
"147","2007-08-02",55.939999
"148","2007-08-03",53.91
"149","2007-08-06",55.09
"150","2007-08-07",55.34
"151","2007-08-08",56.610001
"152","2007-08-09",56.16
"153","2007-08-10",56.549999
"154","2007-08-13",56.5
"155","2007-08-14",54.810001
"156","2007-08-15",53.91
"157","2007-08-16",54.459999
"158","2007-08-17",56.32
"159","2007-08-20",56.240002
"160","2007-08-21",55.869999
"161","2007-08-22",57.240002
"162","2007-08-23",56.299999
"163","2007-08-24",56.93
"164","2007-08-27",56.52
"165","2007-08-28",53.959999
"166","2007-08-29",55.560001
"167","2007-08-30",55.849998
"168","2007-08-31",56.740002
"169","2007-09-04",56.880001
"170","2007-09-05",55.369999
"171","2007-09-06",55.779999
"172","2007-09-07",53.779999
"173","2007-09-10",53.139999
"174","2007-09-11",53.540001
"175","2007-09-12",53.619999
"176","2007-09-13",54.049999
"177","2007-09-14",54.610001
"178","2007-09-17",54.369999
"179","2007-09-18",57.110001
"180","2007-09-19",57.990002
"181","2007-09-20",57.040001
"182","2007-09-21",57.09
"183","2007-09-24",56.23
"184","2007-09-25",55
"185","2007-09-26",54.540001
"186","2007-09-27",55.869999
"187","2007-09-28",56.130001
"188","2007-10-01",56.299999
"189","2007-10-02",56.189999
"190","2007-10-03",55.950001
"191","2007-10-04",55.470001
"192","2007-10-05",56.900002
"193","2007-10-08",57.02
"194","2007-10-09",57.360001
"195","2007-10-10",57.939999
"196","2007-10-11",57.73
"197","2007-10-12",57.610001
"198","2007-10-15",55.759998
"199","2007-10-16",55.790001
"200","2007-10-17",55.080002
"201","2007-10-18",55.52
"202","2007-10-19",55.189999
"203","2007-10-22",56.02
"204","2007-10-23",55.830002
"205","2007-10-24",58.049999
"206","2007-10-25",57.43
"207","2007-10-26",57.619999
"208","2007-10-29",57.560001
"209","2007-10-30",57.610001
"210","2007-10-31",57.549999
"211","2007-11-01",55.41
"212","2007-11-02",55.279999
"213","2007-11-05",54.240002
"214","2007-11-06",54.380001
"215","2007-11-07",52.189999
"216","2007-11-08",53.119999
"217","2007-11-09",52.049999
"218","2007-11-12",51.77
"219","2007-11-13",53.299999
"220","2007-11-14",52.27
"221","2007-11-15",52.240002
"222","2007-11-16",51.5
"223","2007-11-19",49.560001
"224","2007-11-20",50.040001
"225","2007-11-21",49.650002
"226","2007-11-23",49.84
"227","2007-11-26",49.77
"228","2007-11-27",50.380001
"229","2007-11-28",51.23
"230","2007-11-29",51.419998
"231","2007-11-30",52.150002
"232","2007-12-03",50.950001
"233","2007-12-04",50.549999
"234","2007-12-05",50.41
"235","2007-12-06",51.09
"236","2007-12-07",51.16
"237","2007-12-10",51.139999
"238","2007-12-11",49.540001
"239","2007-12-12",51.130001
"240","2007-12-13",51.049999
"241","2007-12-14",48.93
"242","2007-12-17",47.68
"243","2007-12-18",47.459999
"244","2007-12-19",47.52
"245","2007-12-20",47.869999
"246","2007-12-21",48.549999
"247","2007-12-24",48.68
"248","2007-12-26",49.130001
"249","2007-12-27",48.5
"250","2007-12-28",48.389999
"251","2007-12-31",48.48
"252","2008-01-02",46.560001
"253","2008-01-03",45.77
"254","2008-01-04",44.349998
"255","2008-01-07",44.84
"256","2008-01-08",44.619999
"257","2008-01-09",45.490002
"258","2008-01-10",46.459999
"259","2008-01-11",46.029999
"260","2008-01-14",46.599998
"261","2008-01-15",46.360001
"262","2008-01-16",46.849998
"263","2008-01-17",46.330002
"264","2008-01-18",46.630001
"265","2008-01-22",46.25
"266","2008-01-23",46.48
"267","2008-01-24",46.060001
"268","2008-01-25",46.580002
"269","2008-01-28",48.91
"270","2008-01-29",48.669998
"271","2008-01-30",48.509998
"272","2008-01-31",51.360001
"273","2008-02-01",51.32
"274","2008-02-04",50.580002
"275","2008-02-05",48.970001
"276","2008-02-06",48.619999
"277","2008-02-07",49.099998
"278","2008-02-08",48.73
"279","2008-02-11",49.75
"280","2008-02-12",49.57
"281","2008-02-13",50.68
"282","2008-02-14",49.66
"283","2008-02-15",49.41
"284","2008-02-19",49.66
"285","2008-02-20",50.41
"286","2008-02-21",49.849998
"287","2008-02-22",50.009998
"288","2008-02-25",50.73
"289","2008-02-26",51.419998
"290","2008-02-27",51.150002
"291","2008-02-28",49.759998
"292","2008-02-29",48.540001
"293","2008-03-03",48.68
"294","2008-03-04",48.84
"295","2008-03-05",48.599998
"296","2008-03-06",47.580002
"297","2008-03-07",47.02
"298","2008-03-10",46.029999
"299","2008-03-11",47.849998
"300","2008-03-12",48.66
"301","2008-03-13",48.459999
"302","2008-03-14",47.43
"303","2008-03-17",46.689999
"304","2008-03-18",48.16
"305","2008-03-19",47.34
"306","2008-03-20",48.25
"307","2008-03-24",49.799999
"308","2008-03-25",49.970001
"309","2008-03-26",49.110001
"310","2008-03-27",47.939999
"311","2008-03-28",47.119999
"312","2008-03-31",47.619999
"313","2008-04-01",49.880001
"314","2008-04-02",50.650002
"315","2008-04-03",50.549999
"316","2008-04-04",50.619999
"317","2008-04-07",50.34
"318","2008-04-08",49.630001
"319","2008-04-09",48.889999
"320","2008-04-10",49.25
"321","2008-04-11",48.099998
"322","2008-04-14",47.439999
"323","2008-04-15",48.34
"324","2008-04-16",49.68
"325","2008-04-17",49.77
"326","2008-04-18",50.450001
"327","2008-04-21",50.439999
"328","2008-04-22",49.77
"329","2008-04-23",50.02
"330","2008-04-24",48.32
"331","2008-04-25",48.93
"332","2008-04-28",49.189999
"333","2008-04-29",49.52
"334","2008-04-30",48.240002
"335","2008-05-01",49.66
"336","2008-05-02",50.049999
"337","2008-05-05",49.689999
"338","2008-05-06",49.549999
"339","2008-05-07",48.77
"340","2008-05-08",48.810001
"341","2008-05-09",48.639999
"342","2008-05-12",49.169998
"343","2008-05-13",49.759998
"344","2008-05-14",50
"345","2008-05-15",50.139999
"346","2008-05-16",49.919998
"347","2008-05-19",50.130001
"348","2008-05-20",49.860001
"349","2008-05-21",48.849998
"350","2008-05-22",49
"351","2008-05-23",48.330002
"352","2008-05-27",48.27
"353","2008-05-28",48.93
"354","2008-05-29",48.91
"355","2008-05-30",48.580002
"356","2008-06-02",47.459999
"357","2008-06-03",47.18
"358","2008-06-04",47.490002
"359","2008-06-05",48.5
"360","2008-06-06",47.439999
"361","2008-06-09",47.689999
"362","2008-06-10",47.599998
"363","2008-06-11",46.299999
"364","2008-06-12",46.889999
"365","2008-06-13",48.34
"366","2008-06-16",47.900002
"367","2008-06-17",46.93
"368","2008-06-18",45.869999
"369","2008-06-19",46.869999
"370","2008-06-20",45.77
"371","2008-06-23",45.490002
"372","2008-06-24",45.529999
"373","2008-06-25",46.009998
"374","2008-06-26",44.82
"375","2008-06-27",44.869999
"376","2008-06-30",44.830002
"377","2008-07-01",44.200001
"378","2008-07-02",43.310001
"379","2008-07-03",44.369999
"380","2008-07-07",44
"381","2008-07-08",45.110001
"382","2008-07-09",43.900002
"383","2008-07-10",43.509998
"384","2008-07-11",42.43
"385","2008-07-14",42.119999
"386","2008-07-15",41.450001
"387","2008-07-16",43.07
"388","2008-07-17",45.779999
"389","2008-07-18",45.25
"390","2008-07-21",43.439999
"391","2008-07-22",46.68
"392","2008-07-23",46.18
"393","2008-07-24",45.25
"394","2008-07-25",45.16
"395","2008-07-28",44.560001
"396","2008-07-29",45.25
"397","2008-07-30",45.450001
"398","2008-07-31",44.48
"399","2008-08-01",44.720001
"400","2008-08-04",44.18
"401","2008-08-05",46.25
"402","2008-08-06",46.380001
"403","2008-08-07",45.599998
"404","2008-08-08",47.5
"405","2008-08-11",48.959999
"406","2008-08-12",47.540001
"407","2008-08-13",46.98
"408","2008-08-14",47.950001
"409","2008-08-15",47.669998
"410","2008-08-18",47.41
"411","2008-08-19",46.52
"412","2008-08-20",46.400002
"413","2008-08-21",47.330002
"414","2008-08-22",47.93
"415","2008-08-25",47.32
"416","2008-08-26",46.68
"417","2008-08-27",47
"418","2008-08-28",47.799999
"419","2008-08-29",47.950001
"420","2008-09-02",48.049999
"421","2008-09-03",49.459999
"422","2008-09-04",47.450001
"423","2008-09-05",47.599998
"424","2008-09-08",48.25
"425","2008-09-09",47.279999
"426","2008-09-10",46.849998
"427","2008-09-11",46.869999
"428","2008-09-12",48.119999
"429","2008-09-15",46.599998
"430","2008-09-16",45.98
"431","2008-09-17",43.549999
"432","2008-09-18",45.040001
"433","2008-09-19",47.27
"434","2008-09-22",46
"435","2008-09-23",45.700001
"436","2008-09-24",45.669998
"437","2008-09-25",46.07
"438","2008-09-26",44.700001
"439","2008-09-29",40.549999
"440","2008-09-30",41.740002
"441","2008-10-01",42.490002
"442","2008-10-02",41.060001
"443","2008-10-03",39.73
"444","2008-10-06",38.23
"445","2008-10-07",35.759998
"446","2008-10-08",36.66
"447","2008-10-09",34.189999
"448","2008-10-10",33.43
"449","2008-10-13",36.360001
"450","2008-10-14",36.610001
"451","2008-10-15",33.130001
"452","2008-10-16",34.07
"453","2008-10-17",34.810001
"454","2008-10-20",35.959999
"455","2008-10-21",35.75
"456","2008-10-22",32.990002
"457","2008-10-23",32.169998
"458","2008-10-24",31.02
"459","2008-10-27",29.860001
"460","2008-10-28",31.73
"461","2008-10-29",31.309999
"462","2008-10-30",32.220001
"463","2008-10-31",32.740002
"464","2008-11-03",33.66
"465","2008-11-04",37.43
"466","2008-11-05",35.880001
"467","2008-11-06",33.73
"468","2008-11-07",33.830002
"469","2008-11-10",33.279999
"470","2008-11-11",32.16
"471","2008-11-12",30.16
"472","2008-11-13",33.23
"473","2008-11-14",31.120001
"474","2008-11-17",30.49
"475","2008-11-18",30.59
"476","2008-11-19",27.43
"477","2008-11-20",25.379999
"478","2008-11-21",26.24
"479","2008-11-24",28.799999
"480","2008-11-25",29.379999
"481","2008-11-26",31.27
"482","2008-11-28",31.790001
"483","2008-12-01",29.25
"484","2008-12-02",30.24
"485","2008-12-03",30.879999
"486","2008-12-04",30.59
"487","2008-12-05",32.349998
"488","2008-12-08",33.150002
"489","2008-12-09",32.84
"490","2008-12-10",34.32
"491","2008-12-11",32.299999
"492","2008-12-12",31.4
"493","2008-12-15",29.68
"494","2008-12-16",32.060001
"495","2008-12-17",33.189999
"496","2008-12-18",33.200001
"497","2008-12-19",32.490002
"498","2008-12-22",31.690001
"499","2008-12-23",31.549999
"500","2008-12-24",32.130001
"501","2008-12-26",32.439999
"502","2008-12-29",31.950001
"503","2008-12-30",32.990002
"504","2008-12-31",34.099998
"505","2009-01-02",35.470001
"506","2009-01-05",35.490002
"507","2009-01-06",36.380001
"508","2009-01-07",35.419998
"509","2009-01-08",35.639999
"510","2009-01-09",35.040001
"511","2009-01-12",34.02
"512","2009-01-13",33.799999
"513","2009-01-14",32.560001
"514","2009-01-15",32.810001
"515","2009-01-16",33.400002
"516","2009-01-20",31.309999
"517","2009-01-21",32.23
"518","2009-01-22",30.49
"519","2009-01-23",30.059999
"520","2009-01-26",30.52
"521","2009-01-27",30.959999
"522","2009-01-28",34.849998
"523","2009-01-29",32.900002
"524","2009-01-30",31.26
"525","2009-02-02",31.120001
"526","2009-02-03",32.720001
"527","2009-02-04",32.290001
"528","2009-02-05",33.27
"529","2009-02-06",34.650002
"530","2009-02-09",34.48
"531","2009-02-10",32.880001
"532","2009-02-11",33.349998
"533","2009-02-12",32.860001
"534","2009-02-13",31.540001
"535","2009-02-17",30.709999
"536","2009-02-18",30.280001
"537","2009-02-19",29.809999
"538","2009-02-20",28.76
"539","2009-02-23",27.389999
"540","2009-02-24",28.280001
"541","2009-02-25",27.58
"542","2009-02-26",26.85
"543","2009-02-27",26.76
"544","2009-03-02",24.889999
"545","2009-03-03",24.459999
"546","2009-03-04",24.870001
"547","2009-03-05",23.34
"548","2009-03-06",23.559999
"549","2009-03-09",22.75
"550","2009-03-10",25.299999
"551","2009-03-11",25.059999
"552","2009-03-12",26.459999
"553","2009-03-13",26.92
"554","2009-03-16",27.309999
"555","2009-03-17",28.43
"556","2009-03-18",29.469999
"557","2009-03-19",28.74
"558","2009-03-20",27.35
"559","2009-03-23",29.879999
"560","2009-03-24",29.540001
"561","2009-03-25",30.200001
"562","2009-03-26",31.92
"563","2009-03-27",30.959999
"564","2009-03-30",29.02
"565","2009-03-31",29.120001
"566","2009-04-01",29.91
"567","2009-04-02",31.85
"568","2009-04-03",32.34
"569","2009-04-06",31.280001
"570","2009-04-07",29.91
"571","2009-04-08",30.139999
"572","2009-04-09",31.860001
"573","2009-04-13",31.82
"574","2009-04-14",30.870001
"575","2009-04-15",31.23
"576","2009-04-16",31.58
"577","2009-04-17",33.189999
"578","2009-04-20",31.42
"579","2009-04-21",32.209999
"580","2009-04-22",32.919998
"581","2009-04-23",33.619999
"582","2009-04-24",37.59
"583","2009-04-27",37.32
"584","2009-04-28",36.860001
"585","2009-04-29",38.380001
"586","2009-04-30",38.029999
"587","2009-05-01",38.950001
"588","2009-05-04",40.009998
"589","2009-05-05",38.759998
"590","2009-05-06",38.610001
"591","2009-05-07",37.43
"592","2009-05-08",38.080002
"593","2009-05-11",36.419998
"594","2009-05-12",35.48
"595","2009-05-13",34.200001
"596","2009-05-14",33.950001
"597","2009-05-15",33.939999
"598","2009-05-18",35.639999
"599","2009-05-19",35.630001
"600","2009-05-20",35.189999
"601","2009-05-21",34.040001
"602","2009-05-22",34.540001
"603","2009-05-26",36
"604","2009-05-27",34.970001
"605","2009-05-28",34.5
"606","2009-05-29",35.700001
"607","2009-06-01",36.549999
"608","2009-06-02",36.950001
"609","2009-06-03",36.27
"610","2009-06-04",35.91
"611","2009-06-05",35.889999
"612","2009-06-08",36.599998
"613","2009-06-09",37.009998
"614","2009-06-10",37.130001
"615","2009-06-11",37.049999
"616","2009-06-12",37.209999
"617","2009-06-15",35.900002
"618","2009-06-16",35.060001
"619","2009-06-17",35.66
"620","2009-06-18",35.130001
"621","2009-06-19",34.66
"622","2009-06-22",33.700001
"623","2009-06-23",33.389999
"624","2009-06-24",33.68
"625","2009-06-25",34.240002
"626","2009-06-26",34.060001
"627","2009-06-29",34.18
"628","2009-06-30",33.84
"629","2009-07-01",33.700001
"630","2009-07-02",32.439999
"631","2009-07-06",32.380001
"632","2009-07-07",31.280001
"633","2009-07-08",31.73
"634","2009-07-09",32.110001
"635","2009-07-10",33.669998
"636","2009-07-13",34.310001
"637","2009-07-14",35
"638","2009-07-15",35.889999
"639","2009-07-16",36.639999
"640","2009-07-17",36.490002
"641","2009-07-20",38.150002
"642","2009-07-21",38.029999
"643","2009-07-22",37.880001
"644","2009-07-23",39.32
"645","2009-07-24",39.139999
"646","2009-07-27",39.790001
"647","2009-07-28",39.549999
"648","2009-07-29",39.060001
"649","2009-07-30",39.619999
"650","2009-07-31",40.150002
"651","2009-08-03",41.189999
"652","2009-08-04",41.400002
"653","2009-08-05",41.189999
"654","2009-08-06",41.02
"655","2009-08-07",42.380001
"656","2009-08-10",42
"657","2009-08-11",41.299999
"658","2009-08-12",41.77
"659","2009-08-13",42.040001
"660","2009-08-14",41.029999
"661","2009-08-17",39.889999
"662","2009-08-18",40.720001
"663","2009-08-19",40.959999
"664","2009-08-20",41.139999
"665","2009-08-21",42.02
"666","2009-08-24",41.830002
"667","2009-08-25",42.240002
"668","2009-08-26",42.220001
"669","2009-08-27",42.299999
"670","2009-08-28",41.959999
"671","2009-08-31",40.93
"672","2009-09-01",39.759998
"673","2009-09-02",39.669998
"674","2009-09-03",39.880001
"675","2009-09-04",40.450001
"676","2009-09-08",40.549999
"677","2009-09-09",41.25
"678","2009-09-10",40.950001
"679","2009-09-11",40.759998
"680","2009-09-14",41
"681","2009-09-15",41.400002
"682","2009-09-16",42.43
"683","2009-09-17",42.41
"684","2009-09-18",42.43
"685","2009-09-21",42.279999
"686","2009-09-22",42.549999
"687","2009-09-23",42.5
"688","2009-09-24",42.299999
"689","2009-09-25",41.169998
"690","2009-09-28",42.009998
"691","2009-09-29",42.48
"692","2009-09-30",42.689999
"693","2009-10-01",41.869999
"694","2009-10-02",40.970001
"695","2009-10-05",42.09
"696","2009-10-06",42.720001
"697","2009-10-07",42.330002
"698","2009-10-08",43.939999
"699","2009-10-09",44.5
"700","2009-10-12",44.880001
"701","2009-10-13",45.310001
"702","2009-10-14",46
"703","2009-10-15",45.84
"704","2009-10-16",45.75
"705","2009-10-19",46.439999
"706","2009-10-20",46.34
"707","2009-10-21",47.25
"708","2009-10-22",47.91
"709","2009-10-23",47.310001
"710","2009-10-26",46.639999
"711","2009-10-27",46.07
"712","2009-10-28",45.290001
"713","2009-10-29",45.700001
"714","2009-10-30",45.23
"715","2009-11-02",45.150002
"716","2009-11-03",49.689999
"717","2009-11-04",48.450001
"718","2009-11-05",49.619999
"719","2009-11-06",49.189999
"720","2009-11-09",50.169998
"721","2009-11-10",50.169998
"722","2009-11-11",50.279999
"723","2009-11-12",49.810001
"724","2009-11-13",50.279999
"725","2009-11-16",51.189999
"726","2009-11-17",50.439999
"727","2009-11-18",49.84
"728","2009-11-19",49.27
"729","2009-11-20",48.950001
"730","2009-11-23",49.73
"731","2009-11-24",49.720001
"732","2009-11-25",50
"733","2009-11-27",48.73
"734","2009-11-30",48.57
"735","2009-12-01",49.07
"736","2009-12-02",49.75
"737","2009-12-03",48.639999
"738","2009-12-04",49.470001
"739","2009-12-07",48.790001
"740","2009-12-08",49.02
"741","2009-12-09",49.32
"742","2009-12-10",49.610001
"743","2009-12-11",49.43
"744","2009-12-14",49.669998
"745","2009-12-15",50.150002
"746","2009-12-16",52.139999
"747","2009-12-17",50.860001
"748","2009-12-18",50.73
"749","2009-12-21",51.139999
"750","2009-12-22",52.400002
"751","2009-12-23",52.950001
"752","2009-12-24",53.130001
"753","2009-12-28",52.759998
"754","2009-12-29",52.110001
"755","2009-12-30",52.119999
"756","2009-12-31",51.509998
"757","2010-01-04",52.709999
"758","2010-01-05",53.48
"759","2010-01-06",54.82
"760","2010-01-07",56.75
"761","2010-01-08",57.419998
"762","2010-01-11",57.07
"763","2010-01-12",56.18
"764","2010-01-13",56.709999
"765","2010-01-14",56.549999
"766","2010-01-15",55.740002
"767","2010-01-19",56.299999
"768","2010-01-20",55.540001
"769","2010-01-21",54.18
"770","2010-01-22",53.330002
"771","2010-01-25",53.82
"772","2010-01-26",53.310001
"773","2010-01-27",52.470001
"774","2010-01-28",51.389999
"775","2010-01-29",51.25
"776","2010-02-01",52.23
"777","2010-02-02",54.25
"778","2010-02-03",56.34
"779","2010-02-04",54.639999
"780","2010-02-05",54.43
"781","2010-02-08",53.529999
"782","2010-02-09",54.220001
"783","2010-02-10",53.77
"784","2010-02-11",54.110001
"785","2010-02-12",54.290001
"786","2010-02-16",54.869999
"787","2010-02-17",55.84
"788","2010-02-18",56.360001
"789","2010-02-19",55.919998
"790","2010-02-22",56.220001
"791","2010-02-23",55.240002
"792","2010-02-24",56.139999
"793","2010-02-25",56
"794","2010-02-26",57.25
"795","2010-03-01",59.060001
"796","2010-03-02",58.779999
"797","2010-03-03",58.790001
"798","2010-03-04",58.439999
"799","2010-03-05",59.09
"800","2010-03-08",59.07
"801","2010-03-09",59.27
"802","2010-03-10",59.380001
"803","2010-03-11",58.830002
"804","2010-03-12",57.860001
"805","2010-03-15",57.619999
"806","2010-03-16",57.759998
"807","2010-03-17",58.439999
"808","2010-03-18",58.549999
"809","2010-03-19",58.07
"810","2010-03-22",59
"811","2010-03-23",59.900002
"812","2010-03-24",59.099998
"813","2010-03-25",57.919998
"814","2010-03-26",58.610001
"815","2010-03-29",58.34
"816","2010-03-30",58.220001
"817","2010-03-31",57.41
"818","2010-04-01",58
"819","2010-04-05",59.23
"820","2010-04-06",59.720001
"821","2010-04-07",59.369999
"822","2010-04-08",59.25
"823","2010-04-09",60.419998
"824","2010-04-12",60.369999
"825","2010-04-13",61.07
"826","2010-04-14",61.900002
"827","2010-04-15",61.220001
"828","2010-04-16",60.459999
"829","2010-04-19",60.470001
"830","2010-04-20",61.740002
"831","2010-04-21",62.029999
"832","2010-04-22",63
"833","2010-04-23",62.84
"834","2010-04-26",63.299999
"835","2010-04-27",64.360001
"836","2010-04-28",64.599998
"837","2010-04-29",65.07
"838","2010-04-30",62.150002
"839","2010-05-03",63.310001
"840","2010-05-04",61.43
"841","2010-05-05",60.009998
"842","2010-05-06",58.419998
"843","2010-05-07",56.119999
"844","2010-05-10",61.23
"845","2010-05-11",61.450001
"846","2010-05-12",62.610001
"847","2010-05-13",61.759998
"848","2010-05-14",60.330002
"849","2010-05-17",60.110001
"850","2010-05-18",59.040001
"851","2010-05-19",57.68
"852","2010-05-20",54.220001
"853","2010-05-21",55.380001
"854","2010-05-24",54.5
"855","2010-05-25",54.880001
"856","2010-05-26",54.84
"857","2010-05-27",57.09
"858","2010-05-28",55.790001
"859","2010-06-01",54.889999
"860","2010-06-02",57.25
"861","2010-06-03",57.610001
"862","2010-06-04",55.07
"863","2010-06-07",53.290001
"864","2010-06-08",54.139999
"865","2010-06-09",52.869999
"866","2010-06-10",54.080002
"867","2010-06-11",54.959999
"868","2010-06-14",55.310001
"869","2010-06-15",57.299999
"870","2010-06-16",56.82
"871","2010-06-17",55.630001
"872","2010-06-18",55.990002
"873","2010-06-21",55.27
"874","2010-06-22",52.27
"875","2010-06-23",52.18
"876","2010-06-24",52.16
"877","2010-06-25",52.060001
"878","2010-06-28",51.75
"879","2010-06-29",50.419998
"880","2010-06-30",50.52
"881","2010-07-01",50.119999
"882","2010-07-02",49.580002
"883","2010-07-06",49.619999
"884","2010-07-07",51.759998
"885","2010-07-08",51.400002
"886","2010-07-09",52.099998
"887","2010-07-12",52.27
"888","2010-07-13",54.029999
"889","2010-07-14",53.720001
"890","2010-07-15",53
"891","2010-07-16",51.060001
"892","2010-07-19",51.73
"893","2010-07-20",52.619999
"894","2010-07-21",53.630001
"895","2010-07-22",56.240002
"896","2010-07-23",57.349998
"897","2010-07-26",58.32
"898","2010-07-27",56.810001
"899","2010-07-28",56.169998
"900","2010-07-29",57.23
"901","2010-07-30",58.02
"902","2010-08-02",59.049999
"903","2010-08-03",58.48
"904","2010-08-04",58.5
"905","2010-08-05",57.939999
"906","2010-08-06",57.880001
"907","2010-08-09",58.07
"908","2010-08-10",57.73
"909","2010-08-11",55.25
"910","2010-08-12",54.82
"911","2010-08-13",54.93
"912","2010-08-16",55.119999
"913","2010-08-17",57.130001
"914","2010-08-18",57.130001
"915","2010-08-19",55.189999
"916","2010-08-20",55.049999
"917","2010-08-23",54.509998
"918","2010-08-24",53.389999
"919","2010-08-25",53.66
"920","2010-08-26",53.110001
"921","2010-08-27",54.509998
"922","2010-08-30",53.43
"923","2010-08-31",53.639999
"924","2010-09-01",56.75
"925","2010-09-02",57.349998
"926","2010-09-03",58.16
"927","2010-09-07",57.450001
"928","2010-09-08",58.580002
"929","2010-09-09",58.959999
"930","2010-09-10",59.290001
"931","2010-09-13",60.82
"932","2010-09-14",60.970001
"933","2010-09-15",60.5
"934","2010-09-16",59.299999
"935","2010-09-17",59.59
"936","2010-09-20",60.650002
"937","2010-09-21",60.439999
"938","2010-09-22",60.029999
"939","2010-09-23",58.5
"940","2010-09-24",60.509998
"941","2010-09-27",59.970001
"942","2010-09-28",61.23
"943","2010-09-29",60.75
"944","2010-09-30",61.279999
"945","2010-10-01",62.02
"946","2010-10-04",61.959999
"947","2010-10-05",62.639999
"948","2010-10-06",62.139999
"949","2010-10-07",61.900002
"950","2010-10-08",62.700001
"951","2010-10-11",62.73
"952","2010-10-12",62.970001
"953","2010-10-13",63.77
"954","2010-10-14",62.990002
"955","2010-10-15",62.130001
"956","2010-10-18",63.540001
