"","date","SM"
"73","2007-04-18",36.619999
"74","2007-04-19",36.02
"75","2007-04-20",35.939999
"76","2007-04-23",36.470001
"77","2007-04-24",36.580002
"78","2007-04-25",37.84
"79","2007-04-26",37.700001
"80","2007-04-27",37.639999
"81","2007-04-30",36.619999
"82","2007-05-01",37.049999
"83","2007-05-02",37.810001
"84","2007-05-03",37.279999
"85","2007-05-04",37.41
"86","2007-05-07",37.049999
"87","2007-05-08",36.830002
"88","2007-05-09",36.580002
"89","2007-05-10",35.939999
"90","2007-05-11",36.439999
"91","2007-05-14",36.599998
"92","2007-05-15",36.5
"93","2007-05-16",36.509998
"94","2007-05-17",37.25
"95","2007-05-18",37.27
"96","2007-05-21",37.549999
"97","2007-05-22",37.34
"98","2007-05-23",36.970001
"99","2007-05-24",36.290001
"100","2007-05-25",36.52
"101","2007-05-29",36.48
"102","2007-05-30",37.029999
"103","2007-05-31",37.360001
"104","2007-06-01",38.09
"105","2007-06-04",38.470001
"106","2007-06-05",38.919998
"107","2007-06-06",38.689999
"108","2007-06-07",37.459999
"109","2007-06-08",37.310001
"110","2007-06-11",37.669998
"111","2007-06-12",37.720001
"112","2007-06-13",38.080002
"113","2007-06-14",38.650002
"114","2007-06-15",39.509998
"115","2007-06-18",39.669998
"116","2007-06-19",39.869999
"117","2007-06-20",38.580002
"118","2007-06-21",38.689999
"119","2007-06-22",37.880001
"120","2007-06-25",38
"121","2007-06-26",36.16
"122","2007-06-27",36.689999
"123","2007-06-28",35.900002
"124","2007-06-29",36.619999
"125","2007-07-02",36.549999
"126","2007-07-03",36.779999
"127","2007-07-05",36.080002
"128","2007-07-06",36.009998
"129","2007-07-09",36.860001
"130","2007-07-10",36.080002
"131","2007-07-11",36.099998
"132","2007-07-12",36.25
"133","2007-07-13",36.529999
"134","2007-07-16",36.02
"135","2007-07-17",35.950001
"136","2007-07-18",36.02
"137","2007-07-19",36.52
"138","2007-07-20",36.34
"139","2007-07-23",35.25
"140","2007-07-24",34.18
"141","2007-07-25",33.779999
"142","2007-07-26",32.990002
"143","2007-07-27",32.75
"144","2007-07-30",33.400002
"145","2007-07-31",33.290001
"146","2007-08-01",33.02
"147","2007-08-02",32.93
"148","2007-08-03",33.439999
"149","2007-08-06",33.32
"150","2007-08-07",33.709999
"151","2007-08-08",33.080002
"152","2007-08-09",31.799999
"153","2007-08-10",32.849998
"154","2007-08-13",34.09
"155","2007-08-14",34.09
"156","2007-08-15",33.599998
"157","2007-08-16",32.91
"158","2007-08-17",33.900002
"159","2007-08-20",33.73
"160","2007-08-21",33.16
"161","2007-08-22",33.02
"162","2007-08-23",33.200001
"163","2007-08-24",33.459999
"164","2007-08-27",33.380001
"165","2007-08-28",32.57
"166","2007-08-29",32.779999
"167","2007-08-30",32.700001
"168","2007-08-31",33.349998
"169","2007-09-04",34.09
"170","2007-09-05",34.540001
"171","2007-09-06",34.630001
"172","2007-09-07",34.389999
"173","2007-09-10",34.32
"174","2007-09-11",34.779999
"175","2007-09-12",35.110001
"176","2007-09-13",35.59
"177","2007-09-14",35.580002
"178","2007-09-17",35.200001
"179","2007-09-18",35.48
"180","2007-09-19",35.18
"181","2007-09-20",35.459999
"182","2007-09-21",35.439999
"183","2007-09-24",34.68
"184","2007-09-25",34.439999
"185","2007-09-26",34.650002
"186","2007-09-27",35.400002
"187","2007-09-28",35.669998
"188","2007-10-01",36.169998
"189","2007-10-02",36.16
"190","2007-10-03",36.360001
"191","2007-10-04",36.509998
"192","2007-10-05",37.139999
"193","2007-10-08",36.91
"194","2007-10-09",37.490002
"195","2007-10-10",37.84
"196","2007-10-11",39.18
"197","2007-10-12",39.650002
"198","2007-10-15",39.360001
"199","2007-10-16",40.02
"200","2007-10-17",41.139999
"201","2007-10-18",41.91
"202","2007-10-19",41.09
"203","2007-10-22",40.459999
"204","2007-10-23",40.349998
"205","2007-10-24",40.98
"206","2007-10-25",41.700001
"207","2007-10-26",42.669998
"208","2007-10-29",42.32
"209","2007-10-30",41.740002
"210","2007-10-31",42.360001
"211","2007-11-01",42.040001
"212","2007-11-02",43.5
"213","2007-11-05",43.540001
"214","2007-11-06",44.07
"215","2007-11-07",43.119999
"216","2007-11-08",42.700001
"217","2007-11-09",42.189999
"218","2007-11-12",40.490002
"219","2007-11-13",40.869999
"220","2007-11-14",41.130001
"221","2007-11-15",40.150002
"222","2007-11-16",40.549999
"223","2007-11-19",40.959999
"224","2007-11-20",41.150002
"225","2007-11-21",40.48
"226","2007-11-23",41.330002
"227","2007-11-26",40.549999
"228","2007-11-27",39.299999
"229","2007-11-28",39.439999
"230","2007-11-29",39.369999
"231","2007-11-30",39.299999
"232","2007-12-03",39.939999
"233","2007-12-04",40.5
"234","2007-12-05",40.41
"235","2007-12-06",41.799999
"236","2007-12-07",41.34
"237","2007-12-10",41.509998
"238","2007-12-11",40.27
"239","2007-12-12",42.240002
"240","2007-12-13",41.880001
"241","2007-12-14",41.959999
"242","2007-12-17",40.349998
"243","2007-12-18",40
"244","2007-12-19",39.029999
"245","2007-12-20",36.720001
"246","2007-12-21",38.150002
"247","2007-12-24",38.639999
"248","2007-12-26",39.07
"249","2007-12-27",38.130001
"250","2007-12-28",39.16
"251","2007-12-31",38.610001
"252","2008-01-02",39.34
"253","2008-01-03",39.549999
"254","2008-01-04",37.91
"255","2008-01-07",38.330002
"256","2008-01-08",37.279999
"257","2008-01-09",37.720001
"258","2008-01-10",37.689999
"259","2008-01-11",37.299999
"260","2008-01-14",37.77
"261","2008-01-15",36.59
"262","2008-01-16",36.049999
"263","2008-01-17",34
"264","2008-01-18",34.419998
"265","2008-01-22",34.5
"266","2008-01-23",33.369999
"267","2008-01-24",33.830002
"268","2008-01-25",33.849998
"269","2008-01-28",34.380001
"270","2008-01-29",34.689999
"271","2008-01-30",35.23
"272","2008-01-31",35.220001
"273","2008-02-01",34.880001
"274","2008-02-04",34.630001
"275","2008-02-05",33.950001
"276","2008-02-06",33.200001
"277","2008-02-07",32.939999
"278","2008-02-08",34.560001
"279","2008-02-11",35.66
"280","2008-02-12",36.060001
"281","2008-02-13",35.560001
"282","2008-02-14",35.040001
"283","2008-02-15",35.18
"284","2008-02-19",35.52
"285","2008-02-20",36.419998
"286","2008-02-21",35.259998
"287","2008-02-22",34.720001
"288","2008-02-25",36.66
"289","2008-02-26",37.220001
"290","2008-02-27",36.5
"291","2008-02-28",37.84
"292","2008-02-29",36.880001
"293","2008-03-03",37.709999
"294","2008-03-04",35.959999
"295","2008-03-05",36.77
"296","2008-03-06",36.389999
"297","2008-03-07",35.240002
"298","2008-03-10",35
"299","2008-03-11",35.34
"300","2008-03-12",35.32
"301","2008-03-13",36.259998
"302","2008-03-14",35.669998
"303","2008-03-17",34.349998
"304","2008-03-18",36.389999
"305","2008-03-19",34.900002
"306","2008-03-20",34.130001
"307","2008-03-24",34.790001
"308","2008-03-25",36.220001
"309","2008-03-26",37.639999
"310","2008-03-27",37.91
"311","2008-03-28",38.09
"312","2008-03-31",38.5
"313","2008-04-01",38.360001
"314","2008-04-02",38.790001
"315","2008-04-03",38.82
"316","2008-04-04",38.98
"317","2008-04-07",39.139999
"318","2008-04-08",40.029999
"319","2008-04-09",39.549999
"320","2008-04-10",39.869999
"321","2008-04-11",38.75
"322","2008-04-14",39.689999
"323","2008-04-15",40.439999
"324","2008-04-16",41.380001
"325","2008-04-17",42.07
"326","2008-04-18",43.080002
"327","2008-04-21",43.099998
"328","2008-04-22",44.52
"329","2008-04-23",43.709999
"330","2008-04-24",43
"331","2008-04-25",43.84
"332","2008-04-28",43.82
"333","2008-04-29",42.360001
"334","2008-04-30",43.720001
"335","2008-05-01",42.439999
"336","2008-05-02",45.299999
"337","2008-05-05",47.080002
"338","2008-05-06",47.860001
"339","2008-05-07",47
"340","2008-05-08",48.259998
"341","2008-05-09",48.290001
"342","2008-05-12",47.959999
"343","2008-05-13",49.700001
"344","2008-05-14",49.650002
"345","2008-05-15",49.529999
"346","2008-05-16",50.310001
"347","2008-05-19",50.959999
"348","2008-05-20",52.23
"349","2008-05-21",51.110001
"350","2008-05-22",51.049999
"351","2008-05-23",50.16
"352","2008-05-27",49.389999
"353","2008-05-28",49.400002
"354","2008-05-29",48.599998
"355","2008-05-30",50.959999
"356","2008-06-02",52.119999
"357","2008-06-03",50.560001
"358","2008-06-04",49.099998
"359","2008-06-05",50.919998
"360","2008-06-06",53.119999
"361","2008-06-09",56.48
"362","2008-06-10",58.299999
"363","2008-06-11",59.130001
"364","2008-06-12",57.880001
"365","2008-06-13",58.830002
"366","2008-06-16",58.709999
"367","2008-06-17",61.57
"368","2008-06-18",62.779999
"369","2008-06-19",62.630001
"370","2008-06-20",62.080002
"371","2008-06-23",64.5
"372","2008-06-24",62.080002
"373","2008-06-25",61.200001
"374","2008-06-26",61.57
"375","2008-06-27",63.360001
"376","2008-06-30",64.639999
"377","2008-07-01",62.509998
"378","2008-07-02",61.099998
"379","2008-07-03",58.549999
"380","2008-07-07",56.16
"381","2008-07-08",54.48
"382","2008-07-09",54.099998
"383","2008-07-10",56.77
"384","2008-07-11",57.43
"385","2008-07-14",57.799999
"386","2008-07-15",56.060001
"387","2008-07-16",50.700001
"388","2008-07-17",47.369999
"389","2008-07-18",47.27
"390","2008-07-21",48.919998
"391","2008-07-22",46.049999
"392","2008-07-23",43.619999
"393","2008-07-24",43.23
"394","2008-07-25",44.389999
"395","2008-07-28",44.23
"396","2008-07-29",42.619999
"397","2008-07-30",44.799999
"398","2008-07-31",42.560001
"399","2008-08-01",43.110001
"400","2008-08-04",38.43
"401","2008-08-05",40.139999
"402","2008-08-06",41.200001
"403","2008-08-07",40.389999
"404","2008-08-08",39.380001
"405","2008-08-11",40.110001
"406","2008-08-12",40.490002
"407","2008-08-13",43.139999
"408","2008-08-14",41.740002
"409","2008-08-15",41.759998
"410","2008-08-18",41.200001
"411","2008-08-19",42.990002
"412","2008-08-20",43.669998
"413","2008-08-21",45.43
"414","2008-08-22",42.610001
"415","2008-08-25",42.279999
"416","2008-08-26",43.169998
"417","2008-08-27",43.939999
"418","2008-08-28",42.970001
"419","2008-08-29",42.220001
"420","2008-09-02",39.880001
"421","2008-09-03",40.200001
"422","2008-09-04",40.73
"423","2008-09-05",40.360001
"424","2008-09-08",38.720001
"425","2008-09-09",36.490002
"426","2008-09-10",38.68
"427","2008-09-11",38.029999
"428","2008-09-12",38.709999
"429","2008-09-15",34.860001
"430","2008-09-16",35.27
"431","2008-09-17",34.799999
"432","2008-09-18",35.66
"433","2008-09-19",38.360001
"434","2008-09-22",39.759998
"435","2008-09-23",38.799999
"436","2008-09-24",38.349998
"437","2008-09-25",38.73
"438","2008-09-26",37.189999
"439","2008-09-29",33.68
"440","2008-09-30",35.650002
"441","2008-10-01",34.990002
"442","2008-10-02",31.33
"443","2008-10-03",30.370001
"444","2008-10-06",28.809999
"445","2008-10-07",26.620001
"446","2008-10-08",27.450001
"447","2008-10-09",24.040001
"448","2008-10-10",20.719999
"449","2008-10-13",25.15
"450","2008-10-14",26.16
"451","2008-10-15",20.51
"452","2008-10-16",22.299999
"453","2008-10-17",23.120001
"454","2008-10-20",26.969999
"455","2008-10-21",26.23
"456","2008-10-22",23.51
"457","2008-10-23",22.809999
"458","2008-10-24",20.84
"459","2008-10-27",18.98
"460","2008-10-28",20.41
"461","2008-10-29",22.290001
"462","2008-10-30",24.280001
"463","2008-10-31",24.889999
"464","2008-11-03",23.879999
"465","2008-11-04",25.58
"466","2008-11-05",23.57
"467","2008-11-06",21.65
"468","2008-11-07",22.73
"469","2008-11-10",23.33
"470","2008-11-11",22.42
"471","2008-11-12",19.52
"472","2008-11-13",22.34
"473","2008-11-14",20.879999
"474","2008-11-17",20.620001
"475","2008-11-18",20.9
"476","2008-11-19",18.99
"477","2008-11-20",15.31
"478","2008-11-21",18.5
"479","2008-11-24",19.1
"480","2008-11-25",19.65
"481","2008-11-26",20.92
"482","2008-11-28",20.110001
"483","2008-12-01",18.370001
"484","2008-12-02",18.870001
"485","2008-12-03",19
"486","2008-12-04",16.91
"487","2008-12-05",16.389999
"488","2008-12-08",18.32
"489","2008-12-09",18.879999
"490","2008-12-10",20.870001
"491","2008-12-11",20.57
"492","2008-12-12",20.780001
"493","2008-12-15",20.07
"494","2008-12-16",21.08
"495","2008-12-17",20.75
"496","2008-12-18",19.6
"497","2008-12-19",19.98
"498","2008-12-22",18.969999
"499","2008-12-23",19.120001
"500","2008-12-24",18.860001
"501","2008-12-26",19.33
"502","2008-12-29",19.799999
"503","2008-12-30",19.719999
"504","2008-12-31",20.309999
"505","2009-01-02",21.93
"506","2009-01-05",23.540001
"507","2009-01-06",23.709999
"508","2009-01-07",22.08
"509","2009-01-08",21.379999
"510","2009-01-09",20.27
"511","2009-01-12",19.190001
"512","2009-01-13",19.209999
"513","2009-01-14",17.91
"514","2009-01-15",17.91
"515","2009-01-16",18.280001
"516","2009-01-20",16.860001
"517","2009-01-21",18.5
"518","2009-01-22",17.49
"519","2009-01-23",19.16
"520","2009-01-26",20.42
"521","2009-01-27",19.450001
"522","2009-01-28",20.58
"523","2009-01-29",19.65
"524","2009-01-30",19.35
"525","2009-02-02",18.99
"526","2009-02-03",19.389999
"527","2009-02-04",19.84
"528","2009-02-05",20.450001
"529","2009-02-06",21.139999
"530","2009-02-09",21.120001
"531","2009-02-10",19.83
"532","2009-02-11",18.860001
"533","2009-02-12",18.870001
"534","2009-02-13",19.1
"535","2009-02-17",17.25
"536","2009-02-18",16.290001
"537","2009-02-19",16.549999
"538","2009-02-20",16.139999
"539","2009-02-23",15.05
"540","2009-02-24",14.42
"541","2009-02-25",13.97
"542","2009-02-26",13.46
"543","2009-02-27",13.58
"544","2009-03-02",12.49
"545","2009-03-03",12.58
"546","2009-03-04",12.85
"547","2009-03-05",11.94
"548","2009-03-06",11.63
"549","2009-03-09",11.58
"550","2009-03-10",11.79
"551","2009-03-11",11.95
"552","2009-03-12",12.2
"553","2009-03-13",12.22
"554","2009-03-16",12.38
"555","2009-03-17",12.61
"556","2009-03-18",13.24
"557","2009-03-19",14.87
"558","2009-03-20",13.76
"559","2009-03-23",15.08
"560","2009-03-24",14.46
"561","2009-03-25",14.64
"562","2009-03-26",15.56
"563","2009-03-27",14.7
"564","2009-03-30",13.34
"565","2009-03-31",13.23
"566","2009-04-01",13.98
"567","2009-04-02",15.27
"568","2009-04-03",16.01
"569","2009-04-06",14.76
"570","2009-04-07",14.1
"571","2009-04-08",14.54
"572","2009-04-09",16.110001
"573","2009-04-13",16.459999
"574","2009-04-14",16.83
"575","2009-04-15",17.040001
"576","2009-04-16",17.83
"577","2009-04-17",19.08
"578","2009-04-20",17.48
"579","2009-04-21",17.52
"580","2009-04-22",16.879999
"581","2009-04-23",17.120001
"582","2009-04-24",17.709999
"583","2009-04-27",17.16
"584","2009-04-28",17.16
"585","2009-04-29",17.959999
"586","2009-04-30",17.870001
"587","2009-05-01",18.82
"588","2009-05-04",20.879999
"589","2009-05-05",19.950001
"590","2009-05-06",21.77
"591","2009-05-07",20.74
"592","2009-05-08",23.129999
"593","2009-05-11",22.139999
"594","2009-05-12",21.200001
"595","2009-05-13",19.870001
"596","2009-05-14",20.34
"597","2009-05-15",19.540001
"598","2009-05-18",21.23
"599","2009-05-19",21.549999
"600","2009-05-20",20.68
"601","2009-05-21",20.360001
"602","2009-05-22",20.129999
"603","2009-05-26",20.66
"604","2009-05-27",20.379999
"605","2009-05-28",21.139999
"606","2009-05-29",21.66
"607","2009-06-01",22.809999
"608","2009-06-02",22.530001
"609","2009-06-03",21.07
"610","2009-06-04",21.51
"611","2009-06-05",21.49
"612","2009-06-08",21.360001
"613","2009-06-09",21.719999
"614","2009-06-10",21.799999
"615","2009-06-11",21.9
"616","2009-06-12",21.5
"617","2009-06-15",20.879999
"618","2009-06-16",20.530001
"619","2009-06-17",20.129999
"620","2009-06-18",19.77
"621","2009-06-19",19.26
"622","2009-06-22",18.27
"623","2009-06-23",18.280001
"624","2009-06-24",18.799999
"625","2009-06-25",20.17
"626","2009-06-26",20.610001
"627","2009-06-29",20.9
"628","2009-06-30",20.870001
"629","2009-07-01",21.15
"630","2009-07-02",20.370001
"631","2009-07-06",19.030001
"632","2009-07-07",18.219999
"633","2009-07-08",17.700001
"634","2009-07-09",18.07
"635","2009-07-10",17.809999
"636","2009-07-13",18.110001
"637","2009-07-14",19.16
"638","2009-07-15",20.07
"639","2009-07-16",20.959999
"640","2009-07-17",21.98
"641","2009-07-20",22.799999
"642","2009-07-21",22.799999
"643","2009-07-22",22.33
"644","2009-07-23",23.75
"645","2009-07-24",24.110001
"646","2009-07-27",24.360001
"647","2009-07-28",24.049999
"648","2009-07-29",23.32
"649","2009-07-30",23.84
"650","2009-07-31",23.870001
"651","2009-08-03",25.389999
"652","2009-08-04",26.83
"653","2009-08-05",27.17
"654","2009-08-06",26.700001
"655","2009-08-07",27.370001
"656","2009-08-10",28.16
"657","2009-08-11",27.639999
"658","2009-08-12",28.83
"659","2009-08-13",28.75
"660","2009-08-14",29.09
"661","2009-08-17",27.870001
"662","2009-08-18",28.360001
"663","2009-08-19",28.52
"664","2009-08-20",28.23
"665","2009-08-21",28.92
"666","2009-08-24",29.25
"667","2009-08-25",28.59
"668","2009-08-26",28.1
"669","2009-08-27",27.17
"670","2009-08-28",27.299999
"671","2009-08-31",26.299999
"672","2009-09-01",25.5
"673","2009-09-02",25.379999
"674","2009-09-03",25.65
"675","2009-09-04",26.190001
"676","2009-09-08",27.1
"677","2009-09-09",27.74
"678","2009-09-10",28.969999
"679","2009-09-11",29.129999
"680","2009-09-14",30.09
"681","2009-09-15",32.049999
"682","2009-09-16",33.299999
"683","2009-09-17",32.27
"684","2009-09-18",32.459999
"685","2009-09-21",31.469999
"686","2009-09-22",32.25
"687","2009-09-23",31.52
"688","2009-09-24",30.42
"689","2009-09-25",31.059999
"690","2009-09-28",32.119999
"691","2009-09-29",32.759998
"692","2009-09-30",32.459999
"693","2009-10-01",31
"694","2009-10-02",30.620001
"695","2009-10-05",32.73
"696","2009-10-06",34.349998
"697","2009-10-07",34.16
"698","2009-10-08",35.610001
"699","2009-10-09",34.689999
"700","2009-10-12",34.950001
"701","2009-10-13",34.990002
"702","2009-10-14",35.66
"703","2009-10-15",36.400002
"704","2009-10-16",36.490002
"705","2009-10-19",37.189999
"706","2009-10-20",37.130001
"707","2009-10-21",36.82
"708","2009-10-22",37.220001
"709","2009-10-23",35.400002
"710","2009-10-26",34.82
"711","2009-10-27",36
"712","2009-10-28",33.759998
"713","2009-10-29",35.360001
"714","2009-10-30",34.099998
"715","2009-11-02",34.09
"716","2009-11-03",33.650002
"717","2009-11-04",33.419998
"718","2009-11-05",34.150002
"719","2009-11-06",33.450001
"720","2009-11-09",34.48
"721","2009-11-10",34.400002
"722","2009-11-11",33.57
"723","2009-11-12",32.639999
"724","2009-11-13",32.790001
"725","2009-11-16",34.060001
"726","2009-11-17",34.060001
"727","2009-11-18",32.709999
"728","2009-11-19",31.5
"729","2009-11-20",30.59
"730","2009-11-23",31.59
"731","2009-11-24",32.060001
"732","2009-11-25",33.119999
"733","2009-11-27",32.27
"734","2009-11-30",32.380001
"735","2009-12-01",32.84
"736","2009-12-02",32
"737","2009-12-03",31.110001
"738","2009-12-04",31.200001
"739","2009-12-07",31.49
"740","2009-12-08",30.969999
"741","2009-12-09",31.389999
"742","2009-12-10",32.860001
"743","2009-12-11",33.25
"744","2009-12-14",34.849998
"745","2009-12-15",35.360001
"746","2009-12-16",35.34
"747","2009-12-17",34.950001
"748","2009-12-18",35.93
"749","2009-12-21",35.740002
"750","2009-12-22",35.209999
"751","2009-12-23",36.029999
"752","2009-12-24",36.099998
"753","2009-12-28",35.720001
"754","2009-12-29",35.110001
"755","2009-12-30",34.68
"756","2009-12-31",34.240002
"757","2010-01-04",36.130001
"758","2010-01-05",36.77
"759","2010-01-06",37.200001
"760","2010-01-07",37
"761","2010-01-08",37.650002
"762","2010-01-11",37.310001
"763","2010-01-12",36.119999
"764","2010-01-13",36.32
"765","2010-01-14",37.889999
"766","2010-01-15",37.439999
"767","2010-01-19",37.720001
"768","2010-01-20",37
"769","2010-01-21",36.360001
"770","2010-01-22",36.200001
"771","2010-01-25",36.509998
"772","2010-01-26",35.580002
"773","2010-01-27",34.34
"774","2010-01-28",33.189999
"775","2010-01-29",32.040001
"776","2010-02-01",33.389999
"777","2010-02-02",34.470001
"778","2010-02-03",33.619999
"779","2010-02-04",31.9
"780","2010-02-05",31.879999
"781","2010-02-08",31.85
"782","2010-02-09",32.720001
"783","2010-02-10",32.59
"784","2010-02-11",33.18
"785","2010-02-12",33.310001
"786","2010-02-16",34.43
"787","2010-02-17",34.439999
"788","2010-02-18",34.119999
"789","2010-02-19",34.200001
"790","2010-02-22",33.509998
"791","2010-02-23",31.639999
"792","2010-02-24",31.91
"793","2010-02-25",31.940001
"794","2010-02-26",32.580002
"795","2010-03-01",33.549999
"796","2010-03-02",34.209999
"797","2010-03-03",34.990002
"798","2010-03-04",35.049999
"799","2010-03-05",36.110001
"800","2010-03-08",36.27
"801","2010-03-09",36.689999
"802","2010-03-10",36.880001
"803","2010-03-11",37.02
"804","2010-03-12",36.830002
"805","2010-03-15",36.700001
"806","2010-03-16",37.02
"807","2010-03-17",37.330002
"808","2010-03-18",35.91
"809","2010-03-19",34.080002
"810","2010-03-22",33.610001
"811","2010-03-23",34.740002
"812","2010-03-24",34.84
"813","2010-03-25",33.630001
"814","2010-03-26",33.580002
"815","2010-03-29",34.439999
"816","2010-03-30",34.189999
"817","2010-03-31",34.810001
"818","2010-04-01",36.66
"819","2010-04-05",37.900002
"820","2010-04-06",38.360001
"821","2010-04-07",37.75
"822","2010-04-08",37.599998
"823","2010-04-09",37.759998
"824","2010-04-12",38.09
"825","2010-04-13",37.73
"826","2010-04-14",38.09
"827","2010-04-15",39.450001
"828","2010-04-16",38.32
"829","2010-04-19",38
"830","2010-04-20",39.490002
"831","2010-04-21",39.5
"832","2010-04-22",39.82
"833","2010-04-23",41.900002
"834","2010-04-26",41.869999
"835","2010-04-27",40.439999
"836","2010-04-28",40.439999
"837","2010-04-29",40.689999
"838","2010-04-30",40.240002
"839","2010-05-03",40.200001
"840","2010-05-04",42.240002
"841","2010-05-05",42.720001
"842","2010-05-06",40.150002
"843","2010-05-07",38.77
"844","2010-05-10",42.290001
"845","2010-05-11",42.59
"846","2010-05-12",43.860001
"847","2010-05-13",44.099998
"848","2010-05-14",43.25
"849","2010-05-17",41.27
"850","2010-05-18",41.799999
"851","2010-05-19",40.880001
"852","2010-05-20",37.68
"853","2010-05-21",39.970001
"854","2010-05-24",38.610001
"855","2010-05-25",38.790001
"856","2010-05-26",39.889999
"857","2010-05-27",42.66
"858","2010-05-28",43.240002
"859","2010-06-01",42.57
"860","2010-06-02",45.709999
"861","2010-06-03",46.130001
"862","2010-06-04",43.869999
"863","2010-06-07",43.130001
"864","2010-06-08",44.799999
"865","2010-06-09",44.689999
"866","2010-06-10",45.93
"867","2010-06-11",46.59
"868","2010-06-14",46.610001
"869","2010-06-15",47.810001
"870","2010-06-16",47.790001
"871","2010-06-17",46.470001
"872","2010-06-18",47.549999
"873","2010-06-21",47.169998
"874","2010-06-22",44.560001
"875","2010-06-23",44.619999
"876","2010-06-24",43.669998
"877","2010-06-25",43.790001
"878","2010-06-28",43
"879","2010-06-29",40.400002
"880","2010-06-30",40.16
"881","2010-07-01",40.150002
"882","2010-07-02",39.439999
"883","2010-07-06",40.700001
"884","2010-07-07",43.450001
"885","2010-07-08",44.34
"886","2010-07-09",44.630001
"887","2010-07-12",43.880001
"888","2010-07-13",44.34
"889","2010-07-14",44.349998
"890","2010-07-15",43.810001
"891","2010-07-16",41.139999
"892","2010-07-19",41.950001
"893","2010-07-20",42.799999
"894","2010-07-21",42.439999
"895","2010-07-22",43.900002
"896","2010-07-23",43.959999
"897","2010-07-26",43.849998
"898","2010-07-27",42.470001
"899","2010-07-28",41.77
"900","2010-07-29",41.419998
"901","2010-07-30",41.419998
"902","2010-08-02",43.009998
"903","2010-08-03",39.740002
"904","2010-08-04",41.43
"905","2010-08-05",41.470001
"906","2010-08-06",40.27
"907","2010-08-09",40.32
"908","2010-08-10",39.389999
"909","2010-08-11",37.860001
"910","2010-08-12",36.68
"911","2010-08-13",37.23
"912","2010-08-16",36.82
"913","2010-08-17",37.130001
"914","2010-08-18",36.990002
"915","2010-08-19",36.459999
"916","2010-08-20",35.48
"917","2010-08-23",35.57
"918","2010-08-24",34.799999
"919","2010-08-25",35.549999
"920","2010-08-26",36.080002
"921","2010-08-27",37.259998
"922","2010-08-30",37.240002
"923","2010-08-31",37.990002
"924","2010-09-01",39.459999
"925","2010-09-02",39.619999
"926","2010-09-03",39.5
"927","2010-09-07",38.400002
"928","2010-09-08",38.630001
"929","2010-09-09",38.509998
"930","2010-09-10",38.919998
"931","2010-09-13",39.369999
"932","2010-09-14",38.389999
"933","2010-09-15",36.98
"934","2010-09-16",36.689999
"935","2010-09-17",36.099998
"936","2010-09-20",36.529999
"937","2010-09-21",36.07
"938","2010-09-22",35.759998
"939","2010-09-23",35.400002
"940","2010-09-24",36.98
"941","2010-09-27",37.110001
"942","2010-09-28",37.529999
"943","2010-09-29",38.25
"944","2010-09-30",37.459999
"945","2010-10-01",38.130001
"946","2010-10-04",37.959999
"947","2010-10-05",38.880001
"948","2010-10-06",38.5
"949","2010-10-07",38.139999
"950","2010-10-08",39.310001
"951","2010-10-11",40.040001
"952","2010-10-12",40.560001
"953","2010-10-13",41.799999
"954","2010-10-14",41.529999
"955","2010-10-15",41.349998
"956","2010-10-18",41.259998
