"","date","BDGE"
"168","2007-08-31",24.4
"169","2007-09-04",24.440001
"170","2007-09-05",24.4
"171","2007-09-06",24.6
"172","2007-09-07",24.6
"173","2007-09-10",24.700001
"174","2007-09-11",24.6
"175","2007-09-12",24.6
"176","2007-09-13",24.549999
"177","2007-09-14",24.469999
"178","2007-09-17",24.530001
"179","2007-09-18",24.75
"180","2007-09-19",24.5
"181","2007-09-20",24.5
"182","2007-09-21",24.5
"183","2007-09-24",24.65
"184","2007-09-25",24.65
"185","2007-09-26",24.66
"186","2007-09-27",24.700001
"187","2007-09-28",24.75
"188","2007-10-01",24.75
"189","2007-10-02",24.75
"190","2007-10-03",24.75
"191","2007-10-04",24.75
"192","2007-10-05",24.75
"193","2007-10-08",24.5
"194","2007-10-09",24.5
"195","2007-10-10",24.85
"196","2007-10-11",24.75
"197","2007-10-12",24.9
"198","2007-10-15",24.75
"199","2007-10-16",24.799999
"200","2007-10-17",24.799999
"201","2007-10-18",24.799999
"202","2007-10-19",24.799999
"203","2007-10-22",24.799999
"204","2007-10-23",24.799999
"205","2007-10-24",24.6
"206","2007-10-25",24.6
"207","2007-10-26",24.700001
"208","2007-10-29",24.700001
"209","2007-10-30",24.6
"210","2007-10-31",24.6
"211","2007-11-01",24.6
"212","2007-11-02",24.799999
"213","2007-11-05",24.9
"214","2007-11-06",24.9
"215","2007-11-07",24.9
"216","2007-11-08",24.9
"217","2007-11-09",25
"218","2007-11-12",25
"219","2007-11-13",25.1
"220","2007-11-14",25.1
"221","2007-11-15",24.549999
"222","2007-11-16",24.5
"223","2007-11-19",24.5
"224","2007-11-20",24.549999
"225","2007-11-21",24.549999
"226","2007-11-23",24.549999
"227","2007-11-26",24.549999
"228","2007-11-27",24.75
"229","2007-11-28",24.549999
"230","2007-11-29",24.549999
"231","2007-11-30",24.5
"232","2007-12-03",24.299999
"233","2007-12-04",24.65
"234","2007-12-05",24.65
"235","2007-12-06",24.549999
"236","2007-12-07",24.5
"237","2007-12-10",24.35
"238","2007-12-11",24.35
"239","2007-12-12",24.5
"240","2007-12-13",24.5
"241","2007-12-14",24.4
"242","2007-12-17",24.299999
"243","2007-12-18",24.299999
"244","2007-12-19",24.299999
"245","2007-12-20",24.15
"246","2007-12-21",24.15
"247","2007-12-24",24.200001
"248","2007-12-26",24.6
"249","2007-12-27",24.1
"250","2007-12-28",24.1
"251","2007-12-31",24.299999
"252","2008-01-02",23.4
"253","2008-01-03",23.5
"254","2008-01-04",23.75
"255","2008-01-07",24
"256","2008-01-08",23.5
"257","2008-01-09",23
"258","2008-01-10",22.25
"259","2008-01-11",23
"260","2008-01-14",22.5
"261","2008-01-15",21.5
"262","2008-01-16",22.1
"263","2008-01-17",21.1
"264","2008-01-18",21.049999
"265","2008-01-22",21.25
"266","2008-01-23",22
"267","2008-01-24",23
"268","2008-01-25",23
"269","2008-01-28",22
"270","2008-01-29",22
"271","2008-01-30",22
"272","2008-01-31",22.5
"273","2008-02-01",22
"274","2008-02-04",22
"275","2008-02-05",22
"276","2008-02-06",22
"277","2008-02-07",22.25
"278","2008-02-08",23
"279","2008-02-11",23
"280","2008-02-12",23
"281","2008-02-13",22.719999
"282","2008-02-14",22.719999
"283","2008-02-15",22.75
"284","2008-02-19",23
"285","2008-02-20",23
"286","2008-02-21",23
"287","2008-02-22",22.549999
"288","2008-02-25",22.549999
"289","2008-02-26",22.5
"290","2008-02-27",22.5
"291","2008-02-28",22.5
"292","2008-02-29",23
"293","2008-03-03",22.25
"294","2008-03-04",22.1
"295","2008-03-05",21.75
"296","2008-03-06",21.75
"297","2008-03-07",21.5
"298","2008-03-10",21.5
"299","2008-03-11",21
"300","2008-03-12",21
"301","2008-03-13",21.059999
"302","2008-03-14",21.059999
"303","2008-03-17",21
"304","2008-03-18",21.200001
"305","2008-03-19",21
"306","2008-03-20",21
"307","2008-03-24",21
"308","2008-03-25",22
"309","2008-03-26",22
"310","2008-03-27",22
"311","2008-03-28",23
"312","2008-03-31",20.24
"313","2008-04-01",20.299999
"314","2008-04-02",20.299999
"315","2008-04-03",21.25
"316","2008-04-04",20.5
"317","2008-04-07",20.15
"318","2008-04-08",20.1
"319","2008-04-09",20.1
"320","2008-04-10",19.25
"321","2008-04-11",17.9
"322","2008-04-14",17.75
"323","2008-04-15",18.9
"324","2008-04-16",19.950001
"325","2008-04-17",19.15
"326","2008-04-18",20
"327","2008-04-21",19.15
"328","2008-04-22",19.299999
"329","2008-04-23",18.5
"330","2008-04-24",19.450001
"331","2008-04-25",19.5
"332","2008-04-28",19.799999
"333","2008-04-29",20
"334","2008-04-30",20.5
"335","2008-05-01",22.25
"336","2008-05-02",22.75
"337","2008-05-05",22.5
"338","2008-05-06",21.5
"339","2008-05-07",22
"340","2008-05-08",20.85
"341","2008-05-09",22
"342","2008-05-12",22.25
"343","2008-05-13",22
"344","2008-05-14",22.25
"345","2008-05-15",21.799999
"346","2008-05-16",21.6
"347","2008-05-19",21.5
"348","2008-05-20",21.5
"349","2008-05-21",20.25
"350","2008-05-22",19.75
"351","2008-05-23",19.6
"352","2008-05-27",20
"353","2008-05-28",21.9
"354","2008-05-29",20.5
"355","2008-05-30",20.200001
"356","2008-06-02",20.35
"357","2008-06-03",20.1
"358","2008-06-04",20.1
"359","2008-06-05",21.5
"360","2008-06-06",21.799999
"361","2008-06-09",21.9
"362","2008-06-10",21.9
"363","2008-06-11",21.5
"364","2008-06-12",21.049999
"365","2008-06-13",21.25
"366","2008-06-16",22
"367","2008-06-17",21.1
"368","2008-06-18",21.299999
"369","2008-06-19",22
"370","2008-06-20",19.700001
"371","2008-06-23",21
"372","2008-06-24",19.5
"373","2008-06-25",19.549999
"374","2008-06-26",20.65
"375","2008-06-27",20.969999
"376","2008-06-30",21.17
"377","2008-07-01",21
"378","2008-07-02",20.84
"379","2008-07-03",20.84
"380","2008-07-07",19.74
"381","2008-07-08",21.549999
"382","2008-07-09",20.969999
"383","2008-07-10",22
"384","2008-07-11",21.469999
"385","2008-07-14",21.4
"386","2008-07-15",21.4
"387","2008-07-16",21.25
"388","2008-07-17",21.25
"389","2008-07-18",21.200001
"390","2008-07-21",21.75
"391","2008-07-22",22.25
"392","2008-07-23",22.5
"393","2008-07-24",21.6
"394","2008-07-25",21.6
"395","2008-07-28",21.799999
"396","2008-07-29",21.6
"397","2008-07-30",21.6
"398","2008-07-31",21.549999
"399","2008-08-01",21.549999
"400","2008-08-04",21.5
"401","2008-08-05",21.52
"402","2008-08-06",21.6
"403","2008-08-07",21.5
"404","2008-08-08",22.49
"405","2008-08-11",22.5
"406","2008-08-12",21.549999
"407","2008-08-13",21.75
"408","2008-08-14",21.549999
"409","2008-08-15",21.549999
"410","2008-08-18",21.5
"411","2008-08-19",21.5
"412","2008-08-20",21.5
"413","2008-08-21",21.51
"414","2008-08-22",21.5
"415","2008-08-25",21.200001
"416","2008-08-26",21.959999
"417","2008-08-27",21.959999
"418","2008-08-28",21.75
"419","2008-08-29",21.75
"420","2008-09-02",21.75
"421","2008-09-03",21.5
"422","2008-09-04",21.75
"423","2008-09-05",21.5
"424","2008-09-08",21.5
"425","2008-09-09",21.200001
"426","2008-09-10",21.200001
"427","2008-09-11",21.200001
"428","2008-09-12",21.200001
"429","2008-09-15",20
"430","2008-09-16",20.91
"431","2008-09-17",20.610001
"432","2008-09-18",20.940001
"433","2008-09-19",21
"434","2008-09-22",21
"435","2008-09-23",19.549999
"436","2008-09-24",21
"437","2008-09-25",19.59
"438","2008-09-26",19.59
"439","2008-09-29",19
"440","2008-09-30",19.75
"441","2008-10-01",20.219999
"442","2008-10-02",20.25
"443","2008-10-03",20.25
"444","2008-10-06",18.780001
"445","2008-10-07",20.58
"446","2008-10-08",18.77
"447","2008-10-09",17.780001
"448","2008-10-10",18.959999
"449","2008-10-13",19.129999
"450","2008-10-14",19.74
"451","2008-10-15",19.74
"452","2008-10-16",20.24
"453","2008-10-17",20.25
"454","2008-10-20",20.25
"455","2008-10-21",20.49
"456","2008-10-22",20.49
"457","2008-10-23",20.25
"458","2008-10-24",20.25
"459","2008-10-27",19.049999
"460","2008-10-28",19.25
"461","2008-10-29",19.25
"462","2008-10-30",19.02
"463","2008-10-31",18.040001
"464","2008-11-03",18.77
"465","2008-11-04",19.99
"466","2008-11-05",20.5
"467","2008-11-06",20
"468","2008-11-07",20.48
"469","2008-11-10",21
"470","2008-11-11",21
"471","2008-11-12",20.059999
"472","2008-11-13",20.01
"473","2008-11-14",20.01
"474","2008-11-17",21.299999
"475","2008-11-18",20.469999
"476","2008-11-19",20.49
"477","2008-11-20",20
"478","2008-11-21",20.030001
"479","2008-11-24",21.75
"480","2008-11-25",20.5
"481","2008-11-26",20.25
"482","2008-11-28",20.25
"483","2008-12-01",21.4
"484","2008-12-02",20.5
"485","2008-12-03",19.719999
"486","2008-12-04",19.75
"487","2008-12-05",20
"488","2008-12-08",20.02
"489","2008-12-09",20.02
"490","2008-12-10",19.6
"491","2008-12-11",19.870001
"492","2008-12-12",20
"493","2008-12-15",19.6
"494","2008-12-16",19.75
"495","2008-12-17",19.6
"496","2008-12-18",19.5
"497","2008-12-19",19.540001
"498","2008-12-22",19.530001
"499","2008-12-23",19.540001
"500","2008-12-24",18.950001
"501","2008-12-26",18.370001
"502","2008-12-29",19.4
"503","2008-12-30",19.4
"504","2008-12-31",18.5
"505","2009-01-02",19.52
"506","2009-01-05",18.75
"507","2009-01-06",19.74
"508","2009-01-07",18.780001
"509","2009-01-08",19
"510","2009-01-09",19
"511","2009-01-12",19
"512","2009-01-13",19.85
"513","2009-01-14",20.709999
"514","2009-01-15",19.209999
"515","2009-01-16",19.030001
"516","2009-01-20",18.75
"517","2009-01-21",18.75
"518","2009-01-22",18.5
"519","2009-01-23",19.25
"520","2009-01-26",19.950001
"521","2009-01-27",20.459999
"522","2009-01-28",20.969999
"523","2009-01-29",19.01
"524","2009-01-30",18.85
"525","2009-02-02",19.5
"526","2009-02-03",19.5
"527","2009-02-04",19.5
"528","2009-02-05",20
"529","2009-02-06",20
"530","2009-02-09",19.299999
"531","2009-02-10",19.959999
"532","2009-02-11",19.959999
"533","2009-02-12",19.959999
"534","2009-02-13",19
"535","2009-02-17",19
"536","2009-02-18",19
"537","2009-02-19",19
"538","2009-02-20",19
"539","2009-02-23",19
"540","2009-02-24",19.25
"541","2009-02-25",18.799999
"542","2009-02-26",18.799999
"543","2009-02-27",18.799999
"544","2009-03-02",18.5
"545","2009-03-03",18.5
"546","2009-03-04",19
"547","2009-03-05",18.5
"548","2009-03-06",18.450001
"549","2009-03-09",18.290001
"550","2009-03-10",18.25
"551","2009-03-11",18.25
"552","2009-03-12",17.5
"553","2009-03-13",18.59
"554","2009-03-16",18.610001
"555","2009-03-17",19.09
"556","2009-03-18",19.09
"557","2009-03-19",18.809999
"558","2009-03-20",18.76
"559","2009-03-23",19.5
"560","2009-03-24",19
"561","2009-03-25",19
"562","2009-03-26",19.25
"563","2009-03-27",19.25
"564","2009-03-30",19.25
"565","2009-03-31",19.959999
"566","2009-04-01",19.25
"567","2009-04-02",19.469999
"568","2009-04-03",20
"569","2009-04-06",20
"570","2009-04-07",20.4
"571","2009-04-08",20.4
"572","2009-04-09",20.4
"573","2009-04-13",22
"574","2009-04-14",22
"575","2009-04-15",21.5
"576","2009-04-16",21.4
"577","2009-04-17",21.469999
"578","2009-04-20",21.15
"579","2009-04-21",19.25
"580","2009-04-22",20.450001
"581","2009-04-23",20
"582","2009-04-24",20
"583","2009-04-27",20.15
"584","2009-04-28",20.200001
"585","2009-04-29",20.200001
"586","2009-04-30",20.23
"587","2009-05-01",20.620001
"588","2009-05-04",20.51
"589","2009-05-05",20.6
"590","2009-05-06",20.6
"591","2009-05-07",20.5
"592","2009-05-08",21.5
"593","2009-05-11",21.4
"594","2009-05-12",21.799999
"595","2009-05-13",21.85
"596","2009-05-14",21.940001
"597","2009-05-15",22
"598","2009-05-18",23
"599","2009-05-19",24.25
"600","2009-05-20",26
"601","2009-05-21",26.969999
"602","2009-05-22",26.74
"603","2009-05-26",27.32
"604","2009-05-27",26.15
"605","2009-05-28",25.559999
"606","2009-05-29",25.35
"607","2009-06-01",25.25
"608","2009-06-02",25.25
"609","2009-06-03",26
"610","2009-06-04",26.5
"611","2009-06-05",26.75
"612","2009-06-08",27
"613","2009-06-09",27
"614","2009-06-10",27
"615","2009-06-11",27
"616","2009-06-12",26.52
"617","2009-06-15",26.379999
"618","2009-06-16",26.290001
"619","2009-06-17",26.75
"620","2009-06-18",26.75
"621","2009-06-19",26.49
"622","2009-06-22",26
"623","2009-06-23",26.139999
"624","2009-06-24",26.379999
"625","2009-06-25",26.5
"626","2009-06-26",26.84
"627","2009-06-29",27.48
"628","2009-06-30",27.219999
"629","2009-07-01",27.25
"630","2009-07-02",26.360001
"631","2009-07-06",27.190001
"632","2009-07-07",26.059999
"633","2009-07-08",26.049999
"634","2009-07-09",26.940001
"635","2009-07-10",27.4
"636","2009-07-13",27
"637","2009-07-14",27.200001
"638","2009-07-15",26.860001
"639","2009-07-16",27.280001
"640","2009-07-17",27.02
"641","2009-07-20",26.68
"642","2009-07-21",26.799999
"643","2009-07-22",27.459999
"644","2009-07-23",28.639999
"645","2009-07-24",28.25
"646","2009-07-27",28.370001
"647","2009-07-28",28.5
"648","2009-07-29",28.59
"649","2009-07-30",28.700001
"650","2009-07-31",28.41
"651","2009-08-03",28.440001
"652","2009-08-04",29.25
"653","2009-08-05",29.049999
"654","2009-08-06",27.93
"655","2009-08-07",28.290001
"656","2009-08-10",28.51
"657","2009-08-11",28.450001
"658","2009-08-12",28.74
"659","2009-08-13",28.200001
"660","2009-08-14",27.59
"661","2009-08-17",26.620001
"662","2009-08-18",27.99
"663","2009-08-19",27.969999
"664","2009-08-20",27.450001
"665","2009-08-21",27.84
"666","2009-08-24",27.73
"667","2009-08-25",27.35
"668","2009-08-26",27.370001
"669","2009-08-27",27.5
"670","2009-08-28",27
"671","2009-08-31",26.42
"672","2009-09-01",25.559999
"673","2009-09-02",25.6
"674","2009-09-03",25.9
"675","2009-09-04",26.219999
"676","2009-09-08",26.559999
"677","2009-09-09",26.219999
"678","2009-09-10",25.870001
"679","2009-09-11",25.93
"680","2009-09-14",25.799999
"681","2009-09-15",25.940001
"682","2009-09-16",26.030001
"683","2009-09-17",25.959999
"684","2009-09-18",26.01
"685","2009-09-21",25.57
"686","2009-09-22",25.809999
"687","2009-09-23",25.51
"688","2009-09-24",25.17
"689","2009-09-25",25.559999
"690","2009-09-28",25.809999
"691","2009-09-29",25.26
"692","2009-09-30",24.33
"693","2009-10-01",23.66
"694","2009-10-02",23.370001
"695","2009-10-05",24.07
"696","2009-10-06",24.5
"697","2009-10-07",24.26
"698","2009-10-08",23.440001
"699","2009-10-09",24.33
"700","2009-10-12",24.5
"701","2009-10-13",24.290001
"702","2009-10-14",24.620001
"703","2009-10-15",25.51
"704","2009-10-16",25.41
"705","2009-10-19",25.59
"706","2009-10-20",25.120001
"707","2009-10-21",24.67
"708","2009-10-22",24.75
"709","2009-10-23",22.950001
"710","2009-10-26",22.700001
"711","2009-10-27",21.950001
"712","2009-10-28",21.99
"713","2009-10-29",21.129999
"714","2009-10-30",21.219999
"715","2009-11-02",22
"716","2009-11-03",22.18
"717","2009-11-04",20.92
"718","2009-11-05",21.030001
"719","2009-11-06",20.83
"720","2009-11-09",21.17
"721","2009-11-10",21
"722","2009-11-11",21.059999
"723","2009-11-12",20.049999
"724","2009-11-13",20.360001
"725","2009-11-16",21.790001
"726","2009-11-17",22.219999
"727","2009-11-18",21.84
"728","2009-11-19",20.790001
"729","2009-11-20",20.82
"730","2009-11-23",21.200001
"731","2009-11-24",21.76
"732","2009-11-25",21.879999
"733","2009-11-27",21.23
"734","2009-11-30",21.08
"735","2009-12-01",21.17
"736","2009-12-02",22.030001
"737","2009-12-03",22.280001
"738","2009-12-04",22.549999
"739","2009-12-07",22.92
"740","2009-12-08",22.540001
"741","2009-12-09",23.85
"742","2009-12-10",23.35
"743","2009-12-11",23.139999
"744","2009-12-14",23.690001
"745","2009-12-15",23.040001
"746","2009-12-16",23.280001
"747","2009-12-17",23.059999
"748","2009-12-18",23.25
"749","2009-12-21",23.74
"750","2009-12-22",23.780001
"751","2009-12-23",23.82
"752","2009-12-24",24.16
"753","2009-12-28",24.33
"754","2009-12-29",24.209999
"755","2009-12-30",24.4
"756","2009-12-31",24.040001
"757","2010-01-04",24.16
"758","2010-01-05",23.76
"759","2010-01-06",22.43
"760","2010-01-07",22.34
"761","2010-01-08",22.65
"762","2010-01-11",23.1
"763","2010-01-12",23.09
"764","2010-01-13",23.120001
"765","2010-01-14",23.16
"766","2010-01-15",23.08
"767","2010-01-19",23.9
"768","2010-01-20",23.32
"769","2010-01-21",23
"770","2010-01-22",23.299999
"771","2010-01-25",22.98
"772","2010-01-26",23.65
"773","2010-01-27",24.07
"774","2010-01-28",23.209999
"775","2010-01-29",23.58
"776","2010-02-01",23.68
"777","2010-02-02",23.209999
"778","2010-02-03",22.48
"779","2010-02-04",22.129999
"780","2010-02-05",22.01
"781","2010-02-08",21.360001
"782","2010-02-09",21.299999
"783","2010-02-10",21.48
"784","2010-02-11",21.68
"785","2010-02-12",21.690001
"786","2010-02-16",21.860001
"787","2010-02-17",22.049999
"788","2010-02-18",22.42
"789","2010-02-19",22.08
"790","2010-02-22",22.129999
"791","2010-02-23",23.43
"792","2010-02-24",22.91
"793","2010-02-25",22.780001
"794","2010-02-26",22.940001
"795","2010-03-01",23.67
"796","2010-03-02",24.25
"797","2010-03-03",24.15
"798","2010-03-04",24.200001
"799","2010-03-05",24.67
"800","2010-03-08",24.620001
"801","2010-03-09",25
"802","2010-03-10",25.58
"803","2010-03-11",25.879999
"804","2010-03-12",25.43
"805","2010-03-15",26.049999
"806","2010-03-16",26
"807","2010-03-17",25.4
"808","2010-03-18",25.379999
"809","2010-03-19",25.950001
"810","2010-03-22",25.639999
"811","2010-03-23",25.549999
"812","2010-03-24",25.26
"813","2010-03-25",24.59
"814","2010-03-26",24.16
"815","2010-03-29",23.17
"816","2010-03-30",23.42
"817","2010-03-31",23.4
"818","2010-04-01",23.549999
"819","2010-04-05",24.48
"820","2010-04-06",24.02
"821","2010-04-07",23.049999
"822","2010-04-08",22.700001
"823","2010-04-09",23.030001
"824","2010-04-12",22.9
"825","2010-04-13",22.950001
"826","2010-04-14",23.219999
"827","2010-04-15",23.469999
"828","2010-04-16",23
"829","2010-04-19",23.1
"830","2010-04-20",23.290001
"831","2010-04-21",23.83
"832","2010-04-22",23.629999
"833","2010-04-23",23.459999
"834","2010-04-26",23.59
"835","2010-04-27",23.15
"836","2010-04-28",23.290001
"837","2010-04-29",23.700001
"838","2010-04-30",23.33
"839","2010-05-03",23.379999
"840","2010-05-04",23.200001
"841","2010-05-05",22.799999
"842","2010-05-06",22.6
"843","2010-05-07",21.5
"844","2010-05-10",22.969999
"845","2010-05-11",22.42
"846","2010-05-12",22.16
"847","2010-05-13",22.370001
"848","2010-05-14",22.18
"849","2010-05-17",22.1
"850","2010-05-18",22.09
"851","2010-05-19",22.129999
"852","2010-05-20",21.639999
"853","2010-05-21",21.209999
"854","2010-05-24",21.35
"855","2010-05-25",21.16
"856","2010-05-26",21.32
"857","2010-05-27",21.99
"858","2010-05-28",22.26
"859","2010-06-01",20.700001
"860","2010-06-02",21.379999
"861","2010-06-03",21.51
"862","2010-06-04",20.4
"863","2010-06-07",20.33
"864","2010-06-08",20.51
"865","2010-06-09",21.790001
"866","2010-06-10",21.99
"867","2010-06-11",21.92
"868","2010-06-14",21.950001
"869","2010-06-15",22.209999
"870","2010-06-16",22.08
"871","2010-06-17",22.129999
"872","2010-06-18",22.1
"873","2010-06-21",22.129999
"874","2010-06-22",21.9
"875","2010-06-23",21.950001
"876","2010-06-24",22.200001
"877","2010-06-25",27.110001
"878","2010-06-28",25.17
"879","2010-06-29",24.4
"880","2010-06-30",24.280001
"881","2010-07-01",24.77
"882","2010-07-02",24.85
"883","2010-07-06",24.860001
"884","2010-07-07",25.74
"885","2010-07-08",26.27
"886","2010-07-09",25.4
"887","2010-07-12",24.9
"888","2010-07-13",25.969999
"889","2010-07-14",25.780001
"890","2010-07-15",25.75
"891","2010-07-16",25.26
"892","2010-07-19",25.26
"893","2010-07-20",25.99
"894","2010-07-21",25.01
"895","2010-07-22",25.82
"896","2010-07-23",26.049999
"897","2010-07-26",26.5
"898","2010-07-27",26.290001
"899","2010-07-28",26.02
"900","2010-07-29",25.93
"901","2010-07-30",26.120001
"902","2010-08-02",26.4
"903","2010-08-03",25.77
"904","2010-08-04",26.110001
"905","2010-08-05",25.940001
"906","2010-08-06",25.309999
"907","2010-08-09",26
"908","2010-08-10",25.25
"909","2010-08-11",25.030001
"910","2010-08-12",24.280001
"911","2010-08-13",23.6
"912","2010-08-16",25.200001
"913","2010-08-17",25.77
"914","2010-08-18",25.280001
"915","2010-08-19",24.15
"916","2010-08-20",23.26
"917","2010-08-23",22.200001
"918","2010-08-24",21.57
"919","2010-08-25",22.120001
"920","2010-08-26",21.99
"921","2010-08-27",22.799999
"922","2010-08-30",21.85
"923","2010-08-31",21.98
"924","2010-09-01",22.82
"925","2010-09-02",22.67
"926","2010-09-03",23.01
"927","2010-09-07",21.860001
"928","2010-09-08",22.24
"929","2010-09-09",22.129999
"930","2010-09-10",21.790001
"931","2010-09-13",22.620001
"932","2010-09-14",22.280001
"933","2010-09-15",22.610001
"934","2010-09-16",22.459999
"935","2010-09-17",22.6
"936","2010-09-20",23.629999
"937","2010-09-21",24.450001
"938","2010-09-22",23.82
"939","2010-09-23",23.08
"940","2010-09-24",23.870001
"941","2010-09-27",23.51
"942","2010-09-28",23.809999
"943","2010-09-29",24.639999
"944","2010-09-30",24.99
"945","2010-10-01",24.83
"946","2010-10-04",24.66
"947","2010-10-05",25.5
"948","2010-10-06",25.18
"949","2010-10-07",24.15
"950","2010-10-08",25.200001
"951","2010-10-11",25.040001
"952","2010-10-12",25.049999
"953","2010-10-13",25.48
"954","2010-10-14",25.02
"955","2010-10-15",25.07
"956","2010-10-18",25.27
"957","2010-10-19",23.85
"958","2010-10-20",24.549999
"959","2010-10-21",24.209999
"960","2010-10-22",23.9
"961","2010-10-25",24.73
"962","2010-10-26",24.110001
"963","2010-10-27",23.82
"964","2010-10-28",23.25
"965","2010-10-29",23.280001
"966","2010-11-01",23.299999
"967","2010-11-02",23.889999
"968","2010-11-03",24.200001
"969","2010-11-04",26.190001
"970","2010-11-05",25.540001
"971","2010-11-08",25.25
"972","2010-11-09",24.870001
"973","2010-11-10",25.16
"974","2010-11-11",25.280001
"975","2010-11-12",25.26
"976","2010-11-15",25.65
"977","2010-11-16",24.040001
"978","2010-11-17",24.4
"979","2010-11-18",24.950001
"980","2010-11-19",25.09
"981","2010-11-22",25.459999
"982","2010-11-23",24.48
"983","2010-11-24",25.209999
"984","2010-11-26",24.969999
"985","2010-11-29",24.74
"986","2010-11-30",24.370001
"987","2010-12-01",24.68
"988","2010-12-02",23.65
"989","2010-12-03",23.33
