"","date","FCFS"
"142","2007-07-26",22.48
"143","2007-07-27",22.709999
"144","2007-07-30",22.440001
"145","2007-07-31",21.790001
"146","2007-08-01",21.059999
"147","2007-08-02",21.6
"148","2007-08-03",20.83
"149","2007-08-06",21.24
"150","2007-08-07",21.1
"151","2007-08-08",21.860001
"152","2007-08-09",21.440001
"153","2007-08-10",21.360001
"154","2007-08-13",21.799999
"155","2007-08-14",20.84
"156","2007-08-15",20.379999
"157","2007-08-16",21.59
"158","2007-08-17",22.01
"159","2007-08-20",21.629999
"160","2007-08-21",22.26
"161","2007-08-22",22.190001
"162","2007-08-23",21.73
"163","2007-08-24",22.07
"164","2007-08-27",22.02
"165","2007-08-28",21.110001
"166","2007-08-29",21.25
"167","2007-08-30",21.360001
"168","2007-08-31",21.42
"169","2007-09-04",21.91
"170","2007-09-05",21.65
"171","2007-09-06",21.73
"172","2007-09-07",21.16
"173","2007-09-10",21.1
"174","2007-09-11",21.620001
"175","2007-09-12",21.450001
"176","2007-09-13",21.860001
"177","2007-09-14",21.440001
"178","2007-09-17",20.790001
"179","2007-09-18",21.49
"180","2007-09-19",22.08
"181","2007-09-20",22.26
"182","2007-09-21",22.93
"183","2007-09-24",22.85
"184","2007-09-25",22.959999
"185","2007-09-26",23.74
"186","2007-09-27",23.870001
"187","2007-09-28",23.450001
"188","2007-10-01",24.26
"189","2007-10-02",24.77
"190","2007-10-03",24.549999
"191","2007-10-04",24.129999
"192","2007-10-05",24.540001
"193","2007-10-08",24.549999
"194","2007-10-09",25.15
"195","2007-10-10",24.379999
"196","2007-10-11",24.07
"197","2007-10-12",24.809999
"198","2007-10-15",23.93
"199","2007-10-16",23.92
"200","2007-10-17",20.99
"201","2007-10-18",20.700001
"202","2007-10-19",20.15
"203","2007-10-22",19.860001
"204","2007-10-23",19.559999
"205","2007-10-24",18.68
"206","2007-10-25",18.940001
"207","2007-10-26",19.76
"208","2007-10-29",19.620001
"209","2007-10-30",19.360001
"210","2007-10-31",19.66
"211","2007-11-01",19.1
"212","2007-11-02",19
"213","2007-11-05",18.549999
"214","2007-11-06",18.59
"215","2007-11-07",16.68
"216","2007-11-08",17.15
"217","2007-11-09",16.91
"218","2007-11-12",16.700001
"219","2007-11-13",17.1
"220","2007-11-14",16.57
"221","2007-11-15",16.25
"222","2007-11-16",16.799999
"223","2007-11-19",16.17
"224","2007-11-20",16.48
"225","2007-11-21",16.1
"226","2007-11-23",16.76
"227","2007-11-26",16.08
"228","2007-11-27",16.01
"229","2007-11-28",16.67
"230","2007-11-29",16.639999
"231","2007-11-30",17
"232","2007-12-03",16.4
"233","2007-12-04",16.379999
"234","2007-12-05",16.01
"235","2007-12-06",16.450001
"236","2007-12-07",16.360001
"237","2007-12-10",16.969999
"238","2007-12-11",16.16
"239","2007-12-12",16.059999
"240","2007-12-13",16.25
"241","2007-12-14",15.95
"242","2007-12-17",15.02
"243","2007-12-18",14.9
"244","2007-12-19",14.56
"245","2007-12-20",14.49
"246","2007-12-21",15.42
"247","2007-12-24",15.68
"248","2007-12-26",15.76
"249","2007-12-27",14.46
"250","2007-12-28",14.43
"251","2007-12-31",14.68
"252","2008-01-02",14.16
"253","2008-01-03",13.91
"254","2008-01-04",12.96
"255","2008-01-07",13.44
"256","2008-01-08",13.09
"257","2008-01-09",13.26
"258","2008-01-10",13.58
"259","2008-01-11",13.23
"260","2008-01-14",13.63
"261","2008-01-15",13.41
"262","2008-01-16",13.68
"263","2008-01-17",13.4
"264","2008-01-18",13.66
"265","2008-01-22",13.91
"266","2008-01-23",9.28
"267","2008-01-24",10.31
"268","2008-01-25",9.95
"269","2008-01-28",9.52
"270","2008-01-29",9.69
"271","2008-01-30",10.19
"272","2008-01-31",10.01
"273","2008-02-01",10.15
"274","2008-02-04",9.76
"275","2008-02-05",9.31
"276","2008-02-06",9.5
"277","2008-02-07",9.56
"278","2008-02-08",9.57
"279","2008-02-11",9.18
"280","2008-02-12",9.12
"281","2008-02-13",9.44
"282","2008-02-14",9
"283","2008-02-15",8.91
"284","2008-02-19",9.16
"285","2008-02-20",9.15
"286","2008-02-21",9.07
"287","2008-02-22",9.18
"288","2008-02-25",9.39
"289","2008-02-26",9.74
"290","2008-02-27",9.53
"291","2008-02-28",9.4
"292","2008-02-29",9.35
"293","2008-03-03",9.08
"294","2008-03-04",8.68
"295","2008-03-05",8.49
"296","2008-03-06",8.06
"297","2008-03-07",7.78
"298","2008-03-10",7.54
"299","2008-03-11",8.05
"300","2008-03-12",8.23
"301","2008-03-13",8.53
"302","2008-03-14",8.22
"303","2008-03-17",9.31
"304","2008-03-18",10.4
"305","2008-03-19",9.94
"306","2008-03-20",10.34
"307","2008-03-24",10.97
"308","2008-03-25",10.92
"309","2008-03-26",10.8
"310","2008-03-27",10.63
"311","2008-03-28",10.46
"312","2008-03-31",10.33
"313","2008-04-01",11.21
"314","2008-04-02",12.11
"315","2008-04-03",11.77
"316","2008-04-04",11.97
"317","2008-04-07",12.6
"318","2008-04-08",12.82
"319","2008-04-09",12.82
"320","2008-04-10",13.12
"321","2008-04-11",13.34
"322","2008-04-14",12.63
"323","2008-04-15",12.79
"324","2008-04-16",12.78
"325","2008-04-17",13.27
"326","2008-04-18",13.24
"327","2008-04-21",12.98
"328","2008-04-22",14.22
"329","2008-04-23",15.18
"330","2008-04-24",15.58
"331","2008-04-25",16.01
"332","2008-04-28",15.72
"333","2008-04-29",15.86
"334","2008-04-30",14.84
"335","2008-05-01",15.52
"336","2008-05-02",15.85
"337","2008-05-05",15.24
"338","2008-05-06",15.5
"339","2008-05-07",15.01
"340","2008-05-08",15
"341","2008-05-09",15.08
"342","2008-05-12",16.59
"343","2008-05-13",14.98
"344","2008-05-14",14.94
"345","2008-05-15",15.45
"346","2008-05-16",15.05
"347","2008-05-19",15.27
"348","2008-05-20",15.47
"349","2008-05-21",15.2
"350","2008-05-22",15.39
"351","2008-05-23",15.07
"352","2008-05-27",15.45
"353","2008-05-28",15.3
"354","2008-05-29",15.15
"355","2008-05-30",15.39
"356","2008-06-02",15.21
"357","2008-06-03",14.98
"358","2008-06-04",15.01
"359","2008-06-05",16.879999
"360","2008-06-06",16.610001
"361","2008-06-09",16.469999
"362","2008-06-10",16.18
"363","2008-06-11",15.72
"364","2008-06-12",16.299999
"365","2008-06-13",16.030001
"366","2008-06-16",16.43
"367","2008-06-17",16.459999
"368","2008-06-18",16.4
"369","2008-06-19",16.25
"370","2008-06-20",16.219999
"371","2008-06-23",15.84
"372","2008-06-24",15.74
"373","2008-06-25",16.129999
"374","2008-06-26",15.76
"375","2008-06-27",15.92
"376","2008-06-30",14.99
"377","2008-07-01",15.47
"378","2008-07-02",15.05
"379","2008-07-03",15
"380","2008-07-07",15.35
"381","2008-07-08",16.67
"382","2008-07-09",16.57
"383","2008-07-10",16.540001
"384","2008-07-11",17.809999
"385","2008-07-14",18.02
"386","2008-07-15",18.280001
"387","2008-07-16",19.889999
"388","2008-07-17",19.23
"389","2008-07-18",18.889999
"390","2008-07-21",18.5
"391","2008-07-22",18.950001
"392","2008-07-23",18.700001
"393","2008-07-24",18.559999
"394","2008-07-25",18.799999
"395","2008-07-28",19.07
"396","2008-07-29",19.35
"397","2008-07-30",19.280001
"398","2008-07-31",19.07
"399","2008-08-01",19.33
"400","2008-08-04",19.01
"401","2008-08-05",19.389999
"402","2008-08-06",19.16
"403","2008-08-07",19.01
"404","2008-08-08",19.33
"405","2008-08-11",19.83
"406","2008-08-12",19.4
"407","2008-08-13",19.049999
"408","2008-08-14",19.049999
"409","2008-08-15",19.02
"410","2008-08-18",18.200001
"411","2008-08-19",17
"412","2008-08-20",18.08
"413","2008-08-21",17.629999
"414","2008-08-22",18.049999
"415","2008-08-25",17.629999
"416","2008-08-26",17.76
"417","2008-08-27",18.120001
"418","2008-08-28",18.82
"419","2008-08-29",18.530001
"420","2008-09-02",18.34
"421","2008-09-03",18.77
"422","2008-09-04",17.809999
"423","2008-09-05",18.040001
"424","2008-09-08",18.24
"425","2008-09-09",17.639999
"426","2008-09-10",18.440001
"427","2008-09-11",18.35
"428","2008-09-12",18.01
"429","2008-09-15",17.34
"430","2008-09-16",17.84
"431","2008-09-17",17.290001
"432","2008-09-18",17.1
"433","2008-09-19",16.450001
"434","2008-09-22",15.78
"435","2008-09-23",15.55
"436","2008-09-24",14.98
"437","2008-09-25",15
"438","2008-09-26",15.35
"439","2008-09-29",14.73
"440","2008-09-30",15
"441","2008-10-01",15.63
"442","2008-10-02",15.08
"443","2008-10-03",16.120001
"444","2008-10-06",15.81
"445","2008-10-07",15.74
"446","2008-10-08",15.07
"447","2008-10-09",14.84
"448","2008-10-10",15.18
"449","2008-10-13",16.6
"450","2008-10-14",15.77
"451","2008-10-15",14.53
"452","2008-10-16",15.31
"453","2008-10-17",14.77
"454","2008-10-20",15.1
"455","2008-10-21",15.86
"456","2008-10-22",15.32
"457","2008-10-23",15.03
"458","2008-10-24",14.75
"459","2008-10-27",13.54
"460","2008-10-28",14.43
"461","2008-10-29",14.43
"462","2008-10-30",15.12
"463","2008-10-31",15.37
"464","2008-11-03",15.34
"465","2008-11-04",16.030001
"466","2008-11-05",15.12
"467","2008-11-06",14.93
"468","2008-11-07",15.11
"469","2008-11-10",14.16
"470","2008-11-11",14.05
"471","2008-11-12",13.66
"472","2008-11-13",14.59
"473","2008-11-14",13.78
"474","2008-11-17",13.44
"475","2008-11-18",13.1
"476","2008-11-19",12.45
"477","2008-11-20",12.3
"478","2008-11-21",13.89
"479","2008-11-24",14.6
"480","2008-11-25",15.06
"481","2008-11-26",15.36
"482","2008-11-28",15.42
"483","2008-12-01",13.99
"484","2008-12-02",14.6
"485","2008-12-03",15.69
"486","2008-12-04",16.120001
"487","2008-12-05",17.360001
"488","2008-12-08",17.940001
"489","2008-12-09",17.18
"490","2008-12-10",17.620001
"491","2008-12-11",16.84
"492","2008-12-12",17.93
"493","2008-12-15",17.52
"494","2008-12-16",18.450001
"495","2008-12-17",18.959999
"496","2008-12-18",18.84
"497","2008-12-19",18.059999
"498","2008-12-22",18.049999
"499","2008-12-23",17.82
"500","2008-12-24",17.67
"501","2008-12-26",18.049999
"502","2008-12-29",18
"503","2008-12-30",18
"504","2008-12-31",19.059999
"505","2009-01-02",19.209999
"506","2009-01-05",18.129999
"507","2009-01-06",18.450001
"508","2009-01-07",15.68
"509","2009-01-08",16.34
"510","2009-01-09",16.42
"511","2009-01-12",16.32
"512","2009-01-13",17.15
"513","2009-01-14",16.43
"514","2009-01-15",16.780001
"515","2009-01-16",16.98
"516","2009-01-20",16.370001
"517","2009-01-21",15.61
"518","2009-01-22",15
"519","2009-01-23",15.5
"520","2009-01-26",15.24
"521","2009-01-27",16.75
"522","2009-01-28",18.18
"523","2009-01-29",17.139999
"524","2009-01-30",16.82
"525","2009-02-02",17.65
"526","2009-02-03",17.27
"527","2009-02-04",16.889999
"528","2009-02-05",16.780001
"529","2009-02-06",17.09
"530","2009-02-09",17.08
"531","2009-02-10",16.74
"532","2009-02-11",16.66
"533","2009-02-12",16.74
"534","2009-02-13",16.34
"535","2009-02-17",16
"536","2009-02-18",16.360001
"537","2009-02-19",16.209999
"538","2009-02-20",16
"539","2009-02-23",15.79
"540","2009-02-24",16.379999
"541","2009-02-25",15.9
"542","2009-02-26",14.12
"543","2009-02-27",13.66
"544","2009-03-02",13.37
"545","2009-03-03",12.78
"546","2009-03-04",13.53
"547","2009-03-05",12.45
"548","2009-03-06",11.72
"549","2009-03-09",11.34
"550","2009-03-10",12.56
"551","2009-03-11",12.95
"552","2009-03-12",14.18
"553","2009-03-13",14.08
"554","2009-03-16",14.18
"555","2009-03-17",14.43
"556","2009-03-18",14.39
"557","2009-03-19",14.01
"558","2009-03-20",13.49
"559","2009-03-23",13.89
"560","2009-03-24",13.92
"561","2009-03-25",14.45
"562","2009-03-26",15.2
"563","2009-03-27",14.76
"564","2009-03-30",14.61
"565","2009-03-31",14.92
"566","2009-04-01",15.4
"567","2009-04-02",16.030001
"568","2009-04-03",16.129999
"569","2009-04-06",16.610001
"570","2009-04-07",16.129999
"571","2009-04-08",16.27
"572","2009-04-09",17.379999
"573","2009-04-13",17.42
"574","2009-04-14",16.68
"575","2009-04-15",17.219999
"576","2009-04-16",17.389999
"577","2009-04-17",18.01
"578","2009-04-20",17.629999
"579","2009-04-21",17.83
"580","2009-04-22",17.4
"581","2009-04-23",17.4
"582","2009-04-24",17.059999
"583","2009-04-27",16.08
"584","2009-04-28",16.370001
"585","2009-04-29",16.9
"586","2009-04-30",16.440001
"587","2009-05-01",15.98
"588","2009-05-04",16.450001
"589","2009-05-05",16.799999
"590","2009-05-06",16.9
"591","2009-05-07",16.700001
"592","2009-05-08",16.85
"593","2009-05-11",16.370001
"594","2009-05-12",16.09
"595","2009-05-13",15.14
"596","2009-05-14",15.19
"597","2009-05-15",14.79
"598","2009-05-18",14.75
"599","2009-05-19",14.47
"600","2009-05-20",14.54
"601","2009-05-21",14.36
"602","2009-05-22",14.33
"603","2009-05-26",15.1
"604","2009-05-27",15.3
"605","2009-05-28",14.97
"606","2009-05-29",15.11
"607","2009-06-01",15.93
"608","2009-06-02",16.24
"609","2009-06-03",16.299999
"610","2009-06-04",16.799999
"611","2009-06-05",16.82
"612","2009-06-08",16.780001
"613","2009-06-09",17
"614","2009-06-10",17.049999
"615","2009-06-11",16.969999
"616","2009-06-12",16.17
"617","2009-06-15",16.08
"618","2009-06-16",15.49
"619","2009-06-17",16.25
"620","2009-06-18",16.190001
"621","2009-06-19",16.620001
"622","2009-06-22",16.27
"623","2009-06-23",16.120001
"624","2009-06-24",16.52
"625","2009-06-25",17.08
"626","2009-06-26",17.370001
"627","2009-06-29",17.67
"628","2009-06-30",17.52
"629","2009-07-01",17.559999
"630","2009-07-02",17.24
"631","2009-07-06",17.309999
"632","2009-07-07",17.24
"633","2009-07-08",17.049999
"634","2009-07-09",16.93
"635","2009-07-10",16.76
"636","2009-07-13",17.09
"637","2009-07-14",16.799999
"638","2009-07-15",17.120001
"639","2009-07-16",17.27
"640","2009-07-17",16.5
"641","2009-07-20",16.860001
"642","2009-07-21",16.99
"643","2009-07-22",18.24
"644","2009-07-23",18.58
"645","2009-07-24",18.5
"646","2009-07-27",18.450001
"647","2009-07-28",18.610001
"648","2009-07-29",18.6
"649","2009-07-30",18.99
"650","2009-07-31",18.790001
"651","2009-08-03",19.190001
"652","2009-08-04",18.959999
"653","2009-08-05",18.93
"654","2009-08-06",18.809999
"655","2009-08-07",19.48
"656","2009-08-10",19.26
"657","2009-08-11",19.1
"658","2009-08-12",18.91
"659","2009-08-13",18.74
"660","2009-08-14",18.41
"661","2009-08-17",17.879999
"662","2009-08-18",17.51
"663","2009-08-19",17.48
"664","2009-08-20",18.299999
"665","2009-08-21",18.940001
"666","2009-08-24",19.299999
"667","2009-08-25",19.059999
"668","2009-08-26",19.27
"669","2009-08-27",19.24
"670","2009-08-28",19.030001
"671","2009-08-31",18.790001
"672","2009-09-01",18.139999
"673","2009-09-02",18.049999
"674","2009-09-03",17.9
"675","2009-09-04",17.93
"676","2009-09-08",17.84
"677","2009-09-09",17.82
"678","2009-09-10",17.969999
"679","2009-09-11",17.82
"680","2009-09-14",17.59
"681","2009-09-15",17.690001
"682","2009-09-16",17.610001
"683","2009-09-17",17.639999
"684","2009-09-18",17.76
"685","2009-09-21",17.620001
"686","2009-09-22",17.58
"687","2009-09-23",17.41
"688","2009-09-24",17.360001
"689","2009-09-25",17.35
"690","2009-09-28",17.559999
"691","2009-09-29",17.18
"692","2009-09-30",17.129999
"693","2009-10-01",17.139999
"694","2009-10-02",17.1
"695","2009-10-05",17.4
"696","2009-10-06",17.65
"697","2009-10-07",17.950001
"698","2009-10-08",18.049999
"699","2009-10-09",17.75
"700","2009-10-12",17.51
"701","2009-10-13",17.290001
"702","2009-10-14",17.299999
"703","2009-10-15",17.18
"704","2009-10-16",17.1
"705","2009-10-19",17.370001
"706","2009-10-20",18.32
"707","2009-10-21",18.309999
"708","2009-10-22",18.549999
"709","2009-10-23",18.290001
"710","2009-10-26",18.200001
"711","2009-10-27",18.209999
"712","2009-10-28",17.709999
"713","2009-10-29",17.549999
"714","2009-10-30",17.18
"715","2009-11-02",17.33
"716","2009-11-03",17.52
"717","2009-11-04",17.299999
"718","2009-11-05",18.219999
"719","2009-11-06",18.26
"720","2009-11-09",18.57
"721","2009-11-10",18.25
"722","2009-11-11",17.98
"723","2009-11-12",17.450001
"724","2009-11-13",17.4
"725","2009-11-16",18.08
"726","2009-11-17",18.209999
"727","2009-11-18",18.4
"728","2009-11-19",18.379999
"729","2009-11-20",18.75
"730","2009-11-23",19
"731","2009-11-24",19.17
"732","2009-11-25",19.1
"733","2009-11-27",19.01
"734","2009-11-30",19.1
"735","2009-12-01",19.790001
"736","2009-12-02",20.52
"737","2009-12-03",20.280001
"738","2009-12-04",21.24
"739","2009-12-07",21.530001
"740","2009-12-08",20.93
"741","2009-12-09",20.870001
"742","2009-12-10",20.75
"743","2009-12-11",21.5
"744","2009-12-14",21.540001
"745","2009-12-15",21.459999
"746","2009-12-16",21.92
"747","2009-12-17",21.6
"748","2009-12-18",21.940001
"749","2009-12-21",22.18
"750","2009-12-22",21.950001
"751","2009-12-23",22.139999
"752","2009-12-24",22.299999
"753","2009-12-28",22.66
"754","2009-12-29",22.68
"755","2009-12-30",22.379999
"756","2009-12-31",22.190001
"757","2010-01-04",22.690001
"758","2010-01-05",21.870001
"759","2010-01-06",21.690001
"760","2010-01-07",22.040001
"761","2010-01-08",21.75
"762","2010-01-11",21.950001
"763","2010-01-12",22.82
"764","2010-01-13",22.860001
"765","2010-01-14",23
"766","2010-01-15",22.99
"767","2010-01-19",23.059999
"768","2010-01-20",22.99
"769","2010-01-21",22.700001
"770","2010-01-22",21.940001
"771","2010-01-25",21.82
"772","2010-01-26",21.799999
"773","2010-01-27",23.23
"774","2010-01-28",22.76
"775","2010-01-29",22.83
"776","2010-02-01",22.51
"777","2010-02-02",21.91
"778","2010-02-03",21.469999
"779","2010-02-04",21.110001
"780","2010-02-05",20.889999
"781","2010-02-08",20.639999
"782","2010-02-09",21.059999
"783","2010-02-10",21.27
"784","2010-02-11",21.549999
"785","2010-02-12",21.25
"786","2010-02-16",21.25
"787","2010-02-17",21.290001
"788","2010-02-18",21.67
"789","2010-02-19",21.43
"790","2010-02-22",21.41
"791","2010-02-23",21.25
"792","2010-02-24",21.32
"793","2010-02-25",21.25
"794","2010-02-26",21.219999
"795","2010-03-01",21.959999
"796","2010-03-02",22.07
"797","2010-03-03",21.75
"798","2010-03-04",21.98
"799","2010-03-05",22.290001
"800","2010-03-08",22.219999
"801","2010-03-09",21.98
"802","2010-03-10",21.959999
"803","2010-03-11",21.959999
"804","2010-03-12",21.879999
"805","2010-03-15",22.030001
"806","2010-03-16",22.1
"807","2010-03-17",22.030001
"808","2010-03-18",22.24
"809","2010-03-19",22.15
"810","2010-03-22",21.780001
"811","2010-03-23",21.33
"812","2010-03-24",21.17
"813","2010-03-25",21.129999
"814","2010-03-26",21.41
"815","2010-03-29",22.01
"816","2010-03-30",21.48
"817","2010-03-31",21.610001
"818","2010-04-01",21.59
"819","2010-04-05",21.950001
"820","2010-04-06",22.040001
"821","2010-04-07",21.4
"822","2010-04-08",21.49
"823","2010-04-09",21.92
"824","2010-04-12",22.139999
"825","2010-04-13",22.24
"826","2010-04-14",22.77
"827","2010-04-15",23.059999
"828","2010-04-16",22.99
"829","2010-04-19",23.110001
"830","2010-04-20",23.52
"831","2010-04-21",23.629999
"832","2010-04-22",23.450001
"833","2010-04-23",23.49
"834","2010-04-26",23.129999
"835","2010-04-27",22.84
"836","2010-04-28",22.91
"837","2010-04-29",23
"838","2010-04-30",22.059999
"839","2010-05-03",22.6
"840","2010-05-04",21.33
"841","2010-05-05",21.26
"842","2010-05-06",21.120001
"843","2010-05-07",20.540001
"844","2010-05-10",21.280001
"845","2010-05-11",21.66
"846","2010-05-12",22.110001
"847","2010-05-13",21.93
"848","2010-05-14",21.48
"849","2010-05-17",21.85
"850","2010-05-18",21.370001
"851","2010-05-19",21.620001
"852","2010-05-20",20.860001
"853","2010-05-21",20.92
"854","2010-05-24",20.610001
"855","2010-05-25",20.4
"856","2010-05-26",20.49
"857","2010-05-27",21.190001
"858","2010-05-28",21.030001
"859","2010-06-01",20.85
"860","2010-06-02",21.68
"861","2010-06-03",21.530001
"862","2010-06-04",20.940001
"863","2010-06-07",20.709999
"864","2010-06-08",21.040001
"865","2010-06-09",21.040001
"866","2010-06-10",21.360001
"867","2010-06-11",21.66
"868","2010-06-14",21.610001
"869","2010-06-15",21.91
"870","2010-06-16",21.83
"871","2010-06-17",21.73
"872","2010-06-18",21.68
"873","2010-06-21",22.08
"874","2010-06-22",21.940001
"875","2010-06-23",21.530001
"876","2010-06-24",20.99
"877","2010-06-25",21.93
"878","2010-06-28",22.34
"879","2010-06-29",21.91
"880","2010-06-30",21.799999
"881","2010-07-01",21.84
"882","2010-07-02",21.74
"883","2010-07-06",21.17
"884","2010-07-07",21.68
"885","2010-07-08",22.24
"886","2010-07-09",22.93
"887","2010-07-12",23.049999
"888","2010-07-13",23.25
"889","2010-07-14",23.23
"890","2010-07-15",23.209999
"891","2010-07-16",22.52
"892","2010-07-19",22.639999
"893","2010-07-20",22.879999
"894","2010-07-21",23.540001
"895","2010-07-22",24.530001
"896","2010-07-23",24.52
"897","2010-07-26",24.620001
"898","2010-07-27",24.549999
"899","2010-07-28",24.57
"900","2010-07-29",24.23
"901","2010-07-30",23.98
"902","2010-08-02",24.5
"903","2010-08-03",24.4
"904","2010-08-04",24.639999
"905","2010-08-05",24.15
"906","2010-08-06",24.16
"907","2010-08-09",24.870001
"908","2010-08-10",24.27
"909","2010-08-11",23.4
"910","2010-08-12",23.700001
"911","2010-08-13",23.76
"912","2010-08-16",24
"913","2010-08-17",24.74
"914","2010-08-18",24.65
"915","2010-08-19",23.889999
"916","2010-08-20",23.92
"917","2010-08-23",23.35
"918","2010-08-24",23.139999
"919","2010-08-25",23.18
"920","2010-08-26",23.370001
"921","2010-08-27",24.120001
"922","2010-08-30",23.379999
"923","2010-08-31",23.860001
"924","2010-09-01",24.719999
"925","2010-09-02",25.16
"926","2010-09-03",25.73
"927","2010-09-07",24.99
"928","2010-09-08",25.129999
"929","2010-09-09",25.030001
"930","2010-09-10",24.51
"931","2010-09-13",25.09
"932","2010-09-14",25.370001
"933","2010-09-15",25.83
"934","2010-09-16",25.549999
"935","2010-09-17",25.34
"936","2010-09-20",25.549999
"937","2010-09-21",25.83
"938","2010-09-22",25.6
"939","2010-09-23",25.389999
"940","2010-09-24",26.43
"941","2010-09-27",26.67
"942","2010-09-28",27.200001
"943","2010-09-29",27.5
"944","2010-09-30",27.75
"945","2010-10-01",27.17
"946","2010-10-04",26.709999
"947","2010-10-05",27.65
"948","2010-10-06",27.75
"949","2010-10-07",27.889999
"950","2010-10-08",27.92
"951","2010-10-11",27.610001
"952","2010-10-12",27.84
"953","2010-10-13",28
"954","2010-10-14",28.540001
"955","2010-10-15",28.4
"956","2010-10-18",28.75
"957","2010-10-19",28.5
"958","2010-10-20",29.639999
"959","2010-10-21",29.9
"960","2010-10-22",29.25
"961","2010-10-25",27.959999
"962","2010-10-26",28.299999
"963","2010-10-27",28.25
"964","2010-10-28",29.379999
"965","2010-10-29",29.07
"966","2010-11-01",28.59
"967","2010-11-02",29.25
"968","2010-11-03",29.5
"969","2010-11-04",29.52
"970","2010-11-05",29.940001
"971","2010-11-08",30.139999
"972","2010-11-09",29.82
"973","2010-11-10",30.139999
"974","2010-11-11",30.440001
"975","2010-11-12",29.82
"976","2010-11-15",29.76
