"","date","RAMP"
"84","2007-05-03",23.01
"85","2007-05-04",23.5
"86","2007-05-07",23.219999
"87","2007-05-08",24.549999
"88","2007-05-09",24.23
"89","2007-05-10",24.76
"90","2007-05-11",24.49
"91","2007-05-14",23.889999
"92","2007-05-15",23.76
"93","2007-05-16",23.67
"94","2007-05-17",27.950001
"95","2007-05-18",27.780001
"96","2007-05-21",28.040001
"97","2007-05-22",28
"98","2007-05-23",27.84
"99","2007-05-24",27.709999
"100","2007-05-25",27.68
"101","2007-05-29",27.74
"102","2007-05-30",28.09
"103","2007-05-31",27.799999
"104","2007-06-01",28.030001
"105","2007-06-04",27.83
"106","2007-06-05",27.57
"107","2007-06-06",27.559999
"108","2007-06-07",27.23
"109","2007-06-08",27.469999
"110","2007-06-11",27.360001
"111","2007-06-12",27.219999
"112","2007-06-13",27.379999
"113","2007-06-14",27.440001
"114","2007-06-15",27.549999
"115","2007-06-18",27.09
"116","2007-06-19",27.059999
"117","2007-06-20",27.09
"118","2007-06-21",26.870001
"119","2007-06-22",26.48
"120","2007-06-25",26.309999
"121","2007-06-26",26.16
"122","2007-06-27",26.280001
"123","2007-06-28",26.4
"124","2007-06-29",26.450001
"125","2007-07-02",26.42
"126","2007-07-03",26.370001
"127","2007-07-05",26.360001
"128","2007-07-06",26.450001
"129","2007-07-09",26.66
"130","2007-07-10",26.52
"131","2007-07-11",26.540001
"132","2007-07-12",26.49
"133","2007-07-13",26.6
"134","2007-07-16",26.450001
"135","2007-07-17",26.4
"136","2007-07-18",26.34
"137","2007-07-19",26.27
"138","2007-07-20",26.209999
"139","2007-07-23",26.01
"140","2007-07-24",25.360001
"141","2007-07-25",25.57
"142","2007-07-26",24.57
"143","2007-07-27",25.450001
"144","2007-07-30",25.32
"145","2007-07-31",25.16
"146","2007-08-01",25.030001
"147","2007-08-02",25.33
"148","2007-08-03",25.17
"149","2007-08-06",24.950001
"150","2007-08-07",24.92
"151","2007-08-08",24.99
"152","2007-08-09",23.860001
"153","2007-08-10",23.360001
"154","2007-08-13",23.17
"155","2007-08-14",22.76
"156","2007-08-15",22.6
"157","2007-08-16",22.559999
"158","2007-08-17",23.040001
"159","2007-08-20",23.440001
"160","2007-08-21",24.16
"161","2007-08-22",24.66
"162","2007-08-23",24.540001
"163","2007-08-24",24.690001
"164","2007-08-27",24.450001
"165","2007-08-28",24.280001
"166","2007-08-29",24.459999
"167","2007-08-30",24.34
"168","2007-08-31",24.5
"169","2007-09-04",24.200001
"170","2007-09-05",24.02
"171","2007-09-06",24.049999
"172","2007-09-07",23.93
"173","2007-09-10",23.860001
"174","2007-09-11",23.790001
"175","2007-09-12",23.799999
"176","2007-09-13",23.450001
"177","2007-09-14",23.16
"178","2007-09-17",22.219999
"179","2007-09-18",22.4
"180","2007-09-19",22.540001
"181","2007-09-20",22.59
"182","2007-09-21",22.18
"183","2007-09-24",20.549999
"184","2007-09-25",19.5
"185","2007-09-26",19.360001
"186","2007-09-27",19.889999
"187","2007-09-28",19.790001
"188","2007-10-01",15.89
"189","2007-10-02",15.31
"190","2007-10-03",15.14
"191","2007-10-04",15.66
"192","2007-10-05",15.57
"193","2007-10-08",15.54
"194","2007-10-09",15.45
"195","2007-10-10",15.59
"196","2007-10-11",15.26
"197","2007-10-12",14.98
"198","2007-10-15",14.26
"199","2007-10-16",14.21
"200","2007-10-17",14.01
"201","2007-10-18",13.86
"202","2007-10-19",13.61
"203","2007-10-22",13.76
"204","2007-10-23",13.42
"205","2007-10-24",14.17
"206","2007-10-25",13.14
"207","2007-10-26",13.01
"208","2007-10-29",13.4
"209","2007-10-30",13.25
"210","2007-10-31",13.14
"211","2007-11-01",12.8
"212","2007-11-02",12.9
"213","2007-11-05",12.91
"214","2007-11-06",12.89
"215","2007-11-07",12.51
"216","2007-11-08",12.34
"217","2007-11-09",12.3
"218","2007-11-12",12.16
"219","2007-11-13",13.15
"220","2007-11-14",13.32
"221","2007-11-15",13.01
"222","2007-11-16",12.92
"223","2007-11-19",12.42
"224","2007-11-20",12.4
"225","2007-11-21",12.27
"226","2007-11-23",12.37
"227","2007-11-26",11.76
"228","2007-11-27",11.89
"229","2007-11-28",12.29
"230","2007-11-29",12.1
"231","2007-11-30",12.32
"232","2007-12-03",12
"233","2007-12-04",11.56
"234","2007-12-05",11.91
"235","2007-12-06",12.06
"236","2007-12-07",12.15
"237","2007-12-10",12.17
"238","2007-12-11",11.73
"239","2007-12-12",11.53
"240","2007-12-13",11.5
"241","2007-12-14",11.29
"242","2007-12-17",11.1
"243","2007-12-18",10.88
"244","2007-12-19",10.7
"245","2007-12-20",11.01
"246","2007-12-21",11.64
"247","2007-12-24",11.74
"248","2007-12-26",11.68
"249","2007-12-27",11.72
"250","2007-12-28",11.79
"251","2007-12-31",11.73
"252","2008-01-02",11.15
"253","2008-01-03",10.93
"254","2008-01-04",10.65
"255","2008-01-07",10.49
"256","2008-01-08",10.17
"257","2008-01-09",10.45
"258","2008-01-10",10.32
"259","2008-01-11",10.01
"260","2008-01-14",10.08
"261","2008-01-15",9.8
"262","2008-01-16",10.09
"263","2008-01-17",9.75
"264","2008-01-18",9.38
"265","2008-01-22",9.09
"266","2008-01-23",9
"267","2008-01-24",10.41
"268","2008-01-25",10.43
"269","2008-01-28",10.32
"270","2008-01-29",10.35
"271","2008-01-30",10.35
"272","2008-01-31",10.61
"273","2008-02-01",11.26
"274","2008-02-04",11.02
"275","2008-02-05",11.08
"276","2008-02-06",11.09
"277","2008-02-07",11.19
"278","2008-02-08",11.47
"279","2008-02-11",11.5
"280","2008-02-12",11.76
"281","2008-02-13",12.06
"282","2008-02-14",12.52
"283","2008-02-15",12.87
"284","2008-02-19",12.89
"285","2008-02-20",13.14
"286","2008-02-21",13.42
"287","2008-02-22",13.5
"288","2008-02-25",13.49
"289","2008-02-26",13.3
"290","2008-02-27",13.34
"291","2008-02-28",13.21
"292","2008-02-29",12.71
"293","2008-03-03",12.63
"294","2008-03-04",12.44
"295","2008-03-05",12.47
"296","2008-03-06",12.11
"297","2008-03-07",11.96
"298","2008-03-10",11.76
"299","2008-03-11",11.76
"300","2008-03-12",11.86
"301","2008-03-13",11.81
"302","2008-03-14",11.35
"303","2008-03-17",10.99
"304","2008-03-18",10.99
"305","2008-03-19",10.82
"306","2008-03-20",11
"307","2008-03-24",11.45
"308","2008-03-25",11.69
"309","2008-03-26",11.86
"310","2008-03-27",11.63
"311","2008-03-28",11.51
"312","2008-03-31",11.87
"313","2008-04-01",11.93
"314","2008-04-02",11.97
"315","2008-04-03",11.94
"316","2008-04-04",11.78
"317","2008-04-07",11.65
"318","2008-04-08",11.68
"319","2008-04-09",11.37
"320","2008-04-10",11.2
"321","2008-04-11",10.92
"322","2008-04-14",10.94
"323","2008-04-15",10.83
"324","2008-04-16",10.59
"325","2008-04-17",10.55
"326","2008-04-18",10.6
"327","2008-04-21",10.64
"328","2008-04-22",10.87
"329","2008-04-23",11.29
"330","2008-04-24",11.62
"331","2008-04-25",11.84
"332","2008-04-28",11.7
"333","2008-04-29",11.8
"334","2008-04-30",11.83
"335","2008-05-01",12.31
"336","2008-05-02",12.45
"337","2008-05-05",12.13
"338","2008-05-06",12.13
"339","2008-05-07",12.01
"340","2008-05-08",11.96
"341","2008-05-09",12.17
"342","2008-05-12",12.26
"343","2008-05-13",12.2
"344","2008-05-14",12.33
"345","2008-05-15",12.35
"346","2008-05-16",12.5
"347","2008-05-19",13.47
"348","2008-05-20",13.49
"349","2008-05-21",13.5
"350","2008-05-22",13.7
"351","2008-05-23",13.63
"352","2008-05-27",14.1
"353","2008-05-28",14.24
"354","2008-05-29",14.46
"355","2008-05-30",14.67
"356","2008-06-02",14.72
"357","2008-06-03",14.77
"358","2008-06-04",14.91
"359","2008-06-05",14.98
"360","2008-06-06",14.8
"361","2008-06-09",14.58
"362","2008-06-10",14.53
"363","2008-06-11",14.51
"364","2008-06-12",14.65
"365","2008-06-13",14.66
"366","2008-06-16",14.91
"367","2008-06-17",14.64
"368","2008-06-18",14.06
"369","2008-06-19",13.64
"370","2008-06-20",13.4
"371","2008-06-23",12.93
"372","2008-06-24",13
"373","2008-06-25",13.08
"374","2008-06-26",12.16
"375","2008-06-27",11.81
"376","2008-06-30",11.49
"377","2008-07-01",11.8
"378","2008-07-02",11.44
"379","2008-07-03",11.28
"380","2008-07-07",11.36
"381","2008-07-08",12.25
"382","2008-07-09",11.54
"383","2008-07-10",11.59
"384","2008-07-11",12.01
"385","2008-07-14",11.31
"386","2008-07-15",11.04
"387","2008-07-16",11.44
"388","2008-07-17",11.38
"389","2008-07-18",11.39
"390","2008-07-21",11.35
"391","2008-07-22",11.99
"392","2008-07-23",12.39
"393","2008-07-24",12.17
"394","2008-07-25",11.9
"395","2008-07-28",11.66
"396","2008-07-29",12.41
"397","2008-07-30",12.16
"398","2008-07-31",12.84
"399","2008-08-01",13.05
"400","2008-08-04",13.07
"401","2008-08-05",13.54
"402","2008-08-06",13.59
"403","2008-08-07",13.47
"404","2008-08-08",14
"405","2008-08-11",14.35
"406","2008-08-12",14.12
"407","2008-08-13",14.21
"408","2008-08-14",14.15
"409","2008-08-15",13.95
"410","2008-08-18",13.86
"411","2008-08-19",13.47
"412","2008-08-20",13.89
"413","2008-08-21",13.71
"414","2008-08-22",14.02
"415","2008-08-25",13.71
"416","2008-08-26",13.92
"417","2008-08-27",14.75
"418","2008-08-28",14.79
"419","2008-08-29",14.45
"420","2008-09-02",14.47
"421","2008-09-03",14.55
"422","2008-09-04",13.98
"423","2008-09-05",14.18
"424","2008-09-08",14.65
"425","2008-09-09",14.2
"426","2008-09-10",14.67
"427","2008-09-11",14.79
"428","2008-09-12",14.96
"429","2008-09-15",14.07
"430","2008-09-16",13.67
"431","2008-09-17",12.85
"432","2008-09-18",12.34
"433","2008-09-19",13.43
"434","2008-09-22",12.74
"435","2008-09-23",12.62
"436","2008-09-24",12.42
"437","2008-09-25",12.76
"438","2008-09-26",12.86
"439","2008-09-29",11.85
"440","2008-09-30",12.54
"441","2008-10-01",12.49
"442","2008-10-02",11.81
"443","2008-10-03",11.39
"444","2008-10-06",11.53
"445","2008-10-07",10.39
"446","2008-10-08",9.74
"447","2008-10-09",8.36
"448","2008-10-10",9.02
"449","2008-10-13",10.8
"450","2008-10-14",10.69
"451","2008-10-15",9.32
"452","2008-10-16",9.33
"453","2008-10-17",8.67
"454","2008-10-20",9.01
"455","2008-10-21",8.81
"456","2008-10-22",8.36
"457","2008-10-23",7.94
"458","2008-10-24",7.49
"459","2008-10-27",7.11
"460","2008-10-28",8
"461","2008-10-29",8.24
"462","2008-10-30",8.25
"463","2008-10-31",7.86
"464","2008-11-03",7.74
"465","2008-11-04",7.94
"466","2008-11-05",7.54
"467","2008-11-06",6.92
"468","2008-11-07",7.24
"469","2008-11-10",7.61
"470","2008-11-11",7.38
"471","2008-11-12",6.97
"472","2008-11-13",7.1
"473","2008-11-14",6.78
"474","2008-11-17",7
"475","2008-11-18",7.14
"476","2008-11-19",6.79
"477","2008-11-20",6.74
"478","2008-11-21",6.98
"479","2008-11-24",7.2
"480","2008-11-25",7.18
"481","2008-11-26",7.55
"482","2008-11-28",7.51
"483","2008-12-01",6.6
"484","2008-12-02",6.85
"485","2008-12-03",7.02
"486","2008-12-04",6.68
"487","2008-12-05",7.1
"488","2008-12-08",7.25
"489","2008-12-09",7.29
"490","2008-12-10",7.57
"491","2008-12-11",7.31
"492","2008-12-12",7.58
"493","2008-12-15",7.23
"494","2008-12-16",7.9
"495","2008-12-17",8.43
"496","2008-12-18",8.4
"497","2008-12-19",8.59
"498","2008-12-22",8.13
"499","2008-12-23",7.6
"500","2008-12-24",7.66
"501","2008-12-26",7.72
"502","2008-12-29",7.25
"503","2008-12-30",7.83
"504","2008-12-31",8.11
"505","2009-01-02",8.03
"506","2009-01-05",8.32
"507","2009-01-06",8.72
"508","2009-01-07",9.02
"509","2009-01-08",9.06
"510","2009-01-09",8.59
"511","2009-01-12",8.59
"512","2009-01-13",8.66
"513","2009-01-14",8.62
"514","2009-01-15",8.75
"515","2009-01-16",9
"516","2009-01-20",7.92
"517","2009-01-21",8.7
"518","2009-01-22",8.37
"519","2009-01-23",8.52
"520","2009-01-26",8.73
"521","2009-01-27",8.7
"522","2009-01-28",8.85
"523","2009-01-29",8.6
"524","2009-01-30",9.51
"525","2009-02-02",10.28
"526","2009-02-03",10.36
"527","2009-02-04",10.15
"528","2009-02-05",9.88
"529","2009-02-06",9.91
"530","2009-02-09",9.85
"531","2009-02-10",9.4
"532","2009-02-11",9.42
"533","2009-02-12",9.51
"534","2009-02-13",9.4
"535","2009-02-17",9.3
"536","2009-02-18",9.14
"537","2009-02-19",9.08
"538","2009-02-20",8.92
"539","2009-02-23",8.55
"540","2009-02-24",8.73
"541","2009-02-25",8.66
"542","2009-02-26",8.42
"543","2009-02-27",8.28
"544","2009-03-02",7.63
"545","2009-03-03",7.82
"546","2009-03-04",7.62
"547","2009-03-05",7.21
"548","2009-03-06",7.2
"549","2009-03-09",7.16
"550","2009-03-10",7.26
"551","2009-03-11",7.31
"552","2009-03-12",7.31
"553","2009-03-13",7.34
"554","2009-03-16",7.23
"555","2009-03-17",7.36
"556","2009-03-18",7.47
"557","2009-03-19",7.46
"558","2009-03-20",7.19
"559","2009-03-23",7.53
"560","2009-03-24",7.38
"561","2009-03-25",7.47
"562","2009-03-26",8.03
"563","2009-03-27",7.56
"564","2009-03-30",7.44
"565","2009-03-31",7.4
"566","2009-04-01",7.35
"567","2009-04-02",7.76
"568","2009-04-03",8.46
"569","2009-04-06",9.03
"570","2009-04-07",8.9
"571","2009-04-08",8.89
"572","2009-04-09",9.38
"573","2009-04-13",9.11
"574","2009-04-14",8.75
"575","2009-04-15",8.92
"576","2009-04-16",9.16
"577","2009-04-17",9.14
"578","2009-04-20",8.68
"579","2009-04-21",9.03
"580","2009-04-22",9.11
"581","2009-04-23",9.05
"582","2009-04-24",9.14
"583","2009-04-27",9.33
"584","2009-04-28",9.39
"585","2009-04-29",9.65
"586","2009-04-30",9.65
"587","2009-05-01",9.55
"588","2009-05-04",9.6
"589","2009-05-05",9.56
"590","2009-05-06",9.55
"591","2009-05-07",9.23
"592","2009-05-08",9.73
"593","2009-05-11",9.47
"594","2009-05-12",9.54
"595","2009-05-13",8.94
"596","2009-05-14",9.32
"597","2009-05-15",9.94
"598","2009-05-18",10.32
"599","2009-05-19",10.34
"600","2009-05-20",10.44
"601","2009-05-21",10.28
"602","2009-05-22",10.1
"603","2009-05-26",10.39
"604","2009-05-27",10.49
"605","2009-05-28",10.54
"606","2009-05-29",10.66
"607","2009-06-01",10.96
"608","2009-06-02",11.22
"609","2009-06-03",11.35
"610","2009-06-04",11.73
"611","2009-06-05",11.87
"612","2009-06-08",11.76
"613","2009-06-09",11.99
"614","2009-06-10",12.13
"615","2009-06-11",12.27
"616","2009-06-12",12.19
"617","2009-06-15",12
"618","2009-06-16",11.9
"619","2009-06-17",12.01
"620","2009-06-18",11.86
"621","2009-06-19",11.9
"622","2009-06-22",11.45
"623","2009-06-23",11.2
"624","2009-06-24",11.37
"625","2009-06-25",8.92
"626","2009-06-26",8.95
"627","2009-06-29",8.9
"628","2009-06-30",8.83
"629","2009-07-01",8.83
"630","2009-07-02",8.59
"631","2009-07-06",8.43
"632","2009-07-07",8.04
"633","2009-07-08",8.02
"634","2009-07-09",7.97
"635","2009-07-10",7.99
"636","2009-07-13",8.04
"637","2009-07-14",8.24
"638","2009-07-15",8.98
"639","2009-07-16",8.94
"640","2009-07-17",8.72
"641","2009-07-20",8.89
"642","2009-07-21",8.91
"643","2009-07-22",9.07
"644","2009-07-23",9.29
"645","2009-07-24",9.28
"646","2009-07-27",9.49
"647","2009-07-28",9.62
"648","2009-07-29",9.66
"649","2009-07-30",9.92
"650","2009-07-31",9.65
"651","2009-08-03",9.95
"652","2009-08-04",9.83
"653","2009-08-05",9.68
"654","2009-08-06",9.65
"655","2009-08-07",10.12
"656","2009-08-10",9.7
"657","2009-08-11",9.81
"658","2009-08-12",9.97
"659","2009-08-13",10.05
"660","2009-08-14",9.89
"661","2009-08-17",9.79
"662","2009-08-18",10
"663","2009-08-19",9.99
"664","2009-08-20",10.02
"665","2009-08-21",10.04
"666","2009-08-24",9.88
"667","2009-08-25",9.81
"668","2009-08-26",9.63
"669","2009-08-27",9.53
"670","2009-08-28",9.27
"671","2009-08-31",9.12
"672","2009-09-01",8.92
"673","2009-09-02",8.84
"674","2009-09-03",8.77
"675","2009-09-04",8.93
"676","2009-09-08",8.93
"677","2009-09-09",9.33
"678","2009-09-10",9.7
"679","2009-09-11",9.49
"680","2009-09-14",9.52
"681","2009-09-15",9.72
"682","2009-09-16",9.97
"683","2009-09-17",10
"684","2009-09-18",9.77
"685","2009-09-21",9.59
"686","2009-09-22",9.4
"687","2009-09-23",9.39
"688","2009-09-24",9.42
"689","2009-09-25",9.34
"690","2009-09-28",9.7
"691","2009-09-29",9.7
"692","2009-09-30",9.46
"693","2009-10-01",9.15
"694","2009-10-02",9.08
"695","2009-10-05",9.2
"696","2009-10-06",9.47
"697","2009-10-07",9.55
"698","2009-10-08",9.69
"699","2009-10-09",9.87
"700","2009-10-12",9.91
"701","2009-10-13",9.62
"702","2009-10-14",9.76
"703","2009-10-15",9.94
"704","2009-10-16",9.94
"705","2009-10-19",9.99
"706","2009-10-20",9.93
"707","2009-10-21",9.85
"708","2009-10-22",9.94
"709","2009-10-23",9.63
"710","2009-10-26",9.67
"711","2009-10-27",9.85
"712","2009-10-28",9.65
"713","2009-10-29",11.26
"714","2009-10-30",11.48
"715","2009-11-02",11.51
"716","2009-11-03",11.46
"717","2009-11-04",11.49
"718","2009-11-05",11.76
"719","2009-11-06",11.82
"720","2009-11-09",12.14
"721","2009-11-10",12.05
"722","2009-11-11",12.09
"723","2009-11-12",11.78
"724","2009-11-13",12.09
"725","2009-11-16",12.49
"726","2009-11-17",12.32
"727","2009-11-18",12.24
"728","2009-11-19",11.97
"729","2009-11-20",11.99
"730","2009-11-23",12.19
"731","2009-11-24",11.98
"732","2009-11-25",11.88
"733","2009-11-27",11.67
"734","2009-11-30",11.54
"735","2009-12-01",12.05
"736","2009-12-02",12.15
"737","2009-12-03",12.1
"738","2009-12-04",12.38
"739","2009-12-07",12.45
"740","2009-12-08",12.16
"741","2009-12-09",12.04
"742","2009-12-10",11.78
"743","2009-12-11",11.95
"744","2009-12-14",12.07
"745","2009-12-15",13.1
"746","2009-12-16",12.97
"747","2009-12-17",12.81
"748","2009-12-18",12.97
"749","2009-12-21",13.19
"750","2009-12-22",13.41
"751","2009-12-23",13.86
"752","2009-12-24",13.98
"753","2009-12-28",14.16
"754","2009-12-29",13.69
"755","2009-12-30",13.55
"756","2009-12-31",13.43
"757","2010-01-04",13.83
"758","2010-01-05",13.7
"759","2010-01-06",13.76
"760","2010-01-07",13.88
"761","2010-01-08",13.79
"762","2010-01-11",13.72
"763","2010-01-12",13.69
"764","2010-01-13",14.03
"765","2010-01-14",14.05
"766","2010-01-15",13.76
"767","2010-01-19",14.53
"768","2010-01-20",14.29
"769","2010-01-21",14.24
"770","2010-01-22",13.9
"771","2010-01-25",14.9
"772","2010-01-26",14.07
"773","2010-01-27",13.95
"774","2010-01-28",14.03
"775","2010-01-29",15.38
"776","2010-02-01",15.07
"777","2010-02-02",15.6
"778","2010-02-03",16.299999
"779","2010-02-04",15.96
"780","2010-02-05",16.02
"781","2010-02-08",15.65
"782","2010-02-09",15.61
"783","2010-02-10",15.4
"784","2010-02-11",15.72
"785","2010-02-12",15.83
"786","2010-02-16",15.9
"787","2010-02-17",16
"788","2010-02-18",16.309999
"789","2010-02-19",16.530001
"790","2010-02-22",16.719999
"791","2010-02-23",16.75
"792","2010-02-24",16.77
"793","2010-02-25",16.889999
"794","2010-02-26",16.860001
"795","2010-03-01",17.459999
"796","2010-03-02",18.52
"797","2010-03-03",18.030001
"798","2010-03-04",17.959999
"799","2010-03-05",18.01
"800","2010-03-08",18.32
"801","2010-03-09",18.379999
"802","2010-03-10",18.280001
"803","2010-03-11",18.219999
"804","2010-03-12",17.98
"805","2010-03-15",17.860001
"806","2010-03-16",17.9
"807","2010-03-17",17.9
"808","2010-03-18",17.780001
"809","2010-03-19",17.559999
"810","2010-03-22",17.870001
"811","2010-03-23",17.99
"812","2010-03-24",17.700001
"813","2010-03-25",17.559999
"814","2010-03-26",17.51
"815","2010-03-29",17.59
"816","2010-03-30",17.9
"817","2010-03-31",17.940001
"818","2010-04-01",17.959999
"819","2010-04-05",18.48
"820","2010-04-06",18.889999
"821","2010-04-07",18.74
"822","2010-04-08",18.73
"823","2010-04-09",18.700001
"824","2010-04-12",18.860001
"825","2010-04-13",18.709999
"826","2010-04-14",19.040001
"827","2010-04-15",19.25
"828","2010-04-16",18.950001
"829","2010-04-19",18.93
"830","2010-04-20",19.110001
"831","2010-04-21",19.1
"832","2010-04-22",19.59
"833","2010-04-23",19.65
"834","2010-04-26",19.959999
"835","2010-04-27",19.24
"836","2010-04-28",19.18
"837","2010-04-29",19.5
"838","2010-04-30",19.08
"839","2010-05-03",19.299999
"840","2010-05-04",18.58
"841","2010-05-05",18.08
"842","2010-05-06",17.83
"843","2010-05-07",17.27
"844","2010-05-10",18.549999
"845","2010-05-11",19.01
"846","2010-05-12",19.450001
"847","2010-05-13",19.299999
"848","2010-05-14",18.67
"849","2010-05-17",18.459999
"850","2010-05-18",17.790001
"851","2010-05-19",17.370001
"852","2010-05-20",16.09
"853","2010-05-21",16.299999
"854","2010-05-24",16.1
"855","2010-05-25",15.98
"856","2010-05-26",16.01
"857","2010-05-27",17.360001
"858","2010-05-28",17.41
"859","2010-06-01",16.25
"860","2010-06-02",16.5
"861","2010-06-03",16.51
"862","2010-06-04",15.88
"863","2010-06-07",15.49
"864","2010-06-08",15.07
"865","2010-06-09",15.1
"866","2010-06-10",15.66
"867","2010-06-11",15.52
"868","2010-06-14",15.65
"869","2010-06-15",16.129999
"870","2010-06-16",16.139999
"871","2010-06-17",16.110001
"872","2010-06-18",15.69
"873","2010-06-21",15.78
"874","2010-06-22",15.15
"875","2010-06-23",15.17
"876","2010-06-24",15.02
"877","2010-06-25",15.15
"878","2010-06-28",15.26
"879","2010-06-29",14.64
"880","2010-06-30",14.69
"881","2010-07-01",14.16
"882","2010-07-02",14.25
"883","2010-07-06",13.35
"884","2010-07-07",14.43
"885","2010-07-08",14.61
"886","2010-07-09",14.57
"887","2010-07-12",13.43
"888","2010-07-13",14.11
"889","2010-07-14",14.18
"890","2010-07-15",14.2
"891","2010-07-16",13.9
"892","2010-07-19",14.03
"893","2010-07-20",14.29
"894","2010-07-21",14.18
"895","2010-07-22",15.04
"896","2010-07-23",15.28
"897","2010-07-26",15.25
"898","2010-07-27",15.28
"899","2010-07-28",15.1
"900","2010-07-29",15.33
"901","2010-07-30",15.34
"902","2010-08-02",16.08
"903","2010-08-03",15.78
"904","2010-08-04",16.459999
"905","2010-08-05",16.51
"906","2010-08-06",16.58
"907","2010-08-09",16.49
"908","2010-08-10",16.08
"909","2010-08-11",15.4
"910","2010-08-12",15.03
"911","2010-08-13",14.95
"912","2010-08-16",14.9
"913","2010-08-17",14.94
"914","2010-08-18",14.9
"915","2010-08-19",14.25
"916","2010-08-20",13.62
"917","2010-08-23",13.36
"918","2010-08-24",13.09
"919","2010-08-25",13.08
"920","2010-08-26",13.04
"921","2010-08-27",12.92
"922","2010-08-30",12.75
"923","2010-08-31",12.4
"924","2010-09-01",12.9
"925","2010-09-02",13.16
"926","2010-09-03",13.8
"927","2010-09-07",13.67
"928","2010-09-08",13.87
"929","2010-09-09",14.28
"930","2010-09-10",15.13
"931","2010-09-13",16.08
"932","2010-09-14",15.36
"933","2010-09-15",15.08
"934","2010-09-16",15.08
"935","2010-09-17",15.09
"936","2010-09-20",15.62
"937","2010-09-21",15.12
"938","2010-09-22",14.69
"939","2010-09-23",14.33
"940","2010-09-24",15.07
"941","2010-09-27",15.01
"942","2010-09-28",15.81
"943","2010-09-29",15.8
"944","2010-09-30",15.86
"945","2010-10-01",15.93
"946","2010-10-04",15.59
"947","2010-10-05",16.280001
"948","2010-10-06",16.200001
"949","2010-10-07",16.35
"950","2010-10-08",16.440001
"951","2010-10-11",16.68
"952","2010-10-12",17.01
"953","2010-10-13",17.610001
"954","2010-10-14",17.74
"955","2010-10-15",17.92
"956","2010-10-18",18
"957","2010-10-19",17.389999
"958","2010-10-20",17.889999
"959","2010-10-21",18.09
"960","2010-10-22",18.200001
"961","2010-10-25",18.01
"962","2010-10-26",17.99
"963","2010-10-27",17.379999
"964","2010-10-28",17.49
"965","2010-10-29",17.549999
"966","2010-11-01",17.540001
"967","2010-11-02",17.85
"968","2010-11-03",17.99
"969","2010-11-04",18.030001
"970","2010-11-05",18.01
"971","2010-11-08",17.91
"972","2010-11-09",17.59
"973","2010-11-10",17.82
"974","2010-11-11",17.41
"975","2010-11-12",17.07
"976","2010-11-15",17.030001
"977","2010-11-16",16.540001
"978","2010-11-17",16.58
"979","2010-11-18",17.52
"980","2010-11-19",17.16
"981","2010-11-22",17.25
"982","2010-11-23",16.879999
"983","2010-11-24",17.49
"984","2010-11-26",17.42
"985","2010-11-29",17.459999
"986","2010-11-30",17.030001
"987","2010-12-01",17.9
"988","2010-12-02",18.34
"989","2010-12-03",18.4
"990","2010-12-06",18.41
