"","date","ANSS"
"236","2007-12-07",38.869999
"237","2007-12-10",39.040001
"238","2007-12-11",39.009998
"239","2007-12-12",39.220001
"240","2007-12-13",39.400002
"241","2007-12-14",38.150002
"242","2007-12-17",37.25
"243","2007-12-18",38.02
"244","2007-12-19",38.34
"245","2007-12-20",39.84
"246","2007-12-21",41.720001
"247","2007-12-24",42.119999
"248","2007-12-26",41.939999
"249","2007-12-27",41.580002
"250","2007-12-28",42.02
"251","2007-12-31",41.459999
"252","2008-01-02",40.369999
"253","2008-01-03",40.25
"254","2008-01-04",38.580002
"255","2008-01-07",38
"256","2008-01-08",37.52
"257","2008-01-09",37.830002
"258","2008-01-10",36.549999
"259","2008-01-11",35.75
"260","2008-01-14",36.279999
"261","2008-01-15",35.57
"262","2008-01-16",35.439999
"263","2008-01-17",34
"264","2008-01-18",33.25
"265","2008-01-22",33.060001
"266","2008-01-23",33.860001
"267","2008-01-24",36.18
"268","2008-01-25",35.310001
"269","2008-01-28",35.68
"270","2008-01-29",36.09
"271","2008-01-30",35.349998
"272","2008-01-31",34.91
"273","2008-02-01",36.110001
"274","2008-02-04",36.650002
"275","2008-02-05",35.740002
"276","2008-02-06",34.740002
"277","2008-02-07",33.959999
"278","2008-02-08",33.880001
"279","2008-02-11",35.200001
"280","2008-02-12",35.27
"281","2008-02-13",36.650002
"282","2008-02-14",34.799999
"283","2008-02-15",34.619999
"284","2008-02-19",34.529999
"285","2008-02-20",35.5
"286","2008-02-21",37.560001
"287","2008-02-22",36.689999
"288","2008-02-25",36.849998
"289","2008-02-26",38.860001
"290","2008-02-27",38.560001
"291","2008-02-28",38.419998
"292","2008-02-29",37.369999
"293","2008-03-03",37.18
"294","2008-03-04",37.189999
"295","2008-03-05",36.830002
"296","2008-03-06",36.119999
"297","2008-03-07",35.110001
"298","2008-03-10",33.91
"299","2008-03-11",35.259998
"300","2008-03-12",35.810001
"301","2008-03-13",36.639999
"302","2008-03-14",35.549999
"303","2008-03-17",34.919998
"304","2008-03-18",37.810001
"305","2008-03-19",36.369999
"306","2008-03-20",37.299999
"307","2008-03-24",38.790001
"308","2008-03-25",39.610001
"309","2008-03-26",39.880001
"310","2008-03-27",38.110001
"311","2008-03-28",37.919998
"312","2008-03-31",34.52
"313","2008-04-01",37.32
"314","2008-04-02",37.330002
"315","2008-04-03",36.889999
"316","2008-04-04",36.5
"317","2008-04-07",36.43
"318","2008-04-08",36.389999
"319","2008-04-09",36.130001
"320","2008-04-10",36.869999
"321","2008-04-11",35.470001
"322","2008-04-14",36.119999
"323","2008-04-15",37.98
"324","2008-04-16",39.150002
"325","2008-04-17",38.91
"326","2008-04-18",40.240002
"327","2008-04-21",39.84
"328","2008-04-22",38.549999
"329","2008-04-23",39.950001
"330","2008-04-24",40.5
"331","2008-04-25",40.029999
"332","2008-04-28",39.919998
"333","2008-04-29",39.5
"334","2008-04-30",40.23
"335","2008-05-01",41.759998
"336","2008-05-02",43.470001
"337","2008-05-05",43.740002
"338","2008-05-06",43.34
"339","2008-05-07",42.849998
"340","2008-05-08",42.900002
"341","2008-05-09",43.389999
"342","2008-05-12",44.889999
"343","2008-05-13",45.459999
"344","2008-05-14",45.139999
"345","2008-05-15",45.650002
"346","2008-05-16",44.959999
"347","2008-05-19",43.990002
"348","2008-05-20",44.02
"349","2008-05-21",42.799999
"350","2008-05-22",42.490002
"351","2008-05-23",41.759998
"352","2008-05-27",43.450001
"353","2008-05-28",43.779999
"354","2008-05-29",46.259998
"355","2008-05-30",47.299999
"356","2008-06-02",47.59
"357","2008-06-03",47.330002
"358","2008-06-04",48.57
"359","2008-06-05",48.650002
"360","2008-06-06",46.189999
"361","2008-06-09",47.240002
"362","2008-06-10",47.139999
"363","2008-06-11",45.040001
"364","2008-06-12",44.830002
"365","2008-06-13",46.41
"366","2008-06-16",47.029999
"367","2008-06-17",47.439999
"368","2008-06-18",47.73
"369","2008-06-19",49.150002
"370","2008-06-20",46.939999
"371","2008-06-23",47
"372","2008-06-24",45.450001
"373","2008-06-25",46.279999
"374","2008-06-26",45.919998
"375","2008-06-27",46.630001
"376","2008-06-30",47.119999
"377","2008-07-01",45
"378","2008-07-02",42.310001
"379","2008-07-03",41.66
"380","2008-07-07",41.549999
"381","2008-07-08",42.470001
"382","2008-07-09",42.66
"383","2008-07-10",43
"384","2008-07-11",42.830002
"385","2008-07-14",42.080002
"386","2008-07-15",43.150002
"387","2008-07-16",43.490002
"388","2008-07-17",45.009998
"389","2008-07-18",44.970001
"390","2008-07-21",44.27
"391","2008-07-22",44.950001
"392","2008-07-23",45.119999
"393","2008-07-24",43.34
"394","2008-07-25",43.849998
"395","2008-07-28",43.419998
"396","2008-07-29",44.330002
"397","2008-07-30",45
"398","2008-07-31",45.880001
"399","2008-08-01",45.400002
"400","2008-08-04",45.369999
"401","2008-08-05",45.43
"402","2008-08-06",44.75
"403","2008-08-07",46.07
"404","2008-08-08",48.459999
"405","2008-08-11",47.91
"406","2008-08-12",46.990002
"407","2008-08-13",46.700001
"408","2008-08-14",47.209999
"409","2008-08-15",46.68
"410","2008-08-18",45.16
"411","2008-08-19",44.450001
"412","2008-08-20",44.110001
"413","2008-08-21",43.630001
"414","2008-08-22",43.849998
"415","2008-08-25",43.849998
"416","2008-08-26",43.810001
"417","2008-08-27",44.380001
"418","2008-08-28",45.02
"419","2008-08-29",44.349998
"420","2008-09-02",44.810001
"421","2008-09-03",43.32
"422","2008-09-04",42.490002
"423","2008-09-05",42.099998
"424","2008-09-08",42.16
"425","2008-09-09",42.630001
"426","2008-09-10",43.119999
"427","2008-09-11",43.16
"428","2008-09-12",43.619999
"429","2008-09-15",41.240002
"430","2008-09-16",41.5
"431","2008-09-17",38.580002
"432","2008-09-18",40.200001
"433","2008-09-19",41.419998
"434","2008-09-22",39.82
"435","2008-09-23",39.98
"436","2008-09-24",38.939999
"437","2008-09-25",39.82
"438","2008-09-26",38.57
"439","2008-09-29",34.599998
"440","2008-09-30",37.869999
"441","2008-10-01",36.610001
"442","2008-10-02",33.380001
"443","2008-10-03",31.99
"444","2008-10-06",29.889999
"445","2008-10-07",27.719999
"446","2008-10-08",28.17
"447","2008-10-09",27.32
"448","2008-10-10",28.610001
"449","2008-10-13",32.650002
"450","2008-10-14",30.24
"451","2008-10-15",27.360001
"452","2008-10-16",29
"453","2008-10-17",28.98
"454","2008-10-20",29.809999
"455","2008-10-21",29.07
"456","2008-10-22",26.870001
"457","2008-10-23",24.389999
"458","2008-10-24",24.32
"459","2008-10-27",24.1
"460","2008-10-28",25.66
"461","2008-10-29",26.16
"462","2008-10-30",26.99
"463","2008-10-31",28.629999
"464","2008-11-03",28.49
"465","2008-11-04",28.84
"466","2008-11-05",26.52
"467","2008-11-06",28.860001
"468","2008-11-07",29.67
"469","2008-11-10",30.27
"470","2008-11-11",29.5
"471","2008-11-12",27.209999
"472","2008-11-13",28.84
"473","2008-11-14",28.4
"474","2008-11-17",27.82
"475","2008-11-18",28.99
"476","2008-11-19",27.01
"477","2008-11-20",25.309999
"478","2008-11-21",25.629999
"479","2008-11-24",27.92
"480","2008-11-25",27.76
"481","2008-11-26",29.49
"482","2008-11-28",28.860001
"483","2008-12-01",26.18
"484","2008-12-02",27.24
"485","2008-12-03",27.9
"486","2008-12-04",26.389999
"487","2008-12-05",28.959999
"488","2008-12-08",29.780001
"489","2008-12-09",29.15
"490","2008-12-10",29.92
"491","2008-12-11",28.120001
"492","2008-12-12",28.809999
"493","2008-12-15",27.860001
"494","2008-12-16",29.67
"495","2008-12-17",29.58
"496","2008-12-18",29.74
"497","2008-12-19",29.65
"498","2008-12-22",28.75
"499","2008-12-23",27.860001
"500","2008-12-24",28.280001
"501","2008-12-26",28.360001
"502","2008-12-29",27.65
"503","2008-12-30",28.379999
"504","2008-12-31",27.889999
"505","2009-01-02",28.74
"506","2009-01-05",28.809999
"507","2009-01-06",29.08
"508","2009-01-07",27.540001
"509","2009-01-08",26.48
"510","2009-01-09",25.99
"511","2009-01-12",25.530001
"512","2009-01-13",25.690001
"513","2009-01-14",24.42
"514","2009-01-15",24.68
"515","2009-01-16",24.639999
"516","2009-01-20",23.98
"517","2009-01-21",25.82
"518","2009-01-22",25.299999
"519","2009-01-23",25.389999
"520","2009-01-26",25.67
"521","2009-01-27",25.26
"522","2009-01-28",26.24
"523","2009-01-29",25.59
"524","2009-01-30",24.860001
"525","2009-02-02",24.790001
"526","2009-02-03",24.85
"527","2009-02-04",24.74
"528","2009-02-05",25.389999
"529","2009-02-06",26.030001
"530","2009-02-09",25.91
"531","2009-02-10",25.110001
"532","2009-02-11",25.129999
"533","2009-02-12",25.4
"534","2009-02-13",25.23
"535","2009-02-17",24.67
"536","2009-02-18",24.27
"537","2009-02-19",24
"538","2009-02-20",24.219999
"539","2009-02-23",23.200001
"540","2009-02-24",23.58
"541","2009-02-25",23.15
"542","2009-02-26",20.690001
"543","2009-02-27",20.17
"544","2009-03-02",19.209999
"545","2009-03-03",18.879999
"546","2009-03-04",19.17
"547","2009-03-05",18.33
"548","2009-03-06",18.41
"549","2009-03-09",18.059999
"550","2009-03-10",19.6
"551","2009-03-11",20.969999
"552","2009-03-12",21.530001
"553","2009-03-13",21.98
"554","2009-03-16",22.35
"555","2009-03-17",22.540001
"556","2009-03-18",24.33
"557","2009-03-19",24.35
"558","2009-03-20",23.33
"559","2009-03-23",25.16
"560","2009-03-24",24.469999
"561","2009-03-25",24.49
"562","2009-03-26",26.26
"563","2009-03-27",25.51
"564","2009-03-30",24.9
"565","2009-03-31",25.1
"566","2009-04-01",25.35
"567","2009-04-02",26.450001
"568","2009-04-03",27.4
"569","2009-04-06",27.530001
"570","2009-04-07",26.68
"571","2009-04-08",26.65
"572","2009-04-09",27.15
"573","2009-04-13",27.049999
"574","2009-04-14",26.73
"575","2009-04-15",26.559999
"576","2009-04-16",26.969999
"577","2009-04-17",26.620001
"578","2009-04-20",25.790001
"579","2009-04-21",26.09
"580","2009-04-22",26.280001
"581","2009-04-23",26.59
"582","2009-04-24",27.120001
"583","2009-04-27",27.200001
"584","2009-04-28",26.799999
"585","2009-04-29",27.059999
"586","2009-04-30",27.620001
"587","2009-05-01",27.360001
"588","2009-05-04",27.33
"589","2009-05-05",26.91
"590","2009-05-06",27.5
"591","2009-05-07",26.709999
"592","2009-05-08",26.65
"593","2009-05-11",27.040001
"594","2009-05-12",26.940001
"595","2009-05-13",26.059999
"596","2009-05-14",26.200001
"597","2009-05-15",26.950001
"598","2009-05-18",27.530001
"599","2009-05-19",28.4
"600","2009-05-20",28.85
"601","2009-05-21",28.110001
"602","2009-05-22",28
"603","2009-05-26",28.709999
"604","2009-05-27",28.700001
"605","2009-05-28",29.4
"606","2009-05-29",29.82
"607","2009-06-01",31.98
"608","2009-06-02",32.68
"609","2009-06-03",32.040001
"610","2009-06-04",32.34
"611","2009-06-05",33.259998
"612","2009-06-08",32.709999
"613","2009-06-09",33.150002
"614","2009-06-10",32.669998
"615","2009-06-11",33.080002
"616","2009-06-12",33.07
"617","2009-06-15",31.809999
"618","2009-06-16",31.42
"619","2009-06-17",32.029999
"620","2009-06-18",32.330002
"621","2009-06-19",32.299999
"622","2009-06-22",31.059999
"623","2009-06-23",30.33
"624","2009-06-24",31.549999
"625","2009-06-25",32.09
"626","2009-06-26",31.01
"627","2009-06-29",30.99
"628","2009-06-30",31.16
"629","2009-07-01",31.26
"630","2009-07-02",30.43
"631","2009-07-06",30.08
"632","2009-07-07",29.129999
"633","2009-07-08",28.75
"634","2009-07-09",29.25
"635","2009-07-10",29.66
"636","2009-07-13",29.98
"637","2009-07-14",29.57
"638","2009-07-15",30.5
"639","2009-07-16",30.879999
"640","2009-07-17",31.42
"641","2009-07-20",31.030001
"642","2009-07-21",30.59
"643","2009-07-22",30
"644","2009-07-23",30.93
"645","2009-07-24",31.290001
"646","2009-07-27",31.190001
"647","2009-07-28",31.52
"648","2009-07-29",31.049999
"649","2009-07-30",31.389999
"650","2009-07-31",31.26
"651","2009-08-03",31.73
"652","2009-08-04",31.68
"653","2009-08-05",31.35
"654","2009-08-06",36.25
"655","2009-08-07",36.490002
"656","2009-08-10",36.139999
"657","2009-08-11",35.59
"658","2009-08-12",36.919998
"659","2009-08-13",37.169998
"660","2009-08-14",36.68
"661","2009-08-17",35.450001
"662","2009-08-18",35.779999
"663","2009-08-19",35.52
"664","2009-08-20",35.400002
"665","2009-08-21",35.91
"666","2009-08-24",36.16
"667","2009-08-25",36.049999
"668","2009-08-26",36.23
"669","2009-08-27",36.32
"670","2009-08-28",36.369999
"671","2009-08-31",35.139999
"672","2009-09-01",34.59
"673","2009-09-02",34.77
"674","2009-09-03",34.93
"675","2009-09-04",35.68
"676","2009-09-08",35.779999
"677","2009-09-09",36.200001
"678","2009-09-10",37.07
"679","2009-09-11",37.639999
"680","2009-09-14",38.080002
"681","2009-09-15",37.75
"682","2009-09-16",38.34
"683","2009-09-17",38.450001
"684","2009-09-18",38.540001
"685","2009-09-21",38.209999
"686","2009-09-22",38.41
"687","2009-09-23",37.860001
"688","2009-09-24",37.299999
"689","2009-09-25",36.630001
"690","2009-09-28",37.75
"691","2009-09-29",37.939999
"692","2009-09-30",37.419998
"693","2009-10-01",37
"694","2009-10-02",37.580002
"695","2009-10-05",38.049999
"696","2009-10-06",39.029999
"697","2009-10-07",39.060001
"698","2009-10-08",41.560001
"699","2009-10-09",42.029999
"700","2009-10-12",41.529999
"701","2009-10-13",41.59
"702","2009-10-14",42.330002
"703","2009-10-15",42.099998
"704","2009-10-16",42
"705","2009-10-19",42.029999
"706","2009-10-20",41.5
"707","2009-10-21",41.73
"708","2009-10-22",41.799999
"709","2009-10-23",42.639999
"710","2009-10-26",43.119999
"711","2009-10-27",42.75
"712","2009-10-28",40.93
"713","2009-10-29",41.720001
"714","2009-10-30",40.580002
"715","2009-11-02",40.68
"716","2009-11-03",41.619999
"717","2009-11-04",41.470001
"718","2009-11-05",39.779999
"719","2009-11-06",41.200001
"720","2009-11-09",41.869999
"721","2009-11-10",41.560001
"722","2009-11-11",40.73
"723","2009-11-12",40.119999
"724","2009-11-13",40.290001
"725","2009-11-16",40.889999
"726","2009-11-17",41.110001
"727","2009-11-18",40.349998
"728","2009-11-19",39.849998
"729","2009-11-20",39.810001
"730","2009-11-23",40.459999
"731","2009-11-24",40.060001
"732","2009-11-25",39.880001
"733","2009-11-27",38.66
"734","2009-11-30",38.939999
"735","2009-12-01",39.84
"736","2009-12-02",40.040001
"737","2009-12-03",39.990002
"738","2009-12-04",41.07
"739","2009-12-07",40.959999
"740","2009-12-08",40.599998
"741","2009-12-09",40.509998
"742","2009-12-10",40.580002
"743","2009-12-11",40.470001
"744","2009-12-14",40.98
"745","2009-12-15",40.990002
"746","2009-12-16",41
"747","2009-12-17",40.779999
"748","2009-12-18",41.59
"749","2009-12-21",42.16
"750","2009-12-22",43
"751","2009-12-23",43.32
"752","2009-12-24",43.77
"753","2009-12-28",43.549999
"754","2009-12-29",43.669998
"755","2009-12-30",43.779999
"756","2009-12-31",43.459999
"757","2010-01-04",44.639999
"758","2010-01-05",43.639999
"759","2010-01-06",43.349998
"760","2010-01-07",43.459999
"761","2010-01-08",43.759998
"762","2010-01-11",43.93
"763","2010-01-12",42.740002
"764","2010-01-13",43.040001
"765","2010-01-14",43.490002
"766","2010-01-15",43.34
"767","2010-01-19",44.09
"768","2010-01-20",42.790001
"769","2010-01-21",41.84
"770","2010-01-22",40.799999
"771","2010-01-25",40.77
"772","2010-01-26",40.560001
"773","2010-01-27",42.189999
"774","2010-01-28",41.970001
"775","2010-01-29",41.860001
"776","2010-02-01",42.189999
"777","2010-02-02",42.349998
"778","2010-02-03",42.57
"779","2010-02-04",40.970001
"780","2010-02-05",41.189999
"781","2010-02-08",40.68
"782","2010-02-09",41.049999
"783","2010-02-10",41.27
"784","2010-02-11",41.349998
"785","2010-02-12",41.59
"786","2010-02-16",42.029999
"787","2010-02-17",42.830002
"788","2010-02-18",43.360001
"789","2010-02-19",43.169998
"790","2010-02-22",43.18
"791","2010-02-23",42.990002
"792","2010-02-24",44.040001
"793","2010-02-25",43.619999
"794","2010-02-26",43.860001
"795","2010-03-01",44.299999
"796","2010-03-02",44.619999
"797","2010-03-03",44.459999
"798","2010-03-04",44.23
"799","2010-03-05",44.869999
"800","2010-03-08",44.93
"801","2010-03-09",44.66
"802","2010-03-10",45.130001
"803","2010-03-11",45.139999
"804","2010-03-12",45.169998
"805","2010-03-15",45.209999
"806","2010-03-16",45.029999
"807","2010-03-17",45.799999
"808","2010-03-18",46.290001
"809","2010-03-19",44.889999
"810","2010-03-22",44.849998
"811","2010-03-23",44.759998
"812","2010-03-24",44.41
"813","2010-03-25",43.66
"814","2010-03-26",43.400002
"815","2010-03-29",43.799999
"816","2010-03-30",43.540001
"817","2010-03-31",43.189999
"818","2010-04-01",43.02
"819","2010-04-05",44.209999
"820","2010-04-06",44.279999
"821","2010-04-07",43.73
"822","2010-04-08",43.880001
"823","2010-04-09",44.029999
"824","2010-04-12",44.150002
"825","2010-04-13",43.959999
"826","2010-04-14",43.52
"827","2010-04-15",43.82
"828","2010-04-16",43.560001
"829","2010-04-19",43.77
"830","2010-04-20",44.68
"831","2010-04-21",44.650002
"832","2010-04-22",45.389999
"833","2010-04-23",45.669998
"834","2010-04-26",45.540001
"835","2010-04-27",44.950001
"836","2010-04-28",44.93
"837","2010-04-29",46.040001
"838","2010-04-30",44.959999
"839","2010-05-03",45.419998
"840","2010-05-04",44.34
"841","2010-05-05",43.810001
"842","2010-05-06",44.41
"843","2010-05-07",42.860001
"844","2010-05-10",44.98
"845","2010-05-11",45.029999
"846","2010-05-12",46.259998
"847","2010-05-13",45.950001
"848","2010-05-14",44.790001
"849","2010-05-17",45.389999
"850","2010-05-18",44.400002
"851","2010-05-19",44.16
"852","2010-05-20",42.57
"853","2010-05-21",43.52
"854","2010-05-24",42.84
"855","2010-05-25",43.049999
"856","2010-05-26",43.369999
"857","2010-05-27",44.66
"858","2010-05-28",43.73
"859","2010-06-01",43.41
"860","2010-06-02",44.16
"861","2010-06-03",44.080002
"862","2010-06-04",42.810001
"863","2010-06-07",41.84
"864","2010-06-08",41.459999
"865","2010-06-09",41.93
"866","2010-06-10",43.009998
"867","2010-06-11",43.34
"868","2010-06-14",43.119999
"869","2010-06-15",43.599998
"870","2010-06-16",43.84
"871","2010-06-17",43.93
"872","2010-06-18",43.830002
"873","2010-06-21",43.639999
"874","2010-06-22",43.389999
"875","2010-06-23",43.16
"876","2010-06-24",42.720001
"877","2010-06-25",43.200001
"878","2010-06-28",43.48
"879","2010-06-29",41.220001
"880","2010-06-30",40.57
"881","2010-07-01",40.099998
"882","2010-07-02",40.32
"883","2010-07-06",40.810001
"884","2010-07-07",41.549999
"885","2010-07-08",41.950001
"886","2010-07-09",42.150002
"887","2010-07-12",42.310001
"888","2010-07-13",43.650002
"889","2010-07-14",43.900002
"890","2010-07-15",43.509998
"891","2010-07-16",42.080002
"892","2010-07-19",42.34
"893","2010-07-20",42.470001
"894","2010-07-21",42.299999
"895","2010-07-22",43.740002
"896","2010-07-23",45.040001
"897","2010-07-26",45.549999
"898","2010-07-27",45.560001
"899","2010-07-28",45.02
"900","2010-07-29",44.259998
"901","2010-07-30",44.950001
"902","2010-08-02",45.919998
"903","2010-08-03",45.599998
"904","2010-08-04",46.580002
"905","2010-08-05",43.959999
"906","2010-08-06",44.209999
"907","2010-08-09",44.099998
"908","2010-08-10",43.68
"909","2010-08-11",42.650002
"910","2010-08-12",41.669998
"911","2010-08-13",40.91
"912","2010-08-16",40.869999
"913","2010-08-17",41.84
"914","2010-08-18",42.189999
"915","2010-08-19",41.599998
"916","2010-08-20",41.98
"917","2010-08-23",40.48
"918","2010-08-24",40.040001
"919","2010-08-25",40.189999
"920","2010-08-26",39.759998
"921","2010-08-27",40.139999
"922","2010-08-30",39.369999
"923","2010-08-31",38.779999
"924","2010-09-01",40.32
"925","2010-09-02",40.009998
"926","2010-09-03",40.66
"927","2010-09-07",40.580002
"928","2010-09-08",40.57
"929","2010-09-09",40.5
"930","2010-09-10",40.869999
"931","2010-09-13",42.240002
"932","2010-09-14",41.810001
"933","2010-09-15",42.139999
"934","2010-09-16",42.240002
"935","2010-09-17",42.830002
"936","2010-09-20",43.549999
"937","2010-09-21",42.779999
"938","2010-09-22",42.330002
"939","2010-09-23",42.029999
"940","2010-09-24",42.68
"941","2010-09-27",43.259998
"942","2010-09-28",42.5
"943","2010-09-29",42.400002
"944","2010-09-30",42.25
"945","2010-10-01",41.75
"946","2010-10-04",41.290001
"947","2010-10-05",42.560001
"948","2010-10-06",41.389999
"949","2010-10-07",41.209999
"950","2010-10-08",41.610001
"951","2010-10-11",42.740002
"952","2010-10-12",44.389999
"953","2010-10-13",45.5
"954","2010-10-14",45.09
"955","2010-10-15",45.59
"956","2010-10-18",46.09
"957","2010-10-19",44.869999
"958","2010-10-20",45.049999
"959","2010-10-21",45.200001
