"","date","CGIX"
"256","2014-04-09",474.299988
"257","2014-04-10",471
"258","2014-04-11",461.399994
"259","2014-04-14",464.700012
"260","2014-04-15",454.200012
"261","2014-04-16",459
"262","2014-04-17",460.200012
"263","2014-04-21",470.700012
"264","2014-04-22",496.5
"265","2014-04-23",491.100006
"266","2014-04-24",469.5
"267","2014-04-25",460.5
"268","2014-04-28",446.700012
"269","2014-04-29",456
"270","2014-04-30",441
"271","2014-05-01",423
"272","2014-05-02",406.5
"273","2014-05-05",411.299988
"274","2014-05-06",403.200012
"275","2014-05-07",376.799988
"276","2014-05-08",356.399994
"277","2014-05-09",335.399994
"278","2014-05-12",322.799988
"279","2014-05-13",330.299988
"280","2014-05-14",325.5
"281","2014-05-15",256.200012
"282","2014-05-16",286.799988
"283","2014-05-19",310.5
"284","2014-05-20",311.700012
"285","2014-05-21",320.100006
"286","2014-05-22",351
"287","2014-05-23",340.799988
"288","2014-05-27",343.799988
"289","2014-05-28",350.399994
"290","2014-05-29",333.899994
"291","2014-05-30",307.200012
"292","2014-06-02",321
"293","2014-06-03",315
"294","2014-06-04",312.899994
"295","2014-06-05",320.700012
"296","2014-06-06",338.399994
"297","2014-06-09",354.899994
"298","2014-06-10",340.799988
"299","2014-06-11",337.5
"300","2014-06-12",345
"301","2014-06-13",343.5
"302","2014-06-16",344.700012
"303","2014-06-17",333
"304","2014-06-18",336.899994
"305","2014-06-19",327.299988
"306","2014-06-20",335.399994
"307","2014-06-23",330
"308","2014-06-24",333.299988
"309","2014-06-25",331.5
"310","2014-06-26",326.399994
"311","2014-06-27",335.100006
"312","2014-06-30",339
"313","2014-07-01",340.5
"314","2014-07-02",337.200012
"315","2014-07-03",333.899994
"316","2014-07-07",313.5
"317","2014-07-08",303
"318","2014-07-09",299.399994
"319","2014-07-10",305.399994
"320","2014-07-11",306
"321","2014-07-14",312
"322","2014-07-15",303.600006
"323","2014-07-16",293.399994
"324","2014-07-17",278.700012
"325","2014-07-18",286.799988
"326","2014-07-21",303.600006
"327","2014-07-22",310.799988
"328","2014-07-23",331.5
"329","2014-07-24",324.299988
"330","2014-07-25",336.299988
"331","2014-07-28",333
"332","2014-07-29",320.399994
"333","2014-07-30",319.5
"334","2014-07-31",310.200012
"335","2014-08-01",304.5
"336","2014-08-04",298.200012
"337","2014-08-05",297
"338","2014-08-06",296.700012
"339","2014-08-07",303
"340","2014-08-08",301.5
"341","2014-08-11",298.200012
"342","2014-08-12",296.700012
"343","2014-08-13",295.5
"344","2014-08-14",275.399994
"345","2014-08-15",272.700012
"346","2014-08-18",274.799988
"347","2014-08-19",269.700012
"348","2014-08-20",268.5
"349","2014-08-21",267
"350","2014-08-22",264.899994
"351","2014-08-25",261.600006
"352","2014-08-26",262.5
"353","2014-08-27",282.299988
"354","2014-08-28",273.899994
"355","2014-08-29",267
"356","2014-09-02",270.600006
"357","2014-09-03",264.600006
"358","2014-09-04",262.799988
"359","2014-09-05",261
"360","2014-09-08",264.600006
"361","2014-09-09",262.5
"362","2014-09-10",260.100006
"363","2014-09-11",261.899994
"364","2014-09-12",263.399994
"365","2014-09-15",260.399994
"366","2014-09-16",257.399994
"367","2014-09-17",258.899994
"368","2014-09-18",257.100006
"369","2014-09-19",250.800003
"370","2014-09-22",250.800003
"371","2014-09-23",255.300003
"372","2014-09-24",272.700012
"373","2014-09-25",263.399994
"374","2014-09-26",258.299988
"375","2014-09-29",274.5
"376","2014-09-30",270
"377","2014-10-01",268.5
"378","2014-10-02",253.199997
"379","2014-10-03",251.399994
"380","2014-10-06",243.300003
"381","2014-10-07",230.399994
"382","2014-10-08",220.5
"383","2014-10-09",219.300003
"384","2014-10-10",198.600006
"385","2014-10-13",198.600006
"386","2014-10-14",194.699997
"387","2014-10-15",194.100006
"388","2014-10-16",207
"389","2014-10-17",194.100006
"390","2014-10-20",209.699997
"391","2014-10-21",234.899994
"392","2014-10-22",239.699997
"393","2014-10-23",241.800003
"394","2014-10-24",239.399994
"395","2014-10-27",219
"396","2014-10-28",222
"397","2014-10-29",227.399994
"398","2014-10-30",222.899994
"399","2014-10-31",222
"400","2014-11-03",212.100006
"401","2014-11-04",200.100006
"402","2014-11-05",200.399994
"403","2014-11-06",194.699997
"404","2014-11-07",180
"405","2014-11-10",200.399994
"406","2014-11-11",195
"407","2014-11-12",192.300003
"408","2014-11-13",197.399994
"409","2014-11-14",189.899994
"410","2014-11-17",181.800003
"411","2014-11-18",183.899994
"412","2014-11-19",178.5
"413","2014-11-20",168.600006
"414","2014-11-21",175.199997
"415","2014-11-24",171.300003
"416","2014-11-25",169.5
"417","2014-11-26",170.699997
"418","2014-11-28",168.300003
"419","2014-12-01",161.399994
"420","2014-12-02",151.199997
"421","2014-12-03",153.899994
"422","2014-12-04",153
"423","2014-12-05",152.699997
"424","2014-12-08",149.699997
"425","2014-12-09",171.600006
"426","2014-12-10",185.399994
"427","2014-12-11",189
"428","2014-12-12",189
"429","2014-12-15",185.100006
"430","2014-12-16",188.699997
"431","2014-12-17",199.5
"432","2014-12-18",215.699997
"433","2014-12-19",226.199997
"434","2014-12-22",223.199997
"435","2014-12-23",211.800003
"436","2014-12-24",213.600006
"437","2014-12-26",215.100006
"438","2014-12-29",207
"439","2014-12-30",198.899994
"440","2014-12-31",200.399994
"441","2015-01-02",233.399994
"442","2015-01-05",239.100006
"443","2015-01-06",235.5
"444","2015-01-07",233.399994
"445","2015-01-08",234.899994
"446","2015-01-09",230.100006
"447","2015-01-12",237.899994
"448","2015-01-13",243.899994
"449","2015-01-14",244.5
"450","2015-01-15",240
"451","2015-01-16",237.600006
"452","2015-01-20",241.800003
"453","2015-01-21",241.800003
"454","2015-01-22",239.699997
"455","2015-01-23",232.199997
"456","2015-01-26",236.399994
"457","2015-01-27",238.800003
"458","2015-01-28",238.5
"459","2015-01-29",234
"460","2015-01-30",227.699997
"461","2015-02-02",207
"462","2015-02-03",212.100006
"463","2015-02-04",216
"464","2015-02-05",217.800003
"465","2015-02-06",205.800003
"466","2015-02-09",201.899994
"467","2015-02-10",200.399994
"468","2015-02-11",209.699997
"469","2015-02-12",212.100006
"470","2015-02-13",212.100006
"471","2015-02-17",227.699997
"472","2015-02-18",242.100006
"473","2015-02-19",269.399994
"474","2015-02-20",268.5
"475","2015-02-23",271.799988
"476","2015-02-24",265.799988
"477","2015-02-25",270.899994
"478","2015-02-26",281.399994
"479","2015-02-27",262.799988
"480","2015-03-02",262.799988
"481","2015-03-03",259.799988
"482","2015-03-04",256.5
"483","2015-03-05",255.300003
"484","2015-03-06",258.299988
"485","2015-03-09",252.600006
"486","2015-03-10",246.600006
"487","2015-03-11",238.5
"488","2015-03-12",232.199997
"489","2015-03-13",210.899994
"490","2015-03-16",222
"491","2015-03-17",216.600006
"492","2015-03-18",232.5
"493","2015-03-19",238.800003
"494","2015-03-20",235.5
"495","2015-03-23",231.300003
"496","2015-03-24",235.199997
"497","2015-03-25",233.699997
"498","2015-03-26",230.699997
"499","2015-03-27",226.800003
"500","2015-03-30",239.399994
"501","2015-03-31",234.300003
"502","2015-04-01",237
"503","2015-04-02",239.100006
"504","2015-04-06",243
"505","2015-04-07",249.600006
"506","2015-04-08",241.199997
"507","2015-04-09",263.399994
"508","2015-04-10",278.700012
"509","2015-04-13",278.700012
"510","2015-04-14",289.200012
"511","2015-04-15",294.899994
"512","2015-04-16",307.5
"513","2015-04-17",315.899994
"514","2015-04-20",318.600006
"515","2015-04-21",304.5
"516","2015-04-22",299.100006
"517","2015-04-23",303.600006
"518","2015-04-24",302.100006
"519","2015-04-27",276
"520","2015-04-28",284.399994
"521","2015-04-29",277.5
"522","2015-04-30",275.100006
"523","2015-05-01",276.600006
"524","2015-05-04",277.200012
"525","2015-05-05",275.700012
"526","2015-05-06",273.600006
"527","2015-05-07",273
"528","2015-05-08",272.399994
"529","2015-05-11",273.899994
"530","2015-05-12",296.700012
"531","2015-05-13",318
"532","2015-05-14",322.200012
"533","2015-05-15",322.5
"534","2015-05-18",322.5
"535","2015-05-19",314.100006
"536","2015-05-20",318.600006
"537","2015-05-21",312.899994
"538","2015-05-22",307.799988
"539","2015-05-26",309.299988
"540","2015-05-27",322.5
"541","2015-05-28",324.899994
"542","2015-05-29",331.5
"543","2015-06-01",326.100006
"544","2015-06-02",330
"545","2015-06-03",338.700012
"546","2015-06-04",347.399994
"547","2015-06-05",350.700012
"548","2015-06-08",361.5
"549","2015-06-09",360.899994
"550","2015-06-10",360
"551","2015-06-11",361.799988
"552","2015-06-12",358.5
"553","2015-06-15",355.200012
"554","2015-06-16",356.100006
"555","2015-06-17",355.5
"556","2015-06-18",350.100006
"557","2015-06-19",335.100006
"558","2015-06-22",330.600006
"559","2015-06-23",348
"560","2015-06-24",343.5
"561","2015-06-25",357.600006
"562","2015-06-26",355.200012
"563","2015-06-29",327.299988
"564","2015-06-30",352.799988
"565","2015-07-01",345
"566","2015-07-02",342.299988
"567","2015-07-06",339.600006
"568","2015-07-07",351.899994
"569","2015-07-08",340.799988
"570","2015-07-09",337.5
"571","2015-07-10",346.5
"572","2015-07-13",358.5
"573","2015-07-14",369
"574","2015-07-15",373.200012
"575","2015-07-16",361.799988
"576","2015-07-17",363.600006
"577","2015-07-20",360.299988
"578","2015-07-21",343.5
"579","2015-07-22",334.799988
"580","2015-07-23",308.100006
"581","2015-07-24",314.399994
"582","2015-07-27",296.100006
"583","2015-07-28",302.100006
"584","2015-07-29",306.299988
"585","2015-07-30",322.5
"586","2015-07-31",320.100006
"587","2015-08-03",298.799988
"588","2015-08-04",292.200012
"589","2015-08-05",277.5
"590","2015-08-06",262.5
"591","2015-08-07",258.899994
"592","2015-08-10",263.100006
"593","2015-08-11",295.799988
"594","2015-08-12",323.100006
"595","2015-08-13",329.700012
"596","2015-08-14",332.700012
"597","2015-08-17",341.700012
"598","2015-08-18",318
"599","2015-08-19",304.200012
"600","2015-08-20",291.600006
"601","2015-08-21",275.399994
"602","2015-08-24",270.600006
"603","2015-08-25",263.399994
"604","2015-08-26",297.600006
"605","2015-08-27",292.200012
"606","2015-08-28",298.799988
"607","2015-08-31",288.899994
"608","2015-09-01",284.100006
"609","2015-09-02",292.5
"610","2015-09-03",293.700012
"611","2015-09-04",296.700012
"612","2015-09-08",306.600006
"613","2015-09-09",303
"614","2015-09-10",295.5
"615","2015-09-11",301.799988
"616","2015-09-14",288
"617","2015-09-15",286.5
"618","2015-09-16",283.5
"619","2015-09-17",283.200012
"620","2015-09-18",292.799988
"621","2015-09-21",292.200012
"622","2015-09-22",286.5
"623","2015-09-23",287.100006
"624","2015-09-24",288.299988
"625","2015-09-25",286.5
"626","2015-09-28",255.899994
"627","2015-09-29",245.100006
"628","2015-09-30",234.600006
"629","2015-10-01",235.5
"630","2015-10-02",236.399994
"631","2015-10-05",232.199997
"632","2015-10-06",232.199997
"633","2015-10-07",237.899994
"634","2015-10-08",239.699997
"635","2015-10-09",243.300003
"636","2015-10-12",244.5
"637","2015-10-13",237
"638","2015-10-14",234
"639","2015-10-15",241.199997
"640","2015-10-16",239.399994
"641","2015-10-19",238.5
"642","2015-10-20",225.300003
"643","2015-10-21",216
"644","2015-10-22",212.399994
"645","2015-10-23",202.800003
"646","2015-10-26",201.899994
"647","2015-10-27",174
"648","2015-10-28",205.199997
"649","2015-10-29",203.100006
"650","2015-10-30",195
"651","2015-11-02",170.399994
"652","2015-11-03",168
"653","2015-11-04",160.5
"654","2015-11-05",138.300003
"655","2015-11-06",117.300003
"656","2015-11-09",114.599998
"657","2015-11-10",114.300003
"658","2015-11-11",117
"659","2015-11-12",115.800003
"660","2015-11-13",108.599998
"661","2015-11-16",101.699997
"662","2015-11-17",93
"663","2015-11-18",95.699997
"664","2015-11-19",94.199997
"665","2015-11-20",95.699997
"666","2015-11-23",94.800003
"667","2015-11-24",97.5
"668","2015-11-25",111.599998
"669","2015-11-27",111.599998
"670","2015-11-30",104.400002
"671","2015-12-01",98.400002
"672","2015-12-02",94.199997
"673","2015-12-03",87.300003
"674","2015-12-04",88.5
"675","2015-12-07",86.699997
"676","2015-12-08",87.599998
"677","2015-12-09",86.099998
"678","2015-12-10",90.900002
"679","2015-12-11",86.099998
"680","2015-12-14",86.099998
"681","2015-12-15",87.900002
"682","2015-12-16",88.800003
"683","2015-12-17",85.800003
"684","2015-12-18",84.900002
"685","2015-12-21",88.800003
"686","2015-12-22",95.400002
"687","2015-12-23",95.699997
"688","2015-12-24",92.099998
"689","2015-12-28",93.599998
"690","2015-12-29",94.199997
"691","2015-12-30",97.5
"692","2015-12-31",99
"693","2016-01-04",97.199997
"694","2016-01-05",99.300003
"695","2016-01-06",92.099998
"696","2016-01-07",84.599998
"697","2016-01-08",82.5
"698","2016-01-11",77.400002
"699","2016-01-12",73.800003
"700","2016-01-13",63.900002
"701","2016-01-14",66.599998
"702","2016-01-15",67.199997
"703","2016-01-19",61.200001
"704","2016-01-20",65.699997
"705","2016-01-21",67.199997
"706","2016-01-22",75
"707","2016-01-25",75.900002
"708","2016-01-26",79.199997
"709","2016-01-27",75.599998
"710","2016-01-28",73.800003
"711","2016-01-29",78.300003
"712","2016-02-01",83.699997
"713","2016-02-02",75
"714","2016-02-03",75.599998
"715","2016-02-04",76.199997
"716","2016-02-05",74.699997
"717","2016-02-08",68.699997
"718","2016-02-09",62.099998
"719","2016-02-10",65.400002
"720","2016-02-11",62.099998
"721","2016-02-12",68.099998
"722","2016-02-16",63
"723","2016-02-17",65.099998
"724","2016-02-18",66.900002
"725","2016-02-19",66.300003
"726","2016-02-22",66.900002
"727","2016-02-23",66.599998
"728","2016-02-24",63
"729","2016-02-25",62.700001
"730","2016-02-26",63.299999
"731","2016-02-29",66
"732","2016-03-01",64.5
"733","2016-03-02",76.5
"734","2016-03-03",76.199997
"735","2016-03-04",73.800003
"736","2016-03-07",78.300003
"737","2016-03-08",77.099998
"738","2016-03-09",72
"739","2016-03-10",80.099998
"740","2016-03-11",68.699997
"741","2016-03-14",71.099998
"742","2016-03-15",77.699997
"743","2016-03-16",72.599998
"744","2016-03-17",77.099998
"745","2016-03-18",83.699997
"746","2016-03-21",96
"747","2016-03-22",96.900002
"748","2016-03-23",84.599998
"749","2016-03-24",85.199997
"750","2016-03-28",83.400002
"751","2016-03-29",84.300003
"752","2016-03-30",81
"753","2016-03-31",85.199997
"754","2016-04-01",83.699997
"755","2016-04-04",84
"756","2016-04-05",79.800003
"757","2016-04-06",80.400002
"758","2016-04-07",82.199997
"759","2016-04-08",79.800003
"760","2016-04-11",73.800003
"761","2016-04-12",75.599998
"762","2016-04-13",78.599998
"763","2016-04-14",80.099998
"764","2016-04-15",80.699997
"765","2016-04-18",78.900002
"766","2016-04-19",78.599998
"767","2016-04-20",81.300003
"768","2016-04-21",84.300003
"769","2016-04-22",82.800003
"770","2016-04-25",86.400002
"771","2016-04-26",83.699997
"772","2016-04-27",82.800003
"773","2016-04-28",81
"774","2016-04-29",79.800003
"775","2016-05-02",76.5
"776","2016-05-03",73.5
"777","2016-05-04",77.400002
"778","2016-05-05",69.900002
"779","2016-05-06",69
"780","2016-05-09",78.900002
"781","2016-05-10",77.699997
"782","2016-05-11",69.300003
"783","2016-05-12",69
"784","2016-05-13",66
"785","2016-05-16",66.900002
"786","2016-05-17",65.699997
"787","2016-05-18",63.900002
"788","2016-05-19",64.5
"789","2016-05-20",62.400002
"790","2016-05-23",64.5
"791","2016-05-24",64.199997
"792","2016-05-25",64.199997
"793","2016-05-26",63.900002
"794","2016-05-27",64.199997
"795","2016-05-31",64.800003
"796","2016-06-01",65.099998
"797","2016-06-02",63.900002
"798","2016-06-03",64.199997
"799","2016-06-06",65.400002
"800","2016-06-07",64.800003
"801","2016-06-08",65.099998
"802","2016-06-09",63.900002
"803","2016-06-10",61.5
"804","2016-06-13",61.200001
"805","2016-06-14",63
"806","2016-06-15",63.299999
"807","2016-06-16",62.099998
"808","2016-06-17",60.900002
"809","2016-06-20",61.799999
"810","2016-06-21",59.700001
"811","2016-06-22",60.299999
"812","2016-06-23",61.5
"813","2016-06-24",60.900002
"814","2016-06-27",56.400002
"815","2016-06-28",58.799999
"816","2016-06-29",61.5
"817","2016-06-30",59.700001
"818","2016-07-01",60.599998
"819","2016-07-05",58.200001
"820","2016-07-06",60.599998
"821","2016-07-07",62.099998
"822","2016-07-08",60
"823","2016-07-11",60
"824","2016-07-12",61.200001
"825","2016-07-13",62.099998
"826","2016-07-14",61.799999
"827","2016-07-15",62.099998
"828","2016-07-18",62.400002
"829","2016-07-19",60.599998
"830","2016-07-20",61.5
"831","2016-07-21",61.200001
"832","2016-07-22",61.200001
"833","2016-07-25",60.599998
"834","2016-07-26",61.5
"835","2016-07-27",62.099998
"836","2016-07-28",61.200001
"837","2016-07-29",58.799999
"838","2016-08-01",60.900002
"839","2016-08-02",60
"840","2016-08-03",61.799999
"841","2016-08-04",63.599998
"842","2016-08-05",63.900002
"843","2016-08-08",65.699997
"844","2016-08-09",64.800003
"845","2016-08-10",60.900002
"846","2016-08-11",57.599998
"847","2016-08-12",65.099998
"848","2016-08-15",66.300003
"849","2016-08-16",69.900002
"850","2016-08-17",71.099998
"851","2016-08-18",72
"852","2016-08-19",69.300003
"853","2016-08-22",68.400002
"854","2016-08-23",69
"855","2016-08-24",69.900002
"856","2016-08-25",69.900002
"857","2016-08-26",69.599998
"858","2016-08-29",67.800003
"859","2016-08-30",64.800003
"860","2016-08-31",60.900002
"861","2016-09-01",61.5
"862","2016-09-02",62.400002
"863","2016-09-06",61.5
"864","2016-09-07",61.200001
"865","2016-09-08",62.700001
"866","2016-09-09",60
"867","2016-09-12",59.099998
"868","2016-09-13",56.700001
"869","2016-09-14",57
"870","2016-09-15",54.599998
"871","2016-09-16",51.900002
"872","2016-09-19",52.5
"873","2016-09-20",54.900002
"874","2016-09-21",55.799999
"875","2016-09-22",54.599998
"876","2016-09-23",52.799999
"877","2016-09-26",55.5
"878","2016-09-27",54.299999
"879","2016-09-28",53.700001
"880","2016-09-29",52.799999
"881","2016-09-30",52.5
"882","2016-10-03",53.099998
"883","2016-10-04",54
"884","2016-10-05",54.599998
"885","2016-10-06",53.400002
"886","2016-10-07",52.5
"887","2016-10-10",52.5
"888","2016-10-11",54.299999
"889","2016-10-12",53.099998
"890","2016-10-13",51.299999
"891","2016-10-14",49.799999
"892","2016-10-17",48.299999
"893","2016-10-18",47.700001
"894","2016-10-19",47.400002
"895","2016-10-20",46.5
"896","2016-10-21",46.200001
"897","2016-10-24",46.5
"898","2016-10-25",45.599998
"899","2016-10-26",45.299999
"900","2016-10-27",45.299999
"901","2016-10-28",45
"902","2016-10-31",39.900002
"903","2016-11-01",38.099998
"904","2016-11-02",36
"905","2016-11-03",34.5
"906","2016-11-04",33
"907","2016-11-07",34.5
"908","2016-11-08",34.5
"909","2016-11-09",40.5
"910","2016-11-10",45
"911","2016-11-11",48
"912","2016-11-14",46.5
"913","2016-11-15",48
"914","2016-11-16",48
"915","2016-11-17",49.5
"916","2016-11-18",52.5
"917","2016-11-21",51
"918","2016-11-22",49.5
"919","2016-11-23",49.5
"920","2016-11-25",48
"921","2016-11-28",46.5
"922","2016-11-29",48
"923","2016-11-30",45
"924","2016-12-01",43.5
"925","2016-12-02",45
"926","2016-12-05",43.5
"927","2016-12-06",43.5
"928","2016-12-07",45
"929","2016-12-08",45
"930","2016-12-09",46.5
"931","2016-12-12",42
"932","2016-12-13",42
"933","2016-12-14",45
"934","2016-12-15",42
"935","2016-12-16",42
"936","2016-12-19",45
"937","2016-12-20",45
"938","2016-12-21",43.5
"939","2016-12-22",42
"940","2016-12-23",42
"941","2016-12-27",40.5
"942","2016-12-28",40.5
"943","2016-12-29",42
"944","2016-12-30",40.5
"945","2017-01-03",42
"946","2017-01-04",42
"947","2017-01-05",43.5
"948","2017-01-06",43.5
"949","2017-01-09",45.900002
"950","2017-01-10",52.5
"951","2017-01-11",55.5
"952","2017-01-12",51
"953","2017-01-13",51
"954","2017-01-17",55.5
"955","2017-01-18",54
"956","2017-01-19",55.5
"957","2017-01-20",57
"958","2017-01-23",57
"959","2017-01-24",67.5
"960","2017-01-25",66
"961","2017-01-26",66
"962","2017-01-27",66
"963","2017-01-30",64.5
"964","2017-01-31",64.5
"965","2017-02-01",63.900002
"966","2017-02-02",63
"967","2017-02-03",65.099998
"968","2017-02-06",70.5
"969","2017-02-07",72
"970","2017-02-08",67.5
"971","2017-02-09",63
"972","2017-02-10",70.5
"973","2017-02-13",70.5
"974","2017-02-14",67.5
"975","2017-02-15",72
"976","2017-02-16",73.5
"977","2017-02-17",75
"978","2017-02-21",76.5
"979","2017-02-22",75
"980","2017-02-23",75
"981","2017-02-24",73.5
