"","date","POWI"
"97","2007-05-22",14.5
"98","2007-05-23",14.475
"99","2007-05-24",13.725
"100","2007-05-25",13.8
"101","2007-05-29",13.71
"102","2007-05-30",13.95
"103","2007-05-31",14.25
"104","2007-06-01",15.1
"105","2007-06-04",14.625
"106","2007-06-05",14.75
"107","2007-06-06",14.68
"108","2007-06-07",14.975
"109","2007-06-08",14.875
"110","2007-06-11",14.875
"111","2007-06-12",14.975
"112","2007-06-13",14.875
"113","2007-06-14",14.76
"114","2007-06-15",13.375
"115","2007-06-18",13.2
"116","2007-06-19",12.9
"117","2007-06-20",13
"118","2007-06-21",13.3
"119","2007-06-22",13
"120","2007-06-25",12.75
"121","2007-06-26",12.875
"122","2007-06-27",12.9
"123","2007-06-28",13.32
"124","2007-06-29",13.1
"125","2007-07-02",13
"126","2007-07-03",13.05
"127","2007-07-05",13.45
"128","2007-07-06",13.25
"129","2007-07-09",13.3
"130","2007-07-10",13.225
"131","2007-07-11",13.25
"132","2007-07-12",13.35
"133","2007-07-13",12.95
"134","2007-07-16",12.85
"135","2007-07-17",13.25
"136","2007-07-18",13.4
"137","2007-07-19",13.3
"138","2007-07-20",13.4
"139","2007-07-23",13.8
"140","2007-07-24",13.75
"141","2007-07-25",13.75
"142","2007-07-26",13.675
"143","2007-07-27",13.5
"144","2007-07-30",13
"145","2007-07-31",13.25
"146","2007-08-01",13
"147","2007-08-02",14
"148","2007-08-03",13.85
"149","2007-08-06",13.775
"150","2007-08-07",13.9
"151","2007-08-08",13.6
"152","2007-08-09",13.325
"153","2007-08-10",13.65
"154","2007-08-13",13.95
"155","2007-08-14",13.55
"156","2007-08-15",12.625
"157","2007-08-16",12.5
"158","2007-08-17",12.805
"159","2007-08-20",12.75
"160","2007-08-21",12.8
"161","2007-08-22",12.98
"162","2007-08-23",13.175
"163","2007-08-24",13.35
"164","2007-08-27",13.49
"165","2007-08-28",13.25
"166","2007-08-29",13.27
"167","2007-08-30",13.22
"168","2007-08-31",13.995
"169","2007-09-04",13.815
"170","2007-09-05",13.48
"171","2007-09-06",13.35
"172","2007-09-07",13.605
"173","2007-09-10",13.555
"174","2007-09-11",14.6
"175","2007-09-12",14.575
"176","2007-09-13",14.39
"177","2007-09-14",14.37
"178","2007-09-17",14.055
"179","2007-09-18",13.93
"180","2007-09-19",14.47
"181","2007-09-20",14.605
"182","2007-09-21",14.955
"183","2007-09-24",15.6
"184","2007-09-25",15.38
"185","2007-09-26",14.975
"186","2007-09-27",14.935
"187","2007-09-28",14.855
"188","2007-10-01",14.87
"189","2007-10-02",15.045
"190","2007-10-03",15.665
"191","2007-10-04",15.835
"192","2007-10-05",15.915
"193","2007-10-08",15.845
"194","2007-10-09",15.715
"195","2007-10-10",15.6
"196","2007-10-11",15.55
"197","2007-10-12",15.545
"198","2007-10-15",15.455
"199","2007-10-16",15.49
"200","2007-10-17",15.545
"201","2007-10-18",15.475
"202","2007-10-19",15.545
"203","2007-10-22",15.68
"204","2007-10-23",15.89
"205","2007-10-24",15.315
"206","2007-10-25",15.375
"207","2007-10-26",16.174999
"208","2007-10-29",17.115
"209","2007-10-30",16.245001
"210","2007-10-31",16.264999
"211","2007-11-01",16.219999
"212","2007-11-02",15.735
"213","2007-11-05",16
"214","2007-11-06",16.700001
"215","2007-11-07",16.799999
"216","2007-11-08",16.9
"217","2007-11-09",16.65
"218","2007-11-12",16.5
"219","2007-11-13",16.385
"220","2007-11-14",16.379999
"221","2007-11-15",16.495001
"222","2007-11-16",16.6
"223","2007-11-19",16.785
"224","2007-11-20",16.6
"225","2007-11-21",16.285
"226","2007-11-23",16.475
"227","2007-11-26",14.725
"228","2007-11-27",15.1
"229","2007-11-28",15.4
"230","2007-11-29",15.33
"231","2007-11-30",15.04
"232","2007-12-03",15.735
"233","2007-12-04",15.795
"234","2007-12-05",15.67
"235","2007-12-06",15.425
"236","2007-12-07",14.955
"237","2007-12-10",15.06
"238","2007-12-11",15.495
"239","2007-12-12",15.73
"240","2007-12-13",15.95
"241","2007-12-14",16.1
"242","2007-12-17",16.125
"243","2007-12-18",16.049999
"244","2007-12-19",16.004999
"245","2007-12-20",16.219999
"246","2007-12-21",16.200001
"247","2007-12-24",16.24
"248","2007-12-26",16.459999
"249","2007-12-27",16.495001
"250","2007-12-28",17.26
"251","2007-12-31",17.215
"252","2008-01-02",15.95
"253","2008-01-03",15.745
"254","2008-01-04",14.995
"255","2008-01-07",14.83
"256","2008-01-08",14.42
"257","2008-01-09",13.625
"258","2008-01-10",13.615
"259","2008-01-11",13.21
"260","2008-01-14",12.93
"261","2008-01-15",12.82
"262","2008-01-16",12.86
"263","2008-01-17",12.955
"264","2008-01-18",12.31
"265","2008-01-22",13.11
"266","2008-01-23",13.045
"267","2008-01-24",13.01
"268","2008-01-25",13.125
"269","2008-01-28",13.205
"270","2008-01-29",13.045
"271","2008-01-30",12.935
"272","2008-01-31",12.74
"273","2008-02-01",12.58
"274","2008-02-04",12.855
"275","2008-02-05",11.865
"276","2008-02-06",10.715
"277","2008-02-07",13.56
"278","2008-02-08",13.545
"279","2008-02-11",13.435
"280","2008-02-12",13.44
"281","2008-02-13",13.43
"282","2008-02-14",13.125
"283","2008-02-15",13.605
"284","2008-02-19",13.6
"285","2008-02-20",13.59
"286","2008-02-21",13.77
"287","2008-02-22",13.43
"288","2008-02-25",13.55
"289","2008-02-26",13.515
"290","2008-02-27",13.405
"291","2008-02-28",13.18
"292","2008-02-29",13.15
"293","2008-03-03",13.14
"294","2008-03-04",13.175
"295","2008-03-05",13.505
"296","2008-03-06",13.215
"297","2008-03-07",13.385
"298","2008-03-10",14.06
"299","2008-03-11",14
"300","2008-03-12",14.03
"301","2008-03-13",13.97
"302","2008-03-14",13.825
"303","2008-03-17",13.825
"304","2008-03-18",14
"305","2008-03-19",14.35
"306","2008-03-20",14.44
"307","2008-03-24",14.25
"308","2008-03-25",14.445
"309","2008-03-26",14.66
"310","2008-03-27",14.99
"311","2008-03-28",15.135
"312","2008-03-31",14.63
"313","2008-04-01",14.85
"314","2008-04-02",14.92
"315","2008-04-03",15.05
"316","2008-04-04",15.24
"317","2008-04-07",14.34
"318","2008-04-08",14.66
"319","2008-04-09",14.58
"320","2008-04-10",16.049999
"321","2008-04-11",15.55
"322","2008-04-14",15.37
"323","2008-04-15",15.36
"324","2008-04-16",16.045
"325","2008-04-17",15.875
"326","2008-04-18",16.205
"327","2008-04-21",16.055
"328","2008-04-22",15.655
"329","2008-04-23",16
"330","2008-04-24",15.92
"331","2008-04-25",16.395
"332","2008-04-28",16.059999
"333","2008-04-29",15.575
"334","2008-04-30",15.585
"335","2008-05-01",16.120001
"336","2008-05-02",16.07
"337","2008-05-05",15.905
"338","2008-05-06",16.07
"339","2008-05-07",16.049999
"340","2008-05-08",16.17
"341","2008-05-09",16.129999
"342","2008-05-12",16.4
"343","2008-05-13",16.545
"344","2008-05-14",16.85
"345","2008-05-15",16.625
"346","2008-05-16",16.764999
"347","2008-05-19",16.445
"348","2008-05-20",16.375
"349","2008-05-21",16.799999
"350","2008-05-22",16.855
"351","2008-05-23",16.559999
"352","2008-05-27",16.57
"353","2008-05-28",16.415001
"354","2008-05-29",16.309999
"355","2008-05-30",16.315001
"356","2008-06-02",16.014999
"357","2008-06-03",16.025
"358","2008-06-04",16.190001
"359","2008-06-05",16.325001
"360","2008-06-06",16.254999
"361","2008-06-09",16.155001
"362","2008-06-10",16.040001
"363","2008-06-11",15.54
"364","2008-06-12",15.68
"365","2008-06-13",16.540001
"366","2008-06-16",16.9
"367","2008-06-17",17.24
"368","2008-06-18",17.334999
"369","2008-06-19",17.35
"370","2008-06-20",17.17
"371","2008-06-23",16.450001
"372","2008-06-24",16.15
"373","2008-06-25",16.299999
"374","2008-06-26",15.705
"375","2008-06-27",15.765
"376","2008-06-30",15.805
"377","2008-07-01",15.765
"378","2008-07-02",15.805
"379","2008-07-03",15.775
"380","2008-07-07",15.58
"381","2008-07-08",15.9
"382","2008-07-09",15.79
"383","2008-07-10",16.285
"384","2008-07-11",16.245001
"385","2008-07-14",16.17
"386","2008-07-15",15.805
"387","2008-07-16",15.83
"388","2008-07-17",16.325001
"389","2008-07-18",16.23
"390","2008-07-21",16.215
"391","2008-07-22",15.25
"392","2008-07-23",14.72
"393","2008-07-24",14.985
"394","2008-07-25",13.79
"395","2008-07-28",13.805
"396","2008-07-29",14.125
"397","2008-07-30",13.98
"398","2008-07-31",13.66
"399","2008-08-01",13.605
"400","2008-08-04",13.055
"401","2008-08-05",13.115
"402","2008-08-06",13.225
"403","2008-08-07",13.725
"404","2008-08-08",14.095
"405","2008-08-11",14.85
"406","2008-08-12",14.855
"407","2008-08-13",14.915
"408","2008-08-14",14.85
"409","2008-08-15",15.15
"410","2008-08-18",15.05
"411","2008-08-19",14.695
"412","2008-08-20",14.765
"413","2008-08-21",14.66
"414","2008-08-22",15.12
"415","2008-08-25",14.655
"416","2008-08-26",14.765
"417","2008-08-27",15.04
"418","2008-08-28",15.16
"419","2008-08-29",14.715
"420","2008-09-02",14.47
"421","2008-09-03",13.18
"422","2008-09-04",12.8
"423","2008-09-05",12.975
"424","2008-09-08",12.63
"425","2008-09-09",12.15
"426","2008-09-10",12.595
"427","2008-09-11",12.675
"428","2008-09-12",11.835
"429","2008-09-15",11.345
"430","2008-09-16",11.245
"431","2008-09-17",11.495
"432","2008-09-18",12.485
"433","2008-09-19",12.725
"434","2008-09-22",12.335
"435","2008-09-23",11.95
"436","2008-09-24",11.78
"437","2008-09-25",12.62
"438","2008-09-26",12.815
"439","2008-09-29",11.56
"440","2008-09-30",12.05
"441","2008-10-01",11.81
"442","2008-10-02",11.05
"443","2008-10-03",11.27
"444","2008-10-06",10.575
"445","2008-10-07",10.005
"446","2008-10-08",10.045
"447","2008-10-09",9.695
"448","2008-10-10",11.025
"449","2008-10-13",11.43
"450","2008-10-14",10.705
"451","2008-10-15",9.305
"452","2008-10-16",9.88
"453","2008-10-17",9.41
"454","2008-10-20",9.725
"455","2008-10-21",9.3
"456","2008-10-22",8.84
"457","2008-10-23",8.455
"458","2008-10-24",8.425
"459","2008-10-27",8.895
"460","2008-10-28",9.66
"461","2008-10-29",9.89
"462","2008-10-30",10.27
"463","2008-10-31",10.495
"464","2008-11-03",10.5
"465","2008-11-04",10.595
"466","2008-11-05",10.015
"467","2008-11-06",9.9
"468","2008-11-07",9.99
"469","2008-11-10",9.155
"470","2008-11-11",9.28
"471","2008-11-12",8.815
"472","2008-11-13",9.52
"473","2008-11-14",8.675
"474","2008-11-17",8.325
"475","2008-11-18",8.165
"476","2008-11-19",7.715
"477","2008-11-20",7.37
"478","2008-11-21",7.93
"479","2008-11-24",8.785
"480","2008-11-25",8.825
"481","2008-11-26",9.24
"482","2008-11-28",9.15
"483","2008-12-01",8.56
"484","2008-12-02",8.6
"485","2008-12-03",8.775
"486","2008-12-04",8.02
"487","2008-12-05",8.335
"488","2008-12-08",8.605
"489","2008-12-09",8.725
"490","2008-12-10",8.99
"491","2008-12-11",8.76
"492","2008-12-12",9.175
"493","2008-12-15",9.03
"494","2008-12-16",9.765
"495","2008-12-17",9.73
"496","2008-12-18",9.69
"497","2008-12-19",9.82
"498","2008-12-22",9.64
"499","2008-12-23",9.56
"500","2008-12-24",9.75
"501","2008-12-26",9.815
"502","2008-12-29",9.685
"503","2008-12-30",9.87
"504","2008-12-31",9.94
"505","2009-01-02",10.1
"506","2009-01-05",10.18
"507","2009-01-06",10.47
"508","2009-01-07",10.315
"509","2009-01-08",10.33
"510","2009-01-09",9.86
"511","2009-01-12",9.425
"512","2009-01-13",9.47
"513","2009-01-14",9.065
"514","2009-01-15",9.055
"515","2009-01-16",9.37
"516","2009-01-20",8.85
"517","2009-01-21",9.35
"518","2009-01-22",9
"519","2009-01-23",9.14
"520","2009-01-26",9.49
"521","2009-01-27",9.735
"522","2009-01-28",10.185
"523","2009-01-29",9.845
"524","2009-01-30",9.735
"525","2009-02-02",9.885
"526","2009-02-03",9.85
"527","2009-02-04",10.035
"528","2009-02-05",9.88
"529","2009-02-06",10.74
"530","2009-02-09",10.67
"531","2009-02-10",10.24
"532","2009-02-11",10.21
"533","2009-02-12",10.48
"534","2009-02-13",10.715
"535","2009-02-17",10.075
"536","2009-02-18",10.085
"537","2009-02-19",9.79
"538","2009-02-20",9.805
"539","2009-02-23",9.36
"540","2009-02-24",9.36
"541","2009-02-25",9.37
"542","2009-02-26",9.25
"543","2009-02-27",9.175
"544","2009-03-02",8.975
"545","2009-03-03",8.87
"546","2009-03-04",9.055
"547","2009-03-05",9.07
"548","2009-03-06",9.2
"549","2009-03-09",8.875
"550","2009-03-10",9.3
"551","2009-03-11",9.76
"552","2009-03-12",10.29
"553","2009-03-13",10.505
"554","2009-03-16",9.525
"555","2009-03-17",9.685
"556","2009-03-18",9.72
"557","2009-03-19",9.755
"558","2009-03-20",9.23
"559","2009-03-23",9.5
"560","2009-03-24",9.195
"561","2009-03-25",9.01
"562","2009-03-26",9.385
"563","2009-03-27",9.18
"564","2009-03-30",8.895
"565","2009-03-31",8.6
"566","2009-04-01",8.825
"567","2009-04-02",9.08
"568","2009-04-03",9.2
"569","2009-04-06",8.825
"570","2009-04-07",8.455
"571","2009-04-08",8.68
"572","2009-04-09",9.11
"573","2009-04-13",9.13
"574","2009-04-14",9.14
"575","2009-04-15",9.17
"576","2009-04-16",9.46
"577","2009-04-17",10.01
"578","2009-04-20",9.905
"579","2009-04-21",10.34
"580","2009-04-22",10.85
"581","2009-04-23",10.305
"582","2009-04-24",10.5
"583","2009-04-27",10.615
"584","2009-04-28",10.57
"585","2009-04-29",10.67
"586","2009-04-30",10.65
"587","2009-05-01",10.68
"588","2009-05-04",11.04
"589","2009-05-05",11.155
"590","2009-05-06",10.7
"591","2009-05-07",10.1
"592","2009-05-08",10.04
"593","2009-05-11",9.915
"594","2009-05-12",9.465
"595","2009-05-13",9.12
"596","2009-05-14",9.78
"597","2009-05-15",10.01
"598","2009-05-18",10.235
"599","2009-05-19",10.26
"600","2009-05-20",10.34
"601","2009-05-21",10.15
"602","2009-05-22",10.345
"603","2009-05-26",10.775
"604","2009-05-27",10.835
"605","2009-05-28",10.82
"606","2009-05-29",11.03
"607","2009-06-01",11.45
"608","2009-06-02",11.315
"609","2009-06-03",11.165
"610","2009-06-04",11.47
"611","2009-06-05",11.625
"612","2009-06-08",11.425
"613","2009-06-09",11.78
"614","2009-06-10",11.8
"615","2009-06-11",12.285
"616","2009-06-12",12.18
"617","2009-06-15",11.915
"618","2009-06-16",11.435
"619","2009-06-17",11.83
"620","2009-06-18",12.03
"621","2009-06-19",12.39
"622","2009-06-22",12
"623","2009-06-23",11.745
"624","2009-06-24",11.925
"625","2009-06-25",12.28
"626","2009-06-26",12.14
"627","2009-06-29",12.135
"628","2009-06-30",11.895
"629","2009-07-01",12.105
"630","2009-07-02",11.865
"631","2009-07-06",11.78
"632","2009-07-07",11.22
"633","2009-07-08",11.285
"634","2009-07-09",11.285
"635","2009-07-10",11.245
"636","2009-07-13",11.69
"637","2009-07-14",11.955
"638","2009-07-15",12.6
"639","2009-07-16",12.88
"640","2009-07-17",12.96
"641","2009-07-20",12.725
"642","2009-07-21",12.745
"643","2009-07-22",13.175
"644","2009-07-23",13.47
"645","2009-07-24",13.475
"646","2009-07-27",13.525
"647","2009-07-28",13.565
"648","2009-07-29",13.525
"649","2009-07-30",13.725
"650","2009-07-31",14.675
"651","2009-08-03",15.245
"652","2009-08-04",15.09
"653","2009-08-05",15
"654","2009-08-06",14.83
"655","2009-08-07",14.85
"656","2009-08-10",14.805
"657","2009-08-11",15.005
"658","2009-08-12",15.26
"659","2009-08-13",16.125
"660","2009-08-14",16.17
"661","2009-08-17",15.89
"662","2009-08-18",15.875
"663","2009-08-19",16.135
"664","2009-08-20",16.200001
"665","2009-08-21",16.475
"666","2009-08-24",16.43
"667","2009-08-25",16.334999
"668","2009-08-26",16.235001
"669","2009-08-27",16.27
"670","2009-08-28",16.434999
"671","2009-08-31",16.375
"672","2009-09-01",16.075001
"673","2009-09-02",16.025
"674","2009-09-03",16.200001
"675","2009-09-04",16.375
"676","2009-09-08",16.545
"677","2009-09-09",16.52
"678","2009-09-10",16.375
"679","2009-09-11",16.075001
"680","2009-09-14",16.07
"681","2009-09-15",15.775
"682","2009-09-16",16.42
"683","2009-09-17",16.865
"684","2009-09-18",16.825001
"685","2009-09-21",17.120001
"686","2009-09-22",17.264999
"687","2009-09-23",17.08
"688","2009-09-24",16.610001
"689","2009-09-25",16.584999
"690","2009-09-28",16.879999
"691","2009-09-29",16.625
"692","2009-09-30",16.665001
"693","2009-10-01",16.360001
"694","2009-10-02",16
"695","2009-10-05",16.145
"696","2009-10-06",16.360001
"697","2009-10-07",16.299999
"698","2009-10-08",16.264999
"699","2009-10-09",16.545
"700","2009-10-12",16.805
"701","2009-10-13",17
"702","2009-10-14",17.195
"703","2009-10-15",17.205
"704","2009-10-16",16.950001
"705","2009-10-19",17.25
"706","2009-10-20",17.165001
"707","2009-10-21",16.68
"708","2009-10-22",16.23
"709","2009-10-23",17.33
"710","2009-10-26",17.365
"711","2009-10-27",16.415001
"712","2009-10-28",15.89
"713","2009-10-29",15.975
"714","2009-10-30",15.6
"715","2009-11-02",15.45
"716","2009-11-03",15.47
"717","2009-11-04",15.55
"718","2009-11-05",15.72
"719","2009-11-06",15.65
"720","2009-11-09",16.360001
"721","2009-11-10",16.290001
"722","2009-11-11",16.4
"723","2009-11-12",16.610001
"724","2009-11-13",16.815001
"725","2009-11-16",17.434999
"726","2009-11-17",17.530001
"727","2009-11-18",17.514999
"728","2009-11-19",16.924999
"729","2009-11-20",17.09
"730","2009-11-23",17.42
"731","2009-11-24",17.405001
"732","2009-11-25",17.245001
"733","2009-11-27",16.75
"734","2009-11-30",16.795
"735","2009-12-01",17.145
"736","2009-12-02",17.395
"737","2009-12-03",17.43
"738","2009-12-04",18.215
"739","2009-12-07",18.475
"740","2009-12-08",18.43
"741","2009-12-09",18.205
"742","2009-12-10",17.98
"743","2009-12-11",17.809999
"744","2009-12-14",17.77
"745","2009-12-15",17.42
"746","2009-12-16",17.735001
"747","2009-12-17",17.540001
"748","2009-12-18",17.825001
"749","2009-12-21",17.870001
"750","2009-12-22",17.950001
"751","2009-12-23",17.975
"752","2009-12-24",18.165001
"753","2009-12-28",18.094999
"754","2009-12-29",18.040001
"755","2009-12-30",18.290001
"756","2009-12-31",18.18
"757","2010-01-04",18.325001
"758","2010-01-05",18.135
"759","2010-01-06",18.01
"760","2010-01-07",18.105
"761","2010-01-08",18.245001
"762","2010-01-11",17.825001
"763","2010-01-12",17.465
"764","2010-01-13",17.5
"765","2010-01-14",17.549999
"766","2010-01-15",17.004999
"767","2010-01-19",16.73
"768","2010-01-20",16.495001
"769","2010-01-21",16.25
"770","2010-01-22",16.025
"771","2010-01-25",16.190001
"772","2010-01-26",15.77
"773","2010-01-27",16.045
"774","2010-01-28",15.89
"775","2010-01-29",15.605
"776","2010-02-01",15.985
"777","2010-02-02",16.01
"778","2010-02-03",16.035
"779","2010-02-04",16.285
"780","2010-02-05",16.49
"781","2010-02-08",16.43
"782","2010-02-09",16.950001
"783","2010-02-10",17.014999
"784","2010-02-11",17.285
"785","2010-02-12",17.594999
"786","2010-02-16",17.594999
"787","2010-02-17",17.5
"788","2010-02-18",17.620001
"789","2010-02-19",17.825001
"790","2010-02-22",17.68
"791","2010-02-23",17.504999
"792","2010-02-24",17.98
"793","2010-02-25",17.950001
"794","2010-02-26",17.98
"795","2010-03-01",19.1
"796","2010-03-02",19.48
"797","2010-03-03",19.290001
"798","2010-03-04",19.325001
"799","2010-03-05",19.26
"800","2010-03-08",19.450001
"801","2010-03-09",19.290001
"802","2010-03-10",19.57
"803","2010-03-11",19.51
"804","2010-03-12",19.98
"805","2010-03-15",20.094999
"806","2010-03-16",20.395
"807","2010-03-17",20.725
"808","2010-03-18",20.785
"809","2010-03-19",20.674999
"810","2010-03-22",20.91
"811","2010-03-23",21.115
"812","2010-03-24",20.870001
"813","2010-03-25",20.950001
"814","2010-03-26",20.68
"815","2010-03-29",20.245001
"816","2010-03-30",20.76
"817","2010-03-31",20.6
"818","2010-04-01",20.375
"819","2010-04-05",21
"820","2010-04-06",21.049999
"821","2010-04-07",20.99
"822","2010-04-08",21.004999
"823","2010-04-09",20.950001
"824","2010-04-12",20.959999
"825","2010-04-13",21.705
"826","2010-04-14",22.855
"827","2010-04-15",22.950001
"828","2010-04-16",22.325001
"829","2010-04-19",21.67
"830","2010-04-20",21.969999
"831","2010-04-21",21.545
"832","2010-04-22",21.84
"833","2010-04-23",21.91
"834","2010-04-26",21.594999
"835","2010-04-27",21.475
"836","2010-04-28",21.735001
"837","2010-04-29",19.690001
"838","2010-04-30",19.24
"839","2010-05-03",19.035
"840","2010-05-04",18.775
"841","2010-05-05",18.355
"842","2010-05-06",17.360001
"843","2010-05-07",17.440001
"844","2010-05-10",18.075001
"845","2010-05-11",17.955
"846","2010-05-12",18.65
"847","2010-05-13",18.035
"848","2010-05-14",17.514999
"849","2010-05-17",16.74
"850","2010-05-18",16.235001
"851","2010-05-19",16.780001
"852","2010-05-20",16.165001
"853","2010-05-21",16.565001
"854","2010-05-24",16.02
"855","2010-05-25",16.235001
"856","2010-05-26",16.07
"857","2010-05-27",17.08
"858","2010-05-28",16.99
"859","2010-06-01",16.559999
"860","2010-06-02",16.584999
"861","2010-06-03",17.120001
"862","2010-06-04",16.025
"863","2010-06-07",15.82
"864","2010-06-08",15.625
"865","2010-06-09",15.455
"866","2010-06-10",16.139999
"867","2010-06-11",16.41
"868","2010-06-14",16.780001
"869","2010-06-15",16.745001
"870","2010-06-16",17.485001
"871","2010-06-17",17.594999
"872","2010-06-18",17.695
"873","2010-06-21",17.785
"874","2010-06-22",16.875
"875","2010-06-23",16.334999
"876","2010-06-24",15.89
"877","2010-06-25",16.27
"878","2010-06-28",16.475
"879","2010-06-29",15.985
"880","2010-06-30",16.1
"881","2010-07-01",16.129999
"882","2010-07-02",16.01
"883","2010-07-06",16.315001
"884","2010-07-07",17.09
"885","2010-07-08",17.07
"886","2010-07-09",17.120001
"887","2010-07-12",16.85
"888","2010-07-13",17.469999
"889","2010-07-14",17.594999
"890","2010-07-15",17.32
"891","2010-07-16",16.594999
"892","2010-07-19",16.98
"893","2010-07-20",17.495001
"894","2010-07-21",17.004999
"895","2010-07-22",17.764999
"896","2010-07-23",18.025
"897","2010-07-26",19.27
"898","2010-07-27",18.790001
"899","2010-07-28",18.325001
"900","2010-07-29",18.110001
"901","2010-07-30",17.674999
"902","2010-08-02",17.605
"903","2010-08-03",18.58
"904","2010-08-04",17.795
"905","2010-08-05",17.299999
"906","2010-08-06",17.055
"907","2010-08-09",17.219999
"908","2010-08-10",16.49
"909","2010-08-11",16.004999
"910","2010-08-12",15.765
"911","2010-08-13",15.47
"912","2010-08-16",15.57
"913","2010-08-17",15.73
"914","2010-08-18",15.62
"915","2010-08-19",15.18
"916","2010-08-20",14.96
"917","2010-08-23",14.785
"918","2010-08-24",14.32
"919","2010-08-25",14.67
"920","2010-08-26",14.12
"921","2010-08-27",14.68
"922","2010-08-30",14.175
"923","2010-08-31",13.695
"924","2010-09-01",14.155
"925","2010-09-02",14.76
"926","2010-09-03",15.31
"927","2010-09-07",14.45
"928","2010-09-08",14.08
"929","2010-09-09",14.075
"930","2010-09-10",13.405
"931","2010-09-13",14.3
"932","2010-09-14",14.68
"933","2010-09-15",14.87
"934","2010-09-16",15.09
"935","2010-09-17",15
"936","2010-09-20",15.48
"937","2010-09-21",15.425
"938","2010-09-22",15.35
"939","2010-09-23",15.64
"940","2010-09-24",16.309999
"941","2010-09-27",16.24
"942","2010-09-28",16.709999
"943","2010-09-29",16.379999
"944","2010-09-30",15.895
"945","2010-10-01",15.99
"946","2010-10-04",15.675
"947","2010-10-05",15.915
"948","2010-10-06",15.6
"949","2010-10-07",15.54
"950","2010-10-08",15.77
"951","2010-10-11",16.049999
"952","2010-10-12",16.045
"953","2010-10-13",16.42
"954","2010-10-14",16.639999
"955","2010-10-15",16.405001
"956","2010-10-18",15.89
"957","2010-10-19",15.95
"958","2010-10-20",15.755
"959","2010-10-21",15.925
"960","2010-10-22",16.41
"961","2010-10-25",17.01
"962","2010-10-26",16.59
"963","2010-10-27",16.945
"964","2010-10-28",16.525
"965","2010-10-29",17.105
"966","2010-11-01",17.23
"967","2010-11-02",17.75
"968","2010-11-03",17.945
"969","2010-11-04",18.91
"970","2010-11-05",19.065001
"971","2010-11-08",18.950001
"972","2010-11-09",18.719999
"973","2010-11-10",19.32
"974","2010-11-11",19.030001
"975","2010-11-12",19.055
"976","2010-11-15",19.165001
"977","2010-11-16",19.26
"978","2010-11-17",19.360001
"979","2010-11-18",19.625
"980","2010-11-19",19.35
"981","2010-11-22",19.605
"982","2010-11-23",19.655001
"983","2010-11-24",20.275
"984","2010-11-26",20.139999
"985","2010-11-29",20.129999
"986","2010-11-30",20.145
"987","2010-12-01",20.405001
"988","2010-12-02",21
"989","2010-12-03",20.934999
"990","2010-12-06",20.440001
"991","2010-12-07",20.495001
