"","date","HONE"
"168","2017-03-01",11.119777
"169","2017-03-02",10.852367
"170","2017-03-03",10.774373
"171","2017-03-06",10.70752
"172","2017-03-07",10.573816
"173","2017-03-08",10.495822
"174","2017-03-09",10.484679
"175","2017-03-10",10.362117
"176","2017-03-13",10.456824
"177","2017-03-14",10.384401
"178","2017-03-15",10.328691
"179","2017-03-16",10.428969
"180","2017-03-17",10.685237
"181","2017-03-20",10.607243
"182","2017-03-21",10.16713
"183","2017-03-22",10.150418
"184","2017-03-23",10.317549
"185","2017-03-24",10.278551
"186","2017-03-27",10.328691
"187","2017-03-28",10.350975
"188","2017-03-29",10.278551
"189","2017-03-30",10.573816
"190","2017-03-31",10.579387
"191","2017-04-03",10.523677
"192","2017-04-04",10.579387
"193","2017-04-05",10.328691
"194","2017-04-06",10.356546
"195","2017-04-07",10.37883
"196","2017-04-10",10.373259
"197","2017-04-11",10.685237
"198","2017-04-12",10.545961
"199","2017-04-13",10.467967
"200","2017-04-17",10.857939
"201","2017-04-18",10.785516
"202","2017-04-19",10.796658
"203","2017-04-20",10.924791
"204","2017-04-21",11.125348
"205","2017-04-24",11.13649
"206","2017-04-25",11.387187
"207","2017-04-26",11.821727
"208","2017-04-27",11.682451
"209","2017-04-28",11.598886
"210","2017-05-01",11.604457
"211","2017-05-02",11.532033
"212","2017-05-03",11.693593
"213","2017-05-04",11.766017
"214","2017-05-05",11.799443
"215","2017-05-08",11.766017
"216","2017-05-09",11.649025
"217","2017-05-10",11.632312
"218","2017-05-11",11.559889
"219","2017-05-12",11.376044
"220","2017-05-15",11.465181
"221","2017-05-16",11.598886
"222","2017-05-17",11.24791
"223","2017-05-18",11.203342
"224","2017-05-19",11.108635
"225","2017-05-22",11.103065
"226","2017-05-23",11.353761
"227","2017-05-24",11.108635
"228","2017-05-25",11.13649
"229","2017-05-26",11.208914
"230","2017-05-30",10.75209
"231","2017-05-31",10.930362
"232","2017-06-01",11.208914
"233","2017-06-02",11.493036
"234","2017-06-05",11.119777
"235","2017-06-06",11.220056
"236","2017-06-07",11.13649
"237","2017-06-08",11.810585
"238","2017-06-09",12.284122
"239","2017-06-12",11.632312
"240","2017-06-13",11.108635
"241","2017-06-14",11.114206
"242","2017-06-15",11.097493
"243","2017-06-16",11.370474
"244","2017-06-19",11.203342
"245","2017-06-20",11.013927
"246","2017-06-21",11.002786
"247","2017-06-22",10.969359
"248","2017-06-23",11.259053
"249","2017-06-26",11.314763
"250","2017-06-27",11.348189
"251","2017-06-28",11.571031
"252","2017-06-29",11.470752
"253","2017-06-30",11.119777
"254","2017-07-03",11.103065
"255","2017-07-05",11.13649
"256","2017-07-06",11.130919
"257","2017-07-07",11.147633
"258","2017-07-10",11.064067
"259","2017-07-11",10.997214
"260","2017-07-12",11.086351
"261","2017-07-13",10.997214
"262","2017-07-14",10.830084
"263","2017-07-17",10.852367
"264","2017-07-18",10.857939
"265","2017-07-19",10.86351
"266","2017-07-20",10.791086
"267","2017-07-21",10.818941
"268","2017-07-24",10.818941
"269","2017-07-25",10.86351
"270","2017-07-26",10.980501
"271","2017-07-27",10.830084
"272","2017-07-28",10.885794
"273","2017-07-31",10.796658
"274","2017-08-01",10.852367
"275","2017-08-02",10.740947
"276","2017-08-03",10.662952
"277","2017-08-04",10.690807
"278","2017-08-07",10.607243
"279","2017-08-08",10.607243
"280","2017-08-09",10.562675
"281","2017-08-10",10.311977
"282","2017-08-11",10.206128
"283","2017-08-14",10.506964
"284","2017-08-15",10.233983
"285","2017-08-16",10.222841
"286","2017-08-17",9.994429
"287","2017-08-18",10
"288","2017-08-21",9.777159
"289","2017-08-22",9.877438
"290","2017-08-23",9.771587
"291","2017-08-24",9.816156
"292","2017-08-25",9.766017
"293","2017-08-28",9.771587
"294","2017-08-29",9.693593
"295","2017-08-30",9.693593
"296","2017-08-31",9.576602
"297","2017-09-01",9.487465
"298","2017-09-05",9.481894
"299","2017-09-06",9.364902
"300","2017-09-07",9.041782
"301","2017-09-08",9.281337
"302","2017-09-11",9.671309
"303","2017-09-12",9.78273
"304","2017-09-13",9.816156
"305","2017-09-14",9.810585
"306","2017-09-15",9.972145
"307","2017-09-18",10.111421
"308","2017-09-19",10.066853
"309","2017-09-20",10.178273
"310","2017-09-21",10.284122
"311","2017-09-22",10.289694
"312","2017-09-25",10.278551
"313","2017-09-26",10.295264
"314","2017-09-27",10.584958
"315","2017-09-28",10.601671
"316","2017-09-29",10.479109
"317","2017-10-02",10.668524
"318","2017-10-03",10.846797
"319","2017-10-04",10.835654
"320","2017-10-05",10.874652
"321","2017-10-06",10.857939
"322","2017-10-09",10.835654
"323","2017-10-10",10.930362
"324","2017-10-11",10.935933
"325","2017-10-12",10.86351
"326","2017-10-13",10.791086
"327","2017-10-16",10.813371
"328","2017-10-17",10.75209
"329","2017-10-18",10.796658
"330","2017-10-19",10.830084
"331","2017-10-20",10.830084
"332","2017-10-23",10.785516
"333","2017-10-24",10.802228
"334","2017-10-25",10.802228
"335","2017-10-26",10.830084
"336","2017-10-27",10.969359
"337","2017-10-30",10.86351
"338","2017-10-31",10.869081
"339","2017-11-01",10.908078
"340","2017-11-02",11.130919
"341","2017-11-03",10.874652
"342","2017-11-06",11.114206
"343","2017-11-07",10.685237
"344","2017-11-08",10.456824
"345","2017-11-09",10.267409
"346","2017-11-10",10.222841
"347","2017-11-13",10.16713
"348","2017-11-14",10.261839
"349","2017-11-15",10.245126
"350","2017-11-16",10.412256
"351","2017-11-17",10.456824
"352","2017-11-20",10.612813
"353","2017-11-21",10.679666
"354","2017-11-22",10.557103
"355","2017-11-24",10.490251
"356","2017-11-27",10.718663
"357","2017-11-28",10.835654
"358","2017-11-29",11.025069
"359","2017-11-30",10.796658
"360","2017-12-01",10.735376
"361","2017-12-04",10.830084
"362","2017-12-05",10.791086
"363","2017-12-06",10.807799
"364","2017-12-07",10.86351
"365","2017-12-08",10.768803
"366","2017-12-11",10.763231
"367","2017-12-12",10.830084
"368","2017-12-13",10.885794
"369","2017-12-14",10.874652
"370","2017-12-15",10.869081
"371","2017-12-18",10.963788
"372","2017-12-19",10.958218
"373","2017-12-20",10.935933
"374","2017-12-21",10.958218
"375","2017-12-22",10.908078
"376","2017-12-26",10.852367
"377","2017-12-27",10.830084
"378","2017-12-28",10.785516
"379","2017-12-29",10.674095
"380","2018-01-02",10.590529
"381","2018-01-03",10.545961
"382","2018-01-04",10.657382
"383","2018-01-05",10.70752
"384","2018-01-08",10.729805
"385","2018-01-09",10.824512
"386","2018-01-10",10.913649
"387","2018-01-11",10.997214
"388","2018-01-12",11.019499
"389","2018-01-16",10.902507
"390","2018-01-17",10.908078
"391","2018-01-18",10.807799
"392","2018-01-19",10.958218
"393","2018-01-22",10.902507
"394","2018-01-23",10.924791
"395","2018-01-24",10.841226
"396","2018-01-25",10.824512
"397","2018-01-26",10.646239
"398","2018-01-29",10.417828
"399","2018-01-30",10.272981
"400","2018-01-31",10.284122
"401","2018-02-01",10.545961
"402","2018-02-02",10.506964
"403","2018-02-05",10.306407
"404","2018-02-06",10.334262
"405","2018-02-07",10.239554
"406","2018-02-08",10.155989
"407","2018-02-09",10.228413
"408","2018-02-12",10.16713
"409","2018-02-13",10.16713
"410","2018-02-14",10.54039
"411","2018-02-15",10.746518
"412","2018-02-16",10.70195
"413","2018-02-20",10.718663
"414","2018-02-21",10.679666
"415","2018-02-22",10.830084
"416","2018-02-23",11.019499
"417","2018-02-26",11.019499
"418","2018-02-27",10.986073
"419","2018-02-28",10.718663
"420","2018-03-01",10.813371
"421","2018-03-02",10.913649
"422","2018-03-05",11.064067
"423","2018-03-06",11.08078
"424","2018-03-07",11.119777
"425","2018-03-08",10.913649
"426","2018-03-09",11.142061
"427","2018-03-12",11.13649
"428","2018-03-13",11.103065
"429","2018-03-14",11.052925
"430","2018-03-15",9.682451
"431","2018-03-16",9.777159
"432","2018-03-19",9.961002
"433","2018-03-20",9.966574
"434","2018-03-21",10.144847
"435","2018-03-22",9.933147
"436","2018-03-23",9.738161
"437","2018-03-26",10
"438","2018-03-27",9.894151
"439","2018-03-28",10
"440","2018-03-29",9.83844
"441","2018-04-02",9.894151
"442","2018-04-03",9.883008
"443","2018-04-04",9.972145
"444","2018-04-05",10.022285
"445","2018-04-06",9.905293
"446","2018-04-09",9.816156
"447","2018-04-10",9.844011
"448","2018-04-11",9.844011
"449","2018-04-12",9.927577
"450","2018-04-13",9.894151
"451","2018-04-16",9.994429
"452","2018-04-17",9.916434
"453","2018-04-18",9.888579
"454","2018-04-19",9.94429
"455","2018-04-20",10.206128
"456","2018-04-23",9.972145
"457","2018-04-24",9.955432
"458","2018-04-25",9.883008
"459","2018-04-26",9.883008
"460","2018-04-27",9.916434
"461","2018-04-30",9.799443
"462","2018-05-01",9.855153
"463","2018-05-02",9.871866
"464","2018-05-03",9.799443
"465","2018-05-04",9.910864
"466","2018-05-07",9.955432
"467","2018-05-08",9.972145
"468","2018-05-09",10
"469","2018-05-10",10.172702
"470","2018-05-11",10.150418
"471","2018-05-14",9.938719
"472","2018-05-15",10.005571
"473","2018-05-16",10.105849
"474","2018-05-17",10.21727
"475","2018-05-18",10.133705
"476","2018-05-21",10.200557
"477","2018-05-22",10.245126
"478","2018-05-23",10.261839
"479","2018-05-24",10.21727
"480","2018-05-25",10.261839
"481","2018-05-29",10.16156
"482","2018-05-30",10.272981
"483","2018-05-31",10.278551
"484","2018-06-01",10.278551
"485","2018-06-04",10.350975
"486","2018-06-05",10.462396
"487","2018-06-06",10.529248
"488","2018-06-07",10.428969
"489","2018-06-08",10.456824
"490","2018-06-11",10.412256
"491","2018-06-12",10.295264
"492","2018-06-13",10.37883
"493","2018-06-14",10.306407
"494","2018-06-15",10.233983
"495","2018-06-18",10.278551
"496","2018-06-19",10.512535
"497","2018-06-20",10.623956
"498","2018-06-21",10.724234
"499","2018-06-22",10.718663
"500","2018-06-25",10.724234
"501","2018-06-26",10.612813
"502","2018-06-27",10.490251
"503","2018-06-28",10.635098
"504","2018-06-29",10.551532
"505","2018-07-02",10.551532
"506","2018-07-03",10.512535
"507","2018-07-05",10.523677
"508","2018-07-06",10.490251
"509","2018-07-09",10.618384
"510","2018-07-10",10.70752
"511","2018-07-11",10.640669
"512","2018-07-12",10.551532
"513","2018-07-13",10.350975
"514","2018-07-16",10.590529
"515","2018-07-17",10.5961
"516","2018-07-18",10.607243
"517","2018-07-19",10.490251
"518","2018-07-20",10.579387
"519","2018-07-23",10.579387
"520","2018-07-24",10.635098
"521","2018-07-25",10.568245
"522","2018-07-26",10.518106
"523","2018-07-27",10.445683
"524","2018-07-30",10.300836
"525","2018-07-31",10.222841
"526","2018-08-01",10.155989
"527","2018-08-02",10.16713
"528","2018-08-03",10.044568
"529","2018-08-06",10.105849
"530","2018-08-07",10.044568
"531","2018-08-08",10.122562
"532","2018-08-09",10.211699
"533","2018-08-10",10.306407
"534","2018-08-13",10.362117
"535","2018-08-14",10.484679
"536","2018-08-15",10.490251
"537","2018-08-16",10.662952
"538","2018-08-17",10.646239
"539","2018-08-20",10.651811
"540","2018-08-21",10.813371
"541","2018-08-22",10.930362
"542","2018-08-23",10.969359
"543","2018-08-24",11.047354
"544","2018-08-27",11.030641
"545","2018-08-28",10.986073
"546","2018-08-29",10.835654
"547","2018-08-30",10.841226
"548","2018-08-31",10.980501
"549","2018-09-04",11.047354
"550","2018-09-05",11.002786
"551","2018-09-06",10.958218
"552","2018-09-07",10.813371
"553","2018-09-10",10.813371
"554","2018-09-11",10.896935
"555","2018-09-12",10.913649
"556","2018-09-13",10.857939
"557","2018-09-14",10.857939
"558","2018-09-17",10.824512
"559","2018-09-18",10.785516
"560","2018-09-19",10.896935
"561","2018-09-20",10.91922
"562","2018-09-21",11.019499
"563","2018-09-24",10.75766
"564","2018-09-25",10.690807
"565","2018-09-26",10.601671
"566","2018-09-27",10.590529
"567","2018-09-28",10.651811
"568","2018-10-01",10.451254
"569","2018-10-02",10.451254
"570","2018-10-03",10.646239
"571","2018-10-04",10.506964
"572","2018-10-05",10.473537
"573","2018-10-08",10.629526
"574","2018-10-09",10.584958
"575","2018-10-10",10.451254
"576","2018-10-11",10.066853
"577","2018-10-12",10.072423
"578","2018-10-15",10.250696
"579","2018-10-16",10.339833
"580","2018-10-17",10.389972
"581","2018-10-18",10.345404
"582","2018-10-19",10.250696
"583","2018-10-22",10.111421
"584","2018-10-23",10.16713
"585","2018-10-24",9.754874
"586","2018-10-25",10.16713
"587","2018-10-26",10.066853
"588","2018-10-29",10.116992
"589","2018-10-30",10.172702
"590","2018-10-31",10.139276
"591","2018-11-01",10.139276
"592","2018-11-02",10.061281
"593","2018-11-05",10.033426
"594","2018-11-06",10.066853
"595","2018-11-07",10.083566
"596","2018-11-08",10.111421
"597","2018-11-09",9.977715
"598","2018-11-12",10.016713
"599","2018-11-13",10
"600","2018-11-14",9.860724
"601","2018-11-15",9.994429
"602","2018-11-16",10.011142
"603","2018-11-19",9.933147
"604","2018-11-20",9.821727
"605","2018-11-21",9.827298
"606","2018-11-23",9.871866
"607","2018-11-26",9.78273
"608","2018-11-27",9.704736
"609","2018-11-28",9.922006
"610","2018-11-29",9.83287
"611","2018-11-30",9.877438
"612","2018-12-03",9.933147
"613","2018-12-04",9.359331
"614","2018-12-06",9.420613
"615","2018-12-07",9.398329
"616","2018-12-10",9.398329
"617","2018-12-11",9.370474
"618","2018-12-12",9.426184
"619","2018-12-13",9.208914
"620","2018-12-14",9.041782
"621","2018-12-17",8.980501
"622","2018-12-18",8.91922
"623","2018-12-19",8.86351
"624","2018-12-20",8.802228
"625","2018-12-21",8.679666
"626","2018-12-24",8.412256
"627","2018-12-26",8.746518
"628","2018-12-27",8.623956
"629","2018-12-28",8.891365
"630","2018-12-31",8.852367
"631","2019-01-02",8.958218
"632","2019-01-03",8.779944
"633","2019-01-04",9.069638
"634","2019-01-07",9.019499
"635","2019-01-08",9.025069
"636","2019-01-09",8.913649
"637","2019-01-10",8.779944
"638","2019-01-11",8.830084
"639","2019-01-14",8.818941
"640","2019-01-15",8.818941
"641","2019-01-16",8.885794
"642","2019-01-17",8.902507
"643","2019-01-18",8.935933
"644","2019-01-22",8.902507
"645","2019-01-23",8.891365
"646","2019-01-24",8.763231
"647","2019-01-25",8.495822
"648","2019-01-28",8.384401
"649","2019-01-29",8.440111
"650","2019-01-30",8.445683
"651","2019-01-31",8.456824
"652","2019-02-01",8.462396
"653","2019-02-04",8.501392
"654","2019-02-05",8.512535
"655","2019-02-06",8.490251
"656","2019-02-07",8.495822
"657","2019-02-08",8.54039
"658","2019-02-11",8.740947
"659","2019-02-12",8.818941
"660","2019-02-13",8.846797
"661","2019-02-14",8.70195
"662","2019-02-15",8.869081
"663","2019-02-19",8.991644
"664","2019-02-20",9.058496
"665","2019-02-21",9.047354
"666","2019-02-22",9.030641
"667","2019-02-25",8.930362
"668","2019-02-26",8.913649
"669","2019-02-27",8.980501
"670","2019-02-28",8.986073
"671","2019-03-01",9.013927
"672","2019-03-04",9.058496
"673","2019-03-05",8.941504
"674","2019-03-06",9.214484
"675","2019-03-07",9.320334
"676","2019-03-08",9.259053
"677","2019-03-11",9.582172
"678","2019-03-12",9.554317
"679","2019-03-13",9.610028
"680","2019-03-14",9.632312
"681","2019-03-15",9.543176
"682","2019-03-18",9.559889
"683","2019-03-19",9.448468
"684","2019-03-20",9.4039
"685","2019-03-21",9.320334
"686","2019-03-22",9.253482
"687","2019-03-25",9.220056
"688","2019-03-26",9.415042
"689","2019-03-27",9.45961
"690","2019-03-28",9.571031
"691","2019-03-29",9.582172
"692","2019-04-01",9.649025
"693","2019-04-02",9.598886
"694","2019-04-03",9.587744
"695","2019-04-04",9.610028
"696","2019-04-05",9.587744
"697","2019-04-08",9.610028
"698","2019-04-09",9.576602
"699","2019-04-10",9.649025
"700","2019-04-11",9.67688
"701","2019-04-12",9.777159
"702","2019-04-15",9.793872
"703","2019-04-16",9.933147
"704","2019-04-17",10.061281
"705","2019-04-18",10.150418
"706","2019-04-22",10.061281
"707","2019-04-23",10.339833
"708","2019-04-24",10.406685
"709","2019-04-25",10.440111
"710","2019-04-26",10.356546
"711","2019-04-29",10.440111
"712","2019-04-30",10.428969
"713","2019-05-01",10.373259
"714","2019-05-02",10.384401
"715","2019-05-03",10.467967
"716","2019-05-06",10.451254
"717","2019-05-07",10.401114
"718","2019-05-08",10.440111
"719","2019-05-09",10.495822
"720","2019-05-10",10.495822
"721","2019-05-13",10.389972
"722","2019-05-14",10.356546
"723","2019-05-15",10.233983
"724","2019-05-16",10.239554
"725","2019-05-17",10.306407
"726","2019-05-20",10.306407
"727","2019-05-21",10.239554
"728","2019-05-22",10.211699
"729","2019-05-23",10.150418
"730","2019-05-24",10.211699
"731","2019-05-28",10.189415
"732","2019-05-29",10.133705
"733","2019-05-30",10.089136
"734","2019-05-31",9.994429
"735","2019-06-03",10.005571
"736","2019-06-04",10.116992
"737","2019-06-05",10.077994
"738","2019-06-06",10.061281
"739","2019-06-07",10.038998
"740","2019-06-10",10.061281
"741","2019-06-11",10.038998
"742","2019-06-12",10.016713
"743","2019-06-13",10.027855
"744","2019-06-14",10.072423
"745","2019-06-17",10.038998
"746","2019-06-18",10.038998
"747","2019-06-19",9.927577
"748","2019-06-20",9.922006
"749","2019-06-21",10.250696
"750","2019-06-24",10.239554
"751","2019-06-25",10.172702
"752","2019-06-26",10.111421
"753","2019-06-27",10.300836
"754","2019-06-28",10.434541
"755","2019-07-01",10.534819
"756","2019-07-02",10.501392
"757","2019-07-03",10.54039
"758","2019-07-05",10.618384
"759","2019-07-08",10.54039
"760","2019-07-09",10.545961
"761","2019-07-10",10.506964
"762","2019-07-11",10.529248
"763","2019-07-12",10.562675
"764","2019-07-15",10.428969
"765","2019-07-16",10.484679
"766","2019-07-17",10.467967
"767","2019-07-18",10.445683
"768","2019-07-19",10.428969
"769","2019-07-22",10.37883
"770","2019-07-23",10.434541
"771","2019-07-24",10.529248
"772","2019-07-25",10.612813
"773","2019-07-26",10.662952
"774","2019-07-29",10.579387
"775","2019-07-30",10.640669
"776","2019-07-31",10.668524
"777","2019-08-01",10.529248
"778","2019-08-02",10.5961
"779","2019-08-05",10.445683
"780","2019-08-06",10.545961
"781","2019-08-07",10.568245
"782","2019-08-08",10.629526
"783","2019-08-09",10.935933
"784","2019-08-12",10.974931
"785","2019-08-13",11.103065
"786","2019-08-14",10.584958
"787","2019-08-15",10.02
"788","2019-08-16",10.13
"789","2019-08-19",10.21
"790","2019-08-20",10.21
"791","2019-08-21",10.15
"792","2019-08-22",10.17
"793","2019-08-23",10.09
"794","2019-08-26",9.97
"795","2019-08-27",9.89
"796","2019-08-28",9.94
"797","2019-08-29",9.99
"798","2019-08-30",9.96
"799","2019-09-03",9.83
"800","2019-09-04",9.8
"801","2019-09-05",9.86
"802","2019-09-06",9.92
"803","2019-09-09",10.04
"804","2019-09-10",10.2
"805","2019-09-11",10.21
"806","2019-09-12",10.16
"807","2019-09-13",10.13
"808","2019-09-16",10.2
"809","2019-09-17",10.18
"810","2019-09-18",10.1
"811","2019-09-19",10.1
"812","2019-09-20",10.15
"813","2019-09-23",10.135
"814","2019-09-24",10.09
"815","2019-09-25",10.08
"816","2019-09-26",10.07
"817","2019-09-27",10.07
"818","2019-09-30",10.065
"819","2019-10-01",10.11
"820","2019-10-02",10.06
"821","2019-10-03",10.02
"822","2019-10-04",10.025
"823","2019-10-07",10.02
"824","2019-10-08",9.955
"825","2019-10-09",10.01
"826","2019-10-10",10.01
"827","2019-10-11",9.99
"828","2019-10-14",9.94
"829","2019-10-15",9.93
"830","2019-10-16",10.02
"831","2019-10-17",10.01
"832","2019-10-18",9.99
"833","2019-10-21",10.24
"834","2019-10-22",10.25
"835","2019-10-23",10.2
"836","2019-10-24",10.27
"837","2019-10-25",10.2
"838","2019-10-28",10.2
"839","2019-10-29",10.2
"840","2019-10-30",10.14
"841","2019-10-31",10.21
"842","2019-11-01",10.25
"843","2019-11-04",10.26
"844","2019-11-05",10.41
"845","2019-11-06",10.45
"846","2019-11-07",10.67
"847","2019-11-08",10.64
"848","2019-11-11",10.73
"849","2019-11-12",10.71
"850","2019-11-13",10.74
"851","2019-11-14",10.66
"852","2019-11-15",10.63
"853","2019-11-18",10.61
"854","2019-11-19",10.65
"855","2019-11-20",10.59
"856","2019-11-21",10.61
"857","2019-11-22",10.58
"858","2019-11-25",10.71
"859","2019-11-26",10.62
"860","2019-11-27",10.6
"861","2019-11-29",10.61
"862","2019-12-02",10.52
"863","2019-12-03",10.53
"864","2019-12-04",10.59
"865","2019-12-05",10.59
"866","2019-12-06",10.62
"867","2019-12-09",10.59
"868","2019-12-10",10.7
"869","2019-12-11",10.71
"870","2019-12-12",10.7
"871","2019-12-13",10.77
"872","2019-12-16",10.83
"873","2019-12-17",10.82
"874","2019-12-18",11
"875","2019-12-19",11.015
"876","2019-12-20",10.98
"877","2019-12-23",11
"878","2019-12-24",11.02
"879","2019-12-26",11.04
"880","2019-12-27",11.01
"881","2019-12-30",10.96
"882","2019-12-31",10.99
"883","2020-01-02",10.985
"884","2020-01-03",10.98
"885","2020-01-06",10.985
"886","2020-01-07",10.935
"887","2020-01-08",10.97
"888","2020-01-09",10.995
"889","2020-01-10",11
"890","2020-01-13",11.05
"891","2020-01-14",11.03
"892","2020-01-15",11.04
"893","2020-01-16",11.09
"894","2020-01-17",11.01
"895","2020-01-21",10.96
"896","2020-01-22",11.06
"897","2020-01-23",11.12
"898","2020-01-24",11.07
"899","2020-01-27",11.06
"900","2020-01-28",11.03
"901","2020-01-29",11.09
"902","2020-01-30",11.04
"903","2020-01-31",10.91
"904","2020-02-03",10.89
"905","2020-02-04",10.965
"906","2020-02-05",11.05
"907","2020-02-06",10.99
"908","2020-02-07",10.97
"909","2020-02-10",11.07
"910","2020-02-11",11.04
"911","2020-02-12",11.06
"912","2020-02-13",11.1
"913","2020-02-14",11.09
"914","2020-02-18",11.06
"915","2020-02-19",11.04
"916","2020-02-20",11.07
"917","2020-02-21",11.07
"918","2020-02-24",10.85
"919","2020-02-25",10.69
"920","2020-02-26",10.56
"921","2020-02-27",10.2
"922","2020-02-28",9.995
"923","2020-03-02",10.16
"924","2020-03-03",9.985
"925","2020-03-04",10.15
"926","2020-03-05",9.97
"927","2020-03-06",9.81
"928","2020-03-09",8.9
"929","2020-03-10",9.4
"930","2020-03-11",8.95
"931","2020-03-12",8.22
"932","2020-03-13",8.45
"933","2020-03-16",7.83
"934","2020-03-17",7.98
"935","2020-03-18",7.15
"936","2020-03-19",7.72
"937","2020-03-20",7.17
"938","2020-03-23",6.56
"939","2020-03-24",7.01
"940","2020-03-25",7.03
"941","2020-03-26",7.86
"942","2020-03-27",7.44
"943","2020-03-30",7.69
"944","2020-03-31",7.53
