"","date","STOR"
"304","2016-02-03",25.32
"305","2016-02-04",25.58
"306","2016-02-05",25.4
"307","2016-02-08",24.83
"308","2016-02-09",25.16
"309","2016-02-10",24.92
"310","2016-02-11",24.99
"311","2016-02-12",25.09
"312","2016-02-16",25.52
"313","2016-02-17",25.5
"314","2016-02-18",25.299999
"315","2016-02-19",25.51
"316","2016-02-22",25.639999
"317","2016-02-23",24.83
"318","2016-02-24",24.559999
"319","2016-02-25",24.85
"320","2016-02-26",24.1
"321","2016-02-29",24.15
"322","2016-03-01",24.33
"323","2016-03-02",24.32
"324","2016-03-03",24.370001
"325","2016-03-04",24.120001
"326","2016-03-07",24.25
"327","2016-03-08",24.43
"328","2016-03-09",24.629999
"329","2016-03-10",24.65
"330","2016-03-11",24.950001
"331","2016-03-14",24.99
"332","2016-03-15",25.110001
"333","2016-03-16",25.540001
"334","2016-03-17",25.75
"335","2016-03-18",25.9
"336","2016-03-21",25.780001
"337","2016-03-22",25.76
"338","2016-03-23",25.76
"339","2016-03-24",25.809999
"340","2016-03-28",25.57
"341","2016-03-29",25.98
"342","2016-03-30",25.709999
"343","2016-03-31",25.879999
"344","2016-04-01",25.58
"345","2016-04-04",25.639999
"346","2016-04-05",25.860001
"347","2016-04-06",25.879999
"348","2016-04-07",25.92
"349","2016-04-08",26.200001
"350","2016-04-11",26.49
"351","2016-04-12",26.790001
"352","2016-04-13",26.629999
"353","2016-04-14",26.23
"354","2016-04-15",26.4
"355","2016-04-18",26.58
"356","2016-04-19",26.950001
"357","2016-04-20",26.18
"358","2016-04-21",25.190001
"359","2016-04-22",25.52
"360","2016-04-25",25.9
"361","2016-04-26",25.940001
"362","2016-04-27",25.9
"363","2016-04-28",25.85
"364","2016-04-29",25.67
"365","2016-05-02",25.91
"366","2016-05-03",26.129999
"367","2016-05-04",26.59
"368","2016-05-05",26.459999
"369","2016-05-06",26.43
"370","2016-05-09",26.610001
"371","2016-05-10",26.52
"372","2016-05-11",26.280001
"373","2016-05-12",26.35
"374","2016-05-13",25.950001
"375","2016-05-16",26.24
"376","2016-05-17",25.73
"377","2016-05-18",25.49
"378","2016-05-19",25.049999
"379","2016-05-20",25.059999
"380","2016-05-23",25.27
"381","2016-05-24",25.389999
"382","2016-05-25",25.32
"383","2016-05-26",25.370001
"384","2016-05-27",25.690001
"385","2016-05-31",25.530001
"386","2016-06-01",25.51
"387","2016-06-02",25.799999
"388","2016-06-03",26.219999
"389","2016-06-06",26.299999
"390","2016-06-07",26.469999
"391","2016-06-08",26.549999
"392","2016-06-09",26.780001
"393","2016-06-10",26.68
"394","2016-06-13",26.459999
"395","2016-06-14",26.6
"396","2016-06-15",26.860001
"397","2016-06-16",27.139999
"398","2016-06-17",26.950001
"399","2016-06-20",26.879999
"400","2016-06-21",27.16
"401","2016-06-22",27.190001
"402","2016-06-23",27.040001
"403","2016-06-24",27.790001
"404","2016-06-27",27.85
"405","2016-06-28",28.280001
"406","2016-06-29",28.73
"407","2016-06-30",29.450001
"408","2016-07-01",29.27
"409","2016-07-05",29.6
"410","2016-07-06",29.620001
"411","2016-07-07",29.440001
"412","2016-07-08",29.66
"413","2016-07-11",29.68
"414","2016-07-12",29.459999
"415","2016-07-13",29.6
"416","2016-07-14",29.24
"417","2016-07-15",29.290001
"418","2016-07-18",29.49
"419","2016-07-19",29.639999
"420","2016-07-20",29.65
"421","2016-07-21",29.799999
"422","2016-07-22",30.049999
"423","2016-07-25",29.98
"424","2016-07-26",30.1
"425","2016-07-27",30.049999
"426","2016-07-28",30.690001
"427","2016-07-29",31.190001
"428","2016-08-01",31.18
"429","2016-08-02",30.52
"430","2016-08-03",30.309999
"431","2016-08-04",30.08
"432","2016-08-05",29.67
"433","2016-08-08",29.549999
"434","2016-08-09",29.959999
"435","2016-08-10",30
"436","2016-08-11",29.889999
"437","2016-08-12",30.15
"438","2016-08-15",29.99
"439","2016-08-16",29.67
"440","2016-08-17",29.780001
"441","2016-08-18",29.969999
"442","2016-08-19",30.07
"443","2016-08-22",29.969999
"444","2016-08-23",30.16
"445","2016-08-24",29.940001
"446","2016-08-25",29.950001
"447","2016-08-26",29.629999
"448","2016-08-29",29.83
"449","2016-08-30",29.59
"450","2016-08-31",29.629999
"451","2016-09-01",29.450001
"452","2016-09-02",29.639999
"453","2016-09-06",30.030001
"454","2016-09-07",30.190001
"455","2016-09-08",29.83
"456","2016-09-09",28.58
"457","2016-09-12",28.99
"458","2016-09-13",28.370001
"459","2016-09-14",28.57
"460","2016-09-15",28.58
"461","2016-09-16",28.549999
"462","2016-09-19",29.120001
"463","2016-09-20",29.16
"464","2016-09-21",29.6
"465","2016-09-22",30.09
"466","2016-09-23",30.299999
"467","2016-09-26",30.43
"468","2016-09-27",29.92
"469","2016-09-28",29.799999
"470","2016-09-29",29.6
"471","2016-09-30",29.469999
"472","2016-10-03",29.290001
"473","2016-10-04",28.559999
"474","2016-10-05",27.49
"475","2016-10-06",27.440001
"476","2016-10-07",27.48
"477","2016-10-10",27.73
"478","2016-10-11",27.49
"479","2016-10-12",27.85
"480","2016-10-13",28.190001
"481","2016-10-14",28.02
"482","2016-10-17",28.17
"483","2016-10-18",28.27
"484","2016-10-19",28.440001
"485","2016-10-20",28.360001
"486","2016-10-21",28.1
"487","2016-10-24",28.15
"488","2016-10-25",28.209999
"489","2016-10-26",27.790001
"490","2016-10-27",26.860001
"491","2016-10-28",26.969999
"492","2016-10-31",27.290001
"493","2016-11-01",26.719999
"494","2016-11-02",26.32
"495","2016-11-03",25.950001
"496","2016-11-04",25.950001
"497","2016-11-07",26.66
"498","2016-11-08",26.93
"499","2016-11-09",25.530001
"500","2016-11-10",23.790001
"501","2016-11-11",24.459999
"502","2016-11-14",24.73
"503","2016-11-15",24.559999
"504","2016-11-16",24.639999
"505","2016-11-17",24.24
"506","2016-11-18",24.280001
"507","2016-11-21",24.059999
"508","2016-11-22",24.690001
"509","2016-11-23",24.440001
"510","2016-11-25",24.6
"511","2016-11-28",24.940001
"512","2016-11-29",25.190001
"513","2016-11-30",24.719999
"514","2016-12-01",23.93
"515","2016-12-02",24.450001
"516","2016-12-05",24.549999
"517","2016-12-06",24.26
"518","2016-12-07",24.809999
"519","2016-12-08",24.889999
"520","2016-12-09",25
"521","2016-12-12",25.030001
"522","2016-12-13",24.67
"523","2016-12-14",24.01
"524","2016-12-15",23.65
"525","2016-12-16",24.120001
"526","2016-12-19",24.809999
"527","2016-12-20",24.52
"528","2016-12-21",24.139999
"529","2016-12-22",24.25
"530","2016-12-23",24.299999
"531","2016-12-27",24.190001
"532","2016-12-28",23.98
"533","2016-12-29",24.35
"534","2016-12-30",24.709999
"535","2017-01-03",24.709999
"536","2017-01-04",25.139999
"537","2017-01-05",25.620001
"538","2017-01-06",25.440001
"539","2017-01-09",25.190001
"540","2017-01-10",25.110001
"541","2017-01-11",25.09
"542","2017-01-12",25.389999
"543","2017-01-13",25.299999
"544","2017-01-17",25.84
"545","2017-01-18",25.66
"546","2017-01-19",25.200001
"547","2017-01-20",25.24
"548","2017-01-23",25.58
"549","2017-01-24",25.219999
"550","2017-01-25",24.9
"551","2017-01-26",24.700001
"552","2017-01-27",23.809999
"553","2017-01-30",23.370001
"554","2017-01-31",23.66
"555","2017-02-01",23.190001
"556","2017-02-02",23.559999
"557","2017-02-03",23.889999
"558","2017-02-06",23.950001
"559","2017-02-07",24.049999
"560","2017-02-08",24.370001
"561","2017-02-09",24.389999
"562","2017-02-10",24.73
"563","2017-02-13",24.610001
"564","2017-02-14",24.139999
"565","2017-02-15",23.99
"566","2017-02-16",24.299999
"567","2017-02-17",24.209999
"568","2017-02-21",24.59
"569","2017-02-22",24.49
"570","2017-02-23",24.700001
"571","2017-02-24",25.02
"572","2017-02-27",25.25
"573","2017-02-28",24.91
"574","2017-03-01",24.379999
"575","2017-03-02",24.26
"576","2017-03-03",24.059999
"577","2017-03-06",23.809999
"578","2017-03-07",23.799999
"579","2017-03-08",23.08
"580","2017-03-09",22.530001
"581","2017-03-10",22.48
"582","2017-03-13",22.5
"583","2017-03-14",22.67
"584","2017-03-15",23.25
"585","2017-03-16",23.26
"586","2017-03-17",23.639999
"587","2017-03-20",23.5
"588","2017-03-21",23.76
"589","2017-03-22",23.610001
"590","2017-03-23",23.469999
"591","2017-03-24",23.709999
"592","2017-03-27",23.459999
"593","2017-03-28",24.280001
"594","2017-03-29",23.99
"595","2017-03-30",24.08
"596","2017-03-31",23.879999
"597","2017-04-03",24.01
"598","2017-04-04",24.110001
"599","2017-04-05",24.110001
"600","2017-04-06",24.620001
"601","2017-04-07",24.5
"602","2017-04-10",24.59
"603","2017-04-11",24.82
"604","2017-04-12",24.879999
"605","2017-04-13",24.889999
"606","2017-04-17",25.08
"607","2017-04-18",25.299999
"608","2017-04-19",25.1
"609","2017-04-20",25.09
"610","2017-04-21",25.129999
"611","2017-04-24",24.790001
"612","2017-04-25",24.809999
"613","2017-04-26",24.5
"614","2017-04-27",24.5
"615","2017-04-28",23.99
"616","2017-05-01",23.969999
"617","2017-05-02",23.709999
"618","2017-05-03",23.129999
"619","2017-05-04",21.129999
"620","2017-05-05",20.91
"621","2017-05-08",21.09
"622","2017-05-09",20.360001
"623","2017-05-10",20.299999
"624","2017-05-11",19.93
"625","2017-05-12",20.280001
"626","2017-05-15",20.370001
"627","2017-05-16",19.77
"628","2017-05-17",19.91
"629","2017-05-18",20.34
"630","2017-05-19",20.43
"631","2017-05-22",20.65
"632","2017-05-23",20.5
"633","2017-05-24",20.76
"634","2017-05-25",20.75
"635","2017-05-26",20.559999
"636","2017-05-30",20.6
"637","2017-05-31",20.379999
"638","2017-06-01",20.74
"639","2017-06-02",20.940001
"640","2017-06-05",20.559999
"641","2017-06-06",20.33
"642","2017-06-07",20.719999
"643","2017-06-08",20.33
"644","2017-06-09",20.299999
"645","2017-06-12",20.68
"646","2017-06-13",20.700001
"647","2017-06-14",20.73
"648","2017-06-15",21.01
"649","2017-06-16",21.120001
"650","2017-06-19",20.719999
"651","2017-06-20",20.629999
"652","2017-06-21",20.25
"653","2017-06-22",20.5
"654","2017-06-23",20.77
"655","2017-06-26",23.110001
"656","2017-06-27",22.690001
"657","2017-06-28",23.059999
"658","2017-06-29",22.83
"659","2017-06-30",22.450001
"660","2017-07-03",23
"661","2017-07-05",22.370001
"662","2017-07-06",22.15
"663","2017-07-07",22.26
"664","2017-07-10",21.75
"665","2017-07-11",22.02
"666","2017-07-12",22.48
"667","2017-07-13",22.950001
"668","2017-07-14",23.07
"669","2017-07-17",23.52
"670","2017-07-18",23.23
"671","2017-07-19",23.4
"672","2017-07-20",23.4
"673","2017-07-21",23.27
"674","2017-07-24",23.24
"675","2017-07-25",23.280001
"676","2017-07-26",23.58
"677","2017-07-27",23.73
"678","2017-07-28",23.6
"679","2017-07-31",23.389999
"680","2017-08-01",23.58
"681","2017-08-02",23.4
"682","2017-08-03",23.620001
"683","2017-08-04",23.969999
"684","2017-08-07",23.84
"685","2017-08-08",23.799999
"686","2017-08-09",23.9
"687","2017-08-10",23.860001
"688","2017-08-11",23.700001
"689","2017-08-14",24.24
"690","2017-08-15",24.51
"691","2017-08-16",25.01
"692","2017-08-17",25.07
"693","2017-08-18",24.860001
"694","2017-08-21",25.09
"695","2017-08-22",24.790001
"696","2017-08-23",24.93
"697","2017-08-24",24.82
"698","2017-08-25",25.030001
"699","2017-08-28",24.84
"700","2017-08-29",24.84
"701","2017-08-30",25.08
"702","2017-08-31",25.379999
"703","2017-09-01",25.559999
"704","2017-09-05",25.290001
"705","2017-09-06",25.290001
"706","2017-09-07",25.5
"707","2017-09-08",25.719999
"708","2017-09-11",25.889999
"709","2017-09-12",25.719999
"710","2017-09-13",25.700001
"711","2017-09-14",25.93
"712","2017-09-15",26.01
"713","2017-09-18",25.74
"714","2017-09-19",25.889999
"715","2017-09-20",25.52
"716","2017-09-21",25.51
"717","2017-09-22",25.48
"718","2017-09-25",25.459999
"719","2017-09-26",25.549999
"720","2017-09-27",25.08
"721","2017-09-28",24.799999
"722","2017-09-29",24.870001
"723","2017-10-02",25.139999
"724","2017-10-03",25.190001
"725","2017-10-04",25.120001
"726","2017-10-05",25.059999
"727","2017-10-06",24.870001
"728","2017-10-09",24.959999
"729","2017-10-10",25
"730","2017-10-11",25.110001
"731","2017-10-12",25.299999
"732","2017-10-13",25.5
"733","2017-10-16",25.77
"734","2017-10-17",25.860001
"735","2017-10-18",25.75
"736","2017-10-19",25.639999
"737","2017-10-20",25.309999
"738","2017-10-23",25.059999
"739","2017-10-24",25.01
"740","2017-10-25",24.530001
"741","2017-10-26",24.290001
"742","2017-10-27",24.540001
"743","2017-10-30",24.549999
"744","2017-10-31",24.690001
"745","2017-11-01",24.700001
"746","2017-11-02",25.23
"747","2017-11-03",25.530001
"748","2017-11-06",25.780001
"749","2017-11-07",26.1
"750","2017-11-08",26.110001
"751","2017-11-09",25.940001
"752","2017-11-10",25.950001
"753","2017-11-13",26.17
"754","2017-11-14",26.02
"755","2017-11-15",25.790001
"756","2017-11-16",25.889999
"757","2017-11-17",26.25
"758","2017-11-20",25.98
"759","2017-11-21",26.25
"760","2017-11-22",26.370001
"761","2017-11-24",26.120001
"762","2017-11-27",26.08
"763","2017-11-28",25.84
"764","2017-11-29",25.790001
"765","2017-11-30",25.82
"766","2017-12-01",25.93
"767","2017-12-04",25.950001
"768","2017-12-05",25.48
"769","2017-12-06",25.5
"770","2017-12-07",25.65
"771","2017-12-08",25.809999
"772","2017-12-11",25.74
"773","2017-12-12",25.75
"774","2017-12-13",26.17
"775","2017-12-14",25.9
"776","2017-12-15",25.93
"777","2017-12-18",26.139999
"778","2017-12-19",25.629999
"779","2017-12-20",25.49
"780","2017-12-21",25.370001
"781","2017-12-22",25.549999
"782","2017-12-26",25.76
"783","2017-12-27",26.040001
"784","2017-12-28",26.030001
"785","2017-12-29",26.040001
"786","2018-01-02",25.84
"787","2018-01-03",25.9
"788","2018-01-04",25.5
"789","2018-01-05",25.35
"790","2018-01-08",25.32
"791","2018-01-09",25.09
"792","2018-01-10",24.700001
"793","2018-01-11",24.809999
"794","2018-01-12",24.469999
"795","2018-01-16",24.6
"796","2018-01-17",24.76
"797","2018-01-18",24.17
"798","2018-01-19",24.139999
"799","2018-01-22",24.790001
"800","2018-01-23",25.129999
"801","2018-01-24",24.9
"802","2018-01-25",24.799999
"803","2018-01-26",24.620001
"804","2018-01-29",24.459999
"805","2018-01-30",24.059999
"806","2018-01-31",24.51
"807","2018-02-01",23.870001
"808","2018-02-02",23.709999
"809","2018-02-05",23.030001
"810","2018-02-06",23.190001
"811","2018-02-07",23.01
"812","2018-02-08",22.52
"813","2018-02-09",23.18
"814","2018-02-12",23.440001
"815","2018-02-13",23.379999
"816","2018-02-14",23.41
"817","2018-02-15",23.629999
"818","2018-02-16",23.82
"819","2018-02-20",23.4
"820","2018-02-21",22.9
"821","2018-02-22",23.73
"822","2018-02-23",23.98
"823","2018-02-26",23.969999
"824","2018-02-27",23.58
"825","2018-02-28",23.84
"826","2018-03-01",23.870001
"827","2018-03-02",23.99
"828","2018-03-05",24.290001
"829","2018-03-06",24.5
"830","2018-03-07",24.530001
"831","2018-03-08",24.6
"832","2018-03-09",24.690001
"833","2018-03-12",24.82
"834","2018-03-13",24.799999
"835","2018-03-14",24.5
"836","2018-03-15",24.49
"837","2018-03-16",24.5
"838","2018-03-19",24.379999
"839","2018-03-20",24.48
"840","2018-03-21",24.4
"841","2018-03-22",24.459999
"842","2018-03-23",24.27
"843","2018-03-26",24.42
"844","2018-03-27",24.52
"845","2018-03-28",24.77
"846","2018-03-29",24.82
"847","2018-04-02",24.75
"848","2018-04-03",25.17
"849","2018-04-04",25.530001
"850","2018-04-05",25.27
"851","2018-04-06",25.08
"852","2018-04-09",25.120001
"853","2018-04-10",25.059999
"854","2018-04-11",25.18
"855","2018-04-12",24.51
"856","2018-04-13",24.66
"857","2018-04-16",24.799999
"858","2018-04-17",25.16
"859","2018-04-18",25.110001
"860","2018-04-19",24.65
"861","2018-04-20",24.299999
"862","2018-04-23",24.139999
"863","2018-04-24",24.549999
"864","2018-04-25",24.76
"865","2018-04-26",25.110001
"866","2018-04-27",25.389999
"867","2018-04-30",25.23
"868","2018-05-01",25.33
"869","2018-05-02",24.93
"870","2018-05-03",25.1
"871","2018-05-04",25.74
"872","2018-05-07",25.969999
"873","2018-05-08",25.9
"874","2018-05-09",26.120001
"875","2018-05-10",26.309999
"876","2018-05-11",26.120001
"877","2018-05-14",25.799999
"878","2018-05-15",25.52
"879","2018-05-16",25.559999
"880","2018-05-17",25.530001
"881","2018-05-18",25.57
"882","2018-05-21",25.870001
"883","2018-05-22",25.83
"884","2018-05-23",26.219999
"885","2018-05-24",26.1
"886","2018-05-25",26.41
"887","2018-05-29",26.77
"888","2018-05-30",27.01
"889","2018-05-31",26.799999
"890","2018-06-01",26.5
"891","2018-06-04",26.530001
"892","2018-06-05",26.59
"893","2018-06-06",26.780001
"894","2018-06-07",26.9
"895","2018-06-08",26.879999
"896","2018-06-11",26.860001
"897","2018-06-12",27
"898","2018-06-13",26.610001
"899","2018-06-14",26.879999
"900","2018-06-15",26.870001
"901","2018-06-18",26.77
"902","2018-06-19",26.65
"903","2018-06-20",27.08
"904","2018-06-21",27.16
"905","2018-06-22",27.23
"906","2018-06-25",27.049999
"907","2018-06-26",27.16
"908","2018-06-27",27.030001
"909","2018-06-28",27.18
"910","2018-06-29",27.4
"911","2018-07-02",26.959999
"912","2018-07-03",27.4
"913","2018-07-05",27.76
"914","2018-07-06",27.959999
"915","2018-07-09",27.73
"916","2018-07-10",27.5
"917","2018-07-11",27.549999
"918","2018-07-12",27.700001
"919","2018-07-13",27.58
"920","2018-07-16",27.360001
"921","2018-07-17",27.43
"922","2018-07-18",27.41
"923","2018-07-19",27.709999
"924","2018-07-20",27.559999
"925","2018-07-23",27.440001
"926","2018-07-24",27.27
"927","2018-07-25",27.629999
"928","2018-07-26",27.59
"929","2018-07-27",27.23
"930","2018-07-30",27.280001
"931","2018-07-31",27.450001
"932","2018-08-01",27.41
"933","2018-08-02",27.76
"934","2018-08-03",28.280001
"935","2018-08-06",28.559999
"936","2018-08-07",28.530001
"937","2018-08-08",28.370001
"938","2018-08-09",28.5
"939","2018-08-10",28.280001
"940","2018-08-13",28.35
"941","2018-08-14",28.51
"942","2018-08-15",28.690001
"943","2018-08-16",28.780001
"944","2018-08-17",29
"945","2018-08-20",28.83
"946","2018-08-21",28.66
"947","2018-08-22",28.57
"948","2018-08-23",28.530001
"949","2018-08-24",28.67
"950","2018-08-27",28.540001
"951","2018-08-28",28.889999
"952","2018-08-29",28.969999
"953","2018-08-30",28.68
"954","2018-08-31",28.809999
"955","2018-09-04",28.950001
"956","2018-09-05",29.08
"957","2018-09-06",29.219999
"958","2018-09-07",28.84
"959","2018-09-10",28.889999
"960","2018-09-11",28.959999
"961","2018-09-12",28.870001
"962","2018-09-13",28.91
"963","2018-09-14",28.68
"964","2018-09-17",28.57
"965","2018-09-18",28.24
"966","2018-09-19",27.74
