"","date","INT"
"108","2007-06-07",19.75
"109","2007-06-08",20.42
"110","2007-06-11",20.424999
"111","2007-06-12",20.264999
"112","2007-06-13",20.735001
"113","2007-06-14",21.174999
"114","2007-06-15",21.375
"115","2007-06-18",21.495001
"116","2007-06-19",21.370001
"117","2007-06-20",20.75
"118","2007-06-21",20.76
"119","2007-06-22",20.74
"120","2007-06-25",20.705
"121","2007-06-26",20.625
"122","2007-06-27",21.02
"123","2007-06-28",21.049999
"124","2007-06-29",21.030001
"125","2007-07-02",20.9
"126","2007-07-03",21.145
"127","2007-07-05",21.030001
"128","2007-07-06",21.084999
"129","2007-07-09",21.190001
"130","2007-07-10",21.110001
"131","2007-07-11",21.450001
"132","2007-07-12",21.959999
"133","2007-07-13",22.094999
"134","2007-07-16",21.875
"135","2007-07-17",21.844999
"136","2007-07-18",22.165001
"137","2007-07-19",22.375
"138","2007-07-20",21.834999
"139","2007-07-23",21.615
"140","2007-07-24",21.48
"141","2007-07-25",21.635
"142","2007-07-26",21.18
"143","2007-07-27",20.440001
"144","2007-07-30",20.75
"145","2007-07-31",20.445
"146","2007-08-01",20.370001
"147","2007-08-02",20.93
"148","2007-08-03",20.08
"149","2007-08-06",20.030001
"150","2007-08-07",20.98
"151","2007-08-08",21.615
"152","2007-08-09",21.719999
"153","2007-08-10",19.5
"154","2007-08-13",18.424999
"155","2007-08-14",17.610001
"156","2007-08-15",17.110001
"157","2007-08-16",17.549999
"158","2007-08-17",18.16
"159","2007-08-20",18.049999
"160","2007-08-21",18.1
"161","2007-08-22",18.655001
"162","2007-08-23",18.565001
"163","2007-08-24",18.93
"164","2007-08-27",18.700001
"165","2007-08-28",18.65
"166","2007-08-29",19.01
"167","2007-08-30",19.110001
"168","2007-08-31",19.275
"169","2007-09-04",19.57
"170","2007-09-05",19.385
"171","2007-09-06",19.125
"172","2007-09-07",18.41
"173","2007-09-10",18.780001
"174","2007-09-11",19.43
"175","2007-09-12",19.299999
"176","2007-09-13",19.540001
"177","2007-09-14",19.74
"178","2007-09-17",19.690001
"179","2007-09-18",19.99
"180","2007-09-19",19.985001
"181","2007-09-20",19.68
"182","2007-09-21",19.445
"183","2007-09-24",19.5
"184","2007-09-25",19.82
"185","2007-09-26",19.995001
"186","2007-09-27",20.594999
"187","2007-09-28",20.405001
"188","2007-10-01",21.02
"189","2007-10-02",21.045
"190","2007-10-03",20.594999
"191","2007-10-04",20.945
"192","2007-10-05",20.924999
"193","2007-10-08",20.6
"194","2007-10-09",20.809999
"195","2007-10-10",21.030001
"196","2007-10-11",21.15
"197","2007-10-12",21.530001
"198","2007-10-15",21.58
"199","2007-10-16",22.280001
"200","2007-10-17",21.93
"201","2007-10-18",21.745001
"202","2007-10-19",20.934999
"203","2007-10-22",21.540001
"204","2007-10-23",21.795
"205","2007-10-24",21.66
"206","2007-10-25",21.6
"207","2007-10-26",21.85
"208","2007-10-29",21.945
"209","2007-10-30",21.995001
"210","2007-10-31",22.145
"211","2007-11-01",21.014999
"212","2007-11-02",21
"213","2007-11-05",20.33
"214","2007-11-06",20.4
"215","2007-11-07",19.75
"216","2007-11-08",19.875
"217","2007-11-09",16.075001
"218","2007-11-12",15.665
"219","2007-11-13",16.635
"220","2007-11-14",16.26
"221","2007-11-15",15.865
"222","2007-11-16",16.190001
"223","2007-11-19",15.69
"224","2007-11-20",15.5
"225","2007-11-21",15.505
"226","2007-11-23",15.915
"227","2007-11-26",16.32
"228","2007-11-27",15.445
"229","2007-11-28",15.61
"230","2007-11-29",15.54
"231","2007-11-30",15.82
"232","2007-12-03",15.97
"233","2007-12-04",15.465
"234","2007-12-05",15.555
"235","2007-12-06",15.91
"236","2007-12-07",16.195
"237","2007-12-10",16.690001
"238","2007-12-11",15.79
"239","2007-12-12",16.155001
"240","2007-12-13",15.81
"241","2007-12-14",15.315
"242","2007-12-17",15.145
"243","2007-12-18",15.11
"244","2007-12-19",14.995
"245","2007-12-20",14.985
"246","2007-12-21",15.29
"247","2007-12-24",15.425
"248","2007-12-26",15.285
"249","2007-12-27",14.74
"250","2007-12-28",14.455
"251","2007-12-31",14.515
"252","2008-01-02",14.22
"253","2008-01-03",13.665
"254","2008-01-04",12.805
"255","2008-01-07",12.62
"256","2008-01-08",12.21
"257","2008-01-09",12.57
"258","2008-01-10",12.69
"259","2008-01-11",12.47
"260","2008-01-14",12.765
"261","2008-01-15",12.51
"262","2008-01-16",12.605
"263","2008-01-17",12.25
"264","2008-01-18",12.275
"265","2008-01-22",12.405
"266","2008-01-23",13.07
"267","2008-01-24",12.92
"268","2008-01-25",12.45
"269","2008-01-28",12.365
"270","2008-01-29",12.295
"271","2008-01-30",12.875
"272","2008-01-31",13.24
"273","2008-02-01",14.05
"274","2008-02-04",13.915
"275","2008-02-05",13.27
"276","2008-02-06",13.105
"277","2008-02-07",13.355
"278","2008-02-08",13.365
"279","2008-02-11",14.125
"280","2008-02-12",14.295
"281","2008-02-13",15.035
"282","2008-02-14",14.435
"283","2008-02-15",14.475
"284","2008-02-19",14.685
"285","2008-02-20",14.665
"286","2008-02-21",14.575
"287","2008-02-22",14.575
"288","2008-02-25",14.47
"289","2008-02-26",14.715
"290","2008-02-27",13.375
"291","2008-02-28",13.375
"292","2008-02-29",15.64
"293","2008-03-03",15.25
"294","2008-03-04",14.735
"295","2008-03-05",14.1
"296","2008-03-06",13.545
"297","2008-03-07",13.53
"298","2008-03-10",12.945
"299","2008-03-11",13.655
"300","2008-03-12",13.23
"301","2008-03-13",13.56
"302","2008-03-14",12.98
"303","2008-03-17",12.52
"304","2008-03-18",13.265
"305","2008-03-19",12.635
"306","2008-03-20",12.78
"307","2008-03-24",13.44
"308","2008-03-25",13.48
"309","2008-03-26",13.605
"310","2008-03-27",13.795
"311","2008-03-28",14.28
"312","2008-03-31",14.035
"313","2008-04-01",14.7
"314","2008-04-02",15.7
"315","2008-04-03",15.855
"316","2008-04-04",15.63
"317","2008-04-07",15.305
"318","2008-04-08",15.33
"319","2008-04-09",14.875
"320","2008-04-10",14.87
"321","2008-04-11",14.07
"322","2008-04-14",13.86
"323","2008-04-15",13.74
"324","2008-04-16",13.625
"325","2008-04-17",12.985
"326","2008-04-18",12.75
"327","2008-04-21",12.585
"328","2008-04-22",12.19
"329","2008-04-23",11.89
"330","2008-04-24",12.36
"331","2008-04-25",12.225
"332","2008-04-28",12.14
"333","2008-04-29",12.31
"334","2008-04-30",12.28
"335","2008-05-01",12.405
"336","2008-05-02",12.36
"337","2008-05-05",12.505
"338","2008-05-06",12.345
"339","2008-05-07",12.325
"340","2008-05-08",12.765
"341","2008-05-09",13.045
"342","2008-05-12",13.415
"343","2008-05-13",12.97
"344","2008-05-14",12.81
"345","2008-05-15",12.685
"346","2008-05-16",12.495
"347","2008-05-19",12.445
"348","2008-05-20",12.565
"349","2008-05-21",12.205
"350","2008-05-22",12.145
"351","2008-05-23",11.86
"352","2008-05-27",12.055
"353","2008-05-28",12.105
"354","2008-05-29",12.005
"355","2008-05-30",12.045
"356","2008-06-02",11.845
"357","2008-06-03",11.85
"358","2008-06-04",11.645
"359","2008-06-05",12.115
"360","2008-06-06",11.805
"361","2008-06-09",11.645
"362","2008-06-10",11.505
"363","2008-06-11",11.435
"364","2008-06-12",11.42
"365","2008-06-13",11.855
"366","2008-06-16",11.9
"367","2008-06-17",11.995
"368","2008-06-18",11.715
"369","2008-06-19",11.915
"370","2008-06-20",11.55
"371","2008-06-23",11.21
"372","2008-06-24",10.595
"373","2008-06-25",10.655
"374","2008-06-26",10.725
"375","2008-06-27",10.71
"376","2008-06-30",10.97
"377","2008-07-01",10.92
"378","2008-07-02",10.38
"379","2008-07-03",10.15
"380","2008-07-07",9.85
"381","2008-07-08",9.955
"382","2008-07-09",9.785
"383","2008-07-10",10.115
"384","2008-07-11",10.42
"385","2008-07-14",10.3
"386","2008-07-15",10.385
"387","2008-07-16",10.89
"388","2008-07-17",11.08
"389","2008-07-18",11.115
"390","2008-07-21",11.195
"391","2008-07-22",11.405
"392","2008-07-23",11.39
"393","2008-07-24",11.255
"394","2008-07-25",11.515
"395","2008-07-28",11.44
"396","2008-07-29",11.62
"397","2008-07-30",12.465
"398","2008-07-31",12.05
"399","2008-08-01",12.115
"400","2008-08-04",11.92
"401","2008-08-05",12.55
"402","2008-08-06",12.975
"403","2008-08-07",12.575
"404","2008-08-08",14.29
"405","2008-08-11",14.575
"406","2008-08-12",14.31
"407","2008-08-13",14.525
"408","2008-08-14",14.875
"409","2008-08-15",14.805
"410","2008-08-18",14.625
"411","2008-08-19",14.725
"412","2008-08-20",14.475
"413","2008-08-21",14.28
"414","2008-08-22",14.445
"415","2008-08-25",14.13
"416","2008-08-26",14.26
"417","2008-08-27",14.52
"418","2008-08-28",14.775
"419","2008-08-29",14.405
"420","2008-09-02",14.175
"421","2008-09-03",14.425
"422","2008-09-04",13.725
"423","2008-09-05",13.58
"424","2008-09-08",13.61
"425","2008-09-09",12.855
"426","2008-09-10",12.875
"427","2008-09-11",13.03
"428","2008-09-12",13.175
"429","2008-09-15",12.39
"430","2008-09-16",12.23
"431","2008-09-17",11.52
"432","2008-09-18",12.85
"433","2008-09-19",13.44
"434","2008-09-22",13.18
"435","2008-09-23",13.035
"436","2008-09-24",12.78
"437","2008-09-25",12.8
"438","2008-09-26",12.84
"439","2008-09-29",11.435
"440","2008-09-30",11.515
"441","2008-10-01",11.74
"442","2008-10-02",10.58
"443","2008-10-03",10.375
"444","2008-10-06",10.45
"445","2008-10-07",9.655
"446","2008-10-08",9.54
"447","2008-10-09",7.805
"448","2008-10-10",8.695
"449","2008-10-13",11.435
"450","2008-10-14",11.965
"451","2008-10-15",9.195
"452","2008-10-16",9.56
"453","2008-10-17",9.235
"454","2008-10-20",9.7
"455","2008-10-21",9.9
"456","2008-10-22",9.19
"457","2008-10-23",8.96
"458","2008-10-24",8.525
"459","2008-10-27",8.045
"460","2008-10-28",9.585
"461","2008-10-29",9.575
"462","2008-10-30",9.86
"463","2008-10-31",10.715
"464","2008-11-03",11.54
"465","2008-11-04",11.635
"466","2008-11-05",11.55
"467","2008-11-06",10.595
"468","2008-11-07",13.73
"469","2008-11-10",15.555
"470","2008-11-11",15.125
"471","2008-11-12",14.385
"472","2008-11-13",17.33
"473","2008-11-14",15.825
"474","2008-11-17",16.530001
"475","2008-11-18",16.315001
"476","2008-11-19",15.74
"477","2008-11-20",13.055
"478","2008-11-21",15.245
"479","2008-11-24",15.55
"480","2008-11-25",15.755
"481","2008-11-26",17.174999
"482","2008-11-28",18.15
"483","2008-12-01",14.63
"484","2008-12-02",14.975
"485","2008-12-03",15
"486","2008-12-04",15.465
"487","2008-12-05",16.450001
"488","2008-12-08",18.035
"489","2008-12-09",17.985001
"490","2008-12-10",19.075001
"491","2008-12-11",17.465
"492","2008-12-12",16.969999
"493","2008-12-15",16.415001
"494","2008-12-16",18.025
"495","2008-12-17",18.475
"496","2008-12-18",17.6
"497","2008-12-19",17.969999
"498","2008-12-22",17.68
"499","2008-12-23",17.525
"500","2008-12-24",17.565001
"501","2008-12-26",18.125
"502","2008-12-29",17.895
"503","2008-12-30",19.23
"504","2008-12-31",18.5
"505","2009-01-02",18.225
"506","2009-01-05",17.65
"507","2009-01-06",18.375
"508","2009-01-07",18.084999
"509","2009-01-08",17.379999
"510","2009-01-09",16.219999
"511","2009-01-12",15.41
"512","2009-01-13",16.370001
"513","2009-01-14",16.1
"514","2009-01-15",16.24
"515","2009-01-16",16.74
"516","2009-01-20",15.64
"517","2009-01-21",16.65
"518","2009-01-22",16.615
"519","2009-01-23",16.455
"520","2009-01-26",17.27
"521","2009-01-27",17.165001
"522","2009-01-28",17.57
"523","2009-01-29",17.4
"524","2009-01-30",16.885
"525","2009-02-02",16.895
"526","2009-02-03",17.280001
"527","2009-02-04",16.514999
"528","2009-02-05",16.565001
"529","2009-02-06",16.799999
"530","2009-02-09",16.469999
"531","2009-02-10",15.59
"532","2009-02-11",15.975
"533","2009-02-12",16.200001
"534","2009-02-13",15.53
"535","2009-02-17",14.545
"536","2009-02-18",14.115
"537","2009-02-19",14.22
"538","2009-02-20",13.32
"539","2009-02-23",13.365
"540","2009-02-24",13.93
"541","2009-02-25",13.33
"542","2009-02-26",13.87
"543","2009-02-27",14.505
"544","2009-03-02",13.475
"545","2009-03-03",13.88
"546","2009-03-04",14.095
"547","2009-03-05",13.36
"548","2009-03-06",13.225
"549","2009-03-09",13.075
"550","2009-03-10",13.305
"551","2009-03-11",13.61
"552","2009-03-12",14.27
"553","2009-03-13",13.86
"554","2009-03-16",13.79
"555","2009-03-17",15.05
"556","2009-03-18",15.185
"557","2009-03-19",15.41
"558","2009-03-20",15.445
"559","2009-03-23",16.209999
"560","2009-03-24",15.605
"561","2009-03-25",16.1
"562","2009-03-26",17.045
"563","2009-03-27",16.344999
"564","2009-03-30",15.665
"565","2009-03-31",15.815
"566","2009-04-01",15.43
"567","2009-04-02",16.27
"568","2009-04-03",16.645
"569","2009-04-06",16.379999
"570","2009-04-07",15.91
"571","2009-04-08",15.79
"572","2009-04-09",17.004999
"573","2009-04-13",17.365
"574","2009-04-14",16.959999
"575","2009-04-15",17.35
"576","2009-04-16",18.004999
"577","2009-04-17",17.9
"578","2009-04-20",17.195
"579","2009-04-21",17.695
"580","2009-04-22",17.844999
"581","2009-04-23",17.940001
"582","2009-04-24",18.525
"583","2009-04-27",18.165001
"584","2009-04-28",18.57
"585","2009-04-29",18.75
"586","2009-04-30",19.065001
"587","2009-05-01",19.325001
"588","2009-05-04",19.940001
"589","2009-05-05",19.045
"590","2009-05-06",19.52
"591","2009-05-07",19.389999
"592","2009-05-08",20.950001
"593","2009-05-11",20.775
"594","2009-05-12",20.174999
"595","2009-05-13",19.245001
"596","2009-05-14",19.49
"597","2009-05-15",19.83
"598","2009-05-18",20.82
"599","2009-05-19",21.145
"600","2009-05-20",21.219999
"601","2009-05-21",20.49
"602","2009-05-22",20.555
"603","2009-05-26",21.190001
"604","2009-05-27",21.215
"605","2009-05-28",21.24
"606","2009-05-29",21.219999
"607","2009-06-01",22.565001
"608","2009-06-02",23.33
"609","2009-06-03",22.695
"610","2009-06-04",23.905001
"611","2009-06-05",23.825001
"612","2009-06-08",23.165001
"613","2009-06-09",23.110001
"614","2009-06-10",22.17
"615","2009-06-11",21.225
"616","2009-06-12",20.895
"617","2009-06-15",20.610001
"618","2009-06-16",19.940001
"619","2009-06-17",20.125
"620","2009-06-18",20.309999
"621","2009-06-19",20.860001
"622","2009-06-22",19.715
"623","2009-06-23",18.9
"624","2009-06-24",19.174999
"625","2009-06-25",19.49
"626","2009-06-26",19.905001
"627","2009-06-29",20.195
"628","2009-06-30",20.615
"629","2009-07-01",20.825001
"630","2009-07-02",19.91
"631","2009-07-06",19.684999
"632","2009-07-07",18.99
"633","2009-07-08",18.615
"634","2009-07-09",19.040001
"635","2009-07-10",18.684999
"636","2009-07-13",19
"637","2009-07-14",18.82
"638","2009-07-15",19.790001
"639","2009-07-16",19.780001
"640","2009-07-17",20.215
"641","2009-07-20",21.08
"642","2009-07-21",20.639999
"643","2009-07-22",20.01
"644","2009-07-23",20.575001
"645","2009-07-24",20.705
"646","2009-07-27",21.174999
"647","2009-07-28",21.48
"648","2009-07-29",21.25
"649","2009-07-30",21.940001
"650","2009-07-31",21.93
"651","2009-08-03",22.360001
"652","2009-08-04",22.299999
"653","2009-08-05",22.5
"654","2009-08-06",21.594999
"655","2009-08-07",23.775
"656","2009-08-10",23.16
"657","2009-08-11",22.870001
"658","2009-08-12",22.684999
"659","2009-08-13",22.385
"660","2009-08-14",22.02
"661","2009-08-17",21.205
"662","2009-08-18",21.865
"663","2009-08-19",21.934999
"664","2009-08-20",22.299999
"665","2009-08-21",22.9
"666","2009-08-24",23.115
"667","2009-08-25",23.625
"668","2009-08-26",23.18
"669","2009-08-27",23.08
"670","2009-08-28",23.375
"671","2009-08-31",22.469999
"672","2009-09-01",22.065001
"673","2009-09-02",21.99
"674","2009-09-03",22.01
"675","2009-09-04",22.66
"676","2009-09-08",23.485001
"677","2009-09-09",23.545
"678","2009-09-10",24.105
"679","2009-09-11",24.75
"680","2009-09-14",24.73
"681","2009-09-15",24.785
"682","2009-09-16",25.225
"683","2009-09-17",25.065001
"684","2009-09-18",24.975
"685","2009-09-21",24.775
"686","2009-09-22",25.025
"687","2009-09-23",24.57
"688","2009-09-24",24.295
"689","2009-09-25",23.700001
"690","2009-09-28",24.540001
"691","2009-09-29",24.495001
"692","2009-09-30",24.035
"693","2009-10-01",23.225
"694","2009-10-02",23.285
"695","2009-10-05",24.190001
"696","2009-10-06",24.764999
"697","2009-10-07",24.65
"698","2009-10-08",24.59
"699","2009-10-09",24.584999
"700","2009-10-12",25.424999
"701","2009-10-13",25.49
"702","2009-10-14",25.665001
"703","2009-10-15",26.215
"704","2009-10-16",27.1
"705","2009-10-19",27.075001
"706","2009-10-20",27.295
"707","2009-10-21",26.815001
"708","2009-10-22",26.34
"709","2009-10-23",27.145
"710","2009-10-26",26.91
"711","2009-10-27",26.525
"712","2009-10-28",25.43
"713","2009-10-29",25.799999
"714","2009-10-30",25.424999
"715","2009-11-02",24.75
"716","2009-11-03",26.059999
"717","2009-11-04",25.83
"718","2009-11-05",25.934999
"719","2009-11-06",25.68
"720","2009-11-09",26.6
"721","2009-11-10",26.334999
"722","2009-11-11",26.625
"723","2009-11-12",26.469999
"724","2009-11-13",26.860001
"725","2009-11-16",27.370001
"726","2009-11-17",27.18
"727","2009-11-18",27.190001
"728","2009-11-19",26.76
"729","2009-11-20",26.875
"730","2009-11-23",27.434999
"731","2009-11-24",27.4
"732","2009-11-25",27.58
"733","2009-11-27",26.68
"734","2009-11-30",26.59
"735","2009-12-01",26.379999
"736","2009-12-02",26.455
"737","2009-12-03",25.950001
"738","2009-12-04",26.295
"739","2009-12-07",26.305
"740","2009-12-08",26.32
"741","2009-12-09",26.15
"742","2009-12-10",25.629999
"743","2009-12-11",25.25
"744","2009-12-14",26.09
"745","2009-12-15",25.370001
"746","2009-12-16",25.700001
"747","2009-12-17",25.200001
"748","2009-12-18",25.790001
"749","2009-12-21",26.49
"750","2009-12-22",26.75
"751","2009-12-23",26.91
"752","2009-12-24",26.85
"753","2009-12-28",27
"754","2009-12-29",27.309999
"755","2009-12-30",26.950001
"756","2009-12-31",26.790001
"757","2010-01-04",28.049999
"758","2010-01-05",27.27
"759","2010-01-06",26.93
"760","2010-01-07",27.030001
"761","2010-01-08",26.98
"762","2010-01-11",27.43
"763","2010-01-12",27.17
"764","2010-01-13",27.389999
"765","2010-01-14",27.030001
"766","2010-01-15",26.34
"767","2010-01-19",26.34
"768","2010-01-20",26.360001
"769","2010-01-21",25.950001
"770","2010-01-22",25.32
"771","2010-01-25",24.92
"772","2010-01-26",24.469999
"773","2010-01-27",25.190001
"774","2010-01-28",24.49
"775","2010-01-29",24.030001
"776","2010-02-01",24.389999
"777","2010-02-02",24.26
"778","2010-02-03",23.809999
"779","2010-02-04",22.68
"780","2010-02-05",23.309999
"781","2010-02-08",23.1
"782","2010-02-09",23.360001
"783","2010-02-10",23.379999
"784","2010-02-11",23.139999
"785","2010-02-12",23.17
"786","2010-02-16",23.530001
"787","2010-02-17",23.33
"788","2010-02-18",23.620001
"789","2010-02-19",23.959999
"790","2010-02-22",23.860001
"791","2010-02-23",23.66
"792","2010-02-24",23.870001
"793","2010-02-25",24.24
"794","2010-02-26",26.42
"795","2010-03-01",26.459999
"796","2010-03-02",26.58
"797","2010-03-03",27.040001
"798","2010-03-04",26.91
"799","2010-03-05",27.620001
"800","2010-03-08",27.469999
"801","2010-03-09",27.540001
"802","2010-03-10",27.860001
"803","2010-03-11",28.23
"804","2010-03-12",28.75
"805","2010-03-15",29.07
"806","2010-03-16",28.290001
"807","2010-03-17",28.190001
"808","2010-03-18",27.129999
"809","2010-03-19",26.959999
"810","2010-03-22",27.969999
"811","2010-03-23",27.940001
"812","2010-03-24",28.16
"813","2010-03-25",27.42
"814","2010-03-26",26.85
"815","2010-03-29",27.280001
"816","2010-03-30",27.129999
"817","2010-03-31",26.639999
"818","2010-04-01",27.639999
"819","2010-04-05",28.67
"820","2010-04-06",28.549999
"821","2010-04-07",29.02
"822","2010-04-08",29.049999
"823","2010-04-09",28.58
"824","2010-04-12",27.889999
"825","2010-04-13",27.870001
"826","2010-04-14",28.32
"827","2010-04-15",27.98
"828","2010-04-16",27.139999
"829","2010-04-19",27
"830","2010-04-20",28.73
"831","2010-04-21",29.040001
"832","2010-04-22",28.799999
"833","2010-04-23",29.24
"834","2010-04-26",30.32
"835","2010-04-27",29.040001
"836","2010-04-28",28.889999
"837","2010-04-29",29.799999
"838","2010-04-30",28.43
"839","2010-05-03",29.209999
"840","2010-05-04",28.66
"841","2010-05-05",28.110001
"842","2010-05-06",27.41
"843","2010-05-07",26.1
"844","2010-05-10",27.75
"845","2010-05-11",27.57
"846","2010-05-12",28.18
"847","2010-05-13",28.32
"848","2010-05-14",27.83
"849","2010-05-17",27.42
"850","2010-05-18",26.799999
"851","2010-05-19",26.209999
"852","2010-05-20",24.51
"853","2010-05-21",25.049999
"854","2010-05-24",24.719999
"855","2010-05-25",24.67
"856","2010-05-26",25.299999
"857","2010-05-27",26.549999
"858","2010-05-28",26.030001
"859","2010-06-01",24.49
"860","2010-06-02",25.129999
"861","2010-06-03",25.709999
"862","2010-06-04",24.68
"863","2010-06-07",24.360001
"864","2010-06-08",24.219999
"865","2010-06-09",24.049999
"866","2010-06-10",25.209999
"867","2010-06-11",25.02
"868","2010-06-14",24.98
"869","2010-06-15",25.809999
"870","2010-06-16",25.17
"871","2010-06-17",25.07
"872","2010-06-18",25.120001
"873","2010-06-21",25.309999
"874","2010-06-22",24.709999
"875","2010-06-23",24.059999
"876","2010-06-24",24.030001
"877","2010-06-25",25.33
"878","2010-06-28",25.879999
"879","2010-06-29",25.530001
"880","2010-06-30",25.940001
"881","2010-07-01",24.99
"882","2010-07-02",24.790001
"883","2010-07-06",24.139999
"884","2010-07-07",25.120001
"885","2010-07-08",25.26
"886","2010-07-09",25.790001
"887","2010-07-12",26.049999
"888","2010-07-13",26.74
"889","2010-07-14",25.6
"890","2010-07-15",25.129999
"891","2010-07-16",24.25
"892","2010-07-19",24.540001
"893","2010-07-20",24.780001
"894","2010-07-21",24.940001
"895","2010-07-22",25.219999
"896","2010-07-23",25.450001
"897","2010-07-26",25.98
"898","2010-07-27",26.02
"899","2010-07-28",25.57
"900","2010-07-29",25.91
"901","2010-07-30",26.049999
"902","2010-08-02",25.98
"903","2010-08-03",25.48
"904","2010-08-04",28.99
"905","2010-08-05",28.469999
"906","2010-08-06",28.07
"907","2010-08-09",27.969999
"908","2010-08-10",27.610001
"909","2010-08-11",26.940001
"910","2010-08-12",25.9
"911","2010-08-13",25.4
"912","2010-08-16",25.940001
"913","2010-08-17",26.690001
"914","2010-08-18",26.52
"915","2010-08-19",25.57
"916","2010-08-20",25.190001
"917","2010-08-23",26.32
"918","2010-08-24",26.049999
"919","2010-08-25",26.33
"920","2010-08-26",26.049999
"921","2010-08-27",26.969999
"922","2010-08-30",25.950001
"923","2010-08-31",25.540001
"924","2010-09-01",26.379999
"925","2010-09-02",26.469999
"926","2010-09-03",27.23
"927","2010-09-07",26.57
"928","2010-09-08",27.030001
"929","2010-09-09",26.639999
"930","2010-09-10",26.42
"931","2010-09-13",26
"932","2010-09-14",25.73
"933","2010-09-15",25.629999
"934","2010-09-16",25.110001
"935","2010-09-17",25.059999
"936","2010-09-20",25.41
"937","2010-09-21",25.290001
"938","2010-09-22",24.83
"939","2010-09-23",24.17
"940","2010-09-24",24.6
"941","2010-09-27",25.09
"942","2010-09-28",25.309999
"943","2010-09-29",26.299999
"944","2010-09-30",26.01
"945","2010-10-01",26.719999
"946","2010-10-04",25.98
"947","2010-10-05",27.01
"948","2010-10-06",26.92
"949","2010-10-07",26.700001
"950","2010-10-08",26.860001
"951","2010-10-11",27.07
"952","2010-10-12",27.059999
"953","2010-10-13",27.85
"954","2010-10-14",27.530001
"955","2010-10-15",27.549999
"956","2010-10-18",28.139999
"957","2010-10-19",27.42
"958","2010-10-20",27.43
"959","2010-10-21",26.940001
"960","2010-10-22",26.84
"961","2010-10-25",27.219999
"962","2010-10-26",27.809999
"963","2010-10-27",27.65
"964","2010-10-28",27.75
"965","2010-10-29",28.23
"966","2010-11-01",28.48
"967","2010-11-02",29.35
"968","2010-11-03",28.700001
"969","2010-11-04",29.540001
"970","2010-11-05",29.49
"971","2010-11-08",29.66
"972","2010-11-09",29.49
"973","2010-11-10",30.82
"974","2010-11-11",29.76
"975","2010-11-12",29.1
"976","2010-11-15",28.9
