"","date","NXST"
"1002","2010-12-22",6.05
"1003","2010-12-23",5.99
"1004","2010-12-27",6
"1005","2010-12-28",6
"1006","2010-12-29",5.98
"1007","2010-12-30",5.93
"1008","2010-12-31",5.99
"1009","2011-01-03",6
"1010","2011-01-04",5.93
"1011","2011-01-05",5.98
"1012","2011-01-06",5.9
"1013","2011-01-07",5.94
"1014","2011-01-10",5.83
"1015","2011-01-11",5.81
"1016","2011-01-12",5.93
"1017","2011-01-13",5.81
"1018","2011-01-14",5.79
"1019","2011-01-18",5.61
"1020","2011-01-19",5.37
"1021","2011-01-20",5.23
"1022","2011-01-21",5.2
"1023","2011-01-24",5.34
"1024","2011-01-25",5.25
"1025","2011-01-26",5.35
"1026","2011-01-27",5.18
"1027","2011-01-28",4.84
"1028","2011-01-31",4.91
"1029","2011-02-01",5.18
"1030","2011-02-02",4.94
"1031","2011-02-03",4.79
"1032","2011-02-04",4.7
"1033","2011-02-07",4.71
"1034","2011-02-08",5.01
"1035","2011-02-09",5.48
"1036","2011-02-10",5.53
"1037","2011-02-11",5.96
"1038","2011-02-14",5.91
"1039","2011-02-15",5.86
"1040","2011-02-16",6.07
"1041","2011-02-17",6.22
"1042","2011-02-18",6.3
"1043","2011-02-22",5.83
"1044","2011-02-23",5.99
"1045","2011-02-24",6.25
"1046","2011-02-25",6.58
"1047","2011-02-28",6.98
"1048","2011-03-01",6.94
"1049","2011-03-02",6.99
"1050","2011-03-03",7.11
"1051","2011-03-04",7.1
"1052","2011-03-07",7.03
"1053","2011-03-08",7.22
"1054","2011-03-09",7.2
"1055","2011-03-10",6.97
"1056","2011-03-11",7.06
"1057","2011-03-14",7.09
"1058","2011-03-15",7.04
"1059","2011-03-16",6.87
"1060","2011-03-17",6.96
"1061","2011-03-18",7.01
"1062","2011-03-21",7.45
"1063","2011-03-22",7.52
"1064","2011-03-23",7.6
"1065","2011-03-24",7.65
"1066","2011-03-25",7.87
"1067","2011-03-28",8.01
"1068","2011-03-29",8.21
"1069","2011-03-30",8.62
"1070","2011-03-31",8.67
"1071","2011-04-01",8
"1072","2011-04-04",8.45
"1073","2011-04-05",8.65
"1074","2011-04-06",8.47
"1075","2011-04-07",8.99
"1076","2011-04-08",8.56
"1077","2011-04-11",7.83
"1078","2011-04-12",7.19
"1079","2011-04-13",7.05
"1080","2011-04-14",6.68
"1081","2011-04-15",6.88
"1082","2011-04-18",6.67
"1083","2011-04-19",6.83
"1084","2011-04-20",7.16
"1085","2011-04-21",7.3
"1086","2011-04-25",7.32
"1087","2011-04-26",7.88
"1088","2011-04-27",7.73
"1089","2011-04-28",8.03
"1090","2011-04-29",8.34
"1091","2011-05-02",8.4
"1092","2011-05-03",8.41
"1093","2011-05-04",8.16
"1094","2011-05-05",8.14
"1095","2011-05-06",8.01
"1096","2011-05-09",8.21
"1097","2011-05-10",8.15
"1098","2011-05-11",7.75
"1099","2011-05-12",7.68
"1100","2011-05-13",7.82
"1101","2011-05-16",7.27
"1102","2011-05-17",7.04
"1103","2011-05-18",7.22
"1104","2011-05-19",7.19
"1105","2011-05-20",7.15
"1106","2011-05-23",7
"1107","2011-05-24",6.77
"1108","2011-05-25",7.01
"1109","2011-05-26",6.77
"1110","2011-05-27",7.09
"1111","2011-05-31",6.9
"1112","2011-06-01",6.84
"1113","2011-06-02",6.89
"1114","2011-06-03",6.72
"1115","2011-06-06",6.7
"1116","2011-06-07",6.78
"1117","2011-06-08",6.76
"1118","2011-06-09",6.99
"1119","2011-06-10",6.75
"1120","2011-06-13",6.71
"1121","2011-06-14",6.86
"1122","2011-06-15",7.19
"1123","2011-06-16",7.49
"1124","2011-06-17",7.16
"1125","2011-06-20",7.43
"1126","2011-06-21",7.76
"1127","2011-06-22",7.59
"1128","2011-06-23",8.33
"1129","2011-06-24",8.91
"1130","2011-06-27",8.43
"1131","2011-06-28",8.63
"1132","2011-06-29",8.17
"1133","2011-06-30",8.21
"1134","2011-07-01",8.43
"1135","2011-07-05",8.36
"1136","2011-07-06",8.28
"1137","2011-07-07",8.5
"1138","2011-07-08",8.56
"1139","2011-07-11",8.05
"1140","2011-07-12",7.7
"1141","2011-07-13",7.7
"1142","2011-07-14",7.43
"1143","2011-07-15",7.39
"1144","2011-07-18",7.1
"1145","2011-07-19",7.35
"1146","2011-07-20",9.3
"1147","2011-07-21",9.31
"1148","2011-07-22",9.25
"1149","2011-07-25",9.24
"1150","2011-07-26",9.2
"1151","2011-07-27",8.99
"1152","2011-07-28",8.95
"1153","2011-07-29",8.76
"1154","2011-08-01",8.23
"1155","2011-08-02",7.97
"1156","2011-08-03",8.2
"1157","2011-08-04",7.65
"1158","2011-08-05",6.87
"1159","2011-08-08",6.73
"1160","2011-08-09",7.24
"1161","2011-08-10",7.09
"1162","2011-08-11",7.46
"1163","2011-08-12",7.64
"1164","2011-08-15",7.47
"1165","2011-08-16",7.2
"1166","2011-08-17",7.14
"1167","2011-08-18",6.61
"1168","2011-08-19",6.5
"1169","2011-08-22",6.28
"1170","2011-08-23",6.3
"1171","2011-08-24",6.3
"1172","2011-08-25",5.94
"1173","2011-08-26",6.03
"1174","2011-08-29",6.57
"1175","2011-08-30",6.51
"1176","2011-08-31",6.1
"1177","2011-09-01",6
"1178","2011-09-02",5.84
"1179","2011-09-06",5.89
"1180","2011-09-07",5.98
"1181","2011-09-08",6.21
"1182","2011-09-09",5.91
"1183","2011-09-12",6.15
"1184","2011-09-13",6.06
"1185","2011-09-14",6.42
"1186","2011-09-15",6.42
"1187","2011-09-16",6.5
"1188","2011-09-19",6.37
"1189","2011-09-20",6.37
"1190","2011-09-21",6.45
"1191","2011-09-22",6.27
"1192","2011-09-23",6.39
"1193","2011-09-26",6.58
"1194","2011-09-27",6.61
"1195","2011-09-28",6.6
"1196","2011-09-29",6.76
"1197","2011-09-30",6.61
"1198","2011-10-03",6.55
"1199","2011-10-04",6.57
"1200","2011-10-05",6.64
"1201","2011-10-06",6.98
"1202","2011-10-07",6.81
"1203","2011-10-10",7.48
"1204","2011-10-11",7.65
"1205","2011-10-12",8.21
"1206","2011-10-13",8.41
"1207","2011-10-14",8.6
"1208","2011-10-17",8.41
"1209","2011-10-18",8.58
"1210","2011-10-19",8.1
"1211","2011-10-20",8.13
"1212","2011-10-21",8.51
"1213","2011-10-24",8.9
"1214","2011-10-25",8.77
"1215","2011-10-26",8.92
"1216","2011-10-27",9.17
"1217","2011-10-28",9.09
"1218","2011-10-31",9.1
"1219","2011-11-01",8.79
"1220","2011-11-02",9.04
"1221","2011-11-03",9.37
"1222","2011-11-04",9.17
"1223","2011-11-07",9.13
"1224","2011-11-08",9.41
"1225","2011-11-09",9.25
"1226","2011-11-10",9.27
"1227","2011-11-11",9.34
"1228","2011-11-14",9.08
"1229","2011-11-15",9.22
"1230","2011-11-16",9.19
"1231","2011-11-17",9.11
"1232","2011-11-18",9.11
"1233","2011-11-21",8.41
"1234","2011-11-22",8
"1235","2011-11-23",7.6
"1236","2011-11-25",7.53
"1237","2011-11-28",7.65
"1238","2011-11-29",7.75
"1239","2011-11-30",7.95
"1240","2011-12-01",7.94
"1241","2011-12-02",7.94
"1242","2011-12-05",7.93
"1243","2011-12-06",7.86
"1244","2011-12-07",7.85
"1245","2011-12-08",7.68
"1246","2011-12-09",8.05
"1247","2011-12-12",7.91
"1248","2011-12-13",7.72
"1249","2011-12-14",7.65
"1250","2011-12-15",7.57
"1251","2011-12-16",7.53
"1252","2011-12-19",7.5
"1253","2011-12-20",7.84
"1254","2011-12-21",8.24
"1255","2011-12-22",7.89
"1256","2011-12-23",7.89
"1257","2011-12-27",8.1
"1258","2011-12-28",7.74
"1259","2011-12-29",7.72
"1260","2011-12-30",7.84
"1261","2012-01-03",8.1
"1262","2012-01-04",8.08
"1263","2012-01-05",8.17
"1264","2012-01-06",8.35
"1265","2012-01-09",8.37
"1266","2012-01-10",8.49
"1267","2012-01-11",8.45
"1268","2012-01-12",8.49
"1269","2012-01-13",8.54
"1270","2012-01-17",8.66
"1271","2012-01-18",8.85
"1272","2012-01-19",8.75
"1273","2012-01-20",8.71
"1274","2012-01-23",8.61
"1275","2012-01-24",8.57
"1276","2012-01-25",8.6
"1277","2012-01-26",8.59
"1278","2012-01-27",8.35
"1279","2012-01-30",8.5
"1280","2012-01-31",8.47
"1281","2012-02-01",8.5
"1282","2012-02-02",8.5
"1283","2012-02-03",8.5
"1284","2012-02-06",8.49
"1285","2012-02-07",8.43
"1286","2012-02-08",8.49
"1287","2012-02-09",8.45
"1288","2012-02-10",8.32
"1289","2012-02-13",8.39
"1290","2012-02-14",8.26
"1291","2012-02-15",8.16
"1292","2012-02-16",8.3
"1293","2012-02-17",8.39
"1294","2012-02-21",8.33
"1295","2012-02-22",8.31
"1296","2012-02-23",8.51
"1297","2012-02-24",8.41
"1298","2012-02-27",8.49
"1299","2012-02-28",8.42
"1300","2012-02-29",8.25
"1301","2012-03-01",8.35
"1302","2012-03-02",8.13
"1303","2012-03-05",8.32
"1304","2012-03-06",8.18
"1305","2012-03-07",8.3
"1306","2012-03-08",8.35
"1307","2012-03-09",8.7
"1308","2012-03-12",8.67
"1309","2012-03-13",8.7
"1310","2012-03-14",8.58
"1311","2012-03-15",8.61
"1312","2012-03-16",8.44
"1313","2012-03-19",8.57
"1314","2012-03-20",8.59
"1315","2012-03-21",8.39
"1316","2012-03-22",8.48
"1317","2012-03-23",8.66
"1318","2012-03-26",8.85
"1319","2012-03-27",8.54
"1320","2012-03-28",8.41
"1321","2012-03-29",8.47
"1322","2012-03-30",8.31
"1323","2012-04-02",8.39
"1324","2012-04-03",8.1
"1325","2012-04-04",7.84
"1326","2012-04-05",7.63
"1327","2012-04-09",7.59
"1328","2012-04-10",7.53
"1329","2012-04-11",7.65
"1330","2012-04-12",7.67
"1331","2012-04-13",7.45
"1332","2012-04-16",7.43
"1333","2012-04-17",7.54
"1334","2012-04-18",7.5
"1335","2012-04-19",7.49
"1336","2012-04-20",7.71
"1337","2012-04-23",7.52
"1338","2012-04-24",7.75
"1339","2012-04-25",7.77
"1340","2012-04-26",7.76
"1341","2012-04-27",8.05
"1342","2012-04-30",7.75
"1343","2012-05-01",7.45
"1344","2012-05-02",7.24
"1345","2012-05-03",7.17
"1346","2012-05-04",6.78
"1347","2012-05-07",6.86
"1348","2012-05-08",6.98
"1349","2012-05-09",6.92
"1350","2012-05-10",7.05
"1351","2012-05-11",6.9
"1352","2012-05-14",6.82
"1353","2012-05-15",6.66
"1354","2012-05-16",6.47
"1355","2012-05-17",6.38
"1356","2012-05-18",6.66
"1357","2012-05-21",6.84
"1358","2012-05-22",6.81
"1359","2012-05-23",6.67
"1360","2012-05-24",6.8
"1361","2012-05-25",6.77
"1362","2012-05-29",6.83
"1363","2012-05-30",6.76
"1364","2012-05-31",6.63
"1365","2012-06-01",6.55
"1366","2012-06-04",6.76
"1367","2012-06-05",6.89
"1368","2012-06-06",7.16
"1369","2012-06-07",6.79
"1370","2012-06-08",6.71
"1371","2012-06-11",6.62
"1372","2012-06-12",6.52
"1373","2012-06-13",6.49
"1374","2012-06-14",6.52
"1375","2012-06-15",6.49
"1376","2012-06-18",6.47
"1377","2012-06-19",6.45
"1378","2012-06-20",7.03
"1379","2012-06-21",6.72
"1380","2012-06-22",6.63
"1381","2012-06-25",6.38
"1382","2012-06-26",6.27
"1383","2012-06-27",6.42
"1384","2012-06-28",6.27
"1385","2012-06-29",6.74
"1386","2012-07-02",6.85
"1387","2012-07-03",6.83
"1388","2012-07-05",6.6
"1389","2012-07-06",6.55
"1390","2012-07-09",6.5
"1391","2012-07-10",6.51
"1392","2012-07-11",6.4
"1393","2012-07-12",6.14
"1394","2012-07-13",6.18
"1395","2012-07-16",6.14
"1396","2012-07-17",6.1
"1397","2012-07-18",6.13
"1398","2012-07-19",6.5
"1399","2012-07-20",6.32
"1400","2012-07-23",6.37
"1401","2012-07-24",6.32
"1402","2012-07-25",6.45
"1403","2012-07-26",6.47
"1404","2012-07-27",6.43
"1405","2012-07-30",6.44
"1406","2012-07-31",6.52
"1407","2012-08-01",6.75
"1408","2012-08-02",6.9
"1409","2012-08-03",7.51
"1410","2012-08-06",7.95
"1411","2012-08-07",8.23
"1412","2012-08-08",8.15
"1413","2012-08-09",8.3
"1414","2012-08-10",8.28
"1415","2012-08-13",8.52
"1416","2012-08-14",8.6
"1417","2012-08-15",8.71
"1418","2012-08-16",8.74
"1419","2012-08-17",8.75
"1420","2012-08-20",8.74
"1421","2012-08-21",8.39
"1422","2012-08-22",8.2
"1423","2012-08-23",8.35
"1424","2012-08-24",8.36
"1425","2012-08-27",8.6
"1426","2012-08-28",8.65
"1427","2012-08-29",8.63
"1428","2012-08-30",8.48
"1429","2012-08-31",8.66
"1430","2012-09-04",8.75
"1431","2012-09-05",8.86
"1432","2012-09-06",9.12
"1433","2012-09-07",9.5
"1434","2012-09-10",9.65
"1435","2012-09-11",9.6
"1436","2012-09-12",9.59
"1437","2012-09-13",9.75
"1438","2012-09-14",9.99
"1439","2012-09-17",9.8
"1440","2012-09-18",9.84
"1441","2012-09-19",10.07
"1442","2012-09-20",10.32
"1443","2012-09-21",10.41
"1444","2012-09-24",10.8
"1445","2012-09-25",10.97
"1446","2012-09-26",10.71
"1447","2012-09-27",10.82
"1448","2012-09-28",10.62
"1449","2012-10-01",10.97
"1450","2012-10-02",11.03
"1451","2012-10-03",11.51
"1452","2012-10-04",11.96
"1453","2012-10-05",11.9
"1454","2012-10-08",12.13
"1455","2012-10-09",11.9
"1456","2012-10-10",11.96
"1457","2012-10-11",12.15
"1458","2012-10-12",12.3
"1459","2012-10-15",12.36
"1460","2012-10-16",12.55
"1461","2012-10-17",12.77
"1462","2012-10-18",12.39
"1463","2012-10-19",11.54
"1464","2012-10-22",11.11
"1465","2012-10-23",10.96
"1466","2012-10-24",11.07
"1467","2012-10-25",11.19
"1468","2012-10-26",10.94
"1469","2012-10-31",10.87
"1470","2012-11-01",11.06
"1471","2012-11-02",10.68
"1472","2012-11-05",10.7
"1473","2012-11-06",11.56
"1474","2012-11-07",10.9
"1475","2012-11-08",11.04
"1476","2012-11-09",11.55
"1477","2012-11-12",11.42
"1478","2012-11-13",11.73
"1479","2012-11-14",11.25
"1480","2012-11-15",11.04
"1481","2012-11-16",11.16
"1482","2012-11-19",11.3
"1483","2012-11-20",11.31
"1484","2012-11-21",11.17
"1485","2012-11-23",11.19
"1486","2012-11-26",11.16
"1487","2012-11-27",10.21
"1488","2012-11-28",9.9
"1489","2012-11-29",9.68
"1490","2012-11-30",9
"1491","2012-12-03",9.31
"1492","2012-12-04",9.38
"1493","2012-12-05",9.44
"1494","2012-12-06",9.46
"1495","2012-12-07",9.47
"1496","2012-12-10",9.85
"1497","2012-12-11",10.27
"1498","2012-12-12",10.48
"1499","2012-12-13",10.55
"1500","2012-12-14",10.71
"1501","2012-12-17",10.45
"1502","2012-12-18",10.46
"1503","2012-12-19",10.57
"1504","2012-12-20",10.81
"1505","2012-12-21",10.68
"1506","2012-12-24",10.66
"1507","2012-12-26",10.61
"1508","2012-12-27",10.56
"1509","2012-12-28",10.5
"1510","2012-12-31",10.59
"1511","2013-01-02",11.37
"1512","2013-01-03",11.6
"1513","2013-01-04",11.7
"1514","2013-01-07",11.75
"1515","2013-01-08",12.05
"1516","2013-01-09",12.15
"1517","2013-01-10",12.04
"1518","2013-01-11",12.16
"1519","2013-01-14",12.69
"1520","2013-01-15",12.66
"1521","2013-01-16",12.86
"1522","2013-01-17",12.97
"1523","2013-01-18",12.96
"1524","2013-01-22",12.83
"1525","2013-01-23",12.86
"1526","2013-01-24",13.4
"1527","2013-01-25",14.04
"1528","2013-01-28",14.4
"1529","2013-01-29",14.35
"1530","2013-01-30",14.24
"1531","2013-01-31",14.38
"1532","2013-02-01",14.65
"1533","2013-02-04",14.37
"1534","2013-02-05",14.83
"1535","2013-02-06",15.17
"1536","2013-02-07",13.91
"1537","2013-02-08",14.15
"1538","2013-02-11",14.01
"1539","2013-02-12",14.59
"1540","2013-02-13",14.91
"1541","2013-02-14",15.27
"1542","2013-02-15",14.88
"1543","2013-02-19",15.1
"1544","2013-02-20",14.66
"1545","2013-02-21",14.3
"1546","2013-02-22",14.26
"1547","2013-02-25",14.43
"1548","2013-02-26",14.55
"1549","2013-02-27",14.83
"1550","2013-02-28",14.86
"1551","2013-03-01",15.37
"1552","2013-03-04",15.73
"1553","2013-03-05",16.129999
"1554","2013-03-06",16.190001
"1555","2013-03-07",16.91
"1556","2013-03-08",16.99
"1557","2013-03-11",17.24
"1558","2013-03-12",16.940001
"1559","2013-03-13",16.83
"1560","2013-03-14",17.08
"1561","2013-03-15",17.17
"1562","2013-03-18",17.110001
"1563","2013-03-19",16.950001
"1564","2013-03-20",17.299999
"1565","2013-03-21",17.190001
"1566","2013-03-22",17.08
"1567","2013-03-25",18.1
"1568","2013-03-26",17.73
"1569","2013-03-27",17.93
"1570","2013-03-28",18
"1571","2013-04-01",17.9
"1572","2013-04-02",17.940001
"1573","2013-04-03",17.540001
"1574","2013-04-04",17.32
"1575","2013-04-05",17.93
"1576","2013-04-08",18.780001
"1577","2013-04-09",18.459999
"1578","2013-04-10",19.24
"1579","2013-04-11",20.66
"1580","2013-04-12",21.92
"1581","2013-04-15",20.139999
"1582","2013-04-16",20.950001
"1583","2013-04-17",20.85
"1584","2013-04-18",21.01
"1585","2013-04-19",21.9
"1586","2013-04-22",22.18
"1587","2013-04-23",22.709999
"1588","2013-04-24",22.450001
"1589","2013-04-25",24.74
"1590","2013-04-26",24.530001
"1591","2013-04-29",24.01
"1592","2013-04-30",24.35
"1593","2013-05-01",24.98
"1594","2013-05-02",25.17
"1595","2013-05-03",25.32
"1596","2013-05-06",26.959999
"1597","2013-05-07",26.73
"1598","2013-05-08",27.190001
"1599","2013-05-09",28.51
"1600","2013-05-10",29.629999
"1601","2013-05-13",28.84
"1602","2013-05-14",29.16
"1603","2013-05-15",28.99
"1604","2013-05-16",28.35
"1605","2013-05-17",29.059999
"1606","2013-05-20",28
"1607","2013-05-21",27.5
"1608","2013-05-22",27.09
"1609","2013-05-23",28.290001
"1610","2013-05-24",28.07
"1611","2013-05-28",27.82
"1612","2013-05-29",27.24
"1613","2013-05-30",27.6
"1614","2013-05-31",28
"1615","2013-06-03",28.23
"1616","2013-06-04",28.280001
"1617","2013-06-05",27.059999
"1618","2013-06-06",28.27
"1619","2013-06-07",28.52
"1620","2013-06-10",28.290001
"1621","2013-06-11",27.9
"1622","2013-06-12",27.190001
"1623","2013-06-13",29.969999
"1624","2013-06-14",30.65
"1625","2013-06-17",32.18
"1626","2013-06-18",33.360001
"1627","2013-06-19",33.77
"1628","2013-06-20",33.009998
"1629","2013-06-21",33.82
"1630","2013-06-24",33.459999
"1631","2013-06-25",34
"1632","2013-06-26",35
"1633","2013-06-27",35.459999
"1634","2013-06-28",35.459999
"1635","2013-07-01",34.490002
"1636","2013-07-02",34.5
"1637","2013-07-03",35.549999
"1638","2013-07-05",36.32
"1639","2013-07-08",38.310001
"1640","2013-07-09",38.529999
"1641","2013-07-10",38.389999
"1642","2013-07-11",37.73
"1643","2013-07-12",38.380001
"1644","2013-07-15",39.09
"1645","2013-07-16",37.720001
"1646","2013-07-17",37.32
"1647","2013-07-18",36.93
"1648","2013-07-19",36.110001
"1649","2013-07-22",35.549999
"1650","2013-07-23",35.73
"1651","2013-07-24",35.360001
"1652","2013-07-25",35.630001
"1653","2013-07-26",35.810001
"1654","2013-07-29",36.139999
"1655","2013-07-30",35.459999
"1656","2013-07-31",36.040001
"1657","2013-08-01",36.049999
"1658","2013-08-02",36.619999
"1659","2013-08-05",36.93
"1660","2013-08-06",35.490002
"1661","2013-08-07",35.439999
"1662","2013-08-08",33.669998
"1663","2013-08-09",32.619999
"1664","2013-08-12",32.290001
"1665","2013-08-13",32.59
"1666","2013-08-14",30.610001
"1667","2013-08-15",29.790001
"1668","2013-08-16",29.459999
"1669","2013-08-19",29.26
"1670","2013-08-20",30.25
"1671","2013-08-21",31.76
"1672","2013-08-22",33.900002
"1673","2013-08-23",36.110001
"1674","2013-08-26",34.66
"1675","2013-08-27",32.98
"1676","2013-08-28",33.380001
"1677","2013-08-29",33.68
"1678","2013-08-30",33.57
"1679","2013-09-03",33.389999
"1680","2013-09-04",34.32
"1681","2013-09-05",33.98
"1682","2013-09-06",33.52
"1683","2013-09-09",34.439999
"1684","2013-09-10",35.290001
"1685","2013-09-11",35.23
"1686","2013-09-12",34.849998
"1687","2013-09-13",35.119999
"1688","2013-09-16",35.130001
"1689","2013-09-17",36.330002
"1690","2013-09-18",37.5
"1691","2013-09-19",38.200001
"1692","2013-09-20",38.549999
"1693","2013-09-23",40.150002
"1694","2013-09-24",42.080002
"1695","2013-09-25",40.900002
"1696","2013-09-26",43.23
"1697","2013-09-27",44.790001
"1698","2013-09-30",44.509998
"1699","2013-10-01",45.07
"1700","2013-10-02",44.18
"1701","2013-10-03",43.150002
"1702","2013-10-04",44.950001
"1703","2013-10-07",43.709999
"1704","2013-10-08",42.93
"1705","2013-10-09",41.75
"1706","2013-10-10",44.040001
"1707","2013-10-11",46.720001
"1708","2013-10-14",47.16
"1709","2013-10-15",46.939999
"1710","2013-10-16",46.049999
"1711","2013-10-17",45.689999
"1712","2013-10-18",46.200001
"1713","2013-10-21",46.669998
"1714","2013-10-22",47.68
"1715","2013-10-23",46.419998
"1716","2013-10-24",47.610001
"1717","2013-10-25",47.549999
"1718","2013-10-28",44.720001
"1719","2013-10-29",45.720001
"1720","2013-10-30",43.509998
"1721","2013-10-31",44.389999
"1722","2013-11-01",43.299999
"1723","2013-11-04",44.66
"1724","2013-11-05",46.639999
"1725","2013-11-06",44.07
"1726","2013-11-07",44.509998
"1727","2013-11-08",46.43
"1728","2013-11-11",47.619999
"1729","2013-11-12",47.200001
"1730","2013-11-13",46.77
"1731","2013-11-14",46.23
"1732","2013-11-15",45.48
"1733","2013-11-18",44.41
"1734","2013-11-19",44.57
"1735","2013-11-20",45.599998
"1736","2013-11-21",47.360001
"1737","2013-11-22",48.91
"1738","2013-11-25",48.349998
"1739","2013-11-26",49.450001
"1740","2013-11-27",49.860001
"1741","2013-11-29",49.669998
"1742","2013-12-02",48.18
"1743","2013-12-03",47.740002
"1744","2013-12-04",48.720001
"1745","2013-12-05",48.790001
"1746","2013-12-06",50.080002
"1747","2013-12-09",49.759998
"1748","2013-12-10",49.25
"1749","2013-12-11",49.360001
"1750","2013-12-12",51.43
"1751","2013-12-13",50.950001
"1752","2013-12-16",52.02
"1753","2013-12-17",51.700001
"1754","2013-12-18",51.82
"1755","2013-12-19",51.310001
"1756","2013-12-20",50.900002
"1757","2013-12-23",53.209999
"1758","2013-12-24",53.860001
"1759","2013-12-26",55.700001
"1760","2013-12-27",55.779999
"1761","2013-12-30",55.84
"1762","2013-12-31",55.73
"1763","2014-01-02",55.369999
"1764","2014-01-03",54.209999
"1765","2014-01-06",53.279999
"1766","2014-01-07",53.849998
"1767","2014-01-08",53.529999
"1768","2014-01-09",52.040001
"1769","2014-01-10",53.029999
"1770","2014-01-13",49.759998
"1771","2014-01-14",48.709999
"1772","2014-01-15",46.029999
"1773","2014-01-16",46.18
"1774","2014-01-17",45.98
"1775","2014-01-21",46.040001
"1776","2014-01-22",46.029999
"1777","2014-01-23",45.889999
"1778","2014-01-24",45.110001
"1779","2014-01-27",43.990002
"1780","2014-01-28",46.029999
"1781","2014-01-29",45.470001
"1782","2014-01-30",47.52
"1783","2014-01-31",48.049999
"1784","2014-02-03",46.77
"1785","2014-02-04",45.580002
"1786","2014-02-05",44.189999
"1787","2014-02-06",45.34
"1788","2014-02-07",45.16
"1789","2014-02-10",43.040001
"1790","2014-02-11",42.029999
"1791","2014-02-12",41.110001
"1792","2014-02-13",42.439999
"1793","2014-02-14",42.009998
"1794","2014-02-18",42.560001
"1795","2014-02-19",42.59
"1796","2014-02-20",44.860001
"1797","2014-02-21",44
"1798","2014-02-24",44.189999
"1799","2014-02-25",43.830002
"1800","2014-02-26",42.459999
"1801","2014-02-27",42.099998
"1802","2014-02-28",42.68
"1803","2014-03-03",41.900002
"1804","2014-03-04",44.400002
"1805","2014-03-05",43.599998
"1806","2014-03-06",41.939999
"1807","2014-03-07",40.790001
"1808","2014-03-10",39.77
"1809","2014-03-11",38.889999
"1810","2014-03-12",38.330002
"1811","2014-03-13",36.150002
"1812","2014-03-14",36.700001
"1813","2014-03-17",33.380001
"1814","2014-03-18",33.150002
"1815","2014-03-19",34.689999
"1816","2014-03-20",35.290001
"1817","2014-03-21",36.259998
"1818","2014-03-24",35.169998
"1819","2014-03-25",35.119999
"1820","2014-03-26",34.990002
"1821","2014-03-27",34.650002
"1822","2014-03-28",36.130001
"1823","2014-03-31",37.52
"1824","2014-04-01",38.490002
"1825","2014-04-02",38.93
"1826","2014-04-03",37.77
"1827","2014-04-04",37.240002
"1828","2014-04-07",35.209999
"1829","2014-04-08",37.34
"1830","2014-04-09",40.27
"1831","2014-04-10",39.419998
"1832","2014-04-11",39
"1833","2014-04-14",39.240002
"1834","2014-04-15",39.68
"1835","2014-04-16",39.709999
"1836","2014-04-17",39.75
"1837","2014-04-21",40.009998
"1838","2014-04-22",40.889999
"1839","2014-04-23",40.98
"1840","2014-04-24",41.380001
"1841","2014-04-25",40.400002
"1842","2014-04-28",39.790001
"1843","2014-04-29",39.09
"1844","2014-04-30",39.849998
"1845","2014-05-01",40.869999
"1846","2014-05-02",41.700001
"1847","2014-05-05",42.57
"1848","2014-05-06",41.860001
"1849","2014-05-07",41.869999
"1850","2014-05-08",40.720001
"1851","2014-05-09",40.189999
"1852","2014-05-12",42.41
"1853","2014-05-13",41.349998
"1854","2014-05-14",40.389999
"1855","2014-05-15",40.669998
"1856","2014-05-16",42.110001
"1857","2014-05-19",43.41
"1858","2014-05-20",42.849998
"1859","2014-05-21",44.43
"1860","2014-05-22",44.049999
"1861","2014-05-23",44.830002
"1862","2014-05-27",45.759998
"1863","2014-05-28",45.93
"1864","2014-05-29",46.380001
"1865","2014-05-30",46.459999
"1866","2014-06-02",46.700001
"1867","2014-06-03",46.630001
"1868","2014-06-04",46.240002
"1869","2014-06-05",46.599998
"1870","2014-06-06",46.200001
"1871","2014-06-09",46.18
"1872","2014-06-10",46.209999
"1873","2014-06-11",45.700001
"1874","2014-06-12",44.580002
"1875","2014-06-13",45.830002
"1876","2014-06-16",45.990002
"1877","2014-06-17",45.029999
"1878","2014-06-18",45.619999
"1879","2014-06-19",44.23
"1880","2014-06-20",43.48
"1881","2014-06-23",43.18
"1882","2014-06-24",43.009998
"1883","2014-06-25",48.810001
"1884","2014-06-26",48.439999
"1885","2014-06-27",49.939999
"1886","2014-06-30",51.610001
"1887","2014-07-01",52.540001
"1888","2014-07-02",52.349998
"1889","2014-07-03",52.099998
"1890","2014-07-07",51.439999
"1891","2014-07-08",50.52
"1892","2014-07-09",50.630001
"1893","2014-07-10",49.889999
"1894","2014-07-11",50.209999
"1895","2014-07-14",49.580002
"1896","2014-07-15",48.880001
"1897","2014-07-16",48.470001
"1898","2014-07-17",48.650002
"1899","2014-07-18",48.869999
"1900","2014-07-21",48.959999
"1901","2014-07-22",49.09
"1902","2014-07-23",48.959999
"1903","2014-07-24",48.16
"1904","2014-07-25",47.650002
"1905","2014-07-28",48.049999
"1906","2014-07-29",46.869999
"1907","2014-07-30",46.75
"1908","2014-07-31",46.59
"1909","2014-08-01",46.049999
"1910","2014-08-04",47.869999
"1911","2014-08-05",46.259998
"1912","2014-08-06",46.380001
"1913","2014-08-07",48.48
"1914","2014-08-08",48.009998
"1915","2014-08-11",48.709999
"1916","2014-08-12",46.619999
"1917","2014-08-13",44.41
"1918","2014-08-14",44.73
"1919","2014-08-15",43.990002
"1920","2014-08-18",45
