"","date","MTSC"
"159","2007-08-20",42.32
"160","2007-08-21",41.84
"161","2007-08-22",41.82
"162","2007-08-23",41.610001
"163","2007-08-24",41.889999
"164","2007-08-27",41.639999
"165","2007-08-28",40.25
"166","2007-08-29",41.709999
"167","2007-08-30",41.799999
"168","2007-08-31",42.119999
"169","2007-09-04",42.049999
"170","2007-09-05",42.110001
"171","2007-09-06",41.799999
"172","2007-09-07",40.959999
"173","2007-09-10",40.549999
"174","2007-09-11",41.709999
"175","2007-09-12",41.709999
"176","2007-09-13",41.34
"177","2007-09-14",41.650002
"178","2007-09-17",40.849998
"179","2007-09-18",42.849998
"180","2007-09-19",44.580002
"181","2007-09-20",44.439999
"182","2007-09-21",44.919998
"183","2007-09-24",42.779999
"184","2007-09-25",42.5
"185","2007-09-26",42.700001
"186","2007-09-27",42.41
"187","2007-09-28",41.599998
"188","2007-10-01",43.25
"189","2007-10-02",43.720001
"190","2007-10-03",43.189999
"191","2007-10-04",44.279999
"192","2007-10-05",45.369999
"193","2007-10-08",44.93
"194","2007-10-09",45
"195","2007-10-10",45.48
"196","2007-10-11",44.619999
"197","2007-10-12",45.830002
"198","2007-10-15",44.52
"199","2007-10-16",43.369999
"200","2007-10-17",43.610001
"201","2007-10-18",43.27
"202","2007-10-19",40.889999
"203","2007-10-22",42.549999
"204","2007-10-23",43.25
"205","2007-10-24",41.849998
"206","2007-10-25",42.099998
"207","2007-10-26",43.419998
"208","2007-10-29",43.16
"209","2007-10-30",43.23
"210","2007-10-31",44.490002
"211","2007-11-01",42.380001
"212","2007-11-02",42.84
"213","2007-11-05",42.889999
"214","2007-11-06",43.84
"215","2007-11-07",42.43
"216","2007-11-08",42
"217","2007-11-09",41.060001
"218","2007-11-12",40.549999
"219","2007-11-13",41
"220","2007-11-14",40
"221","2007-11-15",39.720001
"222","2007-11-16",41.470001
"223","2007-11-19",41.950001
"224","2007-11-20",42.110001
"225","2007-11-21",41.52
"226","2007-11-23",42.799999
"227","2007-11-26",40.700001
"228","2007-11-27",40.779999
"229","2007-11-28",42.130001
"230","2007-11-29",42.169998
"231","2007-11-30",40.990002
"232","2007-12-03",40.68
"233","2007-12-04",40.110001
"234","2007-12-05",41.720001
"235","2007-12-06",43.099998
"236","2007-12-07",43.240002
"237","2007-12-10",43.32
"238","2007-12-11",41.84
"239","2007-12-12",42.970001
"240","2007-12-13",42.790001
"241","2007-12-14",41.369999
"242","2007-12-17",40.360001
"243","2007-12-18",41.150002
"244","2007-12-19",41.540001
"245","2007-12-20",43.209999
"246","2007-12-21",44.34
"247","2007-12-24",44.59
"248","2007-12-26",45.23
"249","2007-12-27",43.23
"250","2007-12-28",43.360001
"251","2007-12-31",42.669998
"252","2008-01-02",41.860001
"253","2008-01-03",41.599998
"254","2008-01-04",39.73
"255","2008-01-07",39.759998
"256","2008-01-08",38.810001
"257","2008-01-09",39.610001
"258","2008-01-10",40.84
"259","2008-01-11",38.330002
"260","2008-01-14",39.130001
"261","2008-01-15",38.299999
"262","2008-01-16",39.400002
"263","2008-01-17",38.34
"264","2008-01-18",38.279999
"265","2008-01-22",37.529999
"266","2008-01-23",37.59
"267","2008-01-24",31.370001
"268","2008-01-25",32.709999
"269","2008-01-28",33.970001
"270","2008-01-29",33.48
"271","2008-01-30",32.57
"272","2008-01-31",33.610001
"273","2008-02-01",33.93
"274","2008-02-04",32.970001
"275","2008-02-05",33.099998
"276","2008-02-06",33.16
"277","2008-02-07",32.470001
"278","2008-02-08",32.48
"279","2008-02-11",32.290001
"280","2008-02-12",32.400002
"281","2008-02-13",33.880001
"282","2008-02-14",32.959999
"283","2008-02-15",33.060001
"284","2008-02-19",32.259998
"285","2008-02-20",32.09
"286","2008-02-21",31.99
"287","2008-02-22",31.68
"288","2008-02-25",32.540001
"289","2008-02-26",32.389999
"290","2008-02-27",31.93
"291","2008-02-28",31.6
"292","2008-02-29",31.190001
"293","2008-03-03",31.33
"294","2008-03-04",31.17
"295","2008-03-05",31.25
"296","2008-03-06",31.290001
"297","2008-03-07",31.190001
"298","2008-03-10",30.41
"299","2008-03-11",31.49
"300","2008-03-12",30.709999
"301","2008-03-13",32.040001
"302","2008-03-14",30.99
"303","2008-03-17",31.02
"304","2008-03-18",32.700001
"305","2008-03-19",31.52
"306","2008-03-20",32.419998
"307","2008-03-24",33.27
"308","2008-03-25",33.68
"309","2008-03-26",33.560001
"310","2008-03-27",32.790001
"311","2008-03-28",32.630001
"312","2008-03-31",32.259998
"313","2008-04-01",32.619999
"314","2008-04-02",33.18
"315","2008-04-03",32.5
"316","2008-04-04",32.509998
"317","2008-04-07",32.27
"318","2008-04-08",32.029999
"319","2008-04-09",31.42
"320","2008-04-10",31.940001
"321","2008-04-11",30.870001
"322","2008-04-14",30.48
"323","2008-04-15",30.65
"324","2008-04-16",31.549999
"325","2008-04-17",31.379999
"326","2008-04-18",32.32
"327","2008-04-21",32.419998
"328","2008-04-22",31.66
"329","2008-04-23",31.790001
"330","2008-04-24",32.810001
"331","2008-04-25",34.439999
"332","2008-04-28",34.459999
"333","2008-04-29",34.279999
"334","2008-04-30",34.380001
"335","2008-05-01",34.540001
"336","2008-05-02",33.869999
"337","2008-05-05",34.200001
"338","2008-05-06",34.130001
"339","2008-05-07",34.09
"340","2008-05-08",34.220001
"341","2008-05-09",34.040001
"342","2008-05-12",35
"343","2008-05-13",34.889999
"344","2008-05-14",34.419998
"345","2008-05-15",35.459999
"346","2008-05-16",35.939999
"347","2008-05-19",36.709999
"348","2008-05-20",35.950001
"349","2008-05-21",36.150002
"350","2008-05-22",36.970001
"351","2008-05-23",36.41
"352","2008-05-27",37.419998
"353","2008-05-28",37.049999
"354","2008-05-29",37.509998
"355","2008-05-30",37.84
"356","2008-06-02",37.93
"357","2008-06-03",38.509998
"358","2008-06-04",39.099998
"359","2008-06-05",39.639999
"360","2008-06-06",38.310001
"361","2008-06-09",37.810001
"362","2008-06-10",37.349998
"363","2008-06-11",36.73
"364","2008-06-12",37.220001
"365","2008-06-13",37.93
"366","2008-06-16",38.150002
"367","2008-06-17",37.790001
"368","2008-06-18",37.869999
"369","2008-06-19",37.830002
"370","2008-06-20",37.450001
"371","2008-06-23",36.919998
"372","2008-06-24",36.419998
"373","2008-06-25",36.860001
"374","2008-06-26",36.349998
"375","2008-06-27",36.080002
"376","2008-06-30",35.880001
"377","2008-07-01",36.209999
"378","2008-07-02",35.549999
"379","2008-07-03",35.459999
"380","2008-07-07",35.349998
"381","2008-07-08",36.52
"382","2008-07-09",35.610001
"383","2008-07-10",36.799999
"384","2008-07-11",37.209999
"385","2008-07-14",36.5
"386","2008-07-15",36.66
"387","2008-07-16",37.619999
"388","2008-07-17",38.450001
"389","2008-07-18",37.830002
"390","2008-07-21",37.689999
"391","2008-07-22",38.580002
"392","2008-07-23",38.630001
"393","2008-07-24",40.82
"394","2008-07-25",42.32
"395","2008-07-28",41.16
"396","2008-07-29",42.419998
"397","2008-07-30",42.48
"398","2008-07-31",41.889999
"399","2008-08-01",41.869999
"400","2008-08-04",41.470001
"401","2008-08-05",41.950001
"402","2008-08-06",42
"403","2008-08-07",40.650002
"404","2008-08-08",42.25
"405","2008-08-11",43.029999
"406","2008-08-12",41.98
"407","2008-08-13",43.110001
"408","2008-08-14",43.080002
"409","2008-08-15",43.049999
"410","2008-08-18",42.48
"411","2008-08-19",41.790001
"412","2008-08-20",41.849998
"413","2008-08-21",41.27
"414","2008-08-22",42.169998
"415","2008-08-25",40.77
"416","2008-08-26",40.889999
"417","2008-08-27",41.23
"418","2008-08-28",42.200001
"419","2008-08-29",41.48
"420","2008-09-02",41.939999
"421","2008-09-03",41.93
"422","2008-09-04",40.169998
"423","2008-09-05",40.060001
"424","2008-09-08",40.82
"425","2008-09-09",39.990002
"426","2008-09-10",40.889999
"427","2008-09-11",40.919998
"428","2008-09-12",41.23
"429","2008-09-15",39.009998
"430","2008-09-16",40.470001
"431","2008-09-17",38.389999
"432","2008-09-18",39.139999
"433","2008-09-19",43.419998
"434","2008-09-22",42.02
"435","2008-09-23",42.27
"436","2008-09-24",41.259998
"437","2008-09-25",41.790001
"438","2008-09-26",42.509998
"439","2008-09-29",41
"440","2008-09-30",42.099998
"441","2008-10-01",42
"442","2008-10-02",41
"443","2008-10-03",38.450001
"444","2008-10-06",39.389999
"445","2008-10-07",37.060001
"446","2008-10-08",35.75
"447","2008-10-09",33.27
"448","2008-10-10",33.77
"449","2008-10-13",37.52
"450","2008-10-14",36
"451","2008-10-15",33.450001
"452","2008-10-16",35.93
"453","2008-10-17",33.43
"454","2008-10-20",33.490002
"455","2008-10-21",32.139999
"456","2008-10-22",30.969999
"457","2008-10-23",29.700001
"458","2008-10-24",28.74
"459","2008-10-27",28.24
"460","2008-10-28",31
"461","2008-10-29",30.209999
"462","2008-10-30",30.92
"463","2008-10-31",32.48
"464","2008-11-03",33.139999
"465","2008-11-04",33.25
"466","2008-11-05",32.040001
"467","2008-11-06",31.620001
"468","2008-11-07",32.139999
"469","2008-11-10",31.84
"470","2008-11-11",31.360001
"471","2008-11-12",26.73
"472","2008-11-13",27.01
"473","2008-11-14",25.82
"474","2008-11-17",26.5
"475","2008-11-18",26.48
"476","2008-11-19",24.73
"477","2008-11-20",22.799999
"478","2008-11-21",22
"479","2008-11-24",22.809999
"480","2008-11-25",23.549999
"481","2008-11-26",26.24
"482","2008-11-28",26.01
"483","2008-12-01",25.540001
"484","2008-12-02",26.09
"485","2008-12-03",26.66
"486","2008-12-04",24.879999
"487","2008-12-05",24.309999
"488","2008-12-08",23.959999
"489","2008-12-09",24.52
"490","2008-12-10",24.200001
"491","2008-12-11",23.299999
"492","2008-12-12",23.950001
"493","2008-12-15",23.719999
"494","2008-12-16",25.559999
"495","2008-12-17",25.57
"496","2008-12-18",25.98
"497","2008-12-19",25.870001
"498","2008-12-22",25.32
"499","2008-12-23",25.280001
"500","2008-12-24",25.9
"501","2008-12-26",25.639999
"502","2008-12-29",25.049999
"503","2008-12-30",25.49
"504","2008-12-31",26.639999
"505","2009-01-02",26.969999
"506","2009-01-05",26.5
"507","2009-01-06",27.709999
"508","2009-01-07",27.02
"509","2009-01-08",27.77
"510","2009-01-09",26.83
"511","2009-01-12",26.139999
"512","2009-01-13",26.879999
"513","2009-01-14",25.040001
"514","2009-01-15",25.959999
"515","2009-01-16",26.27
"516","2009-01-20",24.870001
"517","2009-01-21",26.07
"518","2009-01-22",25.51
"519","2009-01-23",25.940001
"520","2009-01-26",26.040001
"521","2009-01-27",26.219999
"522","2009-01-28",26.639999
"523","2009-01-29",26.33
"524","2009-01-30",26.190001
"525","2009-02-02",26.74
"526","2009-02-03",26.99
"527","2009-02-04",26.91
"528","2009-02-05",26.57
"529","2009-02-06",28.02
"530","2009-02-09",27.9
"531","2009-02-10",26.959999
"532","2009-02-11",26.9
"533","2009-02-12",26.59
"534","2009-02-13",26.92
"535","2009-02-17",25.629999
"536","2009-02-18",24.959999
"537","2009-02-19",25.059999
"538","2009-02-20",24.43
"539","2009-02-23",23.18
"540","2009-02-24",23.48
"541","2009-02-25",23.34
"542","2009-02-26",23.01
"543","2009-02-27",23.639999
"544","2009-03-02",21.549999
"545","2009-03-03",22.200001
"546","2009-03-04",22.6
"547","2009-03-05",21.309999
"548","2009-03-06",21.67
"549","2009-03-09",19.85
"550","2009-03-10",21.66
"551","2009-03-11",21.530001
"552","2009-03-12",22.02
"553","2009-03-13",22
"554","2009-03-16",21.25
"555","2009-03-17",22.15
"556","2009-03-18",22.16
"557","2009-03-19",21.959999
"558","2009-03-20",21.16
"559","2009-03-23",21.85
"560","2009-03-24",21.41
"561","2009-03-25",22
"562","2009-03-26",22.91
"563","2009-03-27",22.709999
"564","2009-03-30",22.059999
"565","2009-03-31",22.75
"566","2009-04-01",22.549999
"567","2009-04-02",22.48
"568","2009-04-03",22.35
"569","2009-04-06",21.76
"570","2009-04-07",21.290001
"571","2009-04-08",21.73
"572","2009-04-09",22.23
"573","2009-04-13",21.700001
"574","2009-04-14",20.639999
"575","2009-04-15",21.389999
"576","2009-04-16",22.25
"577","2009-04-17",22.77
"578","2009-04-20",22.27
"579","2009-04-21",22.5
"580","2009-04-22",22.040001
"581","2009-04-23",20.75
"582","2009-04-24",20.49
"583","2009-04-27",20.370001
"584","2009-04-28",20.290001
"585","2009-04-29",21.1
"586","2009-04-30",21.129999
"587","2009-05-01",21.700001
"588","2009-05-04",22.73
"589","2009-05-05",21.91
"590","2009-05-06",21.1
"591","2009-05-07",21.030001
"592","2009-05-08",21.139999
"593","2009-05-11",21.110001
"594","2009-05-12",21
"595","2009-05-13",20.77
"596","2009-05-14",21.030001
"597","2009-05-15",21.09
"598","2009-05-18",21.4
"599","2009-05-19",21.1
"600","2009-05-20",21.08
"601","2009-05-21",21.09
"602","2009-05-22",20.959999
"603","2009-05-26",21.67
"604","2009-05-27",21.639999
"605","2009-05-28",21.879999
"606","2009-05-29",22.18
"607","2009-06-01",22.51
"608","2009-06-02",22.93
"609","2009-06-03",22.65
"610","2009-06-04",22.75
"611","2009-06-05",22.719999
"612","2009-06-08",22.299999
"613","2009-06-09",22.32
"614","2009-06-10",21.389999
"615","2009-06-11",21.57
"616","2009-06-12",21.620001
"617","2009-06-15",21.190001
"618","2009-06-16",20.73
"619","2009-06-17",20.92
"620","2009-06-18",20.969999
"621","2009-06-19",20.950001
"622","2009-06-22",20.32
"623","2009-06-23",20.299999
"624","2009-06-24",20.23
"625","2009-06-25",20.74
"626","2009-06-26",20.83
"627","2009-06-29",20.549999
"628","2009-06-30",20.65
"629","2009-07-01",21.290001
"630","2009-07-02",20.92
"631","2009-07-06",20.969999
"632","2009-07-07",20.91
"633","2009-07-08",21.280001
"634","2009-07-09",20.700001
"635","2009-07-10",21.16
"636","2009-07-13",21.129999
"637","2009-07-14",21.16
"638","2009-07-15",21.709999
"639","2009-07-16",22.09
"640","2009-07-17",21.709999
"641","2009-07-20",21.799999
"642","2009-07-21",22.1
"643","2009-07-22",22.08
"644","2009-07-23",22.709999
"645","2009-07-24",23.389999
"646","2009-07-27",23.15
"647","2009-07-28",23.209999
"648","2009-07-29",23.17
"649","2009-07-30",23.35
"650","2009-07-31",23.43
"651","2009-08-03",23.530001
"652","2009-08-04",24
"653","2009-08-05",23.709999
"654","2009-08-06",23.620001
"655","2009-08-07",23.84
"656","2009-08-10",24.15
"657","2009-08-11",23.98
"658","2009-08-12",24.469999
"659","2009-08-13",24.75
"660","2009-08-14",24.440001
"661","2009-08-17",24.4
"662","2009-08-18",24.76
"663","2009-08-19",24.969999
"664","2009-08-20",25.219999
"665","2009-08-21",25.98
"666","2009-08-24",26.32
"667","2009-08-25",26.73
"668","2009-08-26",26.940001
"669","2009-08-27",27.15
"670","2009-08-28",27.01
"671","2009-08-31",26.540001
"672","2009-09-01",26.35
"673","2009-09-02",26.32
"674","2009-09-03",26.32
"675","2009-09-04",26.91
"676","2009-09-08",27.92
"677","2009-09-09",28.040001
"678","2009-09-10",28.65
"679","2009-09-11",29.030001
"680","2009-09-14",28.98
"681","2009-09-15",29.370001
"682","2009-09-16",29.870001
"683","2009-09-17",30.26
"684","2009-09-18",30.190001
"685","2009-09-21",29.82
"686","2009-09-22",29.98
"687","2009-09-23",29.82
"688","2009-09-24",29.540001
"689","2009-09-25",29.1
"690","2009-09-28",29.790001
"691","2009-09-29",29.370001
"692","2009-09-30",29.209999
"693","2009-10-01",28.4
"694","2009-10-02",28.129999
"695","2009-10-05",28.59
"696","2009-10-06",29.6
"697","2009-10-07",29.42
"698","2009-10-08",29.200001
"699","2009-10-09",29.51
"700","2009-10-12",29.559999
"701","2009-10-13",29.559999
"702","2009-10-14",29.809999
"703","2009-10-15",29.870001
"704","2009-10-16",28.93
"705","2009-10-19",28.940001
"706","2009-10-20",28.52
"707","2009-10-21",27.879999
"708","2009-10-22",27.51
"709","2009-10-23",27.02
"710","2009-10-26",27
"711","2009-10-27",27.08
"712","2009-10-28",27
"713","2009-10-29",27.17
"714","2009-10-30",26.5
"715","2009-11-02",26.74
"716","2009-11-03",26.98
"717","2009-11-04",26.459999
"718","2009-11-05",27.549999
"719","2009-11-06",27.200001
"720","2009-11-09",27.450001
"721","2009-11-10",27.120001
"722","2009-11-11",27.200001
"723","2009-11-12",26.84
"724","2009-11-13",26.93
"725","2009-11-16",28.67
"726","2009-11-17",28.809999
"727","2009-11-18",28.52
"728","2009-11-19",27.5
"729","2009-11-20",25.83
"730","2009-11-23",25.98
"731","2009-11-24",25.950001
"732","2009-11-25",26.110001
"733","2009-11-27",25.5
"734","2009-11-30",25.77
"735","2009-12-01",26.040001
"736","2009-12-02",26.32
"737","2009-12-03",26.34
"738","2009-12-04",27.23
"739","2009-12-07",27.09
"740","2009-12-08",27.08
"741","2009-12-09",26.799999
"742","2009-12-10",27.200001
"743","2009-12-11",27.450001
"744","2009-12-14",27.9
"745","2009-12-15",27.799999
"746","2009-12-16",28.09
"747","2009-12-17",28.02
"748","2009-12-18",27.959999
"749","2009-12-21",27.82
"750","2009-12-22",27.790001
"751","2009-12-23",28.24
"752","2009-12-24",28.629999
"753","2009-12-28",28.450001
"754","2009-12-29",28.52
"755","2009-12-30",29.16
"756","2009-12-31",28.74
"757","2010-01-04",29.66
"758","2010-01-05",29.09
"759","2010-01-06",28.9
"760","2010-01-07",28.940001
"761","2010-01-08",29.02
"762","2010-01-11",29.219999
"763","2010-01-12",29.110001
"764","2010-01-13",29.41
"765","2010-01-14",29.120001
"766","2010-01-15",29.290001
"767","2010-01-19",29.77
"768","2010-01-20",28.93
"769","2010-01-21",28.25
"770","2010-01-22",27.59
"771","2010-01-25",27.76
"772","2010-01-26",27.030001
"773","2010-01-27",27.52
"774","2010-01-28",26.16
"775","2010-01-29",25.73
"776","2010-02-01",26.07
"777","2010-02-02",26.25
"778","2010-02-03",26.450001
"779","2010-02-04",26.15
"780","2010-02-05",25.74
"781","2010-02-08",24.870001
"782","2010-02-09",25.459999
"783","2010-02-10",25.58
"784","2010-02-11",25.57
"785","2010-02-12",25.67
"786","2010-02-16",25.950001
"787","2010-02-17",26.16
"788","2010-02-18",26.82
"789","2010-02-19",26.879999
"790","2010-02-22",26.969999
"791","2010-02-23",26.74
"792","2010-02-24",26.940001
"793","2010-02-25",26.93
"794","2010-02-26",27.200001
"795","2010-03-01",27.92
"796","2010-03-02",28.75
"797","2010-03-03",29.33
"798","2010-03-04",29.389999
"799","2010-03-05",29.809999
"800","2010-03-08",29.74
"801","2010-03-09",30.030001
"802","2010-03-10",29.879999
"803","2010-03-11",29.9
"804","2010-03-12",29.85
"805","2010-03-15",29.959999
"806","2010-03-16",29.92
"807","2010-03-17",30
"808","2010-03-18",30.110001
"809","2010-03-19",29.5
"810","2010-03-22",29.77
"811","2010-03-23",29.870001
"812","2010-03-24",29.799999
"813","2010-03-25",29.16
"814","2010-03-26",29.07
"815","2010-03-29",29.120001
"816","2010-03-30",29.379999
"817","2010-03-31",29.030001
"818","2010-04-01",29.059999
"819","2010-04-05",29.200001
"820","2010-04-06",29.68
"821","2010-04-07",29.5
"822","2010-04-08",29.26
"823","2010-04-09",29.299999
"824","2010-04-12",29.290001
"825","2010-04-13",29.27
"826","2010-04-14",29.370001
"827","2010-04-15",29.83
"828","2010-04-16",30
"829","2010-04-19",30.219999
"830","2010-04-20",30.290001
"831","2010-04-21",30.35
"832","2010-04-22",30.57
"833","2010-04-23",30.959999
"834","2010-04-26",30.879999
"835","2010-04-27",30.540001
"836","2010-04-28",30.370001
"837","2010-04-29",30.73
"838","2010-04-30",29.870001
"839","2010-05-03",30.549999
"840","2010-05-04",29.389999
"841","2010-05-05",28.709999
"842","2010-05-06",27.57
"843","2010-05-07",27.51
"844","2010-05-10",29.9
"845","2010-05-11",29.77
"846","2010-05-12",31.09
"847","2010-05-13",30.870001
"848","2010-05-14",30.82
"849","2010-05-17",30.43
"850","2010-05-18",29.83
"851","2010-05-19",29.26
"852","2010-05-20",28.059999
"853","2010-05-21",28.33
"854","2010-05-24",27.959999
"855","2010-05-25",28.27
"856","2010-05-26",28.57
"857","2010-05-27",29.969999
"858","2010-05-28",29.25
"859","2010-06-01",28.870001
"860","2010-06-02",30.26
"861","2010-06-03",30.780001
"862","2010-06-04",29.559999
"863","2010-06-07",28.84
"864","2010-06-08",28.549999
"865","2010-06-09",28.379999
"866","2010-06-10",28.940001
"867","2010-06-11",28.9
"868","2010-06-14",29.040001
"869","2010-06-15",29.950001
"870","2010-06-16",29.76
"871","2010-06-17",29.83
"872","2010-06-18",29.42
"873","2010-06-21",29.48
"874","2010-06-22",30.23
"875","2010-06-23",30.299999
"876","2010-06-24",29.9
"877","2010-06-25",29.99
"878","2010-06-28",30.309999
"879","2010-06-29",29.120001
"880","2010-06-30",29
"881","2010-07-01",29.059999
"882","2010-07-02",29.15
"883","2010-07-06",28.620001
"884","2010-07-07",28.690001
"885","2010-07-08",29.209999
"886","2010-07-09",29.15
"887","2010-07-12",28.51
"888","2010-07-13",29.690001
"889","2010-07-14",29.49
"890","2010-07-15",28.84
"891","2010-07-16",27.85
"892","2010-07-19",28.07
"893","2010-07-20",28.719999
"894","2010-07-21",27.93
"895","2010-07-22",28.940001
"896","2010-07-23",29.9
"897","2010-07-26",30.32
"898","2010-07-27",30.799999
"899","2010-07-28",29.74
"900","2010-07-29",29.030001
"901","2010-07-30",28.93
"902","2010-08-02",29.74
"903","2010-08-03",29.440001
"904","2010-08-04",29.940001
"905","2010-08-05",29.4
"906","2010-08-06",28.83
"907","2010-08-09",29.41
"908","2010-08-10",29.24
"909","2010-08-11",27.82
"910","2010-08-12",28.299999
"911","2010-08-13",27.67
"912","2010-08-16",27.5
"913","2010-08-17",27.77
"914","2010-08-18",27.540001
"915","2010-08-19",27.110001
"916","2010-08-20",27.25
"917","2010-08-23",26.74
"918","2010-08-24",26.42
"919","2010-08-25",26.92
"920","2010-08-26",26.280001
"921","2010-08-27",27.25
"922","2010-08-30",26.59
"923","2010-08-31",26.540001
"924","2010-09-01",28.18
"925","2010-09-02",28.139999
"926","2010-09-03",28.559999
"927","2010-09-07",27.709999
"928","2010-09-08",28.48
"929","2010-09-09",28.209999
"930","2010-09-10",28.4
"931","2010-09-13",29.02
"932","2010-09-14",29.09
"933","2010-09-15",29.48
"934","2010-09-16",29.370001
"935","2010-09-17",29.709999
"936","2010-09-20",31.120001
"937","2010-09-21",30.5
"938","2010-09-22",29.879999
"939","2010-09-23",29.41
"940","2010-09-24",30.4
"941","2010-09-27",30.52
"942","2010-09-28",31
"943","2010-09-29",31.1
"944","2010-09-30",31
"945","2010-10-01",31.5
"946","2010-10-04",30.42
"947","2010-10-05",31.49
"948","2010-10-06",31.549999
"949","2010-10-07",31.530001
"950","2010-10-08",31.889999
"951","2010-10-11",31.91
"952","2010-10-12",31.91
"953","2010-10-13",32.73
"954","2010-10-14",32.990002
"955","2010-10-15",32.759998
"956","2010-10-18",33.310001
"957","2010-10-19",32.369999
"958","2010-10-20",32.630001
"959","2010-10-21",32.669998
"960","2010-10-22",32.759998
"961","2010-10-25",33.369999
"962","2010-10-26",33.310001
"963","2010-10-27",32.59
"964","2010-10-28",32.889999
