"","date","ATH"
"105","2017-05-11",53.630001
"106","2017-05-12",52.990002
"107","2017-05-15",53.669998
"108","2017-05-16",52.709999
"109","2017-05-17",51.919998
"110","2017-05-18",50.860001
"111","2017-05-19",51.119999
"112","2017-05-22",51.130001
"113","2017-05-23",49.09
"114","2017-05-24",48.970001
"115","2017-05-25",49.52
"116","2017-05-26",49.139999
"117","2017-05-30",49.25
"118","2017-05-31",49.279999
"119","2017-06-01",49.68
"120","2017-06-02",49.169998
"121","2017-06-05",48.830002
"122","2017-06-06",49.59
"123","2017-06-07",48.790001
"124","2017-06-08",49.610001
"125","2017-06-09",50.029999
"126","2017-06-12",49.48
"127","2017-06-13",49.77
"128","2017-06-14",49.299999
"129","2017-06-15",49.48
"130","2017-06-16",48.869999
"131","2017-06-19",50.32
"132","2017-06-20",49.84
"133","2017-06-21",49.869999
"134","2017-06-22",50.099998
"135","2017-06-23",50.25
"136","2017-06-26",49.380001
"137","2017-06-27",49.110001
"138","2017-06-28",49.939999
"139","2017-06-29",49.52
"140","2017-06-30",49.610001
"141","2017-07-03",50.02
"142","2017-07-05",49.66
"143","2017-07-06",49.23
"144","2017-07-07",49.27
"145","2017-07-10",49.639999
"146","2017-07-11",49.02
"147","2017-07-12",48.849998
"148","2017-07-13",49.580002
"149","2017-07-14",49.77
"150","2017-07-17",50.150002
"151","2017-07-18",49.700001
"152","2017-07-19",50.099998
"153","2017-07-20",50.360001
"154","2017-07-21",50.029999
"155","2017-07-24",50.849998
"156","2017-07-25",50.720001
"157","2017-07-26",50.220001
"158","2017-07-27",50.41
"159","2017-07-28",50.259998
"160","2017-07-31",50.529999
"161","2017-08-01",50.810001
"162","2017-08-02",50.790001
"163","2017-08-03",50.279999
"164","2017-08-04",49.900002
"165","2017-08-07",50.049999
"166","2017-08-08",50.41
"167","2017-08-09",49.360001
"168","2017-08-10",51.73
"169","2017-08-11",52.599998
"170","2017-08-14",52.970001
"171","2017-08-15",52.84
"172","2017-08-16",52.84
"173","2017-08-17",52.040001
"174","2017-08-18",51.66
"175","2017-08-21",51.439999
"176","2017-08-22",52.110001
"177","2017-08-23",52.759998
"178","2017-08-24",53.200001
"179","2017-08-25",53.32
"180","2017-08-28",53.360001
"181","2017-08-29",53.009998
"182","2017-08-30",53
"183","2017-08-31",53.509998
"184","2017-09-01",54.34
"185","2017-09-05",52.759998
"186","2017-09-06",52.860001
"187","2017-09-07",50.91
"188","2017-09-08",51.41
"189","2017-09-11",52.200001
"190","2017-09-12",53.009998
"191","2017-09-13",52.869999
"192","2017-09-14",53.189999
"193","2017-09-15",53.119999
"194","2017-09-18",53.509998
"195","2017-09-19",53.779999
"196","2017-09-20",53.810001
"197","2017-09-21",53.869999
"198","2017-09-22",54
"199","2017-09-25",53.990002
"200","2017-09-26",54.150002
"201","2017-09-27",54.189999
"202","2017-09-28",54.009998
"203","2017-09-29",53.84
"204","2017-10-02",53.66
"205","2017-10-03",53.610001
"206","2017-10-04",53.52
"207","2017-10-05",54.209999
"208","2017-10-06",54.52
"209","2017-10-09",54.650002
"210","2017-10-10",55.02
"211","2017-10-11",54.75
"212","2017-10-12",54.639999
"213","2017-10-13",54.580002
"214","2017-10-16",54.790001
"215","2017-10-17",54.23
"216","2017-10-18",54.330002
"217","2017-10-19",54.41
"218","2017-10-20",53.720001
"219","2017-10-23",53.950001
"220","2017-10-24",54.32
"221","2017-10-25",53.150002
"222","2017-10-26",53.25
"223","2017-10-27",53.240002
"224","2017-10-30",52.939999
"225","2017-10-31",52.130001
"226","2017-11-01",51.139999
"227","2017-11-02",47.580002
"228","2017-11-03",47.57
"229","2017-11-06",48.529999
"230","2017-11-07",49.529999
"231","2017-11-08",49
"232","2017-11-09",48.77
"233","2017-11-10",48.220001
"234","2017-11-13",48.389999
"235","2017-11-14",48.259998
"236","2017-11-15",48.919998
"237","2017-11-16",49.290001
"238","2017-11-17",49.240002
"239","2017-11-20",49.080002
"240","2017-11-21",49.23
"241","2017-11-22",49.299999
"242","2017-11-24",48.950001
"243","2017-11-27",48.599998
"244","2017-11-28",48.599998
"245","2017-11-29",49.779999
"246","2017-11-30",48.07
"247","2017-12-01",47.310001
"248","2017-12-04",46.689999
"249","2017-12-05",47.650002
"250","2017-12-06",48.060001
"251","2017-12-07",47.889999
"252","2017-12-08",51.5
"253","2017-12-11",51.16
"254","2017-12-12",51.720001
"255","2017-12-13",51.139999
"256","2017-12-14",50.240002
"257","2017-12-15",50.740002
"258","2017-12-18",51.360001
"259","2017-12-19",50.490002
"260","2017-12-20",50.759998
"261","2017-12-21",52.34
"262","2017-12-22",51.82
"263","2017-12-26",51.75
"264","2017-12-27",51.790001
"265","2017-12-28",51.82
"266","2017-12-29",51.709999
"267","2018-01-02",50.900002
"268","2018-01-03",50.66
"269","2018-01-04",50.939999
"270","2018-01-05",51.110001
"271","2018-01-08",50.639999
"272","2018-01-09",50.5
"273","2018-01-10",51.259998
"274","2018-01-11",51.369999
"275","2018-01-12",51.040001
"276","2018-01-16",51.310001
"277","2018-01-17",51.610001
"278","2018-01-18",51.619999
"279","2018-01-19",51.59
"280","2018-01-22",52.099998
"281","2018-01-23",52.200001
"282","2018-01-24",51.889999
"283","2018-01-25",51.540001
"284","2018-01-26",51.599998
"285","2018-01-29",51.330002
"286","2018-01-30",50.349998
"287","2018-01-31",50.16
"288","2018-02-01",51.310001
"289","2018-02-02",50.349998
"290","2018-02-05",48.419998
"291","2018-02-06",48.18
"292","2018-02-07",48.049999
"293","2018-02-08",46.889999
"294","2018-02-09",46.669998
"295","2018-02-12",47.389999
"296","2018-02-13",47
"297","2018-02-14",48.630001
"298","2018-02-15",49.02
"299","2018-02-16",49.290001
"300","2018-02-20",48.450001
"301","2018-02-21",48.619999
"302","2018-02-22",47.299999
"303","2018-02-23",48.23
"304","2018-02-26",48.139999
"305","2018-02-27",48.049999
"306","2018-02-28",47.209999
"307","2018-03-01",46.93
"308","2018-03-02",47.860001
"309","2018-03-05",48.459999
"310","2018-03-06",49.700001
"311","2018-03-07",52.540001
"312","2018-03-08",52.330002
"313","2018-03-09",52.369999
"314","2018-03-12",52.5
"315","2018-03-13",51.490002
"316","2018-03-14",50.099998
"317","2018-03-15",49.990002
"318","2018-03-16",49.990002
"319","2018-03-19",49.689999
"320","2018-03-20",50.349998
"321","2018-03-21",50.310001
"322","2018-03-22",49.189999
"323","2018-03-23",47.869999
"324","2018-03-26",49.16
"325","2018-03-27",48.240002
"326","2018-03-28",47.549999
"327","2018-03-29",47.810001
"328","2018-04-02",47.400002
"329","2018-04-03",48.169998
"330","2018-04-04",47.84
"331","2018-04-05",47.950001
"332","2018-04-06",47.549999
"333","2018-04-09",47.540001
"334","2018-04-10",47.990002
"335","2018-04-11",47.990002
"336","2018-04-12",48.310001
"337","2018-04-13",48.099998
"338","2018-04-16",48.84
"339","2018-04-17",48.43
"340","2018-04-18",49.099998
"341","2018-04-19",49.349998
"342","2018-04-20",49.34
"343","2018-04-23",49.650002
"344","2018-04-24",49.259998
"345","2018-04-25",49.200001
"346","2018-04-26",49.23
"347","2018-04-27",49.540001
"348","2018-04-30",49
"349","2018-05-01",49.290001
"350","2018-05-02",48.490002
"351","2018-05-03",47.560001
"352","2018-05-04",46.700001
"353","2018-05-07",46.669998
"354","2018-05-08",46.32
"355","2018-05-09",46.630001
"356","2018-05-10",46.619999
"357","2018-05-11",46.509998
"358","2018-05-14",47.099998
"359","2018-05-15",46.709999
"360","2018-05-16",46.290001
"361","2018-05-17",46.709999
"362","2018-05-18",46.34
"363","2018-05-21",46.080002
"364","2018-05-22",47.060001
"365","2018-05-23",47.200001
"366","2018-05-24",47.330002
"367","2018-05-25",47.049999
"368","2018-05-29",44.84
"369","2018-05-30",45.419998
"370","2018-05-31",44.669998
"371","2018-06-01",45.540001
"372","2018-06-04",45.720001
"373","2018-06-05",45.279999
"374","2018-06-06",45.709999
"375","2018-06-07",46
"376","2018-06-08",45.810001
"377","2018-06-11",46.220001
"378","2018-06-12",45.32
"379","2018-06-13",46.470001
"380","2018-06-14",46.59
"381","2018-06-15",46.66
"382","2018-06-18",46.02
"383","2018-06-19",45.52
"384","2018-06-20",45.189999
"385","2018-06-21",44.52
"386","2018-06-22",44.509998
"387","2018-06-25",44.299999
"388","2018-06-26",44.41
"389","2018-06-27",43.299999
"390","2018-06-28",43.59
"391","2018-06-29",43.84
"392","2018-07-02",44.470001
"393","2018-07-03",44.009998
"394","2018-07-05",44.209999
"395","2018-07-06",44.720001
"396","2018-07-09",45.529999
"397","2018-07-10",45.450001
"398","2018-07-11",44.93
"399","2018-07-12",44.740002
"400","2018-07-13",44.529999
"401","2018-07-16",44.279999
"402","2018-07-17",44.599998
"403","2018-07-18",44.779999
"404","2018-07-19",44.189999
"405","2018-07-20",43.950001
"406","2018-07-23",44.66
"407","2018-07-24",45.150002
"408","2018-07-25",44.84
"409","2018-07-26",44.990002
"410","2018-07-27",45.07
"411","2018-07-30",45.349998
"412","2018-07-31",45.869999
"413","2018-08-01",46.209999
"414","2018-08-02",45.77
"415","2018-08-03",49.23
"416","2018-08-06",49.669998
"417","2018-08-07",49.610001
"418","2018-08-08",49.060001
"419","2018-08-09",49.310001
"420","2018-08-10",49.599998
"421","2018-08-13",48.880001
"422","2018-08-14",49.07
"423","2018-08-15",48.849998
"424","2018-08-16",49.57
"425","2018-08-17",49.98
"426","2018-08-20",49.720001
"427","2018-08-21",50.060001
"428","2018-08-22",49.740002
"429","2018-08-23",49.459999
"430","2018-08-24",49.93
"431","2018-08-27",50.32
"432","2018-08-28",50.18
"433","2018-08-29",50.040001
"434","2018-08-30",49.689999
"435","2018-08-31",49.66
"436","2018-09-04",49.400002
"437","2018-09-05",49.57
"438","2018-09-06",49.009998
"439","2018-09-07",49.049999
"440","2018-09-10",49.080002
"441","2018-09-11",49.240002
"442","2018-09-12",49.560001
"443","2018-09-13",50.200001
"444","2018-09-14",51.110001
"445","2018-09-17",51.139999
"446","2018-09-18",51.27
"447","2018-09-19",51.580002
"448","2018-09-20",53.220001
"449","2018-09-21",53.369999
"450","2018-09-24",52.18
"451","2018-09-25",51.560001
"452","2018-09-26",50.709999
"453","2018-09-27",51.080002
"454","2018-09-28",51.66
"455","2018-10-01",51.470001
"456","2018-10-02",51.43
"457","2018-10-03",52.25
"458","2018-10-04",52.27
"459","2018-10-05",51.959999
"460","2018-10-08",52.009998
"461","2018-10-09",51.84
"462","2018-10-10",50.490002
"463","2018-10-11",48.389999
"464","2018-10-12",48.560001
"465","2018-10-15",48.759998
"466","2018-10-16",49.029999
"467","2018-10-17",49
"468","2018-10-18",48.470001
"469","2018-10-19",48.740002
"470","2018-10-22",47.689999
"471","2018-10-23",47.119999
"472","2018-10-24",45.099998
"473","2018-10-25",45.990002
"474","2018-10-26",45.540001
"475","2018-10-29",44.529999
"476","2018-10-30",45.16
"477","2018-10-31",45.720001
"478","2018-11-01",46.119999
"479","2018-11-02",45.110001
"480","2018-11-05",45.900002
"481","2018-11-06",45.869999
"482","2018-11-07",47.029999
"483","2018-11-08",47.57
"484","2018-11-09",47.490002
"485","2018-11-12",46.869999
"486","2018-11-13",47.119999
"487","2018-11-14",45.540001
"488","2018-11-15",45
"489","2018-11-16",44.610001
"490","2018-11-19",43.689999
"491","2018-11-20",43.43
"492","2018-11-21",44.419998
"493","2018-11-23",44.209999
"494","2018-11-26",44.98
"495","2018-11-27",44.279999
"496","2018-11-28",44.060001
"497","2018-11-29",43.110001
"498","2018-11-30",43.490002
"499","2018-12-03",43.779999
"500","2018-12-04",41.299999
"501","2018-12-06",40.889999
"502","2018-12-07",39.919998
"503","2018-12-10",40.560001
"504","2018-12-11",40.459999
"505","2018-12-12",40.400002
"506","2018-12-13",40.669998
"507","2018-12-14",40.279999
"508","2018-12-17",40.290001
"509","2018-12-18",40.82
"510","2018-12-19",40.509998
"511","2018-12-20",39.93
"512","2018-12-21",38.380001
"513","2018-12-24",38.07
"514","2018-12-26",39.470001
"515","2018-12-27",39.77
"516","2018-12-28",39.779999
"517","2018-12-31",39.830002
"518","2019-01-02",40.529999
"519","2019-01-03",40.299999
"520","2019-01-04",41.759998
"521","2019-01-07",42.189999
"522","2019-01-08",41.459999
"523","2019-01-09",41.939999
"524","2019-01-10",41.869999
"525","2019-01-11",41.400002
"526","2019-01-14",41.150002
"527","2019-01-15",41.630001
"528","2019-01-16",43.389999
"529","2019-01-17",43.77
"530","2019-01-18",43.490002
"531","2019-01-22",42.299999
"532","2019-01-23",42.529999
"533","2019-01-24",42.41
"534","2019-01-25",42.869999
"535","2019-01-28",42.939999
"536","2019-01-29",42.279999
"537","2019-01-30",42.84
"538","2019-01-31",42.900002
"539","2019-02-01",43.939999
"540","2019-02-04",43.689999
"541","2019-02-05",43.77
"542","2019-02-06",43.66
"543","2019-02-07",43.049999
"544","2019-02-08",42.59
"545","2019-02-11",42.779999
"546","2019-02-12",43.529999
"547","2019-02-13",43.869999
"548","2019-02-14",43.369999
"549","2019-02-15",44.330002
"550","2019-02-19",44.41
"551","2019-02-20",44.599998
"552","2019-02-21",44.450001
"553","2019-02-22",44.73
"554","2019-02-25",44.93
"555","2019-02-26",44.380001
"556","2019-02-27",44.169998
"557","2019-02-28",44.549999
"558","2019-03-01",44.580002
"559","2019-03-04",44.299999
"560","2019-03-05",44
"561","2019-03-06",43.599998
"562","2019-03-07",41.919998
"563","2019-03-08",41.5
"564","2019-03-11",41.799999
"565","2019-03-12",41.700001
"566","2019-03-13",42.119999
"567","2019-03-14",42.810001
"568","2019-03-15",43.400002
"569","2019-03-18",43.810001
"570","2019-03-19",43.59
"571","2019-03-20",43.09
"572","2019-03-21",43.400002
"573","2019-03-22",41.130001
"574","2019-03-25",40.349998
"575","2019-03-26",40.830002
"576","2019-03-27",40.73
"577","2019-03-28",40.77
"578","2019-03-29",40.799999
"579","2019-04-01",42
"580","2019-04-02",41.84
"581","2019-04-03",42.439999
"582","2019-04-04",42.740002
"583","2019-04-05",42.869999
"584","2019-04-08",43.18
"585","2019-04-09",41.93
"586","2019-04-10",42.389999
"587","2019-04-11",42.889999
"588","2019-04-12",43.380001
"589","2019-04-15",43.07
"590","2019-04-16",43.73
"591","2019-04-17",43.509998
"592","2019-04-18",43.779999
"593","2019-04-22",43.509998
"594","2019-04-23",43.93
"595","2019-04-24",43.68
"596","2019-04-25",43.919998
"597","2019-04-26",44.48
"598","2019-04-29",45.599998
"599","2019-04-30",45.16
"600","2019-05-01",44.810001
"601","2019-05-02",45
"602","2019-05-03",45.470001
"603","2019-05-06",45.849998
"604","2019-05-07",43.290001
"605","2019-05-08",45.189999
"606","2019-05-09",44.790001
"607","2019-05-10",45.23
"608","2019-05-13",43.029999
"609","2019-05-14",43.700001
"610","2019-05-15",43.009998
"611","2019-05-16",43.48
"612","2019-05-17",42.630001
"613","2019-05-20",42.740002
"614","2019-05-21",43.419998
"615","2019-05-22",43.59
"616","2019-05-23",42.419998
"617","2019-05-24",43.09
"618","2019-05-28",42.369999
"619","2019-05-29",42.310001
"620","2019-05-30",41.91
"621","2019-05-31",40.650002
"622","2019-06-03",41.25
"623","2019-06-04",42.380001
"624","2019-06-05",42.470001
"625","2019-06-06",42.259998
"626","2019-06-07",43.029999
"627","2019-06-10",43.02
"628","2019-06-11",43.310001
"629","2019-06-12",43.119999
"630","2019-06-13",43.23
"631","2019-06-14",43.580002
"632","2019-06-17",43.25
"633","2019-06-18",43.25
"634","2019-06-19",43.119999
"635","2019-06-20",43.369999
"636","2019-06-21",42.580002
"637","2019-06-24",42.27
"638","2019-06-25",41.799999
"639","2019-06-26",41.779999
"640","2019-06-27",42.130001
"641","2019-06-28",43.060001
"642","2019-07-01",43.830002
"643","2019-07-02",43.299999
"644","2019-07-03",43.689999
"645","2019-07-05",44.240002
"646","2019-07-08",43.790001
"647","2019-07-09",43.119999
"648","2019-07-10",42.5
"649","2019-07-11",42.779999
"650","2019-07-12",43.099998
"651","2019-07-15",42.509998
"652","2019-07-16",42.490002
"653","2019-07-17",41.68
"654","2019-07-18",42.060001
"655","2019-07-19",42.150002
"656","2019-07-22",41.950001
"657","2019-07-23",42.52
"658","2019-07-24",42.650002
"659","2019-07-25",42.580002
"660","2019-07-26",42.509998
"661","2019-07-29",42.049999
"662","2019-07-30",41.830002
"663","2019-07-31",40.860001
"664","2019-08-01",39.220001
"665","2019-08-02",38.59
"666","2019-08-05",38.93
"667","2019-08-06",39.400002
"668","2019-08-07",39.360001
"669","2019-08-08",40.68
"670","2019-08-09",39.849998
"671","2019-08-12",38.849998
"672","2019-08-13",39.200001
"673","2019-08-14",37.700001
"674","2019-08-15",37.73
"675","2019-08-16",38.93
"676","2019-08-19",39.419998
"677","2019-08-20",38.639999
"678","2019-08-21",39.099998
"679","2019-08-22",39.310001
"680","2019-08-23",38.189999
"681","2019-08-26",38.52
"682","2019-08-27",37.560001
"683","2019-08-28",37.799999
"684","2019-08-29",38.360001
"685","2019-08-30",38.860001
"686","2019-09-03",38.290001
"687","2019-09-04",38.369999
"688","2019-09-05",39.630001
"689","2019-09-06",39.630001
"690","2019-09-09",40.630001
"691","2019-09-10",41.389999
"692","2019-09-11",41.77
"693","2019-09-12",42.290001
"694","2019-09-13",42.549999
"695","2019-09-16",42.830002
"696","2019-09-17",42.330002
"697","2019-09-18",42.580002
"698","2019-09-19",42.5
"699","2019-09-20",42.490002
"700","2019-09-23",42.759998
"701","2019-09-24",42.110001
"702","2019-09-25",42.509998
"703","2019-09-26",42.470001
"704","2019-09-27",42.540001
"705","2019-09-30",42.060001
"706","2019-10-01",40.419998
"707","2019-10-02",39.52
"708","2019-10-03",39.23
"709","2019-10-04",40.119999
"710","2019-10-07",39.43
"711","2019-10-08",37.43
"712","2019-10-09",37.919998
"713","2019-10-10",38.16
"714","2019-10-11",39.48
"715","2019-10-14",39.52
"716","2019-10-15",39.950001
"717","2019-10-16",40.299999
"718","2019-10-17",40.869999
"719","2019-10-18",40.990002
"720","2019-10-21",41.209999
"721","2019-10-22",41.650002
"722","2019-10-23",41.990002
"723","2019-10-24",41.93
"724","2019-10-25",42
"725","2019-10-28",44.310001
"726","2019-10-29",43.84
"727","2019-10-30",43.91
"728","2019-10-31",43.349998
"729","2019-11-01",44.299999
"730","2019-11-04",44.939999
"731","2019-11-05",43.950001
"732","2019-11-06",43.43
"733","2019-11-07",44.07
"734","2019-11-08",43.939999
"735","2019-11-11",43.650002
"736","2019-11-12",44.200001
"737","2019-11-13",43.830002
"738","2019-11-14",44.040001
"739","2019-11-15",43.889999
"740","2019-11-18",43.52
"741","2019-11-19",44.07
"742","2019-11-20",44
"743","2019-11-21",43.610001
"744","2019-11-22",44.23
"745","2019-11-25",44.580002
"746","2019-11-26",44.84
"747","2019-11-27",45.09
"748","2019-11-29",45.02
"749","2019-12-02",44.549999
"750","2019-12-03",43.669998
"751","2019-12-04",43.959999
"752","2019-12-05",43.939999
"753","2019-12-06",44.360001
"754","2019-12-09",44.220001
"755","2019-12-10",44.119999
"756","2019-12-11",43.990002
"757","2019-12-12",45.290001
"758","2019-12-13",45.32
"759","2019-12-16",46.18
"760","2019-12-17",46.66
"761","2019-12-18",46.470001
"762","2019-12-19",47.310001
"763","2019-12-20",47.759998
"764","2019-12-23",47.32
"765","2019-12-24",46.959999
"766","2019-12-26",47.279999
"767","2019-12-27",47.029999
"768","2019-12-30",46.959999
"769","2019-12-31",47.029999
"770","2020-01-02",47.549999
"771","2020-01-03",47.060001
"772","2020-01-06",46.970001
"773","2020-01-07",47
"774","2020-01-08",47.209999
"775","2020-01-09",47.849998
"776","2020-01-10",47.580002
"777","2020-01-13",47.860001
"778","2020-01-14",47.450001
"779","2020-01-15",46.740002
"780","2020-01-16",47
"781","2020-01-17",46.900002
"782","2020-01-21",45.650002
"783","2020-01-22",45.27
"784","2020-01-23",44.91
"785","2020-01-24",44.630001
"786","2020-01-27",43.709999
"787","2020-01-28",44.720001
"788","2020-01-29",44.82
"789","2020-01-30",44.650002
"790","2020-01-31",43.560001
"791","2020-02-03",43.75
"792","2020-02-04",44.34
"793","2020-02-05",45.93
"794","2020-02-06",45.77
"795","2020-02-07",46.150002
"796","2020-02-10",46.119999
"797","2020-02-11",47.349998
"798","2020-02-12",47.619999
"799","2020-02-13",47.799999
"800","2020-02-14",48.279999
"801","2020-02-18",50
"802","2020-02-19",49.299999
"803","2020-02-20",49.75
"804","2020-02-21",49.709999
"805","2020-02-24",48.040001
"806","2020-02-25",46.09
"807","2020-02-26",45.669998
"808","2020-02-27",43.130001
"809","2020-02-28",41.25
"810","2020-03-02",42.25
"811","2020-03-03",40.529999
"812","2020-03-04",42.049999
"813","2020-03-05",40.349998
"814","2020-03-06",37.619999
"815","2020-03-09",33.060001
"816","2020-03-10",34.029999
"817","2020-03-11",31.16
"818","2020-03-12",24.57
"819","2020-03-13",27
"820","2020-03-16",21.82
"821","2020-03-17",19.860001
"822","2020-03-18",16.51
"823","2020-03-19",18.299999
"824","2020-03-20",16.719999
"825","2020-03-23",16.110001
"826","2020-03-24",20.98
"827","2020-03-25",25.48
"828","2020-03-26",27.719999
"829","2020-03-27",25.690001
"830","2020-03-30",26.309999
"831","2020-03-31",24.82
"832","2020-04-01",21.85
"833","2020-04-02",22.280001
"834","2020-04-03",21.469999
"835","2020-04-06",23.35
"836","2020-04-07",23.889999
"837","2020-04-08",26.6
"838","2020-04-09",30.35
"839","2020-04-13",28.27
"840","2020-04-14",27.299999
"841","2020-04-15",24.25
"842","2020-04-16",23.639999
"843","2020-04-17",25.459999
"844","2020-04-20",24.110001
"845","2020-04-21",22.25
"846","2020-04-22",22.83
"847","2020-04-23",22.77
"848","2020-04-24",23.639999
"849","2020-04-27",25.299999
"850","2020-04-28",26.27
"851","2020-04-29",28.559999
"852","2020-04-30",27
"853","2020-05-01",25
"854","2020-05-04",24.969999
"855","2020-05-05",24.290001
"856","2020-05-06",23.01
"857","2020-05-07",24.860001
"858","2020-05-08",27.299999
"859","2020-05-11",27.01
"860","2020-05-12",25.040001
"861","2020-05-13",23.370001
"862","2020-05-14",24.49
"863","2020-05-15",24.67
"864","2020-05-18",27.610001
"865","2020-05-19",26.309999
"866","2020-05-20",26.690001
"867","2020-05-21",26.709999
"868","2020-05-22",26
"869","2020-05-26",28.85
"870","2020-05-27",30.110001
"871","2020-05-28",29.360001
"872","2020-05-29",28.889999
"873","2020-06-01",29.76
"874","2020-06-02",29.530001
"875","2020-06-03",32.080002
"876","2020-06-04",33.68
"877","2020-06-05",35.57
"878","2020-06-08",37.25
"879","2020-06-09",35.57
"880","2020-06-10",33.68
"881","2020-06-11",29.870001
"882","2020-06-12",31
"883","2020-06-15",32.060001
"884","2020-06-16",33.209999
"885","2020-06-17",32.119999
"886","2020-06-18",34.470001
"887","2020-06-19",33.32
"888","2020-06-22",33.279999
"889","2020-06-23",32.880001
"890","2020-06-24",31.01
"891","2020-06-25",31.889999
"892","2020-06-26",30.059999
"893","2020-06-29",30.67
"894","2020-06-30",31.190001
"895","2020-07-01",30.25
"896","2020-07-02",30.360001
"897","2020-07-06",31.370001
"898","2020-07-07",30
"899","2020-07-08",31.02
"900","2020-07-09",29.51
"901","2020-07-10",30.940001
"902","2020-07-13",31.48
"903","2020-07-14",31.83
"904","2020-07-15",33.450001
"905","2020-07-16",34.049999
"906","2020-07-17",33.5
"907","2020-07-20",32.830002
"908","2020-07-21",33.830002
"909","2020-07-22",33.919998
"910","2020-07-23",33.810001
"911","2020-07-24",33.389999
"912","2020-07-27",33.02
"913","2020-07-28",32.490002
"914","2020-07-29",33.540001
"915","2020-07-30",32.419998
"916","2020-07-31",32.25
"917","2020-08-03",32.900002
"918","2020-08-04",32.610001
"919","2020-08-05",35.220001
"920","2020-08-06",34.009998
"921","2020-08-07",35.41
"922","2020-08-10",36.349998
"923","2020-08-11",36.619999
"924","2020-08-12",36.439999
"925","2020-08-13",36.32
"926","2020-08-14",36.93
"927","2020-08-17",36.82
"928","2020-08-18",36.240002
"929","2020-08-19",36.52
"930","2020-08-20",35.900002
"931","2020-08-21",35.369999
"932","2020-08-24",37.099998
"933","2020-08-25",37.380001
"934","2020-08-26",36.93
"935","2020-08-27",37.220001
"936","2020-08-28",37.380001
"937","2020-08-31",36.560001
"938","2020-09-01",36.259998
"939","2020-09-02",36.139999
"940","2020-09-03",35.5
"941","2020-09-04",37.290001
"942","2020-09-08",35.990002
"943","2020-09-09",36.400002
"944","2020-09-10",35.700001
"945","2020-09-11",35.759998
"946","2020-09-14",36.43
"947","2020-09-15",35.869999
"948","2020-09-16",36.34
"949","2020-09-17",35.77
"950","2020-09-18",35
"951","2020-09-21",33.73
"952","2020-09-22",33.84
"953","2020-09-23",33
"954","2020-09-24",33
"955","2020-09-25",33.299999
