"","date","OXLCM"
"90","2017-10-13",25.469999
"91","2017-10-16",25.4
"92","2017-10-17",25.5
"93","2017-10-18",25.528999
"94","2017-10-19",25.5
"95","2017-10-20",25.441
"96","2017-10-23",25.469999
"97","2017-10-24",25.450001
"98","2017-10-25",25.469999
"99","2017-10-26",25.459999
"100","2017-10-27",25.5
"101","2017-10-30",25.370001
"102","2017-10-31",25.299999
"103","2017-11-01",25.393
"104","2017-11-02",25.51
"105","2017-11-03",25.429001
"106","2017-11-06",25.429001
"107","2017-11-07",25.389999
"108","2017-11-08",25.319
"109","2017-11-09",25.33
"110","2017-11-10",25.33
"111","2017-11-13",25.362
"112","2017-11-14",25.32
"113","2017-11-15",25.24
"114","2017-11-16",25.299999
"115","2017-11-17",25.23
"116","2017-11-20",25.280001
"117","2017-11-21",25.299999
"118","2017-11-22",25.336
"119","2017-11-24",25.336
"120","2017-11-27",25.34
"121","2017-11-28",25.24
"122","2017-11-29",25.32
"123","2017-11-30",25.389999
"124","2017-12-01",25.34
"125","2017-12-04",25.27
"126","2017-12-05",25.190001
"127","2017-12-06",25.200001
"128","2017-12-07",25.290001
"129","2017-12-08",25.282
"130","2017-12-11",25.24
"131","2017-12-12",25.243
"132","2017-12-13",25.24
"133","2017-12-14",25.204
"134","2017-12-15",25.24
"135","2017-12-18",25.190001
"136","2017-12-19",25.23
"137","2017-12-20",25.16
"138","2017-12-21",25.17
"139","2017-12-22",25.23
"140","2017-12-26",25.200001
"141","2017-12-27",25.15
"142","2017-12-28",25.200001
"143","2017-12-29",25.198999
"144","2018-01-02",25.263
"145","2018-01-03",25.290001
"146","2018-01-04",25.25
"147","2018-01-05",25.23
"148","2018-01-08",25.35
"149","2018-01-09",25.235001
"150","2018-01-10",25.360001
"151","2018-01-11",25.15
"152","2018-01-12",25.190001
"153","2018-01-16",25.165001
"154","2018-01-17",25.24
"155","2018-01-18",25.200001
"156","2018-01-19",25.209999
"157","2018-01-22",25.200001
"158","2018-01-23",25.190001
"159","2018-01-24",25.200001
"160","2018-01-25",25.26
"161","2018-01-26",25.290001
"162","2018-01-29",25.58
"163","2018-01-30",25.35
"164","2018-01-31",25.450001
"165","2018-02-01",25.5
"166","2018-02-02",25.35
"167","2018-02-05",25.299999
"168","2018-02-06",25.448999
"169","2018-02-07",25.438999
"170","2018-02-08",25.5
"171","2018-02-09",25.360001
"172","2018-02-12",25.299
"173","2018-02-13",25.299999
"174","2018-02-14",25.450001
"175","2018-02-15",25.450001
"176","2018-02-16",25.348
"177","2018-02-20",25.49
"178","2018-02-21",25.4
"179","2018-02-22",25.608999
"180","2018-02-23",25.608999
"181","2018-02-26",25.5
"182","2018-02-27",25.25
"183","2018-02-28",25.316
"184","2018-03-01",25.316
"185","2018-03-02",25.5
"186","2018-03-05",25.527
"187","2018-03-06",25.530001
"188","2018-03-07",25.530001
"189","2018-03-08",25.6
"190","2018-03-09",25.700001
"191","2018-03-12",25.700001
"192","2018-03-13",25.700001
"193","2018-03-14",25.700001
"194","2018-03-15",25.563
"195","2018-03-16",25.450001
"196","2018-03-19",25.379999
"197","2018-03-20",25.5
"198","2018-03-21",25.339001
"199","2018-03-22",25.200001
"200","2018-03-23",25.200001
"201","2018-03-26",25.18
"202","2018-03-27",25.25
"203","2018-03-28",25.25
"204","2018-03-29",25.5
"205","2018-04-02",25.5
"206","2018-04-03",25.59
"207","2018-04-04",25.504
"208","2018-04-05",25.403
"209","2018-04-06",25.403
"210","2018-04-09",25.481001
"211","2018-04-10",25.481001
"212","2018-04-11",25.481001
"213","2018-04-12",25.6
"214","2018-04-13",25.6
"215","2018-04-16",25.628
"216","2018-04-17",25.75
"217","2018-04-18",25.700001
"218","2018-04-19",25.48
"219","2018-04-20",25.450001
"220","2018-04-23",25.379999
"221","2018-04-24",25.5
"222","2018-04-25",25.5
"223","2018-04-26",25.4
"224","2018-04-27",25.450001
"225","2018-04-30",25.450001
"226","2018-05-01",25.42
"227","2018-05-02",25.700001
"228","2018-05-03",25.700001
"229","2018-05-04",25.700001
"230","2018-05-07",25.540001
"231","2018-05-08",25.51
"232","2018-05-09",25.51
"233","2018-05-10",25.450001
"234","2018-05-11",25.65
"235","2018-05-14",25.544001
"236","2018-05-15",25.549999
"237","2018-05-16",25.676001
"238","2018-05-17",25.65
"239","2018-05-18",25.65
"240","2018-05-21",25.652
"241","2018-05-22",25.569
"242","2018-05-23",25.799999
"243","2018-05-24",25.700001
"244","2018-05-25",25.629999
"245","2018-05-29",25.603001
"246","2018-05-30",25.700001
"247","2018-05-31",25.582001
"248","2018-06-01",25.582001
"249","2018-06-04",25.573
"250","2018-06-05",25.573
"251","2018-06-06",25.5
"252","2018-06-07",25.461
"253","2018-06-08",25.461
"254","2018-06-11",25.549999
"255","2018-06-12",25.33
"256","2018-06-13",25.5
"257","2018-06-14",25.650999
"258","2018-06-15",25.650999
"259","2018-06-18",25.799999
"260","2018-06-19",25.579
"261","2018-06-20",25.579
"262","2018-06-21",25.4
"263","2018-06-22",25.42
"264","2018-06-25",25.42
"265","2018-06-26",25.346001
"266","2018-06-27",25.364
"267","2018-06-28",25.367001
"268","2018-06-29",25.639999
"269","2018-07-02",25.524
"270","2018-07-03",25.530001
"271","2018-07-05",25.4
"272","2018-07-06",25.51
"273","2018-07-09",25.591999
"274","2018-07-10",25.641001
"275","2018-07-11",25.6
"276","2018-07-12",25.4
"277","2018-07-13",25.370001
"278","2018-07-16",25.545
"279","2018-07-17",25.639999
"280","2018-07-18",25.379999
"281","2018-07-19",25.440001
"282","2018-07-20",25.4
"283","2018-07-23",25.33
"284","2018-07-24",25.41
"285","2018-07-25",25.4
"286","2018-07-26",25.26
"287","2018-07-27",25.403999
"288","2018-07-30",25.68
"289","2018-07-31",25.455999
"290","2018-08-01",25.364
"291","2018-08-02",25.33
"292","2018-08-03",25.361
"293","2018-08-06",25.360001
"294","2018-08-07",25.440001
"295","2018-08-08",25.431999
"296","2018-08-09",25.452999
"297","2018-08-10",25.469999
"298","2018-08-13",25.49
"299","2018-08-14",25.469999
"300","2018-08-15",25.559999
"301","2018-08-16",25.5
"302","2018-08-17",25.551001
"303","2018-08-20",25.610001
"304","2018-08-21",25.610001
"305","2018-08-22",25.549999
"306","2018-08-23",25.41
"307","2018-08-24",25.476
"308","2018-08-27",25.52
"309","2018-08-28",25.488001
"310","2018-08-29",25.618
"311","2018-08-30",25.52
"312","2018-08-31",25.68
"313","2018-09-04",25.594999
"314","2018-09-05",25.6
"315","2018-09-06",25.549999
"316","2018-09-07",25.549999
"317","2018-09-10",25.629999
"318","2018-09-11",25.700001
"319","2018-09-12",25.705
"320","2018-09-13",25.9
"321","2018-09-14",25.9
"322","2018-09-17",25.764
"323","2018-09-18",25.66
"324","2018-09-19",25.66
"325","2018-09-20",25.66
"326","2018-09-21",25.559999
"327","2018-09-24",25.65
"328","2018-09-25",25.65
"329","2018-09-26",25.65
"330","2018-09-27",25.549999
"331","2018-09-28",25.75
"332","2018-10-01",25.799999
"333","2018-10-02",25.33
"334","2018-10-03",25.59
"335","2018-10-04",25.360001
"336","2018-10-05",25.370001
"337","2018-10-08",25.370001
"338","2018-10-09",25.586
"339","2018-10-10",25.5
"340","2018-10-11",25.487
"341","2018-10-12",25.35
"342","2018-10-15",25.450001
"343","2018-10-16",25.48
"344","2018-10-17",25.488001
"345","2018-10-18",25.488001
"346","2018-10-19",25.558001
"347","2018-10-22",25.584
"348","2018-10-23",25.42
"349","2018-10-24",25.5
"350","2018-10-25",25.5
"351","2018-10-26",25.5
"352","2018-10-29",25.5
"353","2018-10-30",25.4
"354","2018-10-31",25.34
"355","2018-11-01",25.757
"356","2018-11-02",25.608999
"357","2018-11-05",25.66
"358","2018-11-06",25.370001
"359","2018-11-07",25.42
"360","2018-11-08",25.360001
"361","2018-11-09",25.4
"362","2018-11-12",25.4
"363","2018-11-13",25.4
"364","2018-11-14",25.370001
"365","2018-11-15",25.299999
"366","2018-11-16",25.290001
"367","2018-11-19",25.299999
"368","2018-11-20",25.25
"369","2018-11-21",25.35
"370","2018-11-23",25.35
"371","2018-11-26",25.15
"372","2018-11-27",25.139999
"373","2018-11-28",25.139999
"374","2018-11-29",25.139999
"375","2018-11-30",25.35
"376","2018-12-03",25.17
"377","2018-12-04",25.246
"378","2018-12-06",25.247
"379","2018-12-07",25.139999
"380","2018-12-10",25.179001
"381","2018-12-11",25.25
"382","2018-12-12",25.599001
"383","2018-12-13",25.599001
"384","2018-12-14",25.25
"385","2018-12-17",25.15
"386","2018-12-18",24.98
"387","2018-12-19",24.85
"388","2018-12-20",24.68
"389","2018-12-21",24.5
"390","2018-12-24",24.459999
"391","2018-12-26",24.305
"392","2018-12-27",24.799999
"393","2018-12-28",25.1
"394","2018-12-31",25.200001
"395","2019-01-02",25.1
"396","2019-01-03",25.094999
"397","2019-01-04",25.309999
"398","2019-01-07",25.174999
"399","2019-01-08",25.200001
"400","2019-01-09",25.134001
"401","2019-01-10",25.16
"402","2019-01-11",25.16
"403","2019-01-14",25.049999
"404","2019-01-15",25.200001
"405","2019-01-16",25.200001
"406","2019-01-17",25.101999
"407","2019-01-18",25.261
"408","2019-01-22",25.25
"409","2019-01-23",25.052
"410","2019-01-24",25.25
"411","2019-01-25",25.17
"412","2019-01-28",25.1
"413","2019-01-29",25.156
"414","2019-01-30",25.24
"415","2019-01-31",25.4
"416","2019-02-01",25.219999
"417","2019-02-04",25.24
"418","2019-02-05",25.25
"419","2019-02-06",25.254
"420","2019-02-07",25.25
"421","2019-02-08",25.299999
"422","2019-02-11",25.35
"423","2019-02-12",25.15
"424","2019-02-13",25.15
"425","2019-02-14",25.299999
"426","2019-02-15",25.15
"427","2019-02-19",25.299999
"428","2019-02-20",25.299999
"429","2019-02-21",25.299999
"430","2019-02-22",25.370001
"431","2019-02-25",25.379999
"432","2019-02-26",25.379999
"433","2019-02-27",25.289
"434","2019-02-28",25.289
"435","2019-03-01",25.209999
"436","2019-03-04",25.209999
"437","2019-03-05",25.200001
"438","2019-03-06",25.370001
"439","2019-03-07",25.15
"440","2019-03-08",25.177999
"441","2019-03-11",25.370001
"442","2019-03-12",25.35
"443","2019-03-13",25.261
"444","2019-03-14",25.355
"445","2019-03-15",25.389999
"446","2019-03-18",25.584999
"447","2019-03-19",25.5
"448","2019-03-20",25.49
"449","2019-03-21",25.49
"450","2019-03-22",25.49
"451","2019-03-25",25.792
"452","2019-03-26",25.554001
"453","2019-03-27",25.299999
"454","2019-03-28",25.299999
"455","2019-03-29",25.495001
"456","2019-04-01",25.364
"457","2019-04-02",25.417
"458","2019-04-03",25.417
"459","2019-04-04",25.43
"460","2019-04-05",25.43
"461","2019-04-08",25.66
"462","2019-04-09",25.527
"463","2019-04-10",25.66
"464","2019-04-11",25.75
"465","2019-04-12",25.698
"466","2019-04-15",25.514999
"467","2019-04-16",25.549999
"468","2019-04-17",25.655001
"469","2019-04-18",25.606001
"470","2019-04-22",25.5
"471","2019-04-23",25.68
"472","2019-04-24",25.440001
"473","2019-04-25",25.389999
"474","2019-04-26",25.497999
"475","2019-04-29",25.563999
"476","2019-04-30",25.688
"477","2019-05-01",25.559999
"478","2019-05-02",25.559999
"479","2019-05-03",25.532
"480","2019-05-06",25.65
"481","2019-05-07",25.65
"482","2019-05-08",25.556
"483","2019-05-09",25.556
"484","2019-05-10",25.556
"485","2019-05-13",25.67
"486","2019-05-14",25.549999
"487","2019-05-15",25.549999
"488","2019-05-16",25.549999
"489","2019-05-17",25.549999
"490","2019-05-20",25.549999
"491","2019-05-21",25.584
"492","2019-05-22",25.655001
"493","2019-05-23",25.655001
"494","2019-05-24",25.6
"495","2019-05-28",25.75
"496","2019-05-29",25.75
"497","2019-05-30",25.780001
"498","2019-05-31",25.475
"499","2019-06-03",25.42
"500","2019-06-04",25.33
"501","2019-06-05",25.275
"502","2019-06-06",25.290001
"503","2019-06-07",25.299999
"504","2019-06-10",25.309999
"505","2019-06-11",25.440001
"506","2019-06-12",25.4
"507","2019-06-13",25.34
"508","2019-06-14",25.43
"509","2019-06-17",25.427999
"510","2019-06-18",25.35
"511","2019-06-19",25.388
"512","2019-06-20",25.299999
"513","2019-06-21",25.261
"514","2019-06-24",25.264
"515","2019-06-25",25.306999
"516","2019-06-26",25.289
"517","2019-06-27",25.299999
"518","2019-06-28",25.299999
"519","2019-07-01",25.459999
"520","2019-07-02",25.459999
"521","2019-07-03",25.415001
"522","2019-07-05",25.389999
"523","2019-07-08",25.450001
"524","2019-07-09",25.448
"525","2019-07-10",25.511999
"526","2019-07-11",25.577999
"527","2019-07-12",25.579
"528","2019-07-15",25.57
"529","2019-07-16",25.450001
"530","2019-07-17",25.5
"531","2019-07-18",25.440001
"532","2019-07-19",25.5
"533","2019-07-22",25.4
"534","2019-07-23",25.41
"535","2019-07-24",25.41
"536","2019-07-25",25.5
"537","2019-07-26",25.5
"538","2019-07-29",25.450001
"539","2019-07-30",25.450001
"540","2019-07-31",25.549999
"541","2019-08-01",25.5
"542","2019-08-02",25.561001
"543","2019-08-05",25.559999
"544","2019-08-06",25.559999
"545","2019-08-07",25.587999
"546","2019-08-08",25.4
"547","2019-08-09",25.379999
"548","2019-08-12",25.610001
"549","2019-08-13",25.610001
"550","2019-08-14",25.563999
"551","2019-08-15",25.41
"552","2019-08-16",25.48
"553","2019-08-19",25.527
"554","2019-08-20",25.51
"555","2019-08-21",25.539
"556","2019-08-22",25.450001
"557","2019-08-23",25.5
"558","2019-08-26",25.59
"559","2019-08-27",25.598
"560","2019-08-28",25.5
"561","2019-08-29",25.551001
"562","2019-08-30",25.629999
"563","2019-09-03",25.618
"564","2019-09-04",25.691999
"565","2019-09-05",25.892
"566","2019-09-06",25.892
"567","2019-09-09",25.892
"568","2019-09-10",25.892
"569","2019-09-11",25.892
"570","2019-09-12",25.6
"571","2019-09-13",25.58
"572","2019-09-16",25.556
"573","2019-09-17",25.548
"574","2019-09-18",25.75
"575","2019-09-19",25.6
"576","2019-09-20",25.6
"577","2019-09-23",25.549999
"578","2019-09-24",25.533001
"579","2019-09-25",25.540001
"580","2019-09-26",25.530001
"581","2019-09-27",25.49
"582","2019-09-30",25.5
"583","2019-10-01",25.5
"584","2019-10-02",25.469999
"585","2019-10-03",25.622999
"586","2019-10-04",25.677
"587","2019-10-07",25.677
"588","2019-10-08",25.677
"589","2019-10-09",25.68
"590","2019-10-10",25.584999
"591","2019-10-11",25.719999
"592","2019-10-14",25.605
"593","2019-10-15",25.75
"594","2019-10-16",25.940001
"595","2019-10-17",25.715
"596","2019-10-18",25.709999
"597","2019-10-21",25.709999
"598","2019-10-22",25.85
"599","2019-10-23",25.761
"600","2019-10-24",25.684
"601","2019-10-25",25.684
"602","2019-10-28",25.77
"603","2019-10-29",25.789
"604","2019-10-30",25.790001
"605","2019-10-31",25.700001
"606","2019-11-01",25.700001
"607","2019-11-04",25.65
"608","2019-11-05",25.59
"609","2019-11-06",25.629999
"610","2019-11-07",25.6
"611","2019-11-08",25.629999
"612","2019-11-11",25.629999
"613","2019-11-12",25.620001
"614","2019-11-13",25.535999
"615","2019-11-14",25.65
"616","2019-11-15",25.65
"617","2019-11-18",25.65
"618","2019-11-19",25.587
"619","2019-11-20",25.629999
"620","2019-11-21",25.6
"621","2019-11-22",25.6
"622","2019-11-25",25.51
"623","2019-11-26",25.49
"624","2019-11-27",25.49
"625","2019-11-29",25.5
"626","2019-12-02",25.51
"627","2019-12-03",25.629999
"628","2019-12-04",25.5
"629","2019-12-05",25.59
"630","2019-12-06",25.629999
"631","2019-12-09",25.629999
"632","2019-12-10",25.740999
"633","2019-12-11",25.65
"634","2019-12-12",25.615999
"635","2019-12-13",25.6
"636","2019-12-16",25.57
"637","2019-12-17",25.540001
"638","2019-12-18",25.530001
"639","2019-12-19",25.5
"640","2019-12-20",25.559999
"641","2019-12-23",25.450001
"642","2019-12-24",25.43
"643","2019-12-26",25.43
"644","2019-12-27",25.549999
"645","2019-12-30",25.51
"646","2019-12-31",25.5
"647","2020-01-02",25.75
"648","2020-01-03",25.790001
"649","2020-01-06",25.68
"650","2020-01-07",25.75
"651","2020-01-08",25.700001
"652","2020-01-09",25.870001
"653","2020-01-10",25.68
"654","2020-01-13",25.665001
"655","2020-01-14",25.84
"656","2020-01-15",25.67
"657","2020-01-16",25.719999
"658","2020-01-17",25.65
"659","2020-01-21",25.6
"660","2020-01-22",25.784
"661","2020-01-23",25.690001
"662","2020-01-24",25.709999
"663","2020-01-27",25.709999
"664","2020-01-28",25.75
"665","2020-01-29",25.698
"666","2020-01-30",25.75
"667","2020-01-31",25.718
"668","2020-02-03",25.790001
"669","2020-02-04",25.82
"670","2020-02-05",25.75
"671","2020-02-06",25.650999
"672","2020-02-07",25.65
"673","2020-02-10",25.530001
"674","2020-02-11",25.73
"675","2020-02-12",25.73
"676","2020-02-13",25.554001
"677","2020-02-14",25.65
"678","2020-02-18",25.6
"679","2020-02-19",25.6
"680","2020-02-20",25.6
"681","2020-02-21",25.551001
"682","2020-02-24",25.469999
"683","2020-02-25",25.4
"684","2020-02-26",25.4
"685","2020-02-27",25.382999
"686","2020-02-28",25.1
"687","2020-03-02",25.365999
"688","2020-03-03",25.120001
"689","2020-03-04",25.1
"690","2020-03-05",25.099001
"691","2020-03-06",25.101999
"692","2020-03-09",24.879999
"693","2020-03-10",24.74
"694","2020-03-11",24.684999
"695","2020-03-12",22.01
"696","2020-03-13",22.75
"697","2020-03-16",21.85
"698","2020-03-17",21.601999
"699","2020-03-18",11.72
"700","2020-03-19",17.9
"701","2020-03-20",18.5
"702","2020-03-23",17.504999
"703","2020-03-24",16.73
"704","2020-03-25",18.5
"705","2020-03-26",20.690001
"706","2020-03-27",18.49
"707","2020-03-30",19
"708","2020-03-31",18.52
"709","2020-04-01",18.5
"710","2020-04-02",17.799999
"711","2020-04-03",17.540001
"712","2020-04-06",17.92
"713","2020-04-07",18.049999
"714","2020-04-08",18.99
"715","2020-04-09",19.49
"716","2020-04-13",19.889999
"717","2020-04-14",19.700001
"718","2020-04-15",18.73
"719","2020-04-16",18.854
"720","2020-04-17",19.4
"721","2020-04-20",18.6
"722","2020-04-21",18.75
"723","2020-04-22",19.336
"724","2020-04-23",19.4
"725","2020-04-24",20.33
"726","2020-04-27",20.25
"727","2020-04-28",20.360001
"728","2020-04-29",20.040001
"729","2020-04-30",20.15
"730","2020-05-01",20.083
"731","2020-05-04",20.040001
"732","2020-05-05",19.75
"733","2020-05-06",19.58
"734","2020-05-07",20
"735","2020-05-08",20.35
"736","2020-05-11",20.6
"737","2020-05-12",20.5
"738","2020-05-13",19.860001
"739","2020-05-14",20.91
"740","2020-05-15",21
"741","2020-05-18",21.627001
"742","2020-05-19",21.399
"743","2020-05-20",21.42
"744","2020-05-21",22.32
"745","2020-05-22",22.42
"746","2020-05-26",23.049999
"747","2020-05-27",23.211
"748","2020-05-28",23.219999
"749","2020-05-29",23.336
"750","2020-06-01",23.35
"751","2020-06-02",23.299999
"752","2020-06-03",23.5
"753","2020-06-04",23.370001
"754","2020-06-05",23.43
"755","2020-06-08",23.469999
"756","2020-06-09",23.657
"757","2020-06-10",23.379999
"758","2020-06-11",23.15
"759","2020-06-12",23.136
"760","2020-06-15",23.1
"761","2020-06-16",23.030001
"762","2020-06-17",23.07
"763","2020-06-18",23.360001
"764","2020-06-19",23.41
"765","2020-06-22",22.98
"766","2020-06-23",23.1
"767","2020-06-24",22.9
"768","2020-06-25",23.1
"769","2020-06-26",22.91
"770","2020-06-29",22.98
"771","2020-06-30",23.26
"772","2020-07-01",23.417
"773","2020-07-02",23.17
"774","2020-07-06",22.940001
"775","2020-07-07",22.75
"776","2020-07-08",22.875
"777","2020-07-09",22.799999
"778","2020-07-10",23
"779","2020-07-13",23.16
"780","2020-07-14",23.004999
"781","2020-07-15",23.16
"782","2020-07-16",22.9
"783","2020-07-17",22.827999
"784","2020-07-20",22.799999
"785","2020-07-21",23.18
"786","2020-07-22",23.1
"787","2020-07-23",22.993
"788","2020-07-24",23
"789","2020-07-27",23.049999
"790","2020-07-28",23.139999
"791","2020-07-29",23.070999
"792","2020-07-30",23
"793","2020-07-31",23.200001
"794","2020-08-03",23.323
"795","2020-08-04",23.389999
"796","2020-08-05",23.444
"797","2020-08-06",23.444
"798","2020-08-07",23.396999
"799","2020-08-10",23.35
"800","2020-08-11",23.575001
"801","2020-08-12",23.48
"802","2020-08-13",23.721001
"803","2020-08-14",23.525
"804","2020-08-17",23.674999
"805","2020-08-18",23.450001
"806","2020-08-19",23.49
"807","2020-08-20",23.5
"808","2020-08-21",23.75
"809","2020-08-24",23.75
"810","2020-08-25",23.799999
"811","2020-08-26",23.84
"812","2020-08-27",23.65
"813","2020-08-28",23.549999
"814","2020-08-31",23.65
"815","2020-09-01",23.705999
"816","2020-09-02",23.826
"817","2020-09-03",23.85
"818","2020-09-04",23.940001
"819","2020-09-08",23.844999
"820","2020-09-09",23.9
"821","2020-09-10",23.98
"822","2020-09-11",24.1
"823","2020-09-14",24.200001
"824","2020-09-15",24.048
"825","2020-09-16",24
"826","2020-09-17",24.190001
"827","2020-09-18",24.138
"828","2020-09-21",24.01
"829","2020-09-22",23.888
"830","2020-09-23",23.92
"831","2020-09-24",24.15
"832","2020-09-25",23.98
"833","2020-09-28",24
"834","2020-09-29",24
"835","2020-09-30",24.01
"836","2020-10-01",23.9
"837","2020-10-02",24
"838","2020-10-05",24.08
"839","2020-10-06",24.200001
"840","2020-10-07",24.049999
"841","2020-10-08",24.110001
"842","2020-10-09",24.030001
"843","2020-10-12",24.120001
"844","2020-10-13",24.122
"845","2020-10-14",24.200001
"846","2020-10-15",24.115
"847","2020-10-16",24.188999
"848","2020-10-19",24.097
"849","2020-10-20",24.200001
"850","2020-10-21",23.92
"851","2020-10-22",24.200001
"852","2020-10-23",24
"853","2020-10-26",24.025
"854","2020-10-27",23.91
"855","2020-10-28",23.889999
"856","2020-10-29",24.02
"857","2020-10-30",24.025
"858","2020-11-02",23.85
"859","2020-11-03",24
"860","2020-11-04",24.104
"861","2020-11-05",24.15
"862","2020-11-06",24.15
"863","2020-11-09",24.17
"864","2020-11-10",24.186001
"865","2020-11-11",24.09
"866","2020-11-12",24.004999
"867","2020-11-13",24.030001
"868","2020-11-16",24.120001
"869","2020-11-17",24.219999
"870","2020-11-18",24.24
"871","2020-11-19",24.219999
"872","2020-11-20",24.200001
"873","2020-11-23",24.299999
"874","2020-11-24",24.25
"875","2020-11-25",24.209999
"876","2020-11-27",24.200001
