"","date","RPD"
"495","2017-07-03",16.73
"496","2017-07-05",16.889999
"497","2017-07-06",16.6
"498","2017-07-07",17.18
"499","2017-07-10",17.129999
"500","2017-07-11",17.24
"501","2017-07-12",17.33
"502","2017-07-13",17.280001
"503","2017-07-14",17.1
"504","2017-07-17",17.1
"505","2017-07-18",17.040001
"506","2017-07-19",17.299999
"507","2017-07-20",17.17
"508","2017-07-21",16.74
"509","2017-07-24",16.33
"510","2017-07-25",16.57
"511","2017-07-26",16.65
"512","2017-07-27",16.18
"513","2017-07-28",15.85
"514","2017-07-31",15.19
"515","2017-08-01",15.29
"516","2017-08-02",15.06
"517","2017-08-03",15.23
"518","2017-08-04",15.06
"519","2017-08-07",15.06
"520","2017-08-08",15.07
"521","2017-08-09",15.29
"522","2017-08-10",15.07
"523","2017-08-11",15.55
"524","2017-08-14",15.81
"525","2017-08-15",16.209999
"526","2017-08-16",16.559999
"527","2017-08-17",16.84
"528","2017-08-18",16.51
"529","2017-08-21",16.200001
"530","2017-08-22",16.26
"531","2017-08-23",16.02
"532","2017-08-24",16.190001
"533","2017-08-25",16.08
"534","2017-08-28",16.15
"535","2017-08-29",16.18
"536","2017-08-30",16.9
"537","2017-08-31",16.860001
"538","2017-09-01",17.24
"539","2017-09-05",17.030001
"540","2017-09-06",17
"541","2017-09-07",17.360001
"542","2017-09-08",17.42
"543","2017-09-11",17.49
"544","2017-09-12",17.48
"545","2017-09-13",17.1
"546","2017-09-14",17.780001
"547","2017-09-15",16.690001
"548","2017-09-18",17.389999
"549","2017-09-19",17
"550","2017-09-20",17.459999
"551","2017-09-21",17.24
"552","2017-09-22",17.120001
"553","2017-09-25",17.030001
"554","2017-09-26",16.77
"555","2017-09-27",17.370001
"556","2017-09-28",17.48
"557","2017-09-29",17.6
"558","2017-10-02",17.790001
"559","2017-10-03",17.76
"560","2017-10-04",18.15
"561","2017-10-05",18.549999
"562","2017-10-06",18.469999
"563","2017-10-09",18.4
"564","2017-10-10",18.09
"565","2017-10-11",18.059999
"566","2017-10-12",18.059999
"567","2017-10-13",18.02
"568","2017-10-16",17.950001
"569","2017-10-17",17.629999
"570","2017-10-18",17.65
"571","2017-10-19",17.450001
"572","2017-10-20",17.82
"573","2017-10-23",17.639999
"574","2017-10-24",18.5
"575","2017-10-25",18.280001
"576","2017-10-26",18.08
"577","2017-10-27",17.940001
"578","2017-10-30",17.76
"579","2017-10-31",18.08
"580","2017-11-01",18.24
"581","2017-11-02",17.98
"582","2017-11-03",18.18
"583","2017-11-06",18.049999
"584","2017-11-07",17.719999
"585","2017-11-08",19.379999
"586","2017-11-09",19.33
"587","2017-11-10",19.01
"588","2017-11-13",19.360001
"589","2017-11-14",18.370001
"590","2017-11-15",18.25
"591","2017-11-16",18.280001
"592","2017-11-17",18.450001
"593","2017-11-20",19
"594","2017-11-21",19.24
"595","2017-11-22",19.23
"596","2017-11-24",19.040001
"597","2017-11-27",19.01
"598","2017-11-28",19.209999
"599","2017-11-29",18.459999
"600","2017-11-30",18.91
"601","2017-12-01",18.969999
"602","2017-12-04",18.290001
"603","2017-12-05",18.370001
"604","2017-12-06",18.5
"605","2017-12-07",18.9
"606","2017-12-08",18.74
"607","2017-12-11",18.77
"608","2017-12-12",18.540001
"609","2017-12-13",19.639999
"610","2017-12-14",19.030001
"611","2017-12-15",18.879999
"612","2017-12-18",19.4
"613","2017-12-19",19.190001
"614","2017-12-20",19.129999
"615","2017-12-21",19.309999
"616","2017-12-22",19.09
"617","2017-12-26",18.969999
"618","2017-12-27",19.120001
"619","2017-12-28",18.950001
"620","2017-12-29",18.66
"621","2018-01-02",19.01
"622","2018-01-03",19.35
"623","2018-01-04",19.98
"624","2018-01-05",20.01
"625","2018-01-08",20.35
"626","2018-01-09",20.209999
"627","2018-01-10",20.190001
"628","2018-01-11",21.32
"629","2018-01-12",22.299999
"630","2018-01-16",21.67
"631","2018-01-17",21.959999
"632","2018-01-18",21.719999
"633","2018-01-19",21.93
"634","2018-01-22",21.98
"635","2018-01-23",22.030001
"636","2018-01-24",22.77
"637","2018-01-25",22.870001
"638","2018-01-26",25.01
"639","2018-01-29",24.469999
"640","2018-01-30",24.34
"641","2018-01-31",23.98
"642","2018-02-01",23.67
"643","2018-02-02",23.450001
"644","2018-02-05",22.68
"645","2018-02-06",22.889999
"646","2018-02-07",23.370001
"647","2018-02-08",23.16
"648","2018-02-09",23.73
"649","2018-02-12",23.15
"650","2018-02-13",23.360001
"651","2018-02-14",24.309999
"652","2018-02-15",24.120001
"653","2018-02-16",24.190001
"654","2018-02-20",24.459999
"655","2018-02-21",24.09
"656","2018-02-22",24.17
"657","2018-02-23",24.4
"658","2018-02-26",24.950001
"659","2018-02-27",25.540001
"660","2018-02-28",26.41
"661","2018-03-01",25.809999
"662","2018-03-02",26.950001
"663","2018-03-05",26.620001
"664","2018-03-06",27.299999
"665","2018-03-07",27.82
"666","2018-03-08",27.469999
"667","2018-03-09",27.290001
"668","2018-03-12",27.209999
"669","2018-03-13",27.52
"670","2018-03-14",26.82
"671","2018-03-15",26.42
"672","2018-03-16",25.84
"673","2018-03-19",26.370001
"674","2018-03-20",27.1
"675","2018-03-21",27.23
"676","2018-03-22",26.82
"677","2018-03-23",26.08
"678","2018-03-26",26.83
"679","2018-03-27",25.58
"680","2018-03-28",25.4
"681","2018-03-29",25.57
"682","2018-04-02",24.92
"683","2018-04-03",25.200001
"684","2018-04-04",25.860001
"685","2018-04-05",26.23
"686","2018-04-06",25.92
"687","2018-04-09",25.99
"688","2018-04-10",26.129999
"689","2018-04-11",26.25
"690","2018-04-12",27.26
"691","2018-04-13",27.790001
"692","2018-04-16",27.4
"693","2018-04-17",28.190001
"694","2018-04-18",27.860001
"695","2018-04-19",27.91
"696","2018-04-20",27.440001
"697","2018-04-23",27.66
"698","2018-04-24",27.33
"699","2018-04-25",27.459999
"700","2018-04-26",28.440001
"701","2018-04-27",28.07
"702","2018-04-30",28.24
"703","2018-05-01",28.540001
"704","2018-05-02",29.4
"705","2018-05-03",29.610001
"706","2018-05-04",30.280001
"707","2018-05-07",31.16
"708","2018-05-08",31.07
"709","2018-05-09",31.77
"710","2018-05-10",32.130001
"711","2018-05-11",31.08
"712","2018-05-14",30.02
"713","2018-05-15",30.76
"714","2018-05-16",30.379999
"715","2018-05-17",30.1
"716","2018-05-18",30.790001
"717","2018-05-21",30.58
"718","2018-05-22",30.030001
"719","2018-05-23",30.32
"720","2018-05-24",30.58
"721","2018-05-25",30.16
"722","2018-05-29",30.440001
"723","2018-05-30",31.549999
"724","2018-05-31",31.67
"725","2018-06-01",32.029999
"726","2018-06-04",32.880001
"727","2018-06-05",32.689999
"728","2018-06-06",33.310001
"729","2018-06-07",32.049999
"730","2018-06-08",31.99
"731","2018-06-11",31.98
"732","2018-06-12",33.02
"733","2018-06-13",33.369999
"734","2018-06-14",33.91
"735","2018-06-15",33.459999
"736","2018-06-18",33.25
"737","2018-06-19",32.869999
"738","2018-06-20",32.799999
"739","2018-06-21",32.23
"740","2018-06-22",30.4
"741","2018-06-25",28.4
"742","2018-06-26",29.09
"743","2018-06-27",27.719999
"744","2018-06-28",28.6
"745","2018-06-29",28.219999
"746","2018-07-02",28.549999
"747","2018-07-03",28.83
"748","2018-07-05",29.129999
"749","2018-07-06",29.879999
"750","2018-07-09",29.33
"751","2018-07-10",29.370001
"752","2018-07-11",29.92
"753","2018-07-12",31.370001
"754","2018-07-13",31.65
"755","2018-07-16",31.219999
"756","2018-07-17",32.009998
"757","2018-07-18",32.93
"758","2018-07-19",32.880001
"759","2018-07-20",32.41
"760","2018-07-23",32.43
"761","2018-07-24",31.299999
"762","2018-07-25",31.75
"763","2018-07-26",31.559999
"764","2018-07-27",29.15
"765","2018-07-30",27.549999
"766","2018-07-31",27.809999
"767","2018-08-01",28.43
"768","2018-08-02",29.379999
"769","2018-08-03",28.799999
"770","2018-08-06",29.91
"771","2018-08-07",32.529999
"772","2018-08-08",31.99
"773","2018-08-09",32.889999
"774","2018-08-10",31.799999
"775","2018-08-13",31.459999
"776","2018-08-14",32.189999
"777","2018-08-15",32.18
"778","2018-08-16",32.700001
"779","2018-08-17",33.419998
"780","2018-08-20",33.259998
"781","2018-08-21",32.740002
"782","2018-08-22",34.299999
"783","2018-08-23",35.709999
"784","2018-08-24",36.43
"785","2018-08-27",36.25
"786","2018-08-28",37.66
"787","2018-08-29",37.77
"788","2018-08-30",37.790001
"789","2018-08-31",38.150002
"790","2018-09-04",38.849998
"791","2018-09-05",37.110001
"792","2018-09-06",37.32
"793","2018-09-07",38.650002
"794","2018-09-10",39.099998
"795","2018-09-11",37.849998
"796","2018-09-12",37.490002
"797","2018-09-13",37.66
"798","2018-09-14",37.799999
"799","2018-09-17",35.84
"800","2018-09-18",36.400002
"801","2018-09-19",35.32
"802","2018-09-20",36.27
"803","2018-09-21",36.220001
"804","2018-09-24",36.869999
"805","2018-09-25",37.5
"806","2018-09-26",36.169998
"807","2018-09-27",37.110001
"808","2018-09-28",36.919998
"809","2018-10-01",36.349998
"810","2018-10-02",36.43
"811","2018-10-03",37.25
"812","2018-10-04",36.48
"813","2018-10-05",36.560001
"814","2018-10-08",35.5
"815","2018-10-09",35.200001
"816","2018-10-10",34.040001
"817","2018-10-11",32.849998
"818","2018-10-12",33.91
"819","2018-10-15",33.330002
"820","2018-10-16",35
"821","2018-10-17",35.049999
"822","2018-10-18",33.900002
"823","2018-10-19",32.529999
"824","2018-10-22",33.419998
"825","2018-10-23",33.529999
"826","2018-10-24",32.41
"827","2018-10-25",34
"828","2018-10-26",33.810001
"829","2018-10-29",33.25
"830","2018-10-30",34.09
"831","2018-10-31",36.240002
"832","2018-11-01",36.82
"833","2018-11-02",35.27
"834","2018-11-05",34.189999
"835","2018-11-06",33.52
"836","2018-11-07",37.139999
"837","2018-11-08",35.529999
"838","2018-11-09",34.720001
"839","2018-11-12",32.34
"840","2018-11-13",31.879999
"841","2018-11-14",31.870001
"842","2018-11-15",32.84
"843","2018-11-16",32.779999
"844","2018-11-19",28
"845","2018-11-20",26.92
"846","2018-11-21",27.459999
"847","2018-11-23",28.200001
"848","2018-11-26",29.559999
"849","2018-11-27",28.209999
"850","2018-11-28",30.450001
"851","2018-11-29",31.1
"852","2018-11-30",31.799999
"853","2018-12-03",32.93
"854","2018-12-04",30.68
"855","2018-12-06",32.610001
"856","2018-12-07",31.379999
"857","2018-12-10",32.799999
"858","2018-12-11",32.25
"859","2018-12-12",33.599998
"860","2018-12-13",33.82
"861","2018-12-14",32.709999
"862","2018-12-17",30.32
"863","2018-12-18",30.68
"864","2018-12-19",31.360001
"865","2018-12-20",30.879999
"866","2018-12-21",28.93
"867","2018-12-24",28.459999
"868","2018-12-26",30.209999
"869","2018-12-27",30.809999
"870","2018-12-28",30.83
"871","2018-12-31",31.16
"872","2019-01-02",31.07
"873","2019-01-03",29.51
"874","2019-01-04",31.450001
"875","2019-01-07",34
"876","2019-01-08",35.09
"877","2019-01-09",35.349998
"878","2019-01-10",35.59
"879","2019-01-11",35.490002
"880","2019-01-14",35
"881","2019-01-15",36.279999
"882","2019-01-16",35.59
"883","2019-01-17",36.380001
"884","2019-01-18",36.459999
"885","2019-01-22",36.330002
"886","2019-01-23",35.25
"887","2019-01-24",35.830002
"888","2019-01-25",36.48
"889","2019-01-28",36.380001
"890","2019-01-29",37.419998
"891","2019-01-30",38.610001
"892","2019-01-31",40.18
"893","2019-02-01",40.779999
"894","2019-02-04",40.68
"895","2019-02-05",40.470001
"896","2019-02-06",40.419998
"897","2019-02-07",39.950001
"898","2019-02-08",44.490002
"899","2019-02-11",45.889999
"900","2019-02-12",46.060001
"901","2019-02-13",46.040001
"902","2019-02-14",47.060001
"903","2019-02-15",45.939999
"904","2019-02-19",46.009998
"905","2019-02-20",45.41
"906","2019-02-21",45.709999
"907","2019-02-22",46.290001
"908","2019-02-25",46.630001
"909","2019-02-26",46.529999
"910","2019-02-27",46.209999
"911","2019-02-28",46.029999
"912","2019-03-01",46.959999
"913","2019-03-04",45.540001
"914","2019-03-05",44.790001
"915","2019-03-06",44.209999
"916","2019-03-07",45.169998
"917","2019-03-08",45.049999
"918","2019-03-11",48.889999
"919","2019-03-12",48.880001
"920","2019-03-13",48.110001
"921","2019-03-14",48.490002
"922","2019-03-15",48.900002
"923","2019-03-18",49.849998
"924","2019-03-19",50.849998
"925","2019-03-20",50.759998
"926","2019-03-21",52.380001
"927","2019-03-22",49.740002
"928","2019-03-25",50.369999
"929","2019-03-26",51.599998
"930","2019-03-27",49.560001
"931","2019-03-28",49.560001
"932","2019-03-29",50.610001
"933","2019-04-01",51.189999
"934","2019-04-02",52.25
"935","2019-04-03",53.330002
"936","2019-04-04",50
"937","2019-04-05",50.18
"938","2019-04-08",50.82
"939","2019-04-09",51.5
"940","2019-04-10",53.049999
"941","2019-04-11",52.360001
"942","2019-04-12",52.419998
"943","2019-04-15",51.900002
"944","2019-04-16",51.130001
"945","2019-04-17",49.959999
"946","2019-04-18",49.619999
"947","2019-04-22",50.93
"948","2019-04-23",52.950001
"949","2019-04-24",52.169998
"950","2019-04-25",53.720001
"951","2019-04-26",53.830002
"952","2019-04-29",53.93
"953","2019-04-30",54.34
"954","2019-05-01",52.459999
"955","2019-05-02",52.880001
"956","2019-05-03",52.459999
"957","2019-05-06",52.900002
"958","2019-05-07",52.810001
"959","2019-05-08",52.360001
"960","2019-05-09",52.900002
"961","2019-05-10",52.939999
"962","2019-05-13",50.060001
"963","2019-05-14",51.560001
"964","2019-05-15",52.02
"965","2019-05-16",54.52
"966","2019-05-17",53.110001
"967","2019-05-20",51.540001
"968","2019-05-21",52.470001
"969","2019-05-22",52.509998
"970","2019-05-23",51.349998
"971","2019-05-24",52.119999
"972","2019-05-28",53.189999
"973","2019-05-29",52.459999
"974","2019-05-30",52.389999
"975","2019-05-31",52.25
