"","date","YNDX"
"75","2011-09-08",30.26
"76","2011-09-09",29.93
"77","2011-09-12",29.02
"78","2011-09-13",28.379999
"79","2011-09-14",29.16
"80","2011-09-15",29.74
"81","2011-09-16",30.01
"82","2011-09-19",29.57
"83","2011-09-20",28.610001
"84","2011-09-21",27.959999
"85","2011-09-22",25.4
"86","2011-09-23",25.540001
"87","2011-09-26",25.059999
"88","2011-09-27",26.360001
"89","2011-09-28",22.9
"90","2011-09-29",22.6
"91","2011-09-30",20.459999
"92","2011-10-03",18.969999
"93","2011-10-04",18.809999
"94","2011-10-05",19.85
"95","2011-10-06",20.18
"96","2011-10-07",19.82
"97","2011-10-10",21.57
"98","2011-10-11",24.27
"99","2011-10-12",23.629999
"100","2011-10-13",24.25
"101","2011-10-14",24.17
"102","2011-10-17",24.4
"103","2011-10-18",24.25
"104","2011-10-19",24.73
"105","2011-10-20",25.08
"106","2011-10-21",26.42
"107","2011-10-24",27.530001
"108","2011-10-25",25.17
"109","2011-10-26",25.790001
"110","2011-10-27",27.74
"111","2011-10-28",28.129999
"112","2011-10-31",27.52
"113","2011-11-01",26.700001
"114","2011-11-02",26.040001
"115","2011-11-03",28.620001
"116","2011-11-04",28.549999
"117","2011-11-07",27.58
"118","2011-11-08",27.58
"119","2011-11-09",25.4
"120","2011-11-10",24.99
"121","2011-11-11",25.540001
"122","2011-11-14",25.629999
"123","2011-11-15",24.809999
"124","2011-11-16",23.51
"125","2011-11-17",21.99
"126","2011-11-18",21.65
"127","2011-11-21",19.719999
"128","2011-11-22",20.059999
"129","2011-11-23",20.049999
"130","2011-11-25",19.75
"131","2011-11-28",20.99
"132","2011-11-29",21.540001
"133","2011-11-30",21.98
"134","2011-12-01",21.92
"135","2011-12-02",21.360001
"136","2011-12-05",21.48
"137","2011-12-06",20.879999
"138","2011-12-07",21.799999
"139","2011-12-08",20.5
"140","2011-12-09",19.940001
"141","2011-12-12",18.83
"142","2011-12-13",18.49
"143","2011-12-14",17.889999
"144","2011-12-15",17.969999
"145","2011-12-16",17.549999
"146","2011-12-19",16.950001
"147","2011-12-20",17.84
"148","2011-12-21",18.030001
"149","2011-12-22",19.200001
"150","2011-12-23",19.959999
"151","2011-12-27",19.49
"152","2011-12-28",19.799999
"153","2011-12-29",19.5
"154","2011-12-30",19.700001
"155","2012-01-03",19.74
"156","2012-01-04",19.15
"157","2012-01-05",19.290001
"158","2012-01-06",18.610001
"159","2012-01-09",18.73
"160","2012-01-10",18.860001
"161","2012-01-11",19.200001
"162","2012-01-12",19.049999
"163","2012-01-13",18.6
"164","2012-01-17",18.299999
"165","2012-01-18",18.52
"166","2012-01-19",18.75
"167","2012-01-20",18.74
"168","2012-01-23",18.440001
"169","2012-01-24",18.719999
"170","2012-01-25",19.790001
"171","2012-01-26",20.889999
"172","2012-01-27",20.700001
"173","2012-01-30",20.24
"174","2012-01-31",20.34
"175","2012-02-01",20.65
"176","2012-02-02",21.389999
"177","2012-02-03",21.82
"178","2012-02-06",21.5
"179","2012-02-07",21.5
"180","2012-02-08",21.9
"181","2012-02-09",22.139999
"182","2012-02-10",21.27
"183","2012-02-13",20.940001
"184","2012-02-14",21.5
"185","2012-02-15",21.57
"186","2012-02-16",21.709999
"187","2012-02-17",22.059999
"188","2012-02-21",23.57
"189","2012-02-22",22.629999
"190","2012-02-23",22.969999
"191","2012-02-24",22.700001
"192","2012-02-27",22.16
"193","2012-02-28",22.01
"194","2012-02-29",21.299999
"195","2012-03-01",21.6
"196","2012-03-02",23.26
"197","2012-03-05",23.190001
"198","2012-03-06",23.129999
"199","2012-03-07",23.139999
"200","2012-03-08",23.950001
"201","2012-03-09",23.469999
"202","2012-03-12",22.940001
"203","2012-03-13",23.5
"204","2012-03-14",24.1
"205","2012-03-15",23.969999
"206","2012-03-16",24.68
"207","2012-03-19",24.49
"208","2012-03-20",24.030001
"209","2012-03-21",24.209999
"210","2012-03-22",23.75
"211","2012-03-23",24.01
"212","2012-03-26",24.280001
"213","2012-03-27",24.950001
"214","2012-03-28",25
"215","2012-03-29",25.35
"216","2012-03-30",26.870001
"217","2012-04-02",27.01
"218","2012-04-03",26.67
"219","2012-04-04",26.040001
"220","2012-04-05",26.620001
"221","2012-04-09",26.6
"222","2012-04-10",25.57
"223","2012-04-11",26.25
"224","2012-04-12",26.57
"225","2012-04-13",26.559999
"226","2012-04-16",26.459999
"227","2012-04-17",27.129999
"228","2012-04-18",26.91
"229","2012-04-19",27.299999
"230","2012-04-20",26.65
"231","2012-04-23",25.84
"232","2012-04-24",24.540001
"233","2012-04-25",24.540001
"234","2012-04-26",23.370001
"235","2012-04-27",24.690001
"236","2012-04-30",23.719999
"237","2012-05-01",23.92
"238","2012-05-02",24.08
"239","2012-05-03",23.93
"240","2012-05-04",23.35
"241","2012-05-07",22.57
"242","2012-05-08",21.82
"243","2012-05-09",21.799999
"244","2012-05-10",21.93
"245","2012-05-11",22.4
"246","2012-05-14",21.530001
"247","2012-05-15",21.469999
"248","2012-05-16",22.18
"249","2012-05-17",21
"250","2012-05-18",20.469999
"251","2012-05-21",21.25
"252","2012-05-22",21.16
"253","2012-05-23",20.92
"254","2012-05-24",20.280001
"255","2012-05-25",20.450001
"256","2012-05-29",21.049999
"257","2012-05-30",20.42
"258","2012-05-31",19.93
"259","2012-06-01",18.49
"260","2012-06-04",19.08
"261","2012-06-05",18.950001
"262","2012-06-06",18.790001
"263","2012-06-07",18.879999
"264","2012-06-08",18.950001
"265","2012-06-11",17.709999
"266","2012-06-12",17.43
"267","2012-06-13",17.18
"268","2012-06-14",16.66
"269","2012-06-15",17.559999
"270","2012-06-18",18.559999
"271","2012-06-19",18.809999
"272","2012-06-20",18.559999
"273","2012-06-21",17.74
"274","2012-06-22",17.83
"275","2012-06-25",17.309999
"276","2012-06-26",17.370001
"277","2012-06-27",17.860001
"278","2012-06-28",17.940001
"279","2012-06-29",19.049999
"280","2012-07-02",18.969999
"281","2012-07-03",19.27
"282","2012-07-05",20.25
"283","2012-07-06",18.9
"284","2012-07-09",18.85
"285","2012-07-10",18.35
"286","2012-07-11",18.41
"287","2012-07-12",18.299999
"288","2012-07-13",18.559999
"289","2012-07-16",17.84
"290","2012-07-17",18.01
"291","2012-07-18",18.690001
"292","2012-07-19",19.450001
"293","2012-07-20",18.969999
"294","2012-07-23",18.540001
"295","2012-07-24",18.82
"296","2012-07-25",19
"297","2012-07-26",19
"298","2012-07-27",20.219999
"299","2012-07-30",20.83
"300","2012-07-31",19.23
"301","2012-08-01",19.74
"302","2012-08-02",19.25
"303","2012-08-03",20.469999
"304","2012-08-06",21.33
"305","2012-08-07",20.860001
"306","2012-08-08",21.110001
"307","2012-08-09",20.9
"308","2012-08-10",20.620001
"309","2012-08-13",20.4
"310","2012-08-14",20.200001
"311","2012-08-15",20.129999
"312","2012-08-16",21.459999
"313","2012-08-17",21.24
"314","2012-08-20",20.889999
"315","2012-08-21",21.1
"316","2012-08-22",21.18
"317","2012-08-23",20.99
"318","2012-08-24",20.940001
"319","2012-08-27",20.77
"320","2012-08-28",21.17
"321","2012-08-29",21.110001
"322","2012-08-30",20.41
"323","2012-08-31",21.120001
"324","2012-09-04",21.299999
"325","2012-09-05",21.74
"326","2012-09-06",22.51
"327","2012-09-07",22.950001
"328","2012-09-10",22.639999
"329","2012-09-11",22.49
"330","2012-09-12",23.4
"331","2012-09-13",24.07
"332","2012-09-14",24.719999
"333","2012-09-17",24.91
"334","2012-09-18",25.059999
"335","2012-09-19",24.83
"336","2012-09-20",24.76
"337","2012-09-21",24.49
"338","2012-09-24",24.139999
"339","2012-09-25",23.870001
"340","2012-09-26",23.35
"341","2012-09-27",23.34
"342","2012-09-28",24.15
"343","2012-10-01",24.440001
"344","2012-10-02",24.6
"345","2012-10-03",24.639999
"346","2012-10-04",24.780001
"347","2012-10-05",24.200001
"348","2012-10-08",24.139999
"349","2012-10-09",23.549999
"350","2012-10-10",23.389999
"351","2012-10-11",23.26
"352","2012-10-12",23.280001
"353","2012-10-15",22.93
"354","2012-10-16",23.09
"355","2012-10-17",22.93
"356","2012-10-18",22.41
"357","2012-10-19",22.24
"358","2012-10-22",22.25
"359","2012-10-23",22.15
"360","2012-10-24",21.969999
"361","2012-10-25",22.74
"362","2012-10-26",23.07
"363","2012-10-31",23.309999
"364","2012-11-01",23
"365","2012-11-02",22.77
"366","2012-11-05",22.459999
"367","2012-11-06",22.17
"368","2012-11-07",21.16
"369","2012-11-08",20.799999
"370","2012-11-09",21.110001
"371","2012-11-12",21.299999
"372","2012-11-13",20.860001
"373","2012-11-14",21.27
"374","2012-11-15",21.049999
"375","2012-11-16",21.530001
"376","2012-11-19",22.17
"377","2012-11-20",22.540001
"378","2012-11-21",22.459999
"379","2012-11-23",22.440001
"380","2012-11-26",22.01
"381","2012-11-27",22.1
"382","2012-11-28",22.08
"383","2012-11-29",22.219999
"384","2012-11-30",21.82
"385","2012-12-03",21
"386","2012-12-04",20.620001
"387","2012-12-05",20.940001
"388","2012-12-06",21.98
"389","2012-12-07",22.959999
"390","2012-12-10",23
"391","2012-12-11",21.440001
"392","2012-12-12",21.360001
"393","2012-12-13",21.950001
"394","2012-12-14",21.370001
"395","2012-12-17",21.66
"396","2012-12-18",21.58
"397","2012-12-19",22.01
"398","2012-12-20",22.32
"399","2012-12-21",22.15
"400","2012-12-24",22.01
"401","2012-12-26",22
"402","2012-12-27",21.940001
"403","2012-12-28",21.75
"404","2012-12-31",21.540001
"405","2013-01-02",23
"406","2013-01-03",23.280001
"407","2013-01-04",23.24
"408","2013-01-07",23.26
"409","2013-01-08",23.16
"410","2013-01-09",23.360001
"411","2013-01-10",23.440001
"412","2013-01-11",23.120001
"413","2013-01-14",23.290001
"414","2013-01-15",23.389999
"415","2013-01-16",22.959999
"416","2013-01-17",22.870001
"417","2013-01-18",22.860001
"418","2013-01-22",22.709999
"419","2013-01-23",22.75
"420","2013-01-24",23.200001
"421","2013-01-25",23.950001
"422","2013-01-28",24
"423","2013-01-29",24.1
"424","2013-01-30",23.51
"425","2013-01-31",24.209999
"426","2013-02-01",24.700001
"427","2013-02-04",24.24
"428","2013-02-05",23.93
"429","2013-02-06",24.33
"430","2013-02-07",24.5
"431","2013-02-08",24.709999
"432","2013-02-11",24.93
"433","2013-02-12",24.98
"434","2013-02-13",25.02
"435","2013-02-14",25.66
"436","2013-02-15",25.59
"437","2013-02-19",23.01
"438","2013-02-20",23.76
"439","2013-02-21",23.1
"440","2013-02-22",23.6
"441","2013-02-25",24.08
"442","2013-02-26",23.76
"443","2013-02-27",23.940001
"444","2013-02-28",23.190001
"445","2013-03-01",23.25
"446","2013-03-04",23.309999
"447","2013-03-05",24.299999
"448","2013-03-06",24.24
"449","2013-03-07",24.42
"450","2013-03-08",24.92
"451","2013-03-11",25.030001
"452","2013-03-12",23.030001
"453","2013-03-13",24.08
"454","2013-03-14",23.84
"455","2013-03-15",23.57
"456","2013-03-18",22.82
"457","2013-03-19",22.530001
"458","2013-03-20",22.790001
"459","2013-03-21",22.549999
"460","2013-03-22",22.809999
"461","2013-03-25",22.889999
"462","2013-03-26",22.879999
"463","2013-03-27",23.459999
"464","2013-03-28",23.139999
"465","2013-04-01",22.860001
"466","2013-04-02",23.34
"467","2013-04-03",23.129999
"468","2013-04-04",22.84
"469","2013-04-05",22.77
"470","2013-04-08",22.709999
"471","2013-04-09",22.709999
"472","2013-04-10",22.85
"473","2013-04-11",22.74
"474","2013-04-12",22.530001
"475","2013-04-15",20.4
"476","2013-04-16",20.959999
"477","2013-04-17",20.5
"478","2013-04-18",20.59
"479","2013-04-19",20.1
"480","2013-04-22",20.07
"481","2013-04-23",20.360001
"482","2013-04-24",21.450001
"483","2013-04-25",24.940001
"484","2013-04-26",25.08
"485","2013-04-29",25.76
"486","2013-04-30",25.74
"487","2013-05-01",25.360001
"488","2013-05-02",25.860001
"489","2013-05-03",25.85
"490","2013-05-06",26.15
"491","2013-05-07",26.9
"492","2013-05-08",27.02
"493","2013-05-09",26.940001
"494","2013-05-10",26.709999
"495","2013-05-13",26.4
"496","2013-05-14",26.780001
"497","2013-05-15",27.219999
"498","2013-05-16",28.02
"499","2013-05-17",29.01
"500","2013-05-20",29.26
"501","2013-05-21",28.85
"502","2013-05-22",27.74
"503","2013-05-23",27.219999
"504","2013-05-24",27.040001
"505","2013-05-28",26.9
"506","2013-05-29",26.93
"507","2013-05-30",27.370001
"508","2013-05-31",27.16
"509","2013-06-03",26.99
"510","2013-06-04",26.49
"511","2013-06-05",25.98
"512","2013-06-06",26.190001
"513","2013-06-07",27.08
"514","2013-06-10",26.67
"515","2013-06-11",26.07
"516","2013-06-12",26.01
"517","2013-06-13",26.469999
"518","2013-06-14",26.52
"519","2013-06-17",27.299999
"520","2013-06-18",27.639999
"521","2013-06-19",27.15
"522","2013-06-20",25.98
"523","2013-06-21",26.41
"524","2013-06-24",26
"525","2013-06-25",26.76
"526","2013-06-26",27.42
"527","2013-06-27",27.219999
"528","2013-06-28",27.65
"529","2013-07-01",28.059999
"530","2013-07-02",27.700001
"531","2013-07-03",27.49
"532","2013-07-05",27.549999
"533","2013-07-08",28
"534","2013-07-09",28.34
"535","2013-07-10",29.49
"536","2013-07-11",30.389999
"537","2013-07-12",30.75
"538","2013-07-15",30.780001
"539","2013-07-16",29.559999
"540","2013-07-17",31.059999
"541","2013-07-18",30.860001
"542","2013-07-19",31.200001
"543","2013-07-22",31.459999
"544","2013-07-23",31.450001
"545","2013-07-24",30.860001
"546","2013-07-25",31.809999
"547","2013-07-26",33.419998
"548","2013-07-29",31.99
"549","2013-07-30",32.48
"550","2013-07-31",32.509998
"551","2013-08-01",33.720001
"552","2013-08-02",33.779999
"553","2013-08-05",33.5
"554","2013-08-06",33.349998
"555","2013-08-07",32.759998
"556","2013-08-08",33
"557","2013-08-09",33.040001
"558","2013-08-12",32.68
"559","2013-08-13",33.200001
"560","2013-08-14",33.700001
"561","2013-08-15",33
"562","2013-08-16",33.119999
"563","2013-08-19",32.380001
"564","2013-08-20",32.77
"565","2013-08-21",32.73
"566","2013-08-22",33.299999
"567","2013-08-23",33.439999
"568","2013-08-26",33.240002
"569","2013-08-27",32.139999
"570","2013-08-28",32.41
"571","2013-08-29",32.009998
"572","2013-08-30",32
"573","2013-09-03",32.02
"574","2013-09-04",32.98
"575","2013-09-05",34.669998
"576","2013-09-06",34.240002
"577","2013-09-09",35.169998
"578","2013-09-10",35
"579","2013-09-11",34.5
"580","2013-09-12",34.400002
"581","2013-09-13",34.380001
"582","2013-09-16",34.91
"583","2013-09-17",35.189999
"584","2013-09-18",36.220001
"585","2013-09-19",37.93
"586","2013-09-20",36.59
"587","2013-09-23",36.689999
"588","2013-09-24",37.48
"589","2013-09-25",36.869999
"590","2013-09-26",37.360001
"591","2013-09-27",36.799999
"592","2013-09-30",36.419998
"593","2013-10-01",37.84
"594","2013-10-02",37.75
"595","2013-10-03",38.380001
"596","2013-10-04",38.349998
"597","2013-10-07",37.439999
"598","2013-10-08",35.540001
"599","2013-10-09",36.16
"600","2013-10-10",38.529999
"601","2013-10-11",38.330002
"602","2013-10-14",38.360001
"603","2013-10-15",38.59
"604","2013-10-16",39.310001
"605","2013-10-17",39.220001
"606","2013-10-18",40.810001
"607","2013-10-21",41.040001
"608","2013-10-22",40.669998
"609","2013-10-23",41
"610","2013-10-24",40.790001
"611","2013-10-25",38.189999
"612","2013-10-28",38.16
"613","2013-10-29",37.790001
"614","2013-10-30",37.310001
"615","2013-10-31",36.860001
"616","2013-11-01",38.029999
"617","2013-11-04",37.709999
"618","2013-11-05",37.52
"619","2013-11-06",38.27
"620","2013-11-07",36.09
"621","2013-11-08",36.349998
"622","2013-11-11",36.799999
"623","2013-11-12",36.310001
"624","2013-11-13",37.09
"625","2013-11-14",38.639999
"626","2013-11-15",38.529999
"627","2013-11-18",38.779999
"628","2013-11-19",36.970001
"629","2013-11-20",36.150002
"630","2013-11-21",38
"631","2013-11-22",38.470001
"632","2013-11-25",38.73
"633","2013-11-26",39.889999
"634","2013-11-27",39.610001
"635","2013-11-29",39.75
"636","2013-12-02",40.07
"637","2013-12-03",39.849998
"638","2013-12-04",40.099998
"639","2013-12-05",40.970001
"640","2013-12-06",39.939999
"641","2013-12-09",39.84
"642","2013-12-10",39.919998
"643","2013-12-11",37.419998
"644","2013-12-12",38.16
"645","2013-12-13",38.209999
"646","2013-12-16",38.330002
"647","2013-12-17",38.389999
"648","2013-12-18",39.330002
"649","2013-12-19",39.68
"650","2013-12-20",40.290001
"651","2013-12-23",41.849998
"652","2013-12-24",41.880001
"653","2013-12-26",42.939999
"654","2013-12-27",42.580002
"655","2013-12-30",42.169998
"656","2013-12-31",43.150002
"657","2014-01-02",42.630001
"658","2014-01-03",42.900002
"659","2014-01-06",42.91
"660","2014-01-07",43.529999
"661","2014-01-08",42.25
"662","2014-01-09",44.220001
"663","2014-01-10",44
"664","2014-01-13",42.650002
"665","2014-01-14",43.779999
"666","2014-01-15",43.360001
"667","2014-01-16",43.759998
"668","2014-01-17",43.02
"669","2014-01-21",43.66
"670","2014-01-22",42.689999
"671","2014-01-23",40.869999
"672","2014-01-24",38.02
"673","2014-01-27",37.220001
"674","2014-01-28",37.68
"675","2014-01-29",35.34
"676","2014-01-30",36.939999
"677","2014-01-31",36.75
"678","2014-02-03",35.009998
"679","2014-02-04",36.279999
"680","2014-02-05",36.669998
"681","2014-02-06",38.639999
"682","2014-02-07",39.259998
"683","2014-02-10",39.450001
"684","2014-02-11",40.169998
"685","2014-02-12",40.389999
"686","2014-02-13",40.290001
"687","2014-02-14",40.290001
"688","2014-02-18",41.209999
"689","2014-02-19",39.830002
"690","2014-02-20",37.290001
"691","2014-02-21",36.66
"692","2014-02-24",36.470001
"693","2014-02-25",36.200001
"694","2014-02-26",37.759998
"695","2014-02-27",37.68
"696","2014-02-28",37.5
"697","2014-03-03",32.23
"698","2014-03-04",34.310001
"699","2014-03-05",34.310001
"700","2014-03-06",34.290001
"701","2014-03-07",33.18
"702","2014-03-10",33.380001
"703","2014-03-11",32.490002
"704","2014-03-12",31.84
"705","2014-03-13",29.16
"706","2014-03-14",30.389999
"707","2014-03-17",30.01
"708","2014-03-18",32.029999
"709","2014-03-19",31.42
"710","2014-03-20",30.379999
"711","2014-03-21",30.01
"712","2014-03-24",29.16
"713","2014-03-25",29.67
"714","2014-03-26",29.440001
"715","2014-03-27",28.75
"716","2014-03-28",29.469999
"717","2014-03-31",30.190001
"718","2014-04-01",31.49
"719","2014-04-02",31.190001
"720","2014-04-03",30.459999
"721","2014-04-04",29.959999
"722","2014-04-07",28.5
"723","2014-04-08",29.02
"724","2014-04-09",29.540001
"725","2014-04-10",28.379999
"726","2014-04-11",28.01
"727","2014-04-14",27.51
"728","2014-04-15",27.379999
"729","2014-04-16",28.09
"730","2014-04-17",29.950001
"731","2014-04-21",29.370001
"732","2014-04-22",29.059999
"733","2014-04-23",28.26
"734","2014-04-24",26.690001
"735","2014-04-25",24
"736","2014-04-28",24.01
"737","2014-04-29",25.59
"738","2014-04-30",26.49
"739","2014-05-01",26.540001
"740","2014-05-02",26.530001
"741","2014-05-05",26.84
"742","2014-05-06",27.01
"743","2014-05-07",27.27
"744","2014-05-08",27.84
"745","2014-05-09",28.299999
"746","2014-05-12",29.280001
"747","2014-05-13",29.540001
"748","2014-05-14",29.950001
"749","2014-05-15",29.84
"750","2014-05-16",30.030001
"751","2014-05-19",30.559999
"752","2014-05-20",30.85
"753","2014-05-21",31.6
"754","2014-05-22",32.099998
"755","2014-05-23",32.209999
"756","2014-05-27",32.73
"757","2014-05-28",31.9
"758","2014-05-29",31.91
"759","2014-05-30",31.139999
"760","2014-06-02",31.67
"761","2014-06-03",32.400002
"762","2014-06-04",32.98
"763","2014-06-05",33.150002
"764","2014-06-06",33.720001
"765","2014-06-09",34
"766","2014-06-10",33.950001
"767","2014-06-11",34.16
"768","2014-06-12",34.099998
"769","2014-06-13",33.73
"770","2014-06-16",33.950001
"771","2014-06-17",34.09
"772","2014-06-18",34.119999
"773","2014-06-19",33.790001
"774","2014-06-20",35.560001
"775","2014-06-23",35.599998
"776","2014-06-24",34.610001
"777","2014-06-25",34.900002
"778","2014-06-26",35.029999
"779","2014-06-27",35.16
"780","2014-06-30",35.639999
"781","2014-07-01",35.009998
"782","2014-07-02",34.639999
"783","2014-07-03",34.560001
"784","2014-07-07",33.380001
"785","2014-07-08",31.26
"786","2014-07-09",32.150002
"787","2014-07-10",31.690001
"788","2014-07-11",32.110001
"789","2014-07-14",32.490002
"790","2014-07-15",32.119999
"791","2014-07-16",31.85
"792","2014-07-17",30.030001
"793","2014-07-18",30.74
"794","2014-07-21",29.639999
"795","2014-07-22",30.200001
"796","2014-07-23",30.76
"797","2014-07-24",31.190001
"798","2014-07-25",30.530001
"799","2014-07-28",30.16
"800","2014-07-29",30.440001
"801","2014-07-30",31.25
"802","2014-07-31",30.280001
"803","2014-08-01",30.280001
"804","2014-08-04",30.52
"805","2014-08-05",29.57
"806","2014-08-06",28.879999
"807","2014-08-07",28.440001
"808","2014-08-08",29
"809","2014-08-11",29.01
"810","2014-08-12",28.85
"811","2014-08-13",29.030001
"812","2014-08-14",29.030001
"813","2014-08-15",28.41
"814","2014-08-18",29.040001
"815","2014-08-19",30.719999
"816","2014-08-20",30.17
"817","2014-08-21",29.809999
"818","2014-08-22",29.08
"819","2014-08-25",29.43
"820","2014-08-26",29.290001
"821","2014-08-27",29.02
"822","2014-08-28",28.34
"823","2014-08-29",28.43
"824","2014-09-02",29.059999
"825","2014-09-03",30.66
"826","2014-09-04",29.93
"827","2014-09-05",31.6
"828","2014-09-08",31.49
"829","2014-09-09",31.01
"830","2014-09-10",30.799999
"831","2014-09-11",30.440001
"832","2014-09-12",31.559999
"833","2014-09-15",29.9
"834","2014-09-16",31.049999
"835","2014-09-17",30.02
"836","2014-09-18",29.74
"837","2014-09-19",29.42
"838","2014-09-22",28.74
"839","2014-09-23",28.9
"840","2014-09-24",29.969999
"841","2014-09-25",29.4
"842","2014-09-26",29.67
"843","2014-09-29",28.219999
"844","2014-09-30",27.799999
"845","2014-10-01",26.450001
"846","2014-10-02",26.98
"847","2014-10-03",27.049999
"848","2014-10-06",27.01
"849","2014-10-07",26.17
"850","2014-10-08",26.18
"851","2014-10-09",25.559999
"852","2014-10-10",24.440001
"853","2014-10-13",25.08
"854","2014-10-14",25.32
"855","2014-10-15",25.440001
"856","2014-10-16",25.790001
"857","2014-10-17",26.309999
"858","2014-10-20",26.41
"859","2014-10-21",27.42
"860","2014-10-22",26.139999
"861","2014-10-23",27.6
"862","2014-10-24",27.780001
"863","2014-10-27",27.440001
"864","2014-10-28",28.58
"865","2014-10-29",28.370001
"866","2014-10-30",28.02
"867","2014-10-31",28.620001
"868","2014-11-03",27.809999
"869","2014-11-04",27.77
"870","2014-11-05",27.200001
"871","2014-11-06",26.459999
"872","2014-11-07",26.549999
"873","2014-11-10",26.790001
"874","2014-11-11",26.389999
"875","2014-11-12",26.620001
"876","2014-11-13",25.98
"877","2014-11-14",26.450001
"878","2014-11-17",26.120001
"879","2014-11-18",25.860001
"880","2014-11-19",25.719999
"881","2014-11-20",26.15
"882","2014-11-21",26.67
"883","2014-11-24",26.469999
"884","2014-11-25",26.040001
"885","2014-11-26",26.110001
"886","2014-11-28",24.92
"887","2014-12-01",23.98
"888","2014-12-02",23.74
"889","2014-12-03",23.58
"890","2014-12-04",22.290001
"891","2014-12-05",21.91
"892","2014-12-08",19.43
"893","2014-12-09",20.110001
"894","2014-12-10",19.139999
"895","2014-12-11",18.959999
"896","2014-12-12",19.309999
"897","2014-12-15",17.68
"898","2014-12-16",16.82
"899","2014-12-17",17.299999
"900","2014-12-18",18.09
"901","2014-12-19",18
"902","2014-12-22",18
"903","2014-12-23",17.98
"904","2014-12-24",17.66
"905","2014-12-26",18.16
"906","2014-12-29",18.07
"907","2014-12-30",18.4
"908","2014-12-31",17.959999
"909","2015-01-02",18.370001
"910","2015-01-05",17.41
"911","2015-01-06",17.530001
"912","2015-01-07",17.370001
"913","2015-01-08",18.42
"914","2015-01-09",18.24
"915","2015-01-12",17.66
"916","2015-01-13",17.68
"917","2015-01-14",18.4
"918","2015-01-15",17.719999
"919","2015-01-16",17.969999
"920","2015-01-20",16.41
"921","2015-01-21",16.51
"922","2015-01-22",17.459999
"923","2015-01-23",17.190001
"924","2015-01-26",16.25
"925","2015-01-27",16.209999
"926","2015-01-28",15.41
"927","2015-01-29",15.44
"928","2015-01-30",14.89
"929","2015-02-02",14.91
"930","2015-02-03",15.63
"931","2015-02-04",15.42
"932","2015-02-05",16.24
"933","2015-02-06",16.120001
"934","2015-02-09",15.87
"935","2015-02-10",15.73
"936","2015-02-11",16
"937","2015-02-12",16.41
"938","2015-02-13",17
"939","2015-02-17",16.65
"940","2015-02-18",16.85
"941","2015-02-19",16.870001
"942","2015-02-20",17.01
"943","2015-02-23",16.25
"944","2015-02-24",16.35
"945","2015-02-25",16.370001
"946","2015-02-26",16.540001
"947","2015-02-27",16.450001
"948","2015-03-02",16.02
"949","2015-03-03",15.95
"950","2015-03-04",15.76
"951","2015-03-05",15.48
"952","2015-03-06",15.13
"953","2015-03-09",14.68
"954","2015-03-10",14.12
"955","2015-03-11",14.5
"956","2015-03-12",14.53
"957","2015-03-13",14.68
"958","2015-03-16",14.21
"959","2015-03-17",14.49
"960","2015-03-18",14.49
"961","2015-03-19",14.46
"962","2015-03-20",14.63
"963","2015-03-23",14.74
"964","2015-03-24",15.27
"965","2015-03-25",15.27
"966","2015-03-26",15.19
"967","2015-03-27",15.45
