"","date","OSB"
"141","2016-09-08",25.129999
"142","2016-09-09",24.07
"143","2016-09-12",24.219999
"144","2016-09-13",23.690001
"145","2016-09-14",24.09
"146","2016-09-15",23.82
"147","2016-09-16",23.879999
"148","2016-09-19",24.02
"149","2016-09-20",24.02
"150","2016-09-21",24.48
"151","2016-09-22",25.120001
"152","2016-09-23",24.4
"153","2016-09-26",24.440001
"154","2016-09-27",24.530001
"155","2016-09-28",25.6
"156","2016-09-29",25.66
"157","2016-09-30",25.719999
"158","2016-10-03",25.540001
"159","2016-10-04",24.959999
"160","2016-10-05",25.219999
"161","2016-10-06",26.17
"162","2016-10-07",25.940001
"163","2016-10-10",26.101999
"164","2016-10-11",25.940001
"165","2016-10-12",26.17
"166","2016-10-13",26.049999
"167","2016-10-14",26.469999
"168","2016-10-17",26.299999
"169","2016-10-18",26.450001
"170","2016-10-19",26.23
"171","2016-10-20",26.530001
"172","2016-10-21",26.57
"173","2016-10-24",25.309999
"174","2016-10-25",25.190001
"175","2016-10-26",24.030001
"176","2016-10-27",23.76
"177","2016-10-28",23.379999
"178","2016-10-31",23.66
"179","2016-11-01",24.049999
"180","2016-11-02",23.74
"181","2016-11-03",23.209999
"182","2016-11-04",22.82
"183","2016-11-07",23.139999
"184","2016-11-08",22.709999
"185","2016-11-09",22.24
"186","2016-11-10",21.74
"187","2016-11-11",21.469999
"188","2016-11-14",22.129999
"189","2016-11-15",22.280001
"190","2016-11-16",21.959999
"191","2016-11-17",22.940001
"192","2016-11-18",23.15
"193","2016-11-21",23.68
"194","2016-11-22",24.860001
"195","2016-11-23",24.450001
"196","2016-11-25",24.35
"197","2016-11-28",24.32
"198","2016-11-29",24.91
"199","2016-11-30",25.07
"200","2016-12-01",24.99
"201","2016-12-02",25.34
"202","2016-12-05",25.83
"203","2016-12-06",25.780001
"204","2016-12-07",26.610001
"205","2016-12-08",27.059999
"206","2016-12-09",26.5
"207","2016-12-12",26.540001
"208","2016-12-13",26.959999
"209","2016-12-14",26.59
"210","2016-12-15",25.9
"211","2016-12-16",25.43
"212","2016-12-19",26.02
"213","2016-12-20",26.27
"214","2016-12-21",26.52
"215","2016-12-22",25.780001
"216","2016-12-23",25.440001
"217","2016-12-27",25.209999
"218","2016-12-28",25.16
"219","2016-12-29",25.1
"220","2016-12-30",25.25
"221","2017-01-03",24.879999
"222","2017-01-04",25.27
"223","2017-01-05",25.42
"224","2017-01-06",25.68
"225","2017-01-09",25.639999
"226","2017-01-10",25.940001
"227","2017-01-11",26.15
"228","2017-01-12",25.950001
"229","2017-01-13",26.219999
"230","2017-01-17",25.969999
"231","2017-01-18",25.790001
"232","2017-01-19",25.115
"233","2017-01-20",24.549999
"234","2017-01-23",23.690001
"235","2017-01-24",24.860001
"236","2017-01-25",26.219999
"237","2017-01-26",25.639999
"238","2017-01-27",25.33
"239","2017-01-30",25.124001
"240","2017-01-31",24.82
"241","2017-02-01",25.030001
"242","2017-02-02",25.120001
"243","2017-02-03",25.870001
"244","2017-02-06",25.809999
"245","2017-02-07",25.98
"246","2017-02-08",26.82
"247","2017-02-09",27.82
"248","2017-02-10",28.799999
"249","2017-02-13",28.51
"250","2017-02-14",28.9
"251","2017-02-15",29.559999
"252","2017-02-16",29.43
"253","2017-02-17",29.23
"254","2017-02-21",29.709999
"255","2017-02-22",30.1
"256","2017-02-23",30.17
"257","2017-02-24",29.23
"258","2017-02-27",29.299999
"259","2017-02-28",29
"260","2017-03-01",29.34
"261","2017-03-02",28.9
"262","2017-03-03",29.15
"263","2017-03-06",28.879999
"264","2017-03-07",28.43
"265","2017-03-08",28.1
"266","2017-03-09",27.91
"267","2017-03-10",28.59
"268","2017-03-13",28.9
"269","2017-03-14",28.299999
"270","2017-03-15",29.379999
"271","2017-03-16",28.790001
"272","2017-03-17",28.709999
"273","2017-03-20",28.120001
"274","2017-03-21",27.389999
"275","2017-03-22",27.57
"276","2017-03-23",27.950001
"277","2017-03-24",27.709999
"278","2017-03-27",27.25
"279","2017-03-28",27.65
"280","2017-03-29",28.299999
"281","2017-03-30",28.309999
"282","2017-03-31",28.51
"283","2017-04-03",29
"284","2017-04-04",29.48
"285","2017-04-05",29.709
"286","2017-04-06",29.870001
"287","2017-04-07",30.110001
"288","2017-04-10",30.700001
"289","2017-04-11",30.879999
"290","2017-04-12",30.76
"291","2017-04-13",29.950001
"292","2017-04-17",30
"293","2017-04-18",29.51
"294","2017-04-19",29.639999
"295","2017-04-20",29.91
"296","2017-04-21",29.879999
"297","2017-04-24",29.9
"298","2017-04-25",30.77
"299","2017-04-26",30.33
"300","2017-04-27",30.84
"301","2017-04-28",31.07
"302","2017-05-01",30.9
"303","2017-05-02",29.68
"304","2017-05-03",29.24
"305","2017-05-04",29.02
"306","2017-05-05",28.9
"307","2017-05-08",28.92
"308","2017-05-09",29.17
"309","2017-05-10",29.01
"310","2017-05-11",28.26
"311","2017-05-12",28.219999
"312","2017-05-15",29.700001
"313","2017-05-16",29.68
"314","2017-05-17",28.84
"315","2017-05-18",28.6
"316","2017-05-19",29.049999
"317","2017-05-22",28.879999
"318","2017-05-23",28.74
"319","2017-05-24",29.25
"320","2017-05-25",28.879999
"321","2017-05-26",29.1
"322","2017-05-30",29.030001
"323","2017-05-31",28.459999
"324","2017-06-01",29.01
"325","2017-06-02",28.76
"326","2017-06-05",28.77
"327","2017-06-06",28.969999
"328","2017-06-07",28.42
"329","2017-06-08",29.09
"330","2017-06-09",29.129999
"331","2017-06-12",29.25
"332","2017-06-13",29.77
"333","2017-06-14",29.440001
"334","2017-06-15",29.4
"335","2017-06-16",30.110001
"336","2017-06-19",30.43
"337","2017-06-20",29.790001
"338","2017-06-21",29.26
"339","2017-06-22",29.82
"340","2017-06-23",31
"341","2017-06-26",29.66
"342","2017-06-27",30.35
"343","2017-06-28",31.190001
"344","2017-06-29",30.73
"345","2017-06-30",31.139999
"346","2017-07-03",31.27
"347","2017-07-05",31.190001
"348","2017-07-06",30.6
"349","2017-07-07",30.879999
"350","2017-07-10",31.440001
"351","2017-07-11",31.51
"352","2017-07-12",32.369999
"353","2017-07-13",32.32
"354","2017-07-14",32.98
"355","2017-07-17",32.904999
"356","2017-07-18",32.900002
"357","2017-07-19",33.150002
"358","2017-07-20",32.66
"359","2017-07-21",32.77
"360","2017-07-24",33.400002
"361","2017-07-25",32.93
"362","2017-07-26",33.330002
"363","2017-07-27",33.41
"364","2017-07-28",33.700001
"365","2017-07-31",35.459999
"366","2017-08-01",34.950001
"367","2017-08-02",34.720001
"368","2017-08-03",33.060001
"369","2017-08-04",33.049999
"370","2017-08-07",33.16
"371","2017-08-08",33.119999
"372","2017-08-09",33.009998
"373","2017-08-10",32.810001
"374","2017-08-11",32.619999
"375","2017-08-14",32.73
"376","2017-08-15",32.630001
"377","2017-08-16",32.709999
"378","2017-08-17",32.389999
"379","2017-08-18",32.439999
"380","2017-08-21",32.450001
"381","2017-08-22",32.790001
"382","2017-08-23",32.880001
"383","2017-08-24",33.220001
"384","2017-08-25",33.369999
"385","2017-08-28",34.240002
"386","2017-08-29",34.889999
"387","2017-08-30",34.139999
"388","2017-08-31",34.43
"389","2017-09-01",35.27
"390","2017-09-05",34.919998
"391","2017-09-06",36.360001
"392","2017-09-07",37.82
"393","2017-09-08",37.709999
"394","2017-09-11",38.080002
"395","2017-09-12",38.389999
"396","2017-09-13",37.619999
"397","2017-09-14",37.93
"398","2017-09-15",38.080002
"399","2017-09-18",37.389999
"400","2017-09-19",38.330002
"401","2017-09-20",38.599998
"402","2017-09-21",39.290001
"403","2017-09-22",39.669998
"404","2017-09-25",40.16
"405","2017-09-26",41.209999
"406","2017-09-27",41.110001
"407","2017-09-28",41.330002
"408","2017-09-29",38.119999
"409","2017-10-02",38.709999
"410","2017-10-03",39.099998
"411","2017-10-04",39.59
"412","2017-10-05",39.560001
"413","2017-10-06",39.759998
"414","2017-10-09",39.919998
"415","2017-10-10",40.709999
"416","2017-10-11",40.98
"417","2017-10-12",40.470001
"418","2017-10-13",39.799999
"419","2017-10-16",38.32
"420","2017-10-17",38.419998
"421","2017-10-18",37.77
"422","2017-10-19",37.369999
"423","2017-10-20",36.880001
"424","2017-10-23",36.98
"425","2017-10-24",36.720001
"426","2017-10-25",36.310001
"427","2017-10-26",36.5
"428","2017-10-27",35.25
"429","2017-10-30",36.099998
"430","2017-10-31",36.049999
"431","2017-11-01",35.93
"432","2017-11-02",36.580002
"433","2017-11-03",36.049999
"434","2017-11-06",35.439999
"435","2017-11-07",35.740002
"436","2017-11-08",36.07
"437","2017-11-09",36.029999
"438","2017-11-10",35.23
"439","2017-11-13",35.220001
"440","2017-11-14",35.68
"441","2017-11-15",34.990002
"442","2017-11-16",35.830002
"443","2017-11-17",35.200001
"444","2017-11-20",34.900002
"445","2017-11-21",35.169998
"446","2017-11-22",35.07
"447","2017-11-24",35.290001
"448","2017-11-27",34.849998
"449","2017-11-28",34.740002
"450","2017-11-29",34.5
"451","2017-11-30",34.669998
"452","2017-12-01",34.700001
"453","2017-12-04",33.549999
"454","2017-12-05",33.43
"455","2017-12-06",32.439999
"456","2017-12-07",32.700001
"457","2017-12-08",33.130001
"458","2017-12-11",32.98
"459","2017-12-12",32.59
"460","2017-12-13",32.68
"461","2017-12-14",33.259998
"462","2017-12-15",33.549999
"463","2017-12-18",34.169998
"464","2017-12-19",33.759998
"465","2017-12-20",34.080002
"466","2017-12-21",34.32
"467","2017-12-22",34
"468","2017-12-26",33.299999
"469","2017-12-27",33.549999
"470","2017-12-28",33.810001
"471","2017-12-29",33.810001
"472","2018-01-02",34.200001
"473","2018-01-03",34.849998
"474","2018-01-04",35.139999
"475","2018-01-05",34.91
"476","2018-01-08",34.540001
"477","2018-01-09",34.669998
"478","2018-01-10",34.07
"479","2018-01-11",34.200001
"480","2018-01-12",34.240002
"481","2018-01-16",34.169998
"482","2018-01-17",34.43
"483","2018-01-18",35.240002
"484","2018-01-19",35.709999
"485","2018-01-22",35.959999
"486","2018-01-23",35.43
"487","2018-01-24",38.23
"488","2018-01-25",38.439999
"489","2018-01-26",38.939999
"490","2018-01-29",38.950001
"491","2018-01-30",38.259998
"492","2018-01-31",38.119999
"493","2018-02-01",38.27
"494","2018-02-02",36.689999
"495","2018-02-05",37.049999
"496","2018-02-06",37.599998
"497","2018-02-07",37.209999
"498","2018-02-08",35.630001
"499","2018-02-09",35.029999
"500","2018-02-12",35.77
"501","2018-02-13",36.130001
"502","2018-02-14",36.830002
"503","2018-02-15",36.720001
"504","2018-02-16",36.869999
"505","2018-02-20",35.91
"506","2018-02-21",35.459999
"507","2018-02-22",35.16
"508","2018-02-23",35.610001
"509","2018-02-26",35.16
"510","2018-02-27",35.169998
"511","2018-02-28",33.77
"512","2018-03-01",32.889999
"513","2018-03-02",34.009998
"514","2018-03-05",32.98
"515","2018-03-06",33.380001
"516","2018-03-07",33.23
"517","2018-03-08",33.330002
"518","2018-03-09",34.639999
"519","2018-03-12",35.459999
"520","2018-03-13",35.990002
"521","2018-03-14",36.060001
"522","2018-03-15",36.419998
"523","2018-03-16",36.189999
"524","2018-03-19",35.900002
"525","2018-03-20",36.799999
"526","2018-03-21",37.029999
"527","2018-03-22",36.060001
"528","2018-03-23",36.27
"529","2018-03-26",36.220001
"530","2018-03-27",35.75
"531","2018-03-28",35.169998
"532","2018-03-29",36.330002
"533","2018-04-02",36.029999
"534","2018-04-03",37.869999
"535","2018-04-04",38.5
"536","2018-04-05",39.060001
"537","2018-04-06",38.5
"538","2018-04-09",39.080002
"539","2018-04-10",40.040001
"540","2018-04-11",40.18
"541","2018-04-12",40.610001
"542","2018-04-13",40.740002
"543","2018-04-16",40.880001
"544","2018-04-17",42.759998
"545","2018-04-18",41.799999
"546","2018-04-19",41.689999
"547","2018-04-20",41.630001
"548","2018-04-23",41.59
"549","2018-04-24",42.16
"550","2018-04-25",41.549999
"551","2018-04-26",41.419998
"552","2018-04-27",41.450001
"553","2018-04-30",41.34
"554","2018-05-01",40.59
"555","2018-05-02",40.939999
"556","2018-05-03",38.400002
"557","2018-05-04",38.48
"558","2018-05-07",39.459999
"559","2018-05-08",40.02
"560","2018-05-09",40.599998
"561","2018-05-10",40.709999
"562","2018-05-11",40.630001
"563","2018-05-14",40.439999
"564","2018-05-15",41
"565","2018-05-16",41.669998
"566","2018-05-17",40.959999
"567","2018-05-18",41.119999
"568","2018-05-21",41.200001
"569","2018-05-22",41.48
"570","2018-05-23",41.48
"571","2018-05-24",42.299999
"572","2018-05-25",41.93
"573","2018-05-29",41.830002
"574","2018-05-30",43.080002
"575","2018-05-31",41.82
"576","2018-06-01",42.209999
"577","2018-06-04",43.380001
"578","2018-06-05",44.599998
"579","2018-06-06",45.110001
"580","2018-06-07",44.66
"581","2018-06-08",44.389999
"582","2018-06-11",43.59
"583","2018-06-12",43.48
"584","2018-06-13",41.830002
"585","2018-06-14",41.139999
"586","2018-06-15",40.959999
"587","2018-06-18",41.150002
"588","2018-06-19",41.209999
"589","2018-06-20",41.25
"590","2018-06-21",40.599998
"591","2018-06-22",40.650002
"592","2018-06-25",39.84
"593","2018-06-26",40.75
"594","2018-06-27",40.27
"595","2018-06-28",40.549999
"596","2018-06-29",41.119999
"597","2018-07-02",40.82
"598","2018-07-03",41.630001
"599","2018-07-05",41.110001
"600","2018-07-06",41.349998
"601","2018-07-09",41.299999
"602","2018-07-10",41.380001
"603","2018-07-11",40.450001
"604","2018-07-12",40.98
"605","2018-07-13",40.880001
"606","2018-07-16",41.360001
"607","2018-07-17",42.009998
"608","2018-07-18",39.34
"609","2018-07-19",38.5
"610","2018-07-20",37.869999
"611","2018-07-23",36.700001
"612","2018-07-24",36.400002
"613","2018-07-25",36.450001
"614","2018-07-26",36.41
"615","2018-07-27",35.740002
"616","2018-07-30",35.400002
"617","2018-07-31",35.91
"618","2018-08-01",36.049999
"619","2018-08-02",39.290001
"620","2018-08-03",38.25
"621","2018-08-06",38.75
"622","2018-08-07",38
"623","2018-08-08",38.330002
"624","2018-08-09",38.470001
"625","2018-08-10",39.27
"626","2018-08-13",39.650002
"627","2018-08-14",40.919998
"628","2018-08-15",40.919998
"629","2018-08-16",41.689999
"630","2018-08-17",42.580002
"631","2018-08-20",43.009998
"632","2018-08-21",43.439999
"633","2018-08-22",42.959999
"634","2018-08-23",41.900002
"635","2018-08-24",42.23
"636","2018-08-27",43.759998
"637","2018-08-28",43.52
"638","2018-08-29",43.439999
"639","2018-08-30",38.990002
"640","2018-08-31",38.119999
"641","2018-09-04",37.060001
"642","2018-09-05",37.139999
"643","2018-09-06",37.580002
"644","2018-09-07",38
"645","2018-09-10",39.150002
"646","2018-09-11",40.150002
"647","2018-09-12",42.040001
"648","2018-09-13",39.939999
"649","2018-09-14",40.09
"650","2018-09-17",39.02
"651","2018-09-18",38.080002
"652","2018-09-19",36.150002
"653","2018-09-20",35.59
"654","2018-09-21",35.16
"655","2018-09-24",34.619999
"656","2018-09-25",34.330002
"657","2018-09-26",34.540001
"658","2018-09-27",34.560001
"659","2018-09-28",33.169998
"660","2018-10-01",34.110001
"661","2018-10-02",33.450001
"662","2018-10-03",32.32
"663","2018-10-04",31.700001
"664","2018-10-05",30.870001
"665","2018-10-08",29.65
"666","2018-10-09",29.17
"667","2018-10-10",27.790001
"668","2018-10-11",27.879999
"669","2018-10-12",27.27
"670","2018-10-15",27.549999
"671","2018-10-16",28.43
"672","2018-10-17",26.18
"673","2018-10-18",26.370001
"674","2018-10-19",26.18
"675","2018-10-22",26.1
"676","2018-10-23",25.860001
"677","2018-10-24",25.15
"678","2018-10-25",25.75
"679","2018-10-26",25.07
"680","2018-10-29",24.559999
"681","2018-10-30",24.6
"682","2018-10-31",25.43
"683","2018-11-01",27.67
"684","2018-11-02",28.290001
"685","2018-11-05",28.93
"686","2018-11-06",27.309999
"687","2018-11-07",27.629999
"688","2018-11-08",27.49
"689","2018-11-09",26.799999
"690","2018-11-12",27.559999
"691","2018-11-13",27.26
"692","2018-11-14",27.52
"693","2018-11-15",27.360001
"694","2018-11-16",27.950001
"695","2018-11-19",28.059999
"696","2018-11-20",28.08
"697","2018-11-21",28.040001
"698","2018-11-23",28.450001
"699","2018-11-26",28.459999
"700","2018-11-27",28.15
"701","2018-11-28",28.139999
"702","2018-11-29",28.42
"703","2018-11-30",27.969999
"704","2018-12-03",28.07
"705","2018-12-04",26.59
"706","2018-12-06",27.07
"707","2018-12-07",26.49
"708","2018-12-10",25.290001
"709","2018-12-11",24.639999
"710","2018-12-12",25.059999
"711","2018-12-13",25.09
"712","2018-12-14",25.049999
"713","2018-12-17",24.68
"714","2018-12-18",25.16
"715","2018-12-19",25.370001
"716","2018-12-20",25.040001
"717","2018-12-21",25.059999
"718","2018-12-24",25.33
"719","2018-12-26",25.690001
"720","2018-12-27",25.93
"721","2018-12-28",26.280001
"722","2018-12-31",26.59
"723","2019-01-02",25.780001
"724","2019-01-03",25.459999
"725","2019-01-04",26.35
"726","2019-01-07",26.85
"727","2019-01-08",28.33
"728","2019-01-09",29.110001
"729","2019-01-10",29.780001
"730","2019-01-11",29.389999
"731","2019-01-14",27.99
"732","2019-01-15",27.09
"733","2019-01-16",27.139999
"734","2019-01-17",27.950001
"735","2019-01-18",28.5
"736","2019-01-22",26.959999
"737","2019-01-23",26.129999
"738","2019-01-24",27.290001
"739","2019-01-25",28.309999
"740","2019-01-28",28.52
"741","2019-01-29",28.4
"742","2019-01-30",28.82
"743","2019-01-31",28.92
"744","2019-02-01",30.120001
"745","2019-02-04",28.58
"746","2019-02-05",28.58
"747","2019-02-06",28.49
"748","2019-02-07",28.190001
"749","2019-02-08",27.83
"750","2019-02-11",28.639999
"751","2019-02-12",28.5
"752","2019-02-13",28.59
"753","2019-02-14",28.67
"754","2019-02-15",28.290001
"755","2019-02-19",27.690001
"756","2019-02-20",27.190001
"757","2019-02-21",27.33
"758","2019-02-22",27.719999
"759","2019-02-25",27.67
"760","2019-02-26",25.790001
"761","2019-02-27",25.66
"762","2019-02-28",25.85
"763","2019-03-01",25.969999
"764","2019-03-04",26.209999
"765","2019-03-05",26.48
"766","2019-03-06",26.09
"767","2019-03-07",25.969999
"768","2019-03-08",26.68
"769","2019-03-11",27
"770","2019-03-12",26.74
"771","2019-03-13",26.5
"772","2019-03-14",26.450001
"773","2019-03-15",26.73
"774","2019-03-18",26.780001
"775","2019-03-19",26.84
"776","2019-03-20",26.65
"777","2019-03-21",26.940001
"778","2019-03-22",26.18
"779","2019-03-25",25.450001
"780","2019-03-26",25.51
"781","2019-03-27",26.1
"782","2019-03-28",26.99
"783","2019-03-29",27.549999
"784","2019-04-01",26.719999
"785","2019-04-02",26.57
"786","2019-04-03",26.66
"787","2019-04-04",27.02
"788","2019-04-05",26.82
"789","2019-04-08",26.82
"790","2019-04-09",26.18
"791","2019-04-10",26.24
"792","2019-04-11",25.49
"793","2019-04-12",25.32
"794","2019-04-15",25.68
"795","2019-04-16",24.91
"796","2019-04-17",24.74
"797","2019-04-18",24.860001
"798","2019-04-22",23.879999
"799","2019-04-23",23.969999
"800","2019-04-24",23.559999
"801","2019-04-25",23.620001
"802","2019-04-26",24.93
"803","2019-04-29",25.02
"804","2019-04-30",25.459999
"805","2019-05-01",25.26
"806","2019-05-02",25.34
"807","2019-05-03",25.34
"808","2019-05-06",24.940001
"809","2019-05-07",24.370001
"810","2019-05-08",23.91
"811","2019-05-09",24.24
"812","2019-05-10",24.040001
"813","2019-05-13",23.5
"814","2019-05-14",23.33
"815","2019-05-15",22.99
"816","2019-05-16",22.709999
"817","2019-05-17",22.450001
"818","2019-05-20",22.18
"819","2019-05-21",22.059999
"820","2019-05-22",21.540001
"821","2019-05-23",20.92
"822","2019-05-24",21.1
"823","2019-05-28",20.73
"824","2019-05-29",20.58
"825","2019-05-30",20.290001
"826","2019-05-31",19.51
"827","2019-06-03",20.379999
"828","2019-06-04",21.16
"829","2019-06-05",20.450001
"830","2019-06-06",20.120001
"831","2019-06-07",20.280001
"832","2019-06-10",20.48
"833","2019-06-11",20.74
"834","2019-06-12",21.5
"835","2019-06-13",21.549999
"836","2019-06-14",23.43
"837","2019-06-17",23.799999
"838","2019-06-18",23.91
"839","2019-06-19",23.75
"840","2019-06-20",24.049999
"841","2019-06-21",23.83
"842","2019-06-24",23.76
"843","2019-06-25",23.75
"844","2019-06-26",24.280001
"845","2019-06-27",24.58
"846","2019-06-28",24.790001
"847","2019-07-01",24.959999
"848","2019-07-02",24.950001
"849","2019-07-03",24.82
"850","2019-07-05",25.049999
"851","2019-07-08",24.33
"852","2019-07-09",23.969999
"853","2019-07-10",23.76
"854","2019-07-11",23.77
"855","2019-07-12",23.540001
"856","2019-07-15",23.540001
"857","2019-07-16",23.860001
"858","2019-07-17",23.290001
"859","2019-07-18",23.540001
"860","2019-07-19",23.629999
"861","2019-07-22",23.299999
"862","2019-07-23",23.58
"863","2019-07-24",24.25
"864","2019-07-25",24.16
"865","2019-07-26",24.09
"866","2019-07-29",23.75
"867","2019-07-30",23.66
"868","2019-07-31",23.16
"869","2019-08-01",22.59
"870","2019-08-02",22.200001
"871","2019-08-05",21
"872","2019-08-06",21.120001
"873","2019-08-07",21.059999
"874","2019-08-08",21.879999
"875","2019-08-09",21.68
"876","2019-08-12",21.52
"877","2019-08-13",22.200001
"878","2019-08-14",22.030001
"879","2019-08-15",22.07
"880","2019-08-16",22.65
"881","2019-08-19",22.690001
"882","2019-08-20",22.49
"883","2019-08-21",23.4
"884","2019-08-22",22.940001
"885","2019-08-23",22.85
"886","2019-08-26",22.549999
"887","2019-08-27",22.85
"888","2019-08-28",23.129999
"889","2019-08-29",24.379999
"890","2019-08-30",24.48
"891","2019-09-03",23.719999
"892","2019-09-04",23.35
"893","2019-09-05",23.52
"894","2019-09-06",23.540001
"895","2019-09-09",24.15
"896","2019-09-10",24.719999
"897","2019-09-11",24.84
"898","2019-09-12",25.09
"899","2019-09-13",24.26
"900","2019-09-16",23.870001
"901","2019-09-17",23.959999
"902","2019-09-18",23.959999
"903","2019-09-19",23.879999
"904","2019-09-20",23.83
"905","2019-09-23",23.76
"906","2019-09-24",23.639999
"907","2019-09-25",24.24
"908","2019-09-26",24.25
"909","2019-09-27",24.08
"910","2019-09-30",23.950001
"911","2019-10-01",23.33
"912","2019-10-02",22.93
"913","2019-10-03",22.639999
"914","2019-10-04",23.09
"915","2019-10-07",22.700001
"916","2019-10-08",22.35
"917","2019-10-09",22.17
"918","2019-10-10",22.309999
"919","2019-10-11",22.969999
"920","2019-10-14",22.780001
"921","2019-10-15",23.52
"922","2019-10-16",24.860001
"923","2019-10-17",25.41
"924","2019-10-18",26.379999
"925","2019-10-21",26.780001
"926","2019-10-22",27.389999
"927","2019-10-23",27.9
"928","2019-10-24",28.5
"929","2019-10-25",28.74
"930","2019-10-28",28.6
"931","2019-10-29",28.42
"932","2019-10-30",28.27
"933","2019-10-31",28.870001
"934","2019-11-01",28.639999
"935","2019-11-04",28.969999
"936","2019-11-05",28.309999
"937","2019-11-06",28.549999
"938","2019-11-07",28.610001
"939","2019-11-08",28.120001
"940","2019-11-11",28.25
"941","2019-11-12",27.969999
"942","2019-11-13",27.67
"943","2019-11-14",27.690001
"944","2019-11-15",28.049999
"945","2019-11-18",28.83
"946","2019-11-19",28.98
"947","2019-11-20",28.639999
"948","2019-11-21",28.24
"949","2019-11-22",28.280001
"950","2019-11-25",28.98
"951","2019-11-26",28.75
"952","2019-11-27",28.690001
"953","2019-11-29",28.24
"954","2019-12-02",27.549999
"955","2019-12-03",26.700001
"956","2019-12-04",26.82
"957","2019-12-05",26.799999
"958","2019-12-06",26.459999
"959","2019-12-09",26.08
"960","2019-12-10",25.58
"961","2019-12-11",25.84
"962","2019-12-12",26.16
"963","2019-12-13",25.58
