"","date","FBHS"
"95","2012-02-01",18.889999
"96","2012-02-02",19.25
"97","2012-02-03",19.549999
"98","2012-02-06",18.84
"99","2012-02-07",18.65
"100","2012-02-08",19.110001
"101","2012-02-09",19.219999
"102","2012-02-10",19.34
"103","2012-02-13",19.52
"104","2012-02-14",19.719999
"105","2012-02-15",19.49
"106","2012-02-16",19.52
"107","2012-02-17",19.32
"108","2012-02-21",19.459999
"109","2012-02-22",19.24
"110","2012-02-23",19.75
"111","2012-02-24",19.41
"112","2012-02-27",19.450001
"113","2012-02-28",19.24
"114","2012-02-29",19.34
"115","2012-03-01",19.370001
"116","2012-03-02",19.15
"117","2012-03-05",19.25
"118","2012-03-06",19.02
"119","2012-03-07",19.5
"120","2012-03-08",20.129999
"121","2012-03-09",20.950001
"122","2012-03-12",21.02
"123","2012-03-13",21.57
"124","2012-03-14",21.23
"125","2012-03-15",21.299999
"126","2012-03-16",21.41
"127","2012-03-19",21.450001
"128","2012-03-20",21.16
"129","2012-03-21",21.120001
"130","2012-03-22",21.290001
"131","2012-03-23",21.33
"132","2012-03-26",21.610001
"133","2012-03-27",21.65
"134","2012-03-28",22.25
"135","2012-03-29",22.200001
"136","2012-03-30",22.07
"137","2012-04-02",21.709999
"138","2012-04-03",21.610001
"139","2012-04-04",21.34
"140","2012-04-05",21.379999
"141","2012-04-09",21
"142","2012-04-10",20.209999
"143","2012-04-11",20.540001
"144","2012-04-12",20.99
"145","2012-04-13",20.690001
"146","2012-04-16",20.719999
"147","2012-04-17",20.700001
"148","2012-04-18",20.67
"149","2012-04-19",20.42
"150","2012-04-20",20.700001
"151","2012-04-23",20.389999
"152","2012-04-24",20.450001
"153","2012-04-25",20.719999
"154","2012-04-26",20.639999
"155","2012-04-27",22.530001
"156","2012-04-30",22.74
"157","2012-05-01",23.440001
"158","2012-05-02",23.870001
"159","2012-05-03",23.379999
"160","2012-05-04",23.370001
"161","2012-05-07",23.4
"162","2012-05-08",23.129999
"163","2012-05-09",22.950001
"164","2012-05-10",23.18
"165","2012-05-11",24.040001
"166","2012-05-14",23.74
"167","2012-05-15",23.620001
"168","2012-05-16",23.549999
"169","2012-05-17",22.5
"170","2012-05-18",21.780001
"171","2012-05-21",22.110001
"172","2012-05-22",22.049999
"173","2012-05-23",22
"174","2012-05-24",22.360001
"175","2012-05-25",22.6
"176","2012-05-29",23.1
"177","2012-05-30",22.84
"178","2012-05-31",22.620001
"179","2012-06-01",21.129999
"180","2012-06-04",20.58
"181","2012-06-05",20.620001
"182","2012-06-06",21.309999
"183","2012-06-07",21.700001
"184","2012-06-08",22.34
"185","2012-06-11",21.799999
"186","2012-06-12",22.02
"187","2012-06-13",21.41
"188","2012-06-14",21.59
"189","2012-06-15",21.969999
"190","2012-06-18",22.879999
"191","2012-06-19",23.209999
"192","2012-06-20",22.77
"193","2012-06-21",20.549999
"194","2012-06-22",20.469999
"195","2012-06-25",20.15
"196","2012-06-26",20.65
"197","2012-06-27",21.16
"198","2012-06-28",21.780001
"199","2012-06-29",22.27
"200","2012-07-02",23.370001
"201","2012-07-03",23.43
"202","2012-07-05",23.6
"203","2012-07-06",22.969999
"204","2012-07-09",22.610001
"205","2012-07-10",21.59
"206","2012-07-11",21.809999
"207","2012-07-12",21.809999
"208","2012-07-13",22.1
"209","2012-07-16",21.51
"210","2012-07-17",21.41
"211","2012-07-18",22.42
"212","2012-07-19",22.9
"213","2012-07-20",22.43
"214","2012-07-23",21.950001
"215","2012-07-24",21.52
"216","2012-07-25",20.73
"217","2012-07-26",21.33
"218","2012-07-27",22.129999
"219","2012-07-30",22.389999
"220","2012-07-31",22.120001
"221","2012-08-01",21.879999
"222","2012-08-02",21.41
"223","2012-08-03",22.51
"224","2012-08-06",22.709999
"225","2012-08-07",22.91
"226","2012-08-08",22.75
"227","2012-08-09",22.57
"228","2012-08-10",22.4
"229","2012-08-13",22.65
"230","2012-08-14",23.41
"231","2012-08-15",23.68
"232","2012-08-16",24.27
"233","2012-08-17",24.620001
"234","2012-08-20",24.27
"235","2012-08-21",24.209999
"236","2012-08-22",24.190001
"237","2012-08-23",24.5
"238","2012-08-24",24.65
"239","2012-08-27",24.92
"240","2012-08-28",25.09
"241","2012-08-29",25.5
"242","2012-08-30",25.370001
"243","2012-08-31",25.5
"244","2012-09-04",25.57
"245","2012-09-05",25.299999
"246","2012-09-06",26.9
"247","2012-09-07",26.639999
"248","2012-09-10",26
"249","2012-09-11",26
"250","2012-09-12",26.52
"251","2012-09-13",27.5
"252","2012-09-14",28.190001
"253","2012-09-17",27.76
"254","2012-09-18",27.280001
"255","2012-09-19",27.440001
"256","2012-09-20",27.549999
"257","2012-09-21",28.65
"258","2012-09-24",28.32
"259","2012-09-25",27.57
"260","2012-09-26",27.040001
"261","2012-09-27",27.49
"262","2012-09-28",27.01
"263","2012-10-01",26.780001
"264","2012-10-02",27.1
"265","2012-10-03",27.76
"266","2012-10-04",27.98
"267","2012-10-05",28.049999
"268","2012-10-08",27.790001
"269","2012-10-09",26.9
"270","2012-10-10",26.9
"271","2012-10-11",26.99
"272","2012-10-12",27.030001
"273","2012-10-15",27.24
"274","2012-10-16",27.879999
"275","2012-10-17",28.719999
"276","2012-10-18",29.27
"277","2012-10-19",29.309999
"278","2012-10-22",28.139999
"279","2012-10-23",26.969999
"280","2012-10-24",29.200001
"281","2012-10-25",28.440001
"282","2012-10-26",27.709999
"283","2012-10-31",28.440001
"284","2012-11-01",29.99
"285","2012-11-02",29.42
"286","2012-11-05",29.610001
"287","2012-11-06",29.33
"288","2012-11-07",29.030001
"289","2012-11-08",27.969999
"290","2012-11-09",27.99
"291","2012-11-12",27.93
"292","2012-11-13",28.209999
"293","2012-11-14",27.389999
"294","2012-11-15",26.879999
"295","2012-11-16",26.9
"296","2012-11-19",27.99
"297","2012-11-20",29.049999
"298","2012-11-21",28.99
"299","2012-11-23",29.440001
"300","2012-11-26",28.75
"301","2012-11-27",28.48
"302","2012-11-28",28.799999
"303","2012-11-29",29.66
"304","2012-11-30",29.99
"305","2012-12-03",29.75
"306","2012-12-04",30
"307","2012-12-05",29.139999
"308","2012-12-06",29.049999
"309","2012-12-07",28.959999
"310","2012-12-10",28.75
"311","2012-12-11",28.76
"312","2012-12-12",29.67
"313","2012-12-13",29.530001
"314","2012-12-14",29.32
"315","2012-12-17",29.690001
"316","2012-12-18",30.139999
"317","2012-12-19",30.01
"318","2012-12-20",30.33
"319","2012-12-21",29.92
"320","2012-12-24",29.790001
"321","2012-12-26",28.99
"322","2012-12-27",29.129999
"323","2012-12-28",28.85
"324","2012-12-31",29.219999
"325","2013-01-02",30.73
"326","2013-01-03",30.59
"327","2013-01-04",30.889999
"328","2013-01-07",30.889999
"329","2013-01-08",31.219999
"330","2013-01-09",31.549999
"331","2013-01-10",31.25
"332","2013-01-11",31.52
"333","2013-01-14",31
"334","2013-01-15",31
"335","2013-01-16",30.870001
"336","2013-01-17",31.17
"337","2013-01-18",31.690001
"338","2013-01-22",31.780001
"339","2013-01-23",31.950001
"340","2013-01-24",32.080002
"341","2013-01-25",32.380001
"342","2013-01-28",32.279999
"343","2013-01-29",32.709999
"344","2013-01-30",32.34
"345","2013-01-31",32.740002
"346","2013-02-01",33.099998
"347","2013-02-04",32.43
"348","2013-02-05",32.360001
"349","2013-02-06",32.799999
"350","2013-02-07",33.25
"351","2013-02-08",33.610001
"352","2013-02-11",33.549999
"353","2013-02-12",34.599998
"354","2013-02-13",34.619999
"355","2013-02-14",34.220001
"356","2013-02-15",34.029999
"357","2013-02-19",33.900002
"358","2013-02-20",32.560001
"359","2013-02-21",33.419998
"360","2013-02-22",34.130001
"361","2013-02-25",33.099998
"362","2013-02-26",33.900002
"363","2013-02-27",34.549999
"364","2013-02-28",34.549999
"365","2013-03-01",34.369999
"366","2013-03-04",34.919998
"367","2013-03-05",35.470001
"368","2013-03-06",36.040001
"369","2013-03-07",35.849998
"370","2013-03-08",36.02
"371","2013-03-11",35.849998
"372","2013-03-12",35.59
"373","2013-03-13",35.959999
"374","2013-03-14",36.330002
"375","2013-03-15",36.349998
"376","2013-03-18",36.259998
"377","2013-03-19",36.369999
"378","2013-03-20",37.669998
"379","2013-03-21",36.290001
"380","2013-03-22",36.68
"381","2013-03-25",37.110001
"382","2013-03-26",36.73
"383","2013-03-27",36.740002
"384","2013-03-28",37.43
"385","2013-04-01",36.23
"386","2013-04-02",35.68
"387","2013-04-03",34.580002
"388","2013-04-04",34.25
"389","2013-04-05",34.43
"390","2013-04-08",35.150002
"391","2013-04-09",35.09
"392","2013-04-10",35.560001
"393","2013-04-11",36.18
"394","2013-04-12",36.700001
"395","2013-04-15",34.450001
"396","2013-04-16",35.48
"397","2013-04-17",34.790001
"398","2013-04-18",35.060001
"399","2013-04-19",36.459999
"400","2013-04-22",36.299999
"401","2013-04-23",36.709999
"402","2013-04-24",36.240002
"403","2013-04-25",36.66
"404","2013-04-26",36.759998
"405","2013-04-29",36.450001
"406","2013-04-30",36.389999
"407","2013-05-01",36.259998
"408","2013-05-02",37.43
"409","2013-05-03",39.720001
"410","2013-05-06",40.130001
"411","2013-05-07",40.669998
"412","2013-05-08",40.459999
"413","2013-05-09",40.529999
"414","2013-05-10",40.73
"415","2013-05-13",41.32
"416","2013-05-14",42.560001
"417","2013-05-15",43.52
"418","2013-05-16",42.790001
"419","2013-05-17",43.540001
"420","2013-05-20",43.34
"421","2013-05-21",43.419998
"422","2013-05-22",42.939999
"423","2013-05-23",42.689999
"424","2013-05-24",42.759998
"425","2013-05-28",43.259998
"426","2013-05-29",42.189999
"427","2013-05-30",42.619999
"428","2013-05-31",42.279999
"429","2013-06-03",41.73
"430","2013-06-04",40.369999
"431","2013-06-05",38.919998
"432","2013-06-06",38.98
"433","2013-06-07",40.060001
"434","2013-06-10",39.029999
"435","2013-06-11",38.619999
"436","2013-06-12",38.400002
"437","2013-06-13",39.5
"438","2013-06-14",40.099998
"439","2013-06-17",41.27
"440","2013-06-18",41.91
"441","2013-06-19",41.400002
"442","2013-06-20",38.669998
"443","2013-06-21",37.82
"444","2013-06-24",36.900002
"445","2013-06-25",38.02
"446","2013-06-26",38.07
"447","2013-06-27",38.970001
"448","2013-06-28",38.740002
"449","2013-07-01",39.27
"450","2013-07-02",38.779999
"451","2013-07-03",39.25
"452","2013-07-05",39.560001
"453","2013-07-08",39.27
"454","2013-07-09",39.73
"455","2013-07-10",39.82
"456","2013-07-11",41.91
"457","2013-07-12",42.290001
"458","2013-07-15",41.580002
"459","2013-07-16",41.119999
"460","2013-07-17",41.049999
"461","2013-07-18",41.060001
"462","2013-07-19",41.439999
"463","2013-07-22",42.41
"464","2013-07-23",42.389999
"465","2013-07-24",41.650002
"466","2013-07-25",41.41
"467","2013-07-26",41.650002
"468","2013-07-29",40.959999
"469","2013-07-30",41.099998
"470","2013-07-31",41.310001
"471","2013-08-01",41.880001
"472","2013-08-02",42.5
"473","2013-08-05",41.75
"474","2013-08-06",40
"475","2013-08-07",38.799999
"476","2013-08-08",38.599998
"477","2013-08-09",38.25
"478","2013-08-12",37.900002
"479","2013-08-13",37.299999
"480","2013-08-14",37.009998
"481","2013-08-15",37.849998
"482","2013-08-16",37.98
"483","2013-08-19",37.470001
"484","2013-08-20",38.419998
"485","2013-08-21",38.82
"486","2013-08-22",38.75
"487","2013-08-23",37.889999
"488","2013-08-26",38.23
"489","2013-08-27",36.950001
"490","2013-08-28",36.970001
"491","2013-08-29",37.459999
"492","2013-08-30",36.84
"493","2013-09-03",36.790001
"494","2013-09-04",36.720001
"495","2013-09-05",37.09
"496","2013-09-06",37.84
"497","2013-09-09",39.810001
"498","2013-09-10",40.889999
"499","2013-09-11",40.740002
"500","2013-09-12",40.889999
"501","2013-09-13",40.830002
"502","2013-09-16",41.400002
"503","2013-09-17",41.619999
"504","2013-09-18",43.23
"505","2013-09-19",42.150002
"506","2013-09-20",41.200001
"507","2013-09-23",40.77
"508","2013-09-24",40.900002
"509","2013-09-25",40.889999
"510","2013-09-26",40.900002
"511","2013-09-27",41.599998
"512","2013-09-30",41.630001
"513","2013-10-01",42.650002
"514","2013-10-02",42.740002
"515","2013-10-03",42.459999
"516","2013-10-04",42.529999
"517","2013-10-07",41.279999
"518","2013-10-08",39.619999
"519","2013-10-09",39.25
"520","2013-10-10",40
"521","2013-10-11",40.740002
"522","2013-10-14",40.040001
"523","2013-10-15",38.509998
"524","2013-10-16",38.25
"525","2013-10-17",38.439999
"526","2013-10-18",39.029999
"527","2013-10-21",38.860001
"528","2013-10-22",40.73
"529","2013-10-23",40.349998
"530","2013-10-24",42.700001
"531","2013-10-25",43.41
"532","2013-10-28",43.060001
"533","2013-10-29",43.48
"534","2013-10-30",43.5
"535","2013-10-31",43.080002
"536","2013-11-01",42.490002
"537","2013-11-04",42.82
"538","2013-11-05",42.09
"539","2013-11-06",41.849998
"540","2013-11-07",41.080002
"541","2013-11-08",40.830002
"542","2013-11-11",40.599998
"543","2013-11-12",40.580002
"544","2013-11-13",41.369999
"545","2013-11-14",42.279999
"546","2013-11-15",42.240002
"547","2013-11-18",41.720001
"548","2013-11-19",41.889999
"549","2013-11-20",41.880001
"550","2013-11-21",43.25
"551","2013-11-22",42.700001
"552","2013-11-25",42.689999
"553","2013-11-26",43.75
"554","2013-11-27",44.07
"555","2013-11-29",43.599998
"556","2013-12-02",42.419998
"557","2013-12-03",42.150002
"558","2013-12-04",41.75
"559","2013-12-05",41.790001
"560","2013-12-06",42.34
"561","2013-12-09",42.650002
"562","2013-12-10",42.939999
"563","2013-12-11",42.369999
"564","2013-12-12",42.459999
"565","2013-12-13",42.509998
"566","2013-12-16",42.700001
"567","2013-12-17",42.099998
"568","2013-12-18",43.509998
"569","2013-12-19",43.27
"570","2013-12-20",44.060001
"571","2013-12-23",44.990002
"572","2013-12-24",45.259998
"573","2013-12-26",45.23
"574","2013-12-27",44.91
"575","2013-12-30",45.529999
"576","2013-12-31",45.700001
"577","2014-01-02",45.43
"578","2014-01-03",45.580002
"579","2014-01-06",44.950001
"580","2014-01-07",45.34
"581","2014-01-08",45.549999
"582","2014-01-09",45.849998
"583","2014-01-10",46.790001
"584","2014-01-13",46.34
"585","2014-01-14",47.650002
"586","2014-01-15",47.830002
"587","2014-01-16",47.139999
"588","2014-01-17",46.560001
"589","2014-01-21",47.150002
"590","2014-01-22",47.75
"591","2014-01-23",47.59
"592","2014-01-24",45.639999
"593","2014-01-27",45.330002
"594","2014-01-28",46.389999
"595","2014-01-29",45.650002
"596","2014-01-30",43.209999
"597","2014-01-31",45.060001
"598","2014-02-03",42.450001
"599","2014-02-04",43.130001
"600","2014-02-05",43.360001
"601","2014-02-06",44.43
"602","2014-02-07",44.98
"603","2014-02-10",44.060001
"604","2014-02-11",44.82
"605","2014-02-12",45.52
"606","2014-02-13",45.16
"607","2014-02-14",45.880001
"608","2014-02-18",45.849998
"609","2014-02-19",45.610001
"610","2014-02-20",45.529999
"611","2014-02-21",44.98
"612","2014-02-24",44.73
"613","2014-02-25",44.810001
"614","2014-02-26",46.529999
"615","2014-02-27",47.080002
"616","2014-02-28",46.740002
"617","2014-03-03",45.970001
"618","2014-03-04",46.84
"619","2014-03-05",46.830002
"620","2014-03-06",47.009998
"621","2014-03-07",46.580002
"622","2014-03-10",45.669998
"623","2014-03-11",45.169998
"624","2014-03-12",44.689999
"625","2014-03-13",42.75
"626","2014-03-14",43.279999
"627","2014-03-17",43.73
"628","2014-03-18",44.27
"629","2014-03-19",44.16
"630","2014-03-20",43.16
"631","2014-03-21",42.330002
"632","2014-03-24",41
"633","2014-03-25",42.060001
"634","2014-03-26",40.77
"635","2014-03-27",40.200001
"636","2014-03-28",41.790001
"637","2014-03-31",42.080002
"638","2014-04-01",42.529999
"639","2014-04-02",42.48
"640","2014-04-03",42.080002
"641","2014-04-04",42.09
"642","2014-04-07",40.619999
"643","2014-04-08",41.07
"644","2014-04-09",42
"645","2014-04-10",40.939999
"646","2014-04-11",40.450001
"647","2014-04-14",40.290001
"648","2014-04-15",40.25
"649","2014-04-16",40.860001
"650","2014-04-17",40.439999
"651","2014-04-21",40.77
"652","2014-04-22",41.400002
"653","2014-04-23",41.290001
"654","2014-04-24",42
"655","2014-04-25",40.34
"656","2014-04-28",39.459999
"657","2014-04-29",40.110001
"658","2014-04-30",39.849998
"659","2014-05-01",39.560001
"660","2014-05-02",40.82
"661","2014-05-05",40.299999
"662","2014-05-06",39.259998
"663","2014-05-07",38.959999
"664","2014-05-08",38.990002
"665","2014-05-09",39.540001
"666","2014-05-12",40.470001
"667","2014-05-13",39.889999
"668","2014-05-14",38.740002
"669","2014-05-15",37.849998
"670","2014-05-16",38.34
"671","2014-05-19",38.959999
"672","2014-05-20",38.740002
"673","2014-05-21",39.009998
"674","2014-05-22",39.889999
"675","2014-05-23",40.380001
"676","2014-05-27",40.689999
"677","2014-05-28",39.91
"678","2014-05-29",40.110001
"679","2014-05-30",39.98
"680","2014-06-02",40
"681","2014-06-03",39.970001
"682","2014-06-04",39.669998
"683","2014-06-05",39.939999
"684","2014-06-06",40.32
"685","2014-06-09",40.75
"686","2014-06-10",40.639999
"687","2014-06-11",40.529999
"688","2014-06-12",40.209999
"689","2014-06-13",39.799999
"690","2014-06-16",39.639999
"691","2014-06-17",39.240002
"692","2014-06-18",39.549999
"693","2014-06-19",40.529999
"694","2014-06-20",39.509998
"695","2014-06-23",39.299999
"696","2014-06-24",39.389999
"697","2014-06-25",39.68
"698","2014-06-26",39.09
"699","2014-06-27",39.549999
"700","2014-06-30",39.93
"701","2014-07-01",40.400002
"702","2014-07-02",40
"703","2014-07-03",40.849998
"704","2014-07-07",39.869999
"705","2014-07-08",39.240002
"706","2014-07-09",39.16
"707","2014-07-10",38.02
"708","2014-07-11",37.509998
"709","2014-07-14",37.950001
"710","2014-07-15",37.439999
"711","2014-07-16",37.560001
"712","2014-07-17",37.57
"713","2014-07-18",38.009998
"714","2014-07-21",38.169998
"715","2014-07-22",39.09
"716","2014-07-23",39
"717","2014-07-24",38.639999
"718","2014-07-25",38.189999
"719","2014-07-28",36.77
"720","2014-07-29",37.200001
"721","2014-07-30",37.240002
"722","2014-07-31",37.790001
"723","2014-08-01",37.82
"724","2014-08-04",38.450001
"725","2014-08-05",39.259998
"726","2014-08-06",39.66
"727","2014-08-07",39.84
"728","2014-08-08",41.099998
"729","2014-08-11",41.34
"730","2014-08-12",40.970001
"731","2014-08-13",41.080002
"732","2014-08-14",41.75
"733","2014-08-15",41.740002
"734","2014-08-18",42.709999
"735","2014-08-19",42.82
"736","2014-08-20",43.240002
"737","2014-08-21",43.209999
"738","2014-08-22",43.27
"739","2014-08-25",43.290001
"740","2014-08-26",43.52
"741","2014-08-27",43.200001
"742","2014-08-28",43.040001
"743","2014-08-29",43.209999
"744","2014-09-02",43.630001
"745","2014-09-03",43.450001
"746","2014-09-04",43.830002
"747","2014-09-05",43.959999
"748","2014-09-08",44.02
"749","2014-09-09",43.599998
"750","2014-09-10",43.630001
"751","2014-09-11",43.84
"752","2014-09-12",43.130001
"753","2014-09-15",42.830002
"754","2014-09-16",42.849998
"755","2014-09-17",43.509998
"756","2014-09-18",42.900002
"757","2014-09-19",42.619999
"758","2014-09-22",41.84
"759","2014-09-23",41.779999
"760","2014-09-24",41.860001
"761","2014-09-25",40.990002
"762","2014-09-26",41.639999
"763","2014-09-29",41.029999
"764","2014-09-30",41.110001
"765","2014-10-01",40.259998
"766","2014-10-02",40.549999
"767","2014-10-03",40.740002
"768","2014-10-06",40.66
"769","2014-10-07",39.869999
"770","2014-10-08",40.299999
"771","2014-10-09",39.41
"772","2014-10-10",38.5
"773","2014-10-13",37.740002
"774","2014-10-14",37.759998
"775","2014-10-15",38.220001
"776","2014-10-16",38.939999
"777","2014-10-17",40.169998
"778","2014-10-20",40.130001
"779","2014-10-21",41.009998
"780","2014-10-22",40.790001
"781","2014-10-23",41.560001
"782","2014-10-24",41.849998
"783","2014-10-27",41.990002
"784","2014-10-28",42.560001
"785","2014-10-29",42.34
"786","2014-10-30",41.889999
"787","2014-10-31",43.25
"788","2014-11-03",43.27
"789","2014-11-04",42.439999
"790","2014-11-05",41.939999
"791","2014-11-06",42.630001
"792","2014-11-07",42.799999
"793","2014-11-10",42.630001
"794","2014-11-11",42.91
"795","2014-11-12",42.810001
"796","2014-11-13",42.529999
"797","2014-11-14",42.77
"798","2014-11-17",42.09
"799","2014-11-18",42.959999
"800","2014-11-19",42.84
"801","2014-11-20",43.84
"802","2014-11-21",44.619999
"803","2014-11-24",45.77
"804","2014-11-25",45.130001
"805","2014-11-26",45.029999
"806","2014-11-28",44.919998
"807","2014-12-01",44.400002
"808","2014-12-02",45.09
"809","2014-12-03",45.610001
"810","2014-12-04",45.639999
"811","2014-12-05",45.59
"812","2014-12-08",45.07
"813","2014-12-09",45.849998
"814","2014-12-10",44.299999
"815","2014-12-11",44.59
"816","2014-12-12",44
"817","2014-12-15",43.57
"818","2014-12-16",43.860001
"819","2014-12-17",45.02
"820","2014-12-18",45.540001
"821","2014-12-19",45.080002
"822","2014-12-22",45.080002
"823","2014-12-23",44.720001
"824","2014-12-24",44.639999
"825","2014-12-26",44.779999
"826","2014-12-29",45.240002
"827","2014-12-30",45.049999
"828","2014-12-31",45.27
"829","2015-01-02",44.790001
"830","2015-01-05",44.189999
"831","2015-01-06",43.189999
"832","2015-01-07",43.810001
"833","2015-01-08",45.23
"834","2015-01-09",45.779999
"835","2015-01-12",45.84
"836","2015-01-13",45.540001
"837","2015-01-14",45.66
"838","2015-01-15",43.689999
"839","2015-01-16",44.91
"840","2015-01-20",44.23
"841","2015-01-21",44.34
"842","2015-01-22",44.84
"843","2015-01-23",44.849998
"844","2015-01-26",45.450001
"845","2015-01-27",45.34
"846","2015-01-28",45.200001
"847","2015-01-29",45.380001
"848","2015-01-30",44.790001
"849","2015-02-02",45.880001
"850","2015-02-03",47.139999
"851","2015-02-04",47.23
"852","2015-02-05",43.93
"853","2015-02-06",43.299999
"854","2015-02-09",43.040001
"855","2015-02-10",44.299999
"856","2015-02-11",44.470001
"857","2015-02-12",45.560001
"858","2015-02-13",46.580002
"859","2015-02-17",46.990002
"860","2015-02-18",47.099998
"861","2015-02-19",47.779999
"862","2015-02-20",48
"863","2015-02-23",47.869999
"864","2015-02-24",47.950001
"865","2015-02-25",47.580002
"866","2015-02-26",46.900002
"867","2015-02-27",46.32
"868","2015-03-02",47.259998
"869","2015-03-03",46.529999
"870","2015-03-04",46.369999
"871","2015-03-05",46.299999
"872","2015-03-06",44.959999
"873","2015-03-09",45.330002
"874","2015-03-10",45.009998
"875","2015-03-11",45.380001
"876","2015-03-12",45.41
"877","2015-03-13",44.889999
"878","2015-03-16",45.09
"879","2015-03-17",44.220001
"880","2015-03-18",44.970001
"881","2015-03-19",45.080002
"882","2015-03-20",46.16
"883","2015-03-23",45.880001
"884","2015-03-24",46.16
"885","2015-03-25",44.950001
"886","2015-03-26",44.349998
"887","2015-03-27",44.290001
"888","2015-03-30",47.009998
"889","2015-03-31",47.48
"890","2015-04-01",46.700001
"891","2015-04-02",46.880001
"892","2015-04-06",46.790001
"893","2015-04-07",46.279999
"894","2015-04-08",46.380001
"895","2015-04-09",45.990002
"896","2015-04-10",46.139999
"897","2015-04-13",45.919998
"898","2015-04-14",46.110001
"899","2015-04-15",45.889999
"900","2015-04-16",45.130001
"901","2015-04-17",44.860001
"902","2015-04-20",45.700001
"903","2015-04-21",46.25
"904","2015-04-22",46.630001
"905","2015-04-23",46.41
"906","2015-04-24",46.759998
"907","2015-04-27",45.619999
"908","2015-04-28",45.759998
"909","2015-04-29",45.849998
"910","2015-04-30",44.599998
"911","2015-05-01",44.459999
"912","2015-05-04",44.75
"913","2015-05-05",44.630001
"914","2015-05-06",44.07
"915","2015-05-07",44.5
"916","2015-05-08",44.59
"917","2015-05-11",44.509998
"918","2015-05-12",44.080002
"919","2015-05-13",44.93
"920","2015-05-14",45.23
"921","2015-05-15",45.220001
"922","2015-05-18",45.32
"923","2015-05-19",46.09
"924","2015-05-20",45.939999
"925","2015-05-21",46.110001
"926","2015-05-22",46.16
"927","2015-05-26",46.41
"928","2015-05-27",46.450001
"929","2015-05-28",46.560001
"930","2015-05-29",45.860001
"931","2015-06-01",46.150002
"932","2015-06-02",46.73
"933","2015-06-03",46.380001
"934","2015-06-04",45.799999
"935","2015-06-05",46.200001
"936","2015-06-08",45.900002
"937","2015-06-09",45.619999
"938","2015-06-10",46.099998
"939","2015-06-11",46.240002
"940","2015-06-12",46.25
"941","2015-06-15",45.68
"942","2015-06-16",45.779999
"943","2015-06-17",45.68
"944","2015-06-18",46.029999
"945","2015-06-19",46.049999
"946","2015-06-22",46.75
"947","2015-06-23",46.549999
"948","2015-06-24",45.689999
"949","2015-06-25",45.950001
"950","2015-06-26",46.639999
"951","2015-06-29",45.27
"952","2015-06-30",45.82
"953","2015-07-01",45.970001
"954","2015-07-02",46.02
"955","2015-07-06",45.169998
"956","2015-07-07",45.490002
"957","2015-07-08",44.82
"958","2015-07-09",44.73
"959","2015-07-10",45.040001
"960","2015-07-13",45.880001
