"","date","GABC"
"241","2007-12-14",8.833333
"242","2007-12-17",8.72
"243","2007-12-18",8.746667
"244","2007-12-19",8.533334
"245","2007-12-20",8.54
"246","2007-12-21",8.533334
"247","2007-12-24",8.22
"248","2007-12-26",8.633333
"249","2007-12-27",8.406667
"250","2007-12-28",8.46
"251","2007-12-31",8.493333
"252","2008-01-02",8.326667
"253","2008-01-03",8.306666
"254","2008-01-04",8.14
"255","2008-01-07",8.18
"256","2008-01-08",8.126667
"257","2008-01-09",8.086667
"258","2008-01-10",8.093333
"259","2008-01-11",7.94
"260","2008-01-14",7.826667
"261","2008-01-15",7.54
"262","2008-01-16",7.713333
"263","2008-01-17",7.726666
"264","2008-01-18",7.813334
"265","2008-01-22",7.966667
"266","2008-01-23",8.06
"267","2008-01-24",8.28
"268","2008-01-25",8.24
"269","2008-01-28",8.26
"270","2008-01-29",8.253333
"271","2008-01-30",8.446667
"272","2008-01-31",8.586667
"273","2008-02-01",8.72
"274","2008-02-04",8.726666
"275","2008-02-05",8.726666
"276","2008-02-06",8.666667
"277","2008-02-07",8.666667
"278","2008-02-08",8.653334
"279","2008-02-11",8.793333
"280","2008-02-12",8.806666
"281","2008-02-13",8.666667
"282","2008-02-14",8.52
"283","2008-02-15",8.14
"284","2008-02-19",8.233334
"285","2008-02-20",8.86
"286","2008-02-21",8.833333
"287","2008-02-22",8.8
"288","2008-02-25",8.8
"289","2008-02-26",8.68
"290","2008-02-27",8.68
"291","2008-02-28",8.62
"292","2008-02-29",8.386666
"293","2008-03-03",8.593333
"294","2008-03-04",8.593333
"295","2008-03-05",8.593333
"296","2008-03-06",8.833333
"297","2008-03-07",8.626667
"298","2008-03-10",8.566667
"299","2008-03-11",8.66
"300","2008-03-12",8.66
"301","2008-03-13",8.6
"302","2008-03-14",8.466666
"303","2008-03-17",8.533334
"304","2008-03-18",8.526667
"305","2008-03-19",8.413333
"306","2008-03-20",8.4
"307","2008-03-24",8.5
"308","2008-03-25",8.466666
"309","2008-03-26",8.52
"310","2008-03-27",8.493333
"311","2008-03-28",8.6
"312","2008-03-31",8.6
"313","2008-04-01",8.653334
"314","2008-04-02",8.66
"315","2008-04-03",8.513333
"316","2008-04-04",8.6
"317","2008-04-07",8.4
"318","2008-04-08",8.393333
"319","2008-04-09",8.353333
"320","2008-04-10",8.38
"321","2008-04-11",8.253333
"322","2008-04-14",8.2
"323","2008-04-15",8.2
"324","2008-04-16",8.273334
"325","2008-04-17",8.166667
"326","2008-04-18",8.173333
"327","2008-04-21",8.586667
"328","2008-04-22",8.193334
"329","2008-04-23",8.18
"330","2008-04-24",8.3
"331","2008-04-25",8.333333
"332","2008-04-28",8.593333
"333","2008-04-29",8.34
"334","2008-04-30",8.566667
"335","2008-05-01",8.52
"336","2008-05-02",8.613334
"337","2008-05-05",8.553333
"338","2008-05-06",8.333333
"339","2008-05-07",8.466666
"340","2008-05-08",8.566667
"341","2008-05-09",8.373333
"342","2008-05-12",8.5
"343","2008-05-13",8.466666
"344","2008-05-14",8.24
"345","2008-05-15",8.4
"346","2008-05-16",8.24
"347","2008-05-19",8.526667
"348","2008-05-20",8.4
"349","2008-05-21",8.82
"350","2008-05-22",8.653334
"351","2008-05-23",8.666667
"352","2008-05-27",8.566667
"353","2008-05-28",8.453333
"354","2008-05-29",8.453333
"355","2008-05-30",8.666667
"356","2008-06-02",8.2
"357","2008-06-03",8.42
"358","2008-06-04",8.213333
"359","2008-06-05",8.486667
"360","2008-06-06",8.446667
"361","2008-06-09",8.333333
"362","2008-06-10",8.333333
"363","2008-06-11",8.2
"364","2008-06-12",8.266666
"365","2008-06-13",8.1
"366","2008-06-16",8.533334
"367","2008-06-17",8
"368","2008-06-18",7.866667
"369","2008-06-19",7.92
"370","2008-06-20",7.98
"371","2008-06-23",7.74
"372","2008-06-24",7.806667
"373","2008-06-25",7.906667
"374","2008-06-26",7.74
"375","2008-06-27",7.84
"376","2008-06-30",7.74
"377","2008-07-01",7.466667
"378","2008-07-02",7.466667
"379","2008-07-03",7.5
"380","2008-07-07",7.4
"381","2008-07-08",7.46
"382","2008-07-09",7.453333
"383","2008-07-10",7.353333
"384","2008-07-11",7.333333
"385","2008-07-14",7.673333
"386","2008-07-15",7.546667
"387","2008-07-16",7.406667
"388","2008-07-17",7.9
"389","2008-07-18",8.173333
"390","2008-07-21",7.733333
"391","2008-07-22",7.733333
"392","2008-07-23",7.666667
"393","2008-07-24",7.666667
"394","2008-07-25",7.666667
"395","2008-07-28",7.666667
"396","2008-07-29",7.98
"397","2008-07-30",8.22
"398","2008-07-31",8.233334
"399","2008-08-01",8
"400","2008-08-04",8.006667
"401","2008-08-05",7.986667
"402","2008-08-06",8.046667
"403","2008-08-07",8.126667
"404","2008-08-08",8.2
"405","2008-08-11",7.966667
"406","2008-08-12",7.966667
"407","2008-08-13",7.966667
"408","2008-08-14",8
"409","2008-08-15",8.02
"410","2008-08-18",8.086667
"411","2008-08-19",8.06
"412","2008-08-20",9
"413","2008-08-21",8.8
"414","2008-08-22",7.833333
"415","2008-08-25",7.893333
"416","2008-08-26",8.066667
"417","2008-08-27",8.1
"418","2008-08-28",8.22
"419","2008-08-29",8.746667
"420","2008-09-02",8.36
"421","2008-09-03",8.746667
"422","2008-09-04",8.966666
"423","2008-09-05",8.853333
"424","2008-09-08",8.966666
"425","2008-09-09",8.84
"426","2008-09-10",8.633333
"427","2008-09-11",8.9
"428","2008-09-12",9.066667
"429","2008-09-15",8.986667
"430","2008-09-16",9.026667
"431","2008-09-17",8.986667
"432","2008-09-18",8.773334
"433","2008-09-19",8.533334
"434","2008-09-22",8.606667
"435","2008-09-23",8.5
"436","2008-09-24",8.513333
"437","2008-09-25",7.953333
"438","2008-09-26",7.926667
"439","2008-09-29",8.166667
"440","2008-09-30",7.773334
"441","2008-10-01",8.6
"442","2008-10-02",8.12
"443","2008-10-03",8.133333
"444","2008-10-06",8.006667
"445","2008-10-07",8.14
"446","2008-10-08",7.873333
"447","2008-10-09",7.913333
"448","2008-10-10",7.566667
"449","2008-10-13",7.913333
"450","2008-10-14",7.426667
"451","2008-10-15",7.446667
"452","2008-10-16",7.34
"453","2008-10-17",7.42
"454","2008-10-20",7.7
"455","2008-10-21",7.673333
"456","2008-10-22",7.6
"457","2008-10-23",7.4
"458","2008-10-24",7.133333
"459","2008-10-27",7.066667
"460","2008-10-28",7.306667
"461","2008-10-29",7.42
"462","2008-10-30",7.233333
"463","2008-10-31",7.6
"464","2008-11-03",7.253334
"465","2008-11-04",7.6
"466","2008-11-05",7.533333
"467","2008-11-06",7.6
"468","2008-11-07",7.28
"469","2008-11-10",7.6
"470","2008-11-11",7.6
"471","2008-11-12",7.593333
"472","2008-11-13",7.473333
"473","2008-11-14",7.56
"474","2008-11-17",7.466667
"475","2008-11-18",7.6
"476","2008-11-19",7.386667
"477","2008-11-20",7.493333
"478","2008-11-21",7.306667
"479","2008-11-24",7.5
"480","2008-11-25",7.666667
"481","2008-11-26",7.666667
"482","2008-11-28",7.1
"483","2008-12-01",7.653333
"484","2008-12-02",7.1
"485","2008-12-03",7.166667
"486","2008-12-04",7.453333
"487","2008-12-05",7.453333
"488","2008-12-08",7.333333
"489","2008-12-09",7.58
"490","2008-12-10",7.133333
"491","2008-12-11",7.166667
"492","2008-12-12",7.166667
"493","2008-12-15",7.193333
"494","2008-12-16",7.32
"495","2008-12-17",7.26
"496","2008-12-18",7.173333
"497","2008-12-19",7.413333
"498","2008-12-22",7.6
"499","2008-12-23",7.26
"500","2008-12-24",7.206666
"501","2008-12-26",7.206666
"502","2008-12-29",7.333333
"503","2008-12-30",7.4
"504","2008-12-31",7.593333
"505","2009-01-02",7.526667
"506","2009-01-05",7.213333
"507","2009-01-06",7.333333
"508","2009-01-07",7.333333
"509","2009-01-08",7.28
"510","2009-01-09",7.333333
"511","2009-01-12",7.28
"512","2009-01-13",7.326667
"513","2009-01-14",7.426667
"514","2009-01-15",7.233333
"515","2009-01-16",7.326667
"516","2009-01-20",7.206666
"517","2009-01-21",7.206666
"518","2009-01-22",7.2
"519","2009-01-23",7.2
"520","2009-01-26",7.166667
"521","2009-01-27",7.166667
"522","2009-01-28",7.333333
"523","2009-01-29",7.3
"524","2009-01-30",7.406667
"525","2009-02-02",7.22
"526","2009-02-03",7.333333
"527","2009-02-04",7.293334
"528","2009-02-05",7.26
"529","2009-02-06",7.326667
"530","2009-02-09",7.173333
"531","2009-02-10",7.326667
"532","2009-02-11",7.333333
"533","2009-02-12",7.2
"534","2009-02-13",7.32
"535","2009-02-17",7.2
"536","2009-02-18",7.333333
"537","2009-02-19",7.333333
"538","2009-02-20",7.333333
"539","2009-02-23",7.6
"540","2009-02-24",7.513333
"541","2009-02-25",7.5
"542","2009-02-26",7.293334
"543","2009-02-27",7.533333
"544","2009-03-02",7.173333
"545","2009-03-03",7.5
"546","2009-03-04",7.1
"547","2009-03-05",7
"548","2009-03-06",7.006667
"549","2009-03-09",6.966667
"550","2009-03-10",7.2
"551","2009-03-11",7.066667
"552","2009-03-12",7.133333
"553","2009-03-13",7.066667
"554","2009-03-16",7.066667
"555","2009-03-17",7.32
"556","2009-03-18",6.933333
"557","2009-03-19",7.26
"558","2009-03-20",7.066667
"559","2009-03-23",7.246666
"560","2009-03-24",7.46
"561","2009-03-25",7.6
"562","2009-03-26",8
"563","2009-03-27",7.546667
"564","2009-03-30",8.333333
"565","2009-03-31",7.966667
"566","2009-04-01",8.04
"567","2009-04-02",7.866667
"568","2009-04-03",8.06
"569","2009-04-06",8.613334
"570","2009-04-07",8.06
"571","2009-04-08",8
"572","2009-04-09",8.32
"573","2009-04-13",8.326667
"574","2009-04-14",8.266666
"575","2009-04-15",8.426666
"576","2009-04-16",8.613334
"577","2009-04-17",8.653334
"578","2009-04-20",8.266666
"579","2009-04-21",8.5
"580","2009-04-22",8.493333
"581","2009-04-23",7.993333
"582","2009-04-24",7.9
"583","2009-04-27",8.02
"584","2009-04-28",8.1
"585","2009-04-29",8.1
"586","2009-04-30",7.933333
"587","2009-05-01",8.266666
"588","2009-05-04",8.413333
"589","2009-05-05",8.066667
"590","2009-05-06",8.426666
"591","2009-05-07",8.386666
"592","2009-05-08",8.3
"593","2009-05-11",8.566667
"594","2009-05-12",8.566667
"595","2009-05-13",8.566667
"596","2009-05-14",8.553333
"597","2009-05-15",8.38
"598","2009-05-18",8.52
"599","2009-05-19",8.566667
"600","2009-05-20",9.266666
"601","2009-05-21",9.54
"602","2009-05-22",9.286667
"603","2009-05-26",9.246667
"604","2009-05-27",9.466666
"605","2009-05-28",8.926666
"606","2009-05-29",8.833333
"607","2009-06-01",9.16
"608","2009-06-02",9.093333
"609","2009-06-03",9.126667
"610","2009-06-04",9.1
"611","2009-06-05",9.166667
"612","2009-06-08",9.16
"613","2009-06-09",9.166667
"614","2009-06-10",9.12
"615","2009-06-11",9.653334
"616","2009-06-12",9.613334
"617","2009-06-15",9.58
"618","2009-06-16",9.246667
"619","2009-06-17",9.44
"620","2009-06-18",9.193334
"621","2009-06-19",8.906667
"622","2009-06-22",9.26
"623","2009-06-23",9.173333
"624","2009-06-24",9.993333
"625","2009-06-25",9.546667
"626","2009-06-26",10.533334
"627","2009-06-29",9.546667
"628","2009-06-30",9.606667
"629","2009-07-01",9.953333
"630","2009-07-02",9.56
"631","2009-07-06",10.153334
"632","2009-07-07",9.96
"633","2009-07-08",10.046667
"634","2009-07-09",10.16
"635","2009-07-10",10.28
"636","2009-07-13",10.273334
"637","2009-07-14",10.26
"638","2009-07-15",10.48
"639","2009-07-16",10.513333
"640","2009-07-17",10.5
"641","2009-07-20",10.56
"642","2009-07-21",10.413333
"643","2009-07-22",10.466666
"644","2009-07-23",10.733334
"645","2009-07-24",10.78
"646","2009-07-27",10.706667
"647","2009-07-28",11.553333
"648","2009-07-29",11.453333
"649","2009-07-30",11.953333
"650","2009-07-31",11.993333
"651","2009-08-03",11.106667
"652","2009-08-04",11.266666
"653","2009-08-05",11.44
"654","2009-08-06",11.473333
"655","2009-08-07",11.453333
"656","2009-08-10",11.426666
"657","2009-08-11",11.373333
"658","2009-08-12",11.42
"659","2009-08-13",11.326667
"660","2009-08-14",11.246667
"661","2009-08-17",11.26
"662","2009-08-18",11.333333
"663","2009-08-19",11.346666
"664","2009-08-20",11.393333
"665","2009-08-21",11.46
"666","2009-08-24",11.386666
"667","2009-08-25",11.46
"668","2009-08-26",11.426666
"669","2009-08-27",11.426666
"670","2009-08-28",11.126667
"671","2009-08-31",10.873333
"672","2009-09-01",10.393333
"673","2009-09-02",10.5
"674","2009-09-03",10.633333
"675","2009-09-04",10.666667
"676","2009-09-08",10.413333
"677","2009-09-09",10.473333
"678","2009-09-10",10.28
"679","2009-09-11",10.166667
"680","2009-09-14",10.233334
"681","2009-09-15",10.18
"682","2009-09-16",10.286667
"683","2009-09-17",10.233334
"684","2009-09-18",10.373333
"685","2009-09-21",10.533334
"686","2009-09-22",10.866667
"687","2009-09-23",10.62
"688","2009-09-24",10.473333
"689","2009-09-25",10.766666
"690","2009-09-28",10.826667
"691","2009-09-29",10.54
"692","2009-09-30",10.34
"693","2009-10-01",9.92
"694","2009-10-02",9.906667
"695","2009-10-05",9.906667
"696","2009-10-06",9.886666
"697","2009-10-07",10.046667
"698","2009-10-08",10.286667
"699","2009-10-09",10.153334
"700","2009-10-12",10.266666
"701","2009-10-13",10.306666
"702","2009-10-14",10.473333
"703","2009-10-15",11.333333
"704","2009-10-16",11.28
"705","2009-10-19",11.313334
"706","2009-10-20",11.313334
"707","2009-10-21",10.933333
"708","2009-10-22",10.966666
"709","2009-10-23",10.4
"710","2009-10-26",9.866667
"711","2009-10-27",9.5
"712","2009-10-28",9.76
"713","2009-10-29",9.973333
"714","2009-10-30",10.026667
"715","2009-11-02",9.933333
"716","2009-11-03",9.753333
"717","2009-11-04",9.826667
"718","2009-11-05",10.293333
"719","2009-11-06",10.153334
"720","2009-11-09",10.206667
"721","2009-11-10",9.96
"722","2009-11-11",10.28
"723","2009-11-12",9.926666
"724","2009-11-13",9.793333
"725","2009-11-16",10.633333
"726","2009-11-17",10.66
"727","2009-11-18",10.753333
"728","2009-11-19",10.353333
"729","2009-11-20",10.986667
"730","2009-11-23",11.306666
"731","2009-11-24",11.366667
"732","2009-11-25",11.333333
"733","2009-11-27",11.333333
"734","2009-11-30",11.393333
"735","2009-12-01",11.153334
"736","2009-12-02",11.253333
"737","2009-12-03",10.92
"738","2009-12-04",11.233334
"739","2009-12-07",11.18
"740","2009-12-08",11.033334
"741","2009-12-09",10.986667
"742","2009-12-10",10.793333
"743","2009-12-11",10.693334
"744","2009-12-14",10.84
"745","2009-12-15",10.52
"746","2009-12-16",10.546667
"747","2009-12-17",10.166667
"748","2009-12-18",10.666667
"749","2009-12-21",10.913333
"750","2009-12-22",10.913333
"751","2009-12-23",10.986667
"752","2009-12-24",11.073334
"753","2009-12-28",11.133333
"754","2009-12-29",10.953333
"755","2009-12-30",10.846666
"756","2009-12-31",10.833333
"757","2010-01-04",11.033334
"758","2010-01-05",10.82
"759","2010-01-06",10.38
"760","2010-01-07",10.32
"761","2010-01-08",10.14
"762","2010-01-11",10.473333
"763","2010-01-12",10.133333
"764","2010-01-13",10.093333
"765","2010-01-14",10.48
"766","2010-01-15",10.2
"767","2010-01-19",10.646667
"768","2010-01-20",10.2
"769","2010-01-21",9.866667
"770","2010-01-22",9.74
"771","2010-01-25",9.733334
"772","2010-01-26",9.506667
"773","2010-01-27",9.766666
"774","2010-01-28",9.92
"775","2010-01-29",9.906667
"776","2010-02-01",9.74
"777","2010-02-02",9.74
"778","2010-02-03",9.606667
"779","2010-02-04",9.533334
"780","2010-02-05",9.753333
"781","2010-02-08",9.453333
"782","2010-02-09",9.62
"783","2010-02-10",9.54
"784","2010-02-11",9.906667
"785","2010-02-12",10
"786","2010-02-16",9.986667
"787","2010-02-17",9.88
"788","2010-02-18",9.94
"789","2010-02-19",9.9
"790","2010-02-22",10.06
"791","2010-02-23",10.133333
"792","2010-02-24",10.333333
"793","2010-02-25",10.98
"794","2010-02-26",10.553333
"795","2010-03-01",10.833333
"796","2010-03-02",10.94
"797","2010-03-03",10.866667
"798","2010-03-04",10.92
"799","2010-03-05",11.186666
"800","2010-03-08",11.166667
"801","2010-03-09",11.2
"802","2010-03-10",11.053333
"803","2010-03-11",11.153334
"804","2010-03-12",10.893333
"805","2010-03-15",11.026667
"806","2010-03-16",11.02
"807","2010-03-17",10.893333
"808","2010-03-18",10.813334
"809","2010-03-19",10.726666
"810","2010-03-22",10.9
"811","2010-03-23",10.68
"812","2010-03-24",10.446667
"813","2010-03-25",10.266666
"814","2010-03-26",10.38
"815","2010-03-29",10.213333
"816","2010-03-30",10.266666
"817","2010-03-31",10.086667
"818","2010-04-01",10
"819","2010-04-05",10.48
"820","2010-04-06",10.286667
"821","2010-04-07",10.173333
"822","2010-04-08",10.02
"823","2010-04-09",9.9
"824","2010-04-12",9.786667
"825","2010-04-13",10.446667
"826","2010-04-14",10.606667
"827","2010-04-15",10.666667
"828","2010-04-16",10.493333
"829","2010-04-19",10.373333
"830","2010-04-20",10.473333
"831","2010-04-21",10.146667
"832","2010-04-22",10.58
"833","2010-04-23",10.48
"834","2010-04-26",10.76
"835","2010-04-27",10.42
"836","2010-04-28",10.533334
"837","2010-04-29",10.806666
"838","2010-04-30",10.606667
"839","2010-05-03",10.9
"840","2010-05-04",10.6
"841","2010-05-05",10.186666
"842","2010-05-06",10.1
"843","2010-05-07",10.166667
"844","2010-05-10",10.486667
"845","2010-05-11",10.986667
"846","2010-05-12",11.333333
"847","2010-05-13",11.353333
"848","2010-05-14",11.153334
"849","2010-05-17",11.306666
"850","2010-05-18",10.746667
"851","2010-05-19",10.826667
"852","2010-05-20",10.36
"853","2010-05-21",10.586667
"854","2010-05-24",10.366667
"855","2010-05-25",10.146667
"856","2010-05-26",10.133333
"857","2010-05-27",10.613334
"858","2010-05-28",10.64
"859","2010-06-01",10
"860","2010-06-02",10.4
"861","2010-06-03",10.44
"862","2010-06-04",10.013333
"863","2010-06-07",9.993333
"864","2010-06-08",9.96
"865","2010-06-09",10.013333
"866","2010-06-10",10.506667
"867","2010-06-11",10.433333
"868","2010-06-14",10.246667
"869","2010-06-15",10.313334
"870","2010-06-16",10.32
"871","2010-06-17",10.4
"872","2010-06-18",10.406667
"873","2010-06-21",10.213333
"874","2010-06-22",10.146667
"875","2010-06-23",10.266666
"876","2010-06-24",10.08
"877","2010-06-25",11.28
"878","2010-06-28",10.66
"879","2010-06-29",10.42
"880","2010-06-30",10.2
"881","2010-07-01",10.293333
"882","2010-07-02",10.306666
"883","2010-07-06",10.133333
"884","2010-07-07",10.4
"885","2010-07-08",10.413333
"886","2010-07-09",10.593333
"887","2010-07-12",10.393333
"888","2010-07-13",10.826667
"889","2010-07-14",10.56
"890","2010-07-15",10.526667
"891","2010-07-16",10.266666
"892","2010-07-19",10.226666
"893","2010-07-20",10.5
"894","2010-07-21",10.1
"895","2010-07-22",10.466666
"896","2010-07-23",10.593333
"897","2010-07-26",11.166667
"898","2010-07-27",10.866667
"899","2010-07-28",10.88
"900","2010-07-29",11.406667
"901","2010-07-30",11.166667
"902","2010-08-02",11.286667
"903","2010-08-03",10.96
"904","2010-08-04",11.353333
"905","2010-08-05",11.073334
"906","2010-08-06",10.88
"907","2010-08-09",11.133333
"908","2010-08-10",10.746667
"909","2010-08-11",10.34
"910","2010-08-12",10.18
"911","2010-08-13",10.006667
"912","2010-08-16",10.146667
"913","2010-08-17",10.52
"914","2010-08-18",10.766666
"915","2010-08-19",10.033334
"916","2010-08-20",10.14
"917","2010-08-23",10.14
"918","2010-08-24",10.033334
"919","2010-08-25",10.286667
"920","2010-08-26",10.066667
"921","2010-08-27",10.593333
"922","2010-08-30",10.106667
"923","2010-08-31",10.426666
"924","2010-09-01",10.726666
"925","2010-09-02",10.88
"926","2010-09-03",11.013333
"927","2010-09-07",10.62
"928","2010-09-08",10.82
"929","2010-09-09",10.866667
"930","2010-09-10",10.926666
"931","2010-09-13",11.26
"932","2010-09-14",11.026667
"933","2010-09-15",11.286667
"934","2010-09-16",11.033334
"935","2010-09-17",11.326667
"936","2010-09-20",11.54
"937","2010-09-21",11.206667
"938","2010-09-22",11.02
"939","2010-09-23",10.7
"940","2010-09-24",11.493333
"941","2010-09-27",11.206667
"942","2010-09-28",11.46
"943","2010-09-29",11.333333
"944","2010-09-30",11.44
"945","2010-10-01",11.26
"946","2010-10-04",11.133333
"947","2010-10-05",11.5
"948","2010-10-06",11.606667
"949","2010-10-07",11.58
"950","2010-10-08",11.893333
"951","2010-10-11",11.733334
"952","2010-10-12",11.813334
"953","2010-10-13",11.9
"954","2010-10-14",11.78
"955","2010-10-15",11.713333
"956","2010-10-18",11.886666
