"","date","ENTG"
"2093","2015-04-27",13.47
"2094","2015-04-28",14.04
"2095","2015-04-29",13.5
"2096","2015-04-30",13.31
"2097","2015-05-01",13.41
"2098","2015-05-04",13.29
"2099","2015-05-05",13.29
"2100","2015-05-06",13.22
"2101","2015-05-07",13.4
"2102","2015-05-08",13.35
"2103","2015-05-11",13.35
"2104","2015-05-12",13.55
"2105","2015-05-13",13.64
"2106","2015-05-14",13.77
"2107","2015-05-15",13.63
"2108","2015-05-18",13.66
"2109","2015-05-19",13.68
"2110","2015-05-20",13.75
"2111","2015-05-21",13.83
"2112","2015-05-22",13.74
"2113","2015-05-26",13.62
"2114","2015-05-27",13.97
"2115","2015-05-28",14.01
"2116","2015-05-29",13.93
"2117","2015-06-01",14.44
"2118","2015-06-02",14.14
"2119","2015-06-03",14.33
"2120","2015-06-04",14.34
"2121","2015-06-05",14.52
"2122","2015-06-08",14.26
"2123","2015-06-09",14.27
"2124","2015-06-10",14.56
"2125","2015-06-11",14.47
"2126","2015-06-12",14.36
"2127","2015-06-15",14.42
"2128","2015-06-16",14.69
"2129","2015-06-17",14.72
"2130","2015-06-18",14.84
"2131","2015-06-19",14.64
"2132","2015-06-22",14.72
"2133","2015-06-23",14.86
"2134","2015-06-24",14.91
"2135","2015-06-25",15.02
"2136","2015-06-26",14.85
"2137","2015-06-29",14.54
"2138","2015-06-30",14.57
"2139","2015-07-01",14.21
"2140","2015-07-02",14.02
"2141","2015-07-06",13.85
"2142","2015-07-07",13.75
"2143","2015-07-08",13.54
"2144","2015-07-09",13.57
"2145","2015-07-10",13.75
"2146","2015-07-13",13.9
"2147","2015-07-14",13.9
"2148","2015-07-15",14.23
"2149","2015-07-16",14.17
"2150","2015-07-17",13.95
"2151","2015-07-20",13.74
"2152","2015-07-21",13.62
"2153","2015-07-22",13.5
"2154","2015-07-23",13.37
"2155","2015-07-24",13.21
"2156","2015-07-27",13.2
"2157","2015-07-28",13.27
"2158","2015-07-29",13.41
"2159","2015-07-30",14.73
"2160","2015-07-31",14.82
"2161","2015-08-03",14.71
"2162","2015-08-04",14.5
"2163","2015-08-05",14.67
"2164","2015-08-06",14.72
"2165","2015-08-07",14.68
"2166","2015-08-10",14.75
"2167","2015-08-11",14.7
"2168","2015-08-12",14.68
"2169","2015-08-13",14.44
"2170","2015-08-14",14.45
"2171","2015-08-17",14.71
"2172","2015-08-18",14.47
"2173","2015-08-19",14.33
"2174","2015-08-20",13.82
"2175","2015-08-21",13.72
"2176","2015-08-24",13.26
"2177","2015-08-25",13.08
"2178","2015-08-26",13.47
"2179","2015-08-27",13.68
"2180","2015-08-28",13.7
"2181","2015-08-31",13.73
"2182","2015-09-01",13.32
"2183","2015-09-02",13.45
"2184","2015-09-03",13.56
"2185","2015-09-04",13.34
"2186","2015-09-08",13.75
"2187","2015-09-09",13.65
"2188","2015-09-10",13.54
"2189","2015-09-11",13.43
"2190","2015-09-14",13.47
"2191","2015-09-15",13.73
"2192","2015-09-16",13.75
"2193","2015-09-17",13.77
"2194","2015-09-18",13.54
"2195","2015-09-21",13.59
"2196","2015-09-22",13.29
"2197","2015-09-23",13.12
"2198","2015-09-24",13.05
"2199","2015-09-25",12.93
"2200","2015-09-28",12.88
"2201","2015-09-29",12.96
"2202","2015-09-30",13.19
"2203","2015-10-01",12.98
"2204","2015-10-02",13.3
"2205","2015-10-05",13.73
"2206","2015-10-06",13.77
"2207","2015-10-07",13.88
"2208","2015-10-08",13.84
"2209","2015-10-09",13.92
"2210","2015-10-12",13.82
"2211","2015-10-13",13.68
"2212","2015-10-14",13.81
"2213","2015-10-15",13.99
"2214","2015-10-16",13.95
"2215","2015-10-19",13.96
"2216","2015-10-20",14.02
"2217","2015-10-21",13.89
"2218","2015-10-22",12.95
"2219","2015-10-23",12.82
"2220","2015-10-26",12.61
"2221","2015-10-27",12.37
"2222","2015-10-28",12.88
"2223","2015-10-29",12.73
"2224","2015-10-30",12.83
"2225","2015-11-02",12.9
"2226","2015-11-03",13.03
"2227","2015-11-04",13.03
"2228","2015-11-05",13
"2229","2015-11-06",13.08
"2230","2015-11-09",13.17
"2231","2015-11-10",13.07
"2232","2015-11-11",13.06
"2233","2015-11-12",12.61
"2234","2015-11-13",12.61
"2235","2015-11-16",12.81
"2236","2015-11-17",12.74
"2237","2015-11-18",13.05
"2238","2015-11-19",13.11
"2239","2015-11-20",13.19
"2240","2015-11-23",13.1
"2241","2015-11-24",13.27
"2242","2015-11-25",13.54
"2243","2015-11-27",13.58
"2244","2015-11-30",13.62
"2245","2015-12-01",13.7
"2246","2015-12-02",13.73
"2247","2015-12-03",13.29
"2248","2015-12-04",13.68
"2249","2015-12-07",13.42
"2250","2015-12-08",13.34
"2251","2015-12-09",13.49
"2252","2015-12-10",13.58
"2253","2015-12-11",13.19
"2254","2015-12-14",13.04
"2255","2015-12-15",13.47
"2256","2015-12-16",13.74
"2257","2015-12-17",13.6
"2258","2015-12-18",13.21
"2259","2015-12-21",13.58
"2260","2015-12-22",13.76
"2261","2015-12-23",13.77
"2262","2015-12-24",13.72
"2263","2015-12-28",13.69
"2264","2015-12-29",13.76
"2265","2015-12-30",13.54
"2266","2015-12-31",13.27
"2267","2016-01-04",12.78
"2268","2016-01-05",12.76
"2269","2016-01-06",12.4
"2270","2016-01-07",11.8
"2271","2016-01-08",11.46
"2272","2016-01-11",11.6
"2273","2016-01-12",11.42
"2274","2016-01-13",10.98
"2275","2016-01-14",11.26
"2276","2016-01-15",10.89
"2277","2016-01-19",10.62
"2278","2016-01-20",10.75
"2279","2016-01-21",10.6
"2280","2016-01-22",11.18
"2281","2016-01-25",11.13
"2282","2016-01-26",11.36
"2283","2016-01-27",11.21
"2284","2016-01-28",11.11
"2285","2016-01-29",11.66
"2286","2016-02-01",11.4
"2287","2016-02-02",11.11
"2288","2016-02-03",11.43
"2289","2016-02-04",11.5
"2290","2016-02-05",11.07
"2291","2016-02-08",11.24
"2292","2016-02-09",11.7
"2293","2016-02-10",11.52
"2294","2016-02-11",11.53
"2295","2016-02-12",11.65
"2296","2016-02-16",12
"2297","2016-02-17",12.01
"2298","2016-02-18",12.12
"2299","2016-02-19",12.11
"2300","2016-02-22",12.12
"2301","2016-02-23",12.08
"2302","2016-02-24",12.2
"2303","2016-02-25",12.26
"2304","2016-02-26",12.36
"2305","2016-02-29",12.36
"2306","2016-03-01",12.55
"2307","2016-03-02",12.63
"2308","2016-03-03",12.77
"2309","2016-03-04",12.98
"2310","2016-03-07",12.95
"2311","2016-03-08",12.62
"2312","2016-03-09",12.81
"2313","2016-03-10",12.72
"2314","2016-03-11",12.92
"2315","2016-03-14",12.8
"2316","2016-03-15",12.64
"2317","2016-03-16",12.73
"2318","2016-03-17",13.06
"2319","2016-03-18",13.08
"2320","2016-03-21",13.25
"2321","2016-03-22",13.3
"2322","2016-03-23",13.1
"2323","2016-03-24",12.99
"2324","2016-03-28",12.84
"2325","2016-03-29",13.49
"2326","2016-03-30",13.57
"2327","2016-03-31",13.62
"2328","2016-04-01",13.46
"2329","2016-04-04",13.26
"2330","2016-04-05",13.17
"2331","2016-04-06",13.29
"2332","2016-04-07",13.07
"2333","2016-04-08",13.05
"2334","2016-04-11",13.24
"2335","2016-04-12",13.19
"2336","2016-04-13",13.52
"2337","2016-04-14",13.56
"2338","2016-04-15",13.55
"2339","2016-04-18",13.68
"2340","2016-04-19",13.65
"2341","2016-04-20",13.52
"2342","2016-04-21",13.52
"2343","2016-04-22",13.68
"2344","2016-04-25",13.7
"2345","2016-04-26",13.77
"2346","2016-04-27",13.9
"2347","2016-04-28",13.51
"2348","2016-04-29",13.29
"2349","2016-05-02",13.61
"2350","2016-05-03",13.58
"2351","2016-05-04",13.48
"2352","2016-05-05",13.1
"2353","2016-05-06",13.17
"2354","2016-05-09",13.22
"2355","2016-05-10",13.32
"2356","2016-05-11",13.15
"2357","2016-05-12",12.91
"2358","2016-05-13",12.96
"2359","2016-05-16",13.15
"2360","2016-05-17",12.84
"2361","2016-05-18",13.22
"2362","2016-05-19",13.11
"2363","2016-05-20",13.5
"2364","2016-05-23",13.53
"2365","2016-05-24",13.85
"2366","2016-05-25",13.99
"2367","2016-05-26",13.98
"2368","2016-05-27",14.26
"2369","2016-05-31",14.26
"2370","2016-06-01",14.39
"2371","2016-06-02",14.49
"2372","2016-06-03",14.4
"2373","2016-06-06",14.44
"2374","2016-06-07",14.59
"2375","2016-06-08",14.74
"2376","2016-06-09",14.69
"2377","2016-06-10",14.34
"2378","2016-06-13",14.18
"2379","2016-06-14",14.17
"2380","2016-06-15",14.21
"2381","2016-06-16",14.26
"2382","2016-06-17",14.27
"2383","2016-06-20",14.38
"2384","2016-06-21",14.35
"2385","2016-06-22",14.33
"2386","2016-06-23",14.74
"2387","2016-06-24",13.91
"2388","2016-06-27",13.52
"2389","2016-06-28",13.74
"2390","2016-06-29",14.03
"2391","2016-06-30",14.47
"2392","2016-07-01",14.5
"2393","2016-07-05",14.16
"2394","2016-07-06",14.19
"2395","2016-07-07",14.19
"2396","2016-07-08",14.69
"2397","2016-07-11",14.96
"2398","2016-07-12",14.98
"2399","2016-07-13",14.99
"2400","2016-07-14",15.05
"2401","2016-07-15",15
"2402","2016-07-18",14.96
"2403","2016-07-19",14.89
"2404","2016-07-20",14.95
"2405","2016-07-21",14.72
"2406","2016-07-22",14.76
"2407","2016-07-25",14.89
"2408","2016-07-26",15.22
"2409","2016-07-27",16.950001
"2410","2016-07-28",16.870001
"2411","2016-07-29",17.09
"2412","2016-08-01",16.969999
"2413","2016-08-02",16.799999
"2414","2016-08-03",16.77
"2415","2016-08-04",16.67
"2416","2016-08-05",17.09
"2417","2016-08-08",17.129999
"2418","2016-08-09",17.139999
"2419","2016-08-10",16.92
"2420","2016-08-11",16.940001
"2421","2016-08-12",17.030001
"2422","2016-08-15",17.08
"2423","2016-08-16",16.719999
"2424","2016-08-17",16.790001
"2425","2016-08-18",17.030001
"2426","2016-08-19",17.309999
"2427","2016-08-22",17.1
"2428","2016-08-23",17.57
"2429","2016-08-24",17.43
"2430","2016-08-25",17.309999
"2431","2016-08-26",17.370001
"2432","2016-08-29",17.51
"2433","2016-08-30",17.42
"2434","2016-08-31",17.040001
"2435","2016-09-01",17.280001
"2436","2016-09-02",17.27
"2437","2016-09-06",17.1
"2438","2016-09-07",17.23
"2439","2016-09-08",17
"2440","2016-09-09",16.41
"2441","2016-09-12",16.629999
"2442","2016-09-13",16.24
"2443","2016-09-14",16.110001
"2444","2016-09-15",16.35
"2445","2016-09-16",16.43
"2446","2016-09-19",16.59
"2447","2016-09-20",16.85
"2448","2016-09-21",17.08
"2449","2016-09-22",17.379999
"2450","2016-09-23",17.17
"2451","2016-09-26",16.940001
"2452","2016-09-27",17.030001
"2453","2016-09-28",17.209999
"2454","2016-09-29",17.17
"2455","2016-09-30",17.42
"2456","2016-10-03",17.200001
"2457","2016-10-04",17.16
"2458","2016-10-05",17.5
"2459","2016-10-06",17.5
"2460","2016-10-07",17.139999
"2461","2016-10-10",16.99
"2462","2016-10-11",16.48
"2463","2016-10-12",16.52
"2464","2016-10-13",16.370001
"2465","2016-10-14",16.41
"2466","2016-10-17",16.299999
"2467","2016-10-18",16.32
"2468","2016-10-19",16.43
"2469","2016-10-20",16.200001
"2470","2016-10-21",16.16
"2471","2016-10-24",16.219999
"2472","2016-10-25",16.370001
"2473","2016-10-26",15.61
"2474","2016-10-27",16.190001
"2475","2016-10-28",16.049999
"2476","2016-10-31",15.9
"2477","2016-11-01",15.6
"2478","2016-11-02",15.8
"2479","2016-11-03",15.8
"2480","2016-11-04",15.65
"2481","2016-11-07",16.299999
"2482","2016-11-08",16.299999
"2483","2016-11-09",16.85
"2484","2016-11-10",17.200001
"2485","2016-11-11",17.950001
"2486","2016-11-14",17.75
"2487","2016-11-15",18.25
"2488","2016-11-16",18.25
"2489","2016-11-17",18.35
"2490","2016-11-18",18.450001
"2491","2016-11-21",18.5
"2492","2016-11-22",18.25
"2493","2016-11-23",18.200001
"2494","2016-11-25",18.35
"2495","2016-11-28",18.25
"2496","2016-11-29",18.15
"2497","2016-11-30",17.950001
"2498","2016-12-01",17.4
"2499","2016-12-02",17.549999
"2500","2016-12-05",17.799999
"2501","2016-12-06",17.799999
"2502","2016-12-07",17.950001
"2503","2016-12-08",18.35
"2504","2016-12-09",18.35
"2505","2016-12-12",18
"2506","2016-12-13",18.549999
"2507","2016-12-14",18.200001
"2508","2016-12-15",18.549999
"2509","2016-12-16",18
"2510","2016-12-19",18.200001
"2511","2016-12-20",18.450001
"2512","2016-12-21",18.4
"2513","2016-12-22",18.1
"2514","2016-12-23",18.15
"2515","2016-12-27",18.25
"2516","2016-12-28",17.9
"2517","2016-12-29",18.049999
"2518","2016-12-30",17.9
"2519","2017-01-03",18.1
"2520","2017-01-04",18.450001
"2521","2017-01-05",18.4
"2522","2017-01-06",18.25
"2523","2017-01-09",18.1
"2524","2017-01-10",18.25
"2525","2017-01-11",18.950001
"2526","2017-01-12",18.450001
"2527","2017-01-13",18.950001
"2528","2017-01-17",18.200001
"2529","2017-01-18",18.4
"2530","2017-01-19",18.200001
"2531","2017-01-20",18.25
"2532","2017-01-23",18.549999
"2533","2017-01-24",19
"2534","2017-01-25",19.200001
"2535","2017-01-26",18.950001
"2536","2017-01-27",19.049999
"2537","2017-01-30",18.9
"2538","2017-01-31",18.75
"2539","2017-02-01",18.799999
"2540","2017-02-02",19.450001
"2541","2017-02-03",19.6
"2542","2017-02-06",19.4
"2543","2017-02-07",19.65
"2544","2017-02-08",19.73
"2545","2017-02-09",20.200001
"2546","2017-02-10",20.950001
"2547","2017-02-13",21.35
"2548","2017-02-14",21.6
"2549","2017-02-15",21.799999
"2550","2017-02-16",21.75
"2551","2017-02-17",21.950001
"2552","2017-02-21",22.15
"2553","2017-02-22",22.299999
"2554","2017-02-23",21.75
"2555","2017-02-24",21.75
"2556","2017-02-27",21.75
"2557","2017-02-28",21.200001
"2558","2017-03-01",21.799999
"2559","2017-03-02",21.549999
"2560","2017-03-03",21.200001
"2561","2017-03-06",21.299999
"2562","2017-03-07",21.35
"2563","2017-03-08",21.049999
"2564","2017-03-09",21.25
"2565","2017-03-10",21.35
"2566","2017-03-13",22.049999
"2567","2017-03-14",21.799999
"2568","2017-03-15",22.200001
"2569","2017-03-16",22.43
"2570","2017-03-17",23.35
"2571","2017-03-20",23.299999
"2572","2017-03-21",22.65
"2573","2017-03-22",22.75
"2574","2017-03-23",22.799999
"2575","2017-03-24",22.75
"2576","2017-03-27",22.950001
"2577","2017-03-28",23.049999
"2578","2017-03-29",22.799999
"2579","2017-03-30",23
"2580","2017-03-31",23.4
"2581","2017-04-03",23.35
"2582","2017-04-04",23.299999
"2583","2017-04-05",23
"2584","2017-04-06",23.4
"2585","2017-04-07",23.5
"2586","2017-04-10",23.25
"2587","2017-04-11",23.299999
"2588","2017-04-12",22.9
"2589","2017-04-13",22.549999
"2590","2017-04-17",22.85
"2591","2017-04-18",23.049999
"2592","2017-04-19",23.1
"2593","2017-04-20",23.9
"2594","2017-04-21",23.9
"2595","2017-04-24",24.049999
"2596","2017-04-25",24.25
"2597","2017-04-26",24.5
"2598","2017-04-27",25.4
"2599","2017-04-28",24.799999
"2600","2017-05-01",25.299999
"2601","2017-05-02",25.1
"2602","2017-05-03",25.049999
"2603","2017-05-04",24.9
"2604","2017-05-05",24.75
"2605","2017-05-08",24.35
"2606","2017-05-09",24.450001
"2607","2017-05-10",24.4
"2608","2017-05-11",24.35
"2609","2017-05-12",23.950001
"2610","2017-05-15",24.25
"2611","2017-05-16",24.75
"2612","2017-05-17",23.200001
"2613","2017-05-18",23.700001
"2614","2017-05-19",23.35
"2615","2017-05-22",24.299999
"2616","2017-05-23",24.25
"2617","2017-05-24",24.35
"2618","2017-05-25",24.15
"2619","2017-05-26",23.950001
"2620","2017-05-30",24.200001
"2621","2017-05-31",24.700001
"2622","2017-06-01",25.25
"2623","2017-06-02",25.9
"2624","2017-06-05",26.049999
"2625","2017-06-06",26.25
"2626","2017-06-07",26.4
"2627","2017-06-08",26.65
"2628","2017-06-09",25.799999
"2629","2017-06-12",24.9
"2630","2017-06-13",24.9
"2631","2017-06-14",24.5
"2632","2017-06-15",24
"2633","2017-06-16",24.049999
"2634","2017-06-19",24.15
"2635","2017-06-20",23.75
"2636","2017-06-21",23.6
"2637","2017-06-22",23.5
"2638","2017-06-23",23.4
"2639","2017-06-26",23.1
"2640","2017-06-27",22.450001
"2641","2017-06-28",23.4
"2642","2017-06-29",22.049999
"2643","2017-06-30",21.950001
"2644","2017-07-03",21.950001
"2645","2017-07-05",22.15
"2646","2017-07-06",22.15
"2647","2017-07-07",22.5
"2648","2017-07-10",22.4
"2649","2017-07-11",23.25
"2650","2017-07-12",23.85
"2651","2017-07-13",24.1
"2652","2017-07-14",24.549999
"2653","2017-07-17",24.93
"2654","2017-07-18",25.200001
"2655","2017-07-19",25.85
"2656","2017-07-20",25.9
"2657","2017-07-21",25.85
"2658","2017-07-24",25.799999
"2659","2017-07-25",25.65
"2660","2017-07-26",25.85
"2661","2017-07-27",26.6
"2662","2017-07-28",26.450001
"2663","2017-07-31",26.1
"2664","2017-08-01",26.299999
"2665","2017-08-02",25.25
"2666","2017-08-03",25.1
"2667","2017-08-04",24.65
"2668","2017-08-07",25.15
"2669","2017-08-08",24.85
"2670","2017-08-09",24.700001
"2671","2017-08-10",23.85
"2672","2017-08-11",24.4
"2673","2017-08-14",24.700001
"2674","2017-08-15",24.450001
"2675","2017-08-16",24.450001
"2676","2017-08-17",23.450001
"2677","2017-08-18",23.799999
"2678","2017-08-21",23.85
"2679","2017-08-22",24.35
"2680","2017-08-23",24.4
"2681","2017-08-24",24.5
"2682","2017-08-25",24.4
"2683","2017-08-28",24.5
"2684","2017-08-29",24.700001
"2685","2017-08-30",25.35
"2686","2017-08-31",25.450001
"2687","2017-09-01",25.950001
"2688","2017-09-05",25.75
"2689","2017-09-06",26.35
"2690","2017-09-07",26.65
"2691","2017-09-08",25.450001
"2692","2017-09-11",26.549999
"2693","2017-09-12",27
"2694","2017-09-13",27.200001
"2695","2017-09-14",27.35
"2696","2017-09-15",27.35
"2697","2017-09-18",27.65
"2698","2017-09-19",27.950001
"2699","2017-09-20",27.450001
"2700","2017-09-21",27.6
"2701","2017-09-22",27.85
"2702","2017-09-25",27.450001
"2703","2017-09-26",27.35
"2704","2017-09-27",28.35
"2705","2017-09-28",28.4
"2706","2017-09-29",28.85
"2707","2017-10-02",29.25
"2708","2017-10-03",29.200001
"2709","2017-10-04",29.15
"2710","2017-10-05",28.65
"2711","2017-10-06",28.950001
"2712","2017-10-09",28.85
"2713","2017-10-10",28.549999
"2714","2017-10-11",29
"2715","2017-10-12",29.299999
"2716","2017-10-13",29.65
"2717","2017-10-16",29.950001
"2718","2017-10-17",29.950001
"2719","2017-10-18",30.5
"2720","2017-10-19",30.200001
"2721","2017-10-20",30.15
"2722","2017-10-23",30.15
"2723","2017-10-24",30.35
"2724","2017-10-25",30.1
"2725","2017-10-26",32
"2726","2017-10-27",32.299999
"2727","2017-10-30",32.099998
"2728","2017-10-31",32.75
"2729","2017-11-01",31.629999
"2730","2017-11-02",31.799999
"2731","2017-11-03",32.400002
"2732","2017-11-06",32.799999
"2733","2017-11-07",32.549999
"2734","2017-11-08",32.5
"2735","2017-11-09",31.299999
"2736","2017-11-10",31.6
"2737","2017-11-13",31.700001
"2738","2017-11-14",30.950001
"2739","2017-11-15",30.75
"2740","2017-11-16",31.450001
"2741","2017-11-17",31.25
"2742","2017-11-20",31.700001
"2743","2017-11-21",32.599998
"2744","2017-11-22",31.950001
"2745","2017-11-24",32.200001
"2746","2017-11-27",32.099998
"2747","2017-11-28",32.150002
"2748","2017-11-29",29.799999
"2749","2017-11-30",30.299999
"2750","2017-12-01",29.9
"2751","2017-12-04",28.799999
"2752","2017-12-05",29.1
"2753","2017-12-06",29.15
"2754","2017-12-07",30.4
"2755","2017-12-08",29.5
"2756","2017-12-11",29.85
"2757","2017-12-12",29.549999
"2758","2017-12-13",29.5
"2759","2017-12-14",30
"2760","2017-12-15",31.25
"2761","2017-12-18",31.450001
"2762","2017-12-19",31
"2763","2017-12-20",31.049999
"2764","2017-12-21",30.65
"2765","2017-12-22",30.85
"2766","2017-12-26",30.4
"2767","2017-12-27",30.65
"2768","2017-12-28",30.799999
"2769","2017-12-29",30.450001
"2770","2018-01-02",31.65
"2771","2018-01-03",31.700001
"2772","2018-01-04",32.25
"2773","2018-01-05",32.75
"2774","2018-01-08",33.400002
"2775","2018-01-09",32.599998
"2776","2018-01-10",32.349998
"2777","2018-01-11",32.5
"2778","2018-01-12",32.5
"2779","2018-01-16",32.299999
"2780","2018-01-17",33.450001
"2781","2018-01-18",33.950001
"2782","2018-01-19",34.549999
"2783","2018-01-22",34.580002
"2784","2018-01-23",35
"2785","2018-01-24",34.650002
"2786","2018-01-25",34.049999
"2787","2018-01-26",34.5
"2788","2018-01-29",34
"2789","2018-01-30",33.349998
"2790","2018-01-31",32.549999
"2791","2018-02-01",33
"2792","2018-02-02",32.349998
"2793","2018-02-05",30.9
"2794","2018-02-06",32.650002
"2795","2018-02-07",31.6
"2796","2018-02-08",29.65
"2797","2018-02-09",30.799999
"2798","2018-02-12",31.1
"2799","2018-02-13",31.15
"2800","2018-02-14",32.299999
"2801","2018-02-15",33.099998
"2802","2018-02-16",33.049999
"2803","2018-02-20",33.650002
"2804","2018-02-21",32.799999
"2805","2018-02-22",33
"2806","2018-02-23",33.75
"2807","2018-02-26",34.349998
"2808","2018-02-27",33.700001
"2809","2018-02-28",33.200001
"2810","2018-03-01",33.049999
"2811","2018-03-02",33.650002
"2812","2018-03-05",34
"2813","2018-03-06",35.150002
"2814","2018-03-07",35.599998
"2815","2018-03-08",35.849998
"2816","2018-03-09",36.549999
"2817","2018-03-12",36.400002
"2818","2018-03-13",35.950001
"2819","2018-03-14",36.150002
"2820","2018-03-15",36.150002
"2821","2018-03-16",36.099998
"2822","2018-03-19",36.5
"2823","2018-03-20",36.25
"2824","2018-03-21",37.849998
"2825","2018-03-22",36.700001
"2826","2018-03-23",35.849998
"2827","2018-03-26",37.599998
"2828","2018-03-27",35.349998
"2829","2018-03-28",34.099998
"2830","2018-03-29",34.799999
"2831","2018-04-02",33.450001
"2832","2018-04-03",34.25
"2833","2018-04-04",34.849998
"2834","2018-04-05",34.700001
"2835","2018-04-06",33.700001
"2836","2018-04-09",34.599998
"2837","2018-04-10",35.950001
"2838","2018-04-11",36.049999
"2839","2018-04-12",36.799999
"2840","2018-04-13",36.799999
"2841","2018-04-16",36.900002
"2842","2018-04-17",37.700001
"2843","2018-04-18",37.150002
"2844","2018-04-19",34.650002
"2845","2018-04-20",33.75
"2846","2018-04-23",33.549999
"2847","2018-04-24",33.25
"2848","2018-04-25",33.299999
"2849","2018-04-26",33.400002
"2850","2018-04-27",32.599998
"2851","2018-04-30",32.200001
"2852","2018-05-01",32.799999
"2853","2018-05-02",32.799999
"2854","2018-05-03",32.700001
"2855","2018-05-04",33.5
"2856","2018-05-07",34.029999
"2857","2018-05-08",35
"2858","2018-05-09",35.450001
"2859","2018-05-10",36.049999
"2860","2018-05-11",35.599998
"2861","2018-05-14",36.049999
"2862","2018-05-15",35.849998
"2863","2018-05-16",36.5
"2864","2018-05-17",36.849998
"2865","2018-05-18",34.200001
"2866","2018-05-21",34.799999
"2867","2018-05-22",34.849998
"2868","2018-05-23",35
"2869","2018-05-24",34.900002
"2870","2018-05-25",34.700001
"2871","2018-05-29",34.950001
"2872","2018-05-30",35.349998
"2873","2018-05-31",35.099998
"2874","2018-06-01",36.049999
"2875","2018-06-04",36.75
"2876","2018-06-05",37.25
"2877","2018-06-06",37.75
"2878","2018-06-07",37.75
"2879","2018-06-08",37.900002
"2880","2018-06-11",38.099998
"2881","2018-06-12",38.849998
"2882","2018-06-13",38.700001
"2883","2018-06-14",38.849998
"2884","2018-06-15",38.279999
"2885","2018-06-18",37.349998
"2886","2018-06-19",36.599998
"2887","2018-06-20",36.200001
"2888","2018-06-21",35.900002
"2889","2018-06-22",35.349998
"2890","2018-06-25",34.450001
"2891","2018-06-26",34.799999
"2892","2018-06-27",33.700001
"2893","2018-06-28",33.950001
"2894","2018-06-29",33.900002
"2895","2018-07-02",34.450001
"2896","2018-07-03",34.049999
"2897","2018-07-05",35.099998
"2898","2018-07-06",34.849998
"2899","2018-07-09",35.549999
"2900","2018-07-10",35.400002
"2901","2018-07-11",33.849998
"2902","2018-07-12",34.900002
"2903","2018-07-13",35.049999
"2904","2018-07-16",35.349998
"2905","2018-07-17",36.5
"2906","2018-07-18",37.799999
"2907","2018-07-19",37.900002
"2908","2018-07-20",37.849998
"2909","2018-07-23",37.900002
"2910","2018-07-24",37.549999
"2911","2018-07-25",37.700001
"2912","2018-07-26",36.25
"2913","2018-07-27",35.200001
"2914","2018-07-30",34.700001
"2915","2018-07-31",35.150002
"2916","2018-08-01",35.25
"2917","2018-08-02",35.900002
"2918","2018-08-03",36
"2919","2018-08-06",36.549999
"2920","2018-08-07",36.25
"2921","2018-08-08",36.450001
"2922","2018-08-09",36.099998
"2923","2018-08-10",34.799999
"2924","2018-08-13",34.950001
"2925","2018-08-14",35.049999
"2926","2018-08-15",33.75
"2927","2018-08-16",33.5
"2928","2018-08-17",32.400002
"2929","2018-08-20",32.349998
"2930","2018-08-21",32.75
"2931","2018-08-22",33.150002
"2932","2018-08-23",33.200001
"2933","2018-08-24",33.5
"2934","2018-08-27",34.049999
"2935","2018-08-28",34.099998
"2936","2018-08-29",34.049999
"2937","2018-08-30",33.75
"2938","2018-08-31",33.900002
"2939","2018-09-04",33.099998
"2940","2018-09-05",33.099998
"2941","2018-09-06",30.379999
"2942","2018-09-07",31.4
"2943","2018-09-10",31.6
"2944","2018-09-11",31.5
"2945","2018-09-12",29.700001
"2946","2018-09-13",30.049999
"2947","2018-09-14",30.6
"2948","2018-09-17",29.85
"2949","2018-09-18",29.5
"2950","2018-09-19",29.25
"2951","2018-09-20",29.6
"2952","2018-09-21",29.950001
"2953","2018-09-24",30.200001
"2954","2018-09-25",29.450001
"2955","2018-09-26",28.950001
"2956","2018-09-27",28.700001
"2957","2018-09-28",28.950001
"2958","2018-10-01",29.24
"2959","2018-10-02",28.91
"2960","2018-10-03",29.110001
"2961","2018-10-04",28.200001
"2962","2018-10-05",28.030001
"2963","2018-10-08",27.5
"2964","2018-10-09",27.139999
"2965","2018-10-10",26.58
"2966","2018-10-11",25.74
"2967","2018-10-12",26.370001
"2968","2018-10-15",26.32
"2969","2018-10-16",27.700001
"2970","2018-10-17",27.98
"2971","2018-10-18",27.120001
"2972","2018-10-19",26.67
"2973","2018-10-22",26.77
"2974","2018-10-23",26.82
"2975","2018-10-24",24.75
"2976","2018-10-25",25.370001
"2977","2018-10-26",24.84
"2978","2018-10-29",25.52
"2979","2018-10-30",26.719999
"2980","2018-10-31",26.540001
"2981","2018-11-01",28.15
"2982","2018-11-02",28.309999
"2983","2018-11-05",27.299999
"2984","2018-11-06",27.360001
"2985","2018-11-07",27.82
"2986","2018-11-08",27.690001
"2987","2018-11-09",26.77
"2988","2018-11-12",25.73
"2989","2018-11-13",26.23
"2990","2018-11-14",26.280001
"2991","2018-11-15",27.389999
"2992","2018-11-16",27.280001
"2993","2018-11-19",26.219999
"2994","2018-11-20",27.26
"2995","2018-11-21",27.280001
"2996","2018-11-23",27.5
"2997","2018-11-26",28.27
"2998","2018-11-27",27.83
"2999","2018-11-28",29.139999
"3000","2018-11-29",28.940001
"3001","2018-11-30",29.4
"3002","2018-12-03",30.290001
"3003","2018-12-04",28.549999
"3004","2018-12-06",27.860001
"3005","2018-12-07",26.700001
"3006","2018-12-10",26.719999
