"","date","HIFS"
"175","2007-09-12",30.42
"176","2007-09-13",30.42
"177","2007-09-14",30.42
"178","2007-09-17",30.42
"179","2007-09-18",30.42
"180","2007-09-19",29.5
"181","2007-09-20",29.5
"182","2007-09-21",29.5
"183","2007-09-24",29.5
"184","2007-09-25",29.5
"185","2007-09-26",29.5
"186","2007-09-27",29.5
"187","2007-09-28",30.66
"188","2007-10-01",30.66
"189","2007-10-02",30.66
"190","2007-10-03",30.66
"191","2007-10-04",30.66
"192","2007-10-05",30.66
"193","2007-10-08",30.66
"194","2007-10-09",30.66
"195","2007-10-10",30.66
"196","2007-10-11",30.75
"197","2007-10-12",31.68
"198","2007-10-15",31.33
"199","2007-10-16",31.33
"200","2007-10-17",31.33
"201","2007-10-18",31.33
"202","2007-10-19",32.099998
"203","2007-10-22",32.099998
"204","2007-10-23",32.099998
"205","2007-10-24",31.75
"206","2007-10-25",30.780001
"207","2007-10-26",30.780001
"208","2007-10-29",30.780001
"209","2007-10-30",30.780001
"210","2007-10-31",30.780001
"211","2007-11-01",30.82
"212","2007-11-02",30.870001
"213","2007-11-05",30.870001
"214","2007-11-06",30.08
"215","2007-11-07",31.530001
"216","2007-11-08",32.25
"217","2007-11-09",31.719999
"218","2007-11-12",31.719999
"219","2007-11-13",31.719999
"220","2007-11-14",32
"221","2007-11-15",32
"222","2007-11-16",32
"223","2007-11-19",32
"224","2007-11-20",31.120001
"225","2007-11-21",31.120001
"226","2007-11-23",32
"227","2007-11-26",32
"228","2007-11-27",32
"229","2007-11-28",31.030001
"230","2007-11-29",31.030001
"231","2007-11-30",31
"232","2007-12-03",31
"233","2007-12-04",31.059999
"234","2007-12-05",31.059999
"235","2007-12-06",31.93
"236","2007-12-07",31.530001
"237","2007-12-10",31.530001
"238","2007-12-11",31.530001
"239","2007-12-12",29.52
"240","2007-12-13",29.52
"241","2007-12-14",31.4
"242","2007-12-17",29.5
"243","2007-12-18",30
"244","2007-12-19",30
"245","2007-12-20",30
"246","2007-12-21",30
"247","2007-12-24",30
"248","2007-12-26",30
"249","2007-12-27",30
"250","2007-12-28",30.75
"251","2007-12-31",29.639999
"252","2008-01-02",29.639999
"253","2008-01-03",29.639999
"254","2008-01-04",29.32
"255","2008-01-07",29.32
"256","2008-01-08",29.940001
"257","2008-01-09",29
"258","2008-01-10",29
"259","2008-01-11",29
"260","2008-01-14",28.049999
"261","2008-01-15",28.049999
"262","2008-01-16",28.049999
"263","2008-01-17",29.65
"264","2008-01-18",29.65
"265","2008-01-22",30
"266","2008-01-23",30
"267","2008-01-24",31.75
"268","2008-01-25",32.990002
"269","2008-01-28",32
"270","2008-01-29",32
"271","2008-01-30",32
"272","2008-01-31",32
"273","2008-02-01",32
"274","2008-02-04",32
"275","2008-02-05",31.950001
"276","2008-02-06",32
"277","2008-02-07",32
"278","2008-02-08",32
"279","2008-02-11",32
"280","2008-02-12",32
"281","2008-02-13",32
"282","2008-02-14",32
"283","2008-02-15",31.6
"284","2008-02-19",31.6
"285","2008-02-20",30.52
"286","2008-02-21",30.5
"287","2008-02-22",30.5
"288","2008-02-25",30.5
"289","2008-02-26",30.5
"290","2008-02-27",30.5
"291","2008-02-28",30.5
"292","2008-02-29",29.68
"293","2008-03-03",29.68
"294","2008-03-04",29.68
"295","2008-03-05",29.68
"296","2008-03-06",29.68
"297","2008-03-07",29.68
"298","2008-03-10",29.68
"299","2008-03-11",30.4
"300","2008-03-12",29.57
"301","2008-03-13",29.57
"302","2008-03-14",29.57
"303","2008-03-17",29.35
"304","2008-03-18",29.35
"305","2008-03-19",29.35
"306","2008-03-20",29.35
"307","2008-03-24",29.950001
"308","2008-03-25",29
"309","2008-03-26",29
"310","2008-03-27",29
"311","2008-03-28",29
"312","2008-03-31",29
"313","2008-04-01",29
"314","2008-04-02",29
"315","2008-04-03",29
"316","2008-04-04",29
"317","2008-04-07",29.049999
"318","2008-04-08",28.950001
"319","2008-04-09",28.950001
"320","2008-04-10",28.950001
"321","2008-04-11",28.950001
"322","2008-04-14",28.950001
"323","2008-04-15",28.950001
"324","2008-04-16",28.9
"325","2008-04-17",28.9
"326","2008-04-18",28.469999
"327","2008-04-21",29.4
"328","2008-04-22",29.4
"329","2008-04-23",28.6
"330","2008-04-24",30.280001
"331","2008-04-25",30.85
"332","2008-04-28",31
"333","2008-04-29",31.5
"334","2008-04-30",31.5
"335","2008-05-01",31.5
"336","2008-05-02",31.5
"337","2008-05-05",29.5
"338","2008-05-06",29.5
"339","2008-05-07",29.549999
"340","2008-05-08",29.549999
"341","2008-05-09",29.25
"342","2008-05-12",29.25
"343","2008-05-13",29.25
"344","2008-05-14",29.16
"345","2008-05-15",29.16
"346","2008-05-16",29.16
"347","2008-05-19",28.950001
"348","2008-05-20",28.950001
"349","2008-05-21",28.950001
"350","2008-05-22",28.950001
"351","2008-05-23",28.950001
"352","2008-05-27",28.950001
"353","2008-05-28",28.950001
"354","2008-05-29",28.75
"355","2008-05-30",28.75
"356","2008-06-02",28.75
"357","2008-06-03",28.75
"358","2008-06-04",28.75
"359","2008-06-05",28.75
"360","2008-06-06",28.75
"361","2008-06-09",31.5
"362","2008-06-10",31.49
"363","2008-06-11",31.5
"364","2008-06-12",31.5
"365","2008-06-13",31.5
"366","2008-06-16",31.5
"367","2008-06-17",31.5
"368","2008-06-18",31.5
"369","2008-06-19",31.5
"370","2008-06-20",31
"371","2008-06-23",31
"372","2008-06-24",29.26
"373","2008-06-25",29.5
"374","2008-06-26",29.5
"375","2008-06-27",29.26
"376","2008-06-30",29.26
"377","2008-07-01",29.26
"378","2008-07-02",26.799999
"379","2008-07-03",27
"380","2008-07-07",28.5
"381","2008-07-08",28.5
"382","2008-07-09",28.5
"383","2008-07-10",28.5
"384","2008-07-11",28.5
"385","2008-07-14",26.91
"386","2008-07-15",28.440001
"387","2008-07-16",26.9
"388","2008-07-17",27.790001
"389","2008-07-18",27.75
"390","2008-07-21",27.799999
"391","2008-07-22",27.48
"392","2008-07-23",28.450001
"393","2008-07-24",28.450001
"394","2008-07-25",29.01
"395","2008-07-28",29.01
"396","2008-07-29",29.01
"397","2008-07-30",29.01
"398","2008-07-31",30
"399","2008-08-01",30
"400","2008-08-04",30
"401","2008-08-05",29.860001
"402","2008-08-06",29.860001
"403","2008-08-07",29.860001
"404","2008-08-08",29.02
"405","2008-08-11",29.02
"406","2008-08-12",29.85
"407","2008-08-13",29.85
"408","2008-08-14",29.5
"409","2008-08-15",29.5
"410","2008-08-18",29.5
"411","2008-08-19",29.5
"412","2008-08-20",29.52
"413","2008-08-21",30.959999
"414","2008-08-22",30.959999
"415","2008-08-25",30.959999
"416","2008-08-26",30.959999
"417","2008-08-27",30.959999
"418","2008-08-28",30.959999
"419","2008-08-29",30
"420","2008-09-02",29.5
"421","2008-09-03",29.5
"422","2008-09-04",29.5
"423","2008-09-05",30.49
"424","2008-09-08",30.49
"425","2008-09-09",30.5
"426","2008-09-10",30.5
"427","2008-09-11",30.5
"428","2008-09-12",29.15
"429","2008-09-15",29.15
"430","2008-09-16",28.75
"431","2008-09-17",28
"432","2008-09-18",28
"433","2008-09-19",29.5
"434","2008-09-22",27.049999
"435","2008-09-23",27.049999
"436","2008-09-24",27.049999
"437","2008-09-25",27.25
"438","2008-09-26",27.25
"439","2008-09-29",27.25
"440","2008-09-30",27
"441","2008-10-01",27.49
"442","2008-10-02",27.01
"443","2008-10-03",27.01
"444","2008-10-06",27.049999
"445","2008-10-07",27
"446","2008-10-08",26
"447","2008-10-09",25.790001
"448","2008-10-10",27
"449","2008-10-13",25.879999
"450","2008-10-14",27.9
"451","2008-10-15",27
"452","2008-10-16",27
"453","2008-10-17",27.950001
"454","2008-10-20",25.75
"455","2008-10-21",28
"456","2008-10-22",28
"457","2008-10-23",30
"458","2008-10-24",28
"459","2008-10-27",28
"460","2008-10-28",28.5
"461","2008-10-29",28
"462","2008-10-30",29
"463","2008-10-31",28.9
"464","2008-11-03",28.799999
"465","2008-11-04",28.799999
"466","2008-11-05",29
"467","2008-11-06",28.99
"468","2008-11-07",28
"469","2008-11-10",28
"470","2008-11-11",28
"471","2008-11-12",28.969999
"472","2008-11-13",28.940001
"473","2008-11-14",28.940001
"474","2008-11-17",28.99
"475","2008-11-18",28.99
"476","2008-11-19",28.99
"477","2008-11-20",27.049999
"478","2008-11-21",28.9
"479","2008-11-24",28.9
"480","2008-11-25",28.25
"481","2008-11-26",28.25
"482","2008-11-28",28.25
"483","2008-12-01",29
"484","2008-12-02",29
"485","2008-12-03",27.440001
"486","2008-12-04",27.440001
"487","2008-12-05",27.440001
"488","2008-12-08",26.969999
"489","2008-12-09",27
"490","2008-12-10",27
"491","2008-12-11",25.75
"492","2008-12-12",25.75
"493","2008-12-15",25.25
"494","2008-12-16",27.459999
"495","2008-12-17",27.5
"496","2008-12-18",29.99
"497","2008-12-19",25.219999
"498","2008-12-22",27.99
"499","2008-12-23",27.99
"500","2008-12-24",27.99
"501","2008-12-26",27.99
"502","2008-12-29",27.99
"503","2008-12-30",27.440001
"504","2008-12-31",25.09
"505","2009-01-02",27.91
"506","2009-01-05",26.91
"507","2009-01-06",27.25
"508","2009-01-07",26.549999
"509","2009-01-08",26.6
"510","2009-01-09",25.110001
"511","2009-01-12",25.110001
"512","2009-01-13",26
"513","2009-01-14",25.110001
"514","2009-01-15",25.93
"515","2009-01-16",25.969999
"516","2009-01-20",26.450001
"517","2009-01-21",26.450001
"518","2009-01-22",25.290001
"519","2009-01-23",28.5
"520","2009-01-26",25
"521","2009-01-27",25.139999
"522","2009-01-28",25.469999
"523","2009-01-29",25.469999
"524","2009-01-30",25.5
"525","2009-02-02",24.77
"526","2009-02-03",25.469999
"527","2009-02-04",26
"528","2009-02-05",26.01
"529","2009-02-06",28.049999
"530","2009-02-09",27.299999
"531","2009-02-10",28.75
"532","2009-02-11",28.99
"533","2009-02-12",28.940001
"534","2009-02-13",26.209999
"535","2009-02-17",26.209999
"536","2009-02-18",27.93
"537","2009-02-19",27.98
"538","2009-02-20",27.98
"539","2009-02-23",25
"540","2009-02-24",26
"541","2009-02-25",26
"542","2009-02-26",25.99
"543","2009-02-27",26
"544","2009-03-02",23.34
"545","2009-03-03",23
"546","2009-03-04",23.51
"547","2009-03-05",23.469999
"548","2009-03-06",23.5
"549","2009-03-09",23.5
"550","2009-03-10",25
"551","2009-03-11",24.32
"552","2009-03-12",27
"553","2009-03-13",28.5
"554","2009-03-16",28.5
"555","2009-03-17",28.5
"556","2009-03-18",27
"557","2009-03-19",27
"558","2009-03-20",27
"559","2009-03-23",28.65
"560","2009-03-24",26.5
"561","2009-03-25",26.5
"562","2009-03-26",26.1
"563","2009-03-27",26.1
"564","2009-03-30",26.1
"565","2009-03-31",27.5
"566","2009-04-01",27.5
"567","2009-04-02",27.25
"568","2009-04-03",28
"569","2009-04-06",27.5
"570","2009-04-07",27.5
"571","2009-04-08",27.5
"572","2009-04-09",27.5
"573","2009-04-13",27.25
"574","2009-04-14",27.25
"575","2009-04-15",27.25
"576","2009-04-16",27.25
"577","2009-04-17",27.25
"578","2009-04-20",27.25
"579","2009-04-21",27.040001
"580","2009-04-22",27.75
"581","2009-04-23",27.75
"582","2009-04-24",27.01
"583","2009-04-27",27.01
"584","2009-04-28",27.01
"585","2009-04-29",27.01
"586","2009-04-30",27.5
"587","2009-05-01",27.25
"588","2009-05-04",28
"589","2009-05-05",28
"590","2009-05-06",28
"591","2009-05-07",29.23
"592","2009-05-08",29.5
"593","2009-05-11",28.049999
"594","2009-05-12",28.049999
"595","2009-05-13",28
"596","2009-05-14",28
"597","2009-05-15",28
"598","2009-05-18",28.01
"599","2009-05-19",28.01
"600","2009-05-20",28.01
"601","2009-05-21",28
"602","2009-05-22",28
"603","2009-05-26",27.25
"604","2009-05-27",27.25
"605","2009-05-28",27.75
"606","2009-05-29",27.75
"607","2009-06-01",27.75
"608","2009-06-02",27.75
"609","2009-06-03",27.75
"610","2009-06-04",27.75
"611","2009-06-05",27.75
"612","2009-06-08",27.75
"613","2009-06-09",27.75
"614","2009-06-10",28.049999
"615","2009-06-11",28.049999
"616","2009-06-12",28.049999
"617","2009-06-15",28.049999
"618","2009-06-16",28.049999
"619","2009-06-17",29.639999
"620","2009-06-18",29.639999
"621","2009-06-19",29.33
"622","2009-06-22",29.33
"623","2009-06-23",29.33
"624","2009-06-24",29.4
"625","2009-06-25",29.459999
"626","2009-06-26",29.459999
"627","2009-06-29",30
"628","2009-06-30",30.049999
"629","2009-07-01",30.5
"630","2009-07-02",28.120001
"631","2009-07-06",29.25
"632","2009-07-07",29.25
"633","2009-07-08",29.25
"634","2009-07-09",29.25
"635","2009-07-10",29.25
"636","2009-07-13",29.25
"637","2009-07-14",29.25
"638","2009-07-15",29.01
"639","2009-07-16",29.01
"640","2009-07-17",29.01
"641","2009-07-20",29.01
"642","2009-07-21",30.5
"643","2009-07-22",31.25
"644","2009-07-23",32.75
"645","2009-07-24",31.1
"646","2009-07-27",31.1
"647","2009-07-28",31.1
"648","2009-07-29",32.830002
"649","2009-07-30",32.830002
"650","2009-07-31",32.830002
"651","2009-08-03",33.950001
"652","2009-08-04",31
"653","2009-08-05",31
"654","2009-08-06",30.799999
"655","2009-08-07",30.799999
"656","2009-08-10",30.799999
"657","2009-08-11",30.799999
"658","2009-08-12",30.799999
"659","2009-08-13",32
"660","2009-08-14",32
"661","2009-08-17",32
"662","2009-08-18",32
"663","2009-08-19",32
"664","2009-08-20",32
"665","2009-08-21",32
"666","2009-08-24",32
"667","2009-08-25",32
"668","2009-08-26",31.5
"669","2009-08-27",31.5
"670","2009-08-28",31.75
"671","2009-08-31",31.790001
"672","2009-09-01",32.75
"673","2009-09-02",31.75
"674","2009-09-03",32
"675","2009-09-04",32
"676","2009-09-08",32
"677","2009-09-09",32.400002
"678","2009-09-10",32.400002
"679","2009-09-11",32.400002
"680","2009-09-14",31
"681","2009-09-15",31
"682","2009-09-16",31.23
"683","2009-09-17",31.25
"684","2009-09-18",31.25
"685","2009-09-21",31.25
"686","2009-09-22",30.610001
"687","2009-09-23",30.610001
"688","2009-09-24",31.75
"689","2009-09-25",31.030001
"690","2009-09-28",30.57
"691","2009-09-29",30.57
"692","2009-09-30",30.57
"693","2009-10-01",31.23
"694","2009-10-02",31.23
"695","2009-10-05",31.23
"696","2009-10-06",31.23
"697","2009-10-07",31
"698","2009-10-08",31
"699","2009-10-09",31
"700","2009-10-12",31
"701","2009-10-13",29
"702","2009-10-14",29
"703","2009-10-15",29
"704","2009-10-16",29
"705","2009-10-19",29
"706","2009-10-20",29
"707","2009-10-21",29.01
"708","2009-10-22",29.01
"709","2009-10-23",29.65
"710","2009-10-26",29.75
"711","2009-10-27",29.75
"712","2009-10-28",29.290001
"713","2009-10-29",28.5
"714","2009-10-30",28.5
"715","2009-11-02",28.5
"716","2009-11-03",31
"717","2009-11-04",29.35
"718","2009-11-05",29.35
"719","2009-11-06",31
"720","2009-11-09",31.5
"721","2009-11-10",31.5
"722","2009-11-11",31.5
"723","2009-11-12",31.5
"724","2009-11-13",31.5
"725","2009-11-16",31.5
"726","2009-11-17",31.5
"727","2009-11-18",31.5
"728","2009-11-19",31.5
"729","2009-11-20",31.01
"730","2009-11-23",31.01
"731","2009-11-24",31
"732","2009-11-25",30.25
"733","2009-11-27",30.25
"734","2009-11-30",30.25
"735","2009-12-01",29.51
"736","2009-12-02",29.51
"737","2009-12-03",29.51
"738","2009-12-04",31.93
"739","2009-12-07",31.5
"740","2009-12-08",31.5
"741","2009-12-09",31
"742","2009-12-10",31.49
"743","2009-12-11",31.5
"744","2009-12-14",32
"745","2009-12-15",32
"746","2009-12-16",31.99
"747","2009-12-17",32
"748","2009-12-18",32
"749","2009-12-21",32.27
"750","2009-12-22",32.400002
"751","2009-12-23",32.400002
"752","2009-12-24",32.400002
"753","2009-12-28",31.98
"754","2009-12-29",31.5
"755","2009-12-30",31.5
"756","2009-12-31",30.690001
"757","2010-01-04",30.559999
"758","2010-01-05",30.5
"759","2010-01-06",32.73
"760","2010-01-07",32.73
"761","2010-01-08",32.75
"762","2010-01-11",31.26
"763","2010-01-12",30.5
"764","2010-01-13",30.5
"765","2010-01-14",32.75
"766","2010-01-15",32.75
"767","2010-01-19",31.99
"768","2010-01-20",31.99
"769","2010-01-21",31.959999
"770","2010-01-22",32
"771","2010-01-25",32
"772","2010-01-26",32
"773","2010-01-27",32.029999
"774","2010-01-28",32.75
"775","2010-01-29",32.75
"776","2010-02-01",31.26
"777","2010-02-02",32.16
"778","2010-02-03",33
"779","2010-02-04",33
"780","2010-02-05",32.529999
"781","2010-02-08",32.900002
"782","2010-02-09",32.900002
"783","2010-02-10",32.900002
"784","2010-02-11",33.849998
"785","2010-02-12",32.790001
"786","2010-02-16",32.5
"787","2010-02-17",32.889999
"788","2010-02-18",32.889999
"789","2010-02-19",32.889999
"790","2010-02-22",32.700001
"791","2010-02-23",32.700001
"792","2010-02-24",32.700001
"793","2010-02-25",32.75
"794","2010-02-26",32.700001
"795","2010-03-01",32.650002
"796","2010-03-02",32.650002
"797","2010-03-03",32.650002
"798","2010-03-04",31.889999
"799","2010-03-05",33.5
"800","2010-03-08",33.490002
"801","2010-03-09",33.490002
"802","2010-03-10",33.490002
"803","2010-03-11",33.490002
"804","2010-03-12",33.490002
"805","2010-03-15",32.5
"806","2010-03-16",32
"807","2010-03-17",32
"808","2010-03-18",32
"809","2010-03-19",32.470001
"810","2010-03-22",33
"811","2010-03-23",33
"812","2010-03-24",33.150002
"813","2010-03-25",31.92
"814","2010-03-26",33.360001
"815","2010-03-29",32.900002
"816","2010-03-30",34.700001
"817","2010-03-31",34.669998
"818","2010-04-01",34.380001
"819","2010-04-05",34.75
"820","2010-04-06",34.049999
"821","2010-04-07",33.860001
"822","2010-04-08",33.860001
"823","2010-04-09",34.259998
"824","2010-04-12",34
"825","2010-04-13",34.279999
"826","2010-04-14",35
"827","2010-04-15",34.639999
"828","2010-04-16",35.5
"829","2010-04-19",36
"830","2010-04-20",36.049999
"831","2010-04-21",36
"832","2010-04-22",36.25
"833","2010-04-23",36.02
"834","2010-04-26",36.049999
"835","2010-04-27",36
"836","2010-04-28",36
"837","2010-04-29",36
"838","2010-04-30",36.009998
"839","2010-05-03",36.060001
"840","2010-05-04",36.060001
"841","2010-05-05",36.330002
"842","2010-05-06",36.150002
"843","2010-05-07",35.950001
"844","2010-05-10",36.360001
"845","2010-05-11",36.099998
"846","2010-05-12",36.099998
"847","2010-05-13",36.099998
"848","2010-05-14",36.57
"849","2010-05-17",36.02
"850","2010-05-18",36.860001
"851","2010-05-19",36.860001
"852","2010-05-20",37.830002
"853","2010-05-21",36.630001
"854","2010-05-24",36.630001
"855","2010-05-25",36.709999
"856","2010-05-26",36.759998
"857","2010-05-27",36.759998
"858","2010-05-28",37.73
"859","2010-06-01",37.720001
"860","2010-06-02",37.720001
"861","2010-06-03",38
"862","2010-06-04",37.66
"863","2010-06-07",37
"864","2010-06-08",37
"865","2010-06-09",37
"866","2010-06-10",37
"867","2010-06-11",37
"868","2010-06-14",36.560001
"869","2010-06-15",36.700001
"870","2010-06-16",36.700001
"871","2010-06-17",36.700001
"872","2010-06-18",38
"873","2010-06-21",38
"874","2010-06-22",38
"875","2010-06-23",38
"876","2010-06-24",38
"877","2010-06-25",37.93
"878","2010-06-28",38
"879","2010-06-29",36.790001
"880","2010-06-30",36.93
"881","2010-07-01",37.099998
"882","2010-07-02",37.099998
"883","2010-07-06",36.150002
"884","2010-07-07",36.150002
"885","2010-07-08",36.150002
"886","2010-07-09",36.150002
"887","2010-07-12",37.799999
"888","2010-07-13",37.150002
"889","2010-07-14",36.700001
"890","2010-07-15",36.700001
"891","2010-07-16",36.959999
"892","2010-07-19",37.400002
"893","2010-07-20",37.5
"894","2010-07-21",37.290001
"895","2010-07-22",37.290001
"896","2010-07-23",38.5
"897","2010-07-26",38.5
"898","2010-07-27",36.720001
"899","2010-07-28",36.720001
"900","2010-07-29",36.720001
"901","2010-07-30",36.720001
"902","2010-08-02",36.650002
"903","2010-08-03",36.650002
"904","2010-08-04",37.290001
"905","2010-08-05",37.290001
"906","2010-08-06",37.290001
"907","2010-08-09",37.290001
"908","2010-08-10",38.27
"909","2010-08-11",38.290001
"910","2010-08-12",38.290001
"911","2010-08-13",38.290001
"912","2010-08-16",37.049999
"913","2010-08-17",37.389999
"914","2010-08-18",37.049999
"915","2010-08-19",38.400002
"916","2010-08-20",35.09
"917","2010-08-23",35.09
"918","2010-08-24",37
"919","2010-08-25",36.049999
"920","2010-08-26",38.470001
"921","2010-08-27",37.299999
"922","2010-08-30",38.490002
"923","2010-08-31",38
"924","2010-09-01",37.939999
"925","2010-09-02",37.939999
"926","2010-09-03",37.939999
"927","2010-09-07",37.939999
"928","2010-09-08",37.939999
"929","2010-09-09",38.25
"930","2010-09-10",38.25
"931","2010-09-13",37.16
"932","2010-09-14",37.16
"933","2010-09-15",37.5
"934","2010-09-16",37.5
"935","2010-09-17",39
"936","2010-09-20",39.5
"937","2010-09-21",40.73
"938","2010-09-22",41
"939","2010-09-23",40.02
"940","2010-09-24",39
"941","2010-09-27",39.630001
"942","2010-09-28",38.549999
"943","2010-09-29",38.099998
"944","2010-09-30",37.619999
"945","2010-10-01",37.619999
"946","2010-10-04",37.75
"947","2010-10-05",37.299999
"948","2010-10-06",37.099998
"949","2010-10-07",37.75
"950","2010-10-08",37.970001
"951","2010-10-11",37.970001
"952","2010-10-12",37.900002
"953","2010-10-13",37.950001
"954","2010-10-14",37.950001
"955","2010-10-15",37.950001
"956","2010-10-18",38.110001
"957","2010-10-19",39.5
"958","2010-10-20",38.540001
"959","2010-10-21",39.490002
"960","2010-10-22",39.490002
"961","2010-10-25",39.490002
"962","2010-10-26",39.150002
"963","2010-10-27",39.91
"964","2010-10-28",40.240002
"965","2010-10-29",40
"966","2010-11-01",39.779999
"967","2010-11-02",40
"968","2010-11-03",39.5
"969","2010-11-04",39.5
"970","2010-11-05",40.41
"971","2010-11-08",41
"972","2010-11-09",41
"973","2010-11-10",41.25
"974","2010-11-11",41.25
"975","2010-11-12",41.25
"976","2010-11-15",41.950001
"977","2010-11-16",42.509998
"978","2010-11-17",42.009998
"979","2010-11-18",42.009998
"980","2010-11-19",42.25
"981","2010-11-22",43.75
"982","2010-11-23",43.139999
"983","2010-11-24",43.139999
"984","2010-11-26",42.700001
"985","2010-11-29",42.900002
"986","2010-11-30",42
"987","2010-12-01",42.5
"988","2010-12-02",42.009998
"989","2010-12-03",43.169998
"990","2010-12-06",43.169998
"991","2010-12-07",42.259998
"992","2010-12-08",42.259998
"993","2010-12-09",43
"994","2010-12-10",43
"995","2010-12-13",43.099998
"996","2010-12-14",43.099998
"997","2010-12-15",43.099998
"998","2010-12-16",43
"999","2010-12-17",42.5
"1000","2010-12-20",42.5
