"","date","TCMD"
"161","2017-03-17",17.940001
"162","2017-03-20",18.799999
"163","2017-03-21",18.860001
"164","2017-03-22",17.860001
"165","2017-03-23",18
"166","2017-03-24",18.139999
"167","2017-03-27",18.18
"168","2017-03-28",18
"169","2017-03-29",18.23
"170","2017-03-30",18.48
"171","2017-03-31",18.950001
"172","2017-04-03",18.73
"173","2017-04-04",18.15
"174","2017-04-05",18.24
"175","2017-04-06",18.75
"176","2017-04-07",19.860001
"177","2017-04-10",19
"178","2017-04-11",17.950001
"179","2017-04-12",17.110001
"180","2017-04-13",17.35
"181","2017-04-17",17.610001
"182","2017-04-18",17.110001
"183","2017-04-19",17.93
"184","2017-04-20",18.190001
"185","2017-04-21",18.450001
"186","2017-04-24",19.07
"187","2017-04-25",19.02
"188","2017-04-26",19.040001
"189","2017-04-27",19.09
"190","2017-04-28",18.85
"191","2017-05-01",19.110001
"192","2017-05-02",18.9
"193","2017-05-03",18.49
"194","2017-05-04",19.15
"195","2017-05-05",19.030001
"196","2017-05-08",19.360001
"197","2017-05-09",21.68
"198","2017-05-10",21.85
"199","2017-05-11",21.879999
"200","2017-05-12",23.23
"201","2017-05-15",23.17
"202","2017-05-16",23.139999
"203","2017-05-17",22.889999
"204","2017-05-18",24.15
"205","2017-05-19",24.65
"206","2017-05-22",23.879999
"207","2017-05-23",23.799999
"208","2017-05-24",23.719999
"209","2017-05-25",23
"210","2017-05-26",23.23
"211","2017-05-30",23.309999
"212","2017-05-31",24.33
"213","2017-06-01",25.780001
"214","2017-06-02",26.5
"215","2017-06-05",26.51
"216","2017-06-06",25.219999
"217","2017-06-07",24.940001
"218","2017-06-08",25.16
"219","2017-06-09",25.469999
"220","2017-06-12",25.690001
"221","2017-06-13",25.02
"222","2017-06-14",24.41
"223","2017-06-15",24.959999
"224","2017-06-16",26.32
"225","2017-06-19",26.629999
"226","2017-06-20",26.99
"227","2017-06-21",26.620001
"228","2017-06-22",26.719999
"229","2017-06-23",27.120001
"230","2017-06-26",28.030001
"231","2017-06-27",28.200001
"232","2017-06-28",29.32
"233","2017-06-29",28.940001
"234","2017-06-30",28.58
"235","2017-07-03",27.690001
"236","2017-07-05",27.52
"237","2017-07-06",27.639999
"238","2017-07-07",29.299999
"239","2017-07-10",28.82
"240","2017-07-11",29.629999
"241","2017-07-12",30.01
"242","2017-07-13",30.049999
"243","2017-07-14",30.950001
"244","2017-07-17",29.82
"245","2017-07-18",30.52
"246","2017-07-19",30.52
"247","2017-07-20",30.030001
"248","2017-07-21",30
"249","2017-07-24",29.77
"250","2017-07-25",30.389999
"251","2017-07-26",30.290001
"252","2017-07-27",30.280001
"253","2017-07-28",30.030001
"254","2017-07-31",29.549999
"255","2017-08-01",29.209999
"256","2017-08-02",28.49
"257","2017-08-03",29.15
"258","2017-08-04",28.389999
"259","2017-08-07",29.68
"260","2017-08-08",33.330002
"261","2017-08-09",32.970001
"262","2017-08-10",31.299999
"263","2017-08-11",30.57
"264","2017-08-14",32.959999
"265","2017-08-15",33.939999
"266","2017-08-16",33.27
"267","2017-08-17",33.759998
"268","2017-08-18",33.84
"269","2017-08-21",33.279999
"270","2017-08-22",33.119999
"271","2017-08-23",33.900002
"272","2017-08-24",32.380001
"273","2017-08-25",32.07
"274","2017-08-28",32.759998
"275","2017-08-29",32.380001
"276","2017-08-30",32.240002
"277","2017-08-31",32.880001
"278","2017-09-01",33.02
"279","2017-09-05",33.759998
"280","2017-09-06",33.869999
"281","2017-09-07",35.529999
"282","2017-09-08",34.439999
"283","2017-09-11",35.189999
"284","2017-09-12",35.509998
"285","2017-09-13",34.669998
"286","2017-09-14",36.790001
"287","2017-09-15",35.630001
"288","2017-09-18",34.299999
"289","2017-09-19",33
"290","2017-09-20",33.57
"291","2017-09-21",33.98
"292","2017-09-22",30.860001
"293","2017-09-25",29.84
"294","2017-09-26",28.950001
"295","2017-09-27",31.190001
"296","2017-09-28",30.98
"297","2017-09-29",30.950001
"298","2017-10-02",31.34
"299","2017-10-03",31.9
"300","2017-10-04",32.75
"301","2017-10-05",32.84
"302","2017-10-06",32.959999
"303","2017-10-09",31.360001
"304","2017-10-10",31.139999
"305","2017-10-11",30.99
"306","2017-10-12",31.809999
"307","2017-10-13",31.92
"308","2017-10-16",30.870001
"309","2017-10-17",30.190001
"310","2017-10-18",31.030001
"311","2017-10-19",31.92
"312","2017-10-20",31.99
"313","2017-10-23",31.49
"314","2017-10-24",30.75
"315","2017-10-25",30.610001
"316","2017-10-26",30.33
"317","2017-10-27",30.4
"318","2017-10-30",28.780001
"319","2017-10-31",28.690001
"320","2017-11-01",27.030001
"321","2017-11-02",27.01
"322","2017-11-03",27.32
"323","2017-11-06",27.299999
"324","2017-11-07",26.700001
"325","2017-11-08",24.450001
"326","2017-11-09",25.43
"327","2017-11-10",25.23
"328","2017-11-13",25.76
"329","2017-11-14",26.85
"330","2017-11-15",26.5
"331","2017-11-16",26.209999
"332","2017-11-17",25.98
"333","2017-11-20",28.219999
"334","2017-11-21",26.92
"335","2017-11-22",27.91
"336","2017-11-24",27.83
"337","2017-11-27",26.969999
"338","2017-11-28",27.34
"339","2017-11-29",28.23
"340","2017-11-30",29.83
"341","2017-12-01",29.120001
"342","2017-12-04",28.01
"343","2017-12-05",27.190001
"344","2017-12-06",26.66
"345","2017-12-07",27
"346","2017-12-08",27.530001
"347","2017-12-11",27.74
"348","2017-12-12",28.34
"349","2017-12-13",29.389999
"350","2017-12-14",28.9
"351","2017-12-15",30.27
"352","2017-12-18",30.26
"353","2017-12-19",29.709999
"354","2017-12-20",29.469999
"355","2017-12-21",29.07
"356","2017-12-22",29.790001
"357","2017-12-26",29.690001
"358","2017-12-27",29.719999
"359","2017-12-28",30.09
"360","2017-12-29",28.98
"361","2018-01-02",29.58
"362","2018-01-03",29.08
"363","2018-01-04",28.82
"364","2018-01-05",28.049999
"365","2018-01-08",28.15
"366","2018-01-09",28.16
"367","2018-01-10",28.219999
"368","2018-01-11",28.26
"369","2018-01-12",29.41
"370","2018-01-16",28.82
"371","2018-01-17",29.35
"372","2018-01-18",29.59
"373","2018-01-19",31.15
"374","2018-01-22",30.76
"375","2018-01-23",32.009998
"376","2018-01-24",31.200001
"377","2018-01-25",31.82
"378","2018-01-26",32.130001
"379","2018-01-29",32.139999
"380","2018-01-30",32.299999
"381","2018-01-31",31.530001
"382","2018-02-01",31.549999
"383","2018-02-02",31.799999
"384","2018-02-05",31.6
"385","2018-02-06",30.65
"386","2018-02-07",30.309999
"387","2018-02-08",28.540001
"388","2018-02-09",28.610001
"389","2018-02-12",29.35
"390","2018-02-13",29.440001
"391","2018-02-14",30.43
"392","2018-02-15",31.5
"393","2018-02-16",31.129999
"394","2018-02-20",29.93
"395","2018-02-21",30.879999
"396","2018-02-22",30.76
"397","2018-02-23",31.25
"398","2018-02-26",32.419998
"399","2018-02-27",33.700001
"400","2018-02-28",32.360001
"401","2018-03-01",31.26
"402","2018-03-02",31.76
"403","2018-03-05",32.130001
"404","2018-03-06",32.919998
"405","2018-03-07",32.5
"406","2018-03-08",32.799999
"407","2018-03-09",32.389999
"408","2018-03-12",32.84
"409","2018-03-13",32.400002
"410","2018-03-14",32.619999
"411","2018-03-15",31.93
"412","2018-03-16",32.02
"413","2018-03-19",31.01
"414","2018-03-20",31.530001
"415","2018-03-21",31.719999
"416","2018-03-22",31.440001
"417","2018-03-23",31
"418","2018-03-26",31.49
"419","2018-03-27",31.110001
"420","2018-03-28",31
"421","2018-03-29",31.799999
"422","2018-04-02",31.23
"423","2018-04-03",31.690001
"424","2018-04-04",31.68
"425","2018-04-05",32.049999
"426","2018-04-06",31.9
"427","2018-04-09",31.57
"428","2018-04-10",33.299999
"429","2018-04-11",33.470001
"430","2018-04-12",34.700001
"431","2018-04-13",34.439999
"432","2018-04-16",35.34
"433","2018-04-17",35.669998
"434","2018-04-18",35.759998
"435","2018-04-19",35.189999
"436","2018-04-20",34.939999
"437","2018-04-23",34.34
"438","2018-04-24",34.07
"439","2018-04-25",34.139999
"440","2018-04-26",34.5
"441","2018-04-27",34.439999
"442","2018-04-30",34.810001
"443","2018-05-01",34.91
"444","2018-05-02",35.209999
"445","2018-05-03",35.459999
"446","2018-05-04",36.02
"447","2018-05-07",36.919998
"448","2018-05-08",43.23
"449","2018-05-09",44.860001
"450","2018-05-10",45.52
"451","2018-05-11",45.689999
"452","2018-05-14",45.439999
"453","2018-05-15",45.360001
"454","2018-05-16",45.549999
"455","2018-05-17",46.259998
"456","2018-05-18",45.990002
"457","2018-05-21",46.459999
"458","2018-05-22",46.919998
"459","2018-05-23",47.459999
"460","2018-05-24",48.360001
"461","2018-05-25",48.52
"462","2018-05-29",48.970001
"463","2018-05-30",49.060001
"464","2018-05-31",49.630001
"465","2018-06-01",50.439999
"466","2018-06-04",46.869999
"467","2018-06-05",49.049999
"468","2018-06-06",50.849998
"469","2018-06-07",49.389999
"470","2018-06-08",50.209999
"471","2018-06-11",51.369999
"472","2018-06-12",51.639999
"473","2018-06-13",55.009998
"474","2018-06-14",56.549999
"475","2018-06-15",55.16
"476","2018-06-18",57.049999
"477","2018-06-19",55.580002
"478","2018-06-20",55.27
"479","2018-06-21",52.919998
"480","2018-06-22",52.549999
"481","2018-06-25",53.639999
"482","2018-06-26",54.59
"483","2018-06-27",51.419998
"484","2018-06-28",51.98
"485","2018-06-29",52
"486","2018-07-02",53.209999
"487","2018-07-03",54.779999
"488","2018-07-05",55.540001
"489","2018-07-06",56.080002
"490","2018-07-09",55.439999
"491","2018-07-10",53.369999
"492","2018-07-11",53.529999
"493","2018-07-12",53.5
"494","2018-07-13",53.07
"495","2018-07-16",54.259998
"496","2018-07-17",54.549999
"497","2018-07-18",55.110001
"498","2018-07-19",54.369999
"499","2018-07-20",55.599998
"500","2018-07-23",56.209999
"501","2018-07-24",51.84
"502","2018-07-25",53.509998
"503","2018-07-26",52.810001
"504","2018-07-27",48.650002
"505","2018-07-30",47.98
"506","2018-07-31",48.07
"507","2018-08-01",49.830002
"508","2018-08-02",50.84
"509","2018-08-03",50.84
"510","2018-08-06",48.779999
"511","2018-08-07",57.66
"512","2018-08-08",58.57
"513","2018-08-09",57.009998
"514","2018-08-10",57.150002
"515","2018-08-13",57.529999
"516","2018-08-14",58.040001
"517","2018-08-15",57.599998
"518","2018-08-16",58.32
"519","2018-08-17",60.189999
"520","2018-08-20",63.099998
"521","2018-08-21",61.759998
"522","2018-08-22",63.509998
"523","2018-08-23",65.190002
"524","2018-08-24",64.650002
"525","2018-08-27",65.489998
"526","2018-08-28",65.559998
"527","2018-08-29",67
"528","2018-08-30",67.910004
"529","2018-08-31",67.669998
"530","2018-09-04",67.93
"531","2018-09-05",69.970001
"532","2018-09-06",68.790001
"533","2018-09-07",67.489998
"534","2018-09-10",70.769997
"535","2018-09-11",70.169998
"536","2018-09-12",67.5
"537","2018-09-13",69.010002
"538","2018-09-14",68.730003
"539","2018-09-17",65.129997
"540","2018-09-18",66.480003
"541","2018-09-19",65.540001
"542","2018-09-20",64.470001
"543","2018-09-21",63.91
"544","2018-09-24",65.410004
"545","2018-09-25",68.099998
"546","2018-09-26",69.440002
"547","2018-09-27",69.610001
"548","2018-09-28",71.050003
"549","2018-10-01",68.93
"550","2018-10-02",66.610001
"551","2018-10-03",65.410004
"552","2018-10-04",62.360001
"553","2018-10-05",63.389999
"554","2018-10-08",62.779999
"555","2018-10-09",62.200001
"556","2018-10-10",60.810001
"557","2018-10-11",60.34
"558","2018-10-12",62.200001
"559","2018-10-15",62.119999
"560","2018-10-16",66.260002
"561","2018-10-17",66.410004
"562","2018-10-18",66.089996
"563","2018-10-19",64.470001
"564","2018-10-22",64.510002
"565","2018-10-23",66.010002
"566","2018-10-24",63.900002
"567","2018-10-25",63.290001
"568","2018-10-26",62.709999
"569","2018-10-29",63.73
"570","2018-10-30",66.07
"571","2018-10-31",65.480003
"572","2018-11-01",66.18
"573","2018-11-02",66.339996
"574","2018-11-05",65.160004
"575","2018-11-06",61.080002
"576","2018-11-07",62.990002
"577","2018-11-08",61.98
"578","2018-11-09",62.639999
"579","2018-11-12",60.919998
"580","2018-11-13",60.700001
"581","2018-11-14",57.790001
"582","2018-11-15",58.57
"583","2018-11-16",58.52
"584","2018-11-19",55.02
"585","2018-11-20",54.200001
"586","2018-11-21",53.610001
"587","2018-11-23",54.669998
"588","2018-11-26",54.369999
"589","2018-11-27",53.310001
"590","2018-11-28",54.380001
"591","2018-11-29",55.880001
"592","2018-11-30",56.240002
"593","2018-12-03",57.560001
"594","2018-12-04",54.240002
"595","2018-12-06",54.669998
"596","2018-12-07",53.509998
"597","2018-12-10",53.18
"598","2018-12-11",52.59
"599","2018-12-12",53.189999
"600","2018-12-13",52.09
"601","2018-12-14",50.470001
"602","2018-12-17",47.869999
"603","2018-12-18",44.720001
"604","2018-12-19",45.060001
"605","2018-12-20",43.779999
"606","2018-12-21",42.25
"607","2018-12-24",41.790001
"608","2018-12-26",43.529999
"609","2018-12-27",43.66
"610","2018-12-28",43.830002
"611","2018-12-31",45.549999
"612","2019-01-02",44.59
"613","2019-01-03",43.119999
"614","2019-01-04",46.049999
"615","2019-01-07",47.349998
"616","2019-01-08",59.73
"617","2019-01-09",60.09
"618","2019-01-10",61.439999
"619","2019-01-11",62.130001
"620","2019-01-14",60.380001
"621","2019-01-15",59.59
"622","2019-01-16",61.369999
"623","2019-01-17",62.349998
"624","2019-01-18",63.209999
"625","2019-01-22",62.139999
"626","2019-01-23",64.209999
"627","2019-01-24",65.419998
"628","2019-01-25",65.260002
"629","2019-01-28",64.5
"630","2019-01-29",64.919998
"631","2019-01-30",66.32
"632","2019-01-31",66.580002
"633","2019-02-01",67.599998
"634","2019-02-04",68.230003
"635","2019-02-05",68.279999
"636","2019-02-06",68.57
"637","2019-02-07",68.650002
"638","2019-02-08",68.970001
"639","2019-02-11",69.190002
"640","2019-02-12",70.620003
"641","2019-02-13",71.739998
"642","2019-02-14",69.440002
"643","2019-02-15",70.660004
"644","2019-02-19",74.110001
"645","2019-02-20",73.5
"646","2019-02-21",73.800003
"647","2019-02-22",74.489998
"648","2019-02-25",76.290001
"649","2019-02-26",73.760002
"650","2019-02-27",72.669998
"651","2019-02-28",76.010002
"652","2019-03-01",72.989998
"653","2019-03-04",72.639999
"654","2019-03-05",74.790001
"655","2019-03-06",72.839996
"656","2019-03-07",72.790001
"657","2019-03-08",72.099998
"658","2019-03-11",72.809998
"659","2019-03-12",66.139999
"660","2019-03-13",62.5
"661","2019-03-14",62.93
"662","2019-03-15",63.189999
"663","2019-03-18",62.189999
"664","2019-03-19",61.459999
"665","2019-03-20",60.099998
"666","2019-03-21",60.849998
"667","2019-03-22",55.57
"668","2019-03-25",55.98
"669","2019-03-26",53.25
"670","2019-03-27",52.389999
"671","2019-03-28",52.540001
"672","2019-03-29",52.720001
"673","2019-04-01",51.900002
"674","2019-04-02",53.25
"675","2019-04-03",53.509998
"676","2019-04-04",53.009998
"677","2019-04-05",52.75
"678","2019-04-08",52.68
"679","2019-04-09",52.299999
"680","2019-04-10",53.73
"681","2019-04-11",54.130001
"682","2019-04-12",53.169998
"683","2019-04-15",52.490002
"684","2019-04-16",54.080002
"685","2019-04-17",50.139999
"686","2019-04-18",48.279999
"687","2019-04-22",48.82
"688","2019-04-23",48.799999
"689","2019-04-24",49
"690","2019-04-25",48.52
"691","2019-04-26",49.049999
"692","2019-04-29",49.529999
"693","2019-04-30",49.759998
"694","2019-05-01",49.900002
"695","2019-05-02",51.139999
"696","2019-05-03",53.380001
"697","2019-05-06",55.59
"698","2019-05-07",55.77
"699","2019-05-08",57.93
"700","2019-05-09",58.02
"701","2019-05-10",55.490002
"702","2019-05-13",52.470001
"703","2019-05-14",51.470001
"704","2019-05-15",50.209999
"705","2019-05-16",50.93
"706","2019-05-17",49.540001
"707","2019-05-20",49.610001
"708","2019-05-21",49.959999
"709","2019-05-22",49.639999
"710","2019-05-23",48.490002
"711","2019-05-24",49.560001
"712","2019-05-28",49.130001
"713","2019-05-29",48.799999
"714","2019-05-30",50.040001
"715","2019-05-31",48.029999
"716","2019-06-03",49.52
"717","2019-06-04",51.09
"718","2019-06-05",50.93
"719","2019-06-06",53.619999
"720","2019-06-07",52.580002
"721","2019-06-10",53.630001
"722","2019-06-11",51.66
"723","2019-06-12",52.490002
"724","2019-06-13",54.23
"725","2019-06-14",53.27
"726","2019-06-17",53.560001
"727","2019-06-18",55.400002
"728","2019-06-19",55.880001
"729","2019-06-20",56.040001
"730","2019-06-21",54.990002
"731","2019-06-24",54.41
"732","2019-06-25",53.950001
"733","2019-06-26",52.5
"734","2019-06-27",54.009998
"735","2019-06-28",56.919998
"736","2019-07-01",57.25
"737","2019-07-02",56.400002
"738","2019-07-03",56.990002
"739","2019-07-05",57.16
"740","2019-07-08",55.43
"741","2019-07-09",56
"742","2019-07-10",55.580002
"743","2019-07-11",55.07
"744","2019-07-12",54.990002
"745","2019-07-15",54.84
"746","2019-07-16",55.41
"747","2019-07-17",54.110001
"748","2019-07-18",54.310001
"749","2019-07-19",53.59
"750","2019-07-22",52.619999
"751","2019-07-23",52.919998
"752","2019-07-24",54.279999
"753","2019-07-25",53.650002
"754","2019-07-26",55.040001
"755","2019-07-29",54.529999
"756","2019-07-30",55.860001
"757","2019-07-31",57.740002
"758","2019-08-01",55.900002
"759","2019-08-02",54.529999
"760","2019-08-05",55.150002
"761","2019-08-06",49.299999
"762","2019-08-07",51.23
"763","2019-08-08",51.950001
"764","2019-08-09",50.360001
"765","2019-08-12",49.990002
"766","2019-08-13",50.759998
"767","2019-08-14",49.630001
"768","2019-08-15",49.099998
"769","2019-08-16",51.439999
"770","2019-08-19",50.689999
"771","2019-08-20",50.700001
"772","2019-08-21",50.84
"773","2019-08-22",50.369999
"774","2019-08-23",48.400002
"775","2019-08-26",48.830002
"776","2019-08-27",48.110001
"777","2019-08-28",49.529999
"778","2019-08-29",49.830002
"779","2019-08-30",50.439999
"780","2019-09-03",48.889999
"781","2019-09-04",48.389999
"782","2019-09-05",48.549999
"783","2019-09-06",48.759998
"784","2019-09-09",49.25
"785","2019-09-10",50.43
"786","2019-09-11",50.490002
"787","2019-09-12",52.470001
"788","2019-09-13",52.720001
"789","2019-09-16",54.59
"790","2019-09-17",54.119999
"791","2019-09-18",51.27
"792","2019-09-19",49.970001
"793","2019-09-20",49.389999
"794","2019-09-23",47.52
"795","2019-09-24",45.959999
"796","2019-09-25",45.310001
"797","2019-09-26",43.314999
"798","2019-09-27",42.91
"799","2019-09-30",42.32
"800","2019-10-01",41.389999
"801","2019-10-02",41.650002
"802","2019-10-03",42.98
"803","2019-10-04",42.740002
"804","2019-10-07",43.490002
"805","2019-10-08",43.049999
"806","2019-10-09",42.529999
"807","2019-10-10",43.450001
"808","2019-10-11",45.07
"809","2019-10-14",45.240002
"810","2019-10-15",46.130001
"811","2019-10-16",46.720001
"812","2019-10-17",48.630001
"813","2019-10-18",47.060001
"814","2019-10-21",46.68
"815","2019-10-22",44.810001
"816","2019-10-23",45.439999
"817","2019-10-24",44.849998
"818","2019-10-25",44.880001
"819","2019-10-28",46
"820","2019-10-29",45.689999
"821","2019-10-30",44.849998
"822","2019-10-31",45.419998
"823","2019-11-01",46.360001
"824","2019-11-04",47.790001
"825","2019-11-05",49.990002
"826","2019-11-06",51.02
"827","2019-11-07",52.099998
"828","2019-11-08",52.099998
"829","2019-11-11",51.52
"830","2019-11-12",52.799999
"831","2019-11-13",53.34
"832","2019-11-14",53.599998
"833","2019-11-15",55.77
"834","2019-11-18",57.139999
"835","2019-11-19",58.029999
"836","2019-11-20",58.310001
"837","2019-11-21",59.650002
"838","2019-11-22",60.869999
"839","2019-11-25",62.669998
"840","2019-11-26",63.060001
"841","2019-11-27",64.190002
"842","2019-11-29",64.209999
"843","2019-12-02",62
"844","2019-12-03",61.299999
"845","2019-12-04",62.950001
"846","2019-12-05",62.740002
"847","2019-12-06",63.98
"848","2019-12-09",64.059998
"849","2019-12-10",64.730003
"850","2019-12-11",65.25
"851","2019-12-12",67.279999
"852","2019-12-13",67.370003
"853","2019-12-16",68.07
"854","2019-12-17",68.629997
"855","2019-12-18",68.065002
"856","2019-12-19",68.519997
"857","2019-12-20",69.309998
"858","2019-12-23",70.32
"859","2019-12-24",70.989998
"860","2019-12-26",69.639999
"861","2019-12-27",68.330002
"862","2019-12-30",67.260002
"863","2019-12-31",67.510002
"864","2020-01-02",66.760002
"865","2020-01-03",67.089996
"866","2020-01-06",67.110001
"867","2020-01-07",66.809998
"868","2020-01-08",68.099998
"869","2020-01-09",69.010002
"870","2020-01-10",70
"871","2020-01-13",63
"872","2020-01-14",63.419998
"873","2020-01-15",62
"874","2020-01-16",63.5
"875","2020-01-17",60.82
"876","2020-01-21",58.93
"877","2020-01-22",57.779999
"878","2020-01-23",58.27
"879","2020-01-24",57.110001
"880","2020-01-27",56.720001
"881","2020-01-28",57.509998
"882","2020-01-29",57.700001
"883","2020-01-30",57.009998
"884","2020-01-31",56.189999
"885","2020-02-03",56.779999
"886","2020-02-04",58.029999
"887","2020-02-05",59.66
"888","2020-02-06",61.209999
"889","2020-02-07",59.049999
"890","2020-02-10",61.044998
"891","2020-02-11",62.720001
"892","2020-02-12",63.330002
"893","2020-02-13",64.07
"894","2020-02-14",63.599998
"895","2020-02-18",64.839996
"896","2020-02-19",64.059998
"897","2020-02-20",62.970001
"898","2020-02-21",60.099998
"899","2020-02-24",56.09
"900","2020-02-25",54.240002
"901","2020-02-26",54.119999
"902","2020-02-27",52.700001
"903","2020-02-28",50.41
"904","2020-03-02",50.84
"905","2020-03-03",49.860001
"906","2020-03-04",50.5
"907","2020-03-05",47.02
"908","2020-03-06",45.66
"909","2020-03-09",42.889999
"910","2020-03-10",45.25
"911","2020-03-11",42.580002
"912","2020-03-12",38.540001
"913","2020-03-13",39.880001
"914","2020-03-16",34.790001
"915","2020-03-17",36.09
"916","2020-03-18",33.400002
"917","2020-03-19",32.029999
"918","2020-03-20",31
"919","2020-03-23",31.58
"920","2020-03-24",37.16
"921","2020-03-25",38.139999
"922","2020-03-26",40.169998
"923","2020-03-27",38.950001
"924","2020-03-30",40.790001
"925","2020-03-31",40.16
"926","2020-04-01",37.700001
"927","2020-04-02",37.66
"928","2020-04-03",35.830002
"929","2020-04-06",38.560001
"930","2020-04-07",42.57
"931","2020-04-08",45.57
"932","2020-04-09",48.540001
"933","2020-04-13",47.669998
"934","2020-04-14",49.639999
"935","2020-04-15",46.950001
"936","2020-04-16",46.5
"937","2020-04-17",49.970001
"938","2020-04-20",49.27
"939","2020-04-21",49.82
"940","2020-04-22",49.450001
"941","2020-04-23",52.82
"942","2020-04-24",52.700001
"943","2020-04-27",53.419998
"944","2020-04-28",53.610001
"945","2020-04-29",55.259998
"946","2020-04-30",51.619999
"947","2020-05-01",48.720001
"948","2020-05-04",48.639999
"949","2020-05-05",48.25
"950","2020-05-06",47.650002
"951","2020-05-07",48.619999
"952","2020-05-08",50.299999
"953","2020-05-11",51.41
"954","2020-05-12",50.540001
"955","2020-05-13",46.259998
"956","2020-05-14",47.610001
"957","2020-05-15",49.189999
"958","2020-05-18",50.209999
"959","2020-05-19",50.029999
"960","2020-05-20",50.709999
"961","2020-05-21",47.119999
