"","date","PRDO"
"226","2007-11-23",28.98
"227","2007-11-26",27.59
"228","2007-11-27",27.59
"229","2007-11-28",28.57
"230","2007-11-29",28.370001
"231","2007-11-30",28.73
"232","2007-12-03",28.84
"233","2007-12-04",28.799999
"234","2007-12-05",28.940001
"235","2007-12-06",28.879999
"236","2007-12-07",28.27
"237","2007-12-10",28.5
"238","2007-12-11",27.98
"239","2007-12-12",29.139999
"240","2007-12-13",29.110001
"241","2007-12-14",29.370001
"242","2007-12-17",27.799999
"243","2007-12-18",27.290001
"244","2007-12-19",25.959999
"245","2007-12-20",26
"246","2007-12-21",25.68
"247","2007-12-24",26.459999
"248","2007-12-26",25.690001
"249","2007-12-27",24.790001
"250","2007-12-28",25.1
"251","2007-12-31",25.139999
"252","2008-01-02",23.1
"253","2008-01-03",22.959999
"254","2008-01-04",22.17
"255","2008-01-07",22.57
"256","2008-01-08",22.059999
"257","2008-01-09",22.52
"258","2008-01-10",22.379999
"259","2008-01-11",20.08
"260","2008-01-14",20.92
"261","2008-01-15",20
"262","2008-01-16",20.67
"263","2008-01-17",19.950001
"264","2008-01-18",19.940001
"265","2008-01-22",16.889999
"266","2008-01-23",17.43
"267","2008-01-24",19.16
"268","2008-01-25",19
"269","2008-01-28",20.969999
"270","2008-01-29",21.690001
"271","2008-01-30",21.27
"272","2008-01-31",21.74
"273","2008-02-01",22.1
"274","2008-02-04",22.23
"275","2008-02-05",22.110001
"276","2008-02-06",20.52
"277","2008-02-07",19.68
"278","2008-02-08",19.09
"279","2008-02-11",18.639999
"280","2008-02-12",18.16
"281","2008-02-13",18.309999
"282","2008-02-14",16.790001
"283","2008-02-15",17.33
"284","2008-02-19",17.209999
"285","2008-02-20",17.5
"286","2008-02-21",15.71
"287","2008-02-22",15.02
"288","2008-02-25",15.32
"289","2008-02-26",16
"290","2008-02-27",16.26
"291","2008-02-28",15.28
"292","2008-02-29",14.85
"293","2008-03-03",14.39
"294","2008-03-04",14.24
"295","2008-03-05",14.02
"296","2008-03-06",13.64
"297","2008-03-07",13.97
"298","2008-03-10",13.53
"299","2008-03-11",13.87
"300","2008-03-12",13.6
"301","2008-03-13",13.32
"302","2008-03-14",12.89
"303","2008-03-17",11.74
"304","2008-03-18",13.11
"305","2008-03-19",12.63
"306","2008-03-20",13.67
"307","2008-03-24",13.95
"308","2008-03-25",13.88
"309","2008-03-26",13.77
"310","2008-03-27",13.27
"311","2008-03-28",12.05
"312","2008-03-31",12.72
"313","2008-04-01",13.57
"314","2008-04-02",14.01
"315","2008-04-03",15.37
"316","2008-04-04",15.91
"317","2008-04-07",16.32
"318","2008-04-08",16.389999
"319","2008-04-09",16.049999
"320","2008-04-10",16.65
"321","2008-04-11",16.08
"322","2008-04-14",15.96
"323","2008-04-15",15.77
"324","2008-04-16",16.209999
"325","2008-04-17",17.08
"326","2008-04-18",16.469999
"327","2008-04-21",16.219999
"328","2008-04-22",16.639999
"329","2008-04-23",16.799999
"330","2008-04-24",18.200001
"331","2008-04-25",19.030001
"332","2008-04-28",19.52
"333","2008-04-29",19.719999
"334","2008-04-30",20.15
"335","2008-05-01",20.389999
"336","2008-05-02",20.26
"337","2008-05-05",19.52
"338","2008-05-06",20.01
"339","2008-05-07",18.68
"340","2008-05-08",18.860001
"341","2008-05-09",18.879999
"342","2008-05-12",19.059999
"343","2008-05-13",18.639999
"344","2008-05-14",19.139999
"345","2008-05-15",18.85
"346","2008-05-16",19.25
"347","2008-05-19",18.76
"348","2008-05-20",17.75
"349","2008-05-21",17.379999
"350","2008-05-22",17.76
"351","2008-05-23",17.459999
"352","2008-05-27",17.67
"353","2008-05-28",17.780001
"354","2008-05-29",18.49
"355","2008-05-30",18.290001
"356","2008-06-02",17.75
"357","2008-06-03",17.48
"358","2008-06-04",18.18
"359","2008-06-05",18.639999
"360","2008-06-06",17.82
"361","2008-06-09",17.459999
"362","2008-06-10",17.719999
"363","2008-06-11",16.9
"364","2008-06-12",16.92
"365","2008-06-13",17.139999
"366","2008-06-16",17.08
"367","2008-06-17",17.059999
"368","2008-06-18",16.74
"369","2008-06-19",17.129999
"370","2008-06-20",17.49
"371","2008-06-23",17.32
"372","2008-06-24",16.98
"373","2008-06-25",16.75
"374","2008-06-26",15.96
"375","2008-06-27",15.78
"376","2008-06-30",14.61
"377","2008-07-01",14.87
"378","2008-07-02",15
"379","2008-07-03",14.69
"380","2008-07-07",14.62
"381","2008-07-08",15.55
"382","2008-07-09",15.58
"383","2008-07-10",15.52
"384","2008-07-11",14.93
"385","2008-07-14",14.45
"386","2008-07-15",14.33
"387","2008-07-16",14.51
"388","2008-07-17",15.07
"389","2008-07-18",14.89
"390","2008-07-21",14.98
"391","2008-07-22",15.72
"392","2008-07-23",16.290001
"393","2008-07-24",17.209999
"394","2008-07-25",17.07
"395","2008-07-28",16.559999
"396","2008-07-29",17.66
"397","2008-07-30",18.33
"398","2008-07-31",18.34
"399","2008-08-01",18.610001
"400","2008-08-04",19.1
"401","2008-08-05",19.370001
"402","2008-08-06",18.27
"403","2008-08-07",18.200001
"404","2008-08-08",18.950001
"405","2008-08-11",18.98
"406","2008-08-12",19.16
"407","2008-08-13",19.059999
"408","2008-08-14",19.4
"409","2008-08-15",19.690001
"410","2008-08-18",19.379999
"411","2008-08-19",18.700001
"412","2008-08-20",18.76
"413","2008-08-21",18.870001
"414","2008-08-22",19.57
"415","2008-08-25",18.76
"416","2008-08-26",18.389999
"417","2008-08-27",18.389999
"418","2008-08-28",18.940001
"419","2008-08-29",18.75
"420","2008-09-02",19.129999
"421","2008-09-03",19.4
"422","2008-09-04",19.01
"423","2008-09-05",18.950001
"424","2008-09-08",19.91
"425","2008-09-09",20.01
"426","2008-09-10",19.16
"427","2008-09-11",19.459999
"428","2008-09-12",20.35
"429","2008-09-15",19.93
"430","2008-09-16",19.73
"431","2008-09-17",18.389999
"432","2008-09-18",18.950001
"433","2008-09-19",19.120001
"434","2008-09-22",18.209999
"435","2008-09-23",18.26
"436","2008-09-24",17.879999
"437","2008-09-25",17.98
"438","2008-09-26",17.25
"439","2008-09-29",15.85
"440","2008-09-30",16.35
"441","2008-10-01",16.9
"442","2008-10-02",15.89
"443","2008-10-03",15.32
"444","2008-10-06",15.61
"445","2008-10-07",14.2
"446","2008-10-08",14.27
"447","2008-10-09",14.17
"448","2008-10-10",15.45
"449","2008-10-13",15.99
"450","2008-10-14",14.52
"451","2008-10-15",13.6
"452","2008-10-16",14.45
"453","2008-10-17",14.23
"454","2008-10-20",15
"455","2008-10-21",14.68
"456","2008-10-22",13.99
"457","2008-10-23",13.74
"458","2008-10-24",13.21
"459","2008-10-27",12.47
"460","2008-10-28",13.84
"461","2008-10-29",14.63
"462","2008-10-30",14.04
"463","2008-10-31",15.81
"464","2008-11-03",16.02
"465","2008-11-04",15.35
"466","2008-11-05",14.88
"467","2008-11-06",14.77
"468","2008-11-07",14.69
"469","2008-11-10",14.5
"470","2008-11-11",13.87
"471","2008-11-12",13.54
"472","2008-11-13",14.91
"473","2008-11-14",14.84
"474","2008-11-17",14.96
"475","2008-11-18",15.85
"476","2008-11-19",15.37
"477","2008-11-20",15.21
"478","2008-11-21",16.129999
"479","2008-11-24",17.030001
"480","2008-11-25",17.629999
"481","2008-11-26",17.91
"482","2008-11-28",18.48
"483","2008-12-01",16.92
"484","2008-12-02",17.33
"485","2008-12-03",17.389999
"486","2008-12-04",16.860001
"487","2008-12-05",17.18
"488","2008-12-08",17.690001
"489","2008-12-09",17.1
"490","2008-12-10",18.27
"491","2008-12-11",17.92
"492","2008-12-12",17.639999
"493","2008-12-15",17.049999
"494","2008-12-16",17.32
"495","2008-12-17",17.67
"496","2008-12-18",17.83
"497","2008-12-19",17.799999
"498","2008-12-22",17.59
"499","2008-12-23",17.299999
"500","2008-12-24",17.450001
"501","2008-12-26",17.559999
"502","2008-12-29",17.540001
"503","2008-12-30",17.99
"504","2008-12-31",17.940001
"505","2009-01-02",17.9
"506","2009-01-05",17.25
"507","2009-01-06",17.51
"508","2009-01-07",17.58
"509","2009-01-08",17.809999
"510","2009-01-09",19.360001
"511","2009-01-12",20.01
"512","2009-01-13",19.700001
"513","2009-01-14",18.870001
"514","2009-01-15",20.68
"515","2009-01-16",21.41
"516","2009-01-20",21.280001
"517","2009-01-21",20.65
"518","2009-01-22",21.370001
"519","2009-01-23",21.66
"520","2009-01-26",21.02
"521","2009-01-27",21.200001
"522","2009-01-28",21.07
"523","2009-01-29",21.780001
"524","2009-01-30",21.799999
"525","2009-02-02",22.42
"526","2009-02-03",23.200001
"527","2009-02-04",22.379999
"528","2009-02-05",22.16
"529","2009-02-06",22.360001
"530","2009-02-09",22.42
"531","2009-02-10",21.879999
"532","2009-02-11",22.09
"533","2009-02-12",22.33
"534","2009-02-13",22.24
"535","2009-02-17",21.790001
"536","2009-02-18",21.809999
"537","2009-02-19",19.66
"538","2009-02-20",23.620001
"539","2009-02-23",24.799999
"540","2009-02-24",25.120001
"541","2009-02-25",26.15
"542","2009-02-26",24.74
"543","2009-02-27",24.67
"544","2009-03-02",23.809999
"545","2009-03-03",23.459999
"546","2009-03-04",21.91
"547","2009-03-05",20.959999
"548","2009-03-06",20.799999
"549","2009-03-09",21.040001
"550","2009-03-10",22
"551","2009-03-11",22.459999
"552","2009-03-12",22.76
"553","2009-03-13",23.129999
"554","2009-03-16",20.57
"555","2009-03-17",22.15
"556","2009-03-18",22.299999
"557","2009-03-19",21.51
"558","2009-03-20",21.84
"559","2009-03-23",22.379999
"560","2009-03-24",22.49
"561","2009-03-25",23.43
"562","2009-03-26",24.65
"563","2009-03-27",23.879999
"564","2009-03-30",25.17
"565","2009-03-31",23.959999
"566","2009-04-01",22.57
"567","2009-04-02",22.879999
"568","2009-04-03",22.35
"569","2009-04-06",22.4
"570","2009-04-07",21.35
"571","2009-04-08",21.07
"572","2009-04-09",20.360001
"573","2009-04-13",20.07
"574","2009-04-14",20.790001
"575","2009-04-15",21.049999
"576","2009-04-16",22.17
"577","2009-04-17",22.68
"578","2009-04-20",22.139999
"579","2009-04-21",20.549999
"580","2009-04-22",21
"581","2009-04-23",21.049999
"582","2009-04-24",21.58
"583","2009-04-27",21.299999
"584","2009-04-28",21.48
"585","2009-04-29",21.67
"586","2009-04-30",22.040001
"587","2009-05-01",21.34
"588","2009-05-04",21.16
"589","2009-05-05",21.370001
"590","2009-05-06",21.139999
"591","2009-05-07",19.17
"592","2009-05-08",20.17
"593","2009-05-11",21.17
"594","2009-05-12",21.49
"595","2009-05-13",21
"596","2009-05-14",20.719999
"597","2009-05-15",20.75
"598","2009-05-18",20.629999
"599","2009-05-19",20.719999
"600","2009-05-20",20.84
"601","2009-05-21",20.620001
"602","2009-05-22",20.65
"603","2009-05-26",20.860001
"604","2009-05-27",19.719999
"605","2009-05-28",19.51
"606","2009-05-29",20.08
"607","2009-06-01",20.35
"608","2009-06-02",21.040001
"609","2009-06-03",21.129999
"610","2009-06-04",20.91
"611","2009-06-05",20.879999
"612","2009-06-08",21.02
"613","2009-06-09",21.17
"614","2009-06-10",21.049999
"615","2009-06-11",21.02
"616","2009-06-12",21.309999
"617","2009-06-15",20.68
"618","2009-06-16",20.610001
"619","2009-06-17",21.549999
"620","2009-06-18",21.9
"621","2009-06-19",21.780001
"622","2009-06-22",21.809999
"623","2009-06-23",21.1
"624","2009-06-24",21.540001
"625","2009-06-25",23.370001
"626","2009-06-26",24.049999
"627","2009-06-29",23.76
"628","2009-06-30",24.889999
"629","2009-07-01",24.610001
"630","2009-07-02",23.91
"631","2009-07-06",23.25
"632","2009-07-07",22.620001
"633","2009-07-08",21.49
"634","2009-07-09",20.77
"635","2009-07-10",20.84
"636","2009-07-13",20.450001
"637","2009-07-14",20.65
"638","2009-07-15",20.57
"639","2009-07-16",21
"640","2009-07-17",21.530001
"641","2009-07-20",21.540001
"642","2009-07-21",22.01
"643","2009-07-22",23.01
"644","2009-07-23",22.65
"645","2009-07-24",22.540001
"646","2009-07-27",22.57
"647","2009-07-28",22.790001
"648","2009-07-29",23.059999
"649","2009-07-30",23.01
"650","2009-07-31",22.92
"651","2009-08-03",23.59
"652","2009-08-04",23.75
"653","2009-08-05",23.879999
"654","2009-08-06",23.49
"655","2009-08-07",23.77
"656","2009-08-10",23.74
"657","2009-08-11",23.799999
"658","2009-08-12",23.690001
"659","2009-08-13",24.190001
"660","2009-08-14",23.76
"661","2009-08-17",23.719999
"662","2009-08-18",23.93
"663","2009-08-19",23.9
"664","2009-08-20",24.17
"665","2009-08-21",24.440001
"666","2009-08-24",24.68
"667","2009-08-25",24.049999
"668","2009-08-26",24.290001
"669","2009-08-27",24.219999
"670","2009-08-28",24.18
"671","2009-08-31",23.75
"672","2009-09-01",23.27
"673","2009-09-02",23.290001
"674","2009-09-03",23.4
"675","2009-09-04",23.379999
"676","2009-09-08",23.110001
"677","2009-09-09",23.200001
"678","2009-09-10",23.190001
"679","2009-09-11",22.610001
"680","2009-09-14",22.610001
"681","2009-09-15",22.6
"682","2009-09-16",22.6
"683","2009-09-17",23.67
"684","2009-09-18",23.85
"685","2009-09-21",25.6
"686","2009-09-22",25
"687","2009-09-23",24.6
"688","2009-09-24",24.1
"689","2009-09-25",23.74
"690","2009-09-28",24.01
"691","2009-09-29",24.200001
"692","2009-09-30",24.309999
"693","2009-10-01",23.709999
"694","2009-10-02",23.77
"695","2009-10-05",23.950001
"696","2009-10-06",24.559999
"697","2009-10-07",24.540001
"698","2009-10-08",25.139999
"699","2009-10-09",24.83
"700","2009-10-12",24.85
"701","2009-10-13",24.440001
"702","2009-10-14",24.99
"703","2009-10-15",24.84
"704","2009-10-16",24.889999
"705","2009-10-19",25.030001
"706","2009-10-20",25.48
"707","2009-10-21",25.16
"708","2009-10-22",25.559999
"709","2009-10-23",25.09
"710","2009-10-26",24.01
"711","2009-10-27",23.49
"712","2009-10-28",22
"713","2009-10-29",21.389999
"714","2009-10-30",20.84
"715","2009-11-02",21.1
"716","2009-11-03",21.25
"717","2009-11-04",20.780001
"718","2009-11-05",22.82
"719","2009-11-06",22.75
"720","2009-11-09",22.620001
"721","2009-11-10",23.110001
"722","2009-11-11",23.629999
"723","2009-11-12",24.15
"724","2009-11-13",24.690001
"725","2009-11-16",25.809999
"726","2009-11-17",25.92
"727","2009-11-18",25.77
"728","2009-11-19",25.1
"729","2009-11-20",24.85
"730","2009-11-23",25.08
"731","2009-11-24",25.440001
"732","2009-11-25",25.459999
"733","2009-11-27",25.24
"734","2009-11-30",26.030001
"735","2009-12-01",25.629999
"736","2009-12-02",25.700001
"737","2009-12-03",25.25
"738","2009-12-04",25.51
"739","2009-12-07",25.809999
"740","2009-12-08",26.25
"741","2009-12-09",26.82
"742","2009-12-10",26.98
"743","2009-12-11",27.219999
"744","2009-12-14",28.01
"745","2009-12-15",28.030001
"746","2009-12-16",28.35
"747","2009-12-17",22.879999
"748","2009-12-18",22.299999
"749","2009-12-21",22.370001
"750","2009-12-22",22.469999
"751","2009-12-23",23.120001
"752","2009-12-24",23.209999
"753","2009-12-28",23.610001
"754","2009-12-29",23.360001
"755","2009-12-30",23.280001
"756","2009-12-31",23.309999
"757","2010-01-04",23.309999
"758","2010-01-05",23.299999
"759","2010-01-06",23.719999
"760","2010-01-07",24.139999
"761","2010-01-08",24.51
"762","2010-01-11",24.49
"763","2010-01-12",24.18
"764","2010-01-13",24.040001
"765","2010-01-14",24.24
"766","2010-01-15",23.690001
"767","2010-01-19",23.51
"768","2010-01-20",23.09
"769","2010-01-21",23.51
"770","2010-01-22",23.42
"771","2010-01-25",23.110001
"772","2010-01-26",23
"773","2010-01-27",23.629999
"774","2010-01-28",22.85
"775","2010-01-29",21.75
"776","2010-02-01",21.6
"777","2010-02-02",21.57
"778","2010-02-03",21.360001
"779","2010-02-04",20.99
"780","2010-02-05",20.9
"781","2010-02-08",20.790001
"782","2010-02-09",20.959999
"783","2010-02-10",21.030001
"784","2010-02-11",21.16
"785","2010-02-12",21.549999
"786","2010-02-16",21.92
"787","2010-02-17",22.870001
"788","2010-02-18",26
"789","2010-02-19",26.33
"790","2010-02-22",26.91
"791","2010-02-23",26.280001
"792","2010-02-24",27.459999
"793","2010-02-25",27.469999
"794","2010-02-26",27.82
"795","2010-03-01",29.1
"796","2010-03-02",28.41
"797","2010-03-03",29.02
"798","2010-03-04",29.440001
"799","2010-03-05",30.43
"800","2010-03-08",30.280001
"801","2010-03-09",30.09
"802","2010-03-10",29.92
"803","2010-03-11",29.950001
"804","2010-03-12",30.690001
"805","2010-03-15",30.889999
"806","2010-03-16",31.379999
"807","2010-03-17",31.98
"808","2010-03-18",32.459999
"809","2010-03-19",31.66
"810","2010-03-22",32.599998
"811","2010-03-23",32.919998
"812","2010-03-24",32.48
"813","2010-03-25",32.599998
"814","2010-03-26",31.959999
"815","2010-03-29",32.43
"816","2010-03-30",32.23
"817","2010-03-31",31.639999
"818","2010-04-01",31.43
"819","2010-04-05",32.09
"820","2010-04-06",32.290001
"821","2010-04-07",31.93
"822","2010-04-08",31.139999
"823","2010-04-09",31.700001
"824","2010-04-12",31.440001
"825","2010-04-13",33.549999
"826","2010-04-14",33.18
"827","2010-04-15",33.02
"828","2010-04-16",32.970001
"829","2010-04-19",33.169998
"830","2010-04-20",33.790001
"831","2010-04-21",35.700001
"832","2010-04-22",34.880001
"833","2010-04-23",34.099998
"834","2010-04-26",33.470001
"835","2010-04-27",32.93
"836","2010-04-28",33.41
"837","2010-04-29",29.280001
"838","2010-04-30",29.27
"839","2010-05-03",30.24
"840","2010-05-04",29.469999
"841","2010-05-05",30
"842","2010-05-06",29.860001
"843","2010-05-07",28.93
"844","2010-05-10",30
"845","2010-05-11",30.110001
"846","2010-05-12",31.34
"847","2010-05-13",30.6
"848","2010-05-14",28.83
"849","2010-05-17",31.66
"850","2010-05-18",29.74
"851","2010-05-19",30.67
"852","2010-05-20",29.209999
"853","2010-05-21",29.08
"854","2010-05-24",29.299999
"855","2010-05-25",28.93
"856","2010-05-26",27.610001
"857","2010-05-27",28.030001
"858","2010-05-28",28
"859","2010-06-01",27.469999
"860","2010-06-02",28.27
"861","2010-06-03",27.6
"862","2010-06-04",26.809999
"863","2010-06-07",25.52
"864","2010-06-08",26.26
"865","2010-06-09",25.969999
"866","2010-06-10",26.17
"867","2010-06-11",26.98
"868","2010-06-14",26.200001
"869","2010-06-15",26.91
"870","2010-06-16",26.99
"871","2010-06-17",27.200001
"872","2010-06-18",27
"873","2010-06-21",26.74
"874","2010-06-22",25.889999
"875","2010-06-23",26.389999
"876","2010-06-24",25.719999
"877","2010-06-25",24.709999
"878","2010-06-28",24.75
"879","2010-06-29",23.48
"880","2010-06-30",23.02
"881","2010-07-01",22.110001
"882","2010-07-02",21.59
"883","2010-07-06",22.190001
"884","2010-07-07",23.139999
"885","2010-07-08",24.110001
"886","2010-07-09",24.9
"887","2010-07-12",24.16
"888","2010-07-13",24.790001
"889","2010-07-14",25.1
"890","2010-07-15",25.42
"891","2010-07-16",24.940001
"892","2010-07-19",26.43
"893","2010-07-20",26.040001
"894","2010-07-21",24.65
"895","2010-07-22",24.540001
"896","2010-07-23",25.41
"897","2010-07-26",25.639999
"898","2010-07-27",25.040001
"899","2010-07-28",25.02
"900","2010-07-29",24.6
"901","2010-07-30",24.43
"902","2010-08-02",24.85
"903","2010-08-03",23.719999
"904","2010-08-04",23.959999
"905","2010-08-05",21.9
"906","2010-08-06",20.549999
"907","2010-08-09",20.48
"908","2010-08-10",20.02
"909","2010-08-11",19.84
"910","2010-08-12",19.59
"911","2010-08-13",18.790001
"912","2010-08-16",17.639999
"913","2010-08-17",17.879999
"914","2010-08-18",18.290001
"915","2010-08-19",18.290001
"916","2010-08-20",17.540001
"917","2010-08-23",17.469999
"918","2010-08-24",17.120001
"919","2010-08-25",17.98
"920","2010-08-26",17.940001
"921","2010-08-27",18.030001
"922","2010-08-30",17.879999
"923","2010-08-31",17.530001
"924","2010-09-01",17.809999
"925","2010-09-02",18.25
"926","2010-09-03",18.66
"927","2010-09-07",17.889999
"928","2010-09-08",17.860001
"929","2010-09-09",18.459999
"930","2010-09-10",18.49
"931","2010-09-13",19.059999
"932","2010-09-14",18.59
"933","2010-09-15",18.709999
"934","2010-09-16",19.540001
"935","2010-09-17",20.65
"936","2010-09-20",22.290001
"937","2010-09-21",21.08
"938","2010-09-22",20.74
"939","2010-09-23",21.76
"940","2010-09-24",20.379999
"941","2010-09-27",20.41
"942","2010-09-28",20.49
"943","2010-09-29",20.41
"944","2010-09-30",21.469999
"945","2010-10-01",21.67
"946","2010-10-04",20.860001
"947","2010-10-05",21.01
"948","2010-10-06",20.559999
"949","2010-10-07",20.059999
"950","2010-10-08",20.280001
"951","2010-10-11",20.809999
"952","2010-10-12",20.49
"953","2010-10-13",20.18
"954","2010-10-14",17.17
"955","2010-10-15",16.959999
"956","2010-10-18",17.43
"957","2010-10-19",16.9
"958","2010-10-20",17.15
"959","2010-10-21",17.33
"960","2010-10-22",17.51
"961","2010-10-25",17.639999
"962","2010-10-26",17.34
"963","2010-10-27",17.32
"964","2010-10-28",17.4
"965","2010-10-29",17.540001
"966","2010-11-01",17.950001
"967","2010-11-02",18.4
"968","2010-11-03",17.540001
"969","2010-11-04",17.200001
"970","2010-11-05",17.49
