"","date","RBNC"
"186","2013-07-01",9.4
"187","2013-07-02",9.4
"188","2013-07-03",9.4
"189","2013-07-05",9.4
"190","2013-07-08",9.29
"191","2013-07-09",9.29
"192","2013-07-10",9.35
"193","2013-07-11",9.35
"194","2013-07-12",9.35
"195","2013-07-15",9.35
"196","2013-07-16",9.35
"197","2013-07-17",9.35
"198","2013-07-18",9.29
"199","2013-07-19",9.29
"200","2013-07-22",9.37
"201","2013-07-23",9.37
"202","2013-07-24",9.37
"203","2013-07-25",9.37
"204","2013-07-26",9.33
"205","2013-07-29",9.33
"206","2013-07-30",9.33
"207","2013-07-31",9.33
"208","2013-08-01",9.33
"209","2013-08-02",9.33
"210","2013-08-05",9.5
"211","2013-08-06",9.5
"212","2013-08-07",9.5
"213","2013-08-08",9.5
"214","2013-08-09",9.5
"215","2013-08-12",9.5
"216","2013-08-13",9.5
"217","2013-08-14",9.5
"218","2013-08-15",9.5
"219","2013-08-16",9.5
"220","2013-08-19",9.5
"221","2013-08-20",9.5
"222","2013-08-21",9.5
"223","2013-08-22",9.5
"224","2013-08-23",9.5
"225","2013-08-26",9.5
"226","2013-08-27",9.5
"227","2013-08-28",9.5
"228","2013-08-29",9.5
"229","2013-08-30",9.5
"230","2013-09-03",9.5
"231","2013-09-04",9.5
"232","2013-09-05",9.3
"233","2013-09-06",9.3
"234","2013-09-09",9.3
"235","2013-09-10",9.3
"236","2013-09-11",9.3
"237","2013-09-12",9.31
"238","2013-09-13",9.31
"239","2013-09-16",9.31
"240","2013-09-17",9.31
"241","2013-09-18",9.31
"242","2013-09-19",9.31
"243","2013-09-20",9.31
"244","2013-09-23",9.25
"245","2013-09-24",9.2
"246","2013-09-25",9.2
"247","2013-09-26",9.2
"248","2013-09-27",9.2
"249","2013-09-30",9.2
"250","2013-10-01",9.18
"251","2013-10-02",9.18
"252","2013-10-03",9.18
"253","2013-10-04",9.18
"254","2013-10-07",9.15
"255","2013-10-08",9.15
"256","2013-10-09",9.15
"257","2013-10-10",9.15
"258","2013-10-11",9.2
"259","2013-10-14",9.4
"260","2013-10-15",9.75
"261","2013-10-16",9.75
"262","2013-10-17",9.75
"263","2013-10-18",9.75
"264","2013-10-21",9.75
"265","2013-10-22",9.75
"266","2013-10-23",9.75
"267","2013-10-24",9.75
"268","2013-10-25",9.75
"269","2013-10-28",9.75
"270","2013-10-29",9.75
"271","2013-10-30",9.75
"272","2013-10-31",9.75
"273","2013-11-01",10
"274","2013-11-04",10
"275","2013-11-05",10
"276","2013-11-06",10
"277","2013-11-07",10
"278","2013-11-08",10
"279","2013-11-11",10
"280","2013-11-12",10
"281","2013-11-13",10
"282","2013-11-14",10
"283","2013-11-15",10
"284","2013-11-18",10
"285","2013-11-19",9.8
"286","2013-11-20",9.8
"287","2013-11-21",9.95
"288","2013-11-22",9.85
"289","2013-11-25",9.85
"290","2013-11-26",9.8
"291","2013-11-27",9.8
"292","2013-11-29",9.8
"293","2013-12-02",9.8
"294","2013-12-03",9.8
"295","2013-12-04",9.95
"296","2013-12-05",9.95
"297","2013-12-06",9.95
"298","2013-12-09",9.95
"299","2013-12-10",9.95
"300","2013-12-11",9.95
"301","2013-12-12",9.95
"302","2013-12-13",9.95
"303","2013-12-16",9.95
"304","2013-12-17",9.95
"305","2013-12-18",9.95
"306","2013-12-19",9.95
"307","2013-12-20",9.95
"308","2013-12-23",9.95
"309","2013-12-24",9.95
"310","2013-12-26",10.9
"311","2013-12-27",10.9
"312","2013-12-30",10.9
"313","2013-12-31",10.9
"314","2014-01-02",10.9
"315","2014-01-03",10.9
"316","2014-01-06",10.9
"317","2014-01-07",10.9
"318","2014-01-08",10.9
"319","2014-01-09",10.9
"320","2014-01-10",10.9
"321","2014-01-13",11.1
"322","2014-01-14",11.1
"323","2014-01-15",11.1
"324","2014-01-16",11.1
"325","2014-01-17",11.3
"326","2014-01-21",11.3
"327","2014-01-22",11.3
"328","2014-01-23",11.3
"329","2014-01-24",11.3
"330","2014-01-27",11.3
"331","2014-01-28",11.1
"332","2014-01-29",11.1
"333","2014-01-30",11.9
"334","2014-01-31",11.9
"335","2014-02-03",11.9
"336","2014-02-04",11.9
"337","2014-02-05",11.9
"338","2014-02-06",11.9
"339","2014-02-07",11.9
"340","2014-02-10",11.9
"341","2014-02-11",11.94
"342","2014-02-12",11.94
"343","2014-02-13",11.3
"344","2014-02-14",11.3
"345","2014-02-18",11.3
"346","2014-02-19",11.3
"347","2014-02-20",11.3
"348","2014-02-21",11.3
"349","2014-02-24",11.3
"350","2014-02-25",11.3
"351","2014-02-26",10.25
"352","2014-02-27",10.25
"353","2014-02-28",10.25
"354","2014-03-03",10.25
"355","2014-03-04",10.25
"356","2014-03-05",11
"357","2014-03-06",11
"358","2014-03-07",11
"359","2014-03-10",11
"360","2014-03-11",12
"361","2014-03-12",12
"362","2014-03-13",12
"363","2014-03-14",12
"364","2014-03-17",12
"365","2014-03-18",12
"366","2014-03-19",11
"367","2014-03-20",11
"368","2014-03-21",11
"369","2014-03-24",11
"370","2014-03-25",11
"371","2014-03-26",11
"372","2014-03-27",11
"373","2014-03-28",11
"374","2014-03-31",12.27
"375","2014-04-01",12.27
"376","2014-04-02",12.27
"377","2014-04-03",12.27
"378","2014-04-04",12.27
"379","2014-04-07",12.27
"380","2014-04-08",12.27
"381","2014-04-09",12.27
"382","2014-04-10",12.27
"383","2014-04-11",12.27
"384","2014-04-14",12.27
"385","2014-04-15",12.27
"386","2014-04-16",12.27
"387","2014-04-17",12.27
"388","2014-04-21",12.27
"389","2014-04-22",12.27
"390","2014-04-23",12.05
"391","2014-04-24",12.05
"392","2014-04-25",12.05
"393","2014-04-28",12.75
"394","2014-04-29",12.75
"395","2014-04-30",12.75
"396","2014-05-01",12.75
"397","2014-05-02",12.75
"398","2014-05-05",12.75
"399","2014-05-06",12.75
"400","2014-05-07",12.05
"401","2014-05-08",12.05
"402","2014-05-09",12.05
"403","2014-05-12",12.01
"404","2014-05-13",12.01
"405","2014-05-14",12.1
"406","2014-05-15",12.05
"407","2014-05-16",12.05
"408","2014-05-19",12.05
"409","2014-05-20",12.05
"410","2014-05-21",12.05
"411","2014-05-22",12.05
"412","2014-05-23",12.05
"413","2014-05-27",12.01
"414","2014-05-28",12.5
"415","2014-05-29",12.5
"416","2014-05-30",12.5
"417","2014-06-02",12.5
"418","2014-06-03",12.5
"419","2014-06-04",12.5
"420","2014-06-05",12.5
"421","2014-06-06",12.6
"422","2014-06-09",12.6
"423","2014-06-10",12.6
"424","2014-06-11",12.6
"425","2014-06-12",12.6
"426","2014-06-13",12.6
"427","2014-06-16",12.6
"428","2014-06-17",12.6
"429","2014-06-18",12.6
"430","2014-06-19",12.6
"431","2014-06-20",12.6
"432","2014-06-23",12.75
"433","2014-06-24",12.75
"434","2014-06-25",12.75
"435","2014-06-26",12.75
"436","2014-06-27",12.75
"437","2014-06-30",13
"438","2014-07-01",13
"439","2014-07-02",13
"440","2014-07-03",13
"441","2014-07-07",13
"442","2014-07-08",13
"443","2014-07-09",13
"444","2014-07-10",13
"445","2014-07-11",13
"446","2014-07-14",12.25
"447","2014-07-15",12.01
"448","2014-07-16",12.01
"449","2014-07-17",12.5
"450","2014-07-18",12.5
"451","2014-07-21",12.51
"452","2014-07-22",12.51
"453","2014-07-23",12.5
"454","2014-07-24",12.5
"455","2014-07-25",12.5
"456","2014-07-28",12.5
"457","2014-07-29",12.5
"458","2014-07-30",12.5
"459","2014-07-31",12.5
"460","2014-08-01",12.5
"461","2014-08-04",12.5
"462","2014-08-05",12.5
"463","2014-08-06",12.5
"464","2014-08-07",12.5
"465","2014-08-08",12.5
"466","2014-08-11",12.5
"467","2014-08-12",12.5
"468","2014-08-13",12.5
"469","2014-08-14",12.5
"470","2014-08-15",12.5
"471","2014-08-18",12.5
"472","2014-08-19",12.5
"473","2014-08-20",12.5
"474","2014-08-21",12.5
"475","2014-08-22",12.5
"476","2014-08-25",12.5
"477","2014-08-26",12.5
"478","2014-08-27",12.5
"479","2014-08-28",12.5
"480","2014-08-29",12.5
"481","2014-09-02",12.5
"482","2014-09-03",12.5
"483","2014-09-04",12.5
"484","2014-09-05",12.5
"485","2014-09-08",12.5
"486","2014-09-09",12.5
"487","2014-09-10",12.5
"488","2014-09-11",12.5
"489","2014-09-12",12.5
"490","2014-09-15",12.5
"491","2014-09-16",12.5
"492","2014-09-17",12.5
"493","2014-09-18",12.5
"494","2014-09-19",12.5
"495","2014-09-22",12.5
"496","2014-09-23",12.5
"497","2014-09-24",12.5
"498","2014-09-25",12.5
"499","2014-09-26",12.5
"500","2014-09-29",12.5
"501","2014-09-30",12.5
"502","2014-10-01",12.5
"503","2014-10-02",12.5
"504","2014-10-03",12.5
"505","2014-10-06",12.5
"506","2014-10-07",12.5
"507","2014-10-08",12.5
"508","2014-10-09",12.5
"509","2014-10-10",12.5
"510","2014-10-13",12.5
"511","2014-10-14",12.5
"512","2014-10-15",12.5
"513","2014-10-16",12.5
"514","2014-10-17",12.5
"515","2014-10-20",12.5
"516","2014-10-21",12.5
"517","2014-10-22",12.74
"518","2014-10-23",12.5
"519","2014-10-24",12.5
"520","2014-10-27",12.5
"521","2014-10-28",12.5
"522","2014-10-29",12.5
"523","2014-10-30",12.5
"524","2014-10-31",12.5
"525","2014-11-03",12.5
"526","2014-11-04",12.5
"527","2014-11-05",12.25
"528","2014-11-06",12.5
"529","2014-11-07",12.35
"530","2014-11-10",12.35
"531","2014-11-11",12.35
"532","2014-11-12",12.5
"533","2014-11-13",12.5
"534","2014-11-14",12.5
"535","2014-11-17",12.5
"536","2014-11-18",12.7
"537","2014-11-19",12.7
"538","2014-11-20",12.5
"539","2014-11-21",12.5
"540","2014-11-24",12.5
"541","2014-11-25",12.5
"542","2014-11-26",12.5
"543","2014-11-28",12.5
"544","2014-12-01",12.5
"545","2014-12-02",12.5
"546","2014-12-03",12.5
"547","2014-12-04",12.5
"548","2014-12-05",12.5
"549","2014-12-08",12.5
"550","2014-12-09",12.5
"551","2014-12-10",12.5
"552","2014-12-11",12.5
"553","2014-12-12",12.5
"554","2014-12-15",12.5
"555","2014-12-16",12.5
"556","2014-12-17",12.7
"557","2014-12-18",12.7
"558","2014-12-19",13
"559","2014-12-22",13
"560","2014-12-23",13
"561","2014-12-24",13
"562","2014-12-26",13
"563","2014-12-29",13
"564","2014-12-30",13
"565","2014-12-31",13
"566","2015-01-02",13
"567","2015-01-05",13
"568","2015-01-06",13
"569","2015-01-07",13
"570","2015-01-08",13
"571","2015-01-09",13
"572","2015-01-12",13
"573","2015-01-13",13
"574","2015-01-14",13
"575","2015-01-15",14
"576","2015-01-16",14
"577","2015-01-20",14
"578","2015-01-21",14
"579","2015-01-22",14
"580","2015-01-23",14
"581","2015-01-26",13.9
"582","2015-01-27",13.9
"583","2015-01-28",13.9
"584","2015-01-29",13.9
"585","2015-01-30",13.9
"586","2015-02-02",13.9
"587","2015-02-03",13.9
"588","2015-02-04",13.9
"589","2015-02-05",14.25
"590","2015-02-06",14.5
"591","2015-02-09",14.5
"592","2015-02-10",14.75
"593","2015-02-11",14.75
"594","2015-02-12",14.75
"595","2015-02-13",14.75
"596","2015-02-17",14.75
"597","2015-02-18",14.75
"598","2015-02-19",14.25
"599","2015-02-20",14.25
"600","2015-02-23",14.25
"601","2015-02-24",14.35
"602","2015-02-25",14.4
"603","2015-02-26",14.4
"604","2015-02-27",14.4
"605","2015-03-02",14.4
"606","2015-03-03",14.42
"607","2015-03-04",14.1
"608","2015-03-05",14.1
"609","2015-03-06",14.1
"610","2015-03-09",14.1
"611","2015-03-10",14.1
"612","2015-03-11",14.1
"613","2015-03-12",14.1
"614","2015-03-13",14.1
"615","2015-03-16",14.5
"616","2015-03-17",14.5
"617","2015-03-18",14.5
"618","2015-03-19",14.5
"619","2015-03-20",14.7
"620","2015-03-23",14.9
"621","2015-03-24",14.95
"622","2015-03-25",14.95
"623","2015-03-26",14.95
"624","2015-03-27",14.95
"625","2015-03-30",14.95
"626","2015-03-31",14.95
"627","2015-04-01",14.95
"628","2015-04-02",14.95
"629","2015-04-06",14.95
"630","2015-04-07",14.95
"631","2015-04-08",14.95
"632","2015-04-09",14.95
"633","2015-04-10",14.95
"634","2015-04-13",14.95
"635","2015-04-14",14.95
"636","2015-04-15",14.95
"637","2015-04-16",14.75
"638","2015-04-17",14.75
"639","2015-04-20",14.75
"640","2015-04-21",14.85
"641","2015-04-22",14.85
"642","2015-04-23",14.85
"643","2015-04-24",14.85
"644","2015-04-27",14.95
"645","2015-04-28",14.95
"646","2015-04-29",14.95
"647","2015-04-30",14.95
"648","2015-05-01",14.95
"649","2015-05-04",14.95
"650","2015-05-05",14.95
"651","2015-05-06",14.95
"652","2015-05-07",14.95
"653","2015-05-08",14.95
"654","2015-05-11",14.98
"655","2015-05-12",14.98
"656","2015-05-13",15.08
"657","2015-05-14",15.08
"658","2015-05-15",15.08
"659","2015-05-18",15.08
"660","2015-05-19",15.08
"661","2015-05-20",15.25
"662","2015-05-21",15.08
"663","2015-05-22",15
"664","2015-05-26",15
"665","2015-05-27",15
"666","2015-05-28",15
"667","2015-05-29",14.93
"668","2015-06-01",14
"669","2015-06-02",14.25
"670","2015-06-03",14.05
"671","2015-06-04",14.05
"672","2015-06-05",14.05
"673","2015-06-08",14.2
"674","2015-06-09",14
"675","2015-06-10",14
"676","2015-06-11",14
"677","2015-06-12",14
"678","2015-06-15",14.1
"679","2015-06-16",14.2
"680","2015-06-17",14.2
"681","2015-06-18",14.25
"682","2015-06-19",14.25
"683","2015-06-22",14.25
"684","2015-06-23",14.25
"685","2015-06-24",14.3
"686","2015-06-25",14.3
"687","2015-06-26",14.3
"688","2015-06-29",14.5
"689","2015-06-30",14.5
"690","2015-07-01",14
"691","2015-07-02",14.25
"692","2015-07-06",14.5
"693","2015-07-07",14.25
"694","2015-07-08",14.25
"695","2015-07-09",14.25
"696","2015-07-10",14.04
"697","2015-07-13",14.04
"698","2015-07-14",13
"699","2015-07-15",13.02
"700","2015-07-16",13.02
"701","2015-07-17",13.01
"702","2015-07-20",13.01
"703","2015-07-21",13.6
"704","2015-07-22",13.65
"705","2015-07-23",13.65
"706","2015-07-24",13.65
"707","2015-07-27",14
"708","2015-07-28",13.75
"709","2015-07-29",13.65
"710","2015-07-30",13.6
"711","2015-07-31",13.73
"712","2015-08-03",13.6
"713","2015-08-04",13.75
"714","2015-08-05",13.87
"715","2015-08-06",13.76
"716","2015-08-07",13.75
"717","2015-08-10",13.75
"718","2015-08-11",13.8
"719","2015-08-12",13.98
"720","2015-08-13",13.66
"721","2015-08-14",13.82
"722","2015-08-17",13.77
"723","2015-08-18",14.02
"724","2015-08-19",13.66
"725","2015-08-20",13.8
"726","2015-08-21",13.6
"727","2015-08-24",13.5
"728","2015-08-25",13.55
"729","2015-08-26",13.5
"730","2015-08-27",13.5
"731","2015-08-28",13.5
"732","2015-08-31",14.13
"733","2015-09-01",14.13
"734","2015-09-02",13.5
"735","2015-09-03",13.35
"736","2015-09-04",13.35
"737","2015-09-08",13.8
"738","2015-09-09",13.4
"739","2015-09-10",13.5
"740","2015-09-11",13.4
"741","2015-09-14",13.4
"742","2015-09-15",13.4
"743","2015-09-16",13.4
"744","2015-09-17",13.39
"745","2015-09-18",13.25
"746","2015-09-21",13.34
"747","2015-09-22",13.34
"748","2015-09-23",13.15
"749","2015-09-24",13.04
"750","2015-09-25",13.2
"751","2015-09-28",13.2
"752","2015-09-29",13.3
"753","2015-09-30",13.3
"754","2015-10-01",13.3
"755","2015-10-02",12.8
"756","2015-10-05",13.26
"757","2015-10-06",13.3
"758","2015-10-07",13.3
"759","2015-10-08",13.3
"760","2015-10-09",13.3
"761","2015-10-12",13.4
"762","2015-10-13",13.27
"763","2015-10-14",13.26
"764","2015-10-15",13.25
"765","2015-10-16",13.4
"766","2015-10-19",13.5
"767","2015-10-20",13.5
"768","2015-10-21",13.55
"769","2015-10-22",13.6
"770","2015-10-23",13.55
"771","2015-10-26",13.7
"772","2015-10-27",13.5
"773","2015-10-28",13.62
"774","2015-10-29",13.5
"775","2015-10-30",13.65
"776","2015-11-02",13.65
"777","2015-11-03",13.65
"778","2015-11-04",13.75
"779","2015-11-05",13.75
"780","2015-11-06",13.75
"781","2015-11-09",13.75
"782","2015-11-10",13.51
"783","2015-11-11",13.51
"784","2015-11-12",13.51
"785","2015-11-13",13.51
"786","2015-11-16",13.54
"787","2015-11-17",13.5
"788","2015-11-18",13.5
"789","2015-11-19",13.52
"790","2015-11-20",13.52
"791","2015-11-23",13.47
"792","2015-11-24",13.55
"793","2015-11-25",13.84
"794","2015-11-27",13.81
"795","2015-11-30",13.81
"796","2015-12-01",13.83
"797","2015-12-02",13.9
"798","2015-12-03",13.9
"799","2015-12-04",13.92
"800","2015-12-07",13.92
"801","2015-12-08",13.92
"802","2015-12-09",13.76
"803","2015-12-10",13.76
"804","2015-12-11",13.78
"805","2015-12-14",13.78
"806","2015-12-15",13.88
"807","2015-12-16",13.92
"808","2015-12-17",13.82
"809","2015-12-18",13.82
"810","2015-12-21",13.82
"811","2015-12-22",13.9
"812","2015-12-23",13.95
"813","2015-12-24",13.95
"814","2015-12-28",13.86
"815","2015-12-29",13.5
"816","2015-12-30",13.9
"817","2015-12-31",13.71
"818","2016-01-04",13.7
"819","2016-01-05",13.71
"820","2016-01-06",13.77
"821","2016-01-07",13.75
"822","2016-01-08",13.9
"823","2016-01-11",13.71
"824","2016-01-12",13.72
"825","2016-01-13",13.75
"826","2016-01-14",13.65
"827","2016-01-15",13.5
"828","2016-01-19",13.6
"829","2016-01-20",13.5
"830","2016-01-21",13.79
"831","2016-01-22",13.75
"832","2016-01-25",13.74
"833","2016-01-26",13.62
"834","2016-01-27",13.62
"835","2016-01-28",13.5
"836","2016-01-29",13.6
"837","2016-02-01",13.62
"838","2016-02-02",13.8
"839","2016-02-03",13.6
"840","2016-02-04",13.63
"841","2016-02-05",13.59
"842","2016-02-08",13.58
"843","2016-02-09",13.74
"844","2016-02-10",13.61
"845","2016-02-11",13.61
"846","2016-02-12",13.7
"847","2016-02-16",13.6
"848","2016-02-17",13.62
"849","2016-02-18",13.72
"850","2016-02-19",13.74
"851","2016-02-22",13.7
"852","2016-02-23",13.65
"853","2016-02-24",13.61
"854","2016-02-25",13.77
"855","2016-02-26",13.79
"856","2016-02-29",13.73
"857","2016-03-01",13.69
"858","2016-03-02",13.69
"859","2016-03-03",13.7
"860","2016-03-04",13.84
"861","2016-03-07",13.89
"862","2016-03-08",14.44
"863","2016-03-09",14.23
"864","2016-03-10",14.3
"865","2016-03-11",14.25
"866","2016-03-14",14.7
"867","2016-03-15",14.74
"868","2016-03-16",14.7
"869","2016-03-17",14.64
"870","2016-03-18",15.01
"871","2016-03-21",14.96
"872","2016-03-22",14.8
"873","2016-03-23",14.62
"874","2016-03-24",16.33
"875","2016-03-28",16.5
"876","2016-03-29",16.299999
"877","2016-03-30",16.1
"878","2016-03-31",16.139999
"879","2016-04-01",16.139999
"880","2016-04-04",15.62
"881","2016-04-05",15.28
"882","2016-04-06",15.49
"883","2016-04-07",15.43
"884","2016-04-08",15.01
"885","2016-04-11",16.08
"886","2016-04-12",15.75
"887","2016-04-13",15.8
"888","2016-04-14",15.35
"889","2016-04-15",15.72
"890","2016-04-18",15.86
"891","2016-04-19",15.8
"892","2016-04-20",15.75
"893","2016-04-21",15.72
"894","2016-04-22",15.72
"895","2016-04-25",15.72
"896","2016-04-26",15.75
"897","2016-04-27",15.75
"898","2016-04-28",16.139999
"899","2016-04-29",15.72
"900","2016-05-02",15.72
"901","2016-05-03",15.5
"902","2016-05-04",15.22
"903","2016-05-05",15.22
"904","2016-05-06",15.75
"905","2016-05-09",15.64
"906","2016-05-10",15.64
"907","2016-05-11",15.69
"908","2016-05-12",15.69
"909","2016-05-13",15.69
"910","2016-05-16",15.69
"911","2016-05-17",15.69
"912","2016-05-18",15.69
"913","2016-05-19",15.49
"914","2016-05-20",15.43
"915","2016-05-23",15.43
"916","2016-05-24",15.1
"917","2016-05-25",15.48
"918","2016-05-26",15.43
"919","2016-05-27",15.4
"920","2016-05-31",15.49
"921","2016-06-01",15.69
"922","2016-06-02",15.46
"923","2016-06-03",15.5
"924","2016-06-06",15.7
"925","2016-06-07",15.7
"926","2016-06-08",15.6
"927","2016-06-09",15.6
"928","2016-06-10",15.6
"929","2016-06-13",15.6
"930","2016-06-14",15.6
"931","2016-06-15",15.41
"932","2016-06-16",15.6
"933","2016-06-17",15.13
"934","2016-06-20",15.13
"935","2016-06-21",15.49
"936","2016-06-22",15.54
"937","2016-06-23",15.6
"938","2016-06-24",15.15
"939","2016-06-27",15.1
"940","2016-06-28",15.25
"941","2016-06-29",15.27
"942","2016-06-30",15.27
"943","2016-07-01",15.27
"944","2016-07-05",15.45
"945","2016-07-06",15.45
"946","2016-07-07",15.47
"947","2016-07-08",15.47
"948","2016-07-11",15.47
"949","2016-07-12",15.42
"950","2016-07-13",15.3
"951","2016-07-14",15.3
"952","2016-07-15",15.52
"953","2016-07-18",15.35
"954","2016-07-19",15.53
"955","2016-07-20",15.53
"956","2016-07-21",15.53
"957","2016-07-22",15.53
"958","2016-07-25",15.24
"959","2016-07-26",15.2
"960","2016-07-27",15.49
"961","2016-07-28",15.49
"962","2016-07-29",15.6
"963","2016-08-01",15.4
"964","2016-08-02",15.53
"965","2016-08-03",15.53
"966","2016-08-04",15.46
"967","2016-08-05",15.53
"968","2016-08-08",15.5
"969","2016-08-09",15.48
"970","2016-08-10",15.65
"971","2016-08-11",15.75
"972","2016-08-12",16.030001
"973","2016-08-15",16.440001
"974","2016-08-16",16.4
"975","2016-08-17",16.200001
"976","2016-08-18",16.4
"977","2016-08-19",16.5
"978","2016-08-22",16.65
"979","2016-08-23",16.65
"980","2016-08-24",16.65
"981","2016-08-25",17.48
"982","2016-08-26",16.93
"983","2016-08-29",16.9
"984","2016-08-30",17
"985","2016-08-31",17.09
"986","2016-09-01",17.09
"987","2016-09-02",16.9
"988","2016-09-06",19.41
"989","2016-09-07",21.860001
"990","2016-09-08",21.190001
"991","2016-09-09",20.75
"992","2016-09-12",21.75
"993","2016-09-13",21.799999
"994","2016-09-14",21.75
"995","2016-09-15",21.790001
"996","2016-09-16",21.120001
"997","2016-09-19",21.450001
"998","2016-09-20",21.469999
"999","2016-09-21",20.75
"1000","2016-09-22",20.620001
"1001","2016-09-23",20.84
"1002","2016-09-26",20.83
"1003","2016-09-27",20.59
"1004","2016-09-28",20.07
"1005","2016-09-29",19.959999
"1006","2016-09-30",19.799999
"1007","2016-10-03",19.530001
"1008","2016-10-04",19.299999
"1009","2016-10-05",19.41
"1010","2016-10-06",19.84
