"","date","TTC"
"206","2007-10-25",13.3025
"207","2007-10-26",13.54
"208","2007-10-29",13.7275
"209","2007-10-30",13.7625
"210","2007-10-31",13.915
"211","2007-11-01",13.4025
"212","2007-11-02",13.375
"213","2007-11-05",13.3225
"214","2007-11-06",13.5725
"215","2007-11-07",13.135
"216","2007-11-08",13.08
"217","2007-11-09",12.9525
"218","2007-11-12",12.9175
"219","2007-11-13",13.3
"220","2007-11-14",13.24
"221","2007-11-15",12.9075
"222","2007-11-16",12.88
"223","2007-11-19",13.0425
"224","2007-11-20",13.0975
"225","2007-11-21",12.955
"226","2007-11-23",13.255
"227","2007-11-26",12.99
"228","2007-11-27",13.335
"229","2007-11-28",13.7325
"230","2007-11-29",13.8525
"231","2007-11-30",13.9125
"232","2007-12-03",13.79
"233","2007-12-04",13.5475
"234","2007-12-05",13.555
"235","2007-12-06",14.74
"236","2007-12-07",14.65
"237","2007-12-10",14.53
"238","2007-12-11",14.4025
"239","2007-12-12",14.09
"240","2007-12-13",13.96
"241","2007-12-14",13.79
"242","2007-12-17",13.745
"243","2007-12-18",13.8775
"244","2007-12-19",13.88
"245","2007-12-20",13.695
"246","2007-12-21",14.0025
"247","2007-12-24",14.125
"248","2007-12-26",13.9225
"249","2007-12-27",13.745
"250","2007-12-28",13.5225
"251","2007-12-31",13.61
"252","2008-01-02",13.2375
"253","2008-01-03",12.875
"254","2008-01-04",12.5125
"255","2008-01-07",12.28
"256","2008-01-08",11.725
"257","2008-01-09",11.7075
"258","2008-01-10",11.705
"259","2008-01-11",12
"260","2008-01-14",11.7075
"261","2008-01-15",11.475
"262","2008-01-16",11.375
"263","2008-01-17",10.855
"264","2008-01-18",10.7525
"265","2008-01-22",10.9625
"266","2008-01-23",12.0875
"267","2008-01-24",12.185
"268","2008-01-25",11.8675
"269","2008-01-28",12.1975
"270","2008-01-29",12.22
"271","2008-01-30",11.97
"272","2008-01-31",12.335
"273","2008-02-01",12.7325
"274","2008-02-04",12.24
"275","2008-02-05",12.135
"276","2008-02-06",12.1425
"277","2008-02-07",11.92
"278","2008-02-08",11.88
"279","2008-02-11",11.89
"280","2008-02-12",11.55
"281","2008-02-13",11.8375
"282","2008-02-14",11.8725
"283","2008-02-15",11.79
"284","2008-02-19",11.365
"285","2008-02-20",11.665
"286","2008-02-21",12.1625
"287","2008-02-22",12.51
"288","2008-02-25",12.705
"289","2008-02-26",12.8375
"290","2008-02-27",12.75
"291","2008-02-28",12.535
"292","2008-02-29",12.045
"293","2008-03-03",12.245
"294","2008-03-04",11.89
"295","2008-03-05",11.9025
"296","2008-03-06",11.5325
"297","2008-03-07",11.65
"298","2008-03-10",11.235
"299","2008-03-11",11.4375
"300","2008-03-12",11.1275
"301","2008-03-13",11.16
"302","2008-03-14",11.02
"303","2008-03-17",10.255
"304","2008-03-18",10.5975
"305","2008-03-19",10.53
"306","2008-03-20",10.5025
"307","2008-03-24",10.695
"308","2008-03-25",11.175
"309","2008-03-26",10.88
"310","2008-03-27",10.525
"311","2008-03-28",10.4125
"312","2008-03-31",10.3475
"313","2008-04-01",10.6625
"314","2008-04-02",10.4725
"315","2008-04-03",10.6
"316","2008-04-04",10.5325
"317","2008-04-07",10.4975
"318","2008-04-08",10.3475
"319","2008-04-09",10.3375
"320","2008-04-10",10.2975
"321","2008-04-11",10.23
"322","2008-04-14",9.915
"323","2008-04-15",9.655
"324","2008-04-16",9.935
"325","2008-04-17",10.0225
"326","2008-04-18",10.2575
"327","2008-04-21",10.0125
"328","2008-04-22",9.8425
"329","2008-04-23",9.95
"330","2008-04-24",10.12
"331","2008-04-25",10.46
"332","2008-04-28",10.7025
"333","2008-04-29",10.575
"334","2008-04-30",10.5975
"335","2008-05-01",10.825
"336","2008-05-02",10.2025
"337","2008-05-05",10.0225
"338","2008-05-06",10.0225
"339","2008-05-07",9.89
"340","2008-05-08",9.9025
"341","2008-05-09",9.925
"342","2008-05-12",10.095
"343","2008-05-13",10.4175
"344","2008-05-14",10.3625
"345","2008-05-15",10.3775
"346","2008-05-16",10.265
"347","2008-05-19",10.3775
"348","2008-05-20",10.3975
"349","2008-05-21",10.13
"350","2008-05-22",9.7025
"351","2008-05-23",9.8525
"352","2008-05-27",9.725
"353","2008-05-28",9.76
"354","2008-05-29",9.75
"355","2008-05-30",9.77
"356","2008-06-02",9.44
"357","2008-06-03",9.2525
"358","2008-06-04",9.375
"359","2008-06-05",9.36
"360","2008-06-06",9.2925
"361","2008-06-09",9.07
"362","2008-06-10",9.2575
"363","2008-06-11",8.96
"364","2008-06-12",9.035
"365","2008-06-13",9.28
"366","2008-06-16",9.245
"367","2008-06-17",9.0975
"368","2008-06-18",9.015
"369","2008-06-19",9.025
"370","2008-06-20",8.88
"371","2008-06-23",8.8325
"372","2008-06-24",8.6075
"373","2008-06-25",8.6475
"374","2008-06-26",8.5875
"375","2008-06-27",8.4175
"376","2008-06-30",8.3175
"377","2008-07-01",8.325
"378","2008-07-02",8.08
"379","2008-07-03",7.88
"380","2008-07-07",7.79
"381","2008-07-08",7.835
"382","2008-07-09",7.6675
"383","2008-07-10",7.7625
"384","2008-07-11",7.75
"385","2008-07-14",7.815
"386","2008-07-15",7.7375
"387","2008-07-16",8.1275
"388","2008-07-17",8.3325
"389","2008-07-18",8.2725
"390","2008-07-21",8.2875
"391","2008-07-22",8.5775
"392","2008-07-23",8.7325
"393","2008-07-24",8.2975
"394","2008-07-25",8.335
"395","2008-07-28",8.265
"396","2008-07-29",8.4975
"397","2008-07-30",8.4475
"398","2008-07-31",8.1375
"399","2008-08-01",8.2825
"400","2008-08-04",8.325
"401","2008-08-05",8.7475
"402","2008-08-06",8.7075
"403","2008-08-07",8.725
"404","2008-08-08",9.4425
"405","2008-08-11",9.5275
"406","2008-08-12",9.54
"407","2008-08-13",9.4275
"408","2008-08-14",9.0375
"409","2008-08-15",9.2625
"410","2008-08-18",9.255
"411","2008-08-19",8.9125
"412","2008-08-20",9.055
"413","2008-08-21",8.78
"414","2008-08-22",9.52
"415","2008-08-25",10.065
"416","2008-08-26",9.9225
"417","2008-08-27",10.2725
"418","2008-08-28",10.4025
"419","2008-08-29",10.2175
"420","2008-09-02",10.51
"421","2008-09-03",10.435
"422","2008-09-04",10.0875
"423","2008-09-05",10.0375
"424","2008-09-08",10.21
"425","2008-09-09",10.005
"426","2008-09-10",10.005
"427","2008-09-11",10.395
"428","2008-09-12",10.62
"429","2008-09-15",10.18
"430","2008-09-16",10.675
"431","2008-09-17",10.3975
"432","2008-09-18",11.0025
"433","2008-09-19",11.0425
"434","2008-09-22",10.49
"435","2008-09-23",10.3
"436","2008-09-24",10.3575
"437","2008-09-25",10.575
"438","2008-09-26",10.7125
"439","2008-09-29",10.2825
"440","2008-09-30",10.325
"441","2008-10-01",10.635
"442","2008-10-02",9.8775
"443","2008-10-03",9.445
"444","2008-10-06",9.4375
"445","2008-10-07",8.9225
"446","2008-10-08",9.1025
"447","2008-10-09",8.36
"448","2008-10-10",8.725
"449","2008-10-13",8.975
"450","2008-10-14",8.705
"451","2008-10-15",8.415
"452","2008-10-16",8.1375
"453","2008-10-17",7.9725
"454","2008-10-20",8.265
"455","2008-10-21",7.995
"456","2008-10-22",7.6875
"457","2008-10-23",7.6025
"458","2008-10-24",7.5225
"459","2008-10-27",7.095
"460","2008-10-28",7.545
"461","2008-10-29",7.7875
"462","2008-10-30",8.1
"463","2008-10-31",8.41
"464","2008-11-03",8.445
"465","2008-11-04",8.3
"466","2008-11-05",8.07
"467","2008-11-06",7.8175
"468","2008-11-07",7.545
"469","2008-11-10",7.6625
"470","2008-11-11",7.6975
"471","2008-11-12",7.46
"472","2008-11-13",7.5775
"473","2008-11-14",7.25
"474","2008-11-17",7.1575
"475","2008-11-18",6.965
"476","2008-11-19",6.5975
"477","2008-11-20",6.2325
"478","2008-11-21",6.6275
"479","2008-11-24",6.98
"480","2008-11-25",6.9375
"481","2008-11-26",7.0225
"482","2008-11-28",7.11
"483","2008-12-01",6.635
"484","2008-12-02",6.8275
"485","2008-12-03",7.155
"486","2008-12-04",7.1125
"487","2008-12-05",7.125
"488","2008-12-08",7.54
"489","2008-12-09",7.82
"490","2008-12-10",7.915
"491","2008-12-11",7.5475
"492","2008-12-12",7.72
"493","2008-12-15",7.5125
"494","2008-12-16",7.7975
"495","2008-12-17",8.4225
"496","2008-12-18",8.3975
"497","2008-12-19",8.385
"498","2008-12-22",8.27
"499","2008-12-23",7.9425
"500","2008-12-24",7.97
"501","2008-12-26",7.8975
"502","2008-12-29",7.7625
"503","2008-12-30",8.035
"504","2008-12-31",8.25
"505","2009-01-02",8.3925
"506","2009-01-05",8.6725
"507","2009-01-06",8.875
"508","2009-01-07",8.745
"509","2009-01-08",9.0675
"510","2009-01-09",8.9025
"511","2009-01-12",8.7125
"512","2009-01-13",8.8075
"513","2009-01-14",8.41
"514","2009-01-15",8.2975
"515","2009-01-16",8.265
"516","2009-01-20",7.9325
"517","2009-01-21",8.26
"518","2009-01-22",8.1225
"519","2009-01-23",8.01
"520","2009-01-26",8.1025
"521","2009-01-27",8.0975
"522","2009-01-28",8.4
"523","2009-01-29",7.6725
"524","2009-01-30",7.4025
"525","2009-02-02",7.615
"526","2009-02-03",7.495
"527","2009-02-04",7.2375
"528","2009-02-05",7.3475
"529","2009-02-06",7.5875
"530","2009-02-09",7.6025
"531","2009-02-10",7.27
"532","2009-02-11",7.0125
"533","2009-02-12",7.085
"534","2009-02-13",6.86
"535","2009-02-17",6.5975
"536","2009-02-18",6.47
"537","2009-02-19",6.005
"538","2009-02-20",5.77
"539","2009-02-23",5.37
"540","2009-02-24",5.7
"541","2009-02-25",5.485
"542","2009-02-26",5.69
"543","2009-02-27",5.4675
"544","2009-03-02",5.105
"545","2009-03-03",5.19
"546","2009-03-04",5.275
"547","2009-03-05",5.26
"548","2009-03-06",5.2825
"549","2009-03-09",5.2325
"550","2009-03-10",5.5975
"551","2009-03-11",5.8075
"552","2009-03-12",6.1675
"553","2009-03-13",6.12
"554","2009-03-16",6.255
"555","2009-03-17",6.4275
"556","2009-03-18",6.58
"557","2009-03-19",6.5875
"558","2009-03-20",6.5425
"559","2009-03-23",6.895
"560","2009-03-24",6.5475
"561","2009-03-25",6.3175
"562","2009-03-26",6.54
"563","2009-03-27",6.4425
"564","2009-03-30",6.025
"565","2009-03-31",6.045
"566","2009-04-01",6.08
"567","2009-04-02",6.3525
"568","2009-04-03",6.5425
"569","2009-04-06",6.525
"570","2009-04-07",6.41
"571","2009-04-08",6.325
"572","2009-04-09",6.7875
"573","2009-04-13",6.4475
"574","2009-04-14",6.2625
"575","2009-04-15",6.29
"576","2009-04-16",6.2975
"577","2009-04-17",6.3125
"578","2009-04-20",5.9525
"579","2009-04-21",6.08
"580","2009-04-22",6.55
"581","2009-04-23",6.535
"582","2009-04-24",7.0375
"583","2009-04-27",7.095
"584","2009-04-28",7.1025
"585","2009-04-29",7.465
"586","2009-04-30",7.595
"587","2009-05-01",7.4375
"588","2009-05-04",7.755
"589","2009-05-05",8
"590","2009-05-06",7.8875
"591","2009-05-07",7.5575
"592","2009-05-08",7.575
"593","2009-05-11",7.3275
"594","2009-05-12",7.11
"595","2009-05-13",6.7625
"596","2009-05-14",6.8275
"597","2009-05-15",6.78
"598","2009-05-18",7.11
"599","2009-05-19",7.1425
"600","2009-05-20",6.9975
"601","2009-05-21",7.8075
"602","2009-05-22",7.6925
"603","2009-05-26",7.7325
"604","2009-05-27",7.605
"605","2009-05-28",7.6575
"606","2009-05-29",7.7
"607","2009-06-01",8.12
"608","2009-06-02",8.18
"609","2009-06-03",8.225
"610","2009-06-04",8.4275
"611","2009-06-05",8.3675
"612","2009-06-08",8.5
"613","2009-06-09",8.5925
"614","2009-06-10",8.5225
"615","2009-06-11",8.5175
"616","2009-06-12",8.2375
"617","2009-06-15",8.115
"618","2009-06-16",7.83
"619","2009-06-17",7.965
"620","2009-06-18",7.9425
"621","2009-06-19",7.6725
"622","2009-06-22",7.3125
"623","2009-06-23",7.275
"624","2009-06-24",7.19
"625","2009-06-25",7.475
"626","2009-06-26",7.495
"627","2009-06-29",7.625
"628","2009-06-30",7.475
"629","2009-07-01",7.61
"630","2009-07-02",7.415
"631","2009-07-06",7.3775
"632","2009-07-07",7.22
"633","2009-07-08",7.3175
"634","2009-07-09",7.325
"635","2009-07-10",7.3975
"636","2009-07-13",7.6775
"637","2009-07-14",7.775
"638","2009-07-15",8.0675
"639","2009-07-16",8.195
"640","2009-07-17",8.36
"641","2009-07-20",8.66
"642","2009-07-21",8.775
"643","2009-07-22",8.64
"644","2009-07-23",8.8
"645","2009-07-24",8.7125
"646","2009-07-27",8.74
"647","2009-07-28",8.6
"648","2009-07-29",8.52
"649","2009-07-30",8.615
"650","2009-07-31",8.665
"651","2009-08-03",8.915
"652","2009-08-04",9.09
"653","2009-08-05",8.9575
"654","2009-08-06",8.9375
"655","2009-08-07",9.2
"656","2009-08-10",9.19
"657","2009-08-11",8.995
"658","2009-08-12",9.08
"659","2009-08-13",8.91
"660","2009-08-14",8.86
"661","2009-08-17",8.5875
"662","2009-08-18",9.275
"663","2009-08-19",9.225
"664","2009-08-20",9.0925
"665","2009-08-21",9.35
"666","2009-08-24",9.5875
"667","2009-08-25",9.7125
"668","2009-08-26",9.3875
"669","2009-08-27",9.62
"670","2009-08-28",9.4825
"671","2009-08-31",9.4825
"672","2009-09-01",9.32
"673","2009-09-02",9.065
"674","2009-09-03",9.2175
"675","2009-09-04",9.3725
"676","2009-09-08",9.24
"677","2009-09-09",9.4175
"678","2009-09-10",9.7575
"679","2009-09-11",9.8225
"680","2009-09-14",9.975
"681","2009-09-15",10.075
"682","2009-09-16",10.3325
"683","2009-09-17",10.425
"684","2009-09-18",10.3325
"685","2009-09-21",10.26
"686","2009-09-22",10.3925
"687","2009-09-23",10.2025
"688","2009-09-24",10.075
"689","2009-09-25",9.895
"690","2009-09-28",10.09
"691","2009-09-29",9.9925
"692","2009-09-30",9.9425
"693","2009-10-01",9.465
"694","2009-10-02",9.29
"695","2009-10-05",9.7275
"696","2009-10-06",9.81
"697","2009-10-07",9.61
"698","2009-10-08",9.565
"699","2009-10-09",9.61
"700","2009-10-12",9.655
"701","2009-10-13",9.57
"702","2009-10-14",9.715
"703","2009-10-15",9.8425
"704","2009-10-16",9.6425
"705","2009-10-19",9.7325
"706","2009-10-20",9.595
"707","2009-10-21",9.56
"708","2009-10-22",9.81
"709","2009-10-23",9.755
"710","2009-10-26",9.68
"711","2009-10-27",9.585
"712","2009-10-28",9.3575
"713","2009-10-29",9.4525
"714","2009-10-30",9.255
"715","2009-11-02",9.2525
"716","2009-11-03",9.7975
"717","2009-11-04",9.63
"718","2009-11-05",10.0075
"719","2009-11-06",9.985
"720","2009-11-09",10.1925
"721","2009-11-10",10.2225
"722","2009-11-11",10.1675
"723","2009-11-12",10.005
"724","2009-11-13",10.0725
"725","2009-11-16",10.24
"726","2009-11-17",10.045
"727","2009-11-18",10.0425
"728","2009-11-19",9.9925
"729","2009-11-20",9.865
"730","2009-11-23",10.0675
"731","2009-11-24",10.085
"732","2009-11-25",10.125
"733","2009-11-27",9.9075
"734","2009-11-30",9.96
"735","2009-12-01",10.1825
"736","2009-12-02",10.1625
"737","2009-12-03",10.1825
"738","2009-12-04",10.2275
"739","2009-12-07",9.985
"740","2009-12-08",9.9175
"741","2009-12-09",10.17
"742","2009-12-10",10.205
"743","2009-12-11",10.285
"744","2009-12-14",10.3975
"745","2009-12-15",10.31
"746","2009-12-16",10.25
"747","2009-12-17",10.2325
"748","2009-12-18",10.2625
"749","2009-12-21",10.29
"750","2009-12-22",10.3525
"751","2009-12-23",10.5
"752","2009-12-24",10.735
"753","2009-12-28",10.85
"754","2009-12-29",10.9525
"755","2009-12-30",10.735
"756","2009-12-31",10.4525
"757","2010-01-04",10.61
"758","2010-01-05",10.5
"759","2010-01-06",10.475
"760","2010-01-07",10.68
"761","2010-01-08",10.79
"762","2010-01-11",10.9425
"763","2010-01-12",10.805
"764","2010-01-13",10.9625
"765","2010-01-14",10.77
"766","2010-01-15",10.715
"767","2010-01-19",10.7625
"768","2010-01-20",10.575
"769","2010-01-21",10.5425
"770","2010-01-22",10.1325
"771","2010-01-25",10.15
"772","2010-01-26",10.0525
"773","2010-01-27",10.02
"774","2010-01-28",9.8425
"775","2010-01-29",9.7375
"776","2010-02-01",9.915
"777","2010-02-02",10.21
"778","2010-02-03",9.9975
"779","2010-02-04",9.6525
"780","2010-02-05",9.4675
"781","2010-02-08",9.4825
"782","2010-02-09",9.6825
"783","2010-02-10",9.5975
"784","2010-02-11",9.945
"785","2010-02-12",10.2325
"786","2010-02-16",10.545
"787","2010-02-17",10.8525
"788","2010-02-18",11.175
"789","2010-02-19",11.18
"790","2010-02-22",11.04
"791","2010-02-23",10.8725
"792","2010-02-24",10.9925
"793","2010-02-25",11.0075
"794","2010-02-26",11.005
"795","2010-03-01",11.0675
"796","2010-03-02",11.11
"797","2010-03-03",11.2725
"798","2010-03-04",11.3925
"799","2010-03-05",11.55
"800","2010-03-08",11.5975
"801","2010-03-09",11.69
"802","2010-03-10",11.735
"803","2010-03-11",11.8625
"804","2010-03-12",11.955
"805","2010-03-15",12.075
"806","2010-03-16",12.0875
"807","2010-03-17",12.1775
"808","2010-03-18",12.1475
"809","2010-03-19",12.0975
"810","2010-03-22",12.35
"811","2010-03-23",12.6375
"812","2010-03-24",12.435
"813","2010-03-25",12.45
"814","2010-03-26",12.5
"815","2010-03-29",12.4425
"816","2010-03-30",12.45
"817","2010-03-31",12.2925
"818","2010-04-01",12.3475
"819","2010-04-05",12.7175
"820","2010-04-06",12.8475
"821","2010-04-07",12.745
"822","2010-04-08",12.8
"823","2010-04-09",12.8925
"824","2010-04-12",12.925
"825","2010-04-13",12.9625
"826","2010-04-14",13.37
"827","2010-04-15",13.6825
"828","2010-04-16",13.28
"829","2010-04-19",13.145
"830","2010-04-20",13.3075
"831","2010-04-21",13.54
"832","2010-04-22",14.15
"833","2010-04-23",14.09
"834","2010-04-26",14.1125
"835","2010-04-27",13.7175
"836","2010-04-28",13.54
"837","2010-04-29",13.955
"838","2010-04-30",14.235
"839","2010-05-03",14.5675
"840","2010-05-04",13.9925
"841","2010-05-05",13.3725
"842","2010-05-06",13.19
"843","2010-05-07",12.96
"844","2010-05-10",13.175
"845","2010-05-11",13.2675
"846","2010-05-12",13.88
"847","2010-05-13",13.79
"848","2010-05-14",13.2375
"849","2010-05-17",13.3875
"850","2010-05-18",13.145
"851","2010-05-19",13.05
"852","2010-05-20",11.875
"853","2010-05-21",12.7475
"854","2010-05-24",13.185
"855","2010-05-25",13.2675
"856","2010-05-26",13.3375
"857","2010-05-27",13.6225
"858","2010-05-28",13.3725
"859","2010-06-01",13.3775
"860","2010-06-02",13.7625
"861","2010-06-03",13.7775
"862","2010-06-04",13.0875
"863","2010-06-07",12.8075
"864","2010-06-08",13.0525
"865","2010-06-09",13.23
"866","2010-06-10",13.505
"867","2010-06-11",13.6275
"868","2010-06-14",13.71
"869","2010-06-15",13.8575
"870","2010-06-16",13.7675
"871","2010-06-17",13.6975
"872","2010-06-18",13.845
"873","2010-06-21",13.9225
"874","2010-06-22",13.415
"875","2010-06-23",13.225
"876","2010-06-24",12.9475
"877","2010-06-25",12.96
"878","2010-06-28",13.185
"879","2010-06-29",12.52
"880","2010-06-30",12.28
"881","2010-07-01",12.0675
"882","2010-07-02",11.955
"883","2010-07-06",11.8675
"884","2010-07-07",12.4025
"885","2010-07-08",12.4425
"886","2010-07-09",12.545
"887","2010-07-12",12.485
"888","2010-07-13",12.8875
"889","2010-07-14",12.875
"890","2010-07-15",12.765
"891","2010-07-16",12.31
"892","2010-07-19",12.515
"893","2010-07-20",12.6425
"894","2010-07-21",12.7825
"895","2010-07-22",13.2825
"896","2010-07-23",13.59
"897","2010-07-26",13.65
"898","2010-07-27",13.35
"899","2010-07-28",13.2425
"900","2010-07-29",13.205
"901","2010-07-30",13.0125
"902","2010-08-02",13.1525
"903","2010-08-03",12.97
"904","2010-08-04",13.16
"905","2010-08-05",13.41
"906","2010-08-06",13.1025
"907","2010-08-09",13.11
"908","2010-08-10",12.7175
"909","2010-08-11",12.42
"910","2010-08-12",12.3925
"911","2010-08-13",12.27
"912","2010-08-16",12.4325
"913","2010-08-17",12.62
"914","2010-08-18",12.8825
"915","2010-08-19",12.9125
"916","2010-08-20",12.76
"917","2010-08-23",12.6475
"918","2010-08-24",12.3225
"919","2010-08-25",12.705
"920","2010-08-26",12.4025
"921","2010-08-27",12.73
"922","2010-08-30",12.4075
"923","2010-08-31",12.475
"924","2010-09-01",12.89
"925","2010-09-02",13.1325
"926","2010-09-03",13.245
"927","2010-09-07",12.9775
"928","2010-09-08",13.115
"929","2010-09-09",13.1475
"930","2010-09-10",13.2525
"931","2010-09-13",13.44
"932","2010-09-14",13.3675
"933","2010-09-15",13.4125
"934","2010-09-16",13.555
"935","2010-09-17",13.7575
"936","2010-09-20",14.195
"937","2010-09-21",14.125
"938","2010-09-22",14.2025
"939","2010-09-23",14.0025
"940","2010-09-24",14.215
"941","2010-09-27",14.155
"942","2010-09-28",14.3025
"943","2010-09-29",14.335
"944","2010-09-30",14.0575
"945","2010-10-01",14.185
"946","2010-10-04",13.93
"947","2010-10-05",14.285
"948","2010-10-06",14.2375
"949","2010-10-07",14.1875
"950","2010-10-08",14.335
"951","2010-10-11",14.28
"952","2010-10-12",14.3625
"953","2010-10-13",14.42
"954","2010-10-14",14.44
"955","2010-10-15",14.3725
"956","2010-10-18",14.32
"957","2010-10-19",14.065
"958","2010-10-20",14.25
"959","2010-10-21",14.29
"960","2010-10-22",14.4225
"961","2010-10-25",14.3
"962","2010-10-26",14.2525
"963","2010-10-27",14.2025
"964","2010-10-28",14.15
"965","2010-10-29",14.19
"966","2010-11-01",14.12
