"","date","MRVL"
"112","2007-06-13",17.049999
"113","2007-06-14",16.969999
"114","2007-06-15",17.049999
"115","2007-06-18",17.09
"116","2007-06-19",17.639999
"117","2007-06-20",17.360001
"118","2007-06-21",17.76
"119","2007-06-22",18
"120","2007-06-25",17.110001
"121","2007-06-26",17.309999
"122","2007-06-27",17.51
"123","2007-06-28",17.209999
"124","2007-06-29",18.209999
"125","2007-07-02",18.08
"126","2007-07-03",18.32
"127","2007-07-05",18.219999
"128","2007-07-06",18.219999
"129","2007-07-09",18.200001
"130","2007-07-10",18.469999
"131","2007-07-11",17.92
"132","2007-07-12",18.440001
"133","2007-07-13",18.58
"134","2007-07-16",18.629999
"135","2007-07-17",19.4
"136","2007-07-18",19.040001
"137","2007-07-19",19.51
"138","2007-07-20",19.639999
"139","2007-07-23",19.26
"140","2007-07-24",18.82
"141","2007-07-25",18.790001
"142","2007-07-26",18.59
"143","2007-07-27",18.58
"144","2007-07-30",18.889999
"145","2007-07-31",18
"146","2007-08-01",17.540001
"147","2007-08-02",17.32
"148","2007-08-03",16.860001
"149","2007-08-06",17.01
"150","2007-08-07",17.09
"151","2007-08-08",17.6
"152","2007-08-09",17.58
"153","2007-08-10",17.559999
"154","2007-08-13",17.459999
"155","2007-08-14",17.379999
"156","2007-08-15",16.940001
"157","2007-08-16",16.440001
"158","2007-08-17",16.719999
"159","2007-08-20",17.1
"160","2007-08-21",16.969999
"161","2007-08-22",17.690001
"162","2007-08-23",17.85
"163","2007-08-24",15.75
"164","2007-08-27",15.39
"165","2007-08-28",15.52
"166","2007-08-29",16.25
"167","2007-08-30",16.049999
"168","2007-08-31",16.57
"169","2007-09-04",17.030001
"170","2007-09-05",17.120001
"171","2007-09-06",16.870001
"172","2007-09-07",16.440001
"173","2007-09-10",16.530001
"174","2007-09-11",16.719999
"175","2007-09-12",16.370001
"176","2007-09-13",16.52
"177","2007-09-14",16.4
"178","2007-09-17",16
"179","2007-09-18",16.200001
"180","2007-09-19",15.57
"181","2007-09-20",15.64
"182","2007-09-21",15.94
"183","2007-09-24",15.8
"184","2007-09-25",16
"185","2007-09-26",16.530001
"186","2007-09-27",16.309999
"187","2007-09-28",16.370001
"188","2007-10-01",16.290001
"189","2007-10-02",16.85
"190","2007-10-03",16.58
"191","2007-10-04",16.76
"192","2007-10-05",16.780001
"193","2007-10-08",16.73
"194","2007-10-09",16.530001
"195","2007-10-10",16.77
"196","2007-10-11",16.9
"197","2007-10-12",17.129999
"198","2007-10-15",16.950001
"199","2007-10-16",16.870001
"200","2007-10-17",17.48
"201","2007-10-18",17.91
"202","2007-10-19",17.48
"203","2007-10-22",17.610001
"204","2007-10-23",18.030001
"205","2007-10-24",17.219999
"206","2007-10-25",16.639999
"207","2007-10-26",16.85
"208","2007-10-29",17.860001
"209","2007-10-30",17.98
"210","2007-10-31",18.030001
"211","2007-11-01",18.18
"212","2007-11-02",18.290001
"213","2007-11-05",18.25
"214","2007-11-06",18.59
"215","2007-11-07",18.360001
"216","2007-11-08",17.809999
"217","2007-11-09",17.549999
"218","2007-11-12",17.139999
"219","2007-11-13",17.610001
"220","2007-11-14",17.200001
"221","2007-11-15",17.370001
"222","2007-11-16",17.52
"223","2007-11-19",16.5
"224","2007-11-20",16.1
"225","2007-11-21",16.24
"226","2007-11-23",16.52
"227","2007-11-26",15.99
"228","2007-11-27",16.65
"229","2007-11-28",14.96
"230","2007-11-29",15.19
"231","2007-11-30",14.94
"232","2007-12-03",15.11
"233","2007-12-04",14.95
"234","2007-12-05",15.4
"235","2007-12-06",15.34
"236","2007-12-07",15.65
"237","2007-12-10",15.24
"238","2007-12-11",14.82
"239","2007-12-12",14.71
"240","2007-12-13",14.52
"241","2007-12-14",14.39
"242","2007-12-17",14.27
"243","2007-12-18",14.58
"244","2007-12-19",14.4
"245","2007-12-20",14.38
"246","2007-12-21",14.25
"247","2007-12-24",14.14
"248","2007-12-26",14.12
"249","2007-12-27",13.74
"250","2007-12-28",14.01
"251","2007-12-31",13.98
"252","2008-01-02",13.33
"253","2008-01-03",13.23
"254","2008-01-04",12.31
"255","2008-01-07",12.01
"256","2008-01-08",11.14
"257","2008-01-09",11.58
"258","2008-01-10",11.47
"259","2008-01-11",10.85
"260","2008-01-14",11.24
"261","2008-01-15",10.72
"262","2008-01-16",10.98
"263","2008-01-17",10.53
"264","2008-01-18",10.74
"265","2008-01-22",10.17
"266","2008-01-23",10.48
"267","2008-01-24",11.63
"268","2008-01-25",11.53
"269","2008-01-28",11.88
"270","2008-01-29",11.93
"271","2008-01-30",11.85
"272","2008-01-31",11.87
"273","2008-02-01",12.76
"274","2008-02-04",12.55
"275","2008-02-05",11.77
"276","2008-02-06",10.57
"277","2008-02-07",10.83
"278","2008-02-08",11.03
"279","2008-02-11",11.42
"280","2008-02-12",11.07
"281","2008-02-13",11.22
"282","2008-02-14",10.98
"283","2008-02-15",10.77
"284","2008-02-19",10.47
"285","2008-02-20",10.99
"286","2008-02-21",11.31
"287","2008-02-22",11.12
"288","2008-02-25",11.77
"289","2008-02-26",12.05
"290","2008-02-27",11.85
"291","2008-02-28",11.4
"292","2008-02-29",11.31
"293","2008-03-03",11.71
"294","2008-03-04",11.93
"295","2008-03-05",11.75
"296","2008-03-06",11.52
"297","2008-03-07",10.94
"298","2008-03-10",10.62
"299","2008-03-11",10.78
"300","2008-03-12",10.96
"301","2008-03-13",11.68
"302","2008-03-14",11.27
"303","2008-03-17",11.27
"304","2008-03-18",11.29
"305","2008-03-19",10.75
"306","2008-03-20",10.64
"307","2008-03-24",11.27
"308","2008-03-25",11.31
"309","2008-03-26",11.55
"310","2008-03-27",11.21
"311","2008-03-28",11.13
"312","2008-03-31",10.88
"313","2008-04-01",11.11
"314","2008-04-02",11.23
"315","2008-04-03",11.56
"316","2008-04-04",11.56
"317","2008-04-07",11.22
"318","2008-04-08",11.02
"319","2008-04-09",10.91
"320","2008-04-10",11.12
"321","2008-04-11",10.64
"322","2008-04-14",10.61
"323","2008-04-15",10.5
"324","2008-04-16",10.87
"325","2008-04-17",10.74
"326","2008-04-18",11.31
"327","2008-04-21",11.97
"328","2008-04-22",11.57
"329","2008-04-23",12.46
"330","2008-04-24",13.16
"331","2008-04-25",13.14
"332","2008-04-28",12.93
"333","2008-04-29",13.04
"334","2008-04-30",12.95
"335","2008-05-01",13.55
"336","2008-05-02",13.33
"337","2008-05-05",13.18
"338","2008-05-06",13.2
"339","2008-05-07",13.18
"340","2008-05-08",13.3
"341","2008-05-09",13.39
"342","2008-05-12",13.7
"343","2008-05-13",14.3
"344","2008-05-14",14.03
"345","2008-05-15",14.83
"346","2008-05-16",15.15
"347","2008-05-19",14.83
"348","2008-05-20",14.39
"349","2008-05-21",14.13
"350","2008-05-22",14.37
"351","2008-05-23",14.44
"352","2008-05-27",14.21
"353","2008-05-28",14.34
"354","2008-05-29",14.08
"355","2008-05-30",17.360001
"356","2008-06-02",17.280001
"357","2008-06-03",17.299999
"358","2008-06-04",17.01
"359","2008-06-05",17.6
"360","2008-06-06",17.049999
"361","2008-06-09",16.98
"362","2008-06-10",16.1
"363","2008-06-11",15.76
"364","2008-06-12",15.97
"365","2008-06-13",16.879999
"366","2008-06-16",16.75
"367","2008-06-17",16.610001
"368","2008-06-18",16.35
"369","2008-06-19",17.5
"370","2008-06-20",17.469999
"371","2008-06-23",17.620001
"372","2008-06-24",17.379999
"373","2008-06-25",18.059999
"374","2008-06-26",17.23
"375","2008-06-27",17.68
"376","2008-06-30",17.66
"377","2008-07-01",17.790001
"378","2008-07-02",16.969999
"379","2008-07-03",16.92
"380","2008-07-07",17.02
"381","2008-07-08",16.790001
"382","2008-07-09",15.5
"383","2008-07-10",15.66
"384","2008-07-11",15.36
"385","2008-07-14",15.09
"386","2008-07-15",15.05
"387","2008-07-16",15.51
"388","2008-07-17",16
"389","2008-07-18",15.55
"390","2008-07-21",15.08
"391","2008-07-22",15.24
"392","2008-07-23",15.09
"393","2008-07-24",14.47
"394","2008-07-25",14.79
"395","2008-07-28",14.48
"396","2008-07-29",14.78
"397","2008-07-30",14.71
"398","2008-07-31",14.79
"399","2008-08-01",14.69
"400","2008-08-04",14.23
"401","2008-08-05",14.59
"402","2008-08-06",14.88
"403","2008-08-07",15.3
"404","2008-08-08",15.55
"405","2008-08-11",15.82
"406","2008-08-12",15.93
"407","2008-08-13",16.02
"408","2008-08-14",16.32
"409","2008-08-15",15.88
"410","2008-08-18",15.86
"411","2008-08-19",15.87
"412","2008-08-20",16.049999
"413","2008-08-21",15.84
"414","2008-08-22",15.99
"415","2008-08-25",15.67
"416","2008-08-26",14.63
"417","2008-08-27",14.44
"418","2008-08-28",14.76
"419","2008-08-29",14.11
"420","2008-09-02",14.17
"421","2008-09-03",12.63
"422","2008-09-04",11.94
"423","2008-09-05",12.39
"424","2008-09-08",12.11
"425","2008-09-09",11.62
"426","2008-09-10",11.39
"427","2008-09-11",11.68
"428","2008-09-12",11.6
"429","2008-09-15",10.8
"430","2008-09-16",10.69
"431","2008-09-17",10.12
"432","2008-09-18",10.59
"433","2008-09-19",11.06
"434","2008-09-22",10.47
"435","2008-09-23",10.24
"436","2008-09-24",10.48
"437","2008-09-25",10.76
"438","2008-09-26",9.7
"439","2008-09-29",8.63
"440","2008-09-30",9.3
"441","2008-10-01",9.12
"442","2008-10-02",8.54
"443","2008-10-03",8.51
"444","2008-10-06",8.11
"445","2008-10-07",7.58
"446","2008-10-08",7.52
"447","2008-10-09",7.3
"448","2008-10-10",7
"449","2008-10-13",7.84
"450","2008-10-14",7.68
"451","2008-10-15",7.14
"452","2008-10-16",7.39
"453","2008-10-17",7.37
"454","2008-10-20",7.27
"455","2008-10-21",6.74
"456","2008-10-22",6.57
"457","2008-10-23",6.31
"458","2008-10-24",6.09
"459","2008-10-27",6.06
"460","2008-10-28",6.49
"461","2008-10-29",6.94
"462","2008-10-30",7.18
"463","2008-10-31",6.96
"464","2008-11-03",6.7
"465","2008-11-04",7.36
"466","2008-11-05",7.11
"467","2008-11-06",6.62
"468","2008-11-07",6.49
"469","2008-11-10",6.17
"470","2008-11-11",6.1
"471","2008-11-12",5.73
"472","2008-11-13",6.16
"473","2008-11-14",5.81
"474","2008-11-17",5.68
"475","2008-11-18",5.55
"476","2008-11-19",5.04
"477","2008-11-20",4.78
"478","2008-11-21",5.11
"479","2008-11-24",5.53
"480","2008-11-25",5.34
"481","2008-11-26",5.8
"482","2008-11-28",5.8
"483","2008-12-01",5.21
"484","2008-12-02",5.09
"485","2008-12-03",6.13
"486","2008-12-04",5.7
"487","2008-12-05",5.76
"488","2008-12-08",5.73
"489","2008-12-09",6.4
"490","2008-12-10",6.5
"491","2008-12-11",6.19
"492","2008-12-12",6.57
"493","2008-12-15",6.64
"494","2008-12-16",7.29
"495","2008-12-17",7.18
"496","2008-12-18",6.84
"497","2008-12-19",7.13
"498","2008-12-22",6.89
"499","2008-12-23",6.59
"500","2008-12-24",6.56
"501","2008-12-26",6.45
"502","2008-12-29",6.27
"503","2008-12-30",6.64
"504","2008-12-31",6.67
"505","2009-01-02",7.11
"506","2009-01-05",7.02
"507","2009-01-06",7.64
"508","2009-01-07",7.31
"509","2009-01-08",7.28
"510","2009-01-09",6.86
"511","2009-01-12",6.52
"512","2009-01-13",6.38
"513","2009-01-14",6.31
"514","2009-01-15",6.5
"515","2009-01-16",6.31
"516","2009-01-20",5.8
"517","2009-01-21",6.16
"518","2009-01-22",6.21
"519","2009-01-23",6.75
"520","2009-01-26",6.84
"521","2009-01-27",7.2
"522","2009-01-28",7.52
"523","2009-01-29",7.23
"524","2009-01-30",7.29
"525","2009-02-02",7.34
"526","2009-02-03",7.49
"527","2009-02-04",7.68
"528","2009-02-05",8.08
"529","2009-02-06",8.28
"530","2009-02-09",8.16
"531","2009-02-10",7.84
"532","2009-02-11",7.83
"533","2009-02-12",7.93
"534","2009-02-13",8.19
"535","2009-02-17",7.44
"536","2009-02-18",7.49
"537","2009-02-19",7
"538","2009-02-20",7.02
"539","2009-02-23",6.61
"540","2009-02-24",7.48
"541","2009-02-25",7.64
"542","2009-02-26",7.51
"543","2009-02-27",7.51
"544","2009-03-02",7.13
"545","2009-03-03",7.18
"546","2009-03-04",7.58
"547","2009-03-05",7.52
"548","2009-03-06",8.06
"549","2009-03-09",7.67
"550","2009-03-10",8.3
"551","2009-03-11",8.64
"552","2009-03-12",8.86
"553","2009-03-13",8.98
"554","2009-03-16",8.39
"555","2009-03-17",8.88
"556","2009-03-18",9.46
"557","2009-03-19",8.87
"558","2009-03-20",8.75
"559","2009-03-23",9.28
"560","2009-03-24",9.16
"561","2009-03-25",9.18
"562","2009-03-26",9.65
"563","2009-03-27",9.27
"564","2009-03-30",9.04
"565","2009-03-31",9.16
"566","2009-04-01",9.47
"567","2009-04-02",9.87
"568","2009-04-03",10.06
"569","2009-04-06",9.73
"570","2009-04-07",9.47
"571","2009-04-08",10.05
"572","2009-04-09",10.47
"573","2009-04-13",10.23
"574","2009-04-14",10.3
"575","2009-04-15",10.31
"576","2009-04-16",10.62
"577","2009-04-17",10.42
"578","2009-04-20",9.79
"579","2009-04-21",9.88
"580","2009-04-22",10.12
"581","2009-04-23",10.17
"582","2009-04-24",10.41
"583","2009-04-27",10.48
"584","2009-04-28",10.15
"585","2009-04-29",10.32
"586","2009-04-30",10.98
"587","2009-05-01",11.25
"588","2009-05-04",11.59
"589","2009-05-05",11.29
"590","2009-05-06",11.61
"591","2009-05-07",10.91
"592","2009-05-08",10.57
"593","2009-05-11",10.72
"594","2009-05-12",10.36
"595","2009-05-13",10.19
"596","2009-05-14",10.68
"597","2009-05-15",10.69
"598","2009-05-18",11.28
"599","2009-05-19",11.39
"600","2009-05-20",11.28
"601","2009-05-21",11.09
"602","2009-05-22",10.96
"603","2009-05-26",11.62
"604","2009-05-27",11.5
"605","2009-05-28",11.69
"606","2009-05-29",11.43
"607","2009-06-01",12.13
"608","2009-06-02",11.16
"609","2009-06-03",10.78
"610","2009-06-04",11.34
"611","2009-06-05",11.37
"612","2009-06-08",11.21
"613","2009-06-09",12.84
"614","2009-06-10",12.92
"615","2009-06-11",12.51
"616","2009-06-12",12.33
"617","2009-06-15",12.47
"618","2009-06-16",11.95
"619","2009-06-17",11.66
"620","2009-06-18",11.27
"621","2009-06-19",12.01
"622","2009-06-22",11.48
"623","2009-06-23",11.52
"624","2009-06-24",11.77
"625","2009-06-25",12
"626","2009-06-26",11.8
"627","2009-06-29",11.67
"628","2009-06-30",11.64
"629","2009-07-01",11.74
"630","2009-07-02",11.67
"631","2009-07-06",11.4
"632","2009-07-07",11.5
"633","2009-07-08",11.28
"634","2009-07-09",11.64
"635","2009-07-10",11.68
"636","2009-07-13",11.89
"637","2009-07-14",12.23
"638","2009-07-15",12.74
"639","2009-07-16",13.11
"640","2009-07-17",13.17
"641","2009-07-20",13.44
"642","2009-07-21",13.61
"643","2009-07-22",13.98
"644","2009-07-23",13.98
"645","2009-07-24",13.58
"646","2009-07-27",13.71
"647","2009-07-28",14.11
"648","2009-07-29",13.75
"649","2009-07-30",13.59
"650","2009-07-31",13.34
"651","2009-08-03",13.8
"652","2009-08-04",14.13
"653","2009-08-05",14.04
"654","2009-08-06",13.59
"655","2009-08-07",13.54
"656","2009-08-10",13.32
"657","2009-08-11",13.31
"658","2009-08-12",13.78
"659","2009-08-13",14.25
"660","2009-08-14",13.69
"661","2009-08-17",13.27
"662","2009-08-18",13.68
"663","2009-08-19",13.92
"664","2009-08-20",14.01
"665","2009-08-21",14.23
"666","2009-08-24",13.91
"667","2009-08-25",14.09
"668","2009-08-26",14.4
"669","2009-08-27",14.63
"670","2009-08-28",15.36
"671","2009-08-31",15.25
"672","2009-09-01",15.02
"673","2009-09-02",14.9
"674","2009-09-03",14.97
"675","2009-09-04",15.7
"676","2009-09-08",16.25
"677","2009-09-09",16.32
"678","2009-09-10",16.41
"679","2009-09-11",16.32
"680","2009-09-14",16.17
"681","2009-09-15",16.209999
"682","2009-09-16",16.43
"683","2009-09-17",15.93
"684","2009-09-18",16.07
"685","2009-09-21",15.76
"686","2009-09-22",15.98
"687","2009-09-23",16.219999
"688","2009-09-24",15.7
"689","2009-09-25",15.72
"690","2009-09-28",16.219999
"691","2009-09-29",15.92
"692","2009-09-30",16.190001
"693","2009-10-01",14.96
"694","2009-10-02",15.09
"695","2009-10-05",15.25
"696","2009-10-06",15.48
"697","2009-10-07",15.12
"698","2009-10-08",14.9
"699","2009-10-09",15.62
"700","2009-10-12",15.97
"701","2009-10-13",16
"702","2009-10-14",16.41
"703","2009-10-15",15.84
"704","2009-10-16",15.5
"705","2009-10-19",15.57
"706","2009-10-20",15.24
"707","2009-10-21",14.99
"708","2009-10-22",14.88
"709","2009-10-23",14.58
"710","2009-10-26",14.99
"711","2009-10-27",14.44
"712","2009-10-28",13.73
"713","2009-10-29",14.24
"714","2009-10-30",13.73
"715","2009-11-02",13.83
"716","2009-11-03",13.94
"717","2009-11-04",14.23
"718","2009-11-05",14.7
"719","2009-11-06",14.73
"720","2009-11-09",15.24
"721","2009-11-10",15.46
"722","2009-11-11",15.54
"723","2009-11-12",15.28
"724","2009-11-13",15.84
"725","2009-11-16",16.24
"726","2009-11-17",16.42
"727","2009-11-18",16.09
"728","2009-11-19",15.27
"729","2009-11-20",15.28
"730","2009-11-23",15.61
"731","2009-11-24",15.66
"732","2009-11-25",15.9
"733","2009-11-27",15.63
"734","2009-11-30",15.42
"735","2009-12-01",16.030001
"736","2009-12-02",16.530001
"737","2009-12-03",16.530001
"738","2009-12-04",18.059999
"739","2009-12-07",17.91
"740","2009-12-08",17.860001
"741","2009-12-09",18.27
"742","2009-12-10",18.67
"743","2009-12-11",18.43
"744","2009-12-14",18.99
"745","2009-12-15",18.73
"746","2009-12-16",19.540001
"747","2009-12-17",19.25
"748","2009-12-18",19.99
"749","2009-12-21",19.959999
"750","2009-12-22",20.02
"751","2009-12-23",20.07
"752","2009-12-24",20.68
"753","2009-12-28",20.559999
"754","2009-12-29",20.26
"755","2009-12-30",20.83
"756","2009-12-31",20.75
"757","2010-01-04",21.030001
"758","2010-01-05",21.43
"759","2010-01-06",21.620001
"760","2010-01-07",21.120001
"761","2010-01-08",21.360001
"762","2010-01-11",21.200001
"763","2010-01-12",20.360001
"764","2010-01-13",20.690001
"765","2010-01-14",20.4
"766","2010-01-15",19.58
"767","2010-01-19",20.35
"768","2010-01-20",19.969999
"769","2010-01-21",20.049999
"770","2010-01-22",18.809999
"771","2010-01-25",18.940001
"772","2010-01-26",18.809999
"773","2010-01-27",19.059999
"774","2010-01-28",18.5
"775","2010-01-29",17.43
"776","2010-02-01",18.549999
"777","2010-02-02",18.639999
"778","2010-02-03",18.959999
"779","2010-02-04",17.98
"780","2010-02-05",18.17
"781","2010-02-08",18.07
"782","2010-02-09",18.24
"783","2010-02-10",18.26
"784","2010-02-11",19.120001
"785","2010-02-12",19.389999
"786","2010-02-16",20.059999
"787","2010-02-17",19.99
"788","2010-02-18",19.969999
"789","2010-02-19",20.040001
"790","2010-02-22",19.959999
"791","2010-02-23",19.42
"792","2010-02-24",19.280001
"793","2010-02-25",19.190001
"794","2010-02-26",19.32
"795","2010-03-01",20.08
"796","2010-03-02",20.379999
"797","2010-03-03",19.959999
"798","2010-03-04",20.129999
"799","2010-03-05",20.4
"800","2010-03-08",20.27
"801","2010-03-09",20.290001
"802","2010-03-10",20.639999
"803","2010-03-11",20.51
"804","2010-03-12",20.280001
"805","2010-03-15",19.870001
"806","2010-03-16",20.41
"807","2010-03-17",20.450001
"808","2010-03-18",20.309999
"809","2010-03-19",20.059999
"810","2010-03-22",20.559999
"811","2010-03-23",21.139999
"812","2010-03-24",20.77
"813","2010-03-25",20.440001
"814","2010-03-26",20.030001
"815","2010-03-29",20.459999
"816","2010-03-30",20.76
"817","2010-03-31",20.42
"818","2010-04-01",20.379999
"819","2010-04-05",20.959999
"820","2010-04-06",20.85
"821","2010-04-07",20.690001
"822","2010-04-08",20.629999
"823","2010-04-09",20.969999
"824","2010-04-12",21.139999
"825","2010-04-13",20.940001
"826","2010-04-14",22.549999
"827","2010-04-15",22.58
"828","2010-04-16",22.1
"829","2010-04-19",21.620001
"830","2010-04-20",21.84
"831","2010-04-21",21.76
"832","2010-04-22",21.809999
"833","2010-04-23",22.18
"834","2010-04-26",21.84
"835","2010-04-27",21.42
"836","2010-04-28",21.6
"837","2010-04-29",21.82
"838","2010-04-30",20.66
"839","2010-05-03",20.790001
"840","2010-05-04",19.629999
"841","2010-05-05",19.42
"842","2010-05-06",18.860001
"843","2010-05-07",18.860001
"844","2010-05-10",19.889999
"845","2010-05-11",19.51
"846","2010-05-12",19.940001
"847","2010-05-13",19.280001
"848","2010-05-14",18.49
"849","2010-05-17",18.58
"850","2010-05-18",18.02
"851","2010-05-19",18.51
"852","2010-05-20",17.84
"853","2010-05-21",19.32
"854","2010-05-24",18.469999
"855","2010-05-25",18.549999
"856","2010-05-26",18.370001
"857","2010-05-27",19.25
"858","2010-05-28",18.98
"859","2010-06-01",18.65
"860","2010-06-02",19.52
"861","2010-06-03",19.52
"862","2010-06-04",18.809999
"863","2010-06-07",18.059999
"864","2010-06-08",17.209999
"865","2010-06-09",17.040001
"866","2010-06-10",17.450001
"867","2010-06-11",17.879999
"868","2010-06-14",17.49
"869","2010-06-15",18.940001
"870","2010-06-16",19.25
"871","2010-06-17",19.09
"872","2010-06-18",19.040001
"873","2010-06-21",18.530001
"874","2010-06-22",18.370001
"875","2010-06-23",18.48
"876","2010-06-24",17.67
"877","2010-06-25",17.370001
"878","2010-06-28",17.129999
"879","2010-06-29",16.280001
"880","2010-06-30",15.76
"881","2010-07-01",16.299999
"882","2010-07-02",16.059999
"883","2010-07-06",15.84
"884","2010-07-07",16.57
"885","2010-07-08",16.469999
"886","2010-07-09",16.620001
"887","2010-07-12",17.200001
"888","2010-07-13",17.35
"889","2010-07-14",17.469999
"890","2010-07-15",17.35
"891","2010-07-16",16.629999
"892","2010-07-19",17.049999
"893","2010-07-20",16.790001
"894","2010-07-21",16.309999
"895","2010-07-22",16.639999
"896","2010-07-23",16.469999
"897","2010-07-26",16.309999
"898","2010-07-27",15.94
"899","2010-07-28",15.37
"900","2010-07-29",14.87
"901","2010-07-30",14.92
"902","2010-08-02",15.28
"903","2010-08-03",14.97
"904","2010-08-04",15.26
"905","2010-08-05",15.14
"906","2010-08-06",15.2
"907","2010-08-09",15.4
"908","2010-08-10",14.82
"909","2010-08-11",14.55
"910","2010-08-12",14.66
"911","2010-08-13",14.51
"912","2010-08-16",14.68
"913","2010-08-17",14.75
"914","2010-08-18",14.99
"915","2010-08-19",14.91
"916","2010-08-20",16.16
"917","2010-08-23",15.72
"918","2010-08-24",16.219999
"919","2010-08-25",16.530001
"920","2010-08-26",16
"921","2010-08-27",16.57
"922","2010-08-30",16.469999
"923","2010-08-31",15.91
"924","2010-09-01",16.24
"925","2010-09-02",16.809999
"926","2010-09-03",17
"927","2010-09-07",17.129999
"928","2010-09-08",17.389999
"929","2010-09-09",17.4
"930","2010-09-10",17.02
"931","2010-09-13",17.469999
"932","2010-09-14",17.440001
"933","2010-09-15",17.32
"934","2010-09-16",17.32
"935","2010-09-17",17.91
"936","2010-09-20",17.68
"937","2010-09-21",17.540001
"938","2010-09-22",17.219999
"939","2010-09-23",17.35
"940","2010-09-24",17.719999
"941","2010-09-27",17.43
"942","2010-09-28",17.5
"943","2010-09-29",17.700001
"944","2010-09-30",17.51
"945","2010-10-01",17.5
"946","2010-10-04",17.23
"947","2010-10-05",16.9
"948","2010-10-06",16.42
"949","2010-10-07",16.58
"950","2010-10-08",16.77
"951","2010-10-11",16.709999
"952","2010-10-12",16.98
"953","2010-10-13",17.309999
"954","2010-10-14",17.15
"955","2010-10-15",17.110001
"956","2010-10-18",16.9
"957","2010-10-19",16.709999
"958","2010-10-20",17.049999
"959","2010-10-21",17.24
"960","2010-10-22",17.700001
"961","2010-10-25",17.57
"962","2010-10-26",17.51
"963","2010-10-27",18.700001
"964","2010-10-28",19.200001
"965","2010-10-29",19.280001
"966","2010-11-01",19.51
"967","2010-11-02",19.629999
"968","2010-11-03",19.690001
"969","2010-11-04",20.52
"970","2010-11-05",20.799999
"971","2010-11-08",20.77
"972","2010-11-09",20.450001
"973","2010-11-10",20.26
"974","2010-11-11",20.02
"975","2010-11-12",19.83
"976","2010-11-15",19.43
"977","2010-11-16",18.940001
"978","2010-11-17",18.74
"979","2010-11-18",18.940001
"980","2010-11-19",20.09
"981","2010-11-22",20
"982","2010-11-23",19.799999
