"","date","RETA"
"166","2017-01-23",23.16
"167","2017-01-24",23.540001
"168","2017-01-25",24.18
"169","2017-01-26",24.49
"170","2017-01-27",24.59
"171","2017-01-30",24.99
"172","2017-01-31",24.9
"173","2017-02-01",24.43
"174","2017-02-02",23.450001
"175","2017-02-03",23.48
"176","2017-02-06",23.48
"177","2017-02-07",23.030001
"178","2017-02-08",23.07
"179","2017-02-09",23.139999
"180","2017-02-10",23.360001
"181","2017-02-13",22.99
"182","2017-02-14",23.110001
"183","2017-02-15",23.26
"184","2017-02-16",23.459999
"185","2017-02-17",23.16
"186","2017-02-21",23.049999
"187","2017-02-22",23.209999
"188","2017-02-23",25.360001
"189","2017-02-24",25.43
"190","2017-02-27",26.309999
"191","2017-02-28",25.35
"192","2017-03-01",26.459999
"193","2017-03-02",27.530001
"194","2017-03-03",28.889999
"195","2017-03-06",28.139999
"196","2017-03-07",28
"197","2017-03-08",27.51
"198","2017-03-09",27.360001
"199","2017-03-10",27.73
"200","2017-03-13",27.219999
"201","2017-03-14",27.26
"202","2017-03-15",27.65
"203","2017-03-16",27.68
"204","2017-03-17",28.16
"205","2017-03-20",27.33
"206","2017-03-21",26.459999
"207","2017-03-22",25.809999
"208","2017-03-23",25.93
"209","2017-03-24",25.9
"210","2017-03-27",25.459999
"211","2017-03-28",23.030001
"212","2017-03-29",22.860001
"213","2017-03-30",22.700001
"214","2017-03-31",22.65
"215","2017-04-03",23
"216","2017-04-04",22.85
"217","2017-04-05",22.389999
"218","2017-04-06",22.549999
"219","2017-04-07",22.799999
"220","2017-04-10",22.01
"221","2017-04-11",21.67
"222","2017-04-12",21.209999
"223","2017-04-13",21.290001
"224","2017-04-17",21.16
"225","2017-04-18",20.799999
"226","2017-04-19",20.799999
"227","2017-04-20",20.6
"228","2017-04-21",20.58
"229","2017-04-24",20.01
"230","2017-04-25",21.360001
"231","2017-04-26",20.969999
"232","2017-04-27",20.809999
"233","2017-04-28",20.74
"234","2017-05-01",20.98
"235","2017-05-02",20.58
"236","2017-05-03",21.08
"237","2017-05-04",22.870001
"238","2017-05-05",22.440001
"239","2017-05-08",21.83
"240","2017-05-09",22.02
"241","2017-05-10",22.190001
"242","2017-05-11",22.299999
"243","2017-05-12",21.809999
"244","2017-05-15",21.290001
"245","2017-05-16",23.040001
"246","2017-05-17",22.77
"247","2017-05-18",22.860001
"248","2017-05-19",24.73
"249","2017-05-22",24.91
"250","2017-05-23",24.99
"251","2017-05-24",25.5
"252","2017-05-25",28.17
"253","2017-05-26",27
"254","2017-05-30",27.559999
"255","2017-05-31",27.629999
"256","2017-06-01",29.299999
"257","2017-06-02",28.82
"258","2017-06-05",28.620001
"259","2017-06-06",27
"260","2017-06-07",27.299999
"261","2017-06-08",25.790001
"262","2017-06-09",25.51
"263","2017-06-12",25.459999
"264","2017-06-13",25.34
"265","2017-06-14",25.52
"266","2017-06-15",25.65
"267","2017-06-16",26.98
"268","2017-06-19",28.27
"269","2017-06-20",28.790001
"270","2017-06-21",28.74
"271","2017-06-22",29.26
"272","2017-06-23",28.969999
"273","2017-06-26",30.879999
"274","2017-06-27",30.959999
"275","2017-06-28",31.719999
"276","2017-06-29",32.25
"277","2017-06-30",31.639999
"278","2017-07-03",31.870001
"279","2017-07-05",31.76
"280","2017-07-06",31.620001
"281","2017-07-07",32.139999
"282","2017-07-10",33.43
"283","2017-07-11",33.75
"284","2017-07-12",34.07
"285","2017-07-13",33.41
"286","2017-07-14",33.369999
"287","2017-07-17",31.41
"288","2017-07-18",30.34
"289","2017-07-19",30.440001
"290","2017-07-20",30.440001
"291","2017-07-21",31.1
"292","2017-07-24",35.470001
"293","2017-07-25",32.52
"294","2017-07-26",32.060001
"295","2017-07-27",32.400002
"296","2017-07-28",30.690001
"297","2017-07-31",29.280001
"298","2017-08-01",30.25
"299","2017-08-02",29.58
"300","2017-08-03",29.57
"301","2017-08-04",28.73
"302","2017-08-07",29.540001
"303","2017-08-08",29.41
"304","2017-08-09",28.09
"305","2017-08-10",27
"306","2017-08-11",27.860001
"307","2017-08-14",27.440001
"308","2017-08-15",27.02
"309","2017-08-16",26.73
"310","2017-08-17",26.43
"311","2017-08-18",26.290001
"312","2017-08-21",26.299999
"313","2017-08-22",27.33
"314","2017-08-23",27.77
"315","2017-08-24",27.690001
"316","2017-08-25",27.690001
"317","2017-08-28",28.27
"318","2017-08-29",27.84
"319","2017-08-30",28.93
"320","2017-08-31",30.25
"321","2017-09-01",29.17
"322","2017-09-05",28.549999
"323","2017-09-06",27.49
"324","2017-09-07",28.85
"325","2017-09-08",28.870001
"326","2017-09-11",29.379999
"327","2017-09-12",29.77
"328","2017-09-13",30.450001
"329","2017-09-14",30.52
"330","2017-09-15",31.01
"331","2017-09-18",31.879999
"332","2017-09-19",31.15
"333","2017-09-20",31.07
"334","2017-09-21",31.620001
"335","2017-09-22",31.75
"336","2017-09-25",31.59
"337","2017-09-26",30.25
"338","2017-09-27",31.469999
"339","2017-09-28",31.1
"340","2017-09-29",31.1
"341","2017-10-02",30.610001
"342","2017-10-03",30.59
"343","2017-10-04",30.610001
"344","2017-10-05",31.389999
"345","2017-10-06",31.9
"346","2017-10-09",31.549999
"347","2017-10-10",31.57
"348","2017-10-11",31.99
"349","2017-10-12",33.27
"350","2017-10-13",33.189999
"351","2017-10-16",32
"352","2017-10-17",32.950001
"353","2017-10-18",32.990002
"354","2017-10-19",31.790001
"355","2017-10-20",32.799999
"356","2017-10-23",32.610001
"357","2017-10-24",32.779999
"358","2017-10-25",31.299999
"359","2017-10-26",29.85
"360","2017-10-27",30.280001
"361","2017-10-30",29.4
"362","2017-10-31",30.280001
"363","2017-11-01",29.58
"364","2017-11-02",30.01
"365","2017-11-03",28.92
"366","2017-11-06",29.49
"367","2017-11-07",27.98
"368","2017-11-08",27.25
"369","2017-11-09",26.440001
"370","2017-11-10",27.559999
"371","2017-11-13",25.190001
"372","2017-11-14",24.42
"373","2017-11-15",24.379999
"374","2017-11-16",23.91
"375","2017-11-17",24.629999
"376","2017-11-20",24.43
"377","2017-11-21",25.049999
"378","2017-11-22",24.92
"379","2017-11-24",25.040001
"380","2017-11-27",25.5
"381","2017-11-28",26.280001
"382","2017-11-29",25.74
"383","2017-11-30",25.4
"384","2017-12-01",25.33
"385","2017-12-04",24.32
"386","2017-12-05",24.17
"387","2017-12-06",24.75
"388","2017-12-07",26.209999
"389","2017-12-08",25.4
"390","2017-12-11",23.290001
"391","2017-12-12",22.389999
"392","2017-12-13",25.219999
"393","2017-12-14",24.83
"394","2017-12-15",25.1
"395","2017-12-18",27
"396","2017-12-19",26.790001
"397","2017-12-20",25.549999
"398","2017-12-21",26.27
"399","2017-12-22",26.290001
"400","2017-12-26",26.01
"401","2017-12-27",25.709999
"402","2017-12-28",26.959999
"403","2017-12-29",28.32
"404","2018-01-02",27.969999
"405","2018-01-03",27.780001
"406","2018-01-04",28.16
"407","2018-01-05",27.08
"408","2018-01-08",28.09
"409","2018-01-09",29.18
"410","2018-01-10",28.84
"411","2018-01-11",28.309999
"412","2018-01-12",28.43
"413","2018-01-16",28.809999
"414","2018-01-17",29.33
"415","2018-01-18",29.610001
"416","2018-01-19",29.790001
"417","2018-01-22",30.040001
"418","2018-01-23",30.190001
"419","2018-01-24",30.139999
"420","2018-01-25",29.690001
"421","2018-01-26",29.950001
"422","2018-01-29",29.309999
"423","2018-01-30",28.98
"424","2018-01-31",28.5
"425","2018-02-01",28.809999
"426","2018-02-02",27.799999
"427","2018-02-05",25.860001
"428","2018-02-06",26.459999
"429","2018-02-07",26.35
"430","2018-02-08",26.860001
"431","2018-02-09",26.219999
"432","2018-02-12",25.780001
"433","2018-02-13",25.77
"434","2018-02-14",26.690001
"435","2018-02-15",27.09
"436","2018-02-16",26.73
"437","2018-02-20",25.639999
"438","2018-02-21",25.58
"439","2018-02-22",24.75
"440","2018-02-23",24.200001
"441","2018-02-26",25.280001
"442","2018-02-27",25.01
"443","2018-02-28",24.09
"444","2018-03-01",23.57
"445","2018-03-02",21.91
"446","2018-03-05",23.129999
"447","2018-03-06",20.99
"448","2018-03-07",21.389999
"449","2018-03-08",21.15
"450","2018-03-09",22.15
"451","2018-03-12",23.84
"452","2018-03-13",23.5
"453","2018-03-14",24.57
"454","2018-03-15",22.969999
"455","2018-03-16",23.209999
"456","2018-03-19",22.75
"457","2018-03-20",22.6
"458","2018-03-21",23.049999
"459","2018-03-22",22.879999
"460","2018-03-23",20.690001
"461","2018-03-26",21.57
"462","2018-03-27",20.48
"463","2018-03-28",20
"464","2018-03-29",20.51
"465","2018-04-02",20.27
"466","2018-04-03",21.6
"467","2018-04-04",20.860001
"468","2018-04-05",20.25
"469","2018-04-06",19.940001
"470","2018-04-09",20.459999
"471","2018-04-10",21.309999
"472","2018-04-11",21.059999
"473","2018-04-12",21.360001
"474","2018-04-13",21.26
"475","2018-04-16",21.969999
"476","2018-04-17",22.290001
"477","2018-04-18",22.719999
"478","2018-04-19",23.870001
"479","2018-04-20",23.860001
"480","2018-04-23",25.389999
"481","2018-04-24",25.120001
"482","2018-04-25",25.860001
"483","2018-04-26",26.190001
"484","2018-04-27",26.200001
"485","2018-04-30",26.440001
"486","2018-05-01",27.440001
"487","2018-05-02",28.139999
"488","2018-05-03",28.68
"489","2018-05-04",27.530001
"490","2018-05-07",27.74
"491","2018-05-08",27.59
"492","2018-05-09",28.9
"493","2018-05-10",30.01
"494","2018-05-11",31.76
"495","2018-05-14",31.6
"496","2018-05-15",30.65
"497","2018-05-16",32.02
"498","2018-05-17",32.130001
"499","2018-05-18",31.549999
"500","2018-05-21",31.85
"501","2018-05-22",32.02
"502","2018-05-23",33.23
"503","2018-05-24",33.990002
"504","2018-05-25",33.610001
"505","2018-05-29",34.189999
"506","2018-05-30",34.75
"507","2018-05-31",35.490002
"508","2018-06-01",35.529999
"509","2018-06-04",36
"510","2018-06-05",36.619999
"511","2018-06-06",36.66
"512","2018-06-07",36.919998
"513","2018-06-08",36.299999
"514","2018-06-11",37.299999
"515","2018-06-12",39.25
"516","2018-06-13",39.48
"517","2018-06-14",39.619999
"518","2018-06-15",38.740002
"519","2018-06-18",38.259998
"520","2018-06-19",40.900002
"521","2018-06-20",40.959999
"522","2018-06-21",39.360001
"523","2018-06-22",37.48
"524","2018-06-25",35.82
"525","2018-06-26",35.759998
"526","2018-06-27",35.060001
"527","2018-06-28",35.080002
"528","2018-06-29",34.970001
"529","2018-07-02",35.639999
"530","2018-07-03",36.299999
"531","2018-07-05",36.450001
"532","2018-07-06",37.380001
"533","2018-07-09",38.869999
"534","2018-07-10",38.450001
"535","2018-07-11",38.369999
"536","2018-07-12",41.330002
"537","2018-07-13",42.200001
"538","2018-07-16",42.84
"539","2018-07-17",43.73
"540","2018-07-18",45.189999
"541","2018-07-19",46.439999
"542","2018-07-20",46.400002
"543","2018-07-23",76.550003
"544","2018-07-24",76.949997
"545","2018-07-25",78.260002
"546","2018-07-26",72.260002
"547","2018-07-27",74.510002
"548","2018-07-30",69.93
"549","2018-07-31",70.110001
"550","2018-08-01",70.169998
"551","2018-08-02",75.370003
"552","2018-08-03",70.910004
"553","2018-08-06",71.889999
"554","2018-08-07",72.629997
"555","2018-08-08",72.779999
"556","2018-08-09",66.059998
"557","2018-08-10",64.089996
"558","2018-08-13",63.990002
"559","2018-08-14",65.339996
"560","2018-08-15",66.709999
"561","2018-08-16",70.550003
"562","2018-08-17",72.160004
"563","2018-08-20",74.730003
"564","2018-08-21",74.190002
"565","2018-08-22",77.449997
"566","2018-08-23",77.019997
"567","2018-08-24",75.809998
"568","2018-08-27",75.550003
"569","2018-08-28",83.580002
"570","2018-08-29",85.339996
"571","2018-08-30",86.330002
"572","2018-08-31",86.360001
"573","2018-09-04",85.089996
"574","2018-09-05",87.169998
"575","2018-09-06",85.120003
"576","2018-09-07",84.07
"577","2018-09-10",83.300003
"578","2018-09-11",84.709999
"579","2018-09-12",87.400002
"580","2018-09-13",90.260002
"581","2018-09-14",92.059998
"582","2018-09-17",91.800003
"583","2018-09-18",90
"584","2018-09-19",85.519997
"585","2018-09-20",91.75
"586","2018-09-21",87.559998
"587","2018-09-24",91.029999
"588","2018-09-25",86.489998
"589","2018-09-26",84.150002
"590","2018-09-27",83.489998
"591","2018-09-28",81.760002
"592","2018-10-01",75.870003
"593","2018-10-02",72.309998
"594","2018-10-03",76.440002
"595","2018-10-04",69.745003
"596","2018-10-05",68.25
"597","2018-10-08",67
"598","2018-10-09",65.370003
"599","2018-10-10",60.630001
"600","2018-10-11",59.220001
"601","2018-10-12",61.23
"602","2018-10-15",61.259998
"603","2018-10-16",63.599998
"604","2018-10-17",62.34
"605","2018-10-18",61.27
"606","2018-10-19",60.779999
"607","2018-10-22",58.830002
"608","2018-10-23",58.400002
"609","2018-10-24",55.860001
"610","2018-10-25",58.16
"611","2018-10-26",58.099998
"612","2018-10-29",54.560001
"613","2018-10-30",56.549999
"614","2018-10-31",58.93
"615","2018-11-01",63.34
"616","2018-11-02",62.099998
"617","2018-11-05",62.759998
"618","2018-11-06",62.849998
"619","2018-11-07",71.279999
"620","2018-11-08",70.190002
"621","2018-11-09",65.779999
"622","2018-11-12",62.84
"623","2018-11-13",61.439999
"624","2018-11-14",60.139999
"625","2018-11-15",60
"626","2018-11-16",59.860001
"627","2018-11-19",60.580002
"628","2018-11-20",61.299999
"629","2018-11-21",60.689999
"630","2018-11-23",59.290001
"631","2018-11-26",63.25
"632","2018-11-27",60.57
"633","2018-11-28",64.760002
"634","2018-11-29",63.400002
"635","2018-11-30",63.150002
"636","2018-12-03",67.080002
"637","2018-12-04",62.849998
"638","2018-12-06",61.650002
"639","2018-12-07",57.790001
"640","2018-12-10",59.560001
"641","2018-12-11",59.310001
"642","2018-12-12",60.610001
"643","2018-12-13",61.43
"644","2018-12-14",59.470001
"645","2018-12-17",56.950001
"646","2018-12-18",55.040001
"647","2018-12-19",54.75
"648","2018-12-20",51.790001
"649","2018-12-21",50.009998
"650","2018-12-24",48.759998
"651","2018-12-26",53
"652","2018-12-27",52.169998
"653","2018-12-28",53.779999
"654","2018-12-31",56.099998
"655","2019-01-02",55.73
"656","2019-01-03",51.900002
"657","2019-01-04",59.029999
"658","2019-01-07",72.75
"659","2019-01-08",72.900002
"660","2019-01-09",70.349998
"661","2019-01-10",72.489998
"662","2019-01-11",72.349998
"663","2019-01-14",71.150002
"664","2019-01-15",72.790001
"665","2019-01-16",73.139999
"666","2019-01-17",73.139999
"667","2019-01-18",77.150002
"668","2019-01-22",75.050003
"669","2019-01-23",75.709999
"670","2019-01-24",75.709999
"671","2019-01-25",74.699997
"672","2019-01-28",74.32
"673","2019-01-29",73.860001
"674","2019-01-30",77.019997
"675","2019-01-31",79.769997
"676","2019-02-01",77.540001
"677","2019-02-04",77.580002
"678","2019-02-05",80.93
"679","2019-02-06",81.07
"680","2019-02-07",79.419998
"681","2019-02-08",84.040001
"682","2019-02-11",83.239998
"683","2019-02-12",86.790001
"684","2019-02-13",86.160004
"685","2019-02-14",86.110001
"686","2019-02-15",86.360001
"687","2019-02-19",86.32
"688","2019-02-20",87.349998
"689","2019-02-21",87.220001
"690","2019-02-22",89.769997
"691","2019-02-25",89.620003
"692","2019-02-26",91.989998
"693","2019-02-27",92.639999
"694","2019-02-28",94.339996
"695","2019-03-01",96.93
"696","2019-03-04",101.790001
"697","2019-03-05",100.349998
"698","2019-03-06",92.080002
"699","2019-03-07",91.349998
"700","2019-03-08",93.410004
"701","2019-03-11",90.529999
"702","2019-03-12",94.860001
"703","2019-03-13",95.129997
"704","2019-03-14",94.300003
"705","2019-03-15",94.830002
"706","2019-03-18",95.120003
"707","2019-03-19",92.910004
"708","2019-03-20",91.019997
"709","2019-03-21",93.629997
"710","2019-03-22",87.129997
"711","2019-03-25",87.059998
"712","2019-03-26",87.970001
"713","2019-03-27",84.139999
"714","2019-03-28",84.330002
"715","2019-03-29",85.470001
"716","2019-04-01",86.150002
"717","2019-04-02",92.43
"718","2019-04-03",92.709999
"719","2019-04-04",91.379997
"720","2019-04-05",91.150002
"721","2019-04-08",88.18
"722","2019-04-09",86.269997
"723","2019-04-10",88.589996
"724","2019-04-11",87.199997
"725","2019-04-12",85.529999
"726","2019-04-15",82.830002
"727","2019-04-16",82.519997
"728","2019-04-17",78.480003
"729","2019-04-18",78.519997
"730","2019-04-22",77.720001
"731","2019-04-23",80.029999
"732","2019-04-24",79.169998
"733","2019-04-25",78.370003
"734","2019-04-26",79.129997
"735","2019-04-29",82.099998
"736","2019-04-30",78.459999
"737","2019-05-01",77.830002
"738","2019-05-02",78.099998
"739","2019-05-03",80.410004
"740","2019-05-06",85.050003
"741","2019-05-07",83.32
"742","2019-05-08",85.879997
"743","2019-05-09",87.32
"744","2019-05-10",89.919998
"745","2019-05-13",88.57
"746","2019-05-14",91.980003
"747","2019-05-15",92.540001
"748","2019-05-16",92.029999
"749","2019-05-17",91.620003
"750","2019-05-20",89.489998
"751","2019-05-21",91.629997
"752","2019-05-22",91.349998
"753","2019-05-23",86.510002
"754","2019-05-24",87.559998
"755","2019-05-28",90.360001
"756","2019-05-29",91.690002
"757","2019-05-30",92.830002
"758","2019-05-31",85.269997
"759","2019-06-03",86.419998
"760","2019-06-04",87.379997
"761","2019-06-05",87.860001
"762","2019-06-06",87.260002
"763","2019-06-07",88.5
"764","2019-06-10",90.519997
"765","2019-06-11",87.639999
"766","2019-06-12",88.75
"767","2019-06-13",85.989998
"768","2019-06-14",81.589996
"769","2019-06-17",84.870003
"770","2019-06-18",84.459999
"771","2019-06-19",84.980003
"772","2019-06-20",86.139999
"773","2019-06-21",87.410004
"774","2019-06-24",85.839996
"775","2019-06-25",84.910004
"776","2019-06-26",84.860001
"777","2019-06-27",91.550003
"778","2019-06-28",94.349998
"779","2019-07-01",95.75
"780","2019-07-02",94.629997
"781","2019-07-03",94.190002
"782","2019-07-05",89.839996
"783","2019-07-08",88.169998
"784","2019-07-09",89
"785","2019-07-10",89.480003
"786","2019-07-11",89.199997
"787","2019-07-12",86.910004
"788","2019-07-15",85.900002
"789","2019-07-16",86.949997
"790","2019-07-17",84.139999
"791","2019-07-18",86.93
"792","2019-07-19",87.169998
"793","2019-07-22",90.239998
"794","2019-07-23",88.360001
"795","2019-07-24",90.489998
"796","2019-07-25",87.760002
"797","2019-07-26",90.720001
"798","2019-07-29",89.589996
"799","2019-07-30",90.620003
"800","2019-07-31",90.650002
"801","2019-08-01",89.870003
"802","2019-08-02",89.870003
"803","2019-08-05",83.879997
"804","2019-08-06",81.839996
"805","2019-08-07",81.260002
"806","2019-08-08",82.010002
"807","2019-08-09",81.610001
"808","2019-08-12",78.57
"809","2019-08-13",77.709999
"810","2019-08-14",72.870003
"811","2019-08-15",72.989998
"812","2019-08-16",75.739998
"813","2019-08-19",78.309998
"814","2019-08-20",77.110001
"815","2019-08-21",75.120003
"816","2019-08-22",74.669998
"817","2019-08-23",71.260002
"818","2019-08-26",73.239998
"819","2019-08-27",71.510002
"820","2019-08-28",72.699997
"821","2019-08-29",77.449997
"822","2019-08-30",77.099998
"823","2019-09-03",75.010002
"824","2019-09-04",79.879997
"825","2019-09-05",82.919998
"826","2019-09-06",86.099998
"827","2019-09-09",89.410004
"828","2019-09-10",88.339996
"829","2019-09-11",88.949997
"830","2019-09-12",85.160004
"831","2019-09-13",86.589996
"832","2019-09-16",86.080002
"833","2019-09-17",88.739998
"834","2019-09-18",90.160004
"835","2019-09-19",91.82
"836","2019-09-20",94.389999
"837","2019-09-23",95.629997
"838","2019-09-24",93.720001
"839","2019-09-25",91.660004
"840","2019-09-26",88.75
"841","2019-09-27",84.25
"842","2019-09-30",80.290001
"843","2019-10-01",75.489998
"844","2019-10-02",74.57
"845","2019-10-03",77.459999
"846","2019-10-04",80.239998
"847","2019-10-07",81.360001
"848","2019-10-08",80.059998
"849","2019-10-09",76.089996
"850","2019-10-10",85.980003
"851","2019-10-11",95.809998
"852","2019-10-14",100.589996
"853","2019-10-15",157.919998
"854","2019-10-16",166.759995
"855","2019-10-17",173.190002
"856","2019-10-18",184.910004
"857","2019-10-21",181.970001
"858","2019-10-22",180.179993
"859","2019-10-23",183.970001
"860","2019-10-24",185.610001
"861","2019-10-25",196.070007
"862","2019-10-28",203.600006
"863","2019-10-29",202.589996
"864","2019-10-30",204.410004
"865","2019-10-31",206.080002
"866","2019-11-01",208.869995
"867","2019-11-04",205.889999
"868","2019-11-05",214.139999
"869","2019-11-06",197.330002
"870","2019-11-07",208.050003
"871","2019-11-08",211.600006
"872","2019-11-11",213.669998
"873","2019-11-12",182.830002
"874","2019-11-13",187.479996
"875","2019-11-14",203.440002
"876","2019-11-15",198.910004
"877","2019-11-18",208.440002
"878","2019-11-19",206
"879","2019-11-20",212.889999
"880","2019-11-21",205.809998
"881","2019-11-22",209.949997
"882","2019-11-25",209.199997
"883","2019-11-26",199.050003
"884","2019-11-27",195.710007
"885","2019-11-29",195.130005
"886","2019-12-02",197.940002
"887","2019-12-03",202.649994
"888","2019-12-04",204.600006
"889","2019-12-05",199.559998
"890","2019-12-06",199.320007
"891","2019-12-09",202.809998
"892","2019-12-10",205.119995
"893","2019-12-11",199.539993
"894","2019-12-12",201.050003
"895","2019-12-13",206.75
"896","2019-12-16",206.309998
"897","2019-12-17",216.339996
"898","2019-12-18",213.080002
"899","2019-12-19",210.229996
"900","2019-12-20",212.690002
"901","2019-12-23",216.050003
"902","2019-12-24",214.130005
"903","2019-12-26",217.919998
"904","2019-12-27",211.309998
"905","2019-12-30",204.509995
"906","2019-12-31",204.429993
"907","2020-01-02",207.199997
"908","2020-01-03",201.149994
"909","2020-01-06",207.050003
"910","2020-01-07",214.330002
"911","2020-01-08",206.210007
"912","2020-01-09",207.529999
"913","2020-01-10",202.559998
"914","2020-01-13",202
"915","2020-01-14",212.039993
"916","2020-01-15",212.449997
"917","2020-01-16",216.270004
"918","2020-01-17",211.429993
"919","2020-01-21",212.929993
"920","2020-01-22",209.75
"921","2020-01-23",206.820007
"922","2020-01-24",193.490005
"923","2020-01-27",196.270004
"924","2020-01-28",194.410004
"925","2020-01-29",191.149994
"926","2020-01-30",194.039993
"927","2020-01-31",218.789993
"928","2020-02-03",240.990005
"929","2020-02-04",247.740005
"930","2020-02-05",228.580002
"931","2020-02-06",224.300003
"932","2020-02-07",224.389999
"933","2020-02-10",233.919998
"934","2020-02-11",233.279999
"935","2020-02-12",226.630005
"936","2020-02-13",230.020004
"937","2020-02-14",225.649994
"938","2020-02-18",228.139999
"939","2020-02-19",224.029999
"940","2020-02-20",223.75
"941","2020-02-21",211.139999
"942","2020-02-24",196.229996
"943","2020-02-25",196.199997
"944","2020-02-26",198.589996
"945","2020-02-27",188.679993
"946","2020-02-28",194.75
"947","2020-03-02",207.940002
"948","2020-03-03",192.929993
"949","2020-03-04",204.539993
"950","2020-03-05",200
"951","2020-03-06",183.110001
"952","2020-03-09",171.029999
"953","2020-03-10",175.309998
"954","2020-03-11",157.860001
"955","2020-03-12",147.199997
"956","2020-03-13",167.789993
"957","2020-03-16",130.009995
