"","date","USFD"
"200","2017-03-13",26.92
"201","2017-03-14",27.02
"202","2017-03-15",26.92
"203","2017-03-16",26.950001
"204","2017-03-17",26.940001
"205","2017-03-20",26.77
"206","2017-03-21",26.67
"207","2017-03-22",26.92
"208","2017-03-23",27.1
"209","2017-03-24",27.4
"210","2017-03-27",27.370001
"211","2017-03-28",27.67
"212","2017-03-29",27.540001
"213","2017-03-30",27.780001
"214","2017-03-31",27.98
"215","2017-04-03",27.709999
"216","2017-04-04",27.6
"217","2017-04-05",27.57
"218","2017-04-06",27.58
"219","2017-04-07",27.559999
"220","2017-04-10",27.860001
"221","2017-04-11",27.59
"222","2017-04-12",27.58
"223","2017-04-13",27.379999
"224","2017-04-17",27.209999
"225","2017-04-18",27.26
"226","2017-04-19",27.290001
"227","2017-04-20",27.700001
"228","2017-04-21",27.530001
"229","2017-04-24",27.6
"230","2017-04-25",27.75
"231","2017-04-26",28.02
"232","2017-04-27",28.459999
"233","2017-04-28",28.200001
"234","2017-05-01",28.34
"235","2017-05-02",28.33
"236","2017-05-03",28.33
"237","2017-05-04",28.51
"238","2017-05-05",28.99
"239","2017-05-08",28.690001
"240","2017-05-09",28.799999
"241","2017-05-10",28
"242","2017-05-11",28.389999
"243","2017-05-12",28.6
"244","2017-05-15",28.790001
"245","2017-05-16",28.92
"246","2017-05-17",28.73
"247","2017-05-18",28.620001
"248","2017-05-19",28.6
"249","2017-05-22",29.360001
"250","2017-05-23",29.450001
"251","2017-05-24",29.379999
"252","2017-05-25",29.540001
"253","2017-05-26",29.809999
"254","2017-05-30",29.92
"255","2017-05-31",29.959999
"256","2017-06-01",30.57
"257","2017-06-02",30.389999
"258","2017-06-05",30.23
"259","2017-06-06",30.1
"260","2017-06-07",30
"261","2017-06-08",29.700001
"262","2017-06-09",29.799999
"263","2017-06-12",29.280001
"264","2017-06-13",29.6
"265","2017-06-14",29.780001
"266","2017-06-15",29.35
"267","2017-06-16",28.49
"268","2017-06-19",28.200001
"269","2017-06-20",27.879999
"270","2017-06-21",27.950001
"271","2017-06-22",27.6
"272","2017-06-23",26.67
"273","2017-06-26",27.16
"274","2017-06-27",26.959999
"275","2017-06-28",27.219999
"276","2017-06-29",26.799999
"277","2017-06-30",27.219999
"278","2017-07-03",26.91
"279","2017-07-05",26.83
"280","2017-07-06",26.48
"281","2017-07-07",26.780001
"282","2017-07-10",26.709999
"283","2017-07-11",27
"284","2017-07-12",27.370001
"285","2017-07-13",27.59
"286","2017-07-14",27.9
"287","2017-07-17",27.969999
"288","2017-07-18",27.780001
"289","2017-07-19",28
"290","2017-07-20",27.84
"291","2017-07-21",28.129999
"292","2017-07-24",28.219999
"293","2017-07-25",28.32
"294","2017-07-26",28.280001
"295","2017-07-27",28.129999
"296","2017-07-28",28.09
"297","2017-07-31",28.15
"298","2017-08-01",28.209999
"299","2017-08-02",28.389999
"300","2017-08-03",28.200001
"301","2017-08-04",28.389999
"302","2017-08-07",28.469999
"303","2017-08-08",28.610001
"304","2017-08-09",27.299999
"305","2017-08-10",26.959999
"306","2017-08-11",26.790001
"307","2017-08-14",26.77
"308","2017-08-15",26.75
"309","2017-08-16",26.83
"310","2017-08-17",26.709999
"311","2017-08-18",26.620001
"312","2017-08-21",26.639999
"313","2017-08-22",27.23
"314","2017-08-23",27.32
"315","2017-08-24",27.110001
"316","2017-08-25",27.4
"317","2017-08-28",27.08
"318","2017-08-29",26.950001
"319","2017-08-30",27.299999
"320","2017-08-31",27.450001
"321","2017-09-01",27.76
"322","2017-09-05",27.440001
"323","2017-09-06",27.26
"324","2017-09-07",27.290001
"325","2017-09-08",27.1
"326","2017-09-11",27.15
"327","2017-09-12",27.700001
"328","2017-09-13",28.01
"329","2017-09-14",27.07
"330","2017-09-15",27.190001
"331","2017-09-18",27.35
"332","2017-09-19",27.25
"333","2017-09-20",27.299999
"334","2017-09-21",27.01
"335","2017-09-22",26.83
"336","2017-09-25",26.68
"337","2017-09-26",26.969999
"338","2017-09-27",26.9
"339","2017-09-28",26.809999
"340","2017-09-29",26.700001
"341","2017-10-02",26.6
"342","2017-10-03",26.5
"343","2017-10-04",26.76
"344","2017-10-05",27.110001
"345","2017-10-06",27.129999
"346","2017-10-09",26.91
"347","2017-10-10",27.059999
"348","2017-10-11",27.059999
"349","2017-10-12",27
"350","2017-10-13",26.959999
"351","2017-10-16",27.290001
"352","2017-10-17",27.33
"353","2017-10-18",27.139999
"354","2017-10-19",27.4
"355","2017-10-20",27.57
"356","2017-10-23",27.52
"357","2017-10-24",27.41
"358","2017-10-25",27.200001
"359","2017-10-26",27.18
"360","2017-10-27",27.139999
"361","2017-10-30",26.99
"362","2017-10-31",27.280001
"363","2017-11-01",27.49
"364","2017-11-02",27.59
"365","2017-11-03",27.639999
"366","2017-11-06",26.959999
"367","2017-11-07",26.040001
"368","2017-11-08",26.67
"369","2017-11-09",26.65
"370","2017-11-10",26.6
"371","2017-11-13",26.58
"372","2017-11-14",26.809999
"373","2017-11-15",26.459999
"374","2017-11-16",26.9
"375","2017-11-17",27.450001
"376","2017-11-20",27.459999
"377","2017-11-21",27.26
"378","2017-11-22",27.389999
"379","2017-11-24",27.5
"380","2017-11-27",27.290001
"381","2017-11-28",27.629999
"382","2017-11-29",28.32
"383","2017-11-30",29.120001
"384","2017-12-01",29.309999
"385","2017-12-04",30.1
"386","2017-12-05",30.18
"387","2017-12-06",30.110001
"388","2017-12-07",30.620001
"389","2017-12-08",31
"390","2017-12-11",30.950001
"391","2017-12-12",30.52
"392","2017-12-13",30.790001
"393","2017-12-14",30.299999
"394","2017-12-15",30.389999
"395","2017-12-18",30.940001
"396","2017-12-19",30.700001
"397","2017-12-20",30.9
"398","2017-12-21",30.92
"399","2017-12-22",31.27
"400","2017-12-26",31.620001
"401","2017-12-27",31.6
"402","2017-12-28",31.76
"403","2017-12-29",31.93
"404","2018-01-02",32.040001
"405","2018-01-03",32
"406","2018-01-04",32.23
"407","2018-01-05",32.860001
"408","2018-01-08",32.110001
"409","2018-01-09",32.189999
"410","2018-01-10",32.09
"411","2018-01-11",32.099998
"412","2018-01-12",32.450001
"413","2018-01-16",32.400002
"414","2018-01-17",32.73
"415","2018-01-18",32.849998
"416","2018-01-19",33.150002
"417","2018-01-22",33.5
"418","2018-01-23",32.889999
"419","2018-01-24",33.32
"420","2018-01-25",33.669998
"421","2018-01-26",33.82
"422","2018-01-29",33.130001
"423","2018-01-30",32.59
"424","2018-01-31",32.130001
"425","2018-02-01",31.959999
"426","2018-02-02",31.290001
"427","2018-02-05",29.879999
"428","2018-02-06",30.709999
"429","2018-02-07",30.280001
"430","2018-02-08",29.24
"431","2018-02-09",29.879999
"432","2018-02-12",29.73
"433","2018-02-13",29.93
"434","2018-02-14",29.99
"435","2018-02-15",32.869999
"436","2018-02-16",32.779999
"437","2018-02-20",31.959999
"438","2018-02-21",32.290001
"439","2018-02-22",32.200001
"440","2018-02-23",32.849998
"441","2018-02-26",33.34
"442","2018-02-27",33.18
"443","2018-02-28",33.389999
"444","2018-03-01",33.599998
"445","2018-03-02",33.759998
"446","2018-03-05",33.470001
"447","2018-03-06",34.099998
"448","2018-03-07",34.080002
"449","2018-03-08",34.240002
"450","2018-03-09",34.66
"451","2018-03-12",34.200001
"452","2018-03-13",34.009998
"453","2018-03-14",33.57
"454","2018-03-15",33.509998
"455","2018-03-16",34.290001
"456","2018-03-19",34.470001
"457","2018-03-20",34.599998
"458","2018-03-21",34.040001
"459","2018-03-22",33.349998
"460","2018-03-23",33.27
"461","2018-03-26",33.560001
"462","2018-03-27",33.290001
"463","2018-03-28",32.939999
"464","2018-03-29",32.77
"465","2018-04-02",32.02
"466","2018-04-03",33.130001
"467","2018-04-04",33.860001
"468","2018-04-05",33.5
"469","2018-04-06",33.189999
"470","2018-04-09",33.25
"471","2018-04-10",33.700001
"472","2018-04-11",33.209999
"473","2018-04-12",33.700001
"474","2018-04-13",33.889999
"475","2018-04-16",34.439999
"476","2018-04-17",35.029999
"477","2018-04-18",34.610001
"478","2018-04-19",34.23
"479","2018-04-20",34.099998
"480","2018-04-23",33.849998
"481","2018-04-24",34.189999
"482","2018-04-25",34.5
"483","2018-04-26",34.849998
"484","2018-04-27",34.790001
"485","2018-04-30",34.18
"486","2018-05-01",34.189999
"487","2018-05-02",33.939999
"488","2018-05-03",33.310001
"489","2018-05-04",33.529999
"490","2018-05-07",33.720001
"491","2018-05-08",33.25
"492","2018-05-09",34.27
"493","2018-05-10",34.169998
"494","2018-05-11",34.080002
"495","2018-05-14",34.07
"496","2018-05-15",34.959999
"497","2018-05-16",35.279999
"498","2018-05-17",35.869999
"499","2018-05-18",35.84
"500","2018-05-21",35.630001
"501","2018-05-22",35.43
"502","2018-05-23",35.25
"503","2018-05-24",35.720001
"504","2018-05-25",35.77
"505","2018-05-29",35.560001
"506","2018-05-30",36.110001
"507","2018-05-31",35.68
"508","2018-06-01",36.450001
"509","2018-06-04",36.790001
"510","2018-06-05",37.439999
"511","2018-06-06",37.549999
"512","2018-06-07",37.169998
"513","2018-06-08",37.259998
"514","2018-06-11",36.970001
"515","2018-06-12",36.82
"516","2018-06-13",37.110001
"517","2018-06-14",37.279999
"518","2018-06-15",37.599998
"519","2018-06-18",37.310001
"520","2018-06-19",37.650002
"521","2018-06-20",37.77
"522","2018-06-21",37.93
"523","2018-06-22",38.220001
"524","2018-06-25",37.950001
"525","2018-06-26",38.299999
"526","2018-06-27",37.990002
"527","2018-06-28",37.919998
"528","2018-06-29",37.82
"529","2018-07-02",37.970001
"530","2018-07-03",37.869999
"531","2018-07-05",38.18
"532","2018-07-06",38.439999
"533","2018-07-09",38.419998
"534","2018-07-10",38.709999
"535","2018-07-11",38.779999
"536","2018-07-12",39.18
"537","2018-07-13",39.91
"538","2018-07-16",39.75
"539","2018-07-17",39.900002
"540","2018-07-18",39.599998
"541","2018-07-19",39.959999
"542","2018-07-20",40.099998
"543","2018-07-23",40.07
"544","2018-07-24",39.619999
"545","2018-07-25",40.41
"546","2018-07-26",40.5
"547","2018-07-27",40.599998
"548","2018-07-30",33.509998
"549","2018-07-31",33.810001
"550","2018-08-01",32.91
"551","2018-08-02",33.139999
"552","2018-08-03",33.07
"553","2018-08-06",33.130001
"554","2018-08-07",33.220001
"555","2018-08-08",33.060001
"556","2018-08-09",33.200001
"557","2018-08-10",32.740002
"558","2018-08-13",33.150002
"559","2018-08-14",34.07
"560","2018-08-15",33.91
"561","2018-08-16",33.91
"562","2018-08-17",33.860001
"563","2018-08-20",34.029999
"564","2018-08-21",34.02
"565","2018-08-22",34.080002
"566","2018-08-23",33.630001
"567","2018-08-24",33.639999
"568","2018-08-27",32.709999
"569","2018-08-28",32.349998
"570","2018-08-29",32.110001
"571","2018-08-30",32.23
"572","2018-08-31",32.59
"573","2018-09-04",32.400002
"574","2018-09-05",32.200001
"575","2018-09-06",31.85
"576","2018-09-07",31.52
"577","2018-09-10",31.799999
"578","2018-09-11",31.889999
"579","2018-09-12",31.559999
"580","2018-09-13",31.59
"581","2018-09-14",31.200001
"582","2018-09-17",31.690001
"583","2018-09-18",31.68
"584","2018-09-19",31.42
"585","2018-09-20",31.549999
"586","2018-09-21",31.309999
"587","2018-09-24",30.98
"588","2018-09-25",30.74
"589","2018-09-26",30.99
"590","2018-09-27",30.940001
"591","2018-09-28",30.82
"592","2018-10-01",30.360001
"593","2018-10-02",30.200001
"594","2018-10-03",29.790001
"595","2018-10-04",29.959999
"596","2018-10-05",29.690001
"597","2018-10-08",29.9
"598","2018-10-09",29.52
"599","2018-10-10",29.1
"600","2018-10-11",28.299999
"601","2018-10-12",28.440001
"602","2018-10-15",28.48
"603","2018-10-16",29.25
"604","2018-10-17",29.879999
"605","2018-10-18",30.200001
"606","2018-10-19",30.690001
"607","2018-10-22",30.07
"608","2018-10-23",29.799999
"609","2018-10-24",29.719999
"610","2018-10-25",29.32
"611","2018-10-26",28.870001
"612","2018-10-29",28.43
"613","2018-10-30",29.610001
"614","2018-10-31",29.17
"615","2018-11-01",29.5
"616","2018-11-02",29.219999
"617","2018-11-05",27.99
"618","2018-11-06",31.629999
"619","2018-11-07",31.75
"620","2018-11-08",31.799999
"621","2018-11-09",31.5
"622","2018-11-12",31.459999
"623","2018-11-13",31.610001
"624","2018-11-14",32.18
"625","2018-11-15",32.27
"626","2018-11-16",32
"627","2018-11-19",32.02
"628","2018-11-20",32.27
"629","2018-11-21",32.009998
"630","2018-11-23",32.610001
"631","2018-11-26",32.889999
"632","2018-11-27",32.369999
"633","2018-11-28",32.630001
"634","2018-11-29",32.509998
"635","2018-11-30",33.18
"636","2018-12-03",33.130001
"637","2018-12-04",32.5
"638","2018-12-06",32.189999
"639","2018-12-07",31.83
"640","2018-12-10",31.780001
"641","2018-12-11",31.82
"642","2018-12-12",31.639999
"643","2018-12-13",31.719999
"644","2018-12-14",31.809999
"645","2018-12-17",31.530001
"646","2018-12-18",31.74
"647","2018-12-19",31.58
"648","2018-12-20",30.74
"649","2018-12-21",30.35
"650","2018-12-24",29.809999
"651","2018-12-26",30.92
"652","2018-12-27",31.059999
"653","2018-12-28",31.18
"654","2018-12-31",31.639999
"655","2019-01-02",31.700001
"656","2019-01-03",31.52
"657","2019-01-04",32.759998
"658","2019-01-07",33.16
"659","2019-01-08",33.360001
"660","2019-01-09",33.400002
"661","2019-01-10",33.299999
"662","2019-01-11",33.549999
"663","2019-01-14",33.419998
"664","2019-01-15",33.110001
"665","2019-01-16",33.139999
"666","2019-01-17",32.939999
"667","2019-01-18",33.68
"668","2019-01-22",33.889999
"669","2019-01-23",34.259998
"670","2019-01-24",34.349998
"671","2019-01-25",33.959999
"672","2019-01-28",34.189999
"673","2019-01-29",34.220001
"674","2019-01-30",34.150002
"675","2019-01-31",33.720001
"676","2019-02-01",33.18
"677","2019-02-04",34.630001
"678","2019-02-05",34.560001
"679","2019-02-06",34.82
"680","2019-02-07",35.310001
"681","2019-02-08",34.66
"682","2019-02-11",35.279999
"683","2019-02-12",34.630001
"684","2019-02-13",35.5
"685","2019-02-14",35.310001
"686","2019-02-15",35.310001
"687","2019-02-19",35.290001
"688","2019-02-20",35.5
"689","2019-02-21",35.490002
"690","2019-02-22",35.389999
"691","2019-02-25",35.09
"692","2019-02-26",35.470001
"693","2019-02-27",35.310001
"694","2019-02-28",35.240002
"695","2019-03-01",35.02
"696","2019-03-04",34.599998
"697","2019-03-05",34.41
"698","2019-03-06",34.029999
"699","2019-03-07",34.189999
"700","2019-03-08",34.080002
"701","2019-03-11",34
"702","2019-03-12",34.560001
"703","2019-03-13",34.880001
"704","2019-03-14",34.630001
"705","2019-03-15",34.759998
"706","2019-03-18",34.630001
"707","2019-03-19",34.57
"708","2019-03-20",34.400002
"709","2019-03-21",34.619999
"710","2019-03-22",34.049999
"711","2019-03-25",34.560001
"712","2019-03-26",34.580002
"713","2019-03-27",34.419998
"714","2019-03-28",34.869999
"715","2019-03-29",34.91
"716","2019-04-01",35.23
"717","2019-04-02",34.650002
"718","2019-04-03",34.720001
"719","2019-04-04",35.080002
"720","2019-04-05",35.27
"721","2019-04-08",35.150002
"722","2019-04-09",35
"723","2019-04-10",35.080002
"724","2019-04-11",35.540001
"725","2019-04-12",35.630001
"726","2019-04-15",35.549999
"727","2019-04-16",35.490002
"728","2019-04-17",35.639999
"729","2019-04-18",35.610001
"730","2019-04-22",35.080002
"731","2019-04-23",36.279999
"732","2019-04-24",36.09
"733","2019-04-25",36.400002
"734","2019-04-26",35.950001
"735","2019-04-29",36.310001
"736","2019-04-30",36.549999
"737","2019-05-01",36.07
"738","2019-05-02",36.389999
"739","2019-05-03",36.48
"740","2019-05-06",36.790001
"741","2019-05-07",38.25
"742","2019-05-08",38.119999
"743","2019-05-09",38.650002
"744","2019-05-10",38.799999
"745","2019-05-13",38.110001
"746","2019-05-14",38.349998
"747","2019-05-15",38.07
"748","2019-05-16",38.810001
"749","2019-05-17",38.299999
"750","2019-05-20",38.200001
"751","2019-05-21",38.299999
"752","2019-05-22",37.790001
"753","2019-05-23",36.98
"754","2019-05-24",37.07
"755","2019-05-28",36.880001
"756","2019-05-29",35.799999
"757","2019-05-30",35.849998
"758","2019-05-31",34.560001
"759","2019-06-03",34.880001
"760","2019-06-04",35.330002
"761","2019-06-05",36.450001
"762","2019-06-06",36.02
"763","2019-06-07",35.799999
"764","2019-06-10",36.110001
"765","2019-06-11",36.779999
"766","2019-06-12",36.830002
"767","2019-06-13",36.990002
"768","2019-06-14",36.459999
"769","2019-06-17",36.610001
"770","2019-06-18",36.259998
"771","2019-06-19",36.02
"772","2019-06-20",35.919998
"773","2019-06-21",35.200001
"774","2019-06-24",35.220001
"775","2019-06-25",35.759998
"776","2019-06-26",35.619999
"777","2019-06-27",35.650002
"778","2019-06-28",35.759998
"779","2019-07-01",35.990002
"780","2019-07-02",36.41
"781","2019-07-03",36.709999
"782","2019-07-05",36.669998
"783","2019-07-08",36.560001
"784","2019-07-09",36.299999
"785","2019-07-10",36.389999
"786","2019-07-11",36.419998
"787","2019-07-12",36.169998
"788","2019-07-15",36.150002
"789","2019-07-16",36.150002
"790","2019-07-17",35.720001
"791","2019-07-18",35.419998
"792","2019-07-19",35.209999
"793","2019-07-22",34.860001
"794","2019-07-23",34.869999
"795","2019-07-24",34.529999
"796","2019-07-25",34.950001
"797","2019-07-26",35.619999
"798","2019-07-29",35.560001
"799","2019-07-30",35.490002
"800","2019-07-31",35.369999
"801","2019-08-01",34.869999
"802","2019-08-02",34.68
"803","2019-08-05",35.139999
"804","2019-08-06",37.919998
"805","2019-08-07",38.75
"806","2019-08-08",38.68
"807","2019-08-09",38.919998
"808","2019-08-12",38.549999
"809","2019-08-13",38.41
"810","2019-08-14",38.209999
"811","2019-08-15",38.049999
"812","2019-08-16",39.18
"813","2019-08-19",39.759998
"814","2019-08-20",39.5
"815","2019-08-21",39.490002
"816","2019-08-22",40.32
"817","2019-08-23",40.099998
"818","2019-08-26",40.529999
"819","2019-08-27",40.220001
"820","2019-08-28",40.389999
"821","2019-08-29",40.400002
"822","2019-08-30",40.450001
"823","2019-09-03",40.200001
"824","2019-09-04",40.82
"825","2019-09-05",40.759998
"826","2019-09-06",40.66
"827","2019-09-09",40.73
"828","2019-09-10",40.650002
"829","2019-09-11",41.09
"830","2019-09-12",42.400002
"831","2019-09-13",42.189999
"832","2019-09-16",41.560001
"833","2019-09-17",42.48
"834","2019-09-18",42.380001
"835","2019-09-19",42.490002
"836","2019-09-20",42.810001
"837","2019-09-23",42.68
"838","2019-09-24",42.400002
"839","2019-09-25",42.290001
"840","2019-09-26",40.470001
"841","2019-09-27",40.419998
"842","2019-09-30",41.099998
"843","2019-10-01",41.119999
"844","2019-10-02",41.009998
"845","2019-10-03",41.139999
"846","2019-10-04",40.18
"847","2019-10-07",40.459999
"848","2019-10-08",40.540001
"849","2019-10-09",41.16
"850","2019-10-10",40.799999
"851","2019-10-11",40.82
"852","2019-10-14",40.549999
"853","2019-10-15",39.59
"854","2019-10-16",39.290001
"855","2019-10-17",39.540001
"856","2019-10-18",39.639999
"857","2019-10-21",39.720001
"858","2019-10-22",39.549999
"859","2019-10-23",39.540001
"860","2019-10-24",40
"861","2019-10-25",39.700001
"862","2019-10-28",40.16
"863","2019-10-29",40.220001
"864","2019-10-30",39.860001
"865","2019-10-31",39.669998
"866","2019-11-01",40.439999
"867","2019-11-04",40.23
"868","2019-11-05",40.84
"869","2019-11-06",40.57
"870","2019-11-07",39.599998
"871","2019-11-08",39.110001
"872","2019-11-11",38.91
"873","2019-11-12",39.029999
"874","2019-11-13",39.59
"875","2019-11-14",39.48
"876","2019-11-15",39.360001
"877","2019-11-18",39.310001
"878","2019-11-19",39.169998
"879","2019-11-20",38.799999
"880","2019-11-21",38.990002
"881","2019-11-22",38.66
"882","2019-11-25",39.200001
"883","2019-11-26",39.639999
"884","2019-11-27",39.970001
"885","2019-11-29",39.77
"886","2019-12-02",39.75
"887","2019-12-03",40.110001
"888","2019-12-04",40.049999
"889","2019-12-05",40.23
"890","2019-12-06",40.5
"891","2019-12-09",40.16
"892","2019-12-10",40.080002
"893","2019-12-11",40.259998
"894","2019-12-12",40.099998
"895","2019-12-13",40.200001
"896","2019-12-16",40.380001
"897","2019-12-17",40.450001
"898","2019-12-18",40.07
"899","2019-12-19",40.290001
"900","2019-12-20",41.16
"901","2019-12-23",41.32
"902","2019-12-24",41.43
"903","2019-12-26",41.599998
"904","2019-12-27",41.77
"905","2019-12-30",42.009998
"906","2019-12-31",41.889999
"907","2020-01-02",40.98
"908","2020-01-03",40.73
"909","2020-01-06",40.93
"910","2020-01-07",40.5
"911","2020-01-08",40.880001
"912","2020-01-09",41.240002
"913","2020-01-10",41.389999
"914","2020-01-13",40.59
"915","2020-01-14",40.82
"916","2020-01-15",41.169998
"917","2020-01-16",41.400002
"918","2020-01-17",41.369999
"919","2020-01-21",41.720001
"920","2020-01-22",41.610001
"921","2020-01-23",41.790001
"922","2020-01-24",41.34
"923","2020-01-27",41.34
"924","2020-01-28",41.470001
"925","2020-01-29",40.959999
"926","2020-01-30",40.360001
"927","2020-01-31",40.169998
"928","2020-02-03",39.889999
"929","2020-02-04",39.02
"930","2020-02-05",40.02
"931","2020-02-06",40.009998
"932","2020-02-07",40.509998
"933","2020-02-10",40.740002
"934","2020-02-11",39.669998
"935","2020-02-12",40.470001
"936","2020-02-13",40.439999
"937","2020-02-14",40.5
"938","2020-02-18",39.919998
"939","2020-02-19",39.860001
"940","2020-02-20",39.900002
"941","2020-02-21",39.700001
"942","2020-02-24",38.869999
"943","2020-02-25",38.119999
"944","2020-02-26",36.43
"945","2020-02-27",34.240002
"946","2020-02-28",33.639999
"947","2020-03-02",34.779999
"948","2020-03-03",33.32
"949","2020-03-04",33.73
"950","2020-03-05",32.580002
"951","2020-03-06",31.299999
"952","2020-03-09",28.610001
"953","2020-03-10",30.26
"954","2020-03-11",26.25
"955","2020-03-12",20.040001
"956","2020-03-13",19.68
"957","2020-03-16",14.7
"958","2020-03-17",12.33
"959","2020-03-18",9.72
