"","date","ALTR"
"72","2018-02-14",25.809999
"73","2018-02-15",26.540001
"74","2018-02-16",26.84
"75","2018-02-20",26.15
"76","2018-02-21",25.9
"77","2018-02-22",25.9
"78","2018-02-23",26.16
"79","2018-02-26",26.41
"80","2018-02-27",26.639999
"81","2018-02-28",26.32
"82","2018-03-01",26.25
"83","2018-03-02",26.48
"84","2018-03-05",26.49
"85","2018-03-06",27.290001
"86","2018-03-07",29.98
"87","2018-03-08",29.24
"88","2018-03-09",29.4
"89","2018-03-12",30.110001
"90","2018-03-13",29.6
"91","2018-03-14",29.209999
"92","2018-03-15",29.5
"93","2018-03-16",29.58
"94","2018-03-19",29.58
"95","2018-03-20",31.85
"96","2018-03-21",31.459999
"97","2018-03-22",30.59
"98","2018-03-23",30.309999
"99","2018-03-26",32.119999
"100","2018-03-27",30.98
"101","2018-03-28",30.75
"102","2018-03-29",31.360001
"103","2018-04-02",30.15
"104","2018-04-03",30.280001
"105","2018-04-04",30.440001
"106","2018-04-05",30.83
"107","2018-04-06",30.129999
"108","2018-04-09",30.27
"109","2018-04-10",30.790001
"110","2018-04-11",29.870001
"111","2018-04-12",30.34
"112","2018-04-13",29.6
"113","2018-04-16",29.389999
"114","2018-04-17",30.09
"115","2018-04-18",29.83
"116","2018-04-19",29.85
"117","2018-04-20",29.82
"118","2018-04-23",29.52
"119","2018-04-24",28.969999
"120","2018-04-25",28.959999
"121","2018-04-26",27.99
"122","2018-04-27",28.959999
"123","2018-04-30",28.98
"124","2018-05-01",28.75
"125","2018-05-02",29.01
"126","2018-05-03",28.620001
"127","2018-05-04",29.66
"128","2018-05-07",30.459999
"129","2018-05-08",30.549999
"130","2018-05-09",30.93
"131","2018-05-10",30.950001
"132","2018-05-11",31.450001
"133","2018-05-14",31.27
"134","2018-05-15",33.549999
"135","2018-05-16",35.16
"136","2018-05-17",36.154999
"137","2018-05-18",35.84
"138","2018-05-21",35.57
"139","2018-05-22",35.32
"140","2018-05-23",35.169998
"141","2018-05-24",34.970001
"142","2018-05-25",35.310001
"143","2018-05-29",35
"144","2018-05-30",35.16
"145","2018-05-31",35.189999
"146","2018-06-01",35.779999
"147","2018-06-04",36.669998
"148","2018-06-05",36.060001
"149","2018-06-06",36.290001
"150","2018-06-07",35.66
"151","2018-06-08",35.91
"152","2018-06-11",35.75
"153","2018-06-12",35.970001
"154","2018-06-13",36.32
"155","2018-06-14",36.75
"156","2018-06-15",36.369999
"157","2018-06-18",36.169998
"158","2018-06-19",34.990002
"159","2018-06-20",35.459999
"160","2018-06-21",35.279999
"161","2018-06-22",34.73
"162","2018-06-25",33.889999
"163","2018-06-26",34.18
"164","2018-06-27",33.950001
"165","2018-06-28",33.700001
"166","2018-06-29",34.18
"167","2018-07-02",34.52
"168","2018-07-03",33.799999
"169","2018-07-05",34.040001
"170","2018-07-06",34.59
"171","2018-07-09",34.77
"172","2018-07-10",34.48
"173","2018-07-11",34.09
"174","2018-07-12",34.73
"175","2018-07-13",34.630001
"176","2018-07-16",34.509998
"177","2018-07-17",34.619999
"178","2018-07-18",35.470001
"179","2018-07-19",35.080002
"180","2018-07-20",34.77
"181","2018-07-23",34.75
"182","2018-07-24",35.799999
"183","2018-07-25",36.450001
"184","2018-07-26",36.57
"185","2018-07-27",35.599998
"186","2018-07-30",34.880001
"187","2018-07-31",35.099998
"188","2018-08-01",34.880001
"189","2018-08-02",35.490002
"190","2018-08-03",35.299999
"191","2018-08-06",35.93
"192","2018-08-07",34.950001
"193","2018-08-08",35.259998
"194","2018-08-09",36.540001
"195","2018-08-10",38.040001
"196","2018-08-13",39.43
"197","2018-08-14",39.66
"198","2018-08-15",39.259998
"199","2018-08-16",39.82
"200","2018-08-17",40.200001
"201","2018-08-20",40.23
"202","2018-08-21",40.139999
"203","2018-08-22",40.029999
"204","2018-08-23",39.900002
"205","2018-08-24",40.509998
"206","2018-08-27",40.98
"207","2018-08-28",40.639999
"208","2018-08-29",41.360001
"209","2018-08-30",40.869999
"210","2018-08-31",41.77
"211","2018-09-04",42.349998
"212","2018-09-05",40.93
"213","2018-09-06",40.880001
"214","2018-09-07",40.439999
"215","2018-09-10",40.959999
"216","2018-09-11",41.040001
"217","2018-09-12",40.400002
"218","2018-09-13",39.98
"219","2018-09-14",39.98
"220","2018-09-17",38.630001
"221","2018-09-18",39.830002
"222","2018-09-19",39.5
"223","2018-09-20",39.959999
"224","2018-09-21",40.900002
"225","2018-09-24",41.279999
"226","2018-09-25",41.950001
"227","2018-09-26",41.970001
"228","2018-09-27",42.209999
"229","2018-09-28",43.450001
"230","2018-10-01",42.75
"231","2018-10-02",41.959999
"232","2018-10-03",42.040001
"233","2018-10-04",41.610001
"234","2018-10-05",41.689999
"235","2018-10-08",40.880001
"236","2018-10-09",39.91
"237","2018-10-10",35.700001
"238","2018-10-11",33.93
"239","2018-10-12",34.939999
"240","2018-10-15",34.119999
"241","2018-10-16",35.23
"242","2018-10-17",36
"243","2018-10-18",36.43
"244","2018-10-19",35.860001
"245","2018-10-22",36.790001
"246","2018-10-23",36.799999
"247","2018-10-24",35.259998
"248","2018-10-25",37.060001
"249","2018-10-26",36.830002
"250","2018-10-29",36.650002
"251","2018-10-30",36.970001
"252","2018-10-31",38.139999
"253","2018-11-01",37.68
"254","2018-11-02",37.900002
"255","2018-11-05",30.700001
"256","2018-11-06",31.92
"257","2018-11-07",33.610001
"258","2018-11-08",33.619999
"259","2018-11-09",32.119999
"260","2018-11-12",32.299999
"261","2018-11-13",32.630001
"262","2018-11-14",32.18
"263","2018-11-15",33.369999
"264","2018-11-16",33.169998
"265","2018-11-19",29.85
"266","2018-11-20",29.129999
"267","2018-11-21",29.43
"268","2018-11-23",29.5
"269","2018-11-26",29.48
"270","2018-11-27",29.469999
"271","2018-11-28",30.99
"272","2018-11-29",31.32
"273","2018-11-30",32.310001
"274","2018-12-03",32.990002
"275","2018-12-04",30.389999
"276","2018-12-06",30.59
"277","2018-12-07",29.26
"278","2018-12-10",29.6
"279","2018-12-11",28.84
"280","2018-12-12",29.530001
"281","2018-12-13",29.09
"282","2018-12-14",27.4
"283","2018-12-17",27.290001
"284","2018-12-18",27.17
"285","2018-12-19",27.620001
"286","2018-12-20",27.32
"287","2018-12-21",25.73
"288","2018-12-24",25.5
"289","2018-12-26",27.059999
"290","2018-12-27",27.18
"291","2018-12-28",26.74
"292","2018-12-31",27.58
"293","2019-01-02",26.76
"294","2019-01-03",25.629999
"295","2019-01-04",27.110001
"296","2019-01-07",27.84
"297","2019-01-08",28.99
"298","2019-01-09",29.08
"299","2019-01-10",28.950001
"300","2019-01-11",29.23
"301","2019-01-14",29.01
"302","2019-01-15",29.709999
"303","2019-01-16",30.25
"304","2019-01-17",31.1
"305","2019-01-18",30.93
"306","2019-01-22",31.52
"307","2019-01-23",31.450001
"308","2019-01-24",30.84
"309","2019-01-25",31.25
"310","2019-01-28",30.84
"311","2019-01-29",30.709999
"312","2019-01-30",32.330002
"313","2019-01-31",32.380001
"314","2019-02-01",32.810001
"315","2019-02-04",33.400002
"316","2019-02-05",33.77
"317","2019-02-06",33.75
"318","2019-02-07",33.25
"319","2019-02-08",33.709999
"320","2019-02-11",33.549999
"321","2019-02-12",33.990002
"322","2019-02-13",33.939999
"323","2019-02-14",34.16
"324","2019-02-15",34.639999
"325","2019-02-19",34.279999
"326","2019-02-20",34.130001
"327","2019-02-21",33.549999
"328","2019-02-22",33.080002
"329","2019-02-25",32.790001
"330","2019-02-26",35.25
"331","2019-02-27",34.689999
"332","2019-02-28",35.459999
"333","2019-03-01",36.48
"334","2019-03-04",36.130001
"335","2019-03-05",35.610001
"336","2019-03-06",35.5
"337","2019-03-07",36.099998
"338","2019-03-08",36
"339","2019-03-11",37.799999
"340","2019-03-12",38.529999
"341","2019-03-13",38.560001
"342","2019-03-14",38.27
"343","2019-03-15",39.02
"344","2019-03-18",38.259998
"345","2019-03-19",37.700001
"346","2019-03-20",37.369999
"347","2019-03-21",38.110001
"348","2019-03-22",36.189999
"349","2019-03-25",36.560001
"350","2019-03-26",37.349998
"351","2019-03-27",37.209999
"352","2019-03-28",37.459999
"353","2019-03-29",36.810001
"354","2019-04-01",38.029999
"355","2019-04-02",39.470001
"356","2019-04-03",38.880001
"357","2019-04-04",37.799999
"358","2019-04-05",37.560001
"359","2019-04-08",37.07
"360","2019-04-09",36.580002
"361","2019-04-10",36.77
"362","2019-04-11",36.599998
"363","2019-04-12",36.509998
"364","2019-04-15",36.360001
"365","2019-04-16",36.970001
"366","2019-04-17",36.709999
"367","2019-04-18",36.790001
"368","2019-04-22",38.029999
"369","2019-04-23",38.810001
"370","2019-04-24",38.990002
"371","2019-04-25",38.150002
"372","2019-04-26",38.419998
"373","2019-04-29",38.990002
"374","2019-04-30",39.439999
"375","2019-05-01",37.709999
"376","2019-05-02",36.93
"377","2019-05-03",37.290001
"378","2019-05-06",37.59
"379","2019-05-07",37.110001
"380","2019-05-08",37.529999
"381","2019-05-09",37.169998
"382","2019-05-10",35.990002
"383","2019-05-13",34.049999
"384","2019-05-14",34.360001
"385","2019-05-15",35.950001
"386","2019-05-16",36.41
"387","2019-05-17",36
"388","2019-05-20",35.549999
"389","2019-05-21",36.759998
"390","2019-05-22",37.299999
"391","2019-05-23",37.009998
"392","2019-05-24",37.32
"393","2019-05-28",38.060001
"394","2019-05-29",37.779999
"395","2019-05-30",38.400002
"396","2019-05-31",38.110001
"397","2019-06-03",36.82
"398","2019-06-04",38.139999
"399","2019-06-05",35.77
"400","2019-06-06",34.799999
"401","2019-06-07",35.299999
"402","2019-06-10",35.080002
"403","2019-06-11",35.540001
"404","2019-06-12",35.5
"405","2019-06-13",35.75
"406","2019-06-14",36.970001
"407","2019-06-17",37.52
"408","2019-06-18",37.799999
"409","2019-06-19",39.25
"410","2019-06-20",39.939999
"411","2019-06-21",40.099998
"412","2019-06-24",38.959999
"413","2019-06-25",38.779999
"414","2019-06-26",39.439999
"415","2019-06-27",40.200001
"416","2019-06-28",40.389999
"417","2019-07-01",40.93
"418","2019-07-02",40.439999
"419","2019-07-03",41.619999
"420","2019-07-05",41.57
"421","2019-07-08",41.59
"422","2019-07-09",42.310001
"423","2019-07-10",42
"424","2019-07-11",42
"425","2019-07-12",41.18
"426","2019-07-15",41.610001
"427","2019-07-16",41.860001
"428","2019-07-17",41.59
"429","2019-07-18",42.080002
"430","2019-07-19",41.400002
"431","2019-07-22",42.380001
"432","2019-07-23",42.189999
"433","2019-07-24",42.599998
"434","2019-07-25",42.529999
"435","2019-07-26",42.869999
"436","2019-07-29",42.73
"437","2019-07-30",42.619999
"438","2019-07-31",41.610001
"439","2019-08-01",41.34
"440","2019-08-02",40.639999
"441","2019-08-05",39.689999
"442","2019-08-06",40.389999
"443","2019-08-07",40.950001
"444","2019-08-08",41.990002
"445","2019-08-09",35.060001
"446","2019-08-12",34.009998
"447","2019-08-13",34.810001
"448","2019-08-14",34.099998
"449","2019-08-15",34
"450","2019-08-16",34.889999
"451","2019-08-19",34.459999
"452","2019-08-20",33.639999
"453","2019-08-21",33.509998
"454","2019-08-22",32.970001
"455","2019-08-23",32.299999
"456","2019-08-26",32.619999
"457","2019-08-27",32.639999
"458","2019-08-28",32.380001
"459","2019-08-29",33.630001
"460","2019-08-30",34.360001
"461","2019-09-03",33.290001
"462","2019-09-04",33.75
"463","2019-09-05",33.82
"464","2019-09-06",33.18
"465","2019-09-09",32.459999
"466","2019-09-10",32.419998
"467","2019-09-11",32.93
"468","2019-09-12",33.580002
"469","2019-09-13",33.77
"470","2019-09-16",34.209999
"471","2019-09-17",34.98
"472","2019-09-18",34.119999
"473","2019-09-19",34.540001
"474","2019-09-20",34.07
"475","2019-09-23",34.5
"476","2019-09-24",33.849998
"477","2019-09-25",35.209999
"478","2019-09-26",35.34
"479","2019-09-27",34.389999
"480","2019-09-30",34.619999
"481","2019-10-01",33.5
"482","2019-10-02",33.049999
"483","2019-10-03",33
"484","2019-10-04",33.93
"485","2019-10-07",33.880001
"486","2019-10-08",33.509998
"487","2019-10-09",33.880001
"488","2019-10-10",34.240002
"489","2019-10-11",34.560001
"490","2019-10-14",34.580002
"491","2019-10-15",34.849998
"492","2019-10-16",34.689999
"493","2019-10-17",35.259998
"494","2019-10-18",33.82
"495","2019-10-21",34.549999
"496","2019-10-22",34.095001
"497","2019-10-23",34.299999
"498","2019-10-24",35.16
"499","2019-10-25",35.709999
"500","2019-10-28",36.119999
"501","2019-10-29",36.07
"502","2019-10-30",36.59
"503","2019-10-31",36.869999
"504","2019-11-01",37.419998
"505","2019-11-04",36.950001
"506","2019-11-05",38.040001
"507","2019-11-06",37.73
"508","2019-11-07",37.470001
"509","2019-11-08",30
"510","2019-11-11",28.870001
"511","2019-11-12",28.58
"512","2019-11-13",28.32
"513","2019-11-14",28.379999
"514","2019-11-15",28.879999
"515","2019-11-18",29.389999
"516","2019-11-19",30.08
"517","2019-11-20",30.15
"518","2019-11-21",32.02
"519","2019-11-22",32.189999
"520","2019-11-25",32.005001
"521","2019-11-26",33.130001
"522","2019-11-27",33.720001
"523","2019-11-29",33.169998
"524","2019-12-02",32.709999
"525","2019-12-03",32.240002
"526","2019-12-04",32.389999
"527","2019-12-05",32.23
"528","2019-12-06",32
"529","2019-12-09",31.52
"530","2019-12-10",31.360001
"531","2019-12-11",32.48
"532","2019-12-12",32.990002
"533","2019-12-13",33.990002
"534","2019-12-16",34.310001
"535","2019-12-17",34.41
"536","2019-12-18",34.82
"537","2019-12-19",34.950001
"538","2019-12-20",36.360001
"539","2019-12-23",36.474998
"540","2019-12-24",36.279999
"541","2019-12-26",36.889999
"542","2019-12-27",36.639999
"543","2019-12-30",36.130001
"544","2019-12-31",35.91
"545","2020-01-02",36.860001
"546","2020-01-03",36.810001
"547","2020-01-06",37.169998
"548","2020-01-07",37.060001
"549","2020-01-08",37.619999
"550","2020-01-09",37.66
"551","2020-01-10",37.59
"552","2020-01-13",38.529999
"553","2020-01-14",38.939999
"554","2020-01-15",39.41
"555","2020-01-16",39.189999
"556","2020-01-17",39.099998
"557","2020-01-21",39.310001
"558","2020-01-22",39.349998
"559","2020-01-23",36.099998
"560","2020-01-24",36.380001
"561","2020-01-27",36.720001
"562","2020-01-28",37.669998
"563","2020-01-29",37.259998
"564","2020-01-30",38.040001
"565","2020-01-31",36.950001
"566","2020-02-03",38.490002
"567","2020-02-04",38.849998
"568","2020-02-05",38.75
"569","2020-02-06",39.349998
"570","2020-02-07",38.970001
"571","2020-02-10",38.310001
"572","2020-02-11",37.630001
"573","2020-02-12",38.080002
"574","2020-02-13",38.869999
"575","2020-02-14",38.18
"576","2020-02-18",38.060001
"577","2020-02-19",38.299999
"578","2020-02-20",37.790001
"579","2020-02-21",36.32
"580","2020-02-24",35.869999
"581","2020-02-25",34.34
"582","2020-02-26",34.799999
"583","2020-02-27",33.205002
"584","2020-02-28",34.799999
"585","2020-03-02",35.139999
"586","2020-03-03",34.32
"587","2020-03-04",33.294998
"588","2020-03-05",31.299999
"589","2020-03-06",31.01
"590","2020-03-09",28.209999
"591","2020-03-10",30.15
"592","2020-03-11",29.209999
"593","2020-03-12",26.299999
"594","2020-03-13",29.219999
"595","2020-03-16",25.110001
"596","2020-03-17",29.67
"597","2020-03-18",29.27
"598","2020-03-19",27.940001
"599","2020-03-20",25.719999
"600","2020-03-23",25.16
"601","2020-03-24",25.200001
"602","2020-03-25",24.49
"603","2020-03-26",25.629999
"604","2020-03-27",24.959999
"605","2020-03-30",24.870001
"606","2020-03-31",26.5
"607","2020-04-01",23.57
"608","2020-04-02",23.440001
"609","2020-04-03",23.49
"610","2020-04-06",25.309999
"611","2020-04-07",25.700001
"612","2020-04-08",27.01
"613","2020-04-09",28.34
"614","2020-04-13",28.17
"615","2020-04-14",28.809999
"616","2020-04-15",28.309999
"617","2020-04-16",29.02
"618","2020-04-17",30.51
"619","2020-04-20",30.83
"620","2020-04-21",29.77
"621","2020-04-22",30.07
"622","2020-04-23",30.059999
"623","2020-04-24",30.15
"624","2020-04-27",31.07
"625","2020-04-28",30.690001
"626","2020-04-29",33
"627","2020-04-30",32.990002
"628","2020-05-01",31.09
"629","2020-05-04",31.530001
"630","2020-05-05",31.940001
"631","2020-05-06",32.619999
"632","2020-05-07",32.650002
"633","2020-05-08",34.34
"634","2020-05-11",33.150002
"635","2020-05-12",33.259998
"636","2020-05-13",32.16
"637","2020-05-14",31.889999
"638","2020-05-15",32.25
"639","2020-05-18",34.540001
"640","2020-05-19",34.549999
"641","2020-05-20",35.849998
"642","2020-05-21",35.900002
"643","2020-05-22",36.290001
"644","2020-05-26",37.689999
"645","2020-05-27",37.689999
"646","2020-05-28",37.599998
"647","2020-05-29",39.09
"648","2020-06-01",38.939999
"649","2020-06-02",39.82
"650","2020-06-03",39.889999
"651","2020-06-04",39.25
"652","2020-06-05",40.209999
"653","2020-06-08",38.93
"654","2020-06-09",39.139999
"655","2020-06-10",39.419998
"656","2020-06-11",36.240002
"657","2020-06-12",37.02
"658","2020-06-15",37.68
"659","2020-06-16",38.200001
"660","2020-06-17",38.560001
"661","2020-06-18",39.060001
"662","2020-06-19",37.84
"663","2020-06-22",39.150002
"664","2020-06-23",39.564999
"665","2020-06-24",39.139999
"666","2020-06-25",39.830002
"667","2020-06-26",38.139999
"668","2020-06-29",38.790001
"669","2020-06-30",39.75
"670","2020-07-01",40.310001
"671","2020-07-02",39.400002
"672","2020-07-06",39.049999
"673","2020-07-07",38.799999
"674","2020-07-08",39
"675","2020-07-09",38.689999
"676","2020-07-10",38.555
"677","2020-07-13",37.02
"678","2020-07-14",37.490002
"679","2020-07-15",37.950001
"680","2020-07-16",37.310001
"681","2020-07-17",38.049999
"682","2020-07-20",39.41
"683","2020-07-21",39.200001
"684","2020-07-22",39.119999
"685","2020-07-23",38.950001
"686","2020-07-24",38.189999
"687","2020-07-27",39.709999
"688","2020-07-28",39.169998
"689","2020-07-29",40.459999
"690","2020-07-30",40.509998
"691","2020-07-31",40.299999
"692","2020-08-03",40.290001
"693","2020-08-04",40.669998
"694","2020-08-05",42.09
"695","2020-08-06",41.139999
"696","2020-08-07",41.029999
"697","2020-08-10",38.799999
"698","2020-08-11",38.68
"699","2020-08-12",40.150002
"700","2020-08-13",40.889999
"701","2020-08-14",39.959999
"702","2020-08-17",40.349998
"703","2020-08-18",41.349998
"704","2020-08-19",41.470001
"705","2020-08-20",41.75
"706","2020-08-21",40.91
"707","2020-08-24",41.810001
"708","2020-08-25",42.25
"709","2020-08-26",42.630001
"710","2020-08-27",42.240002
"711","2020-08-28",42.599998
"712","2020-08-31",42.02
"713","2020-09-01",43
"714","2020-09-02",43.310001
"715","2020-09-03",40.490002
"716","2020-09-04",39.93
"717","2020-09-08",38.91
"718","2020-09-09",39.75
"719","2020-09-10",38.709999
"720","2020-09-11",37.669998
"721","2020-09-14",39.060001
"722","2020-09-15",39.700001
"723","2020-09-16",40.380001
"724","2020-09-17",40.66
"725","2020-09-18",41.93
"726","2020-09-21",41.869999
"727","2020-09-22",42.669998
"728","2020-09-23",40.110001
"729","2020-09-24",39.880001
"730","2020-09-25",41.43
"731","2020-09-28",41.880001
"732","2020-09-29",41.700001
"733","2020-09-30",41.98
"734","2020-10-01",43.529999
"735","2020-10-02",43
"736","2020-10-05",44.919998
"737","2020-10-06",45.389999
"738","2020-10-07",44.990002
"739","2020-10-08",44.68
"740","2020-10-09",45.099998
"741","2020-10-12",46.200001
"742","2020-10-13",45.77
"743","2020-10-14",46.259998
"744","2020-10-15",46.02
"745","2020-10-16",46.279999
"746","2020-10-19",46.25
"747","2020-10-20",46.490002
"748","2020-10-21",45.400002
"749","2020-10-22",45.93
"750","2020-10-23",47.389999
"751","2020-10-26",45.540001
"752","2020-10-27",45.779999
"753","2020-10-28",43.68
"754","2020-10-29",45.080002
"755","2020-10-30",43.029999
"756","2020-11-02",44.09
"757","2020-11-03",44.720001
"758","2020-11-04",46.43
"759","2020-11-05",47.580002
"760","2020-11-06",50.049999
"761","2020-11-09",48.889999
"762","2020-11-10",48.709999
"763","2020-11-11",49.830002
"764","2020-11-12",48.889999
"765","2020-11-13",49.009998
"766","2020-11-16",49.07
"767","2020-11-17",49.450001
"768","2020-11-18",49.25
"769","2020-11-19",50.73
"770","2020-11-20",51.029999
"771","2020-11-23",51.110001
"772","2020-11-24",50.959999
"773","2020-11-25",51.77
"774","2020-11-27",53.18
