"","date","HELE"
"269","2008-01-28",16.76
"270","2008-01-29",16.82
"271","2008-01-30",17
"272","2008-01-31",17
"273","2008-02-01",17.370001
"274","2008-02-04",16.969999
"275","2008-02-05",16.370001
"276","2008-02-06",15.87
"277","2008-02-07",16.5
"278","2008-02-08",15.82
"279","2008-02-11",15.89
"280","2008-02-12",16.09
"281","2008-02-13",16.870001
"282","2008-02-14",15.94
"283","2008-02-15",15.89
"284","2008-02-19",15.94
"285","2008-02-20",16.67
"286","2008-02-21",16.059999
"287","2008-02-22",16.67
"288","2008-02-25",16.9
"289","2008-02-26",16.860001
"290","2008-02-27",17.370001
"291","2008-02-28",16.35
"292","2008-02-29",15.79
"293","2008-03-03",15.56
"294","2008-03-04",16.24
"295","2008-03-05",16.16
"296","2008-03-06",15.46
"297","2008-03-07",15.75
"298","2008-03-10",15.4
"299","2008-03-11",16.01
"300","2008-03-12",15.57
"301","2008-03-13",15.51
"302","2008-03-14",15.23
"303","2008-03-17",14.98
"304","2008-03-18",15.75
"305","2008-03-19",15.34
"306","2008-03-20",16.209999
"307","2008-03-24",16.66
"308","2008-03-25",16.83
"309","2008-03-26",17.030001
"310","2008-03-27",16.9
"311","2008-03-28",16.540001
"312","2008-03-31",16.77
"313","2008-04-01",17
"314","2008-04-02",16.92
"315","2008-04-03",16.77
"316","2008-04-04",16.73
"317","2008-04-07",16.66
"318","2008-04-08",16.719999
"319","2008-04-09",16.709999
"320","2008-04-10",16.870001
"321","2008-04-11",15.98
"322","2008-04-14",15.91
"323","2008-04-15",16.120001
"324","2008-04-16",16.559999
"325","2008-04-17",16.5
"326","2008-04-18",16.610001
"327","2008-04-21",16.870001
"328","2008-04-22",16.49
"329","2008-04-23",16.42
"330","2008-04-24",16.77
"331","2008-04-25",16.5
"332","2008-04-28",16.709999
"333","2008-04-29",16.950001
"334","2008-04-30",16.91
"335","2008-05-01",17
"336","2008-05-02",16.98
"337","2008-05-05",16.99
"338","2008-05-06",17.09
"339","2008-05-07",16.940001
"340","2008-05-08",17
"341","2008-05-09",16.75
"342","2008-05-12",16.74
"343","2008-05-13",17.629999
"344","2008-05-14",18.02
"345","2008-05-15",18.08
"346","2008-05-16",18.25
"347","2008-05-19",18.059999
"348","2008-05-20",18.030001
"349","2008-05-21",17.389999
"350","2008-05-22",17.879999
"351","2008-05-23",17.540001
"352","2008-05-27",17.68
"353","2008-05-28",17.620001
"354","2008-05-29",17.719999
"355","2008-05-30",17.870001
"356","2008-06-02",17.469999
"357","2008-06-03",17.51
"358","2008-06-04",17.42
"359","2008-06-05",18.309999
"360","2008-06-06",18.16
"361","2008-06-09",18.18
"362","2008-06-10",18.25
"363","2008-06-11",17.950001
"364","2008-06-12",18.120001
"365","2008-06-13",18.42
"366","2008-06-16",18.5
"367","2008-06-17",18.57
"368","2008-06-18",17.34
"369","2008-06-19",17.57
"370","2008-06-20",16.959999
"371","2008-06-23",16.57
"372","2008-06-24",16.379999
"373","2008-06-25",16.709999
"374","2008-06-26",16.200001
"375","2008-06-27",15.95
"376","2008-06-30",16.120001
"377","2008-07-01",16.32
"378","2008-07-02",15.89
"379","2008-07-03",16.190001
"380","2008-07-07",15.82
"381","2008-07-08",18.280001
"382","2008-07-09",18.51
"383","2008-07-10",18.25
"384","2008-07-11",18.450001
"385","2008-07-14",18.559999
"386","2008-07-15",19.049999
"387","2008-07-16",19.57
"388","2008-07-17",19.950001
"389","2008-07-18",19.969999
"390","2008-07-21",19.629999
"391","2008-07-22",20.75
"392","2008-07-23",21.200001
"393","2008-07-24",20.889999
"394","2008-07-25",20.77
"395","2008-07-28",21.110001
"396","2008-07-29",21.280001
"397","2008-07-30",21.200001
"398","2008-07-31",20.559999
"399","2008-08-01",20.58
"400","2008-08-04",20.48
"401","2008-08-05",21.18
"402","2008-08-06",21.540001
"403","2008-08-07",21.1
"404","2008-08-08",21.73
"405","2008-08-11",22.08
"406","2008-08-12",21.690001
"407","2008-08-13",22.030001
"408","2008-08-14",22.530001
"409","2008-08-15",22.440001
"410","2008-08-18",22.440001
"411","2008-08-19",22.469999
"412","2008-08-20",21.84
"413","2008-08-21",21.41
"414","2008-08-22",21.790001
"415","2008-08-25",21.049999
"416","2008-08-26",21.48
"417","2008-08-27",23.120001
"418","2008-08-28",23.51
"419","2008-08-29",24.049999
"420","2008-09-02",23.809999
"421","2008-09-03",24.190001
"422","2008-09-04",23.35
"423","2008-09-05",23.16
"424","2008-09-08",23.719999
"425","2008-09-09",23.59
"426","2008-09-10",23.98
"427","2008-09-11",23.74
"428","2008-09-12",22.809999
"429","2008-09-15",22.58
"430","2008-09-16",23.16
"431","2008-09-17",22.129999
"432","2008-09-18",23.91
"433","2008-09-19",24.52
"434","2008-09-22",23.639999
"435","2008-09-23",23.35
"436","2008-09-24",23.209999
"437","2008-09-25",23.610001
"438","2008-09-26",23.83
"439","2008-09-29",23.16
"440","2008-09-30",22.77
"441","2008-10-01",22.879999
"442","2008-10-02",20.93
"443","2008-10-03",19.77
"444","2008-10-06",19.959999
"445","2008-10-07",18.57
"446","2008-10-08",17.93
"447","2008-10-09",15.8
"448","2008-10-10",15.99
"449","2008-10-13",17.58
"450","2008-10-14",16.530001
"451","2008-10-15",14.93
"452","2008-10-16",16.83
"453","2008-10-17",15.65
"454","2008-10-20",15.64
"455","2008-10-21",15.96
"456","2008-10-22",15.15
"457","2008-10-23",15.54
"458","2008-10-24",14.78
"459","2008-10-27",14.48
"460","2008-10-28",15.38
"461","2008-10-29",15.71
"462","2008-10-30",17.07
"463","2008-10-31",17.99
"464","2008-11-03",17.290001
"465","2008-11-04",18.91
"466","2008-11-05",17.879999
"467","2008-11-06",17.200001
"468","2008-11-07",17.26
"469","2008-11-10",16.42
"470","2008-11-11",16.040001
"471","2008-11-12",15.28
"472","2008-11-13",16.98
"473","2008-11-14",15.45
"474","2008-11-17",14.85
"475","2008-11-18",15.44
"476","2008-11-19",14.38
"477","2008-11-20",13.98
"478","2008-11-21",15.06
"479","2008-11-24",15.33
"480","2008-11-25",15.49
"481","2008-11-26",15.82
"482","2008-11-28",15.66
"483","2008-12-01",13.89
"484","2008-12-02",15.02
"485","2008-12-03",15.55
"486","2008-12-04",15.33
"487","2008-12-05",16.24
"488","2008-12-08",17.280001
"489","2008-12-09",16.16
"490","2008-12-10",16.24
"491","2008-12-11",15.47
"492","2008-12-12",16.1
"493","2008-12-15",15.36
"494","2008-12-16",16.52
"495","2008-12-17",16.889999
"496","2008-12-18",17.35
"497","2008-12-19",17.389999
"498","2008-12-22",17.190001
"499","2008-12-23",16.690001
"500","2008-12-24",16.129999
"501","2008-12-26",16.389999
"502","2008-12-29",16.25
"503","2008-12-30",16.440001
"504","2008-12-31",17.360001
"505","2009-01-02",17.690001
"506","2009-01-05",15.66
"507","2009-01-06",15.78
"508","2009-01-07",14.73
"509","2009-01-08",12.94
"510","2009-01-09",12.37
"511","2009-01-12",12.3
"512","2009-01-13",12.79
"513","2009-01-14",11.85
"514","2009-01-15",12.08
"515","2009-01-16",11.88
"516","2009-01-20",10.88
"517","2009-01-21",11.65
"518","2009-01-22",11.03
"519","2009-01-23",11.16
"520","2009-01-26",10.79
"521","2009-01-27",11.08
"522","2009-01-28",11.4
"523","2009-01-29",10.76
"524","2009-01-30",10.47
"525","2009-02-02",10.69
"526","2009-02-03",11.23
"527","2009-02-04",10.82
"528","2009-02-05",11.11
"529","2009-02-06",11.5
"530","2009-02-09",11.38
"531","2009-02-10",10.68
"532","2009-02-11",11.04
"533","2009-02-12",11.13
"534","2009-02-13",10.97
"535","2009-02-17",9.92
"536","2009-02-18",10.01
"537","2009-02-19",10.13
"538","2009-02-20",10.21
"539","2009-02-23",9.72
"540","2009-02-24",10.1
"541","2009-02-25",10.01
"542","2009-02-26",10.03
"543","2009-02-27",10.04
"544","2009-03-02",9.29
"545","2009-03-03",8.69
"546","2009-03-04",9.21
"547","2009-03-05",8.74
"548","2009-03-06",8.99
"549","2009-03-09",8.57
"550","2009-03-10",10.39
"551","2009-03-11",10.43
"552","2009-03-12",11.18
"553","2009-03-13",11.93
"554","2009-03-16",12.01
"555","2009-03-17",13.15
"556","2009-03-18",13.93
"557","2009-03-19",13.58
"558","2009-03-20",13.33
"559","2009-03-23",14.66
"560","2009-03-24",13.96
"561","2009-03-25",14.01
"562","2009-03-26",15.02
"563","2009-03-27",14.22
"564","2009-03-30",13.49
"565","2009-03-31",13.75
"566","2009-04-01",13.98
"567","2009-04-02",14.82
"568","2009-04-03",15.26
"569","2009-04-06",14.81
"570","2009-04-07",14.09
"571","2009-04-08",14.5
"572","2009-04-09",15.56
"573","2009-04-13",15.84
"574","2009-04-14",15.05
"575","2009-04-15",15.56
"576","2009-04-16",16.02
"577","2009-04-17",16.280001
"578","2009-04-20",15
"579","2009-04-21",15.58
"580","2009-04-22",15.95
"581","2009-04-23",15.7
"582","2009-04-24",16.200001
"583","2009-04-27",15.83
"584","2009-04-28",16.120001
"585","2009-04-29",16.42
"586","2009-04-30",15.95
"587","2009-05-01",16.059999
"588","2009-05-04",15.87
"589","2009-05-05",15.54
"590","2009-05-06",16.91
"591","2009-05-07",16.200001
"592","2009-05-08",16.969999
"593","2009-05-11",17.34
"594","2009-05-12",17.059999
"595","2009-05-13",18.42
"596","2009-05-14",18.57
"597","2009-05-15",18.799999
"598","2009-05-18",19.299999
"599","2009-05-19",19.4
"600","2009-05-20",19.59
"601","2009-05-21",19.48
"602","2009-05-22",19.08
"603","2009-05-26",19.93
"604","2009-05-27",18.969999
"605","2009-05-28",19.280001
"606","2009-05-29",19.33
"607","2009-06-01",20.040001
"608","2009-06-02",20.139999
"609","2009-06-03",19.629999
"610","2009-06-04",19.870001
"611","2009-06-05",19.51
"612","2009-06-08",19.18
"613","2009-06-09",18.98
"614","2009-06-10",18.690001
"615","2009-06-11",18.440001
"616","2009-06-12",18.57
"617","2009-06-15",17.75
"618","2009-06-16",17.469999
"619","2009-06-17",17.799999
"620","2009-06-18",17.469999
"621","2009-06-19",17.370001
"622","2009-06-22",16.48
"623","2009-06-23",16.57
"624","2009-06-24",16.33
"625","2009-06-25",16.43
"626","2009-06-26",16.25
"627","2009-06-29",16.559999
"628","2009-06-30",16.790001
"629","2009-07-01",17.959999
"630","2009-07-02",17.35
"631","2009-07-06",17.42
"632","2009-07-07",17.34
"633","2009-07-08",18.08
"634","2009-07-09",19.1
"635","2009-07-10",19.59
"636","2009-07-13",20.360001
"637","2009-07-14",20.42
"638","2009-07-15",21.48
"639","2009-07-16",21.93
"640","2009-07-17",21.639999
"641","2009-07-20",21.74
"642","2009-07-21",21.610001
"643","2009-07-22",21.969999
"644","2009-07-23",21.870001
"645","2009-07-24",21.84
"646","2009-07-27",22.030001
"647","2009-07-28",22.219999
"648","2009-07-29",22.209999
"649","2009-07-30",21.940001
"650","2009-07-31",21.75
"651","2009-08-03",21.73
"652","2009-08-04",21.67
"653","2009-08-05",21.200001
"654","2009-08-06",20.610001
"655","2009-08-07",21.139999
"656","2009-08-10",20.690001
"657","2009-08-11",20.65
"658","2009-08-12",20.719999
"659","2009-08-13",20.34
"660","2009-08-14",20.35
"661","2009-08-17",19.690001
"662","2009-08-18",20.040001
"663","2009-08-19",20.27
"664","2009-08-20",20.450001
"665","2009-08-21",21.33
"666","2009-08-24",21.780001
"667","2009-08-25",21.969999
"668","2009-08-26",22.379999
"669","2009-08-27",22.450001
"670","2009-08-28",22.66
"671","2009-08-31",21.620001
"672","2009-09-01",20.719999
"673","2009-09-02",20.43
"674","2009-09-03",20.1
"675","2009-09-04",20.110001
"676","2009-09-08",20.52
"677","2009-09-09",21.219999
"678","2009-09-10",21.049999
"679","2009-09-11",20.74
"680","2009-09-14",20.280001
"681","2009-09-15",20.190001
"682","2009-09-16",20.440001
"683","2009-09-17",19.91
"684","2009-09-18",19.74
"685","2009-09-21",19.67
"686","2009-09-22",19.889999
"687","2009-09-23",19.58
"688","2009-09-24",19.309999
"689","2009-09-25",19.01
"690","2009-09-28",19.57
"691","2009-09-29",19.809999
"692","2009-09-30",19.43
"693","2009-10-01",18.700001
"694","2009-10-02",18.83
"695","2009-10-05",19.17
"696","2009-10-06",20
"697","2009-10-07",22.5
"698","2009-10-08",22.690001
"699","2009-10-09",23.09
"700","2009-10-12",23.549999
"701","2009-10-13",23.58
"702","2009-10-14",23.940001
"703","2009-10-15",23.629999
"704","2009-10-16",23.93
"705","2009-10-19",24.32
"706","2009-10-20",24.01
"707","2009-10-21",23.43
"708","2009-10-22",23.370001
"709","2009-10-23",22.870001
"710","2009-10-26",23.23
"711","2009-10-27",22.940001
"712","2009-10-28",22.57
"713","2009-10-29",22.92
"714","2009-10-30",22.84
"715","2009-11-02",22.639999
"716","2009-11-03",23.25
"717","2009-11-04",22.459999
"718","2009-11-05",22.98
"719","2009-11-06",22.700001
"720","2009-11-09",23.129999
"721","2009-11-10",22.75
"722","2009-11-11",22.92
"723","2009-11-12",22.280001
"724","2009-11-13",22.74
"725","2009-11-16",23.459999
"726","2009-11-17",23.24
"727","2009-11-18",22.540001
"728","2009-11-19",21.27
"729","2009-11-20",21.58
"730","2009-11-23",22.07
"731","2009-11-24",21.83
"732","2009-11-25",21.309999
"733","2009-11-27",20.35
"734","2009-11-30",20.549999
"735","2009-12-01",21.200001
"736","2009-12-02",21.59
"737","2009-12-03",20.92
"738","2009-12-04",21.709999
"739","2009-12-07",21.870001
"740","2009-12-08",21.16
"741","2009-12-09",21.6
"742","2009-12-10",21.49
"743","2009-12-11",21.950001
"744","2009-12-14",22.200001
"745","2009-12-15",22.68
"746","2009-12-16",22.459999
"747","2009-12-17",21.549999
"748","2009-12-18",21.67
"749","2009-12-21",22.040001
"750","2009-12-22",23.290001
"751","2009-12-23",24.389999
"752","2009-12-24",24.469999
"753","2009-12-28",24.290001
"754","2009-12-29",24.42
"755","2009-12-30",24.27
"756","2009-12-31",24.459999
"757","2010-01-04",24.1
"758","2010-01-05",23.040001
"759","2010-01-06",23.18
"760","2010-01-07",24.360001
"761","2010-01-08",24.709999
"762","2010-01-11",23.4
"763","2010-01-12",24.75
"764","2010-01-13",25.139999
"765","2010-01-14",25.15
"766","2010-01-15",25.299999
"767","2010-01-19",25.74
"768","2010-01-20",25.129999
"769","2010-01-21",24.57
"770","2010-01-22",24.610001
"771","2010-01-25",24.23
"772","2010-01-26",24.07
"773","2010-01-27",24.73
"774","2010-01-28",24.1
"775","2010-01-29",23.57
"776","2010-02-01",23.84
"777","2010-02-02",24.27
"778","2010-02-03",24.309999
"779","2010-02-04",23.450001
"780","2010-02-05",23.57
"781","2010-02-08",22.610001
"782","2010-02-09",22.940001
"783","2010-02-10",22.82
"784","2010-02-11",23.299999
"785","2010-02-12",23.48
"786","2010-02-16",23.99
"787","2010-02-17",23.93
"788","2010-02-18",24.43
"789","2010-02-19",24.360001
"790","2010-02-22",24.35
"791","2010-02-23",23.940001
"792","2010-02-24",24.32
"793","2010-02-25",24.23
"794","2010-02-26",24.17
"795","2010-03-01",25.540001
"796","2010-03-02",25.879999
"797","2010-03-03",23.469999
"798","2010-03-04",23.92
"799","2010-03-05",24.969999
"800","2010-03-08",24.67
"801","2010-03-09",24.799999
"802","2010-03-10",25.41
"803","2010-03-11",26.68
"804","2010-03-12",26.549999
"805","2010-03-15",26.16
"806","2010-03-16",26.639999
"807","2010-03-17",26.84
"808","2010-03-18",26.709999
"809","2010-03-19",26.02
"810","2010-03-22",26.43
"811","2010-03-23",26.77
"812","2010-03-24",26.290001
"813","2010-03-25",25.93
"814","2010-03-26",26
"815","2010-03-29",25.85
"816","2010-03-30",26.209999
"817","2010-03-31",26.059999
"818","2010-04-01",26.77
"819","2010-04-05",27.4
"820","2010-04-06",27.639999
"821","2010-04-07",27.42
"822","2010-04-08",27.690001
"823","2010-04-09",28.25
"824","2010-04-12",28.43
"825","2010-04-13",27.68
"826","2010-04-14",28.08
"827","2010-04-15",28.23
"828","2010-04-16",27.77
"829","2010-04-19",27.620001
"830","2010-04-20",27.99
"831","2010-04-21",28.049999
"832","2010-04-22",28.6
"833","2010-04-23",28.690001
"834","2010-04-26",28.639999
"835","2010-04-27",27.91
"836","2010-04-28",27.73
"837","2010-04-29",28.209999
"838","2010-04-30",27.01
"839","2010-05-03",27.92
"840","2010-05-04",26.75
"841","2010-05-05",25.85
"842","2010-05-06",25.530001
"843","2010-05-07",25.049999
"844","2010-05-10",26.219999
"845","2010-05-11",25.98
"846","2010-05-12",27.219999
"847","2010-05-13",27.4
"848","2010-05-14",26.99
"849","2010-05-17",27.889999
"850","2010-05-18",26.75
"851","2010-05-19",27.299999
"852","2010-05-20",25.41
"853","2010-05-21",25.889999
"854","2010-05-24",25.559999
"855","2010-05-25",25.110001
"856","2010-05-26",24.99
"857","2010-05-27",26.360001
"858","2010-05-28",25.76
"859","2010-06-01",24.5
"860","2010-06-02",24.91
"861","2010-06-03",25.809999
"862","2010-06-04",23.969999
"863","2010-06-07",23.219999
"864","2010-06-08",23.4
"865","2010-06-09",23.129999
"866","2010-06-10",24.32
"867","2010-06-11",24.33
"868","2010-06-14",24.190001
"869","2010-06-15",24.85
"870","2010-06-16",25
"871","2010-06-17",24.559999
"872","2010-06-18",24.059999
"873","2010-06-21",24.15
"874","2010-06-22",23.52
"875","2010-06-23",23.469999
"876","2010-06-24",23.049999
"877","2010-06-25",24.01
"878","2010-06-28",23.459999
"879","2010-06-29",22.860001
"880","2010-06-30",22.059999
"881","2010-07-01",21.959999
"882","2010-07-02",21.9
"883","2010-07-06",21.08
"884","2010-07-07",22.08
"885","2010-07-08",23.73
"886","2010-07-09",24.27
"887","2010-07-12",22.66
"888","2010-07-13",22.91
"889","2010-07-14",23.290001
"890","2010-07-15",23.450001
"891","2010-07-16",22.459999
"892","2010-07-19",22.610001
"893","2010-07-20",22.98
"894","2010-07-21",22.799999
"895","2010-07-22",23.35
"896","2010-07-23",23.59
"897","2010-07-26",23.85
"898","2010-07-27",24.09
"899","2010-07-28",23.700001
"900","2010-07-29",24.219999
"901","2010-07-30",23.959999
"902","2010-08-02",24.459999
"903","2010-08-03",24.15
"904","2010-08-04",24.42
"905","2010-08-05",24.030001
"906","2010-08-06",23.75
"907","2010-08-09",24.549999
"908","2010-08-10",24.370001
"909","2010-08-11",23.360001
"910","2010-08-12",23.139999
"911","2010-08-13",22.68
"912","2010-08-16",22.9
"913","2010-08-17",23.5
"914","2010-08-18",23.549999
"915","2010-08-19",22.780001
"916","2010-08-20",22.73
"917","2010-08-23",22.450001
"918","2010-08-24",22.6
"919","2010-08-25",23.27
"920","2010-08-26",23
"921","2010-08-27",23.389999
"922","2010-08-30",22.629999
"923","2010-08-31",22.26
"924","2010-09-01",23.43
"925","2010-09-02",24.129999
"926","2010-09-03",25.129999
"927","2010-09-07",24.32
"928","2010-09-08",24.799999
"929","2010-09-09",24.5
"930","2010-09-10",24.469999
"931","2010-09-13",25.040001
"932","2010-09-14",25.030001
"933","2010-09-15",24.959999
"934","2010-09-16",24.549999
"935","2010-09-17",24.139999
"936","2010-09-20",25.16
"937","2010-09-21",25.110001
"938","2010-09-22",24.75
"939","2010-09-23",24.66
"940","2010-09-24",25.629999
"941","2010-09-27",25.549999
"942","2010-09-28",26.43
"943","2010-09-29",25.82
"944","2010-09-30",25.290001
"945","2010-10-01",25.82
"946","2010-10-04",26.49
"947","2010-10-05",26.889999
"948","2010-10-06",25.93
"949","2010-10-07",25
"950","2010-10-08",25.82
"951","2010-10-11",25.74
"952","2010-10-12",26.01
"953","2010-10-13",26.34
"954","2010-10-14",26.389999
"955","2010-10-15",26.26
"956","2010-10-18",26.58
"957","2010-10-19",26.01
"958","2010-10-20",26.870001
"959","2010-10-21",26.370001
"960","2010-10-22",26.23
"961","2010-10-25",25.98
"962","2010-10-26",25.969999
"963","2010-10-27",25.610001
"964","2010-10-28",25.43
"965","2010-10-29",25.65
"966","2010-11-01",24.780001
"967","2010-11-02",24.49
"968","2010-11-03",24.290001
"969","2010-11-04",24.719999
"970","2010-11-05",25.16
"971","2010-11-08",25.23
"972","2010-11-09",24.790001
"973","2010-11-10",25.389999
