"","date","SYF"
"94","2014-12-11",29.52
"95","2014-12-12",29
"96","2014-12-15",28.629999
"97","2014-12-16",28.440001
"98","2014-12-17",28.9
"99","2014-12-18",29.75
"100","2014-12-19",30
"101","2014-12-22",29.85
"102","2014-12-23",30
"103","2014-12-24",30.110001
"104","2014-12-26",30.5
"105","2014-12-29",30.459999
"106","2014-12-30",30
"107","2014-12-31",29.75
"108","2015-01-02",29.48
"109","2015-01-05",29.25
"110","2015-01-06",28.85
"111","2015-01-07",29.200001
"112","2015-01-08",29.98
"113","2015-01-09",29.700001
"114","2015-01-12",29.530001
"115","2015-01-13",29.709999
"116","2015-01-14",29.15
"117","2015-01-15",28.52
"118","2015-01-16",28.99
"119","2015-01-20",29.1
"120","2015-01-21",29.18
"121","2015-01-22",29.049999
"122","2015-01-23",30.969999
"123","2015-01-26",31.33
"124","2015-01-27",31.32
"125","2015-01-28",31.25
"126","2015-01-29",31.23
"127","2015-01-30",30.860001
"128","2015-02-02",31.16
"129","2015-02-03",31.129999
"130","2015-02-04",31.25
"131","2015-02-05",32
"132","2015-02-06",32.139999
"133","2015-02-09",32.400002
"134","2015-02-10",33.110001
"135","2015-02-11",33.549999
"136","2015-02-12",33.610001
"137","2015-02-13",32.799999
"138","2015-02-17",31.92
"139","2015-02-18",31.91
"140","2015-02-19",31.879999
"141","2015-02-20",32.59
"142","2015-02-23",32.619999
"143","2015-02-24",32.360001
"144","2015-02-25",32.290001
"145","2015-02-26",32.450001
"146","2015-02-27",31.950001
"147","2015-03-02",31.959999
"148","2015-03-03",32.139999
"149","2015-03-04",31.889999
"150","2015-03-05",31.959999
"151","2015-03-06",31.200001
"152","2015-03-09",31.98
"153","2015-03-10",31.1
"154","2015-03-11",31.549999
"155","2015-03-12",31.889999
"156","2015-03-13",31.82
"157","2015-03-16",31.950001
"158","2015-03-17",32.23
"159","2015-03-18",31.92
"160","2015-03-19",32.369999
"161","2015-03-20",32.25
"162","2015-03-23",31.780001
"163","2015-03-24",31.65
"164","2015-03-25",30.92
"165","2015-03-26",30.610001
"166","2015-03-27",30.059999
"167","2015-03-30",30.290001
"168","2015-03-31",30.35
"169","2015-04-01",30.41
"170","2015-04-02",30.610001
"171","2015-04-06",29.84
"172","2015-04-07",29.76
"173","2015-04-08",29.969999
"174","2015-04-09",30.139999
"175","2015-04-10",30.59
"176","2015-04-13",30.639999
"177","2015-04-14",30.52
"178","2015-04-15",30.68
"179","2015-04-16",30.77
"180","2015-04-17",30.52
"181","2015-04-20",30.9
"182","2015-04-21",31.200001
"183","2015-04-22",31.040001
"184","2015-04-23",30.959999
"185","2015-04-24",30.82
"186","2015-04-27",30.620001
"187","2015-04-28",30.66
"188","2015-04-29",30.74
"189","2015-04-30",31.15
"190","2015-05-01",31.52
"191","2015-05-04",31.709999
"192","2015-05-05",31.940001
"193","2015-05-06",32.09
"194","2015-05-07",32.650002
"195","2015-05-08",33.200001
"196","2015-05-11",32.889999
"197","2015-05-12",33.119999
"198","2015-05-13",32.900002
"199","2015-05-14",32.77
"200","2015-05-15",31.809999
"201","2015-05-18",31.84
"202","2015-05-19",32.060001
"203","2015-05-20",32.650002
"204","2015-05-21",32.470001
"205","2015-05-22",32.5
"206","2015-05-26",32.119999
"207","2015-05-27",32.459999
"208","2015-05-28",32.529999
"209","2015-05-29",32.290001
"210","2015-06-01",32.41
"211","2015-06-02",32.650002
"212","2015-06-03",33.18
"213","2015-06-04",32.75
"214","2015-06-05",32.799999
"215","2015-06-08",32.650002
"216","2015-06-09",32.860001
"217","2015-06-10",33.299999
"218","2015-06-11",33.220001
"219","2015-06-12",33.119999
"220","2015-06-15",32.970001
"221","2015-06-16",32.5
"222","2015-06-17",32.75
"223","2015-06-18",32.82
"224","2015-06-19",32.919998
"225","2015-06-22",32.91
"226","2015-06-23",32.990002
"227","2015-06-24",32.759998
"228","2015-06-25",32.810001
"229","2015-06-26",32.700001
"230","2015-06-29",32.23
"231","2015-06-30",32.93
"232","2015-07-01",33.32
"233","2015-07-02",33.139999
"234","2015-07-06",32.5
"235","2015-07-07",32.5
"236","2015-07-08",32.009998
"237","2015-07-09",32.599998
"238","2015-07-10",33.07
"239","2015-07-13",33.349998
"240","2015-07-14",33.77
"241","2015-07-15",34.139999
"242","2015-07-16",34.130001
"243","2015-07-17",35.080002
"244","2015-07-20",35.990002
"245","2015-07-21",35.610001
"246","2015-07-22",35.68
"247","2015-07-23",35.630001
"248","2015-07-24",34.68
"249","2015-07-27",34.619999
"250","2015-07-28",34.23
"251","2015-07-29",34.48
"252","2015-07-30",34.599998
"253","2015-07-31",34.360001
"254","2015-08-03",34.360001
"255","2015-08-04",34.41
"256","2015-08-05",34.560001
"257","2015-08-06",34.130001
"258","2015-08-07",33.98
"259","2015-08-10",34.619999
"260","2015-08-11",34.669998
"261","2015-08-12",34.959999
"262","2015-08-13",35.16
"263","2015-08-14",35.139999
"264","2015-08-17",35.32
"265","2015-08-18",35.139999
"266","2015-08-19",34.959999
"267","2015-08-20",34.360001
"268","2015-08-21",33.720001
"269","2015-08-24",33.150002
"270","2015-08-25",32.990002
"271","2015-08-26",32.669998
"272","2015-08-27",32.330002
"273","2015-08-28",32.650002
"274","2015-08-31",32.950001
"275","2015-09-01",31.709999
"276","2015-09-02",31.790001
"277","2015-09-03",32.189999
"278","2015-09-04",31.6
"279","2015-09-08",32.279999
"280","2015-09-09",32.130001
"281","2015-09-10",32.09
"282","2015-09-11",31.33
"283","2015-09-14",31.17
"284","2015-09-15",31.120001
"285","2015-09-16",30.879999
"286","2015-09-17",30.77
"287","2015-09-18",30.559999
"288","2015-09-21",30.870001
"289","2015-09-22",30.58
"290","2015-09-23",31.059999
"291","2015-09-24",30.83
"292","2015-09-25",31.030001
"293","2015-09-28",31.16
"294","2015-09-29",31.040001
"295","2015-09-30",31.299999
"296","2015-10-01",31.379999
"297","2015-10-02",31.82
"298","2015-10-05",33.310001
"299","2015-10-06",32.799999
"300","2015-10-07",32.130001
"301","2015-10-08",32.360001
"302","2015-10-09",32.389999
"303","2015-10-12",32.34
"304","2015-10-13",31.82
"305","2015-10-14",31.530001
"306","2015-10-15",31.32
"307","2015-10-16",30.15
"308","2015-10-19",31.34
"309","2015-10-20",32.34
"310","2015-10-21",32.459999
"311","2015-10-22",31.83
"312","2015-10-23",31.690001
"313","2015-10-26",31.4
"314","2015-10-27",31.73
"315","2015-10-28",31.450001
"316","2015-10-29",30.92
"317","2015-10-30",30.76
"318","2015-11-02",31.33
"319","2015-11-03",32.439999
"320","2015-11-04",32.080002
"321","2015-11-05",32.610001
"322","2015-11-06",33.98
"323","2015-11-09",32.52
"324","2015-11-10",31.08
"325","2015-11-11",30.93
"326","2015-11-12",30.790001
"327","2015-11-13",30.52
"328","2015-11-16",30.290001
"329","2015-11-17",30.58
"330","2015-11-18",31.59
"331","2015-11-19",31.65
"332","2015-11-20",31.35
"333","2015-11-23",31.549999
"334","2015-11-24",31.34
"335","2015-11-25",31.530001
"336","2015-11-27",31.35
"337","2015-11-30",31.83
"338","2015-12-01",32.41
"339","2015-12-02",31.84
"340","2015-12-03",31.09
"341","2015-12-04",32.029999
"342","2015-12-07",31.35
"343","2015-12-08",31.360001
"344","2015-12-09",30.610001
"345","2015-12-10",31.049999
"346","2015-12-11",29.969999
"347","2015-12-14",29.68
"348","2015-12-15",30.08
"349","2015-12-16",30.530001
"350","2015-12-17",30.01
"351","2015-12-18",29.51
"352","2015-12-21",29.73
"353","2015-12-22",30.209999
"354","2015-12-23",30.51
"355","2015-12-24",30.6
"356","2015-12-28",30.17
"357","2015-12-29",30.690001
"358","2015-12-30",30.43
"359","2015-12-31",30.41
"360","2016-01-04",29.940001
"361","2016-01-05",30.110001
"362","2016-01-06",29.9
"363","2016-01-07",29.120001
"364","2016-01-08",28.84
"365","2016-01-11",28.700001
"366","2016-01-12",28.9
"367","2016-01-13",27.57
"368","2016-01-14",28.18
"369","2016-01-15",27.639999
"370","2016-01-19",28.030001
"371","2016-01-20",27.620001
"372","2016-01-21",27.73
"373","2016-01-22",29.059999
"374","2016-01-25",28.48
"375","2016-01-26",28.66
"376","2016-01-27",28.440001
"377","2016-01-28",27.99
"378","2016-01-29",28.42
"379","2016-02-01",28.469999
"380","2016-02-02",27.01
"381","2016-02-03",26.34
"382","2016-02-04",26.309999
"383","2016-02-05",25.23
"384","2016-02-08",24.48
"385","2016-02-09",25.08
"386","2016-02-10",25.01
"387","2016-02-11",24.5
"388","2016-02-12",25.370001
"389","2016-02-16",26.139999
"390","2016-02-17",26.27
"391","2016-02-18",26.620001
"392","2016-02-19",26.77
"393","2016-02-22",27.709999
"394","2016-02-23",27.51
"395","2016-02-24",27.73
"396","2016-02-25",27.780001
"397","2016-02-26",27.93
"398","2016-02-29",26.950001
"399","2016-03-01",27.530001
"400","2016-03-02",28.25
"401","2016-03-03",28.559999
"402","2016-03-04",28.6
"403","2016-03-07",28.52
"404","2016-03-08",27.700001
"405","2016-03-09",27.68
"406","2016-03-10",27.809999
"407","2016-03-11",28.82
"408","2016-03-14",28.450001
"409","2016-03-15",27.68
"410","2016-03-16",27.620001
"411","2016-03-17",28.1
"412","2016-03-18",28.459999
"413","2016-03-21",28.790001
"414","2016-03-22",28.610001
"415","2016-03-23",28.42
"416","2016-03-24",28.450001
"417","2016-03-28",28.379999
"418","2016-03-29",28.4
"419","2016-03-30",28.379999
"420","2016-03-31",28.66
"421","2016-04-01",29.33
"422","2016-04-04",28.969999
"423","2016-04-05",28.610001
"424","2016-04-06",28.65
"425","2016-04-07",27.969999
"426","2016-04-08",28.02
"427","2016-04-11",27.870001
"428","2016-04-12",28.16
"429","2016-04-13",28.92
"430","2016-04-14",29.08
"431","2016-04-15",28.940001
"432","2016-04-18",29.129999
"433","2016-04-19",29.82
"434","2016-04-20",30.67
"435","2016-04-21",30.42
"436","2016-04-22",30.5
"437","2016-04-25",30.440001
"438","2016-04-26",31.16
"439","2016-04-27",30.879999
"440","2016-04-28",30.969999
"441","2016-04-29",30.57
"442","2016-05-02",31.33
"443","2016-05-03",31.08
"444","2016-05-04",30.24
"445","2016-05-05",29.83
"446","2016-05-06",30.08
"447","2016-05-09",29.959999
"448","2016-05-10",30.559999
"449","2016-05-11",29.93
"450","2016-05-12",29.42
"451","2016-05-13",29.040001
"452","2016-05-16",28.940001
"453","2016-05-17",29.27
"454","2016-05-18",30.110001
"455","2016-05-19",29.940001
"456","2016-05-20",29.879999
"457","2016-05-23",29.83
"458","2016-05-24",30.299999
"459","2016-05-25",30.66
"460","2016-05-26",30.889999
"461","2016-05-27",31.16
"462","2016-05-31",31.200001
"463","2016-06-01",31.290001
"464","2016-06-02",31.280001
"465","2016-06-03",30.719999
"466","2016-06-06",31.030001
"467","2016-06-07",31.610001
"468","2016-06-08",31.950001
"469","2016-06-09",31.41
"470","2016-06-10",30.799999
"471","2016-06-13",30.440001
"472","2016-06-14",26.450001
"473","2016-06-15",26.5
"474","2016-06-16",26
"475","2016-06-17",25.77
"476","2016-06-20",25.549999
"477","2016-06-21",25.85
"478","2016-06-22",25.5
"479","2016-06-23",26
"480","2016-06-24",24.639999
"481","2016-06-27",23.360001
"482","2016-06-28",23.93
"483","2016-06-29",24.83
"484","2016-06-30",25.280001
"485","2016-07-01",25.35
"486","2016-07-05",25.120001
"487","2016-07-06",25.309999
"488","2016-07-07",26.02
"489","2016-07-08",27.309999
"490","2016-07-11",27.67
"491","2016-07-12",27.92
"492","2016-07-13",28.120001
"493","2016-07-14",28.299999
"494","2016-07-15",28.120001
"495","2016-07-18",28.290001
"496","2016-07-19",28.25
"497","2016-07-20",28.139999
"498","2016-07-21",28.26
"499","2016-07-22",28.4
"500","2016-07-25",28.09
"501","2016-07-26",28.110001
"502","2016-07-27",28.139999
"503","2016-07-28",27.91
"504","2016-07-29",27.879999
"505","2016-08-01",27.91
"506","2016-08-02",27.35
"507","2016-08-03",27.870001
"508","2016-08-04",27.92
"509","2016-08-05",28.219999
"510","2016-08-08",28.040001
"511","2016-08-09",27.879999
"512","2016-08-10",27.65
"513","2016-08-11",27.610001
"514","2016-08-12",27.68
"515","2016-08-15",27.74
"516","2016-08-16",27.299999
"517","2016-08-17",27.379999
"518","2016-08-18",27.290001
"519","2016-08-19",27.379999
"520","2016-08-22",27.27
"521","2016-08-23",27.280001
"522","2016-08-24",27.120001
"523","2016-08-25",27.01
"524","2016-08-26",26.860001
"525","2016-08-29",27.17
"526","2016-08-30",27.299999
"527","2016-08-31",27.83
"528","2016-09-01",27.76
"529","2016-09-02",27.799999
"530","2016-09-06",27.610001
"531","2016-09-07",27.809999
"532","2016-09-08",27.34
"533","2016-09-09",26.93
"534","2016-09-12",27.41
"535","2016-09-13",26.719999
"536","2016-09-14",26.83
"537","2016-09-15",27.049999
"538","2016-09-16",26.91
"539","2016-09-19",27.040001
"540","2016-09-20",26.799999
"541","2016-09-21",27.059999
"542","2016-09-22",27.48
"543","2016-09-23",27.389999
"544","2016-09-26",27.299999
"545","2016-09-27",27.809999
"546","2016-09-28",27.82
"547","2016-09-29",27.370001
"548","2016-09-30",28
"549","2016-10-03",27.58
"550","2016-10-04",27.33
"551","2016-10-05",27.940001
"552","2016-10-06",26.99
"553","2016-10-07",26.67
"554","2016-10-10",26.73
"555","2016-10-11",26.540001
"556","2016-10-12",26.51
"557","2016-10-13",26.370001
"558","2016-10-14",26.700001
"559","2016-10-17",26.42
"560","2016-10-18",26.639999
"561","2016-10-19",27
"562","2016-10-20",27.129999
"563","2016-10-21",28.23
"564","2016-10-24",28.790001
"565","2016-10-25",28.58
"566","2016-10-26",28.700001
"567","2016-10-27",28.940001
"568","2016-10-28",29.1
"569","2016-10-31",28.59
"570","2016-11-01",28.559999
"571","2016-11-02",28.42
"572","2016-11-03",28.129999
"573","2016-11-04",28.219999
"574","2016-11-07",29.110001
"575","2016-11-08",28.700001
"576","2016-11-09",30.219999
"577","2016-11-10",31.610001
"578","2016-11-11",32.48
"579","2016-11-14",33.720001
"580","2016-11-15",33.34
"581","2016-11-16",32.610001
"582","2016-11-17",33.43
"583","2016-11-18",33.619999
"584","2016-11-21",33.619999
"585","2016-11-22",33.970001
"586","2016-11-23",34.959999
"587","2016-11-25",34.700001
"588","2016-11-28",33.900002
"589","2016-11-29",33.799999
"590","2016-11-30",34.560001
"591","2016-12-01",35.07
"592","2016-12-02",34.490002
"593","2016-12-05",35.110001
"594","2016-12-06",35.66
"595","2016-12-07",36.18
"596","2016-12-08",36.650002
"597","2016-12-09",36.529999
"598","2016-12-12",35.939999
"599","2016-12-13",36.27
"600","2016-12-14",35.939999
"601","2016-12-15",36.93
"602","2016-12-16",36.630001
"603","2016-12-19",36.900002
"604","2016-12-20",37.259998
"605","2016-12-21",37.099998
"606","2016-12-22",36.880001
"607","2016-12-23",36.970001
"608","2016-12-27",37
"609","2016-12-28",36.240002
"610","2016-12-29",36.09
"611","2016-12-30",36.27
"612","2017-01-03",37.060001
"613","2017-01-04",37.93
"614","2017-01-05",36.91
"615","2017-01-06",37.130001
"616","2017-01-09",36.900002
"617","2017-01-10",36.959999
"618","2017-01-11",36.360001
"619","2017-01-12",36.130001
"620","2017-01-13",36.32
"621","2017-01-17",35.509998
"622","2017-01-18",35.900002
"623","2017-01-19",35.610001
"624","2017-01-20",36.240002
"625","2017-01-23",35.77
"626","2017-01-24",36.080002
"627","2017-01-25",35.91
"628","2017-01-26",36.689999
"629","2017-01-27",36.630001
"630","2017-01-30",36.470001
"631","2017-01-31",35.82
"632","2017-02-01",36
"633","2017-02-02",35.34
"634","2017-02-03",36.509998
"635","2017-02-06",36.450001
"636","2017-02-07",36.049999
"637","2017-02-08",35.77
"638","2017-02-09",36.490002
"639","2017-02-10",36.220001
"640","2017-02-13",36.650002
"641","2017-02-14",37.32
"642","2017-02-15",37.279999
"643","2017-02-16",36.849998
"644","2017-02-17",36.68
"645","2017-02-21",36.860001
"646","2017-02-22",36.779999
"647","2017-02-23",36.630001
"648","2017-02-24",36.48
"649","2017-02-27",36.939999
"650","2017-02-28",36.240002
"651","2017-03-01",36.889999
"652","2017-03-02",35.970001
"653","2017-03-03",36.049999
"654","2017-03-06",35.580002
"655","2017-03-07",35.599998
"656","2017-03-08",35.709999
"657","2017-03-09",35.849998
"658","2017-03-10",36.009998
"659","2017-03-13",36.029999
"660","2017-03-14",35.919998
"661","2017-03-15",35.799999
"662","2017-03-16",35.830002
"663","2017-03-17",35.119999
"664","2017-03-20",34.200001
"665","2017-03-21",33.02
"666","2017-03-22",33.080002
"667","2017-03-23",33.43
"668","2017-03-24",33.310001
"669","2017-03-27",32.740002
"670","2017-03-28",33.66
"671","2017-03-29",33.779999
"672","2017-03-30",34.43
"673","2017-03-31",34.299999
"674","2017-04-03",33.759998
"675","2017-04-04",33.73
"676","2017-04-05",33.259998
"677","2017-04-06",33.23
"678","2017-04-07",33.16
"679","2017-04-10",32.869999
"680","2017-04-11",33.049999
"681","2017-04-12",32.810001
"682","2017-04-13",32.369999
"683","2017-04-17",33.02
"684","2017-04-18",32.849998
"685","2017-04-19",33
"686","2017-04-20",33.849998
"687","2017-04-21",33.380001
"688","2017-04-24",33.900002
"689","2017-04-25",33.82
"690","2017-04-26",33.23
"691","2017-04-27",33.049999
"692","2017-04-28",27.799999
"693","2017-05-01",27.940001
"694","2017-05-02",28.870001
"695","2017-05-03",28.77
"696","2017-05-04",28.67
"697","2017-05-05",28.610001
"698","2017-05-08",28.379999
"699","2017-05-09",28.1
"700","2017-05-10",27.76
"701","2017-05-11",26.93
"702","2017-05-12",26.59
"703","2017-05-15",27.110001
"704","2017-05-16",26.84
"705","2017-05-17",26.5
"706","2017-05-18",26.5
"707","2017-05-19",26.84
"708","2017-05-22",26.91
"709","2017-05-23",26.84
"710","2017-05-24",26.799999
"711","2017-05-25",27.23
"712","2017-05-26",27.370001
"713","2017-05-30",27.1
"714","2017-05-31",26.85
"715","2017-06-01",27.219999
"716","2017-06-02",27.4
"717","2017-06-05",27.959999
"718","2017-06-06",28.290001
"719","2017-06-07",28.870001
"720","2017-06-08",28.67
"721","2017-06-09",28.700001
"722","2017-06-12",28.76
"723","2017-06-13",28.99
"724","2017-06-14",29.23
"725","2017-06-15",29.469999
"726","2017-06-16",29.33
"727","2017-06-19",29.42
"728","2017-06-20",29.440001
"729","2017-06-21",29.700001
"730","2017-06-22",29.299999
"731","2017-06-23",28.969999
"732","2017-06-26",29.68
"733","2017-06-27",29.440001
"734","2017-06-28",29.799999
"735","2017-06-29",29.549999
"736","2017-06-30",29.82
"737","2017-07-03",30.059999
"738","2017-07-05",29.780001
"739","2017-07-06",29.379999
"740","2017-07-07",29.700001
"741","2017-07-10",29.129999
"742","2017-07-11",29.1
"743","2017-07-12",29.33
"744","2017-07-13",29.360001
"745","2017-07-14",29.48
"746","2017-07-17",29.65
"747","2017-07-18",29.33
"748","2017-07-19",29.51
"749","2017-07-20",29.530001
"750","2017-07-21",30.870001
"751","2017-07-24",30.74
"752","2017-07-25",30.889999
"753","2017-07-26",30.57
"754","2017-07-27",30.34
"755","2017-07-28",29.940001
"756","2017-07-31",30.32
"757","2017-08-01",29.879999
"758","2017-08-02",30.059999
"759","2017-08-03",29.91
"760","2017-08-04",29.870001
"761","2017-08-07",30.4
"762","2017-08-08",30.719999
"763","2017-08-09",30.25
"764","2017-08-10",29.32
"765","2017-08-11",29.200001
"766","2017-08-14",29.639999
"767","2017-08-15",30.99
"768","2017-08-16",30.870001
"769","2017-08-17",30.1
"770","2017-08-18",30.07
"771","2017-08-21",30.26
"772","2017-08-22",30.34
"773","2017-08-23",30.309999
"774","2017-08-24",30.459999
"775","2017-08-25",30.540001
"776","2017-08-28",30.290001
"777","2017-08-29",30.120001
"778","2017-08-30",30.66
"779","2017-08-31",30.790001
"780","2017-09-01",30.92
"781","2017-09-05",29.870001
"782","2017-09-06",29.959999
"783","2017-09-07",29.059999
"784","2017-09-08",28.549999
"785","2017-09-11",29.15
"786","2017-09-12",29.190001
"787","2017-09-13",29.32
"788","2017-09-14",28.700001
"789","2017-09-15",29.02
"790","2017-09-18",29.26
"791","2017-09-19",29.09
"792","2017-09-20",29
"793","2017-09-21",28.889999
"794","2017-09-22",29.469999
"795","2017-09-25",29.559999
"796","2017-09-26",29.940001
"797","2017-09-27",30.940001
"798","2017-09-28",31.190001
"799","2017-09-29",31.049999
"800","2017-10-02",31.48
"801","2017-10-03",31.719999
"802","2017-10-04",31.309999
"803","2017-10-05",31.66
"804","2017-10-06",31.309999
"805","2017-10-09",31.440001
"806","2017-10-10",31.75
"807","2017-10-11",31.42
"808","2017-10-12",30.639999
"809","2017-10-13",30.82
"810","2017-10-16",31.5
"811","2017-10-17",30.98
"812","2017-10-18",31.51
"813","2017-10-19",31.709999
"814","2017-10-20",33.040001
"815","2017-10-23",32.68
"816","2017-10-24",32.650002
"817","2017-10-25",32.380001
"818","2017-10-26",32.869999
"819","2017-10-27",32.939999
"820","2017-10-30",32.599998
"821","2017-10-31",32.619999
"822","2017-11-01",32.830002
"823","2017-11-02",33.220001
"824","2017-11-03",33.110001
"825","2017-11-06",32.77
"826","2017-11-07",32.360001
"827","2017-11-08",32.07
"828","2017-11-09",32.09
"829","2017-11-10",32.07
"830","2017-11-13",32.59
"831","2017-11-14",32.560001
"832","2017-11-15",32.529999
"833","2017-11-16",33.380001
"834","2017-11-17",33.860001
"835","2017-11-20",33.860001
"836","2017-11-21",33.77
"837","2017-11-22",33.669998
"838","2017-11-24",33.490002
"839","2017-11-27",33.209999
"840","2017-11-28",34.490002
"841","2017-11-29",35.349998
"842","2017-11-30",35.889999
"843","2017-12-01",35.939999
"844","2017-12-04",37.450001
"845","2017-12-05",37.310001
"846","2017-12-06",37.389999
"847","2017-12-07",37.34
"848","2017-12-08",37.5
"849","2017-12-11",37.59
"850","2017-12-12",37.360001
"851","2017-12-13",36.639999
"852","2017-12-14",36.990002
"853","2017-12-15",37.189999
"854","2017-12-18",38.509998
"855","2017-12-19",38.18
"856","2017-12-20",37.959999
"857","2017-12-21",38.599998
"858","2017-12-22",38.77
"859","2017-12-26",38.709999
"860","2017-12-27",38.599998
"861","2017-12-28",38.970001
"862","2017-12-29",38.610001
"863","2018-01-02",38.860001
"864","2018-01-03",39.119999
"865","2018-01-04",39.400002
"866","2018-01-05",39.740002
"867","2018-01-08",39.259998
"868","2018-01-09",39.439999
"869","2018-01-10",39.66
"870","2018-01-11",39.759998
"871","2018-01-12",39.369999
"872","2018-01-16",37.93
"873","2018-01-17",38.060001
"874","2018-01-18",37.299999
"875","2018-01-19",38.470001
"876","2018-01-22",39.52
"877","2018-01-23",39.779999
"878","2018-01-24",39.740002
"879","2018-01-25",39.580002
"880","2018-01-26",40.209999
"881","2018-01-29",40.16
"882","2018-01-30",39.630001
"883","2018-01-31",39.68
"884","2018-02-01",39.66
"885","2018-02-02",38.68
"886","2018-02-05",36.880001
"887","2018-02-06",37.669998
"888","2018-02-07",37.5
"889","2018-02-08",34.98
"890","2018-02-09",35.029999
"891","2018-02-12",36.240002
"892","2018-02-13",36.009998
"893","2018-02-14",36.700001
"894","2018-02-15",36.84
"895","2018-02-16",36.73
"896","2018-02-20",36.560001
"897","2018-02-21",36.57
"898","2018-02-22",36.330002
"899","2018-02-23",37.150002
"900","2018-02-26",37.389999
"901","2018-02-27",36.810001
"902","2018-02-28",36.389999
"903","2018-03-01",35.849998
"904","2018-03-02",35.93
"905","2018-03-05",36.23
"906","2018-03-06",36.200001
"907","2018-03-07",36.299999
"908","2018-03-08",36.84
"909","2018-03-09",37.279999
"910","2018-03-12",36.98
"911","2018-03-13",36.68
"912","2018-03-14",36.099998
"913","2018-03-15",34.669998
"914","2018-03-16",35.200001
"915","2018-03-19",35.259998
"916","2018-03-20",35.400002
"917","2018-03-21",35.299999
"918","2018-03-22",33.73
"919","2018-03-23",32.509998
"920","2018-03-26",33.299999
"921","2018-03-27",32.669998
"922","2018-03-28",33.110001
"923","2018-03-29",33.529999
"924","2018-04-02",32.66
"925","2018-04-03",33.43
"926","2018-04-04",33.91
"927","2018-04-05",34.799999
"928","2018-04-06",33.810001
"929","2018-04-09",33.860001
"930","2018-04-10",34.459999
"931","2018-04-11",34.240002
"932","2018-04-12",34.830002
"933","2018-04-13",34.07
"934","2018-04-16",34.470001
"935","2018-04-17",34.57
"936","2018-04-18",34.889999
"937","2018-04-19",35.349998
"938","2018-04-20",35.200001
"939","2018-04-23",34.73
"940","2018-04-24",34.349998
"941","2018-04-25",33.290001
"942","2018-04-26",33.299999
"943","2018-04-27",33.110001
"944","2018-04-30",33.169998
"945","2018-05-01",33.080002
"946","2018-05-02",32.93
"947","2018-05-03",32.130001
"948","2018-05-04",32.630001
"949","2018-05-07",32.720001
"950","2018-05-08",33.080002
"951","2018-05-09",33.73
"952","2018-05-10",33.900002
"953","2018-05-11",34.110001
"954","2018-05-14",33.939999
"955","2018-05-15",34.209999
"956","2018-05-16",34.59
"957","2018-05-17",34.93
"958","2018-05-18",35.439999
"959","2018-05-21",35.720001
"960","2018-05-22",36.110001
"961","2018-05-23",36.119999
"962","2018-05-24",35.900002
