"","date","BCLI"
"84","2007-05-03",4.95
"85","2007-05-04",4.95
"86","2007-05-07",5.25
"87","2007-05-08",5.1
"88","2007-05-09",5.1
"89","2007-05-10",5.1
"90","2007-05-11",5.1
"91","2007-05-14",4.95
"92","2007-05-15",4.95
"93","2007-05-16",4.5
"94","2007-05-17",4.95
"95","2007-05-18",4.95
"96","2007-05-21",4.95
"97","2007-05-22",4.95
"98","2007-05-23",5.1
"99","2007-05-24",4.65
"100","2007-05-25",4.65
"101","2007-05-29",4.65
"102","2007-05-30",4.65
"103","2007-05-31",4.5
"104","2007-06-01",4.5
"105","2007-06-04",4.35
"106","2007-06-05",4.2
"107","2007-06-06",4.2
"108","2007-06-07",4.2
"109","2007-06-08",4.05
"110","2007-06-11",4.05
"111","2007-06-12",3.9
"112","2007-06-13",4.05
"113","2007-06-14",5.25
"114","2007-06-15",5.4
"115","2007-06-18",5.7
"116","2007-06-19",5.7
"117","2007-06-20",4.95
"118","2007-06-21",5.7
"119","2007-06-22",5.7
"120","2007-06-25",5.25
"121","2007-06-26",5.25
"122","2007-06-27",5.25
"123","2007-06-28",5.4
"124","2007-06-29",5.85
"125","2007-07-02",7.05
"126","2007-07-03",9
"127","2007-07-05",9.45
"128","2007-07-06",10.2
"129","2007-07-09",9
"130","2007-07-10",9.3
"131","2007-07-11",10.2
"132","2007-07-12",10.05
"133","2007-07-13",10.5
"134","2007-07-16",11.55
"135","2007-07-17",13.8
"136","2007-07-18",13.65
"137","2007-07-19",15.6
"138","2007-07-20",16.049999
"139","2007-07-23",15.9
"140","2007-07-24",15.75
"141","2007-07-25",15
"142","2007-07-26",13.95
"143","2007-07-27",14.25
"144","2007-07-30",13.2
"145","2007-07-31",13.05
"146","2007-08-01",11.85
"147","2007-08-02",13.5
"148","2007-08-03",13.8
"149","2007-08-06",14.85
"150","2007-08-07",15.9
"151","2007-08-08",15.75
"152","2007-08-09",15.15
"153","2007-08-10",15
"154","2007-08-13",16.049999
"155","2007-08-14",16.049999
"156","2007-08-15",15.3
"157","2007-08-16",14.1
"158","2007-08-17",14.7
"159","2007-08-20",14.7
"160","2007-08-21",14.1
"161","2007-08-22",13.5
"162","2007-08-23",12.9
"163","2007-08-24",13.5
"164","2007-08-27",12.75
"165","2007-08-28",13.2
"166","2007-08-29",14.7
"167","2007-08-30",14.1
"168","2007-08-31",14.25
"169","2007-09-04",13.8
"170","2007-09-05",14.1
"171","2007-09-06",13.5
"172","2007-09-07",15.15
"173","2007-09-10",14.55
"174","2007-09-11",13.8
"175","2007-09-12",13.65
"176","2007-09-13",13.65
"177","2007-09-14",13.95
"178","2007-09-17",13.5
"179","2007-09-18",13.5
"180","2007-09-19",12.9
"181","2007-09-20",13.5
"182","2007-09-21",12.9
"183","2007-09-24",13.5
"184","2007-09-25",13.5
"185","2007-09-26",13.35
"186","2007-09-27",13.5
"187","2007-09-28",13.05
"188","2007-10-01",13.8
"189","2007-10-02",13.8
"190","2007-10-03",13.5
"191","2007-10-04",13.5
"192","2007-10-05",13.5
"193","2007-10-08",13.8
"194","2007-10-09",13.95
"195","2007-10-10",13.95
"196","2007-10-11",13.65
"197","2007-10-12",14.1
"198","2007-10-15",16.35
"199","2007-10-16",15.6
"200","2007-10-17",13.95
"201","2007-10-18",13.8
"202","2007-10-19",13.5
"203","2007-10-22",13.2
"204","2007-10-23",13.05
"205","2007-10-24",12.45
"206","2007-10-25",12.6
"207","2007-10-26",12
"208","2007-10-29",12.6
"209","2007-10-30",12.6
"210","2007-10-31",12.15
"211","2007-11-01",12.3
"212","2007-11-02",11.4
"213","2007-11-05",10.65
"214","2007-11-06",10.95
"215","2007-11-07",10.35
"216","2007-11-08",10.05
"217","2007-11-09",9.45
"218","2007-11-12",9.6
"219","2007-11-13",9.6
"220","2007-11-14",9.3
"221","2007-11-15",9.3
"222","2007-11-16",9.3
"223","2007-11-19",9.3
"224","2007-11-20",9
"225","2007-11-21",7.8
"226","2007-11-23",7.5
"227","2007-11-26",6.6
"228","2007-11-27",6.45
"229","2007-11-28",7.5
"230","2007-11-29",10.5
"231","2007-11-30",9.9
"232","2007-12-03",9.3
"233","2007-12-04",8.4
"234","2007-12-05",9.3
"235","2007-12-06",9.15
"236","2007-12-07",10.5
"237","2007-12-10",9.9
"238","2007-12-11",9.9
"239","2007-12-12",9.75
"240","2007-12-13",9
"241","2007-12-14",9
"242","2007-12-17",8.55
"243","2007-12-18",9.45
"244","2007-12-19",9
"245","2007-12-20",9
"246","2007-12-21",9.45
"247","2007-12-24",9
"248","2007-12-26",9.75
"249","2007-12-27",9.15
"250","2007-12-28",9.45
"251","2007-12-31",9.75
"252","2008-01-02",8.85
"253","2008-01-03",9
"254","2008-01-04",10.35
"255","2008-01-07",10.35
"256","2008-01-08",9.9
"257","2008-01-09",9.9
"258","2008-01-10",9
"259","2008-01-11",9.6
"260","2008-01-14",9.6
"261","2008-01-15",9.6
"262","2008-01-16",9.15
"263","2008-01-17",8.1
"264","2008-01-18",8.85
"265","2008-01-22",8.7
"266","2008-01-23",9
"267","2008-01-24",9
"268","2008-01-25",7.8
"269","2008-01-28",8.7
"270","2008-01-29",9
"271","2008-01-30",8.25
"272","2008-01-31",8.1
"273","2008-02-01",7.95
"274","2008-02-04",7.95
"275","2008-02-05",7.8
"276","2008-02-06",7.8
"277","2008-02-07",7.35
"278","2008-02-08",7.35
"279","2008-02-11",7.5
"280","2008-02-12",7.65
"281","2008-02-13",7.5
"282","2008-02-14",7.5
"283","2008-02-15",7.5
"284","2008-02-19",7.2
"285","2008-02-20",7.2
"286","2008-02-21",7.5
"287","2008-02-22",7.5
"288","2008-02-25",7.2
"289","2008-02-26",7.2
"290","2008-02-27",7.05
"291","2008-02-28",7.35
"292","2008-02-29",6.9
"293","2008-03-03",7.5
"294","2008-03-04",7.8
"295","2008-03-05",8.1
"296","2008-03-06",7.5
"297","2008-03-07",7.5
"298","2008-03-10",7.5
"299","2008-03-11",7.35
"300","2008-03-12",6.9
"301","2008-03-13",6.9
"302","2008-03-14",6.45
"303","2008-03-17",6.75
"304","2008-03-18",6.9
"305","2008-03-19",6.45
"306","2008-03-20",6.45
"307","2008-03-24",6.45
"308","2008-03-25",6
"309","2008-03-26",6.3
"310","2008-03-27",5.85
"311","2008-03-28",5.85
"312","2008-03-31",6
"313","2008-04-01",5.7
"314","2008-04-02",6
"315","2008-04-03",5.7
"316","2008-04-04",6.75
"317","2008-04-07",6.15
"318","2008-04-08",6
"319","2008-04-09",5.85
"320","2008-04-10",5.85
"321","2008-04-11",6.15
"322","2008-04-14",6
"323","2008-04-15",5.7
"324","2008-04-16",5.7
"325","2008-04-17",5.85
"326","2008-04-18",5.85
"327","2008-04-21",5.7
"328","2008-04-22",6
"329","2008-04-23",6
"330","2008-04-24",6
"331","2008-04-25",6
"332","2008-04-28",5.4
"333","2008-04-29",5.85
"334","2008-04-30",5.7
"335","2008-05-01",5.55
"336","2008-05-02",5.7
"337","2008-05-05",5.55
"338","2008-05-06",5.55
"339","2008-05-07",5.55
"340","2008-05-08",6
"341","2008-05-09",5.7
"342","2008-05-12",5.4
"343","2008-05-13",5.4
"344","2008-05-14",5.85
"345","2008-05-15",5.85
"346","2008-05-16",5.25
"347","2008-05-19",5.25
"348","2008-05-20",6
"349","2008-05-21",5.55
"350","2008-05-22",5.4
"351","2008-05-23",6
"352","2008-05-27",6
"353","2008-05-28",6
"354","2008-05-29",5.4
"355","2008-05-30",6
"356","2008-06-02",5.4
"357","2008-06-03",6
"358","2008-06-04",5.4
"359","2008-06-05",5.4
"360","2008-06-06",5.4
"361","2008-06-09",6
"362","2008-06-10",5.1
"363","2008-06-11",4.05
"364","2008-06-12",5.25
"365","2008-06-13",4.5
"366","2008-06-16",4.5
"367","2008-06-17",4.5
"368","2008-06-18",4.8
"369","2008-06-19",4.8
"370","2008-06-20",4.5
"371","2008-06-23",4.2
"372","2008-06-24",4.05
"373","2008-06-25",4.2
"374","2008-06-26",3.9
"375","2008-06-27",3.75
"376","2008-06-30",4.5
"377","2008-07-01",4.5
"378","2008-07-02",4.5
"379","2008-07-03",4.2
"380","2008-07-07",3.6
"381","2008-07-08",4.05
"382","2008-07-09",3.75
"383","2008-07-10",4.05
"384","2008-07-11",4.05
"385","2008-07-14",3.75
"386","2008-07-15",3.75
"387","2008-07-16",3.9
"388","2008-07-17",3.45
"389","2008-07-18",3.3
"390","2008-07-21",3.75
"391","2008-07-22",3.75
"392","2008-07-23",4.2
"393","2008-07-24",4.35
"394","2008-07-25",4.2
"395","2008-07-28",3.75
"396","2008-07-29",4.2
"397","2008-07-30",4.2
"398","2008-07-31",3.75
"399","2008-08-01",3.75
"400","2008-08-04",4.05
"401","2008-08-05",4.05
"402","2008-08-06",3.9
"403","2008-08-07",3.9
"404","2008-08-08",4.2
"405","2008-08-11",4.2
"406","2008-08-12",4.2
"407","2008-08-13",4.2
"408","2008-08-14",4.2
"409","2008-08-15",4.35
"410","2008-08-18",3.9
"411","2008-08-19",3.75
"412","2008-08-20",3.9
"413","2008-08-21",3.9
"414","2008-08-22",3.9
"415","2008-08-25",3.45
"416","2008-08-26",3.45
"417","2008-08-27",4.05
"418","2008-08-28",4.05
"419","2008-08-29",4.05
"420","2008-09-02",3.9
"421","2008-09-03",3.9
"422","2008-09-04",3.9
"423","2008-09-05",3.9
"424","2008-09-08",3.9
"425","2008-09-09",3.9
"426","2008-09-10",3.45
"427","2008-09-11",3.6
"428","2008-09-12",3.6
"429","2008-09-15",3
"430","2008-09-16",2.7
"431","2008-09-17",2.7
"432","2008-09-18",3.15
"433","2008-09-19",3
"434","2008-09-22",2.4
"435","2008-09-23",2.4
"436","2008-09-24",2.4
"437","2008-09-25",2.55
"438","2008-09-26",2.55
"439","2008-09-29",2.55
"440","2008-09-30",2.55
"441","2008-10-01",2.55
"442","2008-10-02",2.55
"443","2008-10-03",2.4
"444","2008-10-06",2.4
"445","2008-10-07",2.55
"446","2008-10-08",2.25
"447","2008-10-09",2.25
"448","2008-10-10",1.8
"449","2008-10-13",1.8
"450","2008-10-14",1.8
"451","2008-10-15",1.8
"452","2008-10-16",1.5
"453","2008-10-17",2.1
"454","2008-10-20",1.8
"455","2008-10-21",1.65
"456","2008-10-22",1.35
"457","2008-10-23",1.35
"458","2008-10-24",1.05
"459","2008-10-27",1.05
"460","2008-10-28",1.2
"461","2008-10-29",1.2
"462","2008-10-30",1.2
"463","2008-10-31",1.35
"464","2008-11-03",1.2
"465","2008-11-04",1.2
"466","2008-11-05",1.35
"467","2008-11-06",1.2
"468","2008-11-07",1.05
"469","2008-11-10",1.35
"470","2008-11-11",1.65
"471","2008-11-12",1.65
"472","2008-11-13",1.5
"473","2008-11-14",1.05
"474","2008-11-17",1.65
"475","2008-11-18",1.65
"476","2008-11-19",1.65
"477","2008-11-20",1.65
"478","2008-11-21",1.5
"479","2008-11-24",1.5
"480","2008-11-25",1.5
"481","2008-11-26",1.5
"482","2008-11-28",1.65
"483","2008-12-01",1.65
"484","2008-12-02",0.9
"485","2008-12-03",1.5
"486","2008-12-04",1.5
"487","2008-12-05",1.5
"488","2008-12-08",1.35
"489","2008-12-09",1.5
"490","2008-12-10",1.2
"491","2008-12-11",1.5
"492","2008-12-12",1.2
"493","2008-12-15",1.2
"494","2008-12-16",1.2
"495","2008-12-17",1.35
"496","2008-12-18",1.2
"497","2008-12-19",1.2
"498","2008-12-22",1.2
"499","2008-12-23",1.2
"500","2008-12-24",1.2
"501","2008-12-26",1.2
"502","2008-12-29",1.2
"503","2008-12-30",0.9
"504","2008-12-31",0.9
"505","2009-01-02",1.2
"506","2009-01-05",1.2
"507","2009-01-06",1.2
"508","2009-01-07",1.2
"509","2009-01-08",1.2
"510","2009-01-09",1.2
"511","2009-01-12",1.2
"512","2009-01-13",1.05
"513","2009-01-14",1.05
"514","2009-01-15",0.9
"515","2009-01-16",1.05
"516","2009-01-20",1.5
"517","2009-01-21",1.5
"518","2009-01-22",1.5
"519","2009-01-23",2.4
"520","2009-01-26",2.25
"521","2009-01-27",1.65
"522","2009-01-28",1.5
"523","2009-01-29",1.95
"524","2009-01-30",2.4
"525","2009-02-02",2.25
"526","2009-02-03",1.8
"527","2009-02-04",1.95
"528","2009-02-05",1.95
"529","2009-02-06",1.95
"530","2009-02-09",1.65
"531","2009-02-10",1.8
"532","2009-02-11",1.65
"533","2009-02-12",1.65
"534","2009-02-13",1.35
"535","2009-02-17",1.35
"536","2009-02-18",1.5
"537","2009-02-19",1.35
"538","2009-02-20",1.35
"539","2009-02-23",1.2
"540","2009-02-24",1.2
"541","2009-02-25",1.35
"542","2009-02-26",1.2
"543","2009-02-27",1.35
"544","2009-03-02",1.35
"545","2009-03-03",1.5
"546","2009-03-04",1.5
"547","2009-03-05",1.5
"548","2009-03-06",1.5
"549","2009-03-09",1.35
"550","2009-03-10",1.35
"551","2009-03-11",1.5
"552","2009-03-12",1.5
"553","2009-03-13",1.5
"554","2009-03-16",1.5
"555","2009-03-17",1.5
"556","2009-03-18",1.5
"557","2009-03-19",1.5
"558","2009-03-20",1.35
"559","2009-03-23",1.35
"560","2009-03-24",1.35
"561","2009-03-25",1.35
"562","2009-03-26",1.35
"563","2009-03-27",1.35
"564","2009-03-30",1.35
"565","2009-03-31",1.35
"566","2009-04-01",1.35
"567","2009-04-02",1.35
"568","2009-04-03",1.35
"569","2009-04-06",1.2
"570","2009-04-07",1.05
"571","2009-04-08",1.35
"572","2009-04-09",1.35
"573","2009-04-13",1.35
"574","2009-04-14",1.2
"575","2009-04-15",1.35
"576","2009-04-16",1.35
"577","2009-04-17",1.2
"578","2009-04-20",1.2
"579","2009-04-21",1.2
"580","2009-04-22",1.2
"581","2009-04-23",1.2
"582","2009-04-24",1.2
"583","2009-04-27",1.2
"584","2009-04-28",1.05
"585","2009-04-29",1.2
"586","2009-04-30",1.05
"587","2009-05-01",1.05
"588","2009-05-04",1.05
"589","2009-05-05",1.2
"590","2009-05-06",1.05
"591","2009-05-07",1.2
"592","2009-05-08",1.05
"593","2009-05-11",1.05
"594","2009-05-12",1.5
"595","2009-05-13",1.2
"596","2009-05-14",1.2
"597","2009-05-15",1.2
"598","2009-05-18",1.2
"599","2009-05-19",1.05
"600","2009-05-20",1.05
"601","2009-05-21",1.05
"602","2009-05-22",1.2
"603","2009-05-26",1.05
"604","2009-05-27",1.05
"605","2009-05-28",1.05
"606","2009-05-29",1.05
"607","2009-06-01",1.05
"608","2009-06-02",1.05
"609","2009-06-03",1.05
"610","2009-06-04",1.05
"611","2009-06-05",1.05
"612","2009-06-08",1.05
"613","2009-06-09",1.05
"614","2009-06-10",1.05
"615","2009-06-11",1.05
"616","2009-06-12",1.05
"617","2009-06-15",1.05
"618","2009-06-16",1.05
"619","2009-06-17",1.05
"620","2009-06-18",1.05
"621","2009-06-19",1.2
"622","2009-06-22",1.05
"623","2009-06-23",1.05
"624","2009-06-24",1.05
"625","2009-06-25",1.05
"626","2009-06-26",1.05
"627","2009-06-29",1.05
"628","2009-06-30",1.05
"629","2009-07-01",1.05
"630","2009-07-02",1.05
"631","2009-07-06",1.05
"632","2009-07-07",1.05
"633","2009-07-08",1.05
"634","2009-07-09",1.05
"635","2009-07-10",1.05
"636","2009-07-13",1.05
"637","2009-07-14",0.9
"638","2009-07-15",0.9
"639","2009-07-16",0.9
"640","2009-07-17",0.9
"641","2009-07-20",0.75
"642","2009-07-21",0.75
"643","2009-07-22",0.9
"644","2009-07-23",0.75
"645","2009-07-24",0.75
"646","2009-07-27",1.05
"647","2009-07-28",0.9
"648","2009-07-29",1.05
"649","2009-07-30",1.05
"650","2009-07-31",1.05
"651","2009-08-03",1.05
"652","2009-08-04",1.05
"653","2009-08-05",0.9
"654","2009-08-06",1.05
"655","2009-08-07",1.05
"656","2009-08-10",0.9
"657","2009-08-11",1.05
"658","2009-08-12",1.2
"659","2009-08-13",1.2
"660","2009-08-14",1.05
"661","2009-08-17",1.2
"662","2009-08-18",1.05
"663","2009-08-19",1.05
"664","2009-08-20",1.05
"665","2009-08-21",0.9
"666","2009-08-24",2.25
"667","2009-08-25",1.65
"668","2009-08-26",1.65
"669","2009-08-27",1.8
"670","2009-08-28",1.95
"671","2009-08-31",2.7
"672","2009-09-01",3.15
"673","2009-09-02",5.1
"674","2009-09-03",4.05
"675","2009-09-04",3.6
"676","2009-09-08",3.6
"677","2009-09-09",4.05
"678","2009-09-10",3.75
"679","2009-09-11",4.2
"680","2009-09-14",3.9
"681","2009-09-15",3.9
"682","2009-09-16",3.9
"683","2009-09-17",4.05
"684","2009-09-18",4.2
"685","2009-09-21",4.2
"686","2009-09-22",4.5
"687","2009-09-23",5.25
"688","2009-09-24",6.45
"689","2009-09-25",6.9
"690","2009-09-28",5.85
"691","2009-09-29",5.1
"692","2009-09-30",4.5
"693","2009-10-01",5.1
"694","2009-10-02",4.8
"695","2009-10-05",4.95
"696","2009-10-06",4.95
"697","2009-10-07",4.95
"698","2009-10-08",4.8
"699","2009-10-09",4.5
"700","2009-10-12",4.5
"701","2009-10-13",4.5
"702","2009-10-14",4.5
"703","2009-10-15",4.5
"704","2009-10-16",4.2
"705","2009-10-19",4.35
"706","2009-10-20",4.35
"707","2009-10-21",4.35
"708","2009-10-22",5.55
"709","2009-10-23",5.55
"710","2009-10-26",4.95
"711","2009-10-27",4.8
"712","2009-10-28",4.5
"713","2009-10-29",4.65
"714","2009-10-30",4.65
"715","2009-11-02",4.65
"716","2009-11-03",4.5
"717","2009-11-04",4.5
"718","2009-11-05",4.65
"719","2009-11-06",4.5
"720","2009-11-09",4.35
"721","2009-11-10",4.5
"722","2009-11-11",4.5
"723","2009-11-12",4.5
"724","2009-11-13",4.5
"725","2009-11-16",4.5
"726","2009-11-17",4.5
"727","2009-11-18",4.5
"728","2009-11-19",4.5
"729","2009-11-20",4.5
"730","2009-11-23",4.35
"731","2009-11-24",4.5
"732","2009-11-25",4.35
"733","2009-11-27",4.35
"734","2009-11-30",4.35
"735","2009-12-01",4.2
"736","2009-12-02",4.05
"737","2009-12-03",4.05
"738","2009-12-04",4.05
"739","2009-12-07",3.9
"740","2009-12-08",3.9
"741","2009-12-09",3.9
"742","2009-12-10",3.6
"743","2009-12-11",3.15
"744","2009-12-14",3.15
"745","2009-12-15",3.15
"746","2009-12-16",3.75
"747","2009-12-17",3.3
"748","2009-12-18",3.75
"749","2009-12-21",3.45
"750","2009-12-22",3.45
"751","2009-12-23",3.6
"752","2009-12-24",3.6
"753","2009-12-28",3.75
"754","2009-12-29",3.9
"755","2009-12-30",3.9
"756","2009-12-31",3.9
"757","2010-01-04",3.9
"758","2010-01-05",3.6
"759","2010-01-06",3.9
"760","2010-01-07",3.9
"761","2010-01-08",3.6
"762","2010-01-11",3.75
"763","2010-01-12",3.75
"764","2010-01-13",3.75
"765","2010-01-14",3.9
"766","2010-01-15",3.9
"767","2010-01-19",3.9
"768","2010-01-20",3.6
"769","2010-01-21",3.45
"770","2010-01-22",3.75
"771","2010-01-25",3.75
"772","2010-01-26",3.75
"773","2010-01-27",3.75
"774","2010-01-28",3.75
"775","2010-01-29",3.75
"776","2010-02-01",4.35
"777","2010-02-02",4.05
"778","2010-02-03",4.35
"779","2010-02-04",4.5
"780","2010-02-05",4.2
"781","2010-02-08",4.35
"782","2010-02-09",4.95
"783","2010-02-10",4.8
"784","2010-02-11",4.95
"785","2010-02-12",5.4
"786","2010-02-16",5.25
"787","2010-02-17",5.7
"788","2010-02-18",5.55
"789","2010-02-19",6.3
"790","2010-02-22",6.3
"791","2010-02-23",6.3
"792","2010-02-24",6
"793","2010-02-25",5.1
"794","2010-02-26",4.95
"795","2010-03-01",4.95
"796","2010-03-02",4.95
"797","2010-03-03",5.4
"798","2010-03-04",5.4
"799","2010-03-05",5.4
"800","2010-03-08",4.95
"801","2010-03-09",4.8
"802","2010-03-10",4.35
"803","2010-03-11",4.5
"804","2010-03-12",4.5
"805","2010-03-15",4.8
"806","2010-03-16",5.1
"807","2010-03-17",5.1
"808","2010-03-18",4.8
"809","2010-03-19",4.95
"810","2010-03-22",5.1
"811","2010-03-23",5.1
"812","2010-03-24",5.1
"813","2010-03-25",4.95
"814","2010-03-26",4.8
"815","2010-03-29",4.8
"816","2010-03-30",4.8
"817","2010-03-31",5.1
"818","2010-04-01",4.95
"819","2010-04-05",4.65
"820","2010-04-06",4.8
"821","2010-04-07",4.65
"822","2010-04-08",4.65
"823","2010-04-09",4.65
"824","2010-04-12",4.65
"825","2010-04-13",4.5
"826","2010-04-14",4.65
"827","2010-04-15",4.5
"828","2010-04-16",4.35
"829","2010-04-19",4.5
"830","2010-04-20",4.5
"831","2010-04-21",4.35
"832","2010-04-22",4.35
"833","2010-04-23",4.35
"834","2010-04-26",4.5
"835","2010-04-27",4.35
"836","2010-04-28",4.05
"837","2010-04-29",4.35
"838","2010-04-30",4.05
"839","2010-05-03",4.5
"840","2010-05-04",4.2
"841","2010-05-05",4.2
"842","2010-05-06",4.2
"843","2010-05-07",4.05
"844","2010-05-10",4.35
"845","2010-05-11",4.35
"846","2010-05-12",4.5
"847","2010-05-13",4.5
"848","2010-05-14",4.5
"849","2010-05-17",4.35
"850","2010-05-18",4.2
"851","2010-05-19",3.9
"852","2010-05-20",4.2
"853","2010-05-21",4.2
"854","2010-05-24",3.75
"855","2010-05-25",3.75
"856","2010-05-26",3.9
"857","2010-05-27",3.9
"858","2010-05-28",3.9
"859","2010-06-01",3.9
"860","2010-06-02",3.9
"861","2010-06-03",4.05
"862","2010-06-04",4.05
"863","2010-06-07",3.75
"864","2010-06-08",3.45
"865","2010-06-09",3.45
"866","2010-06-10",3.45
"867","2010-06-11",3.45
"868","2010-06-14",3.45
"869","2010-06-15",3.45
"870","2010-06-16",3.3
"871","2010-06-17",3.3
"872","2010-06-18",3.15
"873","2010-06-21",3.3
"874","2010-06-22",3.3
"875","2010-06-23",3.3
"876","2010-06-24",3.15
"877","2010-06-25",3.15
"878","2010-06-28",3.15
"879","2010-06-29",3
"880","2010-06-30",3
"881","2010-07-01",3
"882","2010-07-02",2.85
"883","2010-07-06",3
"884","2010-07-07",3.3
"885","2010-07-08",3.3
"886","2010-07-09",3.3
"887","2010-07-12",3.3
"888","2010-07-13",3.15
"889","2010-07-14",3
"890","2010-07-15",3
"891","2010-07-16",2.85
"892","2010-07-19",2.85
"893","2010-07-20",2.85
"894","2010-07-21",2.85
"895","2010-07-22",2.85
"896","2010-07-23",3
"897","2010-07-26",3
"898","2010-07-27",3.15
"899","2010-07-28",3.9
"900","2010-07-29",3.75
"901","2010-07-30",3.6
"902","2010-08-02",3.45
"903","2010-08-03",3.3
"904","2010-08-04",3
"905","2010-08-05",2.85
"906","2010-08-06",2.85
"907","2010-08-09",3
"908","2010-08-10",3.45
"909","2010-08-11",2.7
"910","2010-08-12",3
"911","2010-08-13",3
"912","2010-08-16",3
"913","2010-08-17",3.3
"914","2010-08-18",3
"915","2010-08-19",2.85
"916","2010-08-20",3
"917","2010-08-23",3
"918","2010-08-24",2.85
"919","2010-08-25",3
"920","2010-08-26",3
"921","2010-08-27",3.15
"922","2010-08-30",3.15
"923","2010-08-31",3.15
"924","2010-09-01",3.15
"925","2010-09-02",3.15
"926","2010-09-03",3.15
"927","2010-09-07",3.15
"928","2010-09-08",3.15
"929","2010-09-09",3
"930","2010-09-10",3.15
"931","2010-09-13",3.3
"932","2010-09-14",3.3
"933","2010-09-15",3.3
"934","2010-09-16",3.3
"935","2010-09-17",3.3
"936","2010-09-20",3.3
"937","2010-09-21",3.3
"938","2010-09-22",3.3
"939","2010-09-23",3.3
"940","2010-09-24",3.3
"941","2010-09-27",3.3
"942","2010-09-28",3.15
"943","2010-09-29",3.3
"944","2010-09-30",3.3
"945","2010-10-01",3.3
"946","2010-10-04",3.3
"947","2010-10-05",3
"948","2010-10-06",3
"949","2010-10-07",3.3
"950","2010-10-08",3.75
"951","2010-10-11",4.35
"952","2010-10-12",4.2
"953","2010-10-13",3.6
"954","2010-10-14",3.3
"955","2010-10-15",3.3
"956","2010-10-18",3.15
"957","2010-10-19",3.3
"958","2010-10-20",3.3
"959","2010-10-21",3.3
"960","2010-10-22",3.3
"961","2010-10-25",3.3
"962","2010-10-26",3.3
"963","2010-10-27",3
"964","2010-10-28",3
"965","2010-10-29",3
"966","2010-11-01",3
"967","2010-11-02",3
"968","2010-11-03",3.15
"969","2010-11-04",3.3
"970","2010-11-05",3
"971","2010-11-08",3.3
"972","2010-11-09",3.15
"973","2010-11-10",3.15
"974","2010-11-11",3.15
"975","2010-11-12",3.15
"976","2010-11-15",3.15
"977","2010-11-16",3.15
"978","2010-11-17",3
"979","2010-11-18",3.15
"980","2010-11-19",3.15
"981","2010-11-22",3.15
"982","2010-11-23",3
"983","2010-11-24",3
"984","2010-11-26",2.85
"985","2010-11-29",2.85
"986","2010-11-30",3.15
"987","2010-12-01",3
"988","2010-12-02",2.85
"989","2010-12-03",2.85
"990","2010-12-06",2.85
"991","2010-12-07",2.85
"992","2010-12-08",2.85
"993","2010-12-09",3
"994","2010-12-10",3.15
"995","2010-12-13",2.7
"996","2010-12-14",3
"997","2010-12-15",2.85
"998","2010-12-16",3
"999","2010-12-17",2.85
"1000","2010-12-20",2.7
"1001","2010-12-21",2.7
"1002","2010-12-22",2.7
"1003","2010-12-23",2.7
"1004","2010-12-27",2.7
"1005","2010-12-28",2.7
"1006","2010-12-29",2.85
"1007","2010-12-30",2.85
