"","date","TITN"
"267","2009-01-05",14.69
"268","2009-01-06",15.74
"269","2009-01-07",13.25
"270","2009-01-08",13.08
"271","2009-01-09",12.88
"272","2009-01-12",12.75
"273","2009-01-13",12.11
"274","2009-01-14",11.75
"275","2009-01-15",12.17
"276","2009-01-16",12.25
"277","2009-01-20",11.67
"278","2009-01-21",12.21
"279","2009-01-22",11.35
"280","2009-01-23",12.07
"281","2009-01-26",11.17
"282","2009-01-27",11.04
"283","2009-01-28",11.23
"284","2009-01-29",10.4
"285","2009-01-30",10.15
"286","2009-02-02",10.05
"287","2009-02-03",11.06
"288","2009-02-04",10.92
"289","2009-02-05",11
"290","2009-02-06",11.82
"291","2009-02-09",12.33
"292","2009-02-10",11.84
"293","2009-02-11",11.32
"294","2009-02-12",10.96
"295","2009-02-13",11.22
"296","2009-02-17",10.33
"297","2009-02-18",10.72
"298","2009-02-19",10.78
"299","2009-02-20",9.99
"300","2009-02-23",9.24
"301","2009-02-24",9.73
"302","2009-02-25",9.5
"303","2009-02-26",9.46
"304","2009-02-27",9.23
"305","2009-03-02",8.8
"306","2009-03-03",8.59
"307","2009-03-04",9.06
"308","2009-03-05",8.16
"309","2009-03-06",8.17
"310","2009-03-09",7.89
"311","2009-03-10",8.41
"312","2009-03-11",8.01
"313","2009-03-12",8.57
"314","2009-03-13",8.11
"315","2009-03-16",8
"316","2009-03-17",8.5
"317","2009-03-18",8.79
"318","2009-03-19",8.65
"319","2009-03-20",8.56
"320","2009-03-23",10.08
"321","2009-03-24",9.04
"322","2009-03-25",8.87
"323","2009-03-26",9.47
"324","2009-03-27",9.08
"325","2009-03-30",8.77
"326","2009-03-31",8.98
"327","2009-04-01",9.44
"328","2009-04-02",10.62
"329","2009-04-03",10.62
"330","2009-04-06",10.47
"331","2009-04-07",10.1
"332","2009-04-08",10.46
"333","2009-04-09",11.01
"334","2009-04-13",11
"335","2009-04-14",10.78
"336","2009-04-15",10.72
"337","2009-04-16",9.78
"338","2009-04-17",9.81
"339","2009-04-20",9.07
"340","2009-04-21",9.1
"341","2009-04-22",9.63
"342","2009-04-23",9.88
"343","2009-04-24",10.26
"344","2009-04-27",10.03
"345","2009-04-28",10.16
"346","2009-04-29",10.39
"347","2009-04-30",10.13
"348","2009-05-01",11.16
"349","2009-05-04",11.72
"350","2009-05-05",11.19
"351","2009-05-06",11.33
"352","2009-05-07",11.05
"353","2009-05-08",12.07
"354","2009-05-11",12.28
"355","2009-05-12",12.93
"356","2009-05-13",11.42
"357","2009-05-14",11.48
"358","2009-05-15",11.51
"359","2009-05-18",12.11
"360","2009-05-19",12.1
"361","2009-05-20",12.6
"362","2009-05-21",12.12
"363","2009-05-22",12.21
"364","2009-05-26",12.55
"365","2009-05-27",12.11
"366","2009-05-28",11.87
"367","2009-05-29",12.56
"368","2009-06-01",13.86
"369","2009-06-02",14.8
"370","2009-06-03",13.98
"371","2009-06-04",16.059999
"372","2009-06-05",16.43
"373","2009-06-08",15.04
"374","2009-06-09",14.85
"375","2009-06-10",14.33
"376","2009-06-11",14.12
"377","2009-06-12",13.89
"378","2009-06-15",13.41
"379","2009-06-16",12.88
"380","2009-06-17",12.11
"381","2009-06-18",12.71
"382","2009-06-19",12.54
"383","2009-06-22",11.62
"384","2009-06-23",11.42
"385","2009-06-24",11.54
"386","2009-06-25",11.85
"387","2009-06-26",12.05
"388","2009-06-29",12.11
"389","2009-06-30",12.69
"390","2009-07-01",13.13
"391","2009-07-02",12.48
"392","2009-07-06",11.7
"393","2009-07-07",11.04
"394","2009-07-08",10.88
"395","2009-07-09",11.44
"396","2009-07-10",11.39
"397","2009-07-13",11.16
"398","2009-07-14",11.6
"399","2009-07-15",12.44
"400","2009-07-16",12.22
"401","2009-07-17",12.2
"402","2009-07-20",12.36
"403","2009-07-21",11.98
"404","2009-07-22",11.55
"405","2009-07-23",11.52
"406","2009-07-24",12.06
"407","2009-07-27",12.24
"408","2009-07-28",12.25
"409","2009-07-29",11.88
"410","2009-07-30",12.17
"411","2009-07-31",12.43
"412","2009-08-03",12.73
"413","2009-08-04",12.66
"414","2009-08-05",12.34
"415","2009-08-06",12.04
"416","2009-08-07",12.22
"417","2009-08-10",11.82
"418","2009-08-11",11.87
"419","2009-08-12",12.05
"420","2009-08-13",13.18
"421","2009-08-14",13.12
"422","2009-08-17",12.49
"423","2009-08-18",12.35
"424","2009-08-19",12.3
"425","2009-08-20",12.68
"426","2009-08-21",13.12
"427","2009-08-24",13.34
"428","2009-08-25",13.44
"429","2009-08-26",13.04
"430","2009-08-27",12.66
"431","2009-08-28",12.53
"432","2009-08-31",12.05
"433","2009-09-01",11.7
"434","2009-09-02",11.92
"435","2009-09-03",11.89
"436","2009-09-04",11.81
"437","2009-09-08",12.59
"438","2009-09-09",13.52
"439","2009-09-10",13.1
"440","2009-09-11",13.24
"441","2009-09-14",13.19
"442","2009-09-15",13.03
"443","2009-09-16",12.85
"444","2009-09-17",13.03
"445","2009-09-18",13
"446","2009-09-21",12.98
"447","2009-09-22",12.94
"448","2009-09-23",12.55
"449","2009-09-24",11.97
"450","2009-09-25",12.14
"451","2009-09-28",11.79
"452","2009-09-29",12.13
"453","2009-09-30",12.52
"454","2009-10-01",11.73
"455","2009-10-02",11.44
"456","2009-10-05",11.92
"457","2009-10-06",12.39
"458","2009-10-07",12.4
"459","2009-10-08",12.32
"460","2009-10-09",12.18
"461","2009-10-12",12.02
"462","2009-10-13",12.07
"463","2009-10-14",12.48
"464","2009-10-15",12.44
"465","2009-10-16",12.64
"466","2009-10-19",12.69
"467","2009-10-20",12.82
"468","2009-10-21",12.95
"469","2009-10-22",12.92
"470","2009-10-23",12.53
"471","2009-10-26",12.25
"472","2009-10-27",11.46
"473","2009-10-28",11.02
"474","2009-10-29",11.31
"475","2009-10-30",10.73
"476","2009-11-02",10.31
"477","2009-11-03",10.75
"478","2009-11-04",10.57
"479","2009-11-05",10.81
"480","2009-11-06",10.5
"481","2009-11-09",10.86
"482","2009-11-10",10.73
"483","2009-11-11",10.75
"484","2009-11-12",10.52
"485","2009-11-13",10.85
"486","2009-11-16",11.07
"487","2009-11-17",10.98
"488","2009-11-18",11.26
"489","2009-11-19",11.2
"490","2009-11-20",11.3
"491","2009-11-23",11.49
"492","2009-11-24",11.46
"493","2009-11-25",11.4
"494","2009-11-27",11.28
"495","2009-11-30",11.23
"496","2009-12-01",11.63
"497","2009-12-02",11.51
"498","2009-12-03",11.85
"499","2009-12-04",12.21
"500","2009-12-07",12.24
"501","2009-12-08",11.56
"502","2009-12-09",11.9
"503","2009-12-10",11.51
"504","2009-12-11",11.01
"505","2009-12-14",11
"506","2009-12-15",11.02
"507","2009-12-16",11
"508","2009-12-17",10.84
"509","2009-12-18",10.8
"510","2009-12-21",10.97
"511","2009-12-22",11.29
"512","2009-12-23",11.22
"513","2009-12-24",11.86
"514","2009-12-28",11.6
"515","2009-12-29",11.54
"516","2009-12-30",11.46
"517","2009-12-31",11.54
"518","2010-01-04",12.3
"519","2010-01-05",12.72
"520","2010-01-06",12.83
"521","2010-01-07",12.88
"522","2010-01-08",13.02
"523","2010-01-11",13.08
"524","2010-01-12",13.05
"525","2010-01-13",12.97
"526","2010-01-14",13.04
"527","2010-01-15",12.9
"528","2010-01-19",13.07
"529","2010-01-20",12.72
"530","2010-01-21",12.18
"531","2010-01-22",11.74
"532","2010-01-25",11.85
"533","2010-01-26",11.38
"534","2010-01-27",11.37
"535","2010-01-28",10.98
"536","2010-01-29",11.02
"537","2010-02-01",11.06
"538","2010-02-02",11.18
"539","2010-02-03",11.08
"540","2010-02-04",10.95
"541","2010-02-05",11.39
"542","2010-02-08",11.19
"543","2010-02-09",11.29
"544","2010-02-10",11.77
"545","2010-02-11",12.16
"546","2010-02-12",11.9
"547","2010-02-16",12.3
"548","2010-02-17",12.54
"549","2010-02-18",12.45
"550","2010-02-19",12.2
"551","2010-02-22",12.15
"552","2010-02-23",11.66
"553","2010-02-24",11.87
"554","2010-02-25",12.12
"555","2010-02-26",11.91
"556","2010-03-01",12.23
"557","2010-03-02",12.69
"558","2010-03-03",12.97
"559","2010-03-04",13.02
"560","2010-03-05",13.12
"561","2010-03-08",13.21
"562","2010-03-09",12.95
"563","2010-03-10",12.88
"564","2010-03-11",12.8
"565","2010-03-12",13.02
"566","2010-03-15",12.95
"567","2010-03-16",13.01
"568","2010-03-17",13.16
"569","2010-03-18",13
"570","2010-03-19",12.91
"571","2010-03-22",13.1
"572","2010-03-23",13.09
"573","2010-03-24",12.89
"574","2010-03-25",12.7
"575","2010-03-26",13
"576","2010-03-29",13.4
"577","2010-03-30",13.59
"578","2010-03-31",13.69
"579","2010-04-01",13.52
"580","2010-04-05",13.85
"581","2010-04-06",14.14
"582","2010-04-07",13.68
"583","2010-04-08",13.81
"584","2010-04-09",14.05
"585","2010-04-12",14.55
"586","2010-04-13",14.89
"587","2010-04-14",15.03
"588","2010-04-15",13.49
"589","2010-04-16",13.05
"590","2010-04-19",13.45
"591","2010-04-20",13.73
"592","2010-04-21",14.17
"593","2010-04-22",14.2
"594","2010-04-23",14.17
"595","2010-04-26",14.25
"596","2010-04-27",14.42
"597","2010-04-28",14.27
"598","2010-04-29",14.65
"599","2010-04-30",14.38
"600","2010-05-03",14.19
"601","2010-05-04",13.87
"602","2010-05-05",13.69
"603","2010-05-06",13.36
"604","2010-05-07",12.86
"605","2010-05-10",13.79
"606","2010-05-11",14
"607","2010-05-12",14.1
"608","2010-05-13",14.13
"609","2010-05-14",13.56
"610","2010-05-17",13.49
"611","2010-05-18",13.35
"612","2010-05-19",13.15
"613","2010-05-20",12.27
"614","2010-05-21",12.38
"615","2010-05-24",12.62
"616","2010-05-25",12.48
"617","2010-05-26",12.5
"618","2010-05-27",12.9
"619","2010-05-28",12.96
"620","2010-06-01",12.84
"621","2010-06-02",13.13
"622","2010-06-03",13.51
"623","2010-06-04",12.76
"624","2010-06-07",12.59
"625","2010-06-08",13.1
"626","2010-06-09",12.38
"627","2010-06-10",13.1
"628","2010-06-11",13.48
"629","2010-06-14",13.58
"630","2010-06-15",14.33
"631","2010-06-16",14.3
"632","2010-06-17",14.48
"633","2010-06-18",14.48
"634","2010-06-21",14.33
"635","2010-06-22",13.61
"636","2010-06-23",13.75
"637","2010-06-24",13.45
"638","2010-06-25",13.8
"639","2010-06-28",13.72
"640","2010-06-29",13.02
"641","2010-06-30",13.13
"642","2010-07-01",12.6
"643","2010-07-02",12.43
"644","2010-07-06",12.37
"645","2010-07-07",12.98
"646","2010-07-08",13.47
"647","2010-07-09",13.67
"648","2010-07-12",13.39
"649","2010-07-13",14.03
"650","2010-07-14",13.88
"651","2010-07-15",13.58
"652","2010-07-16",12.97
"653","2010-07-19",12.87
"654","2010-07-20",13.12
"655","2010-07-21",12.96
"656","2010-07-22",13.54
"657","2010-07-23",13.92
"658","2010-07-26",14.05
"659","2010-07-27",14.08
"660","2010-07-28",13.87
"661","2010-07-29",14.13
"662","2010-07-30",14.27
"663","2010-08-02",14.36
"664","2010-08-03",14.28
"665","2010-08-04",14.38
"666","2010-08-05",15.59
"667","2010-08-06",15.64
"668","2010-08-09",15.68
"669","2010-08-10",15.65
"670","2010-08-11",15.05
"671","2010-08-12",14.99
"672","2010-08-13",14.99
"673","2010-08-16",15.63
"674","2010-08-17",15.74
"675","2010-08-18",15.45
"676","2010-08-19",14.96
"677","2010-08-20",14.94
"678","2010-08-23",14.5
"679","2010-08-24",14.42
"680","2010-08-25",14.93
"681","2010-08-26",14.65
"682","2010-08-27",15.15
"683","2010-08-30",14.79
"684","2010-08-31",14.9
"685","2010-09-01",15.6
"686","2010-09-02",15.87
"687","2010-09-03",16.48
"688","2010-09-07",16.24
"689","2010-09-08",15.22
"690","2010-09-09",14.5
"691","2010-09-10",14.84
"692","2010-09-13",15.08
"693","2010-09-14",15.04
"694","2010-09-15",15.21
"695","2010-09-16",15.51
"696","2010-09-17",16.34
"697","2010-09-20",16.65
"698","2010-09-21",16.860001
"699","2010-09-22",16.18
"700","2010-09-23",15.91
"701","2010-09-24",16.92
"702","2010-09-27",16.690001
"703","2010-09-28",16.75
"704","2010-09-29",16.51
"705","2010-09-30",16.299999
"706","2010-10-01",16.23
"707","2010-10-04",15.87
"708","2010-10-05",16.200001
"709","2010-10-06",17.059999
"710","2010-10-07",17.690001
"711","2010-10-08",18.68
"712","2010-10-11",18.67
"713","2010-10-12",18.219999
"714","2010-10-13",18.42
"715","2010-10-14",18.42
"716","2010-10-15",18.43
"717","2010-10-18",18.9
"718","2010-10-19",18.120001
"719","2010-10-20",18.75
"720","2010-10-21",19.709999
"721","2010-10-22",19.92
"722","2010-10-25",20.58
"723","2010-10-26",20.120001
"724","2010-10-27",19.629999
"725","2010-10-28",19.51
"726","2010-10-29",19.440001
"727","2010-11-01",19.25
"728","2010-11-02",19.68
"729","2010-11-03",19.83
"730","2010-11-04",20.43
"731","2010-11-05",20.75
"732","2010-11-08",20.91
"733","2010-11-09",21.620001
"734","2010-11-10",21.950001
"735","2010-11-11",22.08
"736","2010-11-12",21.68
"737","2010-11-15",21.65
"738","2010-11-16",21.27
"739","2010-11-17",21.540001
"740","2010-11-18",21.98
"741","2010-11-19",22.450001
"742","2010-11-22",22.77
"743","2010-11-23",21.790001
"744","2010-11-24",22.4
"745","2010-11-26",22.35
"746","2010-11-29",21.98
"747","2010-11-30",20.98
"748","2010-12-01",20.02
"749","2010-12-02",20.870001
"750","2010-12-03",21.59
"751","2010-12-06",20.9
"752","2010-12-07",20.51
"753","2010-12-08",20.940001
"754","2010-12-09",19.610001
"755","2010-12-10",19.99
"756","2010-12-13",19.530001
"757","2010-12-14",19.610001
"758","2010-12-15",19.450001
"759","2010-12-16",19.24
"760","2010-12-17",19.200001
"761","2010-12-20",19.709999
"762","2010-12-21",20.17
"763","2010-12-22",19.549999
"764","2010-12-23",19.93
"765","2010-12-27",19.73
"766","2010-12-28",19.870001
"767","2010-12-29",20
"768","2010-12-30",19.66
"769","2010-12-31",19.299999
"770","2011-01-03",19.75
"771","2011-01-04",19.49
"772","2011-01-05",20.469999
"773","2011-01-06",20.27
"774","2011-01-07",20.4
"775","2011-01-10",20.93
"776","2011-01-11",20.950001
"777","2011-01-12",21.68
"778","2011-01-13",21.84
"779","2011-01-14",21.969999
"780","2011-01-18",23.700001
"781","2011-01-19",24.01
"782","2011-01-20",23.530001
"783","2011-01-21",23.389999
"784","2011-01-24",24.4
"785","2011-01-25",24.280001
"786","2011-01-26",24.58
"787","2011-01-27",24.209999
"788","2011-01-28",23.84
"789","2011-01-31",24.23
"790","2011-02-01",25.629999
"791","2011-02-02",26.35
"792","2011-02-03",26.049999
"793","2011-02-04",26.1
"794","2011-02-07",26.67
"795","2011-02-08",26.92
"796","2011-02-09",26.66
"797","2011-02-10",26.76
"798","2011-02-11",26.65
"799","2011-02-14",26.290001
"800","2011-02-15",26.1
"801","2011-02-16",26.59
"802","2011-02-17",26.15
"803","2011-02-18",26.4
"804","2011-02-22",24.65
"805","2011-02-23",23.92
"806","2011-02-24",24.74
"807","2011-02-25",24.950001
"808","2011-02-28",25.73
"809","2011-03-01",25.67
"810","2011-03-02",25.42
"811","2011-03-03",27.200001
"812","2011-03-04",27.709999
"813","2011-03-07",26.76
"814","2011-03-08",26.4
"815","2011-03-09",26.9
"816","2011-03-10",26.719999
"817","2011-03-11",26.530001
"818","2011-03-14",26.629999
"819","2011-03-15",26.059999
"820","2011-03-16",25.629999
"821","2011-03-17",26.26
"822","2011-03-18",26.950001
"823","2011-03-21",27.200001
"824","2011-03-22",26.639999
"825","2011-03-23",26.790001
"826","2011-03-24",26.629999
"827","2011-03-25",27
"828","2011-03-28",26.360001
"829","2011-03-29",25.559999
"830","2011-03-30",25.879999
"831","2011-03-31",25.25
"832","2011-04-01",26.370001
"833","2011-04-04",27.610001
"834","2011-04-05",27.51
"835","2011-04-06",26.879999
"836","2011-04-07",26.809999
"837","2011-04-08",26.219999
"838","2011-04-11",26.629999
"839","2011-04-12",26.77
"840","2011-04-13",26.91
"841","2011-04-14",28.34
"842","2011-04-15",26.940001
"843","2011-04-18",30.969999
"844","2011-04-19",30.91
"845","2011-04-20",31.290001
"846","2011-04-21",31.24
"847","2011-04-25",31.18
"848","2011-04-26",31.67
"849","2011-04-27",30.52
"850","2011-04-28",30.379999
"851","2011-04-29",31.459999
"852","2011-05-02",31.379999
"853","2011-05-03",31
"854","2011-05-04",31.35
"855","2011-05-05",30.450001
"856","2011-05-06",29.18
"857","2011-05-09",29
"858","2011-05-10",30.299999
"859","2011-05-11",28.6
"860","2011-05-12",28.1
"861","2011-05-13",27.25
"862","2011-05-16",26.77
"863","2011-05-17",26.1
"864","2011-05-18",26.23
"865","2011-05-19",25.139999
"866","2011-05-20",24.76
"867","2011-05-23",25.719999
"868","2011-05-24",26.25
"869","2011-05-25",26.23
"870","2011-05-26",26.290001
"871","2011-05-27",26.940001
"872","2011-05-31",26.790001
"873","2011-06-01",26.01
"874","2011-06-02",25.32
"875","2011-06-03",26.870001
"876","2011-06-06",26.299999
"877","2011-06-07",27.34
"878","2011-06-08",27.1
"879","2011-06-09",30.4
"880","2011-06-10",29.940001
"881","2011-06-13",29.370001
"882","2011-06-14",30.42
"883","2011-06-15",29.24
"884","2011-06-16",28.540001
"885","2011-06-17",28.26
"886","2011-06-20",29.07
"887","2011-06-21",29.469999
"888","2011-06-22",28.99
"889","2011-06-23",28.940001
"890","2011-06-24",28.870001
"891","2011-06-27",28.65
"892","2011-06-28",29.280001
"893","2011-06-29",29.719999
"894","2011-06-30",28.780001
"895","2011-07-01",29.780001
"896","2011-07-05",29.870001
"897","2011-07-06",29.389999
"898","2011-07-07",29.1
"899","2011-07-08",29.02
"900","2011-07-11",27.66
"901","2011-07-12",26.870001
"902","2011-07-13",26.780001
"903","2011-07-14",25.549999
"904","2011-07-15",26.85
"905","2011-07-18",26.450001
"906","2011-07-19",26.940001
"907","2011-07-20",26.440001
"908","2011-07-21",26.65
"909","2011-07-22",26.860001
"910","2011-07-25",26.6
"911","2011-07-26",25.879999
"912","2011-07-27",25.139999
"913","2011-07-28",25.99
"914","2011-07-29",26.41
"915","2011-08-01",25.969999
"916","2011-08-02",24.5
"917","2011-08-03",24.860001
"918","2011-08-04",21.67
"919","2011-08-05",22.58
"920","2011-08-08",19.879999
"921","2011-08-09",21.58
"922","2011-08-10",20.82
"923","2011-08-11",23.379999
"924","2011-08-12",23.73
"925","2011-08-15",23.969999
"926","2011-08-16",24.139999
"927","2011-08-17",23.120001
"928","2011-08-18",21.360001
"929","2011-08-19",21.25
"930","2011-08-22",21.290001
"931","2011-08-23",23.620001
"932","2011-08-24",23.889999
"933","2011-08-25",23.41
"934","2011-08-26",24.32
"935","2011-08-29",25.83
"936","2011-08-30",26.559999
"937","2011-08-31",26.51
"938","2011-09-01",25.43
"939","2011-09-02",24.870001
"940","2011-09-06",26.200001
"941","2011-09-07",27.360001
"942","2011-09-08",22.889999
"943","2011-09-09",21.190001
"944","2011-09-12",21.280001
"945","2011-09-13",22.190001
"946","2011-09-14",23.110001
"947","2011-09-15",23.32
"948","2011-09-16",23.09
"949","2011-09-19",22.780001
"950","2011-09-20",21.879999
"951","2011-09-21",21.33
"952","2011-09-22",18.5
"953","2011-09-23",19.5
"954","2011-09-26",19.65
"955","2011-09-27",20.389999
"956","2011-09-28",19.23
"957","2011-09-29",19.43
"958","2011-09-30",17.9
"959","2011-10-03",15.77
"960","2011-10-04",17.379999
"961","2011-10-05",18.26
"962","2011-10-06",18.6
"963","2011-10-07",18.540001
"964","2011-10-10",20.07
"965","2011-10-11",20.799999
"966","2011-10-12",20.65
"967","2011-10-13",20.040001
"968","2011-10-14",21.15
"969","2011-10-17",20.99
"970","2011-10-18",21.33
"971","2011-10-19",21.24
"972","2011-10-20",21.15
"973","2011-10-21",22.32
"974","2011-10-24",23.190001
"975","2011-10-25",22.74
"976","2011-10-26",22.950001
"977","2011-10-27",24.370001
"978","2011-10-28",24.16
"979","2011-10-31",23.33
"980","2011-11-01",21.92
"981","2011-11-02",22.870001
"982","2011-11-03",24.129999
"983","2011-11-04",23.879999
"984","2011-11-07",23.91
"985","2011-11-08",23.23
"986","2011-11-09",21.41
