"","date","ABTX"
"96","2016-02-25",17.5
"97","2016-02-26",17.610001
"98","2016-02-29",17.26
"99","2016-03-01",17.709999
"100","2016-03-02",17.76
"101","2016-03-03",17.65
"102","2016-03-04",17.74
"103","2016-03-07",17.889999
"104","2016-03-08",17.76
"105","2016-03-09",18.200001
"106","2016-03-10",18.219999
"107","2016-03-11",18.299999
"108","2016-03-14",18.059999
"109","2016-03-15",17.91
"110","2016-03-16",17.98
"111","2016-03-17",18.17
"112","2016-03-18",18.43
"113","2016-03-21",19.15
"114","2016-03-22",18.719999
"115","2016-03-23",18.35
"116","2016-03-24",18.09
"117","2016-03-28",17.82
"118","2016-03-29",18.59
"119","2016-03-30",18.360001
"120","2016-03-31",18.370001
"121","2016-04-01",19.02
"122","2016-04-04",18.889999
"123","2016-04-05",18.6
"124","2016-04-06",19.1
"125","2016-04-07",19.09
"126","2016-04-08",19.040001
"127","2016-04-11",18.85
"128","2016-04-12",18.969999
"129","2016-04-13",19.5
"130","2016-04-14",20
"131","2016-04-15",20.219999
"132","2016-04-18",20.190001
"133","2016-04-19",20.09
"134","2016-04-20",20.02
"135","2016-04-21",20.16
"136","2016-04-22",20.120001
"137","2016-04-25",20.02
"138","2016-04-26",21.4
"139","2016-04-27",21.379999
"140","2016-04-28",21.26
"141","2016-04-29",21.049999
"142","2016-05-02",21.73
"143","2016-05-03",21.620001
"144","2016-05-04",21.790001
"145","2016-05-05",22.209999
"146","2016-05-06",22.15
"147","2016-05-09",22.690001
"148","2016-05-10",22.450001
"149","2016-05-11",21.1
"150","2016-05-12",21.41
"151","2016-05-13",21.860001
"152","2016-05-16",21.4
"153","2016-05-17",21.15
"154","2016-05-18",22.129999
"155","2016-05-19",23.26
"156","2016-05-20",23.440001
"157","2016-05-23",23.24
"158","2016-05-24",23.68
"159","2016-05-25",23.950001
"160","2016-05-26",23.969999
"161","2016-05-27",24.129999
"162","2016-05-31",23.879999
"163","2016-06-01",24.33
"164","2016-06-02",24.719999
"165","2016-06-03",24.66
"166","2016-06-06",25.08
"167","2016-06-07",24.77
"168","2016-06-08",24.92
"169","2016-06-09",24.25
"170","2016-06-10",24.67
"171","2016-06-13",23.6
"172","2016-06-14",22.83
"173","2016-06-15",23.58
"174","2016-06-16",24.870001
"175","2016-06-17",24.549999
"176","2016-06-20",25.1
"177","2016-06-21",24.549999
"178","2016-06-22",24.059999
"179","2016-06-23",25.25
"180","2016-06-24",24.450001
"181","2016-06-27",22.120001
"182","2016-06-28",23.48
"183","2016-06-29",24.309999
"184","2016-06-30",24.879999
"185","2016-07-01",24.02
"186","2016-07-05",23.49
"187","2016-07-06",23.91
"188","2016-07-07",24.559999
"189","2016-07-08",25.129999
"190","2016-07-11",25
"191","2016-07-12",25.08
"192","2016-07-13",25.09
"193","2016-07-14",25.040001
"194","2016-07-15",24.82
"195","2016-07-18",25.440001
"196","2016-07-19",25.190001
"197","2016-07-20",25.02
"198","2016-07-21",24.799999
"199","2016-07-22",25.280001
"200","2016-07-25",25.23
"201","2016-07-26",24.950001
"202","2016-07-27",25.43
"203","2016-07-28",25.809999
"204","2016-07-29",25.26
"205","2016-08-01",24.719999
"206","2016-08-02",24.5
"207","2016-08-03",24.139999
"208","2016-08-04",24.700001
"209","2016-08-05",25.370001
"210","2016-08-08",25.389999
"211","2016-08-09",24.92
"212","2016-08-10",24.790001
"213","2016-08-11",25.34
"214","2016-08-12",25.309999
"215","2016-08-15",25.690001
"216","2016-08-16",26.16
"217","2016-08-17",26.17
"218","2016-08-18",26.040001
"219","2016-08-19",26
"220","2016-08-22",26.059999
"221","2016-08-23",26.059999
"222","2016-08-24",26.07
"223","2016-08-25",26.18
"224","2016-08-26",26.280001
"225","2016-08-29",26.290001
"226","2016-08-30",26.17
"227","2016-08-31",26.25
"228","2016-09-01",26.190001
"229","2016-09-02",26.25
"230","2016-09-06",27.49
"231","2016-09-07",27.49
"232","2016-09-08",27.75
"233","2016-09-09",27.440001
"234","2016-09-12",27.9
"235","2016-09-13",27.67
"236","2016-09-14",27.809999
"237","2016-09-15",28
"238","2016-09-16",27.9
"239","2016-09-19",28.18
"240","2016-09-20",28.450001
"241","2016-09-21",26.76
"242","2016-09-22",26.33
"243","2016-09-23",26.17
"244","2016-09-26",26.049999
"245","2016-09-27",26.66
"246","2016-09-28",26.68
"247","2016-09-29",26.209999
"248","2016-09-30",27
"249","2016-10-03",26.82
"250","2016-10-04",27.16
"251","2016-10-05",27.68
"252","2016-10-06",27.23
"253","2016-10-07",27.26
"254","2016-10-10",27.99
"255","2016-10-11",27.67
"256","2016-10-12",27.73
"257","2016-10-13",27.09
"258","2016-10-14",26.809999
"259","2016-10-17",27.799999
"260","2016-10-18",27.65
"261","2016-10-19",27.549999
"262","2016-10-20",27.25
"263","2016-10-21",27.5
"264","2016-10-24",28
"265","2016-10-25",27.35
"266","2016-10-26",26.4
"267","2016-10-27",26.35
"268","2016-10-28",26.200001
"269","2016-10-31",26.35
"270","2016-11-01",25.85
"271","2016-11-02",25.4
"272","2016-11-03",26.049999
"273","2016-11-04",26.15
"274","2016-11-07",26.85
"275","2016-11-08",26.799999
"276","2016-11-09",27.299999
"277","2016-11-10",28.299999
"278","2016-11-11",30.6
"279","2016-11-14",30.65
"280","2016-11-15",30.950001
"281","2016-11-16",31.25
"282","2016-11-17",30.85
"283","2016-11-18",30.9
"284","2016-11-21",30.75
"285","2016-11-22",30.799999
"286","2016-11-23",30.9
"287","2016-11-25",31.15
"288","2016-11-28",30.799999
"289","2016-11-29",30.799999
"290","2016-11-30",30.6
"291","2016-12-01",30.799999
"292","2016-12-02",30.549999
"293","2016-12-05",30.85
"294","2016-12-06",30.85
"295","2016-12-07",30.799999
"296","2016-12-08",32.049999
"297","2016-12-09",33.950001
"298","2016-12-12",32.950001
"299","2016-12-13",33.950001
"300","2016-12-14",34
"301","2016-12-15",33.549999
"302","2016-12-16",35.299999
"303","2016-12-19",35.150002
"304","2016-12-20",36.549999
"305","2016-12-21",36.299999
"306","2016-12-22",36.150002
"307","2016-12-23",36.200001
"308","2016-12-27",36.099998
"309","2016-12-28",36.150002
"310","2016-12-29",36.150002
"311","2016-12-30",36.150002
"312","2017-01-03",35.849998
"313","2017-01-04",35.900002
"314","2017-01-05",34.700001
"315","2017-01-06",35.25
"316","2017-01-09",35.049999
"317","2017-01-10",34.950001
"318","2017-01-11",35.099998
"319","2017-01-12",34.299999
"320","2017-01-13",34.549999
"321","2017-01-17",33.349998
"322","2017-01-18",33.650002
"323","2017-01-19",33.200001
"324","2017-01-20",33.650002
"325","2017-01-23",33.400002
"326","2017-01-24",34.25
"327","2017-01-25",33.849998
"328","2017-01-26",33.849998
"329","2017-01-27",34
"330","2017-01-30",33.75
"331","2017-01-31",32.450001
"332","2017-02-01",32
"333","2017-02-02",31.4
"334","2017-02-03",32.200001
"335","2017-02-06",33.099998
"336","2017-02-07",33.150002
"337","2017-02-08",32.900002
"338","2017-02-09",33
"339","2017-02-10",33.349998
"340","2017-02-13",33.900002
"341","2017-02-14",33.950001
"342","2017-02-15",35
"343","2017-02-16",35.400002
"344","2017-02-17",36.099998
"345","2017-02-21",36
"346","2017-02-22",36.549999
"347","2017-02-23",36.900002
"348","2017-02-24",36.650002
"349","2017-02-27",36.799999
"350","2017-02-28",36.900002
"351","2017-03-01",38.400002
"352","2017-03-02",38
"353","2017-03-03",37.5
"354","2017-03-06",37
"355","2017-03-07",37
"356","2017-03-08",36.950001
"357","2017-03-09",36.700001
"358","2017-03-10",36.549999
"359","2017-03-13",36.549999
"360","2017-03-14",36.599998
"361","2017-03-15",36.549999
"362","2017-03-16",36.700001
"363","2017-03-17",37.299999
"364","2017-03-20",37.200001
"365","2017-03-21",35.799999
"366","2017-03-22",34.599998
"367","2017-03-23",35.099998
"368","2017-03-24",35.049999
"369","2017-03-27",35.400002
"370","2017-03-28",36
"371","2017-03-29",35.700001
"372","2017-03-30",36.900002
"373","2017-03-31",37.200001
"374","2017-04-03",37.5
"375","2017-04-04",38.349998
"376","2017-04-05",38
"377","2017-04-06",38.150002
"378","2017-04-07",38.099998
"379","2017-04-10",38
"380","2017-04-11",38.25
"381","2017-04-12",37
"382","2017-04-13",36.450001
"383","2017-04-17",36.799999
"384","2017-04-18",36.950001
"385","2017-04-19",36.849998
"386","2017-04-20",37.450001
"387","2017-04-21",37.349998
"388","2017-04-24",37.150002
"389","2017-04-25",38.700001
"390","2017-04-26",38.849998
"391","2017-04-27",39.650002
"392","2017-04-28",39.049999
"393","2017-05-01",39.299999
"394","2017-05-02",39.150002
"395","2017-05-03",39.150002
"396","2017-05-04",39.400002
"397","2017-05-05",39.400002
"398","2017-05-08",39.450001
"399","2017-05-09",39.150002
"400","2017-05-10",39
"401","2017-05-11",38.799999
"402","2017-05-12",38.950001
"403","2017-05-15",39.049999
"404","2017-05-16",39.099998
"405","2017-05-17",37.849998
"406","2017-05-18",38.099998
"407","2017-05-19",38.150002
"408","2017-05-22",37.700001
"409","2017-05-23",38.125
"410","2017-05-24",38.150002
"411","2017-05-25",38.049999
"412","2017-05-26",38.200001
"413","2017-05-30",38.25
"414","2017-05-31",38.75
"415","2017-06-01",38.650002
"416","2017-06-02",38.549999
"417","2017-06-05",38.400002
"418","2017-06-06",38.450001
"419","2017-06-07",38.450001
"420","2017-06-08",39
"421","2017-06-09",39.849998
"422","2017-06-12",39.950001
"423","2017-06-13",39.799999
"424","2017-06-14",39.650002
"425","2017-06-15",39.599998
"426","2017-06-16",39.299999
"427","2017-06-19",39.299999
"428","2017-06-20",39.150002
"429","2017-06-21",37.650002
"430","2017-06-22",37.75
"431","2017-06-23",37.299999
"432","2017-06-26",37.75
"433","2017-06-27",37.25
"434","2017-06-28",38.25
"435","2017-06-29",38.5
"436","2017-06-30",38.299999
"437","2017-07-03",39.200001
"438","2017-07-05",39.549999
"439","2017-07-06",38.5
"440","2017-07-07",38.900002
"441","2017-07-10",39.5
"442","2017-07-11",38.400002
"443","2017-07-12",39.299999
"444","2017-07-13",39.200001
"445","2017-07-14",39.25
"446","2017-07-17",39.099998
"447","2017-07-18",39.299999
"448","2017-07-19",39.400002
"449","2017-07-20",39.400002
"450","2017-07-21",39
"451","2017-07-24",39.150002
"452","2017-07-25",38.400002
"453","2017-07-26",38.450001
"454","2017-07-27",38
"455","2017-07-28",37.450001
"456","2017-07-31",37.549999
"457","2017-08-01",38
"458","2017-08-02",37.75
"459","2017-08-03",37
"460","2017-08-04",37.049999
"461","2017-08-07",37.150002
"462","2017-08-08",36.950001
"463","2017-08-09",36.650002
"464","2017-08-10",36.099998
"465","2017-08-11",36
"466","2017-08-14",37.200001
"467","2017-08-15",37.099998
"468","2017-08-16",36.099998
"469","2017-08-17",35.549999
"470","2017-08-18",35.5
"471","2017-08-21",35.450001
"472","2017-08-22",35.5
"473","2017-08-23",35.349998
"474","2017-08-24",35.599998
"475","2017-08-25",35.900002
"476","2017-08-28",34
"477","2017-08-29",33.200001
"478","2017-08-30",34.150002
"479","2017-08-31",34.049999
"480","2017-09-01",34.5
"481","2017-09-05",33.299999
"482","2017-09-06",33.049999
"483","2017-09-07",32.650002
"484","2017-09-08",31.85
"485","2017-09-11",33.549999
"486","2017-09-12",33.650002
"487","2017-09-13",34.450001
"488","2017-09-14",34.099998
"489","2017-09-15",34.299999
"490","2017-09-18",34.849998
"491","2017-09-19",35.299999
"492","2017-09-20",36.25
"493","2017-09-21",35.900002
"494","2017-09-22",36
"495","2017-09-25",36.150002
"496","2017-09-26",36.099998
"497","2017-09-27",37.150002
"498","2017-09-28",36.900002
"499","2017-09-29",36.799999
"500","2017-10-02",37.25
"501","2017-10-03",37.700001
"502","2017-10-04",37.400002
"503","2017-10-05",37.799999
"504","2017-10-06",37.549999
"505","2017-10-09",37.849998
"506","2017-10-10",38.349998
"507","2017-10-11",38.549999
"508","2017-10-12",38.549999
"509","2017-10-13",38.400002
"510","2017-10-16",38.5
"511","2017-10-17",38.549999
"512","2017-10-18",38.75
"513","2017-10-19",38.900002
"514","2017-10-20",39
"515","2017-10-23",38.650002
"516","2017-10-24",39
"517","2017-10-25",39.049999
"518","2017-10-26",39
"519","2017-10-27",39.150002
"520","2017-10-30",38.849998
"521","2017-10-31",39.200001
"522","2017-11-01",38.299999
"523","2017-11-02",38.900002
"524","2017-11-03",38.650002
"525","2017-11-06",38.299999
"526","2017-11-07",37.200001
"527","2017-11-08",37.200001
"528","2017-11-09",36.849998
"529","2017-11-10",37.25
"530","2017-11-13",37.650002
"531","2017-11-14",37.900002
"532","2017-11-15",38
"533","2017-11-16",38.799999
"534","2017-11-17",39.099998
"535","2017-11-20",39.400002
"536","2017-11-21",39.049999
"537","2017-11-22",38.5
"538","2017-11-24",38.349998
"539","2017-11-27",38.450001
"540","2017-11-28",39.549999
"541","2017-11-29",40.299999
"542","2017-11-30",39.849998
"543","2017-12-01",39.700001
"544","2017-12-04",39.799999
"545","2017-12-05",39.099998
"546","2017-12-06",38.599998
"547","2017-12-07",38.299999
"548","2017-12-08",37.5
"549","2017-12-11",37.450001
"550","2017-12-12",37.950001
"551","2017-12-13",38.150002
"552","2017-12-14",37.950001
"553","2017-12-15",39.450001
"554","2017-12-18",40
"555","2017-12-19",39.849998
"556","2017-12-20",39.900002
"557","2017-12-21",40.049999
"558","2017-12-22",39.25
"559","2017-12-26",38.799999
"560","2017-12-27",38.450001
"561","2017-12-28",38.599998
"562","2017-12-29",37.650002
"563","2018-01-02",37.650002
"564","2018-01-03",37.650002
"565","2018-01-04",37.950001
"566","2018-01-05",38.150002
"567","2018-01-08",38.25
"568","2018-01-09",38.450001
"569","2018-01-10",38.849998
"570","2018-01-11",39.299999
"571","2018-01-12",39.400002
"572","2018-01-16",38.549999
"573","2018-01-17",39.549999
"574","2018-01-18",39.599998
"575","2018-01-19",39.400002
"576","2018-01-22",39.25
"577","2018-01-23",39.150002
"578","2018-01-24",39.200001
"579","2018-01-25",39.799999
"580","2018-01-26",39.650002
"581","2018-01-29",41.049999
"582","2018-01-30",40.650002
"583","2018-01-31",40.400002
"584","2018-02-01",40.150002
"585","2018-02-02",39.650002
"586","2018-02-05",39.25
"587","2018-02-06",39.5
"588","2018-02-07",39
"589","2018-02-08",38.200001
"590","2018-02-09",39.099998
"591","2018-02-12",38.150002
"592","2018-02-13",38.400002
"593","2018-02-14",39.099998
"594","2018-02-15",39.049999
"595","2018-02-16",39.299999
"596","2018-02-20",38.599998
"597","2018-02-21",39.349998
"598","2018-02-22",38.5
"599","2018-02-23",38.700001
"600","2018-02-26",39.25
"601","2018-02-27",38.700001
"602","2018-02-28",38.150002
"603","2018-03-01",38.349998
"604","2018-03-02",39.400002
"605","2018-03-05",39.549999
"606","2018-03-06",39.75
"607","2018-03-07",40.549999
"608","2018-03-08",39.549999
"609","2018-03-09",40.099998
"610","2018-03-12",40.700001
"611","2018-03-13",40.549999
"612","2018-03-14",40.450001
"613","2018-03-15",40.900002
"614","2018-03-16",41.049999
"615","2018-03-19",41
"616","2018-03-20",40.299999
"617","2018-03-21",40.400002
"618","2018-03-22",39.400002
"619","2018-03-23",38.650002
"620","2018-03-26",40.049999
"621","2018-03-27",39.75
"622","2018-03-28",38.799999
"623","2018-03-29",39.150002
"624","2018-04-02",39.049999
"625","2018-04-03",39.400002
"626","2018-04-04",40.400002
"627","2018-04-05",40.5
"628","2018-04-06",40.200001
"629","2018-04-09",40.599998
"630","2018-04-10",40.900002
"631","2018-04-11",40.25
"632","2018-04-12",40.799999
"633","2018-04-13",40.5
"634","2018-04-16",40.849998
"635","2018-04-17",40.700001
"636","2018-04-18",40.549999
"637","2018-04-19",40.900002
"638","2018-04-20",40.950001
"639","2018-04-23",41.200001
"640","2018-04-24",41.650002
"641","2018-04-25",41.549999
"642","2018-04-26",41.150002
"643","2018-04-27",40.799999
"644","2018-04-30",40.450001
"645","2018-05-01",40.75
"646","2018-05-02",41.150002
"647","2018-05-03",40.75
"648","2018-05-04",41.400002
"649","2018-05-07",42.25
"650","2018-05-08",42.450001
"651","2018-05-09",42.25
"652","2018-05-10",42.200001
"653","2018-05-11",42.25
"654","2018-05-14",41.799999
"655","2018-05-15",41.950001
"656","2018-05-16",42.400002
"657","2018-05-17",42.450001
"658","2018-05-18",42.25
"659","2018-05-21",42.200001
"660","2018-05-22",42.75
"661","2018-05-23",42.75
"662","2018-05-24",43
"663","2018-05-25",42.900002
"664","2018-05-29",43.049999
"665","2018-05-30",43.650002
"666","2018-05-31",43.549999
"667","2018-06-01",43.549999
"668","2018-06-04",43.849998
"669","2018-06-05",43.299999
"670","2018-06-06",43.650002
"671","2018-06-07",43.5
"672","2018-06-08",43.299999
"673","2018-06-11",42.900002
"674","2018-06-12",42.400002
"675","2018-06-13",42.5
"676","2018-06-14",43.099998
"677","2018-06-15",43.75
"678","2018-06-18",43.450001
"679","2018-06-19",43.599998
"680","2018-06-20",43.75
"681","2018-06-21",43.900002
"682","2018-06-22",43.5
"683","2018-06-25",43.400002
"684","2018-06-26",43.200001
"685","2018-06-27",42.849998
"686","2018-06-28",43.599998
"687","2018-06-29",43.349998
"688","2018-07-02",43.549999
"689","2018-07-03",43.549999
"690","2018-07-05",43.849998
"691","2018-07-06",44.200001
"692","2018-07-09",44.900002
"693","2018-07-10",44.299999
"694","2018-07-11",43.950001
"695","2018-07-12",43.599998
"696","2018-07-13",43.650002
"697","2018-07-16",44
"698","2018-07-17",44.049999
"699","2018-07-18",44.25
"700","2018-07-19",44.900002
"701","2018-07-20",45.400002
"702","2018-07-23",45.599998
"703","2018-07-24",45.150002
"704","2018-07-25",45.049999
"705","2018-07-26",45.299999
"706","2018-07-27",44.599998
"707","2018-07-30",44.099998
"708","2018-07-31",44.950001
"709","2018-08-01",44.849998
"710","2018-08-02",45.099998
"711","2018-08-03",44.349998
"712","2018-08-06",44.25
"713","2018-08-07",44.349998
"714","2018-08-08",44.75
"715","2018-08-09",44.75
"716","2018-08-10",44.599998
"717","2018-08-13",44.900002
"718","2018-08-14",45.349998
"719","2018-08-15",44.950001
"720","2018-08-16",44.950001
"721","2018-08-17",45.049999
"722","2018-08-20",44.75
"723","2018-08-21",45.099998
"724","2018-08-22",45.450001
"725","2018-08-23",44.900002
"726","2018-08-24",44.75
"727","2018-08-27",44.549999
"728","2018-08-28",44.549999
"729","2018-08-29",44.349998
"730","2018-08-30",44.349998
"731","2018-08-31",44.549999
"732","2018-09-04",44.900002
"733","2018-09-05",44.5
"734","2018-09-06",44.400002
"735","2018-09-07",44.75
"736","2018-09-10",44.049999
"737","2018-09-11",44.950001
"738","2018-09-12",43.75
"739","2018-09-13",43.799999
"740","2018-09-14",44
"741","2018-09-17",43.549999
"742","2018-09-18",43.650002
"743","2018-09-19",43.799999
"744","2018-09-20",45
"745","2018-09-21",44.75
"746","2018-09-24",43.349998
"747","2018-09-25",42.849998
"748","2018-09-26",40.75
"749","2018-09-27",41.5
"750","2018-09-28",41.700001
"751","2018-10-01",40.610001
"752","2018-10-02",40.810001
"753","2018-10-03",43.09
"754","2018-10-04",42.130001
"755","2018-10-05",41.310001
"756","2018-10-08",42.27
"757","2018-10-09",42.25
"758","2018-10-10",41.459999
"759","2018-10-11",39.759998
"760","2018-10-12",39.689999
"761","2018-10-15",39.98
"762","2018-10-16",40.59
"763","2018-10-17",40.709999
"764","2018-10-18",40
"765","2018-10-19",40.119999
"766","2018-10-22",39.130001
"767","2018-10-23",38.400002
"768","2018-10-24",37.18
"769","2018-10-25",39.650002
"770","2018-10-26",38.360001
"771","2018-10-29",38.779999
"772","2018-10-30",38.400002
"773","2018-10-31",38.709999
"774","2018-11-01",38.470001
"775","2018-11-02",38.599998
"776","2018-11-05",38.77
"777","2018-11-06",39.279999
"778","2018-11-07",38.799999
"779","2018-11-08",39.02
"780","2018-11-09",39
"781","2018-11-12",38.580002
"782","2018-11-13",38.68
"783","2018-11-14",37.959999
"784","2018-11-15",38.5
"785","2018-11-16",38.27
"786","2018-11-19",38.18
"787","2018-11-20",37.25
"788","2018-11-21",37.360001
"789","2018-11-23",37.709999
"790","2018-11-26",37.860001
"791","2018-11-27",37.830002
"792","2018-11-28",38.73
"793","2018-11-29",38.169998
"794","2018-11-30",37.93
"795","2018-12-03",37.360001
"796","2018-12-04",35.25
"797","2018-12-06",35
"798","2018-12-07",34.5
"799","2018-12-10",34.099998
"800","2018-12-11",33.970001
"801","2018-12-12",34.099998
"802","2018-12-13",33.169998
"803","2018-12-14",32.400002
"804","2018-12-17",31.879999
"805","2018-12-18",31.48
"806","2018-12-19",30.09
"807","2018-12-20",29.870001
"808","2018-12-21",29.790001
"809","2018-12-24",29.34
"810","2018-12-26",30.68
"811","2018-12-27",30.48
"812","2018-12-28",31.549999
"813","2018-12-31",32.369999
"814","2019-01-02",33.450001
"815","2019-01-03",33.549999
"816","2019-01-04",34.75
"817","2019-01-07",35.009998
"818","2019-01-08",35.68
"819","2019-01-09",35.77
"820","2019-01-10",35.240002
"821","2019-01-11",35.040001
"822","2019-01-14",35.099998
"823","2019-01-15",35.27
"824","2019-01-16",35.98
"825","2019-01-17",36
"826","2019-01-18",36.34
"827","2019-01-22",35.82
"828","2019-01-23",35.77
"829","2019-01-24",35.509998
"830","2019-01-25",35.529999
"831","2019-01-28",36.25
"832","2019-01-29",36.07
"833","2019-01-30",36.009998
"834","2019-01-31",35.919998
"835","2019-02-01",36.07
"836","2019-02-04",36.470001
"837","2019-02-05",36.549999
"838","2019-02-06",36.73
"839","2019-02-07",37.119999
"840","2019-02-08",37.369999
"841","2019-02-11",37.880001
"842","2019-02-12",38
"843","2019-02-13",38.169998
"844","2019-02-14",38.150002
"845","2019-02-15",38.75
"846","2019-02-19",38.740002
"847","2019-02-20",38.799999
"848","2019-02-21",38.599998
"849","2019-02-22",38.279999
"850","2019-02-25",37.950001
"851","2019-02-26",37.810001
"852","2019-02-27",37.93
"853","2019-02-28",38.259998
"854","2019-03-01",38.119999
"855","2019-03-04",37.84
"856","2019-03-05",37.68
"857","2019-03-06",36.91
"858","2019-03-07",35.970001
"859","2019-03-08",35.889999
"860","2019-03-11",36.32
"861","2019-03-12",36.240002
"862","2019-03-13",36.299999
"863","2019-03-14",36.360001
"864","2019-03-15",36.34
"865","2019-03-18",36.57
"866","2019-03-19",35.830002
"867","2019-03-20",34.77
"868","2019-03-21",34.419998
"869","2019-03-22",32.27
"870","2019-03-25",32.599998
"871","2019-03-26",33.349998
"872","2019-03-27",33.41
"873","2019-03-28",33.990002
"874","2019-03-29",33.720001
"875","2019-04-01",34.880001
"876","2019-04-02",35.16
"877","2019-04-03",35.349998
"878","2019-04-04",35.82
"879","2019-04-05",36.040001
"880","2019-04-08",35.93
"881","2019-04-09",35.490002
"882","2019-04-10",35.849998
"883","2019-04-11",36.279999
"884","2019-04-12",36.849998
"885","2019-04-15",36.529999
"886","2019-04-16",36.959999
"887","2019-04-17",36.990002
"888","2019-04-18",36.540001
"889","2019-04-22",35.93
"890","2019-04-23",36.740002
"891","2019-04-24",37.060001
"892","2019-04-25",37.060001
"893","2019-04-26",36.25
"894","2019-04-29",35.400002
"895","2019-04-30",34.57
"896","2019-05-01",34.48
"897","2019-05-02",34.900002
"898","2019-05-03",35.82
"899","2019-05-06",35.959999
"900","2019-05-07",35.759998
"901","2019-05-08",35.369999
"902","2019-05-09",35.490002
"903","2019-05-10",35.900002
"904","2019-05-13",34.689999
"905","2019-05-14",35.150002
"906","2019-05-15",34.970001
"907","2019-05-16",35.349998
"908","2019-05-17",34.990002
"909","2019-05-20",35.09
"910","2019-05-21",35.419998
"911","2019-05-22",35.080002
"912","2019-05-23",34.41
"913","2019-05-24",34.950001
"914","2019-05-28",34.27
"915","2019-05-29",34.189999
"916","2019-05-30",33.32
"917","2019-05-31",32.459999
"918","2019-06-03",32.540001
"919","2019-06-04",33.450001
"920","2019-06-05",32.720001
"921","2019-06-06",32.52
"922","2019-06-07",32.439999
"923","2019-06-10",32.77
"924","2019-06-11",32.580002
"925","2019-06-12",32.639999
"926","2019-06-13",32.720001
"927","2019-06-14",32.84
"928","2019-06-17",32.900002
"929","2019-06-18",33.259998
"930","2019-06-19",33.349998
"931","2019-06-20",33.450001
"932","2019-06-21",32.91
"933","2019-06-24",32.5
"934","2019-06-25",32.439999
"935","2019-06-26",32.200001
"936","2019-06-27",32.709999
"937","2019-06-28",33.34
"938","2019-07-01",33.349998
"939","2019-07-02",33.119999
"940","2019-07-03",33.189999
"941","2019-07-05",33.52
"942","2019-07-08",33.209999
"943","2019-07-09",33.41
"944","2019-07-10",33.099998
"945","2019-07-11",33.509998
"946","2019-07-12",34.110001
"947","2019-07-15",33.389999
"948","2019-07-16",33.459999
"949","2019-07-17",33.259998
"950","2019-07-18",33.5
"951","2019-07-19",33.509998
"952","2019-07-22",33.220001
"953","2019-07-23",33.459999
"954","2019-07-24",34.049999
"955","2019-07-25",33.77
"956","2019-07-26",35.290001
"957","2019-07-29",34.139999
"958","2019-07-30",33.779999
"959","2019-07-31",33.560001
"960","2019-08-01",32.549999
"961","2019-08-02",32.400002
