"","date","TU"
"136","2007-07-18",14.9275
"137","2007-07-19",15.025
"138","2007-07-20",14.88
"139","2007-07-23",14.84
"140","2007-07-24",14.685
"141","2007-07-25",14.54
"142","2007-07-26",14.0275
"143","2007-07-27",13.7575
"144","2007-07-30",13.615
"145","2007-07-31",13.675
"146","2007-08-01",13.485
"147","2007-08-02",13.9275
"148","2007-08-03",13.25
"149","2007-08-06",13.0375
"150","2007-08-07",12.8975
"151","2007-08-08",12.8425
"152","2007-08-09",12.3875
"153","2007-08-10",12.7325
"154","2007-08-13",12.6225
"155","2007-08-14",12.41
"156","2007-08-15",12.1925
"157","2007-08-16",12.0575
"158","2007-08-17",12.07
"159","2007-08-20",12.0425
"160","2007-08-21",12.5225
"161","2007-08-22",12.73
"162","2007-08-23",12.6875
"163","2007-08-24",12.7725
"164","2007-08-27",12.595
"165","2007-08-28",12.3175
"166","2007-08-29",12.6125
"167","2007-08-30",12.6575
"168","2007-08-31",12.98
"169","2007-09-04",12.9725
"170","2007-09-05",12.875
"171","2007-09-06",12.8125
"172","2007-09-07",12.83
"173","2007-09-10",12.785
"174","2007-09-11",13.015
"175","2007-09-12",13.085
"176","2007-09-13",13.2275
"177","2007-09-14",13.3475
"178","2007-09-17",13.4675
"179","2007-09-18",13.49
"180","2007-09-19",13.585
"181","2007-09-20",13.6675
"182","2007-09-21",13.8325
"183","2007-09-24",13.9075
"184","2007-09-25",13.785
"185","2007-09-26",13.9625
"186","2007-09-27",14.1525
"187","2007-09-28",14.0375
"188","2007-10-01",14.1725
"189","2007-10-02",14.0675
"190","2007-10-03",14.015
"191","2007-10-04",14.0225
"192","2007-10-05",14.2475
"193","2007-10-08",14.2575
"194","2007-10-09",14.1825
"195","2007-10-10",14.16
"196","2007-10-11",14.2575
"197","2007-10-12",14.29
"198","2007-10-15",14.22
"199","2007-10-16",14.1375
"200","2007-10-17",14.0175
"201","2007-10-18",14
"202","2007-10-19",14.0275
"203","2007-10-22",13.855
"204","2007-10-23",14.3375
"205","2007-10-24",14.275
"206","2007-10-25",14.205
"207","2007-10-26",14.3575
"208","2007-10-29",14.4325
"209","2007-10-30",14.4675
"210","2007-10-31",14.6575
"211","2007-11-01",14.3825
"212","2007-11-02",14.355
"213","2007-11-05",13.9125
"214","2007-11-06",14.1425
"215","2007-11-07",13.885
"216","2007-11-08",13.6275
"217","2007-11-09",13.5225
"218","2007-11-12",13.0425
"219","2007-11-13",12.98
"220","2007-11-14",12.7125
"221","2007-11-15",12.4475
"222","2007-11-16",12.5325
"223","2007-11-19",12.46
"224","2007-11-20",12.26
"225","2007-11-21",12.055
"226","2007-11-23",11.7125
"227","2007-11-26",11.4625
"228","2007-11-27",11.475
"229","2007-11-28",11.9475
"230","2007-11-29",11.3
"231","2007-11-30",11.2975
"232","2007-12-03",11.0425
"233","2007-12-04",10.85
"234","2007-12-05",10.9275
"235","2007-12-06",11.215
"236","2007-12-07",11.045
"237","2007-12-10",11.0275
"238","2007-12-11",10.765
"239","2007-12-12",10.545
"240","2007-12-13",10.4075
"241","2007-12-14",10.7575
"242","2007-12-17",10.895
"243","2007-12-18",11.17
"244","2007-12-19",11.4975
"245","2007-12-20",11.5675
"246","2007-12-21",11.8775
"247","2007-12-24",11.9775
"248","2007-12-26",11.9475
"249","2007-12-27",12.1075
"250","2007-12-28",12.2175
"251","2007-12-31",12.065
"252","2008-01-02",12.1675
"253","2008-01-03",12.015
"254","2008-01-04",11.7175
"255","2008-01-07",11.4525
"256","2008-01-08",11.375
"257","2008-01-09",11.14
"258","2008-01-10",11.415
"259","2008-01-11",11.0875
"260","2008-01-14",11.0625
"261","2008-01-15",10.7725
"262","2008-01-16",10.4525
"263","2008-01-17",10.15
"264","2008-01-18",10.1075
"265","2008-01-22",9.9275
"266","2008-01-23",10.17
"267","2008-01-24",10.6525
"268","2008-01-25",10.5875
"269","2008-01-28",10.475
"270","2008-01-29",10.49
"271","2008-01-30",10.4675
"272","2008-01-31",10.505
"273","2008-02-01",10.6
"274","2008-02-04",10.5775
"275","2008-02-05",10.29
"276","2008-02-06",10.085
"277","2008-02-07",10.02
"278","2008-02-08",10.25
"279","2008-02-11",10.0725
"280","2008-02-12",10.1125
"281","2008-02-13",10.295
"282","2008-02-14",10.155
"283","2008-02-15",10.01
"284","2008-02-19",10.0925
"285","2008-02-20",10.1725
"286","2008-02-21",10.405
"287","2008-02-22",10.715
"288","2008-02-25",11.14
"289","2008-02-26",11.6675
"290","2008-02-27",11.6975
"291","2008-02-28",11.7025
"292","2008-02-29",11.175
"293","2008-03-03",11.14
"294","2008-03-04",10.8825
"295","2008-03-05",10.995
"296","2008-03-06",10.8925
"297","2008-03-07",10.775
"298","2008-03-10",10.4925
"299","2008-03-11",10.385
"300","2008-03-12",10.41
"301","2008-03-13",10.5675
"302","2008-03-14",10.755
"303","2008-03-17",10.3875
"304","2008-03-18",10.5525
"305","2008-03-19",10.0325
"306","2008-03-20",10.0175
"307","2008-03-24",10.435
"308","2008-03-25",10.54
"309","2008-03-26",10.315
"310","2008-03-27",10.36
"311","2008-03-28",10.3675
"312","2008-03-31",10.4625
"313","2008-04-01",10.9525
"314","2008-04-02",11.0625
"315","2008-04-03",11.315
"316","2008-04-04",11.23
"317","2008-04-07",11.075
"318","2008-04-08",10.9425
"319","2008-04-09",10.875
"320","2008-04-10",11.0875
"321","2008-04-11",10.8675
"322","2008-04-14",10.82
"323","2008-04-15",10.78
"324","2008-04-16",10.8625
"325","2008-04-17",10.9125
"326","2008-04-18",11.17
"327","2008-04-21",11.055
"328","2008-04-22",11.02
"329","2008-04-23",10.77
"330","2008-04-24",10.985
"331","2008-04-25",10.9275
"332","2008-04-28",11.0225
"333","2008-04-29",11.03
"334","2008-04-30",11.0875
"335","2008-05-01",11.1325
"336","2008-05-02",11.1625
"337","2008-05-05",10.92
"338","2008-05-06",10.9875
"339","2008-05-07",10.93
"340","2008-05-08",11.1875
"341","2008-05-09",11.0075
"342","2008-05-12",11.04
"343","2008-05-13",11.0525
"344","2008-05-14",11.18
"345","2008-05-15",11.4125
"346","2008-05-16",11.51
"347","2008-05-19",11.3775
"348","2008-05-20",11.61
"349","2008-05-21",11.82
"350","2008-05-22",11.7225
"351","2008-05-23",11.75
"352","2008-05-27",11.6475
"353","2008-05-28",11.7025
"354","2008-05-29",11.84
"355","2008-05-30",11.665
"356","2008-06-02",11.5025
"357","2008-06-03",11.3475
"358","2008-06-04",11.1375
"359","2008-06-05",11.0325
"360","2008-06-06",10.8475
"361","2008-06-09",10.77
"362","2008-06-10",10.735
"363","2008-06-11",10.4875
"364","2008-06-12",10.4675
"365","2008-06-13",10.425
"366","2008-06-16",10.5275
"367","2008-06-17",10.71
"368","2008-06-18",10.695
"369","2008-06-19",10.83
"370","2008-06-20",10.8125
"371","2008-06-23",10.745
"372","2008-06-24",10.3925
"373","2008-06-25",10.3175
"374","2008-06-26",10.0275
"375","2008-06-27",10.06
"376","2008-06-30",10.0825
"377","2008-07-01",10.1475
"378","2008-07-02",9.9625
"379","2008-07-03",9.7125
"380","2008-07-07",9.5575
"381","2008-07-08",9.685
"382","2008-07-09",9.8225
"383","2008-07-10",9.685
"384","2008-07-11",9.5475
"385","2008-07-14",9.2175
"386","2008-07-15",8.9925
"387","2008-07-16",9.195
"388","2008-07-17",9.6425
"389","2008-07-18",9.55
"390","2008-07-21",9.4775
"391","2008-07-22",9.2925
"392","2008-07-23",9.175
"393","2008-07-24",8.945
"394","2008-07-25",8.955
"395","2008-07-28",8.8675
"396","2008-07-29",8.72
"397","2008-07-30",8.71
"398","2008-07-31",8.8075
"399","2008-08-01",8.7725
"400","2008-08-04",8.73
"401","2008-08-05",8.91
"402","2008-08-06",8.9125
"403","2008-08-07",8.88
"404","2008-08-08",9.2325
"405","2008-08-11",9.01
"406","2008-08-12",9.125
"407","2008-08-13",8.8325
"408","2008-08-14",8.89
"409","2008-08-15",8.77
"410","2008-08-18",8.755
"411","2008-08-19",8.71
"412","2008-08-20",8.8525
"413","2008-08-21",9.24
"414","2008-08-22",9.3025
"415","2008-08-25",9.2025
"416","2008-08-26",9.0675
"417","2008-08-27",9.3525
"418","2008-08-28",9.7425
"419","2008-08-29",9.6975
"420","2008-09-02",9.4575
"421","2008-09-03",9.3825
"422","2008-09-04",9.3625
"423","2008-09-05",9.265
"424","2008-09-08",9.045
"425","2008-09-09",8.9525
"426","2008-09-10",9.0425
"427","2008-09-11",9.255
"428","2008-09-12",9.43
"429","2008-09-15",9.2325
"430","2008-09-16",9.14
"431","2008-09-17",8.4175
"432","2008-09-18",8.3625
"433","2008-09-19",9.035
"434","2008-09-22",8.885
"435","2008-09-23",8.805
"436","2008-09-24",8.715
"437","2008-09-25",8.85
"438","2008-09-26",8.99
"439","2008-09-29",8.67
"440","2008-09-30",8.89
"441","2008-10-01",9.2975
"442","2008-10-02",8.74
"443","2008-10-03",8.6525
"444","2008-10-06",8.2675
"445","2008-10-07",7.7625
"446","2008-10-08",7.73
"447","2008-10-09",7.405
"448","2008-10-10",7.15
"449","2008-10-13",7.96
"450","2008-10-14",7.3
"451","2008-10-15",7.21
"452","2008-10-16",7.685
"453","2008-10-17",7.7825
"454","2008-10-20",8.145
"455","2008-10-21",7.835
"456","2008-10-22",7.535
"457","2008-10-23",7.5
"458","2008-10-24",7.2425
"459","2008-10-27",7.0425
"460","2008-10-28",7.5125
"461","2008-10-29",7.8875
"462","2008-10-30",8.0975
"463","2008-10-31",8.15
"464","2008-11-03",8.2575
"465","2008-11-04",8.69
"466","2008-11-05",8.4125
"467","2008-11-06",7.9125
"468","2008-11-07",7.7675
"469","2008-11-10",7.91
"470","2008-11-11",7.3975
"471","2008-11-12",7.0725
"472","2008-11-13",7.55
"473","2008-11-14",7.205
"474","2008-11-17",7.2875
"475","2008-11-18",7.3075
"476","2008-11-19",7.07
"477","2008-11-20",6.44
"478","2008-11-21",6.5525
"479","2008-11-24",7.2575
"480","2008-11-25",7.3475
"481","2008-11-26",7.2125
"482","2008-11-28",7.19
"483","2008-12-01",7.055
"484","2008-12-02",7.0525
"485","2008-12-03",6.7625
"486","2008-12-04",6.605
"487","2008-12-05",6.3925
"488","2008-12-08",6.9275
"489","2008-12-09",6.7125
"490","2008-12-10",6.5475
"491","2008-12-11",6.41
"492","2008-12-12",6.6125
"493","2008-12-15",6.33
"494","2008-12-16",6.4275
"495","2008-12-17",6.4275
"496","2008-12-18",6.2025
"497","2008-12-19",6.215
"498","2008-12-22",6.3425
"499","2008-12-23",6.29
"500","2008-12-24",6.4425
"501","2008-12-26",6.7675
"502","2008-12-29",6.7625
"503","2008-12-30",7.1175
"504","2008-12-31",7.105
"505","2009-01-02",7.15
"506","2009-01-05",7.2975
"507","2009-01-06",7.125
"508","2009-01-07",6.975
"509","2009-01-08",7.065
"510","2009-01-09",6.945
"511","2009-01-12",6.7725
"512","2009-01-13",6.9125
"513","2009-01-14",6.66
"514","2009-01-15",6.7025
"515","2009-01-16",6.7125
"516","2009-01-20",6.4375
"517","2009-01-21",6.4675
"518","2009-01-22",6.42
"519","2009-01-23",6.52
"520","2009-01-26",6.545
"521","2009-01-27",6.525
"522","2009-01-28",6.8125
"523","2009-01-29",6.71
"524","2009-01-30",6.69
"525","2009-02-02",6.5075
"526","2009-02-03",6.525
"527","2009-02-04",6.5175
"528","2009-02-05",6.5225
"529","2009-02-06",6.5675
"530","2009-02-09",6.6025
"531","2009-02-10",6.375
"532","2009-02-11",6.355
"533","2009-02-12",6.5925
"534","2009-02-13",6.53
"535","2009-02-17",6.1925
"536","2009-02-18",6.125
"537","2009-02-19",6.0925
"538","2009-02-20",6.0925
"539","2009-02-23",5.955
"540","2009-02-24",6.1775
"541","2009-02-25",6.03
"542","2009-02-26",6.3025
"543","2009-02-27",6.3375
"544","2009-03-02",5.9775
"545","2009-03-03",5.8925
"546","2009-03-04",6.13
"547","2009-03-05",5.94
"548","2009-03-06",5.8875
"549","2009-03-09",5.6825
"550","2009-03-10",5.955
"551","2009-03-11",5.815
"552","2009-03-12",5.9125
"553","2009-03-13",6.1125
"554","2009-03-16",6.19
"555","2009-03-17",6.43
"556","2009-03-18",6.5875
"557","2009-03-19",6.535
"558","2009-03-20",6.45
"559","2009-03-23",6.7675
"560","2009-03-24",6.6875
"561","2009-03-25",6.7975
"562","2009-03-26",6.85
"563","2009-03-27",6.8775
"564","2009-03-30",6.625
"565","2009-03-31",6.59
"566","2009-04-01",6.71
"567","2009-04-02",6.96
"568","2009-04-03",6.87
"569","2009-04-06",7.01
"570","2009-04-07",6.9325
"571","2009-04-08",6.8825
"572","2009-04-09",6.1625
"573","2009-04-13",6.1075
"574","2009-04-14",5.935
"575","2009-04-15",5.9525
"576","2009-04-16",6.045
"577","2009-04-17",6.06
"578","2009-04-20",5.8175
"579","2009-04-21",5.87
"580","2009-04-22",5.855
"581","2009-04-23",5.8875
"582","2009-04-24",5.9475
"583","2009-04-27",5.79
"584","2009-04-28",5.8225
"585","2009-04-29",5.845
"586","2009-04-30",5.8125
"587","2009-05-01",5.8325
"588","2009-05-04",6
"589","2009-05-05",6.005
"590","2009-05-06",6.26
"591","2009-05-07",6.3825
"592","2009-05-08",6.5075
"593","2009-05-11",6.4025
"594","2009-05-12",6.4175
"595","2009-05-13",6.2475
"596","2009-05-14",6.38
"597","2009-05-15",6.1975
"598","2009-05-18",6.26
"599","2009-05-19",6.3925
"600","2009-05-20",6.51
"601","2009-05-21",6.6025
"602","2009-05-22",6.595
"603","2009-05-26",6.8625
"604","2009-05-27",6.835
"605","2009-05-28",6.865
"606","2009-05-29",7.105
"607","2009-06-01",7.17
"608","2009-06-02",7.2575
"609","2009-06-03",7.0875
"610","2009-06-04",7.175
"611","2009-06-05",7.0775
"612","2009-06-08",7.0425
"613","2009-06-09",7.065
"614","2009-06-10",6.9625
"615","2009-06-11",7.105
"616","2009-06-12",6.9125
"617","2009-06-15",6.6625
"618","2009-06-16",6.6125
"619","2009-06-17",6.56
"620","2009-06-18",6.5675
"621","2009-06-19",6.57
"622","2009-06-22",6.355
"623","2009-06-23",6.3675
"624","2009-06-24",6.445
"625","2009-06-25",6.4425
"626","2009-06-26",6.455
"627","2009-06-29",6.52
"628","2009-06-30",6.45
"629","2009-07-01",6.465
"630","2009-07-02",6.415
"631","2009-07-06",6.4675
"632","2009-07-07",6.2575
"633","2009-07-08",6.28
"634","2009-07-09",6.3075
"635","2009-07-10",6.235
"636","2009-07-13",6.29
"637","2009-07-14",6.315
"638","2009-07-15",6.485
"639","2009-07-16",6.625
"640","2009-07-17",6.565
"641","2009-07-20",6.6175
"642","2009-07-21",6.7675
"643","2009-07-22",6.76
"644","2009-07-23",7.0175
"645","2009-07-24",7.1
"646","2009-07-27",6.9475
"647","2009-07-28",6.7975
"648","2009-07-29",6.7175
"649","2009-07-30",6.785
"650","2009-07-31",6.855
"651","2009-08-03",7.12
"652","2009-08-04",7.1175
"653","2009-08-05",7.06
"654","2009-08-06",6.9275
"655","2009-08-07",7.305
"656","2009-08-10",7.2775
"657","2009-08-11",7.2075
"658","2009-08-12",7.4075
"659","2009-08-13",7.39
"660","2009-08-14",7.4425
"661","2009-08-17",7.2125
"662","2009-08-18",7.2125
"663","2009-08-19",7.235
"664","2009-08-20",7.315
"665","2009-08-21",7.4875
"666","2009-08-24",7.46
"667","2009-08-25",7.475
"668","2009-08-26",7.4
"669","2009-08-27",7.51
"670","2009-08-28",7.3925
"671","2009-08-31",7.3925
"672","2009-09-01",7.19
"673","2009-09-02",7.1525
"674","2009-09-03",7.2875
"675","2009-09-04",7.6125
"676","2009-09-08",7.69
"677","2009-09-09",7.6575
"678","2009-09-10",7.845
"679","2009-09-11",7.85
"680","2009-09-14",7.8425
"681","2009-09-15",7.9525
"682","2009-09-16",7.9725
"683","2009-09-17",7.8325
"684","2009-09-18",7.7575
"685","2009-09-21",7.61
"686","2009-09-22",7.5625
"687","2009-09-23",7.6525
"688","2009-09-24",7.48
"689","2009-09-25",7.435
"690","2009-09-28",7.5125
"691","2009-09-29",7.635
"692","2009-09-30",7.7725
"693","2009-10-01",7.485
"694","2009-10-02",7.4875
"695","2009-10-05",7.565
"696","2009-10-06",7.67
"697","2009-10-07",7.5525
"698","2009-10-08",7.6875
"699","2009-10-09",7.665
"700","2009-10-12",7.645
"701","2009-10-13",7.695
"702","2009-10-14",7.615
"703","2009-10-15",7.3925
"704","2009-10-16",7.4025
"705","2009-10-19",7.47
"706","2009-10-20",7.4225
"707","2009-10-21",7.3375
"708","2009-10-22",7.4325
"709","2009-10-23",7.3525
"710","2009-10-26",7.2825
"711","2009-10-27",7.295
"712","2009-10-28",7.165
"713","2009-10-29",7.265
"714","2009-10-30",7.3875
"715","2009-11-02",7.315
"716","2009-11-03",7.285
"717","2009-11-04",7.3625
"718","2009-11-05",7.4925
"719","2009-11-06",7.38
"720","2009-11-09",7.55
"721","2009-11-10",7.555
"722","2009-11-11",7.4875
"723","2009-11-12",7.3675
"724","2009-11-13",7.395
"725","2009-11-16",7.51
"726","2009-11-17",7.5125
"727","2009-11-18",7.5875
"728","2009-11-19",7.7375
"729","2009-11-20",7.7075
"730","2009-11-23",7.8225
"731","2009-11-24",7.8025
"732","2009-11-25",7.905
"733","2009-11-27",7.625
"734","2009-11-30",7.6575
"735","2009-12-01",7.8225
"736","2009-12-02",7.95
"737","2009-12-03",7.9575
"738","2009-12-04",7.905
"739","2009-12-07",8.0525
"740","2009-12-08",7.965
"741","2009-12-09",7.8025
"742","2009-12-10",7.735
"743","2009-12-11",7.495
"744","2009-12-14",7.325
"745","2009-12-15",7.32
"746","2009-12-16",7.495
"747","2009-12-17",7.4325
"748","2009-12-18",7.5175
"749","2009-12-21",7.61
"750","2009-12-22",7.5625
"751","2009-12-23",7.6725
"752","2009-12-24",7.6725
"753","2009-12-28",7.7325
"754","2009-12-29",7.7675
"755","2009-12-30",7.6875
"756","2009-12-31",7.7875
"757","2010-01-04",7.9175
"758","2010-01-05",7.92
"759","2010-01-06",7.87
"760","2010-01-07",7.83
"761","2010-01-08",7.95
"762","2010-01-11",7.975
"763","2010-01-12",7.9275
"764","2010-01-13",7.97
"765","2010-01-14",7.935
"766","2010-01-15",7.88
"767","2010-01-19",7.96
"768","2010-01-20",7.82
"769","2010-01-21",7.64
"770","2010-01-22",7.57
"771","2010-01-25",7.555
"772","2010-01-26",7.4925
"773","2010-01-27",7.515
"774","2010-01-28",7.5025
"775","2010-01-29",7.4675
"776","2010-02-01",7.4525
"777","2010-02-02",7.485
"778","2010-02-03",7.4175
"779","2010-02-04",7.2825
"780","2010-02-05",7.345
"781","2010-02-08",7.2925
"782","2010-02-09",7.445
"783","2010-02-10",7.5225
"784","2010-02-11",7.6825
"785","2010-02-12",7.595
"786","2010-02-16",7.75
"787","2010-02-17",7.7525
"788","2010-02-18",7.775
"789","2010-02-19",7.76
"790","2010-02-22",7.865
"791","2010-02-23",7.7325
"792","2010-02-24",7.755
"793","2010-02-25",7.7825
"794","2010-02-26",7.85
"795","2010-03-01",8.045
"796","2010-03-02",8.17
"797","2010-03-03",8.315
"798","2010-03-04",8.34
"799","2010-03-05",8.4325
"800","2010-03-08",8.5825
"801","2010-03-09",8.39
"802","2010-03-10",8.575
"803","2010-03-11",8.505
"804","2010-03-12",8.475
"805","2010-03-15",8.4575
"806","2010-03-16",8.495
"807","2010-03-17",8.535
"808","2010-03-18",8.515
"809","2010-03-19",8.7075
"810","2010-03-22",8.76
"811","2010-03-23",8.9175
"812","2010-03-24",8.85
"813","2010-03-25",8.77
"814","2010-03-26",8.735
"815","2010-03-29",8.8675
"816","2010-03-30",8.9275
"817","2010-03-31",8.955
"818","2010-04-01",9.04
"819","2010-04-05",9.1475
"820","2010-04-06",9.3075
"821","2010-04-07",9.32
"822","2010-04-08",9.1325
"823","2010-04-09",9.075
"824","2010-04-12",9.0825
"825","2010-04-13",9
"826","2010-04-14",9.09
"827","2010-04-15",9.045
"828","2010-04-16",8.8175
"829","2010-04-19",8.835
"830","2010-04-20",9.0675
"831","2010-04-21",9.0625
"832","2010-04-22",9.045
"833","2010-04-23",9.17
"834","2010-04-26",9.175
"835","2010-04-27",8.9875
"836","2010-04-28",8.9475
"837","2010-04-29",9.0025
"838","2010-04-30",8.8275
"839","2010-05-03",8.9725
"840","2010-05-04",8.7225
"841","2010-05-05",9.0025
"842","2010-05-06",8.86
"843","2010-05-07",8.9625
"844","2010-05-10",9.15
"845","2010-05-11",9.2475
"846","2010-05-12",9.315
"847","2010-05-13",9.27
"848","2010-05-14",9.3125
"849","2010-05-17",8.9675
"850","2010-05-18",9.0275
"851","2010-05-19",8.8925
"852","2010-05-20",8.5475
"853","2010-05-21",8.6025
"854","2010-05-24",8.5975
"855","2010-05-25",8.5725
"856","2010-05-26",8.4025
"857","2010-05-27",8.77
"858","2010-05-28",8.635
"859","2010-06-01",8.7325
"860","2010-06-02",9.0725
"861","2010-06-03",9.155
"862","2010-06-04",8.885
"863","2010-06-07",8.9375
"864","2010-06-08",8.855
"865","2010-06-09",8.795
"866","2010-06-10",8.8725
"867","2010-06-11",8.86
"868","2010-06-14",8.985
"869","2010-06-15",9.1425
"870","2010-06-16",9.1875
"871","2010-06-17",9.275
"872","2010-06-18",9.385
"873","2010-06-21",9.425
"874","2010-06-22",9.41
"875","2010-06-23",9.385
"876","2010-06-24",9.365
"877","2010-06-25",9.4425
"878","2010-06-28",9.4375
"879","2010-06-29",9.0825
"880","2010-06-30",9.05
"881","2010-07-01",9.1625
"882","2010-07-02",9.175
"883","2010-07-06",9.2125
"884","2010-07-07",9.285
"885","2010-07-08",9.43
"886","2010-07-09",9.545
"887","2010-07-12",9.51
"888","2010-07-13",9.64
"889","2010-07-14",9.565
"890","2010-07-15",9.635
"891","2010-07-16",9.375
"892","2010-07-19",9.465
"893","2010-07-20",9.5325
"894","2010-07-21",9.565
"895","2010-07-22",9.675
"896","2010-07-23",9.7225
"897","2010-07-26",9.74
"898","2010-07-27",9.59
"899","2010-07-28",9.4375
"900","2010-07-29",9.385
"901","2010-07-30",9.3975
"902","2010-08-02",9.5125
"903","2010-08-03",9.4825
"904","2010-08-04",9.4925
"905","2010-08-05",9.7
"906","2010-08-06",9.5625
"907","2010-08-09",9.7425
"908","2010-08-10",9.695
"909","2010-08-11",9.44
"910","2010-08-12",9.485
"911","2010-08-13",9.555
"912","2010-08-16",9.54
"913","2010-08-17",9.6825
"914","2010-08-18",9.7975
"915","2010-08-19",9.6475
"916","2010-08-20",9.6825
"917","2010-08-23",9.8325
"918","2010-08-24",10.0575
"919","2010-08-25",9.8475
"920","2010-08-26",9.8775
"921","2010-08-27",9.99
"922","2010-08-30",9.92
"923","2010-08-31",9.8275
"924","2010-09-01",9.9675
"925","2010-09-02",9.965
"926","2010-09-03",10.1425
"927","2010-09-07",10.22
"928","2010-09-08",10.015
"929","2010-09-09",9.95
"930","2010-09-10",9.9175
"931","2010-09-13",9.98
"932","2010-09-14",10.0525
"933","2010-09-15",10.085
"934","2010-09-16",10.045
"935","2010-09-17",10.115
"936","2010-09-20",10.23
"937","2010-09-21",10.1975
"938","2010-09-22",10.145
"939","2010-09-23",10.175
"940","2010-09-24",10.4075
"941","2010-09-27",10.4325
"942","2010-09-28",10.53
"943","2010-09-29",10.5975
"944","2010-09-30",10.5875
"945","2010-10-01",10.615
"946","2010-10-04",10.765
"947","2010-10-05",10.95
"948","2010-10-06",10.9125
"949","2010-10-07",10.89
"950","2010-10-08",11.015
"951","2010-10-11",10.97
"952","2010-10-12",11.15
"953","2010-10-13",11.0275
"954","2010-10-14",10.9025
"955","2010-10-15",10.8825
"956","2010-10-18",10.965
"957","2010-10-19",10.755
"958","2010-10-20",10.825
"959","2010-10-21",10.815
"960","2010-10-22",10.7475
"961","2010-10-25",11.045
"962","2010-10-26",10.53
"963","2010-10-27",10.5625
"964","2010-10-28",10.64
