"","date","EYEG"
"105","2015-07-15",216
"106","2015-07-16",177
"107","2015-07-17",185.25
"108","2015-07-20",205.5
"109","2015-07-21",255
"110","2015-07-22",300
"111","2015-07-23",300
"112","2015-07-24",307.5
"113","2015-07-27",276
"114","2015-07-28",180
"115","2015-07-29",207
"116","2015-07-30",207
"117","2015-07-31",107.25
"118","2015-08-03",100.5
"119","2015-08-04",97.650002
"120","2015-08-05",84.75
"121","2015-08-06",82.650002
"122","2015-08-07",79.800003
"123","2015-08-10",82.800003
"124","2015-08-11",77.25
"125","2015-08-12",67.800003
"126","2015-08-13",60.75
"127","2015-08-14",59.849998
"128","2015-08-17",69.449997
"129","2015-08-18",68.550003
"130","2015-08-19",62.924999
"131","2015-08-20",61.650002
"132","2015-08-21",62.549999
"133","2015-08-24",59.099998
"134","2015-08-25",58.950001
"135","2015-08-26",56.099998
"136","2015-08-27",56.099998
"137","2015-08-28",53.849998
"138","2015-08-31",56.25
"139","2015-09-01",57
"140","2015-09-02",53.849998
"141","2015-09-03",56.25
"142","2015-09-04",57.299999
"143","2015-09-08",65.849998
"144","2015-09-09",70.199997
"145","2015-09-10",66.75
"146","2015-09-11",63.599998
"147","2015-09-14",61.049999
"148","2015-09-15",58.5
"149","2015-09-16",59.400002
"150","2015-09-17",59.849998
"151","2015-09-18",57.299999
"152","2015-09-21",56.25
"153","2015-09-22",53.099998
"154","2015-09-23",50.549999
"155","2015-09-24",48.75
"156","2015-09-25",45.150002
"157","2015-09-28",42.974998
"158","2015-09-29",42.150002
"159","2015-09-30",42.75
"160","2015-10-01",45.299999
"161","2015-10-02",49.5
"162","2015-10-05",51.75
"163","2015-10-06",50.040001
"164","2015-10-07",50.25
"165","2015-10-08",51.75
"166","2015-10-09",48.599998
"167","2015-10-12",47.715
"168","2015-10-13",47.279999
"169","2015-10-14",45.360001
"170","2015-10-15",47.384998
"171","2015-10-16",50.099998
"172","2015-10-19",49.349998
"173","2015-10-20",49.650002
"174","2015-10-21",48
"175","2015-10-22",43.950001
"176","2015-10-23",40.814999
"177","2015-10-26",40.650002
"178","2015-10-27",40.650002
"179","2015-10-28",41.849998
"180","2015-10-29",39.75
"181","2015-10-30",39.75
"182","2015-11-02",39.450001
"183","2015-11-03",39.299999
"184","2015-11-04",39
"185","2015-11-05",61.650002
"186","2015-11-06",49.5
"187","2015-11-09",52.049999
"188","2015-11-10",46.650002
"189","2015-11-11",48.450001
"190","2015-11-12",56.549999
"191","2015-11-13",51.900002
"192","2015-11-16",53.099998
"193","2015-11-17",50.700001
"194","2015-11-18",45.900002
"195","2015-11-19",46.605
"196","2015-11-20",44.849998
"197","2015-11-23",43.799999
"198","2015-11-24",41.25
"199","2015-11-25",40.950001
"200","2015-11-27",44.849998
"201","2015-11-30",45.299999
"202","2015-12-01",45.615002
"203","2015-12-02",43.349998
"204","2015-12-03",42.299999
"205","2015-12-04",43.049999
"206","2015-12-07",41.084999
"207","2015-12-08",41.099998
"208","2015-12-09",42.900002
"209","2015-12-10",40.049999
"210","2015-12-11",39.450001
"211","2015-12-14",38.400002
"212","2015-12-15",38.700001
"213","2015-12-16",37.049999
"214","2015-12-17",39.630001
"215","2015-12-18",38.400002
"216","2015-12-21",37.650002
"217","2015-12-22",37.035
"218","2015-12-23",41.849998
"219","2015-12-24",39
"220","2015-12-28",44.549999
"221","2015-12-29",44.099998
"222","2015-12-30",42.599998
"223","2015-12-31",41.099998
"224","2016-01-04",39.66
"225","2016-01-05",41.099998
"226","2016-01-06",40.349998
"227","2016-01-07",37.799999
"228","2016-01-08",35.549999
"229","2016-01-11",30.6
"230","2016-01-12",30.75
"231","2016-01-13",24.450001
"232","2016-01-14",26.1
"233","2016-01-15",26.1
"234","2016-01-19",23.790001
"235","2016-01-20",24.75
"236","2016-01-21",24.299999
"237","2016-01-22",26.4
"238","2016-01-25",25.485001
"239","2016-01-26",25.35
"240","2016-01-27",25.5
"241","2016-01-28",25.35
"242","2016-01-29",25.5
"243","2016-02-01",52.799999
"244","2016-02-02",47.549999
"245","2016-02-03",46.5
"246","2016-02-04",42.450001
"247","2016-02-05",48.75
"248","2016-02-08",50.400002
"249","2016-02-09",48
"250","2016-02-10",46.349998
"251","2016-02-11",41.700001
"252","2016-02-12",40.799999
"253","2016-02-16",39.75
"254","2016-02-17",41.549999
"255","2016-02-18",42
"256","2016-02-19",44.099998
"257","2016-02-22",43.5
"258","2016-02-23",40.799999
"259","2016-02-24",43.799999
"260","2016-02-25",41.564999
"261","2016-02-26",45.599998
"262","2016-02-29",54
"263","2016-03-01",57.299999
"264","2016-03-02",61.650002
"265","2016-03-03",57.900002
"266","2016-03-04",57.450001
"267","2016-03-07",57
"268","2016-03-08",60.75
"269","2016-03-09",61.349998
"270","2016-03-10",58.200001
"271","2016-03-11",59.700001
"272","2016-03-14",54.299999
"273","2016-03-15",48.900002
"274","2016-03-16",48.75
"275","2016-03-17",49.5
"276","2016-03-18",48.900002
"277","2016-03-21",50.700001
"278","2016-03-22",48.75
"279","2016-03-23",46.200001
"280","2016-03-24",45.584999
"281","2016-03-28",45.75
"282","2016-03-29",45.900002
"283","2016-03-30",45.299999
"284","2016-03-31",46.200001
"285","2016-04-01",48.299999
"286","2016-04-04",44.849998
"287","2016-04-05",45.150002
"288","2016-04-06",45
"289","2016-04-07",52.650002
"290","2016-04-08",54.900002
"291","2016-04-11",50.564999
"292","2016-04-12",51.150002
"293","2016-04-13",50.099998
"294","2016-04-14",50.700001
"295","2016-04-15",50.400002
"296","2016-04-18",51.599998
"297","2016-04-19",49.349998
"298","2016-04-20",50.25
"299","2016-04-21",48.974998
"300","2016-04-22",48.75
"301","2016-04-25",48.450001
"302","2016-04-26",50.549999
"303","2016-04-27",50.25
"304","2016-04-28",50.549999
"305","2016-04-29",52.5
"306","2016-05-02",50.700001
"307","2016-05-03",49.950001
"308","2016-05-04",55.5
"309","2016-05-05",49.200001
"310","2016-05-06",46.950001
"311","2016-05-09",46.049999
"312","2016-05-10",46.349998
"313","2016-05-11",46.049999
"314","2016-05-12",45.299999
"315","2016-05-13",47.099998
"316","2016-05-16",46.950001
"317","2016-05-17",45.75
"318","2016-05-18",45.150002
"319","2016-05-19",45.75
"320","2016-05-20",46.650002
"321","2016-05-23",49.5
"322","2016-05-24",51.450001
"323","2016-05-25",56.099998
"324","2016-05-26",54.75
"325","2016-05-27",56.099998
"326","2016-05-31",56.25
"327","2016-06-01",51.599998
"328","2016-06-02",53.700001
"329","2016-06-03",51.299999
"330","2016-06-06",51.299999
"331","2016-06-07",48
"332","2016-06-08",48
"333","2016-06-09",46.799999
"334","2016-06-10",46.200001
"335","2016-06-13",45.599998
"336","2016-06-14",45.450001
"337","2016-06-15",48.75
"338","2016-06-16",49.049999
"339","2016-06-17",47.700001
"340","2016-06-20",46.650002
"341","2016-06-21",44.685001
"342","2016-06-22",45.540001
"343","2016-06-23",44.25
"344","2016-06-24",45.75
"345","2016-06-27",37.799999
"346","2016-06-28",38.849998
"347","2016-06-29",39.299999
"348","2016-06-30",38.849998
"349","2016-07-01",38.400002
"350","2016-07-05",38.549999
"351","2016-07-06",36.599998
"352","2016-07-07",36.75
"353","2016-07-08",36.599998
"354","2016-07-11",36.900002
"355","2016-07-12",37.200001
"356","2016-07-13",36.75
"357","2016-07-14",36.75
"358","2016-07-15",36.150002
"359","2016-07-18",36.299999
"360","2016-07-19",36.299999
"361","2016-07-20",36.599998
"362","2016-07-21",37.200001
"363","2016-07-22",36.900002
"364","2016-07-25",36
"365","2016-07-26",36.150002
"366","2016-07-27",34.950001
"367","2016-07-28",31.950001
"368","2016-07-29",30.299999
"369","2016-08-01",31.35
"370","2016-08-02",30.9
"371","2016-08-03",31.5
"372","2016-08-04",32.549999
"373","2016-08-05",31.35
"374","2016-08-08",31.799999
"375","2016-08-09",31.35
"376","2016-08-10",30.9
"377","2016-08-11",27.42
"378","2016-08-12",28.35
"379","2016-08-15",28.049999
"380","2016-08-16",27.9
"381","2016-08-17",27.450001
"382","2016-08-18",27.299999
"383","2016-08-19",26.25
"384","2016-08-22",26.85
"385","2016-08-23",27.450001
"386","2016-08-24",26.549999
"387","2016-08-25",26.85
"388","2016-08-26",26.25
"389","2016-08-29",26.25
"390","2016-08-30",26.25
"391","2016-08-31",26.549999
"392","2016-09-01",26.700001
"393","2016-09-02",26.4
"394","2016-09-06",26.85
"395","2016-09-07",26.4
"396","2016-09-08",26.700001
"397","2016-09-09",25.799999
"398","2016-09-12",25.200001
"399","2016-09-13",23.4
"400","2016-09-14",23.25
"401","2016-09-15",22.5
"402","2016-09-16",21.9
"403","2016-09-19",24.75
"404","2016-09-20",25.35
"405","2016-09-21",24.15
"406","2016-09-22",23.4
"407","2016-09-23",24.299999
"408","2016-09-26",24.855
"409","2016-09-27",24.450001
"410","2016-09-28",25.35
"411","2016-09-29",25.5
"412","2016-09-30",25.799999
"413","2016-10-03",26.1
"414","2016-10-04",25.950001
"415","2016-10-05",25.65
"416","2016-10-06",24.9
"417","2016-10-07",25.200001
"418","2016-10-10",25.35
"419","2016-10-11",24.6
"420","2016-10-12",23.25
"421","2016-10-13",24.299999
"422","2016-10-14",25.200001
"423","2016-10-17",24.75
"424","2016-10-18",24.15
"425","2016-10-19",24.299999
"426","2016-10-20",24.15
"427","2016-10-21",24.450001
"428","2016-10-24",24.299999
"429","2016-10-25",23.969999
"430","2016-10-26",24.360001
"431","2016-10-27",23.85
"432","2016-10-28",22.5
"433","2016-10-31",22.200001
"434","2016-11-01",22.275
"435","2016-11-02",21.299999
"436","2016-11-03",18.9
"437","2016-11-04",19.5
"438","2016-11-07",20.25
"439","2016-11-08",19.799999
"440","2016-11-09",21.299999
"441","2016-11-10",20.700001
"442","2016-11-11",21.450001
"443","2016-11-14",22.799999
"444","2016-11-15",21
"445","2016-11-16",21.9
"446","2016-11-17",21.75
"447","2016-11-18",22.65
"448","2016-11-21",26.85
"449","2016-11-22",25.799999
"450","2016-11-23",25.799999
"451","2016-11-25",25.200001
"452","2016-11-28",25.35
"453","2016-11-29",27.75
"454","2016-11-30",25.5
"455","2016-12-01",24.299999
"456","2016-12-02",24.450001
"457","2016-12-05",26.85
"458","2016-12-06",25.35
"459","2016-12-07",25.5
"460","2016-12-08",24.15
"461","2016-12-09",25.799999
"462","2016-12-12",25.799999
"463","2016-12-13",25.799999
"464","2016-12-14",26.1
"465","2016-12-15",25.65
"466","2016-12-16",26.25
"467","2016-12-19",26.700001
"468","2016-12-20",27.450001
"469","2016-12-21",25.395
"470","2016-12-22",25.35
"471","2016-12-23",25.200001
"472","2016-12-27",25.950001
"473","2016-12-28",25.799999
"474","2016-12-29",25.049999
"475","2016-12-30",24.450001
"476","2017-01-03",25.200001
"477","2017-01-04",24.15
"478","2017-01-05",23.85
"479","2017-01-06",24
"480","2017-01-09",24.299999
"481","2017-01-10",23.700001
"482","2017-01-11",23.549999
"483","2017-01-12",22.799999
"484","2017-01-13",23.4
"485","2017-01-17",22.65
"486","2017-01-18",23.549999
"487","2017-01-19",24.6
"488","2017-01-20",24.15
"489","2017-01-23",25.35
"490","2017-01-24",24.15
"491","2017-01-25",24.299999
"492","2017-01-26",24.6
"493","2017-01-27",24.450001
"494","2017-01-30",26.85
"495","2017-01-31",22.995001
"496","2017-02-01",23.700001
"497","2017-02-02",24
"498","2017-02-03",23.85
"499","2017-02-06",22.799999
"500","2017-02-07",23.700001
"501","2017-02-08",23.85
"502","2017-02-09",24.75
"503","2017-02-10",24.450001
"504","2017-02-13",24.9
"505","2017-02-14",24.75
"506","2017-02-15",25.200001
"507","2017-02-16",24.9
"508","2017-02-17",24.6
"509","2017-02-21",55.5
"510","2017-02-22",37.950001
"511","2017-02-23",42.150002
"512","2017-02-24",42.75
"513","2017-02-27",39.150002
"514","2017-02-28",39.900002
"515","2017-03-01",41.25
"516","2017-03-02",39.75
"517","2017-03-03",43.799999
"518","2017-03-06",43.650002
"519","2017-03-07",41.700001
"520","2017-03-08",38.700001
"521","2017-03-09",38.400002
"522","2017-03-10",40.200001
"523","2017-03-13",40.5
"524","2017-03-14",39.150002
"525","2017-03-15",38.549999
"526","2017-03-16",36.450001
"527","2017-03-17",36.299999
"528","2017-03-20",36.66
"529","2017-03-21",35.400002
"530","2017-03-22",34.049999
"531","2017-03-23",33.599998
"532","2017-03-24",32.849998
"533","2017-03-27",35.099998
"534","2017-03-28",37.5
"535","2017-03-29",36.75
"536","2017-03-30",36.450001
"537","2017-03-31",38.25
"538","2017-04-03",36.900002
"539","2017-04-04",36.450001
"540","2017-04-05",35.549999
"541","2017-04-06",34.799999
"542","2017-04-07",34.200001
"543","2017-04-10",34.200001
"544","2017-04-11",34.650002
"545","2017-04-12",33.299999
"546","2017-04-13",33.75
"547","2017-04-17",33.299999
"548","2017-04-18",31.799999
"549","2017-04-19",30.75
"550","2017-04-20",31.799999
"551","2017-04-21",31.35
"552","2017-04-24",29.85
"553","2017-04-25",31.049999
"554","2017-04-26",30.299999
"555","2017-04-27",29.85
"556","2017-04-28",29.4
"557","2017-05-01",29.549999
"558","2017-05-02",28.799999
"559","2017-05-03",29.01
"560","2017-05-04",28.049999
"561","2017-05-05",30.795
"562","2017-05-08",28.35
"563","2017-05-09",27
"564","2017-05-10",27
"565","2017-05-11",27.299999
"566","2017-05-12",27.15
"567","2017-05-15",27.75
"568","2017-05-16",28.799999
"569","2017-05-17",28.200001
"570","2017-05-18",27
"571","2017-05-19",27.299999
"572","2017-05-22",28.200001
"573","2017-05-23",27
"574","2017-05-24",27.299999
"575","2017-05-25",29.25
"576","2017-05-26",29.85
"577","2017-05-30",28.950001
"578","2017-05-31",28.35
"579","2017-06-01",28.200001
"580","2017-06-02",28.799999
"581","2017-06-05",29.4
"582","2017-06-06",28.35
"583","2017-06-07",27
"584","2017-06-08",25.200001
"585","2017-06-09",20.85
"586","2017-06-12",19.5
"587","2017-06-13",18.75
"588","2017-06-14",19.184999
"589","2017-06-15",19.5
"590","2017-06-16",19.65
"591","2017-06-19",19.35
"592","2017-06-20",19.65
"593","2017-06-21",20.25
"594","2017-06-22",19.950001
"595","2017-06-23",19.5
"596","2017-06-26",20.25
"597","2017-06-27",19.950001
"598","2017-06-28",19.5
"599","2017-06-29",20.25
"600","2017-06-30",20.549999
"601","2017-07-03",20.700001
"602","2017-07-05",21
"603","2017-07-06",21
"604","2017-07-07",20.700001
"605","2017-07-10",20.25
"606","2017-07-11",19.799999
"607","2017-07-12",20.25
"608","2017-07-13",20.1
"609","2017-07-14",20.25
"610","2017-07-17",20.1
"611","2017-07-18",19.799999
"612","2017-07-19",20.1
"613","2017-07-20",20.700001
"614","2017-07-21",21
"615","2017-07-24",21.299999
"616","2017-07-25",20.700001
"617","2017-07-26",21
"618","2017-07-27",20.700001
"619","2017-07-28",20.4
"620","2017-07-31",20.1
"621","2017-08-01",18.299999
"622","2017-08-02",18
"623","2017-08-03",17.549999
"624","2017-08-04",17.1
"625","2017-08-07",17.1
"626","2017-08-08",16.65
"627","2017-08-09",16.799999
"628","2017-08-10",14.85
"629","2017-08-11",15.45
"630","2017-08-14",14.7
"631","2017-08-15",14.175
"632","2017-08-16",14.25
"633","2017-08-17",13.95
"634","2017-08-18",15.3
"635","2017-08-21",14.325
"636","2017-08-22",14.505
"637","2017-08-23",14.4
"638","2017-08-24",15
"639","2017-08-25",15.9
"640","2017-08-28",15.6
"641","2017-08-29",15.45
"642","2017-08-30",15
"643","2017-08-31",14.85
"644","2017-09-01",15.3
"645","2017-09-05",17.85
"646","2017-09-06",17.1
"647","2017-09-07",17.1
"648","2017-09-08",16.950001
"649","2017-09-11",16.799999
"650","2017-09-12",17.700001
"651","2017-09-13",18
"652","2017-09-14",18.450001
"653","2017-09-15",18.299999
"654","2017-09-18",17.25
"655","2017-09-19",17.4
"656","2017-09-20",17.700001
"657","2017-09-21",16.65
"658","2017-09-22",17.549999
"659","2017-09-25",17.4
"660","2017-09-26",16.35
"661","2017-09-27",17.1
"662","2017-09-28",17.4
"663","2017-09-29",17.549999
"664","2017-10-02",17.85
"665","2017-10-03",18.6
"666","2017-10-04",18.299999
"667","2017-10-05",18.15
"668","2017-10-06",18.299999
"669","2017-10-09",17.85
"670","2017-10-10",17.82
"671","2017-10-11",18.15
"672","2017-10-12",17.4
"673","2017-10-13",16.799999
"674","2017-10-16",16.5
"675","2017-10-17",16.35
"676","2017-10-18",16.65
"677","2017-10-19",16.620001
"678","2017-10-20",16.35
"679","2017-10-23",15.78
"680","2017-10-24",15.9
"681","2017-10-25",15.15
"682","2017-10-26",15.6
"683","2017-10-27",16.35
"684","2017-10-30",16.799999
"685","2017-10-31",16.545
"686","2017-11-01",16.455
"687","2017-11-02",16.200001
"688","2017-11-03",17.115
"689","2017-11-06",17.955
"690","2017-11-07",16.950001
"691","2017-11-08",17.700001
"692","2017-11-09",17.25
"693","2017-11-10",16.799999
"694","2017-11-13",16.35
"695","2017-11-14",15.975
"696","2017-11-15",16.35
"697","2017-11-16",15.975
"698","2017-11-17",16.35
"699","2017-11-20",16.35
"700","2017-11-21",16.200001
"701","2017-11-22",16.049999
"702","2017-11-24",16.200001
"703","2017-11-27",15.9
"704","2017-11-28",16.5
"705","2017-11-29",16.905001
"706","2017-11-30",16.200001
"707","2017-12-01",18.195
"708","2017-12-04",19.200001
"709","2017-12-05",17.700001
"710","2017-12-06",17.549999
"711","2017-12-07",17.4
"712","2017-12-08",17.4
"713","2017-12-11",18.75
"714","2017-12-12",18.674999
"715","2017-12-13",18.165001
"716","2017-12-14",18.105
"717","2017-12-15",19.049999
"718","2017-12-18",18.315001
"719","2017-12-19",18.9
"720","2017-12-20",18.15
"721","2017-12-21",18.75
"722","2017-12-22",18.299999
"723","2017-12-26",17.625
"724","2017-12-27",17.85
"725","2017-12-28",16.5
"726","2017-12-29",16.049999
"727","2018-01-02",16.799999
"728","2018-01-03",16.200001
"729","2018-01-04",16.77
"730","2018-01-05",16.799999
"731","2018-01-08",16.905001
"732","2018-01-09",18.15
"733","2018-01-10",18.6
"734","2018-01-11",19.5
"735","2018-01-12",18.915001
"736","2018-01-16",18.75
"737","2018-01-17",18.6
"738","2018-01-18",18
"739","2018-01-19",17.85
"740","2018-01-22",18.540001
"741","2018-01-23",18.450001
"742","2018-01-24",18.299999
"743","2018-01-25",18
"744","2018-01-26",17.4
"745","2018-01-29",17.700001
"746","2018-01-30",16.5
"747","2018-01-31",15.6
"748","2018-02-01",15.6
"749","2018-02-02",15.45
"750","2018-02-05",9.03
"751","2018-02-06",9.75
"752","2018-02-07",10.95
"753","2018-02-08",10.2
"754","2018-02-09",10.125
"755","2018-02-12",10.35
"756","2018-02-13",10.2
"757","2018-02-14",9.9
"758","2018-02-15",9
"759","2018-02-16",9.57
"760","2018-02-20",8.85
"761","2018-02-21",8.97
"762","2018-02-22",8.97
"763","2018-02-23",8.82
"764","2018-02-26",9.06
"765","2018-02-27",8.7
"766","2018-02-28",8.55
"767","2018-03-01",8.85
"768","2018-03-02",8.925
"769","2018-03-05",8.655
"770","2018-03-06",8.25
"771","2018-03-07",8.175
"772","2018-03-08",8.7
"773","2018-03-09",8.58
"774","2018-03-12",9
"775","2018-03-13",9.6
"776","2018-03-14",9.39
"777","2018-03-15",9.09
"778","2018-03-16",9.15
"779","2018-03-19",8.25
"780","2018-03-20",8.1
"781","2018-03-21",7.65
"782","2018-03-22",7.23
"783","2018-03-23",6.9
"784","2018-03-26",5.97
"785","2018-03-27",6
"786","2018-03-28",5.7
"787","2018-03-29",5.7
"788","2018-04-02",5.28
"789","2018-04-03",5.475
"790","2018-04-04",5.475
"791","2018-04-05",5.85
"792","2018-04-06",7.05
"793","2018-04-09",5.685
"794","2018-04-10",4.95
"795","2018-04-11",6.195
"796","2018-04-12",5.745
"797","2018-04-13",5.325
"798","2018-04-16",6
"799","2018-04-17",7.35
"800","2018-04-18",7.35
"801","2018-04-19",7.35
"802","2018-04-20",8.07
"803","2018-04-23",8.715
"804","2018-04-24",8.58
"805","2018-04-25",8.025
"806","2018-04-26",8.295
"807","2018-04-27",8.475
"808","2018-04-30",7.935
"809","2018-05-01",7.845
"810","2018-05-02",7.365
"811","2018-05-03",6.915
"812","2018-05-04",7.08
"813","2018-05-07",7.155
"814","2018-05-08",7.275
"815","2018-05-09",7.425
"816","2018-05-10",8.25
"817","2018-05-11",7.95
"818","2018-05-14",8.325
"819","2018-05-15",8.775
"820","2018-05-16",9.45
"821","2018-05-17",8.85
"822","2018-05-18",9.375
"823","2018-05-21",9.345
"824","2018-05-22",9.36
"825","2018-05-23",9.42
"826","2018-05-24",9.24
"827","2018-05-25",8.85
"828","2018-05-29",8.55
"829","2018-05-30",8.565
"830","2018-05-31",8.43
"831","2018-06-01",8.52
"832","2018-06-04",8.235
"833","2018-06-05",8.1
"834","2018-06-06",8.175
"835","2018-06-07",7.95
"836","2018-06-08",8.265
"837","2018-06-11",8.25
"838","2018-06-12",8.175
"839","2018-06-13",8.145
"840","2018-06-14",8.85
"841","2018-06-15",8.865
"842","2018-06-18",8.46
"843","2018-06-19",8.4
"844","2018-06-20",8.7
"845","2018-06-21",8.55
"846","2018-06-22",8.4
"847","2018-06-25",8.28
"848","2018-06-26",8.025
"849","2018-06-27",8.4
"850","2018-06-28",7.89
"851","2018-06-29",7.95
"852","2018-07-02",7.65
"853","2018-07-03",7.455
"854","2018-07-05",7.905
"855","2018-07-06",8.685
"856","2018-07-09",8.985
"857","2018-07-10",8.475
"858","2018-07-11",8.445
"859","2018-07-12",8.7
"860","2018-07-13",8.52
"861","2018-07-16",8.325
"862","2018-07-17",8.145
"863","2018-07-18",8.1
"864","2018-07-19",9.15
"865","2018-07-20",8.985
"866","2018-07-23",8.925
"867","2018-07-24",9.45
"868","2018-07-25",8.925
"869","2018-07-26",8.235
"870","2018-07-27",8.505
"871","2018-07-30",7.95
"872","2018-07-31",7.995
"873","2018-08-01",7.935
"874","2018-08-02",8.025
"875","2018-08-03",8.37
"876","2018-08-06",8.505
"877","2018-08-07",7.8
"878","2018-08-08",7.965
"879","2018-08-09",7.8
"880","2018-08-10",7.77
"881","2018-08-13",7.755
"882","2018-08-14",7.8
"883","2018-08-15",7.95
"884","2018-08-16",8.025
"885","2018-08-17",8.01
"886","2018-08-20",8.1
"887","2018-08-21",8.145
"888","2018-08-22",8.325
"889","2018-08-23",8.4
"890","2018-08-24",8.145
"891","2018-08-27",8.325
"892","2018-08-28",8.13
"893","2018-08-29",8.475
"894","2018-08-30",8.19
"895","2018-08-31",8.4
"896","2018-09-04",7.2
"897","2018-09-05",6.45
"898","2018-09-06",6.45
"899","2018-09-07",5.835
"900","2018-09-10",5.955
"901","2018-09-11",5.655
"902","2018-09-12",5.25
"903","2018-09-13",5.7
"904","2018-09-14",5.505
"905","2018-09-17",5.55
"906","2018-09-18",5.22
"907","2018-09-19",5.235
"908","2018-09-20",5.295
"909","2018-09-21",5.205
"910","2018-09-24",5.25
"911","2018-09-25",5.22
"912","2018-09-26",5.145
"913","2018-09-27",5.475
"914","2018-09-28",4.65
"915","2018-10-01",5.025
"916","2018-10-02",6.3
"917","2018-10-03",6.405
"918","2018-10-04",6.9
"919","2018-10-05",6.195
"920","2018-10-08",5.82
"921","2018-10-09",6.285
"922","2018-10-10",5.715
"923","2018-10-11",6
"924","2018-10-12",5.865
"925","2018-10-15",5.97
"926","2018-10-16",6.24
"927","2018-10-17",6.435
"928","2018-10-18",6.39
"929","2018-10-19",5.7
"930","2018-10-22",5.67
"931","2018-10-23",5.235
"932","2018-10-24",4.5
"933","2018-10-25",4.32
"934","2018-10-26",4.305
"935","2018-10-29",4.545
"936","2018-10-30",4.2
"937","2018-10-31",4.65
"938","2018-11-01",5.01
"939","2018-11-02",5.385
"940","2018-11-05",5.4
"941","2018-11-06",5.19
"942","2018-11-07",4.935
"943","2018-11-08",4.725
"944","2018-11-09",4.8
"945","2018-11-12",4.68
"946","2018-11-13",6.3
"947","2018-11-14",6.45
"948","2018-11-15",7.125
"949","2018-11-16",7.2
"950","2018-11-19",7.905
"951","2018-11-20",7.95
"952","2018-11-21",8.55
"953","2018-11-23",8.115
"954","2018-11-26",8.55
"955","2018-11-27",8.385
"956","2018-11-28",7.965
"957","2018-11-29",7.875
"958","2018-11-30",7.59
"959","2018-12-03",7.725
"960","2018-12-04",7.275
"961","2018-12-06",6.9
"962","2018-12-07",6.3
"963","2018-12-10",6.3
"964","2018-12-11",6
"965","2018-12-12",7.695
"966","2018-12-13",7.5
"967","2018-12-14",7.95
"968","2018-12-17",7.725
"969","2018-12-18",7.245
"970","2018-12-19",7.425
"971","2018-12-20",7.83
"972","2018-12-21",7.2
"973","2018-12-24",6.735
"974","2018-12-26",6.72
"975","2018-12-27",6.555
"976","2018-12-28",7.155
"977","2018-12-31",6.975
"978","2019-01-02",7.05
"979","2019-01-03",7.05
"980","2019-01-04",7.95
"981","2019-01-07",7.785
"982","2019-01-08",7.59
"983","2019-01-09",7.935
