"","date","ARC"
"99","2007-05-24",29.870001
"100","2007-05-25",29.940001
"101","2007-05-29",29.77
"102","2007-05-30",30.48
"103","2007-05-31",30.799999
"104","2007-06-01",30.799999
"105","2007-06-04",30.690001
"106","2007-06-05",30.49
"107","2007-06-06",29.969999
"108","2007-06-07",29.42
"109","2007-06-08",30
"110","2007-06-11",29.92
"111","2007-06-12",29.940001
"112","2007-06-13",29.93
"113","2007-06-14",30.030001
"114","2007-06-15",30.379999
"115","2007-06-18",30.68
"116","2007-06-19",31.709999
"117","2007-06-20",30.82
"118","2007-06-21",30.950001
"119","2007-06-22",30.76
"120","2007-06-25",31.02
"121","2007-06-26",31.190001
"122","2007-06-27",31.91
"123","2007-06-28",31.15
"124","2007-06-29",30.790001
"125","2007-07-02",31
"126","2007-07-03",31.08
"127","2007-07-05",31.02
"128","2007-07-06",30.99
"129","2007-07-09",30.83
"130","2007-07-10",30.17
"131","2007-07-11",30.469999
"132","2007-07-12",31.1
"133","2007-07-13",31.360001
"134","2007-07-16",30.92
"135","2007-07-17",30.85
"136","2007-07-18",30.719999
"137","2007-07-19",30.209999
"138","2007-07-20",29.459999
"139","2007-07-23",29.91
"140","2007-07-24",28.940001
"141","2007-07-25",29.27
"142","2007-07-26",28.82
"143","2007-07-27",27.870001
"144","2007-07-30",26.84
"145","2007-07-31",24.92
"146","2007-08-01",24.299999
"147","2007-08-02",25.23
"148","2007-08-03",23.51
"149","2007-08-06",23.389999
"150","2007-08-07",24.4
"151","2007-08-08",24.5
"152","2007-08-09",22.959999
"153","2007-08-10",23.59
"154","2007-08-13",24
"155","2007-08-14",23.040001
"156","2007-08-15",22
"157","2007-08-16",21.41
"158","2007-08-17",20.790001
"159","2007-08-20",21.02
"160","2007-08-21",21.15
"161","2007-08-22",22.209999
"162","2007-08-23",23.08
"163","2007-08-24",24.17
"164","2007-08-27",24.17
"165","2007-08-28",23.76
"166","2007-08-29",24.09
"167","2007-08-30",24.309999
"168","2007-08-31",24.43
"169","2007-09-04",24.02
"170","2007-09-05",24.17
"171","2007-09-06",24.280001
"172","2007-09-07",23.360001
"173","2007-09-10",22.129999
"174","2007-09-11",21.65
"175","2007-09-12",22.059999
"176","2007-09-13",21.65
"177","2007-09-14",21.280001
"178","2007-09-17",20.65
"179","2007-09-18",20.68
"180","2007-09-19",21.940001
"181","2007-09-20",21.26
"182","2007-09-21",21.059999
"183","2007-09-24",20.25
"184","2007-09-25",19.6
"185","2007-09-26",19.23
"186","2007-09-27",19.01
"187","2007-09-28",18.719999
"188","2007-10-01",18.4
"189","2007-10-02",19
"190","2007-10-03",18.91
"191","2007-10-04",19
"192","2007-10-05",20
"193","2007-10-08",20.610001
"194","2007-10-09",20.98
"195","2007-10-10",20.889999
"196","2007-10-11",20.299999
"197","2007-10-12",20.4
"198","2007-10-15",20.6
"199","2007-10-16",20.34
"200","2007-10-17",20.23
"201","2007-10-18",20.09
"202","2007-10-19",19.459999
"203","2007-10-22",19.879999
"204","2007-10-23",19.9
"205","2007-10-24",19.49
"206","2007-10-25",20.6
"207","2007-10-26",20.610001
"208","2007-10-29",20.6
"209","2007-10-30",20.469999
"210","2007-10-31",20.280001
"211","2007-11-01",18.93
"212","2007-11-02",16.49
"213","2007-11-05",16.4
"214","2007-11-06",16.379999
"215","2007-11-07",16.23
"216","2007-11-08",15.8
"217","2007-11-09",15.73
"218","2007-11-12",15.86
"219","2007-11-13",16
"220","2007-11-14",16.07
"221","2007-11-15",15.99
"222","2007-11-16",16.18
"223","2007-11-19",15.2
"224","2007-11-20",14.84
"225","2007-11-21",15
"226","2007-11-23",15.18
"227","2007-11-26",14.85
"228","2007-11-27",15.01
"229","2007-11-28",15.4
"230","2007-11-29",15.17
"231","2007-11-30",15.48
"232","2007-12-03",15.32
"233","2007-12-04",15.04
"234","2007-12-05",15.15
"235","2007-12-06",15.94
"236","2007-12-07",15.88
"237","2007-12-10",17.42
"238","2007-12-11",17.299999
"239","2007-12-12",17.25
"240","2007-12-13",17.389999
"241","2007-12-14",16.52
"242","2007-12-17",16.639999
"243","2007-12-18",16.91
"244","2007-12-19",17.08
"245","2007-12-20",16.950001
"246","2007-12-21",17.01
"247","2007-12-24",17.02
"248","2007-12-26",17.219999
"249","2007-12-27",16.309999
"250","2007-12-28",16.6
"251","2007-12-31",16.48
"252","2008-01-02",16.620001
"253","2008-01-03",15.82
"254","2008-01-04",15.33
"255","2008-01-07",15.83
"256","2008-01-08",14.82
"257","2008-01-09",15.55
"258","2008-01-10",15.49
"259","2008-01-11",15.15
"260","2008-01-14",15.68
"261","2008-01-15",15.02
"262","2008-01-16",15.48
"263","2008-01-17",14.82
"264","2008-01-18",14.5
"265","2008-01-22",14.57
"266","2008-01-23",15.72
"267","2008-01-24",16.5
"268","2008-01-25",16
"269","2008-01-28",16.219999
"270","2008-01-29",15.73
"271","2008-01-30",15.75
"272","2008-01-31",15.65
"273","2008-02-01",16.91
"274","2008-02-04",16.209999
"275","2008-02-05",15.39
"276","2008-02-06",15.22
"277","2008-02-07",15.38
"278","2008-02-08",14.75
"279","2008-02-11",14.86
"280","2008-02-12",14.84
"281","2008-02-13",16.15
"282","2008-02-14",15.45
"283","2008-02-15",15.37
"284","2008-02-19",16.059999
"285","2008-02-20",16.209999
"286","2008-02-21",16.219999
"287","2008-02-22",16.370001
"288","2008-02-25",16.83
"289","2008-02-26",16.799999
"290","2008-02-27",16.49
"291","2008-02-28",16.5
"292","2008-02-29",16.18
"293","2008-03-03",16.200001
"294","2008-03-04",16.25
"295","2008-03-05",16.200001
"296","2008-03-06",15.7
"297","2008-03-07",15.53
"298","2008-03-10",15.34
"299","2008-03-11",15.26
"300","2008-03-12",14.96
"301","2008-03-13",15.24
"302","2008-03-14",14.84
"303","2008-03-17",14.35
"304","2008-03-18",14.85
"305","2008-03-19",14.12
"306","2008-03-20",14.67
"307","2008-03-24",15.14
"308","2008-03-25",15.12
"309","2008-03-26",15.12
"310","2008-03-27",14.79
"311","2008-03-28",14.88
"312","2008-03-31",14.84
"313","2008-04-01",15.41
"314","2008-04-02",15.42
"315","2008-04-03",15.48
"316","2008-04-04",15.74
"317","2008-04-07",15.8
"318","2008-04-08",15.6
"319","2008-04-09",15.14
"320","2008-04-10",15
"321","2008-04-11",14.84
"322","2008-04-14",14.79
"323","2008-04-15",15.02
"324","2008-04-16",15.39
"325","2008-04-17",15.28
"326","2008-04-18",15.56
"327","2008-04-21",15.7
"328","2008-04-22",15.34
"329","2008-04-23",15.39
"330","2008-04-24",15.7
"331","2008-04-25",15.73
"332","2008-04-28",15.93
"333","2008-04-29",16.17
"334","2008-04-30",15.87
"335","2008-05-01",16.370001
"336","2008-05-02",16.440001
"337","2008-05-05",16.389999
"338","2008-05-06",16.799999
"339","2008-05-07",16.120001
"340","2008-05-08",16.18
"341","2008-05-09",19.18
"342","2008-05-12",19.190001
"343","2008-05-13",19.17
"344","2008-05-14",19.280001
"345","2008-05-15",19.799999
"346","2008-05-16",19.209999
"347","2008-05-19",19.129999
"348","2008-05-20",19.42
"349","2008-05-21",18.5
"350","2008-05-22",19.200001
"351","2008-05-23",18.690001
"352","2008-05-27",18.74
"353","2008-05-28",18.5
"354","2008-05-29",18.57
"355","2008-05-30",18.290001
"356","2008-06-02",18.190001
"357","2008-06-03",18.129999
"358","2008-06-04",18.959999
"359","2008-06-05",19.18
"360","2008-06-06",18.6
"361","2008-06-09",18.42
"362","2008-06-10",18.98
"363","2008-06-11",18.6
"364","2008-06-12",18.82
"365","2008-06-13",19.190001
"366","2008-06-16",19.35
"367","2008-06-17",18.969999
"368","2008-06-18",18.73
"369","2008-06-19",18.65
"370","2008-06-20",17.73
"371","2008-06-23",17.870001
"372","2008-06-24",17.030001
"373","2008-06-25",17.030001
"374","2008-06-26",17.08
"375","2008-06-27",17.209999
"376","2008-06-30",16.65
"377","2008-07-01",16.5
"378","2008-07-02",16.709999
"379","2008-07-03",16.690001
"380","2008-07-07",16.25
"381","2008-07-08",16.450001
"382","2008-07-09",16.15
"383","2008-07-10",16.209999
"384","2008-07-11",16.4
"385","2008-07-14",15.98
"386","2008-07-15",15.99
"387","2008-07-16",16.879999
"388","2008-07-17",17.08
"389","2008-07-18",16.98
"390","2008-07-21",17
"391","2008-07-22",17.02
"392","2008-07-23",17.030001
"393","2008-07-24",16.5
"394","2008-07-25",16.790001
"395","2008-07-28",15.95
"396","2008-07-29",16.860001
"397","2008-07-30",16.139999
"398","2008-07-31",16.01
"399","2008-08-01",16.51
"400","2008-08-04",16.9
"401","2008-08-05",17.01
"402","2008-08-06",17.139999
"403","2008-08-07",17.01
"404","2008-08-08",15.91
"405","2008-08-11",17.01
"406","2008-08-12",16.41
"407","2008-08-13",16.860001
"408","2008-08-14",16.98
"409","2008-08-15",17.25
"410","2008-08-18",17.280001
"411","2008-08-19",16.790001
"412","2008-08-20",16.57
"413","2008-08-21",16.190001
"414","2008-08-22",16.379999
"415","2008-08-25",16.35
"416","2008-08-26",16.700001
"417","2008-08-27",17.190001
"418","2008-08-28",18
"419","2008-08-29",17.709999
"420","2008-09-02",18.209999
"421","2008-09-03",18.540001
"422","2008-09-04",18.26
"423","2008-09-05",18.389999
"424","2008-09-08",18.65
"425","2008-09-09",18.120001
"426","2008-09-10",18.469999
"427","2008-09-11",18.6
"428","2008-09-12",18.540001
"429","2008-09-15",17.780001
"430","2008-09-16",18.48
"431","2008-09-17",17.690001
"432","2008-09-18",18.860001
"433","2008-09-19",19.379999
"434","2008-09-22",18.82
"435","2008-09-23",18.51
"436","2008-09-24",18.26
"437","2008-09-25",18.610001
"438","2008-09-26",17.01
"439","2008-09-29",16.559999
"440","2008-09-30",17.25
"441","2008-10-01",16.57
"442","2008-10-02",16.4
"443","2008-10-03",16.200001
"444","2008-10-06",15.77
"445","2008-10-07",15.34
"446","2008-10-08",14.19
"447","2008-10-09",13.41
"448","2008-10-10",11.5
"449","2008-10-13",11.99
"450","2008-10-14",11.34
"451","2008-10-15",10.05
"452","2008-10-16",11.01
"453","2008-10-17",10.25
"454","2008-10-20",10.6
"455","2008-10-21",10.27
"456","2008-10-22",10.01
"457","2008-10-23",9.33
"458","2008-10-24",9
"459","2008-10-27",8.84
"460","2008-10-28",9.47
"461","2008-10-29",9.69
"462","2008-10-30",10.14
"463","2008-10-31",10.64
"464","2008-11-03",10.71
"465","2008-11-04",11.22
"466","2008-11-05",10.87
"467","2008-11-06",10.12
"468","2008-11-07",10.81
"469","2008-11-10",10.44
"470","2008-11-11",10.46
"471","2008-11-12",9.84
"472","2008-11-13",10.33
"473","2008-11-14",9.22
"474","2008-11-17",9.1
"475","2008-11-18",9.01
"476","2008-11-19",7.8
"477","2008-11-20",7.24
"478","2008-11-21",6.87
"479","2008-11-24",7.37
"480","2008-11-25",7.27
"481","2008-11-26",7.84
"482","2008-11-28",7.83
"483","2008-12-01",7.18
"484","2008-12-02",7.79
"485","2008-12-03",7.84
"486","2008-12-04",7.49
"487","2008-12-05",7.58
"488","2008-12-08",7.63
"489","2008-12-09",7.43
"490","2008-12-10",7.49
"491","2008-12-11",7.13
"492","2008-12-12",7.57
"493","2008-12-15",7.26
"494","2008-12-16",7.51
"495","2008-12-17",7.38
"496","2008-12-18",7.54
"497","2008-12-19",7.51
"498","2008-12-22",6.93
"499","2008-12-23",6.68
"500","2008-12-24",6.61
"501","2008-12-26",6.7
"502","2008-12-29",6.55
"503","2008-12-30",6.81
"504","2008-12-31",6.9
"505","2009-01-02",6.97
"506","2009-01-05",7
"507","2009-01-06",7
"508","2009-01-07",7.1
"509","2009-01-08",7.02
"510","2009-01-09",6.93
"511","2009-01-12",6.68
"512","2009-01-13",6.63
"513","2009-01-14",6.31
"514","2009-01-15",6.42
"515","2009-01-16",6.73
"516","2009-01-20",6.68
"517","2009-01-21",6.83
"518","2009-01-22",6.48
"519","2009-01-23",6.34
"520","2009-01-26",6.46
"521","2009-01-27",6.56
"522","2009-01-28",6.6
"523","2009-01-29",6.46
"524","2009-01-30",6.08
"525","2009-02-02",6.41
"526","2009-02-03",6.26
"527","2009-02-04",5.9
"528","2009-02-05",5.83
"529","2009-02-06",6.33
"530","2009-02-09",6.38
"531","2009-02-10",6.16
"532","2009-02-11",6.32
"533","2009-02-12",6.44
"534","2009-02-13",6.33
"535","2009-02-17",6.2
"536","2009-02-18",6.21
"537","2009-02-19",6.2
"538","2009-02-20",6.15
"539","2009-02-23",5.57
"540","2009-02-24",4.34
"541","2009-02-25",3.85
"542","2009-02-26",3.89
"543","2009-02-27",3.9
"544","2009-03-02",3.69
"545","2009-03-03",3.56
"546","2009-03-04",3.43
"547","2009-03-05",3.16
"548","2009-03-06",2.86
"549","2009-03-09",2.91
"550","2009-03-10",2.96
"551","2009-03-11",2.81
"552","2009-03-12",2.92
"553","2009-03-13",2.94
"554","2009-03-16",2.93
"555","2009-03-17",3.17
"556","2009-03-18",3.28
"557","2009-03-19",3.51
"558","2009-03-20",3.36
"559","2009-03-23",3.73
"560","2009-03-24",3.48
"561","2009-03-25",3.64
"562","2009-03-26",3.8
"563","2009-03-27",3.7
"564","2009-03-30",3.54
"565","2009-03-31",3.54
"566","2009-04-01",3.62
"567","2009-04-02",4.04
"568","2009-04-03",4.45
"569","2009-04-06",4.22
"570","2009-04-07",4.15
"571","2009-04-08",4.24
"572","2009-04-09",4.76
"573","2009-04-13",4.78
"574","2009-04-14",4.45
"575","2009-04-15",4.73
"576","2009-04-16",5.11
"577","2009-04-17",5
"578","2009-04-20",4.63
"579","2009-04-21",4.85
"580","2009-04-22",5.17
"581","2009-04-23",5.44
"582","2009-04-24",5.44
"583","2009-04-27",5.56
"584","2009-04-28",5.74
"585","2009-04-29",6.34
"586","2009-04-30",6.45
"587","2009-05-01",6.71
"588","2009-05-04",6.94
"589","2009-05-05",6.64
"590","2009-05-06",6.26
"591","2009-05-07",6.4
"592","2009-05-08",8.15
"593","2009-05-11",8.13
"594","2009-05-12",8.17
"595","2009-05-13",7.76
"596","2009-05-14",8
"597","2009-05-15",7.85
"598","2009-05-18",8.09
"599","2009-05-19",8.21
"600","2009-05-20",8.18
"601","2009-05-21",8.2
"602","2009-05-22",8.12
"603","2009-05-26",8.6
"604","2009-05-27",8.51
"605","2009-05-28",8.66
"606","2009-05-29",8.71
"607","2009-06-01",9.56
"608","2009-06-02",9.88
"609","2009-06-03",9.58
"610","2009-06-04",9.66
"611","2009-06-05",10.11
"612","2009-06-08",9.92
"613","2009-06-09",9.99
"614","2009-06-10",9.7
"615","2009-06-11",9.67
"616","2009-06-12",9.76
"617","2009-06-15",9.47
"618","2009-06-16",8.92
"619","2009-06-17",9.08
"620","2009-06-18",9.09
"621","2009-06-19",8.98
"622","2009-06-22",8.18
"623","2009-06-23",7.92
"624","2009-06-24",8.21
"625","2009-06-25",8
"626","2009-06-26",8.43
"627","2009-06-29",8.33
"628","2009-06-30",8.32
"629","2009-07-01",8.71
"630","2009-07-02",8.07
"631","2009-07-06",7.86
"632","2009-07-07",7.75
"633","2009-07-08",7.86
"634","2009-07-09",7.69
"635","2009-07-10",7.75
"636","2009-07-13",7.44
"637","2009-07-14",7.53
"638","2009-07-15",8.21
"639","2009-07-16",8.21
"640","2009-07-17",7.99
"641","2009-07-20",7.92
"642","2009-07-21",7.82
"643","2009-07-22",7.73
"644","2009-07-23",7.76
"645","2009-07-24",7.82
"646","2009-07-27",8.16
"647","2009-07-28",8.45
"648","2009-07-29",8.34
"649","2009-07-30",8.63
"650","2009-07-31",8.65
"651","2009-08-03",9.22
"652","2009-08-04",9.57
"653","2009-08-05",9.54
"654","2009-08-06",9.7
"655","2009-08-07",10.11
"656","2009-08-10",9.77
"657","2009-08-11",9.52
"658","2009-08-12",9.71
"659","2009-08-13",9.75
"660","2009-08-14",9.11
"661","2009-08-17",8.72
"662","2009-08-18",9.03
"663","2009-08-19",8.96
"664","2009-08-20",9.28
"665","2009-08-21",9.63
"666","2009-08-24",9.31
"667","2009-08-25",9.32
"668","2009-08-26",9.35
"669","2009-08-27",9.33
"670","2009-08-28",9.3
"671","2009-08-31",9.14
"672","2009-09-01",8.75
"673","2009-09-02",8.53
"674","2009-09-03",8.53
"675","2009-09-04",8.79
"676","2009-09-08",8.71
"677","2009-09-09",9.14
"678","2009-09-10",9.39
"679","2009-09-11",9.31
"680","2009-09-14",9.5
"681","2009-09-15",9.54
"682","2009-09-16",9.51
"683","2009-09-17",9.43
"684","2009-09-18",9.63
"685","2009-09-21",9.56
"686","2009-09-22",9.9
"687","2009-09-23",9.52
"688","2009-09-24",9.14
"689","2009-09-25",9.16
"690","2009-09-28",9.61
"691","2009-09-29",9.53
"692","2009-09-30",9.52
"693","2009-10-01",9.34
"694","2009-10-02",9.36
"695","2009-10-05",9.73
"696","2009-10-06",7.97
"697","2009-10-07",7.41
"698","2009-10-08",7.34
"699","2009-10-09",7.02
"700","2009-10-12",7.13
"701","2009-10-13",7.09
"702","2009-10-14",7.25
"703","2009-10-15",7.3
"704","2009-10-16",7.24
"705","2009-10-19",7.3
"706","2009-10-20",7.2
"707","2009-10-21",7.03
"708","2009-10-22",6.99
"709","2009-10-23",6.78
"710","2009-10-26",6.59
"711","2009-10-27",6.51
"712","2009-10-28",6.11
"713","2009-10-29",6.01
"714","2009-10-30",6
"715","2009-11-02",5.75
"716","2009-11-03",5.75
"717","2009-11-04",5.56
"718","2009-11-05",5.7
"719","2009-11-06",6.26
"720","2009-11-09",6.22
"721","2009-11-10",6.1
"722","2009-11-11",6.17
"723","2009-11-12",6.1
"724","2009-11-13",6.15
"725","2009-11-16",6.28
"726","2009-11-17",6.19
"727","2009-11-18",5.95
"728","2009-11-19",5.89
"729","2009-11-20",5.92
"730","2009-11-23",6.09
"731","2009-11-24",6
"732","2009-11-25",5.87
"733","2009-11-27",5.69
"734","2009-11-30",5.56
"735","2009-12-01",5.69
"736","2009-12-02",5.7
"737","2009-12-03",5.57
"738","2009-12-04",5.65
"739","2009-12-07",5.75
"740","2009-12-08",5.62
"741","2009-12-09",5.65
"742","2009-12-10",5.54
"743","2009-12-11",5.86
"744","2009-12-14",6.16
"745","2009-12-15",6.13
"746","2009-12-16",6.34
"747","2009-12-17",6.38
"748","2009-12-18",6.36
"749","2009-12-21",6.65
"750","2009-12-22",6.74
"751","2009-12-23",6.91
"752","2009-12-24",7.06
"753","2009-12-28",6.91
"754","2009-12-29",7.2
"755","2009-12-30",7.06
"756","2009-12-31",7.01
"757","2010-01-04",7.35
"758","2010-01-05",7.34
"759","2010-01-06",7.4
"760","2010-01-07",7.34
"761","2010-01-08",7.39
"762","2010-01-11",7.45
"763","2010-01-12",7.31
"764","2010-01-13",7.35
"765","2010-01-14",7.22
"766","2010-01-15",6.78
"767","2010-01-19",7.1
"768","2010-01-20",6.89
"769","2010-01-21",6.59
"770","2010-01-22",6.53
"771","2010-01-25",6.57
"772","2010-01-26",6.6
"773","2010-01-27",6.72
"774","2010-01-28",7.21
"775","2010-01-29",7.03
"776","2010-02-01",7.11
"777","2010-02-02",7
"778","2010-02-03",7
"779","2010-02-04",6.79
"780","2010-02-05",6.78
"781","2010-02-08",6.67
"782","2010-02-09",6.84
"783","2010-02-10",6.75
"784","2010-02-11",6.85
"785","2010-02-12",6.87
"786","2010-02-16",7.17
"787","2010-02-17",7.17
"788","2010-02-18",7.26
"789","2010-02-19",7.14
"790","2010-02-22",7.32
"791","2010-02-23",7.14
"792","2010-02-24",7.22
"793","2010-02-25",7.29
"794","2010-02-26",7.16
"795","2010-03-01",7.28
"796","2010-03-02",7.24
"797","2010-03-03",7.22
"798","2010-03-04",7.3
"799","2010-03-05",7.4
"800","2010-03-08",7.66
"801","2010-03-09",7.77
"802","2010-03-10",7.88
"803","2010-03-11",7.79
"804","2010-03-12",7.75
"805","2010-03-15",7.84
"806","2010-03-16",7.98
"807","2010-03-17",8.07
"808","2010-03-18",8.09
"809","2010-03-19",7.96
"810","2010-03-22",8.1
"811","2010-03-23",8.02
"812","2010-03-24",8.02
"813","2010-03-25",8.18
"814","2010-03-26",8.29
"815","2010-03-29",8.27
"816","2010-03-30",9.07
"817","2010-03-31",8.97
"818","2010-04-01",9
"819","2010-04-05",9.15
"820","2010-04-06",9.14
"821","2010-04-07",9.18
"822","2010-04-08",9.3
"823","2010-04-09",9.44
"824","2010-04-12",9.57
"825","2010-04-13",9.76
"826","2010-04-14",10.27
"827","2010-04-15",10.41
"828","2010-04-16",10
"829","2010-04-19",9.89
"830","2010-04-20",9.92
"831","2010-04-21",10
"832","2010-04-22",10.3
"833","2010-04-23",10.79
"834","2010-04-26",10.87
"835","2010-04-27",10.57
"836","2010-04-28",9.99
"837","2010-04-29",10.31
"838","2010-04-30",9.99
"839","2010-05-03",10.19
"840","2010-05-04",9.81
"841","2010-05-05",9.68
"842","2010-05-06",9.55
"843","2010-05-07",9.61
"844","2010-05-10",10.24
"845","2010-05-11",10.34
"846","2010-05-12",10.63
"847","2010-05-13",10.42
"848","2010-05-14",10.13
"849","2010-05-17",10.13
"850","2010-05-18",9.83
"851","2010-05-19",9.69
"852","2010-05-20",9.15
"853","2010-05-21",9.27
"854","2010-05-24",9.3
"855","2010-05-25",9.13
"856","2010-05-26",9.19
"857","2010-05-27",9.86
"858","2010-05-28",9.59
"859","2010-06-01",9.3
"860","2010-06-02",9.85
"861","2010-06-03",9.97
"862","2010-06-04",8.96
"863","2010-06-07",8.61
"864","2010-06-08",8.51
"865","2010-06-09",8.52
"866","2010-06-10",8.98
"867","2010-06-11",8.96
"868","2010-06-14",8.63
"869","2010-06-15",9.31
"870","2010-06-16",9.42
"871","2010-06-17",9.44
"872","2010-06-18",9.22
"873","2010-06-21",9.09
"874","2010-06-22",9.07
"875","2010-06-23",9.05
"876","2010-06-24",8.68
"877","2010-06-25",9.15
"878","2010-06-28",9.24
"879","2010-06-29",8.8
"880","2010-06-30",8.73
"881","2010-07-01",8.67
"882","2010-07-02",8.46
"883","2010-07-06",8.19
"884","2010-07-07",8.42
"885","2010-07-08",8.81
"886","2010-07-09",8.71
"887","2010-07-12",8.52
"888","2010-07-13",8.79
"889","2010-07-14",8.68
"890","2010-07-15",8.53
"891","2010-07-16",8.12
"892","2010-07-19",8.21
"893","2010-07-20",8.44
"894","2010-07-21",8.22
"895","2010-07-22",8.64
"896","2010-07-23",9.13
"897","2010-07-26",9.41
"898","2010-07-27",9.33
"899","2010-07-28",9.05
"900","2010-07-29",9.02
"901","2010-07-30",8.9
"902","2010-08-02",9.02
"903","2010-08-03",8.88
"904","2010-08-04",8.82
"905","2010-08-05",8.69
"906","2010-08-06",8.5
"907","2010-08-09",8.52
"908","2010-08-10",8.25
"909","2010-08-11",7.88
"910","2010-08-12",7.78
"911","2010-08-13",7.48
"912","2010-08-16",7.52
"913","2010-08-17",7.66
"914","2010-08-18",7.69
"915","2010-08-19",7.25
"916","2010-08-20",7.24
"917","2010-08-23",7.13
"918","2010-08-24",6.92
"919","2010-08-25",6.92
"920","2010-08-26",6.83
"921","2010-08-27",6.97
"922","2010-08-30",6.68
"923","2010-08-31",6.6
"924","2010-09-01",6.86
"925","2010-09-02",6.85
"926","2010-09-03",6.97
"927","2010-09-07",6.73
"928","2010-09-08",6.83
"929","2010-09-09",6.82
"930","2010-09-10",6.9
"931","2010-09-13",7.23
"932","2010-09-14",7.21
"933","2010-09-15",7.24
"934","2010-09-16",7.33
"935","2010-09-17",7.35
"936","2010-09-20",7.61
"937","2010-09-21",7.55
"938","2010-09-22",7.41
"939","2010-09-23",7.35
"940","2010-09-24",7.72
"941","2010-09-27",7.52
"942","2010-09-28",7.82
"943","2010-09-29",7.83
"944","2010-09-30",7.85
"945","2010-10-01",7.77
"946","2010-10-04",7.67
"947","2010-10-05",7.9
"948","2010-10-06",7.89
"949","2010-10-07",7.86
"950","2010-10-08",7.88
"951","2010-10-11",6.54
"952","2010-10-12",6.57
"953","2010-10-13",6.71
"954","2010-10-14",6.79
"955","2010-10-15",7
"956","2010-10-18",7.19
"957","2010-10-19",6.96
"958","2010-10-20",7.17
"959","2010-10-21",7.11
"960","2010-10-22",7.17
"961","2010-10-25",7.25
"962","2010-10-26",7.17
"963","2010-10-27",7.18
"964","2010-10-28",7.07
"965","2010-10-29",7.12
"966","2010-11-01",7.06
"967","2010-11-02",7.29
"968","2010-11-03",7.42
"969","2010-11-04",7.74
"970","2010-11-05",7.66
"971","2010-11-08",7.61
"972","2010-11-09",7.48
"973","2010-11-10",7.56
"974","2010-11-11",7.5
"975","2010-11-12",7.4
"976","2010-11-15",7.51
"977","2010-11-16",7.39
"978","2010-11-17",7.15
"979","2010-11-18",7.22
"980","2010-11-19",7.21
"981","2010-11-22",7.18
"982","2010-11-23",7.17
"983","2010-11-24",7.35
"984","2010-11-26",7.25
"985","2010-11-29",7.2
"986","2010-11-30",7.03
"987","2010-12-01",7.14
"988","2010-12-02",7.14
"989","2010-12-03",7.03
"990","2010-12-06",6.99
"991","2010-12-07",6.99
