"","date","FOSL"
"122","2007-06-27",30.57
"123","2007-06-28",30.200001
"124","2007-06-29",29.49
"125","2007-07-02",30.030001
"126","2007-07-03",29.870001
"127","2007-07-05",30.049999
"128","2007-07-06",30.120001
"129","2007-07-09",30.09
"130","2007-07-10",29.41
"131","2007-07-11",29.34
"132","2007-07-12",30.01
"133","2007-07-13",29.6
"134","2007-07-16",29.59
"135","2007-07-17",29.59
"136","2007-07-18",29.16
"137","2007-07-19",29.459999
"138","2007-07-20",27.959999
"139","2007-07-23",27.99
"140","2007-07-24",27.59
"141","2007-07-25",27.42
"142","2007-07-26",27
"143","2007-07-27",26.73
"144","2007-07-30",26
"145","2007-07-31",25.549999
"146","2007-08-01",25.66
"147","2007-08-02",25.690001
"148","2007-08-03",24.889999
"149","2007-08-06",25.33
"150","2007-08-07",25.530001
"151","2007-08-08",26.99
"152","2007-08-09",26.27
"153","2007-08-10",27.370001
"154","2007-08-13",28.040001
"155","2007-08-14",29.459999
"156","2007-08-15",31.15
"157","2007-08-16",31.129999
"158","2007-08-17",31.98
"159","2007-08-20",32.779999
"160","2007-08-21",33.150002
"161","2007-08-22",34.279999
"162","2007-08-23",33.619999
"163","2007-08-24",34.02
"164","2007-08-27",33.669998
"165","2007-08-28",32.18
"166","2007-08-29",33.209999
"167","2007-08-30",32.900002
"168","2007-08-31",33.509998
"169","2007-09-04",35.049999
"170","2007-09-05",34.889999
"171","2007-09-06",36.419998
"172","2007-09-07",34.860001
"173","2007-09-10",35.02
"174","2007-09-11",36.389999
"175","2007-09-12",37.110001
"176","2007-09-13",37.299999
"177","2007-09-14",36.099998
"178","2007-09-17",36
"179","2007-09-18",37.419998
"180","2007-09-19",36.860001
"181","2007-09-20",36.720001
"182","2007-09-21",37.439999
"183","2007-09-24",36.880001
"184","2007-09-25",37.540001
"185","2007-09-26",38.169998
"186","2007-09-27",38.459999
"187","2007-09-28",37.360001
"188","2007-10-01",38.5
"189","2007-10-02",38.040001
"190","2007-10-03",38.48
"191","2007-10-04",38.689999
"192","2007-10-05",39
"193","2007-10-08",38.66
"194","2007-10-09",38.599998
"195","2007-10-10",38.759998
"196","2007-10-11",38.07
"197","2007-10-12",39.009998
"198","2007-10-15",37.639999
"199","2007-10-16",38.27
"200","2007-10-17",37.799999
"201","2007-10-18",37.150002
"202","2007-10-19",36.169998
"203","2007-10-22",37
"204","2007-10-23",37.360001
"205","2007-10-24",36.799999
"206","2007-10-25",36.57
"207","2007-10-26",37.349998
"208","2007-10-29",37.810001
"209","2007-10-30",37.5
"210","2007-10-31",37.560001
"211","2007-11-01",35.299999
"212","2007-11-02",35.700001
"213","2007-11-05",35.040001
"214","2007-11-06",37.220001
"215","2007-11-07",36.259998
"216","2007-11-08",36
"217","2007-11-09",33.689999
"218","2007-11-12",33.900002
"219","2007-11-13",39.790001
"220","2007-11-14",41.360001
"221","2007-11-15",41
"222","2007-11-16",41.380001
"223","2007-11-19",41.299999
"224","2007-11-20",41.5
"225","2007-11-21",40.810001
"226","2007-11-23",41.66
"227","2007-11-26",43.849998
"228","2007-11-27",41.799999
"229","2007-11-28",42.07
"230","2007-11-29",42.419998
"231","2007-11-30",43.34
"232","2007-12-03",42.57
"233","2007-12-04",44.09
"234","2007-12-05",43.689999
"235","2007-12-06",44.869999
"236","2007-12-07",45.02
"237","2007-12-10",45.75
"238","2007-12-11",44.709999
"239","2007-12-12",45
"240","2007-12-13",44.349998
"241","2007-12-14",43.259998
"242","2007-12-17",42.939999
"243","2007-12-18",43.959999
"244","2007-12-19",44.02
"245","2007-12-20",43.950001
"246","2007-12-21",44.110001
"247","2007-12-24",43.990002
"248","2007-12-26",43.860001
"249","2007-12-27",43.009998
"250","2007-12-28",42.68
"251","2007-12-31",41.98
"252","2008-01-02",39.790001
"253","2008-01-03",39.700001
"254","2008-01-04",35.970001
"255","2008-01-07",37.720001
"256","2008-01-08",36.189999
"257","2008-01-09",37.720001
"258","2008-01-10",36.490002
"259","2008-01-11",34.57
"260","2008-01-14",35.48
"261","2008-01-15",32.599998
"262","2008-01-16",32.470001
"263","2008-01-17",31.07
"264","2008-01-18",30.24
"265","2008-01-22",30.879999
"266","2008-01-23",32.049999
"267","2008-01-24",32.049999
"268","2008-01-25",31.52
"269","2008-01-28",32.950001
"270","2008-01-29",32.619999
"271","2008-01-30",32.529999
"272","2008-01-31",33.98
"273","2008-02-01",34.77
"274","2008-02-04",33.310001
"275","2008-02-05",34.580002
"276","2008-02-06",33.529999
"277","2008-02-07",35.02
"278","2008-02-08",35.419998
"279","2008-02-11",35.5
"280","2008-02-12",34.66
"281","2008-02-13",36.130001
"282","2008-02-14",34.75
"283","2008-02-15",34.77
"284","2008-02-19",35.630001
"285","2008-02-20",36.009998
"286","2008-02-21",34.650002
"287","2008-02-22",34.810001
"288","2008-02-25",34.060001
"289","2008-02-26",34.68
"290","2008-02-27",34.189999
"291","2008-02-28",32.990002
"292","2008-02-29",32.18
"293","2008-03-03",32
"294","2008-03-04",32.060001
"295","2008-03-05",32.110001
"296","2008-03-06",30.959999
"297","2008-03-07",30.889999
"298","2008-03-10",29.68
"299","2008-03-11",31.01
"300","2008-03-12",31.41
"301","2008-03-13",31.77
"302","2008-03-14",30.709999
"303","2008-03-17",29.1
"304","2008-03-18",31.77
"305","2008-03-19",30.610001
"306","2008-03-20",32.27
"307","2008-03-24",34.119999
"308","2008-03-25",33.240002
"309","2008-03-26",32.73
"310","2008-03-27",31.969999
"311","2008-03-28",30.1
"312","2008-03-31",30.540001
"313","2008-04-01",32.200001
"314","2008-04-02",32.400002
"315","2008-04-03",32.060001
"316","2008-04-04",32.560001
"317","2008-04-07",32.57
"318","2008-04-08",32.040001
"319","2008-04-09",31.709999
"320","2008-04-10",32.189999
"321","2008-04-11",30.700001
"322","2008-04-14",31.110001
"323","2008-04-15",32.049999
"324","2008-04-16",33.259998
"325","2008-04-17",33.630001
"326","2008-04-18",33.939999
"327","2008-04-21",33.360001
"328","2008-04-22",32.23
"329","2008-04-23",33.220001
"330","2008-04-24",33.779999
"331","2008-04-25",34.459999
"332","2008-04-28",35.68
"333","2008-04-29",36.360001
"334","2008-04-30",35.790001
"335","2008-05-01",36.73
"336","2008-05-02",37
"337","2008-05-05",37.200001
"338","2008-05-06",37.470001
"339","2008-05-07",36.119999
"340","2008-05-08",35.580002
"341","2008-05-09",35.360001
"342","2008-05-12",37.25
"343","2008-05-13",34.220001
"344","2008-05-14",33.790001
"345","2008-05-15",34.290001
"346","2008-05-16",33.59
"347","2008-05-19",33.43
"348","2008-05-20",32.869999
"349","2008-05-21",30.719999
"350","2008-05-22",31.33
"351","2008-05-23",30.389999
"352","2008-05-27",30.59
"353","2008-05-28",30.73
"354","2008-05-29",32.110001
"355","2008-05-30",31.709999
"356","2008-06-02",30.530001
"357","2008-06-03",29.879999
"358","2008-06-04",30.48
"359","2008-06-05",32.290001
"360","2008-06-06",30.75
"361","2008-06-09",30.32
"362","2008-06-10",30.309999
"363","2008-06-11",29.440001
"364","2008-06-12",30.549999
"365","2008-06-13",31.76
"366","2008-06-16",32.599998
"367","2008-06-17",32.400002
"368","2008-06-18",31.610001
"369","2008-06-19",31.879999
"370","2008-06-20",30.92
"371","2008-06-23",30.26
"372","2008-06-24",29.950001
"373","2008-06-25",31.01
"374","2008-06-26",30.42
"375","2008-06-27",29.92
"376","2008-06-30",29.07
"377","2008-07-01",29.08
"378","2008-07-02",28.139999
"379","2008-07-03",27.709999
"380","2008-07-07",27.27
"381","2008-07-08",29.32
"382","2008-07-09",26.16
"383","2008-07-10",24.25
"384","2008-07-11",23.049999
"385","2008-07-14",23.549999
"386","2008-07-15",23.879999
"387","2008-07-16",24.93
"388","2008-07-17",26.85
"389","2008-07-18",27.790001
"390","2008-07-21",27.030001
"391","2008-07-22",28.629999
"392","2008-07-23",29.309999
"393","2008-07-24",27.440001
"394","2008-07-25",27.1
"395","2008-07-28",26.9
"396","2008-07-29",27.459999
"397","2008-07-30",27.639999
"398","2008-07-31",26.780001
"399","2008-08-01",27.26
"400","2008-08-04",27.370001
"401","2008-08-05",28.66
"402","2008-08-06",27.5
"403","2008-08-07",26.32
"404","2008-08-08",28.18
"405","2008-08-11",28.84
"406","2008-08-12",31.940001
"407","2008-08-13",31.52
"408","2008-08-14",31.190001
"409","2008-08-15",31.58
"410","2008-08-18",30.57
"411","2008-08-19",29.700001
"412","2008-08-20",29.33
"413","2008-08-21",29.059999
"414","2008-08-22",29.51
"415","2008-08-25",28.25
"416","2008-08-26",28.879999
"417","2008-08-27",29.43
"418","2008-08-28",29.790001
"419","2008-08-29",29.92
"420","2008-09-02",30.870001
"421","2008-09-03",31.01
"422","2008-09-04",30.02
"423","2008-09-05",29.690001
"424","2008-09-08",30.969999
"425","2008-09-09",30.58
"426","2008-09-10",30.35
"427","2008-09-11",30.02
"428","2008-09-12",29.07
"429","2008-09-15",27.9
"430","2008-09-16",27.459999
"431","2008-09-17",26.049999
"432","2008-09-18",27
"433","2008-09-19",27.719999
"434","2008-09-22",27.01
"435","2008-09-23",26.709999
"436","2008-09-24",26.5
"437","2008-09-25",27.09
"438","2008-09-26",27.33
"439","2008-09-29",26.559999
"440","2008-09-30",28.23
"441","2008-10-01",28.17
"442","2008-10-02",26.200001
"443","2008-10-03",25.34
"444","2008-10-06",24.799999
"445","2008-10-07",23.709999
"446","2008-10-08",22.879999
"447","2008-10-09",21.35
"448","2008-10-10",20.959999
"449","2008-10-13",21.139999
"450","2008-10-14",18.969999
"451","2008-10-15",16.860001
"452","2008-10-16",18.299999
"453","2008-10-17",17.85
"454","2008-10-20",17.33
"455","2008-10-21",17.860001
"456","2008-10-22",16.68
"457","2008-10-23",16.059999
"458","2008-10-24",15.92
"459","2008-10-27",15.35
"460","2008-10-28",17.35
"461","2008-10-29",17.290001
"462","2008-10-30",17.389999
"463","2008-10-31",18.15
"464","2008-11-03",18
"465","2008-11-04",19
"466","2008-11-05",16.48
"467","2008-11-06",15.22
"468","2008-11-07",14.64
"469","2008-11-10",14.98
"470","2008-11-11",15.82
"471","2008-11-12",15.13
"472","2008-11-13",16.33
"473","2008-11-14",14.69
"474","2008-11-17",14.15
"475","2008-11-18",13.55
"476","2008-11-19",11.89
"477","2008-11-20",12.03
"478","2008-11-21",13
"479","2008-11-24",13.51
"480","2008-11-25",13.55
"481","2008-11-26",15.08
"482","2008-11-28",15.2
"483","2008-12-01",13.3
"484","2008-12-02",13.85
"485","2008-12-03",14.44
"486","2008-12-04",13.56
"487","2008-12-05",14.13
"488","2008-12-08",15.46
"489","2008-12-09",14.81
"490","2008-12-10",15.34
"491","2008-12-11",14.14
"492","2008-12-12",13.8
"493","2008-12-15",13.63
"494","2008-12-16",14.14
"495","2008-12-17",14.59
"496","2008-12-18",15.41
"497","2008-12-19",15.53
"498","2008-12-22",15.75
"499","2008-12-23",15.66
"500","2008-12-24",15.41
"501","2008-12-26",16.09
"502","2008-12-29",15.47
"503","2008-12-30",16.5
"504","2008-12-31",16.700001
"505","2009-01-02",17.370001
"506","2009-01-05",17.370001
"507","2009-01-06",17.08
"508","2009-01-07",16.280001
"509","2009-01-08",16.17
"510","2009-01-09",15.06
"511","2009-01-12",14.02
"512","2009-01-13",13.95
"513","2009-01-14",12.96
"514","2009-01-15",13.38
"515","2009-01-16",13.22
"516","2009-01-20",12.16
"517","2009-01-21",12.23
"518","2009-01-22",11.97
"519","2009-01-23",11.68
"520","2009-01-26",12.3
"521","2009-01-27",12.2
"522","2009-01-28",13.01
"523","2009-01-29",11.95
"524","2009-01-30",11.54
"525","2009-02-02",11.53
"526","2009-02-03",11.33
"527","2009-02-04",11.39
"528","2009-02-05",11.54
"529","2009-02-06",12.5
"530","2009-02-09",11.98
"531","2009-02-10",11.37
"532","2009-02-11",11.26
"533","2009-02-12",11.35
"534","2009-02-13",12.09
"535","2009-02-17",12.55
"536","2009-02-18",13.61
"537","2009-02-19",13.85
"538","2009-02-20",13.64
"539","2009-02-23",12.58
"540","2009-02-24",13.27
"541","2009-02-25",12.87
"542","2009-02-26",12.53
"543","2009-02-27",12.62
"544","2009-03-02",11.78
"545","2009-03-03",12.11
"546","2009-03-04",12.82
"547","2009-03-05",11.9
"548","2009-03-06",11.75
"549","2009-03-09",11.31
"550","2009-03-10",12.52
"551","2009-03-11",12.94
"552","2009-03-12",13.53
"553","2009-03-13",13.61
"554","2009-03-16",13.19
"555","2009-03-17",13.96
"556","2009-03-18",14.85
"557","2009-03-19",15.82
"558","2009-03-20",15.6
"559","2009-03-23",16.93
"560","2009-03-24",16.209999
"561","2009-03-25",16.42
"562","2009-03-26",17.450001
"563","2009-03-27",16.76
"564","2009-03-30",16.059999
"565","2009-03-31",15.7
"566","2009-04-01",15.92
"567","2009-04-02",17.129999
"568","2009-04-03",17.610001
"569","2009-04-06",17.049999
"570","2009-04-07",16.34
"571","2009-04-08",17.02
"572","2009-04-09",18.67
"573","2009-04-13",18.709999
"574","2009-04-14",17.98
"575","2009-04-15",17.379999
"576","2009-04-16",17.99
"577","2009-04-17",18.200001
"578","2009-04-20",17.459999
"579","2009-04-21",18.15
"580","2009-04-22",19.25
"581","2009-04-23",19.02
"582","2009-04-24",19.52
"583","2009-04-27",19.48
"584","2009-04-28",19.43
"585","2009-04-29",19.639999
"586","2009-04-30",20.16
"587","2009-05-01",19.639999
"588","2009-05-04",19.93
"589","2009-05-05",20.139999
"590","2009-05-06",19.6
"591","2009-05-07",19.24
"592","2009-05-08",20.120001
"593","2009-05-11",19.74
"594","2009-05-12",21.549999
"595","2009-05-13",20.57
"596","2009-05-14",21.58
"597","2009-05-15",20.9
"598","2009-05-18",22.08
"599","2009-05-19",21.91
"600","2009-05-20",21.4
"601","2009-05-21",21.190001
"602","2009-05-22",21.379999
"603","2009-05-26",22.440001
"604","2009-05-27",21.84
"605","2009-05-28",21.58
"606","2009-05-29",22.34
"607","2009-06-01",23.49
"608","2009-06-02",23.5
"609","2009-06-03",23.219999
"610","2009-06-04",23.27
"611","2009-06-05",23.950001
"612","2009-06-08",23.299999
"613","2009-06-09",24.030001
"614","2009-06-10",24.26
"615","2009-06-11",23.65
"616","2009-06-12",23.120001
"617","2009-06-15",22.870001
"618","2009-06-16",22.41
"619","2009-06-17",22.639999
"620","2009-06-18",22.6
"621","2009-06-19",23.33
"622","2009-06-22",22.360001
"623","2009-06-23",22.33
"624","2009-06-24",22.200001
"625","2009-06-25",23.27
"626","2009-06-26",23.9
"627","2009-06-29",23.92
"628","2009-06-30",24.08
"629","2009-07-01",24.690001
"630","2009-07-02",23.41
"631","2009-07-06",22.540001
"632","2009-07-07",21.93
"633","2009-07-08",21.709999
"634","2009-07-09",21.610001
"635","2009-07-10",21.66
"636","2009-07-13",22.530001
"637","2009-07-14",22.889999
"638","2009-07-15",23.82
"639","2009-07-16",24.27
"640","2009-07-17",24.24
"641","2009-07-20",24.629999
"642","2009-07-21",24.799999
"643","2009-07-22",24.85
"644","2009-07-23",25.49
"645","2009-07-24",25.48
"646","2009-07-27",24.77
"647","2009-07-28",25.24
"648","2009-07-29",25.309999
"649","2009-07-30",26.040001
"650","2009-07-31",26.34
"651","2009-08-03",26.84
"652","2009-08-04",26.91
"653","2009-08-05",26.51
"654","2009-08-06",26.190001
"655","2009-08-07",27.139999
"656","2009-08-10",27.719999
"657","2009-08-11",25.07
"658","2009-08-12",25.02
"659","2009-08-13",25.57
"660","2009-08-14",25.559999
"661","2009-08-17",24.77
"662","2009-08-18",25.26
"663","2009-08-19",25
"664","2009-08-20",25.059999
"665","2009-08-21",25.16
"666","2009-08-24",24.639999
"667","2009-08-25",25.07
"668","2009-08-26",25.09
"669","2009-08-27",25.360001
"670","2009-08-28",25.690001
"671","2009-08-31",25.379999
"672","2009-09-01",25.1
"673","2009-09-02",25.709999
"674","2009-09-03",26.26
"675","2009-09-04",27.09
"676","2009-09-08",27.73
"677","2009-09-09",28.4
"678","2009-09-10",28.030001
"679","2009-09-11",27.84
"680","2009-09-14",28.540001
"681","2009-09-15",28.370001
"682","2009-09-16",29.4
"683","2009-09-17",29.24
"684","2009-09-18",29.58
"685","2009-09-21",29.719999
"686","2009-09-22",29.76
"687","2009-09-23",29.26
"688","2009-09-24",28.23
"689","2009-09-25",27.76
"690","2009-09-28",28.25
"691","2009-09-29",28.74
"692","2009-09-30",28.450001
"693","2009-10-01",26.969999
"694","2009-10-02",26.389999
"695","2009-10-05",27.15
"696","2009-10-06",28.030001
"697","2009-10-07",28.4
"698","2009-10-08",28.98
"699","2009-10-09",29.610001
"700","2009-10-12",29.360001
"701","2009-10-13",29.450001
"702","2009-10-14",30.26
"703","2009-10-15",30.34
"704","2009-10-16",30.219999
"705","2009-10-19",30.32
"706","2009-10-20",29.65
"707","2009-10-21",29.48
"708","2009-10-22",29.959999
"709","2009-10-23",29.23
"710","2009-10-26",29.129999
"711","2009-10-27",28.209999
"712","2009-10-28",26.870001
"713","2009-10-29",27.58
"714","2009-10-30",26.73
"715","2009-11-02",27.07
"716","2009-11-03",27.48
"717","2009-11-04",27.719999
"718","2009-11-05",28.34
"719","2009-11-06",28.43
"720","2009-11-09",28.91
"721","2009-11-10",31.52
"722","2009-11-11",31.99
"723","2009-11-12",31.24
"724","2009-11-13",32.060001
"725","2009-11-16",32.509998
"726","2009-11-17",32.599998
"727","2009-11-18",32.700001
"728","2009-11-19",31.950001
"729","2009-11-20",31.879999
"730","2009-11-23",32.900002
"731","2009-11-24",32.209999
"732","2009-11-25",32.18
"733","2009-11-27",31.450001
"734","2009-11-30",30.85
"735","2009-12-01",31.82
"736","2009-12-02",32.060001
"737","2009-12-03",31.360001
"738","2009-12-04",31.780001
"739","2009-12-07",31.74
"740","2009-12-08",31.639999
"741","2009-12-09",31.6
"742","2009-12-10",32.150002
"743","2009-12-11",32.080002
"744","2009-12-14",32.84
"745","2009-12-15",33.029999
"746","2009-12-16",33.759998
"747","2009-12-17",33.470001
"748","2009-12-18",32.869999
"749","2009-12-21",33.41
"750","2009-12-22",33.34
"751","2009-12-23",33.880001
"752","2009-12-24",33.82
"753","2009-12-28",33.740002
"754","2009-12-29",33.790001
"755","2009-12-30",34.029999
"756","2009-12-31",33.560001
"757","2010-01-04",33.700001
"758","2010-01-05",33.970001
"759","2010-01-06",34.189999
"760","2010-01-07",34.75
"761","2010-01-08",35.240002
"762","2010-01-11",36.07
"763","2010-01-12",35.919998
"764","2010-01-13",35.869999
"765","2010-01-14",35.849998
"766","2010-01-15",35.799999
"767","2010-01-19",35.959999
"768","2010-01-20",35.919998
"769","2010-01-21",35.299999
"770","2010-01-22",34.27
"771","2010-01-25",33.849998
"772","2010-01-26",33.66
"773","2010-01-27",34.200001
"774","2010-01-28",33.369999
"775","2010-01-29",32.650002
"776","2010-02-01",33.040001
"777","2010-02-02",33.619999
"778","2010-02-03",33.439999
"779","2010-02-04",32.169998
"780","2010-02-05",32.07
"781","2010-02-08",32.380001
"782","2010-02-09",32.950001
"783","2010-02-10",32.740002
"784","2010-02-11",33.470001
"785","2010-02-12",34.220001
"786","2010-02-16",36.580002
"787","2010-02-17",36.82
"788","2010-02-18",36.689999
"789","2010-02-19",36.689999
"790","2010-02-22",36.380001
"791","2010-02-23",36.209999
"792","2010-02-24",36.380001
"793","2010-02-25",36.34
"794","2010-02-26",36.25
"795","2010-03-01",37.060001
"796","2010-03-02",37.630001
"797","2010-03-03",37.66
"798","2010-03-04",37.599998
"799","2010-03-05",38.73
"800","2010-03-08",38.990002
"801","2010-03-09",39.299999
"802","2010-03-10",38.799999
"803","2010-03-11",38.93
"804","2010-03-12",38.73
"805","2010-03-15",38.779999
"806","2010-03-16",38.91
"807","2010-03-17",38.889999
"808","2010-03-18",38.799999
"809","2010-03-19",38.360001
"810","2010-03-22",38.950001
"811","2010-03-23",39.220001
"812","2010-03-24",37.790001
"813","2010-03-25",37.389999
"814","2010-03-26",37.84
"815","2010-03-29",38.259998
"816","2010-03-30",38.049999
"817","2010-03-31",37.740002
"818","2010-04-01",38.810001
"819","2010-04-05",39.599998
"820","2010-04-06",39.75
"821","2010-04-07",39.209999
"822","2010-04-08",38.650002
"823","2010-04-09",38.919998
"824","2010-04-12",39.209999
"825","2010-04-13",40.759998
"826","2010-04-14",40.950001
"827","2010-04-15",41.200001
"828","2010-04-16",41.07
"829","2010-04-19",39.849998
"830","2010-04-20",40.27
"831","2010-04-21",40.880001
"832","2010-04-22",41.77
"833","2010-04-23",42.91
"834","2010-04-26",42.59
"835","2010-04-27",41.77
"836","2010-04-28",40.130001
"837","2010-04-29",40.630001
"838","2010-04-30",38.959999
"839","2010-05-03",40.459999
"840","2010-05-04",38.650002
"841","2010-05-05",37.439999
"842","2010-05-06",35.290001
"843","2010-05-07",33.950001
"844","2010-05-10",37.860001
"845","2010-05-11",41.060001
"846","2010-05-12",41.880001
"847","2010-05-13",41.59
"848","2010-05-14",39.970001
"849","2010-05-17",39.529999
"850","2010-05-18",39.049999
"851","2010-05-19",37.82
"852","2010-05-20",36.34
"853","2010-05-21",36.18
"854","2010-05-24",35.860001
"855","2010-05-25",35.650002
"856","2010-05-26",36.27
"857","2010-05-27",38.639999
"858","2010-05-28",37.5
"859","2010-06-01",36.23
"860","2010-06-02",37.52
"861","2010-06-03",39.049999
"862","2010-06-04",36.310001
"863","2010-06-07",34.77
"864","2010-06-08",35.419998
"865","2010-06-09",36.549999
"866","2010-06-10",38.540001
"867","2010-06-11",38.93
"868","2010-06-14",39.330002
"869","2010-06-15",40.439999
"870","2010-06-16",39.98
"871","2010-06-17",40.299999
"872","2010-06-18",40.52
"873","2010-06-21",40.110001
"874","2010-06-22",39.400002
"875","2010-06-23",39.110001
"876","2010-06-24",36.689999
"877","2010-06-25",36.560001
"878","2010-06-28",36.23
"879","2010-06-29",34.720001
"880","2010-06-30",34.700001
"881","2010-07-01",35.790001
"882","2010-07-02",35.919998
"883","2010-07-06",35.880001
"884","2010-07-07",37.57
"885","2010-07-08",37.830002
"886","2010-07-09",38.389999
"887","2010-07-12",37.66
"888","2010-07-13",38.68
"889","2010-07-14",38.380001
"890","2010-07-15",38.84
"891","2010-07-16",37.07
"892","2010-07-19",37.080002
"893","2010-07-20",38.459999
"894","2010-07-21",37.32
"895","2010-07-22",39.18
"896","2010-07-23",40.16
"897","2010-07-26",40.810001
"898","2010-07-27",40.630001
"899","2010-07-28",39.43
"900","2010-07-29",39.650002
"901","2010-07-30",39.599998
"902","2010-08-02",40.310001
"903","2010-08-03",39.41
"904","2010-08-04",40.919998
"905","2010-08-05",41.450001
"906","2010-08-06",41.599998
"907","2010-08-09",42.470001
"908","2010-08-10",45.84
"909","2010-08-11",44.18
"910","2010-08-12",44.18
"911","2010-08-13",43.700001
"912","2010-08-16",43.830002
"913","2010-08-17",44.5
"914","2010-08-18",45
"915","2010-08-19",44.139999
"916","2010-08-20",44.150002
"917","2010-08-23",44.360001
"918","2010-08-24",44.380001
"919","2010-08-25",44.709999
"920","2010-08-26",44.849998
"921","2010-08-27",46.009998
"922","2010-08-30",47.950001
"923","2010-08-31",47.490002
"924","2010-09-01",48.799999
"925","2010-09-02",49.91
"926","2010-09-03",50.200001
"927","2010-09-07",49.43
"928","2010-09-08",50.119999
"929","2010-09-09",50.849998
"930","2010-09-10",50.389999
"931","2010-09-13",51
"932","2010-09-14",51.490002
"933","2010-09-15",51.830002
"934","2010-09-16",51.880001
"935","2010-09-17",51.580002
"936","2010-09-20",52.43
"937","2010-09-21",51.84
"938","2010-09-22",51.310001
"939","2010-09-23",51.240002
"940","2010-09-24",53.029999
"941","2010-09-27",53.130001
"942","2010-09-28",54.59
"943","2010-09-29",52.889999
"944","2010-09-30",53.790001
"945","2010-10-01",53.07
"946","2010-10-04",52.75
"947","2010-10-05",54.139999
"948","2010-10-06",52.970001
"949","2010-10-07",54.68
"950","2010-10-08",54.540001
"951","2010-10-11",55.029999
"952","2010-10-12",54.57
"953","2010-10-13",53.060001
"954","2010-10-14",54.330002
"955","2010-10-15",53.900002
"956","2010-10-18",53.810001
"957","2010-10-19",53.43
"958","2010-10-20",53.970001
"959","2010-10-21",55.630001
"960","2010-10-22",56.580002
"961","2010-10-25",57.299999
"962","2010-10-26",57.939999
"963","2010-10-27",58.509998
"964","2010-10-28",59.360001
"965","2010-10-29",58.990002
"966","2010-11-01",59.259998
