"","date","ALXN"
"154","2007-08-13",15.1825
"155","2007-08-14",14.7575
"156","2007-08-15",14.6925
"157","2007-08-16",14.4775
"158","2007-08-17",14.585
"159","2007-08-20",14.555
"160","2007-08-21",14.725
"161","2007-08-22",14.8175
"162","2007-08-23",14.5625
"163","2007-08-24",14.7175
"164","2007-08-27",14.4475
"165","2007-08-28",14.0025
"166","2007-08-29",14.6
"167","2007-08-30",14.5875
"168","2007-08-31",15.1175
"169","2007-09-04",16.0375
"170","2007-09-05",16.325001
"171","2007-09-06",16.2775
"172","2007-09-07",16.262501
"173","2007-09-10",16.215
"174","2007-09-11",16.272499
"175","2007-09-12",15.915
"176","2007-09-13",15.8275
"177","2007-09-14",15.4375
"178","2007-09-17",15.38
"179","2007-09-18",16.040001
"180","2007-09-19",16.2225
"181","2007-09-20",15.915
"182","2007-09-21",15.8475
"183","2007-09-24",16.34
"184","2007-09-25",16.540001
"185","2007-09-26",16.674999
"186","2007-09-27",16.370001
"187","2007-09-28",16.2875
"188","2007-10-01",16.7075
"189","2007-10-02",16.7775
"190","2007-10-03",16.877501
"191","2007-10-04",17.077499
"192","2007-10-05",17.245001
"193","2007-10-08",17.6525
"194","2007-10-09",17.75
"195","2007-10-10",18.115
"196","2007-10-11",17.690001
"197","2007-10-12",17.844999
"198","2007-10-15",17.23
"199","2007-10-16",17.0075
"200","2007-10-17",17.122499
"201","2007-10-18",17.4475
"202","2007-10-19",17.102501
"203","2007-10-22",17.352501
"204","2007-10-23",17.6625
"205","2007-10-24",17.487499
"206","2007-10-25",19.282499
"207","2007-10-26",19.950001
"208","2007-10-29",19.672501
"209","2007-10-30",19.219999
"210","2007-10-31",19.125
"211","2007-11-01",18.799999
"212","2007-11-02",19.08
"213","2007-11-05",18.975
"214","2007-11-06",19.2225
"215","2007-11-07",19.065001
"216","2007-11-08",19.075001
"217","2007-11-09",18.7875
"218","2007-11-12",18.344999
"219","2007-11-13",18.370001
"220","2007-11-14",18.0525
"221","2007-11-15",18.122499
"222","2007-11-16",18.450001
"223","2007-11-19",17.870001
"224","2007-11-20",17.825001
"225","2007-11-21",17.1875
"226","2007-11-23",17.41
"227","2007-11-26",17.4025
"228","2007-11-27",18.115
"229","2007-11-28",18.7325
"230","2007-11-29",18.5
"231","2007-11-30",18.18
"232","2007-12-03",18.032499
"233","2007-12-04",17.530001
"234","2007-12-05",17.83
"235","2007-12-06",18.4625
"236","2007-12-07",18.6975
"237","2007-12-10",18.9725
"238","2007-12-11",18.725
"239","2007-12-12",19.02
"240","2007-12-13",18.674999
"241","2007-12-14",18.594999
"242","2007-12-17",18.405001
"243","2007-12-18",18.67
"244","2007-12-19",18.5
"245","2007-12-20",18.862499
"246","2007-12-21",18.92
"247","2007-12-24",19.2775
"248","2007-12-26",19.4175
"249","2007-12-27",19.0975
"250","2007-12-28",19.129999
"251","2007-12-31",18.7575
"252","2008-01-02",18.877501
"253","2008-01-03",19.2775
"254","2008-01-04",18.6525
"255","2008-01-07",17.872499
"256","2008-01-08",17.8125
"257","2008-01-09",17.647499
"258","2008-01-10",17.174999
"259","2008-01-11",16.6875
"260","2008-01-14",17.0175
"261","2008-01-15",16.5375
"262","2008-01-16",16.870001
"263","2008-01-17",16.735001
"264","2008-01-18",16.545
"265","2008-01-22",16.1975
"266","2008-01-23",16.547501
"267","2008-01-24",16.307501
"268","2008-01-25",16.0525
"269","2008-01-28",15.865
"270","2008-01-29",16.34
"271","2008-01-30",16.209999
"272","2008-01-31",16.33
"273","2008-02-01",17.209999
"274","2008-02-04",17.08
"275","2008-02-05",16.9175
"276","2008-02-06",16.9
"277","2008-02-07",17.1525
"278","2008-02-08",16.637501
"279","2008-02-11",17.047501
"280","2008-02-12",17.52
"281","2008-02-13",17.407499
"282","2008-02-14",17.92
"283","2008-02-15",16.495001
"284","2008-02-19",15.6375
"285","2008-02-20",14.7375
"286","2008-02-21",15.19
"287","2008-02-22",15.1875
"288","2008-02-25",15.2375
"289","2008-02-26",15.7125
"290","2008-02-27",15.825
"291","2008-02-28",15.855
"292","2008-02-29",15.1525
"293","2008-03-03",14.99
"294","2008-03-04",15.05
"295","2008-03-05",14.8
"296","2008-03-06",14.41
"297","2008-03-07",14.015
"298","2008-03-10",13.1
"299","2008-03-11",13
"300","2008-03-12",13.0325
"301","2008-03-13",13.8175
"302","2008-03-14",13.5525
"303","2008-03-17",12.7425
"304","2008-03-18",13.8825
"305","2008-03-19",13.8075
"306","2008-03-20",14.35
"307","2008-03-24",14.9775
"308","2008-03-25",14.965
"309","2008-03-26",14.6875
"310","2008-03-27",14.575
"311","2008-03-28",14.58
"312","2008-03-31",14.825
"313","2008-04-01",15.255
"314","2008-04-02",15.725
"315","2008-04-03",15.6425
"316","2008-04-04",16.120001
"317","2008-04-07",16.227501
"318","2008-04-08",16.342501
"319","2008-04-09",15.795
"320","2008-04-10",16.7125
"321","2008-04-11",16.317499
"322","2008-04-14",16.2775
"323","2008-04-15",16.4275
"324","2008-04-16",17.067499
"325","2008-04-17",16.7775
"326","2008-04-18",17.040001
"327","2008-04-21",17.235001
"328","2008-04-22",17.1675
"329","2008-04-23",17.5875
"330","2008-04-24",17.34
"331","2008-04-25",17.2775
"332","2008-04-28",17.432501
"333","2008-04-29",17.1625
"334","2008-04-30",17.594999
"335","2008-05-01",18.012501
"336","2008-05-02",18.23
"337","2008-05-05",17.7325
"338","2008-05-06",17.629999
"339","2008-05-07",17.6325
"340","2008-05-08",18.112499
"341","2008-05-09",18.0075
"342","2008-05-12",18.0625
"343","2008-05-13",18.025
"344","2008-05-14",17.74
"345","2008-05-15",17.672501
"346","2008-05-16",17.747499
"347","2008-05-19",17.2575
"348","2008-05-20",17.02
"349","2008-05-21",16.75
"350","2008-05-22",16.9025
"351","2008-05-23",16.695
"352","2008-05-27",17.0375
"353","2008-05-28",17.33
"354","2008-05-29",17.8125
"355","2008-05-30",17.8375
"356","2008-06-02",17.525
"357","2008-06-03",17.370001
"358","2008-06-04",17.495001
"359","2008-06-05",17.83
"360","2008-06-06",17.557501
"361","2008-06-09",17.532499
"362","2008-06-10",17.540001
"363","2008-06-11",17.2575
"364","2008-06-12",16.9125
"365","2008-06-13",17.4625
"366","2008-06-16",17.620001
"367","2008-06-17",17.2575
"368","2008-06-18",17.1875
"369","2008-06-19",17.344999
"370","2008-06-20",17.1975
"371","2008-06-23",17.272499
"372","2008-06-24",17.317499
"373","2008-06-25",17.870001
"374","2008-06-26",17.865
"375","2008-06-27",18.1975
"376","2008-06-30",18.125
"377","2008-07-01",18.639999
"378","2008-07-02",18.512501
"379","2008-07-03",18.34
"380","2008-07-07",18.33
"381","2008-07-08",19.055
"382","2008-07-09",18.924999
"383","2008-07-10",18.895
"384","2008-07-11",18.975
"385","2008-07-14",18.702499
"386","2008-07-15",19.290001
"387","2008-07-16",19.762501
"388","2008-07-17",19.18
"389","2008-07-18",18.7125
"390","2008-07-21",19.452499
"391","2008-07-22",19.9025
"392","2008-07-23",19.32
"393","2008-07-24",19.084999
"394","2008-07-25",20.247499
"395","2008-07-28",19.987499
"396","2008-07-29",21.692499
"397","2008-07-30",22.487499
"398","2008-07-31",23.4375
"399","2008-08-01",23.055
"400","2008-08-04",22.967501
"401","2008-08-05",23.125
"402","2008-08-06",23.252501
"403","2008-08-07",22.58
"404","2008-08-08",23.1075
"405","2008-08-11",23.752501
"406","2008-08-12",23.25
"407","2008-08-13",23.6775
"408","2008-08-14",23.6
"409","2008-08-15",23.192499
"410","2008-08-18",22.790001
"411","2008-08-19",22.625
"412","2008-08-20",22.434999
"413","2008-08-21",22
"414","2008-08-22",21.9475
"415","2008-08-25",21.82
"416","2008-08-26",21.605
"417","2008-08-27",22.004999
"418","2008-08-28",22.495001
"419","2008-08-29",22.540001
"420","2008-09-02",22.59
"421","2008-09-03",23
"422","2008-09-04",21.879999
"423","2008-09-05",20.9
"424","2008-09-08",21.379999
"425","2008-09-09",20.344999
"426","2008-09-10",20.389999
"427","2008-09-11",21.004999
"428","2008-09-12",20.764999
"429","2008-09-15",19.870001
"430","2008-09-16",20.75
"431","2008-09-17",18.625
"432","2008-09-18",20.15
"433","2008-09-19",20.559999
"434","2008-09-22",20.209999
"435","2008-09-23",20.355
"436","2008-09-24",20.924999
"437","2008-09-25",21.459999
"438","2008-09-26",21.16
"439","2008-09-29",19.66
"440","2008-09-30",19.65
"441","2008-10-01",19.58
"442","2008-10-02",19.379999
"443","2008-10-03",19.51
"444","2008-10-06",19.344999
"445","2008-10-07",19.495001
"446","2008-10-08",19.655001
"447","2008-10-09",18.235001
"448","2008-10-10",17.105
"449","2008-10-13",19.445
"450","2008-10-14",18.764999
"451","2008-10-15",18.030001
"452","2008-10-16",19.389999
"453","2008-10-17",20.514999
"454","2008-10-20",20.950001
"455","2008-10-21",20.5
"456","2008-10-22",19.83
"457","2008-10-23",19.799999
"458","2008-10-24",18.665001
"459","2008-10-27",18.059999
"460","2008-10-28",18.434999
"461","2008-10-29",19.254999
"462","2008-10-30",20.245001
"463","2008-10-31",20.375
"464","2008-11-03",20.34
"465","2008-11-04",21.02
"466","2008-11-05",19.74
"467","2008-11-06",19.584999
"468","2008-11-07",20.5
"469","2008-11-10",20.875
"470","2008-11-11",20.35
"471","2008-11-12",18.985001
"472","2008-11-13",19.674999
"473","2008-11-14",19.120001
"474","2008-11-17",19.844999
"475","2008-11-18",19.754999
"476","2008-11-19",18.795
"477","2008-11-20",17.215
"478","2008-11-21",15.5
"479","2008-11-24",16.639999
"480","2008-11-25",16.469999
"481","2008-11-26",16.98
"482","2008-11-28",16.83
"483","2008-12-01",15.575
"484","2008-12-02",15.72
"485","2008-12-03",15.51
"486","2008-12-04",15.95
"487","2008-12-05",16.639999
"488","2008-12-08",17.184999
"489","2008-12-09",16.65
"490","2008-12-10",16.725
"491","2008-12-11",16.455
"492","2008-12-12",16.455
"493","2008-12-15",15.915
"494","2008-12-16",17.155001
"495","2008-12-17",17.575001
"496","2008-12-18",17.43
"497","2008-12-19",17.74
"498","2008-12-22",17.309999
"499","2008-12-23",17.084999
"500","2008-12-24",17.055
"501","2008-12-26",17.299999
"502","2008-12-29",16.965
"503","2008-12-30",17.225
"504","2008-12-31",18.094999
"505","2009-01-02",18.065001
"506","2009-01-05",18.5
"507","2009-01-06",18.41
"508","2009-01-07",17.9
"509","2009-01-08",18.110001
"510","2009-01-09",17.075001
"511","2009-01-12",17.155001
"512","2009-01-13",18.504999
"513","2009-01-14",18.195
"514","2009-01-15",18.52
"515","2009-01-16",18.75
"516","2009-01-20",17.895
"517","2009-01-21",18.674999
"518","2009-01-22",18.635
"519","2009-01-23",18.184999
"520","2009-01-26",17.975
"521","2009-01-27",17.57
"522","2009-01-28",17.915001
"523","2009-01-29",18.184999
"524","2009-01-30",18.434999
"525","2009-02-02",18.43
"526","2009-02-03",18.65
"527","2009-02-04",18.91
"528","2009-02-05",19.59
"529","2009-02-06",19.215
"530","2009-02-09",19.09
"531","2009-02-10",18.469999
"532","2009-02-11",18.440001
"533","2009-02-12",20.084999
"534","2009-02-13",19.955
"535","2009-02-17",19.709999
"536","2009-02-18",19.785
"537","2009-02-19",19.209999
"538","2009-02-20",18.99
"539","2009-02-23",18.075001
"540","2009-02-24",18.940001
"541","2009-02-25",18.84
"542","2009-02-26",18.49
"543","2009-02-27",17.1
"544","2009-03-02",16.030001
"545","2009-03-03",16.23
"546","2009-03-04",16.969999
"547","2009-03-05",16.02
"548","2009-03-06",16.139999
"549","2009-03-09",15.825
"550","2009-03-10",16.615
"551","2009-03-11",15.835
"552","2009-03-12",17.355
"553","2009-03-13",17.684999
"554","2009-03-16",17.275
"555","2009-03-17",18
"556","2009-03-18",18.25
"557","2009-03-19",19.01
"558","2009-03-20",18.549999
"559","2009-03-23",19.395
"560","2009-03-24",18.895
"561","2009-03-25",18.975
"562","2009-03-26",19.700001
"563","2009-03-27",19.200001
"564","2009-03-30",19.125
"565","2009-03-31",18.83
"566","2009-04-01",18.469999
"567","2009-04-02",18.754999
"568","2009-04-03",18.879999
"569","2009-04-06",18.35
"570","2009-04-07",17.645
"571","2009-04-08",18.09
"572","2009-04-09",18.575001
"573","2009-04-13",18.594999
"574","2009-04-14",17.795
"575","2009-04-15",17.355
"576","2009-04-16",17.41
"577","2009-04-17",17.469999
"578","2009-04-20",17.15
"579","2009-04-21",16.99
"580","2009-04-22",17.655001
"581","2009-04-23",17.495001
"582","2009-04-24",17.094999
"583","2009-04-27",16.879999
"584","2009-04-28",17.445
"585","2009-04-29",17.525
"586","2009-04-30",16.709999
"587","2009-05-01",16.295
"588","2009-05-04",16.610001
"589","2009-05-05",16.885
"590","2009-05-06",16.870001
"591","2009-05-07",17.200001
"592","2009-05-08",17.129999
"593","2009-05-11",17.51
"594","2009-05-12",17.360001
"595","2009-05-13",16.83
"596","2009-05-14",16.360001
"597","2009-05-15",16.85
"598","2009-05-18",16.66
"599","2009-05-19",16.450001
"600","2009-05-20",16.459999
"601","2009-05-21",16.530001
"602","2009-05-22",17.33
"603","2009-05-26",17.860001
"604","2009-05-27",17.83
"605","2009-05-28",17.889999
"606","2009-05-29",18.25
"607","2009-06-01",18.190001
"608","2009-06-02",18.955
"609","2009-06-03",19.455
"610","2009-06-04",18.745001
"611","2009-06-05",18.610001
"612","2009-06-08",18.27
"613","2009-06-09",18.945
"614","2009-06-10",18.66
"615","2009-06-11",18.955
"616","2009-06-12",19.645
"617","2009-06-15",18.92
"618","2009-06-16",18.66
"619","2009-06-17",19.355
"620","2009-06-18",19.959999
"621","2009-06-19",19.254999
"622","2009-06-22",18.905001
"623","2009-06-23",18.77
"624","2009-06-24",19.465
"625","2009-06-25",20.514999
"626","2009-06-26",19.485001
"627","2009-06-29",20.01
"628","2009-06-30",20.555
"629","2009-07-01",19.785
"630","2009-07-02",19.540001
"631","2009-07-06",19.445
"632","2009-07-07",18.735001
"633","2009-07-08",18.5
"634","2009-07-09",18.434999
"635","2009-07-10",18.75
"636","2009-07-13",19.129999
"637","2009-07-14",19.475
"638","2009-07-15",19.365
"639","2009-07-16",19.575001
"640","2009-07-17",19.245001
"641","2009-07-20",19.295
"642","2009-07-21",19.41
"643","2009-07-22",19.094999
"644","2009-07-23",20.49
"645","2009-07-24",21.6
"646","2009-07-27",21.475
"647","2009-07-28",21.735001
"648","2009-07-29",21.98
"649","2009-07-30",22.094999
"650","2009-07-31",22.025
"651","2009-08-03",22.365
"652","2009-08-04",22.5
"653","2009-08-05",22.17
"654","2009-08-06",22.07
"655","2009-08-07",22.24
"656","2009-08-10",22.235001
"657","2009-08-11",21.655001
"658","2009-08-12",21.635
"659","2009-08-13",21.290001
"660","2009-08-14",21.485001
"661","2009-08-17",21.075001
"662","2009-08-18",21.225
"663","2009-08-19",21.809999
"664","2009-08-20",22.02
"665","2009-08-21",22.450001
"666","2009-08-24",22.555
"667","2009-08-25",22.35
"668","2009-08-26",22.49
"669","2009-08-27",22.33
"670","2009-08-28",22.325001
"671","2009-08-31",22.565001
"672","2009-09-01",22.325001
"673","2009-09-02",22.075001
"674","2009-09-03",22.264999
"675","2009-09-04",22.975
"676","2009-09-08",23.025
"677","2009-09-09",22.700001
"678","2009-09-10",22.43
"679","2009-09-11",22.795
"680","2009-09-14",22.905001
"681","2009-09-15",22.719999
"682","2009-09-16",23.049999
"683","2009-09-17",23.225
"684","2009-09-18",22.945
"685","2009-09-21",23.334999
"686","2009-09-22",22.9
"687","2009-09-23",22.695
"688","2009-09-24",22.275
"689","2009-09-25",22.455
"690","2009-09-28",22.58
"691","2009-09-29",21.99
"692","2009-09-30",22.27
"693","2009-10-01",21.555
"694","2009-10-02",22.030001
"695","2009-10-05",21.645
"696","2009-10-06",22.15
"697","2009-10-07",21.879999
"698","2009-10-08",22.24
"699","2009-10-09",22.33
"700","2009-10-12",22.254999
"701","2009-10-13",21.99
"702","2009-10-14",22.455
"703","2009-10-15",22.934999
"704","2009-10-16",23.01
"705","2009-10-19",22.995001
"706","2009-10-20",22.4
"707","2009-10-21",22.065001
"708","2009-10-22",23.905001
"709","2009-10-23",23.985001
"710","2009-10-26",23.995001
"711","2009-10-27",24.030001
"712","2009-10-28",22.57
"713","2009-10-29",22.450001
"714","2009-10-30",22.205
"715","2009-11-02",21.77
"716","2009-11-03",22.245001
"717","2009-11-04",21.825001
"718","2009-11-05",22.594999
"719","2009-11-06",22.514999
"720","2009-11-09",22.23
"721","2009-11-10",22.275
"722","2009-11-11",22.1
"723","2009-11-12",21.77
"724","2009-11-13",21.950001
"725","2009-11-16",22.68
"726","2009-11-17",22.684999
"727","2009-11-18",22.605
"728","2009-11-19",22.08
"729","2009-11-20",21.85
"730","2009-11-23",21.855
"731","2009-11-24",22.355
"732","2009-11-25",22.57
"733","2009-11-27",22.309999
"734","2009-11-30",22.690001
"735","2009-12-01",23.049999
"736","2009-12-02",23.155001
"737","2009-12-03",22.825001
"738","2009-12-04",22.475
"739","2009-12-07",22.65
"740","2009-12-08",22.735001
"741","2009-12-09",22.799999
"742","2009-12-10",22.99
"743","2009-12-11",23.385
"744","2009-12-14",23.33
"745","2009-12-15",23.584999
"746","2009-12-16",23.51
"747","2009-12-17",23.51
"748","2009-12-18",23.875
"749","2009-12-21",23.905001
"750","2009-12-22",24.280001
"751","2009-12-23",24.139999
"752","2009-12-24",24.235001
"753","2009-12-28",24.219999
"754","2009-12-29",24.139999
"755","2009-12-30",24.325001
"756","2009-12-31",24.41
"757","2010-01-04",24.125
"758","2010-01-05",23.780001
"759","2010-01-06",23.84
"760","2010-01-07",23.93
"761","2010-01-08",23.975
"762","2010-01-11",23.83
"763","2010-01-12",23.5
"764","2010-01-13",23.57
"765","2010-01-14",23.834999
"766","2010-01-15",23.705
"767","2010-01-19",23.815001
"768","2010-01-20",23.465
"769","2010-01-21",23.415001
"770","2010-01-22",23.1
"771","2010-01-25",23.094999
"772","2010-01-26",22.75
"773","2010-01-27",22.870001
"774","2010-01-28",22.9
"775","2010-01-29",23.184999
"776","2010-02-01",23.674999
"777","2010-02-02",24.325001
"778","2010-02-03",24.559999
"779","2010-02-04",24.01
"780","2010-02-05",23.389999
"781","2010-02-08",22.985001
"782","2010-02-09",23.455
"783","2010-02-10",23.74
"784","2010-02-11",23.184999
"785","2010-02-12",23.334999
"786","2010-02-16",23.959999
"787","2010-02-17",24.360001
"788","2010-02-18",24.754999
"789","2010-02-19",24.875
"790","2010-02-22",24.985001
"791","2010-02-23",24.360001
"792","2010-02-24",24.584999
"793","2010-02-25",24.469999
"794","2010-02-26",24.76
"795","2010-03-01",25.535
"796","2010-03-02",25.885
"797","2010-03-03",25.965
"798","2010-03-04",26.235001
"799","2010-03-05",26.865
"800","2010-03-08",26.84
"801","2010-03-09",26.74
"802","2010-03-10",26.879999
"803","2010-03-11",26.775
"804","2010-03-12",26.42
"805","2010-03-15",26.424999
"806","2010-03-16",26.915001
"807","2010-03-17",26.73
"808","2010-03-18",26.625
"809","2010-03-19",27.129999
"810","2010-03-22",27.004999
"811","2010-03-23",27.299999
"812","2010-03-24",26.875
"813","2010-03-25",27.695
"814","2010-03-26",27.465
"815","2010-03-29",27.6
"816","2010-03-30",27.450001
"817","2010-03-31",27.184999
"818","2010-04-01",27.280001
"819","2010-04-05",27.25
"820","2010-04-06",27.26
"821","2010-04-07",27.290001
"822","2010-04-08",27
"823","2010-04-09",27.48
"824","2010-04-12",27.549999
"825","2010-04-13",27.145
"826","2010-04-14",27.74
"827","2010-04-15",27.469999
"828","2010-04-16",27.434999
"829","2010-04-19",27.344999
"830","2010-04-20",28.34
"831","2010-04-21",27.924999
"832","2010-04-22",28.135
"833","2010-04-23",28.135
"834","2010-04-26",27.834999
"835","2010-04-27",27.26
"836","2010-04-28",27.200001
"837","2010-04-29",27.424999
"838","2010-04-30",27.440001
"839","2010-05-03",27.475
"840","2010-05-04",27.209999
"841","2010-05-05",27.055
"842","2010-05-06",26.065001
"843","2010-05-07",25.125
"844","2010-05-10",26.16
"845","2010-05-11",26.459999
"846","2010-05-12",26.639999
"847","2010-05-13",26.57
"848","2010-05-14",26.059999
"849","2010-05-17",25.715
"850","2010-05-18",25.225
"851","2010-05-19",25.219999
"852","2010-05-20",24.700001
"853","2010-05-21",24.92
"854","2010-05-24",24.74
"855","2010-05-25",24.305
"856","2010-05-26",24.690001
"857","2010-05-27",25.334999
"858","2010-05-28",25.014999
"859","2010-06-01",24.42
"860","2010-06-02",26.17
"861","2010-06-03",26.674999
"862","2010-06-04",25.885
"863","2010-06-07",25.415001
"864","2010-06-08",25.209999
"865","2010-06-09",25.115
"866","2010-06-10",25.790001
"867","2010-06-11",25.975
"868","2010-06-14",26.459999
"869","2010-06-15",26.924999
"870","2010-06-16",26.665001
"871","2010-06-17",27.110001
"872","2010-06-18",27.195
"873","2010-06-21",27.190001
"874","2010-06-22",26.965
"875","2010-06-23",26.945
"876","2010-06-24",26.34
"877","2010-06-25",26.780001
"878","2010-06-28",26.975
"879","2010-06-29",26.235001
"880","2010-06-30",25.594999
"881","2010-07-01",24.82
"882","2010-07-02",25.225
"883","2010-07-06",25.215
"884","2010-07-07",25.200001
"885","2010-07-08",25.674999
"886","2010-07-09",26.08
"887","2010-07-12",24.99
"888","2010-07-13",25.424999
"889","2010-07-14",25.635
"890","2010-07-15",25.684999
"891","2010-07-16",25.200001
"892","2010-07-19",25.125
"893","2010-07-20",25.375
"894","2010-07-21",25.559999
"895","2010-07-22",26.6
"896","2010-07-23",26.4
"897","2010-07-26",27.209999
"898","2010-07-27",27.215
"899","2010-07-28",26.610001
"900","2010-07-29",26.950001
"901","2010-07-30",27.18
"902","2010-08-02",27.969999
"903","2010-08-03",28.290001
"904","2010-08-04",28.754999
"905","2010-08-05",28.645
"906","2010-08-06",28.360001
"907","2010-08-09",28.475
"908","2010-08-10",28.16
"909","2010-08-11",27.5
"910","2010-08-12",28.344999
"911","2010-08-13",28.120001
"912","2010-08-16",28.860001
"913","2010-08-17",28.99
"914","2010-08-18",28.879999
"915","2010-08-19",28.375
"916","2010-08-20",27.825001
"917","2010-08-23",28.08
"918","2010-08-24",27.73
"919","2010-08-25",28.219999
"920","2010-08-26",27.969999
"921","2010-08-27",28.76
"922","2010-08-30",28.57
"923","2010-08-31",28.235001
"924","2010-09-01",28.995001
"925","2010-09-02",29.059999
"926","2010-09-03",29.09
"927","2010-09-07",28.855
"928","2010-09-08",29.514999
"929","2010-09-09",29.424999
"930","2010-09-10",30.32
"931","2010-09-13",29.934999
"932","2010-09-14",29.875
"933","2010-09-15",30.035
"934","2010-09-16",29.889999
"935","2010-09-17",30.035
"936","2010-09-20",30.655001
"937","2010-09-21",30.6
"938","2010-09-22",31.485001
"939","2010-09-23",31.504999
"940","2010-09-24",31.77
"941","2010-09-27",32.035
"942","2010-09-28",32.490002
"943","2010-09-29",32.154999
"944","2010-09-30",32.18
"945","2010-10-01",32.095001
"946","2010-10-04",31.780001
"947","2010-10-05",33.154999
"948","2010-10-06",33.5
"949","2010-10-07",33.535
"950","2010-10-08",33.700001
"951","2010-10-11",33.674999
"952","2010-10-12",34.200001
"953","2010-10-13",33.599998
"954","2010-10-14",33.740002
"955","2010-10-15",33.884998
"956","2010-10-18",34.154999
"957","2010-10-19",33.755001
"958","2010-10-20",34.035
"959","2010-10-21",34.205002
"960","2010-10-22",33.509998
"961","2010-10-25",33.93
