"","date","PB"
"126","2007-07-03",33.16
"127","2007-07-05",32.98
"128","2007-07-06",32.849998
"129","2007-07-09",32.779999
"130","2007-07-10",31.879999
"131","2007-07-11",31.51
"132","2007-07-12",32.610001
"133","2007-07-13",32.150002
"134","2007-07-16",31.559999
"135","2007-07-17",31.620001
"136","2007-07-18",31.309999
"137","2007-07-19",31.99
"138","2007-07-20",31.27
"139","2007-07-23",30.82
"140","2007-07-24",29.780001
"141","2007-07-25",29.809999
"142","2007-07-26",29.32
"143","2007-07-27",29.17
"144","2007-07-30",29.01
"145","2007-07-31",28.32
"146","2007-08-01",28.67
"147","2007-08-02",29
"148","2007-08-03",28.18
"149","2007-08-06",30.08
"150","2007-08-07",31.459999
"151","2007-08-08",32.900002
"152","2007-08-09",33.200001
"153","2007-08-10",32.849998
"154","2007-08-13",31.33
"155","2007-08-14",31.120001
"156","2007-08-15",31.530001
"157","2007-08-16",32.279999
"158","2007-08-17",33.490002
"159","2007-08-20",33.18
"160","2007-08-21",33.919998
"161","2007-08-22",34.040001
"162","2007-08-23",33.470001
"163","2007-08-24",33.630001
"164","2007-08-27",33.419998
"165","2007-08-28",32.990002
"166","2007-08-29",33.950001
"167","2007-08-30",33.450001
"168","2007-08-31",33.77
"169","2007-09-04",33.610001
"170","2007-09-05",33.049999
"171","2007-09-06",33.450001
"172","2007-09-07",32.419998
"173","2007-09-10",32.09
"174","2007-09-11",33.18
"175","2007-09-12",32.220001
"176","2007-09-13",32.419998
"177","2007-09-14",32.630001
"178","2007-09-17",33.259998
"179","2007-09-18",35.130001
"180","2007-09-19",35.439999
"181","2007-09-20",34.93
"182","2007-09-21",34.439999
"183","2007-09-24",33.580002
"184","2007-09-25",33.290001
"185","2007-09-26",33.330002
"186","2007-09-27",33.57
"187","2007-09-28",33.16
"188","2007-10-01",33.52
"189","2007-10-02",34.77
"190","2007-10-03",34.259998
"191","2007-10-04",34.32
"192","2007-10-05",34.77
"193","2007-10-08",34.689999
"194","2007-10-09",34.91
"195","2007-10-10",34.950001
"196","2007-10-11",34.59
"197","2007-10-12",34.73
"198","2007-10-15",33.77
"199","2007-10-16",32.580002
"200","2007-10-17",32.349998
"201","2007-10-18",32.040001
"202","2007-10-19",30.82
"203","2007-10-22",31.549999
"204","2007-10-23",30.84
"205","2007-10-24",30.389999
"206","2007-10-25",29.950001
"207","2007-10-26",31.16
"208","2007-10-29",30.959999
"209","2007-10-30",31.690001
"210","2007-10-31",32.32
"211","2007-11-01",30.799999
"212","2007-11-02",30.209999
"213","2007-11-05",30.219999
"214","2007-11-06",30.83
"215","2007-11-07",29.530001
"216","2007-11-08",30.24
"217","2007-11-09",30.82
"218","2007-11-12",31.459999
"219","2007-11-13",32.599998
"220","2007-11-14",32.040001
"221","2007-11-15",30.75
"222","2007-11-16",30.690001
"223","2007-11-19",29.26
"224","2007-11-20",30.25
"225","2007-11-21",30.91
"226","2007-11-23",31.290001
"227","2007-11-26",29.690001
"228","2007-11-27",30.07
"229","2007-11-28",31.82
"230","2007-11-29",31.23
"231","2007-11-30",32.139999
"232","2007-12-03",31.48
"233","2007-12-04",30.99
"234","2007-12-05",31.889999
"235","2007-12-06",32.950001
"236","2007-12-07",31.870001
"237","2007-12-10",32.169998
"238","2007-12-11",30.190001
"239","2007-12-12",29.690001
"240","2007-12-13",29.540001
"241","2007-12-14",28.860001
"242","2007-12-17",28.559999
"243","2007-12-18",29.4
"244","2007-12-19",29.139999
"245","2007-12-20",28.92
"246","2007-12-21",29.98
"247","2007-12-24",30.549999
"248","2007-12-26",30.91
"249","2007-12-27",29.549999
"250","2007-12-28",28.950001
"251","2007-12-31",29.389999
"252","2008-01-02",28.379999
"253","2008-01-03",27.91
"254","2008-01-04",27.01
"255","2008-01-07",27.26
"256","2008-01-08",25.83
"257","2008-01-09",25.879999
"258","2008-01-10",26.5
"259","2008-01-11",26.309999
"260","2008-01-14",26.52
"261","2008-01-15",25.43
"262","2008-01-16",25.09
"263","2008-01-17",23.91
"264","2008-01-18",23.040001
"265","2008-01-22",24.17
"266","2008-01-23",26.51
"267","2008-01-24",27.27
"268","2008-01-25",27.65
"269","2008-01-28",28
"270","2008-01-29",28.15
"271","2008-01-30",27.049999
"272","2008-01-31",28.75
"273","2008-02-01",29.85
"274","2008-02-04",28.129999
"275","2008-02-05",27.299999
"276","2008-02-06",27.27
"277","2008-02-07",28.219999
"278","2008-02-08",28.030001
"279","2008-02-11",27.280001
"280","2008-02-12",27.59
"281","2008-02-13",28.129999
"282","2008-02-14",27.15
"283","2008-02-15",27.360001
"284","2008-02-19",26.67
"285","2008-02-20",27.719999
"286","2008-02-21",26.99
"287","2008-02-22",27.02
"288","2008-02-25",26.969999
"289","2008-02-26",26.93
"290","2008-02-27",27.120001
"291","2008-02-28",27.02
"292","2008-02-29",26.4
"293","2008-03-03",26.450001
"294","2008-03-04",26.18
"295","2008-03-05",26.290001
"296","2008-03-06",25.66
"297","2008-03-07",26
"298","2008-03-10",26
"299","2008-03-11",28.15
"300","2008-03-12",27.610001
"301","2008-03-13",28.379999
"302","2008-03-14",28.040001
"303","2008-03-17",28.190001
"304","2008-03-18",29.93
"305","2008-03-19",28.98
"306","2008-03-20",30.309999
"307","2008-03-24",30.48
"308","2008-03-25",29.68
"309","2008-03-26",29.59
"310","2008-03-27",29.299999
"311","2008-03-28",28.4
"312","2008-03-31",28.66
"313","2008-04-01",30
"314","2008-04-02",29.780001
"315","2008-04-03",28.709999
"316","2008-04-04",28.09
"317","2008-04-07",28.450001
"318","2008-04-08",27.73
"319","2008-04-09",26.299999
"320","2008-04-10",26.35
"321","2008-04-11",26
"322","2008-04-14",25.52
"323","2008-04-15",26.23
"324","2008-04-16",27.68
"325","2008-04-17",28.139999
"326","2008-04-18",29.639999
"327","2008-04-21",28.709999
"328","2008-04-22",28.51
"329","2008-04-23",28.18
"330","2008-04-24",29.950001
"331","2008-04-25",30.709999
"332","2008-04-28",31.15
"333","2008-04-29",31.02
"334","2008-04-30",30.969999
"335","2008-05-01",31.93
"336","2008-05-02",31.33
"337","2008-05-05",31.389999
"338","2008-05-06",32.009998
"339","2008-05-07",30.58
"340","2008-05-08",30.1
"341","2008-05-09",29.879999
"342","2008-05-12",31.27
"343","2008-05-13",31.139999
"344","2008-05-14",30.98
"345","2008-05-15",31.02
"346","2008-05-16",30.74
"347","2008-05-19",30.85
"348","2008-05-20",30.389999
"349","2008-05-21",30.200001
"350","2008-05-22",30.780001
"351","2008-05-23",30.469999
"352","2008-05-27",31.309999
"353","2008-05-28",31.040001
"354","2008-05-29",31.85
"355","2008-05-30",31.940001
"356","2008-06-02",31.27
"357","2008-06-03",31.48
"358","2008-06-04",31.51
"359","2008-06-05",31.99
"360","2008-06-06",30.48
"361","2008-06-09",29.459999
"362","2008-06-10",29.5
"363","2008-06-11",28.17
"364","2008-06-12",28.34
"365","2008-06-13",27.59
"366","2008-06-16",27.92
"367","2008-06-17",27.110001
"368","2008-06-18",26.870001
"369","2008-06-19",27.379999
"370","2008-06-20",27.440001
"371","2008-06-23",26.610001
"372","2008-06-24",26.9
"373","2008-06-25",27.6
"374","2008-06-26",27.59
"375","2008-06-27",27.559999
"376","2008-06-30",26.73
"377","2008-07-01",28.139999
"378","2008-07-02",29.16
"379","2008-07-03",28.08
"380","2008-07-07",26.799999
"381","2008-07-08",28.41
"382","2008-07-09",27.139999
"383","2008-07-10",27.01
"384","2008-07-11",27.290001
"385","2008-07-14",25.15
"386","2008-07-15",24.43
"387","2008-07-16",27.98
"388","2008-07-17",29.4
"389","2008-07-18",29.879999
"390","2008-07-21",29.59
"391","2008-07-22",31.129999
"392","2008-07-23",32.619999
"393","2008-07-24",29.959999
"394","2008-07-25",30.299999
"395","2008-07-28",29.41
"396","2008-07-29",32.189999
"397","2008-07-30",32.040001
"398","2008-07-31",32.099998
"399","2008-08-01",32.119999
"400","2008-08-04",32.34
"401","2008-08-05",33.349998
"402","2008-08-06",33.240002
"403","2008-08-07",32.43
"404","2008-08-08",33.880001
"405","2008-08-11",34
"406","2008-08-12",33.599998
"407","2008-08-13",31.5
"408","2008-08-14",31.41
"409","2008-08-15",32.400002
"410","2008-08-18",31.01
"411","2008-08-19",30.65
"412","2008-08-20",30.73
"413","2008-08-21",30.33
"414","2008-08-22",31.34
"415","2008-08-25",30.139999
"416","2008-08-26",30.4
"417","2008-08-27",31.030001
"418","2008-08-28",31.969999
"419","2008-08-29",31.950001
"420","2008-09-02",32.389999
"421","2008-09-03",33.220001
"422","2008-09-04",31.950001
"423","2008-09-05",33.139999
"424","2008-09-08",34.209999
"425","2008-09-09",33.5
"426","2008-09-10",33.810001
"427","2008-09-11",33.720001
"428","2008-09-12",34.02
"429","2008-09-15",32.77
"430","2008-09-16",34.709999
"431","2008-09-17",32.220001
"432","2008-09-18",35.990002
"433","2008-09-19",39
"434","2008-09-22",33.810001
"435","2008-09-23",33.73
"436","2008-09-24",33.25
"437","2008-09-25",34.290001
"438","2008-09-26",35.450001
"439","2008-09-29",33.25
"440","2008-09-30",33.990002
"441","2008-10-01",35.880001
"442","2008-10-02",35.459999
"443","2008-10-03",33.25
"444","2008-10-06",34.029999
"445","2008-10-07",32.150002
"446","2008-10-08",31.23
"447","2008-10-09",28.870001
"448","2008-10-10",33.740002
"449","2008-10-13",33.48
"450","2008-10-14",33.98
"451","2008-10-15",32.150002
"452","2008-10-16",33.549999
"453","2008-10-17",33.18
"454","2008-10-20",31.25
"455","2008-10-21",30.41
"456","2008-10-22",29.66
"457","2008-10-23",28.709999
"458","2008-10-24",29.23
"459","2008-10-27",29.25
"460","2008-10-28",30.66
"461","2008-10-29",30.09
"462","2008-10-30",31.73
"463","2008-10-31",33.209999
"464","2008-11-03",33.810001
"465","2008-11-04",34.27
"466","2008-11-05",31.690001
"467","2008-11-06",31.42
"468","2008-11-07",31.879999
"469","2008-11-10",32.700001
"470","2008-11-11",32.669998
"471","2008-11-12",30.02
"472","2008-11-13",31.57
"473","2008-11-14",30.469999
"474","2008-11-17",30.360001
"475","2008-11-18",29.719999
"476","2008-11-19",27.530001
"477","2008-11-20",26.85
"478","2008-11-21",27.32
"479","2008-11-24",31.059999
"480","2008-11-25",32.240002
"481","2008-11-26",32.43
"482","2008-11-28",33.009998
"483","2008-12-01",27.43
"484","2008-12-02",29.469999
"485","2008-12-03",30.91
"486","2008-12-04",29.959999
"487","2008-12-05",30.780001
"488","2008-12-08",30.639999
"489","2008-12-09",27.719999
"490","2008-12-10",27.620001
"491","2008-12-11",25.5
"492","2008-12-12",26.940001
"493","2008-12-15",26.16
"494","2008-12-16",28.02
"495","2008-12-17",28.030001
"496","2008-12-18",27.43
"497","2008-12-19",26.809999
"498","2008-12-22",26.700001
"499","2008-12-23",26.58
"500","2008-12-24",26.91
"501","2008-12-26",27.379999
"502","2008-12-29",27.25
"503","2008-12-30",28.34
"504","2008-12-31",29.59
"505","2009-01-02",28.82
"506","2009-01-05",27.360001
"507","2009-01-06",27.309999
"508","2009-01-07",26
"509","2009-01-08",26
"510","2009-01-09",24.450001
"511","2009-01-12",23.83
"512","2009-01-13",26.280001
"513","2009-01-14",25.99
"514","2009-01-15",26.389999
"515","2009-01-16",26.99
"516","2009-01-20",24.34
"517","2009-01-21",26.27
"518","2009-01-22",25.139999
"519","2009-01-23",24.950001
"520","2009-01-26",23.950001
"521","2009-01-27",25.879999
"522","2009-01-28",29.65
"523","2009-01-29",28.51
"524","2009-01-30",27.049999
"525","2009-02-02",27.549999
"526","2009-02-03",26.65
"527","2009-02-04",27
"528","2009-02-05",28.040001
"529","2009-02-06",29.540001
"530","2009-02-09",29.780001
"531","2009-02-10",28.379999
"532","2009-02-11",29.23
"533","2009-02-12",29.01
"534","2009-02-13",27.620001
"535","2009-02-17",26.879999
"536","2009-02-18",26.459999
"537","2009-02-19",25.25
"538","2009-02-20",24.4
"539","2009-02-23",24.41
"540","2009-02-24",25.950001
"541","2009-02-25",26.35
"542","2009-02-26",26.74
"543","2009-02-27",25.52
"544","2009-03-02",24.24
"545","2009-03-03",23.52
"546","2009-03-04",24.27
"547","2009-03-05",21.49
"548","2009-03-06",21.16
"549","2009-03-09",20.33
"550","2009-03-10",23.110001
"551","2009-03-11",23
"552","2009-03-12",24.209999
"553","2009-03-13",24.040001
"554","2009-03-16",24.219999
"555","2009-03-17",25.870001
"556","2009-03-18",27.75
"557","2009-03-19",25.92
"558","2009-03-20",26.15
"559","2009-03-23",28.110001
"560","2009-03-24",26.16
"561","2009-03-25",26.950001
"562","2009-03-26",28.5
"563","2009-03-27",27.360001
"564","2009-03-30",26.52
"565","2009-03-31",27.35
"566","2009-04-01",27.67
"567","2009-04-02",28.780001
"568","2009-04-03",29.219999
"569","2009-04-06",28.02
"570","2009-04-07",27.790001
"571","2009-04-08",28.059999
"572","2009-04-09",30.52
"573","2009-04-13",30.77
"574","2009-04-14",28.25
"575","2009-04-15",27.91
"576","2009-04-16",28.24
"577","2009-04-17",29.35
"578","2009-04-20",27.629999
"579","2009-04-21",28.68
"580","2009-04-22",27.110001
"581","2009-04-23",27.83
"582","2009-04-24",28.99
"583","2009-04-27",27.66
"584","2009-04-28",27.709999
"585","2009-04-29",28.889999
"586","2009-04-30",27.77
"587","2009-05-01",27.51
"588","2009-05-04",29.690001
"589","2009-05-05",28.950001
"590","2009-05-06",29.65
"591","2009-05-07",28.93
"592","2009-05-08",30.059999
"593","2009-05-11",30.15
"594","2009-05-12",29.08
"595","2009-05-13",28.280001
"596","2009-05-14",28.219999
"597","2009-05-15",27.530001
"598","2009-05-18",29.99
"599","2009-05-19",28.4
"600","2009-05-20",27.459999
"601","2009-05-21",26.620001
"602","2009-05-22",26.540001
"603","2009-05-26",28.719999
"604","2009-05-27",27.290001
"605","2009-05-28",28.030001
"606","2009-05-29",28.059999
"607","2009-06-01",28.360001
"608","2009-06-02",28.389999
"609","2009-06-03",27.93
"610","2009-06-04",29.24
"611","2009-06-05",28.77
"612","2009-06-08",28.719999
"613","2009-06-09",29.030001
"614","2009-06-10",28.32
"615","2009-06-11",28.68
"616","2009-06-12",29.01
"617","2009-06-15",28.5
"618","2009-06-16",28.32
"619","2009-06-17",28.43
"620","2009-06-18",28.790001
"621","2009-06-19",29.059999
"622","2009-06-22",28.379999
"623","2009-06-23",28.129999
"624","2009-06-24",28.51
"625","2009-06-25",29.290001
"626","2009-06-26",30.16
"627","2009-06-29",29.83
"628","2009-06-30",29.83
"629","2009-07-01",29.950001
"630","2009-07-02",29.120001
"631","2009-07-06",28.93
"632","2009-07-07",28.629999
"633","2009-07-08",28.700001
"634","2009-07-09",28.940001
"635","2009-07-10",28.620001
"636","2009-07-13",30.08
"637","2009-07-14",29.74
"638","2009-07-15",30.370001
"639","2009-07-16",30.15
"640","2009-07-17",30.879999
"641","2009-07-20",31.290001
"642","2009-07-21",30.969999
"643","2009-07-22",31.32
"644","2009-07-23",32.310001
"645","2009-07-24",32.400002
"646","2009-07-27",33.080002
"647","2009-07-28",33.459999
"648","2009-07-29",33.5
"649","2009-07-30",33.689999
"650","2009-07-31",33.470001
"651","2009-08-03",33.869999
"652","2009-08-04",34.669998
"653","2009-08-05",34.990002
"654","2009-08-06",35.040001
"655","2009-08-07",36.130001
"656","2009-08-10",37.029999
"657","2009-08-11",35.709999
"658","2009-08-12",36.009998
"659","2009-08-13",36.259998
"660","2009-08-14",35.970001
"661","2009-08-17",35.189999
"662","2009-08-18",35.389999
"663","2009-08-19",35.439999
"664","2009-08-20",35.799999
"665","2009-08-21",36.330002
"666","2009-08-24",35.41
"667","2009-08-25",35.029999
"668","2009-08-26",35.139999
"669","2009-08-27",34.84
"670","2009-08-28",34.650002
"671","2009-08-31",34.48
"672","2009-09-01",33.150002
"673","2009-09-02",33
"674","2009-09-03",33.970001
"675","2009-09-04",33.740002
"676","2009-09-08",33.799999
"677","2009-09-09",34.330002
"678","2009-09-10",34.23
"679","2009-09-11",33.450001
"680","2009-09-14",33.490002
"681","2009-09-15",34.68
"682","2009-09-16",35.68
"683","2009-09-17",35.169998
"684","2009-09-18",35.330002
"685","2009-09-21",35.43
"686","2009-09-22",35.740002
"687","2009-09-23",35.400002
"688","2009-09-24",35.07
"689","2009-09-25",34.619999
"690","2009-09-28",35.32
"691","2009-09-29",35.200001
"692","2009-09-30",34.790001
"693","2009-10-01",34
"694","2009-10-02",33.720001
"695","2009-10-05",34.029999
"696","2009-10-06",34.59
"697","2009-10-07",34.599998
"698","2009-10-08",34.09
"699","2009-10-09",34.52
"700","2009-10-12",34.560001
"701","2009-10-13",34.389999
"702","2009-10-14",35.080002
"703","2009-10-15",35.110001
"704","2009-10-16",35.560001
"705","2009-10-19",35.950001
"706","2009-10-20",35.040001
"707","2009-10-21",34.549999
"708","2009-10-22",35.509998
"709","2009-10-23",35.459999
"710","2009-10-26",35.57
"711","2009-10-27",36.189999
"712","2009-10-28",36.279999
"713","2009-10-29",36.130001
"714","2009-10-30",35.790001
"715","2009-11-02",35.75
"716","2009-11-03",36.41
"717","2009-11-04",35.84
"718","2009-11-05",35.959999
"719","2009-11-06",35.860001
"720","2009-11-09",36.360001
"721","2009-11-10",35.880001
"722","2009-11-11",36
"723","2009-11-12",35.740002
"724","2009-11-13",36.450001
"725","2009-11-16",37.110001
"726","2009-11-17",37.740002
"727","2009-11-18",37.889999
"728","2009-11-19",37.75
"729","2009-11-20",38.779999
"730","2009-11-23",38.849998
"731","2009-11-24",39.16
"732","2009-11-25",38.75
"733","2009-11-27",38.990002
"734","2009-11-30",39.830002
"735","2009-12-01",39.59
"736","2009-12-02",39.740002
"737","2009-12-03",38.869999
"738","2009-12-04",39.529999
"739","2009-12-07",38.990002
"740","2009-12-08",38.869999
"741","2009-12-09",38.939999
"742","2009-12-10",38.990002
"743","2009-12-11",39.07
"744","2009-12-14",39.349998
"745","2009-12-15",39.110001
"746","2009-12-16",39.279999
"747","2009-12-17",39.09
"748","2009-12-18",39.700001
"749","2009-12-21",39.959999
"750","2009-12-22",40.16
"751","2009-12-23",40.59
"752","2009-12-24",40.98
"753","2009-12-28",40.68
"754","2009-12-29",40.75
"755","2009-12-30",40.57
"756","2009-12-31",40.470001
"757","2010-01-04",40.009998
"758","2010-01-05",39.580002
"759","2010-01-06",39.439999
"760","2010-01-07",40.509998
"761","2010-01-08",40.040001
"762","2010-01-11",39.41
"763","2010-01-12",39.509998
"764","2010-01-13",39.689999
"765","2010-01-14",40.23
"766","2010-01-15",39.529999
"767","2010-01-19",39.560001
"768","2010-01-20",39.549999
"769","2010-01-21",41.34
"770","2010-01-22",41.529999
"771","2010-01-25",39.939999
"772","2010-01-26",40.16
"773","2010-01-27",40.93
"774","2010-01-28",40.889999
"775","2010-01-29",40.32
"776","2010-02-01",39.939999
"777","2010-02-02",39.82
"778","2010-02-03",39.080002
"779","2010-02-04",38.09
"780","2010-02-05",38.959999
"781","2010-02-08",39.43
"782","2010-02-09",39.650002
"783","2010-02-10",40.290001
"784","2010-02-11",39.939999
"785","2010-02-12",39.950001
"786","2010-02-16",40.169998
"787","2010-02-17",39.830002
"788","2010-02-18",40.630001
"789","2010-02-19",40.939999
"790","2010-02-22",41.029999
"791","2010-02-23",41.380001
"792","2010-02-24",41.849998
"793","2010-02-25",41.740002
"794","2010-02-26",41.830002
"795","2010-03-01",41.73
"796","2010-03-02",41.82
"797","2010-03-03",41.150002
"798","2010-03-04",41.150002
"799","2010-03-05",42.259998
"800","2010-03-08",41.810001
"801","2010-03-09",41.889999
"802","2010-03-10",41.849998
"803","2010-03-11",41.889999
"804","2010-03-12",40.77
"805","2010-03-15",40.450001
"806","2010-03-16",40.529999
"807","2010-03-17",40.299999
"808","2010-03-18",40.220001
"809","2010-03-19",40.560001
"810","2010-03-22",41.5
"811","2010-03-23",41.490002
"812","2010-03-24",40.669998
"813","2010-03-25",40.84
"814","2010-03-26",40.630001
"815","2010-03-29",40.619999
"816","2010-03-30",41.060001
"817","2010-03-31",40.990002
"818","2010-04-01",41.049999
"819","2010-04-05",41.369999
"820","2010-04-06",42.040001
"821","2010-04-07",41.41
"822","2010-04-08",41.599998
"823","2010-04-09",42.200001
"824","2010-04-12",42.099998
"825","2010-04-13",42.369999
"826","2010-04-14",43.25
"827","2010-04-15",43.529999
"828","2010-04-16",42.529999
"829","2010-04-19",42.18
"830","2010-04-20",42.150002
"831","2010-04-21",43.099998
"832","2010-04-22",43.130001
"833","2010-04-23",42.970001
"834","2010-04-26",40.200001
"835","2010-04-27",40.009998
"836","2010-04-28",40.349998
"837","2010-04-29",40.41
"838","2010-04-30",39.220001
"839","2010-05-03",39.73
"840","2010-05-04",39.099998
"841","2010-05-05",38.810001
"842","2010-05-06",37.669998
"843","2010-05-07",38.09
"844","2010-05-10",39.529999
"845","2010-05-11",40.650002
"846","2010-05-12",40.880001
"847","2010-05-13",40.080002
"848","2010-05-14",39.580002
"849","2010-05-17",39.52
"850","2010-05-18",38.290001
"851","2010-05-19",38.029999
"852","2010-05-20",36.110001
"853","2010-05-21",36.990002
"854","2010-05-24",36.189999
"855","2010-05-25",36.150002
"856","2010-05-26",36.279999
"857","2010-05-27",36.93
"858","2010-05-28",36.040001
"859","2010-06-01",35.450001
"860","2010-06-02",36.380001
"861","2010-06-03",36.150002
"862","2010-06-04",35.080002
"863","2010-06-07",35.259998
"864","2010-06-08",35.439999
"865","2010-06-09",34.880001
"866","2010-06-10",35.77
"867","2010-06-11",35.610001
"868","2010-06-14",35.540001
"869","2010-06-15",35.799999
"870","2010-06-16",36.110001
"871","2010-06-17",36.25
"872","2010-06-18",36.669998
"873","2010-06-21",35.990002
"874","2010-06-22",35.349998
"875","2010-06-23",34.75
"876","2010-06-24",34.650002
"877","2010-06-25",35.349998
"878","2010-06-28",34.950001
"879","2010-06-29",35.16
"880","2010-06-30",34.75
"881","2010-07-01",33.779999
"882","2010-07-02",33.450001
"883","2010-07-06",33.389999
"884","2010-07-07",34.360001
"885","2010-07-08",34.549999
"886","2010-07-09",35.240002
"887","2010-07-12",34.790001
"888","2010-07-13",36.02
"889","2010-07-14",35.290001
"890","2010-07-15",35.110001
"891","2010-07-16",33.48
"892","2010-07-19",32.790001
"893","2010-07-20",33.349998
"894","2010-07-21",33.029999
"895","2010-07-22",34.029999
"896","2010-07-23",33.68
"897","2010-07-26",33.73
"898","2010-07-27",34.32
"899","2010-07-28",33.59
"900","2010-07-29",33.599998
"901","2010-07-30",33.880001
"902","2010-08-02",34.130001
"903","2010-08-03",34.32
"904","2010-08-04",34.16
"905","2010-08-05",34.110001
"906","2010-08-06",34.040001
"907","2010-08-09",34.34
"908","2010-08-10",34.029999
"909","2010-08-11",33.23
"910","2010-08-12",32.68
"911","2010-08-13",31.219999
"912","2010-08-16",30.879999
"913","2010-08-17",30.969999
"914","2010-08-18",31.440001
"915","2010-08-19",30.75
"916","2010-08-20",30.24
"917","2010-08-23",29.93
"918","2010-08-24",29.34
"919","2010-08-25",29.129999
"920","2010-08-26",29.08
"921","2010-08-27",29.73
"922","2010-08-30",28.85
"923","2010-08-31",28.49
"924","2010-09-01",30.629999
"925","2010-09-02",31.030001
"926","2010-09-03",31.860001
"927","2010-09-07",30.610001
"928","2010-09-08",31.049999
"929","2010-09-09",31.370001
"930","2010-09-10",31.23
"931","2010-09-13",32.02
"932","2010-09-14",31.450001
"933","2010-09-15",31.370001
"934","2010-09-16",31.280001
"935","2010-09-17",31.4
"936","2010-09-20",32.150002
"937","2010-09-21",32.009998
"938","2010-09-22",31.559999
"939","2010-09-23",31.450001
"940","2010-09-24",32.400002
"941","2010-09-27",31.959999
"942","2010-09-28",32.439999
"943","2010-09-29",32.450001
"944","2010-09-30",32.470001
"945","2010-10-01",32.509998
"946","2010-10-04",32.16
"947","2010-10-05",32.700001
"948","2010-10-06",32.669998
"949","2010-10-07",32.470001
"950","2010-10-08",32.540001
"951","2010-10-11",32.34
"952","2010-10-12",32.610001
"953","2010-10-13",33.060001
"954","2010-10-14",32.580002
"955","2010-10-15",32.060001
"956","2010-10-18",32.869999
"957","2010-10-19",32.48
"958","2010-10-20",32.48
"959","2010-10-21",32.439999
"960","2010-10-22",32.48
