"","date","EWBC"
"264","2008-01-18",21.07
"265","2008-01-22",22
"266","2008-01-23",24.719999
"267","2008-01-24",23.940001
"268","2008-01-25",23.66
"269","2008-01-28",24.889999
"270","2008-01-29",23.9
"271","2008-01-30",23.299999
"272","2008-01-31",24.059999
"273","2008-02-01",25.639999
"274","2008-02-04",24.26
"275","2008-02-05",23.43
"276","2008-02-06",22.85
"277","2008-02-07",23.139999
"278","2008-02-08",22.33
"279","2008-02-11",21.860001
"280","2008-02-12",22.440001
"281","2008-02-13",22.24
"282","2008-02-14",21.469999
"283","2008-02-15",21.379999
"284","2008-02-19",21.09
"285","2008-02-20",21.5
"286","2008-02-21",21.280001
"287","2008-02-22",21.57
"288","2008-02-25",21.74
"289","2008-02-26",21.639999
"290","2008-02-27",21.049999
"291","2008-02-28",19.73
"292","2008-02-29",18.809999
"293","2008-03-03",18.65
"294","2008-03-04",18.110001
"295","2008-03-05",18
"296","2008-03-06",17.43
"297","2008-03-07",17.610001
"298","2008-03-10",17.129999
"299","2008-03-11",18.1
"300","2008-03-12",17.93
"301","2008-03-13",18.030001
"302","2008-03-14",17.9
"303","2008-03-17",18.030001
"304","2008-03-18",18.700001
"305","2008-03-19",18.209999
"306","2008-03-20",19.200001
"307","2008-03-24",19.68
"308","2008-03-25",19.75
"309","2008-03-26",18.66
"310","2008-03-27",18.24
"311","2008-03-28",17.559999
"312","2008-03-31",17.75
"313","2008-04-01",18.299999
"314","2008-04-02",18.41
"315","2008-04-03",18.200001
"316","2008-04-04",17.700001
"317","2008-04-07",18.07
"318","2008-04-08",17.75
"319","2008-04-09",17.33
"320","2008-04-10",17.07
"321","2008-04-11",16.4
"322","2008-04-14",15.86
"323","2008-04-15",15.85
"324","2008-04-16",14.16
"325","2008-04-17",14.47
"326","2008-04-18",13.97
"327","2008-04-21",13.57
"328","2008-04-22",13.13
"329","2008-04-23",12.56
"330","2008-04-24",14.32
"331","2008-04-25",14.6
"332","2008-04-28",14.69
"333","2008-04-29",14.39
"334","2008-04-30",14.24
"335","2008-05-01",15.38
"336","2008-05-02",15.29
"337","2008-05-05",15.04
"338","2008-05-06",14.9
"339","2008-05-07",14.13
"340","2008-05-08",13.9
"341","2008-05-09",13.77
"342","2008-05-12",13.92
"343","2008-05-13",13.65
"344","2008-05-14",13.78
"345","2008-05-15",13.66
"346","2008-05-16",13.18
"347","2008-05-19",13.69
"348","2008-05-20",13.64
"349","2008-05-21",13.61
"350","2008-05-22",13.88
"351","2008-05-23",13.8
"352","2008-05-27",14.21
"353","2008-05-28",13.97
"354","2008-05-29",13.74
"355","2008-05-30",13.24
"356","2008-06-02",13.08
"357","2008-06-03",12.35
"358","2008-06-04",12.18
"359","2008-06-05",12.5
"360","2008-06-06",11.69
"361","2008-06-09",11.25
"362","2008-06-10",11.27
"363","2008-06-11",9.92
"364","2008-06-12",9.74
"365","2008-06-13",9.51
"366","2008-06-16",9.69
"367","2008-06-17",9.1
"368","2008-06-18",8.57
"369","2008-06-19",8.45
"370","2008-06-20",8.06
"371","2008-06-23",7.49
"372","2008-06-24",7.16
"373","2008-06-25",7.38
"374","2008-06-26",7.15
"375","2008-06-27",7.21
"376","2008-06-30",7.06
"377","2008-07-01",7.6
"378","2008-07-02",7.77
"379","2008-07-03",7.58
"380","2008-07-07",7.62
"381","2008-07-08",8.76
"382","2008-07-09",8
"383","2008-07-10",8.04
"384","2008-07-11",8.06
"385","2008-07-14",7.38
"386","2008-07-15",7.49
"387","2008-07-16",8.67
"388","2008-07-17",11.04
"389","2008-07-18",10.34
"390","2008-07-21",10.64
"391","2008-07-22",12
"392","2008-07-23",12.76
"393","2008-07-24",11.1
"394","2008-07-25",10.92
"395","2008-07-28",10.68
"396","2008-07-29",12.46
"397","2008-07-30",12.03
"398","2008-07-31",11.91
"399","2008-08-01",12.53
"400","2008-08-04",13.11
"401","2008-08-05",14.6
"402","2008-08-06",14.26
"403","2008-08-07",13.46
"404","2008-08-08",13.96
"405","2008-08-11",14.51
"406","2008-08-12",13.52
"407","2008-08-13",13.14
"408","2008-08-14",13.66
"409","2008-08-15",13.71
"410","2008-08-18",12.94
"411","2008-08-19",12.39
"412","2008-08-20",12.4
"413","2008-08-21",12.01
"414","2008-08-22",12.52
"415","2008-08-25",12
"416","2008-08-26",12.03
"417","2008-08-27",12.19
"418","2008-08-28",12.34
"419","2008-08-29",12.47
"420","2008-09-02",13.01
"421","2008-09-03",14.12
"422","2008-09-04",12.98
"423","2008-09-05",13.86
"424","2008-09-08",14.76
"425","2008-09-09",13.58
"426","2008-09-10",13.26
"427","2008-09-11",12.87
"428","2008-09-12",13.72
"429","2008-09-15",12.62
"430","2008-09-16",14.07
"431","2008-09-17",13.8
"432","2008-09-18",16.129999
"433","2008-09-19",17.65
"434","2008-09-22",13.93
"435","2008-09-23",13.55
"436","2008-09-24",15.07
"437","2008-09-25",15.41
"438","2008-09-26",15.21
"439","2008-09-29",13.26
"440","2008-09-30",13.7
"441","2008-10-01",14.64
"442","2008-10-02",15
"443","2008-10-03",15.08
"444","2008-10-06",15.69
"445","2008-10-07",13.2
"446","2008-10-08",12.33
"447","2008-10-09",12
"448","2008-10-10",13.59
"449","2008-10-13",13.41
"450","2008-10-14",14.58
"451","2008-10-15",12.99
"452","2008-10-16",13.88
"453","2008-10-17",14.45
"454","2008-10-20",15.05
"455","2008-10-21",14.8
"456","2008-10-22",13.91
"457","2008-10-23",12.26
"458","2008-10-24",12.46
"459","2008-10-27",12.88
"460","2008-10-28",15.16
"461","2008-10-29",15.52
"462","2008-10-30",16.57
"463","2008-10-31",17.35
"464","2008-11-03",17.84
"465","2008-11-04",17.870001
"466","2008-11-05",16.610001
"467","2008-11-06",15.84
"468","2008-11-07",15.79
"469","2008-11-10",15.92
"470","2008-11-11",15.79
"471","2008-11-12",14.79
"472","2008-11-13",15.72
"473","2008-11-14",15
"474","2008-11-17",15
"475","2008-11-18",14.76
"476","2008-11-19",13.69
"477","2008-11-20",11.58
"478","2008-11-21",11.13
"479","2008-11-24",13.28
"480","2008-11-25",13.81
"481","2008-11-26",14.22
"482","2008-11-28",14.8
"483","2008-12-01",12.02
"484","2008-12-02",13.78
"485","2008-12-03",13.98
"486","2008-12-04",14.3
"487","2008-12-05",15.64
"488","2008-12-08",15.59
"489","2008-12-09",15.5
"490","2008-12-10",15.89
"491","2008-12-11",14.78
"492","2008-12-12",15.56
"493","2008-12-15",14.53
"494","2008-12-16",15.94
"495","2008-12-17",16.190001
"496","2008-12-18",15.45
"497","2008-12-19",15.38
"498","2008-12-22",14.64
"499","2008-12-23",14.11
"500","2008-12-24",14.05
"501","2008-12-26",14.7
"502","2008-12-29",14.09
"503","2008-12-30",14.77
"504","2008-12-31",15.97
"505","2009-01-02",16.040001
"506","2009-01-05",14.95
"507","2009-01-06",14.14
"508","2009-01-07",13.59
"509","2009-01-08",13.08
"510","2009-01-09",12.27
"511","2009-01-12",11.57
"512","2009-01-13",11.77
"513","2009-01-14",10.85
"514","2009-01-15",9.79
"515","2009-01-16",9.98
"516","2009-01-20",8.66
"517","2009-01-21",9.6
"518","2009-01-22",8.75
"519","2009-01-23",8.82
"520","2009-01-26",8.97
"521","2009-01-27",9.33
"522","2009-01-28",10.3
"523","2009-01-29",9.68
"524","2009-01-30",9.49
"525","2009-02-02",9.6
"526","2009-02-03",9.19
"527","2009-02-04",9.1
"528","2009-02-05",9.58
"529","2009-02-06",10.4
"530","2009-02-09",10.41
"531","2009-02-10",8.93
"532","2009-02-11",9.17
"533","2009-02-12",8.89
"534","2009-02-13",8.52
"535","2009-02-17",7.51
"536","2009-02-18",7.74
"537","2009-02-19",7.06
"538","2009-02-20",7.09
"539","2009-02-23",6.9
"540","2009-02-24",7.24
"541","2009-02-25",6.94
"542","2009-02-26",7.17
"543","2009-02-27",7.11
"544","2009-03-02",6.04
"545","2009-03-03",5.37
"546","2009-03-04",4.92
"547","2009-03-05",3.63
"548","2009-03-06",3.69
"549","2009-03-09",3.24
"550","2009-03-10",3.89
"551","2009-03-11",3.94
"552","2009-03-12",4.62
"553","2009-03-13",4.9
"554","2009-03-16",5.43
"555","2009-03-17",5.05
"556","2009-03-18",5.4
"557","2009-03-19",4.65
"558","2009-03-20",4.44
"559","2009-03-23",5.42
"560","2009-03-24",4.73
"561","2009-03-25",4.87
"562","2009-03-26",5.09
"563","2009-03-27",4.74
"564","2009-03-30",4.25
"565","2009-03-31",4.57
"566","2009-04-01",4.85
"567","2009-04-02",5.21
"568","2009-04-03",5.02
"569","2009-04-06",4.78
"570","2009-04-07",4.63
"571","2009-04-08",4.56
"572","2009-04-09",5.55
"573","2009-04-13",6.5
"574","2009-04-14",5.64
"575","2009-04-15",5.74
"576","2009-04-16",5.85
"577","2009-04-17",6.4
"578","2009-04-20",5.42
"579","2009-04-21",5.77
"580","2009-04-22",5.51
"581","2009-04-23",5.5
"582","2009-04-24",5.76
"583","2009-04-27",5.22
"584","2009-04-28",5.14
"585","2009-04-29",6.04
"586","2009-04-30",6.83
"587","2009-05-01",6.9
"588","2009-05-04",8.35
"589","2009-05-05",8.46
"590","2009-05-06",9.04
"591","2009-05-07",8.75
"592","2009-05-08",10.14
"593","2009-05-11",9.55
"594","2009-05-12",8.75
"595","2009-05-13",8.09
"596","2009-05-14",8.4
"597","2009-05-15",8
"598","2009-05-18",9.16
"599","2009-05-19",8.61
"600","2009-05-20",8.3
"601","2009-05-21",8.27
"602","2009-05-22",8.07
"603","2009-05-26",8.62
"604","2009-05-27",8.1
"605","2009-05-28",8.05
"606","2009-05-29",8.07
"607","2009-06-01",7.99
"608","2009-06-02",7.87
"609","2009-06-03",7.64
"610","2009-06-04",8.15
"611","2009-06-05",7.87
"612","2009-06-08",7.91
"613","2009-06-09",7.92
"614","2009-06-10",7.82
"615","2009-06-11",7.98
"616","2009-06-12",7.88
"617","2009-06-15",7.54
"618","2009-06-16",7.52
"619","2009-06-17",6.96
"620","2009-06-18",7.31
"621","2009-06-19",7.37
"622","2009-06-22",6.67
"623","2009-06-23",6.5
"624","2009-06-24",6.46
"625","2009-06-25",6.83
"626","2009-06-26",6.83
"627","2009-06-29",6.7
"628","2009-06-30",6.49
"629","2009-07-01",6.57
"630","2009-07-02",6.41
"631","2009-07-06",6.3
"632","2009-07-07",6.26
"633","2009-07-08",6.09
"634","2009-07-09",6.02
"635","2009-07-10",5.8
"636","2009-07-13",6.17
"637","2009-07-14",6.12
"638","2009-07-15",6.44
"639","2009-07-16",7.39
"640","2009-07-17",6.99
"641","2009-07-20",6.72
"642","2009-07-21",6.71
"643","2009-07-22",6.63
"644","2009-07-23",6.77
"645","2009-07-24",6.88
"646","2009-07-27",7.65
"647","2009-07-28",7.85
"648","2009-07-29",7.96
"649","2009-07-30",8.55
"650","2009-07-31",8.84
"651","2009-08-03",9.3
"652","2009-08-04",9.76
"653","2009-08-05",10.25
"654","2009-08-06",9.96
"655","2009-08-07",10.67
"656","2009-08-10",10.92
"657","2009-08-11",10.24
"658","2009-08-12",10.36
"659","2009-08-13",10.47
"660","2009-08-14",10.1
"661","2009-08-17",9.42
"662","2009-08-18",9.77
"663","2009-08-19",10.06
"664","2009-08-20",9.97
"665","2009-08-21",10.1
"666","2009-08-24",9.79
"667","2009-08-25",9.77
"668","2009-08-26",9.8
"669","2009-08-27",9.61
"670","2009-08-28",9.49
"671","2009-08-31",9.21
"672","2009-09-01",8.66
"673","2009-09-02",8.51
"674","2009-09-03",8.63
"675","2009-09-04",8.81
"676","2009-09-08",8.98
"677","2009-09-09",9.2
"678","2009-09-10",9.13
"679","2009-09-11",9.25
"680","2009-09-14",9.21
"681","2009-09-15",9
"682","2009-09-16",9.44
"683","2009-09-17",9.13
"684","2009-09-18",9.1
"685","2009-09-21",8.87
"686","2009-09-22",9.11
"687","2009-09-23",8.86
"688","2009-09-24",8.47
"689","2009-09-25",8.3
"690","2009-09-28",8.69
"691","2009-09-29",8.51
"692","2009-09-30",8.3
"693","2009-10-01",8.24
"694","2009-10-02",9.06
"695","2009-10-05",8.99
"696","2009-10-06",8.94
"697","2009-10-07",9
"698","2009-10-08",9.06
"699","2009-10-09",9.07
"700","2009-10-12",9
"701","2009-10-13",9.13
"702","2009-10-14",9.76
"703","2009-10-15",9.47
"704","2009-10-16",9.03
"705","2009-10-19",9.02
"706","2009-10-20",8.72
"707","2009-10-21",8.36
"708","2009-10-22",9.96
"709","2009-10-23",9.52
"710","2009-10-26",9.37
"711","2009-10-27",9.8
"712","2009-10-28",9.57
"713","2009-10-29",9.86
"714","2009-10-30",9.03
"715","2009-11-02",8.55
"716","2009-11-03",8.92
"717","2009-11-04",8.36
"718","2009-11-05",8.39
"719","2009-11-06",8.65
"720","2009-11-09",13.41
"721","2009-11-10",13.14
"722","2009-11-11",13.46
"723","2009-11-12",13.3
"724","2009-11-13",13.47
"725","2009-11-16",14.09
"726","2009-11-17",14.41
"727","2009-11-18",14.55
"728","2009-11-19",14.08
"729","2009-11-20",13.96
"730","2009-11-23",14.45
"731","2009-11-24",14.59
"732","2009-11-25",14.41
"733","2009-11-27",13.85
"734","2009-11-30",14.59
"735","2009-12-01",14.7
"736","2009-12-02",14.9
"737","2009-12-03",14.5
"738","2009-12-04",14.83
"739","2009-12-07",14.66
"740","2009-12-08",14.68
"741","2009-12-09",14.38
"742","2009-12-10",14.06
"743","2009-12-11",14.31
"744","2009-12-14",15.06
"745","2009-12-15",15.08
"746","2009-12-16",15.18
"747","2009-12-17",14.73
"748","2009-12-18",16.360001
"749","2009-12-21",16.91
"750","2009-12-22",17.030001
"751","2009-12-23",16.85
"752","2009-12-24",17.190001
"753","2009-12-28",16.76
"754","2009-12-29",16.25
"755","2009-12-30",16.15
"756","2009-12-31",15.8
"757","2010-01-04",16.040001
"758","2010-01-05",15.79
"759","2010-01-06",16.059999
"760","2010-01-07",16.85
"761","2010-01-08",16.379999
"762","2010-01-11",15.71
"763","2010-01-12",15.49
"764","2010-01-13",15.96
"765","2010-01-14",16.58
"766","2010-01-15",16.24
"767","2010-01-19",16.809999
"768","2010-01-20",16.65
"769","2010-01-21",17.25
"770","2010-01-22",17.41
"771","2010-01-25",17.43
"772","2010-01-26",17.18
"773","2010-01-27",18
"774","2010-01-28",16.790001
"775","2010-01-29",16.43
"776","2010-02-01",16.58
"777","2010-02-02",16.49
"778","2010-02-03",16.17
"779","2010-02-04",15.19
"780","2010-02-05",15.36
"781","2010-02-08",15.2
"782","2010-02-09",15.54
"783","2010-02-10",15.52
"784","2010-02-11",15.95
"785","2010-02-12",15.44
"786","2010-02-16",15.61
"787","2010-02-17",15.71
"788","2010-02-18",16.209999
"789","2010-02-19",16.540001
"790","2010-02-22",16.860001
"791","2010-02-23",16.32
"792","2010-02-24",17.059999
"793","2010-02-25",17.370001
"794","2010-02-26",17.52
"795","2010-03-01",17.290001
"796","2010-03-02",17.58
"797","2010-03-03",17.49
"798","2010-03-04",17.68
"799","2010-03-05",18.67
"800","2010-03-08",18.290001
"801","2010-03-09",18.33
"802","2010-03-10",19.25
"803","2010-03-11",18.030001
"804","2010-03-12",17.639999
"805","2010-03-15",17.42
"806","2010-03-16",17.73
"807","2010-03-17",17.799999
"808","2010-03-18",18.040001
"809","2010-03-19",18.1
"810","2010-03-22",18.450001
"811","2010-03-23",18.389999
"812","2010-03-24",18.379999
"813","2010-03-25",18.059999
"814","2010-03-26",18.09
"815","2010-03-29",17.99
"816","2010-03-30",17.77
"817","2010-03-31",17.42
"818","2010-04-01",17.77
"819","2010-04-05",17.870001
"820","2010-04-06",18.200001
"821","2010-04-07",18.1
"822","2010-04-08",18.209999
"823","2010-04-09",18.440001
"824","2010-04-12",18.43
"825","2010-04-13",18.450001
"826","2010-04-14",19.040001
"827","2010-04-15",18.98
"828","2010-04-16",18.290001
"829","2010-04-19",17.940001
"830","2010-04-20",18.25
"831","2010-04-21",18.889999
"832","2010-04-22",20.120001
"833","2010-04-23",20.15
"834","2010-04-26",19.780001
"835","2010-04-27",19.379999
"836","2010-04-28",19.91
"837","2010-04-29",19.860001
"838","2010-04-30",19.610001
"839","2010-05-03",19.719999
"840","2010-05-04",18.98
"841","2010-05-05",19.17
"842","2010-05-06",17.700001
"843","2010-05-07",16.700001
"844","2010-05-10",17.58
"845","2010-05-11",17.690001
"846","2010-05-12",18.76
"847","2010-05-13",18.34
"848","2010-05-14",18.16
"849","2010-05-17",17.99
"850","2010-05-18",17.110001
"851","2010-05-19",17.049999
"852","2010-05-20",15.98
"853","2010-05-21",16.530001
"854","2010-05-24",16.18
"855","2010-05-25",16.190001
"856","2010-05-26",16.610001
"857","2010-05-27",17.49
"858","2010-05-28",17
"859","2010-06-01",16.26
"860","2010-06-02",16.82
"861","2010-06-03",16.700001
"862","2010-06-04",15.47
"863","2010-06-07",15.1
"864","2010-06-08",15.29
"865","2010-06-09",14.98
"866","2010-06-10",15.86
"867","2010-06-11",15.61
"868","2010-06-14",16.67
"869","2010-06-15",17
"870","2010-06-16",16.48
"871","2010-06-17",16.57
"872","2010-06-18",16.65
"873","2010-06-21",16.799999
"874","2010-06-22",16.459999
"875","2010-06-23",16.299999
"876","2010-06-24",15.82
"877","2010-06-25",15.92
"878","2010-06-28",16.16
"879","2010-06-29",15.26
"880","2010-06-30",15.25
"881","2010-07-01",15.6
"882","2010-07-02",15.52
"883","2010-07-06",16.040001
"884","2010-07-07",16.83
"885","2010-07-08",17.15
"886","2010-07-09",17.379999
"887","2010-07-12",17.059999
"888","2010-07-13",17.940001
"889","2010-07-14",17.809999
"890","2010-07-15",17.719999
"891","2010-07-16",16.700001
"892","2010-07-19",16.66
"893","2010-07-20",16.870001
"894","2010-07-21",16.5
"895","2010-07-22",17.18
"896","2010-07-23",17.34
"897","2010-07-26",17.77
"898","2010-07-27",17.709999
"899","2010-07-28",15.74
"900","2010-07-29",15.7
"901","2010-07-30",15.59
"902","2010-08-02",16.200001
"903","2010-08-03",16.190001
"904","2010-08-04",16.309999
"905","2010-08-05",16.32
"906","2010-08-06",16.23
"907","2010-08-09",16.65
"908","2010-08-10",16.76
"909","2010-08-11",16.26
"910","2010-08-12",16.110001
"911","2010-08-13",16.190001
"912","2010-08-16",16.059999
"913","2010-08-17",16.15
"914","2010-08-18",16.15
"915","2010-08-19",15.83
"916","2010-08-20",15.61
"917","2010-08-23",14.94
"918","2010-08-24",14.99
"919","2010-08-25",14.57
"920","2010-08-26",14.22
"921","2010-08-27",15.05
"922","2010-08-30",14.34
"923","2010-08-31",14.63
"924","2010-09-01",15.29
"925","2010-09-02",15.64
"926","2010-09-03",16.200001
"927","2010-09-07",15.67
"928","2010-09-08",15.8
"929","2010-09-09",16.23
"930","2010-09-10",16.309999
"931","2010-09-13",16.719999
"932","2010-09-14",16.67
"933","2010-09-15",16.49
"934","2010-09-16",16.299999
"935","2010-09-17",16.549999
"936","2010-09-20",17
"937","2010-09-21",16.690001
"938","2010-09-22",16.26
"939","2010-09-23",16.190001
"940","2010-09-24",16.49
"941","2010-09-27",16.190001
"942","2010-09-28",16.23
"943","2010-09-29",15.96
"944","2010-09-30",16.280001
"945","2010-10-01",16.040001
"946","2010-10-04",16.17
"947","2010-10-05",16.709999
"948","2010-10-06",16.49
"949","2010-10-07",16.809999
"950","2010-10-08",16.83
"951","2010-10-11",16.790001
"952","2010-10-12",16.879999
"953","2010-10-13",16.950001
"954","2010-10-14",16.690001
"955","2010-10-15",16.540001
"956","2010-10-18",16.76
"957","2010-10-19",16.59
"958","2010-10-20",16.790001
"959","2010-10-21",16.6
"960","2010-10-22",16.950001
"961","2010-10-25",16.85
"962","2010-10-26",17.690001
"963","2010-10-27",17.809999
"964","2010-10-28",17.34
"965","2010-10-29",17.629999
"966","2010-11-01",17.5
"967","2010-11-02",17.620001
"968","2010-11-03",18.219999
"969","2010-11-04",18.549999
"970","2010-11-05",18.82
"971","2010-11-08",18.76
"972","2010-11-09",18.26
"973","2010-11-10",18.709999
"974","2010-11-11",18.42
"975","2010-11-12",17.9
"976","2010-11-15",17.950001
"977","2010-11-16",17.370001
"978","2010-11-17",17.059999
"979","2010-11-18",16.99
