"","date","YVR"
"1030","2011-02-02",14.5
"1031","2011-02-03",15.45
"1032","2011-02-04",14.75
"1033","2011-02-07",15.15
"1034","2011-02-08",15.05
"1035","2011-02-09",18
"1036","2011-02-10",19.4
"1037","2011-02-11",19
"1038","2011-02-14",18.299999
"1039","2011-02-15",18.450001
"1040","2011-02-16",19.450001
"1041","2011-02-17",17.950001
"1042","2011-02-18",17
"1043","2011-02-22",17.35
"1044","2011-02-23",16.950001
"1045","2011-02-24",17
"1046","2011-02-25",17.5
"1047","2011-02-28",16.75
"1048","2011-03-01",16.5
"1049","2011-03-02",17
"1050","2011-03-03",18
"1051","2011-03-04",18.35
"1052","2011-03-07",16.950001
"1053","2011-03-08",17.049999
"1054","2011-03-09",17.799999
"1055","2011-03-10",17.1
"1056","2011-03-11",16.5
"1057","2011-03-14",16.1
"1058","2011-03-15",15.6
"1059","2011-03-16",16.049999
"1060","2011-03-17",16.65
"1061","2011-03-18",16.9
"1062","2011-03-21",16.35
"1063","2011-03-22",16.950001
"1064","2011-03-23",16.65
"1065","2011-03-24",16.85
"1066","2011-03-25",16.799999
"1067","2011-03-28",15.8
"1068","2011-03-29",16.200001
"1069","2011-03-30",16.799999
"1070","2011-03-31",16.6
"1071","2011-04-01",16.299999
"1072","2011-04-04",16.15
"1073","2011-04-05",15.95
"1074","2011-04-06",15.5
"1075","2011-04-07",15.45
"1076","2011-04-08",15.45
"1077","2011-04-11",15.3
"1078","2011-04-12",15.25
"1079","2011-04-13",15.25
"1080","2011-04-14",15
"1081","2011-04-15",14.05
"1082","2011-04-18",13.45
"1083","2011-04-19",12.9
"1084","2011-04-20",12
"1085","2011-04-21",11.9
"1086","2011-04-25",13.05
"1087","2011-04-26",12.6
"1088","2011-04-27",13.15
"1089","2011-04-28",13.25
"1090","2011-04-29",13.9
"1091","2011-05-02",15.3
"1092","2011-05-03",16.75
"1093","2011-05-04",17.75
"1094","2011-05-05",18.549999
"1095","2011-05-06",18.75
"1096","2011-05-09",18.25
"1097","2011-05-10",18.75
"1098","2011-05-11",18.35
"1099","2011-05-12",18.200001
"1100","2011-05-13",18.5
"1101","2011-05-16",18.450001
"1102","2011-05-17",17.75
"1103","2011-05-18",16.15
"1104","2011-05-19",14.95
"1105","2011-05-20",15.55
"1106","2011-05-23",15.1
"1107","2011-05-24",15.15
"1108","2011-05-25",12.5
"1109","2011-05-26",12.5
"1110","2011-05-27",13.55
"1111","2011-05-31",13.45
"1112","2011-06-01",12.6
"1113","2011-06-02",12.8
"1114","2011-06-03",13.05
"1115","2011-06-06",13.4
"1116","2011-06-07",13.95
"1117","2011-06-08",13.1
"1118","2011-06-09",13.1
"1119","2011-06-10",13
"1120","2011-06-13",13
"1121","2011-06-14",13.3
"1122","2011-06-15",12.5
"1123","2011-06-16",12.85
"1124","2011-06-17",12.55
"1125","2011-06-20",12.3
"1126","2011-06-21",12.2
"1127","2011-06-22",12.2
"1128","2011-06-23",12.45
"1129","2011-06-24",12.45
"1130","2011-06-27",12.3
"1131","2011-06-28",12.25
"1132","2011-06-29",12.25
"1133","2011-06-30",16.85
"1134","2011-07-01",16.75
"1135","2011-07-05",16.75
"1136","2011-07-06",17
"1137","2011-07-07",17.5
"1138","2011-07-08",17.700001
"1139","2011-07-11",17.35
"1140","2011-07-12",16.6
"1141","2011-07-13",18.5
"1142","2011-07-14",18.25
"1143","2011-07-15",18.6
"1144","2011-07-18",18.6
"1145","2011-07-19",19.049999
"1146","2011-07-20",19.200001
"1147","2011-07-21",19.200001
"1148","2011-07-22",19.5
"1149","2011-07-25",19.6
"1150","2011-07-26",19.5
"1151","2011-07-27",19.25
"1152","2011-07-28",19.6
"1153","2011-07-29",19.35
"1154","2011-08-01",19.6
"1155","2011-08-02",19.950001
"1156","2011-08-03",20.200001
"1157","2011-08-04",18.85
"1158","2011-08-05",17
"1159","2011-08-08",15.4
"1160","2011-08-09",16.950001
"1161","2011-08-10",17
"1162","2011-08-11",17.5
"1163","2011-08-12",17.35
"1164","2011-08-15",18.049999
"1165","2011-08-16",17.9
"1166","2011-08-17",17.700001
"1167","2011-08-18",17.1
"1168","2011-08-19",16.200001
"1169","2011-08-22",16.35
"1170","2011-08-23",16.15
"1171","2011-08-24",16.65
"1172","2011-08-25",17.1
"1173","2011-08-26",16.65
"1174","2011-08-29",18.15
"1175","2011-08-30",18.549999
"1176","2011-08-31",19
"1177","2011-09-01",19.25
"1178","2011-09-02",19.299999
"1179","2011-09-06",18.6
"1180","2011-09-07",18.6
"1181","2011-09-08",18.6
"1182","2011-09-09",17.450001
"1183","2011-09-12",17.35
"1184","2011-09-13",17.75
"1185","2011-09-14",18.4
"1186","2011-09-15",18.4
"1187","2011-09-16",18.549999
"1188","2011-09-19",18.700001
"1189","2011-09-20",18.75
"1190","2011-09-21",18.25
"1191","2011-09-22",17.75
"1192","2011-09-23",16.85
"1193","2011-09-26",16.799999
"1194","2011-09-27",17.1
"1195","2011-09-28",17.1
"1196","2011-09-29",16.799999
"1197","2011-09-30",16.950001
"1198","2011-10-03",15.8
"1199","2011-10-04",15.05
"1200","2011-10-05",16.049999
"1201","2011-10-06",16.049999
"1202","2011-10-07",15.7
"1203","2011-10-10",15.95
"1204","2011-10-11",15.65
"1205","2011-10-12",15.6
"1206","2011-10-13",15.6
"1207","2011-10-14",14.9
"1208","2011-10-17",13.95
"1209","2011-10-18",15.7
"1210","2011-10-19",15.55
"1211","2011-10-20",14.8
"1212","2011-10-21",14.9
"1213","2011-10-24",15.85
"1214","2011-10-25",16.25
"1215","2011-10-26",15.15
"1216","2011-10-27",14.45
"1217","2011-10-28",14.75
"1218","2011-10-31",14.75
"1219","2011-11-01",14.95
"1220","2011-11-02",15.05
"1221","2011-11-03",15.05
"1222","2011-11-04",15.05
"1223","2011-11-07",14.9
"1224","2011-11-08",14.75
"1225","2011-11-09",14.9
"1226","2011-11-10",14.75
"1227","2011-11-11",15.5
"1228","2011-11-14",15.55
"1229","2011-11-15",15.55
"1230","2011-11-16",15.5
"1231","2011-11-17",15.75
"1232","2011-11-18",16.75
"1233","2011-11-21",15.25
"1234","2011-11-22",15
"1235","2011-11-23",16.15
"1236","2011-11-25",15.95
"1237","2011-11-28",15
"1238","2011-11-29",15.5
"1239","2011-11-30",15.05
"1240","2011-12-01",15.75
"1241","2011-12-02",15.6
"1242","2011-12-05",15.4
"1243","2011-12-06",15.5
"1244","2011-12-07",15
"1245","2011-12-08",15
"1246","2011-12-09",14.5
"1247","2011-12-12",14.5
"1248","2011-12-13",14.5
"1249","2011-12-14",15
"1250","2011-12-15",14.5
"1251","2011-12-16",14.25
"1252","2011-12-19",13.85
"1253","2011-12-20",14.1
"1254","2011-12-21",13.7
"1255","2011-12-22",13.8
"1256","2011-12-23",13.8
"1257","2011-12-27",13.6
"1258","2011-12-28",13.5
"1259","2011-12-29",13.8
"1260","2011-12-30",14.1
"1261","2012-01-03",14.25
"1262","2012-01-04",14
"1263","2012-01-05",14
"1264","2012-01-06",14.25
"1265","2012-01-09",14.65
"1266","2012-01-10",15.55
"1267","2012-01-11",15
"1268","2012-01-12",16
"1269","2012-01-13",16.5
"1270","2012-01-17",16
"1271","2012-01-18",16.700001
"1272","2012-01-19",16.25
"1273","2012-01-20",16.5
"1274","2012-01-23",16.549999
"1275","2012-01-24",16.450001
"1276","2012-01-25",17.25
"1277","2012-01-26",17.35
"1278","2012-01-27",17.5
"1279","2012-01-30",17.950001
"1280","2012-01-31",16.549999
"1281","2012-02-01",17.25
"1282","2012-02-02",17.35
"1283","2012-02-03",17.4
"1284","2012-02-06",17.25
"1285","2012-02-07",17.25
"1286","2012-02-08",16.950001
"1287","2012-02-09",16.65
"1288","2012-02-10",17.950001
"1289","2012-02-13",17.9
"1290","2012-02-14",17.9
"1291","2012-02-15",17.9
"1292","2012-02-16",19.049999
"1293","2012-02-17",19
"1294","2012-02-21",18.299999
"1295","2012-02-22",18.299999
"1296","2012-02-23",18.049999
"1297","2012-02-24",18.049999
"1298","2012-02-27",18.75
"1299","2012-02-28",19
"1300","2012-02-29",19
"1301","2012-03-01",18
"1302","2012-03-02",19.15
"1303","2012-03-05",19
"1304","2012-03-06",18.15
"1305","2012-03-07",18.75
"1306","2012-03-08",18.85
"1307","2012-03-09",18.75
"1308","2012-03-12",19.75
"1309","2012-03-13",18.25
"1310","2012-03-14",18.950001
"1311","2012-03-15",18.4
"1312","2012-03-16",19
"1313","2012-03-19",19
"1314","2012-03-20",18.25
"1315","2012-03-21",19.4
"1316","2012-03-22",18
"1317","2012-03-23",18
"1318","2012-03-26",19
"1319","2012-03-27",18.5
"1320","2012-03-28",19.15
"1321","2012-03-29",17.6
"1322","2012-03-30",19.25
"1323","2012-04-02",19
"1324","2012-04-03",19
"1325","2012-04-04",18
"1326","2012-04-05",18.75
"1327","2012-04-09",18.1
"1328","2012-04-10",18.25
"1329","2012-04-11",18.15
"1330","2012-04-12",18.65
"1331","2012-04-13",18.9
"1332","2012-04-16",19
"1333","2012-04-17",19.15
"1334","2012-04-18",18.950001
"1335","2012-04-19",17.35
"1336","2012-04-20",19.049999
"1337","2012-04-23",18.85
"1338","2012-04-24",18
"1339","2012-04-25",18.799999
"1340","2012-04-26",19
"1341","2012-04-27",18.9
"1342","2012-04-30",18.5
"1343","2012-05-01",18
"1344","2012-05-02",18.35
"1345","2012-05-03",18.700001
"1346","2012-05-04",17.5
"1347","2012-05-07",18
"1348","2012-05-08",17.75
"1349","2012-05-09",20.799999
"1350","2012-05-10",21.450001
"1351","2012-05-11",20.950001
"1352","2012-05-14",20.5
"1353","2012-05-15",20.5
"1354","2012-05-16",20.6
"1355","2012-05-17",20.35
"1356","2012-05-18",20.4
"1357","2012-05-21",20.35
"1358","2012-05-22",20.950001
"1359","2012-05-23",20.6
"1360","2012-05-24",20.950001
"1361","2012-05-25",21
"1362","2012-05-29",20.950001
"1363","2012-05-30",20.799999
"1364","2012-05-31",20.799999
"1365","2012-06-01",20.700001
"1366","2012-06-04",20.65
"1367","2012-06-05",20.65
"1368","2012-06-06",20.9
"1369","2012-06-07",20.75
"1370","2012-06-08",20.75
"1371","2012-06-11",20.75
"1372","2012-06-12",20.700001
"1373","2012-06-13",20.5
"1374","2012-06-14",20.4
"1375","2012-06-15",20.299999
"1376","2012-06-18",20.65
"1377","2012-06-19",20
"1378","2012-06-20",19.5
"1379","2012-06-21",19.75
"1380","2012-06-22",20.4
"1381","2012-06-25",19.950001
"1382","2012-06-26",19.85
"1383","2012-06-27",20.049999
"1384","2012-06-28",20
"1385","2012-06-29",19.85
"1386","2012-07-02",19.700001
"1387","2012-07-03",19.700001
"1388","2012-07-05",20
"1389","2012-07-06",19.950001
"1390","2012-07-09",19.85
"1391","2012-07-10",19.75
"1392","2012-07-11",19.6
"1393","2012-07-12",19.6
"1394","2012-07-13",19.85
"1395","2012-07-16",20.4
"1396","2012-07-17",20.450001
"1397","2012-07-18",20.450001
"1398","2012-07-19",20.700001
"1399","2012-07-20",20.700001
"1400","2012-07-23",20.6
"1401","2012-07-24",20.65
"1402","2012-07-25",20.950001
"1403","2012-07-26",20.9
"1404","2012-07-27",21
"1405","2012-07-30",21
"1406","2012-07-31",21
"1407","2012-08-01",20.1
"1408","2012-08-02",20.65
"1409","2012-08-03",20.200001
"1410","2012-08-06",20.799999
"1411","2012-08-07",20.85
"1412","2012-08-08",20.9
"1413","2012-08-09",20.65
"1414","2012-08-10",20.950001
"1415","2012-08-13",21
"1416","2012-08-14",20.950001
"1417","2012-08-15",21.4
"1418","2012-08-16",21.950001
"1419","2012-08-17",22.049999
"1420","2012-08-20",21.75
"1421","2012-08-21",21.6
"1422","2012-08-22",21.25
"1423","2012-08-23",21.950001
"1424","2012-08-24",21.950001
"1425","2012-08-27",22.049999
"1426","2012-08-28",22
"1427","2012-08-29",21.950001
"1428","2012-08-30",21.75
"1429","2012-08-31",21.65
"1430","2012-09-04",21.450001
"1431","2012-09-05",21
"1432","2012-09-06",20.700001
"1433","2012-09-07",21.25
"1434","2012-09-10",21.049999
"1435","2012-09-11",20.950001
"1436","2012-09-12",21.200001
"1437","2012-09-13",21.25
"1438","2012-09-14",21.25
"1439","2012-09-17",21.25
"1440","2012-09-18",21
"1441","2012-09-19",20.75
"1442","2012-09-20",20.65
"1443","2012-09-21",21
"1444","2012-09-24",21.1
"1445","2012-09-25",20.75
"1446","2012-09-26",20.9
"1447","2012-09-27",21.1
"1448","2012-09-28",21.25
"1449","2012-10-01",21.25
"1450","2012-10-02",21.200001
"1451","2012-10-03",20.65
"1452","2012-10-04",20.75
"1453","2012-10-05",21.1
"1454","2012-10-08",21.1
"1455","2012-10-09",21.1
"1456","2012-10-10",21
"1457","2012-10-11",20.65
"1458","2012-10-12",21.25
"1459","2012-10-15",21.25
"1460","2012-10-16",21.200001
"1461","2012-10-17",21
"1462","2012-10-18",21.200001
"1463","2012-10-19",21.15
"1464","2012-10-22",21.15
"1465","2012-10-23",21.15
"1466","2012-10-24",21.1
"1467","2012-10-25",21.15
"1468","2012-10-26",21.15
"1469","2012-10-31",21.15
"1470","2012-11-01",21.15
"1471","2012-11-02",21.15
"1472","2012-11-05",20.5
"1473","2012-11-06",21.200001
"1474","2012-11-07",21.1
"1475","2012-11-08",21.1
"1476","2012-11-09",21.200001
"1477","2012-11-12",21.200001
"1478","2012-11-13",21.200001
"1479","2012-11-14",21
"1480","2012-11-15",21.1
"1481","2012-11-16",21.049999
"1482","2012-11-19",21.049999
"1483","2012-11-20",21
"1484","2012-11-21",21
"1485","2012-11-23",21
"1486","2012-11-26",20.950001
"1487","2012-11-27",21
"1488","2012-11-28",21
"1489","2012-11-29",20.1
"1490","2012-11-30",20.700001
"1491","2012-12-03",20.700001
"1492","2012-12-04",20.15
"1493","2012-12-05",20.75
"1494","2012-12-06",20.75
"1495","2012-12-07",20.35
"1496","2012-12-10",19.700001
"1497","2012-12-11",19.700001
"1498","2012-12-12",19.950001
"1499","2012-12-13",20.15
"1500","2012-12-14",20.450001
"1501","2012-12-17",20
"1502","2012-12-18",19.75
"1503","2012-12-19",19.950001
"1504","2012-12-20",19.4
"1505","2012-12-21",18.799999
"1506","2012-12-24",18.799999
"1507","2012-12-26",18.950001
"1508","2012-12-27",18.950001
"1509","2012-12-28",18.5
"1510","2012-12-31",19
"1511","2013-01-02",19.1
"1512","2013-01-03",19.049999
"1513","2013-01-04",19.450001
"1514","2013-01-07",18.75
"1515","2013-01-08",18.6
"1516","2013-01-09",18.25
"1517","2013-01-10",19.25
"1518","2013-01-11",19.1
"1519","2013-01-14",19.1
"1520","2013-01-15",19
"1521","2013-01-16",19.450001
"1522","2013-01-17",19.450001
"1523","2013-01-18",19.35
"1524","2013-01-22",19.35
"1525","2013-01-23",18.549999
"1526","2013-01-24",18.5
"1527","2013-01-25",18.75
"1528","2013-01-28",18
"1529","2013-01-29",17.75
"1530","2013-01-30",18.15
"1531","2013-01-31",18.15
"1532","2013-02-01",18.15
"1533","2013-02-04",18.15
"1534","2013-02-05",18.15
"1535","2013-02-06",18.65
"1536","2013-02-07",18.4
"1537","2013-02-08",18.1
"1538","2013-02-11",17.75
"1539","2013-02-12",17.799999
"1540","2013-02-13",17.799999
"1541","2013-02-14",18
"1542","2013-02-15",17.700001
"1543","2013-02-19",17.1
"1544","2013-02-20",17.799999
"1545","2013-02-21",17.75
"1546","2013-02-22",18.85
"1547","2013-02-25",18.65
"1548","2013-02-26",18.5
"1549","2013-02-27",18.450001
"1550","2013-02-28",18.450001
"1551","2013-03-01",17.35
"1552","2013-03-04",18.950001
"1553","2013-03-05",17.700001
"1554","2013-03-06",18
"1555","2013-03-07",18.799999
"1556","2013-03-08",17.6
"1557","2013-03-11",17.700001
"1558","2013-03-12",18.15
"1559","2013-03-13",17.85
"1560","2013-03-14",18.6
"1561","2013-03-15",18.75
"1562","2013-03-18",18.200001
"1563","2013-03-19",18.200001
"1564","2013-03-20",18.950001
"1565","2013-03-21",18.700001
"1566","2013-03-22",18.75
"1567","2013-03-25",18.549999
"1568","2013-03-26",18.700001
"1569","2013-03-27",18.6
"1570","2013-03-28",18.4
"1571","2013-04-01",17.700001
"1572","2013-04-02",17.6
"1573","2013-04-03",17.75
"1574","2013-04-04",17.65
"1575","2013-04-05",17.700001
"1576","2013-04-08",17.700001
"1577","2013-04-09",17.75
"1578","2013-04-10",17.75
"1579","2013-04-11",17.299999
"1580","2013-04-12",17.5
"1581","2013-04-15",17.450001
"1582","2013-04-16",17.049999
"1583","2013-04-17",17.1
"1584","2013-04-18",17.65
"1585","2013-04-19",17.65
"1586","2013-04-22",17.65
"1587","2013-04-23",17.65
"1588","2013-04-24",16.9
"1589","2013-04-25",16.75
"1590","2013-04-26",16.75
"1591","2013-04-29",16.549999
"1592","2013-04-30",16.549999
"1593","2013-05-01",16.5
"1594","2013-05-02",18.299999
"1595","2013-05-03",18.700001
"1596","2013-05-06",19.25
"1597","2013-05-07",18.25
"1598","2013-05-08",18.25
"1599","2013-05-09",18.25
"1600","2013-05-10",17.700001
"1601","2013-05-13",18.25
"1602","2013-05-14",18.049999
"1603","2013-05-15",18
"1604","2013-05-16",20
"1605","2013-05-17",20.950001
"1606","2013-05-20",22.1
"1607","2013-05-21",22.200001
"1608","2013-05-22",22.5
"1609","2013-05-23",23.049999
"1610","2013-05-24",23.15
"1611","2013-05-28",21.549999
"1612","2013-05-29",22.6
"1613","2013-05-30",22.950001
"1614","2013-05-31",19.4
"1615","2013-06-03",19.799999
"1616","2013-06-04",19.15
"1617","2013-06-05",18.65
"1618","2013-06-06",18.6
"1619","2013-06-07",18.5
"1620","2013-06-10",18.5
"1621","2013-06-11",19.549999
"1622","2013-06-12",18.549999
"1623","2013-06-13",18.1
"1624","2013-06-14",18.299999
"1625","2013-06-17",16.85
"1626","2013-06-18",17
"1627","2013-06-19",16.9
"1628","2013-06-20",16.9
"1629","2013-06-21",16.9
"1630","2013-06-24",16.950001
"1631","2013-06-25",17
"1632","2013-06-26",17.25
"1633","2013-06-27",17.6
"1634","2013-06-28",18.5
"1635","2013-07-01",17.5
"1636","2013-07-02",17.5
"1637","2013-07-03",17.549999
"1638","2013-07-05",18.049999
"1639","2013-07-08",18.200001
"1640","2013-07-09",17.6
"1641","2013-07-10",18.1
"1642","2013-07-11",23.6
"1643","2013-07-12",23.5
"1644","2013-07-15",23.6
"1645","2013-07-16",23.25
"1646","2013-07-17",26.200001
"1647","2013-07-18",28.1
"1648","2013-07-19",27
"1649","2013-07-22",27.549999
"1650","2013-07-23",27.1
"1651","2013-07-24",25.6
"1652","2013-07-25",25.65
"1653","2013-07-26",27.15
"1654","2013-07-29",25.85
"1655","2013-07-30",26.5
"1656","2013-07-31",26.15
"1657","2013-08-01",25.950001
"1658","2013-08-02",26.549999
"1659","2013-08-05",25.85
"1660","2013-08-06",25.5
"1661","2013-08-07",25.4
"1662","2013-08-08",26
"1663","2013-08-09",25.5
"1664","2013-08-12",24.75
"1665","2013-08-13",23.85
"1666","2013-08-14",23.85
"1667","2013-08-15",23.4
"1668","2013-08-16",24.450001
"1669","2013-08-19",23.6
"1670","2013-08-20",23.549999
"1671","2013-08-21",24
"1672","2013-08-22",24.049999
"1673","2013-08-23",24
"1674","2013-08-26",24.15
"1675","2013-08-27",24.15
"1676","2013-08-28",24.200001
"1677","2013-08-29",24.1
"1678","2013-08-30",23.700001
"1679","2013-09-03",23.75
"1680","2013-09-04",23.85
"1681","2013-09-05",23.700001
"1682","2013-09-06",23.299999
"1683","2013-09-09",23.9
"1684","2013-09-10",23.700001
"1685","2013-09-11",23.799999
"1686","2013-09-12",23.25
"1687","2013-09-13",23.65
"1688","2013-09-16",23.6
"1689","2013-09-17",24.299999
"1690","2013-09-18",24.950001
"1691","2013-09-19",25.049999
"1692","2013-09-20",24.700001
"1693","2013-09-23",25
"1694","2013-09-24",25.299999
"1695","2013-09-25",25.549999
"1696","2013-09-26",25.549999
"1697","2013-09-27",25.25
"1698","2013-09-30",24.6
"1699","2013-10-01",25
"1700","2013-10-02",25
"1701","2013-10-03",25.25
"1702","2013-10-04",25.25
"1703","2013-10-07",25.700001
"1704","2013-10-08",25.6
"1705","2013-10-09",25.35
"1706","2013-10-10",25.9
"1707","2013-10-11",22.799999
"1708","2013-10-14",22.200001
"1709","2013-10-15",21.35
"1710","2013-10-16",21.6
"1711","2013-10-17",21.799999
"1712","2013-10-18",21.299999
"1713","2013-10-21",21.35
"1714","2013-10-22",20.700001
"1715","2013-10-23",21.65
"1716","2013-10-24",21.15
"1717","2013-10-25",21.25
"1718","2013-10-28",21
"1719","2013-10-29",20.75
"1720","2013-10-30",20.75
"1721","2013-10-31",20.85
"1722","2013-11-01",20.85
"1723","2013-11-04",20.6
"1724","2013-11-05",20.200001
"1725","2013-11-06",20.35
"1726","2013-11-07",19.85
"1727","2013-11-08",20.25
"1728","2013-11-11",20.15
"1729","2013-11-12",20.15
"1730","2013-11-13",20.15
"1731","2013-11-14",20.299999
"1732","2013-11-15",21.4
"1733","2013-11-18",20.950001
"1734","2013-11-19",20.950001
"1735","2013-11-20",20.549999
"1736","2013-11-21",20.700001
"1737","2013-11-22",21.5
"1738","2013-11-25",21.1
"1739","2013-11-26",21.1
"1740","2013-11-27",21.299999
"1741","2013-11-29",21.299999
"1742","2013-12-02",21.299999
"1743","2013-12-03",21.299999
"1744","2013-12-04",20.299999
"1745","2013-12-05",20.5
"1746","2013-12-06",20.799999
"1747","2013-12-09",21.4
"1748","2013-12-10",20.950001
"1749","2013-12-11",20.35
"1750","2013-12-12",20.299999
"1751","2013-12-13",20.4
"1752","2013-12-16",20.700001
"1753","2013-12-17",20.5
"1754","2013-12-18",20.5
"1755","2013-12-19",20.299999
"1756","2013-12-20",20
"1757","2013-12-23",19.75
"1758","2013-12-24",19.75
"1759","2013-12-26",20.35
"1760","2013-12-27",19.549999
"1761","2013-12-30",19.25
"1762","2013-12-31",19.35
"1763","2014-01-02",19.6
"1764","2014-01-03",19.950001
"1765","2014-01-06",20.1
"1766","2014-01-07",20.15
"1767","2014-01-08",20.049999
"1768","2014-01-09",20
"1769","2014-01-10",20.549999
"1770","2014-01-13",20.25
"1771","2014-01-14",20
"1772","2014-01-15",20.5
"1773","2014-01-16",20.5
"1774","2014-01-17",20.25
"1775","2014-01-21",20.299999
"1776","2014-01-22",20.15
"1777","2014-01-23",20
"1778","2014-01-24",19.9
"1779","2014-01-27",20.4
"1780","2014-01-28",20.4
"1781","2014-01-29",19.9
"1782","2014-01-30",19.75
"1783","2014-01-31",19.6
"1784","2014-02-03",20.200001
"1785","2014-02-04",20.200001
"1786","2014-02-05",19.6
"1787","2014-02-06",19.75
"1788","2014-02-07",20.15
"1789","2014-02-10",20.15
"1790","2014-02-11",19.6
"1791","2014-02-12",19.6
"1792","2014-02-13",20.15
"1793","2014-02-14",19.450001
"1794","2014-02-18",20
"1795","2014-02-19",20.049999
"1796","2014-02-20",19.950001
"1797","2014-02-21",20.200001
"1798","2014-02-24",20
"1799","2014-02-25",19.5
"1800","2014-02-26",19.549999
"1801","2014-02-27",20
"1802","2014-02-28",20.15
"1803","2014-03-03",20.15
"1804","2014-03-04",19.549999
"1805","2014-03-05",19.9
"1806","2014-03-06",19.9
"1807","2014-03-07",19.75
"1808","2014-03-10",19.75
"1809","2014-03-11",19.75
"1810","2014-03-12",19.75
"1811","2014-03-13",19.75
"1812","2014-03-14",19.9
"1813","2014-03-17",19.549999
"1814","2014-03-18",19.549999
"1815","2014-03-19",19.4
"1816","2014-03-20",19.5
"1817","2014-03-21",19.549999
"1818","2014-03-24",19.950001
"1819","2014-03-25",19.5
"1820","2014-03-26",19.700001
"1821","2014-03-27",19.9
"1822","2014-03-28",19.6
"1823","2014-03-31",19.85
"1824","2014-04-01",20.15
"1825","2014-04-02",20
"1826","2014-04-03",20.1
"1827","2014-04-04",19.950001
"1828","2014-04-07",20.049999
"1829","2014-04-08",20.65
"1830","2014-04-09",19.950001
"1831","2014-04-10",20
"1832","2014-04-11",19.950001
"1833","2014-04-14",19.950001
"1834","2014-04-15",20.25
"1835","2014-04-16",19.799999
"1836","2014-04-17",19.799999
"1837","2014-04-21",19.75
"1838","2014-04-22",19.799999
"1839","2014-04-23",19.65
"1840","2014-04-24",19.65
"1841","2014-04-25",19.700001
"1842","2014-04-28",19.549999
"1843","2014-04-29",19.85
"1844","2014-04-30",20.15
"1845","2014-05-01",19.6
"1846","2014-05-02",19.6
"1847","2014-05-05",19.6
"1848","2014-05-06",20.25
"1849","2014-05-07",20.5
"1850","2014-05-08",20.5
"1851","2014-05-09",19.85
"1852","2014-05-12",19.950001
"1853","2014-05-13",20.25
"1854","2014-05-14",20.25
"1855","2014-05-15",20.25
"1856","2014-05-16",20
"1857","2014-05-19",19.950001
"1858","2014-05-20",20.6
"1859","2014-05-21",20.6
"1860","2014-05-22",20.9
"1861","2014-05-23",21.25
"1862","2014-05-27",20.75
"1863","2014-05-28",21.25
"1864","2014-05-29",21.25
"1865","2014-05-30",21.25
"1866","2014-06-02",20.6
"1867","2014-06-03",20.6
"1868","2014-06-04",20.799999
"1869","2014-06-05",20.700001
"1870","2014-06-06",20.700001
"1871","2014-06-09",20.5
"1872","2014-06-10",20.5
"1873","2014-06-11",20.5
"1874","2014-06-12",20.6
"1875","2014-06-13",20.6
"1876","2014-06-16",20.6
"1877","2014-06-17",20.6
"1878","2014-06-18",20.75
"1879","2014-06-19",20.9
"1880","2014-06-20",21.15
"1881","2014-06-23",20.75
"1882","2014-06-24",20.85
"1883","2014-06-25",20.1
"1884","2014-06-26",20.450001
"1885","2014-06-27",20.299999
"1886","2014-06-30",23.35
"1887","2014-07-01",23.5
"1888","2014-07-02",23.65
"1889","2014-07-03",23.9
"1890","2014-07-07",23.75
"1891","2014-07-08",22.85
"1892","2014-07-09",23.85
"1893","2014-07-10",20.549999
"1894","2014-07-11",18.75
"1895","2014-07-14",20.1
"1896","2014-07-15",20.299999
"1897","2014-07-16",19.1
"1898","2014-07-17",19.25
"1899","2014-07-18",19.75
"1900","2014-07-21",19.799999
"1901","2014-07-22",19.75
"1902","2014-07-23",20
"1903","2014-07-24",19.799999
"1904","2014-07-25",19.799999
"1905","2014-07-28",19.549999
"1906","2014-07-29",19.700001
"1907","2014-07-30",20.200001
"1908","2014-07-31",20.5
"1909","2014-08-01",20.700001
"1910","2014-08-04",21.049999
"1911","2014-08-05",21.4
"1912","2014-08-06",21.450001
"1913","2014-08-07",21.200001
"1914","2014-08-08",20.799999
"1915","2014-08-11",19.450001
"1916","2014-08-12",19.1
"1917","2014-08-13",20.200001
"1918","2014-08-14",19.950001
"1919","2014-08-15",19.35
"1920","2014-08-18",20.25
"1921","2014-08-19",20.700001
"1922","2014-08-20",20
"1923","2014-08-21",20.75
"1924","2014-08-22",20.549999
"1925","2014-08-25",21.299999
"1926","2014-08-26",21.25
"1927","2014-08-27",21.35
"1928","2014-08-28",21.25
"1929","2014-08-29",21.700001
"1930","2014-09-02",20.25
"1931","2014-09-03",20.200001
"1932","2014-09-04",20.15
"1933","2014-09-05",19.35
"1934","2014-09-08",19.950001
"1935","2014-09-09",20.049999
"1936","2014-09-10",19.950001
"1937","2014-09-11",20.15
"1938","2014-09-12",20.5
"1939","2014-09-15",20.950001
"1940","2014-09-16",20.25
"1941","2014-09-17",20.15
"1942","2014-09-18",20.15
"1943","2014-09-19",20.200001
"1944","2014-09-22",20.299999
"1945","2014-09-23",20.65
"1946","2014-09-24",20
"1947","2014-09-25",19.9
"1948","2014-09-26",20.700001
"1949","2014-09-29",19.700001
"1950","2014-09-30",19.799999
"1951","2014-10-01",20
"1952","2014-10-02",20.299999
"1953","2014-10-03",20.200001
"1954","2014-10-06",19.549999
"1955","2014-10-07",19.700001
"1956","2014-10-08",19.950001
