"","date","ESGR"
"94","2007-05-17",104.879997
"95","2007-05-18",105.769997
"96","2007-05-21",104.440002
"97","2007-05-22",104.5
"98","2007-05-23",105.32
"99","2007-05-24",106.5
"100","2007-05-25",107.169998
"101","2007-05-29",110
"102","2007-05-30",112.459999
"103","2007-05-31",116.169998
"104","2007-06-01",118.010002
"105","2007-06-04",117.43
"106","2007-06-05",115.709999
"107","2007-06-06",114.080002
"108","2007-06-07",115.989998
"109","2007-06-08",119.5
"110","2007-06-11",121
"111","2007-06-12",123.480003
"112","2007-06-13",121.190002
"113","2007-06-14",121.050003
"114","2007-06-15",119.849998
"115","2007-06-18",121.220001
"116","2007-06-19",118.599998
"117","2007-06-20",118.169998
"118","2007-06-21",116.5
"119","2007-06-22",116.239998
"120","2007-06-25",116.580002
"121","2007-06-26",116.599998
"122","2007-06-27",117.459999
"123","2007-06-28",120.160004
"124","2007-06-29",120.709999
"125","2007-07-02",124.150002
"126","2007-07-03",122.110001
"127","2007-07-05",119.809998
"128","2007-07-06",118.150002
"129","2007-07-09",115.629997
"130","2007-07-10",112
"131","2007-07-11",113.040001
"132","2007-07-12",116
"133","2007-07-13",113.919998
"134","2007-07-16",112.970001
"135","2007-07-17",111.32
"136","2007-07-18",109.669998
"137","2007-07-19",108.559998
"138","2007-07-20",106.220001
"139","2007-07-23",106.25
"140","2007-07-24",105.370003
"141","2007-07-25",112.790001
"142","2007-07-26",106.129997
"143","2007-07-27",104.459999
"144","2007-07-30",105.5
"145","2007-07-31",105.050003
"146","2007-08-01",103.540001
"147","2007-08-02",101.5
"148","2007-08-03",102.050003
"149","2007-08-06",102.400002
"150","2007-08-07",101.769997
"151","2007-08-08",117.699997
"152","2007-08-09",111.050003
"153","2007-08-10",118.470001
"154","2007-08-13",117.5
"155","2007-08-14",105.440002
"156","2007-08-15",105.110001
"157","2007-08-16",115.110001
"158","2007-08-17",119.129997
"159","2007-08-20",110.900002
"160","2007-08-21",117.839996
"161","2007-08-22",120.290001
"162","2007-08-23",118.699997
"163","2007-08-24",118.339996
"164","2007-08-27",117.25
"165","2007-08-28",113.93
"166","2007-08-29",119.800003
"167","2007-08-30",115.220001
"168","2007-08-31",127.529999
"169","2007-09-04",131.539993
"170","2007-09-05",127.510002
"171","2007-09-06",125
"172","2007-09-07",117.059998
"173","2007-09-10",115.800003
"174","2007-09-11",116.550003
"175","2007-09-12",115.440002
"176","2007-09-13",119.120003
"177","2007-09-14",118.599998
"178","2007-09-17",115.160004
"179","2007-09-18",123.779999
"180","2007-09-19",130.710007
"181","2007-09-20",129.940002
"182","2007-09-21",132.949997
"183","2007-09-24",133.490005
"184","2007-09-25",132.149994
"185","2007-09-26",128.779999
"186","2007-09-27",130.520004
"187","2007-09-28",126.75
"188","2007-10-01",131.979996
"189","2007-10-02",138.899994
"190","2007-10-03",131.699997
"191","2007-10-04",131.100006
"192","2007-10-05",141.190002
"193","2007-10-08",139.059998
"194","2007-10-09",143.009995
"195","2007-10-10",144.580002
"196","2007-10-11",144.679993
"197","2007-10-12",146.809998
"198","2007-10-15",144.130005
"199","2007-10-16",144.600006
"200","2007-10-17",143.949997
"201","2007-10-18",143.960007
"202","2007-10-19",131.199997
"203","2007-10-22",133.369995
"204","2007-10-23",131.839996
"205","2007-10-24",128.509995
"206","2007-10-25",127.739998
"207","2007-10-26",129.770004
"208","2007-10-29",130.470001
"209","2007-10-30",128.710007
"210","2007-10-31",128.190002
"211","2007-11-01",113.410004
"212","2007-11-02",116.849998
"213","2007-11-05",108.199997
"214","2007-11-06",109.400002
"215","2007-11-07",105.099998
"216","2007-11-08",108.949997
"217","2007-11-09",107.519997
"218","2007-11-12",109.639999
"219","2007-11-13",117.099998
"220","2007-11-14",116.050003
"221","2007-11-15",114.410004
"222","2007-11-16",114.089996
"223","2007-11-19",110.360001
"224","2007-11-20",111.690002
"225","2007-11-21",110.379997
"226","2007-11-23",111.739998
"227","2007-11-26",105.620003
"228","2007-11-27",106.639999
"229","2007-11-28",116
"230","2007-11-29",114
"231","2007-11-30",108.5
"232","2007-12-03",103.940002
"233","2007-12-04",104.32
"234","2007-12-05",104.800003
"235","2007-12-06",112.660004
"236","2007-12-07",113.269997
"237","2007-12-10",114.059998
"238","2007-12-11",107.82
"239","2007-12-12",117.800003
"240","2007-12-13",117.849998
"241","2007-12-14",108.540001
"242","2007-12-17",108.75
"243","2007-12-18",111.940002
"244","2007-12-19",118.150002
"245","2007-12-20",117.910004
"246","2007-12-21",128.259995
"247","2007-12-24",127.660004
"248","2007-12-26",121.25
"249","2007-12-27",119.82
"250","2007-12-28",122.339996
"251","2007-12-31",122.419998
"252","2008-01-02",113.410004
"253","2008-01-03",108.510002
"254","2008-01-04",106.480003
"255","2008-01-07",107.57
"256","2008-01-08",103.709999
"257","2008-01-09",106.099998
"258","2008-01-10",107.980003
"259","2008-01-11",105.300003
"260","2008-01-14",104.199997
"261","2008-01-15",104.050003
"262","2008-01-16",107.040001
"263","2008-01-17",103.879997
"264","2008-01-18",105
"265","2008-01-22",107.760002
"266","2008-01-23",107.220001
"267","2008-01-24",105.120003
"268","2008-01-25",106.010002
"269","2008-01-28",105.57
"270","2008-01-29",107.410004
"271","2008-01-30",106
"272","2008-01-31",103.849998
"273","2008-02-01",106.529999
"274","2008-02-04",105
"275","2008-02-05",102.970001
"276","2008-02-06",105.019997
"277","2008-02-07",105
"278","2008-02-08",105.019997
"279","2008-02-11",100.629997
"280","2008-02-12",100.019997
"281","2008-02-13",106.739998
"282","2008-02-14",100.400002
"283","2008-02-15",99.110001
"284","2008-02-19",99.449997
"285","2008-02-20",99.989998
"286","2008-02-21",99.120003
"287","2008-02-22",98.089996
"288","2008-02-25",98.5
"289","2008-02-26",100.57
"290","2008-02-27",109.889999
"291","2008-02-28",102.580002
"292","2008-02-29",97.989998
"293","2008-03-03",98
"294","2008-03-04",97.370003
"295","2008-03-05",98.080002
"296","2008-03-06",96
"297","2008-03-07",95.449997
"298","2008-03-10",94.739998
"299","2008-03-11",97
"300","2008-03-12",98.980003
"301","2008-03-13",99.150002
"302","2008-03-14",95.779999
"303","2008-03-17",91.879997
"304","2008-03-18",96.739998
"305","2008-03-19",96.449997
"306","2008-03-20",99.599998
"307","2008-03-24",108.779999
"308","2008-03-25",106.599998
"309","2008-03-26",108.330002
"310","2008-03-27",107.82
"311","2008-03-28",108.559998
"312","2008-03-31",111.269997
"313","2008-04-01",111.209999
"314","2008-04-02",110.889999
"315","2008-04-03",120
"316","2008-04-04",115.110001
"317","2008-04-07",114.550003
"318","2008-04-08",111.290001
"319","2008-04-09",101.349998
"320","2008-04-10",105.629997
"321","2008-04-11",101.080002
"322","2008-04-14",99.879997
"323","2008-04-15",109.919998
"324","2008-04-16",112.510002
"325","2008-04-17",113.080002
"326","2008-04-18",116.029999
"327","2008-04-21",111.199997
"328","2008-04-22",104.330002
"329","2008-04-23",107.360001
"330","2008-04-24",113.43
"331","2008-04-25",112.989998
"332","2008-04-28",116.949997
"333","2008-04-29",109.519997
"334","2008-04-30",108.739998
"335","2008-05-01",117.919998
"336","2008-05-02",118.669998
"337","2008-05-05",114.589996
"338","2008-05-06",112.989998
"339","2008-05-07",104.440002
"340","2008-05-08",105.019997
"341","2008-05-09",104.199997
"342","2008-05-12",112.220001
"343","2008-05-13",107.989998
"344","2008-05-14",105.919998
"345","2008-05-15",105.129997
"346","2008-05-16",103.599998
"347","2008-05-19",103.800003
"348","2008-05-20",102.110001
"349","2008-05-21",100.699997
"350","2008-05-22",101.75
"351","2008-05-23",98.879997
"352","2008-05-27",101.800003
"353","2008-05-28",102.209999
"354","2008-05-29",102
"355","2008-05-30",106.739998
"356","2008-06-02",104.669998
"357","2008-06-03",104.019997
"358","2008-06-04",104.489998
"359","2008-06-05",108
"360","2008-06-06",99.769997
"361","2008-06-09",95.150002
"362","2008-06-10",98.480003
"363","2008-06-11",97.379997
"364","2008-06-12",96.480003
"365","2008-06-13",97.099998
"366","2008-06-16",97
"367","2008-06-17",96.150002
"368","2008-06-18",93.010002
"369","2008-06-19",91.639999
"370","2008-06-20",89.879997
"371","2008-06-23",86.650002
"372","2008-06-24",85.199997
"373","2008-06-25",91.25
"374","2008-06-26",87.5
"375","2008-06-27",91.739998
"376","2008-06-30",87.5
"377","2008-07-01",90.190002
"378","2008-07-02",87.5
"379","2008-07-03",88.959999
"380","2008-07-07",87.519997
"381","2008-07-08",92.400002
"382","2008-07-09",89.239998
"383","2008-07-10",90.629997
"384","2008-07-11",93.959999
"385","2008-07-14",90.800003
"386","2008-07-15",90.75
"387","2008-07-16",98.5
"388","2008-07-17",101.139999
"389","2008-07-18",99.599998
"390","2008-07-21",99.589996
"391","2008-07-22",103.330002
"392","2008-07-23",100.800003
"393","2008-07-24",101.690002
"394","2008-07-25",106.93
"395","2008-07-28",103.5
"396","2008-07-29",109.599998
"397","2008-07-30",108
"398","2008-07-31",101.75
"399","2008-08-01",103.690002
"400","2008-08-04",100.800003
"401","2008-08-05",103.239998
"402","2008-08-06",106.599998
"403","2008-08-07",110.459999
"404","2008-08-08",114.970001
"405","2008-08-11",122
"406","2008-08-12",119.309998
"407","2008-08-13",109.529999
"408","2008-08-14",115.529999
"409","2008-08-15",108.669998
"410","2008-08-18",109.980003
"411","2008-08-19",107
"412","2008-08-20",110.57
"413","2008-08-21",109.459999
"414","2008-08-22",112.239998
"415","2008-08-25",105.760002
"416","2008-08-26",107.93
"417","2008-08-27",109.989998
"418","2008-08-28",112
"419","2008-08-29",117.309998
"420","2008-09-02",116.589996
"421","2008-09-03",115.019997
"422","2008-09-04",111.239998
"423","2008-09-05",111.370003
"424","2008-09-08",115.489998
"425","2008-09-09",113.349998
"426","2008-09-10",110.099998
"427","2008-09-11",105.769997
"428","2008-09-12",106.519997
"429","2008-09-15",103
"430","2008-09-16",101.830002
"431","2008-09-17",101.5
"432","2008-09-18",117
"433","2008-09-19",109.120003
"434","2008-09-22",111.089996
"435","2008-09-23",100.760002
"436","2008-09-24",105.580002
"437","2008-09-25",105.419998
"438","2008-09-26",105.970001
"439","2008-09-29",100.669998
"440","2008-09-30",97.360001
"441","2008-10-01",95
"442","2008-10-02",94.739998
"443","2008-10-03",97.220001
"444","2008-10-06",88
"445","2008-10-07",88.400002
"446","2008-10-08",81.910004
"447","2008-10-09",72.309998
"448","2008-10-10",81.110001
"449","2008-10-13",89.339996
"450","2008-10-14",86.43
"451","2008-10-15",78.519997
"452","2008-10-16",83.599998
"453","2008-10-17",81.639999
"454","2008-10-20",82.349998
"455","2008-10-21",80.089996
"456","2008-10-22",72.269997
"457","2008-10-23",69
"458","2008-10-24",63.82
"459","2008-10-27",59.57
"460","2008-10-28",64.050003
"461","2008-10-29",65.849998
"462","2008-10-30",67.089996
"463","2008-10-31",76.150002
"464","2008-11-03",80.730003
"465","2008-11-04",79.970001
"466","2008-11-05",71.57
"467","2008-11-06",71.910004
"468","2008-11-07",73.309998
"469","2008-11-10",70.07
"470","2008-11-11",62.259998
"471","2008-11-12",64.089996
"472","2008-11-13",66.43
"473","2008-11-14",62.82
"474","2008-11-17",59.290001
"475","2008-11-18",57.650002
"476","2008-11-19",49.41
"477","2008-11-20",44.130001
"478","2008-11-21",46.75
"479","2008-11-24",47.25
"480","2008-11-25",45.959999
"481","2008-11-26",47.130001
"482","2008-11-28",47.529999
"483","2008-12-01",43.060001
"484","2008-12-02",44.27
"485","2008-12-03",45.080002
"486","2008-12-04",43.700001
"487","2008-12-05",48.18
"488","2008-12-08",60.880001
"489","2008-12-09",63.82
"490","2008-12-10",58.450001
"491","2008-12-11",53.959999
"492","2008-12-12",57.720001
"493","2008-12-15",52.189999
"494","2008-12-16",57.400002
"495","2008-12-17",56.970001
"496","2008-12-18",57.82
"497","2008-12-19",58.34
"498","2008-12-22",53.490002
"499","2008-12-23",55.669998
"500","2008-12-24",57.200001
"501","2008-12-26",62.009998
"502","2008-12-29",56.200001
"503","2008-12-30",56.900002
"504","2008-12-31",59.139999
"505","2009-01-02",64.949997
"506","2009-01-05",67.510002
"507","2009-01-06",73.589996
"508","2009-01-07",73.209999
"509","2009-01-08",76.410004
"510","2009-01-09",72.239998
"511","2009-01-12",64.650002
"512","2009-01-13",61.740002
"513","2009-01-14",59.549999
"514","2009-01-15",58.689999
"515","2009-01-16",60.93
"516","2009-01-20",56.490002
"517","2009-01-21",64.690002
"518","2009-01-22",59.57
"519","2009-01-23",57.939999
"520","2009-01-26",56.860001
"521","2009-01-27",57.950001
"522","2009-01-28",60.119999
"523","2009-01-29",57.099998
"524","2009-01-30",54.150002
"525","2009-02-02",56.939999
"526","2009-02-03",61.16
"527","2009-02-04",56.84
"528","2009-02-05",56.130001
"529","2009-02-06",57.240002
"530","2009-02-09",55.23
"531","2009-02-10",51.369999
"532","2009-02-11",51.389999
"533","2009-02-12",49.060001
"534","2009-02-13",49.610001
"535","2009-02-17",46.830002
"536","2009-02-18",47.16
"537","2009-02-19",47
"538","2009-02-20",46.810001
"539","2009-02-23",44.040001
"540","2009-02-24",47.990002
"541","2009-02-25",45
"542","2009-02-26",46.169998
"543","2009-02-27",46.09
"544","2009-03-02",45.009998
"545","2009-03-03",43.990002
"546","2009-03-04",43.75
"547","2009-03-05",44
"548","2009-03-06",44.549999
"549","2009-03-09",43.5
"550","2009-03-10",47.669998
"551","2009-03-11",48.040001
"552","2009-03-12",50.09
"553","2009-03-13",51.369999
"554","2009-03-16",51.689999
"555","2009-03-17",54.830002
"556","2009-03-18",58.389999
"557","2009-03-19",56.490002
"558","2009-03-20",51.59
"559","2009-03-23",58.080002
"560","2009-03-24",53.73
"561","2009-03-25",56.27
"562","2009-03-26",57.560001
"563","2009-03-27",56.830002
"564","2009-03-30",54.549999
"565","2009-03-31",56.32
"566","2009-04-01",57.09
"567","2009-04-02",59.299999
"568","2009-04-03",62
"569","2009-04-06",62.32
"570","2009-04-07",60.639999
"571","2009-04-08",61.810001
"572","2009-04-09",64.400002
"573","2009-04-13",66.489998
"574","2009-04-14",63.689999
"575","2009-04-15",66.269997
"576","2009-04-16",69.879997
"577","2009-04-17",71.040001
"578","2009-04-20",66.550003
"579","2009-04-21",74.230003
"580","2009-04-22",71.400002
"581","2009-04-23",67.68
"582","2009-04-24",68.209999
"583","2009-04-27",65.989998
"584","2009-04-28",71.040001
"585","2009-04-29",71.940002
"586","2009-04-30",71.339996
"587","2009-05-01",69.349998
"588","2009-05-04",69.870003
"589","2009-05-05",69.339996
"590","2009-05-06",67.75
"591","2009-05-07",65
"592","2009-05-08",70
"593","2009-05-11",67.720001
"594","2009-05-12",66.459999
"595","2009-05-13",66.970001
"596","2009-05-14",69.339996
"597","2009-05-15",69.010002
"598","2009-05-18",70.800003
"599","2009-05-19",69.239998
"600","2009-05-20",69.610001
"601","2009-05-21",64.5
"602","2009-05-22",61.189999
"603","2009-05-26",60.380001
"604","2009-05-27",58.110001
"605","2009-05-28",56.84
"606","2009-05-29",55.200001
"607","2009-06-01",55
"608","2009-06-02",61.57
"609","2009-06-03",60.290001
"610","2009-06-04",60.009998
"611","2009-06-05",59.900002
"612","2009-06-08",60.040001
"613","2009-06-09",60.139999
"614","2009-06-10",59.59
"615","2009-06-11",59.91
"616","2009-06-12",59.389999
"617","2009-06-15",57.130001
"618","2009-06-16",56.32
"619","2009-06-17",56.369999
"620","2009-06-18",57.919998
"621","2009-06-19",57.740002
"622","2009-06-22",55.009998
"623","2009-06-23",55.860001
"624","2009-06-24",57.610001
"625","2009-06-25",59.220001
"626","2009-06-26",59.240002
"627","2009-06-29",58.290001
"628","2009-06-30",58.849998
"629","2009-07-01",60.099998
"630","2009-07-02",55.959999
"631","2009-07-06",56.560001
"632","2009-07-07",57.73
"633","2009-07-08",59.43
"634","2009-07-09",57.889999
"635","2009-07-10",56.669998
"636","2009-07-13",57.419998
"637","2009-07-14",56.880001
"638","2009-07-15",60.029999
"639","2009-07-16",60.099998
"640","2009-07-17",59.349998
"641","2009-07-20",60.57
"642","2009-07-21",60.240002
"643","2009-07-22",60.099998
"644","2009-07-23",62.560001
"645","2009-07-24",62.330002
"646","2009-07-27",61.080002
"647","2009-07-28",61.220001
"648","2009-07-29",59.759998
"649","2009-07-30",59.689999
"650","2009-07-31",59.849998
"651","2009-08-03",59.959999
"652","2009-08-04",61.599998
"653","2009-08-05",60.43
"654","2009-08-06",59.349998
"655","2009-08-07",59.52
"656","2009-08-10",59.59
"657","2009-08-11",60
"658","2009-08-12",61.810001
"659","2009-08-13",63.5
"660","2009-08-14",62.189999
"661","2009-08-17",61.27
"662","2009-08-18",61.25
"663","2009-08-19",61.849998
"664","2009-08-20",61.790001
"665","2009-08-21",62.400002
"666","2009-08-24",61.880001
"667","2009-08-25",62.209999
"668","2009-08-26",63.25
"669","2009-08-27",63
"670","2009-08-28",62.509998
"671","2009-08-31",61.880001
"672","2009-09-01",59.799999
"673","2009-09-02",61.080002
"674","2009-09-03",62.549999
"675","2009-09-04",63.25
"676","2009-09-08",61.869999
"677","2009-09-09",62.130001
"678","2009-09-10",62.349998
"679","2009-09-11",61.919998
"680","2009-09-14",61.650002
"681","2009-09-15",61.049999
"682","2009-09-16",61
"683","2009-09-17",60.23
"684","2009-09-18",63.009998
"685","2009-09-21",62.099998
"686","2009-09-22",63.799999
"687","2009-09-23",61.77
"688","2009-09-24",61.220001
"689","2009-09-25",60.950001
"690","2009-09-28",61.810001
"691","2009-09-29",62.540001
"692","2009-09-30",62.130001
"693","2009-10-01",59.5
"694","2009-10-02",58.360001
"695","2009-10-05",58.84
"696","2009-10-06",61.009998
"697","2009-10-07",62.73
"698","2009-10-08",64.419998
"699","2009-10-09",66.25
"700","2009-10-12",68.540001
"701","2009-10-13",65.839996
"702","2009-10-14",67.599998
"703","2009-10-15",67.800003
"704","2009-10-16",66.889999
"705","2009-10-19",67.669998
"706","2009-10-20",67.75
"707","2009-10-21",67.5
"708","2009-10-22",66.400002
"709","2009-10-23",65
"710","2009-10-26",64.650002
"711","2009-10-27",64.650002
"712","2009-10-28",63.709999
"713","2009-10-29",63.84
"714","2009-10-30",61
"715","2009-11-02",61.75
"716","2009-11-03",62.950001
"717","2009-11-04",62.810001
"718","2009-11-05",64.940002
"719","2009-11-06",64.709999
"720","2009-11-09",67.349998
"721","2009-11-10",66.68
"722","2009-11-11",66.389999
"723","2009-11-12",66.870003
"724","2009-11-13",67.449997
"725","2009-11-16",71.510002
"726","2009-11-17",71.790001
"727","2009-11-18",72.089996
"728","2009-11-19",72.809998
"729","2009-11-20",72.919998
"730","2009-11-23",74.669998
"731","2009-11-24",74.290001
"732","2009-11-25",72.989998
"733","2009-11-27",72.660004
"734","2009-11-30",73.57
"735","2009-12-01",73.139999
"736","2009-12-02",73.860001
"737","2009-12-03",72.760002
"738","2009-12-04",74.150002
"739","2009-12-07",73.949997
"740","2009-12-08",73.910004
"741","2009-12-09",73.650002
"742","2009-12-10",73.269997
"743","2009-12-11",73.43
"744","2009-12-14",73
"745","2009-12-15",73.25
"746","2009-12-16",73.639999
"747","2009-12-17",72.790001
"748","2009-12-18",72.639999
"749","2009-12-21",73
"750","2009-12-22",72.919998
"751","2009-12-23",72.949997
"752","2009-12-24",73.779999
"753","2009-12-28",73.739998
"754","2009-12-29",73.989998
"755","2009-12-30",73.93
"756","2009-12-31",73.019997
"757","2010-01-04",73.940002
"758","2010-01-05",72.629997
"759","2010-01-06",71.449997
"760","2010-01-07",69.480003
"761","2010-01-08",70.370003
"762","2010-01-11",68.25
"763","2010-01-12",66.360001
"764","2010-01-13",66.739998
"765","2010-01-14",67.5
"766","2010-01-15",65.860001
"767","2010-01-19",67.330002
"768","2010-01-20",66.510002
"769","2010-01-21",65.160004
"770","2010-01-22",64.839996
"771","2010-01-25",64.910004
"772","2010-01-26",63.880001
"773","2010-01-27",65
"774","2010-01-28",64.580002
"775","2010-01-29",64.889999
"776","2010-02-01",64.099998
"777","2010-02-02",63.720001
"778","2010-02-03",63.650002
"779","2010-02-04",61.900002
"780","2010-02-05",62.57
"781","2010-02-08",61.650002
"782","2010-02-09",62.509998
"783","2010-02-10",62.02
"784","2010-02-11",64.550003
"785","2010-02-12",63.5
"786","2010-02-16",63.02
"787","2010-02-17",62.5
"788","2010-02-18",62.5
"789","2010-02-19",62.860001
"790","2010-02-22",63.599998
"791","2010-02-23",62.830002
"792","2010-02-24",63.200001
"793","2010-02-25",62.540001
"794","2010-02-26",63.009998
"795","2010-03-01",64.239998
"796","2010-03-02",65.5
"797","2010-03-03",65.019997
"798","2010-03-04",66.25
"799","2010-03-05",69.209999
"800","2010-03-08",69.169998
"801","2010-03-09",69.470001
"802","2010-03-10",68.199997
"803","2010-03-11",67.730003
"804","2010-03-12",66.68
"805","2010-03-15",66.330002
"806","2010-03-16",67.989998
"807","2010-03-17",69.260002
"808","2010-03-18",68.010002
"809","2010-03-19",67.309998
"810","2010-03-22",68.080002
"811","2010-03-23",68.089996
"812","2010-03-24",67.709999
"813","2010-03-25",68.339996
"814","2010-03-26",69
"815","2010-03-29",69
"816","2010-03-30",70
"817","2010-03-31",69.160004
"818","2010-04-01",68.300003
"819","2010-04-05",68.910004
"820","2010-04-06",68.639999
"821","2010-04-07",69.139999
"822","2010-04-08",68.940002
"823","2010-04-09",68.760002
"824","2010-04-12",69.050003
"825","2010-04-13",68.059998
"826","2010-04-14",68.93
"827","2010-04-15",69
"828","2010-04-16",68.550003
"829","2010-04-19",67.949997
"830","2010-04-20",68
"831","2010-04-21",67.650002
"832","2010-04-22",67.480003
"833","2010-04-23",67.5
"834","2010-04-26",67.5
"835","2010-04-27",66.610001
"836","2010-04-28",66.540001
"837","2010-04-29",66.900002
"838","2010-04-30",66.120003
"839","2010-05-03",66.25
"840","2010-05-04",66
"841","2010-05-05",65.599998
"842","2010-05-06",62.34
"843","2010-05-07",62.810001
"844","2010-05-10",64.230003
"845","2010-05-11",64
"846","2010-05-12",64.68
"847","2010-05-13",65.099998
"848","2010-05-14",64.349998
"849","2010-05-17",64.580002
"850","2010-05-18",64.610001
"851","2010-05-19",65.300003
"852","2010-05-20",62.259998
"853","2010-05-21",62.470001
"854","2010-05-24",62.75
"855","2010-05-25",61.790001
"856","2010-05-26",61.080002
"857","2010-05-27",64.720001
"858","2010-05-28",62.599998
"859","2010-06-01",62.369999
"860","2010-06-02",65.019997
"861","2010-06-03",63.709999
"862","2010-06-04",63.119999
"863","2010-06-07",63.119999
"864","2010-06-08",63.810001
"865","2010-06-09",64.370003
"866","2010-06-10",65.699997
"867","2010-06-11",66.599998
"868","2010-06-14",66.330002
"869","2010-06-15",68.550003
"870","2010-06-16",67.809998
"871","2010-06-17",66.599998
"872","2010-06-18",68.040001
"873","2010-06-21",67.110001
"874","2010-06-22",67.029999
"875","2010-06-23",66.790001
"876","2010-06-24",66.519997
"877","2010-06-25",69.150002
"878","2010-06-28",68.830002
"879","2010-06-29",66.669998
"880","2010-06-30",66.440002
"881","2010-07-01",66.18
"882","2010-07-02",66.209999
"883","2010-07-06",65.720001
"884","2010-07-07",68.040001
"885","2010-07-08",68.830002
"886","2010-07-09",70.529999
"887","2010-07-12",70.169998
"888","2010-07-13",73.260002
"889","2010-07-14",73.510002
"890","2010-07-15",72.540001
"891","2010-07-16",70.779999
"892","2010-07-19",70.099998
"893","2010-07-20",71.760002
"894","2010-07-21",71.25
"895","2010-07-22",72.480003
"896","2010-07-23",73.599998
"897","2010-07-26",75.169998
"898","2010-07-27",74.989998
"899","2010-07-28",73.370003
"900","2010-07-29",73.379997
"901","2010-07-30",72.730003
"902","2010-08-02",73.190002
"903","2010-08-03",72.410004
"904","2010-08-04",74.769997
"905","2010-08-05",73.559998
"906","2010-08-06",73.660004
"907","2010-08-09",75.5
"908","2010-08-10",74.019997
"909","2010-08-11",71.900002
"910","2010-08-12",71.269997
"911","2010-08-13",70.279999
"912","2010-08-16",70.519997
"913","2010-08-17",71.57
"914","2010-08-18",71.870003
"915","2010-08-19",69.82
"916","2010-08-20",70.349998
"917","2010-08-23",69.370003
"918","2010-08-24",68.5
"919","2010-08-25",70.589996
"920","2010-08-26",69.910004
"921","2010-08-27",71.5
"922","2010-08-30",69.519997
"923","2010-08-31",69.620003
"924","2010-09-01",72.169998
"925","2010-09-02",71.809998
"926","2010-09-03",72.290001
"927","2010-09-07",70
"928","2010-09-08",70.550003
"929","2010-09-09",71.330002
"930","2010-09-10",71.019997
"931","2010-09-13",73.68
"932","2010-09-14",73.25
"933","2010-09-15",73.129997
"934","2010-09-16",71.699997
"935","2010-09-17",70.82
"936","2010-09-20",71.470001
"937","2010-09-21",70.349998
"938","2010-09-22",69.970001
"939","2010-09-23",69.730003
"940","2010-09-24",71.489998
"941","2010-09-27",70.150002
"942","2010-09-28",71.129997
"943","2010-09-29",72.110001
"944","2010-09-30",72.599998
"945","2010-10-01",72.25
"946","2010-10-04",71.690002
"947","2010-10-05",72.739998
"948","2010-10-06",73.769997
"949","2010-10-07",75.050003
"950","2010-10-08",76.970001
"951","2010-10-11",75.669998
"952","2010-10-12",76.519997
"953","2010-10-13",78.970001
"954","2010-10-14",79.610001
