"","date","ESGRO"
"119","2019-05-08",25.889999
"120","2019-05-09",25.93
"121","2019-05-10",25.950001
"122","2019-05-13",25.889999
"123","2019-05-14",25.6
"124","2019-05-15",25.75
"125","2019-05-16",25.98
"126","2019-05-17",25.77
"127","2019-05-20",25.469999
"128","2019-05-21",25.549999
"129","2019-05-22",25.719999
"130","2019-05-23",25.6
"131","2019-05-24",25.719999
"132","2019-05-28",25.67
"133","2019-05-29",25.5
"134","2019-05-30",25.370001
"135","2019-05-31",25.360001
"136","2019-06-03",25.280001
"137","2019-06-04",25.26
"138","2019-06-05",25.4
"139","2019-06-06",25.440001
"140","2019-06-07",25.52
"141","2019-06-10",25.59
"142","2019-06-11",25.57
"143","2019-06-12",25.629999
"144","2019-06-13",25.6
"145","2019-06-14",25.67
"146","2019-06-17",25.629999
"147","2019-06-18",25.75
"148","2019-06-19",25.690001
"149","2019-06-20",25.83
"150","2019-06-21",25.799999
"151","2019-06-24",25.77
"152","2019-06-25",25.799999
"153","2019-06-26",25.74
"154","2019-06-27",25.700001
"155","2019-06-28",25.450001
"156","2019-07-01",25.549999
"157","2019-07-02",25.73
"158","2019-07-03",25.84
"159","2019-07-05",25.67
"160","2019-07-08",25.790001
"161","2019-07-09",25.75
"162","2019-07-10",25.879999
"163","2019-07-11",25.809999
"164","2019-07-12",25.82
"165","2019-07-15",25.84
"166","2019-07-16",25.860001
"167","2019-07-17",25.940001
"168","2019-07-18",26.190001
"169","2019-07-19",26.290001
"170","2019-07-22",26.110001
"171","2019-07-23",26.32
"172","2019-07-24",26.33
"173","2019-07-25",26.110001
"174","2019-07-26",26.27
"175","2019-07-29",26.299999
"176","2019-07-30",26.309999
"177","2019-07-31",26.540001
"178","2019-08-01",26.48
"179","2019-08-02",26.68
"180","2019-08-05",26.48
"181","2019-08-06",26.51
"182","2019-08-07",26.360001
"183","2019-08-08",26.48
"184","2019-08-09",26.469999
"185","2019-08-12",26.559999
"186","2019-08-13",26.65
"187","2019-08-14",26.25
"188","2019-08-15",26.33
"189","2019-08-16",26.190001
"190","2019-08-19",26.24
"191","2019-08-20",26.360001
"192","2019-08-21",26.5
"193","2019-08-22",26.49
"194","2019-08-23",26.360001
"195","2019-08-26",26.389999
"196","2019-08-27",26.51
"197","2019-08-28",26.52
"198","2019-08-29",26.49
"199","2019-08-30",26.35
"200","2019-09-03",26.440001
"201","2019-09-04",26.700001
"202","2019-09-05",26.870001
"203","2019-09-06",26.950001
"204","2019-09-09",26.780001
"205","2019-09-10",26.51
"206","2019-09-11",26.709999
"207","2019-09-12",26.629999
"208","2019-09-13",26.379999
"209","2019-09-16",26.48
"210","2019-09-17",26.5
"211","2019-09-18",26.42
"212","2019-09-19",26.49
"213","2019-09-20",26.48
"214","2019-09-23",26.6
"215","2019-09-24",26.6
"216","2019-09-25",26.549999
"217","2019-09-26",26.5
"218","2019-09-27",26.530001
"219","2019-09-30",26.700001
"220","2019-10-01",26.719999
"221","2019-10-02",26.48
"222","2019-10-03",26.49
"223","2019-10-04",26.58
"224","2019-10-07",26.629999
"225","2019-10-08",26.620001
"226","2019-10-09",26.59
"227","2019-10-10",26.58
"228","2019-10-11",26.58
"229","2019-10-14",26.860001
"230","2019-10-15",26.85
"231","2019-10-16",26.940001
"232","2019-10-17",26.99
"233","2019-10-18",26.870001
"234","2019-10-21",26.9
"235","2019-10-22",26.99
"236","2019-10-23",27.09
"237","2019-10-24",27.120001
"238","2019-10-25",27.139999
"239","2019-10-28",27.040001
"240","2019-10-29",27.139999
"241","2019-10-30",27.01
"242","2019-10-31",27
"243","2019-11-01",27.24
"244","2019-11-04",27.25
"245","2019-11-05",27.219999
"246","2019-11-06",27.129999
"247","2019-11-07",27.09
"248","2019-11-08",27.120001
"249","2019-11-11",27.129999
"250","2019-11-12",27.190001
"251","2019-11-13",27.26
"252","2019-11-14",26.85
"253","2019-11-15",26.66
"254","2019-11-18",26.58
"255","2019-11-19",26.620001
"256","2019-11-20",26.549999
"257","2019-11-21",26.57
"258","2019-11-22",26.690001
"259","2019-11-25",26.65
"260","2019-11-26",26.74
"261","2019-11-27",26.6
"262","2019-11-29",26.52
"263","2019-12-02",26.42
"264","2019-12-03",26.459999
"265","2019-12-04",26.5
"266","2019-12-05",26.52
"267","2019-12-06",26.6
"268","2019-12-09",26.6
"269","2019-12-10",26.67
"270","2019-12-11",26.65
"271","2019-12-12",26.559999
"272","2019-12-13",26.690001
"273","2019-12-16",26.77
"274","2019-12-17",26.879999
"275","2019-12-18",27
"276","2019-12-19",26.950001
"277","2019-12-20",27.049999
"278","2019-12-23",27.110001
"279","2019-12-24",27.09
"280","2019-12-26",27.049999
"281","2019-12-27",27.1
"282","2019-12-30",27.26
"283","2019-12-31",27.27
"284","2020-01-02",27.530001
"285","2020-01-03",27.84
"286","2020-01-06",27.77
"287","2020-01-07",27.559999
"288","2020-01-08",27.5
"289","2020-01-09",27.629999
"290","2020-01-10",27.75
"291","2020-01-13",27.84
"292","2020-01-14",27.82
"293","2020-01-15",27.860001
"294","2020-01-16",27.83
"295","2020-01-17",27.690001
"296","2020-01-21",27.59
"297","2020-01-22",27.66
"298","2020-01-23",27.76
"299","2020-01-24",27.790001
"300","2020-01-27",27.610001
"301","2020-01-28",27.68
"302","2020-01-29",27.73
"303","2020-01-30",27.700001
"304","2020-01-31",27.77
"305","2020-02-03",27.77
"306","2020-02-04",27.860001
"307","2020-02-05",27.870001
"308","2020-02-06",27.85
"309","2020-02-07",27.780001
"310","2020-02-10",27.9
"311","2020-02-11",27.870001
"312","2020-02-12",27.950001
"313","2020-02-13",27.540001
"314","2020-02-14",27.610001
"315","2020-02-18",27.57
"316","2020-02-19",27.5
"317","2020-02-20",27.6
"318","2020-02-21",27.57
"319","2020-02-24",27.43
"320","2020-02-25",27.200001
"321","2020-02-26",27.27
"322","2020-02-27",27.09
"323","2020-02-28",26.52
"324","2020-03-02",26.68
"325","2020-03-03",26.950001
"326","2020-03-04",27.360001
"327","2020-03-05",27.08
"328","2020-03-06",26.75
"329","2020-03-09",25.459999
"330","2020-03-10",26.030001
"331","2020-03-11",25.299999
"332","2020-03-12",22.51
"333","2020-03-13",24.76
"334","2020-03-16",23.299999
"335","2020-03-17",22.51
"336","2020-03-18",15.64
"337","2020-03-19",20.34
"338","2020-03-20",20.450001
"339","2020-03-23",19.66
"340","2020-03-24",20
"341","2020-03-25",21.23
"342","2020-03-26",23.190001
"343","2020-03-27",22.68
"344","2020-03-30",24.280001
"345","2020-03-31",23
"346","2020-04-01",21.5
"347","2020-04-02",20.6
"348","2020-04-03",20
"349","2020-04-06",21.6
"350","2020-04-07",22.610001
"351","2020-04-08",23.92
"352","2020-04-09",24.690001
"353","2020-04-13",24.299999
"354","2020-04-14",24.35
"355","2020-04-15",23.68
"356","2020-04-16",24.1
"357","2020-04-17",24.459999
"358","2020-04-20",24.379999
"359","2020-04-21",23.42
"360","2020-04-22",23.41
"361","2020-04-23",23.99
"362","2020-04-24",23.99
"363","2020-04-27",24.190001
"364","2020-04-28",24.450001
"365","2020-04-29",24.65
"366","2020-04-30",24.139999
"367","2020-05-01",24.27
"368","2020-05-04",23.91
"369","2020-05-05",24.190001
"370","2020-05-06",23.709999
"371","2020-05-07",23.950001
"372","2020-05-08",24.379999
"373","2020-05-11",24.59
"374","2020-05-12",24.780001
"375","2020-05-13",24.91
"376","2020-05-14",23.83
"377","2020-05-15",23.66
"378","2020-05-18",24.25
"379","2020-05-19",24.34
"380","2020-05-20",24.57
"381","2020-05-21",24.35
"382","2020-05-22",24.6
"383","2020-05-26",24.74
"384","2020-05-27",24.969999
"385","2020-05-28",25.1
"386","2020-05-29",25.33
"387","2020-06-01",25.360001
"388","2020-06-02",25.5
"389","2020-06-03",25.49
"390","2020-06-04",25.5
"391","2020-06-05",25.629999
"392","2020-06-08",25.860001
"393","2020-06-09",25.709999
"394","2020-06-10",25.73
"395","2020-06-11",25.200001
"396","2020-06-12",25.08
"397","2020-06-15",25
"398","2020-06-16",25.25
"399","2020-06-17",25.25
"400","2020-06-18",25.09
"401","2020-06-19",25.030001
"402","2020-06-22",25.01
"403","2020-06-23",25.08
"404","2020-06-24",24.65
"405","2020-06-25",24.65
"406","2020-06-26",24.5
"407","2020-06-29",24.549999
"408","2020-06-30",24.799999
"409","2020-07-01",24.84
"410","2020-07-02",24.969999
"411","2020-07-06",25.129999
"412","2020-07-07",25.15
"413","2020-07-08",25
"414","2020-07-09",25
"415","2020-07-10",25
"416","2020-07-13",25
"417","2020-07-14",25
"418","2020-07-15",25.18
"419","2020-07-16",25.35
"420","2020-07-17",25.799999
"421","2020-07-20",25.77
"422","2020-07-21",25.98
"423","2020-07-22",25.860001
"424","2020-07-23",25.98
"425","2020-07-24",26.15
"426","2020-07-27",26.02
"427","2020-07-28",26.110001
"428","2020-07-29",26.18
"429","2020-07-30",26.290001
"430","2020-07-31",26.200001
"431","2020-08-03",26.08
"432","2020-08-04",26.02
"433","2020-08-05",25.84
"434","2020-08-06",25.84
"435","2020-08-07",26
"436","2020-08-10",26.73
"437","2020-08-11",26.82
"438","2020-08-12",27.450001
"439","2020-08-13",27.23
"440","2020-08-14",27.120001
"441","2020-08-17",26.9
"442","2020-08-18",27.27
"443","2020-08-19",26.93
"444","2020-08-20",26.950001
"445","2020-08-21",26.799999
"446","2020-08-24",27
"447","2020-08-25",27.02
"448","2020-08-26",26.969999
"449","2020-08-27",27.01
"450","2020-08-28",27.01
"451","2020-08-31",26.799999
"452","2020-09-01",26.73
"453","2020-09-02",26.549999
"454","2020-09-03",26.51
"455","2020-09-04",26.18
"456","2020-09-08",26.209999
"457","2020-09-09",26.24
"458","2020-09-10",26.17
"459","2020-09-11",26.09
"460","2020-09-14",26.379999
"461","2020-09-15",26.700001
"462","2020-09-16",26.76
"463","2020-09-17",26.74
"464","2020-09-18",26.73
"465","2020-09-21",26.43
"466","2020-09-22",26.639999
"467","2020-09-23",26.299999
"468","2020-09-24",26.1
"469","2020-09-25",26.469999
"470","2020-09-28",26.66
"471","2020-09-29",26.790001
"472","2020-09-30",26.4
"473","2020-10-01",26.620001
"474","2020-10-02",26.389999
"475","2020-10-05",26.540001
"476","2020-10-06",26.5
"477","2020-10-07",26.68
"478","2020-10-08",26.780001
"479","2020-10-09",26.799999
"480","2020-10-12",26.790001
"481","2020-10-13",26.870001
"482","2020-10-14",26.6
"483","2020-10-15",26.42
"484","2020-10-16",26.299999
"485","2020-10-19",26.209999
"486","2020-10-20",26.33
"487","2020-10-21",26.25
"488","2020-10-22",26.450001
"489","2020-10-23",26.610001
"490","2020-10-26",26.49
"491","2020-10-27",26.530001
"492","2020-10-28",26.209999
"493","2020-10-29",26.27
"494","2020-10-30",26.4
"495","2020-11-02",26.6
"496","2020-11-03",26.620001
"497","2020-11-04",27.02
"498","2020-11-05",27.030001
"499","2020-11-06",27.01
"500","2020-11-09",27.27
"501","2020-11-10",27.290001
"502","2020-11-11",27.389999
"503","2020-11-12",26.75
"504","2020-11-13",26.940001
"505","2020-11-16",27.34
"506","2020-11-17",27.32
"507","2020-11-18",27.200001
"508","2020-11-19",27.35
"509","2020-11-20",27.219999
"510","2020-11-23",27.33
"511","2020-11-24",27.450001
"512","2020-11-25",27.370001
"513","2020-11-27",27.370001
