"","date","AP"
"236","2007-12-07",36.959999
"237","2007-12-10",36.77
"238","2007-12-11",34.889999
"239","2007-12-12",35.389999
"240","2007-12-13",35.700001
"241","2007-12-14",34
"242","2007-12-17",33.66
"243","2007-12-18",35.220001
"244","2007-12-19",34.93
"245","2007-12-20",35.959999
"246","2007-12-21",38.32
"247","2007-12-24",40.349998
"248","2007-12-26",40.93
"249","2007-12-27",39.75
"250","2007-12-28",39.049999
"251","2007-12-31",38.130001
"252","2008-01-02",37.130001
"253","2008-01-03",37.25
"254","2008-01-04",35.779999
"255","2008-01-07",37.080002
"256","2008-01-08",34.07
"257","2008-01-09",35.02
"258","2008-01-10",35.439999
"259","2008-01-11",34.599998
"260","2008-01-14",34.650002
"261","2008-01-15",33.900002
"262","2008-01-16",35.779999
"263","2008-01-17",31.690001
"264","2008-01-18",31.389999
"265","2008-01-22",30.58
"266","2008-01-23",33.080002
"267","2008-01-24",32.740002
"268","2008-01-25",33.919998
"269","2008-01-28",34.48
"270","2008-01-29",35.330002
"271","2008-01-30",35.630001
"272","2008-01-31",38.77
"273","2008-02-01",37.77
"274","2008-02-04",38.080002
"275","2008-02-05",35.549999
"276","2008-02-06",35.900002
"277","2008-02-07",36.959999
"278","2008-02-08",36.18
"279","2008-02-11",37.91
"280","2008-02-12",37.549999
"281","2008-02-13",39.650002
"282","2008-02-14",38.200001
"283","2008-02-15",38.169998
"284","2008-02-19",39.419998
"285","2008-02-20",39.759998
"286","2008-02-21",38.91
"287","2008-02-22",37.860001
"288","2008-02-25",39.630001
"289","2008-02-26",39.41
"290","2008-02-27",39.209999
"291","2008-02-28",39.049999
"292","2008-02-29",37.860001
"293","2008-03-03",40.48
"294","2008-03-04",42.860001
"295","2008-03-05",42.240002
"296","2008-03-06",42.5
"297","2008-03-07",40.98
"298","2008-03-10",39.290001
"299","2008-03-11",38.16
"300","2008-03-12",38.48
"301","2008-03-13",40.32
"302","2008-03-14",38.27
"303","2008-03-17",37.849998
"304","2008-03-18",40.75
"305","2008-03-19",38.189999
"306","2008-03-20",39.299999
"307","2008-03-24",43.869999
"308","2008-03-25",43.799999
"309","2008-03-26",42.889999
"310","2008-03-27",42.41
"311","2008-03-28",42.959999
"312","2008-03-31",42.990002
"313","2008-04-01",43.849998
"314","2008-04-02",43
"315","2008-04-03",43.919998
"316","2008-04-04",44.810001
"317","2008-04-07",47.610001
"318","2008-04-08",47.689999
"319","2008-04-09",47.57
"320","2008-04-10",46.509998
"321","2008-04-11",45.490002
"322","2008-04-14",45.5
"323","2008-04-15",45.810001
"324","2008-04-16",49.720001
"325","2008-04-17",48.970001
"326","2008-04-18",47
"327","2008-04-21",47.380001
"328","2008-04-22",46.34
"329","2008-04-23",47.09
"330","2008-04-24",46.330002
"331","2008-04-25",46.470001
"332","2008-04-28",46.23
"333","2008-04-29",44.470001
"334","2008-04-30",45.220001
"335","2008-05-01",46.240002
"336","2008-05-02",46.209999
"337","2008-05-05",47.450001
"338","2008-05-06",48.07
"339","2008-05-07",47.299999
"340","2008-05-08",47.029999
"341","2008-05-09",46.110001
"342","2008-05-12",47.599998
"343","2008-05-13",47.099998
"344","2008-05-14",45.889999
"345","2008-05-15",45.810001
"346","2008-05-16",45.549999
"347","2008-05-19",45.09
"348","2008-05-20",45.73
"349","2008-05-21",45.259998
"350","2008-05-22",45.700001
"351","2008-05-23",44.200001
"352","2008-05-27",42.779999
"353","2008-05-28",44.049999
"354","2008-05-29",44.07
"355","2008-05-30",46.66
"356","2008-06-02",47.099998
"357","2008-06-03",46.099998
"358","2008-06-04",47.59
"359","2008-06-05",48.73
"360","2008-06-06",45.529999
"361","2008-06-09",46.709999
"362","2008-06-10",46.509998
"363","2008-06-11",45.779999
"364","2008-06-12",45.889999
"365","2008-06-13",48.27
"366","2008-06-16",48.23
"367","2008-06-17",51.939999
"368","2008-06-18",52.900002
"369","2008-06-19",52.279999
"370","2008-06-20",50.490002
"371","2008-06-23",50.48
"372","2008-06-24",50.66
"373","2008-06-25",50.330002
"374","2008-06-26",48.57
"375","2008-06-27",45.790001
"376","2008-06-30",44.48
"377","2008-07-01",45.77
"378","2008-07-02",39.98
"379","2008-07-03",40.16
"380","2008-07-07",40.299999
"381","2008-07-08",41.040001
"382","2008-07-09",39.82
"383","2008-07-10",41.82
"384","2008-07-11",42.299999
"385","2008-07-14",41.110001
"386","2008-07-15",40.68
"387","2008-07-16",41.740002
"388","2008-07-17",40.310001
"389","2008-07-18",39.630001
"390","2008-07-21",42.130001
"391","2008-07-22",43.02
"392","2008-07-23",39.73
"393","2008-07-24",39.470001
"394","2008-07-25",40.470001
"395","2008-07-28",41.470001
"396","2008-07-29",42.900002
"397","2008-07-30",45.110001
"398","2008-07-31",43.48
"399","2008-08-01",43.259998
"400","2008-08-04",40.279999
"401","2008-08-05",40.700001
"402","2008-08-06",41.099998
"403","2008-08-07",41.099998
"404","2008-08-08",40.540001
"405","2008-08-11",42.310001
"406","2008-08-12",42.029999
"407","2008-08-13",44.360001
"408","2008-08-14",44.939999
"409","2008-08-15",42.34
"410","2008-08-18",42.150002
"411","2008-08-19",42.700001
"412","2008-08-20",43.779999
"413","2008-08-21",42.459999
"414","2008-08-22",43.23
"415","2008-08-25",41.209999
"416","2008-08-26",41.290001
"417","2008-08-27",41.639999
"418","2008-08-28",44.709999
"419","2008-08-29",43.439999
"420","2008-09-02",41.400002
"421","2008-09-03",40.360001
"422","2008-09-04",37.889999
"423","2008-09-05",34.939999
"424","2008-09-08",34.880001
"425","2008-09-09",31.76
"426","2008-09-10",33.650002
"427","2008-09-11",33.52
"428","2008-09-12",33.759998
"429","2008-09-15",31.41
"430","2008-09-16",32.119999
"431","2008-09-17",27.9
"432","2008-09-18",29.26
"433","2008-09-19",33.880001
"434","2008-09-22",32.580002
"435","2008-09-23",30.879999
"436","2008-09-24",30.35
"437","2008-09-25",29.360001
"438","2008-09-26",28.700001
"439","2008-09-29",24.57
"440","2008-09-30",25.9
"441","2008-10-01",25.84
"442","2008-10-02",23.940001
"443","2008-10-03",24.42
"444","2008-10-06",25.200001
"445","2008-10-07",21.190001
"446","2008-10-08",20.92
"447","2008-10-09",19.120001
"448","2008-10-10",20.02
"449","2008-10-13",23.68
"450","2008-10-14",22.73
"451","2008-10-15",19.52
"452","2008-10-16",22.42
"453","2008-10-17",20.360001
"454","2008-10-20",21.4
"455","2008-10-21",21.040001
"456","2008-10-22",19.719999
"457","2008-10-23",19.620001
"458","2008-10-24",19.24
"459","2008-10-27",16.77
"460","2008-10-28",18.99
"461","2008-10-29",20
"462","2008-10-30",21.700001
"463","2008-10-31",23.639999
"464","2008-11-03",24.299999
"465","2008-11-04",24.370001
"466","2008-11-05",22.440001
"467","2008-11-06",20.01
"468","2008-11-07",20
"469","2008-11-10",19.77
"470","2008-11-11",19.120001
"471","2008-11-12",17.02
"472","2008-11-13",19.57
"473","2008-11-14",16.950001
"474","2008-11-17",16.379999
"475","2008-11-18",15.97
"476","2008-11-19",14.3
"477","2008-11-20",13.09
"478","2008-11-21",14.21
"479","2008-11-24",15.59
"480","2008-11-25",15.48
"481","2008-11-26",17.540001
"482","2008-11-28",16.65
"483","2008-12-01",14.27
"484","2008-12-02",15.73
"485","2008-12-03",16.639999
"486","2008-12-04",15.9
"487","2008-12-05",17.459999
"488","2008-12-08",19.24
"489","2008-12-09",18.620001
"490","2008-12-10",20.25
"491","2008-12-11",18.879999
"492","2008-12-12",20.75
"493","2008-12-15",19.42
"494","2008-12-16",22.91
"495","2008-12-17",22.450001
"496","2008-12-18",21.82
"497","2008-12-19",21.860001
"498","2008-12-22",20.6
"499","2008-12-23",20.780001
"500","2008-12-24",20.98
"501","2008-12-26",21.23
"502","2008-12-29",19.65
"503","2008-12-30",20.91
"504","2008-12-31",21.700001
"505","2009-01-02",23.540001
"506","2009-01-05",23.280001
"507","2009-01-06",24.110001
"508","2009-01-07",22.700001
"509","2009-01-08",23.1
"510","2009-01-09",21.27
"511","2009-01-12",20.059999
"512","2009-01-13",19.860001
"513","2009-01-14",18.370001
"514","2009-01-15",19.51
"515","2009-01-16",19.52
"516","2009-01-20",17.860001
"517","2009-01-21",20.59
"518","2009-01-22",18.74
"519","2009-01-23",19.4
"520","2009-01-26",20.309999
"521","2009-01-27",20.440001
"522","2009-01-28",19.92
"523","2009-01-29",19.48
"524","2009-01-30",18.49
"525","2009-02-02",18.549999
"526","2009-02-03",19.34
"527","2009-02-04",17.860001
"528","2009-02-05",18.360001
"529","2009-02-06",21.040001
"530","2009-02-09",19.120001
"531","2009-02-10",16.209999
"532","2009-02-11",15.09
"533","2009-02-12",15.84
"534","2009-02-13",15.08
"535","2009-02-17",14.15
"536","2009-02-18",13.34
"537","2009-02-19",13.37
"538","2009-02-20",12.51
"539","2009-02-23",11.62
"540","2009-02-24",11.79
"541","2009-02-25",11.16
"542","2009-02-26",11.03
"543","2009-02-27",10.95
"544","2009-03-02",8.45
"545","2009-03-03",8.29
"546","2009-03-04",8.46
"547","2009-03-05",8.16
"548","2009-03-06",8.02
"549","2009-03-09",8.4
"550","2009-03-10",9.8
"551","2009-03-11",9.43
"552","2009-03-12",10.43
"553","2009-03-13",10.64
"554","2009-03-16",11.44
"555","2009-03-17",12.46
"556","2009-03-18",12.69
"557","2009-03-19",13.29
"558","2009-03-20",12.06
"559","2009-03-23",14
"560","2009-03-24",12.75
"561","2009-03-25",13.45
"562","2009-03-26",13.9
"563","2009-03-27",13.25
"564","2009-03-30",12.28
"565","2009-03-31",13.26
"566","2009-04-01",14
"567","2009-04-02",14.95
"568","2009-04-03",15.79
"569","2009-04-06",15.24
"570","2009-04-07",14.88
"571","2009-04-08",15.57
"572","2009-04-09",17.25
"573","2009-04-13",17.690001
"574","2009-04-14",18.049999
"575","2009-04-15",19.42
"576","2009-04-16",21
"577","2009-04-17",20.469999
"578","2009-04-20",18.040001
"579","2009-04-21",19.98
"580","2009-04-22",21.040001
"581","2009-04-23",20.77
"582","2009-04-24",21.440001
"583","2009-04-27",22.360001
"584","2009-04-28",22.99
"585","2009-04-29",24.969999
"586","2009-04-30",24.360001
"587","2009-05-01",25.799999
"588","2009-05-04",27.32
"589","2009-05-05",27.23
"590","2009-05-06",27.469999
"591","2009-05-07",26.83
"592","2009-05-08",29.379999
"593","2009-05-11",27.059999
"594","2009-05-12",25.620001
"595","2009-05-13",24.280001
"596","2009-05-14",25.43
"597","2009-05-15",24.549999
"598","2009-05-18",25.84
"599","2009-05-19",26.690001
"600","2009-05-20",25.6
"601","2009-05-21",24.639999
"602","2009-05-22",23.940001
"603","2009-05-26",26.32
"604","2009-05-27",25.82
"605","2009-05-28",26.15
"606","2009-05-29",25.959999
"607","2009-06-01",27.5
"608","2009-06-02",27.83
"609","2009-06-03",27.09
"610","2009-06-04",27.16
"611","2009-06-05",26.98
"612","2009-06-08",26.15
"613","2009-06-09",26.32
"614","2009-06-10",27.41
"615","2009-06-11",26.450001
"616","2009-06-12",26.280001
"617","2009-06-15",23.639999
"618","2009-06-16",23.030001
"619","2009-06-17",23.139999
"620","2009-06-18",23.5
"621","2009-06-19",23.700001
"622","2009-06-22",21.73
"623","2009-06-23",21.68
"624","2009-06-24",22.77
"625","2009-06-25",23.870001
"626","2009-06-26",25.389999
"627","2009-06-29",23.940001
"628","2009-06-30",23.450001
"629","2009-07-01",23.879999
"630","2009-07-02",22.27
"631","2009-07-06",22.299999
"632","2009-07-07",21.26
"633","2009-07-08",21.34
"634","2009-07-09",20.559999
"635","2009-07-10",20.59
"636","2009-07-13",21.719999
"637","2009-07-14",21.32
"638","2009-07-15",23.200001
"639","2009-07-16",24.629999
"640","2009-07-17",25.059999
"641","2009-07-20",25.870001
"642","2009-07-21",25.52
"643","2009-07-22",25.9
"644","2009-07-23",26.120001
"645","2009-07-24",26.540001
"646","2009-07-27",24.450001
"647","2009-07-28",23.959999
"648","2009-07-29",23.74
"649","2009-07-30",23.75
"650","2009-07-31",22.73
"651","2009-08-03",23.559999
"652","2009-08-04",24.57
"653","2009-08-05",24.059999
"654","2009-08-06",23.469999
"655","2009-08-07",24.52
"656","2009-08-10",24.110001
"657","2009-08-11",23.790001
"658","2009-08-12",24.309999
"659","2009-08-13",24.440001
"660","2009-08-14",25.57
"661","2009-08-17",25.35
"662","2009-08-18",26.58
"663","2009-08-19",25.879999
"664","2009-08-20",25.75
"665","2009-08-21",26.01
"666","2009-08-24",26.01
"667","2009-08-25",25.959999
"668","2009-08-26",24.92
"669","2009-08-27",24.99
"670","2009-08-28",23.889999
"671","2009-08-31",23.879999
"672","2009-09-01",23.059999
"673","2009-09-02",24.139999
"674","2009-09-03",24.67
"675","2009-09-04",25.299999
"676","2009-09-08",25.809999
"677","2009-09-09",26.35
"678","2009-09-10",27.370001
"679","2009-09-11",27.08
"680","2009-09-14",27.42
"681","2009-09-15",27.209999
"682","2009-09-16",28.73
"683","2009-09-17",29.209999
"684","2009-09-18",28.25
"685","2009-09-21",28.200001
"686","2009-09-22",28.139999
"687","2009-09-23",27.93
"688","2009-09-24",27.75
"689","2009-09-25",26.91
"690","2009-09-28",28.549999
"691","2009-09-29",27.82
"692","2009-09-30",26.59
"693","2009-10-01",26.52
"694","2009-10-02",26.51
"695","2009-10-05",26.52
"696","2009-10-06",27.08
"697","2009-10-07",28.15
"698","2009-10-08",28.15
"699","2009-10-09",29.24
"700","2009-10-12",30.01
"701","2009-10-13",29.809999
"702","2009-10-14",30.139999
"703","2009-10-15",29.549999
"704","2009-10-16",28.889999
"705","2009-10-19",28.9
"706","2009-10-20",27.16
"707","2009-10-21",26.58
"708","2009-10-22",27.540001
"709","2009-10-23",27.49
"710","2009-10-26",27.530001
"711","2009-10-27",27.059999
"712","2009-10-28",26.58
"713","2009-10-29",26.92
"714","2009-10-30",26.9
"715","2009-11-02",27.02
"716","2009-11-03",27.440001
"717","2009-11-04",26.610001
"718","2009-11-05",27.950001
"719","2009-11-06",27.629999
"720","2009-11-09",27.969999
"721","2009-11-10",27.75
"722","2009-11-11",28.059999
"723","2009-11-12",27.549999
"724","2009-11-13",28
"725","2009-11-16",28
"726","2009-11-17",28.540001
"727","2009-11-18",29.360001
"728","2009-11-19",28.85
"729","2009-11-20",29.309999
"730","2009-11-23",29.719999
"731","2009-11-24",29.700001
"732","2009-11-25",29.24
"733","2009-11-27",28.120001
"734","2009-11-30",29.24
"735","2009-12-01",29.1
"736","2009-12-02",29.17
"737","2009-12-03",28.959999
"738","2009-12-04",29.33
"739","2009-12-07",29.26
"740","2009-12-08",28.959999
"741","2009-12-09",29.120001
"742","2009-12-10",29.08
"743","2009-12-11",29.18
"744","2009-12-14",30.129999
"745","2009-12-15",29.700001
"746","2009-12-16",28.84
"747","2009-12-17",28.620001
"748","2009-12-18",28.959999
"749","2009-12-21",29.549999
"750","2009-12-22",29.540001
"751","2009-12-23",30.940001
"752","2009-12-24",30.809999
"753","2009-12-28",31.73
"754","2009-12-29",32.599998
"755","2009-12-30",32.599998
"756","2009-12-31",31.530001
"757","2010-01-04",32.330002
"758","2010-01-05",31.610001
"759","2010-01-06",31.15
"760","2010-01-07",31.34
"761","2010-01-08",31.870001
"762","2010-01-11",31.84
"763","2010-01-12",30.93
"764","2010-01-13",30.950001
"765","2010-01-14",30.57
"766","2010-01-15",31.84
"767","2010-01-19",32.290001
"768","2010-01-20",31.66
"769","2010-01-21",30.76
"770","2010-01-22",29
"771","2010-01-25",28.530001
"772","2010-01-26",27.690001
"773","2010-01-27",27.700001
"774","2010-01-28",26
"775","2010-01-29",25.530001
"776","2010-02-01",25.27
"777","2010-02-02",26.299999
"778","2010-02-03",25.74
"779","2010-02-04",23.940001
"780","2010-02-05",23.85
"781","2010-02-08",22.6
"782","2010-02-09",23.540001
"783","2010-02-10",23.110001
"784","2010-02-11",24.26
"785","2010-02-12",24.93
"786","2010-02-16",26.08
"787","2010-02-17",25.629999
"788","2010-02-18",25.77
"789","2010-02-19",26.059999
"790","2010-02-22",25.67
"791","2010-02-23",25.459999
"792","2010-02-24",25.51
"793","2010-02-25",25.959999
"794","2010-02-26",25.76
"795","2010-03-01",26.629999
"796","2010-03-02",27.280001
"797","2010-03-03",27.139999
"798","2010-03-04",27.219999
"799","2010-03-05",28.35
"800","2010-03-08",28.190001
"801","2010-03-09",27.440001
"802","2010-03-10",27.209999
"803","2010-03-11",26.969999
"804","2010-03-12",27.059999
"805","2010-03-15",27.08
"806","2010-03-16",27.280001
"807","2010-03-17",27.389999
"808","2010-03-18",26.48
"809","2010-03-19",26.459999
"810","2010-03-22",26.02
"811","2010-03-23",26.17
"812","2010-03-24",25.639999
"813","2010-03-25",25.41
"814","2010-03-26",25.6
"815","2010-03-29",25.6
"816","2010-03-30",25.309999
"817","2010-03-31",24.82
"818","2010-04-01",24.549999
"819","2010-04-05",25.959999
"820","2010-04-06",25.9
"821","2010-04-07",25.68
"822","2010-04-08",25.85
"823","2010-04-09",25.790001
"824","2010-04-12",25.25
"825","2010-04-13",24.66
"826","2010-04-14",25.110001
"827","2010-04-15",25.459999
"828","2010-04-16",25.040001
"829","2010-04-19",24.73
"830","2010-04-20",25.469999
"831","2010-04-21",25.719999
"832","2010-04-22",25.57
"833","2010-04-23",25.93
"834","2010-04-26",26.33
"835","2010-04-27",24.75
"836","2010-04-28",25
"837","2010-04-29",26.77
"838","2010-04-30",25.709999
"839","2010-05-03",27.030001
"840","2010-05-04",25.51
"841","2010-05-05",24.73
"842","2010-05-06",23.639999
"843","2010-05-07",22.98
"844","2010-05-10",24.559999
"845","2010-05-11",24.58
"846","2010-05-12",24.66
"847","2010-05-13",24.860001
"848","2010-05-14",24.139999
"849","2010-05-17",24.309999
"850","2010-05-18",23.73
"851","2010-05-19",23.549999
"852","2010-05-20",21.690001
"853","2010-05-21",21.950001
"854","2010-05-24",21.77
"855","2010-05-25",21.93
"856","2010-05-26",22.27
"857","2010-05-27",23.639999
"858","2010-05-28",23.17
"859","2010-06-01",21.73
"860","2010-06-02",22.9
"861","2010-06-03",23
"862","2010-06-04",21.4
"863","2010-06-07",21.280001
"864","2010-06-08",21.370001
"865","2010-06-09",21.040001
"866","2010-06-10",21.950001
"867","2010-06-11",22.780001
"868","2010-06-14",22.84
"869","2010-06-15",24.33
"870","2010-06-16",24.25
"871","2010-06-17",24.309999
"872","2010-06-18",24.27
"873","2010-06-21",24.1
"874","2010-06-22",23.35
"875","2010-06-23",23.299999
"876","2010-06-24",22.07
"877","2010-06-25",22.549999
"878","2010-06-28",22.040001
"879","2010-06-29",21.299999
"880","2010-06-30",20.83
"881","2010-07-01",20.49
"882","2010-07-02",20.08
"883","2010-07-06",20.129999
"884","2010-07-07",20.49
"885","2010-07-08",20.75
"886","2010-07-09",21.200001
"887","2010-07-12",20.940001
"888","2010-07-13",22.02
"889","2010-07-14",22.01
"890","2010-07-15",21.27
"891","2010-07-16",20.559999
"892","2010-07-19",21.35
"893","2010-07-20",21.83
"894","2010-07-21",21.200001
"895","2010-07-22",22.4
"896","2010-07-23",22.98
"897","2010-07-26",23.389999
"898","2010-07-27",23.120001
"899","2010-07-28",24.280001
"900","2010-07-29",24.040001
"901","2010-07-30",24.01
"902","2010-08-02",24.9
"903","2010-08-03",24
"904","2010-08-04",24.129999
"905","2010-08-05",23.969999
"906","2010-08-06",23.6
"907","2010-08-09",23.940001
"908","2010-08-10",23.209999
"909","2010-08-11",21.65
"910","2010-08-12",21.639999
"911","2010-08-13",21.25
"912","2010-08-16",21.889999
"913","2010-08-17",22.860001
"914","2010-08-18",23.290001
"915","2010-08-19",21.6
"916","2010-08-20",21.450001
"917","2010-08-23",21.030001
"918","2010-08-24",20.799999
"919","2010-08-25",21.459999
"920","2010-08-26",21.25
"921","2010-08-27",22.9
"922","2010-08-30",21.52
"923","2010-08-31",21.48
"924","2010-09-01",23.690001
"925","2010-09-02",23.379999
"926","2010-09-03",23.860001
"927","2010-09-07",23.07
"928","2010-09-08",23.27
"929","2010-09-09",22.35
"930","2010-09-10",23.17
"931","2010-09-13",24.219999
"932","2010-09-14",24.16
"933","2010-09-15",24.27
"934","2010-09-16",23.790001
"935","2010-09-17",23.98
"936","2010-09-20",25.049999
"937","2010-09-21",24.709999
"938","2010-09-22",23.82
"939","2010-09-23",22.85
"940","2010-09-24",24.360001
"941","2010-09-27",23.959999
"942","2010-09-28",24.790001
"943","2010-09-29",25.030001
"944","2010-09-30",24.82
"945","2010-10-01",24.540001
"946","2010-10-04",24.530001
"947","2010-10-05",25.889999
"948","2010-10-06",26.190001
"949","2010-10-07",25.85
"950","2010-10-08",26.74
"951","2010-10-11",26.950001
"952","2010-10-12",25.299999
"953","2010-10-13",26.25
"954","2010-10-14",26.34
"955","2010-10-15",25.9
"956","2010-10-18",26.950001
"957","2010-10-19",25.74
"958","2010-10-20",26.469999
"959","2010-10-21",26.18
"960","2010-10-22",26.559999
"961","2010-10-25",26.68
"962","2010-10-26",26.620001
"963","2010-10-27",26.309999
