"","date","HEPA"
"273","2015-03-11",1971.199951
"274","2015-03-12",2122.399902
"275","2015-03-13",2268
"276","2015-03-16",2262.399902
"277","2015-03-17",2296
"278","2015-03-18",2206.399902
"279","2015-03-19",2072
"280","2015-03-20",1848
"281","2015-03-23",1848
"282","2015-03-24",1876
"283","2015-03-25",1736
"284","2015-03-26",1696.800049
"285","2015-03-27",1820
"286","2015-03-30",1736
"287","2015-03-31",1724.800049
"288","2015-04-01",1820
"289","2015-04-02",1876
"290","2015-04-06",1764
"291","2015-04-07",1724.800049
"292","2015-04-08",1775.199951
"293","2015-04-09",1881.599976
"294","2015-04-10",1764
"295","2015-04-13",1820
"296","2015-04-14",1803.199951
"297","2015-04-15",1769.599976
"298","2015-04-16",1741.599976
"299","2015-04-17",1736
"300","2015-04-20",1730.400024
"301","2015-04-21",1792
"302","2015-04-22",1752.800049
"303","2015-04-23",1749.439941
"304","2015-04-24",1747.199951
"305","2015-04-27",1758.400024
"306","2015-04-28",1736
"307","2015-04-29",1681.119995
"308","2015-04-30",1757.280029
"309","2015-05-01",1702.400024
"310","2015-05-04",1831.199951
"311","2015-05-05",1836.800049
"312","2015-05-06",1848
"313","2015-05-07",1803.199951
"314","2015-05-08",1870.400024
"315","2015-05-11",1960
"316","2015-05-12",1904
"317","2015-05-13",1920.800049
"318","2015-05-14",1920.800049
"319","2015-05-15",2044
"320","2015-05-18",1965.599976
"321","2015-05-19",1976.800049
"322","2015-05-20",2021.599976
"323","2015-05-21",1999.199951
"324","2015-05-22",2144.800049
"325","2015-05-26",2044
"326","2015-05-27",1960
"327","2015-05-28",2066.399902
"328","2015-05-29",2178.399902
"329","2015-06-01",1954.400024
"330","2015-06-02",2021.599976
"331","2015-06-03",2016
"332","2015-06-04",2032.800049
"333","2015-06-05",1943.199951
"334","2015-06-08",2004.800049
"335","2015-06-09",1965.599976
"336","2015-06-10",2010.400024
"337","2015-06-11",2055.199951
"338","2015-06-12",2088.800049
"339","2015-06-15",2508.800049
"340","2015-06-16",2486.399902
"341","2015-06-17",2486.399902
"342","2015-06-18",2688
"343","2015-06-19",2587.199951
"344","2015-06-22",2760.800049
"345","2015-06-23",2744
"346","2015-06-24",2581.600098
"347","2015-06-25",2648.800049
"348","2015-06-26",2716
"349","2015-06-29",2609.600098
"350","2015-06-30",2844.800049
"351","2015-07-01",2934.399902
"352","2015-07-02",2956.800049
"353","2015-07-06",3192
"354","2015-07-07",3220
"355","2015-07-08",3136
"356","2015-07-09",3052
"357","2015-07-10",3136
"358","2015-07-13",3108
"359","2015-07-14",3046.399902
"360","2015-07-15",2945.600098
"361","2015-07-16",2872.800049
"362","2015-07-17",3018.399902
"363","2015-07-20",2884
"364","2015-07-21",2856
"365","2015-07-22",2889.600098
"366","2015-07-23",2833.600098
"367","2015-07-24",2693.600098
"368","2015-07-27",2436
"369","2015-07-28",2531.199951
"370","2015-07-29",2531.199951
"371","2015-07-30",2828
"372","2015-07-31",2688
"373","2015-08-03",2861.600098
"374","2015-08-04",2744
"375","2015-08-05",2783.199951
"376","2015-08-06",2704.800049
"377","2015-08-07",2693.600098
"378","2015-08-10",2721.600098
"379","2015-08-11",2682.399902
"380","2015-08-12",2531.199951
"381","2015-08-13",2480.800049
"382","2015-08-14",2452.800049
"383","2015-08-17",2536.800049
"384","2015-08-18",2525.600098
"385","2015-08-19",2385.600098
"386","2015-08-20",2178.399902
"387","2015-08-21",1971.199951
"388","2015-08-24",2161.600098
"389","2015-08-25",2151.52002
"390","2015-08-26",2122.399902
"391","2015-08-27",2111.199951
"392","2015-08-28",2060.800049
"393","2015-08-31",2100
"394","2015-09-01",2111.199951
"395","2015-09-02",2111.199951
"396","2015-09-03",1954.400024
"397","2015-09-04",1920.800049
"398","2015-09-08",1937.599976
"399","2015-09-09",1831.199951
"400","2015-09-10",1853.599976
"401","2015-09-11",1848
"402","2015-09-14",1808.800049
"403","2015-09-15",1786.400024
"404","2015-09-16",1741.599976
"405","2015-09-17",1761.199951
"406","2015-09-18",1786.400024
"407","2015-09-21",1736
"408","2015-09-22",1724.800049
"409","2015-09-23",1680
"410","2015-09-24",1646.400024
"411","2015-09-25",1556.800049
"412","2015-09-28",1355.199951
"413","2015-09-29",1181.599976
"414","2015-09-30",1170.400024
"415","2015-10-01",1120
"416","2015-10-02",1181.599976
"417","2015-10-05",2643.199951
"418","2015-10-06",2234.399902
"419","2015-10-07",1775.199951
"420","2015-10-08",1618.400024
"421","2015-10-09",1607.199951
"422","2015-10-12",1512
"423","2015-10-13",1545.599976
"424","2015-10-14",1327.199951
"425","2015-10-15",1360.800049
"426","2015-10-16",1265.599976
"427","2015-10-19",1299.199951
"428","2015-10-20",1215.199951
"429","2015-10-21",1131.199951
"430","2015-10-22",1030.400024
"431","2015-10-23",991.200012
"432","2015-10-26",1019.200012
"433","2015-10-27",896
"434","2015-10-28",957.599976
"435","2015-10-29",918.400024
"436","2015-10-30",901.599976
"437","2015-11-02",985.599976
"438","2015-11-03",1064
"439","2015-11-04",1036
"440","2015-11-05",963.200012
"441","2015-11-06",963.200012
"442","2015-11-09",968.799988
"443","2015-11-10",918.400024
"444","2015-11-11",924
"445","2015-11-12",862.400024
"446","2015-11-13",862.400024
"447","2015-11-16",845.599976
"448","2015-11-17",884.799988
"449","2015-11-18",901.599976
"450","2015-11-19",918.400024
"451","2015-11-20",918.400024
"452","2015-11-23",991.200012
"453","2015-11-24",1097.599976
"454","2015-11-25",1114.400024
"455","2015-11-27",1209.599976
"456","2015-11-30",1265.599976
"457","2015-12-01",1355.199951
"458","2015-12-02",1332.800049
"459","2015-12-03",1265.599976
"460","2015-12-04",1288
"461","2015-12-07",1232
"462","2015-12-08",1108.800049
"463","2015-12-09",977.200012
"464","2015-12-10",963.200012
"465","2015-12-11",907.200012
"466","2015-12-14",879.200012
"467","2015-12-15",873.599976
"468","2015-12-16",935.200012
"469","2015-12-17",918.400024
"470","2015-12-18",952
"471","2015-12-21",918.400024
"472","2015-12-22",924
"473","2015-12-23",929.599976
"474","2015-12-24",907.200012
"475","2015-12-28",884.799988
"476","2015-12-29",896
"477","2015-12-30",884.799988
"478","2015-12-31",862.400024
"479","2016-01-04",873.599976
"480","2016-01-05",840
"481","2016-01-06",778.400024
"482","2016-01-07",728
"483","2016-01-08",649.599976
"484","2016-01-11",560
"485","2016-01-12",672
"486","2016-01-13",632.799988
"487","2016-01-14",621.599976
"488","2016-01-15",560
"489","2016-01-19",543.200012
"490","2016-01-20",520.799988
"491","2016-01-21",560
"492","2016-01-22",554.400024
"493","2016-01-25",554.400024
"494","2016-01-26",537.599976
"495","2016-01-27",532
"496","2016-01-28",560
"497","2016-01-29",532
"498","2016-02-01",554.400024
"499","2016-02-02",571.200012
"500","2016-02-03",565.599976
"501","2016-02-04",571.200012
"502","2016-02-05",549.359985
"503","2016-02-08",532
"504","2016-02-09",506.799988
"505","2016-02-10",509.600006
"506","2016-02-11",490
"507","2016-02-12",498.399994
"508","2016-02-16",537.599976
"509","2016-02-17",560
"510","2016-02-18",582.400024
"511","2016-02-19",554.400024
"512","2016-02-22",537.599976
"513","2016-02-23",504
"514","2016-02-24",548.799988
"515","2016-02-25",526.400024
"516","2016-02-26",518
"517","2016-02-29",492.799988
"518","2016-03-01",504
"519","2016-03-02",526.400024
"520","2016-03-03",576.799988
"521","2016-03-04",537.039978
"522","2016-03-07",677.599976
"523","2016-03-08",722.400024
"524","2016-03-09",711.200012
"525","2016-03-10",632.799988
"526","2016-03-11",638.400024
"527","2016-03-14",599.200012
"528","2016-03-15",565.599976
"529","2016-03-16",632.799988
"530","2016-03-17",638.400024
"531","2016-03-18",638.400024
"532","2016-03-21",711.200012
"533","2016-03-22",974.400024
"534","2016-03-23",828.799988
"535","2016-03-24",862.400024
"536","2016-03-28",834.400024
"537","2016-03-29",935.200012
"538","2016-03-30",711.200012
"539","2016-03-31",677.599976
"540","2016-04-01",649.599976
"541","2016-04-04",649.599976
"542","2016-04-05",632.799988
"543","2016-04-06",632.799988
"544","2016-04-07",660.799988
"545","2016-04-08",649.599976
"546","2016-04-11",627.200012
"547","2016-04-12",655.200012
"548","2016-04-13",638.400024
"549","2016-04-14",644
"550","2016-04-15",632.799988
"551","2016-04-18",638.400024
"552","2016-04-19",593.599976
"553","2016-04-20",604.799988
"554","2016-04-21",616
"555","2016-04-22",610.400024
"556","2016-04-25",627.200012
"557","2016-04-26",582.400024
"558","2016-04-27",588
"559","2016-04-28",604.799988
"560","2016-04-29",560
"561","2016-05-02",540.400024
"562","2016-05-03",537.599976
"563","2016-05-04",548.799988
"564","2016-05-05",543.200012
"565","2016-05-06",554.400024
"566","2016-05-09",515.200012
"567","2016-05-10",554.400024
"568","2016-05-11",532
"569","2016-05-12",492.799988
"570","2016-05-13",492.799988
"571","2016-05-16",492.799988
"572","2016-05-17",484.959991
"573","2016-05-18",470.399994
"574","2016-05-19",459.200012
"575","2016-05-20",462
"576","2016-05-23",470.399994
"577","2016-05-24",487.200012
"578","2016-05-25",509.600006
"579","2016-05-26",515.200012
"580","2016-05-27",509.600006
"581","2016-05-31",487.200012
"582","2016-06-01",492.799988
"583","2016-06-02",520.799988
"584","2016-06-03",576.799988
"585","2016-06-06",534.799988
"586","2016-06-07",515.200012
"587","2016-06-08",515.200012
"588","2016-06-09",515.200012
"589","2016-06-10",554.400024
"590","2016-06-13",534.23999
"591","2016-06-14",515.200012
"592","2016-06-15",526.400024
"593","2016-06-16",516.880005
"594","2016-06-17",532
"595","2016-06-20",526.400024
"596","2016-06-21",543.200012
"597","2016-06-22",582.400024
"598","2016-06-23",610.400024
"599","2016-06-24",554.400024
"600","2016-06-27",560
"601","2016-06-28",632.799988
"602","2016-06-29",588
"603","2016-06-30",582.400024
"604","2016-07-01",604.799988
"605","2016-07-05",627.200012
"606","2016-07-06",604.799988
"607","2016-07-07",571.200012
"608","2016-07-08",582.400024
"609","2016-07-11",599.200012
"610","2016-07-12",582.400024
"611","2016-07-13",588
"612","2016-07-14",604.799988
"613","2016-07-15",610.400024
"614","2016-07-18",593.599976
"615","2016-07-19",582.400024
"616","2016-07-20",582.400024
"617","2016-07-21",582.400024
"618","2016-07-22",576.799988
"619","2016-07-25",571.200012
"620","2016-07-26",560
"621","2016-07-27",546.559998
"622","2016-07-28",560
"623","2016-07-29",565.599976
"624","2016-08-01",571.200012
"625","2016-08-02",560
"626","2016-08-03",551.599976
"627","2016-08-04",548.799988
"628","2016-08-05",571.200012
"629","2016-08-08",571.200012
"630","2016-08-09",560
"631","2016-08-10",565.599976
"632","2016-08-11",582.400024
"633","2016-08-12",588
"634","2016-08-15",588
"635","2016-08-16",599.200012
"636","2016-08-17",700
"637","2016-08-18",677.599976
"638","2016-08-19",655.200012
"639","2016-08-22",644
"640","2016-08-23",644
"641","2016-08-24",632.799988
"642","2016-08-25",627.200012
"643","2016-08-26",616
"644","2016-08-29",627.200012
"645","2016-08-30",627.200012
"646","2016-08-31",644
"647","2016-09-01",649.599976
"648","2016-09-02",621.599976
"649","2016-09-06",627.200012
"650","2016-09-07",571.200012
"651","2016-09-08",588
"652","2016-09-09",548.799988
"653","2016-09-12",593.599976
"654","2016-09-13",593.599976
"655","2016-09-14",627.200012
"656","2016-09-15",672
"657","2016-09-16",660.799988
"658","2016-09-19",627.200012
"659","2016-09-20",621.599976
"660","2016-09-21",632.799988
"661","2016-09-22",644
"662","2016-09-23",655.200012
"663","2016-09-26",621.599976
"664","2016-09-27",610.400024
"665","2016-09-28",593.599976
"666","2016-09-29",599.200012
"667","2016-09-30",599.200012
"668","2016-10-03",610.400024
"669","2016-10-04",616
"670","2016-10-05",638.400024
"671","2016-10-06",638.400024
"672","2016-10-07",672
"673","2016-10-10",621.599976
"674","2016-10-11",655.200012
"675","2016-10-12",627.200012
"676","2016-10-13",761.599976
"677","2016-10-14",1097.599976
"678","2016-10-17",1310.400024
"679","2016-10-18",1316
"680","2016-10-19",1198.400024
"681","2016-10-20",1198.400024
"682","2016-10-21",1052.800049
"683","2016-10-24",1041.599976
"684","2016-10-25",1136.800049
"685","2016-10-26",1103.199951
"686","2016-10-27",1052.800049
"687","2016-10-28",1080.800049
"688","2016-10-31",1131.199951
"689","2016-11-01",1159.199951
"690","2016-11-02",1114.400024
"691","2016-11-03",1148
"692","2016-11-04",1103.199951
"693","2016-11-07",1120
"694","2016-11-08",1142.400024
"695","2016-11-09",1131.199951
"696","2016-11-10",1125.599976
"697","2016-11-11",1069.599976
"698","2016-11-14",1148
"699","2016-11-15",1136.800049
"700","2016-11-16",1131.199951
"701","2016-11-17",1125.599976
"702","2016-11-18",1192.800049
"703","2016-11-21",1125.599976
"704","2016-11-22",1142.400024
"705","2016-11-23",1153.599976
"706","2016-11-25",1164.800049
"707","2016-11-28",1170.400024
"708","2016-11-29",1164.800049
"709","2016-11-30",1108.800049
"710","2016-12-01",1114.400024
"711","2016-12-02",1120
"712","2016-12-05",1142.400024
"713","2016-12-06",1120
"714","2016-12-07",1114.400024
"715","2016-12-08",1125.599976
"716","2016-12-09",1108.800049
"717","2016-12-12",1097.599976
"718","2016-12-13",1125.599976
"719","2016-12-14",1120
"720","2016-12-15",1097.599976
"721","2016-12-16",1064
"722","2016-12-19",996.799988
"723","2016-12-20",946.400024
"724","2016-12-21",756
"725","2016-12-22",756
"726","2016-12-23",756
"727","2016-12-27",756
"728","2016-12-28",688.799988
"729","2016-12-29",666.400024
"730","2016-12-30",672
"731","2017-01-03",705.599976
"732","2017-01-04",733.599976
"733","2017-01-05",716.799988
"734","2017-01-06",711.200012
"735","2017-01-09",750.400024
"736","2017-01-10",912.799988
"737","2017-01-11",868
"738","2017-01-12",851.200012
"739","2017-01-13",840
"740","2017-01-17",834.400024
"741","2017-01-18",789.599976
"742","2017-01-19",772.799988
"743","2017-01-20",767.200012
"744","2017-01-23",795.200012
"745","2017-01-24",772.799988
"746","2017-01-25",784
"747","2017-01-26",812
"748","2017-01-27",800.799988
"749","2017-01-30",795.200012
"750","2017-01-31",795.200012
"751","2017-02-01",784
"752","2017-02-02",772.799988
"753","2017-02-03",761.599976
"754","2017-02-06",784
"755","2017-02-07",800.799988
"756","2017-02-08",907.200012
"757","2017-02-09",856.799988
"758","2017-02-10",878.080017
"759","2017-02-13",862.400024
"760","2017-02-14",862.400024
"761","2017-02-15",873.599976
"762","2017-02-16",884.799988
"763","2017-02-17",901.599976
"764","2017-02-21",856.799988
"765","2017-02-22",856.799988
"766","2017-02-23",873.599976
"767","2017-02-24",834.400024
"768","2017-02-27",823.200012
"769","2017-02-28",789.599976
"770","2017-03-01",817.599976
"771","2017-03-02",800.799988
"772","2017-03-03",828.799988
"773","2017-03-06",840
"774","2017-03-07",834.400024
"775","2017-03-08",840
"776","2017-03-09",828.799988
"777","2017-03-10",828.799988
"778","2017-03-13",817.599976
"779","2017-03-14",823.200012
"780","2017-03-15",812
"781","2017-03-16",800.799988
"782","2017-03-17",812
"783","2017-03-20",924
"784","2017-03-21",879.200012
"785","2017-03-22",862.400024
"786","2017-03-23",901.599976
"787","2017-03-24",901.599976
"788","2017-03-27",912.799988
"789","2017-03-28",974.400024
"790","2017-03-29",957.599976
"791","2017-03-30",974.400024
"792","2017-03-31",991.200012
"793","2017-04-03",996.799988
"794","2017-04-04",996.799988
"795","2017-04-05",912.799988
"796","2017-04-06",873.599976
"797","2017-04-07",896
"798","2017-04-10",884.799988
"799","2017-04-11",896
"800","2017-04-12",862.400024
"801","2017-04-13",856.799988
"802","2017-04-17",890.400024
"803","2017-04-18",868
"804","2017-04-19",901.599976
"805","2017-04-20",840
"806","2017-04-21",789.599976
"807","2017-04-24",660.799988
"808","2017-04-25",481.600006
"809","2017-04-26",464.799988
"810","2017-04-27",470.399994
"811","2017-04-28",470.399994
"812","2017-05-01",464.799988
"813","2017-05-02",464.799988
"814","2017-05-03",453.040009
"815","2017-05-04",392
"816","2017-05-05",378
"817","2017-05-08",385.279999
"818","2017-05-09",369.600006
"819","2017-05-10",372.959991
"820","2017-05-11",380.23999
"821","2017-05-12",398.160004
"822","2017-05-15",392
"823","2017-05-16",380.799988
"824","2017-05-17",363.440002
"825","2017-05-18",347.76001
"826","2017-05-19",392
"827","2017-05-22",384.160004
"828","2017-05-23",375.200012
"829","2017-05-24",375.200012
"830","2017-05-25",372.399994
"831","2017-05-26",371.839996
"832","2017-05-30",358.399994
"833","2017-05-31",344.399994
"834","2017-06-01",347.76001
"835","2017-06-02",357.839996
"836","2017-06-05",347.200012
"837","2017-06-06",353.920013
"838","2017-06-07",351.119995
"839","2017-06-08",358.399994
"840","2017-06-09",347.76001
"841","2017-06-12",358.399994
"842","2017-06-13",380.799988
"843","2017-06-14",389.200012
"844","2017-06-15",364.559998
"845","2017-06-16",351.119995
"846","2017-06-19",348.320007
"847","2017-06-20",360.079987
"848","2017-06-21",355.600006
"849","2017-06-22",355.600006
"850","2017-06-23",353.359985
"851","2017-06-26",349.440002
"852","2017-06-27",341.040009
"853","2017-06-28",336
"854","2017-06-29",332.640015
"855","2017-06-30",324.799988
"856","2017-07-03",324.799988
"857","2017-07-05",336
"858","2017-07-06",330.399994
"859","2017-07-07",313.600006
"860","2017-07-10",308
"861","2017-07-11",311.359985
"862","2017-07-12",318.079987
"863","2017-07-13",332.079987
"864","2017-07-14",325.359985
"865","2017-07-17",319.200012
"866","2017-07-18",303.519989
"867","2017-07-19",323.119995
"868","2017-07-20",324.23999
"869","2017-07-21",322
"870","2017-07-24",330.399994
"871","2017-07-25",347.200012
"872","2017-07-26",358.959991
"873","2017-07-27",347.200012
"874","2017-07-28",341.600006
"875","2017-07-31",336
"876","2017-08-01",338.23999
"877","2017-08-02",330.399994
"878","2017-08-03",340.480011
"879","2017-08-04",339.359985
"880","2017-08-07",328.720001
"881","2017-08-08",322
"882","2017-08-09",306.320007
"883","2017-08-10",291.76001
"884","2017-08-11",294
"885","2017-08-14",304.640015
"886","2017-08-15",296.799988
"887","2017-08-16",310.799988
"888","2017-08-17",330.399994
"889","2017-08-18",336
"890","2017-08-21",319.200012
"891","2017-08-22",299.600006
"892","2017-08-23",296.799988
"893","2017-08-24",305.76001
"894","2017-08-25",307.440002
"895","2017-08-28",303.519989
"896","2017-08-29",297.359985
"897","2017-08-30",280
"898","2017-08-31",266
"899","2017-09-01",276.640015
"900","2017-09-05",276.640015
"901","2017-09-06",280
"902","2017-09-07",278.880005
"903","2017-09-08",283.920013
"904","2017-09-11",301.279999
"905","2017-09-12",278.880005
"906","2017-09-13",271.600006
"907","2017-09-14",271.600006
"908","2017-09-15",272.160004
"909","2017-09-18",266
"910","2017-09-19",279.440002
"911","2017-09-20",277.200012
"912","2017-09-21",286.720001
"913","2017-09-22",288.399994
"914","2017-09-25",280
"915","2017-09-26",276.640015
"916","2017-09-27",280
"917","2017-09-28",294.559998
"918","2017-09-29",291.200012
"919","2017-10-02",296.799988
"920","2017-10-03",330.399994
"921","2017-10-04",420
"922","2017-10-05",352.799988
"923","2017-10-06",347.200012
"924","2017-10-09",333.200012
"925","2017-10-10",347.200012
"926","2017-10-11",336.559998
"927","2017-10-12",395.359985
"928","2017-10-13",380.799988
"929","2017-10-16",403.200012
"930","2017-10-17",404.880005
"931","2017-10-18",394.799988
"932","2017-10-19",414.959991
"933","2017-10-20",406
"934","2017-10-23",364
"935","2017-10-24",336
"936","2017-10-25",318.079987
"937","2017-10-26",313.600006
"938","2017-10-27",345.519989
"939","2017-10-30",291.200012
"940","2017-10-31",279.440002
"941","2017-11-01",296.799988
"942","2017-11-02",285.600006
"943","2017-11-03",283.920013
"944","2017-11-06",280.559998
"945","2017-11-07",280
"946","2017-11-08",275.519989
"947","2017-11-09",291.200012
"948","2017-11-10",271.600006
"949","2017-11-13",291.200012
"950","2017-11-14",268.799988
"951","2017-11-15",274.399994
"952","2017-11-16",263.200012
"953","2017-11-17",268.799988
"954","2017-11-20",268.799988
"955","2017-11-21",280.559998
"956","2017-11-22",274.399994
"957","2017-11-24",268.799988
"958","2017-11-27",273.279999
"959","2017-11-28",274.399994
"960","2017-11-29",271.600006
"961","2017-11-30",276.079987
"962","2017-12-01",255.360001
"963","2017-12-04",244.720001
"964","2017-12-05",249.199997
"965","2017-12-06",231.839996
"966","2017-12-07",239.679993
