"","date","VNTR"
"191","2018-05-07",17.43
"192","2018-05-08",17.379999
"193","2018-05-09",17.25
"194","2018-05-10",17.299999
"195","2018-05-11",17.370001
"196","2018-05-14",17.4
"197","2018-05-15",17.76
"198","2018-05-16",18.059999
"199","2018-05-17",18.33
"200","2018-05-18",18.09
"201","2018-05-21",18.200001
"202","2018-05-22",18.120001
"203","2018-05-23",18.42
"204","2018-05-24",18.370001
"205","2018-05-25",18.18
"206","2018-05-29",17.85
"207","2018-05-30",17.91
"208","2018-05-31",17.620001
"209","2018-06-01",17.620001
"210","2018-06-04",17.889999
"211","2018-06-05",17.610001
"212","2018-06-06",18.049999
"213","2018-06-07",17.91
"214","2018-06-08",18.040001
"215","2018-06-11",18.040001
"216","2018-06-12",17.93
"217","2018-06-13",17.91
"218","2018-06-14",17.790001
"219","2018-06-15",17.690001
"220","2018-06-18",17.77
"221","2018-06-19",16.719999
"222","2018-06-20",16.299999
"223","2018-06-21",16.25
"224","2018-06-22",16.709999
"225","2018-06-25",16.700001
"226","2018-06-26",16.5
"227","2018-06-27",16.299999
"228","2018-06-28",16.27
"229","2018-06-29",16.360001
"230","2018-07-02",16
"231","2018-07-03",16.059999
"232","2018-07-05",16.09
"233","2018-07-06",16.5
"234","2018-07-09",17.09
"235","2018-07-10",16.950001
"236","2018-07-11",16.440001
"237","2018-07-12",16.68
"238","2018-07-13",16.76
"239","2018-07-16",16
"240","2018-07-17",16.09
"241","2018-07-18",16.08
"242","2018-07-19",15.95
"243","2018-07-20",15.58
"244","2018-07-23",15.21
"245","2018-07-24",14.67
"246","2018-07-25",14.77
"247","2018-07-26",15.35
"248","2018-07-27",15.36
"249","2018-07-30",15.35
"250","2018-07-31",14.62
"251","2018-08-01",13.53
"252","2018-08-02",13.11
"253","2018-08-03",13.35
"254","2018-08-06",13.2
"255","2018-08-07",12.87
"256","2018-08-08",12.89
"257","2018-08-09",12.87
"258","2018-08-10",12.49
"259","2018-08-13",11.87
"260","2018-08-14",11.75
"261","2018-08-15",11.47
"262","2018-08-16",11.7
"263","2018-08-17",11.75
"264","2018-08-20",11.76
"265","2018-08-21",12
"266","2018-08-22",11.86
"267","2018-08-23",11.57
"268","2018-08-24",11.89
"269","2018-08-27",12.29
"270","2018-08-28",11.87
"271","2018-08-29",12.05
"272","2018-08-30",11.96
"273","2018-08-31",12.08
"274","2018-09-04",11.95
"275","2018-09-05",12.24
"276","2018-09-06",11.89
"277","2018-09-07",11.81
"278","2018-09-10",11.68
"279","2018-09-11",11.35
"280","2018-09-12",10.81
"281","2018-09-13",10.31
"282","2018-09-14",10.27
"283","2018-09-17",10.17
"284","2018-09-18",10.06
"285","2018-09-19",10.02
"286","2018-09-20",10.23
"287","2018-09-21",9.88
"288","2018-09-24",9.42
"289","2018-09-25",8.92
"290","2018-09-26",8.86
"291","2018-09-27",8.83
"292","2018-09-28",9
"293","2018-10-01",9.29
"294","2018-10-02",9.62
"295","2018-10-03",10.02
"296","2018-10-04",9.81
"297","2018-10-05",9.26
"298","2018-10-08",9.25
"299","2018-10-09",8.61
"300","2018-10-10",8.99
"301","2018-10-11",8.84
"302","2018-10-12",9.27
"303","2018-10-15",9.21
"304","2018-10-16",9.55
"305","2018-10-17",9.29
"306","2018-10-18",8.99
"307","2018-10-19",8.9
"308","2018-10-22",8.75
"309","2018-10-23",8.6
"310","2018-10-24",8.13
"311","2018-10-25",8.38
"312","2018-10-26",8.14
"313","2018-10-29",8
"314","2018-10-30",6.47
"315","2018-10-31",6.76
"316","2018-11-01",6.97
"317","2018-11-02",6.8
"318","2018-11-05",6.53
"319","2018-11-06",6.78
"320","2018-11-07",6.8
"321","2018-11-08",6.77
"322","2018-11-09",6.51
"323","2018-11-12",6.02
"324","2018-11-13",5.97
"325","2018-11-14",6.18
"326","2018-11-15",6.11
"327","2018-11-16",5.6
"328","2018-11-19",5.55
"329","2018-11-20",5.63
"330","2018-11-21",5.7
"331","2018-11-23",5.92
"332","2018-11-26",5.7
"333","2018-11-27",5.48
"334","2018-11-28",5.5
"335","2018-11-29",5.53
"336","2018-11-30",5.33
"337","2018-12-03",5.28
"338","2018-12-04",5.01
"339","2018-12-06",4.29
"340","2018-12-07",3.98
"341","2018-12-10",3.89
"342","2018-12-11",3.82
"343","2018-12-12",3.98
"344","2018-12-13",3.96
"345","2018-12-14",3.87
"346","2018-12-17",3.65
"347","2018-12-18",3.81
"348","2018-12-19",3.81
"349","2018-12-20",3.85
"350","2018-12-21",3.75
"351","2018-12-24",3.98
"352","2018-12-26",4.05
"353","2018-12-27",4.11
"354","2018-12-28",4.15
"355","2018-12-31",4.19
"356","2019-01-02",4.37
"357","2019-01-03",4.09
"358","2019-01-04",4.5
"359","2019-01-07",4.76
"360","2019-01-08",4.91
"361","2019-01-09",5.04
"362","2019-01-10",5.35
"363","2019-01-11",5.13
"364","2019-01-14",4.78
"365","2019-01-15",4.48
"366","2019-01-16",4.29
"367","2019-01-17",4.5
"368","2019-01-18",4.67
"369","2019-01-22",4.3
"370","2019-01-23",4.2
"371","2019-01-24",4.25
"372","2019-01-25",4.44
"373","2019-01-28",4.34
"374","2019-01-29",4.48
"375","2019-01-30",4.79
"376","2019-01-31",4.65
"377","2019-02-01",4.79
"378","2019-02-04",4.88
"379","2019-02-05",5.02
"380","2019-02-06",5.28
"381","2019-02-07",5.12
"382","2019-02-08",5.11
"383","2019-02-11",5.25
"384","2019-02-12",5.52
"385","2019-02-13",5.75
"386","2019-02-14",5.87
"387","2019-02-15",5.71
"388","2019-02-19",5.94
"389","2019-02-20",6.3
"390","2019-02-21",6.4
"391","2019-02-22",6.25
"392","2019-02-25",6.15
"393","2019-02-26",5.98
"394","2019-02-27",6.14
"395","2019-02-28",5.89
"396","2019-03-01",6.05
"397","2019-03-04",6.04
"398","2019-03-05",5.94
"399","2019-03-06",5.84
"400","2019-03-07",6.09
"401","2019-03-08",5.86
"402","2019-03-11",5.89
"403","2019-03-12",5.73
"404","2019-03-13",5.68
"405","2019-03-14",5.24
"406","2019-03-15",5.32
"407","2019-03-18",5.53
"408","2019-03-19",5.98
"409","2019-03-20",5.92
"410","2019-03-21",6.11
"411","2019-03-22",5.67
"412","2019-03-25",5.46
"413","2019-03-26",5.31
"414","2019-03-27",5.49
"415","2019-03-28",5.63
"416","2019-03-29",5.62
"417","2019-04-01",5.7
"418","2019-04-02",5.79
"419","2019-04-03",5.99
"420","2019-04-04",6.12
"421","2019-04-05",5.91
"422","2019-04-08",5.94
"423","2019-04-09",5.8
"424","2019-04-10",6.34
"425","2019-04-11",6.37
"426","2019-04-12",6.6
"427","2019-04-15",6.55
"428","2019-04-16",6.83
"429","2019-04-17",6.82
"430","2019-04-18",7.07
"431","2019-04-22",7
"432","2019-04-23",6.87
"433","2019-04-24",6.56
"434","2019-04-25",6.15
"435","2019-04-26",6.38
"436","2019-04-29",6.15
"437","2019-04-30",6.06
"438","2019-05-01",5.76
"439","2019-05-02",5.78
"440","2019-05-03",6.15
"441","2019-05-06",5.93
"442","2019-05-07",5.55
"443","2019-05-08",5.23
"444","2019-05-09",5
"445","2019-05-10",5.34
"446","2019-05-13",4.79
"447","2019-05-14",5.03
"448","2019-05-15",5.05
"449","2019-05-16",5.07
"450","2019-05-17",4.61
"451","2019-05-20",4.51
"452","2019-05-21",4.76
"453","2019-05-22",4.84
"454","2019-05-23",4.49
"455","2019-05-24",4.56
"456","2019-05-28",4.55
"457","2019-05-29",4.57
"458","2019-05-30",4.45
"459","2019-05-31",4.35
"460","2019-06-03",4.57
"461","2019-06-04",4.82
"462","2019-06-05",4.71
"463","2019-06-06",4.74
"464","2019-06-07",4.75
"465","2019-06-10",4.8
"466","2019-06-11",5.1
"467","2019-06-12",4.9
"468","2019-06-13",5.28
"469","2019-06-14",5.1
"470","2019-06-17",4.92
"471","2019-06-18",5.2
"472","2019-06-19",5.24
"473","2019-06-20",5.25
"474","2019-06-21",5.2
"475","2019-06-24",5.13
"476","2019-06-25",5.07
"477","2019-06-26",5.2
"478","2019-06-27",5.33
"479","2019-06-28",5.29
"480","2019-07-01",5.37
"481","2019-07-02",5.32
"482","2019-07-03",5.31
"483","2019-07-05",5.28
"484","2019-07-08",4.8
"485","2019-07-09",4.53
"486","2019-07-10",4.26
"487","2019-07-11",4.24
"488","2019-07-12",4.35
"489","2019-07-15",4.17
"490","2019-07-16",4.11
"491","2019-07-17",4.05
"492","2019-07-18",4.04
"493","2019-07-19",4.14
"494","2019-07-22",4.06
"495","2019-07-23",4.19
"496","2019-07-24",4.18
"497","2019-07-25",4.06
"498","2019-07-26",4.1
"499","2019-07-29",4.01
"500","2019-07-30",4.02
"501","2019-07-31",3.83
"502","2019-08-01",3.54
"503","2019-08-02",3.07
"504","2019-08-05",3.08
"505","2019-08-06",2.71
"506","2019-08-07",2.65
"507","2019-08-08",2.85
"508","2019-08-09",2.43
"509","2019-08-12",2.04
"510","2019-08-13",2.1
"511","2019-08-14",2.03
"512","2019-08-15",2.01
"513","2019-08-16",2.32
"514","2019-08-19",2.36
"515","2019-08-20",2.24
"516","2019-08-21",2.34
"517","2019-08-22",2.33
"518","2019-08-23",2.15
"519","2019-08-26",2.15
"520","2019-08-27",2.02
"521","2019-08-28",2.08
"522","2019-08-29",2.25
"523","2019-08-30",2.23
"524","2019-09-03",2.15
"525","2019-09-04",2.28
"526","2019-09-05",2.41
"527","2019-09-06",2.41
"528","2019-09-09",2.7
"529","2019-09-10",2.88
"530","2019-09-11",3.02
"531","2019-09-12",2.89
"532","2019-09-13",2.98
"533","2019-09-16",2.91
"534","2019-09-17",2.91
"535","2019-09-18",2.9
"536","2019-09-19",2.9
"537","2019-09-20",2.96
"538","2019-09-23",2.93
"539","2019-09-24",2.75
"540","2019-09-25",2.63
"541","2019-09-26",2.52
"542","2019-09-27",2.48
"543","2019-09-30",2.44
"544","2019-10-01",2.24
"545","2019-10-02",2.18
"546","2019-10-03",2.24
"547","2019-10-04",2.26
"548","2019-10-07",2.24
"549","2019-10-08",2.24
"550","2019-10-09",2.25
"551","2019-10-10",2.26
"552","2019-10-11",2.33
"553","2019-10-14",2.26
"554","2019-10-15",2.37
"555","2019-10-16",2.41
"556","2019-10-17",2.42
"557","2019-10-18",2.36
"558","2019-10-21",2.45
"559","2019-10-22",2.6
"560","2019-10-23",2.6
"561","2019-10-24",2.59
"562","2019-10-25",3.02
"563","2019-10-28",2.85
"564","2019-10-29",2.7
"565","2019-10-30",2.53
"566","2019-10-31",2.47
"567","2019-11-01",2.66
"568","2019-11-04",2.7
"569","2019-11-05",2.93
"570","2019-11-06",3.65
"571","2019-11-07",3.92
"572","2019-11-08",3.9
"573","2019-11-11",3.96
"574","2019-11-12",4.08
"575","2019-11-13",3.9
"576","2019-11-14",3.92
"577","2019-11-15",3.94
"578","2019-11-18",4.1
"579","2019-11-19",3.97
"580","2019-11-20",3.79
"581","2019-11-21",3.84
"582","2019-11-22",3.53
"583","2019-11-25",3.7
"584","2019-11-26",3.73
"585","2019-11-27",3.7
"586","2019-11-29",3.69
"587","2019-12-02",3.87
"588","2019-12-03",3.61
"589","2019-12-04",3.58
"590","2019-12-05",3.42
"591","2019-12-06",3.65
"592","2019-12-09",3.5
"593","2019-12-10",3.4
"594","2019-12-11",3.56
"595","2019-12-12",3.83
"596","2019-12-13",3.64
"597","2019-12-16",3.6
"598","2019-12-17",3.76
"599","2019-12-18",3.71
"600","2019-12-19",3.91
"601","2019-12-20",3.92
"602","2019-12-23",4.07
"603","2019-12-24",4.07
"604","2019-12-26",4.09
"605","2019-12-27",3.93
"606","2019-12-30",3.71
"607","2019-12-31",3.83
"608","2020-01-02",3.72
"609","2020-01-03",3.63
"610","2020-01-06",3.52
"611","2020-01-07",3.35
"612","2020-01-08",3.41
"613","2020-01-09",3.36
"614","2020-01-10",3.25
"615","2020-01-13",3.5
"616","2020-01-14",3.61
"617","2020-01-15",3.6
"618","2020-01-16",3.63
"619","2020-01-17",3.48
"620","2020-01-21",3.31
"621","2020-01-22",3.21
"622","2020-01-23",3.3
"623","2020-01-24",3.09
"624","2020-01-27",3.03
"625","2020-01-28",3.06
"626","2020-01-29",2.97
"627","2020-01-30",2.82
"628","2020-01-31",2.74
"629","2020-02-03",2.86
"630","2020-02-04",3.03
"631","2020-02-05",3.11
"632","2020-02-06",2.98
"633","2020-02-07",2.86
"634","2020-02-10",2.85
"635","2020-02-11",3.1
"636","2020-02-12",3.16
"637","2020-02-13",3.05
"638","2020-02-14",3.19
"639","2020-02-18",3.14
"640","2020-02-19",3.31
"641","2020-02-20",3.41
"642","2020-02-21",3.84
"643","2020-02-24",3.62
"644","2020-02-25",3.23
"645","2020-02-26",2.97
"646","2020-02-27",2.69
"647","2020-02-28",2.67
"648","2020-03-02",2.57
"649","2020-03-03",2.66
"650","2020-03-04",2.8
"651","2020-03-05",2.64
"652","2020-03-06",2.48
"653","2020-03-09",2.01
"654","2020-03-10",2.38
"655","2020-03-11",2.07
"656","2020-03-12",1.84
"657","2020-03-13",2.02
"658","2020-03-16",1.87
"659","2020-03-17",2.15
"660","2020-03-18",1.92
"661","2020-03-19",2.06
"662","2020-03-20",1.87
"663","2020-03-23",1.79
"664","2020-03-24",1.71
"665","2020-03-25",1.98
"666","2020-03-26",2.04
"667","2020-03-27",1.8
"668","2020-03-30",1.72
"669","2020-03-31",1.72
"670","2020-04-01",1.48
"671","2020-04-02",1.29
"672","2020-04-03",1.39
"673","2020-04-06",1.48
"674","2020-04-07",1.31
"675","2020-04-08",1.35
"676","2020-04-09",1.68
"677","2020-04-13",1.51
"678","2020-04-14",1.46
"679","2020-04-15",1.26
"680","2020-04-16",1.2
"681","2020-04-17",1.39
"682","2020-04-20",1.27
"683","2020-04-21",1.2
"684","2020-04-22",1.16
"685","2020-04-23",1.27
"686","2020-04-24",1.18
"687","2020-04-27",1.25
"688","2020-04-28",1.23
"689","2020-04-29",1.46
"690","2020-04-30",1.27
"691","2020-05-01",1.22
"692","2020-05-04",1.2
"693","2020-05-05",1.27
"694","2020-05-06",1.39
"695","2020-05-07",1.27
"696","2020-05-08",1.4
"697","2020-05-11",1.31
"698","2020-05-12",1.28
"699","2020-05-13",1.22
"700","2020-05-14",1.3
"701","2020-05-15",1.27
"702","2020-05-18",1.4
"703","2020-05-19",1.42
"704","2020-05-20",1.45
"705","2020-05-21",1.43
"706","2020-05-22",1.41
"707","2020-05-26",1.46
"708","2020-05-27",1.39
"709","2020-05-28",1.45
"710","2020-05-29",1.31
"711","2020-06-01",1.37
"712","2020-06-02",1.53
"713","2020-06-03",1.7
"714","2020-06-04",1.99
"715","2020-06-05",2.24
"716","2020-06-08",2.56
"717","2020-06-09",2.34
"718","2020-06-10",2.08
"719","2020-06-11",1.84
"720","2020-06-12",2.16
"721","2020-06-15",2.18
"722","2020-06-16",2.27
"723","2020-06-17",2.13
"724","2020-06-18",2.06
"725","2020-06-19",1.98
"726","2020-06-22",1.89
"727","2020-06-23",2.04
"728","2020-06-24",1.81
"729","2020-06-25",1.76
"730","2020-06-26",1.6
"731","2020-06-29",1.82
"732","2020-06-30",1.79
"733","2020-07-01",1.71
"734","2020-07-02",1.83
"735","2020-07-06",1.81
"736","2020-07-07",1.74
"737","2020-07-08",1.82
"738","2020-07-09",1.65
"739","2020-07-10",1.62
"740","2020-07-13",1.55
"741","2020-07-14",1.6
"742","2020-07-15",1.63
"743","2020-07-16",1.74
"744","2020-07-17",1.83
"745","2020-07-20",1.71
"746","2020-07-21",1.7
"747","2020-07-22",1.76
"748","2020-07-23",1.71
"749","2020-07-24",1.73
"750","2020-07-27",1.79
"751","2020-07-28",1.75
"752","2020-07-29",1.82
"753","2020-07-30",1.64
"754","2020-07-31",1.73
"755","2020-08-03",1.84
"756","2020-08-04",1.83
"757","2020-08-05",2
"758","2020-08-06",1.96
"759","2020-08-07",2.08
"760","2020-08-10",2.26
"761","2020-08-11",2.06
"762","2020-08-12",2.12
"763","2020-08-13",2.08
"764","2020-08-14",2.04
"765","2020-08-17",2.03
"766","2020-08-18",2.04
"767","2020-08-19",2.06
"768","2020-08-20",2.05
"769","2020-08-21",2
"770","2020-08-24",2
"771","2020-08-25",1.93
"772","2020-08-26",1.8
"773","2020-08-27",1.83
"774","2020-08-28",1.99
"775","2020-08-31",2.15
"776","2020-09-01",2.21
"777","2020-09-02",2.31
"778","2020-09-03",2.17
"779","2020-09-04",2.26
"780","2020-09-08",2.22
"781","2020-09-09",2.19
"782","2020-09-10",2.18
"783","2020-09-11",2.29
"784","2020-09-14",2.23
"785","2020-09-15",2.19
"786","2020-09-16",2.19
"787","2020-09-17",2.23
"788","2020-09-18",2.28
"789","2020-09-21",2.17
"790","2020-09-22",1.94
"791","2020-09-23",1.98
"792","2020-09-24",1.94
"793","2020-09-25",1.88
"794","2020-09-28",1.91
"795","2020-09-29",1.87
"796","2020-09-30",1.93
"797","2020-10-01",1.99
"798","2020-10-02",2.1
"799","2020-10-05",2.06
"800","2020-10-06",1.99
"801","2020-10-07",2.08
"802","2020-10-08",2.08
"803","2020-10-09",2.07
"804","2020-10-12",2.07
"805","2020-10-13",2.06
"806","2020-10-14",2.02
"807","2020-10-15",2.07
"808","2020-10-16",2.07
"809","2020-10-19",2.11
"810","2020-10-20",2.09
"811","2020-10-21",2.02
"812","2020-10-22",2.07
"813","2020-10-23",2.05
"814","2020-10-26",1.98
"815","2020-10-27",1.95
"816","2020-10-28",1.83
"817","2020-10-29",1.92
"818","2020-10-30",1.94
"819","2020-11-02",1.97
"820","2020-11-03",1.99
"821","2020-11-04",1.92
"822","2020-11-05",1.89
"823","2020-11-06",1.92
"824","2020-11-09",1.93
"825","2020-11-10",1.93
"826","2020-11-11",1.9
"827","2020-11-12",1.91
"828","2020-11-13",1.98
"829","2020-11-16",2.01
"830","2020-11-17",1.97
"831","2020-11-18",1.98
"832","2020-11-19",1.96
"833","2020-11-20",2
"834","2020-11-23",2.09
"835","2020-11-24",2.27
"836","2020-11-25",2.27
"837","2020-11-27",2.33
