"","date","RHI"
"96","2007-05-21",35.009998
"97","2007-05-22",34.860001
"98","2007-05-23",34.650002
"99","2007-05-24",34.110001
"100","2007-05-25",34.389999
"101","2007-05-29",33.970001
"102","2007-05-30",34.779999
"103","2007-05-31",35.139999
"104","2007-06-01",35.43
"105","2007-06-04",35.650002
"106","2007-06-05",35.029999
"107","2007-06-06",34.830002
"108","2007-06-07",34.759998
"109","2007-06-08",35.619999
"110","2007-06-11",35.259998
"111","2007-06-12",34.900002
"112","2007-06-13",35.419998
"113","2007-06-14",35.369999
"114","2007-06-15",35.509998
"115","2007-06-18",35.75
"116","2007-06-19",35.91
"117","2007-06-20",35.91
"118","2007-06-21",36.41
"119","2007-06-22",36.25
"120","2007-06-25",36.369999
"121","2007-06-26",36.5
"122","2007-06-27",36.720001
"123","2007-06-28",37.029999
"124","2007-06-29",36.5
"125","2007-07-02",37.040001
"126","2007-07-03",37.169998
"127","2007-07-05",37.009998
"128","2007-07-06",37.150002
"129","2007-07-09",37.66
"130","2007-07-10",37.150002
"131","2007-07-11",37.330002
"132","2007-07-12",37.950001
"133","2007-07-13",38.029999
"134","2007-07-16",37.82
"135","2007-07-17",37.830002
"136","2007-07-18",37.650002
"137","2007-07-19",37.98
"138","2007-07-20",37.84
"139","2007-07-23",37.639999
"140","2007-07-24",36.09
"141","2007-07-25",36.25
"142","2007-07-26",35.41
"143","2007-07-27",34.59
"144","2007-07-30",34.610001
"145","2007-07-31",33.990002
"146","2007-08-01",34.330002
"147","2007-08-02",34.43
"148","2007-08-03",33.34
"149","2007-08-06",33.779999
"150","2007-08-07",33.599998
"151","2007-08-08",34.099998
"152","2007-08-09",32.509998
"153","2007-08-10",33.93
"154","2007-08-13",33.040001
"155","2007-08-14",32.860001
"156","2007-08-15",31.58
"157","2007-08-16",31.84
"158","2007-08-17",32.259998
"159","2007-08-20",32.080002
"160","2007-08-21",32.27
"161","2007-08-22",32.139999
"162","2007-08-23",32
"163","2007-08-24",32.52
"164","2007-08-27",31.99
"165","2007-08-28",31.32
"166","2007-08-29",32.16
"167","2007-08-30",32.009998
"168","2007-08-31",31.940001
"169","2007-09-04",31.309999
"170","2007-09-05",30.43
"171","2007-09-06",30.93
"172","2007-09-07",30
"173","2007-09-10",29.85
"174","2007-09-11",30.139999
"175","2007-09-12",30.110001
"176","2007-09-13",30.370001
"177","2007-09-14",30.530001
"178","2007-09-17",29.98
"179","2007-09-18",31.219999
"180","2007-09-19",31.99
"181","2007-09-20",30.860001
"182","2007-09-21",30.879999
"183","2007-09-24",30.370001
"184","2007-09-25",30.74
"185","2007-09-26",29.440001
"186","2007-09-27",29.93
"187","2007-09-28",29.860001
"188","2007-10-01",30.450001
"189","2007-10-02",30.690001
"190","2007-10-03",31.01
"191","2007-10-04",30.91
"192","2007-10-05",32.68
"193","2007-10-08",32.279999
"194","2007-10-09",32.529999
"195","2007-10-10",31.969999
"196","2007-10-11",31.969999
"197","2007-10-12",31.9
"198","2007-10-15",31.450001
"199","2007-10-16",31.57
"200","2007-10-17",32.060001
"201","2007-10-18",32.459999
"202","2007-10-19",30.5
"203","2007-10-22",30.209999
"204","2007-10-23",30.5
"205","2007-10-24",30.200001
"206","2007-10-25",29.940001
"207","2007-10-26",29.940001
"208","2007-10-29",29.709999
"209","2007-10-30",29.780001
"210","2007-10-31",30.09
"211","2007-11-01",29.540001
"212","2007-11-02",29.25
"213","2007-11-05",28.76
"214","2007-11-06",28.6
"215","2007-11-07",27.559999
"216","2007-11-08",27.889999
"217","2007-11-09",27.16
"218","2007-11-12",26.790001
"219","2007-11-13",27.129999
"220","2007-11-14",26.780001
"221","2007-11-15",26.09
"222","2007-11-16",25.77
"223","2007-11-19",25.25
"224","2007-11-20",25.719999
"225","2007-11-21",24.83
"226","2007-11-23",25.48
"227","2007-11-26",24.709999
"228","2007-11-27",24.58
"229","2007-11-28",25.620001
"230","2007-11-29",25.9
"231","2007-11-30",26.959999
"232","2007-12-03",25.09
"233","2007-12-04",25.07
"234","2007-12-05",25.75
"235","2007-12-06",26.360001
"236","2007-12-07",26.85
"237","2007-12-10",27.049999
"238","2007-12-11",26.15
"239","2007-12-12",26.719999
"240","2007-12-13",25.66
"241","2007-12-14",25.389999
"242","2007-12-17",25.01
"243","2007-12-18",25.18
"244","2007-12-19",25.879999
"245","2007-12-20",26.26
"246","2007-12-21",26.9
"247","2007-12-24",27.51
"248","2007-12-26",27.1
"249","2007-12-27",26.950001
"250","2007-12-28",27.51
"251","2007-12-31",27.040001
"252","2008-01-02",25.559999
"253","2008-01-03",24.559999
"254","2008-01-04",23.950001
"255","2008-01-07",23.98
"256","2008-01-08",23.040001
"257","2008-01-09",23.200001
"258","2008-01-10",23.709999
"259","2008-01-11",23.700001
"260","2008-01-14",24.26
"261","2008-01-15",23.59
"262","2008-01-16",23.34
"263","2008-01-17",22.299999
"264","2008-01-18",22.16
"265","2008-01-22",22.43
"266","2008-01-23",23.49
"267","2008-01-24",24.129999
"268","2008-01-25",23.32
"269","2008-01-28",24.4
"270","2008-01-29",24.85
"271","2008-01-30",27.98
"272","2008-01-31",27.780001
"273","2008-02-01",27.49
"274","2008-02-04",26.9
"275","2008-02-05",25.799999
"276","2008-02-06",25.870001
"277","2008-02-07",26.16
"278","2008-02-08",25.879999
"279","2008-02-11",25.66
"280","2008-02-12",25.74
"281","2008-02-13",26.48
"282","2008-02-14",26.25
"283","2008-02-15",26.01
"284","2008-02-19",25.700001
"285","2008-02-20",26.1
"286","2008-02-21",25.66
"287","2008-02-22",25.85
"288","2008-02-25",26.309999
"289","2008-02-26",27.690001
"290","2008-02-27",27.98
"291","2008-02-28",27.450001
"292","2008-02-29",26.950001
"293","2008-03-03",26.690001
"294","2008-03-04",26.559999
"295","2008-03-05",26.43
"296","2008-03-06",25.26
"297","2008-03-07",24.68
"298","2008-03-10",24.299999
"299","2008-03-11",25.83
"300","2008-03-12",25.58
"301","2008-03-13",25.65
"302","2008-03-14",25.120001
"303","2008-03-17",24.450001
"304","2008-03-18",25.799999
"305","2008-03-19",25.16
"306","2008-03-20",25.469999
"307","2008-03-24",27.129999
"308","2008-03-25",26.969999
"309","2008-03-26",26.360001
"310","2008-03-27",26.129999
"311","2008-03-28",25.940001
"312","2008-03-31",25.74
"313","2008-04-01",26.309999
"314","2008-04-02",26.299999
"315","2008-04-03",26.040001
"316","2008-04-04",25.870001
"317","2008-04-07",25.66
"318","2008-04-08",25.18
"319","2008-04-09",24.66
"320","2008-04-10",24.370001
"321","2008-04-11",23.5
"322","2008-04-14",23.450001
"323","2008-04-15",23.66
"324","2008-04-16",24.07
"325","2008-04-17",23.940001
"326","2008-04-18",24.23
"327","2008-04-21",24.16
"328","2008-04-22",23.940001
"329","2008-04-23",23.26
"330","2008-04-24",23.559999
"331","2008-04-25",23.530001
"332","2008-04-28",23.75
"333","2008-04-29",24.09
"334","2008-04-30",23.700001
"335","2008-05-01",24.379999
"336","2008-05-02",25
"337","2008-05-05",24.59
"338","2008-05-06",24.48
"339","2008-05-07",24.379999
"340","2008-05-08",24.200001
"341","2008-05-09",24.5
"342","2008-05-12",25.26
"343","2008-05-13",25.299999
"344","2008-05-14",25.559999
"345","2008-05-15",25.65
"346","2008-05-16",25.379999
"347","2008-05-19",25.42
"348","2008-05-20",25.120001
"349","2008-05-21",24.66
"350","2008-05-22",23.709999
"351","2008-05-23",23.82
"352","2008-05-27",24.1
"353","2008-05-28",24.030001
"354","2008-05-29",24.610001
"355","2008-05-30",24.58
"356","2008-06-02",24.67
"357","2008-06-03",24.790001
"358","2008-06-04",25.02
"359","2008-06-05",25.43
"360","2008-06-06",24.620001
"361","2008-06-09",24.549999
"362","2008-06-10",24.76
"363","2008-06-11",24.26
"364","2008-06-12",24.379999
"365","2008-06-13",25.26
"366","2008-06-16",25.43
"367","2008-06-17",25.16
"368","2008-06-18",25.110001
"369","2008-06-19",25.780001
"370","2008-06-20",25.190001
"371","2008-06-23",25
"372","2008-06-24",24.290001
"373","2008-06-25",24.790001
"374","2008-06-26",23.82
"375","2008-06-27",23.67
"376","2008-06-30",23.969999
"377","2008-07-01",23.889999
"378","2008-07-02",22.860001
"379","2008-07-03",22.469999
"380","2008-07-07",22.379999
"381","2008-07-08",22.65
"382","2008-07-09",22.25
"383","2008-07-10",22.879999
"384","2008-07-11",23.07
"385","2008-07-14",22.83
"386","2008-07-15",22.52
"387","2008-07-16",23.629999
"388","2008-07-17",24.17
"389","2008-07-18",23.58
"390","2008-07-21",23.52
"391","2008-07-22",23.48
"392","2008-07-23",23.91
"393","2008-07-24",25.870001
"394","2008-07-25",25.32
"395","2008-07-28",24.75
"396","2008-07-29",25.5
"397","2008-07-30",26.15
"398","2008-07-31",25.290001
"399","2008-08-01",25.450001
"400","2008-08-04",25.030001
"401","2008-08-05",26.299999
"402","2008-08-06",26.040001
"403","2008-08-07",25.77
"404","2008-08-08",26.92
"405","2008-08-11",27.780001
"406","2008-08-12",27.040001
"407","2008-08-13",27.200001
"408","2008-08-14",27.780001
"409","2008-08-15",28.309999
"410","2008-08-18",26.559999
"411","2008-08-19",25.969999
"412","2008-08-20",25.99
"413","2008-08-21",25.82
"414","2008-08-22",26.200001
"415","2008-08-25",25.629999
"416","2008-08-26",25.65
"417","2008-08-27",25.870001
"418","2008-08-28",25.959999
"419","2008-08-29",25.6
"420","2008-09-02",25.790001
"421","2008-09-03",26.110001
"422","2008-09-04",24.959999
"423","2008-09-05",25.09
"424","2008-09-08",25.82
"425","2008-09-09",26.08
"426","2008-09-10",25.860001
"427","2008-09-11",26.16
"428","2008-09-12",26.690001
"429","2008-09-15",25.18
"430","2008-09-16",25.200001
"431","2008-09-17",23.719999
"432","2008-09-18",25.59
"433","2008-09-19",28.139999
"434","2008-09-22",26.35
"435","2008-09-23",25.950001
"436","2008-09-24",25.950001
"437","2008-09-25",25.690001
"438","2008-09-26",25.49
"439","2008-09-29",23.18
"440","2008-09-30",24.75
"441","2008-10-01",23.83
"442","2008-10-02",22.1
"443","2008-10-03",21.360001
"444","2008-10-06",21.049999
"445","2008-10-07",20.23
"446","2008-10-08",20.219999
"447","2008-10-09",18.469999
"448","2008-10-10",19.76
"449","2008-10-13",20.530001
"450","2008-10-14",19.790001
"451","2008-10-15",17.879999
"452","2008-10-16",18.690001
"453","2008-10-17",18.629999
"454","2008-10-20",19.889999
"455","2008-10-21",18.719999
"456","2008-10-22",17.309999
"457","2008-10-23",16.389999
"458","2008-10-24",15.78
"459","2008-10-27",15.95
"460","2008-10-28",17.32
"461","2008-10-29",17.24
"462","2008-10-30",18.25
"463","2008-10-31",18.870001
"464","2008-11-03",19.200001
"465","2008-11-04",20.049999
"466","2008-11-05",18.790001
"467","2008-11-06",17.85
"468","2008-11-07",18.280001
"469","2008-11-10",17.99
"470","2008-11-11",17.99
"471","2008-11-12",17.32
"472","2008-11-13",19.23
"473","2008-11-14",17.809999
"474","2008-11-17",17.9
"475","2008-11-18",18.32
"476","2008-11-19",17.540001
"477","2008-11-20",16.66
"478","2008-11-21",18.280001
"479","2008-11-24",18.549999
"480","2008-11-25",19.02
"481","2008-11-26",20.16
"482","2008-11-28",20.889999
"483","2008-12-01",18.91
"484","2008-12-02",19.42
"485","2008-12-03",19.549999
"486","2008-12-04",18.84
"487","2008-12-05",19.99
"488","2008-12-08",19.43
"489","2008-12-09",19.139999
"490","2008-12-10",19.75
"491","2008-12-11",18.309999
"492","2008-12-12",18.209999
"493","2008-12-15",17.969999
"494","2008-12-16",19.200001
"495","2008-12-17",19.610001
"496","2008-12-18",19.5
"497","2008-12-19",19.83
"498","2008-12-22",18.73
"499","2008-12-23",18.879999
"500","2008-12-24",18.950001
"501","2008-12-26",19.26
"502","2008-12-29",19.139999
"503","2008-12-30",20
"504","2008-12-31",20.82
"505","2009-01-02",21.35
"506","2009-01-05",20.639999
"507","2009-01-06",20.709999
"508","2009-01-07",19.639999
"509","2009-01-08",19.67
"510","2009-01-09",19.15
"511","2009-01-12",18.77
"512","2009-01-13",19.030001
"513","2009-01-14",17.98
"514","2009-01-15",18.610001
"515","2009-01-16",18.6
"516","2009-01-20",17.549999
"517","2009-01-21",17.99
"518","2009-01-22",17.530001
"519","2009-01-23",17.389999
"520","2009-01-26",17.610001
"521","2009-01-27",18.139999
"522","2009-01-28",18.43
"523","2009-01-29",17.129999
"524","2009-01-30",16.950001
"525","2009-02-02",16.43
"526","2009-02-03",16.99
"527","2009-02-04",16.84
"528","2009-02-05",17.48
"529","2009-02-06",18.219999
"530","2009-02-09",18.120001
"531","2009-02-10",17.379999
"532","2009-02-11",17.5
"533","2009-02-12",17.790001
"534","2009-02-13",17.530001
"535","2009-02-17",16.620001
"536","2009-02-18",16.870001
"537","2009-02-19",16.459999
"538","2009-02-20",16.65
"539","2009-02-23",16.030001
"540","2009-02-24",16.450001
"541","2009-02-25",16
"542","2009-02-26",15.61
"543","2009-02-27",15.37
"544","2009-03-02",14.54
"545","2009-03-03",14.5
"546","2009-03-04",15.01
"547","2009-03-05",14.7
"548","2009-03-06",14.41
"549","2009-03-09",14.46
"550","2009-03-10",15.66
"551","2009-03-11",15.63
"552","2009-03-12",16.629999
"553","2009-03-13",16.469999
"554","2009-03-16",16.209999
"555","2009-03-17",16.700001
"556","2009-03-18",17.370001
"557","2009-03-19",17.120001
"558","2009-03-20",16.77
"559","2009-03-23",18.15
"560","2009-03-24",17.52
"561","2009-03-25",17.610001
"562","2009-03-26",18.9
"563","2009-03-27",18.440001
"564","2009-03-30",17.42
"565","2009-03-31",17.83
"566","2009-04-01",18.23
"567","2009-04-02",19.76
"568","2009-04-03",19.950001
"569","2009-04-06",19.549999
"570","2009-04-07",18.92
"571","2009-04-08",19.120001
"572","2009-04-09",20.52
"573","2009-04-13",20.200001
"574","2009-04-14",19.59
"575","2009-04-15",20.030001
"576","2009-04-16",20.82
"577","2009-04-17",21.5
"578","2009-04-20",20.280001
"579","2009-04-21",22.02
"580","2009-04-22",23.57
"581","2009-04-23",21.370001
"582","2009-04-24",23.459999
"583","2009-04-27",23.040001
"584","2009-04-28",22.75
"585","2009-04-29",24.200001
"586","2009-04-30",24.02
"587","2009-05-01",23.76
"588","2009-05-04",23.780001
"589","2009-05-05",23.540001
"590","2009-05-06",23.85
"591","2009-05-07",23.530001
"592","2009-05-08",23.790001
"593","2009-05-11",23.82
"594","2009-05-12",23.209999
"595","2009-05-13",22.129999
"596","2009-05-14",22.200001
"597","2009-05-15",21.959999
"598","2009-05-18",22.68
"599","2009-05-19",22.67
"600","2009-05-20",22.58
"601","2009-05-21",21.92
"602","2009-05-22",21.65
"603","2009-05-26",21.98
"604","2009-05-27",21.17
"605","2009-05-28",21.110001
"606","2009-05-29",21.389999
"607","2009-06-01",22.620001
"608","2009-06-02",22.879999
"609","2009-06-03",22.139999
"610","2009-06-04",22.08
"611","2009-06-05",22.85
"612","2009-06-08",23.120001
"613","2009-06-09",23.15
"614","2009-06-10",22.799999
"615","2009-06-11",22.969999
"616","2009-06-12",22.5
"617","2009-06-15",22.030001
"618","2009-06-16",21.66
"619","2009-06-17",21.99
"620","2009-06-18",22.139999
"621","2009-06-19",22.1
"622","2009-06-22",21.59
"623","2009-06-23",21.48
"624","2009-06-24",21.799999
"625","2009-06-25",22.959999
"626","2009-06-26",23.200001
"627","2009-06-29",23.35
"628","2009-06-30",23.620001
"629","2009-07-01",23.58
"630","2009-07-02",21.35
"631","2009-07-06",21.57
"632","2009-07-07",20.73
"633","2009-07-08",20.57
"634","2009-07-09",20.98
"635","2009-07-10",20.84
"636","2009-07-13",21.08
"637","2009-07-14",21.360001
"638","2009-07-15",22.620001
"639","2009-07-16",22.4
"640","2009-07-17",22.620001
"641","2009-07-20",23.07
"642","2009-07-21",23.440001
"643","2009-07-22",23.01
"644","2009-07-23",24.610001
"645","2009-07-24",24.969999
"646","2009-07-27",24.870001
"647","2009-07-28",24.790001
"648","2009-07-29",24.389999
"649","2009-07-30",24.6
"650","2009-07-31",24.790001
"651","2009-08-03",25.639999
"652","2009-08-04",26.309999
"653","2009-08-05",25.469999
"654","2009-08-06",25.809999
"655","2009-08-07",27.77
"656","2009-08-10",27.02
"657","2009-08-11",26.200001
"658","2009-08-12",26.75
"659","2009-08-13",26.99
"660","2009-08-14",26.42
"661","2009-08-17",25.76
"662","2009-08-18",25.92
"663","2009-08-19",25.82
"664","2009-08-20",26.07
"665","2009-08-21",26.459999
"666","2009-08-24",26.360001
"667","2009-08-25",26.389999
"668","2009-08-26",26.58
"669","2009-08-27",26.99
"670","2009-08-28",26.780001
"671","2009-08-31",26.290001
"672","2009-09-01",25.66
"673","2009-09-02",25.540001
"674","2009-09-03",25.74
"675","2009-09-04",26.1
"676","2009-09-08",25.879999
"677","2009-09-09",26.42
"678","2009-09-10",26.860001
"679","2009-09-11",26.950001
"680","2009-09-14",26.870001
"681","2009-09-15",26.639999
"682","2009-09-16",26.860001
"683","2009-09-17",27.040001
"684","2009-09-18",27.42
"685","2009-09-21",27.139999
"686","2009-09-22",27.09
"687","2009-09-23",26.610001
"688","2009-09-24",25.84
"689","2009-09-25",25.34
"690","2009-09-28",25.809999
"691","2009-09-29",25.5
"692","2009-09-30",25.02
"693","2009-10-01",24.07
"694","2009-10-02",23.780001
"695","2009-10-05",24.9
"696","2009-10-06",25.26
"697","2009-10-07",25.110001
"698","2009-10-08",25.92
"699","2009-10-09",25.99
"700","2009-10-12",26.01
"701","2009-10-13",25.75
"702","2009-10-14",26.120001
"703","2009-10-15",26.4
"704","2009-10-16",26.370001
"705","2009-10-19",26.6
"706","2009-10-20",26.4
"707","2009-10-21",24.73
"708","2009-10-22",26.209999
"709","2009-10-23",25.719999
"710","2009-10-26",25.82
"711","2009-10-27",25.43
"712","2009-10-28",23.84
"713","2009-10-29",24.219999
"714","2009-10-30",23.200001
"715","2009-11-02",23.370001
"716","2009-11-03",23.43
"717","2009-11-04",23.469999
"718","2009-11-05",24.200001
"719","2009-11-06",24.040001
"720","2009-11-09",24.370001
"721","2009-11-10",24.33
"722","2009-11-11",24.200001
"723","2009-11-12",23.719999
"724","2009-11-13",23.75
"725","2009-11-16",24.23
"726","2009-11-17",24.219999
"727","2009-11-18",23.969999
"728","2009-11-19",23.34
"729","2009-11-20",23.23
"730","2009-11-23",23.49
"731","2009-11-24",22.969999
"732","2009-11-25",22.74
"733","2009-11-27",22.190001
"734","2009-11-30",22.33
"735","2009-12-01",22.75
"736","2009-12-02",22.870001
"737","2009-12-03",23.18
"738","2009-12-04",25.74
"739","2009-12-07",25.610001
"740","2009-12-08",25.309999
"741","2009-12-09",25.15
"742","2009-12-10",25.66
"743","2009-12-11",25.870001
"744","2009-12-14",26.610001
"745","2009-12-15",26.57
"746","2009-12-16",26.690001
"747","2009-12-17",26.110001
"748","2009-12-18",26.120001
"749","2009-12-21",26.67
"750","2009-12-22",27.01
"751","2009-12-23",27.110001
"752","2009-12-24",27.1
"753","2009-12-28",27.17
"754","2009-12-29",27.26
"755","2009-12-30",27.25
"756","2009-12-31",26.73
"757","2010-01-04",27.120001
"758","2010-01-05",27.459999
"759","2010-01-06",28.719999
"760","2010-01-07",29.23
"761","2010-01-08",29.209999
"762","2010-01-11",29.35
"763","2010-01-12",28.309999
"764","2010-01-13",28.42
"765","2010-01-14",28.82
"766","2010-01-15",28.559999
"767","2010-01-19",28.9
"768","2010-01-20",28.120001
"769","2010-01-21",27.309999
"770","2010-01-22",26.610001
"771","2010-01-25",26.360001
"772","2010-01-26",26.42
"773","2010-01-27",26.889999
"774","2010-01-28",26.84
"775","2010-01-29",26.92
"776","2010-02-01",26.870001
"777","2010-02-02",27.32
"778","2010-02-03",27.040001
"779","2010-02-04",26.32
"780","2010-02-05",26.4
"781","2010-02-08",26.370001
"782","2010-02-09",26.620001
"783","2010-02-10",26.799999
"784","2010-02-11",27.219999
"785","2010-02-12",27.08
"786","2010-02-16",27.92
"787","2010-02-17",28.18
"788","2010-02-18",28.309999
"789","2010-02-19",28.610001
"790","2010-02-22",28.120001
"791","2010-02-23",27.299999
"792","2010-02-24",27.68
"793","2010-02-25",27.700001
"794","2010-02-26",27.9
"795","2010-03-01",28.82
"796","2010-03-02",28.76
"797","2010-03-03",28.77
"798","2010-03-04",28.780001
"799","2010-03-05",29.92
"800","2010-03-08",29.65
"801","2010-03-09",29.860001
"802","2010-03-10",30.18
"803","2010-03-11",30.32
"804","2010-03-12",30.15
"805","2010-03-15",30.299999
"806","2010-03-16",30.83
"807","2010-03-17",31.4
"808","2010-03-18",31.4
"809","2010-03-19",31.16
"810","2010-03-22",31.41
"811","2010-03-23",31.58
"812","2010-03-24",30.860001
"813","2010-03-25",30.75
"814","2010-03-26",30.91
"815","2010-03-29",31.15
"816","2010-03-30",31.02
"817","2010-03-31",30.43
"818","2010-04-01",30.5
"819","2010-04-05",31.18
"820","2010-04-06",31.52
"821","2010-04-07",31.02
"822","2010-04-08",30.870001
"823","2010-04-09",31.110001
"824","2010-04-12",31.120001
"825","2010-04-13",31.17
"826","2010-04-14",31.290001
"827","2010-04-15",31.290001
"828","2010-04-16",30.66
"829","2010-04-19",30.52
"830","2010-04-20",30.700001
"831","2010-04-21",31.040001
"832","2010-04-22",31.92
"833","2010-04-23",32.16
"834","2010-04-26",31.889999
"835","2010-04-27",31.4
"836","2010-04-28",28.200001
"837","2010-04-29",27.91
"838","2010-04-30",27.379999
"839","2010-05-03",27.99
"840","2010-05-04",27.07
"841","2010-05-05",26.98
"842","2010-05-06",26.389999
"843","2010-05-07",25.559999
"844","2010-05-10",27.299999
"845","2010-05-11",27.25
"846","2010-05-12",27.67
"847","2010-05-13",27.469999
"848","2010-05-14",26.57
"849","2010-05-17",27.1
"850","2010-05-18",26.84
"851","2010-05-19",26.51
"852","2010-05-20",24.83
"853","2010-05-21",25.24
"854","2010-05-24",25.440001
"855","2010-05-25",24.83
"856","2010-05-26",24.959999
"857","2010-05-27",25.610001
"858","2010-05-28",25.290001
"859","2010-06-01",24.700001
"860","2010-06-02",25.030001
"861","2010-06-03",25.24
"862","2010-06-04",23.610001
"863","2010-06-07",22.860001
"864","2010-06-08",22.98
"865","2010-06-09",22.969999
"866","2010-06-10",24.209999
"867","2010-06-11",24.139999
"868","2010-06-14",23.9
"869","2010-06-15",24.51
"870","2010-06-16",24.41
"871","2010-06-17",24.51
"872","2010-06-18",24.719999
"873","2010-06-21",25.040001
"874","2010-06-22",24.66
"875","2010-06-23",24.969999
"876","2010-06-24",24.98
"877","2010-06-25",25.200001
"878","2010-06-28",24.889999
"879","2010-06-29",23.780001
"880","2010-06-30",23.549999
"881","2010-07-01",23.5
"882","2010-07-02",23.32
"883","2010-07-06",23.469999
"884","2010-07-07",24.6
"885","2010-07-08",24.75
"886","2010-07-09",25.379999
"887","2010-07-12",25
"888","2010-07-13",25.83
"889","2010-07-14",25.219999
"890","2010-07-15",24.959999
"891","2010-07-16",24.040001
"892","2010-07-19",24.07
"893","2010-07-20",24.6
"894","2010-07-21",24.290001
"895","2010-07-22",25.67
"896","2010-07-23",26.02
"897","2010-07-26",26.360001
"898","2010-07-27",26.120001
"899","2010-07-28",25.620001
"900","2010-07-29",25.17
"901","2010-07-30",25.18
"902","2010-08-02",25.860001
"903","2010-08-03",25.709999
"904","2010-08-04",26.4
"905","2010-08-05",25.98
"906","2010-08-06",25.32
"907","2010-08-09",25.700001
"908","2010-08-10",25.1
"909","2010-08-11",23.700001
"910","2010-08-12",23.790001
"911","2010-08-13",23.719999
"912","2010-08-16",23.629999
"913","2010-08-17",24.030001
"914","2010-08-18",24
"915","2010-08-19",23.18
"916","2010-08-20",22.82
"917","2010-08-23",21.99
"918","2010-08-24",21.57
"919","2010-08-25",22
"920","2010-08-26",21.879999
"921","2010-08-27",22.35
"922","2010-08-30",21.75
"923","2010-08-31",21.58
"924","2010-09-01",22.629999
"925","2010-09-02",22.99
"926","2010-09-03",24.030001
"927","2010-09-07",23.33
"928","2010-09-08",23.440001
"929","2010-09-09",23.860001
"930","2010-09-10",23.67
"931","2010-09-13",24.190001
"932","2010-09-14",24.02
"933","2010-09-15",24.040001
"934","2010-09-16",23.93
"935","2010-09-17",24.540001
"936","2010-09-20",25.08
"937","2010-09-21",24.99
"938","2010-09-22",24.73
"939","2010-09-23",24.459999
"940","2010-09-24",25.23
"941","2010-09-27",24.889999
"942","2010-09-28",25.34
"943","2010-09-29",25.389999
"944","2010-09-30",26
"945","2010-10-01",26.07
"946","2010-10-04",25.379999
"947","2010-10-05",26.360001
"948","2010-10-06",26.200001
"949","2010-10-07",26.08
"950","2010-10-08",26.530001
"951","2010-10-11",26.59
"952","2010-10-12",26.82
"953","2010-10-13",27.219999
"954","2010-10-14",26.99
"955","2010-10-15",26.77
"956","2010-10-18",27.1
"957","2010-10-19",26.540001
"958","2010-10-20",27.15
"959","2010-10-21",27.1
"960","2010-10-22",27.360001
"961","2010-10-25",27.440001
"962","2010-10-26",27.4
"963","2010-10-27",27.209999
"964","2010-10-28",27.26
