"","date","PLYM"
"141","2017-12-28",18.25
"142","2017-12-29",18.48
"143","2018-01-02",18.5
"144","2018-01-03",18.52
"145","2018-01-04",18.25
"146","2018-01-05",18.5
"147","2018-01-08",18.23
"148","2018-01-09",18.35
"149","2018-01-10",18.059999
"150","2018-01-11",18.15
"151","2018-01-12",18.27
"152","2018-01-16",18.41
"153","2018-01-17",17.92
"154","2018-01-18",17.940001
"155","2018-01-19",17.98
"156","2018-01-22",18.190001
"157","2018-01-23",18.18
"158","2018-01-24",18
"159","2018-01-25",17.959999
"160","2018-01-26",17.721001
"161","2018-01-29",17.25
"162","2018-01-30",17.24
"163","2018-01-31",17.620001
"164","2018-02-01",17.23
"165","2018-02-02",17.33
"166","2018-02-05",16.790001
"167","2018-02-06",17.200001
"168","2018-02-07",17.59
"169","2018-02-08",17.07
"170","2018-02-09",16.809999
"171","2018-02-12",17.01
"172","2018-02-13",16.92
"173","2018-02-14",16.790001
"174","2018-02-15",16.940001
"175","2018-02-16",17.309999
"176","2018-02-20",16.870001
"177","2018-02-21",16.25
"178","2018-02-22",16.73
"179","2018-02-23",16.940001
"180","2018-02-26",16.450001
"181","2018-02-27",16.65
"182","2018-02-28",16.77
"183","2018-03-01",16.74
"184","2018-03-02",16.870001
"185","2018-03-05",17.09
"186","2018-03-06",16.700001
"187","2018-03-07",16.98
"188","2018-03-08",17.110001
"189","2018-03-09",17.18
"190","2018-03-12",17.084
"191","2018-03-13",17.5
"192","2018-03-14",17.610001
"193","2018-03-15",17.59
"194","2018-03-16",18.09
"195","2018-03-19",17.83
"196","2018-03-20",17.809999
"197","2018-03-21",17.799999
"198","2018-03-22",17.638
"199","2018-03-23",17.75
"200","2018-03-26",17.6
"201","2018-03-27",17.379999
"202","2018-03-28",16.799999
"203","2018-03-29",17.18
"204","2018-04-02",17.129999
"205","2018-04-03",17.24
"206","2018-04-04",16.93
"207","2018-04-05",17.364
"208","2018-04-06",17.242001
"209","2018-04-09",17.1
"210","2018-04-10",17.17
"211","2018-04-11",17
"212","2018-04-12",17.148001
"213","2018-04-13",17.084999
"214","2018-04-16",17
"215","2018-04-17",17
"216","2018-04-18",16.809999
"217","2018-04-19",16.65
"218","2018-04-20",16.799999
"219","2018-04-23",16.43
"220","2018-04-24",16.309999
"221","2018-04-25",16.43
"222","2018-04-26",16.889999
"223","2018-04-27",17.169001
"224","2018-04-30",17.200001
"225","2018-05-01",17.190001
"226","2018-05-02",16.950001
"227","2018-05-03",16.75
"228","2018-05-04",17
"229","2018-05-07",17.15
"230","2018-05-08",17.25
"231","2018-05-09",17.35
"232","2018-05-10",17.549999
"233","2018-05-11",17.799999
"234","2018-05-14",17.905001
"235","2018-05-15",17.91
"236","2018-05-16",17.91
"237","2018-05-17",17.77
"238","2018-05-18",17.879999
"239","2018-05-21",16.24
"240","2018-05-22",16.27
"241","2018-05-23",16.209999
"242","2018-05-24",15.09
"243","2018-05-25",15.95
"244","2018-05-29",16.889999
"245","2018-05-30",16.59
"246","2018-05-31",16.959999
"247","2018-06-01",17
"248","2018-06-04",17.530001
"249","2018-06-05",17.530001
"250","2018-06-06",17.09
"251","2018-06-07",17.129999
"252","2018-06-08",17.25
"253","2018-06-11",17.190001
"254","2018-06-12",17.33
"255","2018-06-13",17.306999
"256","2018-06-14",17.200001
"257","2018-06-15",17.299999
"258","2018-06-18",17.02
"259","2018-06-19",17.02
"260","2018-06-20",17.040001
"261","2018-06-21",17.004999
"262","2018-06-22",17.25
"263","2018-06-25",16.809999
"264","2018-06-26",16.809999
"265","2018-06-27",16.34
"266","2018-06-28",16.003
"267","2018-06-29",16
"268","2018-07-02",16.25
"269","2018-07-03",15.88
"270","2018-07-05",16
"271","2018-07-06",15.921
"272","2018-07-09",16
"273","2018-07-10",15.95
"274","2018-07-11",15.92
"275","2018-07-12",16.063
"276","2018-07-13",16.264999
"277","2018-07-16",16.200001
"278","2018-07-17",16.26
"279","2018-07-18",16.1
"280","2018-07-19",15.32
"281","2018-07-20",15.5
"282","2018-07-23",15.465
"283","2018-07-24",15.46
"284","2018-07-25",15.457
"285","2018-07-26",15.255
"286","2018-07-27",15.18
"287","2018-07-30",14.96
"288","2018-07-31",14.63
"289","2018-08-01",15.02
"290","2018-08-02",15.31
"291","2018-08-03",14.79
"292","2018-08-06",14.99
"293","2018-08-07",15.08
"294","2018-08-08",15.01
"295","2018-08-09",15.42
"296","2018-08-10",15.54
"297","2018-08-13",15.65
"298","2018-08-14",15.57
"299","2018-08-15",15.71
"300","2018-08-16",15.5
"301","2018-08-17",15.49
"302","2018-08-20",16
"303","2018-08-21",15.8
"304","2018-08-22",15.57
"305","2018-08-23",15.63
"306","2018-08-24",15.75
"307","2018-08-27",16.299999
"308","2018-08-28",16.219999
"309","2018-08-29",16.040001
"310","2018-08-30",16.16
"311","2018-08-31",16.129999
"312","2018-09-04",16
"313","2018-09-05",15.53
"314","2018-09-06",15.42
"315","2018-09-07",15.56
"316","2018-09-10",15.79
"317","2018-09-11",16.004999
"318","2018-09-12",16.15
"319","2018-09-13",15.71
"320","2018-09-14",15.85
"321","2018-09-17",15.82
"322","2018-09-18",15.99
"323","2018-09-19",15.73
"324","2018-09-20",15.82
"325","2018-09-21",16.41
"326","2018-09-24",15.91
"327","2018-09-25",16.15
"328","2018-09-26",16.200001
"329","2018-09-27",15.66
"330","2018-09-28",15.5
"331","2018-10-01",15.59
"332","2018-10-02",15.54
"333","2018-10-03",14.99
"334","2018-10-04",14.788
"335","2018-10-05",15.12
"336","2018-10-08",14.74
"337","2018-10-09",14.6
"338","2018-10-10",14.58
"339","2018-10-11",14.35
"340","2018-10-12",14.29
"341","2018-10-15",14.68
"342","2018-10-16",14.74
"343","2018-10-17",13.78
"344","2018-10-18",14.18
"345","2018-10-19",14.01
"346","2018-10-22",14.3
"347","2018-10-23",13.91
"348","2018-10-24",13.88
"349","2018-10-25",13.93
"350","2018-10-26",13.95
"351","2018-10-29",13.93
"352","2018-10-30",14
"353","2018-10-31",14
"354","2018-11-01",13.85
"355","2018-11-02",13.59
"356","2018-11-05",13.46
"357","2018-11-06",12.68
"358","2018-11-07",13.04
"359","2018-11-08",13.09
"360","2018-11-09",12.85
"361","2018-11-12",12.17
"362","2018-11-13",11.445
"363","2018-11-14",13.02
"364","2018-11-15",13.7
"365","2018-11-16",12.41
"366","2018-11-19",13
"367","2018-11-20",12.6
"368","2018-11-21",12.26
"369","2018-11-23",12.28
"370","2018-11-26",12.25
"371","2018-11-27",12.68
"372","2018-11-28",12.33
"373","2018-11-29",12.32
"374","2018-11-30",12.61
"375","2018-12-03",12.89
"376","2018-12-04",12.39
"377","2018-12-06",12.27
"378","2018-12-07",12.65
"379","2018-12-10",12.16
"380","2018-12-11",12.27
"381","2018-12-12",12.1
"382","2018-12-13",12.82
"383","2018-12-14",12.26
"384","2018-12-17",11.87
"385","2018-12-18",12.23
"386","2018-12-19",12.35
"387","2018-12-20",11.87
"388","2018-12-21",12.62
"389","2018-12-24",12.6
"390","2018-12-26",13.1
"391","2018-12-27",12.02
"392","2018-12-28",12.28
"393","2018-12-31",12.61
"394","2019-01-02",13.21
"395","2019-01-03",13.16
"396","2019-01-04",14.7
"397","2019-01-07",15.51
"398","2019-01-08",16.049999
"399","2019-01-09",15.4
"400","2019-01-10",15.1
"401","2019-01-11",14.5
"402","2019-01-14",14.29
"403","2019-01-15",13.75
"404","2019-01-16",13.9
"405","2019-01-17",14.63
"406","2019-01-18",15.43
"407","2019-01-22",15.58
"408","2019-01-23",15.52
"409","2019-01-24",15.6
"410","2019-01-25",15.79
"411","2019-01-28",15.75
"412","2019-01-29",15.74
"413","2019-01-30",15.48
"414","2019-01-31",16.040001
"415","2019-02-01",15.67
"416","2019-02-04",15.73
"417","2019-02-05",15.51
"418","2019-02-06",15.82
"419","2019-02-07",15.91
"420","2019-02-08",16
"421","2019-02-11",16
"422","2019-02-12",16.049999
"423","2019-02-13",15.77
"424","2019-02-14",15.77
"425","2019-02-15",15.8
"426","2019-02-19",15.96
"427","2019-02-20",15.62
"428","2019-02-21",15.6
"429","2019-02-22",15.45
"430","2019-02-25",14.86
"431","2019-02-26",15.1
"432","2019-02-27",15.18
"433","2019-02-28",15.36
"434","2019-03-01",15.28
"435","2019-03-04",15.34
"436","2019-03-05",15.25
"437","2019-03-06",15.205
"438","2019-03-07",15.5
"439","2019-03-08",15.55
"440","2019-03-11",15.31
"441","2019-03-12",15.38
"442","2019-03-13",15.66
"443","2019-03-14",16.35
"444","2019-03-15",16.049999
"445","2019-03-18",16.629999
"446","2019-03-19",16.49
"447","2019-03-20",16.4
"448","2019-03-21",16.58
"449","2019-03-22",16.65
"450","2019-03-25",16.905001
"451","2019-03-26",16.77
"452","2019-03-27",16.98
"453","2019-03-28",16.719999
"454","2019-03-29",16.82
"455","2019-04-01",16.860001
"456","2019-04-02",17
"457","2019-04-03",16.889999
"458","2019-04-04",16.879999
"459","2019-04-05",16.66
"460","2019-04-08",16.73
"461","2019-04-09",16.799999
"462","2019-04-10",16.9
"463","2019-04-11",16.799999
"464","2019-04-12",16.719999
"465","2019-04-15",16.65
"466","2019-04-16",16.799999
"467","2019-04-17",16.549999
"468","2019-04-18",16.629999
"469","2019-04-22",16.790001
"470","2019-04-23",16.85
"471","2019-04-24",16.950001
"472","2019-04-25",17.041
"473","2019-04-26",17.4
"474","2019-04-29",18.370001
"475","2019-04-30",18.77
"476","2019-05-01",18.73
"477","2019-05-02",18.940001
"478","2019-05-03",18.82
"479","2019-05-06",18.77
"480","2019-05-07",18.85
"481","2019-05-08",19.049999
"482","2019-05-09",18.809999
"483","2019-05-10",19.1
"484","2019-05-13",19.09
"485","2019-05-14",19.27
"486","2019-05-15",19.24
"487","2019-05-16",17
"488","2019-05-17",17.18
"489","2019-05-20",17.32
"490","2019-05-21",17.34
"491","2019-05-22",17.549999
"492","2019-05-23",17.74
"493","2019-05-24",17.110001
"494","2019-05-28",17.52
"495","2019-05-29",17.49
"496","2019-05-30",17.719999
"497","2019-05-31",17.780001
"498","2019-06-03",17.610001
"499","2019-06-04",17.65
"500","2019-06-05",17.209999
"501","2019-06-06",17.540001
"502","2019-06-07",17.469999
"503","2019-06-10",17.639999
"504","2019-06-11",17.469999
"505","2019-06-12",17.719999
"506","2019-06-13",17.85
"507","2019-06-14",17.610001
"508","2019-06-17",17.85
"509","2019-06-18",17.959999
"510","2019-06-19",18.23
"511","2019-06-20",18.790001
"512","2019-06-21",19.48
"513","2019-06-24",18.860001
"514","2019-06-25",18.4
"515","2019-06-26",18.530001
"516","2019-06-27",19.040001
"517","2019-06-28",18.940001
"518","2019-07-01",18.360001
"519","2019-07-02",18.68
"520","2019-07-03",18.360001
"521","2019-07-05",18.34
"522","2019-07-08",18.870001
"523","2019-07-09",19.07
"524","2019-07-10",18.82
"525","2019-07-11",18.639999
"526","2019-07-12",18.58
"527","2019-07-15",18.549999
"528","2019-07-16",18.200001
"529","2019-07-17",18.379999
"530","2019-07-18",18.6
"531","2019-07-19",18.950001
"532","2019-07-22",18.42
"533","2019-07-23",18.65
"534","2019-07-24",18.610001
"535","2019-07-25",18.42
"536","2019-07-26",18.67
"537","2019-07-29",18.66
"538","2019-07-30",18.690001
"539","2019-07-31",18.58
"540","2019-08-01",18.5
"541","2019-08-02",18.620001
"542","2019-08-05",18.200001
"543","2019-08-06",18.52
"544","2019-08-07",18.299999
"545","2019-08-08",17.92
"546","2019-08-09",17.540001
"547","2019-08-12",18.17
"548","2019-08-13",18.58
"549","2019-08-14",18.389999
"550","2019-08-15",18.5
"551","2019-08-16",18.5
"552","2019-08-19",18.67
"553","2019-08-20",18.59
"554","2019-08-21",18.68
"555","2019-08-22",18.91
"556","2019-08-23",18.75
"557","2019-08-26",18.799999
"558","2019-08-27",18.67
"559","2019-08-28",18.780001
"560","2019-08-29",18.85
"561","2019-08-30",18.66
"562","2019-09-03",18.700001
"563","2019-09-04",18.799999
"564","2019-09-05",18.700001
"565","2019-09-06",18.65
"566","2019-09-09",18.620001
"567","2019-09-10",18.59
"568","2019-09-11",18.59
"569","2019-09-12",18.530001
"570","2019-09-13",18.42
"571","2019-09-16",18.5
"572","2019-09-17",18.57
"573","2019-09-18",18.620001
"574","2019-09-19",18.700001
"575","2019-09-20",19.16
"576","2019-09-23",19.65
"577","2019-09-24",19.5
"578","2019-09-25",19.360001
"579","2019-09-26",18.27
"580","2019-09-27",18.18
"581","2019-09-30",18.32
"582","2019-10-01",17.99
"583","2019-10-02",17.879999
"584","2019-10-03",18.219999
"585","2019-10-04",17.790001
"586","2019-10-07",18.49
"587","2019-10-08",18.450001
"588","2019-10-09",18.450001
"589","2019-10-10",18.559999
"590","2019-10-11",18.76
"591","2019-10-14",18.65
"592","2019-10-15",18.84
"593","2019-10-16",18.940001
"594","2019-10-17",19.08
"595","2019-10-18",19
"596","2019-10-21",19
"597","2019-10-22",18.719999
"598","2019-10-23",18.84
"599","2019-10-24",18.879999
"600","2019-10-25",18.709999
"601","2019-10-28",18.879999
"602","2019-10-29",18.889999
"603","2019-10-30",18.98
"604","2019-10-31",18.860001
"605","2019-11-01",18.91
"606","2019-11-04",18.9
"607","2019-11-05",18.25
"608","2019-11-06",18.1
"609","2019-11-07",17.629999
"610","2019-11-08",17.559999
"611","2019-11-11",17.58
"612","2019-11-12",17.49
"613","2019-11-13",17.5
"614","2019-11-14",17.59
"615","2019-11-15",17.65
"616","2019-11-18",18.23
"617","2019-11-19",18.450001
"618","2019-11-20",18.66
"619","2019-11-21",18.549999
"620","2019-11-22",17.889999
"621","2019-11-25",18.209999
"622","2019-11-26",18.57
"623","2019-11-27",18.639999
"624","2019-11-29",18.540001
"625","2019-12-02",18.559999
"626","2019-12-03",18.549999
"627","2019-12-04",18.209999
"628","2019-12-05",18.5
"629","2019-12-06",18.65
"630","2019-12-09",18.74
"631","2019-12-10",18.73
"632","2019-12-11",18.59
"633","2019-12-12",18.34
"634","2019-12-13",18.35
"635","2019-12-16",18.59
"636","2019-12-17",18.469999
"637","2019-12-18",18.58
"638","2019-12-19",18.540001
"639","2019-12-20",18.6
"640","2019-12-23",18.59
"641","2019-12-24",18.559999
"642","2019-12-26",17.48
"643","2019-12-27",18.290001
"644","2019-12-30",18.02
"645","2019-12-31",18.389999
"646","2020-01-02",18.01
"647","2020-01-03",18.370001
"648","2020-01-06",18.209999
"649","2020-01-07",18.030001
"650","2020-01-08",18.15
"651","2020-01-09",18.299999
"652","2020-01-10",18.309999
"653","2020-01-13",18.370001
"654","2020-01-14",18.18
"655","2020-01-15",18.35
"656","2020-01-16",18.5
"657","2020-01-17",18.43
"658","2020-01-21",18.639999
"659","2020-01-22",18.6
"660","2020-01-23",18.6
"661","2020-01-24",18.65
"662","2020-01-27",18.48
"663","2020-01-28",18.549999
"664","2020-01-29",18.58
"665","2020-01-30",18.540001
"666","2020-01-31",18.42
"667","2020-02-03",18.77
"668","2020-02-04",18.74
"669","2020-02-05",18.540001
"670","2020-02-06",18.629999
"671","2020-02-07",18.309999
"672","2020-02-10",18.559999
"673","2020-02-11",18.6
"674","2020-02-12",19.559999
"675","2020-02-13",20.74
"676","2020-02-14",20.83
"677","2020-02-18",21.01
"678","2020-02-19",20.799999
"679","2020-02-20",21.110001
"680","2020-02-21",20.85
"681","2020-02-24",20.690001
"682","2020-02-25",20.18
"683","2020-02-26",19.969999
"684","2020-02-27",20.34
"685","2020-02-28",18.77
"686","2020-03-02",19.379999
"687","2020-03-03",19.290001
"688","2020-03-04",19.469999
"689","2020-03-05",19.030001
"690","2020-03-06",18.639999
"691","2020-03-09",16.17
"692","2020-03-10",16.59
"693","2020-03-11",14.93
"694","2020-03-12",14.7
"695","2020-03-13",15.3
"696","2020-03-16",12.75
"697","2020-03-17",12.74
"698","2020-03-18",10.81
"699","2020-03-19",10.3
"700","2020-03-20",10.25
"701","2020-03-23",7.9
"702","2020-03-24",8.45
"703","2020-03-25",10.12
"704","2020-03-26",10.81
"705","2020-03-27",12.09
"706","2020-03-30",11.19
"707","2020-03-31",11.16
"708","2020-04-01",10.56
"709","2020-04-02",10.12
"710","2020-04-03",10.42
"711","2020-04-06",10.98
"712","2020-04-07",11.25
"713","2020-04-08",11.5
"714","2020-04-09",11.37
"715","2020-04-13",11.98
"716","2020-04-14",11.66
"717","2020-04-15",10.98
"718","2020-04-16",11.12
"719","2020-04-17",12.25
"720","2020-04-20",11.65
"721","2020-04-21",11.19
"722","2020-04-22",12.36
"723","2020-04-23",12.05
"724","2020-04-24",12.15
"725","2020-04-27",14.08
"726","2020-04-28",14.77
"727","2020-04-29",14.61
"728","2020-04-30",14.01
"729","2020-05-01",13.57
"730","2020-05-04",13.46
"731","2020-05-05",13.51
"732","2020-05-06",12.85
"733","2020-05-07",13.35
"734","2020-05-08",13.99
"735","2020-05-11",13.7
"736","2020-05-12",13.4
"737","2020-05-13",12.1
"738","2020-05-14",11.52
"739","2020-05-15",11.83
"740","2020-05-18",13.46
"741","2020-05-19",12.91
"742","2020-05-20",13.07
"743","2020-05-21",13.28
"744","2020-05-22",13.95
"745","2020-05-26",14.72
"746","2020-05-27",14.89
"747","2020-05-28",14.5
"748","2020-05-29",14.8
"749","2020-06-01",15.33
"750","2020-06-02",15.2
"751","2020-06-03",15.25
"752","2020-06-04",15.26
"753","2020-06-05",15.52
"754","2020-06-08",15.92
"755","2020-06-09",15.49
"756","2020-06-10",14.07
"757","2020-06-11",12.98
"758","2020-06-12",14.43
"759","2020-06-15",15.27
"760","2020-06-16",14.8
"761","2020-06-17",14.61
"762","2020-06-18",14.78
"763","2020-06-19",13.67
"764","2020-06-22",14.3
"765","2020-06-23",14.5
"766","2020-06-24",13.77
"767","2020-06-25",13.84
"768","2020-06-26",11.85
"769","2020-06-29",12.43
"770","2020-06-30",12.8
"771","2020-07-01",12.73
"772","2020-07-02",12.9
"773","2020-07-06",12.96
"774","2020-07-07",12.83
"775","2020-07-08",12.85
"776","2020-07-09",12.09
"777","2020-07-10",12.43
"778","2020-07-13",12.24
"779","2020-07-14",12.18
"780","2020-07-15",12.03
"781","2020-07-16",11.85
"782","2020-07-17",12.16
"783","2020-07-20",12.07
"784","2020-07-21",12.33
"785","2020-07-22",12.63
"786","2020-07-23",12.97
"787","2020-07-24",12.79
"788","2020-07-27",12.67
"789","2020-07-28",13.38
"790","2020-07-29",13.53
"791","2020-07-30",13.3
"792","2020-07-31",13.27
"793","2020-08-03",13.63
"794","2020-08-04",13.86
"795","2020-08-05",14.08
"796","2020-08-06",13.44
"797","2020-08-07",13.96
"798","2020-08-10",14.25
"799","2020-08-11",14.09
"800","2020-08-12",14.42
"801","2020-08-13",14.17
"802","2020-08-14",14.02
"803","2020-08-17",14.11
"804","2020-08-18",13.8
"805","2020-08-19",12.5
"806","2020-08-20",12.72
"807","2020-08-21",12.73
"808","2020-08-24",12.99
"809","2020-08-25",13.31
"810","2020-08-26",13.44
"811","2020-08-27",13.42
"812","2020-08-28",13.6
"813","2020-08-31",13.35
"814","2020-09-01",13.4
"815","2020-09-02",13.75
"816","2020-09-03",13.53
"817","2020-09-04",13.63
"818","2020-09-08",13.29
"819","2020-09-09",13.36
"820","2020-09-10",13.3
"821","2020-09-11",13.11
"822","2020-09-14",13.45
"823","2020-09-15",13.19
"824","2020-09-16",13.26
"825","2020-09-17",13.38
"826","2020-09-18",12.72
"827","2020-09-21",12.35
"828","2020-09-22",12.48
"829","2020-09-23",12.15
"830","2020-09-24",12
"831","2020-09-25",12.31
"832","2020-09-28",12.54
"833","2020-09-29",12.32
"834","2020-09-30",12.34
"835","2020-10-01",12.56
"836","2020-10-02",12.63
"837","2020-10-05",12.66
"838","2020-10-06",12.43
"839","2020-10-07",12.23
"840","2020-10-08",12.52
"841","2020-10-09",12.57
"842","2020-10-12",12.79
"843","2020-10-13",12.74
"844","2020-10-14",12.62
"845","2020-10-15",12.6
"846","2020-10-16",12.58
"847","2020-10-19",12.51
"848","2020-10-20",12.82
"849","2020-10-21",12.74
"850","2020-10-22",13.01
"851","2020-10-23",13.21
"852","2020-10-26",12.82
"853","2020-10-27",12.74
"854","2020-10-28",12.66
"855","2020-10-29",12.84
"856","2020-10-30",12.71
"857","2020-11-02",13.07
"858","2020-11-03",13.41
"859","2020-11-04",13.19
"860","2020-11-05",13.43
"861","2020-11-06",13.36
"862","2020-11-09",12.86
"863","2020-11-10",13.47
"864","2020-11-11",13.42
"865","2020-11-12",13.18
"866","2020-11-13",13.3
"867","2020-11-16",13.5
"868","2020-11-17",13.59
"869","2020-11-18",13.24
"870","2020-11-19",13.31
"871","2020-11-20",13.2
"872","2020-11-23",13.34
"873","2020-11-24",13.45
"874","2020-11-25",13.47
"875","2020-11-27",13.26
