"","date","AYX"
"90","2017-08-01",19.76
"91","2017-08-02",19.059999
"92","2017-08-03",21.969999
"93","2017-08-04",22.98
"94","2017-08-07",22.790001
"95","2017-08-08",22.77
"96","2017-08-09",22.15
"97","2017-08-10",21.15
"98","2017-08-11",22.5
"99","2017-08-14",23.440001
"100","2017-08-15",22.049999
"101","2017-08-16",22.93
"102","2017-08-17",22.129999
"103","2017-08-18",22.629999
"104","2017-08-21",22.52
"105","2017-08-22",22.59
"106","2017-08-23",22.52
"107","2017-08-24",22.41
"108","2017-08-25",22.74
"109","2017-08-28",22.540001
"110","2017-08-29",22.860001
"111","2017-08-30",23.43
"112","2017-08-31",23.59
"113","2017-09-01",22.809999
"114","2017-09-05",22.799999
"115","2017-09-06",22.08
"116","2017-09-07",21.48
"117","2017-09-08",19.530001
"118","2017-09-11",19.940001
"119","2017-09-12",19.370001
"120","2017-09-13",19.68
"121","2017-09-14",19.01
"122","2017-09-15",18.790001
"123","2017-09-18",19.52
"124","2017-09-19",19.65
"125","2017-09-20",19.280001
"126","2017-09-21",19.01
"127","2017-09-22",19.23
"128","2017-09-25",19.049999
"129","2017-09-26",19.290001
"130","2017-09-27",19.91
"131","2017-09-28",20.43
"132","2017-09-29",20.370001
"133","2017-10-02",20.389999
"134","2017-10-03",20.4
"135","2017-10-04",20.559999
"136","2017-10-05",20.549999
"137","2017-10-06",20.690001
"138","2017-10-09",20.99
"139","2017-10-10",20.950001
"140","2017-10-11",21.129999
"141","2017-10-12",20.91
"142","2017-10-13",20.940001
"143","2017-10-16",21.25
"144","2017-10-17",21.129999
"145","2017-10-18",21.33
"146","2017-10-19",21.389999
"147","2017-10-20",22.049999
"148","2017-10-23",22.059999
"149","2017-10-24",22.299999
"150","2017-10-25",22.030001
"151","2017-10-26",21.98
"152","2017-10-27",22.219999
"153","2017-10-30",22.07
"154","2017-10-31",22.59
"155","2017-11-01",22.469999
"156","2017-11-02",22.530001
"157","2017-11-03",22
"158","2017-11-06",22.049999
"159","2017-11-07",21.6
"160","2017-11-08",21.76
"161","2017-11-09",21.84
"162","2017-11-10",25.299999
"163","2017-11-13",25.25
"164","2017-11-14",25.02
"165","2017-11-15",25.23
"166","2017-11-16",26
"167","2017-11-17",25.690001
"168","2017-11-20",27.450001
"169","2017-11-21",27.120001
"170","2017-11-22",27.17
"171","2017-11-24",27.219999
"172","2017-11-27",27.32
"173","2017-11-28",26.65
"174","2017-11-29",24.790001
"175","2017-11-30",24.959999
"176","2017-12-01",24.889999
"177","2017-12-04",24.57
"178","2017-12-05",25.629999
"179","2017-12-06",27.84
"180","2017-12-07",26.83
"181","2017-12-08",27.299999
"182","2017-12-11",28.02
"183","2017-12-12",27.639999
"184","2017-12-13",28.6
"185","2017-12-14",27.83
"186","2017-12-15",27.76
"187","2017-12-18",27.23
"188","2017-12-19",26.709999
"189","2017-12-20",25.01
"190","2017-12-21",25.77
"191","2017-12-22",25.620001
"192","2017-12-26",26.209999
"193","2017-12-27",25.93
"194","2017-12-28",25.950001
"195","2017-12-29",25.27
"196","2018-01-02",26.17
"197","2018-01-03",27.07
"198","2018-01-04",26.629999
"199","2018-01-05",27.09
"200","2018-01-08",26.969999
"201","2018-01-09",26.58
"202","2018-01-10",26.440001
"203","2018-01-11",26.1
"204","2018-01-12",26.969999
"205","2018-01-16",26.26
"206","2018-01-17",26.709999
"207","2018-01-18",28.09
"208","2018-01-19",28.27
"209","2018-01-22",28.32
"210","2018-01-23",28.559999
"211","2018-01-24",27.83
"212","2018-01-25",30
"213","2018-01-26",30.48
"214","2018-01-29",29.610001
"215","2018-01-30",29.309999
"216","2018-01-31",27.4
"217","2018-02-01",28.219999
"218","2018-02-02",27.200001
"219","2018-02-05",26.530001
"220","2018-02-06",27.18
"221","2018-02-07",27.24
"222","2018-02-08",26.27
"223","2018-02-09",25.540001
"224","2018-02-12",26.01
"225","2018-02-13",26.41
"226","2018-02-14",27.639999
"227","2018-02-15",28.99
"228","2018-02-16",29.41
"229","2018-02-20",29.299999
"230","2018-02-21",29.52
"231","2018-02-22",33.75
"232","2018-02-23",33.380001
"233","2018-02-26",33.5
"234","2018-02-27",32.75
"235","2018-02-28",34.189999
"236","2018-03-01",34.799999
"237","2018-03-02",36.630001
"238","2018-03-05",37.84
"239","2018-03-06",38.060001
"240","2018-03-07",38.169998
"241","2018-03-08",37.700001
"242","2018-03-09",38.419998
"243","2018-03-12",38.130001
"244","2018-03-13",36.23
"245","2018-03-14",36.810001
"246","2018-03-15",36.240002
"247","2018-03-16",36.369999
"248","2018-03-19",35.029999
"249","2018-03-20",36.540001
"250","2018-03-21",37.759998
"251","2018-03-22",36.549999
"252","2018-03-23",35.32
"253","2018-03-26",37.029999
"254","2018-03-27",34.98
"255","2018-03-28",33.310001
"256","2018-03-29",34.139999
"257","2018-04-02",32.619999
"258","2018-04-03",33.73
"259","2018-04-04",33.759998
"260","2018-04-05",34.299999
"261","2018-04-06",32.560001
"262","2018-04-09",32.02
"263","2018-04-10",33.209999
"264","2018-04-11",33.700001
"265","2018-04-12",34.5
"266","2018-04-13",34.669998
"267","2018-04-16",35
"268","2018-04-17",37.349998
"269","2018-04-18",38.110001
"270","2018-04-19",37.52
"271","2018-04-20",35.98
"272","2018-04-23",35.400002
"273","2018-04-24",33.869999
"274","2018-04-25",32.349998
"275","2018-04-26",31.99
"276","2018-04-27",30.620001
"277","2018-04-30",31.25
"278","2018-05-01",32.990002
"279","2018-05-02",33
"280","2018-05-03",33.779999
"281","2018-05-04",32.689999
"282","2018-05-07",33.880001
"283","2018-05-08",34.279999
"284","2018-05-09",34.98
"285","2018-05-10",32.709999
"286","2018-05-11",33
"287","2018-05-14",34.200001
"288","2018-05-15",31.110001
"289","2018-05-16",31.93
"290","2018-05-17",32.419998
"291","2018-05-18",30.85
"292","2018-05-21",32.66
"293","2018-05-22",31.52
"294","2018-05-23",31.860001
"295","2018-05-24",32.470001
"296","2018-05-25",32.490002
"297","2018-05-29",32.689999
"298","2018-05-30",33.549999
"299","2018-05-31",34.02
"300","2018-06-01",35.130001
"301","2018-06-04",35.240002
"302","2018-06-05",36.25
"303","2018-06-06",38.77
"304","2018-06-07",36.849998
"305","2018-06-08",37.41
"306","2018-06-11",39.43
"307","2018-06-12",39.639999
"308","2018-06-13",39.040001
"309","2018-06-14",39.84
"310","2018-06-15",39.919998
"311","2018-06-18",40.599998
"312","2018-06-19",39.549999
"313","2018-06-20",39.84
"314","2018-06-21",38.639999
"315","2018-06-22",36.970001
"316","2018-06-25",35.669998
"317","2018-06-26",36.93
"318","2018-06-27",35
"319","2018-06-28",37.139999
"320","2018-06-29",38.16
"321","2018-07-02",39.360001
"322","2018-07-03",39.299999
"323","2018-07-05",39.849998
"324","2018-07-06",39.82
"325","2018-07-09",40.669998
"326","2018-07-10",39.830002
"327","2018-07-11",39.799999
"328","2018-07-12",40.93
"329","2018-07-13",42.110001
"330","2018-07-16",42.330002
"331","2018-07-17",42.57
"332","2018-07-18",42.849998
"333","2018-07-19",41.880001
"334","2018-07-20",43.150002
"335","2018-07-23",43.919998
"336","2018-07-24",42.52
"337","2018-07-25",43.75
"338","2018-07-26",44.02
"339","2018-07-27",41.950001
"340","2018-07-30",39.310001
"341","2018-07-31",38.990002
"342","2018-08-01",41.23
"343","2018-08-02",43.23
"344","2018-08-03",42.869999
"345","2018-08-06",44.720001
"346","2018-08-07",46.049999
"347","2018-08-08",47.799999
"348","2018-08-09",55.330002
"349","2018-08-10",55.029999
"350","2018-08-13",54.860001
"351","2018-08-14",55.09
"352","2018-08-15",53.169998
"353","2018-08-16",54.439999
"354","2018-08-17",54.639999
"355","2018-08-20",54.82
"356","2018-08-21",54.529999
"357","2018-08-22",54.259998
"358","2018-08-23",54.93
"359","2018-08-24",56.419998
"360","2018-08-27",56.029999
"361","2018-08-28",56.259998
"362","2018-08-29",56.639999
"363","2018-08-30",56.650002
"364","2018-08-31",58.049999
"365","2018-09-04",59.57
"366","2018-09-05",57.580002
"367","2018-09-06",59.220001
"368","2018-09-07",60
"369","2018-09-10",61.330002
"370","2018-09-11",61.970001
"371","2018-09-12",61.740002
"372","2018-09-13",60.650002
"373","2018-09-14",60.549999
"374","2018-09-17",56.799999
"375","2018-09-18",58.75
"376","2018-09-19",57.43
"377","2018-09-20",58.209999
"378","2018-09-21",58.98
"379","2018-09-24",60.52
"380","2018-09-25",61.759998
"381","2018-09-26",60.650002
"382","2018-09-27",59.310001
"383","2018-09-28",57.209999
"384","2018-10-01",56.77
"385","2018-10-02",54.939999
"386","2018-10-03",55.619999
"387","2018-10-04",55
"388","2018-10-05",53.400002
"389","2018-10-08",52.080002
"390","2018-10-09",51.860001
"391","2018-10-10",49.049999
"392","2018-10-11",45.34
"393","2018-10-12",46.93
"394","2018-10-15",46.549999
"395","2018-10-16",50.220001
"396","2018-10-17",49.93
"397","2018-10-18",47.349998
"398","2018-10-19",43.169998
"399","2018-10-22",44.360001
"400","2018-10-23",44.790001
"401","2018-10-24",42.810001
"402","2018-10-25",46.509998
"403","2018-10-26",44.880001
"404","2018-10-29",44.23
"405","2018-10-30",48.48
"406","2018-10-31",52.990002
"407","2018-11-01",54.310001
"408","2018-11-02",52.610001
"409","2018-11-05",52.970001
"410","2018-11-06",53.16
"411","2018-11-07",58.639999
"412","2018-11-08",58.290001
"413","2018-11-09",57.880001
"414","2018-11-12",55.59
"415","2018-11-13",56.07
"416","2018-11-14",57.759998
"417","2018-11-15",60.610001
"418","2018-11-16",60.34
"419","2018-11-19",52.43
"420","2018-11-20",50.689999
"421","2018-11-21",52.41
"422","2018-11-23",53.849998
"423","2018-11-26",56.5
"424","2018-11-27",54.200001
"425","2018-11-28",56.650002
"426","2018-11-29",58.360001
"427","2018-11-30",60.18
"428","2018-12-03",61
"429","2018-12-04",58.57
"430","2018-12-06",59.849998
"431","2018-12-07",59.389999
"432","2018-12-10",61.419998
"433","2018-12-11",61.59
"434","2018-12-12",62.240002
"435","2018-12-13",62.740002
"436","2018-12-14",64.419998
"437","2018-12-17",57.790001
"438","2018-12-18",60.869999
"439","2018-12-19",61.009998
"440","2018-12-20",53.650002
"441","2018-12-21",49.880001
"442","2018-12-24",50.990002
"443","2018-12-26",57.48
"444","2018-12-27",59.599998
"445","2018-12-28",58.400002
"446","2018-12-31",59.470001
"447","2019-01-02",58.52
"448","2019-01-03",57.330002
"449","2019-01-04",62.380001
"450","2019-01-07",67.639999
"451","2019-01-08",65.980003
"452","2019-01-09",65.559998
"453","2019-01-10",68.489998
"454","2019-01-11",69.080002
"455","2019-01-14",64.980003
"456","2019-01-15",69.019997
"457","2019-01-16",68.32
"458","2019-01-17",70.809998
"459","2019-01-18",73.519997
"460","2019-01-22",71.980003
"461","2019-01-23",71.209999
"462","2019-01-24",70.489998
"463","2019-01-25",69.900002
"464","2019-01-28",70.029999
"465","2019-01-29",68.260002
"466","2019-01-30",70.629997
"467","2019-01-31",71.150002
"468","2019-02-01",70.480003
"469","2019-02-04",69.559998
"470","2019-02-05",70.07
"471","2019-02-06",68.239998
"472","2019-02-07",67.68
"473","2019-02-08",69.889999
"474","2019-02-11",68.300003
"475","2019-02-12",70.559998
"476","2019-02-13",70.209999
"477","2019-02-14",70.959999
"478","2019-02-15",71.910004
"479","2019-02-19",71.339996
"480","2019-02-20",72.699997
"481","2019-02-21",71.940002
"482","2019-02-22",73.639999
"483","2019-02-25",74.120003
"484","2019-02-26",77
"485","2019-02-27",79.360001
"486","2019-02-28",76.309998
"487","2019-03-01",74
"488","2019-03-04",68.260002
"489","2019-03-05",67.019997
"490","2019-03-06",67.599998
"491","2019-03-07",71.790001
"492","2019-03-08",72
"493","2019-03-11",75.169998
"494","2019-03-12",76.059998
"495","2019-03-13",75.5
"496","2019-03-14",75.370003
"497","2019-03-15",74.370003
"498","2019-03-18",76.019997
"499","2019-03-19",77.870003
"500","2019-03-20",81
"501","2019-03-21",85.669998
"502","2019-03-22",81.970001
"503","2019-03-25",83.089996
"504","2019-03-26",81.480003
"505","2019-03-27",82.080002
"506","2019-03-28",83.849998
"507","2019-03-29",83.870003
"508","2019-04-01",84.419998
"509","2019-04-02",84.760002
"510","2019-04-03",85.019997
"511","2019-04-04",81.809998
"512","2019-04-05",81.199997
"513","2019-04-08",81.209999
"514","2019-04-09",80.660004
"515","2019-04-10",81.540001
"516","2019-04-11",81.790001
"517","2019-04-12",83.379997
"518","2019-04-15",84.440002
"519","2019-04-16",82.870003
"520","2019-04-17",82.209999
"521","2019-04-18",80.870003
"522","2019-04-22",83.650002
"523","2019-04-23",83.57
"524","2019-04-24",86.43
"525","2019-04-25",85.559998
"526","2019-04-26",86.760002
"527","2019-04-29",88.290001
"528","2019-04-30",88.639999
"529","2019-05-01",87.510002
"530","2019-05-02",95.459999
"531","2019-05-03",98.370003
"532","2019-05-06",92.360001
"533","2019-05-07",90.050003
"534","2019-05-08",87.480003
"535","2019-05-09",88.849998
"536","2019-05-10",88.510002
"537","2019-05-13",83.809998
"538","2019-05-14",87.970001
"539","2019-05-15",88.040001
"540","2019-05-16",90.199997
"541","2019-05-17",88.400002
"542","2019-05-20",88.110001
"543","2019-05-21",89.739998
"544","2019-05-22",89.199997
"545","2019-05-23",85.029999
"546","2019-05-24",86.290001
"547","2019-05-28",89.239998
"548","2019-05-29",88.110001
"549","2019-05-30",87.93
"550","2019-05-31",86.860001
"551","2019-06-03",81.870003
"552","2019-06-04",85.419998
"553","2019-06-05",86.669998
"554","2019-06-06",91.220001
"555","2019-06-07",95.150002
"556","2019-06-10",97.809998
"557","2019-06-11",95.779999
"558","2019-06-12",104.459999
"559","2019-06-13",102.129997
"560","2019-06-14",104.110001
"561","2019-06-17",106.639999
"562","2019-06-18",106.360001
"563","2019-06-19",109.050003
"564","2019-06-20",109.980003
"565","2019-06-21",108.019997
"566","2019-06-24",106.209999
"567","2019-06-25",104.120003
"568","2019-06-26",105.519997
"569","2019-06-27",107.529999
"570","2019-06-28",109.120003
"571","2019-07-01",108.419998
"572","2019-07-02",111.440002
"573","2019-07-03",115.309998
"574","2019-07-05",115.980003
"575","2019-07-08",116.760002
"576","2019-07-09",117.449997
"577","2019-07-10",117.32
"578","2019-07-11",114.510002
"579","2019-07-12",115
"580","2019-07-15",116.779999
"581","2019-07-16",114.540001
"582","2019-07-17",117.209999
"583","2019-07-18",116
"584","2019-07-19",117.25
"585","2019-07-22",117.779999
"586","2019-07-23",116.400002
"587","2019-07-24",120.610001
"588","2019-07-25",121.370003
"589","2019-07-26",121.519997
"590","2019-07-29",120
"591","2019-07-30",119.599998
"592","2019-07-31",117.540001
"593","2019-08-01",131.570007
"594","2019-08-02",130.160004
"595","2019-08-05",125.650002
"596","2019-08-06",125.349998
"597","2019-08-07",126.239998
"598","2019-08-08",132.860001
"599","2019-08-09",131.089996
"600","2019-08-12",131.080002
"601","2019-08-13",135.330002
"602","2019-08-14",131.929993
"603","2019-08-15",131.25
"604","2019-08-16",133.770004
"605","2019-08-19",132.229996
"606","2019-08-20",135.699997
"607","2019-08-21",142.649994
"608","2019-08-22",142.300003
"609","2019-08-23",139.029999
"610","2019-08-26",139.940002
"611","2019-08-27",142.100006
"612","2019-08-28",141.919998
"613","2019-08-29",143.970001
"614","2019-08-30",142.449997
"615","2019-09-03",142.889999
"616","2019-09-04",145.119995
"617","2019-09-05",147.190002
"618","2019-09-06",142.070007
"619","2019-09-09",120.480003
"620","2019-09-10",115.949997
"621","2019-09-11",114.849998
"622","2019-09-12",114
"623","2019-09-13",112.169998
"624","2019-09-16",113.889999
"625","2019-09-17",117.330002
"626","2019-09-18",116.43
"627","2019-09-19",117.239998
"628","2019-09-20",117.959999
"629","2019-09-23",118.230003
"630","2019-09-24",112.849998
"631","2019-09-25",110.199997
"632","2019-09-26",111.040001
"633","2019-09-27",106.18
"634","2019-09-30",107.43
"635","2019-10-01",106.970001
"636","2019-10-02",104.099998
"637","2019-10-03",110.910004
"638","2019-10-04",110.690002
"639","2019-10-07",115.75
"640","2019-10-08",107.699997
"641","2019-10-09",109.019997
"642","2019-10-10",109.779999
"643","2019-10-11",111.559998
"644","2019-10-14",114.050003
"645","2019-10-15",112.230003
"646","2019-10-16",103.169998
"647","2019-10-17",102.660004
"648","2019-10-18",95.400002
"649","2019-10-21",92.870003
"650","2019-10-22",87.419998
"651","2019-10-23",89.330002
"652","2019-10-24",92.559998
"653","2019-10-25",93.269997
"654","2019-10-28",93.940002
"655","2019-10-29",92.389999
"656","2019-10-30",96.949997
"657","2019-10-31",91.5
"658","2019-11-01",99.279999
"659","2019-11-04",95.309998
"660","2019-11-05",93.449997
"661","2019-11-06",93.230003
"662","2019-11-07",91.660004
"663","2019-11-08",93
"664","2019-11-11",94.050003
"665","2019-11-12",94.5
"666","2019-11-13",93.459999
"667","2019-11-14",94.230003
"668","2019-11-15",97.419998
"669","2019-11-18",98.43
"670","2019-11-19",104.230003
"671","2019-11-20",106.480003
"672","2019-11-21",103.239998
"673","2019-11-22",105.360001
"674","2019-11-25",107.269997
"675","2019-11-26",110.839996
"676","2019-11-27",111.190002
"677","2019-11-29",113.529999
"678","2019-12-02",107.830002
"679","2019-12-03",108.669998
"680","2019-12-04",110.93
"681","2019-12-05",111.470001
"682","2019-12-06",108.099998
"683","2019-12-09",108.010002
"684","2019-12-10",107.610001
"685","2019-12-11",98.410004
"686","2019-12-12",94.629997
"687","2019-12-13",95.529999
"688","2019-12-16",99.110001
"689","2019-12-17",97.400002
"690","2019-12-18",100
"691","2019-12-19",100.209999
"692","2019-12-20",100.790001
"693","2019-12-23",102.879997
"694","2019-12-24",102.57
"695","2019-12-26",103.449997
"696","2019-12-27",102.839996
"697","2019-12-30",99.129997
"698","2019-12-31",100.07
"699","2020-01-02",105
"700","2020-01-03",106.830002
"701","2020-01-06",108.690002
"702","2020-01-07",112.010002
"703","2020-01-08",115.139999
"704","2020-01-09",119.110001
"705","2020-01-10",119.889999
"706","2020-01-13",120.910004
"707","2020-01-14",120.370003
"708","2020-01-15",123.599998
"709","2020-01-16",126.010002
"710","2020-01-17",126.07
"711","2020-01-21",126.220001
"712","2020-01-22",131.75
"713","2020-01-23",133.149994
"714","2020-01-24",134.679993
"715","2020-01-27",134.550003
"716","2020-01-28",139.410004
"717","2020-01-29",141.410004
"718","2020-01-30",143.580002
"719","2020-01-31",139.470001
"720","2020-02-03",139.570007
"721","2020-02-04",144.919998
"722","2020-02-05",135.210007
"723","2020-02-06",136.240005
"724","2020-02-07",137.679993
"725","2020-02-10",142.940002
"726","2020-02-11",142.330002
"727","2020-02-12",146.520004
"728","2020-02-13",144.300003
"729","2020-02-14",158
"730","2020-02-18",156.639999
"731","2020-02-19",153.259995
"732","2020-02-20",147.080002
"733","2020-02-21",137.770004
"734","2020-02-24",133.639999
"735","2020-02-25",132.690002
"736","2020-02-26",136.779999
"737","2020-02-27",132.940002
"738","2020-02-28",139.619995
"739","2020-03-02",145.169998
"740","2020-03-03",141.740005
"741","2020-03-04",144.759995
"742","2020-03-05",149.679993
"743","2020-03-06",134.190002
"744","2020-03-09",110.510002
"745","2020-03-10",118.349998
"746","2020-03-11",108.540001
"747","2020-03-12",95.349998
"748","2020-03-13",103.190002
"749","2020-03-16",80.980003
"750","2020-03-17",84.879997
"751","2020-03-18",86.639999
"752","2020-03-19",98.230003
"753","2020-03-20",95.779999
"754","2020-03-23",92.709999
"755","2020-03-24",103.25
"756","2020-03-25",96.220001
"757","2020-03-26",101.050003
"758","2020-03-27",93.339996
"759","2020-03-30",95.900002
"760","2020-03-31",95.169998
"761","2020-04-01",88.559998
"762","2020-04-02",83.5
"763","2020-04-03",81.739998
"764","2020-04-06",89.900002
"765","2020-04-07",89.230003
"766","2020-04-08",96.940002
"767","2020-04-09",107.919998
"768","2020-04-13",109.300003
"769","2020-04-14",119.559998
"770","2020-04-15",118.510002
"771","2020-04-16",117.5
"772","2020-04-17",121.32
"773","2020-04-20",124.860001
"774","2020-04-21",111.230003
"775","2020-04-22",116.050003
"776","2020-04-23",111.889999
"777","2020-04-24",112.540001
"778","2020-04-27",114.019997
"779","2020-04-28",108.330002
"780","2020-04-29",113.349998
"781","2020-04-30",113.18
"782","2020-05-01",105.75
"783","2020-05-04",110.760002
"784","2020-05-05",116.059998
"785","2020-05-06",122.5
"786","2020-05-07",118.959999
"787","2020-05-08",130.649994
"788","2020-05-11",128.399994
"789","2020-05-12",127.279999
"790","2020-05-13",122.169998
"791","2020-05-14",125.5
"792","2020-05-15",129.949997
"793","2020-05-18",128.960007
"794","2020-05-19",137.529999
"795","2020-05-20",140.869995
"796","2020-05-21",142.720001
"797","2020-05-22",148.600006
"798","2020-05-26",143.350006
"799","2020-05-27",136.039993
"800","2020-05-28",139.830002
"801","2020-05-29",143.940002
"802","2020-06-01",146.059998
"803","2020-06-02",143.990005
"804","2020-06-03",142.690002
"805","2020-06-04",135.759995
"806","2020-06-05",136.610001
"807","2020-06-08",143.059998
"808","2020-06-09",139.119995
"809","2020-06-10",146.100006
"810","2020-06-11",137.199997
"811","2020-06-12",141.130005
"812","2020-06-15",142.940002
"813","2020-06-16",145.690002
"814","2020-06-17",150.990005
"815","2020-06-18",160.779999
"816","2020-06-19",163.559998
"817","2020-06-22",166.639999
"818","2020-06-23",163.509995
"819","2020-06-24",158.289993
"820","2020-06-25",164.25
"821","2020-06-26",162.419998
"822","2020-06-29",160.490005
"823","2020-06-30",164.279999
"824","2020-07-01",175.220001
"825","2020-07-02",173.919998
"826","2020-07-06",171.669998
"827","2020-07-07",173.610001
"828","2020-07-08",179.690002
"829","2020-07-09",181.979996
"830","2020-07-10",178.020004
"831","2020-07-13",161.240005
"832","2020-07-14",165.139999
"833","2020-07-15",162.449997
"834","2020-07-16",158.679993
"835","2020-07-17",161.809998
"836","2020-07-20",171.589996
"837","2020-07-21",168.509995
"838","2020-07-22",168.160004
"839","2020-07-23",163.360001
"840","2020-07-24",162.600006
"841","2020-07-27",166.710007
"842","2020-07-28",165.110001
"843","2020-07-29",172.270004
"844","2020-07-30",173.490005
"845","2020-07-31",175.490005
"846","2020-08-03",177.570007
"847","2020-08-04",176.279999
"848","2020-08-05",178.660004
"849","2020-08-06",169
"850","2020-08-07",121.379997
"851","2020-08-10",109.230003
"852","2020-08-11",110.739998
"853","2020-08-12",107.790001
"854","2020-08-13",110.339996
"855","2020-08-14",109.900002
"856","2020-08-17",114.669998
"857","2020-08-18",113.730003
"858","2020-08-19",110.489998
"859","2020-08-20",113.779999
"860","2020-08-21",111.82
"861","2020-08-24",109.959999
"862","2020-08-25",109.029999
"863","2020-08-26",119.57
"864","2020-08-27",125.07
"865","2020-08-28",120.989998
"866","2020-08-31",120.830002
"867","2020-09-01",121.849998
"868","2020-09-02",125.949997
"869","2020-09-03",116.989998
"870","2020-09-04",111.57
"871","2020-09-08",110.190002
"872","2020-09-09",112.160004
"873","2020-09-10",109.199997
"874","2020-09-11",107.290001
"875","2020-09-14",106.089996
"876","2020-09-15",110.809998
"877","2020-09-16",108.489998
"878","2020-09-17",107.190002
"879","2020-09-18",107.93
"880","2020-09-21",110.309998
"881","2020-09-22",110.540001
"882","2020-09-23",105.709999
"883","2020-09-24",106.540001
"884","2020-09-25",111.900002
"885","2020-09-28",113.690002
"886","2020-09-29",113.800003
"887","2020-09-30",113.550003
"888","2020-10-01",117.589996
"889","2020-10-02",113.089996
"890","2020-10-05",113.879997
"891","2020-10-06",145.960007
"892","2020-10-07",143.679993
"893","2020-10-08",146.919998
"894","2020-10-09",151.970001
"895","2020-10-12",147.360001
"896","2020-10-13",143.960007
"897","2020-10-14",141.710007
"898","2020-10-15",139.190002
"899","2020-10-16",140.139999
"900","2020-10-19",140.380005
"901","2020-10-20",139.529999
"902","2020-10-21",137.220001
"903","2020-10-22",136.300003
"904","2020-10-23",138.820007
"905","2020-10-26",137.589996
"906","2020-10-27",142.839996
"907","2020-10-28",136.070007
"908","2020-10-29",134.449997
"909","2020-10-30",125.349998
"910","2020-11-02",122.25
"911","2020-11-03",128.199997
"912","2020-11-04",135.669998
"913","2020-11-05",144.669998
"914","2020-11-06",115.419998
"915","2020-11-09",115.209999
"916","2020-11-10",109.900002
"917","2020-11-11",115.160004
"918","2020-11-12",113.389999
"919","2020-11-13",110.970001
"920","2020-11-16",109.519997
"921","2020-11-17",113.440002
"922","2020-11-18",112.190002
"923","2020-11-19",115.279999
"924","2020-11-20",117
"925","2020-11-23",113.080002
"926","2020-11-24",112
"927","2020-11-25",117.379997
"928","2020-11-27",119.449997
