"","date","TWLO"
"76","2016-10-10",52.02
"77","2016-10-11",52.439999
"78","2016-10-12",50.799999
"79","2016-10-13",47.240002
"80","2016-10-14",46.110001
"81","2016-10-17",44.450001
"82","2016-10-18",47.77
"83","2016-10-19",46.509998
"84","2016-10-20",44.139999
"85","2016-10-21",41.060001
"86","2016-10-24",40.73
"87","2016-10-25",38.599998
"88","2016-10-26",39.240002
"89","2016-10-27",37.259998
"90","2016-10-28",35.419998
"91","2016-10-31",34.119999
"92","2016-11-01",35.880001
"93","2016-11-02",34.150002
"94","2016-11-03",32.599998
"95","2016-11-04",31.57
"96","2016-11-07",30.52
"97","2016-11-08",31.41
"98","2016-11-09",31.809999
"99","2016-11-10",31.5
"100","2016-11-11",31.559999
"101","2016-11-14",31.389999
"102","2016-11-15",34.73
"103","2016-11-16",37.049999
"104","2016-11-17",35.209999
"105","2016-11-18",36.880001
"106","2016-11-21",36.799999
"107","2016-11-22",37.389999
"108","2016-11-23",35.68
"109","2016-11-25",35.07
"110","2016-11-28",33.849998
"111","2016-11-29",33.610001
"112","2016-11-30",33.919998
"113","2016-12-01",31.870001
"114","2016-12-02",30.379999
"115","2016-12-05",30.73
"116","2016-12-06",32.139999
"117","2016-12-07",31.02
"118","2016-12-08",30.6
"119","2016-12-09",29.34
"120","2016-12-12",29.23
"121","2016-12-13",29.27
"122","2016-12-14",29.51
"123","2016-12-15",29.65
"124","2016-12-16",29.25
"125","2016-12-19",29.15
"126","2016-12-20",29.92
"127","2016-12-21",34.59
"128","2016-12-22",31.709999
"129","2016-12-23",32.220001
"130","2016-12-27",32.610001
"131","2016-12-28",30.209999
"132","2016-12-29",29.27
"133","2016-12-30",28.85
"134","2017-01-03",26.5
"135","2017-01-04",27.51
"136","2017-01-05",28.1
"137","2017-01-06",27.629999
"138","2017-01-09",28.1
"139","2017-01-10",27.790001
"140","2017-01-11",27.940001
"141","2017-01-12",27.879999
"142","2017-01-13",27.959999
"143","2017-01-17",27.85
"144","2017-01-18",27.59
"145","2017-01-19",28.559999
"146","2017-01-20",28.379999
"147","2017-01-23",28.5
"148","2017-01-24",28.73
"149","2017-01-25",29.049999
"150","2017-01-26",29.85
"151","2017-01-27",29.440001
"152","2017-01-30",29.01
"153","2017-01-31",28.83
"154","2017-02-01",30.049999
"155","2017-02-02",30.1
"156","2017-02-03",31.370001
"157","2017-02-06",31.82
"158","2017-02-07",30.959999
"159","2017-02-08",31.440001
"160","2017-02-09",32.810001
"161","2017-02-10",31.959999
"162","2017-02-13",34.900002
"163","2017-02-14",33.650002
"164","2017-02-15",33.419998
"165","2017-02-16",33.169998
"166","2017-02-17",32.349998
"167","2017-02-21",31.959999
"168","2017-02-22",32.16
"169","2017-02-23",31.67
"170","2017-02-24",32.259998
"171","2017-02-27",32.639999
"172","2017-02-28",31.719999
"173","2017-03-01",32.32
"174","2017-03-02",31.030001
"175","2017-03-03",29.809999
"176","2017-03-06",30.889999
"177","2017-03-07",30.74
"178","2017-03-08",31.08
"179","2017-03-09",31.32
"180","2017-03-10",31.23
"181","2017-03-13",32.07
"182","2017-03-14",31.07
"183","2017-03-15",31.299999
"184","2017-03-16",31.41
"185","2017-03-17",31.030001
"186","2017-03-20",31.200001
"187","2017-03-21",29.6
"188","2017-03-22",29.17
"189","2017-03-23",29.049999
"190","2017-03-24",29.190001
"191","2017-03-27",29.629999
"192","2017-03-28",29.27
"193","2017-03-29",28.780001
"194","2017-03-30",28.620001
"195","2017-03-31",28.870001
"196","2017-04-03",28.690001
"197","2017-04-04",27.27
"198","2017-04-05",26.93
"199","2017-04-06",26.93
"200","2017-04-07",28.17
"201","2017-04-10",28.469999
"202","2017-04-11",29.35
"203","2017-04-12",29.559999
"204","2017-04-13",30.290001
"205","2017-04-17",30.799999
"206","2017-04-18",30.799999
"207","2017-04-19",31.76
"208","2017-04-20",31.629999
"209","2017-04-21",30.82
"210","2017-04-24",30.93
"211","2017-04-25",31.93
"212","2017-04-26",32.240002
"213","2017-04-27",32.84
"214","2017-04-28",33.049999
"215","2017-05-01",34.389999
"216","2017-05-02",33.939999
"217","2017-05-03",25.01
"218","2017-05-04",24.959999
"219","2017-05-05",23.969999
"220","2017-05-08",23.84
"221","2017-05-09",23.17
"222","2017-05-10",23.450001
"223","2017-05-11",23.299999
"224","2017-05-12",24
"225","2017-05-15",24.299999
"226","2017-05-16",24.879999
"227","2017-05-17",24.809999
"228","2017-05-18",24.370001
"229","2017-05-19",25.16
"230","2017-05-22",24.959999
"231","2017-05-23",25.559999
"232","2017-05-24",26.049999
"233","2017-05-25",25
"234","2017-05-26",25.01
"235","2017-05-30",24.5
"236","2017-05-31",24.309999
"237","2017-06-01",24.15
"238","2017-06-02",24.85
"239","2017-06-05",24.950001
"240","2017-06-06",25.540001
"241","2017-06-07",25.25
"242","2017-06-08",25.49
"243","2017-06-09",24.639999
"244","2017-06-12",24.77
"245","2017-06-13",25.49
"246","2017-06-14",25.709999
"247","2017-06-15",25.85
"248","2017-06-16",26.870001
"249","2017-06-19",28.370001
"250","2017-06-20",27.690001
"251","2017-06-21",28.32
"252","2017-06-22",28.75
"253","2017-06-23",29.709999
"254","2017-06-26",28.940001
"255","2017-06-27",28.6
"256","2017-06-28",29.5
"257","2017-06-29",29
"258","2017-06-30",29.110001
"259","2017-07-03",28.969999
"260","2017-07-05",29.07
"261","2017-07-06",28.309999
"262","2017-07-07",28.43
"263","2017-07-10",28.75
"264","2017-07-11",29.32
"265","2017-07-12",29.459999
"266","2017-07-13",29.48
"267","2017-07-14",29.23
"268","2017-07-17",30.450001
"269","2017-07-18",30.41
"270","2017-07-19",31.49
"271","2017-07-20",31.059999
"272","2017-07-21",30.93
"273","2017-07-24",30.99
"274","2017-07-25",31.4
"275","2017-07-26",31.5
"276","2017-07-27",30.15
"277","2017-07-28",29.91
"278","2017-07-31",29.17
"279","2017-08-01",28.99
"280","2017-08-02",28.4
"281","2017-08-03",28.85
"282","2017-08-04",29.209999
"283","2017-08-07",30.530001
"284","2017-08-08",33.580002
"285","2017-08-09",33
"286","2017-08-10",30.280001
"287","2017-08-11",31.379999
"288","2017-08-14",31.41
"289","2017-08-15",31
"290","2017-08-16",31.059999
"291","2017-08-17",30.32
"292","2017-08-18",29.91
"293","2017-08-21",29.209999
"294","2017-08-22",29.049999
"295","2017-08-23",28.98
"296","2017-08-24",29.32
"297","2017-08-25",28.93
"298","2017-08-28",28.59
"299","2017-08-29",28.99
"300","2017-08-30",29.23
"301","2017-08-31",29.280001
"302","2017-09-01",28.959999
"303","2017-09-05",29.35
"304","2017-09-06",29.879999
"305","2017-09-07",29.73
"306","2017-09-08",29.77
"307","2017-09-11",30.65
"308","2017-09-12",30.23
"309","2017-09-13",30.620001
"310","2017-09-14",31.040001
"311","2017-09-15",30.879999
"312","2017-09-18",31.139999
"313","2017-09-19",31.040001
"314","2017-09-20",30.51
"315","2017-09-21",30.5
"316","2017-09-22",30.83
"317","2017-09-25",29.469999
"318","2017-09-26",27.52
"319","2017-09-27",29.139999
"320","2017-09-28",29.68
"321","2017-09-29",29.85
"322","2017-10-02",30.870001
"323","2017-10-03",31.57
"324","2017-10-04",31.370001
"325","2017-10-05",32.16
"326","2017-10-06",32.349998
"327","2017-10-09",32.23
"328","2017-10-10",32.130001
"329","2017-10-11",32.669998
"330","2017-10-12",32.119999
"331","2017-10-13",32.580002
"332","2017-10-16",31.940001
"333","2017-10-17",31.74
"334","2017-10-18",31.610001
"335","2017-10-19",31.440001
"336","2017-10-20",32.619999
"337","2017-10-23",31.85
"338","2017-10-24",31.9
"339","2017-10-25",31.27
"340","2017-10-26",31.389999
"341","2017-10-27",31.99
"342","2017-10-30",31.879999
"343","2017-10-31",31.950001
"344","2017-11-01",31.51
"345","2017-11-02",30.34
"346","2017-11-03",30.24
"347","2017-11-06",29.879999
"348","2017-11-07",28.379999
"349","2017-11-08",27.83
"350","2017-11-09",25.93
"351","2017-11-10",25.549999
"352","2017-11-13",26.4
"353","2017-11-14",25.82
"354","2017-11-15",25.290001
"355","2017-11-16",26.110001
"356","2017-11-17",25.68
"357","2017-11-20",26.07
"358","2017-11-21",25.91
"359","2017-11-22",26.129999
"360","2017-11-24",26.290001
"361","2017-11-27",25.82
"362","2017-11-28",26.42
"363","2017-11-29",26.23
"364","2017-11-30",26.66
"365","2017-12-01",26.07
"366","2017-12-04",25.709999
"367","2017-12-05",24.99
"368","2017-12-06",24.07
"369","2017-12-07",24.799999
"370","2017-12-08",24.74
"371","2017-12-11",24.82
"372","2017-12-12",25.139999
"373","2017-12-13",25.33
"374","2017-12-14",25.17
"375","2017-12-15",25.379999
"376","2017-12-18",25.4
"377","2017-12-19",25.01
"378","2017-12-20",25.09
"379","2017-12-21",24.33
"380","2017-12-22",24.809999
"381","2017-12-26",24.719999
"382","2017-12-27",24.51
"383","2017-12-28",24.379999
"384","2017-12-29",23.6
"385","2018-01-02",25.1
"386","2018-01-03",25.690001
"387","2018-01-04",25.68
"388","2018-01-05",25.76
"389","2018-01-08",26.17
"390","2018-01-09",25.75
"391","2018-01-10",25.639999
"392","2018-01-11",26.030001
"393","2018-01-12",26.16
"394","2018-01-16",25.33
"395","2018-01-17",25.4
"396","2018-01-18",25.68
"397","2018-01-19",25.709999
"398","2018-01-22",26.24
"399","2018-01-23",26.629999
"400","2018-01-24",26.91
"401","2018-01-25",26.52
"402","2018-01-26",26.530001
"403","2018-01-29",26.389999
"404","2018-01-30",26.1
"405","2018-01-31",26.24
"406","2018-02-01",26.059999
"407","2018-02-02",25.549999
"408","2018-02-05",24.440001
"409","2018-02-06",24.639999
"410","2018-02-07",24.360001
"411","2018-02-08",23.91
"412","2018-02-09",24.52
"413","2018-02-12",25.790001
"414","2018-02-13",26.440001
"415","2018-02-14",30.719999
"416","2018-02-15",32.130001
"417","2018-02-16",33.09
"418","2018-02-20",33.009998
"419","2018-02-21",33.060001
"420","2018-02-22",32.439999
"421","2018-02-23",33.52
"422","2018-02-26",33.880001
"423","2018-02-27",34.439999
"424","2018-02-28",34.16
"425","2018-03-01",34.959999
"426","2018-03-02",37.330002
"427","2018-03-05",38.23
"428","2018-03-06",38.32
"429","2018-03-07",39.23
"430","2018-03-08",38.849998
"431","2018-03-09",39.509998
"432","2018-03-12",41.009998
"433","2018-03-13",39.57
"434","2018-03-14",40.790001
"435","2018-03-15",40.779999
"436","2018-03-16",41.02
"437","2018-03-19",40.310001
"438","2018-03-20",40.889999
"439","2018-03-21",41.299999
"440","2018-03-22",41.650002
"441","2018-03-23",39.93
"442","2018-03-26",42.060001
"443","2018-03-27",38.73
"444","2018-03-28",37.43
"445","2018-03-29",38.18
"446","2018-04-02",36.650002
"447","2018-04-03",37.32
"448","2018-04-04",38.290001
"449","2018-04-05",38.09
"450","2018-04-06",37.040001
"451","2018-04-09",36.869999
"452","2018-04-10",38.209999
"453","2018-04-11",38.970001
"454","2018-04-12",39.700001
"455","2018-04-13",39.209999
"456","2018-04-16",39.509998
"457","2018-04-17",41.169998
"458","2018-04-18",42.34
"459","2018-04-19",42.110001
"460","2018-04-20",41.220001
"461","2018-04-23",41.400002
"462","2018-04-24",40.619999
"463","2018-04-25",41.279999
"464","2018-04-26",42.389999
"465","2018-04-27",41.650002
"466","2018-04-30",42.209999
"467","2018-05-01",42.549999
"468","2018-05-02",43.220001
"469","2018-05-03",43.709999
"470","2018-05-04",43.5
"471","2018-05-07",44.09
"472","2018-05-08",44.349998
"473","2018-05-09",52.41
"474","2018-05-10",54.91
"475","2018-05-11",53.580002
"476","2018-05-14",52.52
"477","2018-05-15",53.130001
"478","2018-05-16",53.720001
"479","2018-05-17",53.73
"480","2018-05-18",55.139999
"481","2018-05-21",55.240002
"482","2018-05-22",53.93
"483","2018-05-23",52.540001
"484","2018-05-24",53.220001
"485","2018-05-25",53.25
"486","2018-05-29",53.970001
"487","2018-05-30",54.029999
"488","2018-05-31",53.970001
"489","2018-06-01",57.48
"490","2018-06-04",57.470001
"491","2018-06-05",57.48
"492","2018-06-06",58.720001
"493","2018-06-07",56.400002
"494","2018-06-08",58.060001
"495","2018-06-11",58.119999
"496","2018-06-12",59.970001
"497","2018-06-13",59.560001
"498","2018-06-14",59
"499","2018-06-15",59.950001
"500","2018-06-18",61.610001
"501","2018-06-19",59.799999
"502","2018-06-20",59.52
"503","2018-06-21",56.959999
"504","2018-06-22",55.25
"505","2018-06-25",54.470001
"506","2018-06-26",57.299999
"507","2018-06-27",54.299999
"508","2018-06-28",55.84
"509","2018-06-29",56.02
"510","2018-07-02",56.849998
"511","2018-07-03",56.169998
"512","2018-07-05",57
"513","2018-07-06",58.470001
"514","2018-07-09",58.790001
"515","2018-07-10",58.689999
"516","2018-07-11",58.73
"517","2018-07-12",61.400002
"518","2018-07-13",61.139999
"519","2018-07-16",61.139999
"520","2018-07-17",65
"521","2018-07-18",63.959999
"522","2018-07-19",62.880001
"523","2018-07-20",62.66
"524","2018-07-23",63.91
"525","2018-07-24",62.060001
"526","2018-07-25",64.139999
"527","2018-07-26",64.029999
"528","2018-07-27",60.709999
"529","2018-07-30",58
"530","2018-07-31",57.889999
"531","2018-08-01",59.299999
"532","2018-08-02",62.25
"533","2018-08-03",62
"534","2018-08-06",63.27
"535","2018-08-07",75.099998
"536","2018-08-08",73.870003
"537","2018-08-09",77.919998
"538","2018-08-10",77.489998
"539","2018-08-13",74.169998
"540","2018-08-14",76.75
"541","2018-08-15",74.629997
"542","2018-08-16",75.699997
"543","2018-08-17",77.489998
"544","2018-08-20",78.050003
"545","2018-08-21",75.790001
"546","2018-08-22",76.440002
"547","2018-08-23",80.550003
"548","2018-08-24",81.160004
"549","2018-08-27",80.309998
"550","2018-08-28",80.220001
"551","2018-08-29",80.989998
"552","2018-08-30",79.989998
"553","2018-08-31",80.660004
"554","2018-09-04",87.110001
"555","2018-09-05",81.709999
"556","2018-09-06",80.5
"557","2018-09-07",82.32
"558","2018-09-10",84.309998
"559","2018-09-11",85.290001
"560","2018-09-12",85.010002
"561","2018-09-13",85.309998
"562","2018-09-14",87.279999
"563","2018-09-17",84.410004
"564","2018-09-18",85.379997
"565","2018-09-19",82.870003
"566","2018-09-20",84.830002
"567","2018-09-21",83.730003
"568","2018-09-24",83.360001
"569","2018-09-25",87.699997
"570","2018-09-26",84.790001
"571","2018-09-27",85.720001
"572","2018-09-28",86.279999
"573","2018-10-01",83.75
"574","2018-10-02",79.57
"575","2018-10-03",80.900002
"576","2018-10-04",78.089996
"577","2018-10-05",76.620003
"578","2018-10-08",74.089996
"579","2018-10-09",74.330002
"580","2018-10-10",68.019997
"581","2018-10-11",69.290001
"582","2018-10-12",75
"583","2018-10-15",76.129997
"584","2018-10-16",75.919998
"585","2018-10-17",74.010002
"586","2018-10-18",71.730003
"587","2018-10-19",66.410004
"588","2018-10-22",69.230003
"589","2018-10-23",69.68
"590","2018-10-24",63.98
"591","2018-10-25",67.349998
"592","2018-10-26",65.849998
"593","2018-10-29",65.980003
"594","2018-10-30",69.839996
"595","2018-10-31",75.220001
"596","2018-11-01",76.629997
"597","2018-11-02",74.32
"598","2018-11-05",71.769997
"599","2018-11-06",71.019997
"600","2018-11-07",96.190002
"601","2018-11-08",91.949997
"602","2018-11-09",92.230003
"603","2018-11-12",83.339996
"604","2018-11-13",85.099998
"605","2018-11-14",83.959999
"606","2018-11-15",89.779999
"607","2018-11-16",89.169998
"608","2018-11-19",76.900002
"609","2018-11-20",75.889999
"610","2018-11-21",76.959999
"611","2018-11-23",80.620003
"612","2018-11-26",87.410004
"613","2018-11-27",86.519997
"614","2018-11-28",91.809998
"615","2018-11-29",92.480003
"616","2018-11-30",94.489998
"617","2018-12-03",95.620003
"618","2018-12-04",89.699997
"619","2018-12-06",96.190002
"620","2018-12-07",89.330002
"621","2018-12-10",91.839996
"622","2018-12-11",92.720001
"623","2018-12-12",96.669998
"624","2018-12-13",95.970001
"625","2018-12-14",91.620003
"626","2018-12-17",87.449997
"627","2018-12-18",85.290001
"628","2018-12-19",85.699997
"629","2018-12-20",80.480003
"630","2018-12-21",76.150002
"631","2018-12-24",75.589996
"632","2018-12-26",85.389999
"633","2018-12-27",87.379997
"634","2018-12-28",86.019997
"635","2018-12-31",89.300003
"636","2019-01-02",86.970001
"637","2019-01-03",81.25
"638","2019-01-04",88.550003
"639","2019-01-07",96.980003
"640","2019-01-08",97.599998
"641","2019-01-09",96.410004
"642","2019-01-10",96.199997
"643","2019-01-11",96.830002
"644","2019-01-14",97.760002
"645","2019-01-15",100.449997
"646","2019-01-16",99.970001
"647","2019-01-17",102.110001
"648","2019-01-18",105.32
"649","2019-01-22",99.519997
"650","2019-01-23",100.400002
"651","2019-01-24",101.550003
"652","2019-01-25",104.18
"653","2019-01-28",102.160004
"654","2019-01-29",99.300003
"655","2019-01-30",103.82
"656","2019-01-31",111.32
"657","2019-02-01",112.879997
"658","2019-02-04",113.379997
"659","2019-02-05",113.889999
"660","2019-02-06",113.339996
"661","2019-02-07",110.120003
"662","2019-02-08",114.779999
"663","2019-02-11",115.75
"664","2019-02-12",115.290001
"665","2019-02-13",106.870003
"666","2019-02-14",107.269997
"667","2019-02-15",106.849998
"668","2019-02-19",112.57
"669","2019-02-20",116.300003
"670","2019-02-21",113.160004
"671","2019-02-22",116.550003
"672","2019-02-25",118.269997
"673","2019-02-26",116.919998
"674","2019-02-27",119.459999
"675","2019-02-28",121.690002
"676","2019-03-01",123.529999
"677","2019-03-04",116.099998
"678","2019-03-05",115.18
"679","2019-03-06",114.629997
"680","2019-03-07",115.5
"681","2019-03-08",116.800003
"682","2019-03-11",122.089996
"683","2019-03-12",125.699997
"684","2019-03-13",126.779999
"685","2019-03-14",130
"686","2019-03-15",129.410004
"687","2019-03-18",129.350006
"688","2019-03-19",130.380005
"689","2019-03-20",130.649994
"690","2019-03-21",135.660004
"691","2019-03-22",129.529999
"692","2019-03-25",131.550003
"693","2019-03-26",131.869995
"694","2019-03-27",126.480003
"695","2019-03-28",125.730003
"696","2019-03-29",129.179993
"697","2019-04-01",127.669998
"698","2019-04-02",129.789993
"699","2019-04-03",129.380005
"700","2019-04-04",122.370003
"701","2019-04-05",122.419998
"702","2019-04-08",122.120003
"703","2019-04-09",122.699997
"704","2019-04-10",125.220001
"705","2019-04-11",125.699997
"706","2019-04-12",125.720001
"707","2019-04-15",127.190002
"708","2019-04-16",126.559998
"709","2019-04-17",123.080002
"710","2019-04-18",122.129997
"711","2019-04-22",127.959999
"712","2019-04-23",129.270004
"713","2019-04-24",129.990005
"714","2019-04-25",132.25
"715","2019-04-26",134.919998
"716","2019-04-29",135.990005
"717","2019-04-30",137.139999
"718","2019-05-01",128.570007
"719","2019-05-02",131.940002
"720","2019-05-03",130.869995
"721","2019-05-06",131.800003
"722","2019-05-07",129.580002
"723","2019-05-08",131.660004
"724","2019-05-09",133.130005
"725","2019-05-10",134.279999
"726","2019-05-13",123.389999
"727","2019-05-14",131.080002
"728","2019-05-15",135.449997
"729","2019-05-16",142.369995
"730","2019-05-17",140.490005
"731","2019-05-20",137.660004
"732","2019-05-21",137.710007
"733","2019-05-22",137.839996
"734","2019-05-23",132.960007
"735","2019-05-24",133.899994
"736","2019-05-28",132.949997
"737","2019-05-29",129.169998
"738","2019-05-30",126.93
"739","2019-05-31",131.990005
"740","2019-06-03",124.540001
"741","2019-06-04",128.389999
"742","2019-06-05",136.770004
"743","2019-06-06",139.630005
"744","2019-06-07",144.110001
"745","2019-06-10",143.619995
"746","2019-06-11",140.690002
"747","2019-06-12",143.089996
"748","2019-06-13",141.059998
"749","2019-06-14",140.169998
"750","2019-06-17",140.710007
"751","2019-06-18",142.289993
"752","2019-06-19",146.5
"753","2019-06-20",146.660004
"754","2019-06-21",144
"755","2019-06-24",138.410004
"756","2019-06-25",134.869995
"757","2019-06-26",134.179993
"758","2019-06-27",137.320007
"759","2019-06-28",136.350006
"760","2019-07-01",136.860001
"761","2019-07-02",137.5
"762","2019-07-03",139.210007
"763","2019-07-05",140.270004
"764","2019-07-08",144.729996
"765","2019-07-09",145.25
"766","2019-07-10",145.440002
"767","2019-07-11",144.259995
"768","2019-07-12",142.149994
"769","2019-07-15",145.399994
"770","2019-07-16",142.589996
"771","2019-07-17",145.860001
"772","2019-07-18",145.979996
"773","2019-07-19",145.619995
"774","2019-07-22",147.460007
"775","2019-07-23",145.570007
"776","2019-07-24",147.610001
"777","2019-07-25",147.759995
"778","2019-07-26",149.949997
"779","2019-07-29",141.5
"780","2019-07-30",140
"781","2019-07-31",139.110001
"782","2019-08-01",137.830002
"783","2019-08-02",133.699997
"784","2019-08-05",124.519997
"785","2019-08-06",125.57
"786","2019-08-07",123.900002
"787","2019-08-08",131.679993
"788","2019-08-09",133.720001
"789","2019-08-12",131.490005
"790","2019-08-13",132.050003
"791","2019-08-14",124.75
"792","2019-08-15",123.169998
"793","2019-08-16",124.760002
"794","2019-08-19",125.610001
"795","2019-08-20",126.860001
"796","2019-08-21",131.059998
"797","2019-08-22",130.5
"798","2019-08-23",127.959999
"799","2019-08-26",129.979996
"800","2019-08-27",131.479996
"801","2019-08-28",130.910004
"802","2019-08-29",132.050003
"803","2019-08-30",130.470001
"804","2019-09-03",129.699997
"805","2019-09-04",132.320007
"806","2019-09-05",129.729996
"807","2019-09-06",123.699997
"808","2019-09-09",111.879997
"809","2019-09-10",110.010002
"810","2019-09-11",109.720001
"811","2019-09-12",113.099998
"812","2019-09-13",109.589996
"813","2019-09-16",110.650002
"814","2019-09-17",112.32
"815","2019-09-18",112.550003
"816","2019-09-19",115.110001
"817","2019-09-20",114.220001
"818","2019-09-23",112.93
"819","2019-09-24",109.110001
"820","2019-09-25",110.43
"821","2019-09-26",110.900002
"822","2019-09-27",106.559998
"823","2019-09-30",109.959999
"824","2019-10-01",109.730003
"825","2019-10-02",106.610001
"826","2019-10-03",110.5
"827","2019-10-04",112.080002
"828","2019-10-07",112.910004
"829","2019-10-08",108.400002
"830","2019-10-09",111.029999
"831","2019-10-10",110.290001
"832","2019-10-11",114.339996
"833","2019-10-14",116.589996
"834","2019-10-15",115.209999
"835","2019-10-16",109.800003
"836","2019-10-17",110.050003
"837","2019-10-18",106.349998
"838","2019-10-21",105.540001
"839","2019-10-22",100.650002
"840","2019-10-23",100.5
"841","2019-10-24",105.629997
"842","2019-10-25",106.980003
"843","2019-10-28",106.400002
"844","2019-10-29",105.099998
"845","2019-10-30",107.699997
"846","2019-10-31",96.559998
"847","2019-11-01",97.059998
"848","2019-11-04",92.010002
"849","2019-11-05",91.330002
"850","2019-11-06",92.269997
"851","2019-11-07",91.059998
"852","2019-11-08",93.230003
"853","2019-11-11",96.169998
"854","2019-11-12",95.089996
"855","2019-11-13",98.339996
"856","2019-11-14",98.110001
"857","2019-11-15",99.540001
"858","2019-11-18",101.660004
"859","2019-11-19",103
"860","2019-11-20",103.739998
"861","2019-11-21",103.529999
"862","2019-11-22",104.290001
"863","2019-11-25",103.360001
"864","2019-11-26",102.589996
"865","2019-11-27",103
"866","2019-11-29",103.279999
"867","2019-12-02",97.650002
"868","2019-12-03",99.279999
"869","2019-12-04",98.93
"870","2019-12-05",97.540001
"871","2019-12-06",98.540001
"872","2019-12-09",98.989998
"873","2019-12-10",97.360001
"874","2019-12-11",96.230003
"875","2019-12-12",96.860001
"876","2019-12-13",97.980003
"877","2019-12-16",98.849998
"878","2019-12-17",97.589996
"879","2019-12-18",98.43
"880","2019-12-19",99.879997
"881","2019-12-20",100.260002
"882","2019-12-23",100.389999
"883","2019-12-24",100.550003
"884","2019-12-26",102.610001
"885","2019-12-27",100.43
"886","2019-12-30",97.790001
"887","2019-12-31",98.279999
"888","2020-01-02",103.150002
"889","2020-01-03",103.519997
"890","2020-01-06",107.459999
"891","2020-01-07",108.059998
"892","2020-01-08",109.389999
"893","2020-01-09",113.019997
"894","2020-01-10",115.739998
"895","2020-01-13",120.339996
"896","2020-01-14",119.019997
"897","2020-01-15",119.879997
"898","2020-01-16",119.580002
"899","2020-01-17",119.360001
"900","2020-01-21",119.080002
"901","2020-01-22",119.120003
"902","2020-01-23",120.800003
"903","2020-01-24",121.379997
"904","2020-01-27",120.550003
"905","2020-01-28",122.760002
"906","2020-01-29",123.800003
"907","2020-01-30",124.809998
"908","2020-01-31",124.339996
"909","2020-02-03",128.179993
"910","2020-02-04",131.899994
"911","2020-02-05",127.150002
"912","2020-02-06",117.870003
"913","2020-02-07",122.209999
"914","2020-02-10",125.709999
"915","2020-02-11",125.410004
"916","2020-02-12",125.919998
"917","2020-02-13",128.669998
"918","2020-02-14",127.739998
"919","2020-02-18",128.139999
"920","2020-02-19",128.059998
"921","2020-02-20",126.709999
"922","2020-02-21",123.269997
"923","2020-02-24",117.940002
"924","2020-02-25",112.309998
"925","2020-02-26",112.959999
"926","2020-02-27",110.910004
"927","2020-02-28",112.639999
"928","2020-03-02",111.480003
"929","2020-03-03",105.370003
"930","2020-03-04",104.879997
"931","2020-03-05",105.989998
"932","2020-03-06",101.769997
"933","2020-03-09",93.050003
"934","2020-03-10",92.610001
"935","2020-03-11",87.010002
"936","2020-03-12",78.339996
"937","2020-03-13",79.989998
"938","2020-03-16",71.699997
"939","2020-03-17",77.620003
"940","2020-03-18",74.089996
"941","2020-03-19",82.5
"942","2020-03-20",84.139999
"943","2020-03-23",89.739998
"944","2020-03-24",97.529999
"945","2020-03-25",96.830002
"946","2020-03-26",100.690002
"947","2020-03-27",96.629997
"948","2020-03-30",97
"949","2020-03-31",89.489998
"950","2020-04-01",84.93
"951","2020-04-02",83.32
"952","2020-04-03",80.690002
"953","2020-04-06",86.660004
