"","date","IMTE"
"267","2018-08-31",11.604
"268","2018-09-04",11.627
"269","2018-09-05",11.609
"270","2018-09-06",11.545
"271","2018-09-07",11.25
"272","2018-09-10",11.25
"273","2018-09-11",10.607
"274","2018-09-12",10.76
"275","2018-09-13",10.416
"276","2018-09-14",10.845
"277","2018-09-17",9.981
"278","2018-09-18",10.375
"279","2018-09-19",10.49
"280","2018-09-20",10.402
"281","2018-09-21",10.2
"282","2018-09-24",10.171
"283","2018-09-25",10
"284","2018-09-26",10
"285","2018-09-27",9.092
"286","2018-09-28",9
"287","2018-10-01",7.93
"288","2018-10-02",8.83
"289","2018-10-03",8.374
"290","2018-10-04",7.11
"291","2018-10-05",7.48
"292","2018-10-08",7.73
"293","2018-10-09",7.15
"294","2018-10-10",6.905
"295","2018-10-11",6.95
"296","2018-10-12",7
"297","2018-10-15",6.72
"298","2018-10-16",6.72
"299","2018-10-17",9.638
"300","2018-10-18",8.911
"301","2018-10-19",7.73
"302","2018-10-22",6.7
"303","2018-10-23",6.67
"304","2018-10-24",6.61
"305","2018-10-25",6.918
"306","2018-10-26",6.55
"307","2018-10-29",6.625
"308","2018-10-30",6.71
"309","2018-10-31",5.79
"310","2018-11-01",5.85
"311","2018-11-02",5.727
"312","2018-11-05",5.75
"313","2018-11-06",6.57
"314","2018-11-07",6.79
"315","2018-11-08",6.55
"316","2018-11-09",7.01
"317","2018-11-12",6.45
"318","2018-11-13",6.57
"319","2018-11-14",6.57
"320","2018-11-15",5.95
"321","2018-11-16",5.95
"322","2018-11-19",6.06
"323","2018-11-20",5.42
"324","2018-11-21",6.04
"325","2018-11-23",6.2
"326","2018-11-26",5.8
"327","2018-11-27",5.65
"328","2018-11-28",5.66
"329","2018-11-29",5.93
"330","2018-11-30",5.93
"331","2018-12-03",5.7
"332","2018-12-04",5.97
"333","2018-12-06",5.9
"334","2018-12-07",5.51
"335","2018-12-10",5.51
"336","2018-12-11",5.6
"337","2018-12-12",5.6
"338","2018-12-13",5.6
"339","2018-12-14",5.17
"340","2018-12-17",4.85
"341","2018-12-18",4.9
"342","2018-12-19",4.65
"343","2018-12-20",4.74
"344","2018-12-21",4.4
"345","2018-12-24",4.4
"346","2018-12-26",5.93
"347","2018-12-27",5.11
"348","2018-12-28",5.43
"349","2018-12-31",6.46
"350","2019-01-02",6.997
"351","2019-01-03",8.4
"352","2019-01-04",7.983
"353","2019-01-07",7.3
"354","2019-01-08",7.5
"355","2019-01-09",7.035
"356","2019-01-10",6.51
"357","2019-01-11",6.566
"358","2019-01-14",5.86
"359","2019-01-15",6.1
"360","2019-01-16",7.54
"361","2019-01-17",7.01
"362","2019-01-18",6.98
"363","2019-01-22",6.97
"364","2019-01-23",6.32
"365","2019-01-24",6.105
"366","2019-01-25",6.62
"367","2019-01-28",6.79
"368","2019-01-29",6.53
"369","2019-01-30",6.69
"370","2019-01-31",6.12
"371","2019-02-01",8.4
"372","2019-02-04",8.31
"373","2019-02-05",10
"374","2019-02-06",8.5
"375","2019-02-07",8.95
"376","2019-02-08",8.772
"377","2019-02-11",7.71
"378","2019-02-12",7.3
"379","2019-02-13",6.83
"380","2019-02-14",7.003
"381","2019-02-15",7.11
"382","2019-02-19",7.06
"383","2019-02-20",6.884
"384","2019-02-21",7.414
"385","2019-02-22",7.05
"386","2019-02-25",8.766
"387","2019-02-26",8.34
"388","2019-02-27",8.1
"389","2019-02-28",8.4
"390","2019-03-01",8.4
"391","2019-03-04",8.74
"392","2019-03-05",8.66
"393","2019-03-06",8.09
"394","2019-03-07",8.02
"395","2019-03-08",7.99
"396","2019-03-11",8.28
"397","2019-03-12",8.95
"398","2019-03-13",8.8
"399","2019-03-14",8.8
"400","2019-03-15",9.5
"401","2019-03-18",9.48
"402","2019-03-19",9.01
"403","2019-03-20",9.043
"404","2019-03-21",8.45
"405","2019-03-22",8.783
"406","2019-03-25",8.68
"407","2019-03-26",8.95
"408","2019-03-27",12.4
"409","2019-03-28",13.4
"410","2019-03-29",12.99
"411","2019-04-01",12.35
"412","2019-04-02",11
"413","2019-04-03",11.32
"414","2019-04-04",10.88
"415","2019-04-05",12.2
"416","2019-04-08",12
"417","2019-04-09",11.83
"418","2019-04-10",12.5
"419","2019-04-11",12.57
"420","2019-04-12",13.37
"421","2019-04-15",13
"422","2019-04-16",12.954
"423","2019-04-17",13.75
"424","2019-04-18",14.52
"425","2019-04-22",14.468
"426","2019-04-23",15.1
"427","2019-04-24",15.18
"428","2019-04-25",14.58
"429","2019-04-26",13.7
"430","2019-04-29",13.1
"431","2019-04-30",12.1
"432","2019-05-01",12.04
"433","2019-05-02",12.06
"434","2019-05-03",11.5
"435","2019-05-06",11.109
"436","2019-05-07",10.6
"437","2019-05-08",10.75
"438","2019-05-09",9.3
"439","2019-05-10",9.8
"440","2019-05-13",8.7
"441","2019-05-14",8.37
"442","2019-05-15",8.04
"443","2019-05-16",8.22
"444","2019-05-17",7.52
"445","2019-05-20",7.96
"446","2019-05-21",7.56
"447","2019-05-22",7.53
"448","2019-05-23",7.65
"449","2019-05-24",7.65
"450","2019-05-28",7.5
"451","2019-05-29",7.944
"452","2019-05-30",7.81
"453","2019-05-31",7.52
"454","2019-06-03",7.98
"455","2019-06-04",8.147
"456","2019-06-05",7.85
"457","2019-06-06",8.01
"458","2019-06-07",7.9
"459","2019-06-10",8.051
"460","2019-06-11",7.95
"461","2019-06-12",8.5
"462","2019-06-13",8.48
"463","2019-06-14",8.46
"464","2019-06-17",8.79
"465","2019-06-18",9.14
"466","2019-06-19",9.15
"467","2019-06-20",9.32
"468","2019-06-21",9.32
"469","2019-06-24",9.32
"470","2019-06-25",10.032
"471","2019-06-26",9.5
"472","2019-06-27",9.35
"473","2019-06-28",8.675
"474","2019-07-01",9.05
"475","2019-07-02",9.494
"476","2019-07-03",8.85
"477","2019-07-05",8.54
"478","2019-07-08",8.335
"479","2019-07-09",8.472
"480","2019-07-10",8.27
"481","2019-07-11",7.91
"482","2019-07-12",8.02
"483","2019-07-15",7.872
"484","2019-07-16",7.57
"485","2019-07-17",7.987
"486","2019-07-18",7.923
"487","2019-07-19",7.717
"488","2019-07-22",7.56
"489","2019-07-23",7.512
"490","2019-07-24",7.5
"491","2019-07-25",7.6
"492","2019-07-26",7.167
"493","2019-07-29",7.56
"494","2019-07-30",7.55
"495","2019-07-31",7.545
"496","2019-08-01",7.01
"497","2019-08-02",6.8
"498","2019-08-05",6.601
"499","2019-08-06",7.01
"500","2019-08-07",6.73
"501","2019-08-08",6.616
"502","2019-08-09",6.575
"503","2019-08-12",6.891
"504","2019-08-13",6.79
"505","2019-08-14",6.649
"506","2019-08-15",7
"507","2019-08-16",8.043
"508","2019-08-19",8.135
"509","2019-08-20",8.49
"510","2019-08-21",8.475
"511","2019-08-22",8.162
"512","2019-08-23",8.47
"513","2019-08-26",8.7
"514","2019-08-27",7.985
"515","2019-08-28",8.63
"516","2019-08-29",8.097
"517","2019-08-30",7.9
"518","2019-09-03",8.055
"519","2019-09-04",8.055
"520","2019-09-05",8.543
"521","2019-09-06",7.805
"522","2019-09-09",7.51
"523","2019-09-10",7.57
"524","2019-09-11",7.763
"525","2019-09-12",8
"526","2019-09-13",8
"527","2019-09-16",7.146
"528","2019-09-17",7.19
"529","2019-09-18",7.374
"530","2019-09-19",7.4
"531","2019-09-20",7.4
"532","2019-09-23",7.4
"533","2019-09-24",7.343
"534","2019-09-25",7.25
"535","2019-09-26",7.13
"536","2019-09-27",7.35
"537","2019-09-30",6.835
"538","2019-10-01",6.92
"539","2019-10-02",6.67
"540","2019-10-03",6.595
"541","2019-10-04",6.614
"542","2019-10-07",7.241
"543","2019-10-08",7.3
"544","2019-10-09",7.216
"545","2019-10-10",7.38
"546","2019-10-11",7.2
"547","2019-10-14",7.3
"548","2019-10-15",7.1
"549","2019-10-16",7
"550","2019-10-17",7.2
"551","2019-10-18",7.01
"552","2019-10-21",7.05
"553","2019-10-22",7.2
"554","2019-10-23",7.18
"555","2019-10-24",6.85
"556","2019-10-25",6.943
"557","2019-10-28",6.94
"558","2019-10-29",7.035
"559","2019-10-30",6.975
"560","2019-10-31",7.1
"561","2019-11-01",6.889
"562","2019-11-04",7.147
"563","2019-11-05",7.183
"564","2019-11-06",7.141
"565","2019-11-07",7.06
"566","2019-11-08",7.06
"567","2019-11-11",6.9
"568","2019-11-12",6.8
"569","2019-11-13",6.895
"570","2019-11-14",6.96
"571","2019-11-15",6.75
"572","2019-11-18",6.75
"573","2019-11-19",6.498
"574","2019-11-20",6.58
"575","2019-11-21",8.193
"576","2019-11-22",8.18
"577","2019-11-25",8.18
"578","2019-11-26",7.726
"579","2019-11-27",7.726
"580","2019-11-29",7.726
"581","2019-12-02",7.726
"582","2019-12-03",7.726
"583","2019-12-04",7.714
"584","2019-12-05",7.714
"585","2019-12-06",7.555
"586","2019-12-09",7.24
"587","2019-12-10",7.57
"588","2019-12-11",7.409
"589","2019-12-12",7.71
"590","2019-12-13",7.71
"591","2019-12-16",7.42
"592","2019-12-17",7.66
"593","2019-12-18",7
"594","2019-12-19",7.587
"595","2019-12-20",7.648
"596","2019-12-23",9.844
"597","2019-12-24",9.4
"598","2019-12-26",8.99
"599","2019-12-27",8.639
"600","2019-12-30",9.49
"601","2019-12-31",9.18
"602","2020-01-02",9.356
"603","2020-01-03",9.12
"604","2020-01-06",9.109
"605","2020-01-07",8.668
"606","2020-01-08",8.48
"607","2020-01-09",9.094
"608","2020-01-10",9
"609","2020-01-13",8.937
"610","2020-01-14",9.236
"611","2020-01-15",9.652
"612","2020-01-16",8.985
"613","2020-01-17",9.195
"614","2020-01-21",8.73
"615","2020-01-22",8.777
"616","2020-01-23",8.777
"617","2020-01-24",7.947
"618","2020-01-27",8.317
"619","2020-01-28",8.383
"620","2020-01-29",8.383
"621","2020-01-30",8.475
"622","2020-01-31",8.475
"623","2020-02-03",7.996
"624","2020-02-04",7.447
"625","2020-02-05",7.72
"626","2020-02-06",7.72
"627","2020-02-07",7.95
"628","2020-02-10",7.854
"629","2020-02-11",7.996
"630","2020-02-12",7.828
"631","2020-02-13",7.68
"632","2020-02-14",6.6
"633","2020-02-18",6.201
"634","2020-02-19",6.4
"635","2020-02-20",6.517
"636","2020-02-21",6.467
"637","2020-02-24",6.274
"638","2020-02-25",6.1
"639","2020-02-26",5.908
"640","2020-02-27",5.145
"641","2020-02-28",5.08
"642","2020-03-02",5.017
"643","2020-03-03",5.04
"644","2020-03-04",5.177
"645","2020-03-05",4.85
"646","2020-03-06",4.867
"647","2020-03-09",4.36
"648","2020-03-10",4.453
"649","2020-03-11",4.15
"650","2020-03-12",3.57
"651","2020-03-13",3.843
"652","2020-03-16",3.44
"653","2020-03-17",3.383
"654","2020-03-18",3.1
"655","2020-03-19",3.14
"656","2020-03-20",2.69
"657","2020-03-23",2.95
"658","2020-03-24",2.892
"659","2020-03-25",3.16
"660","2020-03-26",2.86
"661","2020-03-27",3.3
"662","2020-03-30",2.97
"663","2020-03-31",3.164
"664","2020-04-01",3
"665","2020-04-02",3.524
"666","2020-04-03",3.67
"667","2020-04-06",3.58
"668","2020-04-07",3.275
"669","2020-04-08",3.38
"670","2020-04-09",3.35
"671","2020-04-13",3.5
"672","2020-04-14",3.42
"673","2020-04-15",3.51
"674","2020-04-16",3.52
"675","2020-04-17",3.49
"676","2020-04-20",3.5
"677","2020-04-21",4.54
"678","2020-04-22",3.947
"679","2020-04-23",3.83
"680","2020-04-24",3.45
"681","2020-04-27",3.43
"682","2020-04-28",3.334
"683","2020-04-29",3.33
"684","2020-04-30",3.34
"685","2020-05-01",3.12
"686","2020-05-04",3.14
"687","2020-05-05",3.61
"688","2020-05-06",3.35
"689","2020-05-07",3.34
"690","2020-05-08",3.4
"691","2020-05-11",3.275
"692","2020-05-12",3.153
"693","2020-05-13",3.385
"694","2020-05-14",3.51
"695","2020-05-15",3.21
"696","2020-05-18",3.525
"697","2020-05-19",3.39
"698","2020-05-20",3.52
"699","2020-05-21",3.41
"700","2020-05-22",3.361
"701","2020-05-26",3.57
"702","2020-05-27",3.755
"703","2020-05-28",3.71
"704","2020-05-29",3.6
"705","2020-06-01",3.65
"706","2020-06-02",3.5
"707","2020-06-03",3.59
"708","2020-06-04",3.94
"709","2020-06-05",3.48
"710","2020-06-08",3.51
"711","2020-06-09",3.57
"712","2020-06-10",3.8
"713","2020-06-11",3.48
"714","2020-06-12",3.859
"715","2020-06-15",4.14
"716","2020-06-16",4.4
"717","2020-06-17",5.5
"718","2020-06-18",5.95
"719","2020-06-19",5.25
"720","2020-06-22",4.88
"721","2020-06-23",4.63
"722","2020-06-24",3.9
"723","2020-06-25",4.34
"724","2020-06-26",3.85
"725","2020-06-29",3.5
"726","2020-06-30",3.69
"727","2020-07-01",3.72
"728","2020-07-02",3.76
"729","2020-07-06",3.76
"730","2020-07-07",3.82
"731","2020-07-08",3.83
"732","2020-07-09",3.76
"733","2020-07-10",3.61
"734","2020-07-13",3.47
"735","2020-07-14",3.47
"736","2020-07-15",3.54
"737","2020-07-16",3.76
"738","2020-07-17",3.64
"739","2020-07-20",3.63
"740","2020-07-21",3.55
"741","2020-07-22",3.77
"742","2020-07-23",3.6
"743","2020-07-24",3.52
"744","2020-07-27",3.53
"745","2020-07-28",3.52
"746","2020-07-29",3.51
"747","2020-07-30",3.59
"748","2020-07-31",3.49
"749","2020-08-03",3.49
"750","2020-08-04",3.68
"751","2020-08-05",3.869
"752","2020-08-06",4.64
"753","2020-08-07",4.01
"754","2020-08-10",4.01
"755","2020-08-11",3.83
"756","2020-08-12",4.14
"757","2020-08-13",3.81
"758","2020-08-14",3.73
"759","2020-08-17",3.78
"760","2020-08-18",3.67
"761","2020-08-19",3.52
"762","2020-08-20",3.52
"763","2020-08-21",3.53
"764","2020-08-24",3.35
"765","2020-08-25",3.36
"766","2020-08-26",3.5
"767","2020-08-27",3.61
"768","2020-08-28",3.46
"769","2020-08-31",3.47
"770","2020-09-01",3.9
"771","2020-09-02",3.98
"772","2020-09-03",3.99
"773","2020-09-04",3.88
"774","2020-09-08",3.61
"775","2020-09-09",3.64
"776","2020-09-10",3.65
"777","2020-09-11",3.65
"778","2020-09-14",3.67
"779","2020-09-15",3.67
"780","2020-09-16",3.746
"781","2020-09-17",3.75
"782","2020-09-18",3.94
"783","2020-09-21",3.8
"784","2020-09-22",3.95
"785","2020-09-23",3.6
"786","2020-09-24",3.78
"787","2020-09-25",3.8
"788","2020-09-28",3.755
"789","2020-09-29",3.61
"790","2020-09-30",3.76
"791","2020-10-01",3.73
"792","2020-10-02",3.74
"793","2020-10-05",3.82
"794","2020-10-06",3.99
"795","2020-10-07",4.2
"796","2020-10-08",3.82
"797","2020-10-09",3.84
"798","2020-10-12",3.847
"799","2020-10-13",3.85
"800","2020-10-14",3.79
"801","2020-10-15",3.83
"802","2020-10-16",4.55
"803","2020-10-19",4.01
"804","2020-10-20",3.93
"805","2020-10-21",4.01
"806","2020-10-22",4.45
"807","2020-10-23",4.825
"808","2020-10-26",4.42
"809","2020-10-27",4.12
"810","2020-10-28",3.97
"811","2020-10-29",3.99
"812","2020-10-30",3.81
"813","2020-11-02",3.88
"814","2020-11-03",4
"815","2020-11-04",4.14
"816","2020-11-05",4.61
"817","2020-11-06",4.19
"818","2020-11-09",4.04
"819","2020-11-10",4.2
"820","2020-11-11",4.295
"821","2020-11-12",4.29
"822","2020-11-13",4.15
"823","2020-11-16",4.29
"824","2020-11-17",4.22
"825","2020-11-18",4.3
"826","2020-11-19",4.39
"827","2020-11-20",5.07
"828","2020-11-23",4.67
"829","2020-11-24",4.66
"830","2020-11-25",4.55
"831","2020-11-27",4.37
