"","date","MARA"
"81","2012-08-28",105.040001
"82","2012-08-29",105.040001
"83","2012-08-30",105.040001
"84","2012-08-31",105.040001
"85","2012-09-04",105.040001
"86","2012-09-05",104
"87","2012-09-06",104
"88","2012-09-07",104
"89","2012-09-10",30.16
"90","2012-09-11",104
"91","2012-09-12",104
"92","2012-09-13",104
"93","2012-09-14",104
"94","2012-09-17",104
"95","2012-09-18",104
"96","2012-09-19",104
"97","2012-09-20",104
"98","2012-09-21",104
"99","2012-09-24",104
"100","2012-09-25",104
"101","2012-09-26",104
"102","2012-09-27",104
"103","2012-09-28",104
"104","2012-10-01",104
"105","2012-10-02",104
"106","2012-10-03",104
"107","2012-10-04",104
"108","2012-10-05",104
"109","2012-10-08",104
"110","2012-10-09",104
"111","2012-10-10",104
"112","2012-10-11",104
"113","2012-10-12",104
"114","2012-10-15",104
"115","2012-10-16",104
"116","2012-10-17",104
"117","2012-10-18",104
"118","2012-10-19",104
"119","2012-10-22",104
"120","2012-10-23",104
"121","2012-10-24",104
"122","2012-10-25",104
"123","2012-10-26",104
"124","2012-10-31",104
"125","2012-11-01",104
"126","2012-11-02",104
"127","2012-11-05",104
"128","2012-11-06",104
"129","2012-11-07",104
"130","2012-11-08",53.040001
"131","2012-11-09",53.040001
"132","2012-11-12",104
"133","2012-11-13",104
"134","2012-11-14",104
"135","2012-11-15",104
"136","2012-11-16",104
"137","2012-11-19",104
"138","2012-11-20",104
"139","2012-11-21",104
"140","2012-11-23",104
"141","2012-11-26",104
"142","2012-11-27",104
"143","2012-11-28",104
"144","2012-11-29",104
"145","2012-11-30",104
"146","2012-12-03",104
"147","2012-12-04",104
"148","2012-12-05",104
"149","2012-12-06",104
"150","2012-12-07",104
"151","2012-12-10",104
"152","2012-12-11",104
"153","2012-12-12",104
"154","2012-12-13",104
"155","2012-12-14",104
"156","2012-12-17",104
"157","2012-12-18",53.040001
"158","2012-12-19",104
"159","2012-12-20",104
"160","2012-12-21",104
"161","2012-12-24",104
"162","2012-12-26",104
"163","2012-12-27",104
"164","2012-12-28",104
"165","2012-12-31",104
"166","2013-01-02",98.800003
"167","2013-01-03",76.959999
"168","2013-01-04",76.959999
"169","2013-01-07",76.959999
"170","2013-01-08",76.959999
"171","2013-01-09",76.959999
"172","2013-01-10",76.959999
"173","2013-01-11",104
"174","2013-01-14",104
"175","2013-01-15",104
"176","2013-01-16",104
"177","2013-01-17",104
"178","2013-01-18",104
"179","2013-01-22",72.800003
"180","2013-01-23",72.800003
"181","2013-01-24",72.800003
"182","2013-01-25",72.800003
"183","2013-01-28",72.800003
"184","2013-01-29",72.800003
"185","2013-01-30",97.760002
"186","2013-01-31",88.400002
"187","2013-02-01",88.400002
"188","2013-02-04",27.040001
"189","2013-02-05",78
"190","2013-02-06",78
"191","2013-02-07",78
"192","2013-02-08",78
"193","2013-02-11",78
"194","2013-02-12",78
"195","2013-02-13",78
"196","2013-02-14",78
"197","2013-02-15",78
"198","2013-02-19",88.400002
"199","2013-02-20",88.400002
"200","2013-02-21",88.400002
"201","2013-02-22",88.400002
"202","2013-02-25",88.400002
"203","2013-02-26",88.400002
"204","2013-02-27",88.400002
"205","2013-02-28",88.400002
"206","2013-03-01",88.400002
"207","2013-03-04",52
"208","2013-03-05",52
"209","2013-03-06",52
"210","2013-03-07",52
"211","2013-03-08",52
"212","2013-03-11",52
"213","2013-03-12",52
"214","2013-03-13",52
"215","2013-03-14",50.959999
"216","2013-03-15",50.959999
"217","2013-03-18",41.599998
"218","2013-03-19",41.599998
"219","2013-03-20",31.200001
"220","2013-03-21",41.599998
"221","2013-03-22",41.599998
"222","2013-03-25",36.400002
"223","2013-03-26",40.560001
"224","2013-03-27",41.599998
"225","2013-03-28",41.599998
"226","2013-04-01",36.400002
"227","2013-04-02",40.560001
"228","2013-04-03",40.560001
"229","2013-04-04",41.599998
"230","2013-04-05",36.400002
"231","2013-04-08",36.400002
"232","2013-04-09",41.599998
"233","2013-04-10",41.599998
"234","2013-04-11",35.360001
"235","2013-04-12",39.52
"236","2013-04-15",33.279999
"237","2013-04-16",40.560001
"238","2013-04-17",40.560001
"239","2013-04-18",35.360001
"240","2013-04-19",39.52
"241","2013-04-22",39.52
"242","2013-04-23",36.400002
"243","2013-04-24",38.48
"244","2013-04-25",39.52
"245","2013-04-26",37.439999
"246","2013-04-29",40.560001
"247","2013-04-30",41.599998
"248","2013-05-01",41.599998
"249","2013-05-02",48.880001
"250","2013-05-03",45.759998
"251","2013-05-06",47.84
"252","2013-05-07",46.799999
"253","2013-05-08",47.84
"254","2013-05-09",46.799999
"255","2013-05-10",46.799999
"256","2013-05-13",47.84
"257","2013-05-14",46.799999
"258","2013-05-15",46.799999
"259","2013-05-16",43.68
"260","2013-05-17",47.84
"261","2013-05-20",43.68
"262","2013-05-21",45.759998
"263","2013-05-22",46.799999
"264","2013-05-23",44.720001
"265","2013-05-24",44.720001
"266","2013-05-28",43.68
"267","2013-05-29",42.639999
"268","2013-05-30",42.639999
"269","2013-05-31",45.759998
"270","2013-06-03",45.759998
"271","2013-06-04",44.720001
"272","2013-06-05",43.68
"273","2013-06-06",43.68
"274","2013-06-07",43.68
"275","2013-06-10",44.720001
"276","2013-06-11",42.639999
"277","2013-06-12",39.52
"278","2013-06-13",41.599998
"279","2013-06-14",40.560001
"280","2013-06-17",40.560001
"281","2013-06-18",39.52
"282","2013-06-19",39.52
"283","2013-06-20",39.52
"284","2013-06-21",41.599998
"285","2013-06-24",37.439999
"286","2013-06-25",36.400002
"287","2013-06-26",38.48
"288","2013-06-27",36.400002
"289","2013-06-28",36.400002
"290","2013-07-01",37.439999
"291","2013-07-02",36.400002
"292","2013-07-03",35.360001
"293","2013-07-05",35.360001
"294","2013-07-08",36.400002
"295","2013-07-09",41.599998
"296","2013-07-10",40.560001
"297","2013-07-11",41.599998
"298","2013-07-12",39.52
"299","2013-07-15",40.560001
"300","2013-07-16",41.599998
"301","2013-07-17",46.799999
"302","2013-07-18",44.720001
"303","2013-07-19",47.84
"304","2013-07-22",51.200001
"305","2013-07-23",53.439999
"306","2013-07-24",58.400002
"307","2013-07-25",54.799999
"308","2013-07-26",56
"309","2013-07-29",55.200001
"310","2013-07-30",56
"311","2013-07-31",53.599998
"312","2013-08-01",51.200001
"313","2013-08-02",53.200001
"314","2013-08-05",52
"315","2013-08-06",49.599998
"316","2013-08-07",51.599998
"317","2013-08-08",52.400002
"318","2013-08-09",51.200001
"319","2013-08-12",51.919998
"320","2013-08-13",49.599998
"321","2013-08-14",50
"322","2013-08-15",50.080002
"323","2013-08-16",49.200001
"324","2013-08-19",46.799999
"325","2013-08-20",47.84
"326","2013-08-21",47.599998
"327","2013-08-22",47.200001
"328","2013-08-23",46.799999
"329","2013-08-26",45.040001
"330","2013-08-27",46
"331","2013-08-28",44.799999
"332","2013-08-29",44.799999
"333","2013-08-30",45.919998
"334","2013-09-03",43.599998
"335","2013-09-04",42.799999
"336","2013-09-05",43.200001
"337","2013-09-06",47.200001
"338","2013-09-09",46.799999
"339","2013-09-10",48.639999
"340","2013-09-11",47.360001
"341","2013-09-12",48
"342","2013-09-13",48.080002
"343","2013-09-16",47.68
"344","2013-09-17",46.240002
"345","2013-09-18",44.720001
"346","2013-09-19",43.68
"347","2013-09-20",44
"348","2013-09-23",42.639999
"349","2013-09-24",43.200001
"350","2013-09-25",41.200001
"351","2013-09-26",40.880001
"352","2013-09-27",40.400002
"353","2013-09-30",41.52
"354","2013-10-01",42.799999
"355","2013-10-02",42.799999
"356","2013-10-03",41.759998
"357","2013-10-04",40.799999
"358","2013-10-07",38
"359","2013-10-08",36.799999
"360","2013-10-09",37.119999
"361","2013-10-10",37.200001
"362","2013-10-11",40.240002
"363","2013-10-14",38.240002
"364","2013-10-15",38.32
"365","2013-10-16",36.799999
"366","2013-10-17",42.400002
"367","2013-10-18",45.84
"368","2013-10-21",45.200001
"369","2013-10-22",44.880001
"370","2013-10-23",44.799999
"371","2013-10-24",44.799999
"372","2013-10-25",45.200001
"373","2013-10-28",46.400002
"374","2013-10-29",45.599998
"375","2013-10-30",44.799999
"376","2013-10-31",46.799999
"377","2013-11-01",46.400002
"378","2013-11-04",48.400002
"379","2013-11-05",47.439999
"380","2013-11-06",47.68
"381","2013-11-07",46.799999
"382","2013-11-08",46.799999
"383","2013-11-11",45.599998
"384","2013-11-12",45.599998
"385","2013-11-13",45.599998
"386","2013-11-14",44.799999
"387","2013-11-15",46
"388","2013-11-18",47.439999
"389","2013-11-19",46.959999
"390","2013-11-20",44
"391","2013-11-21",41.599998
"392","2013-11-22",42
"393","2013-11-25",45.200001
"394","2013-11-26",42
"395","2013-11-27",45.200001
"396","2013-11-29",48.799999
"397","2013-12-02",45.599998
"398","2013-12-03",47.200001
"399","2013-12-04",46
"400","2013-12-05",46.400002
"401","2013-12-06",44.799999
"402","2013-12-09",49.040001
"403","2013-12-10",48.799999
"404","2013-12-11",48.48
"405","2013-12-12",51.200001
"406","2013-12-13",52
"407","2013-12-16",51.599998
"408","2013-12-17",54.400002
"409","2013-12-18",51.599998
"410","2013-12-19",50.400002
"411","2013-12-20",51.200001
"412","2013-12-23",48.799999
"413","2013-12-24",50.32
"414","2013-12-26",51.919998
"415","2013-12-27",49.200001
"416","2013-12-30",48.799999
"417","2013-12-31",50.400002
"418","2014-01-02",49.599998
"419","2014-01-03",47.599998
"420","2014-01-06",47.040001
"421","2014-01-07",46.080002
"422","2014-01-08",46.32
"423","2014-01-09",48
"424","2014-01-10",46.799999
"425","2014-01-13",46.799999
"426","2014-01-14",48
"427","2014-01-15",48.32
"428","2014-01-16",48
"429","2014-01-17",47.200001
"430","2014-01-21",49.200001
"431","2014-01-22",50
"432","2014-01-23",50
"433","2014-01-24",50.400002
"434","2014-01-27",49.279999
"435","2014-01-28",49.599998
"436","2014-01-29",47.200001
"437","2014-01-30",47.200001
"438","2014-01-31",46.799999
"439","2014-02-03",48.799999
"440","2014-02-04",48.400002
"441","2014-02-05",48
"442","2014-02-06",46.560001
"443","2014-02-07",48.400002
"444","2014-02-10",48
"445","2014-02-11",48.400002
"446","2014-02-12",50
"447","2014-02-13",49.040001
"448","2014-02-14",50.400002
"449","2014-02-18",47.599998
"450","2014-02-19",48.080002
"451","2014-02-20",48.799999
"452","2014-02-21",48.400002
"453","2014-02-24",48
"454","2014-02-25",48.240002
"455","2014-02-26",50.799999
"456","2014-02-27",53.279999
"457","2014-02-28",52.799999
"458","2014-03-03",53.599998
"459","2014-03-04",52
"460","2014-03-05",54.400002
"461","2014-03-06",53.599998
"462","2014-03-07",55.599998
"463","2014-03-10",57.200001
"464","2014-03-11",56.799999
"465","2014-03-12",56.400002
"466","2014-03-13",55.919998
"467","2014-03-14",55.200001
"468","2014-03-17",54.400002
"469","2014-03-18",55.119999
"470","2014-03-19",53.52
"471","2014-03-20",56
"472","2014-03-21",55.52
"473","2014-03-24",52
"474","2014-03-25",53.52
"475","2014-03-26",53.599998
"476","2014-03-27",53.599998
"477","2014-03-28",55.200001
"478","2014-03-31",53.599998
"479","2014-04-01",53.599998
"480","2014-04-02",55.200001
"481","2014-04-03",54.400002
"482","2014-04-04",54.32
"483","2014-04-07",50.880001
"484","2014-04-08",53.599998
"485","2014-04-09",53.599998
"486","2014-04-10",51.599998
"487","2014-04-11",51.200001
"488","2014-04-14",51.200001
"489","2014-04-15",52.720001
"490","2014-04-16",51.919998
"491","2014-04-17",52.799999
"492","2014-04-21",52.799999
"493","2014-04-22",52.799999
"494","2014-04-23",54
"495","2014-04-24",55.599998
"496","2014-04-25",55.200001
"497","2014-04-28",53.599998
"498","2014-04-29",55.84
"499","2014-04-30",56.16
"500","2014-05-01",57.200001
"501","2014-05-02",57.439999
"502","2014-05-05",65.199997
"503","2014-05-06",60.799999
"504","2014-05-07",63.759998
"505","2014-05-08",64
"506","2014-05-09",63.599998
"507","2014-05-12",64
"508","2014-05-13",66
"509","2014-05-14",66.639999
"510","2014-05-15",64
"511","2014-05-16",62.400002
"512","2014-05-19",62
"513","2014-05-20",64
"514","2014-05-21",64.800003
"515","2014-05-22",67.599998
"516","2014-05-23",68.400002
"517","2014-05-27",73.599998
"518","2014-05-28",72.800003
"519","2014-05-29",73.199997
"520","2014-05-30",72.800003
"521","2014-06-02",72
"522","2014-06-03",72.400002
"523","2014-06-04",70.400002
"524","2014-06-05",71.199997
"525","2014-06-06",73.120003
"526","2014-06-09",72
"527","2014-06-10",72
"528","2014-06-11",72.800003
"529","2014-06-12",72.559998
"530","2014-06-13",80.800003
"531","2014-06-16",79.919998
"532","2014-06-17",78.400002
"533","2014-06-18",78.400002
"534","2014-06-19",78.400002
"535","2014-06-20",79.599998
"536","2014-06-23",83.199997
"537","2014-06-24",86
"538","2014-06-25",86.400002
"539","2014-06-26",86.400002
"540","2014-06-27",88.800003
"541","2014-06-30",88.800003
"542","2014-07-01",86.800003
"543","2014-07-02",88
"544","2014-07-03",91.599998
"545","2014-07-07",90
"546","2014-07-08",88.800003
"547","2014-07-09",90.959999
"548","2014-07-10",95.519997
"549","2014-07-11",95.199997
"550","2014-07-14",96.800003
"551","2014-07-15",96
"552","2014-07-16",94.400002
"553","2014-07-17",92
"554","2014-07-18",93.599998
"555","2014-07-21",92
"556","2014-07-22",97.68
"557","2014-07-23",99.120003
"558","2014-07-24",100
"559","2014-07-25",96
"560","2014-07-28",97.199997
"561","2014-07-29",93.199997
"562","2014-07-30",92
"563","2014-07-31",94.239998
"564","2014-08-01",93.120003
"565","2014-08-04",92.400002
"566","2014-08-05",90
"567","2014-08-06",90.480003
"568","2014-08-07",90.800003
"569","2014-08-08",95.839996
"570","2014-08-11",93.279999
"571","2014-08-12",94.239998
"572","2014-08-13",94.639999
"573","2014-08-14",94.639999
"574","2014-08-15",88.080002
"575","2014-08-18",88.879997
"576","2014-08-19",89.68
"577","2014-08-20",92
"578","2014-08-21",94.400002
"579","2014-08-22",92.400002
"580","2014-08-25",88.080002
"581","2014-08-26",90.239998
"582","2014-08-27",88.239998
"583","2014-08-28",90
"584","2014-08-29",89.919998
"585","2014-09-02",90.32
"586","2014-09-03",90.800003
"587","2014-09-04",89.599998
"588","2014-09-05",89.599998
"589","2014-09-08",95.519997
"590","2014-09-09",98.720001
"591","2014-09-10",111.599998
"592","2014-09-11",118.160004
"593","2014-09-12",127.199997
"594","2014-09-15",119.120003
"595","2014-09-16",117.120003
"596","2014-09-17",114.800003
"597","2014-09-18",115.360001
"598","2014-09-19",109.040001
"599","2014-09-22",108.480003
"600","2014-09-23",109.120003
"601","2014-09-24",110.639999
"602","2014-09-25",117.040001
"603","2014-09-26",117.279999
"604","2014-09-29",114.239998
"605","2014-09-30",115.120003
"606","2014-10-01",111.199997
"607","2014-10-02",107.360001
"608","2014-10-03",111.68
"609","2014-10-06",113.199997
"610","2014-10-07",114.160004
"611","2014-10-08",114.160004
"612","2014-10-09",110.800003
"613","2014-10-10",105.599998
"614","2014-10-13",104
"615","2014-10-14",99.360001
"616","2014-10-15",98
"617","2014-10-16",96.160004
"618","2014-10-17",98.239998
"619","2014-10-20",98.720001
"620","2014-10-21",100.32
"621","2014-10-22",97.120003
"622","2014-10-23",96.480003
"623","2014-10-24",94.559998
"624","2014-10-27",96.239998
"625","2014-10-28",95.199997
"626","2014-10-29",93.68
"627","2014-10-30",99.599998
"628","2014-10-31",102.400002
"629","2014-11-03",105.839996
"630","2014-11-04",105.919998
"631","2014-11-05",111.040001
"632","2014-11-06",110
"633","2014-11-07",113.519997
"634","2014-11-10",111.760002
"635","2014-11-11",114.800003
"636","2014-11-12",116
"637","2014-11-13",118.879997
"638","2014-11-14",116.800003
"639","2014-11-17",114.400002
"640","2014-11-18",115.440002
"641","2014-11-19",112.800003
"642","2014-11-20",111.599998
"643","2014-11-21",113.519997
"644","2014-11-24",119.120003
"645","2014-11-25",118.239998
"646","2014-11-26",119.440002
"647","2014-11-28",119.519997
"648","2014-12-01",116.800003
"649","2014-12-02",119.599998
"650","2014-12-03",120.959999
"651","2014-12-04",130.559998
"652","2014-12-05",141.279999
"653","2014-12-08",142.399994
"654","2014-12-09",138.399994
"655","2014-12-10",140.639999
"656","2014-12-11",139.199997
"657","2014-12-12",138.720001
"658","2014-12-15",144.479996
"659","2014-12-16",149.039993
"660","2014-12-17",144.080002
"661","2014-12-18",141.919998
"662","2014-12-19",146.800003
"663","2014-12-22",149.520004
"664","2014-12-23",154.720001
"665","2014-12-24",149.119995
"666","2014-12-26",145.600006
"667","2014-12-29",142.880005
"668","2014-12-30",137.119995
"669","2014-12-31",134.720001
"670","2015-01-02",133.759995
"671","2015-01-05",126.720001
"672","2015-01-06",124.959999
"673","2015-01-07",134.880005
"674","2015-01-08",129.440002
"675","2015-01-09",125.760002
"676","2015-01-12",125.760002
"677","2015-01-13",122.080002
"678","2015-01-14",117.120003
"679","2015-01-15",122.400002
"680","2015-01-16",121.599998
"681","2015-01-20",115.519997
"682","2015-01-21",112.639999
"683","2015-01-22",111.839996
"684","2015-01-23",106.879997
"685","2015-01-26",114.080002
"686","2015-01-27",122.239998
"687","2015-01-28",119.040001
"688","2015-01-29",121.599998
"689","2015-01-30",118.239998
"690","2015-02-02",115.519997
"691","2015-02-03",114.080002
"692","2015-02-04",111.199997
"693","2015-02-05",108.800003
"694","2015-02-06",114.559998
"695","2015-02-09",111.199997
"696","2015-02-10",109.120003
"697","2015-02-11",103.360001
"698","2015-02-12",107.360001
"699","2015-02-13",106.720001
"700","2015-02-17",110.239998
"701","2015-02-18",109.599998
"702","2015-02-19",109.599998
"703","2015-02-20",112.639999
"704","2015-02-23",113.279999
"705","2015-02-24",112.160004
"706","2015-02-25",115.360001
"707","2015-02-26",120.800003
"708","2015-02-27",117.440002
"709","2015-03-02",119.519997
"710","2015-03-03",121.440002
"711","2015-03-04",120.160004
"712","2015-03-05",119.839996
"713","2015-03-06",117.919998
"714","2015-03-09",111.040001
"715","2015-03-10",105.919998
"716","2015-03-11",107.839996
"717","2015-03-12",111.839996
"718","2015-03-13",108
"719","2015-03-16",107.68
"720","2015-03-17",107.360001
"721","2015-03-18",105.760002
"722","2015-03-19",105.760002
"723","2015-03-20",105.599998
"724","2015-03-23",111.040001
"725","2015-03-24",108.160004
"726","2015-03-25",100.639999
"727","2015-03-26",99.199997
"728","2015-03-27",96.480003
"729","2015-03-30",89.440002
"730","2015-03-31",92.959999
"731","2015-04-01",90.400002
"732","2015-04-02",90.400002
"733","2015-04-06",87.040001
"734","2015-04-07",85.760002
"735","2015-04-08",84.480003
"736","2015-04-09",83.199997
"737","2015-04-10",93.279999
"738","2015-04-13",93.279999
"739","2015-04-14",95.199997
"740","2015-04-15",96.160004
"741","2015-04-16",94.080002
"742","2015-04-17",93.279999
"743","2015-04-20",95.360001
"744","2015-04-21",91.199997
"745","2015-04-22",92.480003
"746","2015-04-23",92.32
"747","2015-04-24",96.959999
"748","2015-04-27",92.480003
"749","2015-04-28",92.959999
"750","2015-04-29",91.68
"751","2015-04-30",92.160004
"752","2015-05-01",91.519997
"753","2015-05-04",94.400002
"754","2015-05-05",91.199997
"755","2015-05-06",93.120003
"756","2015-05-07",91.68
"757","2015-05-08",92.639999
"758","2015-05-11",91.040001
"759","2015-05-12",86.239998
"760","2015-05-13",83.199997
"761","2015-05-14",87.040001
"762","2015-05-15",89.760002
"763","2015-05-18",88.32
"764","2015-05-19",88.480003
"765","2015-05-20",85.919998
"766","2015-05-21",82.720001
"767","2015-05-22",80.800003
"768","2015-05-26",77.440002
"769","2015-05-27",78.400002
"770","2015-05-28",81.279999
"771","2015-05-29",80.32
"772","2015-06-01",74.559998
"773","2015-06-02",72
"774","2015-06-03",74.720001
"775","2015-06-04",73.120003
"776","2015-06-05",77.440002
"777","2015-06-08",73.919998
"778","2015-06-09",79.199997
"779","2015-06-10",85.599998
"780","2015-06-11",53.759998
"781","2015-06-12",50.880001
"782","2015-06-15",52.32
"783","2015-06-16",50.560001
"784","2015-06-17",51.200001
"785","2015-06-18",49.919998
"786","2015-06-19",49.439999
"787","2015-06-22",50.400002
"788","2015-06-23",48.959999
"789","2015-06-24",46.880001
"790","2015-06-25",45.599998
"791","2015-06-26",46.720001
"792","2015-06-29",45.759998
"793","2015-06-30",46.400002
"794","2015-07-01",45.439999
"795","2015-07-02",47.360001
"796","2015-07-06",46.240002
"797","2015-07-07",45.919998
"798","2015-07-08",47.360001
"799","2015-07-09",47.200001
"800","2015-07-10",47.040001
"801","2015-07-13",47.84
"802","2015-07-14",48.16
"803","2015-07-15",53.119999
"804","2015-07-16",52.32
"805","2015-07-17",50.880001
"806","2015-07-20",48.639999
"807","2015-07-21",48.32
"808","2015-07-22",48.32
"809","2015-07-23",48
"810","2015-07-24",46.240002
"811","2015-07-27",46.560001
"812","2015-07-28",46.400002
"813","2015-07-29",48.48
"814","2015-07-30",48.16
"815","2015-07-31",48.16
"816","2015-08-03",47.200001
"817","2015-08-04",48
"818","2015-08-05",47.040001
"819","2015-08-06",41.599998
"820","2015-08-07",41.119999
"821","2015-08-10",45.919998
"822","2015-08-11",44.16
"823","2015-08-12",44.799999
"824","2015-08-13",46.880001
"825","2015-08-14",46.720001
"826","2015-08-17",40.48
"827","2015-08-18",37.279999
"828","2015-08-19",35.52
"829","2015-08-20",34.240002
"830","2015-08-21",34.400002
"831","2015-08-24",30.719999
"832","2015-08-25",32.959999
"833","2015-08-26",32.799999
"834","2015-08-27",34.560001
"835","2015-08-28",36.639999
"836","2015-08-31",36.48
"837","2015-09-01",33.599998
"838","2015-09-02",33.279999
"839","2015-09-03",32.959999
"840","2015-09-04",34.400002
"841","2015-09-08",33.599998
"842","2015-09-09",33.439999
"843","2015-09-10",33.119999
"844","2015-09-11",34.720001
"845","2015-09-14",34.560001
"846","2015-09-15",32.959999
"847","2015-09-16",32.48
"848","2015-09-17",33.439999
"849","2015-09-18",34.400002
"850","2015-09-21",35.68
"851","2015-09-22",36
"852","2015-09-23",35.040001
"853","2015-09-24",35.040001
"854","2015-09-25",34.400002
"855","2015-09-28",32.959999
"856","2015-09-29",29.92
"857","2015-09-30",29.6
"858","2015-10-01",28.799999
"859","2015-10-02",29.440001
"860","2015-10-05",30.4
"861","2015-10-06",29.92
"862","2015-10-07",30.879999
"863","2015-10-08",32
"864","2015-10-09",31.68
"865","2015-10-12",31.68
"866","2015-10-13",30.719999
"867","2015-10-14",29.76
"868","2015-10-15",29.6
"869","2015-10-16",30.719999
"870","2015-10-19",30.4
"871","2015-10-20",29.280001
"872","2015-10-21",28.639999
"873","2015-10-22",28.959999
"874","2015-10-23",28.48
"875","2015-10-26",27.52
"876","2015-10-27",26.559999
"877","2015-10-28",28.32
"878","2015-10-29",28
"879","2015-10-30",27.360001
"880","2015-11-02",27.200001
"881","2015-11-03",26.879999
"882","2015-11-04",27.200001
"883","2015-11-05",27.360001
"884","2015-11-06",27.200001
"885","2015-11-09",27.200001
"886","2015-11-10",24.48
"887","2015-11-11",23.68
"888","2015-11-12",23.52
"889","2015-11-13",21.440001
"890","2015-11-16",22.4
"891","2015-11-17",26.08
"892","2015-11-18",27.200001
"893","2015-11-19",27.84
"894","2015-11-20",23.68
"895","2015-11-23",25.6
"896","2015-11-24",28.32
"897","2015-11-25",29.92
"898","2015-11-27",28
"899","2015-11-30",27.84
"900","2015-12-01",29.280001
"901","2015-12-02",29.76
"902","2015-12-03",29.440001
"903","2015-12-04",30.08
"904","2015-12-07",28.48
"905","2015-12-08",26.4
"906","2015-12-09",25.76
"907","2015-12-10",28.32
"908","2015-12-11",26.08
"909","2015-12-14",25.76
"910","2015-12-15",24
"911","2015-12-16",23.360001
"912","2015-12-17",26.4
"913","2015-12-18",26.24
"914","2015-12-21",25.92
"915","2015-12-22",25.6
"916","2015-12-23",25.92
"917","2015-12-24",26.4
"918","2015-12-28",22.879999
"919","2015-12-29",24.639999
"920","2015-12-30",25.92
"921","2015-12-31",25.6
"922","2016-01-04",25.440001
"923","2016-01-05",24.959999
"924","2016-01-06",26.879999
"925","2016-01-07",26.719999
"926","2016-01-08",26.08
"927","2016-01-11",24.959999
"928","2016-01-12",24.639999
"929","2016-01-13",24.639999
"930","2016-01-14",24.799999
"931","2016-01-15",24.32
"932","2016-01-19",25.6
"933","2016-01-20",23.84
"934","2016-01-21",24.799999
"935","2016-01-22",27.84
"936","2016-01-25",25.92
"937","2016-01-26",28
"938","2016-01-27",28.959999
"939","2016-01-28",28.799999
"940","2016-01-29",28.799999
"941","2016-02-01",30.719999
"942","2016-02-02",29.92
"943","2016-02-03",32.799999
"944","2016-02-04",35.200001
"945","2016-02-05",38.560001
"946","2016-02-08",36.959999
"947","2016-02-09",36
"948","2016-02-10",35.040001
"949","2016-02-11",34.560001
"950","2016-02-12",35.040001
"951","2016-02-16",35.200001
"952","2016-02-17",38.240002
"953","2016-02-18",38.240002
"954","2016-02-19",38.240002
"955","2016-02-22",38.560001
"956","2016-02-23",36.959999
"957","2016-02-24",36.959999
"958","2016-02-25",37.279999
"959","2016-02-26",36.639999
"960","2016-02-29",35.200001
"961","2016-03-01",36.959999
"962","2016-03-02",36.16
"963","2016-03-03",34.560001
"964","2016-03-04",31.52
"965","2016-03-07",31.200001
"966","2016-03-08",31.68
"967","2016-03-09",31.360001
"968","2016-03-10",32.639999
"969","2016-03-11",32
"970","2016-03-14",32.48
"971","2016-03-15",29.76
"972","2016-03-16",32.32
"973","2016-03-17",32.32
"974","2016-03-18",31.84
