"","date","VNDA"
"169","2007-09-04",14.85
"170","2007-09-05",14.42
"171","2007-09-06",14.26
"172","2007-09-07",13.97
"173","2007-09-10",14.27
"174","2007-09-11",14.39
"175","2007-09-12",14.73
"176","2007-09-13",15.08
"177","2007-09-14",15.01
"178","2007-09-17",14.86
"179","2007-09-18",15
"180","2007-09-19",15.57
"181","2007-09-20",15.45
"182","2007-09-21",15.02
"183","2007-09-24",13.95
"184","2007-09-25",13.75
"185","2007-09-26",13.62
"186","2007-09-27",13.4
"187","2007-09-28",13.91
"188","2007-10-01",14.2
"189","2007-10-02",13.56
"190","2007-10-03",14.15
"191","2007-10-04",13.97
"192","2007-10-05",14.38
"193","2007-10-08",14.28
"194","2007-10-09",15.39
"195","2007-10-10",17.02
"196","2007-10-11",17.209999
"197","2007-10-12",17.02
"198","2007-10-15",18.030001
"199","2007-10-16",19.34
"200","2007-10-17",18
"201","2007-10-18",17.98
"202","2007-10-19",17.41
"203","2007-10-22",16.940001
"204","2007-10-23",16.51
"205","2007-10-24",16.41
"206","2007-10-25",16.24
"207","2007-10-26",15.72
"208","2007-10-29",15.4
"209","2007-10-30",14.94
"210","2007-10-31",15
"211","2007-11-01",11.15
"212","2007-11-02",11.13
"213","2007-11-05",10.67
"214","2007-11-06",10.21
"215","2007-11-07",9.7
"216","2007-11-08",9.23
"217","2007-11-09",8.3
"218","2007-11-12",8.06
"219","2007-11-13",8.32
"220","2007-11-14",8.02
"221","2007-11-15",8.05
"222","2007-11-16",8.05
"223","2007-11-19",8.08
"224","2007-11-20",8.16
"225","2007-11-21",8.01
"226","2007-11-23",8.04
"227","2007-11-26",7.97
"228","2007-11-27",8
"229","2007-11-28",8.59
"230","2007-11-29",8.73
"231","2007-11-30",8.99
"232","2007-12-03",8.58
"233","2007-12-04",8.31
"234","2007-12-05",8.43
"235","2007-12-06",8.01
"236","2007-12-07",8.72
"237","2007-12-10",8.79
"238","2007-12-11",8.63
"239","2007-12-12",8.85
"240","2007-12-13",8.14
"241","2007-12-14",7.61
"242","2007-12-17",7.1
"243","2007-12-18",7.34
"244","2007-12-19",7.12
"245","2007-12-20",7
"246","2007-12-21",6.85
"247","2007-12-24",6.85
"248","2007-12-26",7
"249","2007-12-27",6.56
"250","2007-12-28",6.79
"251","2007-12-31",6.88
"252","2008-01-02",6.5
"253","2008-01-03",6.11
"254","2008-01-04",5.76
"255","2008-01-07",5.88
"256","2008-01-08",5.92
"257","2008-01-09",5.7
"258","2008-01-10",5.74
"259","2008-01-11",5.76
"260","2008-01-14",5.99
"261","2008-01-15",5.76
"262","2008-01-16",5.85
"263","2008-01-17",5.46
"264","2008-01-18",5.27
"265","2008-01-22",4.92
"266","2008-01-23",4.99
"267","2008-01-24",4.9
"268","2008-01-25",4.63
"269","2008-01-28",4.49
"270","2008-01-29",4.3
"271","2008-01-30",4.31
"272","2008-01-31",4.27
"273","2008-02-01",4.58
"274","2008-02-04",4.68
"275","2008-02-05",4.4
"276","2008-02-06",4.29
"277","2008-02-07",4.29
"278","2008-02-08",4.3
"279","2008-02-11",4.5
"280","2008-02-12",4.91
"281","2008-02-13",5.12
"282","2008-02-14",5.31
"283","2008-02-15",5.22
"284","2008-02-19",4.9
"285","2008-02-20",5
"286","2008-02-21",4.7
"287","2008-02-22",4.76
"288","2008-02-25",4.49
"289","2008-02-26",4.75
"290","2008-02-27",4.77
"291","2008-02-28",4.79
"292","2008-02-29",4.56
"293","2008-03-03",4.28
"294","2008-03-04",4.16
"295","2008-03-05",4.2
"296","2008-03-06",4.01
"297","2008-03-07",3.88
"298","2008-03-10",3.5
"299","2008-03-11",3.41
"300","2008-03-12",3.26
"301","2008-03-13",2.94
"302","2008-03-14",2.9
"303","2008-03-17",3
"304","2008-03-18",3.24
"305","2008-03-19",3.05
"306","2008-03-20",3.15
"307","2008-03-24",3.47
"308","2008-03-25",3.61
"309","2008-03-26",3.86
"310","2008-03-27",4.17
"311","2008-03-28",4.15
"312","2008-03-31",3.87
"313","2008-04-01",3.98
"314","2008-04-02",3.57
"315","2008-04-03",3.53
"316","2008-04-04",3.7
"317","2008-04-07",3.75
"318","2008-04-08",3.7
"319","2008-04-09",3.4
"320","2008-04-10",3.22
"321","2008-04-11",3.06
"322","2008-04-14",2.99
"323","2008-04-15",3.02
"324","2008-04-16",3.65
"325","2008-04-17",3.47
"326","2008-04-18",3.57
"327","2008-04-21",3.53
"328","2008-04-22",3.24
"329","2008-04-23",3.31
"330","2008-04-24",3.52
"331","2008-04-25",3.99
"332","2008-04-28",3.77
"333","2008-04-29",3.8
"334","2008-04-30",3.53
"335","2008-05-01",3.62
"336","2008-05-02",4.21
"337","2008-05-05",5.47
"338","2008-05-06",5.56
"339","2008-05-07",5.15
"340","2008-05-08",4.98
"341","2008-05-09",4.71
"342","2008-05-12",4.57
"343","2008-05-13",4.48
"344","2008-05-14",4.88
"345","2008-05-15",4.72
"346","2008-05-16",4.63
"347","2008-05-19",4.64
"348","2008-05-20",4.66
"349","2008-05-21",4.5
"350","2008-05-22",4.53
"351","2008-05-23",4.5
"352","2008-05-27",4.57
"353","2008-05-28",4.6
"354","2008-05-29",4.79
"355","2008-05-30",4.68
"356","2008-06-02",4.72
"357","2008-06-03",4.66
"358","2008-06-04",4.8
"359","2008-06-05",5.13
"360","2008-06-06",4.96
"361","2008-06-09",4.85
"362","2008-06-10",4.85
"363","2008-06-11",4.86
"364","2008-06-12",4.81
"365","2008-06-13",4.89
"366","2008-06-16",5.26
"367","2008-06-17",5.26
"368","2008-06-18",5.43
"369","2008-06-19",5.65
"370","2008-06-20",6.3
"371","2008-06-23",5
"372","2008-06-24",5.12
"373","2008-06-25",4.99
"374","2008-06-26",4.2
"375","2008-06-27",3.74
"376","2008-06-30",3.29
"377","2008-07-01",3.36
"378","2008-07-02",3
"379","2008-07-03",3.31
"380","2008-07-07",3.19
"381","2008-07-08",3.5
"382","2008-07-09",3.29
"383","2008-07-10",3.42
"384","2008-07-11",3.37
"385","2008-07-14",3.28
"386","2008-07-15",3
"387","2008-07-16",3.3
"388","2008-07-17",3.46
"389","2008-07-18",3.49
"390","2008-07-21",3.58
"391","2008-07-22",3.53
"392","2008-07-23",3.78
"393","2008-07-24",3.88
"394","2008-07-25",3.36
"395","2008-07-28",0.9
"396","2008-07-29",0.92
"397","2008-07-30",0.93
"398","2008-07-31",0.99
"399","2008-08-01",0.99
"400","2008-08-04",0.94
"401","2008-08-05",0.95
"402","2008-08-06",0.96
"403","2008-08-07",0.97
"404","2008-08-08",1.11
"405","2008-08-11",1.18
"406","2008-08-12",1.21
"407","2008-08-13",1.29
"408","2008-08-14",1.29
"409","2008-08-15",1.2
"410","2008-08-18",1.11
"411","2008-08-19",1.15
"412","2008-08-20",1.12
"413","2008-08-21",1.09
"414","2008-08-22",1.07
"415","2008-08-25",1.08
"416","2008-08-26",1.06
"417","2008-08-27",1.07
"418","2008-08-28",1.08
"419","2008-08-29",1.12
"420","2008-09-02",1.13
"421","2008-09-03",1.04
"422","2008-09-04",1.05
"423","2008-09-05",1.03
"424","2008-09-08",1.07
"425","2008-09-09",1.05
"426","2008-09-10",1.03
"427","2008-09-11",1.07
"428","2008-09-12",1.04
"429","2008-09-15",1.01
"430","2008-09-16",0.98
"431","2008-09-17",0.93
"432","2008-09-18",0.94
"433","2008-09-19",1.02
"434","2008-09-22",1
"435","2008-09-23",0.96
"436","2008-09-24",1.05
"437","2008-09-25",0.97
"438","2008-09-26",1.04
"439","2008-09-29",1
"440","2008-09-30",0.94
"441","2008-10-01",0.96
"442","2008-10-02",0.96
"443","2008-10-03",0.95
"444","2008-10-06",0.94
"445","2008-10-07",0.91
"446","2008-10-08",0.91
"447","2008-10-09",0.9
"448","2008-10-10",0.87
"449","2008-10-13",0.92
"450","2008-10-14",0.94
"451","2008-10-15",0.9
"452","2008-10-16",0.82
"453","2008-10-17",0.82
"454","2008-10-20",0.83
"455","2008-10-21",0.83
"456","2008-10-22",0.85
"457","2008-10-23",0.79
"458","2008-10-24",0.83
"459","2008-10-27",0.85
"460","2008-10-28",0.83
"461","2008-10-29",0.8
"462","2008-10-30",0.81
"463","2008-10-31",0.82
"464","2008-11-03",0.9
"465","2008-11-04",0.85
"466","2008-11-05",0.87
"467","2008-11-06",0.86
"468","2008-11-07",0.87
"469","2008-11-10",0.85
"470","2008-11-11",0.77
"471","2008-11-12",0.79
"472","2008-11-13",0.68
"473","2008-11-14",0.75
"474","2008-11-17",0.69
"475","2008-11-18",0.62
"476","2008-11-19",0.68
"477","2008-11-20",0.64
"478","2008-11-21",0.59
"479","2008-11-24",0.62
"480","2008-11-25",0.6
"481","2008-11-26",0.63
"482","2008-11-28",0.65
"483","2008-12-01",0.59
"484","2008-12-02",0.58
"485","2008-12-03",0.56
"486","2008-12-04",0.55
"487","2008-12-05",0.54
"488","2008-12-08",0.55
"489","2008-12-09",0.6
"490","2008-12-10",0.55
"491","2008-12-11",0.53
"492","2008-12-12",0.53
"493","2008-12-15",0.52
"494","2008-12-16",0.57
"495","2008-12-17",0.6
"496","2008-12-18",0.61
"497","2008-12-19",0.53
"498","2008-12-22",0.51
"499","2008-12-23",0.56
"500","2008-12-24",0.54
"501","2008-12-26",0.53
"502","2008-12-29",0.52
"503","2008-12-30",0.51
"504","2008-12-31",0.5
"505","2009-01-02",0.55
"506","2009-01-05",0.65
"507","2009-01-06",0.68
"508","2009-01-07",0.76
"509","2009-01-08",0.76
"510","2009-01-09",0.77
"511","2009-01-12",0.8
"512","2009-01-13",0.7
"513","2009-01-14",0.7
"514","2009-01-15",0.78
"515","2009-01-16",0.79
"516","2009-01-20",0.74
"517","2009-01-21",0.79
"518","2009-01-22",0.75
"519","2009-01-23",0.76
"520","2009-01-26",0.79
"521","2009-01-27",0.72
"522","2009-01-28",0.77
"523","2009-01-29",0.73
"524","2009-01-30",0.72
"525","2009-02-02",0.76
"526","2009-02-03",0.75
"527","2009-02-04",0.7
"528","2009-02-05",0.72
"529","2009-02-06",0.77
"530","2009-02-09",0.75
"531","2009-02-10",0.72
"532","2009-02-11",0.72
"533","2009-02-12",0.71
"534","2009-02-13",0.72
"535","2009-02-17",0.72
"536","2009-02-18",0.82
"537","2009-02-19",0.8
"538","2009-02-20",0.75
"539","2009-02-23",0.75
"540","2009-02-24",0.76
"541","2009-02-25",0.76
"542","2009-02-26",0.82
"543","2009-02-27",0.8
"544","2009-03-02",0.8
"545","2009-03-03",0.82
"546","2009-03-04",0.82
"547","2009-03-05",0.78
"548","2009-03-06",0.8
"549","2009-03-09",0.79
"550","2009-03-10",0.77
"551","2009-03-11",0.78
"552","2009-03-12",0.79
"553","2009-03-13",0.78
"554","2009-03-16",0.75
"555","2009-03-17",0.82
"556","2009-03-18",0.81
"557","2009-03-19",0.81
"558","2009-03-20",0.8
"559","2009-03-23",0.8
"560","2009-03-24",0.8
"561","2009-03-25",0.8
"562","2009-03-26",0.81
"563","2009-03-27",0.81
"564","2009-03-30",0.94
"565","2009-03-31",0.9
"566","2009-04-01",0.94
"567","2009-04-02",0.92
"568","2009-04-03",0.91
"569","2009-04-06",0.9
"570","2009-04-07",0.91
"571","2009-04-08",0.94
"572","2009-04-09",0.93
"573","2009-04-13",0.93
"574","2009-04-14",0.91
"575","2009-04-15",1.05
"576","2009-04-16",1.01
"577","2009-04-17",1.05
"578","2009-04-20",1.07
"579","2009-04-21",1.1
"580","2009-04-22",1.05
"581","2009-04-23",1.06
"582","2009-04-24",0.94
"583","2009-04-27",1.17
"584","2009-04-28",0.98
"585","2009-04-29",1.01
"586","2009-04-30",1.01
"587","2009-05-01",1.07
"588","2009-05-04",1.08
"589","2009-05-05",1.09
"590","2009-05-06",1.08
"591","2009-05-07",7.84
"592","2009-05-08",8.45
"593","2009-05-11",10.2
"594","2009-05-12",11.27
"595","2009-05-13",12.96
"596","2009-05-14",11.43
"597","2009-05-15",11.19
"598","2009-05-18",12.34
"599","2009-05-19",11.4
"600","2009-05-20",11.6
"601","2009-05-21",11.58
"602","2009-05-22",12.55
"603","2009-05-26",13.19
"604","2009-05-27",13.85
"605","2009-05-28",14.46
"606","2009-05-29",14.64
"607","2009-06-01",14.1
"608","2009-06-02",13.24
"609","2009-06-03",12.7
"610","2009-06-04",12.69
"611","2009-06-05",12.9
"612","2009-06-08",13.06
"613","2009-06-09",12.76
"614","2009-06-10",12.32
"615","2009-06-11",12.36
"616","2009-06-12",11.62
"617","2009-06-15",11.14
"618","2009-06-16",11.12
"619","2009-06-17",11.18
"620","2009-06-18",11.13
"621","2009-06-19",11.72
"622","2009-06-22",10.82
"623","2009-06-23",10.87
"624","2009-06-24",11.6
"625","2009-06-25",12
"626","2009-06-26",12.49
"627","2009-06-29",12.19
"628","2009-06-30",11.77
"629","2009-07-01",12.02
"630","2009-07-02",11.88
"631","2009-07-06",11.37
"632","2009-07-07",11.03
"633","2009-07-08",10.68
"634","2009-07-09",10.86
"635","2009-07-10",10.72
"636","2009-07-13",11.21
"637","2009-07-14",11.4
"638","2009-07-15",11.7
"639","2009-07-16",12.8
"640","2009-07-17",12.93
"641","2009-07-20",12.95
"642","2009-07-21",13.35
"643","2009-07-22",14
"644","2009-07-23",14.8
"645","2009-07-24",15.16
"646","2009-07-27",15.31
"647","2009-07-28",14.8
"648","2009-07-29",14.84
"649","2009-07-30",15.18
"650","2009-07-31",15.2
"651","2009-08-03",15.27
"652","2009-08-04",15.53
"653","2009-08-05",16.049999
"654","2009-08-06",15.72
"655","2009-08-07",15.52
"656","2009-08-10",13.93
"657","2009-08-11",13.26
"658","2009-08-12",14.02
"659","2009-08-13",13.74
"660","2009-08-14",13.62
"661","2009-08-17",13.22
"662","2009-08-18",13.52
"663","2009-08-19",13.51
"664","2009-08-20",13.34
"665","2009-08-21",13.44
"666","2009-08-24",13.47
"667","2009-08-25",14.2
"668","2009-08-26",15.25
"669","2009-08-27",14.78
"670","2009-08-28",14.04
"671","2009-08-31",13.66
"672","2009-09-01",13.12
"673","2009-09-02",12.83
"674","2009-09-03",12.99
"675","2009-09-04",13.15
"676","2009-09-08",12.52
"677","2009-09-09",13.23
"678","2009-09-10",15.21
"679","2009-09-11",14.26
"680","2009-09-14",14.3
"681","2009-09-15",13.82
"682","2009-09-16",13.68
"683","2009-09-17",13.18
"684","2009-09-18",12.59
"685","2009-09-21",12.3
"686","2009-09-22",12.17
"687","2009-09-23",12.5
"688","2009-09-24",11.88
"689","2009-09-25",11.66
"690","2009-09-28",12.07
"691","2009-09-29",11.85
"692","2009-09-30",11.64
"693","2009-10-01",10.85
"694","2009-10-02",10.66
"695","2009-10-05",10.91
"696","2009-10-06",11.35
"697","2009-10-07",11.25
"698","2009-10-08",10.91
"699","2009-10-09",11.04
"700","2009-10-12",11.45
"701","2009-10-13",11.04
"702","2009-10-14",11.51
"703","2009-10-15",11.88
"704","2009-10-16",11.88
"705","2009-10-19",11.14
"706","2009-10-20",10.83
"707","2009-10-21",10.73
"708","2009-10-22",10.83
"709","2009-10-23",10.48
"710","2009-10-26",10.2
"711","2009-10-27",9.98
"712","2009-10-28",9.59
"713","2009-10-29",9.98
"714","2009-10-30",10.2
"715","2009-11-02",10
"716","2009-11-03",10.03
"717","2009-11-04",9.88
"718","2009-11-05",10.27
"719","2009-11-06",10.44
"720","2009-11-09",10.44
"721","2009-11-10",10.25
"722","2009-11-11",10.42
"723","2009-11-12",10.11
"724","2009-11-13",10.49
"725","2009-11-16",10.72
"726","2009-11-17",10.74
"727","2009-11-18",10.57
"728","2009-11-19",10.41
"729","2009-11-20",10.28
"730","2009-11-23",10.42
"731","2009-11-24",10.49
"732","2009-11-25",10.59
"733","2009-11-27",10.56
"734","2009-11-30",10.56
"735","2009-12-01",10.95
"736","2009-12-02",11.5
"737","2009-12-03",11.68
"738","2009-12-04",11.74
"739","2009-12-07",11.51
"740","2009-12-08",11.07
"741","2009-12-09",11.33
"742","2009-12-10",11.35
"743","2009-12-11",11.42
"744","2009-12-14",11.05
"745","2009-12-15",10.98
"746","2009-12-16",10.9
"747","2009-12-17",10.65
"748","2009-12-18",10.49
"749","2009-12-21",11.22
"750","2009-12-22",11.36
"751","2009-12-23",11.44
"752","2009-12-24",11.48
"753","2009-12-28",11.84
"754","2009-12-29",11.83
"755","2009-12-30",11.55
"756","2009-12-31",11.25
"757","2010-01-04",11.67
"758","2010-01-05",11.28
"759","2010-01-06",10.99
"760","2010-01-07",10.94
"761","2010-01-08",10.89
"762","2010-01-11",10.85
"763","2010-01-12",10.52
"764","2010-01-13",10.61
"765","2010-01-14",10.65
"766","2010-01-15",10.44
"767","2010-01-19",10.66
"768","2010-01-20",10.67
"769","2010-01-21",10.26
"770","2010-01-22",10.26
"771","2010-01-25",10.18
"772","2010-01-26",10.21
"773","2010-01-27",10.22
"774","2010-01-28",10.2
"775","2010-01-29",10.01
"776","2010-02-01",10.31
"777","2010-02-02",10.82
"778","2010-02-03",10.74
"779","2010-02-04",10.27
"780","2010-02-05",10.33
"781","2010-02-08",10.2
"782","2010-02-09",10.6
"783","2010-02-10",10.63
"784","2010-02-11",10.64
"785","2010-02-12",10.63
"786","2010-02-16",10.52
"787","2010-02-17",10.9
"788","2010-02-18",10.87
"789","2010-02-19",10.62
"790","2010-02-22",10.67
"791","2010-02-23",10.3
"792","2010-02-24",10.37
"793","2010-02-25",10.29
"794","2010-02-26",10.27
"795","2010-03-01",11.09
"796","2010-03-02",10.9
"797","2010-03-03",10.85
"798","2010-03-04",10.57
"799","2010-03-05",10.65
"800","2010-03-08",10.5
"801","2010-03-09",10.35
"802","2010-03-10",11.52
"803","2010-03-11",12.19
"804","2010-03-12",11.99
"805","2010-03-15",12.38
"806","2010-03-16",12.14
"807","2010-03-17",11.93
"808","2010-03-18",11.82
"809","2010-03-19",11.76
"810","2010-03-22",11.95
"811","2010-03-23",12.3
"812","2010-03-24",12.1
"813","2010-03-25",11.76
"814","2010-03-26",11.96
"815","2010-03-29",11.78
"816","2010-03-30",11.75
"817","2010-03-31",11.54
"818","2010-04-01",11.55
"819","2010-04-05",11.75
"820","2010-04-06",11.35
"821","2010-04-07",11.23
"822","2010-04-08",11.43
"823","2010-04-09",11.31
"824","2010-04-12",10.96
"825","2010-04-13",11.07
"826","2010-04-14",11.22
"827","2010-04-15",11.08
"828","2010-04-16",10.68
"829","2010-04-19",10.83
"830","2010-04-20",10.88
"831","2010-04-21",10.89
"832","2010-04-22",10.83
"833","2010-04-23",10.43
"834","2010-04-26",10.04
"835","2010-04-27",9.69
"836","2010-04-28",9.61
"837","2010-04-29",8.76
"838","2010-04-30",8.4
"839","2010-05-03",8.82
"840","2010-05-04",8.52
"841","2010-05-05",8.23
"842","2010-05-06",8.11
"843","2010-05-07",7.95
"844","2010-05-10",8.39
"845","2010-05-11",8.55
"846","2010-05-12",8.96
"847","2010-05-13",8.59
"848","2010-05-14",8.25
"849","2010-05-17",8.43
"850","2010-05-18",8.15
"851","2010-05-19",7.99
"852","2010-05-20",7.51
"853","2010-05-21",7.79
"854","2010-05-24",7.47
"855","2010-05-25",7.5
"856","2010-05-26",7.37
"857","2010-05-27",7.65
"858","2010-05-28",7.31
"859","2010-06-01",7.3
"860","2010-06-02",7.42
"861","2010-06-03",7.38
"862","2010-06-04",7.18
"863","2010-06-07",6.89
"864","2010-06-08",6.79
"865","2010-06-09",6.69
"866","2010-06-10",6.93
"867","2010-06-11",7.05
"868","2010-06-14",6.84
"869","2010-06-15",6.96
"870","2010-06-16",6.83
"871","2010-06-17",6.85
"872","2010-06-18",6.76
"873","2010-06-21",6.72
"874","2010-06-22",6.76
"875","2010-06-23",6.8
"876","2010-06-24",6.75
"877","2010-06-25",7
"878","2010-06-28",6.96
"879","2010-06-29",6.7
"880","2010-06-30",6.61
"881","2010-07-01",6.41
"882","2010-07-02",6.54
"883","2010-07-06",6.4
"884","2010-07-07",6.37
"885","2010-07-08",6.52
"886","2010-07-09",6.55
"887","2010-07-12",6.45
"888","2010-07-13",6.72
"889","2010-07-14",6.89
"890","2010-07-15",6.57
"891","2010-07-16",6.33
"892","2010-07-19",6.42
"893","2010-07-20",6.42
"894","2010-07-21",6.4
"895","2010-07-22",6.56
"896","2010-07-23",6.92
"897","2010-07-26",7.38
"898","2010-07-27",7.48
"899","2010-07-28",7.26
"900","2010-07-29",7.23
"901","2010-07-30",7.26
"902","2010-08-02",7.61
"903","2010-08-03",7.55
"904","2010-08-04",7.65
"905","2010-08-05",7.09
"906","2010-08-06",7.11
"907","2010-08-09",7.26
"908","2010-08-10",7.01
"909","2010-08-11",6.61
"910","2010-08-12",6.7
"911","2010-08-13",6.66
"912","2010-08-16",6.59
"913","2010-08-17",6.59
"914","2010-08-18",6.62
"915","2010-08-19",6.5
"916","2010-08-20",6.47
"917","2010-08-23",6.4
"918","2010-08-24",6.22
"919","2010-08-25",6.35
"920","2010-08-26",6.36
"921","2010-08-27",6.44
"922","2010-08-30",6.3
"923","2010-08-31",6.3
"924","2010-09-01",6.52
"925","2010-09-02",6.58
"926","2010-09-03",6.83
"927","2010-09-07",6.46
"928","2010-09-08",6.61
"929","2010-09-09",6.58
"930","2010-09-10",6.62
"931","2010-09-13",6.86
"932","2010-09-14",6.93
"933","2010-09-15",7.03
"934","2010-09-16",6.82
"935","2010-09-17",6.64
"936","2010-09-20",6.83
"937","2010-09-21",6.82
"938","2010-09-22",6.9
"939","2010-09-23",6.71
"940","2010-09-24",7.05
"941","2010-09-27",6.75
"942","2010-09-28",6.7
"943","2010-09-29",6.75
"944","2010-09-30",6.68
"945","2010-10-01",6.78
"946","2010-10-04",6.52
"947","2010-10-05",7.1
"948","2010-10-06",7.06
"949","2010-10-07",7.06
"950","2010-10-08",7.46
"951","2010-10-11",7.72
"952","2010-10-12",8.25
"953","2010-10-13",8.08
"954","2010-10-14",7.98
"955","2010-10-15",8.13
"956","2010-10-18",8.23
"957","2010-10-19",8.05
"958","2010-10-20",8.07
"959","2010-10-21",7.99
"960","2010-10-22",7.81
"961","2010-10-25",7.82
"962","2010-10-26",7.7
"963","2010-10-27",7.58
"964","2010-10-28",7.35
"965","2010-10-29",7.31
"966","2010-11-01",7.2
"967","2010-11-02",7.44
"968","2010-11-03",7.94
"969","2010-11-04",7.79
"970","2010-11-05",7.66
"971","2010-11-08",7.68
"972","2010-11-09",7.71
"973","2010-11-10",7.85
"974","2010-11-11",7.79
"975","2010-11-12",7.7
"976","2010-11-15",8.66
"977","2010-11-16",8.23
"978","2010-11-17",8.33
"979","2010-11-18",8.91
"980","2010-11-19",8.97
"981","2010-11-22",8.46
"982","2010-11-23",8.15
"983","2010-11-24",8.25
"984","2010-11-26",8.19
"985","2010-11-29",8.19
"986","2010-11-30",8.06
"987","2010-12-01",8.25
"988","2010-12-02",8.21
"989","2010-12-03",8.18
"990","2010-12-06",8.15
"991","2010-12-07",8.1
"992","2010-12-08",8.03
"993","2010-12-09",8.11
"994","2010-12-10",8.29
"995","2010-12-13",8.27
"996","2010-12-14",8.23
