"","date","CLNY"
"116","2014-12-10",21.040001
"117","2014-12-11",21
"118","2014-12-12",20.76
"119","2014-12-15",20.66
"120","2014-12-16",20.32
"121","2014-12-17",21.08
"122","2014-12-18",21.99
"123","2014-12-19",21.76
"124","2014-12-22",21.85
"125","2014-12-23",22.23
"126","2014-12-24",22.379999
"127","2014-12-26",22.49
"128","2014-12-29",22.66
"129","2014-12-30",22.48
"130","2014-12-31",22.57
"131","2015-01-02",22.559999
"132","2015-01-05",21.85
"133","2015-01-06",21.34
"134","2015-01-07",21.360001
"135","2015-01-08",21.41
"136","2015-01-09",21.620001
"137","2015-01-12",21.440001
"138","2015-01-13",21.290001
"139","2015-01-14",21.15
"140","2015-01-15",20.559999
"141","2015-01-16",20.9
"142","2015-01-20",21.290001
"143","2015-01-21",21.129999
"144","2015-01-22",21.450001
"145","2015-01-23",21.950001
"146","2015-01-26",21.93
"147","2015-01-27",21.780001
"148","2015-01-28",21.299999
"149","2015-01-29",21.59
"150","2015-01-30",21.17
"151","2015-02-02",21.23
"152","2015-02-03",21.530001
"153","2015-02-04",21.809999
"154","2015-02-05",22
"155","2015-02-06",21.690001
"156","2015-02-09",21.719999
"157","2015-02-10",21.33
"158","2015-02-11",21.4
"159","2015-02-12",21.75
"160","2015-02-13",22.02
"161","2015-02-17",22.200001
"162","2015-02-18",22.5
"163","2015-02-19",22.879999
"164","2015-02-20",22.879999
"165","2015-02-23",22.799999
"166","2015-02-24",23.379999
"167","2015-02-25",23.35
"168","2015-02-26",24.15
"169","2015-02-27",24.27
"170","2015-03-02",23.610001
"171","2015-03-03",24.030001
"172","2015-03-04",24.280001
"173","2015-03-05",24.75
"174","2015-03-06",24.48
"175","2015-03-09",24.16
"176","2015-03-10",23.91
"177","2015-03-11",24.139999
"178","2015-03-12",24.5
"179","2015-03-13",24.07
"180","2015-03-16",24.27
"181","2015-03-17",24.23
"182","2015-03-18",24.040001
"183","2015-03-19",24.18
"184","2015-03-20",24.15
"185","2015-03-23",24.059999
"186","2015-03-24",23.9
"187","2015-03-25",23.51
"188","2015-03-26",23.360001
"189","2015-03-27",23.42
"190","2015-03-30",23.459999
"191","2015-03-31",23.34
"192","2015-04-01",24
"193","2015-04-02",23.780001
"194","2015-04-06",23.879999
"195","2015-04-07",23.57
"196","2015-04-08",23.57
"197","2015-04-09",22.690001
"198","2015-04-10",22.24
"199","2015-04-13",21.309999
"200","2015-04-14",22.450001
"201","2015-04-15",19.559999
"202","2015-04-16",20.450001
"203","2015-04-17",20.209999
"204","2015-04-20",20.639999
"205","2015-04-21",21.07
"206","2015-04-22",21.309999
"207","2015-04-23",21.540001
"208","2015-04-24",21.58
"209","2015-04-27",21.540001
"210","2015-04-28",21.540001
"211","2015-04-29",21.51
"212","2015-04-30",21.030001
"213","2015-05-01",21.43
"214","2015-05-04",21.42
"215","2015-05-05",21.049999
"216","2015-05-06",21.379999
"217","2015-05-07",21.389999
"218","2015-05-08",22.07
"219","2015-05-11",21.84
"220","2015-05-12",21.48
"221","2015-05-13",21.51
"222","2015-05-14",21.809999
"223","2015-05-15",21.67
"224","2015-05-18",21.879999
"225","2015-05-19",21.68
"226","2015-05-20",21.52
"227","2015-05-21",21.35
"228","2015-05-22",21.379999
"229","2015-05-26",21.42
"230","2015-05-27",21.549999
"231","2015-05-28",21.530001
"232","2015-05-29",21.879999
"233","2015-06-01",21.879999
"234","2015-06-02",21.51
"235","2015-06-03",21.1
"236","2015-06-04",20.969999
"237","2015-06-05",20.75
"238","2015-06-08",20.35
"239","2015-06-09",20.34
"240","2015-06-10",20.5
"241","2015-06-11",20.549999
"242","2015-06-12",20.309999
"243","2015-06-15",20.02
"244","2015-06-16",20.299999
"245","2015-06-17",20.34
"246","2015-06-18",20.52
"247","2015-06-19",20.290001
"248","2015-06-22",20.309999
"249","2015-06-23",20.040001
"250","2015-06-24",19.969999
"251","2015-06-25",19.559999
"252","2015-06-26",19.440001
"253","2015-06-29",18.75
"254","2015-06-30",18.49
"255","2015-07-01",18.27
"256","2015-07-02",18.389999
"257","2015-07-06",18
"258","2015-07-07",18.620001
"259","2015-07-08",18.34
"260","2015-07-09",18.35
"261","2015-07-10",18.41
"262","2015-07-13",18.75
"263","2015-07-14",18.93
"264","2015-07-15",18.639999
"265","2015-07-16",18.639999
"266","2015-07-17",18.610001
"267","2015-07-20",18.280001
"268","2015-07-21",18.24
"269","2015-07-22",18.16
"270","2015-07-23",17.889999
"271","2015-07-24",17.82
"272","2015-07-27",17.57
"273","2015-07-28",17.629999
"274","2015-07-29",17.879999
"275","2015-07-30",18.110001
"276","2015-07-31",18.32
"277","2015-08-03",18.540001
"278","2015-08-04",18.68
"279","2015-08-05",18.639999
"280","2015-08-06",19.370001
"281","2015-08-07",18.77
"282","2015-08-10",18.82
"283","2015-08-11",18.65
"284","2015-08-12",18.620001
"285","2015-08-13",18.49
"286","2015-08-14",18.469999
"287","2015-08-17",18.799999
"288","2015-08-18",18.92
"289","2015-08-19",18.620001
"290","2015-08-20",17.780001
"291","2015-08-21",17.290001
"292","2015-08-24",17.01
"293","2015-08-25",16.110001
"294","2015-08-26",16.73
"295","2015-08-27",16.83
"296","2015-08-28",16.950001
"297","2015-08-31",16.799999
"298","2015-09-01",16.5
"299","2015-09-02",16.35
"300","2015-09-03",16.299999
"301","2015-09-04",16.26
"302","2015-09-08",16.700001
"303","2015-09-09",16.879999
"304","2015-09-10",17.049999
"305","2015-09-11",16.780001
"306","2015-09-14",16.57
"307","2015-09-15",16.719999
"308","2015-09-16",17.18
"309","2015-09-17",17.18
"310","2015-09-18",16.940001
"311","2015-09-21",16.940001
"312","2015-09-22",16.33
"313","2015-09-23",16.15
"314","2015-09-24",16.18
"315","2015-09-25",15.79
"316","2015-09-28",14.19
"317","2015-09-29",13.6
"318","2015-09-30",14.36
"319","2015-10-01",14.24
"320","2015-10-02",14.67
"321","2015-10-05",15.35
"322","2015-10-06",14.87
"323","2015-10-07",14.74
"324","2015-10-08",14.47
"325","2015-10-09",14.73
"326","2015-10-12",14.41
"327","2015-10-13",14.06
"328","2015-10-14",13.96
"329","2015-10-15",14.82
"330","2015-10-16",14.84
"331","2015-10-19",14.44
"332","2015-10-20",14.25
"333","2015-10-21",13.98
"334","2015-10-22",14.23
"335","2015-10-23",14.48
"336","2015-10-26",14.4
"337","2015-10-27",14.02
"338","2015-10-28",14.55
"339","2015-10-29",14.55
"340","2015-10-30",14.63
"341","2015-11-02",14.99
"342","2015-11-03",14.77
"343","2015-11-04",14.65
"344","2015-11-05",15.24
"345","2015-11-06",15.22
"346","2015-11-09",14.02
"347","2015-11-10",13.42
"348","2015-11-11",13.39
"349","2015-11-12",12.7
"350","2015-11-13",12.95
"351","2015-11-16",13.37
"352","2015-11-17",13.57
"353","2015-11-18",13.67
"354","2015-11-19",13.61
"355","2015-11-20",13.61
"356","2015-11-23",13.7
"357","2015-11-24",13.53
"358","2015-11-25",13.87
"359","2015-11-27",13.76
"360","2015-11-30",13.6
"361","2015-12-01",13.43
"362","2015-12-02",13.21
"363","2015-12-03",12.55
"364","2015-12-04",12.41
"365","2015-12-07",12.18
"366","2015-12-08",11.99
"367","2015-12-09",12.13
"368","2015-12-10",12
"369","2015-12-11",11.55
"370","2015-12-14",10.61
"371","2015-12-15",10.8
"372","2015-12-16",11.02
"373","2015-12-17",11.52
"374","2015-12-18",11.63
"375","2015-12-21",11.75
"376","2015-12-22",11.97
"377","2015-12-23",12.48
"378","2015-12-24",12.53
"379","2015-12-28",12.28
"380","2015-12-29",12.25
"381","2015-12-30",11.97
"382","2015-12-31",12.14
"383","2016-01-04",12.08
"384","2016-01-05",12.05
"385","2016-01-06",11.56
"386","2016-01-07",10.86
"387","2016-01-08",10.46
"388","2016-01-11",11.59
"389","2016-01-12",11.5
"390","2016-01-13",10.86
"391","2016-01-14",11.26
"392","2016-01-15",11
"393","2016-01-19",11.09
"394","2016-01-20",10.98
"395","2016-01-21",10.68
"396","2016-01-22",11.4
"397","2016-01-25",11.51
"398","2016-01-26",11.7
"399","2016-01-27",11.59
"400","2016-01-28",11.58
"401","2016-01-29",11.54
"402","2016-02-01",11.28
"403","2016-02-02",10.82
"404","2016-02-03",11
"405","2016-02-04",11.15
"406","2016-02-05",10.98
"407","2016-02-08",10.16
"408","2016-02-09",9.35
"409","2016-02-10",9.63
"410","2016-02-11",9.31
"411","2016-02-12",9.78
"412","2016-02-16",9.94
"413","2016-02-17",10.46
"414","2016-02-18",10.55
"415","2016-02-19",10.61
"416","2016-02-22",10.8
"417","2016-02-23",10.71
"418","2016-02-24",10.85
"419","2016-02-25",11.56
"420","2016-02-26",11.17
"421","2016-02-29",10.93
"422","2016-03-01",10.76
"423","2016-03-02",10.92
"424","2016-03-03",11.38
"425","2016-03-04",10.98
"426","2016-03-07",11.06
"427","2016-03-08",10.44
"428","2016-03-09",10.51
"429","2016-03-10",11.05
"430","2016-03-11",11.37
"431","2016-03-14",11.37
"432","2016-03-15",11.19
"433","2016-03-16",11.34
"434","2016-03-17",11.66
"435","2016-03-18",11.66
"436","2016-03-21",11.95
"437","2016-03-22",11.95
"438","2016-03-23",11.46
"439","2016-03-24",11.21
"440","2016-03-28",11.1
"441","2016-03-29",11.43
"442","2016-03-30",11.28
"443","2016-03-31",11.35
"444","2016-04-01",11.74
"445","2016-04-04",11.56
"446","2016-04-05",11.32
"447","2016-04-06",11.89
"448","2016-04-07",11.78
"449","2016-04-08",11.88
"450","2016-04-11",11.9
"451","2016-04-12",12.03
"452","2016-04-13",12.23
"453","2016-04-14",12.49
"454","2016-04-15",12.36
"455","2016-04-18",12.53
"456","2016-04-19",12.74
"457","2016-04-20",12.85
"458","2016-04-21",12.75
"459","2016-04-22",12.9
"460","2016-04-25",12.64
"461","2016-04-26",12.68
"462","2016-04-27",12.72
"463","2016-04-28",12.27
"464","2016-04-29",12.44
"465","2016-05-02",12.38
"466","2016-05-03",12.21
"467","2016-05-04",12.05
"468","2016-05-05",11.9
"469","2016-05-06",12.02
"470","2016-05-09",12.92
"471","2016-05-10",12.82
"472","2016-05-11",12.39
"473","2016-05-12",12.12
"474","2016-05-13",11.73
"475","2016-05-16",11.7
"476","2016-05-17",11.69
"477","2016-05-18",11.82
"478","2016-05-19",11.57
"479","2016-05-20",11.66
"480","2016-05-23",11.79
"481","2016-05-24",11.95
"482","2016-05-25",12.24
"483","2016-05-26",12.19
"484","2016-05-27",12.46
"485","2016-05-31",12.51
"486","2016-06-01",12.17
"487","2016-06-02",12.31
"488","2016-06-03",11.89
"489","2016-06-06",11.81
"490","2016-06-07",12.27
"491","2016-06-08",12.46
"492","2016-06-09",12.47
"493","2016-06-10",12.12
"494","2016-06-13",11.62
"495","2016-06-14",11.08
"496","2016-06-15",11.31
"497","2016-06-16",11.3
"498","2016-06-17",11.24
"499","2016-06-20",11.25
"500","2016-06-21",11.1
"501","2016-06-22",10.89
"502","2016-06-23",10.98
"503","2016-06-24",10.75
"504","2016-06-27",10.04
"505","2016-06-28",10.08
"506","2016-06-29",10.13
"507","2016-06-30",10.21
"508","2016-07-01",10.2
"509","2016-07-05",9.91
"510","2016-07-06",10.1
"511","2016-07-07",10.15
"512","2016-07-08",10.48
"513","2016-07-11",10.96
"514","2016-07-12",11.12
"515","2016-07-13",11.14
"516","2016-07-14",11.27
"517","2016-07-15",11.23
"518","2016-07-18",11.48
"519","2016-07-19",11.43
"520","2016-07-20",11.49
"521","2016-07-21",11.51
"522","2016-07-22",11.52
"523","2016-07-25",11.55
"524","2016-07-26",11.44
"525","2016-07-27",11.59
"526","2016-07-28",11.79
"527","2016-07-29",11.86
"528","2016-08-01",11.84
"529","2016-08-02",11.66
"530","2016-08-03",11.99
"531","2016-08-04",11.89
"532","2016-08-05",12.03
"533","2016-08-08",12
"534","2016-08-09",11.99
"535","2016-08-10",12.03
"536","2016-08-11",11.96
"537","2016-08-12",11.9
"538","2016-08-15",12.15
"539","2016-08-16",12.11
"540","2016-08-17",12.17
"541","2016-08-18",12.3
"542","2016-08-19",12.09
"543","2016-08-22",11.82
"544","2016-08-23",12.15
"545","2016-08-24",12.02
"546","2016-08-25",11.97
"547","2016-08-26",11.95
"548","2016-08-29",12.06
"549","2016-08-30",12.24
"550","2016-08-31",12.43
"551","2016-09-01",12.41
"552","2016-09-02",12.65
"553","2016-09-06",12.8
"554","2016-09-07",13.11
"555","2016-09-08",12.88
"556","2016-09-09",12.2
"557","2016-09-12",12.4
"558","2016-09-13",12.07
"559","2016-09-14",12.16
"560","2016-09-15",12.32
"561","2016-09-16",12.16
"562","2016-09-19",12.38
"563","2016-09-20",12.46
"564","2016-09-21",12.5
"565","2016-09-22",12.57
"566","2016-09-23",12.41
"567","2016-09-26",12.56
"568","2016-09-27",12.67
"569","2016-09-28",12.96
"570","2016-09-29",12.66
"571","2016-09-30",12.93
"572","2016-10-03",12.83
"573","2016-10-04",12.79
"574","2016-10-05",12.92
"575","2016-10-06",13.02
"576","2016-10-07",12.76
"577","2016-10-10",12.81
"578","2016-10-11",12.73
"579","2016-10-12",12.79
"580","2016-10-13",12.83
"581","2016-10-14",12.76
"582","2016-10-17",13.15
"583","2016-10-18",13.65
"584","2016-10-19",13.68
"585","2016-10-20",13.78
"586","2016-10-21",14.06
"587","2016-10-24",14.13
"588","2016-10-25",14.21
"589","2016-10-26",14.24
"590","2016-10-27",13.75
"591","2016-10-28",13.61
"592","2016-10-31",13.7
"593","2016-11-01",13.61
"594","2016-11-02",13.62
"595","2016-11-03",13.7
"596","2016-11-04",13.92
"597","2016-11-07",14.2
"598","2016-11-08",14.12
"599","2016-11-09",13.51
"600","2016-11-10",13.54
"601","2016-11-11",13.8
"602","2016-11-14",13.57
"603","2016-11-15",13.88
"604","2016-11-16",14.06
"605","2016-11-17",14.2
"606","2016-11-18",14.13
"607","2016-11-21",14.41
"608","2016-11-22",14.72
"609","2016-11-23",14.59
"610","2016-11-25",14.94
"611","2016-11-28",14.97
"612","2016-11-29",14.88
"613","2016-11-30",14.76
"614","2016-12-01",14.6
"615","2016-12-02",14.63
"616","2016-12-05",15
"617","2016-12-06",14.83
"618","2016-12-07",15.06
"619","2016-12-08",15
"620","2016-12-09",15.12
"621","2016-12-12",14.99
"622","2016-12-13",14.67
"623","2016-12-14",14.53
"624","2016-12-15",14.42
"625","2016-12-16",14.81
"626","2016-12-19",14.85
"627","2016-12-20",14.84
"628","2016-12-21",15.03
"629","2016-12-22",14.68
"630","2016-12-23",15.02
"631","2016-12-27",14.94
"632","2016-12-28",14.81
"633","2016-12-29",14.89
"634","2016-12-30",14.92
"635","2017-01-03",15.86
"636","2017-01-04",16
"637","2017-01-05",15.86
"638","2017-01-06",15.89
"639","2017-01-09",15.69
"640","2017-01-10",15.84
"641","2017-01-11",14.44
"642","2017-01-12",14.42
"643","2017-01-13",14.63
"644","2017-01-17",14.25
"645","2017-01-18",14.1
"646","2017-01-19",13.92
"647","2017-01-20",13.82
"648","2017-01-23",14.12
"649","2017-01-24",14.5
"650","2017-01-25",14.22
"651","2017-01-26",14.12
"652","2017-01-27",14.14
"653","2017-01-30",13.85
"654","2017-01-31",13.92
"655","2017-02-01",14.14
"656","2017-02-02",14.2
"657","2017-02-03",14.34
"658","2017-02-06",14.45
"659","2017-02-07",14.59
"660","2017-02-08",14.56
"661","2017-02-09",14.48
"662","2017-02-10",14.5
"663","2017-02-13",14.5
"664","2017-02-14",14.39
"665","2017-02-15",14.35
"666","2017-02-16",14.23
"667","2017-02-17",14.14
"668","2017-02-21",14.23
"669","2017-02-22",14.27
"670","2017-02-23",14.22
"671","2017-02-24",14.27
"672","2017-02-27",14.44
"673","2017-02-28",14.68
"674","2017-03-01",14.16
"675","2017-03-02",13.75
"676","2017-03-03",13.82
"677","2017-03-06",13.86
"678","2017-03-07",13.74
"679","2017-03-08",13.47
"680","2017-03-09",12.98
"681","2017-03-10",13.11
"682","2017-03-13",13.16
"683","2017-03-14",13.13
"684","2017-03-15",13.28
"685","2017-03-16",13.13
"686","2017-03-17",13.1
"687","2017-03-20",12.99
"688","2017-03-21",12.9
"689","2017-03-22",13.06
"690","2017-03-23",12.93
"691","2017-03-24",13.02
"692","2017-03-27",12.95
"693","2017-03-28",13.08
"694","2017-03-29",12.87
"695","2017-03-30",13
"696","2017-03-31",12.91
"697","2017-04-03",12.97
"698","2017-04-04",13.1
"699","2017-04-05",13.03
"700","2017-04-06",12.65
"701","2017-04-07",12.72
"702","2017-04-10",12.81
"703","2017-04-11",12.84
"704","2017-04-12",12.77
"705","2017-04-13",12.88
"706","2017-04-17",13.08
"707","2017-04-18",13.13
"708","2017-04-19",13.06
"709","2017-04-20",13.14
"710","2017-04-21",13.05
"711","2017-04-24",13.07
"712","2017-04-25",13.08
"713","2017-04-26",13.02
"714","2017-04-27",13.14
"715","2017-04-28",13.07
"716","2017-05-01",13.21
"717","2017-05-02",13.1
"718","2017-05-03",12.92
"719","2017-05-04",12.87
"720","2017-05-05",13.15
"721","2017-05-08",13.07
"722","2017-05-09",13.14
"723","2017-05-10",12.9
"724","2017-05-11",13.08
"725","2017-05-12",13.14
"726","2017-05-15",13.34
"727","2017-05-16",13.44
"728","2017-05-17",13.48
"729","2017-05-18",13.45
"730","2017-05-19",13.46
"731","2017-05-22",13.72
"732","2017-05-23",13.86
"733","2017-05-24",14.07
"734","2017-05-25",14.13
"735","2017-05-26",14.08
"736","2017-05-30",14
"737","2017-05-31",14.13
"738","2017-06-01",14.28
"739","2017-06-02",14.39
"740","2017-06-05",14.16
"741","2017-06-06",13.98
"742","2017-06-07",14.03
"743","2017-06-08",14.11
"744","2017-06-09",14.19
"745","2017-06-12",14.2
"746","2017-06-13",14.25
"747","2017-06-14",14.17
"748","2017-06-15",14.19
"749","2017-06-16",14.38
"750","2017-06-19",14.5
"751","2017-06-20",14.37
"752","2017-06-21",14.33
"753","2017-06-22",14.49
"754","2017-06-23",14.5
"755","2017-06-26",14.41
"756","2017-06-27",14.25
"757","2017-06-28",13.98
"758","2017-06-29",13.97
"759","2017-06-30",14.09
"760","2017-07-03",14.2
"761","2017-07-05",14.27
"762","2017-07-06",14.05
"763","2017-07-07",14.39
"764","2017-07-10",14.36
"765","2017-07-11",14.5
"766","2017-07-12",14.61
"767","2017-07-13",14.6
"768","2017-07-14",14.62
"769","2017-07-17",14.69
"770","2017-07-18",14.7
"771","2017-07-19",14.7
"772","2017-07-20",14.51
"773","2017-07-21",14.34
"774","2017-07-24",14.57
"775","2017-07-25",14.7
"776","2017-07-26",14.66
"777","2017-07-27",14.59
"778","2017-07-28",14.66
"779","2017-07-31",14.64
"780","2017-08-01",14.63
"781","2017-08-02",14.62
"782","2017-08-03",14.61
"783","2017-08-04",14.56
"784","2017-08-07",14.48
"785","2017-08-08",14.46
"786","2017-08-09",13.86
"787","2017-08-10",13.52
"788","2017-08-11",13.65
"789","2017-08-14",13.35
"790","2017-08-15",13.22
"791","2017-08-16",13.28
"792","2017-08-17",13.3
"793","2017-08-18",13.06
"794","2017-08-21",13.13
"795","2017-08-22",12.98
"796","2017-08-23",13.04
"797","2017-08-24",12.95
"798","2017-08-25",12.97
"799","2017-08-28",12.95
"800","2017-08-29",12.77
"801","2017-08-30",13
"802","2017-08-31",13.11
"803","2017-09-01",13.19
"804","2017-09-05",13.11
"805","2017-09-06",13.05
"806","2017-09-07",13.09
"807","2017-09-08",13.13
"808","2017-09-11",13.21
"809","2017-09-12",13.19
"810","2017-09-13",12.92
"811","2017-09-14",12.95
"812","2017-09-15",12.91
"813","2017-09-18",12.94
"814","2017-09-19",12.91
"815","2017-09-20",12.94
"816","2017-09-21",12.9
"817","2017-09-22",12.89
"818","2017-09-25",12.91
"819","2017-09-26",12.87
"820","2017-09-27",12.72
"821","2017-09-28",12.55
"822","2017-09-29",12.56
"823","2017-10-02",12.57
"824","2017-10-03",12.63
"825","2017-10-04",12.65
"826","2017-10-05",12.71
"827","2017-10-06",12.55
"828","2017-10-09",12.48
"829","2017-10-10",12.4
"830","2017-10-11",12.42
"831","2017-10-12",12.42
"832","2017-10-13",12.51
"833","2017-10-16",12.54
"834","2017-10-17",12.56
"835","2017-10-18",12.53
"836","2017-10-19",12.5
"837","2017-10-20",12.5
"838","2017-10-23",12.51
"839","2017-10-24",12.58
"840","2017-10-25",12.54
"841","2017-10-26",12.44
"842","2017-10-27",12.48
"843","2017-10-30",12.47
"844","2017-10-31",12.28
"845","2017-11-01",12.34
"846","2017-11-02",12.37
"847","2017-11-03",12.38
"848","2017-11-06",12.42
"849","2017-11-07",12.36
"850","2017-11-08",12.35
"851","2017-11-09",12.71
"852","2017-11-10",12.57
"853","2017-11-13",12.6
"854","2017-11-14",12.46
"855","2017-11-15",12.38
"856","2017-11-16",12.38
"857","2017-11-17",12.21
"858","2017-11-20",12.16
"859","2017-11-21",12.23
"860","2017-11-22",12.36
"861","2017-11-24",12.45
"862","2017-11-27",12.22
"863","2017-11-28",12.12
"864","2017-11-29",12.3
"865","2017-11-30",12.19
"866","2017-12-01",12.13
"867","2017-12-04",12.07
"868","2017-12-05",12.12
"869","2017-12-06",12.15
"870","2017-12-07",12.09
"871","2017-12-08",12.18
"872","2017-12-11",12.21
"873","2017-12-12",12.28
"874","2017-12-13",12.26
"875","2017-12-14",12.08
"876","2017-12-15",11.99
"877","2017-12-18",12.07
"878","2017-12-19",11.83
"879","2017-12-20",11.63
"880","2017-12-21",11.8
"881","2017-12-22",11.75
"882","2017-12-26",11.68
"883","2017-12-27",11.64
"884","2017-12-28",11.54
"885","2017-12-29",11.41
"886","2018-01-02",11.37
"887","2018-01-03",11.07
"888","2018-01-04",10.98
"889","2018-01-05",10.99
"890","2018-01-08",10.95
"891","2018-01-09",10.99
"892","2018-01-10",10.95
"893","2018-01-11",10.69
"894","2018-01-12",10.36
"895","2018-01-16",10.31
"896","2018-01-17",10.31
"897","2018-01-18",10.23
"898","2018-01-19",10.14
"899","2018-01-22",10.18
"900","2018-01-23",10.11
"901","2018-01-24",9.9
"902","2018-01-25",9.9
"903","2018-01-26",9.35
"904","2018-01-29",9.07
"905","2018-01-30",9.14
"906","2018-01-31",8.98
"907","2018-02-01",8.93
"908","2018-02-02",8.74
"909","2018-02-05",8.61
"910","2018-02-06",8.62
"911","2018-02-07",8.7
"912","2018-02-08",8.26
"913","2018-02-09",8.41
"914","2018-02-12",8.5
"915","2018-02-13",8.52
"916","2018-02-14",8.3
"917","2018-02-15",8.4
"918","2018-02-16",8.4
"919","2018-02-20",8.25
"920","2018-02-21",8.04
"921","2018-02-22",7.87
"922","2018-02-23",8.06
"923","2018-02-26",7.99
"924","2018-02-27",7.88
"925","2018-02-28",7.78
"926","2018-03-01",6
"927","2018-03-02",5.69
"928","2018-03-05",5.92
"929","2018-03-06",5.86
"930","2018-03-07",5.9
"931","2018-03-08",5.97
"932","2018-03-09",5.98
"933","2018-03-12",5.99
"934","2018-03-13",5.95
"935","2018-03-14",6.01
"936","2018-03-15",6.08
"937","2018-03-16",5.94
"938","2018-03-19",5.9
"939","2018-03-20",5.83
"940","2018-03-21",5.75
"941","2018-03-22",5.65
"942","2018-03-23",5.5
"943","2018-03-26",5.62
"944","2018-03-27",5.62
"945","2018-03-28",5.66
"946","2018-03-29",5.62
"947","2018-04-02",5.55
"948","2018-04-03",5.59
"949","2018-04-04",5.6
"950","2018-04-05",5.58
"951","2018-04-06",5.59
"952","2018-04-09",5.48
"953","2018-04-10",5.58
"954","2018-04-11",5.72
"955","2018-04-12",5.58
"956","2018-04-13",5.6
"957","2018-04-16",5.68
"958","2018-04-17",5.74
"959","2018-04-18",5.65
"960","2018-04-19",5.69
"961","2018-04-20",5.68
"962","2018-04-23",5.73
"963","2018-04-24",5.94
"964","2018-04-25",6.02
"965","2018-04-26",6.13
"966","2018-04-27",6.16
"967","2018-04-30",6.11
"968","2018-05-01",6.15
"969","2018-05-02",6.24
"970","2018-05-03",6.14
"971","2018-05-04",6.26
"972","2018-05-07",6.29
"973","2018-05-08",6.24
"974","2018-05-09",6.35
"975","2018-05-10",6.03
"976","2018-05-11",6.18
"977","2018-05-14",6.05
"978","2018-05-15",6
"979","2018-05-16",6
"980","2018-05-17",5.91
"981","2018-05-18",5.8
"982","2018-05-21",5.87
"983","2018-05-22",5.78
"984","2018-05-23",5.81
"985","2018-05-24",5.89
"986","2018-05-25",5.88
"987","2018-05-29",5.97
"988","2018-05-30",5.95
"989","2018-05-31",5.89
"990","2018-06-01",6.04
